
[00:00:00.000 --> 00:00:06.000]  弟兄姊妹平安 願你平安 願你的身體平安
[00:05:45.000 --> 00:05:47.000]  一些的基建發展
[00:05:47.000 --> 00:05:48.000]  鋪橋踏路
[00:05:48.000 --> 00:05:50.000]  大型的工程
[00:05:50.000 --> 00:05:51.000]  大家可以想像到
[00:05:51.000 --> 00:05:55.000]  這個政策對以色列人的影響是極大的
[00:05:55.000 --> 00:05:58.000]  最少如果你是認真去想的時候
[00:05:58.000 --> 00:06:00.000]  你會想到這個政策
[00:06:00.000 --> 00:06:03.000]  是導致了不少的以色列民的中小企
[00:06:03.000 --> 00:06:05.000]  行業店舖老闆受影響
[00:06:05.000 --> 00:06:09.000]  全國的以色列人都立即要轉行
[00:06:09.000 --> 00:06:12.000]  所謂以色列人的非合肚就要關閉
[00:06:12.000 --> 00:06:14.000]  食肆要關門
[00:06:14.000 --> 00:06:15.000]  美容修教健身室
[00:06:15.000 --> 00:06:17.000]  全部都要關閉
[00:06:17.000 --> 00:06:21.000]  或者就算是以色列人的宗教處所
[00:06:21.000 --> 00:06:23.000]  從事宗教活動的神職人員
[00:06:23.000 --> 00:06:26.000]  都立即被人捉去做強檢
[00:06:26.000 --> 00:06:28.000]  即是地方裏面強迫的檢磚頭
[00:06:28.000 --> 00:06:30.000]  即是甚麼意思
[00:06:30.000 --> 00:06:33.000]  所以所有的以色列人都被迫從事
[00:06:33.000 --> 00:06:35.000]  這些大型基建工程
[00:06:35.000 --> 00:06:38.000]  這個是法老大大第一個
[00:06:38.000 --> 00:06:41.000]  全國頒布的人口政策
[00:06:41.000 --> 00:06:43.000]  不過基本上
[00:06:43.000 --> 00:06:46.000]  法老這個政策是失敗的
[00:06:46.000 --> 00:06:48.000]  聖經這樣描述
[00:06:48.000 --> 00:06:50.000]  只是越發苦害他們
[00:06:50.000 --> 00:06:52.000]  他們就越發多起來
[00:06:52.000 --> 00:06:54.000]  越發蔓延
[00:06:54.000 --> 00:06:55.000]  對於這個結果
[00:06:55.000 --> 00:06:58.000]  你都不是太難明白那個原因
[00:06:58.000 --> 00:07:01.000]  以色列人被強迫去勞動
[00:07:01.000 --> 00:07:02.000]  最少你想到
[00:07:02.000 --> 00:07:06.000]  政策是會令到每個人都大隻了
[00:07:06.000 --> 00:07:08.000]  健康了 體質好了
[00:07:08.000 --> 00:07:10.000]  所以從而間接幫助到
[00:07:10.000 --> 00:07:12.000]  以色列人口大幅增加
[00:07:12.000 --> 00:07:16.000]  所以法老的第一政策是宣告失敗
[00:07:16.000 --> 00:07:19.000]  由於法老第一個的政策失敗
[00:07:19.000 --> 00:07:21.000]  法老就立即修改法令
[00:07:21.000 --> 00:07:25.000]  埃及政府就頒布第二輪的措施
[00:07:25.000 --> 00:07:26.000]  聖經這樣說
[00:07:26.000 --> 00:07:27.000]  十六節
[00:07:27.000 --> 00:07:30.000]  你們為希伯來府人修身
[00:07:30.000 --> 00:07:32.000]  看他們臨盆的時候
[00:07:32.000 --> 00:07:35.000]  若是男孩就怕他殺了
[00:07:35.000 --> 00:07:38.000]  若是女孩就留他存活
[00:07:38.000 --> 00:07:40.000]  大家都讀過經文
[00:07:40.000 --> 00:07:43.000]  可能都沒有認真去想過
[00:07:43.000 --> 00:07:45.000]  經文背後發生什麼事情
[00:07:45.000 --> 00:07:47.000]  大家可能覺得
[00:07:47.000 --> 00:07:49.000]  這是一個很簡單的故事
[00:07:49.000 --> 00:07:52.000]  你會稱他為兩修身婆的故事
[00:07:52.000 --> 00:07:56.000]  兩修身婆拯救了以色列嬰兒的故事
[00:07:56.000 --> 00:08:00.000]  今天我們就嘗試設身處地認真思考
[00:08:00.000 --> 00:08:05.000]  法老這個法令究竟有什麼意義
[00:08:05.000 --> 00:08:07.000]  首先我們看看聖經描述
[00:08:07.000 --> 00:08:08.000]  第十五節
[00:08:08.000 --> 00:08:11.000]  黃崩說是兩個人稱之為
[00:08:11.000 --> 00:08:14.000]  以希伯來的修身婆
[00:08:14.000 --> 00:08:18.000]  首先我們不要再叫他修身婆
[00:08:18.000 --> 00:08:20.000]  修身婆這字便是他們的地位
[00:08:20.000 --> 00:08:23.000]  這不是很正確的說法
[00:08:23.000 --> 00:08:25.000]  首先不要叫他阿婆
[00:08:25.000 --> 00:08:26.000]  人家不一定是阿婆
[00:08:26.000 --> 00:08:27.000]  他們修身而已
[00:08:27.000 --> 00:08:28.000]  這是職業
[00:08:28.000 --> 00:08:30.000]  但不代表是阿婆
[00:08:30.000 --> 00:08:33.000]  修身婆不一定是阿婆
[00:08:33.000 --> 00:08:37.000]  大冚者都不一定是大班
[00:08:37.000 --> 00:08:39.000]  大冚者都是年輕人或男人
[00:08:39.000 --> 00:08:40.000]  都不奇怪
[00:08:40.000 --> 00:08:42.000]  所以應該給他多點尊重
[00:08:42.000 --> 00:08:44.000]  不要叫他修身婆
[00:08:44.000 --> 00:08:46.000]  我們叫他做什麼好呢
[00:08:46.000 --> 00:08:49.000]  應該叫他做醫護人員
[00:08:49.000 --> 00:08:50.000]  確實是
[00:08:50.000 --> 00:08:51.000]  他們是醫護人員
[00:08:51.000 --> 00:08:52.000]  以現代版來說
[00:08:52.000 --> 00:08:54.000]  如果在這個年代的話
[00:08:54.000 --> 00:08:58.000]  他們就是從事婦產科的醫護人員
[00:08:58.000 --> 00:09:01.000]  這是第一點
[00:09:01.000 --> 00:09:04.000]  另外中文聖經這樣稱呼
[00:09:04.000 --> 00:09:06.000]  這兩位婦產科的醫護
[00:09:06.000 --> 00:09:09.000]  做希伯來的婦人
[00:09:09.000 --> 00:09:12.000]  不知道你們對這個的詞語
[00:09:12.000 --> 00:09:14.000]  有沒有什麼疑惑
[00:09:14.000 --> 00:09:16.000]  這是不是很大問題
[00:09:16.000 --> 00:09:20.000]  為什麼這個法律是傻的呢
[00:09:20.000 --> 00:09:22.000]  是不是要用希伯來的修身婆
[00:09:22.000 --> 00:09:24.000]  來殺希伯來的嬰兒
[00:09:24.000 --> 00:09:26.000]  沒什麼可能的
[00:09:26.000 --> 00:09:31.000]  普京都不會找烏克蘭的人去攻打烏克蘭
[00:09:31.000 --> 00:09:36.000]  其實意思並不是解作希伯來人的修身婆
[00:09:36.000 --> 00:09:40.000]  而是為希伯來人修身的人
[00:09:40.000 --> 00:09:43.000]  他們不一定是希伯來人
[00:09:43.000 --> 00:09:46.000]  甚至應該不是希伯來人
[00:09:46.000 --> 00:09:48.000]  聖經特別說他們的名字
[00:09:48.000 --> 00:09:52.000]  他們的名字不是希伯來人的名字
[00:09:52.000 --> 00:09:54.000]  這兩個的護士
[00:09:54.000 --> 00:09:58.000]  一個名字叫斯弗拉
[00:09:58.000 --> 00:10:00.000]  一個名字叫普亞
[00:10:00.000 --> 00:10:02.000]  斯弗拉叫普亞
[00:10:02.000 --> 00:10:06.000]  Sephora 斯弗拉解作燕子的意思
[00:10:06.000 --> 00:10:08.000]  所以你姑且可以叫燕燕
[00:10:08.000 --> 00:10:10.000]  或者叫小燕
[00:10:10.000 --> 00:10:15.000]  普亞這個字大概是解作年輕少女的意思
[00:10:15.000 --> 00:10:19.000]  所以你姑且可以叫她妹妹
[00:10:19.000 --> 00:10:24.000]  所以你可以稱呼她做小燕
[00:10:24.000 --> 00:10:28.000]  燕燕或者叫她妹妹的意思
[00:10:28.000 --> 00:10:33.000]  聖經記載小燕和妹妹敬畏上帝
[00:10:33.000 --> 00:10:36.000]  不照埃及王的吩咐而行
[00:10:36.000 --> 00:10:40.000]  竟然存留男孩的性命
[00:10:40.000 --> 00:10:42.000]  他們因著敬畏上帝的緣故
[00:10:42.000 --> 00:10:44.000]  冒著危險
[00:10:44.000 --> 00:10:46.000]  作出一些公然抗命的行為
[00:10:46.000 --> 00:10:49.000]  違反掌權者的要求
[00:10:49.000 --> 00:10:53.000]  在這裡我們看到原來敬畏可以有一個很不同的表現
[00:10:53.000 --> 00:10:57.000]  敬畏成為了一個巨大的約束力
[00:10:57.000 --> 00:11:01.000]  叫人能夠勇敢地去堅決去不做一些事情
[00:11:01.000 --> 00:11:06.000]  甚至是違反掌權者的要求和法令
[00:11:06.000 --> 00:11:10.000]  不過我們很容易錯過了整件事的細節
[00:11:10.000 --> 00:11:12.000]  一個很關鍵的問題是
[00:11:12.000 --> 00:11:15.000]  為什麼這兩個女的醫護人員
[00:11:15.000 --> 00:11:18.000]  公然違反法律的命令之後
[00:11:18.000 --> 00:11:20.000]  可以是不用死的
[00:11:20.000 --> 00:11:24.000]  意思是法老王命令他們要去做事
[00:11:24.000 --> 00:11:26.000]  他們沒有做又不用死
[00:11:26.000 --> 00:11:28.000]  最少也要領著告票
[00:11:28.000 --> 00:11:31.000]  每人要罰一萬元或坐六個月監禁
[00:11:31.000 --> 00:11:33.000]  但法國是沒有的
[00:11:33.000 --> 00:11:35.000]  所以我們一起解釋一下
[00:11:35.000 --> 00:11:37.000]  先看看怎樣看這件事的描述
[00:11:37.000 --> 00:11:40.000]  法老的命令說法
[00:11:40.000 --> 00:11:43.000]  有希伯來的
[00:11:43.000 --> 00:11:47.000]  你們要為希伯來婦人收身
[00:11:47.000 --> 00:11:49.000]  看她們臨盆的時候
[00:11:49.000 --> 00:11:52.000]  若是男孩就把她殺了
[00:11:52.000 --> 00:11:54.000]  若是女孩就留她存活
[00:11:54.000 --> 00:11:58.000]  其實你會發覺和本是不夠準確的
[00:11:58.000 --> 00:12:01.000]  看她們臨盆的時候這個字
[00:12:01.000 --> 00:12:03.000]  原文是一個字
[00:12:03.000 --> 00:12:07.000]  就是看她們的那個"naim"這個字
[00:12:07.000 --> 00:12:09.000]  中文其實不是解作臨盆
[00:12:09.000 --> 00:12:10.000]  這是一個比較異譯
[00:12:10.000 --> 00:12:12.000]  不是解作臨盆的意思
[00:12:12.000 --> 00:12:14.000]  如果你看英文的時候
[00:12:14.000 --> 00:12:18.000]  發現英文是"see them upon their birth stool"
[00:12:18.000 --> 00:12:22.000]  就是看她們在生產椅上怎樣
[00:12:22.000 --> 00:12:25.000]  其實原文裏面的"naim"字
[00:12:25.000 --> 00:12:27.000]  是解作"two stones"的意思
[00:12:27.000 --> 00:12:28.000]  不知道為什麼
[00:12:28.000 --> 00:12:29.000]  是解作"two stones"
[00:12:29.000 --> 00:12:31.000]  兩個石頭
[00:12:31.000 --> 00:12:34.000]  其實小學者都不知道這個字是怎樣解
[00:12:34.000 --> 00:12:36.000]  以下我都嘗試去解釋一下
[00:12:36.000 --> 00:12:38.000]  有什麼學者的意見
[00:12:38.000 --> 00:12:40.000]  看看有什麼可能性
[00:12:40.000 --> 00:12:44.000]  第一個就是一個英文的意思
[00:12:44.000 --> 00:12:48.000]  就是"naim"的意思
[00:12:48.000 --> 00:12:51.000]  就是生產椅的意思
[00:12:51.000 --> 00:12:58.000]  這個就是古代人孕婦生小孩時坐的椅子
[00:12:58.000 --> 00:13:01.000]  坐著小孩就這樣下來
[00:13:01.000 --> 00:13:02.000]  所以這些人就發覺
[00:13:02.000 --> 00:13:05.000]  有沒有解作"two stones"的意思
[00:13:05.000 --> 00:13:07.000]  是不是解作生產的意思
[00:13:07.000 --> 00:13:11.000]  這個就是一些推斷
[00:13:11.000 --> 00:13:12.000]  第二個意思是什麼呢
[00:13:12.000 --> 00:13:13.000]  就是一些直白
[00:13:13.000 --> 00:13:15.000]  "two stones"解作什麼呢
[00:13:15.000 --> 00:13:22.000]  就是解作男生和嬰兒兩邊的東西
[00:13:22.000 --> 00:13:26.000]  所以發現當你看"two stones"的時候
[00:13:26.000 --> 00:13:28.000]  就看男生那邊
[00:13:28.000 --> 00:13:30.000]  如果是男生就殺出去
[00:13:30.000 --> 00:13:32.000]  大概是這個意思
[00:13:32.000 --> 00:13:35.000]  不過這兩個的翻譯
[00:13:35.000 --> 00:13:37.000]  其實都有一定程度的困難
[00:13:37.000 --> 00:13:41.000]  你會發覺這個方案有些困難
[00:13:41.000 --> 00:13:43.000]  究竟法律的計劃是什麼呢
[00:13:43.000 --> 00:13:47.000]  究竟法律要求接生的醫護
[00:13:47.000 --> 00:13:50.000]  是怎樣來下手去殺人呢
[00:13:50.000 --> 00:13:53.000]  你知道整個生小孩就是這樣
[00:13:53.000 --> 00:13:55.000]  首先你看到頭出來
[00:13:55.000 --> 00:13:59.000]  頭出來之後你慢慢去拿小孩出來
[00:13:59.000 --> 00:14:02.000]  你才看到他是男還是女
[00:14:02.000 --> 00:14:03.000]  所以你發覺
[00:14:03.000 --> 00:14:05.000]  如果你要verify是男是女
[00:14:05.000 --> 00:14:07.000]  你要將小孩全部拿出來
[00:14:07.000 --> 00:14:09.000]  才能夠下手
[00:14:10.000 --> 00:14:11.000]  所以我們問
[00:14:11.000 --> 00:14:16.000]  究竟整個殺人的process是怎樣
[00:14:16.000 --> 00:14:19.000]  難道那兩個接生的人
[00:14:19.000 --> 00:14:20.000]  看到男生就扔到街上嗎
[00:14:20.000 --> 00:14:21.000]  不可能的
[00:14:21.000 --> 00:14:23.000]  那些媽媽是不會放過他的
[00:14:23.000 --> 00:14:25.000]  他都不可以馬上捏死他
[00:14:25.000 --> 00:14:27.000]  其實是很難下手的
[00:14:27.000 --> 00:14:29.000]  所以我就去看看
[00:14:29.000 --> 00:14:33.000]  這個"Ablaim"的第三個解釋
[00:14:33.000 --> 00:14:35.000]  歷史上"Ablaim"的字
[00:14:35.000 --> 00:14:38.000]  在整個的舊裏面出現了兩次
[00:14:38.000 --> 00:14:40.000]  一次就在《刷牌記》
[00:14:40.000 --> 00:14:43.000]  一次就在《耶利米蘇》的十八章第三節
[00:14:43.000 --> 00:14:47.000]  就在這個有關搖像和圖例的比喻裏面
[00:14:47.000 --> 00:14:51.000]  他說 我就下到這個搖像的家裏
[00:14:51.000 --> 00:14:54.000]  正如他轉輪做器皿
[00:14:54.000 --> 00:14:57.000]  "Ablaim to stone"
[00:14:57.000 --> 00:15:00.000]  就是這塊東西
[00:15:00.000 --> 00:15:03.000]  就是在玩圖例的那塊磚盤
[00:15:03.000 --> 00:15:05.000]  那塊東西
[00:15:05.000 --> 00:15:08.000]  和懷孕有什麼關係呢
[00:15:08.000 --> 00:15:13.000]  如果你看回古代埃及的文化研究
[00:15:13.000 --> 00:15:14.000]  你會發現
[00:15:14.000 --> 00:15:17.000]  原來古代埃及的神明
[00:15:17.000 --> 00:15:18.000]  他們認為
[00:15:18.000 --> 00:15:20.000]  你看看圖片就明白了
[00:15:20.000 --> 00:15:21.000]  他們認為什麼
[00:15:21.000 --> 00:15:26.000]  那些神明是用圖像裏面來做人
[00:15:26.000 --> 00:15:28.000]  人就好像一些圖像
[00:15:28.000 --> 00:15:31.000]  轉一轉就轉了一個人出來
[00:15:31.000 --> 00:15:37.000]  當你發現這些古代埃及文明的圖畫的時候
[00:15:37.000 --> 00:15:38.000]  你會發現
[00:15:38.000 --> 00:15:42.000]  Ablaim這個解作圖像的轉輪
[00:15:42.000 --> 00:15:46.000]  其實是和懷孕有很大關係
[00:15:46.000 --> 00:15:47.000]  你就明白
[00:15:47.000 --> 00:15:52.000]  原來叫你去看一下圖像的轉輪
[00:15:52.000 --> 00:15:57.000]  其實就是解作婦科檢查的意思
[00:15:57.000 --> 00:15:58.000]  原來就是說
[00:15:58.000 --> 00:16:01.000]  法老命令這兩個婦人
[00:16:01.000 --> 00:16:06.000]  當你去幫希伯來的太太去做婦科檢查的時候
[00:16:06.000 --> 00:16:08.000]  如果你發現是兒子的話
[00:16:08.000 --> 00:16:11.000]  你就和我放了她
[00:16:11.000 --> 00:16:14.000]  如果是女兒的話就放了她
[00:16:14.000 --> 00:16:17.000]  我就明白發生什麼事了
[00:16:17.000 --> 00:16:20.000]  原來法老第二個的政策是
[00:16:20.000 --> 00:16:23.000]  要求這班婦科醫護人員
[00:16:23.000 --> 00:16:26.000]  當為他們去為希伯來的孕婦做檢查的時候
[00:16:26.000 --> 00:16:29.000]  當孩子還沒出生的時候
[00:16:29.000 --> 00:16:32.000]  當這班婦科醫護知道是男的話
[00:16:32.000 --> 00:16:34.000]  就馬上和他殺了他
[00:16:34.000 --> 00:16:37.000]  簡單來說這是一個墮胎的政策
[00:16:37.000 --> 00:16:39.000]  原來法老是說
[00:16:39.000 --> 00:16:42.000]  當以色列的男嬰還沒出生的時候
[00:16:42.000 --> 00:16:45.000]  就暗暗地把他打了
[00:16:45.000 --> 00:16:48.000]  一旦希伯來的媽媽把孩子生出來
[00:16:48.000 --> 00:16:50.000]  這個政策就失效了
[00:16:50.000 --> 00:16:51.000]  政權也沒辦法去做到
[00:16:51.000 --> 00:16:54.000]  起碼比當時的政策多
[00:16:54.000 --> 00:16:58.000]  所以法老的第二個政策是
[00:16:58.000 --> 00:17:02.000]  簡單來說稱之為靜態清零
[00:17:02.000 --> 00:17:04.000]  什麼叫靜態清零
[00:17:04.000 --> 00:17:06.000]  清零很明顯
[00:17:06.000 --> 00:17:09.000]  法老就是要把所有以色列的男性清零
[00:17:09.000 --> 00:17:14.000]  不過這個清零是靜態的
[00:17:14.000 --> 00:17:16.000]  他要靜悄悄地做的
[00:17:16.000 --> 00:17:19.000]  如果是去到第二個政策為止
[00:17:19.000 --> 00:17:21.000]  法老是要殺了這些男嬰
[00:17:21.000 --> 00:17:25.000]  都要暗暗地串通醫護人員幫忙
[00:17:25.000 --> 00:17:28.000]  在內部出一個指令
[00:17:28.000 --> 00:17:30.000]  不可以公開出來
[00:17:30.000 --> 00:17:31.000]  雖然有這個想法
[00:17:31.000 --> 00:17:34.000]  但還是不能去到太盡
[00:17:34.000 --> 00:17:39.000]  所以我猜今天大家對這些事情都不陌生
[00:17:39.000 --> 00:17:43.000]  政權可能會暗暗地去做一些事情
[00:17:43.000 --> 00:17:46.000]  去改變一些事情
[00:17:46.000 --> 00:17:49.000]  不過無論如何
[00:17:49.000 --> 00:17:52.000]  整件事的關鍵仍然在於
[00:17:52.000 --> 00:17:55.000]  這兩個前線的醫護人員
[00:17:55.000 --> 00:17:57.000]  燕燕和妹妹
[00:17:57.000 --> 00:18:01.000]  他們決定不遵從法老的吩咐去做
[00:18:01.000 --> 00:18:03.000]  或者更加準確來說
[00:18:03.000 --> 00:18:07.000]  他們二人是很淑靈地巧妙地合法地
[00:18:07.000 --> 00:18:10.000]  避開了這個政權的惡法
[00:18:10.000 --> 00:18:13.000]  同時間他們又可以明目張膽地
[00:18:13.000 --> 00:18:15.000]  在法老面前解釋
[00:18:15.000 --> 00:18:16.000]  最後沒事
[00:18:16.000 --> 00:18:18.000]  這就是好事
[00:18:18.000 --> 00:18:19.000]  他們怎樣做呢
[00:18:19.000 --> 00:18:22.000]  他們給了什麼答案法老
[00:18:22.000 --> 00:18:25.000]  讓他們能夠安全地找到一個微小的客房
[00:18:25.000 --> 00:18:28.000]  在罵人當中生存
[00:18:28.000 --> 00:18:31.000]  剛才這樣寫到17節
[00:18:31.000 --> 00:18:34.000]  埃及王趙廖修琛陀來說
[00:18:34.000 --> 00:18:38.000]  你們為什麼做者是存留南下的性命呢
[00:18:38.000 --> 00:18:43.000]  修琛陀就這樣回答法老
[00:18:43.000 --> 00:18:47.000]  因為希伯來婦人和埃及婦人不同
[00:18:47.000 --> 00:18:49.000]  希伯來婦人本是健壯的
[00:18:49.000 --> 00:18:53.000]  我們說沒有道 他們已經生殘了
[00:18:53.000 --> 00:18:59.000]  可以說這兩個姐妹在法老面前說謊
[00:18:59.000 --> 00:19:01.000]  如果你搜尋YouTube
[00:19:01.000 --> 00:19:03.000]  找一條唐崇煥牧師的片子
[00:19:03.000 --> 00:19:07.000]  一個比較保守正氣傳統的華牧師
[00:19:07.000 --> 00:19:11.000]  會解釋為什麼這兩個姐妹會說謊的原因
[00:19:11.000 --> 00:19:13.000]  他們說這個說謊是淑靈的
[00:19:13.000 --> 00:19:14.000]  是可以的
[00:19:14.000 --> 00:19:16.000]  是神批准的說謊
[00:19:16.000 --> 00:19:21.000]  不過我認為他們兩個可以沒有說謊
[00:19:21.000 --> 00:19:23.000]  他們沒有必要說謊
[00:19:23.000 --> 00:19:29.000]  只要他們趕不及去希伯來婦人面前
[00:19:29.000 --> 00:19:31.000]  就已經可以了
[00:19:31.000 --> 00:19:35.000]  不需要說謊真的趕不及去
[00:19:35.000 --> 00:19:37.000]  他們有沒有違反法老命令呢
[00:19:37.000 --> 00:19:39.000]  沒有
[00:19:39.000 --> 00:19:41.000]  他們只不過說自己打算去
[00:19:41.000 --> 00:19:43.000]  不過對不起
[00:19:43.000 --> 00:19:45.000]  我遲了
[00:19:45.000 --> 00:19:47.000]  哎呀 關了
[00:19:47.000 --> 00:19:49.000]  那我沒有辦法
[00:19:49.000 --> 00:19:51.000]  下次可不可以快一點
[00:19:51.000 --> 00:19:53.000]  幫你幫你幫你
