
[00:00:00.000 --> 00:00:02.640]  各位丁姊妹,晚安
[00:01:38.640 --> 00:01:41.120]  「基督在肉身受苦
[00:01:41.120 --> 00:01:45.080]  當準備好自己傳同一個意向
[00:01:45.080 --> 00:01:49.120]  因為那個決意在肉身上受苦的位
[00:01:49.120 --> 00:01:53.400]  就算決定向罪終止了
[00:01:53.400 --> 00:01:55.600]  或者止住了」
[00:01:55.600 --> 00:01:59.920]  其實這段經文這一節說得很特別
[00:01:59.920 --> 00:02:03.880]  他說耶穌基督釘死十字架受苦
[00:02:03.880 --> 00:02:08.160]  以至我們要準備好同一個意向
[00:02:08.160 --> 00:02:11.160]  同一個意向這個字其實我們可以解作
[00:02:11.160 --> 00:02:13.880]  同一個的意象或者同一個的方向
[00:02:13.880 --> 00:02:15.440]  或者同一個的目的
[00:02:15.440 --> 00:02:19.360]  意思就是說原來基督在肉身受苦
[00:02:19.360 --> 00:02:21.480]  我們屬於他的子民們
[00:02:21.480 --> 00:02:27.920]  都應該好像和他同一個的想法
[00:02:27.920 --> 00:02:29.160]  接著就問
[00:02:29.160 --> 00:02:32.840]  那個決意在肉身上受苦的基督耶穌
[00:02:32.840 --> 00:02:33.960]  其實他做了什麼
[00:02:33.960 --> 00:02:36.920]  或者他的受苦是為了什麼
[00:02:36.920 --> 00:02:38.600]  接著他就說
[00:02:38.600 --> 00:02:42.680]  其實他的受苦是要決定
[00:02:42.680 --> 00:02:46.440]  要向罪宣告一件事情
[00:02:46.440 --> 00:02:48.880]  這個罪要停止
[00:02:48.880 --> 00:02:53.000]  所以其實你和我打從我們信耶穌的時候
[00:02:53.000 --> 00:02:55.080]  已經理解和明白
[00:02:55.080 --> 00:02:57.080]  耶穌基督在肉身上受苦
[00:02:57.080 --> 00:02:58.920]  在十架上犧牲
[00:02:58.920 --> 00:03:00.000]  是要拯救我們
[00:03:00.000 --> 00:03:04.160]  將我們從罪惡裏面釋放出來
[00:03:04.160 --> 00:03:07.840]  所以原來耶穌基督這個受苦的經歷
[00:03:07.840 --> 00:03:10.920]  或者主動走上十架的經歷
[00:03:10.920 --> 00:03:13.960]  其實是在叫世人的罪
[00:03:13.960 --> 00:03:17.640]  因為耶穌基督流補血的緣故得以潔淨
[00:03:17.640 --> 00:03:20.800]  罪就可以停止了
[00:03:20.800 --> 00:03:23.080]  但是比得奇怪的是
[00:03:23.080 --> 00:03:25.200]  原來這一份的責任
[00:03:25.200 --> 00:03:27.160]  這一份的思想
[00:03:27.160 --> 00:03:28.520]  這一份的觀念
[00:03:28.520 --> 00:03:30.440]  這一份的價值觀
[00:03:30.440 --> 00:03:34.720]  他說不只是耶穌基督獨有的
[00:03:34.720 --> 00:03:37.800]  如果耶穌基督在肉身上受苦的時候
[00:03:37.800 --> 00:03:40.920]  他就叫你和我都要準備好
[00:03:40.920 --> 00:03:45.240]  我們原來要為主受苦的時候
[00:03:45.240 --> 00:03:48.840]  和別人產生一個很重要的方向
[00:03:48.840 --> 00:03:51.960]  就是叫罪停止
[00:03:51.960 --> 00:03:55.080]  叫罪呈現在這個世間
[00:03:55.080 --> 00:03:57.960]  叫人不再在罪裏面
[00:03:57.960 --> 00:04:00.680]  伏在罪的下面
[00:04:00.680 --> 00:04:03.800]  所以第二節他立刻怎樣說呢
[00:04:03.800 --> 00:04:04.960]  他說
[00:04:04.960 --> 00:04:08.000]  他希望我們餘下的人生裏面
[00:04:08.000 --> 00:04:11.880]  不要再活在人的慾望下面
[00:04:11.880 --> 00:04:14.600]  要活在神的旨意當中
[00:04:14.600 --> 00:04:17.600]  這個神的旨意要解釋一點點
[00:04:17.600 --> 00:04:19.880]  這個神的旨意不是
[00:04:19.880 --> 00:04:22.880]  我小時候不知道前路怎樣走的時候
[00:04:22.880 --> 00:04:23.800]  我們唱一首歌
[00:04:23.800 --> 00:04:27.160]  我望著前路是迷亂將往一片
[00:04:27.160 --> 00:04:29.200]  那個不是說神是怎樣帶領我的
[00:04:29.200 --> 00:04:30.720]  那不是
[00:04:30.720 --> 00:04:33.480]  其實神的旨意在第二節裏面
[00:04:33.480 --> 00:04:36.400]  回應第一節所說的
[00:04:36.400 --> 00:04:38.560]  其實如果我們人生裏面
[00:04:38.560 --> 00:04:41.760]  不再活在那些慾望底下的時候
[00:04:41.760 --> 00:04:44.880]  我們唯一的選擇是做些什麼
[00:04:44.880 --> 00:04:47.240]  就好像耶穌基督一樣
[00:04:47.240 --> 00:04:50.360]  肉身上受苦
[00:04:50.360 --> 00:04:53.400]  是要叫到罪停止
[00:04:53.400 --> 00:04:56.200]  是要叫罪能夠在黑暗裏面
[00:04:56.200 --> 00:04:58.960]  被光進入呈現出來
[00:04:58.960 --> 00:05:03.320]  這個是基督徒受苦的意義和目的
[00:05:03.320 --> 00:05:06.120]  如果耶穌基督釘十字架是這樣做的時候
[00:05:06.120 --> 00:05:08.680]  Nightwise
[00:05:08.680 --> 00:05:11.920]  我們屬於他的門徒們
[00:05:11.920 --> 00:05:15.480]  原來受苦是在說這件事情
[00:05:15.480 --> 00:05:19.240]  很多時候我們說基督徒受苦是在說什麼
[00:05:19.240 --> 00:05:22.200]  是我突然之間不幸運
[00:05:22.200 --> 00:05:24.240]  突然之間我有病
[00:05:24.240 --> 00:05:27.520]  突然之間我被老闆罵
[00:05:27.520 --> 00:05:29.000]  我們說的這些
[00:05:29.000 --> 00:05:31.720]  基督徒受苦不是
[00:05:31.720 --> 00:05:35.400]  比特沒有興趣處理這個課題
[00:05:35.400 --> 00:05:37.680]  比特處理的是
[00:05:37.680 --> 00:05:41.840]  耶穌基督是主動走上十架
[00:05:41.840 --> 00:05:43.880]  叫罪止住
[00:05:43.880 --> 00:05:47.560]  所以他說基督徒原來走入苦難的裏面
[00:05:47.560 --> 00:05:50.280]  不是你不幸運 不是遇到一些厄運
[00:05:50.280 --> 00:05:52.840]  所以你受苦 不是
[00:05:52.840 --> 00:05:55.080]  他說基督徒真正
[00:05:55.080 --> 00:05:58.240]  要學耶穌基督的是什麼
[00:05:58.240 --> 00:06:01.480]  是你知道罪惡在那裏
[00:06:01.480 --> 00:06:04.320]  你願意受苦
[00:06:04.320 --> 00:06:07.040]  叫罪惡停止
[00:06:07.040 --> 00:06:09.000]  叫那些邪惡的事情
[00:06:09.000 --> 00:06:11.960]  可以被彰顯
[00:06:11.960 --> 00:06:15.640]  不知道大家最近有沒有看《反起跑線聯盟》
[00:06:15.640 --> 00:06:18.520]  其實我們全家都看
[00:06:18.520 --> 00:06:21.160]  由一至五集沒有看之後
[00:06:21.160 --> 00:06:24.160]  就追回 追到第十五集
[00:06:24.160 --> 00:06:27.080]  其中有一幕
[00:06:27.080 --> 00:06:29.840]  就是小朋友要做一些模型
[00:06:29.840 --> 00:06:33.680]  其實結果你知道很多小朋友都做一些模型出來
[00:06:33.680 --> 00:06:37.720]  見到有個爸爸 Charles
[00:06:37.720 --> 00:06:40.080]  找人去做很多模型出來
[00:06:40.080 --> 00:06:42.640]  很漂亮的模型 不是小朋友做的
[00:06:42.640 --> 00:06:44.760]  拿出來
[00:06:44.760 --> 00:06:47.000]  去比賽
[00:06:47.000 --> 00:06:50.120]  很明顯結果都不用說
[00:06:50.120 --> 00:06:52.720]  最漂亮的那個都不是他做的
[00:06:52.720 --> 00:06:56.360]  的模型拿獎 我相信
[00:06:56.360 --> 00:07:00.280]  Charles在那個時候教小朋友講一句說話
[00:07:00.280 --> 00:07:03.520]  他說爸爸教你一個四字成語
[00:07:03.520 --> 00:07:07.080]  什麼叫做「惡立雞群」
[00:07:07.080 --> 00:07:11.760]  你想想 人在慾望裏面
[00:07:11.760 --> 00:07:15.040]  很想贏 很想拿第一
[00:07:15.040 --> 00:07:19.320]  很想在眾人面前成為最厲害的那個
[00:07:19.320 --> 00:07:21.720]  其實這些邪惡
[00:07:21.720 --> 00:07:25.360]  在我們生活的圈子裏面很多
[00:07:25.360 --> 00:07:28.040]  很多人經常都考第一
[00:07:28.040 --> 00:07:31.320]  還考第一很多年
[00:07:31.320 --> 00:07:33.560]  但考第一很多年的人
[00:07:33.560 --> 00:07:36.040]  最終都要被迫回家
[00:07:36.040 --> 00:07:38.840]  因為時間到了
[00:07:38.840 --> 00:07:41.120]  你可以想像的是
[00:07:41.120 --> 00:07:45.600]  這些事情在面前發生的時候
[00:07:45.600 --> 00:07:48.240]  他問一個問題是
[00:07:48.240 --> 00:07:50.640]  到底
[00:07:50.640 --> 00:07:53.720]  有沒有人在這些罪惡邪惡
[00:07:53.720 --> 00:07:55.960]  呈現的時候
[00:07:55.960 --> 00:07:58.840]  有人願意受苦
[00:07:58.840 --> 00:08:03.240]  將這些罪惡停止
[00:08:03.240 --> 00:08:05.440]  你看完第三節的時候你就會明白
[00:08:05.440 --> 00:08:09.120]  什麼叫做活在人的慾望底下更加多
[00:08:09.120 --> 00:08:10.840]  第三節你看這篇經文的時候
[00:08:10.840 --> 00:08:12.480]  你驟眼看
[00:08:12.480 --> 00:08:13.720]  在過去日子裏面
[00:08:13.720 --> 00:08:17.480]  我們已經足夠在我們幫人的慾望底下做事
[00:08:17.480 --> 00:08:21.040]  就是在豪飾私慾 或者喝醉酒 放煙
[00:08:21.040 --> 00:08:22.280]  或者喝很多
[00:08:22.280 --> 00:08:25.680]  跟那些律法所禁止的扮偶像當中
[00:08:25.680 --> 00:08:26.760]  你驟眼看的時候
[00:08:26.760 --> 00:08:29.080]  你覺得這些事情我都不太做
[00:08:29.080 --> 00:08:29.840]  為什麼我不喝酒
[00:08:29.840 --> 00:08:32.640]  我又不會做一些律法不讓我做的事
[00:08:32.640 --> 00:08:34.840]  我又不喜歡去吃東西
[00:08:34.840 --> 00:08:37.120]  但聽完之後不要誤會
[00:08:37.120 --> 00:08:39.720]  這段話所說的東西
[00:08:39.720 --> 00:08:41.840]  其實這些所做的每一件事情
[00:08:41.840 --> 00:08:43.560]  其實當時候
[00:08:43.600 --> 00:08:47.480]  在彼得社給那些流散的人去看的時候
[00:08:47.480 --> 00:08:51.880]  是在說每一個流散的人面對他新的環境的時候
[00:08:51.880 --> 00:08:54.680]  原來在希羅文化裏面
[00:08:54.680 --> 00:08:58.160]  這些事情是用來做朋友的
[00:08:58.160 --> 00:09:00.200]  你要跟他一起喝得很大
[00:09:00.200 --> 00:09:03.920]  你要跟他一起做一些很荒謬的事情
[00:09:03.920 --> 00:09:07.440]  你才可以跟他成為朋友
[00:09:07.440 --> 00:09:08.240]  很奇怪
[00:09:08.240 --> 00:09:11.000]  但那時候希羅文化就是這樣
[00:09:11.000 --> 00:09:12.840]  不單是這樣
[00:09:12.840 --> 00:09:14.160]  如果你想在那個時候
[00:09:14.160 --> 00:09:17.280]  新的地方去做生意的話
[00:09:17.280 --> 00:09:18.600]  你一定有些規矩
[00:09:18.600 --> 00:09:20.560]  規矩是什麼
[00:09:20.560 --> 00:09:22.200]  就是你要參加
[00:09:22.200 --> 00:09:25.440]  這些人所辦的一切聚會和
[00:09:25.440 --> 00:09:26.640]  很荒誕的事情
[00:09:26.640 --> 00:09:28.200]  你要跟他樂踏
[00:09:28.200 --> 00:09:29.880]  跟他扮朋友
[00:09:29.880 --> 00:09:32.200]  同一天做這些事情
[00:09:32.200 --> 00:09:35.680]  你才能夠有生意做
[00:09:35.680 --> 00:09:39.080]  所以彼得在說的
[00:09:39.080 --> 00:09:43.040]  是希羅文化裏面的事情
[00:09:43.040 --> 00:09:45.160]  你說他會問
[00:09:45.160 --> 00:09:49.680]  彼得想帶出些什麼
[00:09:49.680 --> 00:09:54.720]  如果我們有看一本很久的書
[00:09:54.720 --> 00:09:58.360]  那本書叫做《動物農莊》
[00:09:58.360 --> 00:10:00.360]  就是《動物農莊》
[00:10:00.360 --> 00:10:03.280]  George Orwell所寫的
[00:10:03.280 --> 00:10:05.760]  其中有一句說話是到今天
[00:10:05.760 --> 00:10:11.760]  或者在香港社會裏面仍然說得很貼切
[00:10:11.760 --> 00:10:12.880]  他一定會說
[00:10:12.880 --> 00:10:15.160]  All are equal
[00:10:15.160 --> 00:10:20.560]  But some are more equal than the others
[00:10:20.560 --> 00:10:22.880]  在《動物農莊》裏面
[00:10:22.880 --> 00:10:24.480]  寫了一個很大的規矩
[00:10:24.480 --> 00:10:28.600]  就是所有動物生來都是平等的
[00:10:28.600 --> 00:10:30.560]  不過到了後期的時候
[00:10:30.560 --> 00:10:31.680]  有些優越的人士
[00:10:31.680 --> 00:10:36.120]  有些喜歡設定規矩的人士出來說
[00:10:36.120 --> 00:10:37.560]  你要做到這些規矩
[00:10:37.560 --> 00:10:39.800]  你要做到這些事情
[00:10:39.800 --> 00:10:46.880]  才能夠成為大家所公認的領袖
[00:10:46.880 --> 00:10:49.600]  所以最後他加多一句說話
[00:10:49.600 --> 00:10:52.880]  Some are more equal than the others
[00:10:52.880 --> 00:10:53.680]  不是
[00:10:53.680 --> 00:10:56.320]  其實所有人都平等的
[00:10:56.320 --> 00:11:02.520]  但是有些是會比其他人平等的
[00:11:02.520 --> 00:11:05.240]  希臘文化裏面
[00:11:05.240 --> 00:11:06.520]  你要跟他做生意
[00:11:06.520 --> 00:11:08.840]  你要跟他做朋友
[00:11:08.840 --> 00:11:10.880]  你要在文化裏面能夠立足到
[00:11:10.880 --> 00:11:15.560]  生存到
[00:11:15.560 --> 00:11:18.840]  你一定要屈服
[00:11:18.840 --> 00:11:20.880]  跟那些人做朋友
[00:11:20.880 --> 00:11:23.960]  做這些喝醉酒
[00:11:23.960 --> 00:11:27.720]  很開心很荒誕的事情
[00:11:27.720 --> 00:11:32.400]  他說你這樣做才能夠成為我的朋友
[00:11:32.400 --> 00:11:33.680]  不是
[00:11:33.680 --> 00:11:35.360]  做朋友是
[00:11:35.360 --> 00:11:36.240]  我和你做朋友
[00:11:36.240 --> 00:11:37.360]  做朋友不是
[00:11:37.360 --> 00:11:38.560]  不是因為我要做些什麼
[00:11:38.560 --> 00:11:40.760]  才能夠做朋友嗎
[00:11:40.760 --> 00:11:42.840]  不是每個人都可以做生意嗎
[00:11:42.840 --> 00:11:45.360]  不是要參加了你這樣的情況下
[00:11:45.360 --> 00:11:48.920]  才能夠做生意嗎
[00:11:48.920 --> 00:11:52.240]  彼得正在針對
[00:11:52.240 --> 00:11:56.440]  在人罪惡裏面一個很嚴肅的課題
[00:11:56.440 --> 00:11:59.240]  人生下來好像每一個都平等
[00:11:59.240 --> 00:12:02.440]  但是在歷史裏面告訴我的是
[00:12:02.440 --> 00:12:05.960]  其實不是每一個人都平等的
[00:12:05.960 --> 00:12:09.040]  你要做了一些事情才叫平等
[00:12:09.040 --> 00:12:11.560]  你不做的話
[00:12:11.560 --> 00:12:14.720]  你連超級市場買罐汽水喝
[00:12:14.720 --> 00:12:21.320]  你都無能為力的
[00:12:21.320 --> 00:12:25.120]  在最近的日子
[00:12:25.120 --> 00:12:28.320]  大家知道下星期就能夠可以
[00:12:28.320 --> 00:12:33.320]  開放教會崇拜
[00:12:33.320 --> 00:12:36.920]  我聽聞
[00:12:36.920 --> 00:12:41.040]  很多教會在籌存中
[00:12:41.040 --> 00:12:43.440]  在思考中
[00:12:43.440 --> 00:12:46.520]  在門口設置多少部機器
[00:12:46.520 --> 00:12:50.200]  人流是要怎樣安排
[00:12:50.200 --> 00:12:53.920]  才能夠滿足責任
[00:12:53.920 --> 00:12:58.120]  尤其是一些相對大的教會
[00:12:58.120 --> 00:13:00.720]  當崇拜來到的時候
[00:13:00.720 --> 00:13:02.720]  他們在計算每一部機器
[00:13:02.720 --> 00:13:05.120]  一秒鐘可以做到多少人
[00:13:05.120 --> 00:13:06.520]  然後安排多少部機器在那裏
[00:13:06.520 --> 00:13:11.520]  要買些什麼製造器回來
[00:13:11.520 --> 00:13:14.800]  有些童工在問
[00:13:14.800 --> 00:13:19.720]  除了我們真的要做這些之外
[00:13:19.720 --> 00:13:25.320]  那些沒有得來的
[00:13:25.320 --> 00:13:27.520]  那些不算是
[00:13:27.520 --> 00:13:31.320]  有些人比其他人更加平等的人
[00:13:31.320 --> 00:13:36.320]  有這些位份的人
[00:13:36.320 --> 00:13:45.120]  在問可以怎樣處理
[00:13:45.120 --> 00:13:48.520]  很多我不應該說的話都不要在這裏說了
[00:13:48.520 --> 00:13:51.320]  我聽到之後心裏面
[00:13:51.320 --> 00:13:55.120]  都莫名的恐懼和驚訝
[00:13:55.120 --> 00:14:00.720]  其實真是
[00:14:00.720 --> 00:14:04.120]  當100周年、150周年的時候
[00:14:04.120 --> 00:14:07.120]  我們說教會一家
[00:14:07.120 --> 00:14:09.720]  是一班人
[00:14:09.720 --> 00:14:12.120]  是一個群體
[00:14:12.120 --> 00:14:15.320]  缺少了誰不行
[00:14:15.320 --> 00:14:17.120]  經常說的那麼多前書的那些
[00:14:17.120 --> 00:14:22.520]  沒有體面的人我們更加要給他體面
[00:14:22.520 --> 00:14:26.520]  但去到現在現實的環境裏面
[00:14:26.520 --> 00:14:32.320]  誰還比體面那些沒有體面的人
[00:14:32.320 --> 00:14:34.920]  我聽到這些說話
[00:14:34.920 --> 00:14:38.320]  不太方便在這裏說什麼
[00:14:38.320 --> 00:14:42.120]  令我很窄竊
[00:14:42.120 --> 00:14:45.720]  原來平時教會說的那些Dragon
[00:14:45.720 --> 00:14:51.720]  什麼家、什麼情、什麼主內一家弟兄姊妹
[00:14:51.720 --> 00:14:54.720]  去到這些時候
[00:14:54.720 --> 00:15:00.720]  突然間整個一家人的感覺全沒了
[00:15:00.720 --> 00:15:03.520]  這些傷心的事我們不要提那麼多
[00:15:03.520 --> 00:15:07.120]  我們提一些開心一點的事
[00:15:07.120 --> 00:15:08.120]  在這一個多星期裏面
[00:15:08.120 --> 00:15:11.520]  我聽到有些童工
[00:15:11.520 --> 00:15:13.520]  他親自說
[00:15:13.520 --> 00:15:16.120]  如果要四個星期崇拜的話
[00:15:16.120 --> 00:15:18.720]  將一些人exclude的話
[00:15:18.720 --> 00:15:25.320]  他說不如我只搞一次崇拜一個月
[00:15:25.320 --> 00:15:27.920]  另外那三次崇拜
[00:15:27.920 --> 00:15:31.120]  網上Zoom繼續算
[00:15:31.120 --> 00:15:34.720]  他想告訴那些
[00:15:34.720 --> 00:15:39.320]  some are less equal than the others的人說
[00:15:39.320 --> 00:15:44.720]  我仍然和你想在一起
[00:15:44.720 --> 00:15:51.320]  振奮一點聽到一位主教牧師
[00:15:51.320 --> 00:15:54.720]  他說如果這個小組
[00:15:54.720 --> 00:16:03.320]  這個團契裏面有人不能回教會的話
[00:16:03.320 --> 00:16:08.320]  這個牧師請求那個小組的頂姐妹
[00:16:08.320 --> 00:16:13.720]  一起不要回教會
[00:16:13.720 --> 00:16:17.520]  他請求那班頂姐妹
[00:16:17.520 --> 00:16:21.120]  一起去到那個人家裏面
[00:16:21.120 --> 00:16:28.720]  和他一起崇拜
[00:16:28.720 --> 00:16:31.520]  頂姐妹
[00:16:31.520 --> 00:16:34.920]  我們聽到很多
[00:16:34.920 --> 00:16:37.920]  耶穌基督受苦、復活
[00:16:37.920 --> 00:16:42.520]  聖天那些很浪漫的說話
[00:16:42.520 --> 00:16:48.120]  與感動的圖像等等的東西
[00:16:48.120 --> 00:16:49.920]  但是頂姐妹
[00:16:49.920 --> 00:16:52.920]  這個復活節
[00:16:52.920 --> 00:16:54.920]  其實並不是一個時候
[00:16:54.920 --> 00:17:00.320]  我們還停留在一個純粹紀念和浪漫
[00:17:00.320 --> 00:17:05.320]  耶穌受苦的經歷裏面
[00:17:05.320 --> 00:17:07.720]  如果比得上
[00:17:07.720 --> 00:17:11.720]  那些流散的人去到不同地方的時候
[00:17:11.720 --> 00:17:15.320]  受到很多人的不公平的對待
[00:17:15.320 --> 00:17:17.120]  很難的時候
[00:17:17.120 --> 00:17:20.520]  他說什麼
[00:17:20.520 --> 00:17:23.720]  可不可以那些一早在那裏的頂姐妹
[00:17:23.720 --> 00:17:27.520]  那些已經在20年前流散到那五個地方的頂姐妹
[00:17:27.520 --> 00:17:31.120]  你試試受苦、受人家逼迫
[00:17:31.120 --> 00:17:34.720]  磨爛、匪夷受人家各樣的難處裏面
[00:17:34.720 --> 00:17:38.120]  你為那些不願意跟他們一起
[00:17:38.120 --> 00:17:41.720]  好色、私慾、放膽的事做的人
[00:17:41.720 --> 00:17:43.720]  你可不可以受苦
[00:17:43.720 --> 00:17:46.720]  為他們的緣故做些事情
[00:17:46.720 --> 00:18:00.920]  最近在跟子女聊天的時候
[00:18:00.920 --> 00:18:09.720]  你知道那些小學生是要做了某些事情
[00:18:09.720 --> 00:18:14.720]  才能夠回到音樂課和體育課
[00:18:14.720 --> 00:18:23.520]  我跟兒子聊天的時候
[00:18:23.520 --> 00:18:26.720]  我說如果在班裏面有人說
[00:18:26.720 --> 00:18:30.720]  你不能回家了,你不要上音樂課,你不要上體育課
[00:18:30.720 --> 00:18:37.520]  我說兒子,你有沒有及時
[00:18:37.520 --> 00:18:45.520]  及時這個字是我正在紀念親愛的彭牧師
[00:18:45.520 --> 00:18:52.520]  或者你有沒有及時跟學校的人說
[00:18:52.520 --> 00:19:00.320]  我不去那些課,我留下來陪同學一起不上音樂課和體育課
[00:19:00.320 --> 00:19:12.120]  如果昔日
[00:19:12.120 --> 00:19:16.520]  彼得社那些剛流散的人
[00:19:16.520 --> 00:19:19.320]  他會面對很大這些難處的時候
[00:19:19.320 --> 00:19:24.320]  是不公平被對待,是一定要入鄉隨俗
[00:19:24.320 --> 00:19:27.320]  這是文化,這是必須要有的東西
[00:19:27.320 --> 00:19:30.320]  你一定要這樣做才能夠這樣做
[00:19:30.320 --> 00:19:33.320]  彼得勸勉甚麼
[00:19:33.320 --> 00:19:36.320]  你看看第3、4、5、6節
[00:19:36.320 --> 00:19:38.320]  你再看下去
[00:19:38.320 --> 00:19:42.320]  他說那些人會感到驚訝
[00:19:42.320 --> 00:19:45.320]  他們會羞辱你,這是文化
[00:19:45.320 --> 00:19:48.320]  這是我們入鄉隨俗的東西,你跟著做吧
[00:19:48.320 --> 00:19:50.320]  為甚麼不做呢
[00:19:50.320 --> 00:19:54.320]  彼得告訴他們
[00:19:54.320 --> 00:19:56.320]  如果你相信耶穌
[00:19:56.320 --> 00:19:59.320]  耶穌基督的受苦是要叫罪呈現
[00:19:59.320 --> 00:20:02.320]  叫邪惡能夠停止的話
[00:20:02.320 --> 00:20:04.320]  你就不走在他們的錯誤的道路上
[00:20:04.320 --> 00:20:07.320]  你會被人羞辱,你會被人驚訝
[00:20:07.320 --> 00:20:10.320]  為甚麼做這些愚蠢的事,不應該嗎
[00:20:11.320 --> 00:20:13.320]  (音樂停止)
[00:20:13.320 --> 00:20:24.320]  今天在這個世代裏面
[00:20:24.320 --> 00:20:29.320]  你看到有人開始肆無忌憚
[00:20:29.320 --> 00:20:34.320]  將任何的導彈到處發射
[00:20:39.320 --> 00:20:41.320]  有人殘殺
[00:20:41.320 --> 00:20:46.320]  甚至有些人
[00:20:46.320 --> 00:20:49.320]  可以叫人幾天不吃東西
[00:20:49.320 --> 00:20:52.320]  但我們已經看不到這些新聞了
[00:20:52.320 --> 00:21:01.320]  在這個世代裏面
[00:21:01.320 --> 00:21:04.320]  有人要受苦
[00:21:04.320 --> 00:21:06.320]  目的是要叫罪惡停止
[00:21:06.320 --> 00:21:09.320]  叫罪惡停止在那個位置
[00:21:09.320 --> 00:21:12.320]  從來沒有好的下場
[00:21:12.320 --> 00:21:15.320]  那15000個俄羅斯的人
[00:21:15.320 --> 00:21:17.320]  反戰的人
[00:21:17.320 --> 00:21:21.320]  已經被抓,被鎖在監獄裏面
[00:21:21.320 --> 00:21:25.320]  受苦
[00:21:25.320 --> 00:21:28.320]  從來都是主動的
[00:21:28.320 --> 00:21:32.320]  受磨爛
[00:21:33.320 --> 00:21:36.320]  從來都是耶穌基督走上十界
[00:21:36.320 --> 00:21:38.320]  這個例子告訴我們
[00:21:38.320 --> 00:21:41.320]  要叫罪停止,不會因為他自己會停止
[00:21:41.320 --> 00:21:46.320]  罪真正會停止,是因為有人受苦
[00:21:46.320 --> 00:21:48.320]  罪才會停止
[00:21:48.320 --> 00:21:51.320]  你看著烏克蘭城的情況裏面的時候
[00:21:51.320 --> 00:21:54.320]  就是因為人主動地受苦
[00:21:54.320 --> 00:21:57.320]  在基輔附近的
[00:21:57.320 --> 00:22:02.320]  神學院的教務長已經死了
[00:22:03.320 --> 00:22:07.320]  唯有人主動走上一條不歸路的時候
[00:22:07.320 --> 00:22:10.320]  人驚訝,人羞辱他們的時候
[00:22:10.320 --> 00:22:13.320]  其他人看在眼內的時候
[00:22:13.320 --> 00:22:16.320]  才知道這些東西叫做錯
[00:22:16.320 --> 00:22:19.320]  人不再走在裏面
[00:22:19.320 --> 00:22:25.320]  今天
[00:22:25.320 --> 00:22:28.320]  有很多人想設立
[00:22:29.320 --> 00:22:32.320]  一些人比其他人更加平等的時候
[00:22:32.320 --> 00:22:36.320]  我想起耶穌
[00:22:36.320 --> 00:22:41.320]  耶穌在安息日
[00:22:41.320 --> 00:22:43.320]  醫病
[00:22:43.320 --> 00:22:44.320]  吃了
[00:22:44.320 --> 00:22:46.320]  他傻的
[00:22:46.320 --> 00:22:50.320]  約定俗成,安息日不可以醫病
[00:22:50.320 --> 00:22:54.320]  那些三十八年血流的女人
[00:22:54.320 --> 00:22:56.320]  摸一摸她,為甚麼要醫好她呢?
[00:22:56.320 --> 00:22:58.320]  這些血流的人
[00:22:58.320 --> 00:23:00.320]  是該看她的
[00:23:00.320 --> 00:23:02.320]  那些患麻風的人
[00:23:02.320 --> 00:23:04.320]  是不應該和耶穌一起的
[00:23:04.320 --> 00:23:10.320]  耶穌卻是
[00:23:10.320 --> 00:23:16.320]  主動在安息日去醫病
