
[00:00:00.000 --> 00:00:03.000]  李靖平安
[00:03:49.000 --> 00:03:52.000]  耶穌哭了的經文
[00:03:52.000 --> 00:03:56.000]  我們會用這段經文去思想
[00:03:56.000 --> 00:03:59.000]  耶穌哭了對我們今天眼淚的意義
[00:03:59.000 --> 00:04:02.000]  我們一起祈禱
[00:04:02.000 --> 00:04:05.000]  主我們求祢幫助我們
[00:04:05.000 --> 00:04:07.000]  幫助孩子
[00:04:07.000 --> 00:04:11.000]  幫助孩子今天能夠順利地完成這篇港島
[00:04:11.000 --> 00:04:14.000]  求主祢這樣來引導我們
[00:04:14.000 --> 00:04:16.000]  今天雨很大
[00:04:16.000 --> 00:04:19.000]  我們心裡也可能很大雨
[00:04:19.000 --> 00:04:23.000]  求主祢讓我們能夠在陰天裡
[00:04:23.000 --> 00:04:26.000]  我們去思想自己的眼淚
[00:04:26.000 --> 00:04:29.000]  奉主命求 阿們
[00:04:29.000 --> 00:04:31.000]  耶穌哭了這段經文
[00:04:31.000 --> 00:04:33.000]  其實是出現在《讓福音》裡
[00:04:33.000 --> 00:04:35.000]  拉薩路復活的經文
[00:04:35.000 --> 00:04:39.000]  其實我自己人生裡已經是第三次說這段經文
[00:04:39.000 --> 00:04:43.000]  我第一次是在我神學生的時候的畢業講道裡
[00:04:43.000 --> 00:04:46.000]  就是在一篇畢業講章裡寫經文
[00:04:46.000 --> 00:04:48.000]  第二次是在五年前
[00:04:48.000 --> 00:04:50.000]  就是在這個流塘回魂夜
[00:04:50.000 --> 00:04:51.000]  大家有沒有去過?
[00:04:51.000 --> 00:04:53.000]  有沒有在這裡?
[00:04:53.000 --> 00:04:57.000]  還有人在這裡 還有幾個在這裡
[00:04:57.000 --> 00:05:03.000]  當天我也用了這篇經文來講回魂夜的訊息
[00:05:03.000 --> 00:05:09.000]  今天是人生裡第三次去講這篇的港島
[00:05:09.000 --> 00:05:15.000]  發現整個十一章裡拉薩路復活的故事
[00:05:15.000 --> 00:05:17.000]  基本上是一個喪禮
[00:05:17.000 --> 00:05:20.000]  一個來自一個白馬尼的家庭
[00:05:20.000 --> 00:05:24.000]  馬大、瑪利亞和拉薩路的家庭
[00:05:24.000 --> 00:05:28.000]  耶穌參加了一個遲來的喪禮
[00:05:28.000 --> 00:05:30.000]  或者應該這麼說
[00:05:30.000 --> 00:05:34.000]  因為耶穌遲來而變成一個喪禮
[00:05:34.000 --> 00:05:37.000]  其實這個本來不是一個喪禮
[00:05:37.000 --> 00:05:39.000]  本來這個故事其實也不是一個喪禮
[00:05:39.000 --> 00:05:43.000]  只不過是一個很典型的耶穌醫病的故事
[00:05:43.000 --> 00:05:44.000]  拉薩路病了
[00:05:44.000 --> 00:05:47.000]  馬大、瑪利亞就吩咐人去找耶穌
[00:05:47.000 --> 00:05:50.000]  求祂去伯大利治病
[00:05:50.000 --> 00:05:53.000]  當耶穌知道之後
[00:05:53.000 --> 00:05:56.000]  就在那個地方住了兩天
[00:05:56.000 --> 00:05:58.000]  特別延遲整個故事
[00:05:58.000 --> 00:06:01.000]  那兩天之後就走了十二小時
[00:06:01.000 --> 00:06:06.000]  從約旦河那邊走到紐約的伯大利
[00:06:06.000 --> 00:06:08.000]  當走到那裡的時候
[00:06:08.000 --> 00:06:10.000]  耶穌已經遲了
[00:06:10.000 --> 00:06:13.000]  原本一個耶穌醫病的故事
[00:06:13.000 --> 00:06:15.000]  就變成了一個喪禮的故事
[00:06:15.000 --> 00:06:17.000]  經文這麼寫
[00:06:17.000 --> 00:06:21.000]  耶穌來到拉薩路再墳墓裡已經是四天
[00:06:21.000 --> 00:06:24.000]  耶穌來到拉薩路的喪禮裡面的時候
[00:06:24.000 --> 00:06:27.000]  首次見到的人是大家姐
[00:06:27.000 --> 00:06:29.000]  馬大
[00:06:29.000 --> 00:06:31.000]  馬大並沒有哭
[00:06:31.000 --> 00:06:37.000]  馬大和耶穌討論有關拉薩路死的問題
[00:06:37.000 --> 00:06:42.000]  他說主啊,你若早在這裡,我弟兄弟必不死
[00:06:42.000 --> 00:06:46.000]  耶穌告訴馬大,你兄弟必然復活
[00:06:46.000 --> 00:06:48.000]  復活在我,生命也在我
[00:06:48.000 --> 00:06:51.000]  信徒的人雖然死了,也必復活
[00:06:51.000 --> 00:06:56.000]  然後耶穌就在喪禮裡面見到二姐姐馬利亞
[00:06:56.000 --> 00:06:59.000]  馬利亞哭得很厲害
[00:06:59.000 --> 00:07:04.000]  聖經記載,那些同在的猶太人見馬利亞出去
[00:07:04.000 --> 00:07:07.000]  就和馬利亞一起出去
[00:07:07.000 --> 00:07:09.000]  他們擔心
[00:07:09.000 --> 00:07:13.000]  他們擔心馬利亞哭得這麼厲害,不知道他們在做什麼傻事
[00:07:13.000 --> 00:07:17.000]  於是馬利亞就哭得很厲害
[00:07:17.000 --> 00:07:20.000]  當耶穌去到馬利亞的時候
[00:07:20.000 --> 00:07:24.000]  你會發覺一群人一起哭
[00:07:24.000 --> 00:07:30.000]  哭得非常淚崩的場面
[00:07:30.000 --> 00:07:37.000]  所以當耶穌去到喪禮裡面的時候
[00:07:37.000 --> 00:07:42.000]  全場的人都是這樣的表情和情緒
[00:07:42.000 --> 00:07:47.000]  耶穌看見他哭,並看見與他同來的猶太人也哭
[00:07:47.000 --> 00:07:51.000]  心裡悲歎又憂愁
[00:07:51.000 --> 00:07:53.000]  全世界都在哭
[00:07:53.000 --> 00:07:56.000]  耶穌走到墳墓面前
[00:07:56.000 --> 00:08:02.000]  聖經就記載著這一句最短的經文
[00:08:02.000 --> 00:08:05.000]  一句全本聖經裡面最短的經文
[00:08:05.000 --> 00:08:08.000]  就是我們今天來思想的經文
[00:08:08.000 --> 00:08:11.000]  耶穌哭了
[00:08:11.000 --> 00:08:15.000]  我們問為什麼耶穌會哭
[00:08:15.000 --> 00:08:21.000]  這是學者在這二千年不斷在爭論的問題
[00:08:21.000 --> 00:08:22.000]  為什麼
[00:08:22.000 --> 00:08:25.000]  這個看來好像耶穌哭沒什麼特別
[00:08:25.000 --> 00:08:27.000]  反正是一個喪禮
[00:08:27.000 --> 00:08:29.000]  耶穌是一個正常人
[00:08:29.000 --> 00:08:32.000]  有同理心、同情心、憐憫之心的人
[00:08:32.000 --> 00:08:35.000]  耶穌哭好像很合乎合理
[00:08:35.000 --> 00:08:37.000]  不過大家不要忘記
[00:08:37.000 --> 00:08:41.000]  耶穌其實是來這裡做什麼的
[00:08:41.000 --> 00:08:45.000]  他是叫拉撒路復活的
[00:08:45.000 --> 00:08:48.000]  所以耶穌沒理由會哭
[00:08:48.000 --> 00:08:53.000]  試想想,如果有人患了癌症
[00:08:53.000 --> 00:08:58.000]  在醫院裡面一群親人聽到這個消息之後
[00:08:58.000 --> 00:09:01.000]  就哭成一團,哭得很厲害
[00:09:01.000 --> 00:09:03.000]  很淒涼,整群人都哭
[00:09:03.000 --> 00:09:09.000]  而你正正是唯一一個知道原來所謂的絕症
[00:09:09.000 --> 00:09:11.000]  原來是一場誤會
[00:09:11.000 --> 00:09:14.000]  只不過是醫生搞亂了一份報告
[00:09:14.000 --> 00:09:16.000]  這個政治很老套
[00:09:16.000 --> 00:09:18.000]  搞亂了一份報告
[00:09:18.000 --> 00:09:20.000]  而你的任務是什麼
[00:09:20.000 --> 00:09:22.000]  就是要去到那群人當中告訴他們
[00:09:22.000 --> 00:09:26.000]  其實不是不用死,是不用死的
[00:09:26.000 --> 00:09:32.000]  所以當你帶著這個動機去到這個房間裡
[00:09:32.000 --> 00:09:35.000]  進去房間裡,整場哭的時候
[00:09:35.000 --> 00:09:38.000]  我想問問你,你會不會哭?
[00:09:38.000 --> 00:09:40.000]  你會不會哭?
[00:09:40.000 --> 00:09:42.000]  你應該不會哭的
[00:09:42.000 --> 00:09:44.000]  因為你來到的目的就是讓他們不用哭
[00:09:44.000 --> 00:09:47.000]  你們是不用哭,因為他們不用死
[00:09:47.000 --> 00:09:49.000]  他們要存活
[00:09:49.000 --> 00:09:56.000]  所以當耶穌帶著這樣的目的和動機來到這個喪禮的時候
[00:09:56.000 --> 00:09:59.000]  當他看到全場淚崩的時候
[00:09:59.000 --> 00:10:02.000]  他應該不會哭的
[00:10:02.000 --> 00:10:04.000]  不會的,為什麼呢?
[00:10:04.000 --> 00:10:07.000]  因為耶穌正正就是來告訴他們
[00:10:07.000 --> 00:10:09.000]  黑色奴將要活了
[00:10:09.000 --> 00:10:11.000]  他不需要去死
[00:10:11.000 --> 00:10:14.000]  這是一個好消息
[00:10:14.000 --> 00:10:20.000]  所以我們問,為什麼耶穌會哭呢?
[00:10:20.000 --> 00:10:25.000]  當然很多學者,很多聖經界的經家
[00:10:25.000 --> 00:10:28.000]  一直以來不斷地嘗試去回答這個問題
[00:10:28.000 --> 00:10:36.000]  有些人認為耶穌哭了是為了證明耶穌是真實的人
[00:10:36.000 --> 00:10:40.000]  因為人就會哭,所以耶穌也會哭,因為他是人
[00:10:40.000 --> 00:10:44.000]  有人認為耶穌哭了是為了全人類而哭
[00:10:44.000 --> 00:10:50.000]  為了人的生命本身來短暫地哭
[00:10:50.000 --> 00:10:54.000]  也有人認為耶穌哭了不是因為勒索路復活
[00:10:54.000 --> 00:10:56.000]  也不是因為瑪利亞而哭
[00:10:56.000 --> 00:10:59.000]  而是因為他的情緒很激動
[00:10:59.000 --> 00:11:02.000]  正所謂是氣到哭
[00:11:02.000 --> 00:11:08.000]  這個就是我五年前回魂夜的篇道裡的假經的方向
[00:11:08.000 --> 00:11:13.000]  不過坦白說,這些理由都不是很完美
[00:11:13.000 --> 00:11:15.000]  總是覺得有點牽強
[00:11:15.000 --> 00:11:19.000]  為什麼耶穌會哭呢?
[00:11:19.000 --> 00:11:24.000]  我們也找不到一個很合理,完全無瑕疵的原因
[00:11:24.000 --> 00:11:31.000]  所以當我這個星期去預備這篇講道的時候
[00:11:31.000 --> 00:11:36.000]  我重新去思想這段經文的時候
[00:11:36.000 --> 00:11:39.000]  我自己有一個很新的體會
[00:11:39.000 --> 00:11:46.000]  我對耶穌哭了的原因有一個新的體會
[00:11:46.000 --> 00:11:53.000]  我發現原來哭或是眼淚是不需要任何理由
[00:11:53.000 --> 00:11:57.000]  或是充分的理據可以解釋的原因
[00:11:57.000 --> 00:12:03.000]  其實眼淚是一回什麼事情?
[00:12:03.000 --> 00:12:08.000]  眼淚是什麼?
[00:12:08.000 --> 00:12:13.000]  我分享了自己一件個人的私事
[00:12:13.000 --> 00:12:17.000]  我爸爸13天前離開了世界
[00:12:17.000 --> 00:12:22.000]  簡單來說,爸爸去年發現了胃癌
[00:12:22.000 --> 00:12:25.000]  暑假的時候做了一個手術
[00:12:25.000 --> 00:12:29.000]  把整個胃切掉,沒有胃了
[00:12:29.000 --> 00:12:32.000]  直接從食道打到小腸裡
[00:12:32.000 --> 00:12:35.000]  每次都很不舒服,頂著,撐著
[00:12:35.000 --> 00:12:38.000]  因為用大腸來消化
[00:12:38.000 --> 00:12:42.000]  整個人由70多磅減到110磅
[00:12:42.000 --> 00:12:45.000]  適應了大半年的時間
[00:12:45.000 --> 00:12:49.000]  仍然有很多不舒服,適應的時間
[00:12:49.000 --> 00:12:55.000]  然後今年新年的時候,年初十的時候
[00:12:55.000 --> 00:12:59.000]  他突然間說很痛
[00:12:59.000 --> 00:13:03.000]  痛得很厲害,怎樣指都指不到痛
[00:13:03.000 --> 00:13:05.000]  當時以為吃東西很痛
[00:13:05.000 --> 00:13:08.000]  怎樣吃都很痛,喝水都很痛
[00:13:08.000 --> 00:13:11.000]  後來發現情況很不理想
[00:13:11.000 --> 00:13:14.000]  原來裡面的癌細胞開始擴散
[00:13:14.000 --> 00:13:18.000]  擴散到整個肚腹
[00:13:18.000 --> 00:13:22.000]  然後就跟他出入醫院
[00:13:22.000 --> 00:13:28.000]  從內科到外科,外科到腫瘤科,腫瘤科到舒緩科
[00:13:28.000 --> 00:13:34.000]  嘗試尋求一些可以純粹幫他止痛的方法
[00:13:34.000 --> 00:13:41.000]  爸爸的育徒跟天父說
[00:13:41.000 --> 00:13:46.000]  他寧願快點回天家,也不想那麼辛苦、痛
[00:13:46.000 --> 00:13:50.000]  然後兩個星期前,一個星期五醫生就打電話來
[00:13:50.000 --> 00:13:54.000]  告訴我爸爸的情況可能都差不多了
[00:13:54.000 --> 00:13:57.000]  通知大家一起來見他
[00:13:57.000 --> 00:14:02.000]  我祖父是做大兒子的,就通知很多親戚朋友來探望他
[00:14:02.000 --> 00:14:05.000]  爸爸在那晚見到很多人
[00:14:05.000 --> 00:14:08.000]  開始睡覺
[00:14:08.000 --> 00:14:12.000]  如果大家記得,我那星期聖餐不在
[00:14:12.000 --> 00:14:16.000]  星期六我就陪他在床邊坐著
[00:14:16.000 --> 00:14:21.000]  晚上護士給了我們一間私人的獨立房
[00:14:21.000 --> 00:14:23.000]  可以關燈的房
[00:14:23.000 --> 00:14:28.000]  在那晚,臨走前我跟媽媽一起去祈禱
[00:14:28.000 --> 00:14:31.000]  然後關燈離開了
[00:14:31.000 --> 00:14:33.000]  第二天我要去教會港島
[00:14:33.000 --> 00:14:35.000]  其實我極度不想去港島
[00:14:35.000 --> 00:14:37.000]  之前也想去推
[00:14:37.000 --> 00:14:39.000]  但跟那間教會不太熟
[00:14:39.000 --> 00:14:42.000]  因為太臨時,無法取消
[00:14:42.000 --> 00:14:44.000]  所以都去港島
[00:14:44.000 --> 00:14:49.000]  一趕完渡之後,就聽到媽媽打電話來
[00:14:49.000 --> 00:14:52.000]  爸爸就離開了世界
[00:14:53.000 --> 00:15:01.000]  我想說,我發現自己在這大半年來
[00:15:01.000 --> 00:15:04.000]  我其實沒怎麼哭過
[00:15:04.000 --> 00:15:07.000]  認識的人都知道,我是一個挺容易哭的人
[00:15:07.000 --> 00:15:10.000]  以前我在心學院教書
[00:15:10.000 --> 00:15:13.000]  去到某一堂,我必定會哭
[00:15:13.000 --> 00:15:15.000]  教到那些我認識的人都會哭
[00:15:15.000 --> 00:15:18.000]  以前我教書的時候,我跟別人看
[00:15:18.000 --> 00:15:20.000]  他沒有人,我都會哭
[00:15:20.000 --> 00:15:23.000]  基本上我是一個很容易哭的人
[00:15:23.000 --> 00:15:29.000]  但我發現這次我沒怎麼哭過
[00:15:29.000 --> 00:15:32.000]  我連我也覺得很驚訝
[00:15:32.000 --> 00:15:34.000]  為什麼這次我沒怎麼哭過呢?
[00:15:34.000 --> 00:15:36.000]  我真的沒怎麼認真哭過
[00:15:36.000 --> 00:15:40.000]  由去年我知道爸爸有癌症開始
[00:15:40.000 --> 00:15:45.000]  切胃之前,我跟他一起吃了一人火鍋
[00:15:45.000 --> 00:15:49.000]  做完之後,跟他看看他吃東西的情況
[00:15:49.000 --> 00:15:51.000]  看看怎樣可以護理,幫他選擇營養奶
[00:15:51.000 --> 00:15:53.000]  很多的情況
[00:15:53.000 --> 00:15:55.000]  爸爸一到年初十就突然間很痛
[00:15:55.000 --> 00:15:57.000]  幫他想想怎樣止痛
[00:15:57.000 --> 00:16:00.000]  入院想想怎樣照顧他
[00:16:00.000 --> 00:16:03.000]  很多很多的事情
[00:16:03.000 --> 00:16:07.000]  跟醫生溝通,跟護士打電話給他
[00:16:07.000 --> 00:16:11.000]  希望他能夠好好的止痛
[00:16:11.000 --> 00:16:13.000]  照PET scan,很多很多的事情
[00:16:13.000 --> 00:16:15.000]  幫媽媽去找醫院的數目
[00:16:15.000 --> 00:16:18.000]  或者申請保險,很多很多的事情
[00:16:18.000 --> 00:16:23.000]  我都沒怎麼認真哭過
[00:16:23.000 --> 00:16:31.000]  然後正是兩個星期前的星期日
[00:16:31.000 --> 00:16:33.000]  當我說完之後
[00:16:33.000 --> 00:16:34.000]  收到媽媽通知
[00:16:34.000 --> 00:16:39.000]  我立即跟女兒和太太坐車去醫院
[00:16:39.000 --> 00:16:41.000]  見爸爸最後一面
[00:16:41.000 --> 00:16:44.000]  我進到房間的時候
[00:16:44.000 --> 00:16:49.000]  見到爸爸的身體的時候
[00:16:49.000 --> 00:16:54.000]  我的眼淚就不斷地流
[00:16:54.000 --> 00:16:57.000]  我發覺我在大半年裡
[00:16:57.000 --> 00:17:02.000]  第一次這麼認真的流眼淚
[00:17:02.000 --> 00:17:06.000]  不過我發現那些眼淚
[00:17:06.000 --> 00:17:08.000]  好像不是我自己那樣
[00:17:08.000 --> 00:17:10.000]  不知道大家有沒有試過
[00:17:10.000 --> 00:17:12.000]  眼淚不斷地流
[00:17:12.000 --> 00:17:14.000]  我呼呼呼地哭
[00:17:14.000 --> 00:17:19.000]  但我覺得流出來的眼淚不是屬於我的
[00:17:19.000 --> 00:17:21.000]  好像都不是來自於我
[00:17:21.000 --> 00:17:23.000]  我不能夠控制
[00:17:23.000 --> 00:17:28.000]  好像那些眼淚是從某個地方而來
[00:17:28.000 --> 00:17:31.000]  然後我大概哭了幾分鐘
[00:17:31.000 --> 00:17:34.000]  我女兒不知道是誰突然問了問題
[00:17:34.000 --> 00:17:36.000]  我眼淚就立即停了
[00:17:36.000 --> 00:17:37.000]  是cut out
[00:17:37.000 --> 00:17:39.000]  說停就停
[00:17:39.000 --> 00:17:41.000]  立即回答她的問題
[00:17:41.000 --> 00:17:43.000]  想想何時等牧師過來
[00:17:43.000 --> 00:17:46.000]  期完肚就怎樣去做其他手續
[00:17:46.000 --> 00:17:50.000]  那些眼淚突然說停就停
[00:17:50.000 --> 00:17:52.000]  好像開水喉一樣
[00:17:52.000 --> 00:17:56.000]  你說流就流到不停地流
[00:17:56.000 --> 00:17:57.000]  一說停就停
[00:17:57.000 --> 00:17:59.000]  收水喉就立即消失
[00:17:59.000 --> 00:18:05.000]  眼淚突然就這樣止住
[00:18:05.000 --> 00:18:08.000]  然後我就回復正常的狀態
[00:18:08.000 --> 00:18:11.000]  等牧師來跟我一起祈禱
[00:18:11.000 --> 00:18:12.000]  看著我媽媽
[00:18:12.000 --> 00:18:13.000]  安慰我女兒
[00:18:13.000 --> 00:18:18.000]  處理爸爸的身後事
[00:18:18.000 --> 00:18:20.000]  我爸爸離開世界後
[00:18:20.000 --> 00:18:23.000]  我第二次哭是何時呢
[00:18:23.000 --> 00:18:27.000]  就是上星期我回到我母會講道
[00:18:27.000 --> 00:18:28.000]  回到母會
[00:18:28.000 --> 00:18:31.000]  就是我爸爸信主的教會
[00:18:31.000 --> 00:18:35.000]  很多弟兄姊妹的問候
[00:18:35.000 --> 00:18:38.000]  那一刻我覺得我不是一個
[00:18:38.000 --> 00:18:41.000]  講道的牧傳道人或牧師
[00:18:41.000 --> 00:18:45.000]  我覺得自己是一個純粹被愛的孩子
[00:18:45.000 --> 00:18:50.000]  然後我就在哭
[00:18:50.000 --> 00:18:51.000]  我想說甚麼呢
[00:18:51.000 --> 00:18:57.000]  我發現我再一次去認識自己的眼淚
[00:18:57.000 --> 00:19:01.000]  到底眼淚是甚麼呢
[00:19:01.000 --> 00:19:02.000]  我記得在幼稚園的時候
[00:19:02.000 --> 00:19:05.000]  我有個同學叫鄧成衡
[00:19:05.000 --> 00:19:06.000]  有一天他突然跟我說
[00:19:06.000 --> 00:19:08.000]  打我吧
[00:19:08.000 --> 00:19:10.000]  流鼻涕那些
[00:19:10.000 --> 00:19:11.000]  打我吧
[00:19:11.000 --> 00:19:13.000]  然後我就用積木很軟的
[00:19:13.000 --> 00:19:14.000]  打他幾下
[00:19:14.000 --> 00:19:16.000]  然後就被他收下來哭
[00:19:16.000 --> 00:19:17.000]  然後就被老師罰
[00:19:17.000 --> 00:19:18.000]  然後我就罰抄他的名字
[00:19:18.000 --> 00:19:22.000]  所以我今天記得他叫鄧成衡
[00:19:22.000 --> 00:19:24.000]  我一直抄他的名字
[00:19:24.000 --> 00:19:28.000]  一直在哭 哭得很厲害
[00:19:28.000 --> 00:19:32.000]  我記得我中四失戀
[00:19:32.000 --> 00:19:34.000]  第一次失戀
[00:19:34.000 --> 00:19:37.000]  凌晨兩點多在客廳哭
[00:19:37.000 --> 00:19:43.000]  哭到我媽媽走出來叫我不要再吵
[00:19:43.000 --> 00:19:46.000]  我記得幾年前一根刺的時候
[00:19:46.000 --> 00:19:48.000]  一個人對著電腦一直哭
[00:19:48.000 --> 00:19:51.000]  一直寫歌詞
[00:19:51.000 --> 00:19:56.000]  但我發覺這次的眼淚很不同
[00:19:56.000 --> 00:19:59.000]  我再次去認識我自己的眼淚
[00:19:59.000 --> 00:20:04.000]  到底眼淚是甚麼呢
[00:20:04.000 --> 00:20:10.000]  我發現眼淚的意義不是悲傷
[00:20:10.000 --> 00:20:16.000]  眼淚真正的意義是愛
[00:20:16.000 --> 00:20:18.000]  當然悲傷是會流眼淚
[00:20:18.000 --> 00:20:23.000]  但眼淚真正的來源不是來自傷痛
[00:20:23.000 --> 00:20:29.000]  眼淚的來源是心裏有愛
[00:20:29.000 --> 00:20:32.000]  眼淚可以分為兩種
[00:20:32.000 --> 00:20:36.000]  第一是為你自己而流的眼淚
[00:20:36.000 --> 00:20:40.000]  第二是為別人而流的眼淚
[00:20:40.000 --> 00:20:43.000]  每個人一生下來
[00:20:43.000 --> 00:20:45.000]  就會流下第一滴眼淚
[00:20:45.000 --> 00:20:48.000]  出生就在哭
[00:20:48.000 --> 00:20:50.000]  目中無人地哭
[00:20:50.000 --> 00:20:52.000]  我記得我女兒
[00:20:52.000 --> 00:20:55.000]  頭一百日真的叫做「白日哭」
[00:20:55.000 --> 00:20:59.000]  哭到一百日
[00:20:59.000 --> 00:21:03.000]  哭到發瘋
[00:21:03.000 --> 00:21:06.000]  因為嬰兒
[00:21:06.000 --> 00:21:10.000]  眼淚是生存的技能
[00:21:10.000 --> 00:21:12.000]  想喝奶就會哭
[00:21:12.000 --> 00:21:14.000]  想睡覺就會哭
[00:21:14.000 --> 00:21:17.000]  想養媽媽就會哭
[00:21:17.000 --> 00:21:22.000]  長大後眼淚一直是為你而流
[00:21:22.000 --> 00:21:24.000]  考試不合格
[00:21:24.000 --> 00:21:26.000]  升不到那間大學
[00:21:26.000 --> 00:21:27.000]  失戀
[00:21:27.000 --> 00:21:28.000]  被老闆罵
[00:21:28.000 --> 00:21:29.000]  上班受氣
[00:21:29.000 --> 00:21:31.000]  受委屈
[00:21:31.000 --> 00:21:33.000]  你哭
[00:21:33.000 --> 00:21:38.000]  眼淚的哭泣是為你自己而流
[00:21:38.000 --> 00:21:42.000]  這是第一種眼淚
[00:21:42.000 --> 00:21:46.000]  在你生命中突然有一剎那
[00:21:46.000 --> 00:21:48.000]  你的眼淚
[00:21:48.000 --> 00:21:54.000]  你的哭泣不是為你自己
[00:21:54.000 --> 00:21:58.000]  這是一個很奇妙的剎那
[00:21:58.000 --> 00:22:03.000]  當你的眼淚不是單單為你自己而流
[00:22:03.000 --> 00:22:07.000]  你的眼淚開始為別人而流的時候
[00:22:07.000 --> 00:22:09.000]  為你所愛的人
[00:22:09.000 --> 00:22:12.000]  為你所愛的地方
[00:22:12.000 --> 00:22:15.000]  為你所堅持的價值
[00:22:15.000 --> 00:22:19.000]  為你所堅持的信念而流淚的時候
[00:22:19.000 --> 00:22:24.000]  你發現眼淚不是純粹代表悲傷
[00:22:24.000 --> 00:22:26.000]  眼淚是告訴你
[00:22:26.000 --> 00:22:29.000]  原來你心裡有愛
