
[00:00:00.000 --> 00:00:08.000]  鄧姐妹平安
[00:04:43.000 --> 00:04:47.000]  眼中的同人這個經文
[00:04:47.000 --> 00:04:49.000]  所以就選擇在今天崇拜的過程中
[00:04:49.000 --> 00:04:52.000]  我們就一起來思考一下
[00:04:52.000 --> 00:04:54.000]  在年之初的過程中
[00:04:54.000 --> 00:04:57.000]  我們去認識一下這句經文
[00:04:57.000 --> 00:05:00.000]  這個face對我們信仰的意義
[00:05:00.000 --> 00:05:01.000]  我們一起祈禱
[00:05:01.000 --> 00:05:04.000]  祝你和你去幫助我們
[00:05:04.000 --> 00:05:05.000]  讓我們在新一年裡
[00:05:05.000 --> 00:05:07.000]  我們去尋求看見你
[00:05:07.000 --> 00:05:10.000]  看見你所看見的東西
[00:05:10.000 --> 00:05:11.000]  求你幫助我們
[00:05:11.000 --> 00:05:14.000]  雖然我們現在是閉上雙眼
[00:05:14.000 --> 00:05:16.000]  但我們卻是能夠看得見
[00:05:16.000 --> 00:05:18.000]  我們需要看見的事情
[00:05:18.000 --> 00:05:21.000]  求你去眷顧著我們一會兒講道的時間
[00:05:21.000 --> 00:05:23.000]  你自己的說話
[00:05:23.000 --> 00:05:24.000]  你的聖靈在當中
[00:05:24.000 --> 00:05:27.000]  在我們每一個流唐的頂節目當中
[00:05:27.000 --> 00:05:30.000]  無論他在現場紅磡的地方
[00:05:30.000 --> 00:05:33.000]  或者是在不同世界的角落裡
[00:05:33.000 --> 00:05:36.000]  我們知道聖靈你包圍著這個世界
[00:05:36.000 --> 00:05:38.000]  求你這樣的力度去一起
[00:05:38.000 --> 00:05:41.000]  讓我們這個群體能夠同樣的力度去看見
[00:05:41.000 --> 00:05:43.000]  奉傳明求 阿們
[00:05:43.000 --> 00:05:46.000]  What is the apple of his eye?
[00:05:46.000 --> 00:05:50.000]  我們就先講一下這個apple of his eye的典故
[00:05:50.000 --> 00:05:52.000]  apple of his eye這個典故
[00:05:52.000 --> 00:05:56.000]  我本的中文其實就叫眼中的瞳人
[00:05:56.000 --> 00:05:58.000]  如果你翻舊翻了很久的話
[00:05:58.000 --> 00:06:01.000]  你對聖經有些認識的話
[00:06:01.000 --> 00:06:02.000]  你大概都聽過
[00:06:02.000 --> 00:06:05.000]  聖經裡面眼中的瞳人這句話
[00:06:05.000 --> 00:06:09.000]  上帝看顧他如同保護眼中的瞳人
[00:06:09.000 --> 00:06:10.000]  這句經文
[00:06:10.000 --> 00:06:12.000]  所以你會看到
[00:06:12.000 --> 00:06:16.000]  其實經文裡面這個face
[00:06:16.000 --> 00:06:17.000]  apple of his eye
[00:06:17.000 --> 00:06:19.000]  是出現過五次這麼多
[00:06:19.000 --> 00:06:22.000]  第一段就在生命記 沙爾章裡面
[00:06:22.000 --> 00:06:25.000]  然後說 遇見他在曠野 荒涼野獸
[00:06:25.000 --> 00:06:27.000]  恐叫之地
[00:06:27.000 --> 00:06:29.000]  就環繞他 看顧他 保護他
[00:06:29.000 --> 00:06:32.000]  如同保護眼中的瞳人
[00:06:32.000 --> 00:06:34.000]  第二段是詩篇十七篇第八節
[00:06:34.000 --> 00:06:35.000]  是一個禱告
[00:06:35.000 --> 00:06:36.000]  詩篇是這樣的
[00:06:36.000 --> 00:06:37.000]  來到祈禱
[00:06:37.000 --> 00:06:40.000]  求你保護我 如同保護眼中的瞳人
[00:06:40.000 --> 00:06:43.000]  將我隱藏在翅膀的陰下
[00:06:43.000 --> 00:06:46.000]  第三段是針研的一段說話
[00:06:46.000 --> 00:06:47.000]  針研第七章
[00:06:47.000 --> 00:06:50.000]  遵守我的命令就得存活
[00:06:50.000 --> 00:06:54.000]  保守我的法則就好像保守眼中的瞳人
[00:06:54.000 --> 00:06:55.000]  第四段
[00:06:55.000 --> 00:06:57.000]  耶利米亞哀歌一段的哀求
[00:06:57.000 --> 00:06:58.000]  哀歌這樣說
[00:06:58.000 --> 00:07:03.000]  錫安的城牆啊 願你流淚如何
[00:07:03.000 --> 00:07:07.000]  晝夜不息 願你眼中的瞳人流淚不止
[00:07:07.000 --> 00:07:09.000]  很悲傷的一個經文
[00:07:09.000 --> 00:07:11.000]  最後一段就是我們今天看的經文
[00:07:11.000 --> 00:07:13.000]  撒加利亞書第二章第八節
[00:07:13.000 --> 00:07:15.000]  萬軍之尼和華說
[00:07:15.000 --> 00:07:17.000]  在你顯出榮耀之後
[00:07:17.000 --> 00:07:21.000]  猜險我去懲罰那攏略你們的列國
[00:07:21.000 --> 00:07:25.000]  摸你們的就是摸我眼中的瞳人
[00:07:25.000 --> 00:07:28.000]  在這五段經文裏面
[00:07:28.000 --> 00:07:30.000]  英文其實都是翻譯成
[00:07:30.000 --> 00:07:32.000]  Apple of his eye
[00:07:32.000 --> 00:07:34.000]  一個這樣的字眼
[00:07:34.000 --> 00:07:36.000]  不過不知道大家知不知道
[00:07:36.000 --> 00:07:43.000]  Apple of his eye為何叫Apple呢
[00:07:43.000 --> 00:07:46.000]  為何不叫Orange
[00:07:46.000 --> 00:07:48.000]  為何不叫Banana
[00:07:48.000 --> 00:07:51.000]  這麼好笑
[00:07:51.000 --> 00:07:55.000]  Apple of his eye是一個英文的理語
[00:07:55.000 --> 00:07:57.000]  是一句成語
[00:07:57.000 --> 00:08:00.000]  意思是眼裏面一個極度喜愛
[00:08:00.000 --> 00:08:02.000]  很愛慕的人
[00:08:02.000 --> 00:08:05.000]  眼中比任何人更加寶貴的一位
[00:08:05.000 --> 00:08:07.000]  就是叫Apple of his eye
[00:08:07.000 --> 00:08:10.000]  這個英文的理語
[00:08:10.000 --> 00:08:14.000]  最早文獻出現在第九世紀
[00:08:14.000 --> 00:08:16.000]  一個很古典的英文裏面
[00:08:16.000 --> 00:08:18.000]  一個基督教的經典裏面
[00:08:18.000 --> 00:08:20.000]  出現一個Face
[00:08:20.000 --> 00:08:22.000]  後來十七世紀的莎士比亞
[00:08:22.000 --> 00:08:23.000]  這個仲夏夜之夢
[00:08:23.000 --> 00:08:28.000]  都用了Apple of his eye在故事裏面
[00:08:28.000 --> 00:08:30.000]  後來英文聖經
[00:08:30.000 --> 00:08:32.000]  King James Version
[00:08:32.000 --> 00:08:34.000]  就會將所有剛才的經文
[00:08:34.000 --> 00:08:36.000]  翻譯成Apple of his eye
[00:08:36.000 --> 00:08:39.000]  所以是一個英文獨有的現象
[00:08:39.000 --> 00:08:42.000]  中文沒有Apple這個字
[00:08:42.000 --> 00:08:45.000]  中文有的,但聖經沒有
[00:08:45.000 --> 00:08:47.000]  所以我們不知道
[00:08:47.000 --> 00:08:48.000]  不知道為何會叫Apple
[00:08:48.000 --> 00:08:51.000]  總之就是叫Apple
[00:08:51.000 --> 00:08:53.000]  不過我們知道
[00:08:53.000 --> 00:08:56.000]  原來在舊約的希伯來文聖經裏
[00:08:56.000 --> 00:09:00.000]  原文其實不是Apple這個字
[00:09:00.000 --> 00:09:04.000]  原文裏面的字是解作瞳孔的意思
[00:09:04.000 --> 00:09:07.000]  就是我們眼球
[00:09:07.000 --> 00:09:10.000]  大家記得以前的Form 2那些嗎
[00:09:10.000 --> 00:09:12.000]  那些Science
[00:09:12.000 --> 00:09:14.000]  我讀文科,我只讀那些
[00:09:14.000 --> 00:09:18.000]  眼球,然後就是中間那個叫做
[00:09:18.000 --> 00:09:23.000]  叫做Iris,然後就是中間那個叫做
[00:09:23.000 --> 00:09:27.000]  叫做Pupil,中間那個洞就叫做瞳孔
[00:09:27.000 --> 00:09:30.000]  不過原來希伯來文
[00:09:30.000 --> 00:09:32.000]  或者本國希臘文裏面
[00:09:32.000 --> 00:09:36.000]  那個字其實直譯就解作女兒
[00:09:36.000 --> 00:09:38.000]  那個字,Doctor女兒
[00:09:38.000 --> 00:09:41.000]  那個字,或者是小孕兒
[00:09:41.000 --> 00:09:42.000]  這樣的意思
[00:09:42.000 --> 00:09:44.000]  所以其實不知道有沒有關係
[00:09:44.000 --> 00:09:45.000]  應該是有關係的
[00:09:45.000 --> 00:09:48.000]  即是瞳孔的意思就是Pupil
[00:09:48.000 --> 00:09:51.000]  所以Pupil解作學生的意思
[00:09:51.000 --> 00:09:55.000]  所以這個瞳孔和學生和人兒
[00:09:55.000 --> 00:09:57.000]  應該是有些關係的
[00:09:57.000 --> 00:10:01.000]  所以這個跟聖經裏面的字是相似的
[00:10:01.000 --> 00:10:02.000]  所以你就明白
[00:10:02.000 --> 00:10:04.000]  無論是蘋果也好
[00:10:04.000 --> 00:10:06.000]  叫做瞳孔也好
[00:10:06.000 --> 00:10:07.000]  叫做學生也好
[00:10:07.000 --> 00:10:10.000]  或者是女兒也好
[00:10:10.000 --> 00:10:13.000]  其實都是這樣的東西
[00:10:13.000 --> 00:10:16.000]  不過和本就很特別
[00:10:16.000 --> 00:10:20.000]  中文聖經就翻譯了一個很美麗的字眼
[00:10:20.000 --> 00:10:22.000]  就叫做瞳人這個字
[00:10:22.000 --> 00:10:25.000]  一個非常有意思的字眼
[00:10:25.000 --> 00:10:29.000]  即是中文沒有西方英文那個Apple
[00:10:29.000 --> 00:10:32.000]  他就把它翻譯成眼中的瞳人
[00:10:32.000 --> 00:10:35.000]  一個非常美麗的字眼
[00:10:35.000 --> 00:10:37.000]  文言文聖經
[00:10:37.000 --> 00:10:40.000]  即是一百年前的版本聖經
[00:10:40.000 --> 00:10:44.000]  就翻譯成眼中的瞳子
[00:10:44.000 --> 00:10:48.000]  或者是《論中本》翻譯成眼中之女
[00:10:48.000 --> 00:10:49.000]  很有型
[00:10:49.000 --> 00:10:51.000]  眼中之女
[00:10:51.000 --> 00:10:55.000]  所以有這麼多的詞彙
[00:10:55.000 --> 00:10:59.000]  原來古代中國早就有瞳人這個字
[00:10:59.000 --> 00:11:01.000]  即是瞳人就是瞳孔
[00:11:01.000 --> 00:11:05.000]  在唐朝的道家唐兒歌裏面寫
[00:11:05.000 --> 00:11:09.000]  骨重神寒天妙氣
[00:11:09.000 --> 00:11:11.000]  一雙瞳人剪秋水
[00:11:11.000 --> 00:11:15.000]  宋代的《贈女觀唱》的詩裏面也這樣說
[00:11:15.000 --> 00:11:18.000]  瞳人剪水腰如簇
[00:11:18.000 --> 00:11:21.000]  一幅烏紗果寒玉
[00:11:21.000 --> 00:11:25.000]  所以中國原來就只有十八瞳人
[00:11:25.000 --> 00:11:28.000]  瞳孔是有的
[00:11:28.000 --> 00:11:30.000]  一直有瞳人這個字眼
[00:11:30.000 --> 00:11:35.000]  所以無論是聖經或是中國的唐詩也好
[00:11:35.000 --> 00:11:37.000]  古代人一直都將瞳孔
[00:11:37.000 --> 00:11:39.000]  即是眼球裏面的洞洞
[00:11:39.000 --> 00:11:44.000]  解作一個人或蘋果的意思
[00:11:44.000 --> 00:11:48.000]  這個就是Apple of the eye的一些資料
[00:11:48.000 --> 00:11:49.000]  一些短故
[00:11:49.000 --> 00:11:53.000]  明白Apple of the eye的短故之後
[00:11:53.000 --> 00:11:55.000]  今天我們就開始去說
[00:11:55.000 --> 00:11:58.000]  聖經裏面其中一節的蘋果
[00:11:58.000 --> 00:12:02.000]  即是撒加利亞書裏面的Apple of the eye
[00:12:02.000 --> 00:12:06.000]  先說說撒加利亞書的一些簡單背景
[00:12:06.000 --> 00:12:10.000]  撒加利亞書是一本比較後期的先知書
[00:12:10.000 --> 00:12:14.000]  一本是紀錄了以色列人被腦流亡之後
[00:12:14.000 --> 00:12:18.000]  嘗試去歸回一個小先知書
[00:12:18.000 --> 00:12:22.000]  先知撒加利亞對流亡海外的以色列人說話
[00:12:22.000 --> 00:12:28.000]  亦對住一些存留在耶路撒冷鄉下的漁民
[00:12:28.000 --> 00:12:31.000]  這些剩下的人去說話
[00:12:31.000 --> 00:12:35.000]  公元5、6年之後
[00:12:35.000 --> 00:12:36.000]  耶路撒冷滅亡
[00:12:36.000 --> 00:12:38.000]  以色列人被腦
[00:12:38.000 --> 00:12:40.000]  其實分了幾批不同的人
[00:12:40.000 --> 00:12:43.000]  一批是流亡海外的以色列人
[00:12:43.000 --> 00:12:44.000]  被腦的人
[00:12:44.000 --> 00:12:49.000]  一些是遷移到國外移民的以色列人
[00:12:49.000 --> 00:12:54.000]  但仍然有一些是存留在耶路撒冷裏面
[00:12:54.000 --> 00:12:57.000]  仍然在耶路撒冷被毀的廢墟裏面
[00:12:57.000 --> 00:13:00.000]  仍然生存下去的以色列人
[00:13:00.000 --> 00:13:02.000]  情況今天香港差不多
[00:13:02.000 --> 00:13:05.000]  有些留下的 有些是離開了
[00:13:05.000 --> 00:13:08.000]  因此撒加利亞書和哈蓋書
[00:13:08.000 --> 00:13:11.000]  他們都有同樣的目的
[00:13:11.000 --> 00:13:14.000]  就是要去代表著耶和華上帝
[00:13:14.000 --> 00:13:18.000]  去吩咐一班身處異地的以色列人
[00:13:18.000 --> 00:13:22.000]  和一班殘留在耶路撒冷廢墟的以色列人
[00:13:22.000 --> 00:13:23.000]  來說話
[00:13:23.000 --> 00:13:26.000]  吩咐他們要重返耶路撒冷
[00:13:26.000 --> 00:13:29.000]  並且重建耶路撒冷城
[00:13:29.000 --> 00:13:31.000]  恢復他們的聖殿
[00:13:31.000 --> 00:13:33.000]  可能大家不知道
[00:13:33.000 --> 00:13:36.000]  原來哈蓋書和撒加利亞書
[00:13:36.000 --> 00:13:39.000]  一到八章是一個系列的書卷
[00:13:39.000 --> 00:13:43.000]  哈蓋書和撒加利亞書一至八章
[00:13:43.000 --> 00:13:45.000]  是一個系列
[00:13:45.000 --> 00:13:49.000]  撒加利亞書是一個強調漢見
[00:13:49.000 --> 00:13:52.000]  視野的少先之書
[00:13:52.000 --> 00:13:55.000]  撒加利亞先知強調耶和華上帝的漢見
[00:13:55.000 --> 00:13:58.000]  藉著撒加利亞先知的漢見
[00:13:58.000 --> 00:14:04.000]  去表達出耶和華上帝漢見耶路撒冷的願景
[00:14:04.000 --> 00:14:06.000]  所以撒加利亞書頭八章
[00:14:06.000 --> 00:14:08.000]  有很多很多的倚仗
[00:14:08.000 --> 00:14:11.000]  一些視野 一些漢見
[00:14:11.000 --> 00:14:15.000]  去表達上帝自己的漢見
[00:14:15.000 --> 00:14:18.000]  漢見就是倚仗
[00:14:18.000 --> 00:14:19.000]  vision
[00:14:19.000 --> 00:14:21.000]  是一樣意思的字
[00:14:21.000 --> 00:14:24.000]  但我想說的是
[00:14:24.000 --> 00:14:27.000]  其實所謂的漢見
[00:14:27.000 --> 00:14:29.000]  或者vision 或者倚仗
[00:14:29.000 --> 00:14:33.000]  其實是一些不容易消化的東西
[00:14:33.000 --> 00:14:36.000]  一些難以置信的東西
[00:14:36.000 --> 00:14:39.000]  一些尚未發生的東西
[00:14:39.000 --> 00:14:44.000]  撒加利亞書說到流亡海外的以色列人
[00:14:44.000 --> 00:14:46.000]  先知跟他們說
[00:14:46.000 --> 00:14:49.000]  去說服 去遊說 去窺會
[00:14:49.000 --> 00:14:53.000]  其實是純粹將將來的漢見
[00:14:53.000 --> 00:14:58.000]  一個尚未發生 還未出現的事情
[00:14:58.000 --> 00:15:00.000]  去說出來
[00:15:00.000 --> 00:15:03.000]  所以現實的景象
[00:15:03.000 --> 00:15:06.000]  和所謂的漢見
[00:15:06.000 --> 00:15:11.000]  兩者的差距其實是甚大的
[00:15:11.000 --> 00:15:17.000]  說和真實那一套是相差甚遠
[00:15:17.000 --> 00:15:20.000]  就等於加Sir無端端跑出來
[00:15:20.000 --> 00:15:22.000]  因為平時說到我講得太多
[00:15:22.000 --> 00:15:24.000]  先回到原位
[00:15:24.000 --> 00:15:26.000]  加Sir無端端回到原位
[00:15:26.000 --> 00:15:29.000]  在youtube呼籲大家
[00:15:29.000 --> 00:15:32.000]  在這兩年 特別是這兩年
[00:15:32.000 --> 00:15:34.000]  移民海外的頂梓梅
[00:15:34.000 --> 00:15:37.000]  在這裏說
[00:15:37.000 --> 00:15:39.000]  遊說他們回來
[00:15:39.000 --> 00:15:41.000]  回香港
[00:15:41.000 --> 00:15:43.000]  大聲說香港現在沒事了
[00:15:43.000 --> 00:15:45.000]  香港現在一切正常
[00:15:45.000 --> 00:15:47.000]  恢復我們的自由
[00:15:47.000 --> 00:15:50.000]  珍寶村又怎樣的 說出來
[00:15:50.000 --> 00:15:53.000]  大家回來回流吧 重建香港吧
[00:15:53.000 --> 00:15:56.000]  甚至作激一點 玩什麼
[00:15:56.000 --> 00:15:58.000]  大陸都ok的
[00:15:58.000 --> 00:16:00.000]  大家回深圳玩 沒問題的
[00:16:00.000 --> 00:16:02.000]  現在大陸很安全 過得很健康
[00:16:02.000 --> 00:16:04.000]  沒事了 回來吧
[00:16:04.000 --> 00:16:09.000]  海外頂梓梅不是傻的
[00:16:09.000 --> 00:16:11.000]  每天都看到新聞
[00:16:11.000 --> 00:16:15.000]  他知道香港現在發生什麼事
[00:16:15.000 --> 00:16:18.000]  知道大陸發生什麼事
[00:16:18.000 --> 00:16:20.000]  所以就算加Sir真是一個
[00:16:20.000 --> 00:16:22.000]  耶和華的先知也好
[00:16:22.000 --> 00:16:24.000]  他代表著耶和華
[00:16:24.000 --> 00:16:25.000]  他講話也好
[00:16:25.000 --> 00:16:28.000]  他講的每句話都是屬實也好
[00:16:28.000 --> 00:16:31.000]  他所講的話其實都難以置信
[00:16:31.000 --> 00:16:33.000]  難以說服別人
[00:16:33.000 --> 00:16:35.000]  加Sir怎麼說都好
[00:16:35.000 --> 00:16:37.000]  都不容易拉得動
[00:16:37.000 --> 00:16:39.000]  在海外的那班人
[00:16:39.000 --> 00:16:43.000]  一班嘗試已經開始落地生根的人
[00:16:43.000 --> 00:16:45.000]  回到香港裏面
[00:16:45.000 --> 00:16:48.000]  試問你在英國裏面
[00:16:48.000 --> 00:16:50.000]  很不容易找到地方住
[00:16:50.000 --> 00:16:51.000]  找到工作
[00:16:51.000 --> 00:16:53.000]  開始穩定的時候
[00:16:53.000 --> 00:16:54.000]  現在還可以過個星期
[00:16:54.000 --> 00:16:56.000]  看英超的時候
[00:16:56.000 --> 00:16:58.000]  他回香港吧
[00:16:58.000 --> 00:17:00.000]  很難的
[00:17:00.000 --> 00:17:02.000]  加拿大頂梓梅也一樣
[00:17:02.000 --> 00:17:04.000]  開始慢慢落地
[00:17:04.000 --> 00:17:06.000]  突然要回來
[00:17:06.000 --> 00:17:08.000]  其實一點都不容易的事情
[00:17:08.000 --> 00:17:10.000]  我講的不是具體的移民
[00:17:10.000 --> 00:17:11.000]  不是那邊好一點
[00:17:11.000 --> 00:17:13.000]  現在這裡不好的意思
[00:17:13.000 --> 00:17:15.000]  我想講的是
[00:17:15.000 --> 00:17:20.000]  撒加尼亞書大概就是面對著這樣的情景
[00:17:20.000 --> 00:17:24.000]  耶路撒冷其實是一個
[00:17:24.000 --> 00:17:27.000]  頹垣敗瓦 烏煙瘴氣
[00:17:27.000 --> 00:17:29.000]  一個廢墟的景象
[00:17:29.000 --> 00:17:35.000]  撒加尼亞就是嘗試去說服一班流亡海外
[00:17:35.000 --> 00:17:37.000]  已經慢慢落地生根的人
[00:17:37.000 --> 00:17:39.000]  追到老婆生兒子的人
[00:17:39.000 --> 00:17:43.000]  回流回去耶路撒冷裏面
[00:17:43.000 --> 00:17:49.000]  所以在這個現實景象和異象漢建
[00:17:49.000 --> 00:17:52.000]  那個相差甚遠的前提之下
[00:17:52.000 --> 00:17:55.000]  上帝就補充了一句這樣的說話
[00:17:55.000 --> 00:18:00.000]  希望能夠呼籲流亡海外的少年們能夠安心
[00:18:00.000 --> 00:18:04.000]  不用怕 回來重建 沒問題
[00:18:04.000 --> 00:18:07.000]  這個說話 今天想講這個說話
[00:18:07.000 --> 00:18:10.000]  請聽我讀出 撒加尼亞書第二章1-6節
[00:18:10.000 --> 00:18:14.000]  我從前分散你們在天的四方
[00:18:14.000 --> 00:18:18.000]  現在你們要從北方之地逃回
[00:18:18.000 --> 00:18:20.000]  這是耶和華說的
[00:18:20.000 --> 00:18:22.000]  與北北鄰人同住的錫安文娜
[00:18:22.000 --> 00:18:23.000]  應當逃脫
[00:18:23.000 --> 00:18:25.000]  萬君子耶和華說
[00:18:25.000 --> 00:18:26.000]  在顯出榮耀之後
[00:18:26.000 --> 00:18:30.000]  差遣我去懲罰那擄掠你們的列國
[00:18:30.000 --> 00:18:34.000]  摸你們的就是摸我眼中的同人
[00:18:34.000 --> 00:18:39.000]  這裡上帝是要求流亡海外的這些人歸回
[00:18:39.000 --> 00:18:41.000]  叫他們不用怕
[00:18:41.000 --> 00:18:44.000]  因為耶和華上帝會保護他們
[00:18:44.000 --> 00:18:47.000]  因為他們就是耶和華眼中的同人
[00:18:47.000 --> 00:18:49.000]  Apple of his eye
[00:18:49.000 --> 00:18:53.000]  甚至撒加尼亞書給了一個非常生動有趣的描述
[00:18:53.000 --> 00:18:58.000]  耶和華說摸你們的就是摸我眼中的同人
[00:18:58.000 --> 00:19:00.000]  就是這句說話
[00:19:00.000 --> 00:19:02.000]  聖經文字的意思是什麼
[00:19:02.000 --> 00:19:04.000]  你們回來吧 你們不用怕
[00:19:04.000 --> 00:19:05.000]  你們可以回流
[00:19:05.000 --> 00:19:08.000]  因為我會幫你懲罰那些惡人
[00:19:08.000 --> 00:19:11.000]  總之誰摸你們 誰搞你們
[00:19:11.000 --> 00:19:14.000]  就是摸我的眼
[00:19:14.000 --> 00:19:17.000]  一句有點奇怪 但很有說服力的說話
[00:19:17.000 --> 00:19:21.000]  誰搞你們 就是在搞我的眼
[00:19:21.000 --> 00:19:23.000]  不是髒話
[00:19:23.000 --> 00:19:27.000]  誰搞你們 就是在搞我的眼
[00:19:27.000 --> 00:19:31.000]  不知道大家記不記得這句說話的氣場
[00:19:31.000 --> 00:19:37.000]  誰搞你們 就是在搞萬軍之耶和華的眼
[00:19:37.000 --> 00:19:40.000]  上帝說誰搞你們 就是在搞我的眼
[00:19:40.000 --> 00:19:44.000]  因為你們就是上帝眼中的將來
[00:19:44.000 --> 00:19:49.000]  任何人要傷害你 就是在傷害我的眼
