
[00:00:00.000 --> 00:00:03.640]  2025年每個月第一個星期六
[00:04:23.160 --> 00:04:28.120]  其實可能連和我共事的同事都未必知道
[00:04:28.120 --> 00:04:30.840]  其實我最喜歡做的社會服務
[00:04:30.840 --> 00:04:33.640]  是賣旗
[00:04:33.640 --> 00:04:35.960]  不是組織賣旗
[00:04:35.960 --> 00:04:38.720]  是直接做賣旗的人
[00:04:38.720 --> 00:04:42.400]  我是很享受的
[00:04:42.400 --> 00:04:44.360]  我又賣得很快
[00:04:44.360 --> 00:04:46.920]  旗袋很重又賣得很多
[00:04:46.920 --> 00:04:50.520]  每一天早上去賣旗
[00:04:50.520 --> 00:04:52.720]  早上先生小姐買一支旗
[00:04:52.720 --> 00:04:53.800]  連外國人
[00:04:53.800 --> 00:04:56.720]  通常外國人你不會和他解釋那麼多
[00:04:56.720 --> 00:04:59.520]  但我連外國人都不會放過的
[00:04:59.520 --> 00:05:00.840]  Good morning
[00:05:00.840 --> 00:05:01.800]  Flat selling
[00:05:01.800 --> 00:05:05.760]  我就不會不放過任何一個機會
[00:05:05.760 --> 00:05:08.120]  我是真的很享受
[00:05:08.120 --> 00:05:10.680]  你也知道我的口大
[00:05:10.680 --> 00:05:12.360]  笑得燦爛
[00:05:12.360 --> 00:05:14.320]  我又有禮貌
[00:05:14.320 --> 00:05:15.640]  所以有些人說
[00:05:15.640 --> 00:05:17.760]  最多人說是說時間
[00:05:17.760 --> 00:05:18.880]  沒有散紙
[00:05:18.880 --> 00:05:22.800]  然後他都會回頭幫我買回
[00:05:22.800 --> 00:05:24.280]  到他有散紙的時候
[00:05:24.280 --> 00:05:27.320]  所以我真的是無敵
[00:05:27.320 --> 00:05:29.960]  我自問自己覺得
[00:05:29.960 --> 00:05:33.040]  我都不失為一個賣旗L
[00:05:33.040 --> 00:05:36.160]  我的名字是L.A.U.
[00:05:36.160 --> 00:05:37.560]  賣旗L
[00:05:37.560 --> 00:05:39.360]  嗯
[00:05:39.360 --> 00:05:42.800]  不知道你們心目中的宣教女性
[00:05:42.800 --> 00:05:43.960]  其實是怎樣的呢
[00:05:43.960 --> 00:05:46.640]  是不是這些很主動的
[00:05:46.640 --> 00:05:48.800]  不怕山寶
[00:05:48.800 --> 00:05:50.800]  是extrovert
[00:05:50.800 --> 00:05:54.280]  是為了使命從來不會退後的
[00:05:54.280 --> 00:05:55.600]  可以想一想
[00:05:55.600 --> 00:05:59.080]  在YouTube下面的留言告訴我
[00:05:59.080 --> 00:06:01.520]  或者IG story tag我
[00:06:01.520 --> 00:06:04.440]  就去這裡tag我
[00:06:04.440 --> 00:06:06.080]  嗯
[00:06:06.080 --> 00:06:10.880]  現在我會用馬達加斯加的官方語言
[00:06:10.880 --> 00:06:13.760]  讀出一段來自聖經的經文
[00:06:13.760 --> 00:06:16.040]  讓大家get一下感覺
[00:06:16.040 --> 00:06:18.480]  然後我會用中文解釋
[00:06:19.480 --> 00:06:46.480]  (中文)
[00:06:46.480 --> 00:07:06.480]  (中文)
[00:07:06.480 --> 00:07:08.480]  新約
[00:07:08.480 --> 00:07:10.480]  不查電子聖經app
[00:07:10.480 --> 00:07:13.480]  知道是來自哪本書的
[00:07:13.480 --> 00:07:18.480]  不過不用提水都知道
[00:07:18.480 --> 00:07:22.480]  是來自雅各書一章27節
[00:07:22.480 --> 00:07:26.480]  在舊約生命記裡面也有相關的教導
[00:07:26.480 --> 00:07:29.480]  從我有自己的聖經開始
[00:07:29.480 --> 00:07:30.480]  除了上教會
[00:07:30.480 --> 00:07:32.480]  我自己在家裡也會讀聖經
[00:07:32.480 --> 00:07:34.480]  聖經的字很小
[00:07:34.480 --> 00:07:35.480]  密密麻麻
[00:07:35.480 --> 00:07:42.480]  但每次讀到孤兒寡婦患難貧窮這些字眼
[00:07:42.480 --> 00:07:44.480]  我就特別醒神
[00:07:44.480 --> 00:07:49.480]  好像有一個放大鏡突起了的字
[00:07:49.480 --> 00:07:53.480]  不知道你有沒有讀經的時候有類似的經驗
[00:07:53.480 --> 00:07:58.480]  我經常感受到神會透過聖經的說話
[00:07:58.480 --> 00:08:00.480]  或者一些詩歌的歌詞
[00:08:00.480 --> 00:08:02.480]  和我們去對話
[00:08:02.480 --> 00:08:05.480]  今天看的雅各書
[00:08:05.480 --> 00:08:10.480]  是教我們如何對待貧窮人
[00:08:10.480 --> 00:08:13.480]  通常我們最記得雅各書的地方
[00:08:13.480 --> 00:08:18.480]  就是信心沒有行為是死的
[00:08:18.480 --> 00:08:20.480]  這個是來自第二章
[00:08:20.480 --> 00:08:22.480]  但在這句經文之前
[00:08:22.480 --> 00:08:24.480]  作者雅各說
[00:08:24.480 --> 00:08:27.480]  我們作為一個信耶穌的人
[00:08:27.480 --> 00:08:32.480]  有些很虔誠的耶鳥或者很屬靈
[00:08:32.480 --> 00:08:34.480]  你們就要聽著
[00:08:34.480 --> 00:08:36.480]  你們說自己是信耶穌
[00:08:36.480 --> 00:08:38.480]  你們要怎樣對待貧窮人
[00:08:38.480 --> 00:08:42.480]  作者想借著對貧窮人的態度
[00:08:42.480 --> 00:08:47.480]  教那些散在十二個支派的人
[00:08:47.480 --> 00:08:51.480]  如何將福音應用在不同的教會里
[00:08:51.480 --> 00:08:55.480]  今天專門選了雅各書和大家分享
[00:08:55.480 --> 00:08:59.480]  雅各書要寫給他的對象就是
[00:08:59.480 --> 00:09:01.480]  第一章第一節說
[00:09:01.480 --> 00:09:04.480]  作神和主耶穌基督獨人的雅各
[00:09:04.480 --> 00:09:09.480]  請散著十二個支派的人的安
[00:09:09.480 --> 00:09:13.480]  因為我們很多人都流散了
[00:09:13.480 --> 00:09:18.480]  流失到英國 加拿大 悉尼
[00:09:18.480 --> 00:09:23.480]  網上小組也有些成員來自德國 法國 荷蘭
[00:09:23.480 --> 00:09:25.480]  而我和大家一樣
[00:09:25.480 --> 00:09:28.480]  我也是海外觀看數幾千分之一
[00:09:28.480 --> 00:09:30.480]  我也是其中一份子
[00:09:30.480 --> 00:09:32.480]  因為我流失到非洲
[00:09:32.480 --> 00:09:35.480]  剛才我讀的那一段雅各書
[00:09:35.480 --> 00:09:37.480]  一章二十七節的後面
[00:09:37.480 --> 00:09:39.480]  第二章就在說
[00:09:39.480 --> 00:09:41.480]  我們要如何對待貧窮人
[00:09:41.480 --> 00:09:45.480]  不過他沒有仔細地說明一些細節
[00:09:45.480 --> 00:09:47.480]  譬如用什麼方式
[00:09:47.480 --> 00:09:49.480]  奉獻多少給他們
[00:09:49.480 --> 00:09:52.480]  派些飯 派些衣服給他們
[00:09:52.480 --> 00:09:54.480]  扔多少個聖誕飄飄盒
[00:09:54.480 --> 00:09:57.480]  中秋節的時候派多少個月餅
[00:09:57.480 --> 00:09:59.480]  沒有仔細地說
[00:09:59.480 --> 00:10:02.480]  但是就有很清楚地說明
[00:10:02.480 --> 00:10:06.480]  服侍貧窮人應該要有的態度
[00:10:06.480 --> 00:10:09.480]  雅各書二章一至四節
[00:10:09.480 --> 00:10:10.480]  告訴我們
[00:10:10.480 --> 00:10:14.480]  服侍貧窮人千萬不要這樣做
[00:10:14.480 --> 00:10:15.480]  我的弟兄們
[00:10:15.480 --> 00:10:19.480]  你們信奉我們榮耀的主耶穌基督
[00:10:19.480 --> 00:10:23.480]  便不可戴外貌戴人
[00:10:23.480 --> 00:10:25.480]  聖經裡面給了一個例子
[00:10:25.480 --> 00:10:27.480]  如果有一個人戴著金戒指
[00:10:27.480 --> 00:10:30.480]  穿著漂亮的衣服進來你們的會堂
[00:10:30.480 --> 00:10:31.480]  又有一個窮人
[00:10:31.480 --> 00:10:34.480]  他穿著髒的衣服都進來
[00:10:34.480 --> 00:10:38.480]  你們看重穿華美衣服的人說
[00:10:38.480 --> 00:10:40.480]  你坐在這個好位置
[00:10:40.480 --> 00:10:42.480]  但是對窮人說
[00:10:42.480 --> 00:10:43.480]  你能站著
[00:10:43.480 --> 00:10:46.480]  或者坐在我的腳凳旁邊
[00:10:46.480 --> 00:10:49.480]  這豈不是你們偏心待人
[00:10:49.480 --> 00:10:52.480]  用惡意斷定人嗎
[00:10:52.480 --> 00:10:53.480]  我在非洲的時候
[00:10:53.480 --> 00:10:56.480]  如果認識有人看醫生
[00:10:56.480 --> 00:10:58.480]  如果穿著漂亮
[00:10:58.480 --> 00:11:00.480]  外表看起來有錢
[00:11:00.480 --> 00:11:03.480]  醫生護士都會問你拿些錢
[00:11:03.480 --> 00:11:04.480]  如果你肯給
[00:11:04.480 --> 00:11:09.480]  他在你住院期間對你會好一點
[00:11:09.480 --> 00:11:12.480]  又會照顧你照顧得多一點
[00:11:12.480 --> 00:11:14.480]  在我的宣教工廠
[00:11:14.480 --> 00:11:15.480]  我的前輩牧者
[00:11:15.480 --> 00:11:18.480]  曾經試過急性盲腸炎
[00:11:18.480 --> 00:11:19.480]  回不了香港
[00:11:19.480 --> 00:11:20.480]  一定要在當地入院
[00:11:20.480 --> 00:11:23.480]  他入院的時候已經很痛
[00:11:23.480 --> 00:11:27.480]  臨做手術之前被人問收錢
[00:11:27.480 --> 00:11:32.480]  因為我們宣教同工是不給錢的
[00:11:32.480 --> 00:11:33.480]  因為我們給了
[00:11:33.480 --> 00:11:37.480]  其他人認為這些人是會給的
[00:11:37.480 --> 00:11:40.480]  遲些其他人就糟糕了
[00:11:40.480 --> 00:11:41.480]  所以怎樣都不給
[00:11:41.480 --> 00:11:43.480]  他不肯給
[00:11:43.480 --> 00:11:46.480]  他跟師母說
[00:11:46.480 --> 00:11:48.480]  可不可以帶個兒子來醫院
[00:11:48.480 --> 00:11:50.480]  我想見到兒子一面
[00:11:50.480 --> 00:11:52.480]  我怕我做完這個手術會死
[00:11:52.480 --> 00:11:53.480]  不是開玩笑
[00:11:53.480 --> 00:11:55.480]  在一個落後的地方
[00:11:55.480 --> 00:11:59.480]  做一個你覺得很簡單很成熟的手術
[00:11:59.480 --> 00:12:00.480]  但他真的怕死
[00:12:00.480 --> 00:12:04.480]  因為他沒有給額外的小費
[00:12:04.480 --> 00:12:10.480]  這個也是一個偏心待人的例子
[00:12:10.480 --> 00:12:12.480]  其他偏待的例子
[00:12:12.480 --> 00:12:15.480]  在非洲都有超級市場
[00:12:15.480 --> 00:12:20.480]  如果一些穿著很污糟邋遢的衣服的街童
[00:12:20.480 --> 00:12:23.480]  或者一些貧窮人
[00:12:23.480 --> 00:12:26.480]  伸手問人拿錢拿東西吃
[00:12:26.480 --> 00:12:29.480]  職員通常會趕走他們
[00:12:29.480 --> 00:12:31.480]  你們不要在這裡行乞了
[00:12:31.480 --> 00:12:36.480]  雅各書這裡不是說非洲的醫院超級市場門口
[00:12:36.480 --> 00:12:40.480]  他是說進入你們的會堂
[00:12:40.480 --> 00:12:42.480]  就好像今天的教會
[00:12:42.480 --> 00:12:45.480]  教會裡面會不會真的有人這樣做
[00:12:45.480 --> 00:12:47.480]  你看重某些人
[00:12:47.480 --> 00:12:49.480]  去給一個好的待遇他
[00:12:49.480 --> 00:12:51.480]  留一個好的位置給他
[00:12:51.480 --> 00:12:53.480]  給他一些優惠
[00:12:53.480 --> 00:12:55.480]  但是你看輕某一些人
[00:12:55.480 --> 00:12:59.480]  你叫他出門坐
[00:12:59.480 --> 00:13:01.480]  雖然在COVID疫情期間
[00:13:01.480 --> 00:13:03.480]  我知道有一些場所
[00:13:03.480 --> 00:13:06.480]  在疫苗通行證的限制下真的有這樣做
[00:13:06.480 --> 00:13:09.480]  但我相信Foldchart是不會的
[00:13:09.480 --> 00:13:11.480]  我知道你們沒有這樣做
[00:13:11.480 --> 00:13:13.480]  而我自己偏心待人
[00:13:13.480 --> 00:13:18.480]  就和這個經文所給的例子是剛剛相反
[00:13:18.480 --> 00:13:22.480]  我是特別偏心對待貧窮人
[00:13:22.480 --> 00:13:25.480]  所以我的心智一早已經鎖定了
[00:13:25.480 --> 00:13:29.480]  要去很窮的國家宣教
[00:13:29.480 --> 00:13:31.480]  不過說個秘密給大家聽
[00:13:31.480 --> 00:13:37.480]  其實最初我不是想去非洲馬達加斯教宣教
[00:13:37.480 --> 00:13:41.480]  我本來是想去柬埔寨的
[00:13:41.480 --> 00:13:44.480]  因為我去過柬埔寨短孫
[00:13:44.480 --> 00:13:46.480]  很有親切感
[00:13:46.480 --> 00:13:55.480]  我那種心情和東南亞和菲律賓那邊比較相似
[00:13:55.480 --> 00:13:57.480]  所以我去短孫的時候
[00:13:57.480 --> 00:14:00.480]  一些不認識我的當地人
[00:14:00.480 --> 00:14:03.480]  他們都會十指緊扣地牽著我
[00:14:03.480 --> 00:14:05.480]  希望我再來
[00:14:05.480 --> 00:14:11.480]  是很融入當地
[00:14:11.480 --> 00:14:14.480]  融入家中
[00:14:14.480 --> 00:14:20.480]  所以我一向有這個心智想去柬埔寨
[00:14:20.480 --> 00:14:23.480]  加上我去柬埔寨短孫的時候
[00:14:23.480 --> 00:14:27.480]  當地宣教士帶我們去參觀垃圾山
[00:14:27.480 --> 00:14:29.480]  我去到那個地方
[00:14:29.480 --> 00:14:31.480]  看到無論是大人還是小朋友
[00:14:31.480 --> 00:14:35.480]  他們都要在垃圾里挖掘
[00:14:35.480 --> 00:14:37.480]  去找一些價值還有一點點的東西
[00:14:37.480 --> 00:14:39.480]  收集起來一起賣
[00:14:39.480 --> 00:14:43.480]  他才可以賺到一美元兩美元一天
[00:14:43.480 --> 00:14:45.480]  然後才有那一口飯吃
[00:14:45.480 --> 00:14:47.480]  在這種情況下
[00:14:47.480 --> 00:14:50.480]  我就覺得不是吧
[00:14:50.480 --> 00:14:52.480]  這不是人的生活
[00:14:52.480 --> 00:14:54.480]  很慘
[00:14:54.480 --> 00:14:56.480]  那時候短孫之後我就和神說
[00:14:56.480 --> 00:15:01.480]  神啊如果你有用得著我去服侍這些貧窮人的地方
[00:15:01.480 --> 00:15:03.480]  我願意去
[00:15:03.480 --> 00:15:06.480]  其後我就進了神學院去裝備
[00:15:06.480 --> 00:15:11.480]  我讀神學的時候身邊有幾個單位的同學都分享
[00:15:11.480 --> 00:15:14.480]  他們畢業後都想去柬埔寨宣教
[00:15:14.480 --> 00:15:18.480]  後來就多了很多宣教士進入這個地方
[00:15:18.480 --> 00:15:22.480]  也有不同宗教的一些NGO
[00:15:22.480 --> 00:15:26.480]  一些團體去進入柬埔寨去服侍
[00:15:26.480 --> 00:15:29.480]  柬埔寨社會開始慢慢發展起來
[00:15:29.480 --> 00:15:34.480]  而且令到我再想
[00:15:34.480 --> 00:15:40.480]  他們現在已經垃圾山都慢慢變成垃圾區
[00:15:40.480 --> 00:15:47.480]  而且柬埔寨某些城市的地方已經商場臨立
[00:15:47.480 --> 00:15:49.480]  有EON
[00:15:49.480 --> 00:15:51.480]  好厲害
[00:15:51.480 --> 00:15:53.480]  好像有兩間
[00:15:53.480 --> 00:15:55.480]  令到我想
[00:15:55.480 --> 00:15:59.480]  我神學畢業後是否真的去柬埔寨呢
[00:15:59.480 --> 00:16:01.480]  在2015年
[00:16:01.480 --> 00:16:04.480]  已經是十年前了
[00:16:04.480 --> 00:16:06.480]  當時我還是神學生
[00:16:06.480 --> 00:16:08.480]  神學院就安排海外實習
[00:16:08.480 --> 00:16:10.480]  我先生和我
[00:16:10.480 --> 00:16:13.480]  還有我們當時一歲半的大兒子
[00:16:13.480 --> 00:16:16.480]  第一次去了馬達加斯加實習
[00:16:16.480 --> 00:16:20.480]  當時最觸動我先生的一個畫面就是
[00:16:20.480 --> 00:16:23.480]  馬達加斯加的就業機會很少
[00:16:23.480 --> 00:16:25.480]  很多青少年在街上
[00:16:25.480 --> 00:16:27.480]  他們的眼神很空洞
[00:16:27.480 --> 00:16:29.480]  沒有方向
[00:16:29.480 --> 00:16:30.480]  不知道在做什麼
[00:16:30.480 --> 00:16:33.480]  坐了一天無所事事
[00:16:33.480 --> 00:16:34.480]  而我呢
[00:16:34.480 --> 00:16:37.480]  其中一個最深刻的畫面就是
[00:16:37.480 --> 00:16:40.480]  我看著車外看到一個小女孩
[00:16:40.480 --> 00:16:42.480]  拖著她弟弟
[00:16:42.480 --> 00:16:45.480]  她弟弟和姐姐都沒有穿鞋
[00:16:45.480 --> 00:16:47.480]  弟弟的褲子是破的
[00:16:47.480 --> 00:16:50.480]  後面是開浪褲
[00:16:50.480 --> 00:16:52.480]  姐姐拖著他一路走
[00:16:52.480 --> 00:16:54.480]  看不到弟弟在後面
[00:16:54.480 --> 00:16:56.480]  其實弟弟在尿尿
[00:16:56.480 --> 00:16:59.480]  我看到尿由他的大腿流到小腿
[00:16:59.480 --> 00:17:01.480]  再流到地上
[00:17:01.480 --> 00:17:03.480]  很心痛
[00:17:03.480 --> 00:17:05.480]  作為一個喜歡小朋友的人
[00:17:05.480 --> 00:17:06.480]  作為一個媽媽
[00:17:06.480 --> 00:17:08.480]  看到真的很傷心
[00:17:08.480 --> 00:17:09.480]  我心裡很生氣
[00:17:09.480 --> 00:17:10.480]  我就在想
[00:17:10.480 --> 00:17:12.480]  有沒有搞錯啊
[00:17:12.480 --> 00:17:13.480]  何以啊
[00:17:13.480 --> 00:17:16.480]  為什麼會發生這樣的事啊
[00:17:16.480 --> 00:17:19.480]  這個是我內心的呼嚇
[00:17:19.480 --> 00:17:22.480]  2020年疫情期間
[00:17:22.480 --> 00:17:25.480]  馬達加斯加封了關
[00:17:25.480 --> 00:17:28.480]  它不是那些到達要隔離多少天的封關
[00:17:28.480 --> 00:17:30.480]  它是整個島封了
[00:17:30.480 --> 00:17:32.480]  整個國際機場不用
[00:17:32.480 --> 00:17:34.480]  因為他們落後
[00:17:34.480 --> 00:17:38.480]  沒有那麼多人給他們防疫的疫苗
[00:17:38.480 --> 00:17:40.480]  他們就封了整個島
[00:17:40.480 --> 00:17:43.480]  不要進來的病毒就不要進來
[00:17:43.480 --> 00:17:45.480]  就用這樣的方法封了島
[00:17:45.480 --> 00:17:50.480]  當時馬達加斯加留守的孫教士
[00:17:50.480 --> 00:17:52.480]  都會發一些代討消息
[00:17:52.480 --> 00:17:54.480]  和照片回來香港
[00:17:54.480 --> 00:17:55.480]  讓我們代討
[00:17:55.480 --> 00:17:57.480]  我看到那些照片
[00:17:57.480 --> 00:18:00.480]  為什麼和我五年前實習的時候
[00:18:00.480 --> 00:18:03.480]  樣子是差不多的
[00:18:03.480 --> 00:18:06.480]  柬埔寨五年前和五年後真的很大分別
[00:18:06.480 --> 00:18:09.480]  但是為什麼馬達加斯加還是這樣呢
[00:18:09.480 --> 00:18:13.480]  甚至那些貧民區又多了很多口罩的垃圾
[00:18:13.480 --> 00:18:18.480]  那個畫面比五年前更加差
[00:18:18.480 --> 00:18:21.480]  我心裡面又再次浮起
[00:18:21.480 --> 00:18:22.480]  何以啊
[00:18:22.480 --> 00:18:25.480]  為什麼會有這樣的事發生啊
[00:18:25.480 --> 00:18:29.480]  我知道神繼續將服侍貧窮人的負擔
[00:18:29.480 --> 00:18:31.480]  放在我的心裡面
[00:18:31.480 --> 00:18:36.480]  到今天我到達了馬達加斯加三年
[00:18:36.480 --> 00:18:39.480]  住在那裡親眼看到的情況
[00:18:39.480 --> 00:18:42.480]  和我當初想象的有沒有出入呢
[00:18:42.480 --> 00:18:44.480]  一樣嗎
[00:18:44.480 --> 00:18:47.480]  馬達加斯加曾經是法國的殖民地
[00:18:47.480 --> 00:18:52.480]  我們這個工廠來到最重要的第一個任務
[00:18:52.480 --> 00:18:53.480]  就是學法文
[00:18:53.480 --> 00:18:56.480]  要適應到當地的生活
[00:18:56.480 --> 00:18:58.480]  學法文其中有一個課本
[00:18:58.480 --> 00:19:01.480]  其中一課是關於交通的
[00:19:01.480 --> 00:19:08.480]  我的法文老師是一個馬達加斯加的女人
[00:19:08.480 --> 00:19:12.480]  她告訴我們我們太窮了
[00:19:12.480 --> 00:19:16.480]  雖然這本書里有教交通燈的法文
[00:19:16.480 --> 00:19:19.480]  但是我們馬達是沒有交通燈的
[00:19:19.480 --> 00:19:21.480]  我就問她
[00:19:21.480 --> 00:19:26.480]  我在街上看到很少垃圾桶
[00:19:26.480 --> 00:19:28.480]  為什麼呢
[00:19:28.480 --> 00:19:29.480]  她告訴我
[00:19:29.480 --> 00:19:31.480]  我們不會放垃圾桶出來
[00:19:31.480 --> 00:19:33.480]  因為放了垃圾桶出來
[00:19:33.480 --> 00:19:36.480]  連垃圾桶都會被人偷了
[00:19:36.480 --> 00:19:39.480]  雖然馬達加斯加有一些地方
[00:19:39.480 --> 00:19:40.480]  還在發展
[00:19:40.480 --> 00:19:43.480]  比如首都或者國際機場附近
[00:19:43.480 --> 00:19:45.480]  開始有斑馬線
[00:19:45.480 --> 00:19:48.480]  開始有一些路牌
[00:19:48.480 --> 00:19:51.480]  好像有一兩支交通燈
[00:19:51.480 --> 00:19:55.480]  但這些只不過是一個小的片段
[00:19:55.480 --> 00:19:59.480]  有更多的角落仍然很落後
[00:19:59.480 --> 00:20:01.480]  殘破不堪
[00:20:01.480 --> 00:20:03.480]  水浸也很嚴重
[00:20:03.480 --> 00:20:06.480]  來往一個省至一個省之間的路程
[00:20:06.480 --> 00:20:08.480]  一年比一年更加久
[00:20:08.480 --> 00:20:10.480]  因為路面失修了之後
[00:20:10.480 --> 00:20:13.480]  也沒有錢去修補
[00:20:13.480 --> 00:20:18.480]  而且每一次有短孫子來馬達加斯加
[00:20:18.480 --> 00:20:20.480]  他們都會反映
