
[00:00:00.000 --> 00:00:09.000]  鼎智妹晚安,歡迎大家參加我們18課的第三季,崇高內患生命的第三課
[00:06:21.000 --> 00:06:28.000]  然後就是馬拉方第十章,七十個門徒出去講鬼,就很開心地回來
[00:06:28.000 --> 00:06:32.000]  這個都是很普通的字,就是開心,開心是什麼意思呢?
[00:06:32.000 --> 00:06:37.000]  因為他們可以講鬼,是不是一些很特別的喜樂呢?
[00:06:37.000 --> 00:06:40.000]  我們可以不斷地留意的
[00:06:40.000 --> 00:06:45.000]  另一個就是在馬拉方第十二章,中心良善的僕人裡面
[00:06:45.000 --> 00:06:51.000]  可以進去主人的快樂,享受快樂,令到主人很開心
[00:06:51.000 --> 00:06:55.000]  所以日本裡面都是翻做快樂,不是喜樂的字
[00:06:55.000 --> 00:07:04.000]  另外就是這個楊福音,你們現在憂愁,但你們心就喜樂了,我們要再見你們的時候
[00:07:04.000 --> 00:07:09.000]  這個就是講耶穌,耶穌說這個喜樂是沒有人能奪得去的
[00:07:09.000 --> 00:07:14.000]  這明顯是一個很快樂的事,跟耶穌有關係的喜樂
[00:07:14.000 --> 00:07:22.000]  另外,少林寺第十三章,門徒滿心喜樂,被聖靈充滿,這個字跟聖靈有關係
[00:07:22.000 --> 00:07:30.000]  快樂當然是聖靈果子之一,喜樂是一個很重要的特徵
[00:07:30.000 --> 00:07:33.000]  所以這個大家都知道的
[00:07:33.000 --> 00:07:39.000]  另外,亞覺書裡面就說,你們在百般的試煉中都要以為大喜樂
[00:07:39.000 --> 00:07:46.000]  其實都是那個字,大不大,是大的,但都是快樂,joy,字眼都是
[00:07:46.000 --> 00:07:49.000]  所以我發覺,如果看回舊約,就更加多
[00:07:49.000 --> 00:07:54.000]  舊約裡面有很多故事都用到快樂那個字
[00:07:54.000 --> 00:08:03.000]  譬如那些菲律斯人就很快樂,做了什麼,然後那些人見到一個藥櫃就很快樂
[00:08:03.000 --> 00:08:09.000]  然後就是梵頭扣里的,這是詩篇第五篇裡面,就有這個歡喜快樂
[00:08:09.000 --> 00:08:15.000]  然後,約八記裡面也說到,彈琴唱歌很歡喜
[00:08:15.000 --> 00:08:21.000]  然後在士斯記裡面,那些外邦人,菲律斯人就聚集了
[00:08:21.000 --> 00:08:24.000]  他們就很快樂的去拜他們的假神
[00:08:24.000 --> 00:08:26.000]  那些沒理由是喜樂,對不對
[00:08:26.000 --> 00:08:32.000]  所以我想說,其實不要覺得喜樂是一些,起碼在字上面來說
[00:08:32.000 --> 00:08:37.000]  其實原文裡面就沒有分發樂和喜樂,都是那個字
[00:08:37.000 --> 00:08:43.000]  我們都會將那個字翻譯成喜樂,或者是快樂,或者歡呼喜喜這樣的字眼
[00:08:43.000 --> 00:08:47.000]  總之就是一個開心,不用教什麼叫開心,大家都知道什麼叫開心
[00:08:47.000 --> 00:08:54.000]  所以我想其實就不複雜的,喜樂,快樂,什麼都好,其實都是那個狀態
[00:08:54.000 --> 00:09:01.000]  就是快樂,那你說是不是不能分呢?其實又不是
[00:09:01.000 --> 00:09:08.000]  總之我們不要覺得喜樂和那些東西是很不同的東西
[00:09:08.000 --> 00:09:13.000]  我想那個狀態都是相類似的東西
[00:09:13.000 --> 00:09:19.000]  為什麼會這麼複雜呢?因為確實,譬如你看回Thomas Aquinas
[00:09:19.000 --> 00:09:26.000]  你會看到中世紀裡面,天主教的教會博士
[00:09:26.000 --> 00:09:30.000]  他提到快樂等不等同於喜樂呢?
[00:09:30.000 --> 00:09:34.000]  Thomas Aquinas就覺得是兩樣東西來的
[00:09:34.000 --> 00:09:36.000]  不過他所說的是什麼快樂呢?
[00:09:36.000 --> 00:09:42.000]  他說所謂的delight,快樂,就是那個delight的字
[00:09:42.000 --> 00:09:47.000]  就是你覺得很delightful,很開心
[00:09:47.000 --> 00:09:52.000]  還有這個joy,所謂的joy,他說是不同的
[00:09:52.000 --> 00:09:56.000]  不過Aquinas他覺得不同的原因是什麼呢?
[00:09:56.000 --> 00:10:02.000]  是因為,他反之,關於禽獸,我們不說喜樂
[00:10:02.000 --> 00:10:05.000]  他是說快樂,禽獸之,不是那些禽獸
[00:10:05.000 --> 00:10:10.000]  總之是一種不是出於理性的快樂
[00:10:10.000 --> 00:10:18.000]  是一種情慾,或者是情感上的快樂,就稱之為delight
[00:10:18.000 --> 00:10:25.000]  所以Aquinas他將一種理性靈魂的快樂,看為所謂的喜樂
[00:10:25.000 --> 00:10:33.000]  某種在情感,或者是在肉體裡面,肉體不一定是那些東西
[00:10:33.000 --> 00:10:41.000]  總之任何屬於肉體方面的快感,你騎電單車,摸貓,或者是其他東西
[00:10:41.000 --> 00:10:47.000]  這些都可以在那種感受上的快樂,稱之為另一樣東西
[00:10:47.000 --> 00:10:50.000]  所以你說將喜樂和快樂分開,也不是沒有人說的
[00:10:50.000 --> 00:11:00.000]  確實是有人這樣去分,但他並不是將它分為一種完全基督徒的喜樂,而是另一回事
[00:11:00.000 --> 00:11:02.000]  為什麼這個意思呢?他就說下去
[00:11:02.000 --> 00:11:13.000]  Aquinas就在這裡有一個正解,他說關於禽獸,我們不說喜樂,我們學習快樂
[00:11:13.000 --> 00:11:15.000]  因為快樂和喜樂是有別的
[00:11:15.000 --> 00:11:20.000]  正解他整篇的內容是說古代教父的經文
[00:11:20.000 --> 00:11:22.000]  最後那幾行我們反而要看
[00:11:22.000 --> 00:11:30.000]  我們說因為理性的快樂和慾望的快樂是不同的
[00:11:30.000 --> 00:11:40.000]  所以有時候人是從一種身體或者是一種感受上的快樂
[00:11:40.000 --> 00:11:46.000]  但這兩種是出於理性的快樂是有些不同的,包括靈魂
[00:11:46.000 --> 00:11:51.000]  不過他更加可惡地說快樂的範圍大於喜樂
[00:11:51.000 --> 00:11:57.000]  什麼意思呢?就是說一個人感受到快樂是有很多種方式的
[00:11:57.000 --> 00:12:00.000]  他不否定那些是不好的,有很多方法的
[00:12:00.000 --> 00:12:09.000]  你開車是很開心的,有些人養貓打球,打羽毛球,是很開心的
[00:12:09.000 --> 00:12:17.000]  但這些法律不代表是不好的,不代表是熟悉的
[00:12:17.000 --> 00:12:32.000]  所以我們說喜樂是其中一種,是出於上帝的原因或者是理性靈魂的原因
[00:12:32.000 --> 00:12:46.000]  所以我想說縱然是有區分也好,但我們所說的那種喜樂又不是純粹和其他的快樂有很大的分別
[00:12:46.000 --> 00:12:55.000]  譬如你對於家庭感到滿足,這種快樂其實是屬世還是屬神呢?
[00:12:55.000 --> 00:13:04.000]  其實是很難這樣去區分,如果一個基督徒說我有喜樂但我不快樂,其實是有些矛盾的
[00:13:04.000 --> 00:13:11.000]  因為法律不是說那些負面快樂,一些很普通的快樂如果沒有的話
[00:13:11.000 --> 00:13:17.000]  其實我們似乎是很難說得出我們有什麼喜樂
[00:13:17.000 --> 00:13:26.000]  所以我想說有關喜樂和快樂的分別其實不是差太遠
[00:13:26.000 --> 00:13:33.000]  有很多快樂的東西我們仍然值得去追求,我們應該可以有
[00:13:33.000 --> 00:13:40.000]  最奇怪的就是我們有喜樂但我們不快樂,這就是最奇怪的事情
[00:13:40.000 --> 00:13:47.000]  所以簡單來說,我們所說的那種快樂其實是那樣東西
[00:13:47.000 --> 00:13:56.000]  不是那種很特別的快樂,不過那種快樂是基於我們上帝或信仰給我們的那種快樂
[00:13:56.000 --> 00:14:01.000]  所以我們可以暫時這樣去理解,我們討論再談
[00:14:01.000 --> 00:14:06.000]  總之我們說的快樂不一定是屬世還是屬神這麼簡單的區分
[00:14:06.000 --> 00:14:11.000]  有時候很多快樂都是很基本,這種快樂就是我們所說的喜樂
[00:14:11.000 --> 00:14:17.000]  未必一定是一些很特別屬靈的一種特別類型的東西
[00:14:17.000 --> 00:14:24.000]  簡單看看聖經裡面的一些經文,聖經怎麼看快樂呢?
[00:14:24.000 --> 00:14:31.000]  最明顯耶穌是我們快樂的原因,這是聖經裡面不斷重複的事情
[00:14:31.000 --> 00:14:38.000]  耶穌是教育裡面所應許的快樂的實現
[00:14:38.000 --> 00:14:47.000]  耶穌說:而我說:救贖的民必歸回,歌唱來道食安,永樂必歸到他們的頭上
[00:14:47.000 --> 00:14:52.000]  他們必得著歡喜快樂,憂愁嘆息盡都頹土地
[00:14:52.000 --> 00:14:59.000]  這裡耶穌所預言所要應許的那種快樂正正就是耶穌給我們的快樂
[00:14:59.000 --> 00:15:08.000]  耶穌說:新郎和陪伴他人同在的時候,陪伴他人就不需要禁食
[00:15:08.000 --> 00:15:11.000]  因為這是耶穌基督在祈禱的時間裡面
[00:15:11.000 --> 00:15:15.000]  所以這是大家去開心的日子,新郎結婚的日子
[00:15:15.000 --> 00:15:18.000]  當他離開的時候,大家就需要禁食
[00:15:18.000 --> 00:15:23.000]  明顯地,耶穌基督是我們快樂的原因
[00:15:23.000 --> 00:15:28.000]  因為有福音,因為有耶穌基督的緣故,我們可以有這份快樂
[00:15:28.000 --> 00:15:35.000]  耶穌很特別強調,復活裡面的快樂
[00:15:35.000 --> 00:15:37.000]  馬太和路加裡面也是
[00:15:37.000 --> 00:15:41.000]  耶穌基督的復活是快樂的
[00:15:41.000 --> 00:15:46.000]  和十誡的憂愁是相反的,是很大的對比
[00:15:46.000 --> 00:15:49.000]  甚至路加福音被稱之為快樂風樹
[00:15:49.000 --> 00:15:54.000]  不斷強調字眼,快樂,慶典和讚歌
[00:15:54.000 --> 00:15:59.000]  不斷強調耶穌基督給我們的快樂
[00:15:59.000 --> 00:16:04.000]  保羅更加是,保羅提到基督裡面的快樂
[00:16:04.000 --> 00:16:10.000]  基督裡面也是靠著耶穌基督,或者因為耶穌基督的緣故讓我們有快樂
[00:16:10.000 --> 00:16:12.000]  這個快樂是和聖靈有關係
[00:16:12.000 --> 00:16:17.000]  所以在聖靈裡面的快樂,或者聖靈的果子是其中一個就是喜樂
[00:16:17.000 --> 00:16:24.000]  所以我們知道耶穌基督是我們最簡單快樂的原因
[00:16:24.000 --> 00:16:29.000]  不過有一個更加重要的就是
[00:16:29.000 --> 00:16:35.000]  聖經裡面有一個很特別的概念,叫做中活的快樂
[00:16:35.000 --> 00:16:43.000]  有趣的是,聖經裡面提到的快樂是剛剛在相反的情況
[00:16:43.000 --> 00:16:50.000]  哀動的人有福了,哭的人不開心的人就有福了
[00:16:50.000 --> 00:16:52.000]  有福就是快樂了
[00:16:52.000 --> 00:16:55.000]  所以很多時候是出現這樣的反差
[00:16:55.000 --> 00:17:01.000]  你們在患難當中,百般的事件裡面,你們都以為是大喜樂
[00:17:01.000 --> 00:17:09.000]  所以聖經裡面經常提到一種很大的反差,明明是不開心的,明明是有很多困難的
[00:17:09.000 --> 00:17:14.000]  但是這個快樂正正就是在這個時候被提及出來
[00:17:14.000 --> 00:17:18.000]  所以聖經裡面提到一個叫做中活的快樂
[00:17:18.000 --> 00:17:22.000]  其實這個快樂是已然未然的
[00:17:22.000 --> 00:17:28.000]  它似乎是還沒有來到,不過確實已經在這裡
[00:17:28.000 --> 00:17:32.000]  基督徒正正就是在這個情況之下
[00:17:32.000 --> 00:17:35.000]  我們在生命裡面經常遇到這樣的情況
[00:17:35.000 --> 00:17:39.000]  明明似乎是沒有什麼快樂的原因
[00:17:39.000 --> 00:17:46.000]  不過我們卻是被提醒,我們卻是被通知我們仍然有快樂的理由
[00:17:46.000 --> 00:17:47.000]  耶穌有快樂的理由
[00:17:47.000 --> 00:17:53.000]  所以在這個中活的快樂裡面,我們會面對著這種情況
[00:17:53.000 --> 00:18:00.000]  然後我們發覺,第二個問題,基督徒可以憂愁嗎?
[00:18:00.000 --> 00:18:03.000]  這個就是我幾年前問的問題
[00:18:03.000 --> 00:18:07.000]  究竟基督徒不開心是一回什麼事情呢?
[00:18:07.000 --> 00:18:14.000]  其中一個很特別的教會裡面的一種說法,就是我們基督徒有喜樂
[00:18:14.000 --> 00:18:19.000]  這種說法令我們覺得喜樂是我們一定要有的東西
[00:18:19.000 --> 00:18:22.000]  或者喜樂是我們不發揮的喜樂
[00:18:22.000 --> 00:18:27.000]  我們說到的喜樂是一種很特別的東西
[00:18:27.000 --> 00:18:32.000]  縱然我不快樂,不過仍然有喜樂,但你不知道是什麼
[00:18:32.000 --> 00:18:38.000]  所以我們基督徒似乎是很秘技,很憂愁
[00:18:38.000 --> 00:18:42.000]  幾年前我寫了一篇文章,就是在說不快樂的靈性
[00:18:42.000 --> 00:18:48.000]  因為我們發覺其實心裡面有很多的字眼其實是不快樂的
[00:18:48.000 --> 00:18:53.000]  基本上十字架是不快樂的,擇路是不快樂的
[00:18:53.000 --> 00:18:58.000]  所以這些的事是很邪的,我們背十字架
[00:18:58.000 --> 00:19:02.000]  這些字眼其實不是一些好的東西
[00:19:02.000 --> 00:19:06.000]  我們不需要去到我們明明背十字架,但我們也很開心
[00:19:06.000 --> 00:19:11.000]  其實是,但整件事不是一些開心的東西
[00:19:11.000 --> 00:19:18.000]  擇路說明就是辛苦,我們沒理由覺得是不辛苦的
[00:19:18.000 --> 00:19:22.000]  很簡單,你被人罵了幾句,你不會覺得快樂
[00:19:22.000 --> 00:19:25.000]  不開心就是不開心,開心就是開心,所以很簡單
[00:19:25.000 --> 00:19:31.000]  其實不簡單,你被關懷,你被肯定,就是快樂
[00:19:31.000 --> 00:19:35.000]  你被人否定,被人迫害,就是不快樂
[00:19:35.000 --> 00:19:41.000]  其實就是這樣,所以十字架似乎是一個不快樂的東西
[00:19:41.000 --> 00:19:45.000]  是受苦的,被釘十字架是受苦的
[00:19:45.000 --> 00:19:52.000]  所以我們的法律不是那種純粹將任何東西都看為快樂
[00:19:52.000 --> 00:19:55.000]  將喜樂看為我們的絕對
[00:19:55.000 --> 00:20:02.000]  憂愁是可以的,因為憂愁是一種靈性的表現
[00:20:02.000 --> 00:20:05.000]  這個就是我幾年前想強調的
[00:20:05.000 --> 00:20:14.000]  中間有些不說,但是如果我們靈性是一種我們跟上帝關係的時候
[00:20:14.000 --> 00:20:18.000]  我們會經過一些所謂心靈吸引
[00:20:18.000 --> 00:20:22.000]  我們會遇見一些不開心的事情
[00:20:22.000 --> 00:20:26.000]  這件事是我們作為基督徒必然會經過的東西
[00:20:26.000 --> 00:20:31.000]  所以我們不快樂當然有很多原因
[00:20:31.000 --> 00:20:35.000]  可能是因為我們執著,可能是因為我們受迫害
[00:20:35.000 --> 00:20:39.000]  可能是因為我們很多事情不順利
[00:20:39.000 --> 00:20:43.000]  但是有些時候我們的不快樂是一種靈性的表現
[00:20:43.000 --> 00:20:48.000]  因為我們在不義的人裏面,在一些很荒謬的世界裏面
[00:20:48.000 --> 00:20:50.000]  我們不是真理裏面的時候
[00:20:50.000 --> 00:20:54.000]  我們見到世界很荒謬的時候,我們自然是不會快樂
[00:20:54.000 --> 00:21:02.000]  所以我們要知道憂愁是一種我們作為基督徒會經過的事情
[00:21:02.000 --> 00:21:07.000]  問題是我們怎樣去理解這種快樂呢?
[00:21:07.000 --> 00:21:11.000]  所以幾年前我跟洪力方寫一本書的時候我提到
[00:21:11.000 --> 00:21:14.000]  快樂是一種超元
[00:21:14.000 --> 00:21:17.000]  不快樂是可以的
[00:21:17.000 --> 00:21:26.000]  但是我們作為基督徒我們仍然會有一種力量讓我們不甘於留在這個境況裏面
[00:21:26.000 --> 00:21:32.000]  我們有一種力量幫助我們去越過這種不快樂裏面
[00:21:32.000 --> 00:21:34.000]  時間我們不知道有多少
[00:21:34.000 --> 00:21:37.000]  但是我們快樂是一種過渡的過程
[00:21:37.000 --> 00:21:41.000]  我們不會不斷停留在不快樂裏面
[00:21:41.000 --> 00:21:44.000]  我們有上帝幫助我們,我們有耶穌愛我們
[00:21:44.000 --> 00:21:47.000]  所以我們會經過一些不快樂
[00:21:47.000 --> 00:21:50.000]  但是我們是一個不斷去超越的過程
[00:21:50.000 --> 00:21:54.000]  這種力量正是我們所說的快樂
[00:21:54.000 --> 00:22:01.000]  所以快樂不一定是一些很特別奇怪的喜樂
[00:22:01.000 --> 00:22:07.000]  而是一種我們在人生裏面經歷過很多快樂和不開心
[00:22:07.000 --> 00:22:11.000]  我們仍然不斷去超越的過程
[00:22:11.000 --> 00:22:17.000]  我們仍然可以有這樣的力量去越過這些不開心的時間
[00:22:17.000 --> 00:22:24.000]  所以我們不需要避免或者去遮蓋我們不開心的時候
[00:22:24.000 --> 00:22:30.000]  但我們仍然會有一個想離開困境裏面的力量
[00:22:30.000 --> 00:22:35.000]  今天想跟大家說多一點的就是我後來有一個很大的轉變的書
[00:22:35.000 --> 00:22:40.000]  這本書是我後來自己去跟出版社說我想翻譯這本書
[00:22:40.000 --> 00:22:44.000]  這本書令我覺得是很大的震撼
[00:22:44.000 --> 00:22:48.000]  我這麼多年來不斷去問快樂會是什麼事
[00:22:48.000 --> 00:22:54.000]  其中一段就是莫特曼有一章裏面說到快樂這件事
[00:22:54.000 --> 00:22:59.000]  這本書很好看,因為是一個90歲的神學家
[00:22:59.000 --> 00:23:06.000]  他用人生裏面的經驗、神學的一些知識和閱歷
[00:23:06.000 --> 00:23:09.000]  來寫有關生命的東西
[00:23:09.000 --> 00:23:16.000]  當時他就問究竟我們在世上有什麼原因快樂呢?
[00:23:16.000 --> 00:23:21.000]  他說如果莫特曼經歷過二戰、越戰
[00:23:21.000 --> 00:23:24.000]  他問當某個地方有人打仗的時候
[00:23:24.000 --> 00:23:27.000]  我們有什麼開心的理由呢?
[00:23:27.000 --> 00:23:30.000]  接著他說了一個很重要的一點
[00:23:30.000 --> 00:23:36.000]  其實我們的上帝是一個快樂的上帝
[00:23:36.000 --> 00:23:38.000]  這個是改變了我的看法
[00:23:38.000 --> 00:23:42.000]  我們的信仰沒錯是十字架的信仰
[00:23:42.000 --> 00:23:45.000]  是一個受苦耶穌基督的信仰
[00:23:45.000 --> 00:23:48.000]  我們吃聖餐是會哭的
[00:23:48.000 --> 00:23:52.000]  耶穌已經走了,我們會去紀念祂
[00:23:52.000 --> 00:23:56.000]  但他說基督教是一個快樂的宗教
[00:23:56.000 --> 00:23:58.000]  十字架是很重要的
[00:23:58.000 --> 00:24:05.000]  但十字架之後的復活是一個更加值得我們去記得的事情
[00:24:05.000 --> 00:24:16.000]  所以莫特曼說快樂是我們基督教裡面一個很default的事情
[00:24:16.000 --> 00:24:21.000]  這本書叫生動的上帝
[00:24:21.000 --> 00:24:23.000]  其實原文裡面明顯是解釋為生命
[00:24:23.000 --> 00:24:26.000]  不過書班後來自己說生動是我不同意的
[00:24:26.000 --> 00:24:28.000]  生命的上帝
[00:24:28.000 --> 00:24:32.000]  其實整件事是回到一個更加深層次的道理
[00:24:32.000 --> 00:24:40.000]  人生的default狀態其實是快樂的
[00:24:40.000 --> 00:24:44.000]  因為生命本身是一件快樂的事情
[00:24:44.000 --> 00:24:48.000]  所以當我們去問快樂是什麼
[00:24:48.000 --> 00:24:50.000]  或者去想法題的時候
[00:24:50.000 --> 00:24:54.000]  我們會回到一個更加深層次的角度去理解這件事
[00:24:54.000 --> 00:25:03.000]  莫特曼說整個快樂是我們default的狀態
[00:25:03.000 --> 00:25:06.000]  如果大家記得在COVID的時候
[00:25:06.000 --> 00:25:08.000]  我們有一個粵語題叫擁抱
[00:25:08.000 --> 00:25:16.000]  擁抱的講道其實我在那兩篇浪子裡寫出來
[00:25:16.000 --> 00:25:23.000]  莫特曼說路加福音是一個快樂的方式
[00:25:23.000 --> 00:25:28.000]  而那篇第十五章裡面其實有三個不見了的東西的比喻
[00:25:28.000 --> 00:25:31.000]  不見了錢 不見了羊 不見了兒子
[00:25:31.000 --> 00:25:33.000]  正在說什麼
[00:25:33.000 --> 00:25:40.000]  天上因為一個失而復得就會感覺到快樂 歡喜快樂
[00:25:40.000 --> 00:25:46.000]  而發覺只有浪子的故事 第三個故事
[00:25:46.000 --> 00:25:47.000]  那個快樂很特別
[00:25:47.000 --> 00:25:50.000]  因為頭兩個故事是什麼
[00:25:50.000 --> 00:25:52.000]  我不見了東西就獲得
[00:25:52.000 --> 00:25:53.000]  不見了錢就找回錢
[00:25:53.000 --> 00:25:55.000]  不見了羊就找回羊
[00:25:55.000 --> 00:25:56.000]  第三個故事是說什麼
[00:25:56.000 --> 00:25:58.000]  沒錯不見了兒子就找回兒子
[00:25:58.000 --> 00:26:00.000]  但哥哥的故事是說什麼
[00:26:00.000 --> 00:26:02.000]  其實不關他的事
[00:26:02.000 --> 00:26:04.000]  哥哥沒有不見東西
[00:26:04.000 --> 00:26:07.000]  但爸爸是邀請哥哥做什麼
[00:26:07.000 --> 00:26:10.000]  你跟我一起去歡喜快樂
[00:26:10.000 --> 00:26:12.000]  一起去參加那個fat cow party
[00:26:12.000 --> 00:26:14.000]  還有那個肥牛的筵席
[00:26:14.000 --> 00:26:17.000]  所以故事很特別的情況就是
[00:26:17.000 --> 00:26:19.000]  其實那個快樂不是從你那裡來的
[00:26:19.000 --> 00:26:20.000]  也不關你的事
[00:26:20.000 --> 00:26:22.000]  只是你跟我一起去快樂
[00:26:22.000 --> 00:26:25.000]  同樂才是
[00:26:25.000 --> 00:26:27.000]  沒多漫畫呢
[00:26:27.000 --> 00:26:32.000]  同情人是容易的
[00:26:32.000 --> 00:26:35.000]  但同樂是難的
[00:26:35.000 --> 00:26:36.000]  大家同不同意嗎
[00:26:36.000 --> 00:26:40.000]  因為你同人同苦是容易的
[00:26:40.000 --> 00:26:42.000]  因為你在一個高位置
[00:26:42.000 --> 00:26:44.000]  你看到別人不開心你同他同苦
[00:26:44.000 --> 00:26:49.000]  因為你是一個高級的
[00:26:49.000 --> 00:26:50.000]  你比較容易去做
[00:26:50.000 --> 00:26:52.000]  你傾斜下去去做
[00:26:52.000 --> 00:26:54.000]  但同樂是不容易的
[00:26:54.000 --> 00:26:55.000]  一個人很開心
[00:26:55.000 --> 00:26:56.000]  但你沒什麼不開心
[00:26:56.000 --> 00:26:57.000]  就是沒什麼可以開心
[00:26:57.000 --> 00:26:59.000]  你跟一個開心的人去快樂
[00:26:59.000 --> 00:27:00.000]  是一個更加高難度
[00:27:00.000 --> 00:27:02.000]  因為你好像是比下去一樣
[00:27:02.000 --> 00:27:04.000]  哥哥要做的事是什麼
[00:27:04.000 --> 00:27:05.000]  其實做的事就是
[00:27:05.000 --> 00:27:10.000]  他要去參與天賦上帝的快樂
[00:27:10.000 --> 00:27:12.000]  所以你記得我說擁抱那裡的時候
[00:27:12.000 --> 00:27:13.000]  我這樣說
[00:27:13.000 --> 00:27:16.000]  我們基督徒在人生中
