
[00:00:00.000 --> 00:00:02.000]  基本上這些經文其實很無聊
[00:01:41.240 --> 00:01:43.320]  凡是說城市的時候
[00:01:43.320 --> 00:01:44.800]  其實想說甚麼
[00:01:44.800 --> 00:01:47.880]  或者說城市的時候想表達甚麼事情
[00:01:47.880 --> 00:01:50.200]  這個島是值得我們去想想
[00:01:50.200 --> 00:01:51.440]  背後這些經文
[00:01:51.480 --> 00:01:54.560]  其實是想說一個甚麼真理
[00:01:54.560 --> 00:01:56.320]  想表達的
[00:01:56.320 --> 00:02:00.960]  剛才我們說該人有一個記號
[00:02:00.960 --> 00:02:02.280]  神給他的
[00:02:02.280 --> 00:02:03.720]  給了他之後
[00:02:03.720 --> 00:02:05.920]  這個記號凡是殺他的人
[00:02:05.920 --> 00:02:07.560]  會遭報七倍
[00:02:07.560 --> 00:02:08.280]  剛才你有沒有發現
[00:02:08.280 --> 00:02:11.280]  你讀經文的時候
[00:02:11.280 --> 00:02:13.840]  到兒子的孫子拉密的時候
[00:02:13.840 --> 00:02:16.360]  就是該人的後代拉密的時候
[00:02:16.360 --> 00:02:16.920]  他說甚麼
[00:02:16.920 --> 00:02:19.240]  他說「我殺了一個男人」
[00:02:19.280 --> 00:02:20.400]  「因他傷我」
[00:02:20.400 --> 00:02:23.320]  「還有一個年輕人因他打我」
[00:02:23.320 --> 00:02:25.760]  「害該人的人如果會遭報七倍的話」
[00:02:25.760 --> 00:02:30.560]  「害拉密我會遭報七十七倍」
[00:02:30.560 --> 00:02:33.520]  你留心其實有些不同
[00:02:33.520 --> 00:02:34.920]  不同甚麼呢
[00:02:34.920 --> 00:02:36.400]  該人殺了父親之後
[00:02:36.400 --> 00:02:37.280]  神給了一個記號
[00:02:37.280 --> 00:02:38.520]  給了一個記號
[00:02:38.520 --> 00:02:39.400]  他七倍
[00:02:39.400 --> 00:02:41.280]  即是害他的人會七倍
[00:02:41.280 --> 00:02:42.320]  但你看拉密這裡
[00:02:42.320 --> 00:02:43.280]  他殺了人也好
[00:02:43.280 --> 00:02:44.680]  他傷人也好
[00:02:44.680 --> 00:02:45.800]  神沒有給他記號
[00:02:45.800 --> 00:02:47.680]  神也沒有跟他說話
[00:02:47.720 --> 00:02:49.280]  之前十三、十四節
[00:02:49.280 --> 00:02:50.440]  神有跟他說話
[00:02:50.440 --> 00:02:51.840]  即是跟該人說話
[00:02:51.840 --> 00:02:53.480]  但來到拉密的時候
[00:02:53.480 --> 00:02:55.240]  拉密就說
[00:02:55.240 --> 00:02:56.160]  神有沒有跟他說話
[00:02:56.160 --> 00:02:56.920]  有沒有給他記號
[00:02:56.920 --> 00:02:59.360]  總之我殺了人、我傷了人
[00:02:59.360 --> 00:03:03.840]  以前神怎樣應許該人
[00:03:03.840 --> 00:03:07.320]  他說「這次我做得更加厲害」
[00:03:07.320 --> 00:03:09.720]  「我要報復他七十七倍」
[00:03:09.720 --> 00:03:11.120]  這是一個甚麼觀念
[00:03:11.120 --> 00:03:14.360]  或者背後想說甚麼呢
[00:03:14.400 --> 00:03:18.400]  城市,我們不能用今天的觀念去想城市
[00:03:18.400 --> 00:03:20.320]  試試用很早期的時候
[00:03:20.320 --> 00:03:20.920]  很早期的時候
[00:03:20.920 --> 00:03:22.600]  其實也不知道怎樣想
[00:03:22.600 --> 00:03:23.560]  想不到
[00:03:23.560 --> 00:03:26.800]  想幾千年或幾十年前的城市的觀念
[00:03:26.800 --> 00:03:27.920]  很難想
[00:03:27.920 --> 00:03:30.000]  但起碼可以想一件事
[00:03:30.000 --> 00:03:33.240]  以前亞當、夏娃失敗之後
[00:03:33.240 --> 00:03:37.040]  神親自幫她
[00:03:37.040 --> 00:03:39.160]  做一些事情給她
[00:03:39.160 --> 00:03:41.920]  做一些獸皮給她
[00:03:41.960 --> 00:03:44.320]  該人失敗了,神照顧她
[00:03:44.320 --> 00:03:45.560]  給她一個位置
[00:03:45.560 --> 00:03:47.560]  以致人害她的話
[00:03:47.560 --> 00:03:49.120]  會租戶七倍
[00:03:49.120 --> 00:03:51.440]  這些故事說甚麼呢
[00:03:51.440 --> 00:03:56.200]  還說上帝在看顧人類
[00:03:56.200 --> 00:03:59.560]  人還需要上帝的照顧
[00:03:59.560 --> 00:04:03.000]  人還需要上帝的保護
[00:04:03.000 --> 00:04:04.800]  在他身上
[00:04:04.800 --> 00:04:07.520]  即使該人失敗了
[00:04:07.520 --> 00:04:09.360]  亞當、夏娃失敗之後
[00:04:09.400 --> 00:04:15.720]  上帝的照顧沒有因為人失敗而離開
[00:04:15.720 --> 00:04:17.680]  即使該人這麼失敗
[00:04:17.680 --> 00:04:19.040]  神也會給他一面子
[00:04:19.040 --> 00:04:20.840]  說你這麼擔心
[00:04:20.840 --> 00:04:26.440]  被七倍的後果得罪或傷害你
[00:04:26.440 --> 00:04:29.240]  但你會否發現來到這裡經文的時候
[00:04:29.240 --> 00:04:32.320]  他在城市之後
[00:04:32.320 --> 00:04:34.400]  城市代表甚麼
[00:04:34.440 --> 00:04:39.920]  城市代表我不需要上帝的照顧
[00:04:39.920 --> 00:04:41.360]  我不是說現在
[00:04:41.360 --> 00:04:42.760]  你可以想像現在的觀念
[00:04:42.760 --> 00:04:45.800]  現在的房子是四方
[00:04:45.800 --> 00:04:47.920]  古靈精怪地包著自己
[00:04:47.920 --> 00:04:50.280]  夾萬是一個很厚的東西
[00:04:50.280 --> 00:04:51.280]  放在裡面
[00:04:51.280 --> 00:04:55.400]  銀行的保險箱也是這樣
[00:04:55.400 --> 00:04:57.880]  扭幾下,不知道怎樣開
[00:04:57.880 --> 00:05:02.440]  總之有些東西包著你自己
[00:05:02.480 --> 00:05:03.400]  那代表甚麼?
[00:05:03.400 --> 00:05:09.640]  那代表我想有些東西可以保護自己
[00:05:09.640 --> 00:05:13.760]  城市的觀念需要一個城市
[00:05:13.760 --> 00:05:15.720]  不要全都打開門
[00:05:15.720 --> 00:05:18.800]  例如今天聽嘉Sir講道
[00:05:18.800 --> 00:05:20.840]  我們嘗試神的照顧
[00:05:20.840 --> 00:05:23.040]  你可以到樓下睡覺
[00:05:23.040 --> 00:05:28.960]  那很明顯是看神是否照顧你的測試
[00:05:28.960 --> 00:05:31.000]  回家後就不需要神照顧你
[00:05:31.040 --> 00:05:33.520]  因為回家後你會有床睡
[00:05:33.520 --> 00:05:36.160]  有熱水爐,隨時睡完覺
[00:05:36.160 --> 00:05:38.400]  打幾部電腦,打到三時睡覺
[00:05:38.400 --> 00:05:39.960]  還可以的
[00:05:39.960 --> 00:05:45.680]  城市的觀念是我們可以照顧自己
[00:05:45.680 --> 00:05:47.960]  我們可以照顧自己
[00:05:47.960 --> 00:05:50.040]  當然我們不一定說不需要上帝照顧
[00:05:50.040 --> 00:05:54.680]  但這段經文說的一個很大的合約是甚麼
[00:05:54.680 --> 00:05:57.840]  拉密華77倍
[00:05:57.840 --> 00:05:59.440]  上帝沒有給他浪費
[00:05:59.480 --> 00:06:01.840]  但他有了一個城市
[00:06:01.840 --> 00:06:02.800]  城市是甚麼?
[00:06:02.800 --> 00:06:05.400]  城市是「立馬仔」
[00:06:05.400 --> 00:06:07.040]  立馬仔的意思是甚麼?
[00:06:07.040 --> 00:06:10.720]  即是九龍城寨
[00:06:10.720 --> 00:06:12.720]  那四個很能打的
[00:06:12.720 --> 00:06:14.400]  一起打麻將
[00:06:14.400 --> 00:06:18.200]  那四個人打完麻將便是兄弟
[00:06:18.200 --> 00:06:21.000]  生與死都沒有問題
[00:06:21.000 --> 00:06:25.000]  城市是說足夠的人數在這裡
[00:06:25.040 --> 00:06:29.520]  保護自己的財產
[00:06:29.520 --> 00:06:31.640]  與上帝照顧他
[00:06:31.640 --> 00:06:35.280]  成為了一個很大的對比
[00:06:35.280 --> 00:06:37.440]  這個對比大到一個地步
[00:06:37.440 --> 00:06:40.160]  人可以靠自己的能力
[00:06:40.160 --> 00:06:43.360]  處理到自己能照顧自己
[00:06:43.360 --> 00:06:46.440]  我可以不需要再怕別人傷害我
[00:06:46.440 --> 00:06:47.640]  我可以先下手為強
[00:06:47.640 --> 00:06:49.040]  將那些得罪我的人
[00:06:49.040 --> 00:06:53.720]  在旁邊搶我的食物
[00:06:53.760 --> 00:06:56.480]  或是搶了我水源的不長進的人
[00:06:56.480 --> 00:06:59.400]  我先下手為強,殺了他們
[00:06:59.400 --> 00:07:01.600]  讓他們覺得害怕我
[00:07:01.600 --> 00:07:03.640]  你有沒有看龍捲風?
[00:07:03.640 --> 00:07:06.480]  一下子就不見了
[00:07:06.480 --> 00:07:08.680]  你可以想像的是
[00:07:08.680 --> 00:07:11.880]  先下手為強做了一些
[00:07:11.880 --> 00:07:12.760]  你不要說話
[00:07:12.760 --> 00:07:15.120]  我一脫下你便要睡醫院
[00:07:15.120 --> 00:07:18.440]  你便不會再騷擾我
[00:07:18.440 --> 00:07:21.200]  這是城市的觀念
[00:07:21.240 --> 00:07:27.000]  城市裡的異人會覺得自己能夠保護自己
[00:07:27.000 --> 00:07:30.520]  他們開始覺得上帝要照顧他們
[00:07:30.520 --> 00:07:34.360]  其實並不太需要
[00:07:34.360 --> 00:07:36.600]  如果是這樣說的話
[00:07:36.600 --> 00:07:39.920]  我想說些甚麼呢?
[00:07:39.920 --> 00:07:43.800]  這個已經說完了
[00:07:43.800 --> 00:07:47.240]  我想說這一點
[00:07:47.280 --> 00:07:51.360]  該人的故事在城市裡是想說
[00:07:51.360 --> 00:07:53.800]  他不需要上帝再保護他
[00:07:53.800 --> 00:07:55.800]  他可以隨時傷害別人
[00:07:55.800 --> 00:07:59.600]  完結後,有一群人圍著他
[00:07:59.600 --> 00:08:02.880]  有些人不敢進來再傷害我
[00:08:02.880 --> 00:08:05.080]  這是說到底要上帝照顧
[00:08:05.080 --> 00:08:09.720]  還是要自己去照顧自己的課題
[00:08:09.720 --> 00:08:13.000]  我們再看看這裡
[00:08:13.000 --> 00:08:15.280]  我們聽完之後會覺得
[00:08:15.320 --> 00:08:18.480]  「對,需要上帝照顧是比較好的」
[00:08:18.480 --> 00:08:22.200]  「自己照顧自己的課題一定很差」
[00:08:22.200 --> 00:08:24.360]  但很奇怪
[00:08:24.360 --> 00:08:28.400]  在經文裡說的,剛才你讀到很複雜
[00:08:28.400 --> 00:08:34.760]  「雅拔是著帳篷目速者的鼻祖」
[00:08:34.760 --> 00:08:38.160]  「尤拔是彈琴吹簫者的鼻祖」
[00:08:38.160 --> 00:08:44.080]  「陶拔該人是打造各樣銅鐵器具的匠人」
[00:08:44.120 --> 00:08:47.520]  你想像一下,甚麼「神龍氏」、「伏羲氏」
[00:08:47.520 --> 00:08:48.440]  大約是這樣
[00:08:48.440 --> 00:08:51.200]  聖經也有「神龍氏」和「伏羲氏」
[00:08:51.200 --> 00:08:54.440]  不過現在年輕人都不知道是甚麼
[00:08:54.440 --> 00:08:58.480]  總之是一些能幹的人
[00:08:58.480 --> 00:09:04.000]  你以為那個城市沒有上帝的照顧
[00:09:04.000 --> 00:09:05.720]  它會很差勁
[00:09:05.720 --> 00:09:08.720]  完全相反
[00:09:08.720 --> 00:09:11.720]  通常自己能照顧自己的人
[00:09:11.760 --> 00:09:14.640]  通常能夠管理自己的東西的人
[00:09:14.640 --> 00:09:19.640]  會延伸一些人創造了很多
[00:09:19.640 --> 00:09:22.680]  很厲害、很特別的東西
[00:09:22.680 --> 00:09:25.120]  就像這裡的故事一樣
[00:09:25.120 --> 00:09:27.720]  你以為城市是傷害別人而不傷害自己
[00:09:27.720 --> 00:09:29.600]  那就很棒了
[00:09:29.600 --> 00:09:31.160]  保護自己就行了
[00:09:31.160 --> 00:09:32.120]  我不需要再上帝了
[00:09:32.120 --> 00:09:33.640]  它不需要給我記號
[00:09:33.640 --> 00:09:36.320]  我有個城市,我說要報仇,它有77倍
[00:09:36.320 --> 00:09:39.440]  它就害怕,不敢再報仇了
[00:09:40.880 --> 00:09:46.760]  但這裡的故事好像突然變成了一個很特別的畫面
[00:09:46.760 --> 00:09:50.280]  畫面是說原來有很多很厲害的人
[00:09:50.280 --> 00:09:53.840]  在城市裡,該人的後代
[00:09:53.840 --> 00:09:55.520]  不知道為何上帝特別祝福他
[00:09:55.520 --> 00:09:58.640]  又懂得琴棋書畫,又懂得做鋼鐵
[00:09:58.640 --> 00:10:00.160]  又懂得做甚麼
[00:10:00.160 --> 00:10:01.320]  我不知道他在甚麼年代
[00:10:01.320 --> 00:10:04.240]  甚麼鐵器時代還是甚麼時代
[00:10:04.240 --> 00:10:04.960]  我們不太熟悉
[00:10:04.960 --> 00:10:07.040]  其實我們也不知道他在甚麼時代
[00:10:07.040 --> 00:10:08.880]  總之他做了很多很厲害的事情
[00:10:08.880 --> 00:10:10.120]  又懂得蓄木
[00:10:10.760 --> 00:10:13.360]  如何蓄木,他拿了所有技巧
[00:10:13.360 --> 00:10:15.560]  好像外星人去到以前那樣
[00:10:15.560 --> 00:10:17.520]  做了很多厲害的事情
[00:10:17.520 --> 00:10:21.120]  我的問題是,城市為何要這樣
[00:10:21.120 --> 00:10:24.080]  城市不是說要給傷害嗎?
[00:10:24.080 --> 00:10:28.280]  城市為何有那麼厲害的人?
[00:10:28.280 --> 00:10:30.200]  我的想法很簡單
[00:10:30.200 --> 00:10:31.960]  我說是,事實就是這樣
[00:10:31.960 --> 00:10:36.440]  當一個人不需要上帝照顧的時候
[00:10:36.440 --> 00:10:38.760]  他去理會自己的時候
[00:10:38.800 --> 00:10:40.800]  或者他覺得自己能夠保護自己的時候
[00:10:40.800 --> 00:10:47.000]  他就會發揮上帝放在他內的小宇宙和超級能力
[00:10:47.000 --> 00:10:51.240]  就會爆發,是時候做一些很厲害的事情
[00:10:51.240 --> 00:10:56.760]  這是城市裡一個很吸引人的地方
[00:10:56.760 --> 00:11:01.480]  如果讓你選擇一個城市裡有很多很厲害的人
[00:11:01.480 --> 00:11:03.520]  還是你選擇一個城市裡不厲害的人
[00:11:03.520 --> 00:11:05.880]  不厲害的人就保護不了你
[00:11:05.920 --> 00:11:09.080]  但城市裡有很多厲害的人代表甚麼?
[00:11:09.080 --> 00:11:10.920]  很值得你去這個城市
[00:11:10.920 --> 00:11:13.280]  很值得你去這個城市裡
[00:11:13.280 --> 00:11:16.240]  一起宣告我們能夠保護自己
[00:11:16.240 --> 00:11:18.840]  其實不需要萬鈞耶和華來保護我們
[00:11:18.840 --> 00:11:20.920]  這件事好像沒有關係
[00:11:20.920 --> 00:11:27.920]  如果這樣說的話,後面的故事會很特別
[00:11:27.920 --> 00:11:31.080]  剛才在25、26次的節目說了甚麼呢?
[00:11:31.080 --> 00:11:34.320]  說完23、24次的事之後
[00:11:35.200 --> 00:11:40.520]  他說了「阿當」就生了一個代替了阿伯
[00:11:40.520 --> 00:11:43.560]  然後他再生了一個兒子,是塞特
[00:11:43.560 --> 00:11:46.600]  給他起名叫「爾羅士」,不好意思,我看得不太清楚
[00:11:46.600 --> 00:11:50.400]  他說「那時候人開始呼求耶和華的名」
[00:11:50.400 --> 00:11:54.640]  我們四章完了
[00:11:54.640 --> 00:11:57.120]  如果你看《聖經》,我們四章完了
[00:11:57.120 --> 00:12:02.000]  25、26次,明明剛才17至24次
[00:12:02.000 --> 00:12:04.960]  說了一個很厲害的事情
[00:12:05.000 --> 00:12:08.120]  能夠保護自己,每個人都會接近他
[00:12:08.120 --> 00:12:11.920]  「真棒,這裡很棒,很好」
[00:12:11.920 --> 00:12:16.400]  好完之後,你應該說一下
[00:12:16.400 --> 00:12:20.400]  那些靠耶和華的人
[00:12:20.400 --> 00:12:24.000]  那些蒙耶華福氣的人會怎樣呢?
[00:12:24.000 --> 00:12:26.120]  只有這兩句
[00:12:26.120 --> 00:12:29.320]  生了一個叫爾羅士的兒子
[00:12:29.320 --> 00:12:31.560]  然後有一個很愛主的名字
[00:12:31.600 --> 00:12:35.640]  他說呼求耶和華的名字是「爾羅士」的意思
[00:12:35.640 --> 00:12:39.920]  你以為呼求神的名字會有厲害的東西
[00:12:39.920 --> 00:12:42.160]  如果他有神龍士和伏羲士
[00:12:42.160 --> 00:12:45.240]  我應該所有琴棋書畫、所有技能
[00:12:45.240 --> 00:12:48.840]  都應該在爾羅士裡面有,是嗎?
[00:12:48.840 --> 00:12:50.960]  這樣才會吸引,是嗎?
[00:12:50.960 --> 00:12:54.040]  你在一間公司工作的時候
[00:12:54.040 --> 00:12:59.040]  你發覺每個公司的技能都很厲害
[00:12:59.040 --> 00:13:01.200]  譬如在美國Google公司
[00:13:01.240 --> 00:13:03.720]  有很多人想在Google公司工作
[00:13:03.720 --> 00:13:06.080]  每個人都說進去後會有很多厲害的人
[00:13:06.080 --> 00:13:08.480]  你會想在Google工作,是嗎?
[00:13:08.480 --> 00:13:12.440]  你不會想在公司裡好像甚麼都沒有
[00:13:12.440 --> 00:13:14.480]  只有一群人叫「求告耶和華的名」
[00:13:14.480 --> 00:13:16.680]  我們只是在呼求主
[00:13:16.680 --> 00:13:22.200]  你明白那些圖畫有很大的對比嗎?
[00:13:22.200 --> 00:13:24.480]  很無能
[00:13:24.480 --> 00:13:27.880]  你覺得呼求耶和華的名是很無能的人
[00:13:27.920 --> 00:13:31.840]  你看看後面,你會更好笑
[00:13:31.840 --> 00:13:37.560]  這個看過了,不用說甚麼了
[00:13:37.560 --> 00:13:40.160]  你看看第五張
[00:13:40.160 --> 00:13:43.120]  第四張完了就有一個家譜
[00:13:43.120 --> 00:13:46.160]  聰明的你們應該知道我想說甚麼
[00:13:46.160 --> 00:13:48.400]  不如我讀吧
[00:13:48.400 --> 00:13:51.320]  我很快地亂讀,不,正常地讀吧
[00:13:51.320 --> 00:13:55.120]  你看看這個家譜有甚麼特別
[00:13:56.160 --> 00:13:59.360]  你知道家譜很無聊,但這個家譜有點意義
[00:13:59.360 --> 00:14:02.040]  你猜這個家譜有甚麼好東西
[00:14:02.040 --> 00:14:04.800]  剛才有「神龍士復希士」
[00:14:04.800 --> 00:14:09.440]  剛才25、26節只有呼求耶和華的名
[00:14:09.440 --> 00:14:11.760]  人開始呼求耶和華的名
[00:14:11.760 --> 00:14:14.320]  你看看這個家譜有甚麼好東西
[00:14:14.320 --> 00:14:15.760]  只有幾節
[00:14:15.760 --> 00:14:17.560]  他說「當和他的後裔記載」
[00:14:17.560 --> 00:14:19.400]  「神創造的時候,就blah blah blah」
[00:14:19.400 --> 00:14:20.960]  「男和女都創造了」
[00:14:20.960 --> 00:14:21.920]  「在他們被創造之下」
[00:14:21.920 --> 00:14:24.480]  「神賜福給他們,起名叫他們人」
[00:14:24.520 --> 00:14:27.000]  「亞當130歲時,照自己的樣式」
[00:14:27.000 --> 00:14:29.560]  「按自己形象生了一個兒子,叫瑟特」
[00:14:29.560 --> 00:14:32.200]  「瑟特之後,亞當有八百年」
[00:14:32.200 --> 00:14:34.320]  「還生了很多兒女」
[00:14:34.320 --> 00:14:36.920]  「亞當日子930歲,他死了」
[00:14:36.920 --> 00:14:38.920]  「瑟特105歲時,生了伊羅士」
[00:14:38.920 --> 00:14:42.480]  「伊羅士生了伊羅士之後」
[00:14:42.480 --> 00:14:45.480]  「活了807年,生了很多兒女」
[00:14:45.480 --> 00:14:47.760]  「瑟特的兒子912歲,他就死了」
[00:14:47.760 --> 00:14:49.520]  「伊羅士又活到90歲,生了蓋南」
[00:14:49.520 --> 00:14:52.520]  「伊羅士生了蓋南之後,又活了815歲」
[00:14:52.520 --> 00:14:54.200]  「還生了很多兒女」
[00:14:54.240 --> 00:14:56.920]  「伊羅士的兒子905歲,他死了」
[00:14:56.920 --> 00:15:00.880]  「蓋南又活到70歲,生了馬列」
[00:15:00.880 --> 00:15:03.160]  你覺得這個家庭有甚麼好東西?
[00:15:03.160 --> 00:15:06.120]  對吧?
[00:15:06.120 --> 00:15:09.320]  沒錯,只有一樣東西
[00:15:09.320 --> 00:15:10.520]  沒有好東西
[00:15:10.520 --> 00:15:13.120]  這件事對今時今日的香港人來說
[00:15:13.120 --> 00:15:15.720]  尤其是年輕的夫妻來說
[00:15:15.720 --> 00:15:17.320]  毫無吸引
[00:15:17.320 --> 00:15:23.840]  除了我們偉大的行政委員會
[00:15:23.880 --> 00:15:25.520]  剛才生了兩個兒女
[00:15:25.520 --> 00:15:27.640]  他很厲害地肯生
[00:15:27.640 --> 00:15:29.800]  現在很多都不肯生
[00:15:29.800 --> 00:15:33.800]  生兒養女是家譜中
[00:15:33.800 --> 00:15:36.680]  看上去最吸引人的東西
[00:15:36.680 --> 00:15:39.800]  只有生兒子的東西
[00:15:39.800 --> 00:15:44.000]  你選擇的話,不會選擇生兒子
[00:15:44.000 --> 00:15:47.440]  原來呼求耶和華的明的人
[00:15:47.440 --> 00:15:49.720]  接下來只有一個好處
[00:15:49.720 --> 00:15:53.000]  就是兒子生得多
[00:15:53.040 --> 00:15:54.320]  毫不吸引吧?
[00:15:54.320 --> 00:15:55.920]  我知道大家應該很想生
[00:15:55.920 --> 00:15:57.320]  怎麼搞的?
[00:15:57.320 --> 00:16:00.560]  讀完這裡,你也會覺得奇怪
[00:16:00.560 --> 00:16:04.000]  甚麼呼求耶和華的明的人
[00:16:04.000 --> 00:16:06.680]  接下來只有生兒子的東西
[00:16:06.680 --> 00:16:08.600]  我們說說吧
[00:16:08.600 --> 00:16:11.400]  我們知道城市的觀念不能以今日的角度去想
[00:16:11.400 --> 00:16:12.960]  正如你讀家譜時
[00:16:12.960 --> 00:16:17.040]  你也不能以今日的角度去看家譜的意義
[00:16:17.040 --> 00:16:19.120]  我們稍後會詮釋多一點
[00:16:19.120 --> 00:16:20.480]  到底是說甚麼的
[00:16:20.520 --> 00:16:23.600]  在這裡,你留心的是甚麼呢?
[00:16:23.600 --> 00:16:26.840]  這裡加了一點東西
[00:16:26.840 --> 00:16:30.520]  他說:「當活到一百三十歲時」
[00:16:30.520 --> 00:16:32.960]  「照自己的樣式,按自己的形象」
[00:16:32.960 --> 00:16:34.560]  「生了一個兒子」
[00:16:34.560 --> 00:16:41.600]  這是生兒子中一個很重要的關鍵
[00:16:41.600 --> 00:16:44.400]  如果你記得《創世紀》一章時
[00:16:44.400 --> 00:16:47.120]  神按照自己的形象做男做女
[00:16:47.120 --> 00:16:48.840]  是按照自己的形象
[00:16:49.400 --> 00:16:51.440]  所以阿當這次生的
[00:16:51.440 --> 00:16:54.240]  不是生了一件叉燒蓋印
[00:16:54.240 --> 00:16:57.520]  這次他生得比較好
[00:16:57.520 --> 00:17:00.040]  按照上帝給他的形象
[00:17:00.040 --> 00:17:02.040]  他按照上帝給他的形象
[00:17:02.040 --> 00:17:04.920]  生了一個兒子叫做瑟特
[00:17:04.920 --> 00:17:06.600]  生完之後
[00:17:06.600 --> 00:17:10.200]  兒子應該也是按照他的形象生了一個爾羅士
[00:17:10.200 --> 00:17:12.160]  所以爾羅士有上帝的形象
[00:17:12.160 --> 00:17:14.760]  所以他懂得求告耶和華的明
[00:17:14.760 --> 00:17:16.840]  起碼多了這些
[00:17:17.520 --> 00:17:19.320]  如果這樣說的話
[00:17:19.320 --> 00:17:22.040]  這個家會有什麼精彩的東西
[00:17:22.040 --> 00:17:23.360]  這個家會有什麼好東西
[00:17:23.360 --> 00:17:26.720]  就是起碼那些人好像很厲害
[00:17:26.720 --> 00:17:29.840]  那些人應該沒有按照上帝的形象
[00:17:29.840 --> 00:17:31.360]  生出什麼東西
[00:17:31.360 --> 00:17:33.840]  如果按照上帝的形象生的話
[00:17:33.840 --> 00:17:35.600]  不會有一個兒子
[00:17:35.600 --> 00:17:38.760]  好像剛才那件事
[00:17:38.760 --> 00:17:41.800]  我殺誰,我傷害誰
[00:17:41.800 --> 00:17:45.280]  動到我的時候,我會遭報七十七倍
[00:17:45.320 --> 00:17:47.560]  我有硬氣功
[00:17:47.560 --> 00:17:51.120]  即是懂笑的人有看電影
[00:17:51.120 --> 00:17:54.080]  你可以想像的是
[00:17:54.080 --> 00:17:58.800]  這裡帶出一樣很重要的東西
[00:17:58.800 --> 00:18:01.080]  上帝的創造
[00:18:01.080 --> 00:18:03.160]  我們叫作創造命令
[00:18:03.160 --> 00:18:05.400]  上帝創造的心意
[00:18:05.400 --> 00:18:07.920]  在這條線上有
[00:18:07.920 --> 00:18:12.480]  如果你要問為何生孩子這麼有好處
[00:18:12.480 --> 00:18:14.440]  為何生孩子有福氣
[00:18:14.480 --> 00:18:16.120]  沒辦法,因為創世紀第一章
[00:18:16.120 --> 00:18:18.120]  創造命令是什麼?
[00:18:18.120 --> 00:18:21.560]  上帝要求你要生養眾多
[00:18:21.560 --> 00:18:24.640]  那是創造命令
[00:18:24.640 --> 00:18:26.600]  但你問生孩子有什麼好處
[00:18:26.600 --> 00:18:29.960]  現在就要說吸引大家的地方
[00:18:29.960 --> 00:18:31.680]  我不是叫你生孩子
[00:18:31.680 --> 00:18:34.000]  生孩子其實真的很痛苦
[00:18:34.000 --> 00:18:35.480]  不是很好玩的遊戲
