
[00:00:00.000 --> 00:00:05.340]  親主求你幫助我們,讓我們今天在你敬拜裡面
[00:07:04.600 --> 00:07:06.600]  用了亞瑟的名義寫了一封信
[00:07:06.600 --> 00:07:10.600]  給在拿伯的地方住的
[00:07:10.600 --> 00:07:14.600]  你當高官地產商的長老貴就
[00:07:14.600 --> 00:07:16.600]  叫他們做一場戲
[00:07:16.600 --> 00:07:17.600]  做一場什麼戲呢
[00:07:17.600 --> 00:07:19.600]  目的就是要擄屈拿伯
[00:07:19.600 --> 00:07:22.600]  唱衰亞瑟和煽動人
[00:07:22.600 --> 00:07:25.600]  憎恨神和憎恨亞瑟王
[00:07:25.600 --> 00:07:27.600]  最後順便用石頭打死他
[00:07:27.600 --> 00:07:29.600]  你可以想像為了一塊田
[00:07:29.600 --> 00:07:31.600]  這個耶洗別
[00:07:31.600 --> 00:07:33.600]  已經洗橫手
[00:07:33.600 --> 00:07:34.600]  濫權
[00:07:34.600 --> 00:07:36.600]  私通勾結
[00:07:36.600 --> 00:07:38.600]  搞一場大龍鳳
[00:07:38.600 --> 00:07:39.600]  殺人
[00:07:39.600 --> 00:07:42.600]  只是拿了一個葡萄園
[00:07:42.600 --> 00:07:45.600]  你可以想像有這些人做統治者
[00:07:45.600 --> 00:07:47.600]  國家怎會好
[00:07:47.600 --> 00:07:49.600]  環境怎會完美
[00:07:49.600 --> 00:07:51.600]  統治者改變歷史傳統
[00:07:51.600 --> 00:07:54.600]  以耶和華為王的治國模式
[00:07:54.600 --> 00:07:56.600]  改變以自己為權力的核心
[00:07:56.600 --> 00:07:59.600]  他們一定不是愛國愛民
[00:07:59.600 --> 00:08:00.600]  你看見這個例子
[00:08:00.600 --> 00:08:02.600]  純粹因為貪心
[00:08:02.600 --> 00:08:03.600]  就可以漠視律法
[00:08:03.600 --> 00:08:05.600]  還利用自己的權力
[00:08:05.600 --> 00:08:07.600]  勾結私通作假
[00:08:07.600 --> 00:08:08.600]  心狠手辣
[00:08:08.600 --> 00:08:09.600]  殺人
[00:08:09.600 --> 00:08:11.600]  在這些事件中
[00:08:11.600 --> 00:08:13.600]  我們可以很肯定地說
[00:08:13.600 --> 00:08:19.600]  當時的以色列不單止不是很完美
[00:08:19.600 --> 00:08:23.600]  是邪惡、黑暗和敗壞
[00:08:23.600 --> 00:08:27.600]  以利亞就是在這個黑暗邪惡的世代出現
[00:08:27.600 --> 00:08:30.600]  她的出現就像超級英雄的戲
[00:08:30.600 --> 00:08:33.600]  是在邪惡世代突然出現
[00:08:33.600 --> 00:08:36.600]  來拯救世界的英雄人物
[00:08:36.600 --> 00:08:37.600]  你看她出場
[00:08:37.600 --> 00:08:39.600]  她第一句說話很厲害
[00:08:39.600 --> 00:08:41.600]  她說我一天不祈禱
[00:08:41.600 --> 00:08:45.600]  我一天天都不會下雨
[00:08:45.600 --> 00:08:50.600]  我一天不祈禱一天都不會下雨
[00:08:50.600 --> 00:08:51.600]  明明很有型
[00:08:51.600 --> 00:08:53.600]  現在說得很滑稽
[00:08:53.600 --> 00:08:55.600]  重新來說
[00:08:55.600 --> 00:08:56.600]  你現在想像一下
[00:08:56.600 --> 00:08:58.600]  超級英雄的戲
[00:08:58.600 --> 00:09:00.600]  有個人從天而降
[00:09:00.600 --> 00:09:02.600]  說我一天不祈禱一天都不會下雨
[00:09:02.600 --> 00:09:04.600]  對峙是這樣
[00:09:04.600 --> 00:09:06.600]  不會閃電的因為不會下雨
[00:09:06.600 --> 00:09:08.600]  你能想像嗎
[00:09:08.600 --> 00:09:11.600]  這個祈禱其實是很震撼、很厲害
[00:09:11.600 --> 00:09:14.600]  厲害在不是因為她說出來夠厲害
[00:09:14.600 --> 00:09:15.600]  或者怎樣
[00:09:15.600 --> 00:09:21.600]  厲害在這個祈禱擺明是和阿哈王作對
[00:09:21.600 --> 00:09:24.600]  剛才我說過巴力是誰
[00:09:24.600 --> 00:09:28.600]  巴力其實一直被稱為掌管風雨的神
[00:09:28.600 --> 00:09:32.600]  所以當以利亞作出一個這麼震撼的祈禱
[00:09:32.600 --> 00:09:34.600]  擺姿勢告訴阿哈
[00:09:34.600 --> 00:09:36.600]  巴力有什麼厲害
[00:09:36.600 --> 00:09:38.600]  我現在就和以色列的神祈禱
[00:09:38.600 --> 00:09:40.600]  叫祂不下雨
[00:09:40.600 --> 00:09:42.600]  看看你的巴力還有什麼能力
[00:09:42.600 --> 00:09:44.600]  以利亞這個祈禱很厲害
[00:09:44.600 --> 00:09:46.600]  不單只是告訴我們
[00:09:46.600 --> 00:09:48.600]  祂有能力控制大自然
[00:09:48.600 --> 00:09:51.600]  更加要讓全部人知道
[00:09:51.600 --> 00:09:53.600]  統治者做的事是錯的
[00:09:53.600 --> 00:09:55.600]  不應該跟從的
[00:09:55.600 --> 00:09:59.600]  以利亞要做的事是要讓人看清楚真相
[00:09:59.600 --> 00:10:01.600]  耶和華才是真神
[00:10:01.600 --> 00:10:04.600]  耶和華才是公認的主
[00:10:04.600 --> 00:10:07.600]  耶和華才是值得人敬拜的神
[00:10:07.600 --> 00:10:09.600]  祂要讓人看到這個真相
[00:10:09.600 --> 00:10:11.600]  是真的
[00:10:11.600 --> 00:10:13.600]  是真的
[00:10:13.600 --> 00:10:15.600]  面對不完美的環境
[00:10:15.600 --> 00:10:19.600]  我們心底裡會想做些事
[00:10:19.600 --> 00:10:24.600]  特別是我們這一群世上的光和世上的炎
[00:10:24.600 --> 00:10:28.600]  我們應該是有一種催逼感
[00:10:28.600 --> 00:10:32.600]  我們應該有一種想撥亂反正
[00:10:32.600 --> 00:10:35.600]  怎樣都要做些事才可以
[00:10:35.600 --> 00:10:37.600]  我們未必可以好像
[00:10:37.600 --> 00:10:39.600]  應該我們都做不到
[00:10:39.600 --> 00:10:42.600]  我們未必做到以利亞英雄勁
[00:10:42.600 --> 00:10:45.600]  但至少我們看到這些事情
[00:10:45.600 --> 00:10:48.600]  我們不會無動於衷
[00:10:48.600 --> 00:10:50.600]  我們想告訴別人
[00:10:50.600 --> 00:10:53.600]  真相應該是怎樣
[00:10:53.600 --> 00:10:55.600]  這個世界應該是怎樣
[00:10:55.600 --> 00:10:58.600]  我們很想告訴別人甚麼是好的
[00:10:58.600 --> 00:11:00.600]  不過經文讓我們知道
[00:11:00.600 --> 00:11:02.600]  以利亞祈完禱之後
[00:11:02.600 --> 00:11:04.600]  即使過了三年
[00:11:04.600 --> 00:11:06.600]  即使過了三年沒有下雨
[00:11:06.600 --> 00:11:09.600]  阿哈這個王仍然死不悔改
[00:11:09.600 --> 00:11:11.600]  阿哈看到以利亞就說
[00:11:11.600 --> 00:11:15.600]  搞到以色列這麼慘的就是你
[00:11:15.600 --> 00:11:17.600]  第十八節以利亞說
[00:11:17.600 --> 00:11:20.600]  搞到以色列這麼慘的不是我
[00:11:20.600 --> 00:11:23.600]  是你和你父家
[00:11:23.600 --> 00:11:26.600]  阿哈不認為自己作為以色列王
[00:11:26.600 --> 00:11:29.600]  帶頭改變國家的體制
[00:11:29.600 --> 00:11:31.600]  以神字變人字是不對的
[00:11:31.600 --> 00:11:34.600]  反而覺得以利亞你為甚麼要搞事
[00:11:34.600 --> 00:11:37.600]  搞到寒災三年
[00:11:37.600 --> 00:11:40.600]  是你搞這個祈禱
[00:11:40.600 --> 00:11:42.600]  搞到我們現在沒有飯吃
[00:11:42.600 --> 00:11:44.600]  沒有工作
[00:11:44.600 --> 00:11:46.600]  甚麼都沒有
[00:11:46.600 --> 00:11:48.600]  但以利亞見他不悔改
[00:11:48.600 --> 00:11:51.600]  提出了一個更加厲害更加明顯的挑戰
[00:11:51.600 --> 00:11:53.600]  就是要上加密山
[00:11:53.600 --> 00:11:56.600]  一個人單挑450個巴力先知
[00:11:56.600 --> 00:11:58.600]  和400個亞瑟拉先知
[00:11:58.600 --> 00:12:00.600]  目的是甚麼
[00:12:00.600 --> 00:12:02.600]  目的是十八章三十七節
[00:12:02.600 --> 00:12:04.600]  目的是十八章三十七節
[00:12:04.600 --> 00:12:07.600]  使者民知道你耶和華是神
[00:12:07.600 --> 00:12:10.600]  又知道是你叫者民回轉
[00:12:10.600 --> 00:12:12.600]  你的心回轉過來
[00:12:12.600 --> 00:12:16.600]  當時他們在加密山上做了所謂的決鬥
[00:12:16.600 --> 00:12:18.600]  他們的決鬥是怎樣的呢
[00:12:18.600 --> 00:12:20.600]  其實很簡單
[00:12:20.600 --> 00:12:22.600]  他們的決鬥是兩班人
[00:12:22.600 --> 00:12:24.600]  其實不是兩班人
[00:12:24.600 --> 00:12:26.600]  是以利亞和一班人
[00:12:26.600 --> 00:12:28.600]  以利亞就拿出了一個挑戰
[00:12:28.600 --> 00:12:33.600]  我們各自都拿一隻牛來做獻祭
[00:12:33.600 --> 00:12:36.600]  你就和巴力去祈求
[00:12:36.600 --> 00:12:38.600]  我就和以色列的神去祈禱
[00:12:38.600 --> 00:12:42.600]  看看誰降火燒了這個牛
[00:12:42.600 --> 00:12:44.600]  就證明那個是真神
[00:12:44.600 --> 00:12:47.600]  那個比鬥法很簡單
[00:12:47.600 --> 00:12:48.600]  就是這樣
[00:12:48.600 --> 00:12:51.600]  哪裏著火誰就是真神
[00:12:51.600 --> 00:12:54.600]  他們各自呼叫自己的神
[00:12:54.600 --> 00:12:56.600]  十八章二十三至二十四節
[00:12:56.600 --> 00:12:59.600]  他們就說我求告你們的神
[00:12:59.600 --> 00:13:01.600]  你們求告你們神的名
[00:13:01.600 --> 00:13:03.600]  我也求告耶和華的名
[00:13:03.600 --> 00:13:05.600]  降火顯現的神就是神
[00:13:05.600 --> 00:13:09.600]  然後他們一直在叫
[00:13:09.600 --> 00:13:11.600]  如果你看經文裏面
[00:13:11.600 --> 00:13:13.600]  他們就是各自呼叫自己的神
[00:13:13.600 --> 00:13:18.600]  一直叫 由早到晚狂呼亂叫
[00:13:18.600 --> 00:13:21.600]  甚至他們用刀槍自割自刺
[00:13:21.600 --> 00:13:23.600]  即刺自己
[00:13:23.600 --> 00:13:27.600]  從午後到晚祭的時候
[00:13:27.600 --> 00:13:31.600]  亂叫亂叫都沒有聲音
[00:13:31.600 --> 00:13:33.600]  沒有英文 沒人理會
[00:13:33.600 --> 00:13:38.600]  由早到晚巴力和亞瑟拉這一堆人
[00:13:38.600 --> 00:13:40.600]  甚麼都沒有發生
[00:13:40.600 --> 00:13:42.600]  然後以利亞就厲害了
[00:13:42.600 --> 00:13:44.600]  以利亞做了甚麼呢
[00:13:44.600 --> 00:13:46.600]  以利亞他說
[00:13:46.600 --> 00:13:51.600]  耶和華 第三十六節
[00:13:51.600 --> 00:13:54.600]  他就呼求阿伯拉罕以撒亞國的神
[00:13:54.600 --> 00:13:56.600]  耶和華的火就降下來
[00:13:56.600 --> 00:13:58.600]  噴滅了梵濟
[00:13:58.600 --> 00:14:00.600]  整隻牛沒有了
[00:14:00.600 --> 00:14:02.600]  其實之前以利亞還很囂張
[00:14:02.600 --> 00:14:05.600]  他還特意將水倒在石頭上
[00:14:05.600 --> 00:14:08.600]  有火也不用燒
[00:14:08.600 --> 00:14:13.600]  但是當他一呼求阿伯拉罕以撒亞國的神的時候
[00:14:13.600 --> 00:14:16.600]  耶和華的火就降下來了
[00:14:16.600 --> 00:14:17.600]  你看到嗎
[00:14:17.600 --> 00:14:22.600]  三十八節就說燒盡梵濟 木柴 石頭 塵島
[00:14:22.600 --> 00:14:24.600]  甚麼水都沒有了
[00:14:24.600 --> 00:14:27.600]  三十九節眾民看見了
[00:14:27.600 --> 00:14:31.600]  就苦福在地說 耶和華是神 耶和華是神
[00:14:31.600 --> 00:14:33.600]  今天我不是說這個神蹟
[00:14:33.600 --> 00:14:35.600]  但總結想讓你知道一件事
[00:14:35.600 --> 00:14:37.600]  就是以利亞透過大鬥法
[00:14:37.600 --> 00:14:39.600]  做了一個公開的見證
[00:14:39.600 --> 00:14:41.600]  顯明了一個真相
[00:14:41.600 --> 00:14:44.600]  巴力和亞瑟拉不可靠的
[00:14:44.600 --> 00:14:48.600]  信不過的 沒能力的 假的
[00:14:48.600 --> 00:14:51.600]  耶和華才是最有能力的
[00:14:51.600 --> 00:14:53.600]  耶和華才是真神
[00:14:53.600 --> 00:14:56.600]  說到這裡其實是完美的
[00:14:56.600 --> 00:14:58.600]  故事可以完的
[00:14:58.600 --> 00:15:00.600]  一切都很完美
[00:15:00.600 --> 00:15:03.600]  亂世出有個英雄拯救世界
[00:15:03.600 --> 00:15:06.600]  揭發當權者的錯誤
[00:15:06.600 --> 00:15:08.600]  百姓認清真相
[00:15:08.600 --> 00:15:10.600]  一切都完美
[00:15:10.600 --> 00:15:12.600]  是不是完美
[00:15:12.600 --> 00:15:14.600]  應該是這樣
[00:15:14.600 --> 00:15:16.600]  全部人都知道
[00:15:16.600 --> 00:15:19.600]  不過現實就是
[00:15:19.600 --> 00:15:21.600]  怎會有這麼完美的事出現
[00:15:21.600 --> 00:15:23.600]  你忘記上第十九章第二節
[00:15:23.600 --> 00:15:25.600]  讓我們知道現實是甚麼
[00:15:25.600 --> 00:15:31.600]  耶洗別知道以利亞殺死他們先知之後
[00:15:31.600 --> 00:15:34.600]  他不是道歉 不是下台
[00:15:34.600 --> 00:15:39.600]  相反他立即下旨要以利亞血債血償
[00:15:39.600 --> 00:15:42.600]  你殺光我的人
[00:15:42.600 --> 00:15:44.600]  我現在就要殺你
[00:15:44.600 --> 00:15:47.600]  以利亞知道後的反應是立即走人
[00:15:47.600 --> 00:15:49.600]  一路走走走走
[00:15:49.600 --> 00:15:52.600]  走到羅藤樹下
[00:15:52.600 --> 00:15:55.600]  躺下來他對神說
[00:15:55.600 --> 00:15:57.600]  喂 夠了
[00:15:57.600 --> 00:15:59.600]  我又說不下雨
[00:15:59.600 --> 00:16:02.600]  又搞一場大龍鳳
[00:16:02.600 --> 00:16:04.600]  大鬥法
[00:16:04.600 --> 00:16:06.600]  搞這麼多事
[00:16:06.600 --> 00:16:07.600]  我受不了
[00:16:07.600 --> 00:16:09.600]  我不做了
[00:16:09.600 --> 00:16:11.600]  你拿了我的命就好了
[00:16:11.600 --> 00:16:14.600]  在一個不完美的環境
[00:16:14.600 --> 00:16:18.600]  我們有時都和以利亞幾次
[00:16:18.600 --> 00:16:21.600]  有時我們熱心到獨排眾議
[00:16:21.600 --> 00:16:23.600]  單拖挑機 想改變世界
[00:16:23.600 --> 00:16:25.600]  我們都沒有害怕過
[00:16:25.600 --> 00:16:28.600]  但有時我們見到世界仍然黑暗
[00:16:28.600 --> 00:16:30.600]  仍然被邪惡控制
[00:16:30.600 --> 00:16:32.600]  就覺得很無力
[00:16:32.600 --> 00:16:34.600]  甚麼都不想理
[00:16:34.600 --> 00:16:35.600]  算了
[00:16:35.600 --> 00:16:37.600]  是這樣的
[00:16:37.600 --> 00:16:39.600]  頹到好像以利亞一樣
[00:16:39.600 --> 00:16:41.600]  甚至要求死
[00:16:41.600 --> 00:16:43.600]  是吧
[00:16:43.600 --> 00:16:45.600]  現實就是這麼無奈
[00:16:45.600 --> 00:16:47.600]  人人都知道巴力是垃圾
[00:16:47.600 --> 00:16:52.600]  阿蝦和夜使別是濫權 冷血 無人性
[00:16:52.600 --> 00:16:55.600]  百姓都知道耶和華是神
[00:16:55.600 --> 00:16:57.600]  但知道又如何呢
[00:16:57.600 --> 00:17:01.600]  有權的人依然可以漠視這件事
[00:17:01.600 --> 00:17:04.600]  甚至做出另一個真相也可以
[00:17:04.600 --> 00:17:06.600]  夜使別就是這樣
[00:17:06.600 --> 00:17:08.600]  我殺了你
[00:17:08.600 --> 00:17:11.600]  當加密山的事沒有發生過也可以
[00:17:11.600 --> 00:17:14.600]  原來即使看清真相
[00:17:14.600 --> 00:17:18.600]  也不代表人會跟著真相走
[00:17:18.600 --> 00:17:23.600]  也不代表人的心會回轉
[00:17:23.600 --> 00:17:25.600]  或許今天我們最灰心的
[00:17:25.600 --> 00:17:29.600]  不是因為身處在不完美的環境
[00:17:29.600 --> 00:17:31.600]  因為其實我們知道
[00:17:31.600 --> 00:17:33.600]  世界上怎會有完美
[00:17:33.600 --> 00:17:35.600]  最灰心的是
[00:17:35.600 --> 00:17:37.600]  或許大家都看到真相
[00:17:37.600 --> 00:17:41.600]  大家都知道怎樣可以好一點
[00:17:41.600 --> 00:17:44.600]  但原來都是沒有用的
[00:17:44.600 --> 00:17:47.600]  改變不了任何東西
[00:17:47.600 --> 00:17:51.600]  身處不完美的環境太久
[00:17:51.600 --> 00:17:54.600]  我們會不會都習慣了
