
[00:00:00.000 --> 00:00:02.000]  各位丁姊妹晚安
[00:01:46.320 --> 00:01:48.480]  或者你認識的醫護人員
[00:01:48.480 --> 00:01:49.840]  你告訴他們
[00:01:49.840 --> 00:01:53.600]  香港人仍然為香港的醫護人員
[00:01:53.600 --> 00:01:55.360]  心感自豪
[00:01:55.360 --> 00:01:57.760]  願意在這麼艱難的日子裡
[00:01:57.760 --> 00:02:00.160]  我們仍然與他們一起
[00:02:00.160 --> 00:02:01.440]  並肩作戰
[00:02:01.440 --> 00:02:03.440]  我們還有一點時間
[00:02:03.440 --> 00:02:05.920]  我想在這裡先說
[00:02:05.920 --> 00:02:07.920]  我們有些很實質的行動
[00:02:07.920 --> 00:02:10.160]  在這麼艱難的日子裡
[00:02:10.160 --> 00:02:13.360]  為香港人自己加油和打氣
[00:02:13.360 --> 00:02:20.320]  (廣東話)
[00:02:20.320 --> 00:02:22.320]  一會兒我們會是聖餐的時間
[00:02:22.320 --> 00:02:25.920]  請在螢光幕前的弟兄姊妹
[00:02:25.920 --> 00:02:28.560]  你準備好你的聖餐餅和杯
[00:02:28.560 --> 00:02:31.760]  更願意我們準備好我們的心靈
[00:02:31.760 --> 00:02:34.560]  一起領受上帝今天給我們
[00:02:34.560 --> 00:02:36.560]  豐富的筵席
[00:02:36.560 --> 00:02:42.960]  (廣東話)
[00:02:42.960 --> 00:02:46.160]  我相信在過幾個月裡
[00:02:46.160 --> 00:02:49.120]  我們變化得很快和很多
[00:02:49.120 --> 00:02:50.720]  在這幾個月裡
[00:02:50.720 --> 00:02:52.480]  我們變化到一個地步
[00:02:52.480 --> 00:02:56.400]  由明明還在上課、上學
[00:02:56.400 --> 00:03:01.120]  仍然可以一群人去吃飯
[00:03:01.120 --> 00:03:04.080]  到今天我們變化得很快
[00:03:04.080 --> 00:03:05.920]  變化到人心惶惶
[00:03:05.920 --> 00:03:08.080]  人心很恐懼
[00:03:08.080 --> 00:03:10.720]  就是害怕到一個地步
[00:03:10.720 --> 00:03:13.440]  我們覺得不知道該怎麼辦
[00:03:13.440 --> 00:03:15.840]  你看到地鐵站越來越少人
[00:03:15.840 --> 00:03:19.200]  街上很少人流離
[00:03:19.200 --> 00:03:24.320]  這個變化成為了我們這個時代裡
[00:03:24.320 --> 00:03:26.800]  大家一個共同的回憶
[00:03:26.800 --> 00:03:29.440]  我們仍然在問一個很重要的問題
[00:03:29.440 --> 00:03:33.120]  到底我們在害怕之餘
[00:03:33.120 --> 00:03:35.440]  做些什麼可以做
[00:03:35.440 --> 00:03:36.960]  或者在教會裡
[00:03:36.960 --> 00:03:38.560]  當要被停頓
[00:03:38.560 --> 00:03:43.120]  當所有的場所要被關閉起來的時候
[00:03:43.120 --> 00:03:45.120]  我們的問題仍然要問
[00:03:45.120 --> 00:03:48.320]  上帝的道是不是可以被攔阻
[00:03:48.320 --> 00:03:51.040]  上帝的心意是不是可以被
[00:03:51.040 --> 00:03:56.800]  完全因為人的緣故而有所破損
[00:03:56.800 --> 00:03:59.200]  今天我們仍然會想看一段我們
[00:03:59.200 --> 00:04:01.600]  上個月我自己的經文
[00:04:01.600 --> 00:04:04.320]  彼得前書的第一章
[00:04:04.320 --> 00:04:08.800]  我們再下一章來看一看
[00:04:08.800 --> 00:04:13.360]  其實頭兩章是說彼得前書的背景
[00:04:13.360 --> 00:04:14.960]  背景很簡單
[00:04:14.960 --> 00:04:16.880]  正如上次所說一樣
[00:04:16.880 --> 00:04:20.240]  彼得是寫給一些流散了的人
[00:04:20.240 --> 00:04:24.400]  流散的人是在說羅馬時期的時候
[00:04:24.400 --> 00:04:26.400]  有個皇帝叫做尼祿王
[00:04:26.400 --> 00:04:28.560]  我們上個月大約是這樣說
[00:04:28.560 --> 00:04:30.160]  因為大火的緣故
[00:04:30.160 --> 00:04:31.840]  他把罪名交給基督徒
[00:04:31.840 --> 00:04:34.520]  所以在羅馬城有很多的大巴
[00:04:34.520 --> 00:04:36.280]  在這個大巴裡面不同的人
[00:04:36.280 --> 00:04:39.120]  走到不同的地方裡面
[00:04:39.120 --> 00:04:41.440]  就去流散就去寄居
[00:04:41.440 --> 00:04:43.520]  這是整個彼得前書的背景
[00:04:43.520 --> 00:04:47.840]  所以基本上和我們現在香港的現況非常相似
[00:04:47.840 --> 00:04:49.840]  我們說什麼
[00:04:49.840 --> 00:04:53.920]  上次我們說寄居是在說被揀選
[00:04:53.920 --> 00:04:55.920]  被揀選是重要的
[00:04:55.920 --> 00:04:59.680]  寄居不是在說被人遺棄
[00:04:59.680 --> 00:05:01.360]  被人污名化
[00:05:01.360 --> 00:05:04.800]  甚或乎被人覺得他不行
[00:05:04.800 --> 00:05:06.480]  他貪生怕死
[00:05:06.480 --> 00:05:10.640]  彼得不用這些字眼形容流散寄居的人
[00:05:10.640 --> 00:05:13.520]  他用了揀選這個字眼
[00:05:13.520 --> 00:05:15.720]  我們再下一章
[00:05:15.720 --> 00:05:18.440]  我們說回今天我們想說的那段經文
[00:05:18.440 --> 00:05:22.600]  這段是彼得前書的17至21節
[00:05:22.600 --> 00:05:25.200]  一章的17至21節
[00:05:25.320 --> 00:05:31.360]  這一句是希臘文的一句句子
[00:05:31.360 --> 00:05:34.200]  你看到中文有很多句號
[00:05:34.200 --> 00:05:36.680]  但其實基本上不是的
[00:05:36.680 --> 00:05:39.960]  17至21節是一個很完整的句子
[00:05:39.960 --> 00:05:42.440]  我們試試讀一點
[00:05:42.440 --> 00:05:44.440]  這是我自己的翻譯
[00:05:44.440 --> 00:05:46.920]  他說如果你呼叫父親
[00:05:46.920 --> 00:05:52.920]  就是那位偏待人審判是按各人所作的功
[00:05:52.920 --> 00:05:56.520]  故你們應好好行在懼怕中
[00:05:56.520 --> 00:06:00.440]  在我們寄居的時期裏面
[00:06:00.440 --> 00:06:02.440]  你看這段經文的時候
[00:06:02.440 --> 00:06:04.440]  第一件事要想的是
[00:06:04.440 --> 00:06:09.240]  其實為何無端要呼求天父
[00:06:09.240 --> 00:06:11.240]  剛才我們的背景說什麼
[00:06:11.240 --> 00:06:13.640]  羅馬城大火
[00:06:13.640 --> 00:06:15.640]  尼祿王要屈基督徒
[00:06:15.640 --> 00:06:17.640]  所以要將基督徒大肆逼迫
[00:06:17.640 --> 00:06:19.640]  所以很多人來劉山
[00:06:19.640 --> 00:06:21.320]  走了去不同地方
[00:06:21.320 --> 00:06:26.040]  所以當劉山想起這件事的時候
[00:06:26.040 --> 00:06:28.040]  不期然會想到一個問題
[00:06:28.040 --> 00:06:31.040]  神父你是不是不公平
[00:06:31.040 --> 00:06:34.840]  神父你是不是明明是那些作惡的尼祿王
[00:06:34.840 --> 00:06:36.840]  在做很多邪惡的事情
[00:06:36.840 --> 00:06:40.840]  為什麼這一刻你仍然不讓他這個皇帝
[00:06:40.840 --> 00:06:42.840]  任期少一點短一點
[00:06:42.840 --> 00:06:44.840]  甚至立即死亡
[00:06:44.840 --> 00:06:47.840]  將所有的仇能夠報一下
[00:06:48.360 --> 00:06:51.360]  所以這句話是在說
[00:06:51.360 --> 00:06:54.360]  彼得勸慰那些劉山的人
[00:06:54.360 --> 00:06:56.360]  審判是按個人所做的
[00:06:56.360 --> 00:06:58.360]  仍然會是這樣的
[00:06:58.360 --> 00:07:01.360]  但問題是懼怕不是在說
[00:07:01.360 --> 00:07:03.360]  那個尼祿王懼不懼怕
[00:07:03.360 --> 00:07:06.360]  或者那些作惡的人懼不懼怕的問題
[00:07:06.360 --> 00:07:08.360]  他將問題放在哪裡
[00:07:08.360 --> 00:07:11.360]  他放在我們應該要懼怕的那裏
[00:07:11.360 --> 00:07:13.360]  他的重點是
[00:07:13.360 --> 00:07:15.360]  不是尼祿王你要看著
[00:07:15.360 --> 00:07:16.360]  審判快要來
[00:07:16.360 --> 00:07:18.360]  快要死了
[00:07:18.360 --> 00:07:20.360]  他不是這樣說這句話
[00:07:20.360 --> 00:07:22.360]  他說的一句很重要的話是
[00:07:22.360 --> 00:07:26.360]  那個懼怕不是在說尼祿王本身
[00:07:26.360 --> 00:07:28.360]  那些作惡的人本身
[00:07:28.360 --> 00:07:30.360]  作惡的人本身他懼不懼怕
[00:07:30.360 --> 00:07:31.360]  我們不知道
[00:07:31.360 --> 00:07:34.360]  但他說了一個很重要的事情是
[00:07:34.360 --> 00:07:38.360]  我們應該好好懼怕
[00:07:38.360 --> 00:07:42.360]  今天整個訊息我想強調的是
[00:07:42.360 --> 00:07:45.360]  到底我們為什麼要懼怕
[00:07:45.360 --> 00:07:47.360]  或者我們的問題是
[00:07:47.360 --> 00:07:51.360]  當彼得說其實神會按著人去審判的時候
[00:07:51.360 --> 00:07:55.360]  那這句話是否應該要跟尼祿王說
[00:07:55.360 --> 00:07:58.360]  他應該懼怕他做了這麼多邪惡的事情
[00:07:58.360 --> 00:08:02.360]  但彼得說神不偏待人
[00:08:02.360 --> 00:08:06.360]  他說審判是會按個人所行的功而做
[00:08:06.360 --> 00:08:10.360]  但他說我們應該要懼怕
[00:08:10.360 --> 00:08:13.360]  這個是很值得問的問題
[00:08:13.360 --> 00:08:15.360]  很值得思考的問題
[00:08:15.360 --> 00:08:18.360]  他說流散的人有什麼懼怕
[00:08:18.360 --> 00:08:20.360]  那些作惡的人應該要懼怕
[00:08:20.360 --> 00:08:24.360]  但他說我們應該好行在懼怕的裏面
[00:08:24.360 --> 00:08:27.360]  是什麼意思
[00:08:27.360 --> 00:08:30.360]  我們再看後面那幾節的聖經
[00:08:30.360 --> 00:08:34.360]  我們大體上會再掌握多一點
[00:08:34.360 --> 00:08:37.360]  為什麼我們要懼怕
[00:08:37.360 --> 00:08:39.360]  我們先看回經文
[00:08:39.360 --> 00:08:45.360]  他說真的要知道你們被贖回來
[00:08:45.360 --> 00:08:49.360]  基本上今天整個信息我會說被贖回來
[00:08:49.360 --> 00:08:51.360]  贖回這個字
[00:08:51.360 --> 00:08:54.360]  離開你們沒用的
[00:08:54.360 --> 00:08:57.360]  來自先祖的行為
[00:08:57.360 --> 00:09:01.360]  就算不能扭壞的銀子與金子
[00:09:01.360 --> 00:09:03.360]  我們先看這一句
[00:09:03.360 --> 00:09:05.360]  待會先說基督的補血
[00:09:05.360 --> 00:09:06.360]  像是沒有瑕疵這些
[00:09:06.360 --> 00:09:09.360]  待會聖餐的時候很適合我們用的一段聖經
[00:09:09.360 --> 00:09:13.360]  我們先看什麼叫被贖回來的時候
[00:09:13.360 --> 00:09:16.360]  要離開你們沒用的那些東西
[00:09:16.360 --> 00:09:19.360]  那些東西是什麼來自先祖的
[00:09:19.360 --> 00:09:21.360]  是不能扭壞的銀子與金子
[00:09:21.360 --> 00:09:26.360]  想說什麼
[00:09:26.360 --> 00:09:28.360]  其實猶太人的歷史裏面
[00:09:28.360 --> 00:09:31.360]  很重要的一樣東西是什麼
[00:09:31.360 --> 00:09:33.360]  就是他有很多被贖回的經歷
[00:09:33.360 --> 00:09:35.360]  無論是以色列
[00:09:35.360 --> 00:09:38.360]  在埃及過紅海的時候
[00:09:38.360 --> 00:09:40.360]  他們有被贖回的經歷
[00:09:40.360 --> 00:09:44.360]  或者他們被擄到巴比倫的時候
[00:09:44.360 --> 00:09:45.360]  他們期望被贖回
[00:09:45.360 --> 00:09:48.360]  回到耶路撒冷這個地方
[00:09:48.360 --> 00:09:50.360]  所以對猶太人來說
[00:09:50.360 --> 00:09:55.360]  被贖回其實從來都不是一件陌生的事情
[00:09:55.360 --> 00:10:00.360]  但彼得在這裏說我們要懼怕
[00:10:00.360 --> 00:10:04.360]  因為我們要知道我們會被贖回
[00:10:04.360 --> 00:10:07.360]  其實他想說的是一件什麼事情
[00:10:07.360 --> 00:10:09.360]  我們首先了解一下
[00:10:09.360 --> 00:10:13.360]  其實贖回的意思是什麼
[00:10:13.360 --> 00:10:16.360]  今天我們花最多的力氣時間就是說這件事
[00:10:16.360 --> 00:10:20.360]  我們下一張PowerPoint看一看
[00:10:20.360 --> 00:10:22.360]  在希臘文化裏面
[00:10:22.360 --> 00:10:25.360]  贖回這一個詞其實不陌生
[00:10:25.360 --> 00:10:31.360]  贖回其實通常都是用在奴隸身上的字眼
[00:10:31.360 --> 00:10:36.360]  奴隸一生要跟隨主人
[00:10:36.360 --> 00:10:40.360]  但當那個僕人儲夠一定的錢
[00:10:40.360 --> 00:10:41.360]  那筆錢可以很大
[00:10:41.360 --> 00:10:43.360]  不知道他為什麼會儲到這麼大的錢
[00:10:43.360 --> 00:10:45.360]  他就可以跟主人說
[00:10:45.360 --> 00:10:51.360]  主人我就可以回到神廟裏
[00:10:51.360 --> 00:10:52.360]  在神廟面前
[00:10:52.360 --> 00:10:57.360]  我把那筆錢給了主人
[00:10:57.360 --> 00:11:02.360]  從此以後我的身份就不再屬於主人的奴隸
[00:11:02.360 --> 00:11:07.360]  我反而是屬於神廟的僕人
[00:11:07.360 --> 00:11:09.360]  就是神廟其中一個僕人
[00:11:09.360 --> 00:11:11.360]  所以他把僕人的身份
[00:11:11.360 --> 00:11:16.360]  由一個人的身份轉化成為神廟裏面
[00:11:16.360 --> 00:11:19.360]  一個神僕人的身份
[00:11:19.360 --> 00:11:21.360]  所以對於贖回來說
[00:11:21.360 --> 00:11:25.360]  這個觀念其實是要用錢的
[00:11:25.360 --> 00:11:27.360]  就是要用錢買回來才可以
[00:11:27.360 --> 00:11:29.360]  對於一個僕人來說
[00:11:29.360 --> 00:11:31.360]  能夠主人放他走很簡單
[00:11:31.360 --> 00:11:35.360]  就是他用錢去買自己回來
[00:11:35.360 --> 00:11:37.360]  但對於這個觀念來說
[00:11:37.360 --> 00:11:38.360]  奇怪的地方是
[00:11:38.360 --> 00:11:41.360]  不是從此之後他自由的
[00:11:41.360 --> 00:11:44.360]  他仍然成為一個僕人的身份
[00:11:44.360 --> 00:11:46.360]  一個奴隸的身份
[00:11:46.360 --> 00:11:51.360]  但這個奴隸的身份不再屬於任何人的架構下
[00:11:51.360 --> 00:11:58.360]  他從此以後成為了上帝的僕人
[00:11:58.360 --> 00:12:00.360]  如果你這樣想清楚的話
[00:12:00.360 --> 00:12:02.360]  其實我們大體會明白
[00:12:02.360 --> 00:12:04.360]  彼得為什麼用這個字眼
[00:12:04.360 --> 00:12:08.360]  為什麼贖回這個觀念走出來
[00:12:08.360 --> 00:12:11.360]  他其實想說一件很重要的事情
[00:12:11.360 --> 00:12:16.360]  當猶太人在外邦羅馬這個地方裏面
[00:12:16.360 --> 00:12:22.360]  被逼迫被傷害被尼祿王攻擊的時候
[00:12:22.360 --> 00:12:24.360]  他們能夠逃脫
[00:12:24.360 --> 00:12:27.360]  逃去了不同流散的地方
[00:12:27.360 --> 00:12:29.360]  在不同流散的地方裏面
[00:12:29.360 --> 00:12:31.360]  他們生活的時候
[00:12:31.360 --> 00:12:34.360]  他們在看自己的生命
[00:12:34.360 --> 00:12:38.360]  好像被上帝贖回一樣
[00:12:38.360 --> 00:12:41.360]  有人甚至要殺害他們
[00:12:41.360 --> 00:12:42.360]  傷害他們
[00:12:42.360 --> 00:12:44.360]  破壞他們做的生意
[00:12:44.360 --> 00:12:47.360]  到他們可以自己逃脫
[00:12:47.360 --> 00:12:50.360]  去到不同地方裏面生活的時候
[00:12:50.360 --> 00:12:54.360]  這個贖回的感覺對於那些流散的人來說
[00:12:54.360 --> 00:12:55.360]  是一件很興奮的事情
[00:12:55.360 --> 00:12:57.360]  很雀躍的事情
[00:12:57.360 --> 00:13:00.360]  他從此以後就不需要再活在懼怕的裏面
[00:13:00.360 --> 00:13:04.360]  因為他懼怕尼祿王不知道會對他做些什麼
[00:13:04.360 --> 00:13:07.360]  但剛才你不是說
[00:13:07.360 --> 00:13:11.360]  彼得提醒那些流散的人
[00:13:11.360 --> 00:13:13.360]  其實他要害怕
[00:13:13.360 --> 00:13:16.360]  他要害怕什麼
[00:13:16.360 --> 00:13:19.360]  原來他要真正害怕的
[00:13:19.360 --> 00:13:22.360]  就是上帝他自己
[00:13:22.360 --> 00:13:26.360]  好像這個歷史背景一樣
[00:13:26.360 --> 00:13:28.360]  那個伯夷人從此以後
[00:13:28.360 --> 00:13:29.360]  沒錯
[00:13:29.360 --> 00:13:31.360]  他不需要再看他主人
[00:13:31.360 --> 00:13:34.360]  就是肉身的主人的眉頭眼額
[00:13:34.360 --> 00:13:38.360]  這個贖回的過程裏面不是贖回這麼簡單的
[00:13:38.360 --> 00:13:45.360]  從此以後你的身份是屬於那個神廟裏面的那個神
[00:13:45.360 --> 00:13:48.360]  同樣地彼得用這個觀念
[00:13:48.360 --> 00:13:51.360]  就在告訴那些流散的人
[00:13:51.360 --> 00:13:53.360]  沒錯你可以很憎恨尼祿王
[00:13:53.360 --> 00:13:55.360]  很不喜歡尼祿王
[00:13:55.360 --> 00:13:59.360]  但他說你們需要懼怕需要害怕
[00:13:59.360 --> 00:14:02.360]  因為你知道這個上帝贖回你
[00:14:02.360 --> 00:14:06.360]  去到一個不同的地方裏面寄居的時候
[00:14:06.360 --> 00:14:09.360]  你的身份從此以後
[00:14:09.360 --> 00:14:13.360]  不再要贖回自己
[00:14:13.360 --> 00:14:17.360]  你在那邊上帝仍然要與你同在
[00:14:17.360 --> 00:14:23.360]  你的身份從此以後就屬於上帝他自己
[00:14:23.360 --> 00:14:27.360]  這個觀念很實在地
[00:14:27.360 --> 00:14:29.360]  用一個希羅文化
[00:14:29.360 --> 00:14:34.360]  再一次演繹在流散者的心中
[00:14:34.360 --> 00:14:37.360]  但彼得不停在這裏
[00:14:37.360 --> 00:14:42.360]  彼得知道其實希羅文化裏面說贖回這個字眼
[00:14:42.360 --> 00:14:45.360]  其實有一定的限制
[00:14:45.360 --> 00:14:51.360]  反而在舊聖經裏面說贖回這個字講得更加多
[00:14:51.360 --> 00:14:53.360]  我們再講下一章
[00:14:53.360 --> 00:14:55.360]  再留下一章
[00:14:55.360 --> 00:14:58.360]  在七十事譯本聖經裏面
[00:14:58.360 --> 00:15:02.360]  在希列文的舊聖經裏面
[00:15:02.360 --> 00:15:05.360]  舊約是希伯來文寫
[00:15:05.360 --> 00:15:08.360]  但在兩約時期翻譯成希列文
[00:15:08.360 --> 00:15:10.360]  我們叫七十事譯本
[00:15:10.360 --> 00:15:14.360]  被贖回這個字在利美記有26次
[00:15:14.360 --> 00:15:16.360]  在詩篇有27次
[00:15:16.360 --> 00:15:18.360]  在初一及二有4次
[00:15:18.360 --> 00:15:21.360]  在二賽書中有12次
[00:15:21.360 --> 00:15:24.360]  在利美記裏面
[00:15:24.360 --> 00:15:26.360]  在彼得前書的一章16節裏面說
[00:15:26.360 --> 00:15:28.360]  我是聖傑你是聖傑
[00:15:28.360 --> 00:15:30.360]  這個觀念就是說
[00:15:30.360 --> 00:15:34.360]  不是說倫理道德教訓做得有多好的問題
[00:15:34.360 --> 00:15:37.360]  不是的,我是聖傑,你是聖傑這句說話
[00:15:37.360 --> 00:15:40.360]  無論在利美記或彼得前書的一章16節
[00:15:40.360 --> 00:15:43.360]  就是17節之前的那一節
[00:15:43.360 --> 00:15:45.360]  那個聖傑的觀念不是說
[00:15:45.360 --> 00:15:48.360]  上帝是做很多好事
[00:15:48.360 --> 00:15:51.360]  所以我要做很多好事
[00:15:51.360 --> 00:15:53.360]  因為他是聖傑,所以我是聖傑
[00:15:53.360 --> 00:15:59.360]  聖傑從來不是說一種倫理道德表現表達的問題
[00:15:59.360 --> 00:16:02.360]  聖傑其實真正的意思和贖回有關
[00:16:02.360 --> 00:16:07.360]  是因為我們的身份是屬於上主
[00:16:07.360 --> 00:16:09.360]  由你以前去到埃及的時候
[00:16:09.360 --> 00:16:11.360]  你會很confuse
[00:16:11.360 --> 00:16:15.360]  其實到底我是屬於埃及眾神裏面其中一位神
[00:16:15.360 --> 00:16:17.360]  但我的組織是屬於耶和華
[00:16:17.360 --> 00:16:19.360]  就這樣緣故
[00:16:19.360 --> 00:16:25.360]  還是要撕掉他以往所有的經歷和所有的看法
[00:16:25.360 --> 00:16:33.360]  從此以後我的生命就單單贖回我的主,上主
[00:16:33.360 --> 00:16:37.360]  就是那位自有永有的那一位
[00:16:37.360 --> 00:16:39.360]  所以如果這樣說的話
[00:16:39.360 --> 00:16:42.360]  贖回的意思就好像神廟裏面的那個僕人
[00:16:42.360 --> 00:16:45.360]  從此以後雖然離開了肉身的主人
[00:16:45.360 --> 00:16:52.360]  他還是要贖回一個神明底下的一個僕人的觀念
[00:16:52.360 --> 00:16:55.360]  如果這樣理解的話
[00:16:55.360 --> 00:16:58.360]  我們再看多一點一兩段經文
[00:16:58.360 --> 00:17:04.360]  看看贖回這一詞在舊聖經裏面其實是怎樣用的
[00:17:04.360 --> 00:17:07.360]  在生命記第七章八節他怎樣用
[00:17:07.360 --> 00:17:10.360]  他說:只因耶和華愛你們
[00:17:10.360 --> 00:17:15.360]  又因要守他向你們列祖所起的誓
[00:17:15.360 --> 00:17:17.360]  就用大能的手令你們出來
[00:17:17.360 --> 00:17:21.360]  從遺老之家救贖你們
[00:17:21.360 --> 00:17:25.360]  脫離埃及王法老的手
[00:17:25.360 --> 00:17:29.360]  這段經文清楚表明剛才他所說的話
[00:17:29.360 --> 00:17:34.360]  贖回這個觀念是要離開法老的手
[00:17:34.360 --> 00:17:36.360]  肉身他們的主人
[00:17:36.360 --> 00:17:42.360]  返回到歸回萬鈞耶和華那位自由永有的上主
[00:17:42.360 --> 00:17:45.360]  所以摩西帶領他們離開埃及
[00:17:45.360 --> 00:17:48.360]  進到曠野進迦南
[00:17:48.360 --> 00:17:51.360]  正正是這個觀念
[00:17:51.360 --> 00:17:53.360]  這串書說什麼
[00:17:53.360 --> 00:17:56.360]  他說:耶和華如此說
[00:17:56.360 --> 00:18:00.360]  你們是無價被賣的
[00:18:00.360 --> 00:18:05.360]  也必無銀被贖
[00:18:05.360 --> 00:18:11.360]  你剛才看回一章十七至二十一節的經文的時候
[00:18:11.360 --> 00:18:13.360]  你會明白為什麼他說
[00:18:13.360 --> 00:18:17.360]  不需要用金與銀我們被贖
[00:18:17.360 --> 00:18:20.360]  他很清楚地表明一句話
[00:18:20.360 --> 00:18:22.360]  以蔡亞書那邊說
[00:18:22.360 --> 00:18:25.360]  原來希臘文化裡的僕人被贖
[00:18:25.360 --> 00:18:29.360]  是需要有一個觀念的
[00:18:29.360 --> 00:18:33.360]  就是要錢買自己回來
[00:18:33.360 --> 00:18:35.360]  但屬於耶和華的人
[00:18:35.360 --> 00:18:39.360]  耶和華親自救贖他們有什麼不同
[00:18:39.360 --> 00:18:42.360]  就是不需要再用價錢
[00:18:42.360 --> 00:18:44.360]  金與銀
[00:18:44.360 --> 00:18:47.360]  去被贖回來
[00:18:47.360 --> 00:18:50.360]  這個顯明什麼
[00:18:50.360 --> 00:18:52.360]  不是僕人自己賺到錢
[00:18:52.360 --> 00:18:56.360]  幸運地將自己救贖
[00:18:56.360 --> 00:19:00.360]  整個猶太人救贖的觀念是什麼
[00:19:00.360 --> 00:19:08.360]  是上主自己親自無價將我們救贖回來
[00:19:08.360 --> 00:19:11.360]  親愛的姐妹
[00:19:11.360 --> 00:19:16.360]  或許你和我會有一個想法
[00:19:16.360 --> 00:19:20.360]  正如很多香港人我最近都聽這句話
[00:19:20.360 --> 00:19:22.360]  他說有錢的
[00:19:22.360 --> 00:19:24.360]  有學識的
[00:19:24.360 --> 00:19:29.360]  工作的性質在外國吃香的那些
[00:19:29.360 --> 00:19:31.360]  走的都走了
[00:19:31.360 --> 00:19:34.360]  可能誇張地說
[00:19:34.360 --> 00:19:36.360]  但你聽完這句話的時候
[00:19:36.360 --> 00:19:40.360]  好像在說一個我們走的觀念
[00:19:40.360 --> 00:19:43.360]  我們一個上帝大帝離開的觀念
[00:19:43.360 --> 00:19:48.360]  是因為我們自己做到的事
[00:19:48.360 --> 00:19:53.360]  但彼得在這裡再次強調什麼
[00:19:53.360 --> 00:19:56.360]  不是我們的能力我們的手
[00:19:56.360 --> 00:20:02.360]  賺了什麼可以上帝換來上帝救贖
[00:20:02.360 --> 00:20:08.360]  上帝用無價無銀將我們賣贖
[00:20:08.360 --> 00:20:11.360]  今天我們成了何等樣的人
[00:20:11.360 --> 00:20:16.360]  是上帝的恩典堆砌結連
[00:20:16.360 --> 00:20:23.360]  成就一個我們看起來好像很可以的自己
[00:20:23.360 --> 00:20:26.360]  但聖經在提醒我們
[00:20:26.360 --> 00:20:29.360]  被贖回這個觀念
[00:20:29.360 --> 00:20:32.360]  不是我們的能力
[00:20:32.360 --> 00:20:33.360]  如果我們有能力的話
[00:20:33.360 --> 00:20:39.360]  就好像出紅海之後所發生的第一件事
[00:20:39.360 --> 00:20:43.360]  他們用金與銀做了一隻金牛
[00:20:43.360 --> 00:20:46.360]  毒出來敬拜
[00:20:46.360 --> 00:20:48.360]  所以親愛的姐妹
[00:20:48.360 --> 00:20:52.360]  給我們深深的相信
[00:20:52.360 --> 00:20:55.360]  我們生命能夠被贖回
[00:20:55.360 --> 00:20:58.360]  不是因為我們手可以有能力
[00:20:58.360 --> 00:20:59.360]  我們手可以很剛強
[00:20:59.360 --> 00:21:02.360]  做很多很厲害的事
[00:21:02.360 --> 00:21:05.360]  他在提醒你和我
[00:21:05.360 --> 00:21:09.360]  贖回不需要金與銀
[00:21:09.360 --> 00:21:12.360]  是上帝親自的救贖
[00:21:12.360 --> 00:21:16.360]  所以詩篇34篇第22節這樣說
