
[00:00:00.000 --> 00:00:04.000]  很認真去想減的生活
[00:08:20.000 --> 00:08:25.000]  他們才改變了敬拜的形態
[00:08:25.000 --> 00:08:29.000]  經文強調雲彩覆蓋著法桂之上
[00:08:29.000 --> 00:08:31.000]  雲彩不是一大片
[00:08:31.000 --> 00:08:34.000]  罩滿整個以色列民
[00:08:34.000 --> 00:08:37.000]  雲彩集中在法桂之上
[00:08:37.000 --> 00:08:38.000]  上帝的臨在
[00:08:38.000 --> 00:08:42.000]  是跟上帝的話語結合的
[00:08:42.000 --> 00:08:45.000]  不是純粹一種感受
[00:08:45.000 --> 00:08:47.000]  雲彩很美
[00:08:47.000 --> 00:08:49.000]  雲彩是在法桂上
[00:08:49.000 --> 00:08:52.000]  顯明神的同在
[00:08:52.000 --> 00:08:54.000]  特別經文提到一件事
[00:08:54.000 --> 00:08:59.000]  就是雲彩會有不同的形態
[00:08:59.000 --> 00:09:00.000]  以前我常常覺得
[00:09:00.000 --> 00:09:04.000]  雲柱跟火柱是兩種不同的物質
[00:09:04.000 --> 00:09:06.000]  但經文寫到
[00:09:06.000 --> 00:09:08.000]  原來是同一樣東西
[00:09:08.000 --> 00:09:10.000]  是雲中有火
[00:09:10.000 --> 00:09:12.000]  又或者像文素記所說
[00:09:12.000 --> 00:09:14.000]  形狀如火
[00:09:14.000 --> 00:09:17.000]  這個雲好像火一樣
[00:09:17.000 --> 00:09:20.000]  這一點我們留待第二部分再說
[00:09:20.000 --> 00:09:24.000]  第二要注意的就是日期
[00:09:24.000 --> 00:09:27.000]  就是起行的方式
[00:09:27.000 --> 00:09:29.000]  聖經裡重覆提到
[00:09:29.000 --> 00:09:31.000]  當雲彩起行的時候
[00:09:31.000 --> 00:09:33.000]  他們就起行
[00:09:33.000 --> 00:09:35.000]  雲彩停下
[00:09:35.000 --> 00:09:37.000]  他們就要停下
[00:09:37.000 --> 00:09:39.000]  曾經有弟兄姊妹說
[00:09:39.000 --> 00:09:41.000]  我寧願過這種生活
[00:09:41.000 --> 00:09:44.000]  因為生活實在太勞累
[00:09:44.000 --> 00:09:46.000]  人生太多東西要抉擇
[00:09:46.000 --> 00:09:50.000]  寧願上帝清清楚楚指示每一天
[00:09:50.000 --> 00:09:52.000]  他們怎樣走
[00:09:52.000 --> 00:09:55.000]  似乎生活好像簡單了一點
[00:09:55.000 --> 00:09:59.000]  我聽見很欣賞他的想法
[00:09:59.000 --> 00:10:01.000]  我鼓勵他
[00:10:01.000 --> 00:10:04.000]  不過你要配合馬來的供應
[00:10:04.000 --> 00:10:07.000]  馬來的供應是怎樣的
[00:10:07.000 --> 00:10:09.000]  每一天都是吃同一樣東西
[00:10:09.000 --> 00:10:11.000]  就是由今天開始
[00:10:11.000 --> 00:10:14.000]  試試一個月去同一間餐廳
[00:10:14.000 --> 00:10:16.000]  只吃A餐
[00:10:16.000 --> 00:10:19.000]  早、午、晚都是A餐
[00:10:19.000 --> 00:10:21.000]  你就要感受到
[00:10:21.000 --> 00:10:24.000]  究竟以色列人當時的心情
[00:10:24.000 --> 00:10:26.000]  雲彩動它就動
[00:10:26.000 --> 00:10:29.000]  雲彩不動它就不動
[00:10:29.000 --> 00:10:31.000]  你試幻想一下
[00:10:31.000 --> 00:10:33.000]  我剛剛紮好營
[00:10:33.000 --> 00:10:34.000]  一會兒
[00:10:34.000 --> 00:10:37.000]  雲彩沒有通知我說後天要走
[00:10:37.000 --> 00:10:39.000]  我按緊釘子
[00:10:39.000 --> 00:10:43.000]  我打算在這裡定居三頭兩個月
[00:10:43.000 --> 00:10:46.000]  但雲彩突然沒有徵求我的意見
[00:10:46.000 --> 00:10:48.000]  它又起行
[00:10:48.000 --> 00:10:49.000]  我就要怎樣
[00:10:49.000 --> 00:10:52.000]  就要快點收拾好東西又要走
[00:10:52.000 --> 00:10:56.000]  明明見到前面英許地在望
[00:10:56.000 --> 00:10:58.000]  雲彩不動
[00:10:58.000 --> 00:11:00.000]  我可不可以比它快
[00:11:00.000 --> 00:11:03.000]  即是比雲彩先走
[00:11:03.000 --> 00:11:05.000]  雲彩告訴我們
[00:11:05.000 --> 00:11:07.000]  我們不能夠自作主張
[00:11:07.000 --> 00:11:09.000]  去到英許地
[00:11:09.000 --> 00:11:11.000]  不能夠
[00:11:11.000 --> 00:11:14.000]  當時的以色列民是非常齊心
[00:11:14.000 --> 00:11:16.000]  雲彩動它們就動
[00:11:16.000 --> 00:11:18.000]  雲彩停它們就停
[00:11:18.000 --> 00:11:20.000]  就好像我們唱詩歌
[00:11:20.000 --> 00:11:22.000]  士氣高昂
[00:11:22.000 --> 00:11:25.000]  他們是專心一致跟隨雲彩
[00:11:25.000 --> 00:11:28.000]  去走完這條曠野路
[00:11:28.000 --> 00:11:32.000]  頂尖的經文大概看到這裡
[00:11:32.000 --> 00:11:33.000]  有兩個時間
[00:11:33.000 --> 00:11:35.000]  第一就是哪日
[00:11:35.000 --> 00:11:38.000]  第二就是不知道幾多日
[00:11:38.000 --> 00:11:41.000]  他們是夾著這兩個時間
[00:11:41.000 --> 00:11:44.000]  去經歷雲彩的降臨
[00:11:44.000 --> 00:11:47.000]  第二部分想跟大家去想一想
[00:11:47.000 --> 00:11:49.000]  究竟雲彩和曠野之間
[00:11:49.000 --> 00:11:53.000]  有什麼值得我們去學習
[00:11:53.000 --> 00:11:55.000]  整本聖經裡有剛剛好
[00:11:55.000 --> 00:11:58.000]  一百次提到雲彩
[00:11:58.000 --> 00:12:01.000]  雲彩被稱為神的腳踏
[00:12:01.000 --> 00:12:04.000]  即是上帝臨在的表示
[00:12:04.000 --> 00:12:09.000]  猶太人將雲和火分開去理解
[00:12:09.000 --> 00:12:12.000]  但正如我們剛才在經文裡提到
[00:12:12.000 --> 00:12:15.000]  原來聖經是說雲中有火
[00:12:15.000 --> 00:12:17.000]  雲的形狀如火一樣
[00:12:17.000 --> 00:12:20.000]  它不是兩種不同的物質
[00:12:20.000 --> 00:12:21.000]  而是同一種
[00:12:21.000 --> 00:12:23.000]  其實我們很容易理解
[00:12:23.000 --> 00:12:25.000]  為什麼有雲有火
[00:12:25.000 --> 00:12:29.000]  如果大家去看過一些電影
[00:12:29.000 --> 00:12:31.000]  如果一些古裝的電影
[00:12:31.000 --> 00:12:33.000]  穿過一個沙漠
[00:12:33.000 --> 00:12:37.000]  一隊商隊或駱駝隊穿過一個沙漠
[00:12:37.000 --> 00:12:40.000]  他們帶頭的那個和去到尾的那個
[00:12:40.000 --> 00:12:42.000]  是差很遠的
[00:12:42.000 --> 00:12:45.000]  早上帶頭的那個要領著他們
[00:12:45.000 --> 00:12:49.000]  他會拿著一支木匠點起煙
[00:12:49.000 --> 00:12:54.000]  用煙讓後面的人看得見他走去哪裡
[00:12:54.000 --> 00:12:57.000]  而到了晚上因為要趕路危險
[00:12:57.000 --> 00:12:59.000]  那支匠會變成什麼?
[00:12:59.000 --> 00:13:01.000]  火
[00:13:01.000 --> 00:13:04.000]  晚上用火去引導他們
[00:13:04.000 --> 00:13:08.000]  所以不論煙和火都是同一支匠
[00:13:08.000 --> 00:13:11.000]  去幫助他們前行
[00:13:11.000 --> 00:13:15.000]  雲彩和曠野之間有三個元素
[00:13:15.000 --> 00:13:17.000]  值得我們去留意
[00:13:17.000 --> 00:13:19.000]  第一
[00:13:19.000 --> 00:13:20.000]  我們很熟悉的
[00:13:20.000 --> 00:13:22.000]  就是同在
[00:13:22.000 --> 00:13:24.000]  神的同在
[00:13:24.000 --> 00:13:28.000]  雲彩降臨正表示上帝的同在
[00:13:28.000 --> 00:13:31.000]  就正如我們剛才所看
[00:13:31.000 --> 00:13:33.000]  雲彩如火一樣
[00:13:33.000 --> 00:13:35.000]  如果你記得神第一次呼召摩西
[00:13:35.000 --> 00:13:39.000]  他用什麼形態在摩西面前出現
[00:13:39.000 --> 00:13:41.000]  驚激的火
[00:13:41.000 --> 00:13:44.000]  上帝好像在問摩西一個問題
[00:13:44.000 --> 00:13:46.000]  過了四十年
[00:13:46.000 --> 00:13:48.000]  你想救以色列人
[00:13:48.000 --> 00:13:52.000]  心裡的那把火還在嗎?
[00:13:52.000 --> 00:13:56.000]  上帝說我的火仍然在
[00:13:56.000 --> 00:13:59.000]  那摩西呢?
[00:13:59.000 --> 00:14:02.000]  雲彩如火一樣
[00:14:02.000 --> 00:14:04.000]  每次以色列人
[00:14:04.000 --> 00:14:07.000]  被周圍的敵人圍住
[00:14:07.000 --> 00:14:10.000]  他們只要望一望天空
[00:14:10.000 --> 00:14:13.000]  彷如天空跟他說一句話
[00:14:13.000 --> 00:14:15.000]  不用怕
[00:14:15.000 --> 00:14:17.000]  爸爸在
[00:14:17.000 --> 00:14:20.000]  頂著他
[00:14:20.000 --> 00:14:22.000]  如果我們生活裡
[00:14:22.000 --> 00:14:25.000]  遇到很多困境
[00:14:25.000 --> 00:14:29.000]  頭一盞燈是看不到雲彩的
[00:14:29.000 --> 00:14:31.000]  唯有你挺起胸膛
[00:14:31.000 --> 00:14:33.000]  走出去
[00:14:33.000 --> 00:14:35.000]  望向天空
[00:14:35.000 --> 00:14:37.000]  然後你聽得到
[00:14:37.000 --> 00:14:39.000]  天父跟你說
[00:14:39.000 --> 00:14:41.000]  不用怕
[00:14:41.000 --> 00:14:43.000]  爸爸在
[00:14:43.000 --> 00:14:45.000]  這是整個以色列民族
[00:14:45.000 --> 00:14:49.000]  他在四十年裡都經歷的事
[00:14:49.000 --> 00:14:53.000]  第二樣曠野和雲彩是引領
[00:14:53.000 --> 00:14:56.000]  其實我們看經文會發現
[00:14:56.000 --> 00:14:58.000]  周圍的民族
[00:14:58.000 --> 00:15:00.000]  都因著這群以色列人
[00:15:00.000 --> 00:15:02.000]  有耶和華的帶領
[00:15:02.000 --> 00:15:04.000]  他們非常懼怕
[00:15:04.000 --> 00:15:05.000]  神帶領著他們
[00:15:05.000 --> 00:15:07.000]  剛剛打敗一個
[00:15:07.000 --> 00:15:09.000]  當時最強的帝國 埃及
[00:15:09.000 --> 00:15:11.000]  周圍的人知道
[00:15:11.000 --> 00:15:14.000]  神帶著這群人去到哪裡
[00:15:14.000 --> 00:15:16.000]  他們心裡都驚慌
[00:15:16.000 --> 00:15:19.000]  前途一片光明
[00:15:19.000 --> 00:15:21.000]  雲彩帶領他們要進入
[00:15:21.000 --> 00:15:24.000]  英許地是萬無一失
[00:15:24.000 --> 00:15:26.000]  是不會走錯路
[00:15:26.000 --> 00:15:30.000]  但問題出在哪裡呢
[00:15:30.000 --> 00:15:34.000]  我們知道最終這群以色列人
[00:15:34.000 --> 00:15:37.000]  他們是進不了英許地
[00:15:37.000 --> 00:15:40.000]  上帝的大能同在
[00:15:40.000 --> 00:15:42.000]  雲彩帶領清晰
[00:15:42.000 --> 00:15:44.000]  不會走錯路
[00:15:44.000 --> 00:15:46.000]  但他們最終
[00:15:46.000 --> 00:15:48.000]  全代人死在曠野
[00:15:48.000 --> 00:15:50.000]  問題在哪裡呢
[00:15:50.000 --> 00:15:53.000]  因為我們看聖經
[00:15:53.000 --> 00:15:54.000]  我們知道
[00:15:54.000 --> 00:15:56.000]  雲彩帶領他們的方法
[00:15:56.000 --> 00:15:58.000]  很多時候
[00:15:58.000 --> 00:16:00.000]  都不順他們的意思
[00:16:00.000 --> 00:16:02.000]  有時帶領他們
[00:16:02.000 --> 00:16:04.000]  去到一些危險的地方
[00:16:04.000 --> 00:16:06.000]  他們就會質問上帝
[00:16:06.000 --> 00:16:08.000]  埃及不是更好嗎
[00:16:08.000 --> 00:16:10.000]  那裡不是更舒適嗎
[00:16:10.000 --> 00:16:14.000]  為什麼要帶我們來危苦呢
[00:16:14.000 --> 00:16:17.000]  上帝帶領著
[00:16:17.000 --> 00:16:21.000]  以色列人走的路是怎樣的路
[00:16:21.000 --> 00:16:23.000]  十格路
[00:16:23.000 --> 00:16:25.000]  窄路
[00:16:25.000 --> 00:16:27.000]  欣典路
[00:16:27.000 --> 00:16:29.000]  我認為那條叫做
[00:16:29.000 --> 00:16:31.000]  不是幾對路
[00:16:31.000 --> 00:16:33.000]  (笑聲)
[00:16:33.000 --> 00:16:35.000]  有一個弟兄
[00:16:35.000 --> 00:16:37.000]  轉工
[00:16:37.000 --> 00:16:39.000]  之前公司太辛苦
[00:16:39.000 --> 00:16:41.000]  見到一份新工
[00:16:41.000 --> 00:16:43.000]  他說一進到寫字樓
[00:16:43.000 --> 00:16:45.000]  大堂
[00:16:45.000 --> 00:16:47.000]  見到一段經文
[00:16:47.000 --> 00:16:49.000]  他覺得很感動
[00:16:49.000 --> 00:16:52.000]  神好像在當中給他很大的提醒
[00:16:52.000 --> 00:16:55.000]  建工的過程也很順利
[00:16:55.000 --> 00:16:59.000]  雖然薪金比他之前那份低了一點
[00:16:59.000 --> 00:17:03.000]  但他完全感受到上帝的同在
[00:17:03.000 --> 00:17:05.000]  回到教會跟我談
[00:17:05.000 --> 00:17:07.000]  流著眼淚地說
[00:17:07.000 --> 00:17:09.000]  他說我要信服上帝
[00:17:09.000 --> 00:17:12.000]  去這份工作裡盡心盡力去做
[00:17:12.000 --> 00:17:14.000]  我為他很感動
[00:17:14.000 --> 00:17:16.000]  三個月後
[00:17:16.000 --> 00:17:20.000]  他同樣流著眼淚走來跟我說
[00:17:20.000 --> 00:17:22.000]  他說
[00:17:22.000 --> 00:17:24.000]  我覺得
[00:17:24.000 --> 00:17:26.000]  我不是信服
[00:17:26.000 --> 00:17:28.000]  我是中服
[00:17:28.000 --> 00:17:30.000]  (笑聲)
[00:17:30.000 --> 00:17:32.000]  我忍不住問他
[00:17:32.000 --> 00:17:38.000]  難道上帝不可以令你中服嗎?
[00:17:38.000 --> 00:17:44.000]  頂智妹,我們有時求上帝引領我們有一個誤會
[00:17:44.000 --> 00:17:48.000]  我們很希望上帝給我們一條好路
[00:17:48.000 --> 00:17:50.000]  我所謂求上帝引領
[00:17:50.000 --> 00:17:52.000]  是在很多選擇中
[00:17:52.000 --> 00:17:54.000]  我選不到哪條最好的路
[00:17:54.000 --> 00:18:00.000]  我求上帝指引一條好走的路給我
[00:18:00.000 --> 00:18:03.000]  但如果你看整本聖經
[00:18:03.000 --> 00:18:06.000]  似乎每一個信服上帝的人
[00:18:06.000 --> 00:18:10.000]  他走的路都不是太對路
[00:18:10.000 --> 00:18:12.000]  所以頂智妹
[00:18:12.000 --> 00:18:15.000]  當你想求上帝引領你的時候
[00:18:15.000 --> 00:18:18.000]  我希望你做一件事
[00:18:18.000 --> 00:18:22.000]  盡量跟順利無關
[00:18:22.000 --> 00:18:24.000]  當你求上帝的時候
[00:18:24.000 --> 00:18:28.000]  你不要將順利放在求問裡
[00:18:28.000 --> 00:18:32.000]  你要將信服放在求問裡
[00:18:32.000 --> 00:18:35.000]  上帝回應你不是給我們多一個選擇
[00:18:35.000 --> 00:18:37.000]  我們A餐B餐
[00:18:37.000 --> 00:18:39.000]  你自己選擇吧
[00:18:39.000 --> 00:18:40.000]  對不起,不是的
[00:18:40.000 --> 00:18:42.000]  當上帝發聲的時候
[00:18:42.000 --> 00:18:43.000]  我只有一個回應
[00:18:43.000 --> 00:18:45.000]  就是遵從
[00:18:45.000 --> 00:18:47.000]  沒有其他選擇
[00:18:47.000 --> 00:18:51.000]  神很多時候給我們很多空間自己選擇
[00:18:51.000 --> 00:18:54.000]  給我們去很多寬闊的地方
[00:18:54.000 --> 00:18:57.000]  但當上帝一發聲
[00:18:57.000 --> 00:18:59.000]  祂要走的時候
[00:18:59.000 --> 00:19:01.000]  我不能夠坐
[00:19:01.000 --> 00:19:05.000]  上帝所發出的不單只是一個邀請
[00:19:05.000 --> 00:19:07.000]  更加是命令
[00:19:07.000 --> 00:19:13.000]  上帝容許我們在人間裡尋找自己當走的路
[00:19:13.000 --> 00:19:15.000]  路是寬闊
[00:19:15.000 --> 00:19:19.000]  但當你很認真求問上帝指引的時候
[00:19:19.000 --> 00:19:22.000]  你擔不擔心上帝出聲
[00:19:22.000 --> 00:19:24.000]  我其實很擔心
[00:19:24.000 --> 00:19:27.000]  如果祂說的跟我想的不同
[00:19:27.000 --> 00:19:29.000]  我就很大件事
[00:19:29.000 --> 00:19:32.000]  頂智妹上帝的指引
[00:19:32.000 --> 00:19:34.000]  是這樣出現的
