
[00:00:00.000 --> 00:00:08.000]  先為今天的講道做一個總結
[00:02:45.000 --> 00:02:47.000]  通常是聖誕節才會讀的
[00:02:47.000 --> 00:02:50.000]  不過今天我們從另一個角度去讀
[00:02:50.000 --> 00:02:52.000]  就是耶穌來到
[00:02:52.000 --> 00:02:54.000]  將世界一分為二
[00:02:54.000 --> 00:02:57.000]  將你和我的生命一分為二
[00:02:57.000 --> 00:02:59.000]  重新開始
[00:02:59.000 --> 00:03:00.000]  我們就按這個想法
[00:03:00.000 --> 00:03:02.000]  去認識這段經文
[00:03:02.000 --> 00:03:04.000]  如果大家看到螢幕的
[00:03:04.000 --> 00:03:05.000]  可以一起重讀這段經文
[00:03:05.000 --> 00:03:07.000]  預備起
[00:03:07.000 --> 00:03:09.000]  這段通常是聖誕節
[00:03:09.000 --> 00:03:11.000]  我們會看到的經文
[00:03:11.000 --> 00:03:12.000]  但如果你讀的時候
[00:03:12.000 --> 00:03:16.000]  你會發現和我們的聖誕卡有些不同
[00:03:16.000 --> 00:03:18.000]  聖誕卡會有瑪利亞
[00:03:18.000 --> 00:03:20.000]  會有牧羊人
[00:03:20.000 --> 00:03:25.000]  因為耶穌降生是來自兩卷聖經的教導
[00:03:25.000 --> 00:03:27.000]  一卷就是有瑪利亞
[00:03:27.000 --> 00:03:29.000]  有弱勢社群
[00:03:29.000 --> 00:03:31.000]  那一卷叫路加福音
[00:03:31.000 --> 00:03:33.000]  是寫給一些未信耶穌
[00:03:33.000 --> 00:03:35.000]  或者剛剛信耶穌的外邦人看
[00:03:35.000 --> 00:03:38.000]  我們所讀的是叫馬太福音
[00:03:38.000 --> 00:03:41.000]  它是強調耶穌爸爸的系列
[00:03:41.000 --> 00:03:43.000]  是君王之後
[00:03:43.000 --> 00:03:47.000]  約生是屬於大衛的子孫
[00:03:47.000 --> 00:03:49.000]  是君王之後
[00:03:49.000 --> 00:03:51.000]  所以神所揀選的人
[00:03:51.000 --> 00:03:53.000]  第一個特質
[00:03:53.000 --> 00:03:55.000]  不是來自這個人本身
[00:03:55.000 --> 00:03:57.000]  有什麼特別
[00:03:57.000 --> 00:03:59.000]  而是上帝一早選定了
[00:03:59.000 --> 00:04:01.000]  選定了
[00:04:01.000 --> 00:04:03.000]  這個特別的選擇
[00:04:03.000 --> 00:04:05.000]  給我們第一個價值
[00:04:05.000 --> 00:04:07.000]  可能有時候很多人
[00:04:07.000 --> 00:04:09.000]  欣賞不到你
[00:04:09.000 --> 00:04:12.000]  不知道你在世界上有什麼特別
[00:04:12.000 --> 00:04:15.000]  但作為一個被選上的人
[00:04:15.000 --> 00:04:18.000]  這種價值是寶貴的
[00:04:18.000 --> 00:04:20.000]  不過今天我不詳細去說
[00:04:20.000 --> 00:04:24.000]  這種選上被選上的關係
[00:04:24.000 --> 00:04:27.000]  聽說下個月有牧師跟你說耶穌
[00:04:27.000 --> 00:04:29.000]  到時你問問那個牧師就行了
[00:04:29.000 --> 00:04:31.000]  他會解答你一切
[00:04:31.000 --> 00:04:34.000]  不過今天我想說另外兩件事
[00:04:34.000 --> 00:04:36.000]  就是弱勢這個人
[00:04:36.000 --> 00:04:38.000]  剛才所讀的經文有兩種特質
[00:04:38.000 --> 00:04:40.000]  是值得我們去學校
[00:04:40.000 --> 00:04:42.000]  值得我們去想多一點
[00:04:42.000 --> 00:04:45.000]  第一是關於他的異議
[00:04:45.000 --> 00:04:47.000]  如果我們留心看
[00:04:47.000 --> 00:04:49.000]  剛才說耶穌降生
[00:04:49.000 --> 00:04:51.000]  來到世界上
[00:04:51.000 --> 00:04:53.000]  是包含著
[00:04:53.000 --> 00:04:56.000]  或者放置在一個悲劇裡面
[00:04:56.000 --> 00:04:58.000]  作為一個男人
[00:04:58.000 --> 00:05:01.000]  準備娶太太瑪利亞
[00:05:01.000 --> 00:05:04.000]  但他收到一個消息
[00:05:04.000 --> 00:05:07.000]  就是他太太懷孕了
[00:05:07.000 --> 00:05:10.000]  他很清楚知道與他無關
[00:05:10.000 --> 00:05:13.000]  古代的人拍拖不是經常約見面
[00:05:13.000 --> 00:05:17.000]  甚至可能是兩個家族約定都未定
[00:05:17.000 --> 00:05:19.000]  甚至住得很遠
[00:05:19.000 --> 00:05:21.000]  你想想
[00:05:21.000 --> 00:05:23.000]  弱勢他從什麼途徑
[00:05:23.000 --> 00:05:25.000]  不是常常見到瑪利亞
[00:05:25.000 --> 00:05:27.000]  他從什麼途徑知道
[00:05:27.000 --> 00:05:29.000]  他的未婚妻懷孕了
[00:05:29.000 --> 00:05:31.000]  有兩個親戚
[00:05:31.000 --> 00:05:34.000]  可能將這個消息傳給他
[00:05:34.000 --> 00:05:38.000]  三姑六婆
[00:05:38.000 --> 00:05:40.000]  即是說
[00:05:40.000 --> 00:05:45.000]  懷孕的消息已經流通在坊間
[00:05:45.000 --> 00:05:48.000]  周圍的人都略知一二
[00:05:48.000 --> 00:05:51.000]  有言語傳給弱勢知道
[00:05:51.000 --> 00:05:53.000]  聖經說
[00:05:53.000 --> 00:05:57.000]  他可以明明地羞辱他
[00:05:57.000 --> 00:06:00.000]  這是聖經說的異議
[00:06:00.000 --> 00:06:02.000]  就是當一個人犯罪
[00:06:02.000 --> 00:06:03.000]  特別犯姦淫
[00:06:03.000 --> 00:06:05.000]  就算中國也是
[00:06:05.000 --> 00:06:07.000]  你拿他去浸豬籠
[00:06:07.000 --> 00:06:09.000]  因為他做了不道德的事
[00:06:09.000 --> 00:06:12.000]  這是合乎聖經的教導
[00:06:12.000 --> 00:06:15.000]  聖經說用石頭扔死他
[00:06:15.000 --> 00:06:17.000]  是因為他犯了姦淫
[00:06:17.000 --> 00:06:21.000]  聖經說這個弱勢他可以行這種義
[00:06:21.000 --> 00:06:23.000]  明明羞辱他
[00:06:23.000 --> 00:06:25.000]  讓他知錯
[00:06:25.000 --> 00:06:27.000]  甚至你不扔死他
[00:06:27.000 --> 00:06:28.000]  對他好一點
[00:06:28.000 --> 00:06:30.000]  罵他一頓都要
[00:06:30.000 --> 00:06:32.000]  要當眾責備他
[00:06:32.000 --> 00:06:34.000]  但正如我們讀經文
[00:06:34.000 --> 00:06:36.000]  弱勢是怎樣的?
[00:06:36.000 --> 00:06:39.000]  暗暗處理了他
[00:06:39.000 --> 00:06:41.000]  這是甚麼義呢?
[00:06:41.000 --> 00:06:48.000]  聖經給權我們去做傷害自己的人
[00:06:48.000 --> 00:06:49.000]  我要報仇
[00:06:49.000 --> 00:06:51.000]  做一些對付他的人
[00:06:51.000 --> 00:06:53.000]  但聖經說這是義人
[00:06:53.000 --> 00:06:56.000]  他暗暗處理了他
[00:06:56.000 --> 00:06:58.000]  這是甚麼義呢?
[00:06:58.000 --> 00:07:02.000]  這個義是用弱勢自己的義
[00:07:02.000 --> 00:07:06.000]  覆蓋別人對他的不義
[00:07:06.000 --> 00:07:08.000]  別人對我不好
[00:07:08.000 --> 00:07:10.000]  我吃了他
[00:07:10.000 --> 00:07:12.000]  我受了他
[00:07:12.000 --> 00:07:15.000]  這個義不是純粹講道理
[00:07:15.000 --> 00:07:19.000]  弱勢是一個有情有義的人
[00:07:19.000 --> 00:07:24.000]  我不想讓瑪利亞置於死地
[00:07:24.000 --> 00:07:25.000]  我蓋了她
[00:07:25.000 --> 00:07:27.000]  不要告訴別人
[00:07:27.000 --> 00:07:30.000]  暗暗處理了她
[00:07:30.000 --> 00:07:33.000]  我不知道各位基督徒朋友
[00:07:33.000 --> 00:07:36.000]  你覺得這個義是否很熟悉?
[00:07:36.000 --> 00:07:38.000]  將來耶穌基督
[00:07:38.000 --> 00:07:43.000]  是用這個義去遮蓋我們的醜惡
[00:07:43.000 --> 00:07:44.000]  蓋了她
[00:07:44.000 --> 00:07:48.000]  耶穌說由我幫你頂了她
[00:07:48.000 --> 00:07:49.000]  每個信耶穌的人
[00:07:49.000 --> 00:07:52.000]  不需要出來公審認罪
[00:07:52.000 --> 00:07:54.000]  不需要把自己的底牌
[00:07:54.000 --> 00:07:56.000]  翻出來給別人看
[00:07:56.000 --> 00:07:57.000]  我們都不需要
[00:07:57.000 --> 00:07:59.000]  耶穌說我知道就可以了
[00:07:59.000 --> 00:08:01.000]  我用我的義
[00:08:01.000 --> 00:08:04.000]  蓋住眾人的不義
[00:08:04.000 --> 00:08:06.000]  原來由約瑟
[00:08:06.000 --> 00:08:08.000]  耶穌地上的爸爸
[00:08:08.000 --> 00:08:10.000]  已經在行這一種義
[00:08:10.000 --> 00:08:13.000]  有情有義
[00:08:13.000 --> 00:08:15.000]  是約瑟的義
[00:08:15.000 --> 00:08:17.000]  然後我們去看
[00:08:17.000 --> 00:08:19.000]  另外一個約瑟的特質
[00:08:19.000 --> 00:08:21.000]  就是他的信
[00:08:21.000 --> 00:08:23.000]  在一章二十節正話讀的經文說
[00:08:23.000 --> 00:08:26.000]  約瑟正思念者事的時候
[00:08:26.000 --> 00:08:30.000]  他正在煩未婚妻大肚的時候
[00:08:30.000 --> 00:08:33.000]  神就派了一個使者
[00:08:33.000 --> 00:08:35.000]  天使跟他報夢
[00:08:35.000 --> 00:08:36.000]  告訴他
[00:08:36.000 --> 00:08:37.000]  其實是這樣的
[00:08:37.000 --> 00:08:40.000]  你未婚妻是聖靈感人
[00:08:40.000 --> 00:08:42.000]  告訴約瑟
[00:08:42.000 --> 00:08:46.000]  今天我不詳細去解釋聖靈感人
[00:08:46.000 --> 00:08:48.000]  不過由信主到今天
[00:08:48.000 --> 00:08:50.000]  我仍然想不通這段經文
[00:08:50.000 --> 00:08:53.000]  我相信弟兄姊妹或者目者
[00:08:53.000 --> 00:08:54.000]  可能更有智慧
[00:08:54.000 --> 00:08:56.000]  我們可以交流一下
[00:08:56.000 --> 00:08:57.000]  大家好好
[00:08:57.000 --> 00:08:58.000]  下個月有什麼
[00:08:58.000 --> 00:09:00.000]  牧師跟你說耶穌
[00:09:00.000 --> 00:09:02.000]  繼續問就行了
[00:09:02.000 --> 00:09:04.000]  我仍然解不通兩件事
[00:09:04.000 --> 00:09:05.000]  第一
[00:09:05.000 --> 00:09:07.000]  什麼聖靈感人
[00:09:07.000 --> 00:09:09.000]  講一句就明白了
[00:09:09.000 --> 00:09:12.000]  由耶穌出生到今天
[00:09:12.000 --> 00:09:13.000]  二千多年
[00:09:13.000 --> 00:09:15.000]  神學家解來解去
[00:09:15.000 --> 00:09:18.000]  一直都解不通的東西
[00:09:18.000 --> 00:09:20.000]  然後使者一報夢
[00:09:20.000 --> 00:09:22.000]  告訴他聖靈感人
[00:09:22.000 --> 00:09:23.000]  明白了
[00:09:23.000 --> 00:09:24.000]  安樂了
[00:09:24.000 --> 00:09:26.000]  講一句就明白了
[00:09:26.000 --> 00:09:29.000]  這是什麼道理呢
[00:09:29.000 --> 00:09:30.000]  第二
[00:09:30.000 --> 00:09:31.000]  這是我想了最久
[00:09:31.000 --> 00:09:32.000]  仍然想不通的
[00:09:32.000 --> 00:09:35.000]  不早點說
[00:09:35.000 --> 00:09:37.000]  是不是早點說
[00:09:37.000 --> 00:09:38.000]  我處理得好一點
[00:09:38.000 --> 00:09:40.000]  接了他回家
[00:09:40.000 --> 00:09:41.000]  收起來
[00:09:41.000 --> 00:09:44.000]  我就不用那麼尷尬
[00:09:44.000 --> 00:09:47.000]  這是神拯救人類的計劃
[00:09:47.000 --> 00:09:49.000]  應該是最圓滿的
[00:09:49.000 --> 00:09:51.000]  但為什麼錯漏百出
[00:09:51.000 --> 00:09:53.000]  這是我到今天
[00:09:53.000 --> 00:09:55.000]  都想不明白的事
[00:09:55.000 --> 00:09:57.000]  不過人長大了
[00:09:57.000 --> 00:10:01.000]  開始消化到一些不明白的東西
[00:10:01.000 --> 00:10:03.000]  約瑟是一個這樣的人
[00:10:03.000 --> 00:10:06.000]  他對於不明白的東西
[00:10:06.000 --> 00:10:08.000]  什麼叫聖靈感人呢
[00:10:08.000 --> 00:10:10.000]  他沒有多問一句
[00:10:10.000 --> 00:10:12.000]  他不問
[00:10:12.000 --> 00:10:14.000]  但對於他明白的東西
[00:10:14.000 --> 00:10:16.000]  他就起來去做
[00:10:16.000 --> 00:10:18.000]  娶瑪利亞
[00:10:18.000 --> 00:10:19.000]  起來
[00:10:19.000 --> 00:10:20.000]  我去娶
[00:10:20.000 --> 00:10:21.000]  耶穌
[00:10:21.000 --> 00:10:23.000]  改名叫做耶穌
[00:10:23.000 --> 00:10:24.000]  我改名
[00:10:24.000 --> 00:10:25.000]  他叫耶穌
[00:10:25.000 --> 00:10:27.000]  下一章繼續這樣寫
[00:10:27.000 --> 00:10:29.000]  當載天使報夢
[00:10:29.000 --> 00:10:30.000]  叫他們離開原地
[00:10:30.000 --> 00:10:32.000]  要逃去他鄉的時候
[00:10:32.000 --> 00:10:34.000]  聖經仍然說
[00:10:34.000 --> 00:10:35.000]  約瑟起來
[00:10:35.000 --> 00:10:37.000]  他就做
[00:10:37.000 --> 00:10:39.000]  他對不明白的東西
[00:10:39.000 --> 00:10:41.000]  他沒有太多問題
[00:10:41.000 --> 00:10:43.000]  但對他明白的東西
[00:10:43.000 --> 00:10:45.000]  他就起來去做
[00:10:45.000 --> 00:10:48.000]  與其說聖經常叫我們信耶穌
[00:10:48.000 --> 00:10:50.000]  其實很少說的
[00:10:50.000 --> 00:10:52.000]  聖經上提叫我們什麼
[00:10:52.000 --> 00:10:54.000]  跟隨耶穌
[00:10:54.000 --> 00:10:56.000]  不是純粹你想到
[00:10:56.000 --> 00:10:58.000]  接受一些道理
[00:10:58.000 --> 00:11:00.000]  而是你要起來
[00:11:00.000 --> 00:11:01.000]  做一些事
[00:11:01.000 --> 00:11:03.000]  這個才叫做信
[00:11:03.000 --> 00:11:07.000]  小時候我是跟阿公阿婆一起住的
[00:11:07.000 --> 00:11:09.000]  很少出街
[00:11:09.000 --> 00:11:11.000]  但每逢年三十晚
[00:11:11.000 --> 00:11:15.000]  兩個老人家一定會牽著我去
[00:11:15.000 --> 00:11:16.000]  行年宵
[00:11:16.000 --> 00:11:18.000]  去熱鬧一下
[00:11:18.000 --> 00:11:20.000]  每次都覺得很開心
[00:11:20.000 --> 00:11:22.000]  因為出夜街對一個小朋友來說
[00:11:22.000 --> 00:11:24.000]  是很刺激的
[00:11:24.000 --> 00:11:26.000]  但我經常不明白
[00:11:26.000 --> 00:11:27.000]  到今天都不太理解
[00:11:27.000 --> 00:11:30.000]  究竟年宵有什麼好看呢
[00:11:30.000 --> 00:11:33.000]  對我來說
[00:11:33.000 --> 00:11:34.000]  我那時候是這樣的高度
[00:11:34.000 --> 00:11:37.000]  我眼前全部都是屁股
[00:11:37.000 --> 00:11:40.000]  究竟年宵是一些什麼
[00:11:40.000 --> 00:11:41.000]  我不知道
[00:11:41.000 --> 00:11:42.000]  我不可以騎駁馬
[00:11:42.000 --> 00:11:44.000]  阿公年紀大
[00:11:44.000 --> 00:11:47.000]  對我來說只是一堆屁股
[00:11:47.000 --> 00:11:50.000]  但我仍然很開心
[00:11:50.000 --> 00:11:54.000]  因為我知道牽著我的是誰
[00:11:54.000 --> 00:11:57.000]  頂尖我們今天走到這一步
[00:11:57.000 --> 00:12:02.000]  不是我們沒有遇過一堆屁股
[00:12:02.000 --> 00:12:04.000]  或者我們不是沒有一個
[00:12:04.000 --> 00:12:06.000]  不信耶穌的理由
[00:12:06.000 --> 00:12:10.000]  信耶穌未必比不信的人更幸運
[00:12:10.000 --> 00:12:12.000]  這個我說過
[00:12:12.000 --> 00:12:13.000]  但我仍然知道
[00:12:13.000 --> 00:12:16.000]  牽著我的是誰
[00:12:16.000 --> 00:12:20.000]  雅館我眼前都是一堆屁股
[00:12:20.000 --> 00:12:22.000]  而且不斷地湧出來
[00:12:22.000 --> 00:12:26.000]  但我知道我牽著的是誰
[00:12:26.000 --> 00:12:29.000]  他會帶我去哪裡
[00:12:29.000 --> 00:12:31.000]  所以眼前的事
[00:12:31.000 --> 00:12:35.000]  沒有我想像中那麼重要
[00:12:35.000 --> 00:12:39.000]  被主牽著的信
[00:12:39.000 --> 00:12:43.000]  是我牽著我的人的信任
[00:12:43.000 --> 00:12:46.000]  不是純粹知道什麼
[00:12:46.000 --> 00:12:49.000]  而是我跟著他一直走
[00:12:49.000 --> 00:12:53.000]  我們看完藥室的兩種特質
[00:12:53.000 --> 00:12:55.000]  關於他的義
[00:12:55.000 --> 00:12:57.000]  關於他的信
[00:12:57.000 --> 00:13:00.000]  他的義是有情有義的
[00:13:00.000 --> 00:13:02.000]  不是純粹硬道理
[00:13:02.000 --> 00:13:03.000]  他仍然包含著
[00:13:03.000 --> 00:13:07.000]  自己願意承擔別人的不義
[00:13:07.000 --> 00:13:09.000]  受了那些不好
[00:13:09.000 --> 00:13:11.000]  他的信不是純粹想通
[00:13:11.000 --> 00:13:13.000]  知道很多事
[00:13:13.000 --> 00:13:16.000]  而是當他明白知道那些事
[00:13:16.000 --> 00:13:18.000]  他就跟著做
[00:13:18.000 --> 00:13:19.000]  不知道的放在心裡
[00:13:19.000 --> 00:13:22.000]  慢慢消化、慢慢學
[00:13:22.000 --> 00:13:24.000]  但知道的立刻做
[00:13:24.000 --> 00:13:27.000]  這是藥室給我們的特質
[00:13:27.000 --> 00:13:29.000]  到我們了
[00:13:29.000 --> 00:13:31.000]  我們的信
[00:13:31.000 --> 00:13:33.000]  我們的義
[00:13:33.000 --> 00:13:35.000]  有什麼價值呢?
[00:13:35.000 --> 00:13:37.000]  先說義這個字
[00:13:37.000 --> 00:13:39.000]  其實在原文裡
[00:13:39.000 --> 00:13:42.000]  直譯這個字很簡單
[00:13:42.000 --> 00:13:45.000]  就叫做忠直
[00:13:45.000 --> 00:13:49.000]  不過現在世界搶人才
[00:13:49.000 --> 00:13:51.000]  是不包含忠直的
[00:13:51.000 --> 00:13:54.000]  所謂人才是什麼呢?
[00:13:54.000 --> 00:13:57.000]  就是多話、有膽識
[00:13:57.000 --> 00:14:00.000]  會賺錢、找到機會
[00:14:00.000 --> 00:14:02.000]  那些才是值得搶的
[00:14:02.000 --> 00:14:04.000]  很少聽到人說
[00:14:04.000 --> 00:14:07.000]  我搶隔離國家忠直的人過來
[00:14:07.000 --> 00:14:09.000]  是不會的
[00:14:09.000 --> 00:14:12.000]  忠直不是一樣有價值的東西
[00:14:12.000 --> 00:14:14.000]  我們試幻想一下
[00:14:14.000 --> 00:14:16.000]  假如新年來到
[00:14:16.000 --> 00:14:18.000]  有親友去你家拜年
[00:14:18.000 --> 00:14:20.000]  有一群小朋友在
[00:14:20.000 --> 00:14:22.000]  親友逐個小朋友稱讚
[00:14:22.000 --> 00:14:24.000]  這個唱歌這麼好
[00:14:24.000 --> 00:14:26.000]  將來中年好聲音
[00:14:26.000 --> 00:14:28.000]  一定是
[00:14:28.000 --> 00:14:30.000]  像博嘴博蝕一樣
[00:14:30.000 --> 00:14:32.000]  一定是律師
[00:14:32.000 --> 00:14:34.000]  對他來說
[00:14:34.000 --> 00:14:36.000]  讚完這個讚完那個
[00:14:36.000 --> 00:14:38.000]  然後見到一個呆呆的
[00:14:38.000 --> 00:14:40.000]  坐在一旁
[00:14:40.000 --> 00:14:42.000]  想了一會兒
[00:14:42.000 --> 00:14:44.000]  這個小朋友
[00:14:44.000 --> 00:14:46.000]  他也很忠直
[00:14:46.000 --> 00:14:48.000]  我不知道你作為家長
[00:14:48.000 --> 00:14:50.000]  有什麼感受
[00:14:50.000 --> 00:14:52.000]  似乎好像沒什麼好讚
[00:14:52.000 --> 00:14:54.000]  找些東西說一下就算了
[00:14:54.000 --> 00:14:56.000]  忠直好像
[00:14:56.000 --> 00:14:58.000]  失去了競爭力
[00:14:58.000 --> 00:15:00.000]  特別是一個不義的世界裏
[00:15:00.000 --> 00:15:02.000]  你要忠直
[00:15:02.000 --> 00:15:04.000]  你會更加吃虧
[00:15:04.000 --> 00:15:06.000]  聖經的義
[00:15:06.000 --> 00:15:08.000]  忠直還有什麼
[00:15:08.000 --> 00:15:10.000]  值得我們去堅持呢?
[00:15:10.000 --> 00:15:12.000]  聖誕節的時候
[00:15:12.000 --> 00:15:14.000]  有個老師
[00:15:14.000 --> 00:15:16.000]  通常會選一些小朋友
[00:15:16.000 --> 00:15:18.000]  上台去
[00:15:18.000 --> 00:15:20.000]  做剛才讀的聖經的一幕
[00:15:20.000 --> 00:15:22.000]  就是瑪利亞
[00:15:22.000 --> 00:15:24.000]  約瑟
[00:15:24.000 --> 00:15:26.000]  像博士一樣
[00:15:26.000 --> 00:15:28.000]  老師逐個小朋友去選
[00:15:28.000 --> 00:15:30.000]  邀請他
[00:15:30.000 --> 00:15:32.000]  這個可愛的媽媽做瑪利亞
[00:15:32.000 --> 00:15:34.000]  那個英俊的小朋友
[00:15:34.000 --> 00:15:36.000]  眼睛大大做約瑟
[00:15:36.000 --> 00:15:38.000]  那個
[00:15:38.000 --> 00:15:40.000]  真是沒得頂了
[00:15:40.000 --> 00:15:42.000]  這麼高最適合做樹
[00:15:42.000 --> 00:15:44.000]  玉樹臨風
[00:15:44.000 --> 00:15:46.000]  媽媽聽見又開心
[00:15:46.000 --> 00:15:48.000]  臨風,做得多開心
[00:15:48.000 --> 00:15:50.000]  逐個逐個選
[00:15:50.000 --> 00:15:52.000]  其中一個
[00:15:52.000 --> 00:15:54.000]  肥仔坐在一旁
[00:15:54.000 --> 00:15:56.000]  很想讓老師選
[00:15:56.000 --> 00:15:58.000]  但始終角色有限
[00:15:58.000 --> 00:16:00.000]  選不完那麼多人
[00:16:00.000 --> 00:16:02.000]  那個小胖子
[00:16:02.000 --> 00:16:04.000]  很失望
[00:16:04.000 --> 00:16:06.000]  老師看見這個
[00:16:06.000 --> 00:16:08.000]  這麼失望的小胖子
[00:16:08.000 --> 00:16:10.000]  就走過去跟他說
[00:16:10.000 --> 00:16:12.000]  今年老師給你一個
[00:16:12.000 --> 00:16:14.000]  很特別的角色
[00:16:14.000 --> 00:16:16.000]  是做觀眾的
[00:16:16.000 --> 00:16:18.000]  這個小朋友
[00:16:18.000 --> 00:16:20.000]  很開心
[00:16:20.000 --> 00:16:22.000]  回家跟媽媽說
[00:16:22.000 --> 00:16:24.000]  媽媽,媽媽,今年老師選了我
[00:16:24.000 --> 00:16:26.000]  做觀眾
[00:16:26.000 --> 00:16:28.000]  媽媽抽了一口涼
[00:16:28.000 --> 00:16:30.000]  然後跟兒子說
[00:16:30.000 --> 00:16:32.000]  真是好了,你連續三年
[00:16:32.000 --> 00:16:34.000]  都做觀眾
[00:16:34.000 --> 00:16:38.000]  媽媽就
[00:16:38.000 --> 00:16:40.000]  沒捨過兒子氣
[00:16:40.000 --> 00:16:42.000]  跟他買件漂亮的衣服
[00:16:42.000 --> 00:16:44.000]  教他怎樣拍手
[00:16:44.000 --> 00:16:46.000]  為小朋友打氣
[00:16:46.000 --> 00:16:48.000]  到了聖誕節當日
[00:16:48.000 --> 00:16:50.000]  果然他很努力地
[00:16:50.000 --> 00:16:52.000]  在台下做觀眾
[00:16:52.000 --> 00:16:54.000]  這個不是一個
[00:16:54.000 --> 00:16:56.000]  勵志的故事
[00:16:56.000 --> 00:16:58.000]  只不過這個故事對我
[00:16:58.000 --> 00:17:00.000]  很深的提醒
[00:17:00.000 --> 00:17:02.000]  每一個人都想上台
[00:17:02.000 --> 00:17:04.000]  每一個人的
[00:17:04.000 --> 00:17:06.000]  努力都想被人
[00:17:06.000 --> 00:17:08.000]  看到
[00:17:08.000 --> 00:17:10.000]  我們那麼努力爭取
[00:17:10.000 --> 00:17:12.000]  都希望有觀眾
[00:17:12.000 --> 00:17:14.000]  有掌聲
[00:17:14.000 --> 00:17:16.000]  但信仰給我一個
[00:17:16.000 --> 00:17:18.000]  很重要的價值
[00:17:18.000 --> 00:17:20.000]  我的神從來
[00:17:20.000 --> 00:17:22.000]  沒有看漏眼
[00:17:22.000 --> 00:17:24.000]  就算你今天坐在暗角裏面
