
[00:00:00.000 --> 00:00:02.000]  各位頂尖妹妹平安
[00:06:58.000 --> 00:07:00.000]  請按一下
[00:07:00.000 --> 00:07:02.000]  他這樣說
[00:07:02.000 --> 00:07:04.000]  請按一下
[00:07:04.000 --> 00:07:06.000]  他這樣說
[00:07:06.000 --> 00:07:08.000]  請按一下
[00:07:08.000 --> 00:07:10.000]  他這樣說
[00:07:10.000 --> 00:07:12.000]  請按一下
[00:07:12.000 --> 00:07:14.000]  他這樣說
[00:07:14.000 --> 00:07:16.000]  請按一下
[00:07:16.000 --> 00:07:18.000]  他這樣說
[00:07:18.000 --> 00:07:20.000]  請按一下
[00:07:20.000 --> 00:07:22.000]  他這樣說
[00:07:22.000 --> 00:07:24.000]  請按一下
[00:07:24.000 --> 00:07:26.000]  他這樣說
[00:07:26.000 --> 00:07:28.000]  請按一下
[00:07:28.000 --> 00:07:30.000]  他這樣說
[00:07:30.000 --> 00:07:32.000]  請按一下
[00:07:32.000 --> 00:07:34.000]  所以在整個的段子裡
[00:07:34.000 --> 00:07:36.000]  經文是連續密集
[00:07:36.000 --> 00:07:38.000]  出現了六次
[00:07:38.000 --> 00:07:40.000]  說話
[00:07:40.000 --> 00:07:42.000]  請按一下
[00:07:42.000 --> 00:07:44.000]  說話的字
[00:07:44.000 --> 00:07:46.000]  他對我說人字
[00:07:46.000 --> 00:07:48.000]  你站起來我要對你說話
[00:07:48.000 --> 00:07:50.000]  他對我說話的時候
[00:07:50.000 --> 00:07:52.000]  我先聽見那位對我說話的聲音
[00:07:52.000 --> 00:07:54.000]  然後第六節
[00:07:54.000 --> 00:07:56.000]  下一張
[00:07:56.000 --> 00:07:58.000]  你們不要
[00:07:58.000 --> 00:08:00.000]  你不要怕那些
[00:08:00.000 --> 00:08:02.000]  以色列人那些壞人的說話
[00:08:02.000 --> 00:08:04.000]  你只管將我的話
[00:08:04.000 --> 00:08:06.000]  去告訴他們
[00:08:06.000 --> 00:08:08.000]  人字要聽我對你所說的話
[00:08:08.000 --> 00:08:10.000]  很明顯
[00:08:10.000 --> 00:08:12.000]  說話是整個
[00:08:12.000 --> 00:08:14.000]  非常重要的主題
[00:08:14.000 --> 00:08:16.000]  耶和華有說
[00:08:16.000 --> 00:08:18.000]  要對以色列人說
[00:08:18.000 --> 00:08:20.000]  以色列人聽見耶和華的說話
[00:08:20.000 --> 00:08:22.000]  耶和華叫以色列人
[00:08:22.000 --> 00:08:24.000]  不要怕那些人的說話
[00:08:24.000 --> 00:08:26.000]  耶和華叫以色列人
[00:08:26.000 --> 00:08:28.000]  以色列人只管將耶和華的說話
[00:08:28.000 --> 00:08:30.000]  對那些人說話
[00:08:30.000 --> 00:08:32.000]  很多
[00:08:32.000 --> 00:08:34.000]  事實上這是先知要做的事情
[00:08:34.000 --> 00:08:36.000]  先知就是耶和華
[00:08:36.000 --> 00:08:38.000]  上帝的代言人
[00:08:38.000 --> 00:08:40.000]  耶和華上帝要他說什麼
[00:08:40.000 --> 00:08:42.000]  他就要他說什麼
[00:08:42.000 --> 00:08:44.000]  耶和華上帝沒有叫他說什麼
[00:08:44.000 --> 00:08:46.000]  他就千萬不能夠說
[00:08:46.000 --> 00:08:48.000]  這是耶和華說的
[00:08:48.000 --> 00:08:50.000]  這個就是
[00:08:50.000 --> 00:08:52.000]  以色列先知呼召的過程
[00:08:52.000 --> 00:08:54.000]  不過呼召完之後
[00:08:54.000 --> 00:08:56.000]  你也知道
[00:08:56.000 --> 00:08:58.000]  總是有些特別的事情發生
[00:08:58.000 --> 00:09:00.000]  卡通片動畫也是這樣
[00:09:00.000 --> 00:09:02.000]  通常卡通片第一集是怎樣的
[00:09:02.000 --> 00:09:04.000]  整個故事開始
[00:09:04.000 --> 00:09:06.000]  主角領受使命和能
[00:09:06.000 --> 00:09:08.000]  一個套裝
[00:09:08.000 --> 00:09:10.000]  他有些地球
[00:09:10.000 --> 00:09:12.000]  拯救地球的使命
[00:09:12.000 --> 00:09:14.000]  自然就會有一個突然的特殊技能
[00:09:14.000 --> 00:09:16.000]  你看美少女戰士也是這樣
[00:09:16.000 --> 00:09:18.000]  他保護地球
[00:09:18.000 --> 00:09:20.000]  之餘也會變身
[00:09:20.000 --> 00:09:22.000]  你看鬼滅之刃
[00:09:22.000 --> 00:09:24.000]  加入鬼隊
[00:09:24.000 --> 00:09:26.000]  也要學幾招水之呼吸
[00:09:26.000 --> 00:09:28.000]  所以基本上是一個套裝
[00:09:28.000 --> 00:09:30.000]  你有一個使命
[00:09:30.000 --> 00:09:32.000]  自然有一定程度的裝備
[00:09:32.000 --> 00:09:34.000]  來學習一些東西
[00:09:34.000 --> 00:09:36.000]  來應付你的使命
[00:09:36.000 --> 00:09:38.000]  聖經也是一樣
[00:09:38.000 --> 00:09:40.000]  聖經裡面
[00:09:40.000 --> 00:09:42.000]  耶和華呼召摩西
[00:09:42.000 --> 00:09:44.000]  叫他帶領色列盟
[00:09:44.000 --> 00:09:46.000]  也送一支鋼給他
[00:09:46.000 --> 00:09:48.000]  拿著摩西
[00:09:48.000 --> 00:09:50.000]  送給你拿著的一支棍
[00:09:50.000 --> 00:09:55.000]  所以以色列領受耶和華上帝呼召之後
[00:09:55.000 --> 00:09:58.000]  究竟耶和華送了什麼給他
[00:09:58.000 --> 00:10:01.000]  這就是我們今天經文裡說的一件事
[00:10:01.000 --> 00:10:04.000]  我們一起讀下面的經文
[00:10:04.000 --> 00:10:06.000]  這就是我們今天要讀的經文
[00:10:06.000 --> 00:10:08.000]  請下一張
[00:10:08.000 --> 00:10:12.000]  我們一起讀
[00:10:12.000 --> 00:10:14.000]  預備 1 2 3
[00:10:14.000 --> 00:10:18.000]  所以這就是一段吃書卷的經文
[00:10:18.000 --> 00:10:20.000]  大家沒有錯
[00:10:20.000 --> 00:10:22.000]  耶和華上帝命令以色列人
[00:10:22.000 --> 00:10:24.000]  要吃掉書卷
[00:10:24.000 --> 00:10:26.000]  用現代的禮儀
[00:10:26.000 --> 00:10:28.000]  要吞掉書卷
[00:10:28.000 --> 00:10:30.000]  吞掉一本聖經
[00:10:30.000 --> 00:10:34.000]  是一個很暴力的行為
[00:10:34.000 --> 00:10:36.000]  要吃掉一本聖經
[00:10:36.000 --> 00:10:38.000]  不過技術上
[00:10:38.000 --> 00:10:40.000]  書卷是可以吃的
[00:10:40.000 --> 00:10:44.000]  以前的人用什麼來做書卷
[00:10:44.000 --> 00:10:46.000]  用羊皮
[00:10:46.000 --> 00:10:48.000]  所以大家吃過豬皮
[00:10:48.000 --> 00:10:50.000]  吃過魚皮
[00:10:50.000 --> 00:10:52.000]  我們以前的爺爺阿公
[00:10:52.000 --> 00:10:54.000]  吃過薯皮
[00:10:54.000 --> 00:10:56.000]  大家覺得羊皮都可以
[00:10:56.000 --> 00:10:58.000]  加一些海鹽
[00:10:58.000 --> 00:11:00.000]  加一些醬油
[00:11:00.000 --> 00:11:02.000]  加一些蔥絲
[00:11:02.000 --> 00:11:04.000]  都可以吃
[00:11:04.000 --> 00:11:06.000]  所以基本上
[00:11:06.000 --> 00:11:08.000]  聖經裡出現了三處經文
[00:11:08.000 --> 00:11:10.000]  是講述有關吃書卷的經文
[00:11:10.000 --> 00:11:12.000]  全本聖經裡有三段經文
[00:11:12.000 --> 00:11:14.000]  是講述曾經有三個人
[00:11:14.000 --> 00:11:16.000]  吃過書卷
[00:11:16.000 --> 00:11:18.000]  除了以色列之外
[00:11:18.000 --> 00:11:20.000]  還有哪一段呢
[00:11:20.000 --> 00:11:22.000]  就是耶利米書第十五節
[00:11:22.000 --> 00:11:24.000]  和第十六節
[00:11:24.000 --> 00:11:26.000]  萬君之神
[00:11:26.000 --> 00:11:28.000]  我得著你的言語
[00:11:28.000 --> 00:11:30.000]  就當食物吃了
[00:11:30.000 --> 00:11:32.000]  你的言語是我心中的歡喜快樂
[00:11:32.000 --> 00:11:34.000]  因我是稱為你名下的人
[00:11:34.000 --> 00:11:36.000]  耶利米先知
[00:11:36.000 --> 00:11:38.000]  都曾經吞過
[00:11:38.000 --> 00:11:40.000]  說好吃
[00:11:40.000 --> 00:11:42.000]  甜
[00:11:42.000 --> 00:11:44.000]  這就是新約
[00:11:44.000 --> 00:11:46.000]  啟示錄第十章
[00:11:46.000 --> 00:11:48.000]  約翰都被天使吩咐
[00:11:48.000 --> 00:11:50.000]  吃這些小書卷
[00:11:50.000 --> 00:11:52.000]  你吃盡了
[00:11:52.000 --> 00:11:54.000]  便叫你吐子發苦
[00:11:54.000 --> 00:11:56.000]  然而在你口中要甜如蜜
[00:11:56.000 --> 00:11:58.000]  我從天使手中
[00:11:58.000 --> 00:12:00.000]  把小書卷接過來
[00:12:00.000 --> 00:12:02.000]  吃盡了
[00:12:02.000 --> 00:12:04.000]  在我口中果然甜如蜜
[00:12:04.000 --> 00:12:06.000]  是你以後吐子腳發的
[00:12:06.000 --> 00:12:08.000]  天使對我說
[00:12:08.000 --> 00:12:10.000]  你必只著多文多覺
[00:12:10.000 --> 00:12:12.000]  多方多王在說語言
[00:12:12.000 --> 00:12:18.000]  吃書卷
[00:12:18.000 --> 00:12:20.000]  在這段經文裏
[00:12:20.000 --> 00:12:22.000]  是甚麼意思呢
[00:12:22.000 --> 00:12:24.000]  我真的想了很久
[00:12:24.000 --> 00:12:26.000]  我整個禮拜預備這篇講章
[00:12:26.000 --> 00:12:28.000]  就堵在這裏
[00:12:28.000 --> 00:12:30.000]  我基本上寫到星期四都未寫好
[00:12:30.000 --> 00:12:32.000]  都堵在這裏
[00:12:32.000 --> 00:12:34.000]  基本上都未正式起筆
[00:12:34.000 --> 00:12:36.000]  因為我覺得實在太過
[00:12:36.000 --> 00:12:38.000]  很不容易明白
[00:12:38.000 --> 00:12:40.000]  我星期四
[00:12:40.000 --> 00:12:42.000]  如果你有我的facebook你都知道
[00:12:42.000 --> 00:12:44.000]  我星期四
[00:12:44.000 --> 00:12:46.000]  就煩惱到晚上11點
[00:12:46.000 --> 00:12:48.000]  我就在facebook問人
[00:12:48.000 --> 00:12:50.000]  為何耶和華上帝要他吃書卷呢
[00:12:50.000 --> 00:12:52.000]  一分鐘後
[00:12:52.000 --> 00:12:54.000]  高明軒博士突然回覆我
[00:12:54.000 --> 00:12:56.000]  我的同事
[00:12:56.000 --> 00:12:58.000]  舊約的學者
[00:12:58.000 --> 00:13:00.000]  高明軒博士
[00:13:00.000 --> 00:13:02.000]  就在寫一篇留言
[00:13:02.000 --> 00:13:04.000]  我看見他哭了
[00:13:04.000 --> 00:13:06.000]  我心想很棒
[00:13:06.000 --> 00:13:08.000]  他在搞笑
[00:13:08.000 --> 00:13:10.000]  我覺得這是彈卷
[00:13:10.000 --> 00:13:12.000]  真是想不到他會這樣說
[00:13:12.000 --> 00:13:16.000]  無論如何
[00:13:16.000 --> 00:13:18.000]  其實我不是沒有答案
[00:13:18.000 --> 00:13:20.000]  我只是看書
[00:13:20.000 --> 00:13:22.000]  看書做研究都不難
[00:13:22.000 --> 00:13:24.000]  不過
[00:13:24.000 --> 00:13:26.000]  還是解答不了
[00:13:26.000 --> 00:13:28.000]  我心裏的問題
[00:13:28.000 --> 00:13:30.000]  我先講一下
[00:13:30.000 --> 00:13:32.000]  基本上一般來說
[00:13:32.000 --> 00:13:34.000]  吃書的意義
[00:13:34.000 --> 00:13:36.000]  是你看書
[00:13:36.000 --> 00:13:38.000]  找到的答案
[00:13:38.000 --> 00:13:40.000]  第一個
[00:13:40.000 --> 00:13:42.000]  吃書卷
[00:13:42.000 --> 00:13:46.000]  是象徵著上帝說話的
[00:13:46.000 --> 00:13:50.000]  ingestion
[00:13:50.000 --> 00:13:52.000]  吃書卷是象徵著
[00:13:52.000 --> 00:13:56.000]  完完全全得著上帝的說話的意思
[00:13:56.000 --> 00:13:58.000]  以色列人吃書卷
[00:13:58.000 --> 00:14:02.000]  是完全得著上帝的說話
[00:14:02.000 --> 00:14:04.000]  用口吃了上帝的說話
[00:14:04.000 --> 00:14:08.000]  完完全全吸收消化
[00:14:08.000 --> 00:14:10.000]  意味著他能用口
[00:14:10.000 --> 00:14:12.000]  說出上帝的說話
[00:14:12.000 --> 00:14:14.000]  所以你明白
[00:14:14.000 --> 00:14:16.000]  用口吃就用口說出來
[00:14:16.000 --> 00:14:20.000]  這是完全的行為
[00:14:20.000 --> 00:14:23.000]  這也是以色列人作為先知要做的事
[00:14:23.000 --> 00:14:26.000]  以色列人是上帝的先知代言人
[00:14:26.000 --> 00:14:28.000]  要做代言人
[00:14:28.000 --> 00:14:30.000]  首先要得著上帝的說話
[00:14:30.000 --> 00:14:33.000]  所以吃了當看了
[00:14:33.000 --> 00:14:36.000]  這自然是最直接的事
[00:14:36.000 --> 00:14:38.000]  我讀德國讀博士的時候
[00:14:38.000 --> 00:14:40.000]  一年要看幾十本書
[00:14:40.000 --> 00:14:42.000]  我經常都很想有一個技能
[00:14:42.000 --> 00:14:44.000]  吃了當看了
[00:14:44.000 --> 00:14:46.000]  很想能夠快點吃完
[00:14:46.000 --> 00:14:48.000]  不用自己花時間看
[00:14:48.000 --> 00:14:52.000]  不過後來突然有另一個技能
[00:14:52.000 --> 00:14:56.000]  就是買了當看了
[00:14:56.000 --> 00:14:59.000]  很多書買回家
[00:14:59.000 --> 00:15:01.000]  不過這也合理
[00:15:01.000 --> 00:15:04.000]  吃書卷的簡單意義是什麼
[00:15:04.000 --> 00:15:07.000]  就是得著上帝的說話
[00:15:07.000 --> 00:15:09.000]  這個我想大家都不難明白
[00:15:09.000 --> 00:15:13.000]  第二個很慣常的解釋是什麼呢
[00:15:13.000 --> 00:15:17.000]  就是吃書卷的行為
[00:15:17.000 --> 00:15:21.000]  吃書卷的行為
[00:15:21.000 --> 00:15:29.000]  是一個以色列人慣常的表達方式
[00:15:29.000 --> 00:15:31.000]  稱之為Prophetic Drama
[00:15:31.000 --> 00:15:35.000]  就是一個先知式的行為藝術
[00:15:35.000 --> 00:15:37.000]  如果你看以色列的書
[00:15:37.000 --> 00:15:39.000]  你會發現是真的
[00:15:39.000 --> 00:15:42.000]  以色列人經常做出一些行為
[00:15:42.000 --> 00:15:44.000]  是古怪的
[00:15:44.000 --> 00:15:47.000]  是很奇特的舉動
[00:15:47.000 --> 00:15:51.000]  所以我認為吃書卷大概都是這樣的行為
[00:15:51.000 --> 00:15:53.000]  很誇張的
[00:15:53.000 --> 00:15:56.000]  意思也是得著上帝的說話
[00:15:56.000 --> 00:16:00.000]  不過用一個比較戲劇性的方式來表達
[00:16:00.000 --> 00:16:02.000]  吃了它
[00:16:02.000 --> 00:16:05.000]  以下資訊是由龔永博士提供的
[00:16:05.000 --> 00:16:07.000]  不是他說的
[00:16:07.000 --> 00:16:10.000]  事實上以色列的書有不少Prophetic Drama
[00:16:10.000 --> 00:16:11.000]  和吃有關
[00:16:11.000 --> 00:16:13.000]  以色列第四章開始
[00:16:13.000 --> 00:16:15.000]  就說到要吩咐吃東西
[00:16:15.000 --> 00:16:19.000]  我們說吃了用糞土來燒的餅
[00:16:19.000 --> 00:16:26.000]  以色列第七章說到有人在饑荒中被人吃了
[00:16:26.000 --> 00:16:28.000]  以色列第十二章說到
[00:16:28.000 --> 00:16:31.000]  以色列人吃飯時膽戰憂慮之類
[00:16:31.000 --> 00:16:36.000]  所以有很多這些吃東西的行為的表現
[00:16:36.000 --> 00:16:41.000]  所以這次吃書卷可能是其中一個
[00:16:41.000 --> 00:16:49.000]  不過以上這兩個答案都不能夠真正解答我心中的困難
[00:16:49.000 --> 00:16:51.000]  我看了我明白的
[00:16:51.000 --> 00:16:54.000]  你說吃書卷代表著他得著了上帝的說話
[00:16:54.000 --> 00:16:55.000]  OK
[00:16:55.000 --> 00:16:58.000]  你說吃書卷是一種Prophetic Drama
[00:16:58.000 --> 00:17:00.000]  我明白
[00:17:00.000 --> 00:17:04.000]  不過如果你稍微去看一點經文的時候
[00:17:04.000 --> 00:17:07.000]  看回同一章的裏面
[00:17:07.000 --> 00:17:10.000]  第三章第26節經文的時候
[00:17:10.000 --> 00:17:14.000]  你就會問我同一句的問題
[00:17:14.000 --> 00:17:19.000]  以色列書第三章第26節說什麼
[00:17:19.000 --> 00:17:22.000]  耶和華上帝吩咐以色列人
[00:17:22.000 --> 00:17:26.000]  我必使你的舌頭貼往上唐
[00:17:26.000 --> 00:17:30.000]  以至你啞口不能作責備他們的人
[00:17:30.000 --> 00:17:32.000]  不用很久
[00:17:32.000 --> 00:17:34.000]  第三章就說了一點
[00:17:34.000 --> 00:17:37.000]  當他刺完書卷之後
[00:17:37.000 --> 00:17:41.000]  耶和華就叫他成為一個啞巴
[00:17:41.000 --> 00:17:44.000]  不能夠說話
[00:17:44.000 --> 00:17:49.000]  所以我說說話是章節的重點
[00:17:49.000 --> 00:17:52.000]  上帝呼召以色列人
[00:17:52.000 --> 00:17:54.000]  以色列人要聽耶和華的說話
[00:17:54.000 --> 00:17:56.000]  以色列人要代表耶和華的說話
[00:17:56.000 --> 00:17:58.000]  以色列人要吃了耶和華的說話
[00:17:58.000 --> 00:18:01.000]  好叫他能夠代表他來向眾人說話
[00:18:01.000 --> 00:18:04.000]  不過去到第26節告訴你
[00:18:04.000 --> 00:18:09.000]  耶和華上帝叫他不能夠說話
[00:18:09.000 --> 00:18:13.000]  更重要的是這個不能夠說話的狀態
[00:18:13.000 --> 00:18:19.000]  這個啞巴的狀態不是一件短暫的事情
[00:18:19.000 --> 00:18:25.000]  你知道以色列人要沉默多久嗎
[00:18:25.000 --> 00:18:28.000]  以色列人書第一章
[00:18:28.000 --> 00:18:31.000]  當他領受這個召命的時間
[00:18:31.000 --> 00:18:34.000]  約瓦根王弼老第五年的時間
[00:18:34.000 --> 00:18:37.000]  然後你一直翻聖經翻聖經翻聖經
[00:18:37.000 --> 00:18:39.000]  去到第33章
[00:18:39.000 --> 00:18:43.000]  約瓦根王弼老第12年的時間
[00:18:43.000 --> 00:18:47.000]  當耶路撒冷完全滅亡的時候
[00:18:47.000 --> 00:18:52.000]  以色列人才重新開口說話
[00:18:52.000 --> 00:18:56.000]  為什麼會足足七年的時間
[00:18:56.000 --> 00:19:02.000]  七年的時間以色列人要默然不語
