
[00:00:00.000 --> 00:00:06.880]  在擁抱這個月題當中
[00:04:33.800 --> 00:04:35.800]  這是他第一次預言的訊息
[00:04:35.800 --> 00:04:38.920]  到了第九章的開頭的時候
[00:04:38.920 --> 00:04:41.560]  他就帶了第二個訊息就是
[00:04:41.560 --> 00:04:43.560]  在登山的過程當中
[00:04:43.560 --> 00:04:48.360]  彼得亞各月漢看到耶穌的真相的時候
[00:04:48.360 --> 00:04:49.880]  他就覺得很棒
[00:04:49.880 --> 00:04:51.880]  這次沒有跟錯師父了
[00:04:51.880 --> 00:04:56.040]  因為師父偉大到連舊約的先知代表
[00:04:56.040 --> 00:04:58.040]  以利亞和摩西
[00:04:58.040 --> 00:05:00.040]  都是和他並列
[00:05:00.040 --> 00:05:04.040]  但是耶穌也在和他們說一個訊息
[00:05:04.040 --> 00:05:08.040]  就是這個不是你們想看的最重要的訊息
[00:05:08.040 --> 00:05:10.040]  但是到了山上
[00:05:10.040 --> 00:05:13.160]  有些事情發生了
[00:05:13.160 --> 00:05:15.160]  一會兒就會再說
[00:05:15.160 --> 00:05:18.280]  但是在第九章中段的時候
[00:05:18.280 --> 00:05:20.280]  耶穌也提到一樣東西
[00:05:20.280 --> 00:05:23.240]  就好像這裡看到第九章第三十節
[00:05:23.240 --> 00:05:25.720]  就是他離開那地方經過加利利
[00:05:25.720 --> 00:05:27.080]  耶穌不願意讓人知道
[00:05:27.080 --> 00:05:28.360]  於是再教訓就是
[00:05:28.360 --> 00:05:30.360]  其實不是你們想看的
[00:05:30.360 --> 00:05:33.320]  我們的目的是這個才是主調
[00:05:33.320 --> 00:05:35.320]  人子將要被交在人手裡
[00:05:35.320 --> 00:05:37.320]  他們要殺害他
[00:05:37.320 --> 00:05:40.040]  被殺之後過三天要復活
[00:05:40.040 --> 00:05:42.040]  那些門徒又不太聽得懂
[00:05:42.040 --> 00:05:44.040]  他們不明白什麼呢
[00:05:44.040 --> 00:05:47.000]  不是吧 你這麼厲害
[00:05:47.000 --> 00:05:50.040]  你在山上我們真的見過你真身
[00:05:50.040 --> 00:05:52.040]  這次沒有跟錯師父
[00:05:52.040 --> 00:05:54.840]  你這麼厲害 你告訴我們你將會死
[00:05:54.840 --> 00:05:56.840]  不是吧 不要開玩笑
[00:05:56.840 --> 00:05:58.840]  對他們來說
[00:05:58.840 --> 00:06:01.560]  未見過就不可以說
[00:06:01.560 --> 00:06:03.560]  見過就不應該這樣說
[00:06:03.560 --> 00:06:06.440]  而事實上那些門徒真的不明白
[00:06:06.440 --> 00:06:08.440]  所以又不敢問
[00:06:10.840 --> 00:06:12.440]  馬可要記載
[00:06:12.440 --> 00:06:16.440]  其實耶穌有心意去鋪路
[00:06:16.440 --> 00:06:18.440]  那些門徒真的不太知道
[00:06:18.440 --> 00:06:20.440]  不奇怪 因為跟的日子
[00:06:20.440 --> 00:06:23.080]  都是慢慢堆積到對耶穌的認識
[00:06:23.080 --> 00:06:25.080]  所以耶穌第二次說完
[00:06:25.080 --> 00:06:26.440]  他預言的東西
[00:06:26.440 --> 00:06:28.440]  那些門徒是不明白
[00:06:28.440 --> 00:06:30.440]  耶穌為什麼要這樣做
[00:06:30.440 --> 00:06:34.440]  耶穌就用了幾個場景
[00:06:34.440 --> 00:06:36.440]  或者馬可福音記載了幾個場景
[00:06:36.440 --> 00:06:38.440]  讓人明白到
[00:06:38.440 --> 00:06:40.440]  耶穌為什麼要這樣做
[00:06:40.440 --> 00:06:44.440]  下一段經文會跟大家說
[00:06:44.440 --> 00:06:46.440]  第一個耶穌要教的
[00:06:46.440 --> 00:06:50.440]  就是讓那些門徒去理解
[00:06:50.440 --> 00:06:54.440]  你看的東西和你知道的東西
[00:06:54.440 --> 00:06:56.440]  還有一段距離
[00:06:56.440 --> 00:06:58.440]  意思是什麼呢
[00:06:58.440 --> 00:07:00.440]  在第一段的經文
[00:07:00.440 --> 00:07:02.440]  剛才我回頭
[00:07:02.440 --> 00:07:04.440]  他們不明白又不敢問
[00:07:04.440 --> 00:07:08.440]  到了第三節的時候
[00:07:08.440 --> 00:07:10.440]  他們來到加伯隆的時候
[00:07:10.440 --> 00:07:12.440]  耶穌就在家裡問門徒
[00:07:12.440 --> 00:07:14.440]  你們在路上議論的是什麼
[00:07:14.440 --> 00:07:16.440]  其實發生了什麼事呢
[00:07:16.440 --> 00:07:20.440]  在第八章就問了我是誰
[00:07:20.440 --> 00:07:22.440]  你是基督 是永生神的兒子
[00:07:22.440 --> 00:07:24.440]  可以讓人說的
[00:07:24.440 --> 00:07:26.440]  耶穌就說你說得對
[00:07:26.440 --> 00:07:28.440]  於是就說我真正的目的
[00:07:28.440 --> 00:07:30.440]  就是要受死埋葬第三天復活
[00:07:30.440 --> 00:07:32.440]  這是第一次說預言
[00:07:32.440 --> 00:07:34.440]  在登山的時候
[00:07:34.440 --> 00:07:36.440]  登山變成了一個這麼大的場景
[00:07:36.440 --> 00:07:38.440]  而摩西和以利亞都和耶穌站台的時候
[00:07:38.440 --> 00:07:40.440]  這個真的是不得了
[00:07:40.440 --> 00:07:42.440]  於是下山的時候
[00:07:42.440 --> 00:07:44.440]  他們應該要遲遲去浸
[00:07:44.440 --> 00:07:46.440]  他們下山遲遲去浸
[00:07:46.440 --> 00:07:48.440]  那三個可能
[00:07:48.440 --> 00:07:50.440]  我推論將來有機會見到的時候
[00:07:50.440 --> 00:07:52.440]  他們會問一下
[00:07:52.440 --> 00:07:54.440]  不過重點就是
[00:07:54.440 --> 00:07:56.440]  我們會問他一件事
[00:07:56.440 --> 00:07:58.440]  就是剛才不得了
[00:07:58.440 --> 00:08:00.440]  我們在山上沒有辦法
[00:08:00.440 --> 00:08:02.440]  我們三個去
[00:08:02.440 --> 00:08:04.440]  我們三個見到什麼呢
[00:08:04.440 --> 00:08:06.440]  我們沒有跟錯老闆
[00:08:06.440 --> 00:08:10.440]  他厲害到原來摩西和以利亞都和他站邊
[00:08:10.440 --> 00:08:12.440]  還有聲音和我們說話
[00:08:12.440 --> 00:08:14.440]  然後就說怎樣怎樣
[00:08:14.440 --> 00:08:16.440]  怎樣排位
[00:08:16.440 --> 00:08:18.440]  於是就大家在議論
[00:08:18.440 --> 00:08:20.440]  當中其實見到的東西
[00:08:20.440 --> 00:08:22.440]  對於他們來說有多重要
[00:08:22.440 --> 00:08:26.440]  所以耶穌聽到他們遲遲浸的時候
[00:08:26.440 --> 00:08:28.440]  你們在路上議論的是什麼
[00:08:28.440 --> 00:08:30.440]  於是當然不出聲
[00:08:30.440 --> 00:08:32.440]  門徒不作聲
[00:08:32.440 --> 00:08:34.440]  因為他們在爭論
[00:08:34.440 --> 00:08:36.440]  如果排位彼得亞和約翰
[00:08:36.440 --> 00:08:38.440]  三個叫做
[00:08:38.440 --> 00:08:40.440]  不要排位
[00:08:40.440 --> 00:08:42.440]  三個一起並列
[00:08:42.440 --> 00:08:44.440]  其他一定要排第四
[00:08:44.440 --> 00:08:46.440]  所以在過程當中
[00:08:46.440 --> 00:08:48.440]  一定是在爭誰大
[00:08:48.440 --> 00:08:50.440]  於是怎麼樣
[00:08:50.440 --> 00:08:52.440]  三十五節耶穌坐下來的時候
[00:08:52.440 --> 00:08:54.440]  就跟那十二個門徒說
[00:08:54.440 --> 00:08:56.440]  有誰願意作首的
[00:08:56.440 --> 00:08:58.440]  作眾人的門後
[00:08:58.440 --> 00:09:00.440]  作眾人的傭人
[00:09:00.440 --> 00:09:02.440]  接著你會見到
[00:09:02.440 --> 00:09:04.440]  另一個小孩子站在他們中間
[00:09:04.440 --> 00:09:06.440]  抱起他對他們說
[00:09:06.440 --> 00:09:08.440]  OK
[00:09:08.440 --> 00:09:10.440]  凡為我名接待一個像小孩的
[00:09:10.440 --> 00:09:12.440]  就是接待我
[00:09:12.440 --> 00:09:14.440]  凡接待我的不是接待我
[00:09:14.440 --> 00:09:16.440]  乃是接待那差我來的
[00:09:16.440 --> 00:09:20.440]  耶穌做了一個很重要的表徵或表示
[00:09:20.440 --> 00:09:22.440]  讓這個小朋友來到的問題
[00:09:22.440 --> 00:09:24.440]  來到他當中
[00:09:24.440 --> 00:09:26.440]  讓人知道
[00:09:26.440 --> 00:09:28.440]  其實重點就是
[00:09:28.440 --> 00:09:30.440]  好像一個小朋友
[00:09:30.440 --> 00:09:32.440]  接待一個小朋友
[00:09:32.440 --> 00:09:34.440]  如果你接待我
[00:09:34.440 --> 00:09:36.440]  就好像你接待我
[00:09:36.440 --> 00:09:38.440]  你接待的不是我
[00:09:38.440 --> 00:09:40.440]  而是接待那差我來
[00:09:40.440 --> 00:09:42.440]  其實意思是說什麼呢
[00:09:42.440 --> 00:09:44.440]  其實就是說
[00:09:44.440 --> 00:09:46.440]  當時你過去可能聽到
[00:09:46.440 --> 00:09:48.440]  都會聽過解說還是經文
[00:09:48.440 --> 00:09:50.440]  小孩子你重溫一下
[00:09:50.440 --> 00:09:52.440]  當時來說是一個沒有權勢的人
[00:09:52.440 --> 00:09:54.440]  是一個受助的人
[00:09:54.440 --> 00:09:56.440]  是一個沒有身份的人
[00:09:56.440 --> 00:09:58.440]  但是對於
[00:09:58.440 --> 00:10:00.440]  耶穌來說
[00:10:00.440 --> 00:10:02.440]  其實你長大是為了什麼呢
[00:10:02.440 --> 00:10:04.440]  或者你排位是為了什麼呢
[00:10:04.440 --> 00:10:06.440]  又或者你見到一些很有能力的東西
[00:10:06.440 --> 00:10:08.440]  其實你最後想要什麼呢
[00:10:08.440 --> 00:10:10.440]  摸口飛
[00:10:10.440 --> 00:10:12.440]  在猶太人當時來說
[00:10:12.440 --> 00:10:14.440]  是受壓迫
[00:10:14.440 --> 00:10:16.440]  受克制
[00:10:16.440 --> 00:10:18.440]  受規管
[00:10:18.440 --> 00:10:20.440]  他們真的想用權力去做到
[00:10:20.440 --> 00:10:22.440]  達到他們的目的
[00:10:22.440 --> 00:10:24.440]  但是耶穌想讓他們
[00:10:24.440 --> 00:10:26.440]  去明白一件事
[00:10:26.440 --> 00:10:28.440]  不是要用這個方式
[00:10:28.440 --> 00:10:30.440]  反而就是用第二個方式
[00:10:30.440 --> 00:10:32.440]  去讓人去了解
[00:10:32.440 --> 00:10:34.440]  其實真正要接待上帝的
[00:10:34.440 --> 00:10:36.440]  是靠什麼
[00:10:36.440 --> 00:10:38.440]  我就帶了一個小朋友
[00:10:38.440 --> 00:10:40.440]  去到面前告訴你
[00:10:40.440 --> 00:10:42.440]  你怎樣接待一個小朋友
[00:10:42.440 --> 00:10:44.440]  你會見到在
[00:10:44.440 --> 00:10:46.440]  方書裏面
[00:10:46.440 --> 00:10:48.440]  真的 方書裏面都見到
[00:10:48.440 --> 00:10:50.440]  是有精的
[00:10:50.440 --> 00:10:52.440]  過程當中小朋友和婦人都不計算
[00:10:52.440 --> 00:10:54.440]  基本上在那個環境當中
[00:10:54.440 --> 00:10:56.440]  就不看他在眼
[00:10:56.440 --> 00:10:58.440]  但是上帝 耶穌也希望你明白到
[00:10:58.440 --> 00:11:00.440]  你看不在眼的東西
[00:11:00.440 --> 00:11:02.440]  上帝是看在眼的
[00:11:02.440 --> 00:11:04.440]  你覺得不需要看的東西
[00:11:04.440 --> 00:11:06.440]  上帝是看在眼的
[00:11:06.440 --> 00:11:08.440]  對於耶穌
[00:11:08.440 --> 00:11:10.440]  要表達更加重要的立場
[00:11:10.440 --> 00:11:12.440]  就是
[00:11:12.440 --> 00:11:14.440]  你願不願意接待這班人
[00:11:14.440 --> 00:11:16.440]  如果你願意接待這班人的時候
[00:11:16.440 --> 00:11:18.440]  不知不覺
[00:11:18.440 --> 00:11:20.440]  其實你接待了上帝
[00:11:20.440 --> 00:11:22.440]  這個訊息
[00:11:22.440 --> 00:11:24.440]  或者這個思路
[00:11:24.440 --> 00:11:26.440]  其實在馬太福音第25章
[00:11:26.440 --> 00:11:28.440]  主人回來的時候
[00:11:28.440 --> 00:11:30.440]  當說
[00:11:30.440 --> 00:11:32.440]  他接待了他的人
[00:11:32.440 --> 00:11:34.440]  那個人呆呆的
[00:11:34.440 --> 00:11:36.440]  我何時接待你
[00:11:36.440 --> 00:11:38.440]  你在他渴的時候給他水喝
[00:11:38.440 --> 00:11:40.440]  你在他餓的時候給他東西吃
[00:11:40.440 --> 00:11:42.440]  你在他冷的時候給他衣服穿
[00:11:42.440 --> 00:11:44.440]  在他坐牢的時候你探他坐牢
[00:11:44.440 --> 00:11:46.440]  不知不覺就做到
[00:11:46.440 --> 00:11:48.440]  上帝要接待人的人
[00:11:48.440 --> 00:11:50.440]  當那班門生
[00:11:50.440 --> 00:11:52.440]  是很著緊
[00:11:52.440 --> 00:11:54.440]  要說權利
[00:11:54.440 --> 00:11:56.440]  要說牌位
[00:11:56.440 --> 00:12:00.440]  要說可以掌控的過程當中
[00:12:00.440 --> 00:12:02.440]  耶穌和他們做了一個反題
[00:12:02.440 --> 00:12:04.440]  不如試試用別的方式看看
[00:12:04.440 --> 00:12:06.440]  而這個方式
[00:12:06.440 --> 00:12:08.440]  是希望他們明白到
[00:12:08.440 --> 00:12:12.440]  什麼是接待小朋友
[00:12:12.440 --> 00:12:18.440]  這個是第一個耶穌之後的教導
[00:12:18.440 --> 00:12:20.440]  馬太福音結束了第一個教論
[00:12:20.440 --> 00:12:22.440]  接著再下去仍然是第九章
[00:12:22.440 --> 00:12:24.440]  在經文的時候有第二個教導
[00:12:24.440 --> 00:12:26.440]  第二個教導是第38節
[00:12:26.440 --> 00:12:28.440]  約翰對耶穌說
[00:12:28.440 --> 00:12:32.440]  夫子我們看見一個人奉你的名講鬼
[00:12:32.440 --> 00:12:34.440]  我們就禁止他
[00:12:34.440 --> 00:12:36.440]  因為他不跟從我們
[00:12:36.440 --> 00:12:38.440]  耶穌就說
[00:12:38.440 --> 00:12:40.440]  不如禁止他
[00:12:40.440 --> 00:12:42.440]  反倒輕易誹謗我
[00:12:42.440 --> 00:12:44.440]  不敵擋我們的
[00:12:44.440 --> 00:12:46.440]  就是幫助我們的
[00:12:46.440 --> 00:12:48.440]  凡因你們是屬基督
[00:12:48.440 --> 00:12:50.440]  給你們一杯水喝
[00:12:50.440 --> 00:12:52.440]  我實在告訴你們
[00:12:52.440 --> 00:12:54.440]  他不能不得賞賜
[00:12:54.440 --> 00:12:56.440]  在經文中說明一個很明顯的訊息
[00:12:56.440 --> 00:12:58.440]  其實不是敵擋我們
[00:12:58.440 --> 00:13:00.440]  我們做的工作就是幫助我們
[00:13:00.440 --> 00:13:02.440]  重點就是
[00:13:02.440 --> 00:13:04.440]  不一定要是出名門的
[00:13:04.440 --> 00:13:06.440]  最主要知道
[00:13:06.440 --> 00:13:08.440]  做的是什麼是最重要
[00:13:08.440 --> 00:13:12.440]  不是說跟著名校出身
[00:13:12.440 --> 00:13:14.440]  那樣才是對的
[00:13:14.440 --> 00:13:16.440]  其他就一定不是那麼對
[00:13:16.440 --> 00:13:18.440]  不是
[00:13:18.440 --> 00:13:20.440]  其實做那樣是對是錯
[00:13:20.440 --> 00:13:22.440]  就好像一杯涼水
[00:13:22.440 --> 00:13:24.440]  有需要你能夠去
[00:13:24.440 --> 00:13:26.440]  那個叫恩慈
[00:13:26.440 --> 00:13:28.440]  有需要的時候
[00:13:28.440 --> 00:13:30.440]  你伸出援手
[00:13:30.440 --> 00:13:32.440]  這個是恩慈
[00:13:32.440 --> 00:13:34.440]  恩慈就是屬靈果之第五個氣質
[00:13:34.440 --> 00:13:36.440]  kindness
[00:13:36.440 --> 00:13:38.440]  最著重的是有需要的時候
[00:13:38.440 --> 00:13:40.440]  你能不能夠去參與
[00:13:40.440 --> 00:13:42.440]  就是有需要的時候
[00:13:42.440 --> 00:13:44.440]  那個人是真的無助
[00:13:44.440 --> 00:13:46.440]  又或者有缺陷
[00:13:46.440 --> 00:13:48.440]  又或者有些那一刻他真的沒有能力的時候
[00:13:48.440 --> 00:13:50.440]  你怎樣去能夠與他同行
[00:13:50.440 --> 00:13:52.440]  去參與其中
[00:13:52.440 --> 00:13:54.440]  這個就是涼水
[00:13:54.440 --> 00:13:56.440]  就是kindness 就是恩慈
[00:13:56.440 --> 00:14:00.440]  不是說一定要出名門
[00:14:00.440 --> 00:14:02.440]  不是說是哪一個
[00:14:02.440 --> 00:14:04.440]  是差派你做
[00:14:04.440 --> 00:14:08.440]  重點就是你知道那件事是上帝喜悅的
[00:14:08.440 --> 00:14:10.440]  就是在幫助上帝
[00:14:10.440 --> 00:14:16.440]  福音沒有專利
[00:14:16.440 --> 00:14:20.440]  福音不是說什麼叫名門正宗
[00:14:20.440 --> 00:14:22.440]  一定是耶穌基督教導我們
[00:14:22.440 --> 00:14:24.440]  特別是聖經在記載我們
[00:14:24.440 --> 00:14:26.440]  我們是不是在做聖經的教導
[00:14:26.440 --> 00:14:28.440]  不是什麼字頭
[00:14:28.440 --> 00:14:30.440]  也不是什麼宗派
[00:14:30.440 --> 00:14:32.440]  福音沒有專利
[00:14:32.440 --> 00:14:34.440]  那個是在幫助上帝的工作
[00:14:34.440 --> 00:14:38.440]  接著再下去的時候
[00:14:38.440 --> 00:14:40.440]  第三個教導是什麼呢
[00:14:40.440 --> 00:14:42.440]  又是馬可福音繼續下去
[00:14:42.440 --> 00:14:44.440]  第九章的教導就是
[00:14:44.440 --> 00:14:46.440]  比較長的
[00:14:46.440 --> 00:14:48.440]  你會看到你一讀
[00:14:48.440 --> 00:14:50.440]  你就回來了記憶
[00:14:50.440 --> 00:14:54.440]  你會看到凡使者信我的一個小節跌倒
[00:14:54.440 --> 00:14:56.440]  就是之前的連繫
[00:14:56.440 --> 00:14:58.440]  倒不如把大磨石山在丹利的人頸上
[00:14:58.440 --> 00:15:00.440]  泵在海裡
[00:15:00.440 --> 00:15:02.440]  倘若你一隻手叫你跌倒
[00:15:02.440 --> 00:15:04.440]  就怕它撞下來
[00:15:04.440 --> 00:15:06.440]  你缺了肢體進入永生
[00:15:06.440 --> 00:15:08.440]  強如兩隻手落在地獄
[00:15:08.440 --> 00:15:10.440]  入那不滅的火裡
[00:15:10.440 --> 00:15:12.440]  接著你看到一個相連排比的
[00:15:12.440 --> 00:15:14.440]  手又說了
[00:15:14.440 --> 00:15:16.440]  腳又說了
[00:15:16.440 --> 00:15:18.440]  眼又說了
[00:15:18.440 --> 00:15:20.440]  其實說到最後就是
[00:15:20.440 --> 00:15:22.440]  你拿著這麼多東西
[00:15:22.440 --> 00:15:24.440]  但你沒有做應該要做的事
[00:15:24.440 --> 00:15:26.440]  其實是沒有意思的
[00:15:26.440 --> 00:15:28.440]  你反而沒有了手手腳腳眼
[00:15:28.440 --> 00:15:30.440]  但你做到應該要做的事
[00:15:30.440 --> 00:15:32.440]  那個才是承受永生
[00:15:32.440 --> 00:15:36.440]  耶穌再一次讓門徒明白到一件事
[00:15:36.440 --> 00:15:38.440]  不是自恃你有什麼
[00:15:38.440 --> 00:15:40.440]  而忽略了需要做的事
[00:15:40.440 --> 00:15:45.440]  而不是你自恃擁有一些你覺得重要的事
[00:15:45.440 --> 00:15:47.440]  而忽略了或看不到
[00:15:47.440 --> 00:15:52.440]  甚至沒有參與在當中要接待的事情
[00:15:52.440 --> 00:15:56.440]  我已經
[00:15:56.440 --> 00:15:58.440]  怎麼說呢
[00:15:58.440 --> 00:16:01.440]  我兒子經常叫我染髮
[00:16:01.440 --> 00:16:05.440]  他覺得我染髮比較年輕
[00:16:05.440 --> 00:16:08.440]  我說我們爸爸也不是年輕
[00:16:08.440 --> 00:16:10.440]  你也不是很老
[00:16:10.440 --> 00:16:12.440]  我也不是很老
[00:16:12.440 --> 00:16:17.440]  因為我家裡放了他們小時候和他們拍的照片
[00:16:17.440 --> 00:16:19.440]  我那時候沒有那麼多白頭髮
[00:16:19.440 --> 00:16:23.440]  他說他叫我染髮的時候
[00:16:23.440 --> 00:16:25.440]  我說染了髮又怎樣
[00:16:25.440 --> 00:16:27.440]  他說染了髮又想要這個樣子
[00:16:27.440 --> 00:16:29.440]  其實這個樣子很簡單
[00:16:29.440 --> 00:16:31.440]  我遮了兩邊就沒有那麼白了
[00:16:31.440 --> 00:16:33.440]  我說是喔
[00:16:33.440 --> 00:16:41.440]  他覺得老是一件
[00:16:41.440 --> 00:16:44.440]  他不是很習慣老
[00:16:44.440 --> 00:16:46.440]  我說那也是
[00:16:46.440 --> 00:16:48.440]  老了職做了很多事
[00:16:48.440 --> 00:16:50.440]  有智慧
[00:16:50.440 --> 00:16:52.440]  或者你有很多財寶
[00:16:52.440 --> 00:16:54.440]  或者你有很多錢可以做很多事
[00:16:54.440 --> 00:16:58.440]  其實聊著聊著
[00:16:58.440 --> 00:17:01.440]  成年人真的
[00:17:01.440 --> 00:17:04.440]  你年紀大了會積聚很多東西
[00:17:04.440 --> 00:17:06.440]  積存很多東西
[00:17:06.440 --> 00:17:07.440]  包括你的知識
[00:17:07.440 --> 00:17:08.440]  你的能力
[00:17:08.440 --> 00:17:09.440]  你的人脈關係
[00:17:09.440 --> 00:17:10.440]  你的錢財
[00:17:10.440 --> 00:17:12.440]  你涉及的範圍
[00:17:12.440 --> 00:17:14.440]  其實你積聚越多的時候
[00:17:14.440 --> 00:17:16.440]  你越不願意放棄
[00:17:16.440 --> 00:17:19.440]  你不願意放棄之餘
[00:17:19.440 --> 00:17:21.440]  你更加會覺得
[00:17:21.440 --> 00:17:24.440]  你可以控制很多
[00:17:24.440 --> 00:17:30.440]  甚至你不願意有任何損失
[00:17:30.440 --> 00:17:34.440]  但是這段經文要帶出一個訊息
[00:17:34.440 --> 00:17:37.440]  如果那樣東西會令你半島
[00:17:37.440 --> 00:17:40.440]  如果那樣東西令到你不能夠
[00:17:40.440 --> 00:17:44.440]  做到上帝要你做的要求的時候
[00:17:44.440 --> 00:17:47.440]  那樣東西你就不要了
[00:17:47.440 --> 00:17:52.440]  那樣東西會令到你最後得不償失
