
[00:00:00.000 --> 00:00:08.440]  很開心在崇拜當中聽到這麼雄渾的現場聲音
[00:03:31.000 --> 00:03:34.200]  這個例子對我來說
[00:03:34.200 --> 00:03:37.080]  原來他身邊真的很多人很醋底
[00:03:37.080 --> 00:03:39.320]  於是乎我就說不如試一下
[00:03:39.320 --> 00:03:40.280]  有機會跟他聊天
[00:03:40.280 --> 00:03:42.080]  或者他跟你分享醋底的時候
[00:03:42.080 --> 00:03:44.200]  你試一下跟他去ABC
[00:03:44.200 --> 00:03:47.400]  看看會不會了解問題在哪裡
[00:03:47.400 --> 00:03:50.640]  今天我選了一個醋底的人
[00:03:50.640 --> 00:03:53.800]  而這件事都挺麻煩的
[00:03:53.800 --> 00:03:57.040]  我選的是《十五二記》上十八章
[00:03:57.040 --> 00:04:01.800]  蘇羅和大衛之間的一段事
[00:04:01.800 --> 00:04:05.000]  因為《Flow出走得》的弟兄姊妹
[00:04:05.000 --> 00:04:08.680]  都不是很認識大家的過程
[00:04:08.680 --> 00:04:11.320]  所以我會很快地
[00:04:11.320 --> 00:04:13.240]  講解這件事是怎樣
[00:04:13.240 --> 00:04:14.880]  跟大家重溫一下
[00:04:14.880 --> 00:04:17.720]  當中你會否看到一些問題
[00:04:17.720 --> 00:04:21.280]  或者當你再做一個調解
[00:04:21.280 --> 00:04:23.280]  或者了解的時候
[00:04:23.280 --> 00:04:24.760]  會不會幫助到你
[00:04:24.760 --> 00:04:28.040]  去看看蘇羅的那種做法
[00:04:28.040 --> 00:04:31.760]  《十五二記》上第十八章第五節開始
[00:04:31.760 --> 00:04:34.160]  蘇羅無論差大衛去哪裡都好
[00:04:34.160 --> 00:04:35.640]  他都做事很厲害
[00:04:35.640 --> 00:04:37.640]  蘇羅就納他做戰士長
[00:04:37.640 --> 00:04:40.400]  鍾巴星和蘇羅和神僕
[00:04:40.400 --> 00:04:42.800]  都沒有誰不喜歡他
[00:04:42.800 --> 00:04:44.680]  其實一節四節在做什麼呢?
[00:04:44.680 --> 00:04:47.280]  一節四節這裡沒有寫
[00:04:47.280 --> 00:04:50.040]  大衛剛剛打完哥利亞回來
[00:04:50.040 --> 00:04:52.440]  很多人都覺得他很厲害
[00:04:52.440 --> 00:04:54.440]  差不多拿了金牌
[00:04:54.440 --> 00:04:56.440]  很厲害,覺得很厲害
[00:04:56.440 --> 00:05:00.400]  很多人都很喜歡他
[00:05:00.400 --> 00:05:02.240]  於是蘇羅也很喜歡他
[00:05:02.240 --> 00:05:04.440]  於是派大衛去不同地方
[00:05:04.440 --> 00:05:06.920]  事實上真的很厲害
[00:05:06.920 --> 00:05:08.040]  第六節
[00:05:08.040 --> 00:05:09.680]  大衛打死了那非裔人
[00:05:09.680 --> 00:05:10.440]  就是哥利亞
[00:05:10.440 --> 00:05:12.160]  還有眾人回來的時候
[00:05:12.160 --> 00:05:14.560]  那些婦人就在國城裡面走出來
[00:05:14.560 --> 00:05:15.840]  就唱歌
[00:05:15.840 --> 00:05:17.320]  又擊鼓又跳舞
[00:05:17.320 --> 00:05:18.320]  迎接蘇羅王
[00:05:18.320 --> 00:05:19.960]  那些婦女唱歌的時候
[00:05:19.960 --> 00:05:21.840]  就唱了一句話
[00:05:21.840 --> 00:05:23.200]  蘇羅殺死千千
[00:05:23.200 --> 00:05:25.200]  大衛殺死萬萬
[00:05:25.200 --> 00:05:26.800]  蘇羅就生氣了
[00:05:26.800 --> 00:05:29.280]  就不喜歡這句話
[00:05:29.280 --> 00:05:30.200]  就說
[00:05:30.200 --> 00:05:31.760]  萬萬歸大衛
[00:05:31.760 --> 00:05:32.960]  千千歸我
[00:05:32.960 --> 00:05:34.040]  只剩下王位
[00:05:34.040 --> 00:05:35.400]  沒有給他
[00:05:35.400 --> 00:05:36.920]  從那天開始
[00:05:36.920 --> 00:05:39.120]  蘇羅就瞪著大衛
[00:05:39.120 --> 00:05:40.200]  就是不喜歡
[00:05:40.200 --> 00:05:41.040]  看著他
[00:05:41.040 --> 00:05:42.640]  我在這裡停一停
[00:05:42.640 --> 00:05:45.120]  你有沒有試過有時候
[00:05:45.120 --> 00:05:46.520]  突然間上班
[00:05:46.520 --> 00:05:47.800]  初時好好的突然上班
[00:05:47.800 --> 00:05:48.480]  咦?
[00:05:48.480 --> 00:05:51.080]  氣場好像不同了
[00:05:51.080 --> 00:05:53.360]  可能你懂得笑就知道
[00:05:53.360 --> 00:05:55.120]  情況就是這樣
[00:05:55.120 --> 00:05:58.080]  氣場突然間不同了
[00:05:58.080 --> 00:05:59.440]  事件發生了
[00:05:59.440 --> 00:06:01.960]  然後第二天
[00:06:01.960 --> 00:06:03.760]  從上帝那裡來的惡魔
[00:06:03.760 --> 00:06:05.920]  大大降在蘇羅身上
[00:06:05.920 --> 00:06:08.320]  他就在家中胡言亂語
[00:06:08.320 --> 00:06:10.120]  大衛就照常彈琴
[00:06:10.120 --> 00:06:11.800]  蘇羅手上拿著一支槍
[00:06:11.800 --> 00:06:13.640]  突然間在前面
[00:06:13.640 --> 00:06:14.240]  大哥
[00:06:14.240 --> 00:06:16.960]  劍神上身
[00:06:16.960 --> 00:06:19.920]  想向大衛刺透
[00:06:19.920 --> 00:06:23.040]  想將他釘在牆上
[00:06:23.040 --> 00:06:24.680]  那支真的是槍
[00:06:24.680 --> 00:06:25.880]  不是那些花劍
[00:06:25.880 --> 00:06:27.160]  不傷人的那些
[00:06:27.160 --> 00:06:27.680]  真的
[00:06:27.680 --> 00:06:29.200]  大衛很厲害
[00:06:29.200 --> 00:06:31.960]  擋了兩次
[00:06:31.960 --> 00:06:34.000]  避了兩次
[00:06:34.000 --> 00:06:37.840]  蘇羅就很怕大衛
[00:06:37.840 --> 00:06:39.880]  因為耶和華離開了自己
[00:06:39.880 --> 00:06:41.480]  就和大衛一起
[00:06:41.480 --> 00:06:43.400]  所以蘇羅就和大衛
[00:06:43.400 --> 00:06:45.440]  讓大衛離開自己
[00:06:45.440 --> 00:06:46.720]  就將他做千呼掌
[00:06:46.720 --> 00:06:48.280]  就是帶兵出去
[00:06:48.280 --> 00:06:50.880]  通常帶兵不是很厲害的
[00:06:50.880 --> 00:06:51.440]  你知道的
[00:06:51.440 --> 00:06:54.360]  上了戰場不一定能回來
[00:06:54.360 --> 00:06:56.200]  所以就想駛開他
[00:06:56.200 --> 00:06:57.160]  用第一招
[00:06:57.160 --> 00:06:58.640]  這招就是駛開他
[00:06:58.640 --> 00:07:01.320]  但是大衛就勁在他
[00:07:01.320 --> 00:07:02.120]  樣樣都行
[00:07:02.120 --> 00:07:03.160]  無不精明
[00:07:03.160 --> 00:07:05.840]  耶和華又和他一起
[00:07:05.840 --> 00:07:07.920]  蘇羅想駛開他
[00:07:07.920 --> 00:07:08.800]  不行
[00:07:08.800 --> 00:07:15.040]  但是大衛就更加做到他已經有的本份
[00:07:15.040 --> 00:07:16.320]  第十五節
[00:07:16.320 --> 00:07:17.960]  蘇羅看到大衛做事這麼厲害
[00:07:17.960 --> 00:07:19.640]  其實更加害怕
[00:07:19.640 --> 00:07:21.760]  想著如果看戲也好
[00:07:21.760 --> 00:07:23.240]  或者可能你經歷過的情況
[00:07:23.240 --> 00:07:24.120]  就會是
[00:07:24.120 --> 00:07:27.440]  有些人可能不是很想和你合作
[00:07:27.440 --> 00:07:28.920]  於是就猜你去開荒
[00:07:28.920 --> 00:07:31.640]  怎知道你做到風山水起
[00:07:31.640 --> 00:07:33.520]  又或者敗派你去分公司
[00:07:33.520 --> 00:07:35.400]  想著那裡營業版不行了
[00:07:35.400 --> 00:07:36.960]  反正你都回來背鍋
[00:07:36.960 --> 00:07:38.800]  怎知道你用了不同的方法
[00:07:38.800 --> 00:07:40.960]  令到那裡人流暢旺
[00:07:40.960 --> 00:07:42.240]  他更加害怕你
[00:07:42.240 --> 00:07:44.160]  這個人怎麼搞呢?
[00:07:44.160 --> 00:07:45.160]  第十六節
[00:07:45.160 --> 00:07:49.080]  但是以色列和猶太人都很喜歡大衛
[00:07:49.080 --> 00:07:51.040]  於是就跟出跟入
[00:07:51.040 --> 00:07:53.040]  蘇羅和大衛說
[00:07:53.040 --> 00:07:56.240]  我把我大女兒米拉給你做老婆
[00:07:56.240 --> 00:07:58.160]  你就繼續和我打仗
[00:07:58.160 --> 00:07:59.560]  就是耶和華真戰了
[00:07:59.560 --> 00:08:06.240]  整件事是想更加令到
[00:08:06.240 --> 00:08:08.240]  大衛可以出戰
[00:08:08.240 --> 00:08:09.520]  為了她
[00:08:09.520 --> 00:08:10.680]  但是蘇羅心想
[00:08:10.680 --> 00:08:12.160]  不要我親手動手
[00:08:12.160 --> 00:08:14.280]  於是就假借外敵
[00:08:14.280 --> 00:08:15.800]  希望做到這件事
[00:08:15.800 --> 00:08:17.320]  就成他之美
[00:08:17.320 --> 00:08:22.800]  仍然相信自己的籌算是可以行的
[00:08:22.800 --> 00:08:25.360]  大衛就跟蘇羅說
[00:08:25.360 --> 00:08:26.520]  我是誰呢?
[00:08:26.520 --> 00:08:29.680]  我出身不是什麼人
[00:08:29.680 --> 00:08:33.320]  我怎樣可以娶到皇帝的女兒
[00:08:33.320 --> 00:08:35.320]  我成為女婿
[00:08:35.320 --> 00:08:39.080]  但是最後蘇羅沒有讓大衛娶他老婆
[00:08:39.080 --> 00:08:41.680]  娶他女兒做老婆
[00:08:41.680 --> 00:08:42.680]  OK
[00:08:42.680 --> 00:08:43.880]  娶他女兒做老婆
[00:08:43.880 --> 00:08:45.320]  沒有這樣做
[00:08:45.320 --> 00:08:46.320]  OK
[00:08:46.320 --> 00:08:49.320]  所以第一個奸計就不得逞了
[00:08:49.320 --> 00:08:50.480]  其實暗地裡
[00:08:50.480 --> 00:08:52.960]  當然你也不難推斷
[00:08:52.960 --> 00:08:56.120]  如果他真的做了我女兒的老公
[00:08:56.120 --> 00:08:57.320]  就是我女婿
[00:08:57.320 --> 00:08:59.840]  其實我真的欠一個位子沒有給他
[00:08:59.840 --> 00:09:01.360]  想想這些人真的不是很好
[00:09:01.360 --> 00:09:03.360]  所以也不要讓他娶我女兒
[00:09:04.360 --> 00:09:06.720]  事件繼續發酵
[00:09:06.720 --> 00:09:08.720]  咦?有第二個女兒
[00:09:08.720 --> 00:09:09.920]  一個女兒
[00:09:09.920 --> 00:09:14.000]  咦?我和我小女兒都很喜歡大衛
[00:09:14.000 --> 00:09:16.120]  不如就用這個方法
[00:09:16.120 --> 00:09:17.320]  就跟蘇羅說
[00:09:17.320 --> 00:09:17.920]  但是有一節
[00:09:17.920 --> 00:09:18.640]  蘇羅說
[00:09:18.640 --> 00:09:20.640]  我就將這個小女兒給大衛
[00:09:20.640 --> 00:09:22.120]  就成為他的網絡
[00:09:22.120 --> 00:09:23.720]  也是方法
[00:09:23.720 --> 00:09:25.320]  你出戰
[00:09:25.320 --> 00:09:27.440]  希望假借外敵
[00:09:27.440 --> 00:09:29.440]  又將你殺了他
[00:09:29.440 --> 00:09:31.680]  所以蘇羅跟大衛說
[00:09:31.680 --> 00:09:34.680]  你今天可以第二次做我女婿了
[00:09:34.680 --> 00:09:35.720]  多給你一次機會
[00:09:35.720 --> 00:09:36.520]  上一次不行
[00:09:36.520 --> 00:09:37.080]  現在再給
[00:09:37.080 --> 00:09:37.880]  很多時辣
[00:09:37.880 --> 00:09:39.240]  我們就停一停
[00:09:39.240 --> 00:09:41.240]  有時候我們的生活環境
[00:09:41.240 --> 00:09:42.920]  整個生活好像
[00:09:42.920 --> 00:09:44.520]  其實那些鑊是在給你
[00:09:44.520 --> 00:09:46.240]  但是好像在給你
[00:09:46.240 --> 00:09:46.800]  是不是?
[00:09:46.800 --> 00:09:48.400]  常常有些事情覺得好像
[00:09:48.400 --> 00:09:49.560]  你明明知道是被迫的
[00:09:49.560 --> 00:09:50.600]  但是也覺得
[00:09:50.600 --> 00:09:52.600]  這次機會是你上位的
[00:09:52.600 --> 00:09:54.920]  試試珍惜一下
[00:09:54.920 --> 00:09:58.280]  這些事情其實在幾千年前也有的
[00:09:58.280 --> 00:10:00.280]  我們現在也沒有什麼新的事情
[00:10:01.080 --> 00:10:04.360]  見他第二次有機會做他女婿了
[00:10:04.360 --> 00:10:06.000]  22節說
[00:10:06.000 --> 00:10:08.240]  蘇羅就吩咐神僕說
[00:10:08.240 --> 00:10:10.240]  你們暗中跟大衛說
[00:10:10.240 --> 00:10:11.840]  現在皇帝很行
[00:10:11.840 --> 00:10:12.840]  很看你
[00:10:12.840 --> 00:10:13.600]  OK
[00:10:13.600 --> 00:10:16.000]  皇的神僕也很喜歡你
[00:10:16.000 --> 00:10:18.000]  所以你做硬女婿了
[00:10:18.000 --> 00:10:22.440]  意味著他這次入局了
[00:10:22.440 --> 00:10:23.640]  去做事了
[00:10:23.640 --> 00:10:26.280]  而且他也OK的
[00:10:27.520 --> 00:10:31.320]  蘇羅的神僕就照著這句話告訴大衛
[00:10:31.320 --> 00:10:32.920]  大衛就說
[00:10:32.920 --> 00:10:36.600]  你們以為做皇的女婿是一件小事嗎?
[00:10:36.600 --> 00:10:38.360]  其實我不行的
[00:10:38.360 --> 00:10:39.720]  我很卑微的
[00:10:39.720 --> 00:10:41.840]  大衛很清楚他自己出身
[00:10:41.840 --> 00:10:44.120]  又很清楚他自己是什麼人
[00:10:44.120 --> 00:10:45.640]  他覺得不配
[00:10:45.640 --> 00:10:48.160]  24節
[00:10:48.160 --> 00:10:50.360]  蘇羅的神僕回來就說
[00:10:50.360 --> 00:10:52.160]  大衛就這樣
[00:10:52.160 --> 00:10:53.120]  蘇羅就說
[00:10:53.120 --> 00:10:54.160]  你跟大衛說
[00:10:54.160 --> 00:10:56.320]  我們不用什麼聘禮
[00:10:56.320 --> 00:10:57.800]  我不用什麼聘禮
[00:10:57.800 --> 00:11:00.520]  只要100個非利士人的羊皮
[00:11:00.520 --> 00:11:03.200]  做一個聘禮就可以了
[00:11:03.200 --> 00:11:05.000]  其實就是告訴你
[00:11:05.000 --> 00:11:07.720]  在皇的仇敵身上報仇
[00:11:07.720 --> 00:11:09.120]  做到事
[00:11:09.120 --> 00:11:10.400]  揚名立萬
[00:11:10.400 --> 00:11:12.600]  蘇羅的意思
[00:11:12.600 --> 00:11:15.080]  就是想大衛死在他的手上
[00:11:15.080 --> 00:11:17.120]  仍然是用那一招
[00:11:17.120 --> 00:11:18.720]  假借外敵
[00:11:18.720 --> 00:11:23.520]  去做到他想大衛離開他的重點
[00:11:23.520 --> 00:11:24.920]  因為他很怕大衛
[00:11:26.120 --> 00:11:28.600]  蘇羅的神僕就將這件事告訴大衛
[00:11:28.600 --> 00:11:30.000]  大衛就很歡喜
[00:11:30.000 --> 00:11:30.520]  咦?
[00:11:30.520 --> 00:11:31.520]  原來有
[00:11:31.520 --> 00:11:33.920]  我就將這件事做好
[00:11:33.920 --> 00:11:36.000]  因為既然皇都有一個條件
[00:11:36.000 --> 00:11:37.600]  不是一些什麼
[00:11:37.600 --> 00:11:39.000]  我就做回我自己本分
[00:11:39.000 --> 00:11:39.800]  做好這件事
[00:11:39.800 --> 00:11:40.400]  OK
[00:11:40.400 --> 00:11:41.920]  只是時間還沒到
[00:11:41.920 --> 00:11:44.320]  結束的時候
[00:11:44.320 --> 00:11:45.320]  這幾節說什麼呢?
[00:11:45.320 --> 00:11:47.520]  大衛和跟隨的人
[00:11:47.520 --> 00:11:49.000]  於是乎就去
[00:11:49.000 --> 00:11:51.000]  他殺了200個非利士人
[00:11:51.000 --> 00:11:53.280]  將他的羊皮
[00:11:53.280 --> 00:11:55.120]  就整個草
[00:11:55.120 --> 00:11:56.600]  其實是要比特的
[00:11:56.600 --> 00:11:57.800]  你要100
[00:11:57.800 --> 00:11:59.000]  我給你200
[00:11:59.000 --> 00:12:02.800]  這件事告訴你什麼呢?
[00:12:02.800 --> 00:12:05.800]  就是其實蘇羅低估了大衛
[00:12:05.800 --> 00:12:08.200]  或者大衛其實清楚自己
[00:12:08.200 --> 00:12:09.400]  其實他有能力的
[00:12:09.400 --> 00:12:10.800]  不過他覺得自己不配
[00:12:10.800 --> 00:12:17.320]  但是既然你願意提供一個所謂條款
[00:12:17.320 --> 00:12:19.520]  或者一個認定給我
[00:12:19.520 --> 00:12:21.000]  我做雙倍給你
[00:12:21.000 --> 00:12:23.320]  第28節
[00:12:23.320 --> 00:12:25.320]  「蘇羅堅爺說與大衛同在
[00:12:25.320 --> 00:12:28.600]  又知道我女兒米格愛大衛
[00:12:28.600 --> 00:12:30.000]  就更加怕大衛
[00:12:30.000 --> 00:12:31.800]  常作大衛的仇敵
[00:12:31.800 --> 00:12:34.600]  每逢非利士的軍長出來打仗
[00:12:34.600 --> 00:12:37.200]  大衛被蘇羅的神僕做事精明
[00:12:37.200 --> 00:12:39.200]  因他的名被尊人
[00:12:39.200 --> 00:12:40.600]  被人尊崇」
[00:12:40.600 --> 00:12:43.600]  你會看到整件事就是
[00:12:43.600 --> 00:12:46.800]  蘇羅一心就想不要大衛
[00:12:46.800 --> 00:12:48.600]  或者想殺了大衛
[00:12:48.600 --> 00:12:52.800]  但是大衛其實整件事的過程當中
[00:12:52.800 --> 00:12:55.200]  他知道多少呢?
[00:12:55.200 --> 00:12:56.200]  我們不知道
[00:12:56.200 --> 00:12:58.400]  但是他知道那件事就是
[00:12:58.400 --> 00:13:02.800]  他會將他的小女兒給他做太太
[00:13:02.800 --> 00:13:05.000]  而開了一個條款
[00:13:05.000 --> 00:13:09.400]  大衛就知道這件事他想成就
[00:13:09.400 --> 00:13:13.200]  他就雙倍做那件事的要求給了他
[00:13:13.200 --> 00:13:16.400]  你看到整件事發展就是
[00:13:16.400 --> 00:13:19.200]  蘇羅奸計不得情
[00:13:19.200 --> 00:13:26.000]  大衛最後就成為了這件事的受害者
[00:13:26.000 --> 00:13:29.000]  有些事情大衛蒙在鼓裡
[00:13:29.000 --> 00:13:32.400]  如果你看這件事發展過程當中
[00:13:32.400 --> 00:13:34.600]  你覺得問題會出在哪裡呢?
[00:13:34.600 --> 00:13:37.200]  為什麼蘇羅要做這個動作
[00:13:37.200 --> 00:13:39.200]  要謀害大衛呢?
[00:13:39.200 --> 00:13:43.400]  有幾段經文跟大家去想想
[00:13:43.400 --> 00:13:45.600]  事件發生的一個事故
[00:13:45.600 --> 00:13:47.400]  首先第一件事就是
[00:13:47.400 --> 00:13:50.200]  其實一開始蘇羅也喜歡大衛
[00:13:50.200 --> 00:13:56.600]  但是一回來的時候就有一個逆轉
[00:13:56.600 --> 00:14:00.000]  正正就是你會看到那些婦人唱歌
[00:14:00.000 --> 00:14:03.000]  說了一些說話的用詞
[00:14:03.000 --> 00:14:05.000]  他不喜歡
[00:14:05.000 --> 00:14:10.000]  回想我們過去的人生閱歷
[00:14:10.000 --> 00:14:11.400]  你跟別人吵架
[00:14:11.400 --> 00:14:15.400]  或者你跟別人爭持一些觀點的時候
[00:14:15.400 --> 00:14:18.800]  很多時候都是在詞彙上拉鋸
[00:14:18.800 --> 00:14:21.200]  或者在用詞的時候
[00:14:21.200 --> 00:14:26.000]  你覺得別人有言外之音
[00:14:26.000 --> 00:14:28.400]  或者那句話是「銀耳」
[00:14:28.400 --> 00:14:32.800]  於是你就覺得那個人不適合你
[00:14:32.800 --> 00:14:35.400]  其實那句話說了什麼呢?
[00:14:35.400 --> 00:14:37.800]  「蘇羅實死千千大衛實死萬萬」
[00:14:37.800 --> 00:14:41.200]  其實真的不是在那個字詞上
[00:14:41.200 --> 00:14:43.400]  就算我們看原文也好
[00:14:43.400 --> 00:14:46.000]  那些婦人只是在描述一件事
[00:14:46.000 --> 00:14:47.800]  就是蘇羅殺了很多人
[00:14:47.800 --> 00:14:49.800]  大衛殺了更加多的人
[00:14:49.800 --> 00:14:53.800]  所說的訊息就是
[00:14:53.800 --> 00:14:57.800]  之前也沒有描述蘇羅有沒有殺人也不知道
[00:14:57.800 --> 00:15:00.000]  如果我們回到之前打仗
[00:15:00.000 --> 00:15:01.800]  蘇羅有殺了多少人也沒有計算
[00:15:01.800 --> 00:15:03.800]  但是大衛殺了多少人也沒有計算
[00:15:03.800 --> 00:15:07.800]  但是大衛殺得最厲害的就是殺了那個頭目
[00:15:07.800 --> 00:15:08.800]  就是哥利亞
[00:15:08.800 --> 00:15:10.800]  這個就成為他人生的highlight
[00:15:12.200 --> 00:15:15.400]  那個婦人只不過是想歌頌
[00:15:15.400 --> 00:15:22.000]  這兩位大能的勇士能夠成就這件事跡
[00:15:22.000 --> 00:15:25.800]  但是蘇羅聽了這句話
[00:15:25.800 --> 00:15:31.000]  就覺得「其實為什麼要這樣跟我和他比較?」
[00:15:31.000 --> 00:15:33.000]  「為什麼要做這件事?」
[00:15:33.000 --> 00:15:36.000]  「其實剩下的一件事就是我得了皇位,沒有給他」
[00:15:38.600 --> 00:15:41.600]  在我們問自己
[00:15:41.600 --> 00:15:47.400]  或者問你曾經和一起聽過的人分享的過程當中
[00:15:47.400 --> 00:15:51.400]  我們很多時候都會跟他複述
[00:15:51.400 --> 00:15:54.400]  其實哪一句話最令你不開心
[00:15:54.400 --> 00:15:57.400]  哪一句話令你最隱移
[00:15:57.400 --> 00:16:01.200]  哪一句話令你突然間神經很繃緊
[00:16:01.200 --> 00:16:02.200]  跳了掣
[00:16:02.200 --> 00:16:05.600]  其實那句話就牽涉到你下面
[00:16:05.600 --> 00:16:07.600]  第二部分,你的belief
[00:16:08.400 --> 00:16:09.400]  你的底線
[00:16:09.400 --> 00:16:11.600]  還有他是不是做了一些事情
[00:16:11.600 --> 00:16:13.200]  觸動了你的行徑
[00:16:13.200 --> 00:16:16.000]  令你覺得他是在侵犯你
[00:16:16.000 --> 00:16:18.800]  所以那個accident出現的時候
[00:16:18.800 --> 00:16:19.600]  就問他的belief
[00:16:19.600 --> 00:16:25.800]  你看到其實蘇羅因為這句話觸動了他的belief
[00:16:25.800 --> 00:16:30.200]  就是說「現在我只欠一個皇位,沒有給他」
[00:16:30.200 --> 00:16:35.200]  其實那天我就開始要留意一下大衛是一個什麼樣的人
[00:16:37.400 --> 00:16:40.800]  所以他就做了一連串的鋪排
[00:16:40.800 --> 00:16:42.400]  剛才我們讀過
[00:16:42.400 --> 00:16:44.600]  我在這裡的時候
[00:16:44.600 --> 00:16:47.000]  或者我和培譚的時候分享
[00:16:47.000 --> 00:16:48.000]  我都會說
[00:16:48.000 --> 00:16:49.600]  其實你想一下
[00:16:49.600 --> 00:16:53.200]  他是不是真的如你所說的
[00:16:53.200 --> 00:16:56.600]  那個用詞是你的負面看法
[00:16:56.600 --> 00:16:58.200]  意思就是
[00:16:58.200 --> 00:17:01.800]  他可能不是這樣想
[00:17:01.800 --> 00:17:04.000]  會不會不是這樣想呢
[00:17:04.000 --> 00:17:07.000]  他說了,可能他不是跟你說
[00:17:07.000 --> 00:17:08.600]  你不要對號入座
[00:17:08.600 --> 00:17:15.000]  在這裡對當事人來說
[00:17:15.000 --> 00:17:16.800]  有時候都不容易的
[00:17:16.800 --> 00:17:17.400]  他就會說
