
[00:00:00.000 --> 00:00:02.680]  我不敢在後面說話
[00:05:50.440 --> 00:05:51.440]  就沒有人收你稅
[00:05:51.440 --> 00:05:53.440]  所以基本上很多人都
[00:05:53.440 --> 00:05:54.440]  好像現在香港一樣
[00:05:54.440 --> 00:05:55.440]  或者美國一樣
[00:05:55.440 --> 00:05:57.440]  在不同的城市上班
[00:05:57.440 --> 00:05:59.440]  就算你以前在某個城市成長
[00:05:59.440 --> 00:06:01.440]  但你去了其他城市
[00:06:01.440 --> 00:06:03.440]  道理是這樣
[00:06:03.440 --> 00:06:05.440]  所以羅馬政府不能收稅
[00:06:05.440 --> 00:06:07.440]  所以他要做一件事
[00:06:07.440 --> 00:06:10.440]  總之所有人回到自己家鄉
[00:06:10.440 --> 00:06:12.440]  約瑟瑪尼亞
[00:06:12.440 --> 00:06:14.440]  回到自己家鄉
[00:06:14.440 --> 00:06:15.440]  回到家鄉的時候
[00:06:15.440 --> 00:06:17.440]  就點人頭
[00:06:17.440 --> 00:06:19.440]  你這個戶籍有五個人
[00:06:19.440 --> 00:06:21.440]  我不管你怎樣
[00:06:21.440 --> 00:06:22.440]  每年
[00:06:22.440 --> 00:06:23.440]  從此以後
[00:06:23.440 --> 00:06:25.440]  羅馬政府就能夠很舒服地
[00:06:25.440 --> 00:06:27.440]  很安心地
[00:06:27.440 --> 00:06:30.440]  收到所有要收的款
[00:06:30.440 --> 00:06:32.440]  共同富裕的政策
[00:06:32.440 --> 00:06:36.440]  (音量不足)
[00:06:36.440 --> 00:06:40.440]  因為那時候羅馬政府的元老院
[00:06:40.440 --> 00:06:42.440]  稍後會再講多一點
[00:06:42.440 --> 00:06:48.440]  元老院是想將奧古斯都置他於死地
[00:06:48.440 --> 00:06:50.440]  因為他搞到國庫空虛
[00:06:50.440 --> 00:06:53.440]  所以奧古斯都有一個很厲害的政策
[00:06:53.440 --> 00:06:54.440]  所有人回去
[00:06:54.440 --> 00:06:56.440]  從此以後收徵人頭稅
[00:06:56.440 --> 00:06:57.440]  重稅
[00:06:57.440 --> 00:06:59.440]  就告訴元老院
[00:06:59.440 --> 00:07:01.440]  他可以搞定那些款項
[00:07:01.440 --> 00:07:04.440]  他可以逃過他政治生涯
[00:07:04.440 --> 00:07:07.440]  被下台的這一劫
[00:07:07.440 --> 00:07:09.440]  所以你可以想像
[00:07:09.440 --> 00:07:13.440]  收人頭稅不是要興建自己的家鄉
[00:07:13.440 --> 00:07:17.440]  不是要拿來幫你建一條行人天橋
[00:07:17.440 --> 00:07:19.440]  不是不是
[00:07:19.440 --> 00:07:23.440]  他是拿來給羅馬政府
[00:07:23.440 --> 00:07:25.440]  繼續做他的野狼外交
[00:07:25.440 --> 00:07:26.440]  打仗
[00:07:26.440 --> 00:07:28.440]  戰勝更多的國家
[00:07:28.440 --> 00:07:30.440]  戰勝更多的國土
[00:07:30.440 --> 00:07:35.440]  這是路加克爾要講的很詳細的東西
[00:07:35.440 --> 00:07:37.440]  為什麼要這樣說
[00:07:37.440 --> 00:07:39.440]  再按兩張PowerPoint
[00:07:39.440 --> 00:07:41.440]  我們會發現更多
[00:07:41.440 --> 00:07:43.440]  麻煩你再按一張
[00:07:43.440 --> 00:07:45.440]  可以了嗎?
[00:07:45.440 --> 00:07:47.440]  真的可以了
[00:07:47.440 --> 00:07:50.440]  這是奧古斯都的樣子
[00:07:50.440 --> 00:07:56.440]  奧古斯都有一個很英明神武的名號
[00:07:56.440 --> 00:07:59.440]  這個叫Pax Romana
[00:07:59.440 --> 00:08:04.440]  意思是平安來自羅馬極權的政府
[00:08:04.440 --> 00:08:08.440]  或者叫Pax Augusta
[00:08:08.440 --> 00:08:10.440]  即是誰能給你平安
[00:08:10.440 --> 00:08:14.440]  平安給你的是奧古斯都大人
[00:08:14.440 --> 00:08:17.440]  要講這個人的話
[00:08:17.440 --> 00:08:18.440]  其實我們要講一點歷史
[00:08:18.440 --> 00:08:20.440]  我們會明白一點
[00:08:20.440 --> 00:08:22.440]  奧古斯都是一個什麼人
[00:08:22.440 --> 00:08:27.440]  他可以成為了大家歌功頌德的地方
[00:08:27.440 --> 00:08:30.440]  這一張的
[00:08:30.440 --> 00:08:31.440]  不知道是什麼來的
[00:08:31.440 --> 00:08:33.440]  其實是希臘文
[00:08:33.440 --> 00:08:37.440]  這張大約是在Caesarea
[00:08:37.440 --> 00:08:40.440]  在凱撒尼亞找出來的古墓
[00:08:40.440 --> 00:08:42.440]  那時候奧古斯都要
[00:08:42.440 --> 00:08:45.440]  所有他征服的地圖
[00:08:45.440 --> 00:08:47.440]  都要做一件事
[00:08:47.440 --> 00:08:51.440]  就是要跟他說歌功頌德的話
[00:08:51.440 --> 00:08:54.440]  我相信要為一個人去歌功頌德
[00:08:54.440 --> 00:08:57.440]  在今時今日或者歷史歷代社會裏邊
[00:08:57.440 --> 00:08:59.440]  在極權的政府底下
[00:08:59.440 --> 00:09:02.440]  從來都不陌生的事情
[00:09:02.440 --> 00:09:04.440]  他說什麼
[00:09:04.440 --> 00:09:07.440]  大約是這麼翻譯的
[00:09:07.440 --> 00:09:09.440]  他說奧古斯都是誰
[00:09:09.440 --> 00:09:11.440]  他說奧古斯都其實是一個救主
[00:09:11.440 --> 00:09:13.440]  一個Savior
[00:09:13.440 --> 00:09:17.440]  他說他簡直是一個上帝
[00:09:17.440 --> 00:09:18.440]  他還要說
[00:09:18.440 --> 00:09:19.440]  其實他是一個
[00:09:19.440 --> 00:09:21.440]  Beginning of the Good Tidings
[00:09:21.440 --> 00:09:22.440]  意思是
[00:09:22.440 --> 00:09:24.440]  這個Good Tidings其實是說
[00:09:24.440 --> 00:09:25.440]  希臘文來說
[00:09:25.440 --> 00:09:28.440]  他是說Orgageneon
[00:09:28.440 --> 00:09:30.440]  是說福音
[00:09:30.440 --> 00:09:32.440]  如果我們看這幾個字
[00:09:32.440 --> 00:09:34.440]  所謂平安
[00:09:34.440 --> 00:09:40.440]  平安、救主、上主、福音
[00:09:40.440 --> 00:09:41.440]  其實你不要以為
[00:09:41.440 --> 00:09:45.440]  這些字只用在耶穌基督身上
[00:09:45.440 --> 00:09:48.440]  起碼對於奧古斯來說
[00:09:48.440 --> 00:09:51.440]  所有的人、神人、百姓
[00:09:51.440 --> 00:09:54.440]  都要歌頌他
[00:09:54.440 --> 00:09:57.440]  真正帶來平安給你的那個是誰
[00:09:57.440 --> 00:09:59.440]  是奧古斯都
[00:09:59.440 --> 00:10:01.440]  誰是你的救主
[00:10:01.440 --> 00:10:03.440]  誰將和平給你
[00:10:03.440 --> 00:10:05.440]  你記住什麼叫和平給你
[00:10:05.440 --> 00:10:07.440]  是他殺了你的士兵之後
[00:10:07.440 --> 00:10:09.440]  跟著他告訴你
[00:10:09.440 --> 00:10:13.440]  我將和平給你
[00:10:13.440 --> 00:10:15.440]  他告訴你
[00:10:15.440 --> 00:10:18.440]  這個叫做福音
[00:10:18.440 --> 00:10:20.440]  奧古斯都怎會有能力
[00:10:20.440 --> 00:10:21.440]  我們再講一些背景
[00:10:21.440 --> 00:10:23.440]  我們會再知道多一點
[00:10:23.440 --> 00:10:25.440]  其實羅馬共和
[00:10:25.440 --> 00:10:28.440]  羅馬是一個講求民主的國家
[00:10:28.440 --> 00:10:31.440]  大約在主前的五百多年開始
[00:10:31.440 --> 00:10:34.440]  羅馬有一個很好的制度
[00:10:34.440 --> 00:10:36.440]  好像叫上議院、下議院
[00:10:36.440 --> 00:10:38.440]  或者叫元老院
[00:10:38.440 --> 00:10:39.440]  或者叫平民觀
[00:10:39.440 --> 00:10:40.440]  這些制度
[00:10:40.440 --> 00:10:43.440]  我仔細不說裡面的內容
[00:10:43.440 --> 00:10:45.440]  但他有互相牽制
[00:10:45.440 --> 00:10:47.440]  互相派人進去做代表
[00:10:47.440 --> 00:10:51.440]  決定羅馬政權要怎樣走前路的方向
[00:10:51.440 --> 00:10:53.440]  所以大約去到主前的
[00:10:53.440 --> 00:10:56.440]  你可以說六十多年、七十多年
[00:10:56.440 --> 00:11:02.440]  有一個人將整個制度消滅了
[00:11:02.440 --> 00:11:06.440]  做那個人就是奧古斯都
[00:11:06.440 --> 00:11:10.440]  他將四百多年的民主政制的羅馬政權
[00:11:10.440 --> 00:11:11.440]  當然我們可以講得仔細一點
[00:11:11.440 --> 00:11:13.440]  其實那些民主政制不是很民主
[00:11:13.440 --> 00:11:15.440]  其實是集體的民主
[00:11:15.440 --> 00:11:16.440]  你可以這樣講的
[00:11:16.440 --> 00:11:17.440]  我們暫時不討論
[00:11:17.440 --> 00:11:19.440]  但起碼將整個制度
[00:11:19.440 --> 00:11:22.440]  剷除、扭轉了
[00:11:22.440 --> 00:11:25.440]  他將元老院的人
[00:11:25.440 --> 00:11:27.440]  敵對他的人
[00:11:27.440 --> 00:11:28.440]  抓就抓
[00:11:28.440 --> 00:11:30.440]  抓去坐牢就坐牢
[00:11:30.440 --> 00:11:32.440]  將他殺就殺
[00:11:32.440 --> 00:11:33.440]  將他驅逐於羅馬境地
[00:11:33.440 --> 00:11:35.440]  驅逐於羅馬境地
[00:11:35.440 --> 00:11:39.440]  有些人聞到奧古斯都的威名的時候
[00:11:39.440 --> 00:11:41.440]  聞到那股味道
[00:11:41.440 --> 00:11:43.440]  立即離開自己的職位
[00:11:43.440 --> 00:11:45.440]  遠走高飛
[00:11:45.440 --> 00:11:47.440]  在整個羅馬的歷史裏面
[00:11:47.440 --> 00:11:50.440]  這些事比比皆是
[00:11:50.440 --> 00:11:54.440]  奧古斯都成為了一個人
[00:11:54.440 --> 00:11:57.440]  能夠控制整個羅馬政府裏面
[00:11:57.440 --> 00:12:01.440]  沒有任何反對他的聲音
[00:12:01.440 --> 00:12:05.440]  你可以想像的是
[00:12:05.440 --> 00:12:08.440]  身為奧古斯都大人
[00:12:08.440 --> 00:12:10.440]  要做這件事
[00:12:10.440 --> 00:12:13.440]  要多麼深刻
[00:12:13.440 --> 00:12:15.440]  將四百多年的制度
[00:12:15.440 --> 00:12:16.440]  因為他的緣故
[00:12:16.440 --> 00:12:20.440]  一夜之間可以完全改變
[00:12:20.440 --> 00:12:22.440]  極權的政府
[00:12:22.440 --> 00:12:25.440]  殘酷的政權
[00:12:25.440 --> 00:12:27.440]  做的事情
[00:12:27.440 --> 00:12:30.440]  往往是叫人驚訝萬分
[00:12:30.440 --> 00:12:31.440]  但驚訝萬分
[00:12:31.440 --> 00:12:34.440]  不只是驚訝萬分
[00:12:34.440 --> 00:12:37.440]  更厲害的是什麼
[00:12:37.440 --> 00:12:40.440]  他要往後的人記得
[00:12:40.440 --> 00:12:42.440]  不是他令人驚訝萬分
[00:12:42.440 --> 00:12:44.440]  將人拉的拉,捉的捉
[00:12:44.440 --> 00:12:46.440]  將人趕的趕,這些故事
[00:12:46.440 --> 00:12:50.440]  他要為自己寫多一個故事
[00:12:50.440 --> 00:12:52.440]  他要告訴別人
[00:12:52.440 --> 00:12:54.440]  他才是和平的那個
[00:12:54.440 --> 00:12:56.440]  他要告訴別人
[00:12:56.440 --> 00:12:58.440]  是他才能夠帶給你和平
[00:12:58.440 --> 00:13:00.440]  他才是福音
[00:13:00.440 --> 00:13:02.440]  他才是上主
[00:13:02.440 --> 00:13:05.440]  他才是拯救世界萬民
[00:13:05.440 --> 00:13:09.440]  那個救主
[00:13:09.440 --> 00:13:11.440]  你可能相信
[00:13:11.440 --> 00:13:14.440]  二千年前的事
[00:13:14.440 --> 00:13:15.440]  其實到歷世歷代
[00:13:15.440 --> 00:13:17.440]  甚至到今天
[00:13:17.440 --> 00:13:19.440]  這些事都是照常地
[00:13:19.440 --> 00:13:22.440]  在我們日常生活裏面發生
[00:13:22.440 --> 00:13:24.440]  從不驚訝
[00:13:24.440 --> 00:13:27.440]  從不稀奇
[00:13:27.440 --> 00:13:29.440]  但若你這樣理解和明白
[00:13:29.440 --> 00:13:33.440]  頭四五節聖經的時候
[00:13:33.440 --> 00:13:36.440]  你會發現一件什麼事
[00:13:36.440 --> 00:13:40.440]  什麼是聖誕節
[00:13:40.440 --> 00:13:42.440]  你會想清楚
[00:13:42.440 --> 00:13:49.440]  聖誕節是否迪士尼去看聖誕樹
[00:13:49.440 --> 00:13:51.440]  這個星期才去完迪士尼
[00:13:51.440 --> 00:13:55.440]  看四個人唱歌,放煙花
[00:13:55.440 --> 00:13:59.440]  大家小鎮全部都是飄雪
[00:13:59.440 --> 00:14:01.440]  聖誕節是否一個
[00:14:01.440 --> 00:14:03.440]  純粹歡喜浪漫的日子
[00:14:03.440 --> 00:14:07.440]  我們稱之為聖誕節
[00:14:07.440 --> 00:14:09.440]  這個聖誕節對我來說
[00:14:09.440 --> 00:14:13.440]  好像很難很開心地過
[00:14:13.440 --> 00:14:17.440]  我可以開心地去迪士尼樂園玩玩
[00:14:17.440 --> 00:14:21.440]  但更加真實的是什麼
[00:14:21.440 --> 00:14:25.440]  有很多人連自由都沒有
[00:14:25.440 --> 00:14:27.440]  有很多人連基本
[00:14:27.440 --> 00:14:33.440]  他可以去迪士尼的權利都沒有了
[00:14:33.440 --> 00:14:38.440]  什麼是聖誕節
[00:14:38.440 --> 00:14:41.440]  聖誕節是一個商業元素告訴你
[00:14:41.440 --> 00:14:44.440]  值得消費和喜樂的日子
[00:14:44.440 --> 00:14:49.440]  所以你花錢花得鬆手很多
[00:14:49.440 --> 00:14:51.440]  聖誕節起碼看完背景之後
[00:14:51.440 --> 00:14:58.440]  你知道原來路加想告訴我的是
[00:14:58.440 --> 00:15:00.440]  原來耶穌出生的時候
[00:15:00.440 --> 00:15:04.440]  正值在一個這樣的環境下
[00:15:04.440 --> 00:15:07.440]  耶穌出生
[00:15:07.440 --> 00:15:10.440]  更加諷刺的是
[00:15:10.440 --> 00:15:14.440]  明明所有的人鋪天蓋地
[00:15:14.440 --> 00:15:16.440]  都在宣揚一個訊息
[00:15:16.440 --> 00:15:20.440]  什麼叫做奧古斯督的和平的時候
[00:15:20.440 --> 00:15:30.440]  聖經竟然做一件很愚蠢的事
[00:15:30.440 --> 00:15:33.440]  第十節這樣說
[00:15:33.440 --> 00:15:36.440]  那天使對他說:不要怕
[00:15:36.440 --> 00:15:40.440]  看吧!我報給你們大喜的訊息
[00:15:40.440 --> 00:15:41.440]  是關乎萬民的
[00:15:41.440 --> 00:15:45.440]  因為今天在大衛城裡為你們生了救主
[00:15:45.440 --> 00:15:48.440]  就是主基督
[00:15:48.440 --> 00:15:51.440]  你們要看一個鷹鞋包著布
[00:15:51.440 --> 00:15:53.440]  臥在馬槽裡
[00:15:53.440 --> 00:15:56.440]  這就是給你們的記號
[00:15:56.440 --> 00:15:59.440]  忽然有一對大對天兵
[00:15:59.440 --> 00:16:01.440]  和天使讚美神說
[00:16:01.440 --> 00:16:05.440]  至高之處榮耀歸於神
[00:16:05.440 --> 00:16:12.440]  在地上平安歸於他所喜悅的人
[00:16:12.440 --> 00:16:15.440]  你見到highlight那些字是嗎?
[00:16:15.440 --> 00:16:17.440]  你明白我說什麼了
[00:16:17.440 --> 00:16:21.440]  我已經說完了
[00:16:21.440 --> 00:16:26.440]  你想像一下
[00:16:26.440 --> 00:16:29.440]  如果現在要做星
[00:16:29.440 --> 00:16:33.440]  你要找大台還是ViuTV
[00:16:33.440 --> 00:16:36.440]  我今天查了Marv的IG的follow
[00:16:36.440 --> 00:16:41.440]  有11萬7千多人
[00:16:41.440 --> 00:16:48.440]  你不會找星夢吧?
[00:16:48.440 --> 00:16:51.440]  你可以想像
[00:16:51.440 --> 00:16:54.440]  這段經文說什麼
[00:16:54.440 --> 00:16:57.440]  當鋪天蓋地都在說
[00:16:57.440 --> 00:16:58.440]  誰是救主
[00:16:58.440 --> 00:17:00.440]  誰才是帶來和平
[00:17:00.440 --> 00:17:01.440]  誰才是常主
[00:17:01.440 --> 00:17:05.440]  誰才是將福音給你的時候
[00:17:05.440 --> 00:17:10.440]  這段經文無聊到一個地步
[00:17:10.440 --> 00:17:16.440]  找一些野地裡的牧羊人
[00:17:16.440 --> 00:17:18.440]  去宣講
[00:17:18.440 --> 00:17:22.440]  在馬槽裡毫不顯赫的耶穌
[00:17:22.440 --> 00:17:25.440]  是誰?
[00:17:25.440 --> 00:17:27.440]  你說祂才是救主
[00:17:27.440 --> 00:17:30.440]  祂才是帶來平安
[00:17:30.440 --> 00:17:33.440]  如果你還記得讀U的時候
[00:17:33.440 --> 00:17:34.440]  你剛剛完成
[00:17:34.440 --> 00:17:37.440]  可能不知道當中讀U的時候
[00:17:37.440 --> 00:17:42.440]  你剛剛完成
[00:17:42.440 --> 00:17:44.440]  當你要考試的時候
[00:17:44.440 --> 00:17:48.440]  你會找什麼功課去抄
[00:17:48.440 --> 00:17:51.440]  你當然找4.0GPA的同學去抄功課
[00:17:51.440 --> 00:17:56.440]  他才會給你平安
[00:17:56.440 --> 00:17:57.440]  你明明一定找
[00:17:57.440 --> 00:17:59.440]  誰是你那科的救主
[00:17:59.440 --> 00:18:01.440]  那科的福音
[00:18:01.440 --> 00:18:03.440]  你一定找4.0的那個人
[00:18:03.440 --> 00:18:05.440]  他全部都是A級的人
[00:18:05.440 --> 00:18:06.440]  你找功課來讀和抄
[00:18:06.440 --> 00:18:08.440]  讓他考試會背
[00:18:08.440 --> 00:18:12.440]  我背的時候都是找4.0的背
[00:18:12.440 --> 00:18:14.440]  你會不會找一個1.5GPA的同學
[00:18:14.440 --> 00:18:16.440]  你會說你是我的平安
[00:18:16.440 --> 00:18:17.440]  你是我的救恩
[00:18:17.440 --> 00:18:18.440]  福音從你而來
[00:18:18.440 --> 00:18:19.440]  Amen Hallelujah
[00:18:19.440 --> 00:18:21.440]  讚你主
[00:18:21.440 --> 00:18:25.440]  你不會的
[00:18:25.440 --> 00:18:26.440]  這段經文無聊的地方
[00:18:26.440 --> 00:18:30.440]  或者這段經文古怪的地方
[00:18:30.440 --> 00:18:31.440]  是全世界那些
[00:18:31.440 --> 00:18:32.440]  你明白嗎?
[00:18:32.440 --> 00:18:33.440]  剛才那幅畫
[00:18:33.440 --> 00:18:35.440]  那幅inscription
[00:18:35.440 --> 00:18:36.440]  那些叫什麼?
[00:18:36.440 --> 00:18:37.440]  那些inscription
[00:18:37.440 --> 00:18:38.440]  一粒東西
[00:18:38.440 --> 00:18:39.440]  不是
[00:18:39.440 --> 00:18:40.440]  那叫什麼?
[00:18:40.440 --> 00:18:41.440]  那個墓碑
[00:18:41.440 --> 00:18:42.440]  那個牌
[00:18:42.440 --> 00:18:43.440]  那些東西
[00:18:43.440 --> 00:18:44.440]  那個inscription
[00:18:44.440 --> 00:18:48.440]  全部人都寫我的東西
[00:18:48.440 --> 00:18:49.440]  你發現這幾天
[00:18:49.440 --> 00:18:50.440]  全部都在說這些東西
