
[00:00:00.000 --> 00:00:04.000]  各位頂展姐妹,晚安
[00:02:58.000 --> 00:03:00.000]  因為你受傷了
[00:03:00.000 --> 00:03:02.000]  受傷的過程裡
[00:03:02.000 --> 00:03:03.000]  你要自己療好傷
[00:03:03.000 --> 00:03:05.000]  能夠將那個人放下
[00:03:05.000 --> 00:03:07.000]  或者將事情放下
[00:03:07.000 --> 00:03:09.000]  那個從來不是一時三刻
[00:03:09.000 --> 00:03:11.000]  變魔術有一個Magic Wand
[00:03:11.000 --> 00:03:14.000]  就可以變身走得了
[00:03:14.000 --> 00:03:17.000]  坦白說Full Church頂梓梅
[00:03:17.000 --> 00:03:19.000]  或者不要說Full Church
[00:03:19.000 --> 00:03:22.000]  很多沒有回到四共祥教會的頂梓梅
[00:03:22.000 --> 00:03:25.000]  在外面街外的頂梓梅
[00:03:25.000 --> 00:03:29.000]  其實不少受了四共祥教會裡
[00:03:29.000 --> 00:03:31.000]  一些傷害
[00:03:31.000 --> 00:03:34.000]  我所接觸的頂梓梅
[00:03:34.000 --> 00:03:35.000]  或者我所聽到的
[00:03:35.000 --> 00:03:37.000]  或者我所經歷的
[00:03:37.000 --> 00:03:39.000]  傷害是真實的
[00:03:39.000 --> 00:03:42.000]  傷害不是一時三刻
[00:03:42.000 --> 00:03:44.000]  改變到的東西
[00:03:44.000 --> 00:03:46.000]  所以如果要說這個課題的時候
[00:03:46.000 --> 00:03:48.000]  我第一個前言
[00:03:48.000 --> 00:03:50.000]  在說聖經之前
[00:03:50.000 --> 00:03:53.000]  不要太輕易地
[00:03:53.000 --> 00:03:55.000]  一句金句來到
[00:03:55.000 --> 00:03:57.000]  我就可以馬上做得到
[00:03:57.000 --> 00:03:59.000]  金句做不到是很正常的
[00:03:59.000 --> 00:04:02.000]  沒有人一定有金句來到
[00:04:02.000 --> 00:04:04.000]  你就完全submissive
[00:04:04.000 --> 00:04:05.000]  然後我投降
[00:04:05.000 --> 00:04:07.000]  我可以的
[00:04:07.000 --> 00:04:10.000]  但那個不是一下子搖旋完之後
[00:04:10.000 --> 00:04:12.000]  就突然間所有東西都忘記了
[00:04:12.000 --> 00:04:15.000]  認真面對這個傷害的過程
[00:04:15.000 --> 00:04:16.000]  得著醫治
[00:04:16.000 --> 00:04:17.000]  得著釋放
[00:04:17.000 --> 00:04:21.000]  從來過程才是最珍貴的地方
[00:04:21.000 --> 00:04:24.000]  我們今天要說《撒加利亞書》
[00:04:24.000 --> 00:04:26.000]  因為我今天看不到powerpoint
[00:04:26.000 --> 00:04:28.000]  我要這樣看
[00:04:28.000 --> 00:04:31.000]  我們下一章
[00:04:31.000 --> 00:04:34.000]  我們今天看《撒加利亞書》第五章
[00:04:34.000 --> 00:04:36.000]  一至十一節
[00:04:38.000 --> 00:04:41.000]  這段經文有《非人的書卷》
[00:04:41.000 --> 00:04:43.000]  對不對?
[00:04:43.000 --> 00:04:45.000]  什麼?
[00:04:45.000 --> 00:04:47.000]  下一章是
[00:04:47.000 --> 00:04:49.000]  對嗎?
[00:04:49.000 --> 00:04:51.000]  我不是很抵到
[00:04:51.000 --> 00:04:52.000]  我要很辛苦
[00:04:52.000 --> 00:04:54.000]  我想《金字之國》是因為《非人的書卷》
[00:04:54.000 --> 00:04:56.000]  你知道《金字之國》第二季
[00:04:56.000 --> 00:04:57.000]  season 2的時候
[00:04:57.000 --> 00:05:00.000]  就有葵扇king
[00:05:00.000 --> 00:05:02.000]  紅心queen那些
[00:05:02.000 --> 00:05:04.000]  有看《金字之國》的人就知道我說什麼
[00:05:04.000 --> 00:05:06.000]  沒有就不說了
[00:05:07.000 --> 00:05:10.000]  他這裡也說《非人的書卷》
[00:05:10.000 --> 00:05:12.000]  你看看經文
[00:05:12.000 --> 00:05:13.000]  是這麼說的
[00:05:13.000 --> 00:05:15.000]  他說觀看漢建一個《非人的書卷》
[00:05:15.000 --> 00:05:17.000]  他問我看到什麼
[00:05:17.000 --> 00:05:19.000]  我回答漢建一個《非人的書卷》
[00:05:19.000 --> 00:05:20.000]  長二十爪
[00:05:20.000 --> 00:05:21.000]  闊十爪
[00:05:21.000 --> 00:05:24.000]  二十爪如果一個帝卿高
[00:05:24.000 --> 00:05:25.000]  六尺的話
[00:05:25.000 --> 00:05:28.000]  大約五個帝卿
[00:05:28.000 --> 00:05:31.000]  大約二十爪就是三十尺
[00:05:31.000 --> 00:05:33.000]  如果一個帝卿是六尺的話
[00:05:33.000 --> 00:05:37.000]  五個這麼高的六尺的帝卿這麼高
[00:05:37.000 --> 00:05:39.000]  闊十爪等於二十尺
[00:05:39.000 --> 00:05:41.000]  二十尺等於六尺的話
[00:05:41.000 --> 00:05:44.000]  大約三個多的六尺的帝卿
[00:05:44.000 --> 00:05:45.000]  你的想像是這樣
[00:05:45.000 --> 00:05:46.000]  不要說我了
[00:05:46.000 --> 00:05:47.000]  我五尺多而已
[00:05:47.000 --> 00:05:49.000]  他對我說
[00:05:49.000 --> 00:05:53.000]  這個就是全地面發出的咒詛
[00:05:53.000 --> 00:05:55.000]  他說凡偷竊的要按這個書卷除滅
[00:05:55.000 --> 00:05:58.000]  凡在假勢的要按這個書卷除滅
[00:05:58.000 --> 00:06:00.000]  下一個powerpoint
[00:06:00.000 --> 00:06:01.000]  麻煩你
[00:06:01.000 --> 00:06:04.000]  萬鈞儀說我要將這個書卷送去
[00:06:04.000 --> 00:06:08.000]  進入那個偷竊者指著我的名字
[00:06:08.000 --> 00:06:10.000]  在假勢的人的家裡
[00:06:10.000 --> 00:06:11.000]  停留在那裡
[00:06:11.000 --> 00:06:15.000]  連房屋大石頭和木頭和石頭都毀滅了
[00:06:15.000 --> 00:06:16.000]  我們看看下一個
[00:06:16.000 --> 00:06:18.000]  我在網上找到飛行的書卷
[00:06:18.000 --> 00:06:19.000]  大約是這樣
[00:06:19.000 --> 00:06:20.000]  他沒有攜線
[00:06:20.000 --> 00:06:21.000]  King和紅心Queen
[00:06:21.000 --> 00:06:23.000]  沒有金魚之鶴
[00:06:23.000 --> 00:06:25.000]  但最奇怪的是
[00:06:25.000 --> 00:06:28.000]  這個飛行書卷有些特色的東西
[00:06:28.000 --> 00:06:30.000]  第一個書卷為什麼要飛行
[00:06:30.000 --> 00:06:34.000]  這是整個撒加利亞書中難解的地方
[00:06:34.000 --> 00:06:36.000]  撒加利亞書本身很難搞
[00:06:36.000 --> 00:06:38.000]  沒有人會說撒加利亞書除了
[00:06:38.000 --> 00:06:40.000]  非才能乃靠我的靈方能成事
[00:06:40.000 --> 00:06:43.000]  第四章除了金句之外
[00:06:43.000 --> 00:06:46.000]  其餘的東西我們都不知道撒加利亞書說什麼
[00:06:46.000 --> 00:06:51.000]  可能十多章說騎驢仔進入聖城
[00:06:51.000 --> 00:06:52.000]  好像耶穌一樣
[00:06:52.000 --> 00:06:54.000]  只有這兩段我們熟悉
[00:06:54.000 --> 00:06:56.000]  但飛行書卷是想說什麼呢
[00:06:56.000 --> 00:06:58.000]  為什麼書卷要飛行呢
[00:06:58.000 --> 00:07:01.000]  這個意象其實很奇怪
[00:07:01.000 --> 00:07:02.000]  就像上個月所說的
[00:07:02.000 --> 00:07:05.000]  撒加利亞書有八個意象
[00:07:05.000 --> 00:07:11.000]  上課的訊息和這個意象是有關連的
[00:07:11.000 --> 00:07:13.000]  不過今天我們都不說了
[00:07:13.000 --> 00:07:15.000]  今天只說飛行
[00:07:15.000 --> 00:07:18.000]  飛行這個特別的地方是
[00:07:18.000 --> 00:07:21.000]  我們很多時候的信仰
[00:07:21.000 --> 00:07:24.000]  是在思夢場的教會
[00:07:24.000 --> 00:07:26.000]  就好像以色列人
[00:07:26.000 --> 00:07:28.000]  由大衛的時代開始
[00:07:28.000 --> 00:07:30.000]  或者摩西的時代開始
[00:07:30.000 --> 00:07:32.000]  進入了加南地之後
[00:07:32.000 --> 00:07:34.000]  大衛和很多王朝之後
[00:07:34.000 --> 00:07:37.000]  書卷裏面表達的律法
[00:07:37.000 --> 00:07:40.000]  只在加南地
[00:07:40.000 --> 00:07:42.000]  而奇怪的地方
[00:07:42.000 --> 00:07:44.000]  撒加利亞書是什麼時候的呢
[00:07:44.000 --> 00:07:46.000]  是秘魯後的書卷
[00:07:46.000 --> 00:07:47.000]  秘魯後的書卷
[00:07:47.000 --> 00:07:50.000]  大約是530年或500年附近
[00:07:50.000 --> 00:07:52.000]  即是主前
[00:07:52.000 --> 00:07:56.000]  大約主前586年秘魯
[00:07:56.000 --> 00:07:58.000]  或者605年秘魯
[00:07:58.000 --> 00:08:00.000]  看有多少次的秘魯
[00:08:00.000 --> 00:08:02.000]  所以由以前
[00:08:02.000 --> 00:08:07.000]  律法只在耶路撒冷或猶太傳遞
[00:08:07.000 --> 00:08:10.000]  到撒加利亞書的年代
[00:08:10.000 --> 00:08:12.000]  這個書卷講的律法
[00:08:12.000 --> 00:08:14.000]  即耶和華的華語
[00:08:14.000 --> 00:08:20.000]  不再只是停留在耶路撒冷或猶太這個地方
[00:08:20.000 --> 00:08:22.000]  因為那時候被巴比倫滅了
[00:08:22.000 --> 00:08:24.000]  滅完之後
[00:08:24.000 --> 00:08:26.000]  為何撒加利亞書會出現呢
[00:08:26.000 --> 00:08:28.000]  是因為巴比倫滅了
[00:08:28.000 --> 00:08:32.000]  西帝教王朝之後
[00:08:32.000 --> 00:08:35.000]  這個巴比倫不久後
[00:08:35.000 --> 00:08:39.000]  都被波斯王和古列王滅了
[00:08:39.000 --> 00:08:42.000]  而這個滅了的故事
[00:08:42.000 --> 00:08:44.000]  即巴比倫終於可以
[00:08:44.000 --> 00:08:47.000]  即波斯王可以借得低島
[00:08:47.000 --> 00:08:49.000]  巴比倫王
[00:08:49.000 --> 00:08:52.000]  這個故事成為猶太人覺得
[00:08:52.000 --> 00:08:55.000]  萬鈞耶和華的律法
[00:08:55.000 --> 00:09:00.000]  不再停留在猶太地或耶路撒冷
[00:09:00.000 --> 00:09:02.000]  所以這個飛行書卷
[00:09:02.000 --> 00:09:04.000]  是在全面上飛行
[00:09:04.000 --> 00:09:07.000]  即所有地面上都飛行
[00:09:07.000 --> 00:09:09.000]  最簡單的意思
[00:09:09.000 --> 00:09:11.000]  飛行書卷想講甚麼
[00:09:11.000 --> 00:09:17.000]  就是律法不再地位在一個迦南地上
[00:09:17.000 --> 00:09:20.000]  從此以後猶太人有一個不同的想法
[00:09:20.000 --> 00:09:23.000]  原來我被巴比倫王滅了之後
[00:09:23.000 --> 00:09:25.000]  聖經預言七十年後
[00:09:25.000 --> 00:09:27.000]  我會回到耶路撒冷
[00:09:27.000 --> 00:09:28.000]  為何會回到
[00:09:28.000 --> 00:09:31.000]  因為這個飛行書卷帶來審判
[00:09:31.000 --> 00:09:33.000]  帶來上帝的話語威力
[00:09:33.000 --> 00:09:35.000]  連巴比倫王好像大尼書
[00:09:35.000 --> 00:09:37.000]  那隻手指
[00:09:37.000 --> 00:09:39.000]  我不看那些經文
[00:09:39.000 --> 00:09:41.000]  意思是你今天國就滅了
[00:09:41.000 --> 00:09:42.000]  滅了之後
[00:09:42.000 --> 00:09:44.000]  明天就波斯王來到
[00:09:44.000 --> 00:09:48.000]  取締了整個巴比倫的國度
[00:09:48.000 --> 00:09:52.000]  所以飛行書卷的意思是
[00:09:52.000 --> 00:09:55.000]  讓猶太人對萬鈞耶和華的律法
[00:09:55.000 --> 00:10:00.000]  不要再停留在猶太地才能夠成功
[00:10:00.000 --> 00:10:01.000]  飛行書卷是在講
[00:10:01.000 --> 00:10:03.000]  原來萬鈞耶和華的律法
[00:10:03.000 --> 00:10:05.000]  在遍地裡游來游去
[00:10:05.000 --> 00:10:13.000]  以至到列國都要服在萬鈞耶和華的律法下
[00:10:13.000 --> 00:10:19.000]  這是飛行書卷一個很重要的意思
[00:10:19.000 --> 00:10:21.000]  如果最簡單講的話
[00:10:21.000 --> 00:10:23.000]  我已經看不到
[00:10:23.000 --> 00:10:25.000]  在寫什麼呢?
[00:10:25.000 --> 00:10:29.000]  我真的看不到
[00:10:29.000 --> 00:10:32.000]  原來講到這張了
[00:10:32.000 --> 00:10:35.000]  PowerPoint哥哥靠你們了
[00:10:35.000 --> 00:10:36.000]  我都不知道自己在講什麼
[00:10:36.000 --> 00:10:38.000]  我真的看不到
[00:10:38.000 --> 00:10:39.000]  靠你們了
[00:10:39.000 --> 00:10:41.000]  你撕到哪一張就撕哪一張
[00:10:41.000 --> 00:10:44.000]  所以整個飛行的律法
[00:10:44.000 --> 00:10:46.000]  這個書卷的觀念是什麼呢?
[00:10:46.000 --> 00:10:48.000]  讓我們離開了
[00:10:48.000 --> 00:10:52.000]  我們原有對萬鈞耶和華的想法
[00:10:52.000 --> 00:10:54.000]  到今時今日
[00:10:54.000 --> 00:10:56.000]  例如Fold Church的弟兄姊妹
[00:10:56.000 --> 00:10:57.000]  無論世界各地
[00:10:57.000 --> 00:10:58.000]  在不同的弟兄姊妹
[00:10:58.000 --> 00:11:00.000]  流散了不同地方的弟兄姊妹
[00:11:00.000 --> 00:11:03.000]  今天John應該在英國
[00:11:03.000 --> 00:11:06.000]  應該和Fold Church在英國倫敦的弟兄姊妹相遇
[00:11:06.000 --> 00:11:10.000]  他們應該在這裡
[00:11:10.000 --> 00:11:15.000]  原來教會的觀念不再只是我們以前
[00:11:15.000 --> 00:11:18.000]  有一個宗派式的觀念
[00:11:18.000 --> 00:11:21.000]  起碼Fold Church突破了一個地方
[00:11:21.000 --> 00:11:23.000]  我們沒有宗派的包袱
[00:11:23.000 --> 00:11:25.000]  沒有宗派的觀念
[00:11:25.000 --> 00:11:27.000]  甚至去到英國
[00:11:27.000 --> 00:11:28.000]  去到澳洲
[00:11:28.000 --> 00:11:30.000]  去到北美不同的地方
[00:11:30.000 --> 00:11:35.000]  開始了一個我們從來沒有想過的觀念
[00:11:35.000 --> 00:11:40.000]  這個成為了我們在一個新的時代
[00:11:40.000 --> 00:11:44.000]  或者一個迫於無奈的新時代
[00:11:44.000 --> 00:11:48.000]  我們有些不同的東西出現
[00:11:48.000 --> 00:11:52.000]  就好像猶太人被迫回歸耶路撒冷的時候
[00:11:52.000 --> 00:11:54.000]  他們問的問題
[00:11:54.000 --> 00:12:00.000]  原來萬鈞耶和的律法不僅僅是在猶太地
[00:12:00.000 --> 00:12:04.000]  原來萬鈞耶和的律法是在世界各地
[00:12:04.000 --> 00:12:06.000]  就算巴比倫的滅亡
[00:12:06.000 --> 00:12:09.000]  都屬於萬鈞耶和的律法審判下
[00:12:09.000 --> 00:12:11.000]  以至到波斯王興起
[00:12:11.000 --> 00:12:13.000]  然後波斯王容許以色列人
[00:12:13.000 --> 00:12:17.000]  回到耶路撒冷重建聖殿
[00:12:17.000 --> 00:12:21.000]  撒加利亞書要表明一件很重要的事情
[00:12:21.000 --> 00:12:29.000]  經歷了苦難、困難、被亡國、被擄之後
[00:12:29.000 --> 00:12:33.000]  原來萬鈞耶和說有新的東西在做
[00:12:33.000 --> 00:12:39.000]  而這個做法是開啟了猶太人對整個律法
[00:12:39.000 --> 00:12:44.000]  可以在世界各地有一個新的觀念
[00:12:44.000 --> 00:12:46.000]  如果這樣說的話
[00:12:46.000 --> 00:12:50.000]  我的問題要馬上問的是
[00:12:50.000 --> 00:12:54.000]  Fold Church的弟兄姊妹有什麼是新的?
[00:12:54.000 --> 00:12:56.000]  我馬上要問的是
[00:12:56.000 --> 00:13:00.000]  除了我們經常到不同的地方
[00:13:00.000 --> 00:13:01.000]  因為我們經常租不到地方
[00:13:01.000 --> 00:13:04.000]  不是穩定地租到一個地方
[00:13:04.000 --> 00:13:06.000]  所以今天我們來深崇
[00:13:06.000 --> 00:13:09.000]  除了我們會很Fold之外
[00:13:09.000 --> 00:13:12.000]  有什麼是我們新的東西?
[00:13:12.000 --> 00:13:17.000]  我試試這樣去描繪這幅圖畫
[00:13:17.000 --> 00:13:22.000]  我們經歷了一些事情
[00:13:22.000 --> 00:13:25.000]  所以我們會去到一個新的角度
[00:13:25.000 --> 00:13:27.000]  大家明白嗎?
[00:13:27.000 --> 00:13:28.000]  我們遇到一些事情
[00:13:28.000 --> 00:13:30.000]  所以我們會去到一個新的角度
[00:13:30.000 --> 00:13:32.000]  這個新的角度好像Fold Church
[00:13:32.000 --> 00:13:34.000]  就是這個群體
[00:13:34.000 --> 00:13:36.000]  情況像什麼呢?
[00:13:36.000 --> 00:13:37.000]  像金祭之國
[00:13:37.000 --> 00:13:38.000]  我們來看看金祭之國
[00:13:38.000 --> 00:13:40.000]  有一張Powerpoint是說它的
[00:13:40.000 --> 00:13:43.000]  大家認不認識?
[00:13:43.000 --> 00:13:45.000]  如果你有看的話
[00:13:45.000 --> 00:13:47.000]  那是岑珈其在扮的那個
[00:13:47.000 --> 00:13:49.000]  再看下一張
[00:13:49.000 --> 00:13:50.000]  我沒有騙大家
[00:13:50.000 --> 00:13:52.000]  下一張應該是葵線King
[00:13:52.000 --> 00:13:53.000]  葵線King是傻子
[00:13:53.000 --> 00:13:55.000]  不停地射殺那個
[00:13:55.000 --> 00:13:56.000]  大家不要看了
[00:13:56.000 --> 00:13:57.000]  很殘忍的
[00:13:57.000 --> 00:13:59.000]  每個人都射爆頭
[00:13:59.000 --> 00:14:01.000]  好,我們再看下一張
[00:14:01.000 --> 00:14:03.000]  你看看就算是當真
[00:14:03.000 --> 00:14:05.000]  最近他拍的遊戲節目
[00:14:05.000 --> 00:14:07.000]  全部抄金祭之國
[00:14:07.000 --> 00:14:09.000]  所以岑珈其、彤彤那些
[00:14:09.000 --> 00:14:11.000]  最近還有陳柏宇
[00:14:11.000 --> 00:14:14.000]  再加上Marv去拍
[00:14:14.000 --> 00:14:18.000]  他玩的遊戲全部都抄金祭之國的遊戲
[00:14:18.000 --> 00:14:22.000]  為什麼我要說一下金祭之國呢?
[00:14:22.000 --> 00:14:24.000]  我不會劇透的
[00:14:24.000 --> 00:14:25.000]  雖然我經常都會
[00:14:25.000 --> 00:14:29.000]  但是不會
[00:14:29.000 --> 00:14:30.000]  金祭之國是什麼呢?
[00:14:30.000 --> 00:14:33.000]  是一個很無聊的自閉
[00:14:33.000 --> 00:14:34.000]  不是自閉
[00:14:34.000 --> 00:14:36.000]  就是沒有什麼事情做的男生
[00:14:36.000 --> 00:14:38.000]  在現實世界裡沒有什麼事情做
[00:14:38.000 --> 00:14:40.000]  經常被弟弟、爸爸小看
[00:14:40.000 --> 00:14:42.000]  突然間到了一個新的角度
[00:14:42.000 --> 00:14:46.000]  他成為了一個很英雄式的人物
[00:14:46.000 --> 00:14:47.000]  女生就是這樣
[00:14:47.000 --> 00:14:49.000]  不過你不要問為什麼突然去到新的角度
[00:14:49.000 --> 00:14:50.000]  這是劇透的
[00:14:50.000 --> 00:14:51.000]  不要看了
[00:14:51.000 --> 00:14:52.000]  第二季才知道
[00:14:52.000 --> 00:14:53.000]  最後才知道
[00:14:53.000 --> 00:14:56.000]  但是很奇怪的是什麼呢?
[00:14:56.000 --> 00:15:00.000]  整套金祭之國想表達的東西就是
[00:15:00.000 --> 00:15:02.000]  他們很討厭在日本
[00:15:02.000 --> 00:15:04.000]  懷疑是日本的文化
[00:15:04.000 --> 00:15:07.000]  其實有很多很虛假的東西
[00:15:07.000 --> 00:15:10.000]  在金祭之國裡玩遊戲
[00:15:10.000 --> 00:15:11.000]  你做好人的話
[00:15:11.000 --> 00:15:14.000]  其他人就會懷疑你是一個偽善的人
[00:15:14.000 --> 00:15:17.000]  偽善這個字在金祭之國用得最多
[00:15:17.000 --> 00:15:21.000]  在我的不文明的統計下
[00:15:21.000 --> 00:15:23.000]  經常聽到你做好事
[00:15:23.000 --> 00:15:25.000]  大家就會說你是一個很偽善的人
[00:15:25.000 --> 00:15:27.000]  他想抱怨什麼呢?
[00:15:27.000 --> 00:15:29.000]  原來在我們現實社會裡
[00:15:29.000 --> 00:15:32.000]  我們都知道要道歉
[00:15:32.000 --> 00:15:33.000]  要知道做好事
[00:15:33.000 --> 00:15:34.000]  要知道什麼
[00:15:34.000 --> 00:15:37.000]  但其實你和我哪一骨子都知道
[00:15:37.000 --> 00:15:41.000]  猜對方是否真的這樣想
[00:15:41.000 --> 00:15:42.000]  我們說對不起
[00:15:42.000 --> 00:15:45.000]  其實對方是否真的對不起
[00:15:45.000 --> 00:15:46.000]  不用說
[00:15:46.000 --> 00:15:48.000]  小朋友一要他道歉
[00:15:48.000 --> 00:15:50.000]  他一定會說「對不起」
[00:15:50.000 --> 00:15:51.000]  一道歉
[00:15:51.000 --> 00:15:52.000]  另一個人就會聽到
[00:15:52.000 --> 00:15:53.000]  什麼叫「對不起」
[00:15:53.000 --> 00:15:55.000]  你是不是真心對不起
[00:15:55.000 --> 00:15:58.000]  我們現實世界裡有很多傷害
[00:15:58.000 --> 00:16:00.000]  給予傷害的東西
[00:16:00.000 --> 00:16:02.000]  金祭之國就是在說
[00:16:02.000 --> 00:16:03.000]  現實是這樣的
[00:16:03.000 --> 00:16:06.000]  讓你突然在一個新的角度裡
[00:16:06.000 --> 00:16:08.000]  玩遊戲
[00:16:08.000 --> 00:16:09.000]  玩完遊戲之後
[00:16:09.000 --> 00:16:12.000]  就試到你是否一個真誠的人
[00:16:12.000 --> 00:16:14.000]  是否一個真心真意的人
[00:16:14.000 --> 00:16:17.000]  還是一個純粹為自己利益的人
[00:16:17.000 --> 00:16:21.000]  金祭之國就好像在玩一個遊戲
[00:16:21.000 --> 00:16:23.000]  最有名的遊戲就是
[00:16:23.000 --> 00:16:25.000]  童童的遊戲
[00:16:25.000 --> 00:16:27.000]  如果你知道小薯茄的童童
[00:16:27.000 --> 00:16:28.000]  有份去玩那個遊戲
[00:16:28.000 --> 00:16:30.000]  和沈家琪一起玩遊戲
[00:16:30.000 --> 00:16:33.000]  你要箍著鏡箍後面
[00:16:33.000 --> 00:16:36.000]  有一個攜線紅心梅花街轉
[00:16:36.000 --> 00:16:38.000]  就是一群人一起玩
[00:16:38.000 --> 00:16:39.000]  你就要靠別人告訴你
[00:16:39.000 --> 00:16:43.000]  你後面那個是什麼花
[00:16:43.000 --> 00:16:45.000]  攜線紅心梅花街轉
[00:16:45.000 --> 00:16:47.000]  你看不到的
[00:16:47.000 --> 00:16:49.000]  大家就告訴你
[00:16:49.000 --> 00:16:51.000]  你相信他的話
[00:16:51.000 --> 00:16:52.000]  你就去他的房間
[00:16:52.000 --> 00:16:53.000]  你說攜線
[00:16:53.000 --> 00:16:54.000]  如果你真的攜線
[00:16:54.000 --> 00:16:56.000]  就沒事出來玩
[00:16:56.000 --> 00:16:57.000]  如果別人騙你
[00:16:57.000 --> 00:16:58.000]  你相信
[00:16:58.000 --> 00:16:59.000]  其實你是紅心的
[00:16:59.000 --> 00:17:00.000]  你不去攜線
[00:17:00.000 --> 00:17:02.000]  就好像無緣無故的死光槍
[00:17:02.000 --> 00:17:04.000]  就死了
[00:17:04.000 --> 00:17:06.000]  如果你看這個遊戲的話
[00:17:06.000 --> 00:17:10.000]  你會發覺很殘忍
[00:17:10.000 --> 00:17:13.000]  和你同盟的人
[00:17:13.000 --> 00:17:16.000]  信得多認真都好
[00:17:16.000 --> 00:17:18.000]  去到後來
[00:17:18.000 --> 00:17:21.000]  都是用鬼咋地對你
[00:17:21.000 --> 00:17:23.000]  金祭之國有一個叫海濱的地方
[00:17:23.000 --> 00:17:25.000]  海濱的地方是什麼
[00:17:25.000 --> 00:17:26.000]  他們玩遊戲之前
[00:17:26.000 --> 00:17:27.000]  大約有三天
