
[00:00:00.000 --> 00:00:07.000]  很享受剛才的敬拜,我在後面也一直一起去敬拜
[00:04:57.000 --> 00:04:58.000]  如果是TWICE在那裡
[00:04:58.000 --> 00:04:59.000]  你就更加會去
[00:04:59.000 --> 00:05:02.000]  你會發覺你會坐山長水遠去
[00:05:02.000 --> 00:05:04.000]  所以這兩個可能都不是你的茶
[00:05:04.000 --> 00:05:05.000]  你都不去
[00:05:05.000 --> 00:05:08.000]  歐瑞強在那裡你會不會去呢?
[00:05:08.000 --> 00:05:09.000]  你不要說
[00:05:09.000 --> 00:05:10.000]  有人去的
[00:05:10.000 --> 00:05:12.000]  林子祥那裡也有人去的
[00:05:12.000 --> 00:05:17.000]  你會發覺不同人有不同的喜好
[00:05:17.000 --> 00:05:19.000]  耶穌做了一件事很大
[00:05:19.000 --> 00:05:20.000]  耶穌做了一件事
[00:05:20.000 --> 00:05:23.000]  對於當事人來說是匪夷所思的事情
[00:05:23.000 --> 00:05:24.000]  想看看
[00:05:24.000 --> 00:05:27.000]  於是就跟著去
[00:05:27.000 --> 00:05:31.000]  所以那件事就去到
[00:05:31.000 --> 00:05:32.000]  來見耶穌
[00:05:32.000 --> 00:05:34.000]  你見到第三節其實是說
[00:05:34.000 --> 00:05:36.000]  耶穌上了山上見了很多人
[00:05:36.000 --> 00:05:40.000]  於是世事記載了伍丙兒的神蹟
[00:05:40.000 --> 00:05:42.000]  我相信很多弟兄姐妹都聽過
[00:05:42.000 --> 00:05:45.000]  我就不特別詳細提及這部分
[00:05:45.000 --> 00:05:47.000]  但見完神蹟之後
[00:05:47.000 --> 00:05:48.000]  第十四節
[00:05:48.000 --> 00:05:51.000]  因為人們又見到耶穌有閒神蹟
[00:05:51.000 --> 00:05:53.000]  所以這次是自己受惠
[00:05:53.000 --> 00:05:56.000]  經歷了伍丙兒的公認之後
[00:05:56.000 --> 00:05:57.000]  他自己受惠
[00:05:57.000 --> 00:05:59.000]  這個真的可以
[00:05:59.000 --> 00:06:02.000]  這個真的要在世上來的才知道
[00:06:02.000 --> 00:06:06.000]  所以耶穌就知道他們後步
[00:06:06.000 --> 00:06:09.000]  就是要強迫他作惡
[00:06:09.000 --> 00:06:12.000]  其實裡面還有一些原因
[00:06:12.000 --> 00:06:14.000]  耶穌做了一個神蹟
[00:06:14.000 --> 00:06:16.000]  上次清心目者講道的時候
[00:06:16.000 --> 00:06:19.000]  都輕輕用了這個是講休息的內容
[00:06:19.000 --> 00:06:22.000]  但耶穌行這個神蹟是有他的心意的
[00:06:22.000 --> 00:06:24.000]  在這個神蹟裡面
[00:06:24.000 --> 00:06:28.000]  但人們看不到耶穌為什麼行這個神蹟
[00:06:28.000 --> 00:06:31.000]  但見到耶穌行這個神蹟
[00:06:31.000 --> 00:06:33.000]  因為耶穌是很厲害
[00:06:33.000 --> 00:06:34.000]  於是乎
[00:06:34.000 --> 00:06:35.000]  這個可以
[00:06:35.000 --> 00:06:37.000]  這個連吃都可以
[00:06:37.000 --> 00:06:41.000]  不如我們就叫他做王吧
[00:06:41.000 --> 00:06:44.000]  我都明白他們會帶著一些大前提
[00:06:44.000 --> 00:06:47.000]  知道這個是有能力者的
[00:06:47.000 --> 00:06:49.000]  但耶穌就看穿了他們
[00:06:49.000 --> 00:06:53.000]  耶穌就獨自到山上
[00:06:53.000 --> 00:06:55.000]  就是他自己一個
[00:06:55.000 --> 00:06:57.000]  然後就晚上
[00:06:57.000 --> 00:06:59.000]  那些門徒就去到海邊
[00:06:59.000 --> 00:07:01.000]  因為他們自己上了山上
[00:07:01.000 --> 00:07:03.000]  那些門徒就離開了
[00:07:03.000 --> 00:07:06.000]  上船就去到另外一邊去加拔流
[00:07:06.000 --> 00:07:07.000]  天都黑了
[00:07:07.000 --> 00:07:09.000]  講明是耶穌沒有和他們一起
[00:07:09.000 --> 00:07:11.000]  是分開了的
[00:07:11.000 --> 00:07:15.000]  船上就很大風大浪
[00:07:15.000 --> 00:07:18.000]  於是乎他們就很害怕
[00:07:18.000 --> 00:07:21.000]  但見到耶穌走在水上
[00:07:21.000 --> 00:07:22.000]  就靠近他們的船
[00:07:22.000 --> 00:07:23.000]  就說你們不用怕
[00:07:23.000 --> 00:07:25.000]  是我,不要怕
[00:07:25.000 --> 00:07:27.000]  門徒就很欣然
[00:07:27.000 --> 00:07:29.000]  就講得很平淡
[00:07:29.000 --> 00:07:31.000]  不是一些很複雜的東西
[00:07:31.000 --> 00:07:34.000]  但我相信這麼晚
[00:07:34.000 --> 00:07:37.000]  有人在水上走過的時候
[00:07:37.000 --> 00:07:41.000]  我想你應該不會這麼淡定
[00:07:41.000 --> 00:07:42.000]  是不是?
[00:07:42.000 --> 00:07:45.000]  晚上有人這樣飄過來
[00:07:45.000 --> 00:07:46.000]  是不是?
[00:07:46.000 --> 00:07:47.000]  你這麼淡定
[00:07:47.000 --> 00:07:49.000]  我想你不會吧
[00:07:49.000 --> 00:07:52.000]  但我相信那些門徒認得耶穌的聲音
[00:07:52.000 --> 00:07:55.000]  是我,不用怕
[00:07:55.000 --> 00:07:57.000]  他們真的OK
[00:07:57.000 --> 00:07:59.000]  我想反過來問
[00:07:59.000 --> 00:08:00.000]  耶穌和你說話
[00:08:00.000 --> 00:08:02.000]  你會不會分開耶穌的聲音呢?
[00:08:02.000 --> 00:08:06.000]  我真的沒有感受過
[00:08:06.000 --> 00:08:08.000]  突然有聲音和你說
[00:08:08.000 --> 00:08:09.000]  這是我的愛子
[00:08:09.000 --> 00:08:11.000]  我從來都沒有聽過這些
[00:08:11.000 --> 00:08:13.000]  我經常和一些電視節目說
[00:08:13.000 --> 00:08:15.000]  上帝和你說話
[00:08:15.000 --> 00:08:16.000]  我都很認真問上帝
[00:08:16.000 --> 00:08:17.000]  怎樣和你說話
[00:08:17.000 --> 00:08:19.000]  聲音大概是怎樣的
[00:08:19.000 --> 00:08:21.000]  這是很虛心地了解
[00:08:21.000 --> 00:08:26.000]  但我相信那些門徒真的熟悉耶穌
[00:08:26.000 --> 00:08:27.000]  而在過程當中
[00:08:27.000 --> 00:08:28.000]  是我,不用怕
[00:08:28.000 --> 00:08:31.000]  所以因而接受了耶穌上船
[00:08:31.000 --> 00:08:34.000]  於是就去到那裡
[00:08:34.000 --> 00:08:35.000]  事情發展下去是怎樣呢?
[00:08:35.000 --> 00:08:37.000]  第23節
[00:08:37.000 --> 00:08:38.000]  即是第20節
[00:08:38.000 --> 00:08:39.000]  第二天
[00:08:39.000 --> 00:08:41.000]  留在岸邊的人應該要等耶穌
[00:08:41.000 --> 00:08:43.000]  他們看到一條船
[00:08:43.000 --> 00:08:46.000]  耶穌之前那一晚自己上了山上
[00:08:46.000 --> 00:08:47.000]  門徒自己離開了
[00:08:47.000 --> 00:08:49.000]  他們沒有在一起
[00:08:49.000 --> 00:08:52.000]  但船就在那裡
[00:08:52.000 --> 00:08:55.000]  但找不到耶穌
[00:08:55.000 --> 00:08:59.000]  整件事是耶穌避開和轉移
[00:08:59.000 --> 00:09:01.000]  即是瞬間轉移到別處
[00:09:01.000 --> 00:09:02.000]  去了船上
[00:09:02.000 --> 00:09:03.000]  所以他們找不到
[00:09:03.000 --> 00:09:05.000]  但他們知道找不到的時候
[00:09:05.000 --> 00:09:07.000]  就知道那些門徒去了那邊
[00:09:07.000 --> 00:09:10.000]  於是就坐船去找那些門徒
[00:09:10.000 --> 00:09:12.000]  接著見到耶穌的時候
[00:09:12.000 --> 00:09:13.000]  第一句問
[00:09:13.000 --> 00:09:17.000]  拉比,你何時來到這裡的?
[00:09:17.000 --> 00:09:19.000]  耶穌刻意避開他們
[00:09:19.000 --> 00:09:21.000]  但他們在跟門徒的時候
[00:09:21.000 --> 00:09:22.000]  就見到耶穌
[00:09:22.000 --> 00:09:23.000]  就問何時來到
[00:09:23.000 --> 00:09:25.000]  其實如果我問第一個問題
[00:09:25.000 --> 00:09:27.000]  如果我當時的人問他
[00:09:27.000 --> 00:09:29.000]  其實你怎樣來的?
[00:09:29.000 --> 00:09:31.000]  你讀經的時候會問
[00:09:31.000 --> 00:09:34.000]  其實耶穌怎樣來的?
[00:09:34.000 --> 00:09:35.000]  這個人不行
[00:09:35.000 --> 00:09:37.000]  瞬間轉移
[00:09:37.000 --> 00:09:40.000]  我看龍珠大
[00:09:40.000 --> 00:09:42.000]  你懂得笑了
[00:09:42.000 --> 00:09:46.000]  當悟空去了第二個星球的時候
[00:09:46.000 --> 00:09:48.000]  那裡的人沒有什麼武功
[00:09:48.000 --> 00:09:50.000]  但他們懂得瞬間轉移
[00:09:50.000 --> 00:09:53.000]  我覺得這一招是挺厲害的
[00:09:53.000 --> 00:09:54.000]  到了26節
[00:09:54.000 --> 00:09:55.000]  耶穌就回答
[00:09:55.000 --> 00:09:58.000]  其實你來找我
[00:09:58.000 --> 00:09:59.000]  他問第一個問題
[00:09:59.000 --> 00:10:00.000]  你何時來到這裡的?
[00:10:00.000 --> 00:10:02.000]  耶穌問你來找我幹什麼?
[00:10:02.000 --> 00:10:03.000]  我實實在在告訴你
[00:10:03.000 --> 00:10:05.000]  你找我的原因是想
[00:10:05.000 --> 00:10:07.000]  是不是因為見到神蹟
[00:10:07.000 --> 00:10:08.000]  是因為吃得飽
[00:10:08.000 --> 00:10:13.000]  還是你不要為這些會壞的食物勞心
[00:10:13.000 --> 00:10:16.000]  你應該為能夠存永生的食物操勞
[00:10:16.000 --> 00:10:19.000]  這些食物是人子賜給你的
[00:10:19.000 --> 00:10:21.000]  父已經印證了
[00:10:21.000 --> 00:10:22.000]  意思是說什麼呢?
[00:10:22.000 --> 00:10:24.000]  這裡可能大家
[00:10:24.000 --> 00:10:27.000]  如果沒有第五章的背景的時候
[00:10:27.000 --> 00:10:30.000]  你可能聽得不太明白
[00:10:30.000 --> 00:10:33.000]  因為第五章在不是太遲的時候
[00:10:33.000 --> 00:10:37.000]  醫治了38年的病者
[00:10:37.000 --> 00:10:40.000]  然後那些人就挑耶穌記
[00:10:40.000 --> 00:10:42.000]  就問你你怎樣做到這件事
[00:10:42.000 --> 00:10:44.000]  耶穌就第一次跟他們說
[00:10:44.000 --> 00:10:48.000]  是父差我來將能力彰顯
[00:10:48.000 --> 00:10:49.000]  然後那些人就問
[00:10:49.000 --> 00:10:51.000]  你的父是誰?
[00:10:51.000 --> 00:10:52.000]  然後耶穌說
[00:10:52.000 --> 00:10:53.000]  你不認識我的父
[00:10:53.000 --> 00:10:55.000]  你也不會認識我的
[00:10:55.000 --> 00:10:57.000]  而當中也說得清楚
[00:10:57.000 --> 00:11:00.000]  就是父都差派摩西的時候
[00:11:00.000 --> 00:11:01.000]  如果你信摩西
[00:11:01.000 --> 00:11:03.000]  你應該也是信我的
[00:11:03.000 --> 00:11:06.000]  其實耶穌不斷在第五章裡
[00:11:06.000 --> 00:11:09.000]  跟那些周圍的人說
[00:11:09.000 --> 00:11:12.000]  其實你信摩西
[00:11:12.000 --> 00:11:16.000]  真正應該是信差摩西的父
[00:11:16.000 --> 00:11:17.000]  而你信我
[00:11:17.000 --> 00:11:20.000]  你也要知道差我來的父
[00:11:20.000 --> 00:11:22.000]  其實耶穌要說得很清楚
[00:11:22.000 --> 00:11:25.000]  我的能力不只是看到我的能力
[00:11:25.000 --> 00:11:28.000]  是看到差我來者
[00:11:28.000 --> 00:11:29.000]  今天你所見到的
[00:11:29.000 --> 00:11:30.000]  你已經吃餅吃飽了
[00:11:30.000 --> 00:11:32.000]  不只是因為吃餅吃飽了
[00:11:32.000 --> 00:11:35.000]  你已經知道能夠讓你吃餅吃飽
[00:11:35.000 --> 00:11:36.000]  不只是看到現象
[00:11:36.000 --> 00:11:41.000]  是看到背後誰差我來的能力者
[00:11:41.000 --> 00:11:44.000]  當昔日摩西被人嘮叨的時候
[00:11:44.000 --> 00:11:46.000]  其實他不是不信摩西
[00:11:46.000 --> 00:11:48.000]  他只是不信上帝
[00:11:48.000 --> 00:11:51.000]  當初你見到出埃及的時候
[00:11:51.000 --> 00:11:54.000]  其實那些人不是在嘮叨摩西之餘
[00:11:54.000 --> 00:11:56.000]  其實他們在嘮叨背後上帝
[00:11:56.000 --> 00:11:57.000]  埋怨上帝
[00:11:57.000 --> 00:12:00.000]  所以整件事不只是看外表
[00:12:00.000 --> 00:12:03.000]  你要知道背後發生什麼事
[00:12:03.000 --> 00:12:05.000]  所以這裡就在說
[00:12:05.000 --> 00:12:10.000]  你應該看到這個能力就是父印證我的能力
[00:12:10.000 --> 00:12:12.000]  接著再下去的時候
[00:12:12.000 --> 00:12:13.000]  於是他們問
[00:12:13.000 --> 00:12:17.000]  其實怎樣才是在做上帝的工作呢
[00:12:17.000 --> 00:12:18.000]  耶穌跟他說
[00:12:18.000 --> 00:12:20.000]  你信神差我來
[00:12:20.000 --> 00:12:23.000]  就是信上帝神的工作
[00:12:23.000 --> 00:12:26.000]  即是你信差我來的父
[00:12:26.000 --> 00:12:29.000]  就是在信上帝
[00:12:29.000 --> 00:12:32.000]  這個對於你們來說
[00:12:32.000 --> 00:12:34.000]  可能都未必很靠近
[00:12:34.000 --> 00:12:36.000]  但他們都覺得怎樣呢
[00:12:36.000 --> 00:12:38.000]  因為他們一直以來都是在看表面那一層
[00:12:38.000 --> 00:12:41.000]  他們不是很理解後面的意思
[00:12:41.000 --> 00:12:44.000]  於是就跟他們說
[00:12:44.000 --> 00:12:47.000]  其實你行神蹟
[00:12:47.000 --> 00:12:49.000]  你行神蹟讓我們看到
[00:12:49.000 --> 00:12:51.000]  好讓我們知道你是怎樣做
[00:12:51.000 --> 00:12:53.000]  還有你是做什麼
[00:12:53.000 --> 00:12:56.000]  我們的祖宗在曠野吃過麻辣
[00:12:56.000 --> 00:12:59.000]  好像經上記住
[00:12:59.000 --> 00:13:02.000]  從天上賜食物給我們
[00:13:02.000 --> 00:13:05.000]  他仍然是在說一些表面上看到的東西
[00:13:05.000 --> 00:13:08.000]  或者可以經歷的東西
[00:13:08.000 --> 00:13:09.000]  但耶穌跟他說
[00:13:09.000 --> 00:13:11.000]  我認真跟你說
[00:13:11.000 --> 00:13:15.000]  其實從天上降糧給你不是摩西給你的
[00:13:15.000 --> 00:13:18.000]  是真正天父給你的
[00:13:18.000 --> 00:13:23.000]  其實真正上帝的糧是來自天父的供應
[00:13:23.000 --> 00:13:29.000]  耶穌花了很多時間讓你們明白
[00:13:29.000 --> 00:13:31.000]  不要著緊於眼前的事情
[00:13:31.000 --> 00:13:35.000]  最緊要的是真正的原因是什麼
[00:13:35.000 --> 00:13:40.000]  對於當時的人來說
[00:13:40.000 --> 00:13:42.000]  是不容易理解的
[00:13:42.000 --> 00:13:45.000]  但回到我們現在
[00:13:45.000 --> 00:13:49.000]  問你其實上教會對你是什麼概念呢
[00:13:49.000 --> 00:13:51.000]  為什麼你要上教會呢
[00:13:51.000 --> 00:13:54.000]  如果教會是一個實體的東西
[00:13:54.000 --> 00:13:55.000]  是可以看到的
[00:13:55.000 --> 00:13:56.000]  有群人在那裏
[00:13:56.000 --> 00:13:58.000]  如果看不到的就是
[00:13:58.000 --> 00:14:00.000]  信耶穌是什麼呢
[00:14:00.000 --> 00:14:04.000]  我在講道的時候問過
[00:14:04.000 --> 00:14:06.000]  有誰見過耶穌呢
[00:14:06.000 --> 00:14:10.000]  可以舉手
[00:14:10.000 --> 00:14:12.000]  見不到
[00:14:12.000 --> 00:14:14.000]  但你見不到耶穌
[00:14:14.000 --> 00:14:16.000]  你又信耶穌
[00:14:16.000 --> 00:14:18.000]  其實是什麼一回事呢
[00:14:18.000 --> 00:14:22.000]  其實差不多類近的就是
[00:14:22.000 --> 00:14:26.000]  他們只看到眼前能否吃飽
[00:14:26.000 --> 00:14:29.000]  只看到摩西提醒他們
[00:14:29.000 --> 00:14:32.000]  馬拿是上帝的供應的時候
[00:14:32.000 --> 00:14:38.000]  但你不理解為何上帝要背後供應馬拿給他們呢
[00:14:38.000 --> 00:14:41.000]  看到上帝是應許的上帝
[00:14:41.000 --> 00:14:42.000]  供應的上帝
[00:14:42.000 --> 00:14:44.000]  保護的上帝
[00:14:44.000 --> 00:14:48.000]  看到上帝要做這些事
[00:14:48.000 --> 00:14:52.000]  讓他們明白上帝是一個什麼樣的上帝嗎
[00:14:52.000 --> 00:14:53.000]  回到我們
[00:14:53.000 --> 00:14:54.000]  回教會是什麼回事呢
[00:14:54.000 --> 00:14:56.000]  信耶穌是什麼回事呢
[00:14:56.000 --> 00:14:58.000]  回教會你見到一個實體的群體
[00:14:58.000 --> 00:15:01.000]  但在沒有教會回教會的話
[00:15:01.000 --> 00:15:03.000]  或者是回不了教會的話
[00:15:03.000 --> 00:15:07.000]  其實在信耶穌是什麼概念
[00:15:07.000 --> 00:15:09.000]  或者對你來說是什麼回事呢
[00:15:09.000 --> 00:15:10.000]  有什麼時候是多實在呢
[00:15:10.000 --> 00:15:12.000]  這個都值得去想一想
[00:15:12.000 --> 00:15:15.000]  或者去到這裏
[00:15:15.000 --> 00:15:17.000]  剛剛吃完晚飯的你
[00:15:17.000 --> 00:15:20.000]  血糖就在肚裏
[00:15:20.000 --> 00:15:23.000]  現在要用腦是比較辛苦的
[00:15:23.000 --> 00:15:26.000]  開始中暇了
[00:15:26.000 --> 00:15:27.000]  自由太多了
[00:15:27.000 --> 00:15:29.000]  還要想東西
[00:15:29.000 --> 00:15:32.000]  於是就放下了
[00:15:32.000 --> 00:15:36.000]  有時候在信仰上不是單單著重那種感受
[00:15:36.000 --> 00:15:39.000]  而需要有一個理性
[00:15:39.000 --> 00:15:41.000]  有一個分析力
[00:15:41.000 --> 00:15:44.000]  當困難的時候
[00:15:44.000 --> 00:15:48.000]  就是在問你的紮根在哪裏
[00:15:48.000 --> 00:15:51.000]  當所有人都將你的東西拿走
[00:15:51.000 --> 00:15:53.000]  有什麼是你最要保存的
[00:15:53.000 --> 00:15:54.000]  了解一下
[00:15:54.000 --> 00:15:57.000]  其實什麼驅使我的信仰能夠站立得穩
[00:15:57.000 --> 00:16:01.000]  什麼才能驅使我的信仰堅持呢
[00:16:01.000 --> 00:16:03.000]  耶穌正正告訴你
[00:16:03.000 --> 00:16:04.000]  其實這些表面的東西
[00:16:04.000 --> 00:16:08.000]  你已經知道哪一個才是做那件事的那個
[00:16:08.000 --> 00:16:10.000]  所以再下去
[00:16:10.000 --> 00:16:12.000]  於是他們就說
[00:16:12.000 --> 00:16:14.000]  不如你經常給我吃那樣東西吧
[00:16:14.000 --> 00:16:16.000]  如果我是耶穌
[00:16:16.000 --> 00:16:17.000]  我講到一個地步
[00:16:17.000 --> 00:16:19.000]  不如你不要理那麼多
[00:16:19.000 --> 00:16:20.000]  你照樣給我吧
[00:16:20.000 --> 00:16:22.000]  我會連血都吐出來
[00:16:22.000 --> 00:16:24.000]  說的你都不明白
[00:16:24.000 --> 00:16:26.000]  但耶穌是認真跟他說
[00:16:26.000 --> 00:16:28.000]  我就是生命的糧
[00:16:28.000 --> 00:16:30.000]  到我這裏來絕不飢餓
[00:16:30.000 --> 00:16:32.000]  信我的永不乾渴
[00:16:32.000 --> 00:16:34.000]  可使我告訴你們
[00:16:34.000 --> 00:16:36.000]  你們已經看見我還是不信
[00:16:36.000 --> 00:16:38.000]  凡負所賜給我的
[00:16:38.000 --> 00:16:40.000]  必到我這裏來
[00:16:40.000 --> 00:16:41.000]  到我這裏來的
[00:16:41.000 --> 00:16:42.000]  我總不掉棄他
[00:16:42.000 --> 00:16:44.000]  因為從天上降下來
[00:16:44.000 --> 00:16:46.000]  不是按自己的意願行
[00:16:46.000 --> 00:16:50.000]  而是遵行那差我來的旨意
[00:16:50.000 --> 00:16:52.000]  差我來的旨意
[00:16:52.000 --> 00:16:54.000]  就是他賜給我的
[00:16:54.000 --> 00:16:56.000]  要我一個也不失落
[00:16:56.000 --> 00:16:58.000]  並且在末日他復活
[00:16:58.000 --> 00:17:00.000]  因為我父的旨意
[00:17:00.000 --> 00:17:04.000]  是要叫每一個見旨而信的人得永生
[00:17:04.000 --> 00:17:07.000]  並且在末日我要使他復活
[00:17:07.000 --> 00:17:09.000]  可能你看見這裏有很多字
[00:17:09.000 --> 00:17:12.000]  但其實這段字的大概內容
[00:17:12.000 --> 00:17:14.000]  在第五章
[00:17:14.000 --> 00:17:17.000]  不事大辭的神蹟走了之後
[00:17:17.000 --> 00:17:19.000]  人們去挑戰耶穌的時候
[00:17:19.000 --> 00:17:22.000]  耶穌表明
[00:17:22.000 --> 00:17:27.000]  是我是受父差派來做這些工作的時候
[00:17:27.000 --> 00:17:30.000]  而末日也會見到更大的神蹟
[00:17:30.000 --> 00:17:33.000]  見到死人復活的情況
[00:17:33.000 --> 00:17:36.000]  其實耶穌只不過跟他們重溫
[00:17:36.000 --> 00:17:38.000]  說過這些話
[00:17:38.000 --> 00:17:40.000]  很多時候耶穌不只是說一次
[00:17:40.000 --> 00:17:42.000]  在不同人跟隨的時候
[00:17:42.000 --> 00:17:44.000]  他認真再說一次
[00:17:44.000 --> 00:17:48.000]  重點仍然是
[00:17:48.000 --> 00:17:50.000]  你今天見到這個現象
[00:17:50.000 --> 00:17:52.000]  不只是一個現象
[00:17:52.000 --> 00:17:55.000]  是有心思、有很重要的訊息帶給你
[00:17:55.000 --> 00:17:57.000]  而我是一個能力者
