
[00:00:00.000 --> 00:00:03.340]  真的因著我們向你獻上感謝和讚美
[00:03:39.040 --> 00:03:42.040]  (笑聲)
[00:03:42.040 --> 00:03:45.040]  竟然會這麼艱難呢
[00:03:45.040 --> 00:03:46.040]  好像這個PowerPoint
[00:03:46.040 --> 00:03:48.040]  按多久都按不對呢
[00:03:48.040 --> 00:03:49.040]  (笑聲)
[00:03:49.040 --> 00:03:50.040]  謝謝
[00:03:50.040 --> 00:03:51.040]  謝謝
[00:03:51.040 --> 00:03:52.040]  不知道這首歌
[00:03:52.040 --> 00:03:53.040]  大家聽下去
[00:03:53.040 --> 00:03:54.040]  或者我讀的歌詞
[00:03:54.040 --> 00:03:56.040]  大家可以回到自己的YouTube
[00:03:56.040 --> 00:03:58.040]  搜尋Day6 Happy
[00:03:58.040 --> 00:03:59.040]  這個歌詞
[00:03:59.040 --> 00:04:01.040]  不知道大家有沒有同感呢?
[00:04:01.040 --> 00:04:02.040]  共鳴呢?
[00:04:02.040 --> 00:04:05.040]  只是想要無憂無慮地過每一天而已
[00:04:05.040 --> 00:04:09.040]  為什麼可以開心無憂無慮都這麼難呢?
[00:04:09.040 --> 00:04:13.040]  為什麼我們的每一天都這麼艱難呢?
[00:04:13.040 --> 00:04:16.040]  我想這個歌詞不單是適合韓國
[00:04:16.040 --> 00:04:18.040]  可能我們香港人所想的
[00:04:18.040 --> 00:04:20.040]  面對的情況都很相似
[00:04:20.040 --> 00:04:21.040]  你說要Happy?
[00:04:21.040 --> 00:04:22.040]  真的可以嗎?
[00:04:22.040 --> 00:04:24.040]  日子這麼難捱
[00:04:24.040 --> 00:04:26.040]  是不是真的可以Happy呢?
[00:04:26.040 --> 00:04:28.040]  很多事情都已經塵埃落定了
[00:04:28.040 --> 00:04:31.040]  表面一切恢復正常了
[00:04:31.040 --> 00:04:32.040]  但看深入一點
[00:04:32.040 --> 00:04:36.040]  仍然覺得很多古怪到笑的事情
[00:04:36.040 --> 00:04:39.040]  正如John之前給我們一封家書
[00:04:39.040 --> 00:04:41.040]  在這個時候
[00:04:41.040 --> 00:04:44.040]  其實不快樂是很容易的
[00:04:44.040 --> 00:04:47.040]  但快樂是很少有的
[00:04:47.040 --> 00:04:49.040]  不過今天說快樂
[00:04:49.040 --> 00:04:52.040]  自然是很想今天2024年
[00:04:52.040 --> 00:04:53.040]  再一次崇拜
[00:04:53.040 --> 00:04:54.040]  如果大家有留意
[00:04:54.040 --> 00:04:56.040]  我今天沒有穿綠色
[00:04:56.040 --> 00:04:58.040]  我本身個人是
[00:04:58.040 --> 00:05:00.040]  每次說到都穿綠色的
[00:05:00.040 --> 00:05:01.040]  我今天是特意不穿的
[00:05:01.040 --> 00:05:03.040]  因為想喜慶一點
[00:05:03.040 --> 00:05:06.040]  紅色是不是很喜慶呢?
[00:05:06.040 --> 00:05:07.040]  新年嘛
[00:05:07.040 --> 00:05:10.040]  所以2024年再一次崇拜
[00:05:10.040 --> 00:05:12.040]  希望大家聽完編導之後
[00:05:12.040 --> 00:05:14.040]  決議在2025年
[00:05:14.040 --> 00:05:18.040]  一起選擇成為快樂的
[00:05:18.040 --> 00:05:20.040]  耶穌基督跟隨者
[00:05:20.040 --> 00:05:21.040]  首先說快樂
[00:05:21.040 --> 00:05:24.040]  很想跟大家說喜樂和快樂
[00:05:24.040 --> 00:05:26.040]  不知道會不會有人這樣想
[00:05:26.040 --> 00:05:28.040]  我們的月題是快樂
[00:05:28.040 --> 00:05:31.040]  但聖經其實是叫我們喜樂的
[00:05:31.040 --> 00:05:34.040]  究竟我們是要喜樂還是快樂呢?
[00:05:34.040 --> 00:05:36.040]  不知道大家覺得喜樂和快樂
[00:05:36.040 --> 00:05:37.040]  是不是同一件事
[00:05:37.040 --> 00:05:39.040]  或者是否不同
[00:05:39.040 --> 00:05:41.040]  可能有些人會認為
[00:05:41.040 --> 00:05:44.040]  喜樂和快樂是對立的
[00:05:44.040 --> 00:05:45.040]  曾經聽過人這樣說
[00:05:45.040 --> 00:05:48.040]  基督徒不應該太渴求快樂
[00:05:48.040 --> 00:05:51.040]  這些熟悉膚淺的東西
[00:05:51.040 --> 00:05:54.040]  快樂只是情緒上的興奮
[00:05:54.040 --> 00:05:56.040]  去演唱會
[00:05:56.040 --> 00:05:57.040]  跳下唱下
[00:05:57.040 --> 00:05:58.040]  搖下頭
[00:05:58.040 --> 00:06:01.040]  讓你回味十天
[00:06:01.040 --> 00:06:03.040]  都是會失去的
[00:06:03.040 --> 00:06:06.040]  快樂最終都是會失去的
[00:06:06.040 --> 00:06:08.040]  做事這麼辛苦
[00:06:08.040 --> 00:06:09.040]  去旅行
[00:06:09.040 --> 00:06:10.040]  開心到瘋了
[00:06:10.040 --> 00:06:12.040]  回來上班
[00:06:12.040 --> 00:06:15.040]  壓力大到瘋了
[00:06:15.040 --> 00:06:16.040]  相反不是
[00:06:16.040 --> 00:06:18.040]  喜樂是甚麼意思呢?
[00:06:18.040 --> 00:06:20.040]  屬靈的東西
[00:06:20.040 --> 00:06:22.040]  我們要追求屬靈的東西
[00:06:22.040 --> 00:06:23.040]  高級一點的
[00:06:23.040 --> 00:06:26.040]  好像牽手一樣很開心
[00:06:26.040 --> 00:06:29.040]  是屬靈的東西
[00:06:29.040 --> 00:06:31.040]  見到未信主的人
[00:06:31.040 --> 00:06:32.040]  信主
[00:06:32.040 --> 00:06:34.040]  喜樂從心而發
[00:06:34.040 --> 00:06:35.040]  天使在唱歌
[00:06:35.040 --> 00:06:36.040]  Hallelujah
[00:06:36.040 --> 00:06:37.040]  感謝神
[00:06:37.040 --> 00:06:38.040]  好喜樂
[00:06:38.040 --> 00:06:39.040]  這些永遠擁有
[00:06:39.040 --> 00:06:41.040]  想起都開心
[00:06:41.040 --> 00:06:43.040]  不會失去
[00:06:43.040 --> 00:06:44.040]  沒有錯的
[00:06:44.040 --> 00:06:45.040]  其實這樣解釋
[00:06:45.040 --> 00:06:47.040]  是沒有對錯的
[00:06:47.040 --> 00:06:49.040]  不過將這些喜樂和快樂
[00:06:49.040 --> 00:06:50.040]  二分化
[00:06:50.040 --> 00:06:52.040]  有機會無形中
[00:06:52.040 --> 00:06:55.040]  會不知不覺地壓抑了快樂
[00:06:55.040 --> 00:06:56.040]  特別是這幾年
[00:06:56.040 --> 00:06:57.040]  有些人說
[00:06:57.040 --> 00:06:58.040]  不是吧?你這樣還笑得出來?
[00:06:58.040 --> 00:06:59.040]  還哈哈大笑?
[00:06:59.040 --> 00:07:02.040]  你有沒有搞錯?
[00:07:02.040 --> 00:07:04.040]  可能這種
[00:07:04.040 --> 00:07:05.040]  或者這麼說
[00:07:05.040 --> 00:07:06.040]  有些人都會覺得
[00:07:06.040 --> 00:07:07.040]  貶抑了快樂
[00:07:07.040 --> 00:07:09.040]  有時候可能都是基於
[00:07:09.040 --> 00:07:11.040]  教會傳統的歷史
[00:07:11.040 --> 00:07:13.040]  教父
[00:07:13.040 --> 00:07:14.040]  修道士
[00:07:14.040 --> 00:07:16.040]  或者心目中的傳道人
[00:07:16.040 --> 00:07:17.040]  牧師
[00:07:17.040 --> 00:07:19.040]  其實樣子沒有笑
[00:07:19.040 --> 00:07:22.040]  或者不是很講笑
[00:07:22.040 --> 00:07:25.040]  或者不是講得笑
[00:07:25.040 --> 00:07:27.040]  可能是這樣
[00:07:27.040 --> 00:07:29.040]  可能是傳統
[00:07:29.040 --> 00:07:31.040]  有些修道院的傳統
[00:07:31.040 --> 00:07:33.040]  是不讓人笑出聲
[00:07:33.040 --> 00:07:34.040]  之餘
[00:07:34.040 --> 00:07:35.040]  你講話引人笑
[00:07:35.040 --> 00:07:36.040]  你都不行
[00:07:36.040 --> 00:07:38.040]  我死定了
[00:07:38.040 --> 00:07:40.040]  不可以讓人笑
[00:07:40.040 --> 00:07:42.040]  甚至有人引用聖經
[00:07:42.040 --> 00:07:44.040]  我聽過有人這樣跟我說
[00:07:44.040 --> 00:07:49.040]  他說耶穌在聖經裡有沒有笑過?
[00:07:49.040 --> 00:07:51.040]  沒有啊
[00:07:51.040 --> 00:07:53.040]  耶穌在聖經裡說
[00:07:53.040 --> 00:07:56.040]  祂只是哭了
[00:07:56.040 --> 00:07:59.040]  你們還好笑嗎?
[00:07:59.040 --> 00:08:01.040]  真的是這樣
[00:08:01.040 --> 00:08:03.040]  我這個人
[00:08:03.040 --> 00:08:04.040]  大家都知道我很喜歡笑
[00:08:04.040 --> 00:08:05.040]  還笑得很大聲
[00:08:05.040 --> 00:08:07.040]  我簡直覺得用丹田笑
[00:08:07.040 --> 00:08:09.040]  是全世界最開心的事
[00:08:09.040 --> 00:08:11.040]  還有我很喜歡說enjoy
[00:08:11.040 --> 00:08:12.040]  這個字
[00:08:12.040 --> 00:08:13.040]  你去旅行
[00:08:13.040 --> 00:08:14.040]  enjoy
[00:08:14.040 --> 00:08:15.040]  你去侍奉
[00:08:15.040 --> 00:08:16.040]  enjoy
[00:08:16.040 --> 00:08:17.040]  就算你去廁所
[00:08:17.040 --> 00:08:19.040]  我都叫你enjoy
[00:08:19.040 --> 00:08:20.040]  真的
[00:08:20.040 --> 00:08:21.040]  什麼都要enjoy
[00:08:21.040 --> 00:08:23.040]  有一次有個人跟我說
[00:08:23.040 --> 00:08:24.040]  他說阿廷
[00:08:24.040 --> 00:08:27.040]  其實聖經說我們侍奉生命
[00:08:27.040 --> 00:08:30.040]  是受苦背十家
[00:08:30.040 --> 00:08:34.040]  還是笑哈哈enjoy
[00:08:34.040 --> 00:08:36.040]  我想了一想
[00:08:36.040 --> 00:08:37.040]  我就說
[00:08:37.040 --> 00:08:39.040]  當然是笑哈哈
[00:08:39.040 --> 00:08:42.040]  受苦背十家
[00:08:42.040 --> 00:08:44.040]  然後他就說
[00:08:44.040 --> 00:08:49.040]  受苦背十家還會哈哈笑嗎?
[00:08:49.040 --> 00:08:52.040]  我說不可以嗎?
[00:08:52.040 --> 00:08:54.040]  神真的想我們這麼慘嗎?
[00:08:54.040 --> 00:08:57.040]  神真的想我們這麼奇怪嗎?
[00:08:57.040 --> 00:08:58.040]  很喜樂
[00:08:58.040 --> 00:09:02.040]  但苦瓜乾的樣子
[00:09:02.040 --> 00:09:04.040]  真的要這麼奇怪嗎?
[00:09:04.040 --> 00:09:05.040]  是嗎?
[00:09:05.040 --> 00:09:06.040]  那個人苦口苦面
[00:09:06.040 --> 00:09:07.040]  但跟別人說
[00:09:07.040 --> 00:09:09.040]  我內心很喜樂
[00:09:09.040 --> 00:09:11.040]  其實說都不相信
[00:09:11.040 --> 00:09:14.040]  我認為快樂和喜樂
[00:09:14.040 --> 00:09:16.040]  沒必要這樣去二分化
[00:09:16.040 --> 00:09:18.040]  我講完這麼多
[00:09:18.040 --> 00:09:19.040]  講一下聖經
[00:09:19.040 --> 00:09:21.040]  如果用聖經的字義去講
[00:09:21.040 --> 00:09:22.040]  其實是同一個字
[00:09:22.040 --> 00:09:24.040]  菲律賓書四章四節
[00:09:24.040 --> 00:09:25.040]  我們很熟悉
[00:09:25.040 --> 00:09:26.040]  你們要常常喜樂
[00:09:26.040 --> 00:09:27.040]  那個原文
[00:09:27.040 --> 00:09:28.040]  大家不用理會
[00:09:28.040 --> 00:09:29.040]  總之那個字
[00:09:29.040 --> 00:09:31.040]  《約翰福音》四章三十六節
[00:09:31.040 --> 00:09:32.040]  最後那個字
[00:09:32.040 --> 00:09:34.040]  譯做快樂的和合本
[00:09:34.040 --> 00:09:35.040]  那個原文
[00:09:35.040 --> 00:09:36.040]  那個原文
[00:09:36.040 --> 00:09:38.040]  其實兩個字
[00:09:38.040 --> 00:09:40.040]  都是下面最大的字
[00:09:40.040 --> 00:09:42.040]  你不明白不要緊
[00:09:42.040 --> 00:09:43.040]  總之我告訴你
[00:09:43.040 --> 00:09:45.040]  是同一個字
[00:09:45.040 --> 00:09:46.040]  我會讀的
[00:09:46.040 --> 00:09:47.040]  卡我
[00:09:47.040 --> 00:09:48.040]  對嗎?
[00:09:48.040 --> 00:09:50.040]  卡我
[00:09:50.040 --> 00:09:52.040]  這個字就是解喜樂
[00:09:52.040 --> 00:09:53.040]  簡單來說
[00:09:53.040 --> 00:09:55.040]  和合本裡的快樂和喜樂
[00:09:55.040 --> 00:09:56.040]  是同一個字
[00:09:56.040 --> 00:09:57.040]  同一個字
[00:09:57.040 --> 00:10:00.040]  兩樣東西其實都是屬靈的東西
[00:10:00.040 --> 00:10:02.040]  你們要常常喜樂
[00:10:02.040 --> 00:10:04.040]  當然是從神而來的喜樂
[00:10:04.040 --> 00:10:06.040]  《約翰福音》四章三十六節
[00:10:06.040 --> 00:10:07.040]  都是在講一些
[00:10:07.040 --> 00:10:11.040]  有人信耶穌福音裡的快樂
[00:10:11.040 --> 00:10:14.040]  和合本雖然譯做喜樂和快樂
[00:10:14.040 --> 00:10:16.040]  但其實原文是同一個字
[00:10:16.040 --> 00:10:18.040]  和合本譯這兩個字
[00:10:18.040 --> 00:10:21.040]  其實根本是同一個意思
[00:10:21.040 --> 00:10:23.040]  或者很簡單的說
[00:10:23.040 --> 00:10:26.040]  喜樂和快樂不是對立的
[00:10:26.040 --> 00:10:28.040]  喜樂不是屬靈的
[00:10:28.040 --> 00:10:32.040]  快樂也不是膚淺的東西
[00:10:32.040 --> 00:10:33.040]  我會這樣看
[00:10:33.040 --> 00:10:34.040]  不過說了這麼久
[00:10:34.040 --> 00:10:36.040]  快樂是什麼呢?
[00:10:36.040 --> 00:10:40.040]  快樂對我來說是這些
[00:10:40.040 --> 00:10:42.040]  大家認識他嗎?
[00:10:42.040 --> 00:10:44.040]  我最喜歡的韓國男演員
[00:10:44.040 --> 00:10:45.040]  男主客
[00:10:45.040 --> 00:10:48.040]  剛剛30歲當完兵
[00:10:48.040 --> 00:10:49.040]  快不快樂?
[00:10:49.040 --> 00:10:50.040]  當然快樂
[00:10:50.040 --> 00:10:51.040]  我現在看到他的臀部
[00:10:51.040 --> 00:10:53.040]  我已經開心到想笑出聲
[00:10:53.040 --> 00:10:54.040]  你明不明白
[00:10:54.040 --> 00:10:55.040]  有時候看劇
[00:10:55.040 --> 00:10:57.040]  你看到自己喜歡的明星
[00:10:57.040 --> 00:10:58.040]  或者你喜歡的東西
[00:10:58.040 --> 00:10:59.040]  其實你的眼睛
[00:10:59.040 --> 00:11:01.040]  像心心眼一樣
[00:11:01.040 --> 00:11:02.040]  開心的
[00:11:02.040 --> 00:11:03.040]  怎麼會不快樂呢?
[00:11:03.040 --> 00:11:04.040]  樣子都冧了
[00:11:04.040 --> 00:11:06.040]  我現在說出來都
[00:11:06.040 --> 00:11:08.040]  不知道多開心
[00:11:08.040 --> 00:11:10.040]  我特意選了幾張相
[00:11:10.040 --> 00:11:12.040]  預備爆胖也要準備得開心點
[00:11:12.040 --> 00:11:15.040]  這一版
[00:11:15.040 --> 00:11:17.040]  是開心的
[00:11:17.040 --> 00:11:18.040]  但是這麼說
[00:11:18.040 --> 00:11:19.040]  如果整個人
[00:11:19.040 --> 00:11:20.040]  只是為了追星
[00:11:20.040 --> 00:11:21.040]  追星很快樂的
[00:11:21.040 --> 00:11:23.040]  我都想著2025年
[00:11:23.040 --> 00:11:25.040]  可以追到星
[00:11:25.040 --> 00:11:26.040]  看到他
[00:11:26.040 --> 00:11:27.040]  大家說祈禱
[00:11:27.040 --> 00:11:29.040]  希望可以見到
[00:11:29.040 --> 00:11:31.040]  都很快樂
[00:11:31.040 --> 00:11:32.040]  但是
[00:11:32.040 --> 00:11:33.040]  你說
[00:11:33.040 --> 00:11:35.040]  這是不是聖經叫我們快樂?
[00:11:35.040 --> 00:11:37.040]  當然不是
[00:11:37.040 --> 00:11:39.040]  不會說
[00:11:39.040 --> 00:11:40.040]  我整個生活的重點
[00:11:40.040 --> 00:11:41.040]  是追星
[00:11:41.040 --> 00:11:42.040]  看韓劇
[00:11:42.040 --> 00:11:43.040]  研究他的行程
[00:11:43.040 --> 00:11:44.040]  快樂的
[00:11:44.040 --> 00:11:48.040]  但這不是聖經要我們追求的快樂
[00:11:48.040 --> 00:11:50.040]  我們不要追錯快樂
[00:11:50.040 --> 00:11:52.040]  聖經中的快樂
[00:11:52.040 --> 00:11:54.040]  我認同
[00:11:54.040 --> 00:11:55.040]  放走他
[00:11:55.040 --> 00:11:57.040]  我現在看著他
[00:11:57.040 --> 00:12:00.040]  有點不專注
[00:12:00.040 --> 00:12:02.040]  謝謝
[00:12:02.040 --> 00:12:04.040]  你明不明白?
[00:12:04.040 --> 00:12:05.040]  迷惘了我
[00:12:05.040 --> 00:12:07.040]  這不是聖經要的快樂
[00:12:07.040 --> 00:12:09.040]  聖經中說的快樂
[00:12:09.040 --> 00:12:11.040]  我認同
[00:12:11.040 --> 00:12:12.040]  我認為
[00:12:12.040 --> 00:12:15.040]  是和上帝給我們的福氣很有關係
[00:12:15.040 --> 00:12:17.040]  上帝賜福給你
[00:12:17.040 --> 00:12:19.040]  其實就快樂了
[00:12:19.040 --> 00:12:20.040]  舊日新明記裡
[00:12:20.040 --> 00:12:24.040]  摩西在以色列人到迦南地之前
[00:12:24.040 --> 00:12:25.040]  和以色列人納約
[00:12:25.040 --> 00:12:27.040]  是將福和禍
[00:12:27.040 --> 00:12:29.040]  說清說錯
[00:12:29.040 --> 00:12:30.040]  就叫人去選
[00:12:30.040 --> 00:12:31.040]  叫以色列子民去選
[00:12:31.040 --> 00:12:33.040]  要不就選和我納約
[00:12:33.040 --> 00:12:34.040]  遵守
[00:12:34.040 --> 00:12:35.040]  侍奉我
[00:12:35.040 --> 00:12:36.040]  愛神
[00:12:36.040 --> 00:12:37.040]  行神的道
[00:12:37.040 --> 00:12:39.040]  就得著神的賜福
[00:12:39.040 --> 00:12:40.040]  要不就不要選
[00:12:40.040 --> 00:12:41.040]  大家明白明白
[00:12:41.040 --> 00:12:42.040]  說清說錯
[00:12:42.040 --> 00:12:43.040]  你不選我
[00:12:43.040 --> 00:12:44.040]  你侍奉其他的話
[00:12:44.040 --> 00:12:45.040]  沒問題
[00:12:45.040 --> 00:12:46.040]  你最終必得禍
[00:12:46.040 --> 00:12:49.040]  這是說上帝和我們納約的關係
[00:12:49.040 --> 00:12:51.040]  我們聽祂說
[00:12:51.040 --> 00:12:52.040]  我們就有福
[00:12:52.040 --> 00:12:53.040]  不聽祂說
[00:12:53.040 --> 00:12:54.040]  沒有
[00:12:54.040 --> 00:12:55.040]  就是這麼簡單
[00:12:55.040 --> 00:12:56.040]  詩篇一章一字
[00:12:56.040 --> 00:12:57.040]  可以出來了嗎?
[00:12:57.040 --> 00:12:58.040]  詩篇一章一字
[00:12:58.040 --> 00:13:00.040]  這句我們很熟悉
[00:13:00.040 --> 00:13:02.040]  「這人變為有福」
[00:13:02.040 --> 00:13:03.040]  那個福字
[00:13:03.040 --> 00:13:04.040]  其實
[00:13:04.040 --> 00:13:06.040]  都是有快樂的意思
[00:13:06.040 --> 00:13:08.040]  我們譯作福
[00:13:08.040 --> 00:13:09.040]  有福
[00:13:09.040 --> 00:13:10.040]  其實就是有快樂
[00:13:10.040 --> 00:13:11.040]  在新約裡
[00:13:11.040 --> 00:13:12.040]  我們最熟悉的福
[00:13:12.040 --> 00:13:15.040]  應該是八福裡的福
[00:13:15.040 --> 00:13:17.040]  八福裡的福字
[00:13:17.040 --> 00:13:18.040]  這個原文
[00:13:18.040 --> 00:13:22.040]  其實都有快樂和幸福的意思
[00:13:22.040 --> 00:13:25.040]  聖經要我們得著的快樂
[00:13:25.040 --> 00:13:26.040]  要追求的快樂
[00:13:26.040 --> 00:13:28.040]  甚至要堅持的快樂
[00:13:28.040 --> 00:13:30.040]  其實就是
[00:13:30.040 --> 00:13:33.040]  要成為一個得著神賜福的人
[00:13:33.040 --> 00:13:36.040]  快樂就是要成為有福的人
[00:13:36.040 --> 00:13:38.040]  不過什麼是有福呢?
[00:13:38.040 --> 00:13:40.040]  今天和大家看瑪利亞
[00:13:40.040 --> 00:13:41.040]  耶穌的媽媽
[00:13:41.040 --> 00:13:43.040]  耶穌肉身的媽媽
[00:13:43.040 --> 00:13:45.040]  去看看什麼叫有福
[00:13:45.040 --> 00:13:47.040]  選瑪利亞有原因的
[00:13:47.040 --> 00:13:49.040]  因為一說到快樂這個穴題
[00:13:49.040 --> 00:13:52.040]  其實我就想起瑪利亞的經典金句
[00:13:52.040 --> 00:13:53.040]  它的金句是什麼呢?
[00:13:53.040 --> 00:13:55.040]  就是「我心尊主為大」
[00:13:55.040 --> 00:13:58.040]  「我靈以神,我的救主為樂」
[00:13:58.040 --> 00:14:01.040]  這一句是瑪利亞人很熟悉的
[00:14:01.040 --> 00:14:02.040]  尊主頌的第一句
[00:14:02.040 --> 00:14:05.040]  「我靈以神,我的救主為樂」
[00:14:05.040 --> 00:14:06.040]  這個樂字
[00:14:06.040 --> 00:14:08.040]  不是覺得心情好
[00:14:08.040 --> 00:14:10.040]  感覺很好的快樂
[00:14:10.040 --> 00:14:12.040]  是指到很雀躍
[00:14:12.040 --> 00:14:13.040]  很開心
[00:14:13.040 --> 00:14:15.040]  開心到爆
[00:14:15.040 --> 00:14:17.040]  極爆大的快樂
[00:14:17.040 --> 00:14:19.040]  如果今天我們很快樂
[00:14:19.040 --> 00:14:21.040]  應該當可能
[00:14:21.040 --> 00:14:23.040]  你走路都想彈彈跳跳那種
