
[00:00:00.000 --> 00:00:02.000]  網上的頂姊妹平安
[00:02:51.600 --> 00:02:52.600]  受死
[00:02:52.600 --> 00:02:53.600]  埋葬
[00:02:53.600 --> 00:02:54.600]  第三天復活
[00:02:54.600 --> 00:02:57.600]  然後就叫瑪利亞回家告訴門徒
[00:02:57.600 --> 00:02:59.600]  她就回去告訴門徒
[00:02:59.600 --> 00:03:01.600]  回家告訴門徒的時候
[00:03:01.600 --> 00:03:03.600]  門徒是不相信的
[00:03:03.600 --> 00:03:05.600]  就停在那裡
[00:03:05.600 --> 00:03:07.600]  整件事就是
[00:03:07.600 --> 00:03:08.600]  門徒為什麼不相信呢?
[00:03:08.600 --> 00:03:13.600]  因為他懷疑那些女人的見證
[00:03:13.600 --> 00:03:14.600]  其實是什麼
[00:03:14.600 --> 00:03:17.600]  但瑪利亞當然是一個耶穌很近身的見證人
[00:03:17.600 --> 00:03:21.600]  所以門徒都有不同的懷疑
[00:03:21.600 --> 00:03:23.600]  今天我用的那段經文就是
[00:03:23.600 --> 00:03:26.600]  那晚其實發生了什麼事
[00:03:26.600 --> 00:03:29.600]  我選的就是《以下荒》第20章19-31節
[00:03:29.600 --> 00:03:31.600]  就是那晚其實發生了什麼事
[00:03:31.600 --> 00:03:34.600]  就是那些門徒
[00:03:34.600 --> 00:03:36.600]  早上瑪利亞告訴他們
[00:03:36.600 --> 00:03:37.600]  主真的復活了
[00:03:37.600 --> 00:03:39.600]  但他們不太相信
[00:03:39.600 --> 00:03:40.600]  但那晚發生的事
[00:03:40.600 --> 00:03:41.600]  就是今天讀的經文
[00:03:41.600 --> 00:03:44.600]  重讀的時候大家很熟悉的
[00:03:44.600 --> 00:03:46.600]  記者就回來了
[00:03:46.600 --> 00:03:49.600]  我選的是《以下荒》第20章19-31節的經文
[00:03:49.600 --> 00:03:52.600]  就是七天的第一天晚上
[00:03:52.600 --> 00:03:56.600]  因為門徒因怕猶太人所在的地方門都關了
[00:03:56.600 --> 00:03:58.600]  耶穌來站在當中對他們說
[00:03:58.600 --> 00:04:00.600]  「願你們平安」
[00:04:00.600 --> 00:04:01.600]  說了這話
[00:04:01.600 --> 00:04:04.600]  他們就他把手和臘膀給他們看
[00:04:04.600 --> 00:04:10.600]  門徒一看見主就起來了
[00:04:10.600 --> 00:04:12.600]  你會看到整件事是什麼呢
[00:04:12.600 --> 00:04:16.600]  整件事就是那晚發生
[00:04:16.600 --> 00:04:18.600]  那群人很害怕
[00:04:18.600 --> 00:04:21.600]  害怕和耶穌一夥的人會被抓
[00:04:21.600 --> 00:04:23.600]  所以關了門
[00:04:23.600 --> 00:04:25.600]  我不知道大家讀經文有沒有覺得
[00:04:25.600 --> 00:04:26.600]  耶穌真的很厲害
[00:04:26.600 --> 00:04:27.600]  超自然
[00:04:27.600 --> 00:04:28.600]  三門門都能進去
[00:04:28.600 --> 00:04:31.600]  是的
[00:04:31.600 --> 00:04:33.600]  真的
[00:04:33.600 --> 00:04:35.600]  這些是困不了耶穌的
[00:04:35.600 --> 00:04:38.600]  但我不知道你當時有沒有這麼鎮定
[00:04:38.600 --> 00:04:39.600]  如果是你的話
[00:04:39.600 --> 00:04:41.600]  你第一件事會摸摸下巴嗎
[00:04:41.600 --> 00:04:43.600]  是不是真的呢
[00:04:43.600 --> 00:04:47.600]  如果耶穌都知道你這種事
[00:04:47.600 --> 00:04:50.600]  他就直接遞給你看
[00:04:50.600 --> 00:04:53.600]  他一看見就很喜樂
[00:04:53.600 --> 00:04:55.600]  這是正常的懷疑
[00:04:55.600 --> 00:05:00.600]  但其實要明白一件事就是
[00:05:00.600 --> 00:05:03.600]  早上瑪利亞見到空墳墓
[00:05:03.600 --> 00:05:04.600]  回去跟門徒說
[00:05:04.600 --> 00:05:07.600]  門徒「嘀嘀嘀嘀嘀嘀」
[00:05:07.600 --> 00:05:08.600]  不是不是不是
[00:05:08.600 --> 00:05:11.600]  但晚上耶穌就在他們當中出現
[00:05:11.600 --> 00:05:13.600]  就說「願你們平安」
[00:05:13.600 --> 00:05:16.600]  整段經文其實有很多細節都可以說
[00:05:16.600 --> 00:05:18.600]  不過我先不說「願你們平安」這個訊息
[00:05:18.600 --> 00:05:21.600]  但那群人見到耶穌之後
[00:05:21.600 --> 00:05:23.600]  就知道瑪利亞說的話是真的
[00:05:23.600 --> 00:05:25.600]  而他們就真的知道
[00:05:25.600 --> 00:05:27.600]  他們認識耶穌
[00:05:27.600 --> 00:05:29.600]  就是真的被釘的耶穌
[00:05:29.600 --> 00:05:31.600]  所以他們就很開心
[00:05:31.600 --> 00:05:34.600]  21節
[00:05:34.600 --> 00:05:35.600]  「於是耶穌又對他們說
[00:05:35.600 --> 00:05:38.600]  願你們平安父怎樣差遣了我
[00:05:38.600 --> 00:05:40.600]  我也照樣差遣你們
[00:05:40.600 --> 00:05:43.600]  說了者說
[00:05:43.600 --> 00:05:45.600]  他向他們吹口氣
[00:05:45.600 --> 00:05:47.600]  領受聖靈罷
[00:05:47.600 --> 00:05:49.600]  你們赦免誰的罪
[00:05:49.600 --> 00:05:50.600]  誰的罪就赦免
[00:05:50.600 --> 00:05:52.600]  你們不赦免誰的罪
[00:05:52.600 --> 00:05:54.600]  誰的罪就不得赦免」
[00:05:54.600 --> 00:05:59.600]  我選了和合本的翻譯
[00:05:59.600 --> 00:06:02.600]  和合本修訂版的翻譯
[00:06:02.600 --> 00:06:05.600]  有些字可能和你讀開的不同
[00:06:05.600 --> 00:06:08.600]  但意思都很完整
[00:06:08.600 --> 00:06:11.600]  我想說的第22節就是
[00:06:11.600 --> 00:06:14.600]  耶穌怎樣說父怎樣差遣我
[00:06:14.600 --> 00:06:16.600]  我也差遣你們
[00:06:16.600 --> 00:06:19.600]  那句話就是吹一口氣
[00:06:19.600 --> 00:06:21.600]  領受聖靈罷
[00:06:21.600 --> 00:06:23.600]  耶穌的顯現為了什麼呢
[00:06:23.600 --> 00:06:25.600]  不單單是告訴你
[00:06:25.600 --> 00:06:26.600]  我講得出做得到
[00:06:26.600 --> 00:06:27.600]  我真的肉身復活
[00:06:27.600 --> 00:06:29.600]  你們不要不相信瑪利亞
[00:06:29.600 --> 00:06:32.600]  不單單顯現這麼簡單
[00:06:32.600 --> 00:06:34.600]  耶穌顯現給門徒聽
[00:06:34.600 --> 00:06:36.600]  是一個很重要的訊息
[00:06:36.600 --> 00:06:39.600]  讓他們明白到你們要接續工作
[00:06:39.600 --> 00:06:42.600]  耶穌要人去面對一件事
[00:06:42.600 --> 00:06:43.600]  就是他完成了工作
[00:06:43.600 --> 00:06:47.600]  人都要面對去承擔工作
[00:06:47.600 --> 00:06:48.600]  耶穌說完那句話
[00:06:48.600 --> 00:06:51.600]  就吹一口氣領受聖靈罷
[00:06:51.600 --> 00:06:54.600]  其實你會感受到一件事
[00:06:54.600 --> 00:06:55.600]  就是上帝吹氣
[00:06:55.600 --> 00:06:56.600]  什麼時候會吹氣
[00:06:56.600 --> 00:07:01.600]  從我們在創世記開始的時候就知道
[00:07:01.600 --> 00:07:03.600]  上帝用氣將一個泥土
[00:07:03.600 --> 00:07:05.600]  成為一個有靈的活人
[00:07:05.600 --> 00:07:10.600]  上帝用這個創造去建立一個新的群體
[00:07:10.600 --> 00:07:12.600]  今天耶穌復活之後
[00:07:12.600 --> 00:07:14.600]  這個門後的亞當
[00:07:14.600 --> 00:07:15.600]  他肉身復活
[00:07:15.600 --> 00:07:18.600]  他再用一個新創造的方式
[00:07:18.600 --> 00:07:22.600]  去將這口氣吹給認識他的人
[00:07:22.600 --> 00:07:23.600]  或者認順他的人
[00:07:23.600 --> 00:07:25.600]  這口氣吹下去的時候
[00:07:25.600 --> 00:07:26.600]  你們領受聖靈
[00:07:26.600 --> 00:07:28.600]  當然我們知道聖靈還未降下
[00:07:28.600 --> 00:07:31.600]  因為去到四十天顯現之後
[00:07:31.600 --> 00:07:33.600]  再過十多天
[00:07:33.600 --> 00:07:35.600]  大約五十天的時候
[00:07:35.600 --> 00:07:36.600]  就是五旬節
[00:07:36.600 --> 00:07:38.600]  那天就是教會的誕生
[00:07:38.600 --> 00:07:41.600]  就是聖靈真正降臨在眾人的身上
[00:07:41.600 --> 00:07:44.600]  但耶穌將那口氣吹出來
[00:07:44.600 --> 00:07:46.600]  你們領受聖靈罷的時候
[00:07:46.600 --> 00:07:51.600]  其實就好像當日耶穌受洗的時候
[00:07:51.600 --> 00:07:54.600]  聖靈降臨在他身上
[00:07:54.600 --> 00:07:57.600]  主的靈用高高我
[00:07:57.600 --> 00:08:00.600]  叫我去傳福音
[00:08:00.600 --> 00:08:02.600]  被老的得釋放
[00:08:02.600 --> 00:08:04.600]  黑眼的看見
[00:08:04.600 --> 00:08:07.600]  這個責任就在耶穌當中展現出來
[00:08:07.600 --> 00:08:10.600]  今天耶穌基督完成了救贖工作的時候
[00:08:10.600 --> 00:08:13.600]  他的責任就再交給他的門生
[00:08:13.600 --> 00:08:17.600]  以至他再要將這個福音的棒傳出去
[00:08:17.600 --> 00:08:20.600]  他就領受聖靈去接手這個工作
[00:08:20.600 --> 00:08:25.600]  所以耶穌不僅讓那些門徒知道
[00:08:25.600 --> 00:08:27.600]  馬尼亞的見證是真實
[00:08:27.600 --> 00:08:29.600]  同樣也讓那些門生知道
[00:08:29.600 --> 00:08:32.600]  不只是自己知道你們仍然有工作要去做
[00:08:32.600 --> 00:08:34.600]  上帝要我們去有一個回應
[00:08:34.600 --> 00:08:37.600]  和領受上帝的差派我們做工作
[00:08:37.600 --> 00:08:39.600]  做工作是什麼呢?
[00:08:39.600 --> 00:08:41.600]  你們赦免誰的罪
[00:08:41.600 --> 00:08:42.600]  誰的罪就赦免了
[00:08:42.600 --> 00:08:44.600]  你們不赦免誰的罪
[00:08:44.600 --> 00:08:46.600]  誰的罪就不得赦免
[00:08:46.600 --> 00:08:48.600]  這句話要說得清楚一點
[00:08:48.600 --> 00:08:53.600]  不是試圖比其他人更大能力
[00:08:53.600 --> 00:08:55.600]  好像他拿著一個赦罪的權柄
[00:08:55.600 --> 00:08:56.600]  不是
[00:08:56.600 --> 00:08:58.600]  這裡要了解一件事
[00:08:58.600 --> 00:09:01.600]  「若望福音」所說的罪是什麼一回事呢?
[00:09:01.600 --> 00:09:03.600]  「若望福音」所說的罪
[00:09:03.600 --> 00:09:06.600]  很多時候都和耶穌的名字是關聯的
[00:09:06.600 --> 00:09:09.600]  因為耶穌很多時候用他的名字去說
[00:09:09.600 --> 00:09:12.600]  他自己怎樣用他的名字去背負
[00:09:12.600 --> 00:09:15.600]  他要承擔的工作
[00:09:15.600 --> 00:09:19.600]  特別我們最出名的金句內容是什麼呢?
[00:09:19.600 --> 00:09:24.600]  就是耶穌基督來這個世界上的工作
[00:09:24.600 --> 00:09:27.600]  「若望福音」第三章裡面
[00:09:27.600 --> 00:09:28.600]  大家很熟悉的
[00:09:28.600 --> 00:09:29.600]  第三章十六節
[00:09:29.600 --> 00:09:32.600]  所以耶穌基督的工作就是
[00:09:32.600 --> 00:09:33.600]  上帝愛世人
[00:09:33.600 --> 00:09:36.600]  甚至將他獨身兒子賜給他們
[00:09:36.600 --> 00:09:38.600]  叫一切信他的人不至滅亡
[00:09:38.600 --> 00:09:39.600]  凡得永生
[00:09:39.600 --> 00:09:41.600]  這是大家熟悉的經文
[00:09:41.600 --> 00:09:44.600]  這是耶穌基督根本的工作
[00:09:44.600 --> 00:09:45.600]  在地上
[00:09:45.600 --> 00:09:47.600]  但是十七、十八節裡面
[00:09:47.600 --> 00:09:50.600]  要說的一個重要的信息就是
[00:09:50.600 --> 00:09:52.600]  因為上帝差他兒子降世
[00:09:52.600 --> 00:09:54.600]  不是要定世人的罪
[00:09:54.600 --> 00:09:58.600]  而是要使世人因他得救
[00:09:58.600 --> 00:10:01.600]  耶穌基督的工作已經完成了
[00:10:01.600 --> 00:10:03.600]  接受他的人就能夠得救
[00:10:03.600 --> 00:10:05.600]  但是怎樣才算是接受他的人呢?
[00:10:05.600 --> 00:10:07.600]  就是要信他名字的人
[00:10:07.600 --> 00:10:09.600]  所以信他的人就不被定罪
[00:10:09.600 --> 00:10:11.600]  不信的人罪已經定了
[00:10:11.600 --> 00:10:14.600]  因為他不信上帝獨一兒子的名
[00:10:14.600 --> 00:10:18.600]  所以耶穌要做一個重要的信息
[00:10:18.600 --> 00:10:21.600]  就是讓人知道他的名字
[00:10:21.600 --> 00:10:24.600]  和讓人知道他來世的目的
[00:10:24.600 --> 00:10:29.600]  約翰福音要告訴我們一個信息
[00:10:29.600 --> 00:10:31.600]  就是他對罪的看法
[00:10:31.600 --> 00:10:34.600]  就是和耶穌的名字有相連的關係
[00:10:34.600 --> 00:10:37.600]  所以人不能夠接受耶穌的名字
[00:10:37.600 --> 00:10:40.600]  他的罪不能赦免
[00:10:40.600 --> 00:10:42.600]  他能夠接受耶穌的名字
[00:10:42.600 --> 00:10:44.600]  他的罪能赦免
[00:10:44.600 --> 00:10:45.600]  所以不信耶穌的名字
[00:10:45.600 --> 00:10:47.600]  他的罪已經定了
[00:10:47.600 --> 00:10:49.600]  這是想要說得清楚的地方
[00:10:49.600 --> 00:10:51.600]  就是三章十八節
[00:10:51.600 --> 00:10:53.600]  信他的人不被定罪
[00:10:53.600 --> 00:10:54.600]  不信他的人罪已經定了
[00:10:54.600 --> 00:10:58.600]  因為他連罪根本可以赦罪的方式
[00:10:58.600 --> 00:10:59.600]  他都排除了
[00:10:59.600 --> 00:11:02.600]  就是不認受耶穌的名字
[00:11:02.600 --> 00:11:07.600]  這是上帝定給人可以接受的途徑
[00:11:07.600 --> 00:11:09.600]  約翰福音很清楚告訴人
[00:11:09.600 --> 00:11:13.600]  罪和耶穌基督的名字的關連性在當中
[00:11:13.600 --> 00:11:16.600]  所以回到剛才那段經文裡
[00:11:16.600 --> 00:11:20.600]  領受聖靈的信息
[00:11:20.600 --> 00:11:24.600]  就是將被露的信息說出來
[00:11:24.600 --> 00:11:26.600]  釋放的信息說出來
[00:11:26.600 --> 00:11:30.600]  就是要讓人認識耶穌基督的名字
[00:11:30.600 --> 00:11:32.600]  所以你赦免誰的罪
[00:11:32.600 --> 00:11:36.600]  或者你不赦免誰的罪的原因
[00:11:36.600 --> 00:11:40.600]  其實就是有沒有機會將耶穌的名字告訴周遭的人
[00:11:40.600 --> 00:11:44.600]  如果你聽回之前我講馬太福音的時候
[00:11:44.600 --> 00:11:47.600]  都講過耶穌差派巴布奴出去傳福音的時候
[00:11:47.600 --> 00:11:50.600]  有些人是不喜歡、不接受的
[00:11:50.600 --> 00:11:51.600]  耶穌就說算了
[00:11:51.600 --> 00:11:52.600]  不接受不要緊
[00:11:52.600 --> 00:11:54.600]  就踢踢、抹抹鞋子
[00:11:54.600 --> 00:11:56.600]  然後就走了
[00:11:56.600 --> 00:11:58.600]  因為他不接受耶穌的名字
[00:11:58.600 --> 00:12:01.600]  所以整件事其實是相符的
[00:12:01.600 --> 00:12:05.600]  耶穌再一次告訴那些門徒
[00:12:05.600 --> 00:12:08.600]  你領受我的能力
[00:12:08.600 --> 00:12:11.600]  你就將我的名傳出去
[00:12:11.600 --> 00:12:12.600]  有人不會接受
[00:12:12.600 --> 00:12:13.600]  有人不會接受
[00:12:13.600 --> 00:12:15.600]  接受的人罪就得赦
[00:12:15.600 --> 00:12:16.600]  不接受我的名的人
[00:12:16.600 --> 00:12:19.600]  他的罪已經定了
[00:12:19.600 --> 00:12:21.600]  因為他不信獨一神的名
[00:12:21.600 --> 00:12:25.600]  獨一神兒子的名
[00:12:25.600 --> 00:12:29.600]  所以這件事去到一個人不在
[00:12:29.600 --> 00:12:31.600]  這件事耶穌已經講過了
[00:12:31.600 --> 00:12:33.600]  給那些門徒聽
[00:12:33.600 --> 00:12:34.600]  去到第24節的時候
[00:12:34.600 --> 00:12:37.600]  那十二個門徒中有一個叫做底土馬的多馬
[00:12:37.600 --> 00:12:40.600]  耶穌來的時候他不在
[00:12:40.600 --> 00:12:42.600]  其中其他的門徒就跟他說
[00:12:42.600 --> 00:12:43.600]  我已經見過主了
[00:12:43.600 --> 00:12:45.600]  我不知道語氣是怎樣的
[00:12:45.600 --> 00:12:48.600]  這句話是很輕佻還是
[00:12:48.600 --> 00:12:49.600]  不知道
[00:12:49.600 --> 00:12:51.600]  要問一問以後
[00:12:51.600 --> 00:12:53.600]  多馬就跟他們說
[00:12:53.600 --> 00:12:55.600]  當我看見他手上的釘痕
[00:12:55.600 --> 00:12:59.600]  我用我的指頭探入他的釘痕
[00:12:59.600 --> 00:13:01.600]  我的手探入他的肋旁的時候
[00:13:01.600 --> 00:13:03.600]  我絕不信
[00:13:03.600 --> 00:13:05.600]  或者我們以前的文學本來說
[00:13:05.600 --> 00:13:07.600]  我總不信
[00:13:07.600 --> 00:13:13.600]  底土馬這個字是什麼意思呢?
[00:13:13.600 --> 00:13:15.600]  如果你看看其他譯本
[00:13:15.600 --> 00:13:16.600]  旁邊有小字
[00:13:16.600 --> 00:13:18.600]  Twins 雙身
[00:13:18.600 --> 00:13:20.600]  即是雙
[00:13:20.600 --> 00:13:22.600]  其實有什麼含義呢?
[00:13:22.600 --> 00:13:26.600]  Double 其實有個字根就是Doubt
[00:13:26.600 --> 00:13:28.600]  通常你見到Double Vision
[00:13:28.600 --> 00:13:30.600]  你就不知道哪個是真
[00:13:30.600 --> 00:13:31.600]  你就會懷疑
[00:13:31.600 --> 00:13:33.600]  你見到兩個孖生
[00:13:33.600 --> 00:13:35.600]  你就是大佬?
[00:13:35.600 --> 00:13:36.600]  不是,你才是大佬
[00:13:36.600 --> 00:13:39.600]  一Double 你就會發覺有些懷疑
[00:13:39.600 --> 00:13:42.600]  所以很多時候叫Doubting Thomas
[00:13:42.600 --> 00:13:46.600]  就是一個疑惑的多馬
[00:13:46.600 --> 00:13:51.600]  其實這件事想要帶出
[00:13:51.600 --> 00:13:54.600]  就是後面經典的說話
[00:13:54.600 --> 00:13:56.600]  不要疑惑只要信
[00:13:56.600 --> 00:13:58.600]  就安了在多馬身上
[00:13:58.600 --> 00:14:02.600]  但是多馬他想做些什麼呢?
[00:14:02.600 --> 00:14:04.600]  多馬其實想做個印證
[00:14:04.600 --> 00:14:05.600]  你們說見過?
[00:14:05.600 --> 00:14:08.600]  不是,我自己想印證一下
[00:14:08.600 --> 00:14:11.600]  他就說除非我看了他的手
[00:14:11.600 --> 00:14:14.600]  除非我的手又碰到他的釘痕
[00:14:14.600 --> 00:14:17.600]  如果不是我怎樣都不會信
[00:14:18.600 --> 00:14:21.600]  這句說話可圈可點
[00:14:21.600 --> 00:14:24.600]  原本的文字
[00:14:24.600 --> 00:14:26.600]  奧密比斯多裡面說的訊息
[00:14:26.600 --> 00:14:28.600]  就是Double Negative
[00:14:28.600 --> 00:14:30.600]  Double Negative的意思就是
[00:14:30.600 --> 00:14:32.600]  他雙重否定
[00:14:32.600 --> 00:14:34.600]  什麼叫雙重否定呢?
[00:14:34.600 --> 00:14:36.600]  就是他主觀感受他反覆
[00:14:36.600 --> 00:14:38.600]  客觀都否定
[00:14:38.600 --> 00:14:40.600]  客觀的意思簡單來說
[00:14:40.600 --> 00:14:43.600]  有沒有客觀助證呢?
[00:14:43.600 --> 00:14:45.600]  他是不是真的復活了?
[00:14:45.600 --> 00:14:50.600]  他是不是有些東西可以實證出來呢?
[00:14:50.600 --> 00:14:52.600]  主觀就是我自己想試一下
[00:14:52.600 --> 00:14:54.600]  我自己想感受一下
[00:14:54.600 --> 00:14:55.600]  你們個個看過
[00:14:55.600 --> 00:14:56.600]  我沒看過
[00:14:56.600 --> 00:14:57.600]  我也想看看
[00:14:57.600 --> 00:15:01.600]  你讓我看到的時候我就會試
[00:15:01.600 --> 00:15:06.600]  這個就是多馬想要印證
[00:15:06.600 --> 00:15:07.600]  對於我們來說
[00:15:07.600 --> 00:15:08.600]  我們的信仰也是
[00:15:08.600 --> 00:15:10.600]  我不知道你怎樣信主
[00:15:10.600 --> 00:15:13.600]  你是要實證去經歷上帝
[00:15:13.600 --> 00:15:14.600]  你才信主
[00:15:14.600 --> 00:15:15.600]  別人告訴你
[00:15:15.600 --> 00:15:16.600]  耶穌很棒的
[00:15:16.600 --> 00:15:18.600]  上教會很好的
[00:15:18.600 --> 00:15:19.600]  上教會吧
[00:15:19.600 --> 00:15:21.600]  你認識多些人就可以了
[00:15:21.600 --> 00:15:24.600]  我不知道你信主的經歷是怎樣
[00:15:24.600 --> 00:15:26.600]  或者你信主的過程是怎樣
[00:15:26.600 --> 00:15:28.600]  但我總會認識一些人就是
[00:15:28.600 --> 00:15:30.600]  他沒有客觀感受
[00:15:30.600 --> 00:15:32.600]  他主觀覺得上教會比較好
[00:15:32.600 --> 00:15:34.600]  於是就上教會
[00:15:34.600 --> 00:15:36.600]  但可能上到教會之後
[00:15:36.600 --> 00:15:38.600]  有另外一些感受
[00:15:38.600 --> 00:15:42.600]  是好的
[00:15:43.600 --> 00:15:46.600]  整個信仰過程當中
[00:15:46.600 --> 00:15:51.600]  客觀和主觀都會有機會讓我們認識主
[00:15:51.600 --> 00:15:54.600]  有些人經過生命當中的起跌
[00:15:54.600 --> 00:15:57.600]  他客觀環境當中去經歷上帝
[00:15:57.600 --> 00:15:59.600]  然後成為他主觀的感受
[00:15:59.600 --> 00:16:00.600]  去認識上帝
[00:16:00.600 --> 00:16:03.600]  有些就是主觀感受
[00:16:03.600 --> 00:16:04.600]  覺得想回教會
[00:16:04.600 --> 00:16:08.600]  然後他向上帝祈禱
[00:16:08.600 --> 00:16:09.600]  和上帝交流的時候
[00:16:09.600 --> 00:16:13.600]  他主觀感受到上帝的真實
[00:16:13.600 --> 00:16:16.600]  所以整個信仰過程當中是經驗學習
[00:16:16.600 --> 00:16:19.600]  經驗學習就沒有哪一個對
[00:16:19.600 --> 00:16:20.600]  哪一個不對
[00:16:20.600 --> 00:16:22.600]  或者沒有那麼好的
[00:16:22.600 --> 00:16:24.600]  多瑪其實想做一個印證
[00:16:24.600 --> 00:16:27.600]  就是我不是只聽你講
[00:16:27.600 --> 00:16:30.600]  我想去印證一件事
[00:16:30.600 --> 00:16:33.600]  我不知道你有多真實認識上帝
[00:16:33.600 --> 00:16:35.600]  或者你多認信上帝
[00:16:35.600 --> 00:16:38.600]  但我自己的信仰過程當中
[00:16:38.600 --> 00:16:40.600]  我身邊有些弟兄姊妹
[00:16:40.600 --> 00:16:44.600]  是因為他的主觀經歷不爽
[00:16:44.600 --> 00:16:48.600]  他選擇放棄跟從耶穌
[00:16:48.600 --> 00:16:51.600]  不容易的
[00:16:51.600 --> 00:16:54.600]  我自己大學時期搞銷售
[00:16:54.600 --> 00:16:57.600]  我的部門有60個學生
[00:16:57.600 --> 00:17:00.600]  我們那時候搞銷售有30多人
[00:17:00.600 --> 00:17:03.600]  一班60多人有一半都有來我們的銷售
[00:17:03.600 --> 00:17:06.600]  但最後不夠10個繼續回教會
[00:17:06.600 --> 00:17:11.600]  我經常覺得我大學生活是很糜爛的
[00:17:11.600 --> 00:17:14.600]  不是糜辣是糜爛
[00:17:14.600 --> 00:17:16.600]  那時候沒有糜辣
[00:17:16.600 --> 00:17:20.600]  我怕我戴口罩講得不清楚
[00:17:20.600 --> 00:17:22.600]  很糜爛的意思就是
[00:17:22.600 --> 00:17:26.600]  燈紅酒綠經常玩
[00:17:26.600 --> 00:17:29.600]  整件事的信仰
[00:17:29.600 --> 00:17:33.600]  在大學的時候不是很多人認真
[00:17:33.600 --> 00:17:36.600]  特別有些人家裡經歷過大患難的時候
[00:17:36.600 --> 00:17:39.600]  包括家裡人有病
[00:17:39.600 --> 00:17:43.600]  包括家裡人生命當中有很大的挫敗
[00:17:43.600 --> 00:17:46.600]  他們開始對信仰有質疑
[00:17:46.600 --> 00:17:50.600]  他們開始覺得上帝不真實
[00:17:50.600 --> 00:17:52.600]  他們的信仰就開始動搖
[00:17:52.600 --> 00:17:55.600]  最後就放棄了信仰
