
[00:00:00.000 --> 00:00:07.000]  好,頂子妹晚安,來到神學百科第三季基督徒內運生命的第五講
[00:12:21.000 --> 00:12:23.000]  都是基於某些東西
[00:12:23.000 --> 00:12:26.000]  你不能完全是無中生有
[00:12:26.000 --> 00:12:31.000]  但是真真正正從無到有
[00:12:31.000 --> 00:12:33.000]  那個是上帝自己
[00:12:33.000 --> 00:12:40.000]  所以上帝本身是一個創造的上帝
[00:12:40.000 --> 00:12:43.000]  這個創造其實包括了創意
[00:12:43.000 --> 00:12:49.000]  因為他想說的是一個從無東西變成有東西的時候
[00:12:49.000 --> 00:12:52.000]  其實是一個完全100%
[00:12:52.000 --> 00:12:55.000]  0到1是一個無限%的躍進
[00:12:55.000 --> 00:12:58.000]  所以當我們說上帝是創造的時候
[00:12:58.000 --> 00:13:03.000]  其實已經是隱含著創意當中
[00:13:03.000 --> 00:13:06.000]  今天我們想說人的創意
[00:13:06.000 --> 00:13:09.000]  其實正正是基於這件事
[00:13:09.000 --> 00:13:13.000]  另一個話題就是上帝形象
[00:13:13.000 --> 00:13:17.000]  這個話題是一個很典型的神話話題
[00:13:17.000 --> 00:13:22.000]  我們和上帝相似的地方是什麼呢
[00:13:22.000 --> 00:13:25.000]  古代的人可能會覺得有靈魂
[00:13:25.000 --> 00:13:27.000]  我們有靈
[00:13:27.000 --> 00:13:28.000]  和上帝一樣
[00:13:28.000 --> 00:13:31.000]  這個話題有很多不同的探討
[00:13:31.000 --> 00:13:33.000]  我在受影教人觀裡面
[00:13:33.000 --> 00:13:36.000]  都不斷地發展這個話題
[00:13:36.000 --> 00:13:41.000]  古代是強調有靈魂有理性等等
[00:13:41.000 --> 00:13:45.000]  作為一個最基本為之人是像上帝的東西
[00:13:45.000 --> 00:13:47.000]  我們有上帝形象
[00:13:47.000 --> 00:13:51.000]  所以我們是擁有上帝某些東西
[00:13:51.000 --> 00:13:55.000]  我們共同地分享某些共同點
[00:13:55.000 --> 00:13:58.000]  所以有些人說這個就是靈魂
[00:13:58.000 --> 00:14:00.000]  有些人覺得是理性
[00:14:00.000 --> 00:14:08.000]  但有些人認為其中一個靈魂都不夠準確
[00:14:08.000 --> 00:14:09.000]  更加是什麼呢
[00:14:09.000 --> 00:14:15.000]  我們可以和上帝一樣去創造
[00:14:15.000 --> 00:14:21.000]  我們的創造其實不是零到一
[00:14:21.000 --> 00:14:23.000]  我們是基於某些東西
[00:14:23.000 --> 00:14:26.000]  我們是基於上帝某些東西去做一些事
[00:14:26.000 --> 00:14:29.000]  所以這是一個很大的話題
[00:14:29.000 --> 00:14:33.000]  今季我就開始在神學院裡面教科叫數碼神學
[00:14:33.000 --> 00:14:34.000]  Digital Theology
[00:14:34.000 --> 00:14:36.000]  講科技的東西
[00:14:36.000 --> 00:14:38.000]  有一個很特別的話題
[00:14:38.000 --> 00:14:47.000]  原來我們一直以為世界就是大自然和人
[00:14:47.000 --> 00:14:51.000]  其實我們發覺世界其實不是單單大自然和人
[00:14:51.000 --> 00:14:53.000]  你看看這裡
[00:14:53.000 --> 00:14:55.000]  有什麼大自然的東西
[00:14:55.000 --> 00:14:56.000]  其實沒有大自然的東西
[00:14:56.000 --> 00:14:58.000]  這些花都是假的
[00:14:58.000 --> 00:15:00.000]  這些全部都是什麼
[00:15:00.000 --> 00:15:04.000]  都是所謂人所做的東西
[00:15:04.000 --> 00:15:07.000]  你說全部都是上帝的創造
[00:15:07.000 --> 00:15:08.000]  對的
[00:15:08.000 --> 00:15:11.000]  但其實很多都是人的創造
[00:15:11.000 --> 00:15:15.000]  從假花到電腦到手機
[00:15:15.000 --> 00:15:18.000]  全部都是人的創造
[00:15:18.000 --> 00:15:23.000]  但你說上帝是創造了世界
[00:15:23.000 --> 00:15:27.000]  但人是基於上帝所創造的東西
[00:15:27.000 --> 00:15:30.000]  再去創造出來
[00:15:30.000 --> 00:15:34.000]  所以這種創造正正就是人
[00:15:34.000 --> 00:15:36.000]  這是一個很特別的東西
[00:15:36.000 --> 00:15:39.000]  所以我們說所謂技術
[00:15:39.000 --> 00:15:42.000]  雖然我們不是說技術
[00:15:42.000 --> 00:15:49.000]  但所謂科技其實不是說一些很深的東西
[00:15:49.000 --> 00:15:51.000]  很簡單的一個工具
[00:15:51.000 --> 00:15:56.000]  你將一個石頭變成一個鎚
[00:15:56.000 --> 00:15:58.000]  一個工具
[00:15:58.000 --> 00:16:00.000]  這個本身就是一個科技
[00:16:00.000 --> 00:16:08.000]  所以原來人是能夠用上帝所創造的東西
[00:16:08.000 --> 00:16:12.000]  來變成一些特別的東西
[00:16:12.000 --> 00:16:16.000]  一個木頭會變成一個鎚
[00:16:16.000 --> 00:16:19.000]  本身一個鐵會變成一個斧頭
[00:16:19.000 --> 00:16:22.000]  一些零件變成一部電腦
[00:16:22.000 --> 00:16:28.000]  所以這個正正就是人的創意話題
[00:16:28.000 --> 00:16:36.000]  所以創意其實是我們作為上帝形象很重要的東西
[00:16:36.000 --> 00:16:38.000]  上帝是會創造
[00:16:38.000 --> 00:16:43.000]  而我們同樣都是會基於上帝所創造的東西
[00:16:43.000 --> 00:16:46.000]  再去創造出來
[00:16:46.000 --> 00:16:49.000]  這是一個人很特別的東西
[00:16:49.000 --> 00:16:53.000]  我最近和我女兒看了一套Minecraft的電影
[00:16:53.000 --> 00:16:55.000]  如果你有玩Minecraft就知道
[00:16:55.000 --> 00:16:58.000]  Minecraft基本上都是這樣
[00:16:58.000 --> 00:17:02.000]  有很多元素會將這些元素加起來
[00:17:02.000 --> 00:17:03.000]  變成一些新的東西
[00:17:03.000 --> 00:17:05.000]  所以我們人所做的東西
[00:17:05.000 --> 00:17:09.000]  基本上這個世界是分三個層面
[00:17:09.000 --> 00:17:14.000]  大自然、人和所謂人的創造
[00:17:14.000 --> 00:17:18.000]  這樣才是一個更加整全的觀
[00:17:18.000 --> 00:17:20.000]  所以裡面很少提及科技
[00:17:20.000 --> 00:17:21.000]  很少提及人的創造
[00:17:21.000 --> 00:17:26.000]  但很多都是關乎於人的創造
[00:17:26.000 --> 00:17:31.000]  而這方面我想再更加盡心去說一點
[00:17:31.000 --> 00:17:35.000]  由今季開始在哨院教這一科
[00:17:35.000 --> 00:17:38.000]  說一點哲學的東西
[00:17:38.000 --> 00:17:43.000]  我們原來有關科技的哲學和神學
[00:17:43.000 --> 00:17:45.000]  我們可以去參考海德格
[00:17:45.000 --> 00:17:48.000]  德國哲學家海德格
[00:17:48.000 --> 00:17:52.000]  他在1953年寫了一篇很有趣的文章
[00:17:52.000 --> 00:17:54.000]  叫做The Depression Concerning Technology
[00:17:54.000 --> 00:17:56.000]  當時是二戰之後
[00:17:56.000 --> 00:18:01.000]  開始寫關心人類科技的話題
[00:18:01.000 --> 00:18:06.000]  裡面當然有很多哲學的思考
[00:18:06.000 --> 00:18:09.000]  我慢慢跟大家說10分鐘簡單版本
[00:18:09.000 --> 00:18:14.000]  海德格認為其實所謂科技
[00:18:14.000 --> 00:18:17.000]  不單單是一種工具
[00:18:17.000 --> 00:18:20.000]  或者是一種means to an end
[00:18:20.000 --> 00:18:23.000]  不單單是達成目標的方式這麼簡單
[00:18:23.000 --> 00:18:28.000]  他認為科技是一種真理的揭露
[00:18:28.000 --> 00:18:32.000]  我們一起學一個希臘文
[00:18:32.000 --> 00:18:34.000]  叫做Aliphaia
[00:18:34.000 --> 00:18:35.000]  Aliphaia這個字
[00:18:35.000 --> 00:18:37.000]  是一個聖經有字條的字
[00:18:37.000 --> 00:18:39.000]  叫做真理
[00:18:39.000 --> 00:18:40.000]  Aliphaia這個字
[00:18:40.000 --> 00:18:42.000]  其實你看到有個亞字
[00:18:42.000 --> 00:18:46.000]  其實是一個否定詞
[00:18:46.000 --> 00:18:47.000]  就是無神論
[00:18:47.000 --> 00:18:48.000]  就是Atheism
[00:18:48.000 --> 00:18:50.000]  有A字在前面
[00:18:50.000 --> 00:18:53.000]  所以發覺亞字是一個否定的意思
[00:18:53.000 --> 00:18:55.000]  所以原文裡面
[00:18:55.000 --> 00:18:57.000]  真理這個字是解作什麼
[00:18:57.000 --> 00:19:00.000]  是解作一個揭露的意思
[00:19:00.000 --> 00:19:02.000]  不再去遮蔽
[00:19:02.000 --> 00:19:04.000]  不再去遮蔽的意思
[00:19:04.000 --> 00:19:06.000]  所以真理是什麼意思
[00:19:06.000 --> 00:19:10.000]  其實正正是一個揭露的意思
[00:19:10.000 --> 00:19:13.000]  就突然間可以展示出來
[00:19:13.000 --> 00:19:16.000]  這個正正就是我們聖經裡面所說啟示的字
[00:19:16.000 --> 00:19:18.000]  不再去隱藏
[00:19:18.000 --> 00:19:20.000]  而是去揭露出來
[00:19:20.000 --> 00:19:23.000]  這個就是有關真理的字的意思
[00:19:23.000 --> 00:19:27.000]  這個字有什麼含義呢
[00:19:27.000 --> 00:19:29.000]  其實所謂的真理
[00:19:29.000 --> 00:19:32.000]  這個有關世界的真相
[00:19:32.000 --> 00:19:34.000]  真理本身
[00:19:34.000 --> 00:19:36.000]  是一個揭露的過程
[00:19:36.000 --> 00:19:38.000]  就是說它一直都在
[00:19:38.000 --> 00:19:41.000]  只不過你是去發現它
[00:19:41.000 --> 00:19:45.000]  你不是去發明它
[00:19:45.000 --> 00:19:47.000]  因為它一直都在
[00:19:47.000 --> 00:19:49.000]  作為上帝的真理
[00:19:49.000 --> 00:19:51.000]  上帝對世界的運作
[00:19:51.000 --> 00:19:53.000]  種種的真理其實都在
[00:19:53.000 --> 00:19:55.000]  不過你去發現它
[00:19:55.000 --> 00:19:57.000]  去解決出來的時候
[00:19:57.000 --> 00:20:00.000]  這個正正就是所謂的真理過程
[00:20:00.000 --> 00:20:02.000]  而克里格認為
[00:20:02.000 --> 00:20:07.000]  科技其實是一種解閉的過程
[00:20:07.000 --> 00:20:08.000]  為什麼呢
[00:20:08.000 --> 00:20:10.000]  因為當一個人
[00:20:10.000 --> 00:20:12.000]  很簡單
[00:20:12.000 --> 00:20:14.000]  將一個石頭變成錘子
[00:20:14.000 --> 00:20:16.000]  同樣一塊石頭
[00:20:16.000 --> 00:20:18.000]  你竟然可以去
[00:20:18.000 --> 00:20:24.000]  發現了它一個更加昇華了的存在
[00:20:24.000 --> 00:20:28.000]  你從來都不是去發明一個錘子
[00:20:28.000 --> 00:20:32.000]  而是去發現一個解閉一個石頭
[00:20:32.000 --> 00:20:36.000]  是一個更加深層次的理解
[00:20:36.000 --> 00:20:39.000]  所以科技對克里格來說
[00:20:39.000 --> 00:20:44.000]  是一個對世界真理的更加大的發現
[00:20:44.000 --> 00:20:46.000]  所以科技是一個
[00:20:46.000 --> 00:20:51.000]  對於已有世界一個解閉的過程
[00:20:51.000 --> 00:20:54.000]  你沒有去加添任何東西
[00:20:54.000 --> 00:20:56.000]  你只不過是去
[00:20:56.000 --> 00:20:58.000]  在已有的東西裏面
[00:20:58.000 --> 00:21:00.000]  去變成一些更加新的東西
[00:21:00.000 --> 00:21:02.000]  從一塊石頭變成錘子
[00:21:02.000 --> 00:21:07.000]  一個風車
[00:21:07.000 --> 00:21:09.000]  原來我只要放一塊木在這裏
[00:21:09.000 --> 00:21:13.000]  風吹過就變成一個風車的力量出來
[00:21:13.000 --> 00:21:15.000]  其實你沒有做任何東西
[00:21:15.000 --> 00:21:18.000]  用以有的東西去做一些新的東西出來
[00:21:18.000 --> 00:21:22.000]  這個正正就是所謂的科技的意思
[00:21:22.000 --> 00:21:26.000]  但克里格認為
[00:21:26.000 --> 00:21:29.000]  其實所謂的
[00:21:29.000 --> 00:21:32.000]  modern technology
[00:21:32.000 --> 00:21:34.000]  即是現代的科技
[00:21:34.000 --> 00:21:37.000]  是一個問題出現
[00:21:37.000 --> 00:21:40.000]  因為現代科技
[00:21:40.000 --> 00:21:42.000]  想想二戰之後的時候
[00:21:42.000 --> 00:21:47.000]  工業革命很多煤礦核能那些東西
[00:21:47.000 --> 00:21:50.000]  這些科技不單單像風車一樣
[00:21:50.000 --> 00:21:52.000]  是將已有的東西去昇華
[00:21:52.000 --> 00:21:54.000]  變成一些新的東西
[00:21:54.000 --> 00:21:56.000]  而它是會對現有的東西
[00:21:56.000 --> 00:22:00.000]  一種的控制
[00:22:00.000 --> 00:22:04.000]  和一種的要求
[00:22:04.000 --> 00:22:05.000]  好像一個煤礦一樣
[00:22:05.000 --> 00:22:08.000]  你會去掘它
[00:22:08.000 --> 00:22:10.000]  科技的問題
[00:22:10.000 --> 00:22:12.000]  它會將一些現有的東西
[00:22:12.000 --> 00:22:15.000]  有一套所謂的配置
[00:22:15.000 --> 00:22:17.000]  叫做Strategy
[00:22:17.000 --> 00:22:19.000]  它認為現代科技的問題
[00:22:19.000 --> 00:22:23.000]  它會將一些配置的系統
[00:22:23.000 --> 00:22:25.000]  將一些已有的世界的東西
[00:22:25.000 --> 00:22:27.000]  變成一些資源
[00:22:27.000 --> 00:22:28.000]  一個這樣的系統裏面
[00:22:28.000 --> 00:22:30.000]  它成為了一個資源
[00:22:30.000 --> 00:22:31.000]  簡單來說
[00:22:31.000 --> 00:22:32.000]  譬如發電機
[00:22:32.000 --> 00:22:36.000]  它就會將一些煤礦的資源
[00:22:36.000 --> 00:22:38.000]  變成一些純粹的資源
[00:22:38.000 --> 00:22:39.000]  Input
[00:22:39.000 --> 00:22:40.000]  所以它認為
[00:22:40.000 --> 00:22:43.000]  是一個不同古代的科技
[00:22:43.000 --> 00:22:44.000]  古代科技是一個非常
[00:22:44.000 --> 00:22:45.000]  和大自然和世界
[00:22:45.000 --> 00:22:47.000]  是一個非常好的平衡
[00:22:47.000 --> 00:22:49.000]  但現代的科技
[00:22:49.000 --> 00:22:52.000]  是會挖掘和侵蝕
[00:22:52.000 --> 00:22:54.000]  和控制這個世界裏面的東西
[00:22:54.000 --> 00:22:57.000]  是一個非常單調的
[00:22:57.000 --> 00:22:59.000]  單一的去理解這個世界
[00:22:59.000 --> 00:23:01.000]  所以說
[00:23:01.000 --> 00:23:02.000]  所謂配置
[00:23:02.000 --> 00:23:04.000]  不單單是不環保這麼簡單
[00:23:04.000 --> 00:23:07.000]  而是一種對於這個世界
[00:23:07.000 --> 00:23:09.000]  一種很單一的理解
[00:23:09.000 --> 00:23:11.000]  原來煤炭
[00:23:11.000 --> 00:23:14.000]  即是一個人類的資源
[00:23:14.000 --> 00:23:15.000]  在科技底下
[00:23:15.000 --> 00:23:18.000]  全部都變成了一些很單一的東西
[00:23:18.000 --> 00:23:20.000]  所以這正正是Heliger
[00:23:20.000 --> 00:23:23.000]  他想探討的問題
[00:23:23.000 --> 00:23:25.000]  這樣對於這個世界
[00:23:25.000 --> 00:23:27.000]  亞利斯多德的真理
[00:23:27.000 --> 00:23:29.000]  是一個很大的影響
[00:23:29.000 --> 00:23:34.000]  我們不能完全去認識這個世界本身
[00:23:34.000 --> 00:23:37.000]  在眾多的科技的探討裏面
[00:23:37.000 --> 00:23:39.000]  為何我今天說這些呢
[00:23:39.000 --> 00:23:41.000]  因為Heliger他就強調
[00:23:41.000 --> 00:23:46.000]  當中其實有一個很重要的元素
[00:23:46.000 --> 00:23:48.000]  就是poesis
[00:23:48.000 --> 00:23:50.000]  所謂的詩
[00:23:50.000 --> 00:23:52.000]  或者詩意
[00:23:52.000 --> 00:23:55.000]  或者叫藝術
[00:23:55.000 --> 00:23:57.000]  原來technology
