
[00:00:00.000 --> 00:00:02.960]  第一天的早上平安
[00:10:49.080 --> 00:10:51.840]  但是作者偏偏要寫一個
[00:10:51.840 --> 00:10:54.480]  與眾不同的耶穌
[00:10:54.480 --> 00:10:56.920]  很明顯作者的用意
[00:10:56.920 --> 00:10:59.800]  就是要顛覆大家對於尼塞亞
[00:10:59.800 --> 00:11:02.920]  對於救主的想像
[00:11:02.920 --> 00:11:04.920]  所以問題就是
[00:11:04.920 --> 00:11:06.640]  這群人究竟在想什麼
[00:11:06.640 --> 00:11:09.440]  他想像一個怎樣的救主
[00:11:09.440 --> 00:11:12.440]  以致作者會用一個這樣的方式
[00:11:12.440 --> 00:11:15.520]  去顛覆他們的想像呢
[00:11:15.520 --> 00:11:20.800]  究竟這群人在想一個怎樣的拯救者呢
[00:11:20.800 --> 00:11:22.720]  當然
[00:11:22.720 --> 00:11:25.360]  軍事性的尼塞亞就一定了
[00:11:25.360 --> 00:11:28.600]  他們是很希望有一個領袖
[00:11:28.600 --> 00:11:31.720]  去帶領他們去打敗羅馬人
[00:11:31.720 --> 00:11:32.680]  趕走他們
[00:11:32.680 --> 00:11:35.040]  光復以色列
[00:11:35.040 --> 00:11:37.400]  但是這件事也不是最重要的
[00:11:37.400 --> 00:11:40.360]  其實最重要的就是他們在想一個
[00:11:40.360 --> 00:11:44.760]  有上帝特別同在的一個人
[00:11:44.760 --> 00:11:45.680]  就好像什麼呢
[00:11:45.680 --> 00:11:47.040]  就好像瑪利奧
[00:11:47.040 --> 00:11:48.560]  大家知不知道瑪利奧
[00:11:48.560 --> 00:11:50.680]  瑪利奧的無敵星星
[00:11:50.680 --> 00:11:53.960]  你吃了橫衝直撞也無敵
[00:11:53.960 --> 00:11:55.560]  不會死的
[00:11:55.560 --> 00:11:57.800]  上帝特別的同在
[00:11:57.800 --> 00:11:59.640]  就是一樣這樣的東西
[00:11:59.640 --> 00:12:02.840]  就像耶穌在1-13章有的東西
[00:12:02.840 --> 00:12:04.520]  就是他走到哪裡
[00:12:04.520 --> 00:12:07.360]  那裡的問題就會解決
[00:12:07.360 --> 00:12:09.320]  沒有人可以擋到他
[00:12:09.320 --> 00:12:10.680]  沒有人可以阻止他
[00:12:10.680 --> 00:12:12.440]  他要做神蹟就做神蹟
[00:12:12.440 --> 00:12:15.360]  他要咬到人就咬到人
[00:12:15.360 --> 00:12:18.560]  他們在想一個像大衛那樣的人
[00:12:18.560 --> 00:12:20.680]  大衛可以說在舊約裡面
[00:12:20.680 --> 00:12:23.560]  有一個像神特別的同在
[00:12:23.560 --> 00:12:25.880]  如果大家記得大衛
[00:12:25.880 --> 00:12:29.040]  他隨便丟一塊石頭也可以丟死一個巨人
[00:12:29.040 --> 00:12:31.760]  這些是匪夷所思的情節
[00:12:31.760 --> 00:12:34.240]  很明顯就是有上帝特別的同在
[00:12:34.240 --> 00:12:35.920]  是天選的人
[00:12:35.920 --> 00:12:38.800]  甚至他繼承了以色列的王位
[00:12:38.800 --> 00:12:42.240]  帶領以色列進入一個高峰的狀況
[00:12:42.240 --> 00:12:45.760]  甚至大衛思得有問題
[00:12:45.760 --> 00:12:47.280]  他搞女人
[00:12:47.280 --> 00:12:49.440]  但是上帝好像還是繼續祝福
[00:12:49.440 --> 00:12:53.320]  繼續去看顧他
[00:12:53.320 --> 00:12:55.800]  這群人是在想一樣東西
[00:12:55.800 --> 00:13:00.680]  他們很希望有一個無敵星星的人在
[00:13:00.680 --> 00:13:04.640]  所以當耶穌在十字架上的時候
[00:13:04.640 --> 00:13:06.040]  有路過的人
[00:13:06.040 --> 00:13:08.280]  有祭司、文士
[00:13:08.280 --> 00:13:12.600]  他們同樣跟耶穌說
[00:13:12.600 --> 00:13:16.400]  就是叫他從十字架上下來
[00:13:16.400 --> 00:13:19.480]  除了嘲笑耶穌之外
[00:13:19.480 --> 00:13:23.520]  其實這句話也是反映這群人的想法
[00:13:23.520 --> 00:13:25.400]  這群人在想
[00:13:25.400 --> 00:13:29.880]  如果耶穌真的可以從十字架上下來的話
[00:13:29.880 --> 00:13:31.840]  那耶穌一定是天選之人
[00:13:31.840 --> 00:13:33.640]  他一定有這個無敵星星
[00:13:33.640 --> 00:13:36.400]  所以我們可以馬上擁戴他
[00:13:36.400 --> 00:13:41.040]  他就可以帶領我們去光復以色列
[00:13:41.040 --> 00:13:42.600]  如果是這樣
[00:13:42.600 --> 00:13:43.800]  如果這群人
[00:13:43.800 --> 00:13:47.320]  這群向耶穌呼喊叫他下來的人
[00:13:47.320 --> 00:13:50.240]  是在想一樣東西的話
[00:13:50.240 --> 00:13:53.400]  我們就可以稍為明白
[00:13:53.400 --> 00:13:59.920]  為什麼耶穌會用這首詩來回應這群人
[00:13:59.920 --> 00:14:02.720]  詩篇22講的是什麼呢?
[00:14:02.720 --> 00:14:07.240]  詩篇22不是講述上帝如何離開了
[00:14:07.240 --> 00:14:08.920]  正正是反過來
[00:14:08.920 --> 00:14:14.800]  詩篇22是講述上帝一個很弔詭的存在
[00:14:14.800 --> 00:14:17.800]  即使詩人在1到21節
[00:14:17.800 --> 00:14:19.520]  如何去呼喊
[00:14:19.520 --> 00:14:22.680]  如何去感受上帝好像離開了他
[00:14:22.680 --> 00:14:27.400]  處境越來越慘也好
[00:14:27.400 --> 00:14:30.040]  詩人慢慢發現一樣東西
[00:14:30.040 --> 00:14:31.760]  無論他如何去講
[00:14:31.760 --> 00:14:34.000]  如何去感受也好
[00:14:34.000 --> 00:14:38.600]  他也否定不了上帝的存在
[00:14:38.600 --> 00:14:42.960]  所以當詩人否定不了的時候
[00:14:42.960 --> 00:14:46.680]  他就發現上帝依然在這裡
[00:14:46.680 --> 00:14:51.360]  他的心可以轉向讚美他
[00:14:51.360 --> 00:14:57.760]  上帝不需要透過任何行動去證明他的存在
[00:14:57.760 --> 00:15:05.600]  就好像耶穌不需要走到十字架去證明他是救主
[00:15:05.600 --> 00:15:09.760]  而當詩人發現原來他一直在呼喊
[00:15:09.760 --> 00:15:12.160]  他一直覺得那個不在的上帝
[00:15:12.160 --> 00:15:14.160]  原來一直都在的時候
[00:15:14.160 --> 00:15:16.200]  那個轉向就很突然
[00:15:16.200 --> 00:15:24.080]  他就向上帝發出22到31節的讚美聲音
[00:15:24.080 --> 00:15:25.840]  上帝依然在這裡
[00:15:25.840 --> 00:15:29.040]  是耶穌在十字架上的呼喊
[00:15:29.040 --> 00:15:33.480]  也是對這群人的提醒
[00:15:33.480 --> 00:15:37.160]  這可以說是一個很熟悉的道理
[00:15:37.160 --> 00:15:40.040]  上帝與困苦的人同在
[00:15:40.040 --> 00:15:43.400]  上帝與悲傷的人同在
[00:15:43.400 --> 00:15:45.720]  與哀哭的人同哭
[00:15:45.720 --> 00:15:50.320]  我想這些道理我們也不會不明白
[00:15:50.320 --> 00:15:52.680]  不過我想我們的問題是
[00:15:52.680 --> 00:15:55.720]  我們如何去看待這件事
[00:15:55.720 --> 00:16:00.240]  我們如何去看待上帝的同在
[00:16:00.240 --> 00:16:03.160]  其實我們有時候看上帝的同在
[00:16:03.160 --> 00:16:10.040]  本質上與這群叫耶穌在十字架上下來的人是差不多的
[00:16:10.040 --> 00:16:12.040]  為什麼這樣說呢
[00:16:12.040 --> 00:16:14.360]  我們通常如何看待上帝的同在呢
[00:16:14.360 --> 00:16:17.360]  就是我們的祈禱得到回應
[00:16:17.360 --> 00:16:22.920]  我們的生命受到上帝一些很奇妙的介入
[00:16:22.920 --> 00:16:27.840]  以致當我們看到這些很神奇的事發生的時候
[00:16:27.840 --> 00:16:30.840]  我們就會覺得上帝與我們同在
[00:16:30.840 --> 00:16:31.880]  我們就Hallelujah
[00:16:31.880 --> 00:16:34.520]  我們就讚美主
[00:16:34.520 --> 00:16:36.840]  所以不知道弟兄姊妹有沒有發現
[00:16:36.840 --> 00:16:38.520]  你在順境的時候
[00:16:38.520 --> 00:16:42.200]  你要讚美上帝是挺容易的
[00:16:42.200 --> 00:16:43.960]  因為我們很多的福祿
[00:16:43.960 --> 00:16:47.200]  我們很多的生命裡的好
[00:16:47.200 --> 00:16:52.400]  我們都可以把它理解成是上帝的賜福
[00:16:52.400 --> 00:16:57.040]  於是我們就可以很理性地去讚美上帝
[00:16:57.040 --> 00:16:59.040]  但當困境的時候
[00:16:59.040 --> 00:17:02.080]  當我們在一個幽谷裡
[00:17:02.080 --> 00:17:09.040]  當所有的事都不是按照你的想像發生的時候
[00:17:09.040 --> 00:17:13.520]  究竟我們又是如何去讚美上帝的呢
[00:17:13.520 --> 00:17:19.800]  我想這件事正正就是我們如何去看待上帝同在的一個問題
[00:17:19.800 --> 00:17:22.240]  唯有當我們好像耶穌一樣
[00:17:22.240 --> 00:17:24.120]  放開這件事
[00:17:24.120 --> 00:17:30.560]  我們不再只是看著上帝的工作就等於上帝的同在的話
[00:17:30.560 --> 00:17:34.080]  其實我們的心才可以好像耶穌一樣
[00:17:34.080 --> 00:17:36.360]  在十字架上很痛
[00:17:36.360 --> 00:17:39.760]  但依然能夠遇見上帝
[00:17:39.760 --> 00:17:47.200]  我們的心依然可以向上帝發出這一堆讚美的聲音
[00:17:47.200 --> 00:17:50.720]  說了這麼多就說一下我自己
[00:17:50.720 --> 00:17:55.560]  在流塘的墓會旅程裡
[00:17:55.560 --> 00:18:01.400]  很多時候都會經歷這樣的狀況
[00:18:01.400 --> 00:18:03.280]  都會經歷一些幽谷
[00:18:03.280 --> 00:18:07.120]  經歷一些很不開心的時刻
[00:18:07.120 --> 00:18:08.720]  我記得有一次
[00:18:08.720 --> 00:18:11.040]  我想我住在沙田
[00:18:11.040 --> 00:18:13.640]  就走那條城門河
[00:18:13.640 --> 00:18:15.920]  安靜地祈禱
[00:18:15.920 --> 00:18:18.920]  為了一些事情來祈禱
[00:18:18.920 --> 00:18:21.840]  開始的時候都覺得
[00:18:21.840 --> 00:18:23.520]  上帝你不如快點解決它吧
[00:18:23.520 --> 00:18:26.000]  我都不想理會了
[00:18:26.000 --> 00:18:29.800]  但是慢慢安靜地祈禱的時候
[00:18:29.800 --> 00:18:34.000]  我發現原來我的心
[00:18:34.000 --> 00:18:37.920]  不是真的最想要那些問題解決
[00:18:37.920 --> 00:18:41.840]  而我的心是很想見到上帝
[00:18:41.840 --> 00:18:47.280]  而因為見到上帝得到我的安慰
[00:18:47.280 --> 00:18:52.720]  最後想跟大家分享一部電影
[00:18:52.720 --> 00:18:56.440]  就是《今天看我怎麼說》
[00:18:56.440 --> 00:18:58.400]  不知道大家有沒有看過
[00:18:58.400 --> 00:19:00.600]  我會劇透的
[00:19:00.600 --> 00:19:02.800]  不好意思
[00:19:02.800 --> 00:19:05.080]  不過就算劇透也好
[00:19:05.080 --> 00:19:08.400]  這部電影也很值得看
[00:19:08.400 --> 00:19:10.480]  《今天看我怎麼說》
[00:19:10.480 --> 00:19:15.200]  是講龍人在香港社會的狀況
[00:19:15.200 --> 00:19:20.240]  一開始大家覺得龍人是一個問題
[00:19:20.240 --> 00:19:23.880]  他們要幫龍人融入社會
[00:19:23.880 --> 00:19:25.080]  所以他們會怎樣做呢
[00:19:25.080 --> 00:19:27.840]  他們會禁止他們打手語
[00:19:27.840 --> 00:19:31.200]  要迫他們學怎樣說話
[00:19:31.200 --> 00:19:33.360]  然後要帶人工耳窩
[00:19:33.360 --> 00:19:38.040]  要跟正常人有正常的溝通
[00:19:38.040 --> 00:19:41.560]  女主角在這樣的狀況下長大
[00:19:41.560 --> 00:19:45.840]  她很努力地投入社會
[00:19:45.840 --> 00:19:49.360]  但慢慢在故事裏發現
[00:19:49.360 --> 00:19:51.280]  其實她很不開心
[00:19:51.280 --> 00:19:54.040]  因為她不是龍人的群體
[00:19:54.040 --> 00:19:56.440]  但她又不是正常人
[00:19:56.440 --> 00:19:58.840]  故事有很多東西
[00:19:58.840 --> 00:20:01.280]  然後遇到男主角
[00:20:01.280 --> 00:20:03.880]  她開始慢慢發現
[00:20:03.880 --> 00:20:06.840]  龍人也有他一片的天空
[00:20:06.840 --> 00:20:10.200]  龍人也有他可以生活的地方
[00:20:10.200 --> 00:20:12.560]  有他可以追逐的夢想
[00:20:12.560 --> 00:20:17.400]  也有他們可以參與社會的方式
