
[00:00:00.000 --> 00:00:04.400]  今天好像很多人見到
[00:07:43.600 --> 00:07:46.600]  這是講愚節的
[00:07:46.600 --> 00:07:49.600]  我不用詳細讀,剛才詩歌已經唱了
[00:07:49.600 --> 00:07:50.600]  你們去做吧
[00:07:50.600 --> 00:07:52.600]  因為今天要為家庭裡的羊
[00:07:52.600 --> 00:07:54.600]  宰殺愚子的羔羊
[00:07:54.600 --> 00:07:56.600]  他們拿了一塊牛膝草
[00:07:56.600 --> 00:07:58.600]  沾了一些血,然後放在門尾
[00:07:58.600 --> 00:08:01.600]  早上,誰都不可以出自己的家
[00:08:01.600 --> 00:08:04.600]  然後就走到谷東打那些埃及人
[00:08:04.600 --> 00:08:06.600]  一看到井血的就在門柱上
[00:08:06.600 --> 00:08:08.600]  就越過那扇門
[00:08:08.600 --> 00:08:11.600]  不再毀滅進入房子的人
[00:08:11.600 --> 00:08:14.600]  還有埃及人就殺了
[00:08:14.600 --> 00:08:15.600]  你們要遵守這一天
[00:08:15.600 --> 00:08:18.600]  作為你和子孫永遠的規定
[00:08:18.600 --> 00:08:21.600]  然後你們進入耶和華賜給你們的地
[00:08:21.600 --> 00:08:23.600]  要守這個侍奉的禮
[00:08:23.600 --> 00:08:25.600]  然後你們的子孫對你們說
[00:08:25.600 --> 00:08:27.600]  這個侍奉的禮對你們有什麼意義
[00:08:27.600 --> 00:08:28.600]  你們就要說
[00:08:28.600 --> 00:08:30.600]  這個獻給耶和華的愉悅之際
[00:08:30.600 --> 00:08:32.600]  也是擊打埃及的時候
[00:08:32.600 --> 00:08:34.600]  越過以色列人的房產
[00:08:34.600 --> 00:08:36.600]  搭救他們的國家
[00:08:36.600 --> 00:08:39.600]  於是人民就苦服敬拜
[00:08:39.600 --> 00:08:41.600]  以色列人就去做了
[00:08:41.600 --> 00:08:44.600]  耶和華就去吩咐摩西華倫
[00:08:44.600 --> 00:08:45.600]  以色列人就照樣做
[00:08:45.600 --> 00:08:47.600]  我輕輕說一句
[00:08:47.600 --> 00:08:50.600]  你發覺從沒有做過
[00:08:50.600 --> 00:08:52.600]  越過緩微這件事情
[00:08:52.600 --> 00:08:54.600]  即是逾越節之禮
[00:08:54.600 --> 00:08:57.600]  這個就成為了他們不習慣的東西
[00:08:57.600 --> 00:08:59.600]  埃及這麼多事情都不用做
[00:08:59.600 --> 00:09:00.600]  開始就要做了
[00:09:00.600 --> 00:09:02.600]  所以以色列人就照樣做
[00:09:02.600 --> 00:09:07.600]  等於現在我要吃C2和K2
[00:09:07.600 --> 00:09:09.600]  因為我骨質疏鬆很差
[00:09:09.600 --> 00:09:10.600]  你明白嗎?
[00:09:10.600 --> 00:09:12.600]  我不知道為什麼骨質疏鬆隨時裂
[00:09:12.600 --> 00:09:14.600]  我真的很差
[00:09:14.600 --> 00:09:15.600]  報告出來
[00:09:15.600 --> 00:09:16.600]  所以我馬上買來吃
[00:09:16.600 --> 00:09:18.600]  所以每天都要提醒自己
[00:09:18.600 --> 00:09:20.600]  要吃C2和K2
[00:09:20.600 --> 00:09:21.600]  還要曬太陽
[00:09:21.600 --> 00:09:23.600]  你知道我最近倒掛金毆
[00:09:23.600 --> 00:09:25.600]  我最近踢足球
[00:09:25.600 --> 00:09:26.600]  美斯那天
[00:09:26.600 --> 00:09:28.600]  我倒掛金毆入球
[00:09:28.600 --> 00:09:30.600]  我人生未試過
[00:09:30.600 --> 00:09:32.600]  我看著球入
[00:09:32.600 --> 00:09:35.600]  我竟然會倒掛金毆
[00:09:35.600 --> 00:09:37.600]  明天我照樣去球場踢
[00:09:37.600 --> 00:09:38.600]  希望明天不要骨質疏鬆
[00:09:38.600 --> 00:09:39.600]  斷骨
[00:09:39.600 --> 00:09:41.600]  平時就很不習慣
[00:09:41.600 --> 00:09:43.600]  可以倒掛金毆
[00:09:43.600 --> 00:09:45.600]  現在就沒有了
[00:09:45.600 --> 00:09:47.600]  半夜耶和華就擊殺他們
[00:09:47.600 --> 00:09:50.600]  從皇位的法老長子
[00:09:50.600 --> 00:09:52.600]  和地牢囚的長子
[00:09:52.600 --> 00:09:55.600]  和投生的都要殺掉
[00:09:55.600 --> 00:09:56.600]  我稍後會解釋這句
[00:09:56.600 --> 00:09:59.600]  法老耶奸和他的神僕
[00:09:59.600 --> 00:10:00.600]  全家人起來
[00:10:00.600 --> 00:10:02.600]  極淒厲地
[00:10:02.600 --> 00:10:04.600]  因為每個人都死了
[00:10:04.600 --> 00:10:07.600]  連夜跟摩西阿倫說
[00:10:07.600 --> 00:10:08.600]  你快點逃跑
[00:10:08.600 --> 00:10:10.600]  你和以色列人要走
[00:10:10.600 --> 00:10:13.600]  照著你們所說的話去服侍耶和華
[00:10:14.600 --> 00:10:18.600]  首先我們說粵語和十宅的關係
[00:10:18.600 --> 00:10:20.600]  十宅其實
[00:10:20.600 --> 00:10:22.600]  九宅都是先說完
[00:10:22.600 --> 00:10:24.600]  然後再說粵語
[00:10:24.600 --> 00:10:25.600]  然後再說十宅
[00:10:25.600 --> 00:10:28.600]  我想說粵語和十宅的關係
[00:10:28.600 --> 00:10:30.600]  大家只要說一點
[00:10:30.600 --> 00:10:33.600]  十宅是什麼呢
[00:10:33.600 --> 00:10:35.600]  十宅其實是這樣的
[00:10:35.600 --> 00:10:39.600]  埃及的神明叫RA
[00:10:39.600 --> 00:10:41.600]  你見到那個RA
[00:10:41.600 --> 00:10:43.600]  那個有型的字體
[00:10:43.600 --> 00:10:46.600]  埃及最厲害的神明叫
[00:10:46.600 --> 00:10:50.600]  太陽神
[00:10:50.600 --> 00:10:52.600]  所以第九災要對付
[00:10:52.600 --> 00:10:54.600]  最厲害的埃及神明
[00:10:54.600 --> 00:10:56.600]  用什麼呢
[00:10:56.600 --> 00:10:57.600]  用黑暗
[00:10:57.600 --> 00:10:59.600]  所以第九災為什麼要黑暗呢
[00:10:59.600 --> 00:11:00.600]  不是因為
[00:11:00.600 --> 00:11:03.600]  現在黑暗三天三夜沒有意思
[00:11:03.600 --> 00:11:05.600]  大家就點蠟燭
[00:11:05.600 --> 00:11:07.600]  就沒什麼
[00:11:07.600 --> 00:11:09.600]  為什麼第九災要這麼厲害
[00:11:09.600 --> 00:11:11.600]  好像很厲害的黑暗之災
[00:11:11.600 --> 00:11:14.600]  因為那個最大的埃及神明
[00:11:14.600 --> 00:11:16.600]  是太陽神
[00:11:16.600 --> 00:11:18.600]  所以你拜太陽神的時候
[00:11:18.600 --> 00:11:20.600]  因為他會把太陽給你
[00:11:20.600 --> 00:11:21.600]  黑暗代表什麼呢
[00:11:21.600 --> 00:11:23.600]  這個埃及最大的神明沒實力
[00:11:23.600 --> 00:11:25.600]  耶和華贏了
[00:11:25.600 --> 00:11:27.600]  所以為什麼第九災要黑暗呢
[00:11:27.600 --> 00:11:29.600]  第十災
[00:11:29.600 --> 00:11:31.600]  第十災為什麼要生頭身呢
[00:11:31.600 --> 00:11:33.600]  我們很多時候會說
[00:11:33.600 --> 00:11:35.600]  舊約的神很變態
[00:11:35.600 --> 00:11:37.600]  經常殺人
[00:11:37.600 --> 00:11:39.600]  我們不要從這個角度去想
[00:11:39.600 --> 00:11:43.600]  你試想第十災是什麼呢
[00:11:43.600 --> 00:11:45.600]  是殺長子
[00:11:45.600 --> 00:11:47.600]  其實殺長子的意思是什麼呢
[00:11:47.600 --> 00:11:51.600]  是說埃及最厲害的太陽神
[00:11:51.600 --> 00:11:53.600]  通常會呈現他自己
[00:11:53.600 --> 00:11:55.600]  如果想起基督教的術語
[00:11:55.600 --> 00:11:57.600]  就叫道成肉身
[00:11:57.600 --> 00:11:58.600]  在法老身上
[00:11:58.600 --> 00:12:01.600]  太陽神會在法老身上
[00:12:01.600 --> 00:12:02.600]  變成太陽神
[00:12:02.600 --> 00:12:04.600]  不過叫法老
[00:12:04.600 --> 00:12:05.600]  掌管所有法老
[00:12:05.600 --> 00:12:06.600]  所以你不可以得罪法老
[00:12:06.600 --> 00:12:08.600]  你得罪法老代表什麼呢
[00:12:08.600 --> 00:12:11.600]  你正在得罪埃及最偉大的神
[00:12:11.600 --> 00:12:13.600]  這是他們的普遍性
[00:12:13.600 --> 00:12:15.600]  純粹是政治的
[00:12:15.600 --> 00:12:16.600]  意思是這樣
[00:12:16.600 --> 00:12:18.600]  所以殺長子是什麼意思呢
[00:12:18.600 --> 00:12:22.600]  就是要殺光那些很厲害的神
[00:12:22.600 --> 00:12:26.600]  能夠呈現他自己在法老身上
[00:12:26.600 --> 00:12:27.600]  所以法老死了
[00:12:27.600 --> 00:12:28.600]  長子代表什麼呢
[00:12:28.600 --> 00:12:29.600]  從此以後
[00:12:29.600 --> 00:12:33.600]  他不能再呈現他自己
[00:12:33.600 --> 00:12:35.600]  道成肉身在埃及
[00:12:35.600 --> 00:12:39.600]  證明埃及的神和王族
[00:12:39.600 --> 00:12:41.600]  從此以後要沒落
[00:12:41.600 --> 00:12:43.600]  所以這個觀念是說
[00:12:43.600 --> 00:12:48.600]  上帝是比埃及的神都要勝
[00:12:48.600 --> 00:12:49.600]  其實不單止這樣
[00:12:49.600 --> 00:12:50.600]  剛才我不是說了一句嗎
[00:12:50.600 --> 00:12:51.600]  這裡有一句
[00:12:51.600 --> 00:12:53.600]  你記不記得他說
[00:12:53.600 --> 00:12:55.600]  在地牢裡囚禁的長子
[00:12:55.600 --> 00:12:58.600]  和所有投身的新竹都死了
[00:12:58.600 --> 00:13:00.600]  為什麼不能說這句
[00:13:00.600 --> 00:13:02.600]  其實殺光埃及的人就算了
[00:13:02.600 --> 00:13:04.600]  為什麼要highlight這兩個字
[00:13:04.600 --> 00:13:06.600]  新竹的投身
[00:13:06.600 --> 00:13:09.600]  埃及人對很多新竹都覺得
[00:13:09.600 --> 00:13:11.600]  新竹是神
[00:13:11.600 --> 00:13:12.600]  所以埃及的樣子
[00:13:12.600 --> 00:13:14.600]  全部都是牛頭馬面
[00:13:14.600 --> 00:13:16.600]  烏鷹的
[00:13:16.600 --> 00:13:17.600]  沒有烏鷹面的
[00:13:17.600 --> 00:13:18.600]  忘記了
[00:13:18.600 --> 00:13:19.600]  他們的樣子
[00:13:19.600 --> 00:13:22.600]  是要有不同的新竹的樣子呈現
[00:13:22.600 --> 00:13:23.600]  所以殺他投身
[00:13:23.600 --> 00:13:26.600]  即是說連他呈現在
[00:13:26.600 --> 00:13:29.600]  新竹裡的掌王權
[00:13:29.600 --> 00:13:30.600]  都死了
[00:13:30.600 --> 00:13:33.600]  正如所有埃及的神都玩完了
[00:13:33.600 --> 00:13:35.600]  林子感
[00:13:35.600 --> 00:13:38.600]  地牢裡囚禁的長子
[00:13:38.600 --> 00:13:40.600]  坐牢還要殺長子
[00:13:40.600 --> 00:13:41.600]  這麼變態
[00:13:41.600 --> 00:13:42.600]  你明白嗎
[00:13:42.600 --> 00:13:45.600]  其實這裡說的是
[00:13:45.600 --> 00:13:48.600]  埃及打贏仗的時候
[00:13:48.600 --> 00:13:51.600]  抓了很多不同種族
[00:13:51.600 --> 00:13:53.600]  民族的繼承人長子
[00:13:53.600 --> 00:13:55.600]  囚禁在那裡
[00:13:55.600 --> 00:13:56.600]  所以殺光那些長子
[00:13:56.600 --> 00:13:58.600]  其實代表什麼
[00:13:58.600 --> 00:14:02.600]  萬一不是贏光埃及裡邊的神明
[00:14:02.600 --> 00:14:05.600]  是贏光所有的神明
[00:14:05.600 --> 00:14:07.600]  所以如果這樣說
[00:14:07.600 --> 00:14:09.600]  這是什麼呢
[00:14:09.600 --> 00:14:10.600]  對不起
[00:14:10.600 --> 00:14:13.600]  這個我們叫De-creation
[00:14:13.600 --> 00:14:16.600]  De-creation即是滅了長子在埃及裡邊的時候
[00:14:16.600 --> 00:14:18.600]  是一個反創造
[00:14:18.600 --> 00:14:21.600]  反創造這個觀念是
[00:14:21.600 --> 00:14:22.600]  創造的相反
[00:14:22.600 --> 00:14:23.600]  最簡單說
[00:14:23.600 --> 00:14:26.600]  明明是chaos
[00:14:26.600 --> 00:14:28.600]  上帝變回他做in order
[00:14:28.600 --> 00:14:29.600]  有了秩序
[00:14:29.600 --> 00:14:32.600]  人最喜歡將創造變成什麼
[00:14:32.600 --> 00:14:34.600]  變De-creation
[00:14:34.600 --> 00:14:37.600]  我以後不能再吃薯條
[00:14:37.600 --> 00:14:39.600]  因為De-creation
[00:14:39.600 --> 00:14:41.600]  我的身體太久了
[00:14:41.600 --> 00:14:45.600]  現在我希望身體不要De-creation那麼久
[00:14:45.600 --> 00:14:47.600]  就要少吃薯條
[00:14:47.600 --> 00:14:49.600]  否則膽固醇就會超標
[00:14:49.600 --> 00:14:51.600]  數字就不帥
[00:14:51.600 --> 00:14:55.600]  所以創造和De-creation
[00:14:55.600 --> 00:14:58.600]  是一個很重要的關聯
[00:14:58.600 --> 00:15:00.600]  De-creation是說
[00:15:00.600 --> 00:15:07.600]  埃及人要受上帝在他生命裡的De-creation
[00:15:07.600 --> 00:15:10.600]  為什麼要受這個殺長子
[00:15:10.600 --> 00:15:14.600]  因為埃及人做了De-creation的事
[00:15:14.600 --> 00:15:17.600]  在以色列人群體裡
[00:15:17.600 --> 00:15:20.600]  你記得摩西的出現是為什麼
[00:15:20.600 --> 00:15:22.600]  因為有個修生婆敬畏神
[00:15:22.600 --> 00:15:24.600]  所以就將摩西收起來
[00:15:24.600 --> 00:15:26.600]  然後就丟給公主
[00:15:26.600 --> 00:15:30.600]  但整個埃及人做在以色列人身上
[00:15:30.600 --> 00:15:31.600]  殺完長子後
[00:15:31.600 --> 00:15:33.600]  凡是男丁都要殺
[00:15:33.600 --> 00:15:35.600]  他的行為比殺長子變態
[00:15:35.600 --> 00:15:37.600]  殺完長子再生出來的男丁
[00:15:37.600 --> 00:15:38.600]  都是叫長子吧
[00:15:38.600 --> 00:15:41.600]  但都殺了所有男丁
[00:15:41.600 --> 00:15:43.600]  所以關鍵是
[00:15:43.600 --> 00:15:48.600]  以色列人都經歷過De-creation的過程
[00:15:48.600 --> 00:15:50.600]  De-creation是怎麼來的
[00:15:50.600 --> 00:15:54.600]  是埃及人在以色列人所做的事
[00:15:54.600 --> 00:15:57.600]  因此今天上帝做回De-creation
[00:15:57.600 --> 00:15:59.600]  要放在哪裡呢
[00:15:59.600 --> 00:16:02.600]  在埃及人
[00:16:02.600 --> 00:16:05.600]  無論是埃及人的長子
[00:16:05.600 --> 00:16:07.600]  無論是生畜、投生的
[00:16:07.600 --> 00:16:11.600]  無論是監獄裡被囚禁的長子
[00:16:11.600 --> 00:16:13.600]  代表不同王族的長子
[00:16:13.600 --> 00:16:17.600]  都要伏在萬軍耶和華的裡邊
[00:16:17.600 --> 00:16:19.600]  In order(順序)
[00:16:19.600 --> 00:16:22.600]  以至唯有In order(順序)後
[00:16:22.600 --> 00:16:26.600]  法老才叫阿倫摩澤尼快點跟我走
[00:16:26.600 --> 00:16:31.600]  反創造後
[00:16:31.600 --> 00:16:36.600]  就是會帶來在混亂中真正的創造
[00:16:36.600 --> 00:16:43.600]  這是整個埃及記
[00:16:43.600 --> 00:16:46.600]  其中一個很重要的想法
[00:16:46.600 --> 00:16:49.600]  當賦予人反創造的時候
[00:16:49.600 --> 00:16:51.600]  明明那個人是自由的
[00:16:51.600 --> 00:16:54.600]  但你要將他不自由
[00:16:54.600 --> 00:16:59.600]  這些反創造帶來很多混亂
[00:16:59.600 --> 00:17:03.600]  明明那個人很和平
[00:17:03.600 --> 00:17:06.600]  有些人就要掀起戰爭
[00:17:06.600 --> 00:17:08.600]  要令那個地方受苦
[00:17:08.600 --> 00:17:09.600]  反創造
[00:17:09.600 --> 00:17:12.600]  很多家庭中沒有了爸爸
[00:17:12.600 --> 00:17:15.600]  打仗時死了很多人
[00:17:15.600 --> 00:17:17.600]  那些掀起戰爭的人
[00:17:17.600 --> 00:17:19.600]  正在反創造
[00:17:19.600 --> 00:17:21.600]  他帶來給那個地方苦
[00:17:21.600 --> 00:17:23.600]  所以上帝要做什麼
[00:17:23.600 --> 00:17:27.600]  將反創造給那些
[00:17:27.600 --> 00:17:30.600]  將反創造給人的人
[00:17:30.600 --> 00:17:36.600]  這是埃及記裡邊一個很重要的關鍵
[00:17:36.600 --> 00:17:46.600]  如果說完實哉這個觀念的話
[00:17:46.600 --> 00:17:49.600]  我想說一下自由
[00:17:49.600 --> 00:17:52.600]  以色列人是不是叫自由
[00:17:52.600 --> 00:17:55.600]  當以色列人離開了
[00:17:55.600 --> 00:17:57.600]  去曠野裡邊的時候
[00:17:57.600 --> 00:17:59.600]  那個自由是什麼
[00:17:59.600 --> 00:18:01.600]  剛才我也highlight了
[00:18:01.600 --> 00:18:05.600]  人們就呼敬拜以色列人就去做
[00:18:05.600 --> 00:18:07.600]  我今天不說這個了
[00:18:07.600 --> 00:18:09.600]  其實預節的觀念是什麼呢
[00:18:09.600 --> 00:18:11.600]  預節就是in order
[00:18:11.600 --> 00:18:13.600]  等於創世第一章的
[00:18:13.600 --> 00:18:15.600]  葛松其類
[00:18:15.600 --> 00:18:17.600]  凡葛松其類就好
[00:18:17.600 --> 00:18:19.600]  葛松其類就in order
[00:18:19.600 --> 00:18:22.600]  預節就是那個民族屬於耶和華
[00:18:22.600 --> 00:18:23.600]  所以他們沒事
[00:18:23.600 --> 00:18:25.600]  其他人有事
[00:18:25.600 --> 00:18:29.600]  由混亂裡邊帶來給他一個再新創造的時候
[00:18:29.600 --> 00:18:31.600]  就是要有區分
[00:18:31.600 --> 00:18:33.600]  那個紅色的那些劈血
[00:18:33.600 --> 00:18:36.600]  要在門尾裡邊就是區分
[00:18:36.600 --> 00:18:40.600]  我多說這個
[00:18:40.600 --> 00:18:43.600]  我多說兩章就完了
[00:18:43.600 --> 00:18:47.600]  其實自由是什麼呢
[00:18:47.600 --> 00:18:51.600]  自由是在曠野裡邊
[00:18:51.600 --> 00:18:55.600]  由他們很習慣他們長子被殺
[00:18:55.600 --> 00:19:00.600]  很牢固地在埃及法老手下裡邊受苦
[00:19:00.600 --> 00:19:05.600]  他開始要進入一個不習慣的狀態
[00:19:05.600 --> 00:19:06.600]  自由不是說
[00:19:06.600 --> 00:19:08.600]  我很自由
[00:19:08.600 --> 00:19:10.600]  我去馬爾代夫三年
[00:19:10.600 --> 00:19:13.600]  我以後就日日在太陽光和海灘
