
[00:00:00.000 --> 00:00:06.000]  各位姐妹平安,歡迎回來喜帕靈堂崇拜
[00:04:29.000 --> 00:04:30.000]  是合理的理
[00:04:30.000 --> 00:04:33.000]  還是上帝會用另一個方式
[00:04:33.000 --> 00:04:36.000]  去接受一個大愛呢?
[00:04:36.000 --> 00:04:40.000]  所以當時如果你有了解教會歷史的時候
[00:04:40.000 --> 00:04:43.000]  他們會覺得耶穌只是一個幻影
[00:04:43.000 --> 00:04:45.000]  不是很真實的
[00:04:45.000 --> 00:04:46.000]  但約翰說不是
[00:04:46.000 --> 00:04:53.000]  上帝的兒子真真實實地在我們中間
[00:04:53.000 --> 00:04:56.000]  所以在《約翰一書》第一章開始的時候
[00:04:56.000 --> 00:04:58.000]  這是什麼呢?
[00:04:58.000 --> 00:04:59.000]  這是我們親眼見過
[00:04:59.000 --> 00:05:00.000]  親手摸過
[00:05:00.000 --> 00:05:05.000]  和我們親身見證過的上帝的兒子
[00:05:05.000 --> 00:05:07.000]  約翰用他的一生
[00:05:07.000 --> 00:05:09.000]  用他的心意去說
[00:05:09.000 --> 00:05:12.000]  但約翰也不是單單告訴他們
[00:05:12.000 --> 00:05:13.000]  理性上不能過
[00:05:13.000 --> 00:05:14.000]  不代表不真實
[00:05:14.000 --> 00:05:16.000]  但同樣告訴他們
[00:05:16.000 --> 00:05:18.000]  其實上帝最重要告訴他們
[00:05:18.000 --> 00:05:19.000]  一個重要的訊息
[00:05:19.000 --> 00:05:21.000]  不僅僅是上帝的愛
[00:05:21.000 --> 00:05:23.000]  而我們跟隨他的人
[00:05:23.000 --> 00:05:25.000]  我們都能夠展現上帝的愛
[00:05:25.000 --> 00:05:27.000]  就是在說的訊息
[00:05:27.000 --> 00:05:30.000]  我們的愛如何能夠延續下去
[00:05:30.000 --> 00:05:32.000]  讓更多人因為我們的愛
[00:05:32.000 --> 00:05:34.000]  彼此相愛的心
[00:05:34.000 --> 00:05:36.000]  眾人因此認出
[00:05:36.000 --> 00:05:39.000]  我們是跟隨上帝的門徒
[00:05:39.000 --> 00:05:41.000]  約翰很認真地說
[00:05:41.000 --> 00:05:44.000]  所以說的道理不是靠我們的理性
[00:05:44.000 --> 00:05:46.000]  是靠我們有愛心而有的行為
[00:05:46.000 --> 00:05:49.000]  這是約翰在一二三書裡說得很清楚
[00:05:49.000 --> 00:05:52.000]  用很多術式讓我們明白
[00:05:52.000 --> 00:05:54.000]  我們說自己有愛心
[00:05:54.000 --> 00:05:57.000]  但我們會不會用能力和行徑去表明出來
[00:05:57.000 --> 00:06:00.000]  如果你不能夠愛漢得見的弟兄
[00:06:00.000 --> 00:06:03.000]  你很難愛漢不見的神
[00:06:03.000 --> 00:06:06.000]  但你能夠具體愛側邊的弟兄
[00:06:06.000 --> 00:06:09.000]  你就能夠更加感受到上帝
[00:06:09.000 --> 00:06:11.000]  藉著我們的愛
[00:06:11.000 --> 00:06:14.000]  讓更加多人認識上帝
[00:06:14.000 --> 00:06:18.000]  所以我們的愛心不是在言語
[00:06:18.000 --> 00:06:20.000]  還要有行為
[00:06:20.000 --> 00:06:23.000]  到了開場白快要完結的時候
[00:06:23.000 --> 00:06:24.000]  你會發覺
[00:06:24.000 --> 00:06:27.000]  其實大條道理不難說的
[00:06:27.000 --> 00:06:29.000]  但真的行出那個道理
[00:06:29.000 --> 00:06:30.000]  才是最大的困難
[00:06:30.000 --> 00:06:32.000]  當我們感受到上帝的愛
[00:06:32.000 --> 00:06:34.000]  我們回到教會
[00:06:34.000 --> 00:06:37.000]  但教會或我們成長過程中
[00:06:37.000 --> 00:06:38.000]  都教導我們
[00:06:38.000 --> 00:06:42.000]  我們要信同行一致的時候
[00:06:42.000 --> 00:06:44.000]  才是最困難的
[00:06:44.000 --> 00:06:45.000]  你會聽過很多次
[00:06:45.000 --> 00:06:50.000]  能夠愛那不可愛的思維之外
[00:06:50.000 --> 00:06:53.000]  你會覺得那個人不行
[00:06:53.000 --> 00:06:55.000]  這麼差
[00:06:55.000 --> 00:06:57.000]  又或者他對我這麼差的時候
[00:06:57.000 --> 00:06:58.000]  我很難愛他
[00:06:58.000 --> 00:07:01.000]  於是你要物件處而發
[00:07:01.000 --> 00:07:03.000]  不要看別的地方
[00:07:03.000 --> 00:07:05.000]  可能他還有好處
[00:07:05.000 --> 00:07:08.000]  發覺自己可能變成一個考古學家
[00:07:08.000 --> 00:07:10.000]  在一些不能發掘的地方
[00:07:10.000 --> 00:07:12.000]  要發掘一些要愛他的東西
[00:07:12.000 --> 00:07:15.000]  我也理解有些地方是難的
[00:07:15.000 --> 00:07:17.000]  但重點就是
[00:07:17.000 --> 00:07:19.000]  在過程當中
[00:07:19.000 --> 00:07:21.000]  你更加明白到
[00:07:21.000 --> 00:07:23.000]  真的用愛去實行出來
[00:07:23.000 --> 00:07:27.000]  或者要體驗到一個無條件的愛
[00:07:27.000 --> 00:07:29.000]  其實是很困難的事
[00:07:29.000 --> 00:07:32.000]  但約翰告訴我們
[00:07:32.000 --> 00:07:34.000]  在過程當中
[00:07:34.000 --> 00:07:36.000]  你會經歷上帝
[00:07:36.000 --> 00:07:38.000]  當你愛一個不容易愛的人當中
[00:07:38.000 --> 00:07:41.000]  你更加會經歷上帝
[00:07:41.000 --> 00:07:42.000]  如何去塗造我們
[00:07:42.000 --> 00:07:44.000]  或者加靈給我們
[00:07:44.000 --> 00:07:45.000]  以致我們看到
[00:07:45.000 --> 00:07:49.000]  在我們越想辦法
[00:07:49.000 --> 00:07:51.000]  如何可以參與其中的時候
[00:07:51.000 --> 00:07:54.000]  上帝的那種真實
[00:07:54.000 --> 00:07:56.000]  所以去到經文裡
[00:07:56.000 --> 00:07:59.000]  第三章第十八節開始說
[00:07:59.000 --> 00:08:04.000]  小子們啊!我們相愛不要只在言語和舌頭上
[00:08:04.000 --> 00:08:07.000]  要在行為和誠實上
[00:08:07.000 --> 00:08:09.000]  從此就知道我們是屬真理的
[00:08:09.000 --> 00:08:13.000]  並且我們的心在上帝面前可以安穩
[00:08:13.000 --> 00:08:17.000]  這個就是我剛才說的開場白的時候
[00:08:17.000 --> 00:08:20.000]  經文上要文字上要表達
[00:08:20.000 --> 00:08:22.000]  約翰用的一個信息就是
[00:08:22.000 --> 00:08:25.000]  我們相愛不要只是言語和行事
[00:08:25.000 --> 00:08:27.000]  在行為和誠實上
[00:08:27.000 --> 00:08:32.000]  誠實這個字其實跟下面第十九節說的真理是一樣的
[00:08:32.000 --> 00:08:37.000]  意思就是我們的行為和我們所相信的真理
[00:08:37.000 --> 00:08:40.000]  是要在行動上表明出來
[00:08:40.000 --> 00:08:45.000]  你做這個行徑是建基於聖經給我們的提醒和教導
[00:08:45.000 --> 00:08:47.000]  我們做這個行為的原因
[00:08:47.000 --> 00:08:51.000]  我們做到在人身上的時候
[00:08:51.000 --> 00:08:54.000]  因為我們建基於聖經的原則的時候
[00:08:54.000 --> 00:09:00.000]  別人就會知道我們做這件事不是從我們而來
[00:09:00.000 --> 00:09:02.000]  而是從聖經的教導而來
[00:09:02.000 --> 00:09:06.000]  別人就會對你所受的教導有興趣
[00:09:06.000 --> 00:09:11.000]  剛剛過了上星期五的神學百科第三講的時候
[00:09:11.000 --> 00:09:13.000]  在最後解答問題的時候
[00:09:13.000 --> 00:09:14.000]  弟兄姊妹問的時候
[00:09:14.000 --> 00:09:18.000]  我也用了一個身份的例子跟大家說
[00:09:18.000 --> 00:09:22.000]  就是說今天你在基督徒
[00:09:22.000 --> 00:09:24.000]  你不是說自己是基督徒
[00:09:24.000 --> 00:09:26.000]  你是claim(宣揚)自己是基督徒
[00:09:26.000 --> 00:09:30.000]  其實我們不是claim(宣揚)自己是基督徒
[00:09:30.000 --> 00:09:36.000]  基督徒的出現是因為那些安提安教會的人宣揚基督
[00:09:36.000 --> 00:09:40.000]  以致那些人經常宣揚耶穌是基督
[00:09:40.000 --> 00:09:42.000]  祂為世人待宿
[00:09:42.000 --> 00:09:44.000]  能夠有一個挽回
[00:09:44.000 --> 00:09:48.000]  可以離開罪的身軀的終局
[00:09:48.000 --> 00:09:49.000]  可以有新生命
[00:09:49.000 --> 00:09:50.000]  可以有永生
[00:09:50.000 --> 00:09:52.000]  是宣揚基督的工作
[00:09:52.000 --> 00:09:55.000]  以致他們那班人被稱為基督徒
[00:09:55.000 --> 00:09:58.000]  所以我們不是claim(宣揚)自己是基督徒
[00:09:58.000 --> 00:10:00.000]  是我們proclaim(宣揚)基督
[00:10:00.000 --> 00:10:04.000]  以致我們成為一個基督徒
[00:10:04.000 --> 00:10:05.000]  你聽得明白嗎?
[00:10:05.000 --> 00:10:09.000]  重點就是我們claim(宣揚)自己是基督徒
[00:10:09.000 --> 00:10:12.000]  是你…就是反過來不要說基督徒
[00:10:12.000 --> 00:10:13.000]  你說你專業
[00:10:13.000 --> 00:10:15.000]  你說你自己的專業
[00:10:15.000 --> 00:10:18.000]  但專業從來都不是你自己說自己專業
[00:10:18.000 --> 00:10:20.000]  是別人說你專業
[00:10:20.000 --> 00:10:22.000]  一樣的
[00:10:22.000 --> 00:10:24.000]  所以你自己說自己專業
[00:10:24.000 --> 00:10:26.000]  我說我做大板燒
[00:10:26.000 --> 00:10:27.000]  大板燒
[00:10:27.000 --> 00:10:29.000]  我說我做大板燒專業的
[00:10:29.000 --> 00:10:30.000]  你信不信?
[00:10:30.000 --> 00:10:31.000]  你轉頭就對了
[00:10:31.000 --> 00:10:32.000]  因為你沒見過我做
[00:10:32.000 --> 00:10:34.000]  我自己都沒做過
[00:10:34.000 --> 00:10:35.000]  是不是?
[00:10:35.000 --> 00:10:36.000]  我說一件事
[00:10:36.000 --> 00:10:38.000]  說我自己是KOL
[00:10:38.000 --> 00:10:39.000]  你都不會信的
[00:10:39.000 --> 00:10:41.000]  從來我都沒自己做過KOL
[00:10:41.000 --> 00:10:45.000]  重點從來都不是你claim(宣揚)你自己
[00:10:45.000 --> 00:10:49.000]  你claim(宣揚)你自己是基督徒有什麼厲害?
[00:10:49.000 --> 00:10:52.000]  是別人因為見你的好行為
[00:10:52.000 --> 00:10:55.000]  歸榮要給你所信的上帝
[00:10:55.000 --> 00:10:58.000]  那個是proclaim(宣揚)基督而有
[00:10:58.000 --> 00:11:01.000]  你是to be honored(榮譽)成為一個基督徒
[00:11:01.000 --> 00:11:02.000]  你明白我的意思嗎?
[00:11:02.000 --> 00:11:03.000]  這個是很重要的
[00:11:03.000 --> 00:11:06.000]  所以我們被教導成為基督徒
[00:11:06.000 --> 00:11:09.000]  我常常都說被教導是需要的
[00:11:09.000 --> 00:11:13.000]  但重點就是我們每天有沒有live up(活出)我們的信仰
[00:11:13.000 --> 00:11:15.000]  活出我們的信仰
[00:11:15.000 --> 00:11:17.000]  以致別人因為我們的信仰
[00:11:17.000 --> 00:11:19.000]  看到你是因為信耶穌
[00:11:19.000 --> 00:11:21.000]  你進行聖經的教導
[00:11:21.000 --> 00:11:25.000]  你是因這個改變而受
[00:11:25.000 --> 00:11:29.000]  別人發現你的信仰真的很特別
[00:11:29.000 --> 00:11:31.000]  你平時在做什麼?
[00:11:31.000 --> 00:11:35.000]  當別人有問題有興趣的時候
[00:11:35.000 --> 00:11:38.000]  你就是有機會可以說
[00:11:38.000 --> 00:11:41.000]  所以在行為和真理上
[00:11:41.000 --> 00:11:44.000]  從此就知道我們是屬真理的
[00:11:44.000 --> 00:11:47.000]  並且我們心在上帝面前可以安穩
[00:11:47.000 --> 00:11:50.000]  安穩的意思就是心安理得
[00:11:50.000 --> 00:11:53.000]  我知道我為什麼事做
[00:11:53.000 --> 00:11:55.000]  我知道我為什麼要做
[00:11:55.000 --> 00:11:58.000]  而我做的過程當中是有困難
[00:11:58.000 --> 00:12:02.000]  但耶穌基督是知道我的困苦
[00:12:02.000 --> 00:12:04.000]  所以我們的心如果不責備我們
[00:12:04.000 --> 00:12:07.000]  上帝會比我們的心大
[00:12:07.000 --> 00:12:10.000]  約翰老稱一件事就是
[00:12:10.000 --> 00:12:13.000]  其實你的心是一個很重要的指標
[00:12:13.000 --> 00:12:18.000]  今天這些日子我們不斷經歷的事
[00:12:18.000 --> 00:12:22.000]  其實你本著良心做
[00:12:22.000 --> 00:12:24.000]  你拿著自己的心做
[00:12:24.000 --> 00:12:27.000]  你想很多決定都是很難的
[00:12:27.000 --> 00:12:29.000]  但你會發覺越是難的時候
[00:12:29.000 --> 00:12:30.000]  就是要你做決定
[00:12:30.000 --> 00:12:34.000]  在決定過程當中我們在想什麼呢?
[00:12:34.000 --> 00:12:38.000]  所以在這件事我們要看下去的時候
[00:12:38.000 --> 00:12:44.000]  我們會在想其實這個心是在說什麼呢?
[00:12:44.000 --> 00:12:51.000]  所以我們的心若不責備我們
[00:12:51.000 --> 00:12:54.000]  上帝的心比我們大
[00:12:54.000 --> 00:12:58.000]  在我們看的書信中
[00:12:58.000 --> 00:13:00.000]  保羅也用了不同的方式
[00:13:00.000 --> 00:13:04.000]  在說卡地亞的心的教導
[00:13:04.000 --> 00:13:08.000]  我相信我們大部分的弟兄姊妹
[00:13:08.000 --> 00:13:11.000]  在做決定的時候都會懂得
[00:13:11.000 --> 00:13:13.000]  第一個功能就是是非之心
[00:13:13.000 --> 00:13:16.000]  那樣東西是對與錯、善惡
[00:13:16.000 --> 00:13:19.000]  特別是這幾年大家都看得很清楚
[00:13:19.000 --> 00:13:22.000]  第二樣東西是關於心
[00:13:22.000 --> 00:13:24.000]  那樣東西是否上帝喜悅
[00:13:24.000 --> 00:13:26.000]  用聖經的說話就是
[00:13:26.000 --> 00:13:28.000]  看上帝為義的那樣東西
[00:13:28.000 --> 00:13:30.000]  或者看為惡的
[00:13:30.000 --> 00:13:32.000]  那樣東西都是本著
[00:13:32.000 --> 00:13:35.000]  你能不能夠去順應
[00:13:35.000 --> 00:13:39.000]  就好像徐牧師那時候說的那一套
[00:13:39.000 --> 00:13:44.000]  掃羅其實是可以分的
[00:13:44.000 --> 00:13:49.000]  但他掩著自己選擇不做上帝喜悅的事情
[00:13:49.000 --> 00:13:51.000]  其實我們也是的
[00:13:51.000 --> 00:13:53.000]  我們做了這麼多年人
[00:13:53.000 --> 00:13:55.000]  很多時候過程當中
[00:13:55.000 --> 00:13:58.000]  你知道那樣東西是不是上帝喜歡的
[00:13:58.000 --> 00:14:02.000]  不過你知道那樣東西是上帝喜歡與否
[00:14:02.000 --> 00:14:05.000]  有時候你會選擇
[00:14:05.000 --> 00:14:07.000]  做完這一次吧
[00:14:07.000 --> 00:14:09.000]  就是這樣
[00:14:09.000 --> 00:14:12.000]  你會覺得我相信上帝會原諒我的
[00:14:12.000 --> 00:14:15.000]  我的肉體很軟弱
[00:14:15.000 --> 00:14:16.000]  我的心靈是願意
[00:14:16.000 --> 00:14:17.000]  但我的肉體很軟弱
[00:14:17.000 --> 00:14:19.000]  於是做完這一次
[00:14:19.000 --> 00:14:21.000]  所以保羅也在說
[00:14:21.000 --> 00:14:25.000]  其實每一次做錯決定或做錯事的時候
[00:14:25.000 --> 00:14:28.000]  其實在做那一刻之前
[00:14:28.000 --> 00:14:30.000]  你的心其實提醒了你
[00:14:30.000 --> 00:14:34.000]  不過你是掩著、遮著這樣
[00:14:34.000 --> 00:14:36.000]  第三件事就是
[00:14:36.000 --> 00:14:40.000]  心其實對我們是一個管治
[00:14:40.000 --> 00:14:42.000]  剛才說提醒你
[00:14:42.000 --> 00:14:43.000]  提醒你
[00:14:43.000 --> 00:14:45.000]  好像很辛苦
[00:14:45.000 --> 00:14:48.000]  其實你從另一個角度看
[00:14:48.000 --> 00:14:52.000]  其實這個心為什麼會縮起來
[00:14:52.000 --> 00:14:53.000]  你想想你還沒信主
[00:14:53.000 --> 00:14:56.000]  或者你還沒認真信仰的時候
[00:14:56.000 --> 00:14:59.000]  其實有些東西你不是覺得沒什麼
[00:14:59.000 --> 00:15:00.000]  以前都是這樣
[00:15:00.000 --> 00:15:01.000]  每個人都是這樣
[00:15:01.000 --> 00:15:03.000]  不用錢就下載
[00:15:03.000 --> 00:15:05.000]  漫畫書是用來買的嗎
[00:15:05.000 --> 00:15:08.000]  基本上很多人分享給你
[00:15:08.000 --> 00:15:10.000]  你就開心分享
[00:15:10.000 --> 00:15:12.000]  但你現在發覺不是
[00:15:12.000 --> 00:15:14.000]  好像別人有版權
[00:15:14.000 --> 00:15:16.000]  這樣就是同流
[00:15:16.000 --> 00:15:18.000]  你會一刻覺得同流
[00:15:18.000 --> 00:15:19.000]  你不想合污
[00:15:19.000 --> 00:15:21.000]  有這個觸動
[00:15:21.000 --> 00:15:23.000]  你的心對你有管理
[00:15:23.000 --> 00:15:26.000]  現在比較少
[00:15:26.000 --> 00:15:29.000]  我認識很多弟兄姊妹都有知識產權
[00:15:29.000 --> 00:15:32.000]  那些歌是會訂閱的
[00:15:32.000 --> 00:15:33.000]  會買的
[00:15:33.000 --> 00:15:35.000]  逐手逐手買的
[00:15:35.000 --> 00:15:37.000]  或者下載一個每月的訂閱
[00:15:37.000 --> 00:15:39.000]  就可以無限聽
[00:15:39.000 --> 00:15:40.000]  但以往不是
[00:15:40.000 --> 00:15:42.000]  以往是一隻手指位
[00:15:42.000 --> 00:15:44.000]  剛剛睡醒就抄給你
[00:15:44.000 --> 00:15:46.000]  打機也是
[00:15:46.000 --> 00:15:49.000]  我住了11年在深水埗
[00:15:49.000 --> 00:15:52.000]  我每天都出入深水埗D出口
[00:15:52.000 --> 00:15:54.000]  深水埗D出口是什麼出口
[00:15:54.000 --> 00:15:56.000]  醒目了
[00:15:56.000 --> 00:15:57.000]  真的是黃金出口
[00:15:57.000 --> 00:15:59.000]  那真的是黃金出口
[00:15:59.000 --> 00:16:02.000]  很多錢從那個出口進入去
[00:16:02.000 --> 00:16:04.000]  黃金出口最多是什麼呢
[00:16:04.000 --> 00:16:05.000]  就是手指抄
[00:16:05.000 --> 00:16:07.000]  抄game
[00:16:07.000 --> 00:16:09.000]  是吧
[00:16:09.000 --> 00:16:11.000]  你會發覺
[00:16:11.000 --> 00:16:13.000]  我跟那些年輕人說
[00:16:13.000 --> 00:16:15.000]  你知不知道抄game
[00:16:15.000 --> 00:16:18.000]  其實就是偷東西
[00:16:18.000 --> 00:16:20.000]  這麼大件事嗎
[00:16:20.000 --> 00:16:22.000]  我說你沒有給過錢
[00:16:22.000 --> 00:16:24.000]  我的手指也是錢
[00:16:24.000 --> 00:16:30.000]  我說你抄完一隻
[00:16:30.000 --> 00:16:32.000]  你會洗了裝第二隻
[00:16:32.000 --> 00:16:36.000]  以前他不是很覺
[00:16:36.000 --> 00:16:37.000]  但我真的告訴他
[00:16:37.000 --> 00:16:39.000]  其實你沒有給過錢
[00:16:39.000 --> 00:16:41.000]  是別人破解之後
[00:16:41.000 --> 00:16:44.000]  你還好心不停地看那裡有破解版
[00:16:44.000 --> 00:16:46.000]  於是就下載
[00:16:46.000 --> 00:16:49.000]  其實心提醒這件事
[00:16:49.000 --> 00:16:51.000]  就是他開始在管理你
[00:16:51.000 --> 00:16:54.000]  以往你不覺得很大件事
[00:16:54.000 --> 00:16:57.000]  以往你不覺得是一些很需要交代
[00:16:57.000 --> 00:16:59.000]  或者是一些很需要釐清的事
[00:16:59.000 --> 00:17:01.000]  但心開始管理你的時候
[00:17:01.000 --> 00:17:04.000]  你願不願意被他管理呢
[00:17:04.000 --> 00:17:06.000]  如果你不願意被他管理的時候
[00:17:06.000 --> 00:17:10.000]  其實你仍然是在用你過去未信主的方法
[00:17:10.000 --> 00:17:12.000]  去行事為人
[00:17:12.000 --> 00:17:14.000]  但你願意被他管理的時候
[00:17:14.000 --> 00:17:18.000]  其實你每一天都在經歷上帝在當中提醒你
[00:17:18.000 --> 00:17:24.000]  就是耶穌在臨去各個他山上的時候
[00:17:24.000 --> 00:17:26.000]  跟那群門徒說
[00:17:26.000 --> 00:17:31.000]  聖靈就會令你想起我說的話
[00:17:31.000 --> 00:17:37.000]  聖靈就是給我們最重要的保衛師提醒我們
[00:17:37.000 --> 00:17:44.000]  保衛這個字就像戰隊
[00:17:44.000 --> 00:17:48.000]  其實我仍然喜歡和合本旁邊的細字翻譯
[00:17:48.000 --> 00:17:50.000]  就是那個訓衛師
[00:17:50.000 --> 00:17:52.000]  他是教訓和安慰
[00:17:52.000 --> 00:17:56.000]  Paracletus就是圍著你和你說話
[00:17:56.000 --> 00:17:59.000]  就是你又做了
[00:17:59.000 --> 00:18:01.000]  這個要小心一點不要指著別人
[00:18:01.000 --> 00:18:03.000]  你又做了
[00:18:03.000 --> 00:18:05.000]  或者旁邊說不要這樣做
[00:18:05.000 --> 00:18:07.000]  這樣做不好的
[00:18:07.000 --> 00:18:09.000]  你一會又不開心
[00:18:09.000 --> 00:18:12.000]  他會說你但又會提醒你
[00:18:12.000 --> 00:18:14.000]  在過程當中
[00:18:14.000 --> 00:18:16.000]  聖靈就是上上座的工作
[00:18:16.000 --> 00:18:18.000]  其實在管理
[00:18:18.000 --> 00:18:20.000]  不知不覺你就會發覺
[00:18:20.000 --> 00:18:21.000]  你以往沒有那麼敏感
[00:18:21.000 --> 00:18:22.000]  但你信主內
[00:18:22.000 --> 00:18:24.000]  你願意跟從上帝的時候
[00:18:24.000 --> 00:18:26.000]  你的心其實在管束你
[00:18:26.000 --> 00:18:28.000]  每一次管束
[00:18:28.000 --> 00:18:30.000]  你轉個角度說
[00:18:30.000 --> 00:18:32.000]  其實聖靈提醒你
[00:18:32.000 --> 00:18:34.000]  你應該開心
[00:18:34.000 --> 00:18:36.000]  上帝在我這裏
[00:18:36.000 --> 00:18:38.000]  很重要
[00:18:38.000 --> 00:18:40.000]  很多弟兄姊妹都感覺不到上帝
[00:18:40.000 --> 00:18:42.000]  感覺不到聖靈提醒
[00:18:42.000 --> 00:18:44.000]  感覺不到聖靈在你心裏
[00:18:44.000 --> 00:18:45.000]  我說不是的
[00:18:45.000 --> 00:18:46.000]  如果你對罪敏感
[00:18:46.000 --> 00:18:48.000]  你知道那件事不應該做
[00:18:48.000 --> 00:18:50.000]  那一下觸動
