
[00:00:00.000 --> 00:00:02.760]  當我滾手機每次看到
[00:06:33.040 --> 00:06:35.600]  他們都很擔心之後很難生存
[00:06:35.600 --> 00:06:38.160]  所以既難過又徬徨
[00:06:38.160 --> 00:06:40.960]  第二是信仰上的打擊
[00:06:40.960 --> 00:06:43.840]  多加稱得上女門徒的身份
[00:06:43.840 --> 00:06:46.080]  是信徒的榜樣
[00:06:46.080 --> 00:06:48.000]  上星期榮兒也有提到
[00:06:48.000 --> 00:06:49.440]  《雅各書》提到
[00:06:49.440 --> 00:06:53.360]  在上帝我們父面前清潔沒有玷污的虔誠
[00:06:53.360 --> 00:06:56.960]  就是看顧在患難中的孤兒寡婦
[00:06:56.960 --> 00:07:00.800]  並且保守自己不沾染世俗
[00:07:00.800 --> 00:07:02.640]  多加就是這樣的人
[00:07:02.640 --> 00:07:05.280]  他居住的地方有很多外邦人
[00:07:05.280 --> 00:07:08.160]  但他都信守著這個信仰
[00:07:08.160 --> 00:07:11.040]  並且看顧在患難中的人
[00:07:11.040 --> 00:07:13.120]  這樣都早死了
[00:07:13.120 --> 00:07:15.200]  所以大家非常疑惑
[00:07:15.200 --> 00:07:18.080]  他信的上帝是不是真的
[00:07:18.080 --> 00:07:22.560]  多加的死亡引發了雙重的打擊
[00:07:22.560 --> 00:07:25.360]  足夠令到當時的那班寡婦
[00:07:25.360 --> 00:07:27.920]  覺得前路非常之黑暗
[00:07:27.920 --> 00:07:31.440]  甚或是覺得上帝拋棄他們了
[00:07:31.440 --> 00:07:35.360]  我們教務經常去探病
[00:07:35.360 --> 00:07:37.280]  有時去探一些臨終的病人
[00:07:37.280 --> 00:07:42.080]  聽到最多家人在患者耳邊說
[00:07:42.080 --> 00:07:44.160]  不用擔心我
[00:07:44.160 --> 00:07:45.600]  我們能處理的
[00:07:45.600 --> 00:07:48.000]  你安心走吧
[00:07:48.000 --> 00:07:51.120]  但這班門徒沒有說這些說話
[00:07:51.120 --> 00:07:53.120]  從他們之後的行動
[00:07:53.120 --> 00:07:58.560]  我們更加看到他們不想多加就這樣離開
[00:07:58.560 --> 00:07:59.840]  我們亦相信
[00:07:59.840 --> 00:08:03.520]  多加在臨死前都很掙扎和難過
[00:08:03.520 --> 00:08:07.840]  他一直要排除萬難才能幫到這班寡婦
[00:08:07.840 --> 00:08:09.680]  當時他是一個什麼身份
[00:08:09.680 --> 00:08:10.560]  他是一個女人
[00:08:10.560 --> 00:08:13.120]  女人就是地位低微
[00:08:13.120 --> 00:08:15.760]  他不容易才能幫到這班寡婦
[00:08:15.760 --> 00:08:17.920]  現在快要死了
[00:08:17.920 --> 00:08:21.760]  他一定會很擔心這班弱勢的群體
[00:08:21.760 --> 00:08:23.760]  被迷惘被遺忘
[00:08:23.760 --> 00:08:26.720]  甚至沒有機會聽福音
[00:08:26.720 --> 00:08:28.880]  在我自己社關服務中
[00:08:28.880 --> 00:08:31.760]  我經常會請教社工
[00:08:31.760 --> 00:08:35.520]  問他們這位太太可否申請這件事
[00:08:35.520 --> 00:08:39.200]  那位伯伯可否申請輪候這件事
[00:08:39.200 --> 00:08:40.960]  這些社工很直接
[00:08:40.960 --> 00:08:43.360]  經常都會說不行不夠慘
[00:08:43.360 --> 00:08:44.800]  這裡有沒有社工
[00:08:44.800 --> 00:08:46.720]  這裡有
[00:08:46.720 --> 00:08:47.920]  經常都會說這句
[00:08:47.920 --> 00:08:50.160]  不夠慘未排到你
[00:08:50.160 --> 00:08:52.960]  我每次聽完都只能沉默
[00:08:52.960 --> 00:08:54.880]  然後再想辦法
[00:08:54.880 --> 00:08:58.320]  最近有位很困難的少年人問了我兩次
[00:08:58.320 --> 00:09:01.680]  黃姑娘你可否幫我們
[00:09:01.680 --> 00:09:03.920]  其實我們之前已經商量了很久
[00:09:03.920 --> 00:09:06.480]  都想不到出路
[00:09:06.480 --> 00:09:10.560]  所以我只能說我們一起再想辦法
[00:09:10.560 --> 00:09:13.520]  然後我就會問上帝
[00:09:13.520 --> 00:09:15.520]  唉 怎麼辦
[00:09:15.520 --> 00:09:17.440]  我都很想受壓迫的人
[00:09:17.440 --> 00:09:19.920]  經歷到教會的幫助
[00:09:19.920 --> 00:09:22.800]  但有時做好事
[00:09:22.800 --> 00:09:24.400]  不是只有一股衝勁就行
[00:09:24.400 --> 00:09:26.240]  有愛心有智慧有耐性
[00:09:26.240 --> 00:09:27.920]  甚或乎在環境裡
[00:09:27.920 --> 00:09:30.800]  根本有很多限制
[00:09:30.800 --> 00:09:34.560]  我們有時唯有很不情願地去接受
[00:09:34.560 --> 00:09:37.920]  有些事是不能改變的
[00:09:37.920 --> 00:09:40.640]  多加可以不理任何的阻礙
[00:09:40.640 --> 00:09:44.640]  一直幫助那班寡婦扭轉人生
[00:09:44.640 --> 00:09:48.720]  相信她有很強大的心臟和努力
[00:09:48.720 --> 00:09:50.720]  如果我是多加
[00:09:50.720 --> 00:09:53.680]  對於將會照顧不到這班寡婦
[00:09:53.680 --> 00:09:57.040]  我內心一定會很不情願
[00:09:57.040 --> 00:09:58.880]  面對多加的死
[00:09:58.880 --> 00:10:01.040]  有人哭到死
[00:10:01.040 --> 00:10:02.480]  很不願意問上帝
[00:10:02.480 --> 00:10:04.960]  為什麼會這樣
[00:10:04.960 --> 00:10:06.960]  有人就相反
[00:10:06.960 --> 00:10:11.920]  他們用行動去反對多加已死這個事實
[00:10:11.920 --> 00:10:16.640]  由多加斷氣的那一刻
[00:10:16.640 --> 00:10:19.840]  門徒需要爭分奪秒
[00:10:19.840 --> 00:10:25.920]  因為中東地區的屍體不能存放太久才落葬
[00:10:25.920 --> 00:10:29.440]  有門徒聽到彼得在附近醫好癱子
[00:10:29.440 --> 00:10:34.080]  所以他們就派人去找彼得
[00:10:34.080 --> 00:10:38.000]  彼得很遠就看到那兩人正在衝過來
[00:10:38.000 --> 00:10:41.280]  然後就不斷說多加的事
[00:10:41.280 --> 00:10:44.160]  彼得看到他們的擔心和緊張
[00:10:44.160 --> 00:10:46.160]  想起一班無助的寡婦
[00:10:46.160 --> 00:10:48.720]  他聽完也馬上跟他們回去
[00:10:48.720 --> 00:10:51.280]  回去之後我們一起讀
[00:10:51.280 --> 00:10:53.280]  預備起
[00:10:53.280 --> 00:10:55.760]  彼得叫他們都出去
[00:10:55.760 --> 00:10:57.760]  然後跪下禱告
[00:10:57.760 --> 00:11:00.240]  轉身對著屍體說
[00:11:00.240 --> 00:11:02.240]  大比大 起來
[00:11:02.240 --> 00:11:04.240]  他就睜開眼睛
[00:11:04.240 --> 00:11:07.600]  看見彼得就坐了起來
[00:11:07.600 --> 00:11:10.240]  彼得伸手扶他起來
[00:11:10.240 --> 00:11:13.760]  叫那些正途和寡婦都進來
[00:11:13.760 --> 00:11:17.600]  把多加活活地交給他們
[00:11:17.600 --> 00:11:24.000]  死亡本身令多加再聽不到圍著他的喊叫聲
[00:11:24.000 --> 00:11:26.800]  但一段時間靜止之後
[00:11:26.800 --> 00:11:28.800]  他自己也不知道等了多久
[00:11:28.800 --> 00:11:30.800]  多加再聽到的
[00:11:30.800 --> 00:11:33.760]  是彼得的祈禱聲音
[00:11:33.760 --> 00:11:36.240]  叫他起來的呼喊
[00:11:36.240 --> 00:11:40.640]  然後就陸陸續續看到眾人很驚訝的神情
[00:11:41.600 --> 00:11:43.600]  烏雲密佈的日子
[00:11:43.600 --> 00:11:46.400]  突然重見太陽
[00:11:46.400 --> 00:11:48.400]  但很奇怪
[00:11:48.400 --> 00:11:50.400]  當我們看的時候
[00:11:50.400 --> 00:11:52.400]  在這麼振奮的情景
[00:11:52.400 --> 00:11:54.400]  這個編劇真的偏袋多加
[00:11:54.400 --> 00:11:56.400]  竟然一句對白他也沒有
[00:11:56.400 --> 00:11:58.400]  他完全沒有說任何話
[00:11:58.400 --> 00:12:03.120]  很多時候在死而復活的神蹟裏面
[00:12:03.120 --> 00:12:05.120]  都有這個留白
[00:12:05.120 --> 00:12:09.520]  令讀者不會只是將焦點放在神蹟上
[00:12:09.520 --> 00:12:13.360]  不會誤會多加做善事多所以復活
[00:12:13.360 --> 00:12:19.760]  聖經記載死而復活的神蹟想帶出什麼訊息呢?
[00:12:19.760 --> 00:12:22.800]  聖經每次記載同類的神蹟
[00:12:22.800 --> 00:12:25.680]  都用一些很簡單的文字去交代
[00:12:25.680 --> 00:12:27.680]  例如打開眼睛
[00:12:27.680 --> 00:12:29.680]  但我們每天早上都會打開眼睛
[00:12:29.680 --> 00:12:31.680]  又或者坐起來
[00:12:31.680 --> 00:12:33.680]  又或者打一次
[00:12:33.680 --> 00:12:35.680]  去表示死人復活
[00:12:35.840 --> 00:12:39.840]  代表已經有了生命的靈氣
[00:12:39.840 --> 00:12:41.840]  因為記載的焦點
[00:12:41.840 --> 00:12:46.640]  從來都不是鼓勵人去追求短暫的神蹟
[00:12:46.640 --> 00:12:48.640]  多加都很知道
[00:12:48.640 --> 00:12:52.640]  無論以利亞、以利沙
[00:12:52.640 --> 00:12:54.640]  連同今次的彼得
[00:12:54.640 --> 00:12:56.640]  都行過死人復活的神蹟
[00:12:56.640 --> 00:12:58.640]  而在神蹟發生前都有共通點
[00:12:58.640 --> 00:13:00.640]  就是他們都會先去祈禱
[00:13:00.640 --> 00:13:02.640]  尋求上帝的幫助
[00:13:02.640 --> 00:13:04.640]  因為行神蹟
[00:13:04.640 --> 00:13:06.640]  不是靠他們自己的能力
[00:13:06.640 --> 00:13:12.640]  但是耶穌行神蹟就不同
[00:13:12.640 --> 00:13:18.640]  耶穌是直接吩咐死人起身
[00:13:18.640 --> 00:13:20.640]  而且耶穌之後自己都死而復活
[00:13:20.640 --> 00:13:22.640]  跟其他復活者不一樣
[00:13:22.640 --> 00:13:24.640]  有什麼不一樣呢?
[00:13:24.640 --> 00:13:26.640]  勁點的
[00:13:26.640 --> 00:13:28.640]  他彈起身
[00:13:28.640 --> 00:13:30.640]  不是啊
[00:13:30.640 --> 00:13:32.640]  他沒有再死
[00:13:32.640 --> 00:13:34.640]  這是第二次的死亡
[00:13:34.640 --> 00:13:36.640]  有時我都會想
[00:13:36.640 --> 00:13:38.640]  第一次看這個故事的時候
[00:13:38.640 --> 00:13:40.640]  多加是否想起身
[00:13:40.640 --> 00:13:42.640]  有時我起身都不想上班
[00:13:42.640 --> 00:13:46.640]  他們每個死而復活的人都要經歷第二次死亡
[00:13:46.640 --> 00:13:48.640]  但耶穌仍然活著
[00:13:48.640 --> 00:13:50.640]  因為他自己就是拯救主
[00:13:50.640 --> 00:13:54.640]  多加很感激彼得及時的幫助
[00:13:54.640 --> 00:13:56.640]  但他自己都很清楚知道
[00:13:56.640 --> 00:14:00.640]  叫彼得過來救他
[00:14:00.640 --> 00:14:02.640]  因為他自己是一群寡婦
[00:14:02.640 --> 00:14:04.640]  就是主耶穌基督
[00:14:04.640 --> 00:14:08.640]  從前多加聽聞耶穌使人復活
[00:14:08.640 --> 00:14:10.640]  現在他自己親身經歷
[00:14:10.640 --> 00:14:16.640]  多加就好像去了耶穌拉薩路復活的場景
[00:14:16.640 --> 00:14:18.640]  親耳聽到他說
[00:14:18.640 --> 00:14:20.640]  我不是對你說過
[00:14:20.640 --> 00:14:24.640]  你若信就必看見神的榮耀嗎?
[00:14:24.640 --> 00:14:28.640]  所以在多加復活之後
[00:14:28.640 --> 00:14:36.640]  他就和其他門徒將這件事串編到地區約柏
[00:14:36.640 --> 00:14:40.640]  然後很多人信了主
[00:14:40.640 --> 00:14:44.640]  復活之後多加和人分享他得拯救的經歷
[00:14:44.640 --> 00:14:48.640]  告訴人們
[00:14:48.640 --> 00:14:52.640]  有使徒延續耶穌基督的工作
[00:14:52.640 --> 00:14:54.640]  主基督仍然活著
[00:14:54.640 --> 00:14:58.640]  還應驗了耶穌所說
[00:14:58.640 --> 00:15:00.640]  基督必受害
[00:15:00.640 --> 00:15:02.640]  第三天從死人中復活
[00:15:02.640 --> 00:15:04.640]  並且人們要奉他的名
[00:15:04.640 --> 00:15:06.640]  全悔改使罪得赦的道
[00:15:06.640 --> 00:15:12.640]  多加就是用自己的經歷去見證耶穌活著
[00:15:12.640 --> 00:15:16.640]  很多人因為這樣而悔改信主
[00:15:16.640 --> 00:15:20.640]  令彼得看到這麼多人信主都留下
[00:15:20.640 --> 00:15:22.640]  那他留下做什麼?
[00:15:22.640 --> 00:15:28.640]  相信是栽培或傳福音吧
[00:15:28.640 --> 00:15:30.640]  他是一個使徒
[00:15:30.640 --> 00:15:32.640]  之後有一個記載很特別
[00:15:32.640 --> 00:15:38.640]  在死而復活這麼震撼的神蹟之後
[00:15:38.640 --> 00:15:40.640]  最後那句
[00:15:40.640 --> 00:15:42.640]  不是大團圓結局
[00:15:42.640 --> 00:15:46.640]  從此多加快快樂樂去傳福音
[00:15:46.640 --> 00:15:48.640]  無端端說了一句
[00:15:48.640 --> 00:15:50.640]  此後彼得再約拍一個皮革
[00:15:50.640 --> 00:15:54.640]  像西門的家女住了好些日子
[00:15:54.640 --> 00:15:56.640]  製皮的那些人
[00:15:56.640 --> 00:15:58.640]  現在很多人都製皮
[00:15:58.640 --> 00:16:00.640]  有些人很厲害
[00:16:00.640 --> 00:16:03.640]  為什麼要記載這個小細節
[00:16:03.640 --> 00:16:05.640]  皮革師傅是不是很厲害呢
[00:16:05.640 --> 00:16:09.640]  原來小細節裡隱藏了一個很大的突破
[00:16:09.640 --> 00:16:13.640]  原來製皮革會碰到動物的屍體
[00:16:13.640 --> 00:16:15.640]  血甚至屎
[00:16:15.640 --> 00:16:17.640]  猶太人一般都會認為
[00:16:17.640 --> 00:16:21.640]  他們在宗教上是不乾淨的
[00:16:21.640 --> 00:16:27.640]  皮革師傅的家都會被視為不乾淨的地方
[00:16:27.640 --> 00:16:29.640]  猶太人一般都不會去
[00:16:29.640 --> 00:16:33.640]  彼得醫治了多加
[00:16:33.640 --> 00:16:35.640]  在約拍出名了
[00:16:35.640 --> 00:16:40.640]  照道理想找個好些的酒店或地方住很容易
[00:16:40.640 --> 00:16:43.640]  還有奇怪的是多加這麼有錢
[00:16:43.640 --> 00:16:46.640]  隨便安排一間獨立屋給他住都可以
[00:16:46.640 --> 00:16:48.640]  但又沒有幫他安排
[00:16:48.640 --> 00:16:50.640]  為什麼呢
[00:16:50.640 --> 00:16:54.640]  相信一向關心弱勢的多加
[00:16:54.640 --> 00:16:56.640]  都不覺得有問題
[00:16:56.640 --> 00:16:58.640]  甚至乎很支持他
[00:16:58.640 --> 00:17:02.640]  因為彼得這個行動就是在回應主耶穌的吩咐
[00:17:02.640 --> 00:17:08.640]  還好像在重現主耶穌進入罪人家的行動
[00:17:08.640 --> 00:17:15.640]  他帶領了猶太人突破他們最不情願放下的規條
[00:17:15.640 --> 00:17:18.640]  宗教的規條
[00:17:18.640 --> 00:17:20.640]  和對人的偏見
[00:17:20.640 --> 00:17:23.640]  甚至在之後的旅程
[00:17:23.640 --> 00:17:28.640]  彼得都歷史性地進入外邦人家裡吃飯
[00:17:28.640 --> 00:17:30.640]  打破了人與人之間的牆
[00:17:30.640 --> 00:17:33.640]  用行動告訴人
[00:17:33.640 --> 00:17:35.640]  神是不偏待人
[00:17:35.640 --> 00:17:37.640]  這個都令我想起
[00:17:37.640 --> 00:17:39.640]  現在我們有很多不同的Club
[00:17:39.640 --> 00:17:42.640]  其實我真的很欣賞Club主
[00:17:42.640 --> 00:17:44.640]  我自己也是Club主
[00:17:44.640 --> 00:17:46.640]  真的很好
[00:17:46.640 --> 00:17:50.640]  我們是消除了教內和教外的一面牆
[00:17:50.640 --> 00:17:52.640]  我們不是說
[00:17:52.640 --> 00:17:56.640]  下午他們玩快樂農莊
[00:17:56.640 --> 00:17:59.640]  你玩完快樂農莊我們就要去旁邊查經
[00:17:59.640 --> 00:18:02.640]  不是他們玩得很開心
[00:18:02.640 --> 00:18:04.640]  我們打破了牆
[00:18:04.640 --> 00:18:06.640]  希望我們可以做得更好
[00:18:06.640 --> 00:18:08.640]  讓更多微信
[00:18:08.640 --> 00:18:11.640]  或者我們可以一起的朋友
[00:18:11.640 --> 00:18:13.640]  可以一起去認識
[00:18:13.640 --> 00:18:15.640]  求主繼續幫助我們
[00:18:15.640 --> 00:18:19.640]  多加努力行善
[00:18:19.640 --> 00:18:22.640]  真誠地對待服侍的群體
[00:18:22.640 --> 00:18:25.640]  當他死而復活之後
[00:18:25.640 --> 00:18:29.640]  他更加深信耶穌基督仍然活著
[00:18:29.640 --> 00:18:31.640]  所以他也積極傳
[00:18:31.640 --> 00:18:34.640]  悔改使罪得赦的道
[00:18:34.640 --> 00:18:38.640]  使人有重生的機會
[00:18:38.640 --> 00:18:40.640]  這個傳承到今天
[00:18:40.640 --> 00:18:43.640]  劉唐也很努力去承接
[00:18:43.640 --> 00:18:45.640]  求主繼續帶領我們在第二流中
[00:18:45.640 --> 00:18:49.640]  繼續承接上帝給我們的使命
[00:18:49.640 --> 00:18:52.640]  而今個七月對我自己來說
[00:18:52.640 --> 00:18:55.640]  是很特別的日子
[00:18:55.640 --> 00:18:58.640]  陳偉安欠我一件事
[00:18:58.640 --> 00:19:00.640]  你知道是什麼嗎
[00:19:00.640 --> 00:19:04.640]  就是五年服務獎的老人牌
[00:19:04.640 --> 00:19:10.640]  在我耳先還有幾位同工
[00:19:10.640 --> 00:19:14.640]  我們繼續積極去爭取
[00:19:14.640 --> 00:19:18.640]  不過他應該不會跟著留
[00:19:18.640 --> 00:19:20.640]  可能七年才給我們
[00:19:20.640 --> 00:19:27.640]  五年前當我的腳還未踏入劉唐之時
[00:19:27.640 --> 00:19:29.640]  我跟潘Sir說
[00:19:29.640 --> 00:19:31.640]  潘Sir 我不做年青人工作
[00:19:31.640 --> 00:19:33.640]  潘Sir語重心長說
[00:19:33.640 --> 00:19:38.640]  不要緊 每個人都有人生不同的階段
[00:19:38.640 --> 00:19:42.640]  當時因為我自覺已經去到一個
[00:19:42.640 --> 00:19:46.640]  不能再經常吃M記的年紀
[00:19:46.640 --> 00:19:51.640]  應該要交給很喜歡吃M記的目者
[00:19:51.640 --> 00:19:56.640]  誰知最近我還是繼續吃M記
[00:19:56.640 --> 00:19:59.640]  剛剛上星期
[00:19:59.640 --> 00:20:02.640]  還要是凍的M記
[00:20:02.640 --> 00:20:06.640]  玩完遊戲才可以吃薯條
[00:20:06.640 --> 00:20:08.640]  凍的M記
[00:20:08.640 --> 00:20:12.640]  因為我們一直服務社會高小學生
[00:20:12.640 --> 00:20:15.640]  我真的想不到原來他們會長大
