
[00:00:00.000 --> 00:00:02.680]  我先要向大家坦白
[00:04:24.360 --> 00:04:26.560]  看螞蟻做什麼
[00:04:26.560 --> 00:04:28.480]  他說螞蟻沒有元首
[00:04:28.480 --> 00:04:29.840]  沒有長官
[00:04:29.840 --> 00:04:31.160]  沒有君王
[00:04:31.160 --> 00:04:34.200]  它會自動自覺去做事
[00:04:34.200 --> 00:04:36.440]  你有沒有在街上看到螞蟻
[00:04:36.440 --> 00:04:38.280]  有沒有看到螞蟻偷懶
[00:04:38.280 --> 00:04:40.600]  在樹底下睡覺
[00:04:40.600 --> 00:04:42.800]  沒有的 很勤力的
[00:04:42.800 --> 00:04:44.800]  他說你要觀看螞蟻
[00:04:44.800 --> 00:04:46.160]  你幻想一下
[00:04:46.160 --> 00:04:48.240]  假如你回到家
[00:04:48.240 --> 00:04:50.400]  打開家門
[00:04:50.400 --> 00:04:52.600]  看到兒子很勤力地溫書
[00:04:52.600 --> 00:04:55.400]  你會不會覺得有點不對勁
[00:04:55.400 --> 00:04:58.000]  他還會收拾好房間
[00:04:58.000 --> 00:04:59.680]  摺好衣服
[00:04:59.680 --> 00:05:02.840]  平時不是很多工作的老公
[00:05:02.840 --> 00:05:04.360]  拖著整個地
[00:05:04.360 --> 00:05:07.280]  你都開始覺得有點問題
[00:05:07.280 --> 00:05:10.240]  原來人生可以很美好
[00:05:10.240 --> 00:05:13.360]  不用盯著他們自己工作
[00:05:13.360 --> 00:05:14.640]  假如你是上司
[00:05:14.640 --> 00:05:16.800]  放完長假回來之後
[00:05:16.800 --> 00:05:18.080]  在辦公桌
[00:05:18.080 --> 00:05:21.240]  一份份文件已經排列好了
[00:05:21.240 --> 00:05:23.040]  沒有同事請假
[00:05:23.040 --> 00:05:25.560]  完全自動自覺地工作
[00:05:25.560 --> 00:05:29.160]  你說人生何其美好
[00:05:29.160 --> 00:05:30.640]  作者是這樣去描述
[00:05:30.640 --> 00:05:34.640]  你要觀看那些螞蟻這樣工作
[00:05:34.640 --> 00:05:36.840]  螞蟻有很多優點
[00:05:36.840 --> 00:05:38.280]  不過我看這段經文
[00:05:38.280 --> 00:05:40.040]  這一段落的時候
[00:05:40.040 --> 00:05:42.640]  讓我想多一點
[00:05:42.640 --> 00:05:45.440]  作者叫我們觀察
[00:05:45.440 --> 00:05:47.320]  你要細心察看
[00:05:47.320 --> 00:05:51.040]  什麼叫做神的智慧
[00:05:51.040 --> 00:05:53.040]  原來在我小時候
[00:05:53.040 --> 00:05:54.320]  我不知道你是不是
[00:05:54.320 --> 00:05:56.960]  你見到螞蟻你會做什麼
[00:05:56.960 --> 00:05:58.840]  觀察它
[00:05:58.840 --> 00:06:01.520]  一下子捉死它
[00:06:01.520 --> 00:06:06.200]  沿著那條路不斷地捉
[00:06:06.200 --> 00:06:11.320]  一些我輕看的小昆蟲
[00:06:11.320 --> 00:06:13.680]  是上帝的智慧
[00:06:13.680 --> 00:06:16.720]  上帝的智慧不是隱藏在深山
[00:06:16.720 --> 00:06:19.240]  要我們去渴求
[00:06:19.240 --> 00:06:22.240]  而是要細心觀察
[00:06:22.240 --> 00:06:26.320]  上帝的智慧早已遍佈我們身邊
[00:06:26.320 --> 00:06:28.400]  只不過我自己太驕傲
[00:06:28.400 --> 00:06:30.360]  我以為我一下子捉死
[00:06:30.360 --> 00:06:32.880]  那些微不足道的生物
[00:06:32.880 --> 00:06:36.920]  但是作者叫我好好看清楚
[00:06:36.920 --> 00:06:39.080]  記住第二點了
[00:06:39.080 --> 00:06:41.560]  剛才第一點叫你睜開雙眼
[00:06:41.560 --> 00:06:44.480]  現在叫我們去察看
[00:06:44.480 --> 00:06:48.240]  接著繼續說關於螞蟻的事情
[00:06:48.240 --> 00:06:49.760]  他說對懶惰人
[00:06:49.760 --> 00:06:51.160]  不是對螞蟻
[00:06:51.160 --> 00:06:53.880]  是對懶惰人發出另外一個呼籲
[00:06:53.880 --> 00:06:57.080]  那句話我覺得我們常常都聽過
[00:06:57.080 --> 00:06:59.880]  好像媽媽罵兒子那樣
[00:06:59.880 --> 00:07:01.560]  你要睡到什麼時候呢
[00:07:01.560 --> 00:07:03.880]  你何時睡醒呢
[00:07:03.880 --> 00:07:06.680]  有研究指出一個成人
[00:07:06.680 --> 00:07:09.560]  每天睡八個小時就夠了
[00:07:09.560 --> 00:07:11.400]  他說如果你睡得再多
[00:07:11.400 --> 00:07:13.560]  你的細胞會缺氧
[00:07:13.560 --> 00:07:14.720]  你睡得再多
[00:07:14.720 --> 00:07:16.840]  十個小時、十二個小時
[00:07:16.840 --> 00:07:19.680]  你整天會迷迷糊糊的
[00:07:19.680 --> 00:07:21.680]  我不知道你有沒有這樣的經歷
[00:07:21.680 --> 00:07:24.360]  年輕的時候有時候都會玩得晚
[00:07:24.360 --> 00:07:25.440]  通宵
[00:07:25.440 --> 00:07:28.160]  補眠補了十二個小時
[00:07:28.160 --> 00:07:31.960]  好像比通宵更辛苦
[00:07:31.960 --> 00:07:34.240]  沒辦法精神過來
[00:07:34.240 --> 00:07:37.600]  中日都是迷糊的狀態
[00:07:37.600 --> 00:07:40.640]  你要睡到什麼時候呢
[00:07:40.640 --> 00:07:43.320]  神本身設立安息日
[00:07:43.320 --> 00:07:45.960]  讓我們重新得力
[00:07:45.960 --> 00:07:49.080]  休息是合理的
[00:07:49.080 --> 00:07:52.600]  但是經文形容懶惰人的情況
[00:07:52.600 --> 00:07:54.200]  就有些特別了
[00:07:54.200 --> 00:07:57.640]  他讓作者去問他、質問他
[00:07:57.640 --> 00:07:59.440]  你要再睡片時
[00:07:59.440 --> 00:08:00.680]  就是賴床
[00:08:00.680 --> 00:08:03.200]  打盹片時就是釣魚
[00:08:03.200 --> 00:08:05.920]  抱著手又躺臥片時
[00:08:05.920 --> 00:08:07.320]  就是補眠
[00:08:07.320 --> 00:08:09.600]  你要這樣過生活
[00:08:09.600 --> 00:08:12.080]  到什麼時候呢
[00:08:12.080 --> 00:08:13.720]  這個人的狀況
[00:08:13.720 --> 00:08:17.920]  已經是讓自己一直處於迷糊的狀態
[00:08:17.920 --> 00:08:22.160]  在任何地方、任何時間、任何地點
[00:08:22.160 --> 00:08:25.600]  都好像沒醒過一樣
[00:08:25.600 --> 00:08:28.520]  更加諷刺作者在結尾時
[00:08:28.520 --> 00:08:31.840]  他形容懶惰是什麼
[00:08:31.840 --> 00:08:34.160]  懶惰其實一點都不懶惰
[00:08:34.160 --> 00:08:36.280]  你看到懶惰很積極
[00:08:36.280 --> 00:08:39.680]  懶惰很積極讓貧窮、缺乏
[00:08:39.680 --> 00:08:42.920]  一起走進我們的生命裡
[00:08:42.920 --> 00:08:46.760]  將所有的都掏空
[00:08:46.760 --> 00:08:49.400]  經文讓我們看到一個情況
[00:08:49.400 --> 00:08:52.080]  就是懶惰人懶惰到一個地步
[00:08:52.080 --> 00:08:57.720]  就算好像看到這些賊一樣的貧窮缺乏進來
[00:08:57.720 --> 00:08:59.400]  他都沒有反應
[00:08:59.400 --> 00:09:01.840]  任憑他們掏空
[00:09:01.840 --> 00:09:05.600]  他可以懶惰到這個地步
[00:09:05.600 --> 00:09:06.720]  上一個段落
[00:09:06.720 --> 00:09:08.080]  去形容懶惰人
[00:09:08.080 --> 00:09:10.200]  他要擦汗
[00:09:10.200 --> 00:09:13.200]  這個段落去形容懶惰人
[00:09:13.200 --> 00:09:15.560]  他要有反應
[00:09:15.560 --> 00:09:17.520]  我們記住這段經文
[00:09:17.520 --> 00:09:20.920]  他給我們有很多提示
[00:09:20.920 --> 00:09:23.760]  我們做一個經文的小結
[00:09:23.760 --> 00:09:26.480]  然後我們再進入另一個層次
[00:09:26.480 --> 00:09:30.040]  去思考懶惰的問題
[00:09:30.040 --> 00:09:32.760]  《真言第六章》是一個這樣的結構
[00:09:32.760 --> 00:09:35.160]  他做了很多的對比
[00:09:35.160 --> 00:09:37.600]  懶惰是這個段落
[00:09:37.600 --> 00:09:41.760]  其中我們在意的一個主要的詞語
[00:09:41.760 --> 00:09:43.280]  但前前後後
[00:09:43.280 --> 00:09:47.400]  他在說愚蠢、惡事這些問題
[00:09:47.400 --> 00:09:50.000]  所以當我們去看這段經文
[00:09:50.000 --> 00:09:53.000]  他問懶惰相對的
[00:09:53.000 --> 00:09:55.680]  可能不是說勤力
[00:09:55.680 --> 00:09:59.360]  經文好像給我們一個更深的想法
[00:09:59.360 --> 00:10:03.520]  因為他對比的是愚蠢、惡事的問題
[00:10:03.520 --> 00:10:05.640]  懶惰三樣東西
[00:10:05.640 --> 00:10:08.800]  他要我們想的可能是另外一些事情
[00:10:08.800 --> 00:10:12.080]  究竟他要我們學的是什麼呢
[00:10:12.080 --> 00:10:15.560]  我們開始認真去想
[00:10:15.560 --> 00:10:18.080]  究竟對你來說
[00:10:18.080 --> 00:10:20.720]  什麼是懶惰人呢
[00:10:20.720 --> 00:10:23.320]  如果我問你心目中的一個懶惰人
[00:10:23.320 --> 00:10:25.920]  你會想起什麼人呢
[00:10:25.920 --> 00:10:28.960]  可能是經常想著打遊戲機
[00:10:28.960 --> 00:10:31.360]  中日不做家務的人
[00:10:31.360 --> 00:10:33.800]  家裡總會有一個這樣的人
[00:10:33.800 --> 00:10:36.400]  又或者你公司總會有一個
[00:10:36.400 --> 00:10:39.040]  經常聽到鍵盤啪啪聲
[00:10:39.040 --> 00:10:40.600]  但沒有文件出現
[00:10:40.600 --> 00:10:42.160]  真的很大聲
[00:10:42.160 --> 00:10:44.960]  總之有人走過就啪啪聲
[00:10:44.960 --> 00:10:47.120]  但永遠都看不到有什麼可以做
[00:10:47.120 --> 00:10:48.520]  很神奇
[00:10:48.520 --> 00:10:50.760]  總是想到這些人
[00:10:50.760 --> 00:10:55.360]  但我們總是一個喜歡上班的香港人
[00:10:55.360 --> 00:10:57.480]  我聽劉唐的講道也說過
[00:10:57.480 --> 00:10:58.520]  大家很認同
[00:10:58.520 --> 00:11:00.400]  我們很喜歡上班
[00:11:00.400 --> 00:11:02.400]  學生很喜歡考試
[00:11:02.400 --> 00:11:06.000]  我們從來跟懶惰是無關的
[00:11:06.000 --> 00:11:08.640]  我聽弟兄姊妹也形容
[00:11:08.640 --> 00:11:12.400]  我們現在上班的基本是早上8點晚上8點
[00:11:12.400 --> 00:11:15.280]  12小時是基本
[00:11:15.280 --> 00:11:17.360]  我們放假也很忙
[00:11:17.360 --> 00:11:20.400]  我們放假要不忙於進修
[00:11:20.400 --> 00:11:22.520]  要不忙於放縱
[00:11:22.520 --> 00:11:26.800]  我們要弄到自己身心疲累才安心
[00:11:26.800 --> 00:11:28.400]  就算我聽弟兄姊妹說
[00:11:28.400 --> 00:11:31.720]  放長假去旅行
[00:11:31.720 --> 00:11:34.160]  比上班辛苦
[00:11:34.160 --> 00:11:36.880]  早上7點就開始出動
[00:11:36.880 --> 00:11:40.280]  晚上11點還沒回到酒店
[00:11:40.280 --> 00:11:42.040]  忙於購物
[00:11:42.040 --> 00:11:43.560]  忙於吃好東西
[00:11:43.560 --> 00:11:45.880]  吃好東西之前又要打卡
[00:11:45.880 --> 00:11:48.400]  打完卡放上IG
[00:11:48.400 --> 00:11:52.120]  隔十分鐘又看看有沒有人like
[00:11:52.120 --> 00:11:54.080]  好像做網紅一樣
[00:11:54.080 --> 00:11:55.720]  那張不夠厲害
[00:11:55.720 --> 00:11:57.360]  打兩張再厲害一點
[00:11:57.360 --> 00:12:01.840]  我們一直是忙於跟世界接軌
[00:12:01.840 --> 00:12:04.120]  我們每個人都很忙
[00:12:04.120 --> 00:12:05.600]  學生也很忙
[00:12:05.600 --> 00:12:09.560]  我家附近有一個出名的補習社
[00:12:09.560 --> 00:12:12.640]  有時候晚上7、8點經過
[00:12:12.640 --> 00:12:17.840]  都見學生排隊準備進入補習
[00:12:17.840 --> 00:12:21.720]  每個人拿著飯糰和麵包
[00:12:21.720 --> 00:12:22.880]  就這樣吃
[00:12:22.880 --> 00:12:25.840]  不知道他補完已經9點多10點
[00:12:25.840 --> 00:12:28.240]  回到家他繼續忙
[00:12:28.240 --> 00:12:31.640]  回到家他又要忙於做功課
[00:12:31.640 --> 00:12:33.240]  又要忙於聽歌
[00:12:33.240 --> 00:12:35.160]  又要忙於玩手機
[00:12:35.160 --> 00:12:39.440]  他燃燒著自己的內臟去維持人生
[00:12:39.440 --> 00:12:41.680]  頂尖我講這麼多
[00:12:41.680 --> 00:12:45.560]  作為一個香港的普通市民
[00:12:45.560 --> 00:12:49.760]  我們是跟懶惰是無關的
[00:12:49.760 --> 00:12:54.040]  我所講的懶惰是生活性的懶惰
[00:12:54.040 --> 00:12:57.160]  在生活上我們很勤力
[00:12:57.160 --> 00:12:59.760]  甚至是過分的忙碌
[00:12:59.760 --> 00:13:04.600]  但當我用生活性去形容懶惰
[00:13:04.600 --> 00:13:08.560]  就是說有更深層次的問題
[00:13:08.560 --> 00:13:14.800]  經文不是要我們用懶來對比勤力
[00:13:14.800 --> 00:13:17.640]  只是我們一邊看的時候
[00:13:17.640 --> 00:13:23.120]  我們看見懶惰是跟沒有細心觀察
[00:13:23.120 --> 00:13:29.680]  懶惰是跟貧窮來到沒有做任何反應有關
[00:13:29.680 --> 00:13:32.280]  這個不是勤力的問題
[00:13:32.280 --> 00:13:37.160]  懶惰這個字其實有另外一個譯法
[00:13:37.160 --> 00:13:40.880]  在《士司記》裏面記載了一段經文
[00:13:40.880 --> 00:13:44.160]  當時《士司記》記載打仗
[00:13:44.160 --> 00:13:50.080]  其中一個支派派了五位勇士去窺探敵方的陣營
[00:13:50.080 --> 00:13:55.240]  他們窺探完之後就回來向支派的族人報告
[00:13:55.240 --> 00:13:56.680]  他這樣寫
[00:13:56.680 --> 00:14:00.960]  他說:起來!我們想去攻擊他們吧!
[00:14:00.960 --> 00:14:04.000]  我們已經窺探那地
[00:14:04.000 --> 00:14:11.080]  見那地甚好 你們為何靜坐不動呢?
[00:14:11.080 --> 00:14:16.920]  懶惰另一個翻譯是靜坐不動
[00:14:16.920 --> 00:14:19.080]  我們已經看完
[00:14:19.080 --> 00:14:23.600]  我們已經確定你們要起來
[00:14:23.600 --> 00:14:29.480]  為什麼你們還是靜坐不動呢?
[00:14:29.480 --> 00:14:32.800]  懶惰不是對比勤力
[00:14:32.800 --> 00:14:37.800]  而是面對一個很大轉變的時機
[00:14:37.800 --> 00:14:40.480]  為什麼仍然猶豫不決
[00:14:40.480 --> 00:14:47.480]  不睜開雙眼面對這一次的事實或者機會呢?
[00:14:47.480 --> 00:14:50.800]  經文一直帶領我們去看這個問題
[00:14:50.800 --> 00:14:54.000]  由第一段講關於借貸
[00:14:54.000 --> 00:14:57.120]  遇上不好的人做了中保
[00:14:57.120 --> 00:14:59.960]  你不要閉上雙眼當沒什麼事
[00:14:59.960 --> 00:15:01.960]  盡快處理他
[00:15:01.960 --> 00:15:04.760]  到對懶惰人兩個的呼籲
[00:15:04.760 --> 00:15:09.640]  甚至講到貧窮和缺乏都來搶你生命的事
[00:15:09.640 --> 00:15:12.640]  為什麼你都沒有反應呢?
[00:15:12.640 --> 00:15:16.560]  懶惰是講深層次的問題
[00:15:16.560 --> 00:15:21.080]  對那些掏空生命靈性的事情
[00:15:21.080 --> 00:15:24.400]  為什麼你沒有反應呢?
[00:15:24.400 --> 00:15:28.000]  這些不是生活的問題
[00:15:28.000 --> 00:15:31.680]  生活上的懶惰可能令你損失一些東西
[00:15:31.680 --> 00:15:34.440]  但是深層次的懶惰
[00:15:34.440 --> 00:15:37.440]  它會令你失去一切
[00:15:37.440 --> 00:15:41.080]  這是針研給我們所看
[00:15:41.080 --> 00:15:46.160]  作者呼籲你要睡到什麼時候呢?
[00:15:46.160 --> 00:15:48.160]  你要假裝不知道
[00:15:48.160 --> 00:15:50.360]  你要當沒什麼事
[00:15:50.360 --> 00:15:52.360]  你要當迷迷糊糊
[00:15:52.360 --> 00:15:58.480]  生活是你下半生要到什麼時候呢?
[00:15:58.480 --> 00:16:00.360]  明顯地說
[00:16:00.360 --> 00:16:03.960]  神是不容許我們睡覺的
[00:16:03.960 --> 00:16:07.240]  反而是我們自己不捨得睡覺
[00:16:07.240 --> 00:16:12.160]  睡覺不是針研作者針對的問題
[00:16:12.160 --> 00:16:14.160]  他的問題是什麼呢?
[00:16:14.160 --> 00:16:16.880]  到什麼時候呢?
[00:16:16.880 --> 00:16:18.880]  你要假裝不知道
[00:16:18.880 --> 00:16:20.360]  當沒什麼事
[00:16:20.360 --> 00:16:22.360]  到什麼時候呢?
[00:16:22.360 --> 00:16:24.360]  你要合上眼
[00:16:24.360 --> 00:16:26.360]  當看不見
[00:16:26.360 --> 00:16:29.360]  到什麼時候呢?
[00:16:29.360 --> 00:16:31.360]  有時候遇見一些處境
[00:16:31.360 --> 00:16:33.360]  一些難處
[00:16:33.360 --> 00:16:35.360]  我們都會裝睡
[00:16:35.360 --> 00:16:41.360]  我們都不敢正面看見這些困難的問題
[00:16:41.360 --> 00:16:43.360]  或者事情來得太急
[00:16:43.360 --> 00:16:46.360]  或者破壞力太強
[00:16:46.360 --> 00:16:48.360]  自己不能夠應對
[00:16:48.360 --> 00:16:50.360]  我們都需要合上雙眼
[00:16:50.360 --> 00:16:53.360]  找個洞去躲起來
[00:16:53.360 --> 00:16:55.360]  去讓自己回一口氣
[00:16:55.360 --> 00:16:57.360]  大概兩個月前
[00:16:57.360 --> 00:16:59.360]  有位我不認識
[00:16:59.360 --> 00:17:01.360]  不在我的教會聚會的姐妹
[00:17:01.360 --> 00:17:03.360]  來到我的教會
[00:17:03.360 --> 00:17:05.360]  想找牧者聊聊天
[00:17:05.360 --> 00:17:10.360]  她分享了自己大半年前的一個經歷
[00:17:10.360 --> 00:17:13.360]  她一直在同一間上市公司
[00:17:13.360 --> 00:17:15.360]  工作了十幾二十年
[00:17:15.360 --> 00:17:17.360]  一直很穩定
[00:17:17.360 --> 00:17:19.360]  但半年前的某一天
[00:17:19.360 --> 00:17:21.360]  人事部打電話
[00:17:21.360 --> 00:17:23.360]  叫她去拿一封信
[00:17:23.360 --> 00:17:25.360]  即日就走了
[00:17:25.360 --> 00:17:28.360]  我想對她來說
[00:17:28.360 --> 00:17:34.360]  那種傷痛不是純粹經濟的失去
[00:17:34.360 --> 00:17:38.360]  而是她忠心在這間公司這麼多年
[00:17:38.360 --> 00:17:42.360]  原來只需要半小時就離開
[00:17:42.360 --> 00:17:45.360]  她情感的傷痛
[00:17:45.360 --> 00:17:51.360]  比她失去一份工作更加傷
[00:17:51.360 --> 00:17:53.360]  她都不敢面對
[00:17:53.360 --> 00:17:58.360]  她都需要找輔導去幫助她
[00:17:58.360 --> 00:18:00.360]  這些日子這麼難
[00:18:00.360 --> 00:18:02.360]  怎樣過呢?
[00:18:02.360 --> 00:18:06.360]  昨天約了一位弟兄姐妹吃早餐
[00:18:06.360 --> 00:18:10.360]  和她媽媽一起吃
[00:18:10.360 --> 00:18:13.360]  這位弟兄姐妹和我年紀差不多
[00:18:13.360 --> 00:18:15.360]  不過醫生跟她說
[00:18:15.360 --> 00:18:19.360]  你已經剩下不夠半年
[00:18:19.360 --> 00:18:21.360]  她和家人商量過
[00:18:21.360 --> 00:18:23.360]  決定不醫了
[00:18:23.360 --> 00:18:26.360]  好好過完這些日子
[00:18:26.360 --> 00:18:30.360]  我認識這位弟兄姐妹已經很多年
[00:18:30.360 --> 00:18:32.360]  差不多一年多
[00:18:32.360 --> 00:18:35.360]  一起在教會一起成長
[00:18:35.360 --> 00:18:37.360]  原來對她來說
[00:18:37.360 --> 00:18:39.360]  日子有限
[00:18:39.360 --> 00:18:43.360]  她說要開開心心地過
[00:18:43.360 --> 00:18:45.360]  我都跟她說
[00:18:45.360 --> 00:18:48.360]  我很欣賞你的決定
[00:18:48.360 --> 00:18:52.360]  但面對這些這麼大的難題
[00:18:52.360 --> 00:18:54.360]  醫還是不醫
[00:18:54.360 --> 00:18:57.360]  怎樣去面對倒數的人生
[00:18:57.360 --> 00:19:00.360]  有時都想閉上雙眼
[00:19:00.360 --> 00:19:02.360]  當作沒什麼事
[00:19:02.360 --> 00:19:04.360]  不懂怎樣去處理
[00:19:04.360 --> 00:19:06.360]  這位弟兄姐妹是真的
[00:19:06.360 --> 00:19:11.360]  我沒有說我們逃避是一件壞事
[00:19:11.360 --> 00:19:16.360]  但針研的作者仍然在呼喚我和你
[00:19:16.360 --> 00:19:18.360]  到何時呢
[00:19:18.360 --> 00:19:21.360]  你假裝不知當作沒什麼事
[00:19:21.360 --> 00:19:25.360]  讓自己靈性迷迷糊糊地過日子
[00:19:25.360 --> 00:19:27.360]  到何時呢
[00:19:27.360 --> 00:19:30.360]  是否應該有一個定期
[00:19:30.360 --> 00:19:32.360]  可以張開雙眼
[00:19:32.360 --> 00:19:37.360]  去面對那些好像很難的事情
[00:19:37.360 --> 00:19:39.360]  的確是的
[00:19:39.360 --> 00:19:43.360]  閉上雙眼是能止血止痛的
[00:19:43.360 --> 00:19:45.360]  但針研提醒我們
[00:19:45.360 --> 00:19:47.360]  你要救自己
[00:19:47.360 --> 00:19:52.360]  就請你不要讓你的眼皮打頓
[00:19:52.360 --> 00:19:54.360]  睜開雙眼
[00:19:54.360 --> 00:19:58.360]  去凝視這些事情
[00:19:58.360 --> 00:20:00.360]  不要再睡覺了
[00:20:00.360 --> 00:20:03.360]  是時候起身了
[00:20:03.360 --> 00:20:07.360]  哪管任何決定都是艱難的
[00:20:07.360 --> 00:20:10.360]  那些糾纏這麼多年的債務
[00:20:10.360 --> 00:20:13.360]  你總要滴起心肝處理去的
[00:20:13.360 --> 00:20:17.360]  那些已經變質的感情關係
