
[00:00:00.000 --> 00:00:05.460]  剛才入場的時候看到上星期又今個星期的弟兄姊妹
[00:07:02.740 --> 00:07:04.940]  就是在說信
[00:07:04.940 --> 00:07:07.340]  有很多信心的偉人當中
[00:07:07.340 --> 00:07:10.940]  他如何經歷這個信仰的管教
[00:07:10.940 --> 00:07:13.940]  如何經歷上帝在他生命當中
[00:07:13.940 --> 00:07:16.740]  重新搞亂的麻煩
[00:07:16.740 --> 00:07:18.340]  也是看到上帝的恩典
[00:07:18.340 --> 00:07:20.940]  接著十二章就是在說望
[00:07:20.940 --> 00:07:24.340]  既然有這麼多前人做過的事情
[00:07:24.340 --> 00:07:26.340]  我們盼望的是什麼呢?
[00:07:26.740 --> 00:07:28.740]  所以十二章是在說望
[00:07:28.740 --> 00:07:31.740]  第十三章就是在說愛
[00:07:31.740 --> 00:07:33.340]  就是上帝給我們的
[00:07:33.340 --> 00:07:36.140]  仍然在這個路途上
[00:07:36.140 --> 00:07:38.140]  我們用什麼可以繼續走下去
[00:07:38.140 --> 00:07:40.140]  唯有上帝給我們的愛
[00:07:40.140 --> 00:07:41.740]  繼續彼此扶持
[00:07:41.740 --> 00:07:44.940]  所以希伯來書的十一、十二、十三章
[00:07:44.940 --> 00:07:47.740]  就是信望、愛三個信仰的表白
[00:07:47.740 --> 00:07:49.740]  對我們來說
[00:07:49.740 --> 00:07:53.340]  當我們說有很多見證人的時候
[00:07:53.340 --> 00:07:55.940]  見證從來在教會裡都不是陌生的
[00:07:55.940 --> 00:07:58.940]  因為很多時候都會聽到說見證
[00:07:58.940 --> 00:08:02.740]  但是我自己在教會這麼久以來
[00:08:02.740 --> 00:08:05.540]  我常常都覺得見證是需要說的
[00:08:05.540 --> 00:08:07.940]  但是見證是很難重複的
[00:08:07.940 --> 00:08:10.540]  因為別人的見證跟你的生命當中
[00:08:10.540 --> 00:08:13.540]  其實是相似但不是的
[00:08:13.540 --> 00:08:16.940]  你很難複製別人的見證
[00:08:16.940 --> 00:08:17.940]  因為他的經歷
[00:08:17.940 --> 00:08:20.140]  他不容易在你的生命當中
[00:08:20.140 --> 00:08:23.540]  說有碗滑碗地做一次
[00:08:23.540 --> 00:08:24.340]  是不可以的
[00:08:24.740 --> 00:08:26.740]  為什麼還要說見證呢
[00:08:26.740 --> 00:08:28.140]  我也是跟弟兄姊妹說
[00:08:28.140 --> 00:08:29.940]  見證要持續地說
[00:08:29.940 --> 00:08:32.340]  因為不斷地說見證的時候
[00:08:32.340 --> 00:08:33.940]  你就會知道
[00:08:33.940 --> 00:08:36.540]  其實上帝還在做事
[00:08:36.540 --> 00:08:38.940]  繼續在他生命當中做的事情
[00:08:38.940 --> 00:08:40.940]  在他生命當中做的事情
[00:08:40.940 --> 00:08:42.740]  在我的生命當中做的事情
[00:08:42.740 --> 00:08:45.740]  因為你一直經歷上帝的時候
[00:08:45.740 --> 00:08:48.140]  上帝一直這樣做
[00:08:48.140 --> 00:08:49.740]  見證是繼續寫下去的
[00:08:49.740 --> 00:08:53.140]  因為我們的信仰是一個經驗學習的過程
[00:08:54.140 --> 00:08:56.140]  所以希伯來書在十一章中
[00:08:56.140 --> 00:08:59.740]  綜合了這十五個見證人
[00:08:59.740 --> 00:09:03.740]  這十五個見證人在聖經中來說
[00:09:03.740 --> 00:09:07.740]  希伯來書是說一個信心的偉人
[00:09:07.740 --> 00:09:11.740]  但其實怎樣才算偉大呢
[00:09:11.740 --> 00:09:16.140]  其實最大的困難就是過了後才說
[00:09:16.140 --> 00:09:19.340]  通常說紀念那個人
[00:09:19.340 --> 00:09:22.740]  其實那個人可能已經過氣了
[00:09:22.740 --> 00:09:26.740]  神蹤追願拿出來表揚他
[00:09:26.740 --> 00:09:31.540]  而且做的過程不是那麼容易
[00:09:31.540 --> 00:09:33.340]  所以隨便找一個
[00:09:33.340 --> 00:09:34.740]  你看他的生命當中
[00:09:34.740 --> 00:09:37.940]  都有很多被上帝搞亂的生命軌跡
[00:09:37.940 --> 00:09:40.340]  你會看到他很多時候
[00:09:40.340 --> 00:09:42.740]  都有不同的難處當中
[00:09:42.740 --> 00:09:43.940]  想迴避上帝
[00:09:43.940 --> 00:09:45.340]  就好像上個星期
[00:09:45.340 --> 00:09:46.940]  徐牧師提醒我們
[00:09:46.940 --> 00:09:49.940]  其實你和我最大的問題
[00:09:49.940 --> 00:09:52.340]  其實不是不知道上帝在做什麼
[00:09:52.340 --> 00:09:55.340]  是不想讓上帝知道你想做什麼
[00:09:55.340 --> 00:09:56.940]  整個過程中
[00:09:56.940 --> 00:09:59.540]  是不想讓上帝搞亂你的生命軌跡
[00:09:59.540 --> 00:10:03.740]  你就想選擇性去做你想做的事情
[00:10:03.740 --> 00:10:06.740]  這班人都是這樣
[00:10:06.740 --> 00:10:08.740]  希伯來的作者
[00:10:08.740 --> 00:10:10.540]  又想讓我們明白到
[00:10:10.540 --> 00:10:12.540]  其實他們不是
[00:10:12.540 --> 00:10:15.740]  生出來就是一個信心偉人
[00:10:15.740 --> 00:10:18.540]  而他們不是生出來就會信服上帝
[00:10:18.540 --> 00:10:19.740]  在整個過程當中
[00:10:19.740 --> 00:10:22.540]  他有很多和上帝拉鋸的爭持
[00:10:22.540 --> 00:10:24.140]  從聖經中看到
[00:10:24.140 --> 00:10:26.740]  這班人其實有自己罪性的一面
[00:10:26.740 --> 00:10:28.740]  但是他會明白到
[00:10:28.740 --> 00:10:30.340]  一個重點就是
[00:10:30.340 --> 00:10:31.340]  有得讓你選擇
[00:10:31.340 --> 00:10:32.740]  你是不是選錯了呢
[00:10:32.740 --> 00:10:34.540]  而有得讓你跟的時候
[00:10:34.540 --> 00:10:36.540]  你會不會選擇跟回一條
[00:10:36.540 --> 00:10:39.340]  上帝其實預先已經告訴我們
[00:10:39.340 --> 00:10:41.140]  一條看為正的路
[00:10:41.140 --> 00:10:43.140]  其實你可以回頭呢
[00:10:43.140 --> 00:10:48.540]  所以在經文中
[00:10:48.540 --> 00:10:50.540]  去到第四節的時候
[00:10:50.540 --> 00:10:53.340]  我們都跟那班
[00:10:53.340 --> 00:10:55.340]  如同雲彩的見證人一樣
[00:10:55.340 --> 00:10:57.540]  我們還沒有抵擋流血的地步
[00:10:57.540 --> 00:10:59.340]  可能我們生命都是
[00:10:59.340 --> 00:11:01.740]  但是我們都會經歷過很多苦痛
[00:11:01.740 --> 00:11:02.740]  很多苦毒
[00:11:02.740 --> 00:11:04.340]  在我們成長環境當中
[00:11:04.340 --> 00:11:05.540]  都有很多不安
[00:11:05.540 --> 00:11:10.740]  很多不容易去處理的問題
[00:11:10.740 --> 00:11:13.740]  我們要處理的就是
[00:11:13.740 --> 00:11:15.740]  在那段見證人當中
[00:11:15.740 --> 00:11:18.740]  他們沒有輕看過上帝的參與
[00:11:18.740 --> 00:11:20.540]  上帝的管教
[00:11:20.540 --> 00:11:23.140]  因為上帝是愛他們
[00:11:23.140 --> 00:11:26.940]  上帝願意在他們生命當中插手
[00:11:26.940 --> 00:11:28.940]  在這件事上
[00:11:28.940 --> 00:11:30.940]  不知道你覺得
[00:11:30.940 --> 00:11:33.340]  管教對你來說是什麼事
[00:11:33.340 --> 00:11:35.540]  在過去這二十年
[00:11:35.540 --> 00:11:37.340]  牧羊環境當中
[00:11:37.340 --> 00:11:39.540]  其實聽過很多弟兄姊妹
[00:11:39.540 --> 00:11:41.940]  原生家庭的苦讀
[00:11:41.940 --> 00:11:44.740]  和難處
[00:11:44.740 --> 00:11:48.740]  很多時候都會問為什麼
[00:11:48.740 --> 00:11:51.740]  那時候是解決不了的
[00:11:51.740 --> 00:11:53.740]  因為不是一起成長
[00:11:53.740 --> 00:11:57.740]  也不容易透過一兩個敘事
[00:11:57.740 --> 00:12:00.740]  去拆解原因
[00:12:00.740 --> 00:12:08.740]  但是我自己的參與過程當中
[00:12:08.740 --> 00:12:11.740]  我通常用我以往的環境當中
[00:12:11.740 --> 00:12:15.340]  很多人問到我那部分的時候
[00:12:15.340 --> 00:12:16.740]  檢查出現之後
[00:12:16.740 --> 00:12:18.740]  為什麼會這樣
[00:12:18.740 --> 00:12:21.740]  我為什麼會有這樣的病
[00:12:21.740 --> 00:12:23.740]  我通常的答案都會說
[00:12:23.740 --> 00:12:24.740]  不知道為什麼
[00:12:24.740 --> 00:12:27.740]  我們可以繼續去檢查
[00:12:27.740 --> 00:12:29.740]  看看源頭在哪裡
[00:12:29.740 --> 00:12:34.740]  但是現在你要醫治了
[00:12:34.740 --> 00:12:38.740]  現在你要決定是否開始療程
[00:12:38.740 --> 00:12:39.740]  在過程當中
[00:12:39.740 --> 00:12:41.740]  管教不容易
[00:12:41.740 --> 00:12:43.740]  治療不容易
[00:12:43.740 --> 00:12:45.740]  你會發覺有很多問題
[00:12:45.740 --> 00:12:47.740]  就是問為什麼會發生
[00:12:47.740 --> 00:12:50.740]  或者那個問題為什麼會出現
[00:12:50.740 --> 00:12:54.740]  但是在短時間內不容易
[00:12:54.740 --> 00:12:56.740]  或者在過程當中插手
[00:12:56.740 --> 00:12:58.740]  要分階段
[00:12:58.740 --> 00:13:01.740]  但是現在有一個新的轉機
[00:13:01.740 --> 00:13:03.740]  你願不願意接受
[00:13:03.740 --> 00:13:05.740]  上帝當中參與的過程當中
[00:13:05.740 --> 00:13:10.740]  你願不願意讓上帝參與
[00:13:10.740 --> 00:13:14.740]  譬如聯想過程當中
[00:13:14.740 --> 00:13:16.740]  上星期徐牧師也說過
[00:13:16.740 --> 00:13:18.740]  有很多事情
[00:13:18.740 --> 00:13:20.740]  你是不是選擇不聽
[00:13:20.740 --> 00:13:23.740]  或者選擇迴避的過程
[00:13:23.740 --> 00:13:25.740]  這個就是很多時候上帝會等
[00:13:25.740 --> 00:13:29.740]  上帝一而再再而三地等
[00:13:29.740 --> 00:13:30.740]  等你過程當中
[00:13:30.740 --> 00:13:32.740]  你就會有你的彼性
[00:13:32.740 --> 00:13:33.740]  你就想抗拒
[00:13:33.740 --> 00:13:35.740]  你想不接受
[00:13:35.740 --> 00:13:37.740]  但是上帝的愛仍然在當中
[00:13:37.740 --> 00:13:38.740]  因為祂愛你
[00:13:38.740 --> 00:13:40.740]  祂想插手在當中
[00:13:40.740 --> 00:13:42.740]  管教過程當中
[00:13:42.740 --> 00:13:45.740]  當然可以分管有沒有教
[00:13:45.740 --> 00:13:46.740]  但是我們的上帝
[00:13:46.740 --> 00:13:47.740]  他管的過程當中
[00:13:47.740 --> 00:13:48.740]  他不是管束你
[00:13:48.740 --> 00:13:50.740]  他不是讓你無法選擇
[00:13:50.740 --> 00:13:52.740]  但是在選擇的過程當中去教你
[00:13:52.740 --> 00:13:54.740]  看看前方
[00:13:54.740 --> 00:13:57.740]  我自己很多時候說到
[00:13:57.740 --> 00:13:59.740]  都會拿家人做例子
[00:13:59.740 --> 00:14:02.740]  我家人都沒有發怨言
[00:14:02.740 --> 00:14:07.740]  不過我都不會說得很直白
[00:14:07.740 --> 00:14:11.740]  但是我自己過程當中就感受到
[00:14:11.740 --> 00:14:14.740]  上帝用人倫的方式
[00:14:14.740 --> 00:14:16.740]  在聖經當中讓我們明白到
[00:14:16.740 --> 00:14:19.740]  人被罪影響之間的關係
[00:14:19.740 --> 00:14:22.740]  或許大家對人倫是什麼
[00:14:22.740 --> 00:14:25.740]  中國的傳統人倫就是
[00:14:25.740 --> 00:14:31.740]  父子、君臣、夫妻、兄弟、朋友
[00:14:31.740 --> 00:14:35.740]  這五個人倫都是在說關係的建立
[00:14:35.740 --> 00:14:38.740]  我自己很多時候都會用家人做例子
[00:14:38.740 --> 00:14:41.740]  因為上帝給我們每個人都有家庭
[00:14:41.740 --> 00:14:43.740]  家庭不一定完美
[00:14:43.740 --> 00:14:46.740]  家庭不一定快快樂樂地生活下去
[00:14:46.740 --> 00:14:49.740]  但是家庭的破裂都會看到
[00:14:49.740 --> 00:14:53.740]  在世地上的父母不健全
[00:14:53.740 --> 00:14:54.740]  不良好
[00:14:54.740 --> 00:14:57.740]  但是有天父上帝在當中
[00:14:57.740 --> 00:14:59.740]  天父上帝告訴你
[00:14:59.740 --> 00:15:02.740]  他可以是你的套意
[00:15:02.740 --> 00:15:04.740]  施哥很好
[00:15:04.740 --> 00:15:07.740]  讓我們明白到其實有條路可以繼續走
[00:15:07.740 --> 00:15:09.740]  就是走上帝的路
[00:15:09.740 --> 00:15:13.740]  在我兩個兒子小時候
[00:15:13.740 --> 00:15:15.740]  他們不太記得
[00:15:15.740 --> 00:15:16.740]  不過有時候我講道的時候
[00:15:16.740 --> 00:15:18.740]  他們會說我們有這樣講過嗎?
[00:15:18.740 --> 00:15:19.740]  是不是真的?
[00:15:19.740 --> 00:15:21.740]  是真的
[00:15:21.740 --> 00:15:23.740]  (笑)
[00:15:23.740 --> 00:15:27.740]  這些例子有時候在我大祖或茶經的時候
[00:15:27.740 --> 00:15:29.740]  我都會跟弟姐妹講過
[00:15:29.740 --> 00:15:32.740]  因為是要被傳頌的
[00:15:32.740 --> 00:15:36.740]  有一次我小兒子問我
[00:15:36.740 --> 00:15:39.740]  他說那天我太太不在家
[00:15:39.740 --> 00:15:41.740]  我們三個在家的時候
[00:15:41.740 --> 00:15:43.740]  我小兒子就問
[00:15:43.740 --> 00:15:45.740]  爸爸為什麼你喜歡媽媽?
[00:15:45.740 --> 00:15:49.740]  可能弟姐妹聽我說過其中一個開場白
[00:15:49.740 --> 00:15:51.740]  但是這個開場白太普通了
[00:15:51.740 --> 00:15:53.740]  其實有幾個都差不多
[00:15:54.740 --> 00:15:56.740]  接著我就心想
[00:15:56.740 --> 00:15:59.740]  難道這麼快超學生就談戀愛了嗎?
[00:15:59.740 --> 00:16:01.740]  想認識兩寸關係
[00:16:01.740 --> 00:16:03.740]  找對的人
[00:16:03.740 --> 00:16:05.740]  接著我就問
[00:16:05.740 --> 00:16:07.740]  為什麼這樣問?
[00:16:07.740 --> 00:16:09.740]  他說你不覺得媽媽很煩嗎?
[00:16:09.740 --> 00:16:11.740]  (笑)
[00:16:11.740 --> 00:16:13.740]  接著我知道
[00:16:13.740 --> 00:16:15.740]  對不起,我錯重點了
[00:16:15.740 --> 00:16:18.740]  我說為什麼你覺得媽媽很煩?
[00:16:18.740 --> 00:16:20.740]  接著哥哥就說
[00:16:20.740 --> 00:16:22.740]  你現在才知道嗎?
[00:16:22.740 --> 00:16:24.740]  (笑)
[00:16:24.740 --> 00:16:26.740]  我說為什麼你覺得媽媽很煩?
[00:16:26.740 --> 00:16:28.740]  為什麼說完又說?
[00:16:28.740 --> 00:16:30.740]  我說為什麼說完又說?
[00:16:30.740 --> 00:16:32.740]  你舉個例子來聽聽
[00:16:32.740 --> 00:16:36.740]  於是他就說媽媽經常提到的事情
[00:16:36.740 --> 00:16:38.740]  說完一個就說
[00:16:38.740 --> 00:16:40.740]  此氣彼落
[00:16:40.740 --> 00:16:42.740]  不斷地說
[00:16:42.740 --> 00:16:44.740]  接著我說先停一停
[00:16:44.740 --> 00:16:46.740]  你們的訴求我聽到了
[00:16:46.740 --> 00:16:48.740]  但我想問
[00:16:48.740 --> 00:16:50.740]  為什麼說完又說?
[00:16:50.740 --> 00:16:52.740]  小兒子就說
[00:16:52.740 --> 00:16:56.740]  因為我沒有做
[00:16:56.740 --> 00:16:59.740]  我說是呀,沒有做當然要提
[00:16:59.740 --> 00:17:01.740]  接著大兒子就說
[00:17:01.740 --> 00:17:03.740]  因為做得不好
[00:17:03.740 --> 00:17:05.740]  做不好又要提
[00:17:05.740 --> 00:17:08.740]  我說忘記了就要提
[00:17:08.740 --> 00:17:10.740]  做不好又要提
[00:17:10.740 --> 00:17:12.740]  那還有沒有
[00:17:12.740 --> 00:17:15.740]  因為那件事很重要
[00:17:15.740 --> 00:17:17.740]  重要的又怎樣?
[00:17:17.740 --> 00:17:19.740]  說三次
[00:17:19.740 --> 00:17:23.740]  所以提一次提兩次和提三次的時候
[00:17:23.740 --> 00:17:25.740]  你覺得他很煩嗎?
[00:17:25.740 --> 00:17:30.740]  接著他們的答案跟你們一樣
[00:17:30.740 --> 00:17:32.740]  我知道了
[00:17:32.740 --> 00:17:34.740]  接著
[00:17:34.740 --> 00:17:36.740]  接著他就說
[00:17:36.740 --> 00:17:38.740]  這樣很煩的嘛經常提
[00:17:38.740 --> 00:17:40.740]  我說你想清楚
[00:17:40.740 --> 00:17:43.740]  你媽媽只是提你們
[00:17:43.740 --> 00:17:45.740]  她沒有提鄰居小明
[00:17:48.740 --> 00:17:50.740]  沒有
[00:17:50.740 --> 00:17:54.740]  我說是呀,因為你們是她的兒子
[00:17:54.740 --> 00:17:56.740]  她只是提你們
[00:17:56.740 --> 00:17:58.740]  沒有提鄰居小明
[00:17:58.740 --> 00:18:00.740]  因為她愛你
[00:18:00.740 --> 00:18:02.740]  想提你
[00:18:02.740 --> 00:18:04.740]  聽到這裡通常已經覺得
[00:18:04.740 --> 00:18:06.740]  搞定了
[00:18:06.740 --> 00:18:10.740]  現在的年輕人很聰明
[00:18:10.740 --> 00:18:11.740]  他就說
[00:18:11.740 --> 00:18:13.740]  還是不見媽媽提你
[00:18:13.740 --> 00:18:17.740]  是不是媽媽不愛你
[00:18:17.740 --> 00:18:19.740]  (笑聲)
[00:18:19.740 --> 00:18:25.740]  作為兩個兒子的爸爸的做法就是
[00:18:25.740 --> 00:18:28.740]  媽媽有提我
[00:18:28.740 --> 00:18:30.740]  不是用你的方法
[00:18:30.740 --> 00:18:31.740]  為什麼有什麼方法
[00:18:31.740 --> 00:18:33.740]  對不起,級數不同
[00:18:33.740 --> 00:18:35.740]  遲些告訴你
[00:18:35.740 --> 00:18:37.740]  真的
[00:18:37.740 --> 00:18:41.740]  其實管教是很不容易接受的
[00:18:41.740 --> 00:18:43.740]  但你有沒有小看那件事
[00:18:44.740 --> 00:18:46.740]  上帝插手在生命當中的難處
[00:18:46.740 --> 00:18:48.740]  是你經常想抗拒
[00:18:48.740 --> 00:18:50.740]  想迴避,不跟從
[00:18:50.740 --> 00:18:52.740]  因為你有你的路
[00:18:52.740 --> 00:18:53.740]  你有你的方式
[00:18:53.740 --> 00:18:54.740]  你覺得自己這麼大
[00:18:54.740 --> 00:18:56.740]  自己搞定
[00:18:56.740 --> 00:19:00.740]  但你會發覺
[00:19:00.740 --> 00:19:02.740]  為什麼上帝要插手在你的生命當中
[00:19:02.740 --> 00:19:04.740]  不斷挑釁你
[00:19:04.740 --> 00:19:05.740]  覺得你要做決定
[00:19:05.740 --> 00:19:07.740]  要在當中參與過程
[00:19:07.740 --> 00:19:09.740]  就是因為上帝愛我們
[00:19:09.740 --> 00:19:12.740]  其實上帝在我們未做之先
[00:19:12.740 --> 00:19:14.740]  祂知道有些問題會發生
[00:19:14.740 --> 00:19:17.740]  祂要你回轉
[00:19:17.740 --> 00:19:20.740]  要你去小心
[00:19:20.740 --> 00:19:22.740]  有一個例子
