
[00:00:00.000 --> 00:00:02.000]  今天穿衣服打領帶
[00:01:45.000 --> 00:01:47.000]  總共有25節經文
[00:01:47.000 --> 00:01:49.000]  但今天講第三節
[00:01:49.000 --> 00:01:51.000]  我發現自己是讀新約的
[00:01:51.000 --> 00:01:53.000]  我很少講新約
[00:01:53.000 --> 00:01:55.000]  我比較多講舊約,有些不務正業
[00:01:55.000 --> 00:01:59.000]  所以今天想做一些正常的事情
[00:01:59.000 --> 00:02:06.000]  尤大書第三節是很特別的書卷
[00:02:06.000 --> 00:02:08.000]  第三節講的東西是
[00:02:08.000 --> 00:02:12.000]  整本書為什麼要這樣寫
[00:02:12.000 --> 00:02:13.000]  他怎麼寫呢?
[00:02:13.000 --> 00:02:20.000]  他說「親愛的,雖然我十分願意寫給你關於我們肉身的拯救
[00:02:20.000 --> 00:02:26.000]  但我覺得需要寫的是關於你們如何為信仰爭戰
[00:02:26.000 --> 00:02:28.000]  信仰是什麼呢?
[00:02:28.000 --> 00:02:31.000]  就是一次傳給昔日的信徒的信仰」
[00:02:31.000 --> 00:02:34.000]  這是基本的翻譯
[00:02:34.000 --> 00:02:37.000]  這是我的翻譯
[00:02:37.000 --> 00:02:40.000]  我想逐個節目來看
[00:02:40.000 --> 00:02:42.000]  這一節分三部分來看
[00:02:42.000 --> 00:02:44.000]  3A、3B、3C
[00:02:44.000 --> 00:02:47.000]  3A講什麼呢?
[00:02:47.000 --> 00:02:49.000]  如果看上面的部分
[00:02:49.000 --> 00:02:54.000]  他最初想寫給他關於肉身的拯救
[00:02:54.000 --> 00:02:56.000]  或者用Greed來講
[00:02:56.000 --> 00:02:58.000]  其實是Common Salvation
[00:02:58.000 --> 00:03:00.000]  這個很困難
[00:03:00.000 --> 00:03:05.000]  什麼叫做「我很想寫關於我們的Common Salvation」呢?
[00:03:05.000 --> 00:03:08.000]  你叫我翻譯中文是肉身的拯救
[00:03:08.000 --> 00:03:16.000]  原因是因為Common Salvation不是我們平時想的那些
[00:03:16.000 --> 00:03:18.000]  Common Salvation就是救恩
[00:03:18.000 --> 00:03:20.000]  他不是想講救恩
[00:03:20.000 --> 00:03:21.000]  可以啦
[00:03:21.000 --> 00:03:25.000]  但他真正的意思是肉身的拯救
[00:03:25.000 --> 00:03:28.000]  其實背景是什麼呢?
[00:03:28.000 --> 00:03:32.000]  如果由大主寫作大約62至66年
[00:03:32.000 --> 00:03:35.000]  其實是一個很政治動盪、經濟動盪環境
[00:03:35.000 --> 00:03:37.000]  好像今天這樣
[00:03:37.000 --> 00:03:39.000]  今天加息加得很厲害
[00:03:39.000 --> 00:03:44.000]  你可以想像銀行未必能撐得住
[00:03:44.000 --> 00:03:46.000]  可能經濟衰退
[00:03:46.000 --> 00:03:48.000]  很多人會討論這些問題
[00:03:48.000 --> 00:03:50.000]  或者政治上很動盪
[00:03:50.000 --> 00:03:52.000]  今天G7開會
[00:03:52.000 --> 00:03:54.000]  剛剛出了一些聲明
[00:03:54.000 --> 00:03:58.000]  你可以想像這個聲明代表背後很多很多的事情
[00:03:58.000 --> 00:04:01.000]  或者這個世界接下來會發生很多事情
[00:04:01.000 --> 00:04:04.000]  無論是俄羅斯侵佔烏克蘭
[00:04:04.000 --> 00:04:06.000]  之後的發展等等
[00:04:06.000 --> 00:04:10.000]  你可以想像暑假不會是一個容易的暑假
[00:04:10.000 --> 00:04:13.000]  其實情況好像由大主寫作的時候一樣
[00:04:13.000 --> 00:04:18.000]  在以色列正面對政治和經濟動盪的時候
[00:04:18.000 --> 00:04:21.000]  在經濟動盪和政治動盪的時候
[00:04:21.000 --> 00:04:25.000]  基督徒成為了某部分被逼迫
[00:04:25.000 --> 00:04:28.000]  被人誣衊的對象
[00:04:28.000 --> 00:04:30.000]  只請我們交代
[00:04:30.000 --> 00:04:33.000]  所以在那個時代基督徒被逼迫
[00:04:33.000 --> 00:04:35.000]  有很多難處的時候
[00:04:35.000 --> 00:04:37.000]  其中有些神蹟奇事
[00:04:37.000 --> 00:04:38.000]  神蹟奇事是什麼呢?
[00:04:38.000 --> 00:04:40.000]  就是有些被迫迫的基督徒
[00:04:40.000 --> 00:04:43.000]  會被上帝親自拯救
[00:04:43.000 --> 00:04:45.000]  這些故事是在傳流的
[00:04:45.000 --> 00:04:47.000]  雖然我們未必很熟悉
[00:04:47.000 --> 00:04:49.000]  但是如果我們看《少數行傳》
[00:04:49.000 --> 00:04:50.000]  有這些例子的
[00:04:50.000 --> 00:04:52.000]  譬如《少數行傳》第十二章
[00:04:52.000 --> 00:04:55.000]  關於彼得被人捉拿之後
[00:04:55.000 --> 00:04:57.000]  然後天使怎樣拯救他
[00:04:57.000 --> 00:05:01.000]  這些我們稱為肉身的拯救
[00:05:01.000 --> 00:05:03.000]  或者叫做common salvation
[00:05:03.000 --> 00:05:06.000]  即是上帝藉著他的子民受傷害
[00:05:06.000 --> 00:05:08.000]  被人捉拿的緣故
[00:05:08.000 --> 00:05:10.000]  上帝親自用很多神蹟奇事
[00:05:10.000 --> 00:05:13.000]  拯救他們脫離危險人的手
[00:05:13.000 --> 00:05:15.000]  所以第三節A
[00:05:15.000 --> 00:05:18.000]  其實是想寫一些關於
[00:05:18.000 --> 00:05:20.000]  最近發生的愛當中
[00:05:20.000 --> 00:05:21.000]  有很多基督徒雖然被迫害
[00:05:21.000 --> 00:05:23.000]  被人捉拿、被迫迫
[00:05:23.000 --> 00:05:26.000]  但是上帝親自做了很多奇妙的事情
[00:05:26.000 --> 00:05:28.000]  拯救了他們
[00:05:28.000 --> 00:05:30.000]  所以我想告訴你
[00:05:30.000 --> 00:05:32.000]  其實在一個這麼艱難的世代裏
[00:05:32.000 --> 00:05:35.000]  你被人捉拿、被迫迫、被人審害
[00:05:35.000 --> 00:05:39.000]  其實上帝仍然有恩典實際會拯救你
[00:05:39.000 --> 00:05:43.000]  所以猶大想寫關於這個common salvation
[00:05:43.000 --> 00:05:45.000]  是在說那時候的二人
[00:05:45.000 --> 00:05:47.000]  一個很實質的需要
[00:05:47.000 --> 00:05:49.000]  這個實質需要多到一個地步
[00:05:49.000 --> 00:05:52.000]  是很難、很不容易
[00:05:52.000 --> 00:05:54.000]  在很多很苦難的環境裏
[00:05:54.000 --> 00:05:56.000]  基督徒不知道該怎麼辦的時候
[00:05:56.000 --> 00:05:59.000]  上帝真的有神蹟地將他們拯救
[00:05:59.000 --> 00:06:01.000]  這個時代也有
[00:06:01.000 --> 00:06:03.000]  不過不說太多例子
[00:06:03.000 --> 00:06:06.000]  所以如果這樣說的話
[00:06:06.000 --> 00:06:12.000]  第三A是猶大起初寫這本書的時候
[00:06:12.000 --> 00:06:16.000]  想說那時候的人很關心的議題
[00:06:16.000 --> 00:06:18.000]  到底在接下來會被迫害
[00:06:18.000 --> 00:06:20.000]  接下來會被人捉拿、被人拘捕的時候
[00:06:20.000 --> 00:06:24.000]  到底上帝會不會很神蹟地拯救我們
[00:06:24.000 --> 00:06:27.000]  大體上猶大想寫關於這個題目的東西
[00:06:27.000 --> 00:06:30.000]  但奇怪的是去到第三B
[00:06:30.000 --> 00:06:32.000]  不是這樣寫的
[00:06:32.000 --> 00:06:35.000]  第三B下面的東西不是看得很好
[00:06:35.000 --> 00:06:37.000]  其實聖經在下面
[00:06:37.000 --> 00:06:43.000]  但我覺得要寫的是關於你們如何為信仰爭戰
[00:06:43.000 --> 00:06:49.000]  他突然不寫肉身上帝如何拯救我們脫離危難
[00:06:49.000 --> 00:06:55.000]  他想寫我們如何為信仰fight for的東西
[00:06:55.000 --> 00:06:58.000]  fight for我們信仰的東西
[00:06:58.000 --> 00:07:00.000]  fight for這個字
[00:07:00.000 --> 00:07:02.000]  希臘文這個字
[00:07:02.000 --> 00:07:04.000]  其實在兩頁文獻裡面
[00:07:04.000 --> 00:07:08.000]  尤其是在死海古卷裡面
[00:07:08.000 --> 00:07:12.000]  是經常用的字眼
[00:07:12.000 --> 00:07:14.000]  這個字眼表達什麼
[00:07:14.000 --> 00:07:15.000]  或者想說什麼
[00:07:15.000 --> 00:07:18.000]  是在說死海古卷的群體
[00:07:18.000 --> 00:07:20.000]  他們躲藏在困難
[00:07:20.000 --> 00:07:23.000]  即將來的暑假我去困難
[00:07:23.000 --> 00:07:25.000]  我沒試過住五星級酒店
[00:07:25.000 --> 00:07:27.000]  我這次住兩晚
[00:07:27.000 --> 00:07:29.000]  Excellent
[00:07:29.000 --> 00:07:35.000]  當然困難的年代不是有五星級酒店
[00:07:35.000 --> 00:07:37.000]  其實是沒有的
[00:07:37.000 --> 00:07:41.000]  他們住在一個很曠野的地方
[00:07:41.000 --> 00:07:43.000]  一個很艱難的地方
[00:07:43.000 --> 00:07:47.000]  代表著他們持守信仰的純正
[00:07:47.000 --> 00:07:53.000]  持守信仰的本質是什麼
[00:07:53.000 --> 00:07:57.000]  他們覺得就是要在曠野裡持守
[00:07:57.000 --> 00:08:01.000]  所以fight for這個字眼不是一個簡單的字眼
[00:08:01.000 --> 00:08:03.000]  fight for這個字眼其實是說
[00:08:03.000 --> 00:08:07.000]  信仰當快要被人侵吞
[00:08:07.000 --> 00:08:11.000]  被人在信仰裡加上了很多雜質的時候
[00:08:11.000 --> 00:08:14.000]  他們就要離開那些雜質
[00:08:14.000 --> 00:08:18.000]  所以他們離開了希臘王的手
[00:08:18.000 --> 00:08:20.000]  無論在法利昌還是薩德哥人的手下
[00:08:20.000 --> 00:08:22.000]  他們走了去曠野的地方
[00:08:22.000 --> 00:08:24.000]  他們自成了一個群體
[00:08:24.000 --> 00:08:28.000]  所以叫做困難群體
[00:08:28.000 --> 00:08:31.000]  就是要fight for信仰的純存
[00:08:31.000 --> 00:08:34.000]  信仰傳下來的真實是什麼
[00:08:34.000 --> 00:08:36.000]  本質是什麼
[00:08:36.000 --> 00:08:40.000]  所以用fight for這個字眼不是一個很隨便的字眼
[00:08:40.000 --> 00:08:44.000]  去形容他們要為信仰爭戰
[00:08:44.000 --> 00:08:46.000]  不是的
[00:08:46.000 --> 00:08:51.000]  這個字眼是說信仰本質開始慢慢被侵蝕
[00:08:51.000 --> 00:08:53.000]  被危害的時候
[00:08:53.000 --> 00:08:56.000]  我們如何在被侵蝕危害的信仰本質的同時
[00:08:56.000 --> 00:09:00.000]  我們能夠fight for信仰真實的原貌是什麼
[00:09:00.000 --> 00:09:02.000]  所以下一句
[00:09:02.000 --> 00:09:04.000]  下一句是
[00:09:04.000 --> 00:09:06.000]  對不起
[00:09:06.000 --> 00:09:08.000]  很久沒有說greet了
[00:09:08.000 --> 00:09:10.000]  所以說一下給我聽
[00:09:10.000 --> 00:09:12.000]  希利文
[00:09:12.000 --> 00:09:16.000]  這個字第三C是什麼呢
[00:09:16.000 --> 00:09:21.000]  就是一次全級昔日信徒的信仰
[00:09:21.000 --> 00:09:23.000]  其實
[00:09:23.000 --> 00:09:25.000]  指一下會不會好一點
[00:09:25.000 --> 00:09:27.000]  這個是一個對的字
[00:09:27.000 --> 00:09:29.000]  看到嗎
[00:09:29.000 --> 00:09:31.000]  這個是一個對的字
[00:09:31.000 --> 00:09:34.000]  這個字是解信仰
[00:09:34.000 --> 00:09:35.000]  是吧
[00:09:35.000 --> 00:09:37.000]  假裝是可以就說是
[00:09:37.000 --> 00:09:39.000]  給點反應就行了
[00:09:39.000 --> 00:09:42.000]  不需要說你真的相信我就行了
[00:09:42.000 --> 00:09:44.000]  那邊都指一下
[00:09:44.000 --> 00:09:47.000]  這個字是解article對
[00:09:47.000 --> 00:09:49.000]  下面這個是解
[00:09:49.000 --> 00:09:55.000]  多謝這邊
[00:09:55.000 --> 00:09:58.000]  其實是解favor
[00:09:58.000 --> 00:10:00.000]  這一句
[00:10:00.000 --> 00:10:02.000]  這一句
[00:10:02.000 --> 00:10:04.000]  我不知道網上看不看到
[00:10:04.000 --> 00:10:06.000]  自求多福
[00:10:06.000 --> 00:10:08.000]  這一句是什麼呢
[00:10:08.000 --> 00:10:10.000]  這一句是
[00:10:10.000 --> 00:10:16.000]  一次全給信徒的
[00:10:16.000 --> 00:10:19.000]  就是那一次全給信徒的
[00:10:19.000 --> 00:10:22.000]  黃色那句希利文
[00:10:22.000 --> 00:10:24.000]  是在中間
[00:10:24.000 --> 00:10:27.000]  如果你說是講the favor
[00:10:27.000 --> 00:10:30.000]  那這個favor的字
[00:10:30.000 --> 00:10:32.000]  應該放在這裡
[00:10:32.000 --> 00:10:34.000]  是可以的
[00:10:34.000 --> 00:10:36.000]  是沒錯
[00:10:36.000 --> 00:10:38.000]  你明白嗎
[00:10:38.000 --> 00:10:42.000]  突然之間要favor的字離整句那麼遠
[00:10:42.000 --> 00:10:44.000]  是不是很奇怪
[00:10:44.000 --> 00:10:46.000]  是沒錯
[00:10:46.000 --> 00:10:48.000]  就是這樣
[00:10:48.000 --> 00:10:51.000]  這樣的寫法是什麼呢
[00:10:51.000 --> 00:10:54.000]  黃色那句我們叫它是punishable cause
[00:10:54.000 --> 00:10:56.000]  不要理了
[00:10:56.000 --> 00:10:58.000]  總之
[00:10:58.000 --> 00:11:03.000]  你真的已經是天才了
[00:11:03.000 --> 00:11:05.000]  這樣都會看
[00:11:05.000 --> 00:11:07.000]  其實在猶大書裡面
[00:11:07.000 --> 00:11:09.000]  有很多次這樣寫法
[00:11:09.000 --> 00:11:11.000]  意思是什麼呢
[00:11:11.000 --> 00:11:14.000]  他明明想用中間那句punishable cause
[00:11:14.000 --> 00:11:17.000]  形容信仰的字
[00:11:17.000 --> 00:11:19.000]  他凡是這樣做
[00:11:19.000 --> 00:11:21.000]  他就會把信仰那兩個字
[00:11:21.000 --> 00:11:22.000]  不是一隻字
[00:11:22.000 --> 00:11:25.000]  不過article和favor的字
[00:11:25.000 --> 00:11:27.000]  拉遠它
[00:11:27.000 --> 00:11:30.000]  將要形容信仰中間那句說話
[00:11:30.000 --> 00:11:32.000]  插在中間
[00:11:32.000 --> 00:11:34.000]  (哦~)
[00:11:34.000 --> 00:11:38.000]  這個就是代表
[00:11:38.000 --> 00:11:40.000]  好的希臘文寫法
[00:11:40.000 --> 00:11:42.000]  (哦~)
[00:11:42.000 --> 00:11:44.000]  沒錯
[00:11:44.000 --> 00:11:46.000]  講完了
[00:11:46.000 --> 00:11:48.000]  最難的講完了
[00:11:48.000 --> 00:11:50.000]  大家有沒有反應
[00:11:50.000 --> 00:11:52.000]  猜不到
[00:11:52.000 --> 00:11:54.000]  猜不到
[00:11:54.000 --> 00:11:56.000]  猜不到
[00:11:56.000 --> 00:11:58.000]  猜不到
[00:11:58.000 --> 00:12:00.000]  猜不到
[00:12:00.000 --> 00:12:02.000]  插在中間那句punishable cause
[00:12:02.000 --> 00:12:04.000]  要形容的那個字
[00:12:04.000 --> 00:12:07.000]  是代表他很想emphasize的東西
[00:12:07.000 --> 00:12:09.000]  是想代表
[00:12:09.000 --> 00:12:11.000]  他想表達的那件事
[00:12:11.000 --> 00:12:13.000]  是什麼事
[00:12:13.000 --> 00:12:15.000]  所以他在講fight for信仰的時候
[00:12:15.000 --> 00:12:17.000]  VB不是在講fight for信仰嗎
[00:12:17.000 --> 00:12:19.000]  信仰被人蠶食中
[00:12:19.000 --> 00:12:21.000]  所以我們要fight for信仰
[00:12:21.000 --> 00:12:23.000]  但他說這個信仰是什麼
[00:12:23.000 --> 00:12:26.000]  他說你在fight for什麼信仰
[00:12:26.000 --> 00:12:28.000]  他說你在fight for信仰是一個
[00:12:28.000 --> 00:12:32.000]  昔日傳給使徒的信仰
[00:12:32.000 --> 00:12:34.000]  是你要fight for
[00:12:34.000 --> 00:12:36.000]  即是耶穌基督
[00:12:36.000 --> 00:12:38.000]  傳給使徒的信仰
[00:12:38.000 --> 00:12:40.000]  你要fight for
[00:12:40.000 --> 00:12:43.000]  如果耶穌基督傳給使徒們的信仰
[00:12:43.000 --> 00:12:46.000]  大約是主後30年左右的話
[00:12:46.000 --> 00:12:48.000]  去到大書寫作
[00:12:48.000 --> 00:12:50.000]  你當60至66年
[00:12:50.000 --> 00:12:52.000]  或者當80年吧
[00:12:52.000 --> 00:12:54.000]  無所謂的
[00:12:54.000 --> 00:12:56.000]  總之是後期的
[00:12:56.000 --> 00:13:00.000]  什麼才是猶大最關懷的
[00:13:00.000 --> 00:13:04.000]  是那時候的經濟政治
[00:13:04.000 --> 00:13:07.000]  令到信徒被逼迫被捆綁
[00:13:07.000 --> 00:13:09.000]  被捉拿被傷害
[00:13:09.000 --> 00:13:13.000]  他們肉身蒙拯救這件事情
[00:13:13.000 --> 00:13:15.000]  比較重要
[00:13:15.000 --> 00:13:17.000]  那時候是重要的
[00:13:17.000 --> 00:13:19.000]  所以他想寫
[00:13:19.000 --> 00:13:21.000]  但他想了想
[00:13:21.000 --> 00:13:23.000]  他說沒錯那些都很重要
[00:13:23.000 --> 00:13:25.000]  不過我最怕的是什麼
[00:13:25.000 --> 00:13:28.000]  信仰的本質
[00:13:28.000 --> 00:13:30.000]  由耶穌傳給使徒
[00:13:30.000 --> 00:13:32.000]  信仰本質
[00:13:32.000 --> 00:13:34.000]  我不再強調不再說的時候
[00:13:34.000 --> 00:13:36.000]  你們只顧著信仰
[00:13:36.000 --> 00:13:41.000]  有沒有拯救到你肉身的問題
[00:13:41.000 --> 00:13:46.000]  信仰比你為了信仰而受迫迫
[00:13:46.000 --> 00:13:49.000]  有沒有被拯救重要
[00:13:49.000 --> 00:13:52.000]  沒錯信仰裡我們也會強調
[00:13:52.000 --> 00:13:54.000]  我們受迫迫的時候上帝也會拯救
[00:13:54.000 --> 00:13:56.000]  我們受迫迫的時候上帝也會拯救
[00:13:56.000 --> 00:13:58.000]  我們沒有工作的時候上帝也會拯救
[00:13:58.000 --> 00:14:00.000]  沒錯這些都重要
[00:14:00.000 --> 00:14:02.000]  我也想寫這些給你
[00:14:02.000 --> 00:14:04.000]  但我怕我寫完這些給你之後
[00:14:04.000 --> 00:14:08.000]  你忘記了信仰的本質是什麼
[00:14:08.000 --> 00:14:11.000]  信仰有沒有傳承下去
[00:14:11.000 --> 00:14:12.000]  更重要
[00:14:12.000 --> 00:14:16.000]  還是我們自己本身肉身更重要
[00:14:16.000 --> 00:14:19.000]  雖然我不想把兩者分得太開
[00:14:19.000 --> 00:14:21.000]  說得我們分得開一點
[00:14:21.000 --> 00:14:24.000]  但對於猶大來說
[00:14:24.000 --> 00:14:28.000]  什麼才是關鍵
[00:14:28.000 --> 00:14:31.000]  所以他用了一個這樣的政治課程
[00:14:31.000 --> 00:14:34.000]  形容信仰是什麼
[00:14:34.000 --> 00:14:37.000]  他說信仰蠶食我們揮霍的時候
[00:14:37.000 --> 00:14:39.000]  揮霍什麼
[00:14:39.000 --> 00:14:44.000]  揮霍的是我們的信仰有沒有傳承下去
[00:14:44.000 --> 00:14:48.000]  由耶穌基督傳給使徒的信仰
[00:14:48.000 --> 00:14:50.000]  到三十年後的今天
[00:14:50.000 --> 00:14:54.000]  然後你們當中還合理一點
[00:14:54.000 --> 00:14:57.000]  我講到背景會容易明白一點
[00:14:57.000 --> 00:15:02.000]  如果那時候有一班人叫做契洛
[00:15:02.000 --> 00:15:04.000]  契洛是憤慮黨
[00:15:04.000 --> 00:15:07.000]  憤慮黨說他們要起革命
[00:15:07.000 --> 00:15:11.000]  66年至70年代打仗的時候
[00:15:11.000 --> 00:15:13.000]  契洛起兵
[00:15:13.000 --> 00:15:15.000]  希望打贏羅馬人
[00:15:15.000 --> 00:15:16.000]  打贏羅馬人之後
[00:15:16.000 --> 00:15:19.000]  他們希望能夠做到覺得應該要做的事
[00:15:19.000 --> 00:15:21.000]  他們覺得打贏羅馬人
[00:15:21.000 --> 00:15:24.000]  代表著耶穌來塞瓦會再來
[00:15:24.000 --> 00:15:26.000]  就會回來
[00:15:26.000 --> 00:15:30.000]  所以很多信徒軍售很嚮往的是什麼
[00:15:30.000 --> 00:15:32.000]  如果我們能夠打贏仗的話
[00:15:32.000 --> 00:15:35.000]  主耶穌就會回來
[00:15:35.000 --> 00:15:38.000]  沒錯,這些好像很有意思的東西
[00:15:38.000 --> 00:15:40.000]  聽起來,如果我們真的信耶穌
[00:15:40.000 --> 00:15:41.000]  或者渴望主耶穌回來的話
[00:15:41.000 --> 00:15:45.000]  不如我們揮霍羅馬人
[00:15:45.000 --> 00:15:48.000]  這些都是很應該說
[00:15:48.000 --> 00:15:50.000]  或者都是
[00:15:50.000 --> 00:15:52.000]  但只怕如果不是
[00:15:52.000 --> 00:15:54.000]  沒錯,事實上不是
[00:15:54.000 --> 00:15:57.000]  主後73年馬薩大最後失守的時候
[00:15:57.000 --> 00:16:01.000]  整個契洛運動完結
[00:16:01.000 --> 00:16:03.000]  去到主後的一百三十幾年
[00:16:03.000 --> 00:16:07.000]  有另一個反抗羅馬
[00:16:07.000 --> 00:16:09.000]  就是巴奎巴的反抗
[00:16:09.000 --> 00:16:10.000]  完結之後
[00:16:10.000 --> 00:16:12.000]  所有耶路撒冷的耶穌
[00:16:12.000 --> 00:16:16.000]  從此以後要被趕離開耶路撒冷
[00:16:16.000 --> 00:16:18.000]  耶穌也不能回來
[00:16:18.000 --> 00:16:20.000]  歷史一幕證明這件事
[00:16:20.000 --> 00:16:22.000]  所以猶大對的是
[00:16:22.000 --> 00:16:25.000]  沒錯,你可以很投入在那些東西裏
[00:16:25.000 --> 00:16:29.000]  但那並不代表信仰的全部
[00:16:29.000 --> 00:16:31.000]  信仰就算被羅馬人侵佔完
[00:16:31.000 --> 00:16:32.000]  打敗完
[00:16:32.000 --> 00:16:35.000]  到2012年再趕走所有耶路撒冷的信徒
[00:16:35.000 --> 00:16:37.000]  不是,不是,是猶太人
[00:16:37.000 --> 00:16:39.000]  離開整個以色列地
[00:16:39.000 --> 00:16:41.000]  要等到多少年
[00:16:41.000 --> 00:16:44.000]  主後的1948年5月14日
[00:16:44.000 --> 00:16:47.000]  再一次獨立戰爭之後
[00:16:47.000 --> 00:16:51.000]  以色列人才回歸到現在的耶路撒冷
[00:16:51.000 --> 00:16:55.000]  對猶大來說
[00:16:55.000 --> 00:16:58.000]  他不知道那場仗贏不贏,輸不輸
[00:16:58.000 --> 00:17:03.000]  但那場仗不能定義信仰是甚麼
[00:17:03.000 --> 00:17:05.000]  那場仗不是因為他贏了還是輸了
[00:17:05.000 --> 00:17:07.000]  而定義我們的信仰
[00:17:07.000 --> 00:17:10.000]  要承諾在那裏,你猜對,真的會回來
[00:17:10.000 --> 00:17:12.000]  不是,不是,沒有這些
[00:17:12.000 --> 00:17:17.000]  是我們想到的東西多於信仰的本質
[00:17:17.000 --> 00:17:24.000]  最近俄羅斯入侵烏克蘭一年多
[00:17:24.000 --> 00:17:26.000]  最近說大反攻
[00:17:26.000 --> 00:17:30.000]  基本上這個月我每天都看新聞
[00:17:30.000 --> 00:17:32.000]  你知道香港沒甚麼新聞看
[00:17:32.000 --> 00:17:34.000]  那你就看其他新聞
[00:17:34.000 --> 00:17:37.000]  要看不同國家的新聞才能看到新聞
[00:17:37.000 --> 00:17:39.000]  不然就沒甚麼新聞看
[00:17:39.000 --> 00:17:43.000]  你可以想像,現在也沒甚麼好看
[00:17:43.000 --> 00:17:45.000]  我就追追新聞,評論那些
[00:17:45.000 --> 00:17:47.000]  這個月我問何時打仗?
[00:17:47.000 --> 00:17:48.000]  5月打了沒有?
[00:17:48.000 --> 00:17:49.000]  反攻了沒有?
[00:17:49.000 --> 00:17:52.000]  我很想見到正義彰顯
[00:17:52.000 --> 00:17:57.000]  尤其是人生開始越來越覺得公義會彰顯的時候
[00:17:57.000 --> 00:17:59.000]  有其他地方公義彰顯都開心
[00:17:59.000 --> 00:18:04.000]  泰國選舉,一個40歲的年輕人能贏了一百萬一席
[00:18:04.000 --> 00:18:06.000]  你心裏會覺得,嘩!
[00:18:06.000 --> 00:18:09.000]  你會覺得,嘩!
[00:18:09.000 --> 00:18:13.000]  我們沒有,人家有,嘩!
[00:18:13.000 --> 00:18:17.000]  (笑聲)
[00:18:17.000 --> 00:18:20.000]  多謝反應,多謝
[00:18:20.000 --> 00:18:24.000]  所以過去的一個月,我潘英蓋地地
[00:18:24.000 --> 00:18:28.000]  很想知道,到底習近平那班人何時會打
[00:18:28.000 --> 00:18:31.000]  攻到沒有?克里米亞能拿回嗎?
[00:18:31.000 --> 00:18:33.000]  拿回一張
[00:18:33.000 --> 00:18:37.000]  終於你心靈的不平衡,不變態的心態
[00:18:37.000 --> 00:18:41.000]  能夠有一絲絲安慰回頭,是嗎?
[00:18:41.000 --> 00:18:45.000]  但我想想,就像那段經文所說
[00:18:45.000 --> 00:18:50.000]  我們好像,起碼我
[00:18:50.000 --> 00:18:53.000]  為了這幾年有很多東西
[00:18:53.000 --> 00:18:56.000]  很想知道,很想關心,很想明白
[00:18:56.000 --> 00:18:58.000]  都很重要,我想說
[00:18:58.000 --> 00:19:01.000]  但有時候,那些東西原來
[00:19:01.000 --> 00:19:04.000]  有與無,得與失
[00:19:04.000 --> 00:19:07.000]  有沒有轉變,有沒有改變
[00:19:07.000 --> 00:19:10.000]  其實跟我們的信仰
[00:19:10.000 --> 00:19:13.000]  要不要傳承下去
[00:19:13.000 --> 00:19:16.000]  是不能掛勾的
[00:19:16.000 --> 00:19:22.000]  所以最近,我自己一個反省是甚麼?
[00:19:22.000 --> 00:19:25.000]  對我自己一個最大的反省是
