
[00:00:00.000 --> 00:00:03.640]  好 定智妹晚安
[00:02:17.080 --> 00:02:20.080]  也會提很多有關奉獻的經文
[00:02:20.080 --> 00:02:23.120]  希望能夠讓每一段奉獻的經文
[00:02:23.120 --> 00:02:27.440]  可以有更多的了解
[00:02:27.440 --> 00:02:28.720]  更深更闊
[00:02:28.720 --> 00:02:31.640]  更多的認識經文
[00:02:31.640 --> 00:02:33.760]  這不是唯一的角度
[00:02:33.760 --> 00:02:37.080]  不過可能也會讓你更加認識
[00:02:37.080 --> 00:02:40.160]  我們這段經文的方式
[00:02:40.160 --> 00:02:41.160]  我自己在讀經文
[00:02:41.160 --> 00:02:44.800]  這段經文在馬福音第十二章
[00:02:44.800 --> 00:02:46.040]  寫到四十四節經文
[00:02:46.040 --> 00:02:47.160]  我們一起讀 好嗎
[00:02:47.200 --> 00:02:48.200]  我們大聲地說
[00:02:48.480 --> 00:02:51.040]  我所對任何苦痛的當日
[00:02:51.040 --> 00:02:54.200]  我都用仁慈良喉之言
[00:02:54.200 --> 00:02:58.520]  它有寫在我對求要的當日詞
[00:02:58.520 --> 00:03:00.720]  由於我窮寡婦內
[00:03:00.720 --> 00:03:03.440]  我對求要兩個小錢
[00:03:03.440 --> 00:03:05.440]  就此讓我大錢
[00:03:05.440 --> 00:03:07.880]  也送你們去學書
[00:03:07.880 --> 00:03:10.040]  我實將告訴你們
[00:03:10.040 --> 00:03:12.720]  這窮寡婦求入苦裡的
[00:03:12.720 --> 00:03:15.200]  比眾人所求的更多
[00:03:15.200 --> 00:03:18.080]  因為他們都視自己有餘
[00:03:18.080 --> 00:03:20.480]  拿出來後再去求
[00:03:20.480 --> 00:03:23.160]  但這寡婦視自己不足
[00:03:23.160 --> 00:03:25.080]  但凡一切良心的
[00:03:25.080 --> 00:03:26.880]  都求得上了
[00:03:26.880 --> 00:03:28.280]  我們一起祈禱
[00:03:28.280 --> 00:03:29.680]  在你將這段
[00:03:29.680 --> 00:03:32.200]  我們聆聽你的說話的時間
[00:03:32.200 --> 00:03:33.320]  我們交代給你
[00:03:33.320 --> 00:03:35.920]  使用孩子卑微的預備
[00:03:35.920 --> 00:03:37.280]  求尊你自己的靈
[00:03:37.280 --> 00:03:38.720]  親自對你說話
[00:03:38.720 --> 00:03:39.880]  我們每個靈千倍能夠
[00:03:39.880 --> 00:03:42.200]  可以更加深的去思考
[00:03:42.200 --> 00:03:43.360]  奉獻這個課題
[00:03:43.360 --> 00:03:45.320]  有你的生命能夠緊貼
[00:03:45.320 --> 00:03:47.040]  回應你的心思意念
[00:03:47.040 --> 00:03:47.960]  求尊幫助我們
[00:03:47.960 --> 00:03:49.960]  奉傳明求 阿們
[00:03:49.960 --> 00:03:51.280]  要明白這段經文
[00:03:51.280 --> 00:03:52.880]  首先你要知道
[00:03:52.880 --> 00:03:55.280]  這段經文其實是說什麼
[00:03:55.280 --> 00:03:58.000]  你要知道整個的context
[00:03:58.000 --> 00:04:00.720]  整段經文的上下文
[00:04:00.720 --> 00:04:04.720]  其實是說一個什麼的故事
[00:04:04.720 --> 00:04:07.880]  其實這段窮寡婦奉獻的經文
[00:04:07.880 --> 00:04:09.720]  從來都不是一段
[00:04:09.720 --> 00:04:11.720]  獨立出來的故事
[00:04:11.720 --> 00:04:14.120]  不是從前有一個窮寡婦奉獻
[00:04:14.120 --> 00:04:16.120]  所以要稱讚她 完
[00:04:16.120 --> 00:04:18.120]  窮寡婦奉獻的故事
[00:04:18.120 --> 00:04:20.120]  其實在福音書裡面
[00:04:20.120 --> 00:04:22.120]  擺放在一個更加深
[00:04:22.120 --> 00:04:26.120]  更加闊的一個大故事裡面
[00:04:26.120 --> 00:04:32.120]  這個故事的大的主題
[00:04:32.120 --> 00:04:35.120]  其實就是耶穌和耶路撒冷
[00:04:35.120 --> 00:04:38.120]  那個宗教集團的衝突
[00:04:38.120 --> 00:04:41.120]  這個是整個福音書裡面
[00:04:41.120 --> 00:04:44.120]  更加 去到那段經文裡面
[00:04:44.120 --> 00:04:47.120]  更加宏觀的一個段落
[00:04:47.120 --> 00:04:51.120]  窮寡婦奉獻有兩個書的版本
[00:04:51.120 --> 00:04:54.120]  一個是馬福音 一個是路加福音
[00:04:54.120 --> 00:04:58.120]  不過無論是馬可還是路加都好
[00:04:58.120 --> 00:05:01.120]  其實兩段窮寡婦奉獻經文
[00:05:01.120 --> 00:05:04.120]  其實它的上下文的主題
[00:05:04.120 --> 00:05:09.120]  其實都是置放在同一個theme裡面
[00:05:09.120 --> 00:05:14.120]  就是耶穌和耶路撒冷的宗教集團之間的衝突
[00:05:14.120 --> 00:05:18.120]  無論是在馬福音第十二章十三節開始
[00:05:18.120 --> 00:05:21.120]  還是在路加福音第十二章開始
[00:05:21.120 --> 00:05:23.120]  福音書都放了很多的篇幅
[00:05:23.120 --> 00:05:32.120]  不斷地鋪陳耶穌和耶路撒冷文士之間的conflict
[00:05:32.120 --> 00:05:35.120]  所以如果你細心留意的時候
[00:05:35.120 --> 00:05:38.120]  你會發現窮寡婦奉獻經文
[00:05:38.120 --> 00:05:40.120]  無論是馬可還是路加都好
[00:05:40.120 --> 00:05:46.120]  其實兩段經文都是放在同一個經文的下面
[00:05:46.120 --> 00:05:49.120]  無論是路加還是馬可
[00:05:49.120 --> 00:05:52.120]  你會看到兩個窮寡婦奉獻經文
[00:05:52.120 --> 00:05:55.120]  都是緊貼同一段經文
[00:05:55.120 --> 00:05:56.120]  那經文是什麼呢
[00:05:56.120 --> 00:06:01.120]  正興正濟 耶穌去斥責耶路撒冷的文士
[00:06:01.120 --> 00:06:03.120]  我們先看經文
[00:06:03.120 --> 00:06:06.120]  基本上兩段經文都是一樣的
[00:06:06.120 --> 00:06:08.120]  耶穌是說同一番的說話
[00:06:08.120 --> 00:06:11.120]  耶穌說 你們要防備民事
[00:06:11.120 --> 00:06:15.120]  他們好穿長衣遊行
[00:06:15.120 --> 00:06:18.120]  喜愛人在街市上問他們安
[00:06:18.120 --> 00:06:21.120]  又喜愛會堂裡的高位
[00:06:21.120 --> 00:06:23.120]  然直裡的手作
[00:06:23.120 --> 00:06:26.120]  他們侵吞寡婦的家產
[00:06:26.120 --> 00:06:28.120]  假以作很長的禱告
[00:06:28.120 --> 00:06:32.120]  這些人要受更重的刑罰
[00:06:32.120 --> 00:06:34.120]  兩段經文是一樣的
[00:06:34.120 --> 00:06:40.120]  當耶穌斥責完耶路撒冷集團的文士後
[00:06:40.120 --> 00:06:43.120]  他就主動叫門徒去看
[00:06:43.120 --> 00:06:49.120]  聖殿裡的窮寡婦奉獻的情況
[00:06:49.120 --> 00:06:56.120]  為什麼耶穌斥責完這些文士集團後
[00:06:56.120 --> 00:07:01.120]  他就要提及窮寡婦奉獻這件事
[00:07:01.120 --> 00:07:03.120]  兩段經文有什麼關係
[00:07:03.120 --> 00:07:07.120]  兩段經文其實不是巧合
[00:07:07.120 --> 00:07:10.120]  路加是這樣也不奇怪
[00:07:10.120 --> 00:07:13.120]  但路加和馬河都是這樣編排的時候
[00:07:13.120 --> 00:07:16.120]  你會發現兩者是不能拆開的
[00:07:16.120 --> 00:07:18.120]  兩者不是隨隨意意放在一起
[00:07:18.120 --> 00:07:21.120]  而是有一定程度的目的
[00:07:21.120 --> 00:07:26.120]  所以在我們看窮寡婦奉獻經文之前
[00:07:26.120 --> 00:07:28.120]  我們要去認識一下
[00:07:28.120 --> 00:07:33.120]  更深認識一下文士集團是什麼一回事
[00:07:33.120 --> 00:07:38.120]  究竟文士是什麼人呢
[00:07:38.120 --> 00:07:44.120]  文士按字面來說就是一些懂字母的人
[00:07:44.120 --> 00:07:49.120]  就是一些懂寫字的人 讀書人
[00:07:49.120 --> 00:07:53.120]  所以文士就像今天秘書那些字
[00:07:53.120 --> 00:07:57.120]  可以很容易解作普通通公司的秘書
[00:07:57.120 --> 00:08:03.120]  也可以解作政權高級的秘書
[00:08:03.120 --> 00:08:06.120]  秘書長這樣的角色
[00:08:06.120 --> 00:08:08.120]  所以我們必須要去明白一下
[00:08:08.120 --> 00:08:10.120]  究竟方書裡面
[00:08:10.120 --> 00:08:15.120]  耶穌所譴責這些在耶路撒冷裡面的文士
[00:08:15.120 --> 00:08:18.120]  究竟是在當時的社會裡面
[00:08:18.120 --> 00:08:20.120]  是一個怎樣的人
[00:08:20.120 --> 00:08:22.120]  什麼樣的人
[00:08:22.120 --> 00:08:25.120]  我試問另一個角度問大家
[00:08:25.120 --> 00:08:27.120]  如果是你的話
[00:08:27.120 --> 00:08:32.120]  你會比較想當文士還是法律出行
[00:08:32.120 --> 00:08:35.120]  當然兩個都不想當了
[00:08:35.120 --> 00:08:42.120]  文士比較厲害還是法律出行比較厲害
[00:08:42.120 --> 00:08:44.120]  古老命那些比較喜歡
[00:08:44.120 --> 00:08:48.120]  誰比較有力量
[00:08:48.120 --> 00:08:50.120]  誰比較厲害
[00:08:50.120 --> 00:08:55.120]  你可能會說他們差不多
[00:08:55.120 --> 00:08:58.120]  反正經常都說法律出行和文士差不多
[00:08:58.120 --> 00:08:59.120]  其實不是的
[00:08:59.120 --> 00:09:01.120]  雖然經常黏在一起說
[00:09:01.120 --> 00:09:04.120]  但文士和文士 法律出行和法律出行
[00:09:04.120 --> 00:09:07.120]  兩個是完全不是一樣的東西
[00:09:07.120 --> 00:09:10.120]  雖然文士可以是法律出行
[00:09:10.120 --> 00:09:12.120]  法律出行也可以是文士
[00:09:12.120 --> 00:09:15.120]  但兩者是有一定程度的分別
[00:09:15.120 --> 00:09:16.120]  法律出行是什麼
[00:09:16.120 --> 00:09:19.120]  法律出行就是當時猶太教裡面
[00:09:19.120 --> 00:09:23.120]  一些對於猶太律法比較摧毛求疵
[00:09:23.120 --> 00:09:27.120]  很搜救很訛嚇的人
[00:09:27.120 --> 00:09:30.120]  很嚴格對於律法有很多的
[00:09:30.120 --> 00:09:32.120]  很多執著的要求
[00:09:32.120 --> 00:09:35.120]  多餘的要求 很瑣碎的要求
[00:09:35.120 --> 00:09:39.120]  所以法律出行是純粹的業餘興趣
[00:09:39.120 --> 00:09:43.120]  我對於律法一定程度的要求
[00:09:43.120 --> 00:09:46.120]  一定程度的取向態度
[00:09:46.120 --> 00:09:51.120]  所以當時不少法律出行都是普通業餘的平民
[00:09:51.120 --> 00:09:54.120]  對於律法很執著
[00:09:54.120 --> 00:09:57.120]  都可以成為法律出行
[00:09:57.120 --> 00:10:05.120]  他們不一定是宗教上的專業人士
[00:10:05.120 --> 00:10:08.120]  但文士就不同了
[00:10:08.120 --> 00:10:13.120]  文士是宗教上的專業人士
[00:10:13.120 --> 00:10:17.120]  新時代裡面不少文士是利未人
[00:10:17.120 --> 00:10:19.120]  甚至是祭司
[00:10:19.120 --> 00:10:22.120]  最少在以斯拉紀裡面
[00:10:22.120 --> 00:10:25.120]  以斯拉紀是祭司
[00:10:25.120 --> 00:10:30.120]  又是一個擅長摩西法律的文士
[00:10:30.120 --> 00:10:32.120]  是這樣的角色
[00:10:32.120 --> 00:10:41.120]  所以很多文士都是來自於宗教的首都耶路撒冷
[00:10:41.120 --> 00:10:45.120]  他們是出生於或來自於耶路撒冷
[00:10:45.120 --> 00:10:48.120]  可能是來自於加利利
[00:10:48.120 --> 00:10:51.120]  兩班不同的當次人
[00:10:51.120 --> 00:10:58.120]  所以文士是屬於耶路撒冷聖殿裡面
[00:10:58.120 --> 00:11:02.120]  宗教權力的人士
[00:11:02.120 --> 00:11:04.120]  他們有什麼權呢
[00:11:04.120 --> 00:11:06.120]  要低一點
[00:11:06.120 --> 00:11:11.120]  他們有什麼權呢
[00:11:11.120 --> 00:11:16.120]  他們出於宗教上的知識水平高
[00:11:16.120 --> 00:11:18.120]  他們有權力
[00:11:18.120 --> 00:11:22.120]  有權威來解釋聖經
[00:11:22.120 --> 00:11:26.120]  他們是猶太人的宗教信仰的指導者
[00:11:26.120 --> 00:11:31.120]  告訴你如何跟隨耶和華上帝
[00:11:31.120 --> 00:11:35.120]  第二除了解釋聖經之外
[00:11:35.120 --> 00:11:41.120]  他們更加擔當司法角色調查
[00:11:41.120 --> 00:11:44.120]  他們在社會的訴訟裡面
[00:11:44.120 --> 00:11:47.120]  他們有權力來主持民事訴訟
[00:11:47.120 --> 00:11:52.120]  有權力來處理糾紛的人
[00:11:52.120 --> 00:11:55.120]  所以基本上文士是一個很好做的工作
[00:11:55.120 --> 00:11:58.120]  他可能是祭司一年裡面
[00:11:58.120 --> 00:12:00.120]  他是被禁止做耕種
[00:12:00.120 --> 00:12:04.120]  他一年裡面有幾個星期在聖殿裡面當值
[00:12:04.120 --> 00:12:09.120]  其餘時間就是負責用空間時間來詮釋聖經
[00:12:09.120 --> 00:12:14.120]  或者來處理民事糾紛
[00:12:14.120 --> 00:12:16.120]  佛教上人就不是了
[00:12:16.120 --> 00:12:20.120]  佛教上人可以有一份星期一至六都要上班
[00:12:20.120 --> 00:12:25.120]  他是一個平民一個普通的宗教愛好者的角色
[00:12:25.120 --> 00:12:28.120]  所以以上就是新的年代
[00:12:28.120 --> 00:12:30.120]  最少在公元70年之前
[00:12:30.120 --> 00:12:32.120]  當聖殿被毀之前
[00:12:32.120 --> 00:12:36.120]  一個這樣的宗教權力的結構
[00:12:36.120 --> 00:12:39.120]  在公元70年前當聖殿被毀之前
[00:12:39.120 --> 00:12:42.120]  民事作為一個祭司
[00:12:42.120 --> 00:12:46.120]  他去獨攬了整個聖殿的宗教權
[00:12:46.120 --> 00:12:49.120]  當然當聖殿被毀之後
[00:12:49.120 --> 00:12:51.120]  這群人就沒落了
[00:12:51.120 --> 00:12:54.120]  從此佛教上人就真正興起
[00:12:54.120 --> 00:12:58.120]  所以耶路撒冷裡面的宗教系統就是這樣
[00:12:58.120 --> 00:13:03.120]  有一群民事作為民事的祭司來主管
[00:13:03.120 --> 00:13:07.120]  他們控制運作整個聖殿
[00:13:07.120 --> 00:13:11.120]  聖殿裡面的管理宗教的稅收
[00:13:11.120 --> 00:13:13.120]  信仰的話語權
[00:13:13.120 --> 00:13:17.120]  都是在這群民事手中
[00:13:17.120 --> 00:13:22.120]  他們是一群經營管理聖殿運作的一群人
[00:13:22.120 --> 00:13:26.120]  所以這是當時對於整個猶太社會裡面
[00:13:26.120 --> 00:13:28.120]  民事就是一群這樣的人
[00:13:28.120 --> 00:13:35.120]  用他們的知識來在整個宗教權力的最上層裡面
[00:13:35.120 --> 00:13:39.120]  所以你明白這段經文的背後之後
[00:13:39.120 --> 00:13:42.120]  你再看這段窮寡婦經文
[00:13:42.120 --> 00:13:44.120]  你就會明白多一點
[00:13:44.120 --> 00:13:48.120]  我們再看這段經文
[00:13:48.120 --> 00:13:55.120]  當耶穌指名道姓去斥責這群民事的邪惡
[00:13:55.120 --> 00:13:58.120]  耶穌說你們要防備民事
[00:13:58.120 --> 00:14:01.120]  他們號穿長衣遊行
[00:14:01.120 --> 00:14:03.120]  喜愛人在街市問他們的安
[00:14:03.120 --> 00:14:06.120]  又喜愛會堂裡的高位
[00:14:06.120 --> 00:14:07.120]  認識在的守衛
[00:14:07.120 --> 00:14:11.120]  他們侵吞寡婦的家產
[00:14:11.120 --> 00:14:13.120]  假意作墾場的禱告
[00:14:13.120 --> 00:14:16.120]  這些人要受更重的刑罰
[00:14:16.120 --> 00:14:18.120]  今天我們不是簡短經文
[00:14:18.120 --> 00:14:20.120]  不過我們留意這句說話就足夠了
[00:14:20.120 --> 00:14:21.120]  第四個節目是什麼
[00:14:21.120 --> 00:14:26.120]  他們侵吞寡婦的財產
[00:14:26.120 --> 00:14:30.120]  假意作墾場的禱告
[00:14:30.120 --> 00:14:35.120]  這裡說民事是侵吞寡婦的家產
[00:14:35.120 --> 00:14:37.120]  所謂侵吞寡婦的家產
[00:14:37.120 --> 00:14:39.120]  不是打劫
[00:14:39.120 --> 00:14:41.120]  不是勒索
[00:14:41.120 --> 00:14:43.120]  不是偷不是搶
[00:14:43.120 --> 00:14:47.120]  就是叫他們奉獻
[00:14:47.120 --> 00:14:53.120]  所以這群民事是假意作很長的禱告
[00:14:53.120 --> 00:14:57.120]  他們用一些很敬虔的宗教的外貌
[00:14:57.120 --> 00:15:00.120]  擺上一個敬虔的模樣
[00:15:00.120 --> 00:15:05.120]  來叫這個窮寡婦奉獻自己的家產
[00:15:05.120 --> 00:15:09.120]  來去成就他們的利潤
[00:15:09.120 --> 00:15:11.120]  所以就明白
[00:15:11.120 --> 00:15:16.120]  為什麼耶穌批判完這群民事之後
[00:15:16.120 --> 00:15:21.120]  就會說這個窮寡婦的奉獻
[00:15:21.120 --> 00:15:25.120]  原來是這樣的
[00:15:25.120 --> 00:15:30.120]  如果我們用這個角度去看經文的話
[00:15:30.120 --> 00:15:32.120]  就會發現
[00:15:32.120 --> 00:15:34.120]  這段經文的意思
[00:15:34.120 --> 00:15:35.120]  我再說一次
[00:15:35.120 --> 00:15:36.120]  窮寡婦經文
[00:15:36.120 --> 00:15:37.120]  第四十一節
[00:15:37.120 --> 00:15:38.120]  預備一二三
[00:15:38.120 --> 00:15:40.120]  耶穌對
[00:15:40.120 --> 00:15:42.120]  (廣東話)
[00:15:43.120 --> 00:15:45.120]  (廣東話)
[00:15:46.120 --> 00:15:48.120]  (廣東話)
[00:15:48.120 --> 00:16:14.940]  (賴喇人唸解釋)
[00:16:15.400 --> 00:16:20.400]  如果我們將耶穌和這班民事集團的衝突
[00:16:20.400 --> 00:16:22.800]  放在我們的眼前
[00:16:22.800 --> 00:16:24.800]  再讀一段聖經的時候
[00:16:24.800 --> 00:16:29.000]  你可能會有一個新的語氣
[00:16:29.000 --> 00:16:35.600]  窮寡婦奉獻不是純粹一個普普通通
[00:16:35.600 --> 00:16:37.600]  將所有奉獻給主很有信心
[00:16:37.600 --> 00:16:39.600]  大家學一下吧 經文
[00:16:40.800 --> 00:16:47.800]  窮寡婦奉獻其實是耶穌帶著一些唏噓無奈
[00:16:47.800 --> 00:16:50.800]  有點sarcastic的一個comment
[00:16:50.800 --> 00:16:54.800]  我們試試用這樣的comment去讀這段經文
[00:16:54.800 --> 00:16:56.800]  接著看這段經文
[00:16:56.800 --> 00:16:58.800]  這班民事正一衰人來的
[00:16:58.800 --> 00:17:00.800]  將來有極重刑罰
[00:17:00.800 --> 00:17:02.800]  你看看
[00:17:02.800 --> 00:17:08.800]  窮寡婦投入這個庫裡面比所有人都更加多
[00:17:08.800 --> 00:17:12.800]  其他人都只是將他們有餘的拿出來
[00:17:12.800 --> 00:17:14.800]  但是
[00:17:14.800 --> 00:17:17.800]  這個窮寡婦本來已經是不夠的了
[00:17:17.800 --> 00:17:22.800]  他將他一生的金錢都給了這班民事
[00:17:22.800 --> 00:17:26.800]  可以是一個這樣的閱讀
[00:17:26.800 --> 00:17:32.800]  耶穌不一定是稱讚這個窮寡婦
[00:17:32.800 --> 00:17:37.800]  而是從這樣的角度去看這件事
[00:17:38.800 --> 00:17:40.800]  當然你會懷疑
[00:17:40.800 --> 00:17:45.800]  究竟耶穌是帶著一種稱讚的語氣
[00:17:45.800 --> 00:17:48.800]  還是一些唏噓的語氣來講這番話呢
[00:17:48.800 --> 00:17:52.800]  當然客觀來說是兩種可能
[00:17:52.800 --> 00:17:54.800]  兩種可能
[00:17:54.800 --> 00:17:59.800]  耶穌可以是帶著一個稱讚的角度來講這番話
[00:17:59.800 --> 00:18:05.800]  也可以是帶著一個唏噓的語氣去講這件事情的經過
[00:18:05.800 --> 00:18:07.800]  不過我們可以發現
[00:18:07.800 --> 00:18:09.800]  一個事實就是
[00:18:09.800 --> 00:18:14.800]  耶穌並沒有在字面上特別去稱讚寡婦
[00:18:14.800 --> 00:18:16.800]  耶穌沒有
[00:18:16.800 --> 00:18:19.800]  耶穌沒有說將來要紀念她
[00:18:19.800 --> 00:18:22.800]  也沒有叫門徒快點學學跟隨她
[00:18:22.800 --> 00:18:25.800]  沒有的 耶穌沒有叫你學
[00:18:25.800 --> 00:18:27.800]  耶穌說什麼呢
[00:18:27.800 --> 00:18:30.800]  耶穌說了一個很簡單的客觀的事實
[00:18:30.800 --> 00:18:34.800]  窮寡婦比所有人課金都課得多
[00:18:34.800 --> 00:18:39.800]  傾盡一切的都給了
[00:18:39.800 --> 00:18:42.800]  這是一個事實
[00:18:42.800 --> 00:18:44.800]  他沒有叫你跟
[00:18:44.800 --> 00:18:47.800]  也不一定是稱讚
[00:18:47.800 --> 00:18:52.800]  糟了 說到這裡我似乎叫大家不要奉獻多一點
[00:18:52.800 --> 00:18:56.800]  好像叫大家不要奉獻多一點
[00:18:56.800 --> 00:18:59.800]  不是的 我想說大家要奉獻的
[00:18:59.800 --> 00:19:03.800]  我想問題的重點是
[00:19:03.800 --> 00:19:08.800]  很在乎耶穌怎樣去理解
[00:19:08.800 --> 00:19:14.800]  這個接受金錢的對象
[00:19:14.800 --> 00:19:19.800]  究竟他是奉獻給神
[00:19:19.800 --> 00:19:24.800]  還是純粹課金給這班民事呢
[00:19:24.800 --> 00:19:30.800]  其實耶穌對聖殿要有人運作是完全沒有問題的
[00:19:30.800 --> 00:19:33.800]  聖殿是耶路撒冷說上帝的殿
[00:19:33.800 --> 00:19:36.800]  聖殿有奉獻是沒有問題的
[00:19:36.800 --> 00:19:39.800]  耶穌怎會反對人向上帝奉獻呢
[00:19:39.800 --> 00:19:47.800]  耶穌對操控聖殿的管理層是有問題的
[00:19:47.800 --> 00:19:54.800]  耶穌對要課金給這班管理層覺得有點意見
[00:19:54.800 --> 00:19:57.800]  奉獻給上帝是應該的
[00:19:57.800 --> 00:20:00.800]  海撒歸給海撒
[00:20:00.800 --> 00:20:02.800]  上帝歸給上帝
[00:20:02.800 --> 00:20:04.800]  奉獻給上帝是應該的
[00:20:04.800 --> 00:20:12.800]  問題是課金給這班民事是一件很PK的事
[00:20:12.800 --> 00:20:15.800]  這個就是差別
[00:20:15.800 --> 00:20:20.800]  如果這個奉獻是正常奉獻給神的話
[00:20:20.800 --> 00:20:22.800]  耶穌肯定是讚好
[00:20:22.800 --> 00:20:25.800]  肯定會稱讚窮寡婦
[00:20:25.800 --> 00:20:27.800]  正如我們以前經歷過
[00:20:27.800 --> 00:20:29.800]  這個當然是很好的榜樣
[00:20:29.800 --> 00:20:33.800]  因為他願意獻上一切給上帝
[00:20:33.800 --> 00:20:35.800]  這個窮寡婦不是問題
[00:20:35.800 --> 00:20:39.800]  但如果這個所謂的奉獻
[00:20:39.800 --> 00:20:47.800]  只不過是一種民事集團去謀取利潤來自肥
[00:20:47.800 --> 00:20:52.800]  來叫窮寡婦的錢給他們的話
[00:20:52.800 --> 00:20:55.800]  那耶穌覺得不值得了
[00:20:55.800 --> 00:20:59.800]  這個就是關鍵所在的問題
[00:20:59.800 --> 00:21:02.800]  當然問題是如何分兩者
[00:21:02.800 --> 00:21:05.800]  如何才算奉獻給神
[00:21:05.800 --> 00:21:09.800]  如何是一種宗教的課金
[00:21:09.800 --> 00:21:12.800]  我覺得這是我們今天這篇道裡
[00:21:12.800 --> 00:21:15.800]  和大家更加入獄去傾談的一個課題
[00:21:15.800 --> 00:21:18.800]  什麼叫做奉獻給神
[00:21:18.800 --> 00:21:23.800]  什麼是宗教機構的課金計劃
[00:21:23.800 --> 00:21:29.800]  我以前說過我是基督教裡的紅婦出身
[00:21:29.800 --> 00:21:33.800]  我是讀完書之後做了呼音幹事
[00:21:33.800 --> 00:21:35.800]  開始起家的
[00:21:35.800 --> 00:21:38.800]  我沒有做過任何熟悉的工作
[00:21:38.800 --> 00:21:41.800]  除了最近有做外賣之外
[00:21:41.800 --> 00:21:44.800]  我是紅婦
[00:21:44.800 --> 00:21:47.800]  我是由幹事做起做到現在
[00:21:47.800 --> 00:21:49.800]  我是從教會工作做到現在
[00:21:49.800 --> 00:21:51.800]  沒有做過外面的工作
[00:21:51.800 --> 00:21:53.800]  那時候我讀完大學之後
[00:21:53.800 --> 00:21:55.800]  我打了一份工做form幹事
[00:21:55.800 --> 00:21:57.800]  做一個教會幹事
[00:21:57.800 --> 00:21:59.800]  一個很重要的職責是什麼
[00:21:59.800 --> 00:22:03.800]  就是星期一要將教會星期日的奉獻
[00:22:03.800 --> 00:22:06.800]  拿去銀行入數
[00:22:06.800 --> 00:22:08.800]  所以我每逢星期下午
[00:22:08.800 --> 00:22:10.800]  就會拿著教會的錢
[00:22:10.800 --> 00:22:14.800]  進去匯豐銀行排長龍
[00:22:14.800 --> 00:22:17.800]  排隊入數
[00:22:17.800 --> 00:22:19.800]  這是我每個星期做的事
[00:22:19.800 --> 00:22:22.800]  其實我想說每次我排隊
[00:22:22.800 --> 00:22:24.800]  都看到人生百態
[00:22:24.800 --> 00:22:28.800]  很多不同行業的人都在排隊入數
[00:22:28.800 --> 00:22:32.800]  入數時看到很多人是進去很多省銀
