
[00:00:00.000 --> 00:00:02.000]  請自備平安
[00:01:24.000 --> 00:01:26.000]  路加福音的感受或者理解是怎樣
[00:01:26.000 --> 00:01:28.000]  路加福音是一個
[00:01:28.000 --> 00:01:30.000]  對我來說是一個
[00:01:30.000 --> 00:01:32.000]  很重人的描述
[00:01:32.000 --> 00:01:34.000]  的福音書
[00:01:34.000 --> 00:01:36.000]  路加福音很著重很多人的細節位
[00:01:36.000 --> 00:01:38.000]  以至他和耶穌相遇的時候
[00:01:38.000 --> 00:01:40.000]  他的生命的改變
[00:01:40.000 --> 00:01:42.000]  和他的
[00:01:42.000 --> 00:01:44.000]  變化的過程
[00:01:44.000 --> 00:01:46.000]  如果你看路加福音
[00:01:46.000 --> 00:01:48.000]  開頭的時候
[00:01:48.000 --> 00:01:50.000]  他提及菲羅大人
[00:01:50.000 --> 00:01:52.000]  有關耶穌的事
[00:01:52.000 --> 00:01:54.000]  他就將他所見證的事情
[00:01:54.000 --> 00:01:56.000]  記錄下來
[00:01:56.000 --> 00:01:58.000]  所以路加福音是一個
[00:01:58.000 --> 00:02:00.000]  他做了很多資料收集
[00:02:00.000 --> 00:02:02.000]  也做了很多
[00:02:02.000 --> 00:02:04.000]  人訪的過程當中
[00:02:04.000 --> 00:02:06.000]  然後就
[00:02:06.000 --> 00:02:08.000]  編錄了一些他對於耶穌
[00:02:08.000 --> 00:02:10.000]  這個project
[00:02:10.000 --> 00:02:12.000]  這個人的內容
[00:02:12.000 --> 00:02:14.000]  成為福音書裡面
[00:02:14.000 --> 00:02:16.000]  一個很重要的記載
[00:02:16.000 --> 00:02:18.000]  去到第八章的過程
[00:02:18.000 --> 00:02:20.000]  不知道你怎樣知道
[00:02:20.000 --> 00:02:22.000]  過了不多幾天
[00:02:22.000 --> 00:02:24.000]  其實路加福音第五章、第六章、第七章
[00:02:24.000 --> 00:02:26.000]  其實記載了耶穌很多
[00:02:26.000 --> 00:02:28.000]  翻天覆地的事情
[00:02:28.000 --> 00:02:30.000]  包括他的講論
[00:02:30.000 --> 00:02:32.000]  他講了一個猶太人不容易接受的
[00:02:32.000 --> 00:02:34.000]  就是人只是安息日的主
[00:02:34.000 --> 00:02:36.000]  安息日對於猶太人
[00:02:36.000 --> 00:02:38.000]  那種
[00:02:38.000 --> 00:02:40.000]  很緊張的事情
[00:02:40.000 --> 00:02:42.000]  我不需要再多說
[00:02:42.000 --> 00:02:44.000]  但是他很破格
[00:02:44.000 --> 00:02:46.000]  讓人看到
[00:02:46.000 --> 00:02:48.000]  其實安息日的主客應該要懂得分別
[00:02:48.000 --> 00:02:50.000]  還有你們錯了重點
[00:02:50.000 --> 00:02:52.000]  耶穌的說話
[00:02:52.000 --> 00:02:54.000]  其實是更新了很多
[00:02:54.000 --> 00:02:56.000]  當時很密守成規的人的想法
[00:02:56.000 --> 00:02:58.000]  然後
[00:02:58.000 --> 00:03:00.000]  之後
[00:03:00.000 --> 00:03:02.000]  一些艾魯的女兒
[00:03:02.000 --> 00:03:04.000]  在加勃隆行的神蹟
[00:03:04.000 --> 00:03:06.000]  然後
[00:03:06.000 --> 00:03:08.000]  很多法系錯人
[00:03:08.000 --> 00:03:10.000]  不是很滿意耶穌的原因
[00:03:10.000 --> 00:03:12.000]  就是因為他和很多不同階層的人
[00:03:12.000 --> 00:03:14.000]  特別看不起階層的人
[00:03:14.000 --> 00:03:16.000]  是同吃飯
[00:03:16.000 --> 00:03:18.000]  其中在第七章
[00:03:18.000 --> 00:03:20.000]  做了一件事
[00:03:20.000 --> 00:03:22.000]  就是一個婦女
[00:03:22.000 --> 00:03:24.000]  去到耶穌的旁邊
[00:03:24.000 --> 00:03:26.000]  哭了
[00:03:26.000 --> 00:03:28.000]  用頭髮擦耶穌的腳
[00:03:28.000 --> 00:03:30.000]  那些法系錯人
[00:03:30.000 --> 00:03:32.000]  看不過眼
[00:03:32.000 --> 00:03:34.000]  為什麼他可以做這些事情呢
[00:03:34.000 --> 00:03:36.000]  整件事就是
[00:03:36.000 --> 00:03:38.000]  很多看不過眼或不喜歡的人
[00:03:38.000 --> 00:03:40.000]  其實和耶穌有相遇
[00:03:40.000 --> 00:03:42.000]  也被耶穌觸動
[00:03:42.000 --> 00:03:44.000]  有生命改變
[00:03:44.000 --> 00:03:46.000]  在一個很著重階級觀念
[00:03:46.000 --> 00:03:48.000]  很著重論資排輩
[00:03:48.000 --> 00:03:50.000]  很著重背景
[00:03:50.000 --> 00:03:52.000]  很著重人物的過程
[00:03:52.000 --> 00:03:54.000]  的社會當中
[00:03:54.000 --> 00:03:56.000]  耶穌是受到破格
[00:03:56.000 --> 00:03:58.000]  耶穌很多時候做的過程
[00:03:58.000 --> 00:04:00.000]  當中
[00:04:00.000 --> 00:04:02.000]  不是語不驚人的時候
[00:04:02.000 --> 00:04:04.000]  就會成為一些
[00:04:04.000 --> 00:04:06.000]  很多人覺得
[00:04:06.000 --> 00:04:08.000]  這樣做也可以
[00:04:08.000 --> 00:04:10.000]  你可能覺得耶穌
[00:04:10.000 --> 00:04:12.000]  好像想出位
[00:04:12.000 --> 00:04:14.000]  但你見到耶穌
[00:04:14.000 --> 00:04:16.000]  是不是想出位呢
[00:04:16.000 --> 00:04:18.000]  我不覺得耶穌是為了出位
[00:04:18.000 --> 00:04:20.000]  出位可能好像很負面
[00:04:20.000 --> 00:04:22.000]  但耶穌出位的話
[00:04:22.000 --> 00:04:26.000]  不要被你自訂的規矩
[00:04:26.000 --> 00:04:28.000]  限制了上帝的工作
[00:04:28.000 --> 00:04:30.000]  如果要出這個位
[00:04:30.000 --> 00:04:32.000]  耶穌一定會出位
[00:04:32.000 --> 00:04:34.000]  因為很多人為的傳承
[00:04:34.000 --> 00:04:36.000]  或者傳統
[00:04:36.000 --> 00:04:38.000]  就限制了人覺得
[00:04:38.000 --> 00:04:40.000]  這個方法不應該這樣做
[00:04:40.000 --> 00:04:42.000]  為什麼不可以
[00:04:42.000 --> 00:04:44.000]  人覺得不好的事
[00:04:44.000 --> 00:04:46.000]  但在耶穌的角度
[00:04:46.000 --> 00:04:48.000]  其實你轉一轉念
[00:04:48.000 --> 00:04:50.000]  其實是好的
[00:04:50.000 --> 00:04:52.000]  所以在《美帝經文》的時候
[00:04:52.000 --> 00:04:54.000]  值得去想想
[00:04:54.000 --> 00:04:56.000]  其實好像從上個禮拜
[00:04:56.000 --> 00:04:58.000]  說到
[00:04:58.000 --> 00:05:00.000]  炎是好的時候
[00:05:00.000 --> 00:05:02.000]  對於你來說
[00:05:02.000 --> 00:05:04.000]  你自身的好
[00:05:04.000 --> 00:05:06.000]  又或者信仰帶給你的好
[00:05:06.000 --> 00:05:08.000]  過程當中
[00:05:08.000 --> 00:05:12.000]  你會想重新去看你自己
[00:05:12.000 --> 00:05:16.000]  當我們去了解一件事的時候
[00:05:16.000 --> 00:05:20.000]  會不會太快被我們過去的成長
[00:05:20.000 --> 00:05:22.000]  學習背景
[00:05:22.000 --> 00:05:24.000]  文化
[00:05:24.000 --> 00:05:26.000]  人際的傳承
[00:05:26.000 --> 00:05:28.000]  就覺得定了那件事
[00:05:28.000 --> 00:05:30.000]  不OK、不好
[00:05:30.000 --> 00:05:32.000]  但其實反觀
[00:05:32.000 --> 00:05:34.000]  我們的信仰
[00:05:34.000 --> 00:05:36.000]  我們被聖經的教導
[00:05:36.000 --> 00:05:38.000]  延伸我們對好的看法
[00:05:38.000 --> 00:05:40.000]  或者那件事物的看法
[00:05:40.000 --> 00:05:44.000]  所以過了不多日的時候
[00:05:44.000 --> 00:05:46.000]  過了很多破格的言論
[00:05:46.000 --> 00:05:48.000]  或者教導的過程當中
[00:05:48.000 --> 00:05:50.000]  耶穌就走遍了整個鄉
[00:05:50.000 --> 00:05:52.000]  傳道
[00:05:52.000 --> 00:05:54.000]  傳道就是宣講
[00:05:54.000 --> 00:05:56.000]  上帝國的福音
[00:05:56.000 --> 00:05:58.000]  就是上帝的國是什麼回事
[00:05:58.000 --> 00:06:00.000]  因為如果回到《約翰福音》的時候
[00:06:00.000 --> 00:06:02.000]  從來沒有人見過神
[00:06:02.000 --> 00:06:04.000]  只有父懷裡的獨生子
[00:06:04.000 --> 00:06:06.000]  將祂表明出來
[00:06:06.000 --> 00:06:08.000]  這個獨生子如何表明出來呢?
[00:06:08.000 --> 00:06:12.000]  因為道與神同在
[00:06:12.000 --> 00:06:14.000]  道成肉身住在我們中間
[00:06:14.000 --> 00:06:16.000]  祂住在我們中間
[00:06:16.000 --> 00:06:18.000]  祂不是讓人感受
[00:06:18.000 --> 00:06:20.000]  這個上帝是一個很威嚇的上帝
[00:06:20.000 --> 00:06:25.000]  祂今天來到成為人的樣式
[00:06:25.000 --> 00:06:27.000]  去整治我們
[00:06:27.000 --> 00:06:29.000]  要令到你很害怕、要神伏
[00:06:29.000 --> 00:06:31.000]  祂不是
[00:06:31.000 --> 00:06:34.000]  好重點是讓人感受到
[00:06:34.000 --> 00:06:38.000]  上帝的真實是可觸及的
[00:06:38.000 --> 00:06:40.000]  因為道成了肉身
[00:06:40.000 --> 00:06:42.000]  住在我們中間
[00:06:42.000 --> 00:06:44.000]  充充滿滿的
[00:06:44.000 --> 00:06:46.000]  有恩典、有真理
[00:06:46.000 --> 00:06:49.000]  恩典就是讓人感受到
[00:06:49.000 --> 00:06:51.000]  什麼叫做Grace
[00:06:51.000 --> 00:06:53.000]  那個恩惠
[00:06:53.000 --> 00:06:55.000]  就是讓人可以接觸上帝
[00:06:55.000 --> 00:06:57.000]  而不是遙不可及
[00:06:57.000 --> 00:06:59.000]  而那個真理就是可以認知
[00:06:59.000 --> 00:07:02.000]  上帝創造我們的心意
[00:07:02.000 --> 00:07:05.000]  或者我們認知到一個真理的源頭
[00:07:05.000 --> 00:07:08.000]  就是想我們彼此當中去認識
[00:07:08.000 --> 00:07:12.000]  充充滿滿的有恩典、有真理
[00:07:12.000 --> 00:07:14.000]  約翰在說一樣東西
[00:07:14.000 --> 00:07:16.000]  我們也見過他的榮光
[00:07:16.000 --> 00:07:19.000]  正是父獨生子的榮光
[00:07:19.000 --> 00:07:21.000]  當我們看到很多民間的信仰
[00:07:21.000 --> 00:07:23.000]  將神擺到很高
[00:07:23.000 --> 00:07:26.000]  因為他們覺得那件事要高高在上
[00:07:26.000 --> 00:07:29.000]  很多時候要很害怕、很敬畏
[00:07:29.000 --> 00:07:34.000]  在過程當中做很多討好天上的神的工作
[00:07:34.000 --> 00:07:37.000]  但反而我們認信的耶穌基督
[00:07:37.000 --> 00:07:40.000]  他甘願來到當中去展現
[00:07:40.000 --> 00:07:42.000]  其實我們敬拜的天父
[00:07:42.000 --> 00:07:45.000]  不是你們想說的那樣遙不可及
[00:07:45.000 --> 00:07:47.000]  而不是一些很震懾的
[00:07:47.000 --> 00:07:50.000]  反而就是在恩典當中與人相近
[00:07:50.000 --> 00:07:52.000]  而這個相近當中
[00:07:52.000 --> 00:07:55.000]  我們可以透過認識祂
[00:07:55.000 --> 00:07:58.000]  所以耶穌正正的破格
[00:07:58.000 --> 00:08:01.000]  就是想讓人明白天國是怎麼回事
[00:08:01.000 --> 00:08:04.000]  和他同去的十二個門徒
[00:08:04.000 --> 00:08:08.000]  有些是描述了被鬼附、疾病纏身
[00:08:08.000 --> 00:08:10.000]  醫治了幾個婦女
[00:08:10.000 --> 00:08:14.000]  那幾個婦女是路加要描述的
[00:08:14.000 --> 00:08:16.000]  那幾個婦女是什麼呢?
[00:08:16.000 --> 00:08:18.000]  就是有莫大拉米尼亞
[00:08:18.000 --> 00:08:22.000]  不知道大家認識莫大拉米尼亞是什麼呢?
[00:08:22.000 --> 00:08:25.000]  這個婦女其實真的很特別
[00:08:25.000 --> 00:08:28.000]  特別的地方就是她不需要依附什麼
[00:08:28.000 --> 00:08:30.000]  就是介紹了出來
[00:08:30.000 --> 00:08:34.000]  通常當時的婦女都是
[00:08:34.000 --> 00:08:41.000]  從著夫家的名分
[00:08:41.000 --> 00:08:43.000]  就說她是哪一位
[00:08:43.000 --> 00:08:46.000]  但這個瑪麗亞不是用一個夫家
[00:08:46.000 --> 00:08:48.000]  她也沒有說是哪一個
[00:08:48.000 --> 00:08:50.000]  也不知道她跟誰結婚
[00:08:50.000 --> 00:08:51.000]  或者有沒有子女
[00:08:51.000 --> 00:08:52.000]  也不是重點
[00:08:52.000 --> 00:08:54.000]  莫大拉米尼亞就好像是
[00:08:54.000 --> 00:08:56.000]  拿撒蘭耶穌那樣
[00:08:56.000 --> 00:08:59.000]  用地方名字成為她的名字
[00:08:59.000 --> 00:09:02.000]  而這個莫大拉米尼亞很特別
[00:09:02.000 --> 00:09:05.000]  特別的地方就是路加在
[00:09:05.000 --> 00:09:07.000]  耶穌復活的時候
[00:09:07.000 --> 00:09:09.000]  也特別高亮了這個婦女
[00:09:09.000 --> 00:09:15.000]  因為婦女在耶穌宣講上帝國的過程當中
[00:09:15.000 --> 00:09:17.000]  她做了很多事
[00:09:19.000 --> 00:09:22.000]  內宗有稱為莫大拉的瑪麗亞
[00:09:22.000 --> 00:09:28.000]  這裡說到她曾有七個鬼從她身上說出來
[00:09:28.000 --> 00:09:30.000]  當然七可能是很多
[00:09:30.000 --> 00:09:32.000]  七的意思可能是很多
[00:09:32.000 --> 00:09:34.000]  未必一定是七
[00:09:34.000 --> 00:09:39.000]  但她是一個被鬼附在心靈
[00:09:39.000 --> 00:09:42.000]  或者生活環境當中都被合制
[00:09:42.000 --> 00:09:44.000]  但今天跟耶穌相遇的時候
[00:09:44.000 --> 00:09:46.000]  她經歷那種轉好
[00:09:46.000 --> 00:09:48.000]  她經歷那種被釋放的好
[00:09:48.000 --> 00:09:50.000]  她經歷過這件事的時候
[00:09:50.000 --> 00:09:51.000]  很大的轉變
[00:09:51.000 --> 00:09:53.000]  當時你會看到被鬼附的人
[00:09:53.000 --> 00:09:54.000]  那些人沒有辦法
[00:09:54.000 --> 00:09:59.000]  於是乎你看到加拉森就將她放逐在一些沒有人的地帶
[00:09:59.000 --> 00:10:02.000]  但她今天能夠可以恢復正常的
[00:10:02.000 --> 00:10:04.000]  好的生活的原因
[00:10:04.000 --> 00:10:06.000]  就因為她跟耶穌相遇
[00:10:06.000 --> 00:10:08.000]  被耶穌轉好
[00:10:08.000 --> 00:10:10.000]  這個是莫大拉的瑪麗亞
[00:10:10.000 --> 00:10:12.000]  第二個就是有希律的家宰
[00:10:12.000 --> 00:10:15.000]  婦殺的妻子約亞娜
[00:10:15.000 --> 00:10:17.000]  家宰就是管家
[00:10:17.000 --> 00:10:22.000]  原來婦殺的管家的老婆約亞娜
[00:10:22.000 --> 00:10:27.000]  路加又記載來做什麼呢?
[00:10:27.000 --> 00:10:30.000]  這個希律可能大家都不難理解
[00:10:30.000 --> 00:10:32.000]  因為福音書裡面都有幾個希律
[00:10:32.000 --> 00:10:36.000]  但不是耶穌出生的那個大希律
[00:10:36.000 --> 00:10:42.000]  這個希律安提柏就是殺死施洗約翰那個
[00:10:42.000 --> 00:10:47.000]  可想而知這個人是不友善的
[00:10:47.000 --> 00:10:49.000]  他不友善猶太人
[00:10:49.000 --> 00:10:55.000]  而過程當中他很緊張管轄的範圍當中
[00:10:55.000 --> 00:10:59.000]  有什麼會動亂令到他生活得不安穩不好
[00:10:59.000 --> 00:11:02.000]  所以他很緊張一些事情要控制
[00:11:02.000 --> 00:11:04.000]  你看到路加福音書
[00:11:04.000 --> 00:11:05.000]  記載了一件事
[00:11:05.000 --> 00:11:08.000]  之後在第八章第九章開始記載的時候
[00:11:08.000 --> 00:11:10.000]  他就會問人
[00:11:10.000 --> 00:11:12.000]  我殺了約翰
[00:11:12.000 --> 00:11:15.000]  那麼耶穌是誰來的?
[00:11:15.000 --> 00:11:17.000]  他很緊張死了一個
[00:11:17.000 --> 00:11:18.000]  第二個又來了
[00:11:18.000 --> 00:11:22.000]  令到他不好好地過活
[00:11:22.000 --> 00:11:25.000]  但是你會發覺路加描述這個人
[00:11:25.000 --> 00:11:29.000]  就是在希律的管家裡面的老婆約亞娜
[00:11:29.000 --> 00:11:32.000]  這個人和耶穌是在一起的
[00:11:32.000 --> 00:11:33.000]  很特別
[00:11:33.000 --> 00:11:35.000]  特別的地方就是
[00:11:35.000 --> 00:11:39.000]  好像在敵人的陣地當中擺了一支針
[00:11:39.000 --> 00:11:44.000]  或者好像在對頭人當中擺了一個人
[00:11:44.000 --> 00:11:50.000]  但是這個人又可以和老公和老婆之間有溝通
[00:11:50.000 --> 00:11:55.000]  又不是完全男人說話女人出什麼聲音
[00:11:55.000 --> 00:11:57.000]  不是這樣的做法
[00:11:57.000 --> 00:12:02.000]  這個人又可以在當中有些串連
[00:12:02.000 --> 00:12:06.000]  而他事實上又在幫助耶穌做事
[00:12:06.000 --> 00:12:11.000]  是一個很權力分佈很明確
[00:12:11.000 --> 00:12:15.000]  我不懂得說阿廷的公心計計
[00:12:15.000 --> 00:12:16.000]  公心不知道什麼
[00:12:16.000 --> 00:12:17.000]  心工計
[00:12:17.000 --> 00:12:20.000]  你會發覺在這些佈局的環境當中
[00:12:20.000 --> 00:12:24.000]  但是你會發覺又有上帝的人在
[00:12:24.000 --> 00:12:27.000]  你看似一個很不好的環境當中
[00:12:27.000 --> 00:12:31.000]  又會有些上帝做事的好事發生
[00:12:31.000 --> 00:12:33.000]  就是在幫上帝做事
[00:12:33.000 --> 00:12:38.000]  接著你看到蘇撒娜和別的婦女
[00:12:38.000 --> 00:12:40.000]  其實有很多
[00:12:40.000 --> 00:12:45.000]  路加特意去詳細記了幾個比較重要的
[00:12:45.000 --> 00:12:47.000]  而你看到頭三節經文中
[00:12:47.000 --> 00:12:49.000]  最重點都是婦女
[00:12:49.000 --> 00:12:51.000]  先我們不要太快說
[00:12:51.000 --> 00:12:53.000]  當時婦女不受尊重
[00:12:53.000 --> 00:12:57.000]  所以耶穌幫她提高她的社會地位
[00:12:57.000 --> 00:12:59.000]  不是這樣想
[00:12:59.000 --> 00:13:01.000]  在他們未接觸耶穌的時候
[00:13:01.000 --> 00:13:04.000]  做家宰婦殺的妻子若娜
[00:13:04.000 --> 00:13:05.000]  在他們未認識耶穌的時候
[00:13:05.000 --> 00:13:07.000]  她本身都是管家的老婆
[00:13:07.000 --> 00:13:10.000]  不是認識了才變成管家的老婆
[00:13:10.000 --> 00:13:14.000]  反而你會看到一些情況就是
[00:13:14.000 --> 00:13:16.000]  在不同環境當中
[00:13:16.000 --> 00:13:19.000]  耶穌是做了一些事
[00:13:19.000 --> 00:13:21.000]  讓那些婦女得著釋放
[00:13:21.000 --> 00:13:23.000]  得著轉變的時候
[00:13:23.000 --> 00:13:29.000]  那些婦女就用她本身有的能力地位
[00:13:29.000 --> 00:13:32.000]  在當中穿插去服侍祂
[00:13:32.000 --> 00:13:36.000]  所以他們都是用自己的財物
[00:13:36.000 --> 00:13:39.000]  供給耶穌和門徒
[00:13:39.000 --> 00:13:41.000]  所以他們不是沒有錢的
[00:13:41.000 --> 00:13:43.000]  他們有錢就出錢
[00:13:43.000 --> 00:13:44.000]  有力就出力
[00:13:44.000 --> 00:13:49.000]  很按他們自己有經歷上帝那種好
[00:13:49.000 --> 00:13:54.000]  從而去做一個回應的行動
[00:13:54.000 --> 00:13:56.000]  其實福音是什麼呢?
[00:13:56.000 --> 00:13:58.000]  我相信大家都經歷過福音
[00:13:58.000 --> 00:14:00.000]  不是你不會坐在那裡
[00:14:00.000 --> 00:14:04.000]  而你認識福音是因為你知道上帝的真實
[00:14:04.000 --> 00:14:07.000]  再推一步就是
[00:14:07.000 --> 00:14:08.000]  你認識福音
[00:14:08.000 --> 00:14:09.000]  你認識福音
[00:14:09.000 --> 00:14:12.000]  但你感受到福音的好的時候
[00:14:12.000 --> 00:14:18.000]  你同樣會不會有福音連帶那種好的行動呢?
[00:14:18.000 --> 00:14:20.000]  這個就可能要你自己想一想
[00:14:20.000 --> 00:14:22.000]  你會看到那些婦人
[00:14:22.000 --> 00:14:26.000]  她用她自身的地位身份能力去回應
[00:14:26.000 --> 00:14:29.000]  去供給耶穌和門徒
[00:14:29.000 --> 00:14:32.000]  在上帝國的開展過程當中
[00:14:32.000 --> 00:14:37.000]  路加記載了這幾個婦女
[00:14:37.000 --> 00:14:38.000]  好的
[00:14:38.000 --> 00:14:43.000]  在敘事過程當中
[00:14:43.000 --> 00:14:45.000]  我們看看第九章
[00:14:45.000 --> 00:14:50.000]  路加在第九章引提的內文又如何呢?
[00:14:50.000 --> 00:14:52.000]  今天多看一點
[00:14:52.000 --> 00:14:54.000]  第九章
[00:14:54.000 --> 00:14:55.000]  第一至六節
[00:14:55.000 --> 00:14:56.000]  請
[00:14:56.000 --> 00:14:57.000]  敘事
[00:14:57.000 --> 00:14:58.000]  好
[00:14:58.000 --> 00:15:02.000]  你見到這次路加的九章描述
[00:15:02.000 --> 00:15:04.000]  多了三節經文
[00:15:04.000 --> 00:15:05.000]  看數量來說
[00:15:05.000 --> 00:15:07.000]  但其實他都是說
[00:15:07.000 --> 00:15:10.000]  門徒承接了傳福音的工作
[00:15:10.000 --> 00:15:12.000]  繼續去到
[00:15:12.000 --> 00:15:14.000]  而他做的事情都是到處治病
[00:15:14.000 --> 00:15:17.000]  和耶穌的模式其實是一樣的
[00:15:17.000 --> 00:15:21.000]  只不過這次由一個耶穌變成
[00:15:21.000 --> 00:15:24.000]  十二個門徒都出去一起做
[00:15:24.000 --> 00:15:26.000]  即是陪珍了
[00:15:26.000 --> 00:15:28.000]  而做的事情
[00:15:28.000 --> 00:15:29.000]  在過程當中
[00:15:29.000 --> 00:15:31.000]  耶穌都是賦予了他們能力
[00:15:31.000 --> 00:15:33.000]  做回我日常的就行了
[00:15:33.000 --> 00:15:35.000]  你不用做一些很大的變化
[00:15:35.000 --> 00:15:36.000]  我平時怎樣做
[00:15:36.000 --> 00:15:38.000]  你照平時怎樣做就行了
[00:15:38.000 --> 00:15:40.000]  我不知道你聽到這句話
[00:15:40.000 --> 00:15:42.000]  你感受如何
[00:15:42.000 --> 00:15:47.000]  我以前工作的環境都頗學圖色
[00:15:47.000 --> 00:15:49.000]  雖然都會有專業訓練
[00:15:49.000 --> 00:15:53.000]  但工作的時候
[00:15:53.000 --> 00:15:56.000]  都會跟師兄師姐一起工作
[00:15:56.000 --> 00:15:57.000]  當師兄說
[00:15:57.000 --> 00:15:59.000]  做回平時的就行了
[00:15:59.000 --> 00:16:01.000]  那你即是怎樣
[00:16:01.000 --> 00:16:03.000]  我做什麼你就做什麼
[00:16:03.000 --> 00:16:05.000]  我那時候就很危險
[00:16:05.000 --> 00:16:07.000]  因為師兄說的
[00:16:07.000 --> 00:16:10.000]  都是幾年至十幾年的經驗
[00:16:10.000 --> 00:16:13.000]  不是他做得什麼我就做得什麼
[00:16:13.000 --> 00:16:17.000]  有時總會有些很不肯定的事情
[00:16:17.000 --> 00:16:22.000]  當你見到耶穌將福音使命傳遞給十二個門徒的時候
[00:16:22.000 --> 00:16:24.000]  他同樣賦予他們能力
[00:16:24.000 --> 00:16:28.000]  做一些所謂的耶穌的日常工作
[00:16:28.000 --> 00:16:30.000]  日常工作是什麼呢
[00:16:30.000 --> 00:16:32.000]  但路加這次描述就細緻很多
[00:16:32.000 --> 00:16:34.000]  細緻很多
[00:16:34.000 --> 00:16:37.000]  他細緻地說到內容
[00:16:37.000 --> 00:16:41.000]  你們行路的時候不要帶拐杖、口袋
[00:16:41.000 --> 00:16:43.000]  不要帶食物
[00:16:43.000 --> 00:16:45.000]  什麼都不要帶
[00:16:45.000 --> 00:16:47.000]  什麼都不要帶
[00:16:47.000 --> 00:16:49.000]  即是什麼都沒有了
[00:16:49.000 --> 00:16:51.000]  很輕裝
[00:16:51.000 --> 00:16:53.000]  近來很多組員去旅行
[00:16:53.000 --> 00:16:58.000]  我這組員一年去五次日本
[00:16:58.000 --> 00:17:00.000]  我五年都沒有去過一次日本
[00:17:00.000 --> 00:17:02.000]  我這個都成為我老婆
[00:17:02.000 --> 00:17:04.000]  沒事了
[00:17:04.000 --> 00:17:08.000]  關了這段
[00:17:08.000 --> 00:17:13.000]  總之很多組員去旅行
[00:17:13.000 --> 00:17:15.000]  我跟他們說
[00:17:15.000 --> 00:17:20.000]  去旅行都會擔心買多少個行李
[00:17:20.000 --> 00:17:24.000]  很不屑地被人指了一下
[00:17:24.000 --> 00:17:27.000]  我這個五年都沒有去過旅行的人
[00:17:27.000 --> 00:17:30.000]  我就怨聞其詳
[00:17:30.000 --> 00:17:32.000]  問一下組員
[00:17:32.000 --> 00:17:34.000]  那些行李怎麼買
[00:17:34.000 --> 00:17:36.000]  他說你想多輕裝
[00:17:36.000 --> 00:17:40.000]  我說多輕裝
[00:17:40.000 --> 00:17:42.000]  沒東西就帶個袋上去七公斤
[00:17:42.000 --> 00:17:43.000]  完
[00:17:43.000 --> 00:17:46.000]  買東西的時候就去那邊按個按鈕
[00:17:46.000 --> 00:17:48.000]  下訂單送去酒店就送個行李
[00:17:48.000 --> 00:17:50.000]  回來再買個行李箱錢
[00:17:50.000 --> 00:17:52.000]  完
[00:17:52.000 --> 00:17:54.000]  接著你們聽得明白嗎
[00:17:54.000 --> 00:18:02.000]  對不起老婆我悔改
[00:18:02.000 --> 00:18:06.000]  我回去跟我老婆說的時候
