
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹 各位朋友
[00:03:21.000 --> 00:03:23.000]  其實大家關係很好的話
[00:03:23.000 --> 00:03:25.000]  一直都很好的話
[00:03:25.000 --> 00:03:27.000]  一去到這些位置就會有泥鳥
[00:03:27.000 --> 00:03:28.000]  就可以看到
[00:03:28.000 --> 00:03:31.000]  大家的感情是否經得起考驗
[00:03:31.000 --> 00:03:34.000]  究竟是同餅同杯合一教會
[00:03:34.000 --> 00:03:37.000]  還是飯有飯有都變成韭菜
[00:03:37.000 --> 00:03:42.000]  被人吃著或者想吃著人
[00:03:42.000 --> 00:03:49.000]  保羅在羅馬書12章裏面提到
[00:03:49.000 --> 00:03:51.000]  如果是可行的話
[00:03:51.000 --> 00:03:54.000]  總要盡力與眾人和睦
[00:03:54.000 --> 00:03:57.000]  而到今天所說的經文第14章裏面
[00:03:57.000 --> 00:04:01.000]  保羅就用了教會發生爭拗的例子
[00:04:01.000 --> 00:04:05.000]  去指出在繃緊緊張的狀態裏面
[00:04:05.000 --> 00:04:10.000]  實踐和睦共處是還有可能的
[00:04:10.000 --> 00:04:12.000]  那應該怎樣做呢
[00:04:12.000 --> 00:04:15.000]  保羅在這段經文裏面說了很多東西
[00:04:15.000 --> 00:04:17.000]  其實今天的經文都比較長
[00:04:17.000 --> 00:04:18.000]  有三十多節的經文
[00:04:18.000 --> 00:04:19.000]  但簡單來說
[00:04:19.000 --> 00:04:23.000]  他的重點就是要彼此接納
[00:04:23.000 --> 00:04:26.000]  在第14章一開始第一節就說到
[00:04:26.000 --> 00:04:28.000]  要彼此接納
[00:04:28.000 --> 00:04:30.000]  羅馬書到第15章七節
[00:04:30.000 --> 00:04:32.000]  到尾聲段落的時候
[00:04:32.000 --> 00:04:36.000]  保羅都重複再說彼此接納
[00:04:36.000 --> 00:04:38.000]  這個相信是重點
[00:04:38.000 --> 00:04:40.000]  其實這一類的屬靈原則
[00:04:40.000 --> 00:04:42.000]  好像彼此相愛
[00:04:42.000 --> 00:04:44.000]  其實不難明白
[00:04:44.000 --> 00:04:48.000]  但實踐起來有時真的不容易
[00:04:48.000 --> 00:04:50.000]  好像顧客服務
[00:04:50.000 --> 00:04:52.000]  Customer Service
[00:04:52.000 --> 00:04:54.000]  顧客至上
[00:04:54.000 --> 00:04:56.000]  這四個字我們每一個都認識
[00:04:56.000 --> 00:04:58.000]  但面對一些客人無理的要求
[00:04:58.000 --> 00:05:01.000]  是否甚麼都要Entertain就殺他們呢
[00:05:01.000 --> 00:05:04.000]  有些公司收到客人的投訴
[00:05:04.000 --> 00:05:06.000]  都未了解未Fact Check
[00:05:06.000 --> 00:05:08.000]  就會自動Default
[00:05:08.000 --> 00:05:10.000]  說職員不對立即跪下
[00:05:10.000 --> 00:05:12.000]  其實這些情況都頗普遍
[00:05:12.000 --> 00:05:14.000]  而顧客至上
[00:05:14.000 --> 00:05:16.000]  無極限到
[00:05:16.000 --> 00:05:18.000]  有條龍都出來了
[00:05:18.000 --> 00:05:20.000]  就是過散龍
[00:05:20.000 --> 00:05:22.000]  這條龍真的不是太好
[00:05:22.000 --> 00:05:23.000]  身為下屬
[00:05:23.000 --> 00:05:24.000]  你想駁嘴的話
[00:05:24.000 --> 00:05:26.000]  後果似乎
[00:05:26.000 --> 00:05:28.000]  很多時候都要硬食
[00:05:28.000 --> 00:05:31.000]  彼此接納大家都相信
[00:05:31.000 --> 00:05:33.000]  沒有人反對
[00:05:33.000 --> 00:05:34.000]  是很重要的
[00:05:34.000 --> 00:05:36.000]  但甚麼都要接納
[00:05:36.000 --> 00:05:39.000]  連一些很離譜的東西都要接受
[00:05:39.000 --> 00:05:42.000]  還引用聖經金句
[00:05:42.000 --> 00:05:44.000]  但又用得不對的話
[00:05:44.000 --> 00:05:46.000]  就好像剛才說的那條龍
[00:05:46.000 --> 00:05:48.000]  就Over了
[00:05:48.000 --> 00:05:50.000]  譬如聖經說甚麼呢
[00:05:50.000 --> 00:05:53.000]  跟你說聖經說不可以批評
[00:05:53.000 --> 00:05:56.000]  對著一些很受委屈的人來說
[00:05:56.000 --> 00:05:57.000]  對著他這樣說
[00:05:57.000 --> 00:05:59.000]  難免人家覺得
[00:05:59.000 --> 00:06:03.000]  我現在想表達不滿你都不給我
[00:06:03.000 --> 00:06:06.000]  這樣會造成傷害
[00:06:06.000 --> 00:06:09.000]  甚至是二次傷害
[00:06:09.000 --> 00:06:11.000]  相信在這裡
[00:06:11.000 --> 00:06:13.000]  或者在網上的你
[00:06:13.000 --> 00:06:16.000]  都可能以前經歷過
[00:06:16.000 --> 00:06:19.000]  很難過又很難堪
[00:06:19.000 --> 00:06:21.000]  接納是雙方面的
[00:06:21.000 --> 00:06:23.000]  總要看看是甚麼情況
[00:06:23.000 --> 00:06:25.000]  一會兒都會說這一點
[00:06:25.000 --> 00:06:27.000]  接納在消極那方面的意思
[00:06:27.000 --> 00:06:29.000]  就是不要批評
[00:06:29.000 --> 00:06:31.000]  不過保羅
[00:06:31.000 --> 00:06:33.000]  他不是自己都在批評教會嗎
[00:06:33.000 --> 00:06:35.000]  那是不是雙重標準呢
[00:06:35.000 --> 00:06:37.000]  其實認真討論
[00:06:37.000 --> 00:06:40.000]  談談哪個建議是利多於弊
[00:06:40.000 --> 00:06:42.000]  在討論過程中
[00:06:42.000 --> 00:06:43.000]  怎會沒有批評呢
[00:06:43.000 --> 00:06:46.000]  如果表達意見就說會引起仇恨
[00:06:46.000 --> 00:06:48.000]  這個社會怎會有進步呢
[00:06:48.000 --> 00:06:50.000]  有些解英家就說
[00:06:50.000 --> 00:06:53.000]  原來那些批評不是討論這件事那麼簡單
[00:06:53.000 --> 00:06:56.000]  而是夾雜著一些攻擊
[00:06:56.000 --> 00:06:58.000]  毀謗
[00:06:58.000 --> 00:07:00.000]  誇大 失實
[00:07:00.000 --> 00:07:02.000]  妖魔化人
[00:07:02.000 --> 00:07:04.000]  其實人性裏面的黑暗
[00:07:04.000 --> 00:07:06.000]  發生這些事都不出奇
[00:07:06.000 --> 00:07:08.000]  這些批評還會對人造成
[00:07:08.000 --> 00:07:10.000]  很嚴重的傷害
[00:07:10.000 --> 00:07:13.000]  保羅說會使人敗壞
[00:07:13.000 --> 00:07:15.000]  使人很憂愁
[00:07:15.000 --> 00:07:18.000]  有塊絆腳石放在他前面
[00:07:18.000 --> 00:07:20.000]  擊倒人
[00:07:20.000 --> 00:07:22.000]  還毀壞神的工作
[00:07:22.000 --> 00:07:24.000]  其實批評一下而已
[00:07:24.000 --> 00:07:26.000]  有沒有那麼嚴重呢
[00:07:26.000 --> 00:07:28.000]  都很玻璃心
[00:07:28.000 --> 00:07:31.000]  說你兩句就敗壞了你屬靈生命
[00:07:31.000 --> 00:07:34.000]  心理陰影比月球還大
[00:07:34.000 --> 00:07:36.000]  有沒有那麼誇張呢
[00:07:36.000 --> 00:07:38.000]  這些批評原來是很大件事
[00:07:38.000 --> 00:07:40.000]  保羅在解釋
[00:07:40.000 --> 00:07:42.000]  譬如絆腳石
[00:07:42.000 --> 00:07:44.000]  在羅馬書第九章都說過
[00:07:44.000 --> 00:07:47.000]  他在形容會令人跌倒
[00:07:47.000 --> 00:07:49.000]  會傷到一個地步
[00:07:49.000 --> 00:07:51.000]  是令人失去救恩
[00:07:51.000 --> 00:07:53.000]  其實為何那麼嚴重呢
[00:07:53.000 --> 00:07:55.000]  教會當時的分歧
[00:07:55.000 --> 00:07:57.000]  主要分了兩個立場
[00:07:57.000 --> 00:08:00.000]  一邊認為不可以吃肉
[00:08:00.000 --> 00:08:01.000]  絕對不可以吃
[00:08:01.000 --> 00:08:03.000]  酒都不能喝
[00:08:03.000 --> 00:08:05.000]  當然有些人覺得
[00:08:05.000 --> 00:08:07.000]  不讓我喝酒可能跟你拼命
[00:08:07.000 --> 00:08:12.000]  另外還要嚴格遵守宗教節期
[00:08:12.000 --> 00:08:15.000]  另一邊有些人相信
[00:08:15.000 --> 00:08:17.000]  這些東西對我們屬靈的生命
[00:08:17.000 --> 00:08:18.000]  沒有什麼影響
[00:08:18.000 --> 00:08:21.000]  甚至一點影響都沒有
[00:08:21.000 --> 00:08:23.000]  不准吃肉
[00:08:23.000 --> 00:08:25.000]  理你也傻
[00:08:25.000 --> 00:08:27.000]  聖經我會照讀
[00:08:27.000 --> 00:08:29.000]  不過肉照吃
[00:08:29.000 --> 00:08:31.000]  酒照喝
[00:08:31.000 --> 00:08:33.000]  其實我們都不肯定這個爭議
[00:08:33.000 --> 00:08:36.000]  是否因為肉和酒製造那麼偶像
[00:08:36.000 --> 00:08:39.000]  還是在羅馬這些愛邦人的地方
[00:08:39.000 --> 00:08:41.000]  那些肉類切割員
[00:08:41.000 --> 00:08:43.000]  他帥不帥就不知道了
[00:08:43.000 --> 00:08:44.000]  這裡沒有說
[00:08:44.000 --> 00:08:46.000]  有沒有六腳福基刀
[00:08:46.000 --> 00:08:47.000]  這些不是重點
[00:08:47.000 --> 00:08:49.000]  大家坐重點
[00:08:49.000 --> 00:08:52.000]  在他屠宰的過程裏
[00:08:52.000 --> 00:08:54.000]  那把刀可能切完豬肉
[00:08:54.000 --> 00:08:55.000]  或者牛
[00:08:55.000 --> 00:08:57.000]  所以有些人就很擔心
[00:08:57.000 --> 00:08:59.000]  會觸犯摩西的律法
[00:08:59.000 --> 00:09:01.000]  無論實際情況是怎樣
[00:09:01.000 --> 00:09:02.000]  可以肯定一點就是
[00:09:02.000 --> 00:09:04.000]  有一班信徒
[00:09:04.000 --> 00:09:08.000]  很擔心吃了肉會得罪上帝
[00:09:08.000 --> 00:09:10.000]  這些本身可能是
[00:09:10.000 --> 00:09:12.000]  猶太裔的基督徒
[00:09:12.000 --> 00:09:14.000]  可能還熱心到一個點
[00:09:14.000 --> 00:09:16.000]  在別人跟著他一樣
[00:09:16.000 --> 00:09:18.000]  都不可以吃肉
[00:09:18.000 --> 00:09:19.000]  這樣那麼霸道
[00:09:19.000 --> 00:09:22.000]  難免會引起一些反感
[00:09:22.000 --> 00:09:23.000]  也有解英家認為
[00:09:23.000 --> 00:09:25.000]  這個爭論的場景發生在甚麼地方
[00:09:25.000 --> 00:09:27.000]  就是發生在教會裏面
[00:09:27.000 --> 00:09:29.000]  他舉行聖餐
[00:09:29.000 --> 00:09:32.000]  而習慣上是會一起吃飯的
[00:09:32.000 --> 00:09:34.000]  本來一起吃飯開開心心
[00:09:34.000 --> 00:09:37.000]  誰知道就搞到勢成沮火
[00:09:37.000 --> 00:09:39.000]  在十四章十五節
[00:09:39.000 --> 00:09:41.000]  又說到
[00:09:41.000 --> 00:09:45.000]  如果你因為食物使弟兄憂愁
[00:09:45.000 --> 00:09:48.000]  就不是按愛心行事
[00:09:48.000 --> 00:09:49.000]  一說到憂愁
[00:09:49.000 --> 00:09:50.000]  就是不開心
[00:09:50.000 --> 00:09:52.000]  這幾年很多人都回不了鄉
[00:09:52.000 --> 00:09:55.000]  煙便宜到甚麼程度都沒用
[00:09:55.000 --> 00:09:57.000]  一說到都不開心
[00:09:57.000 --> 00:09:59.000]  但保羅所說的憂愁
[00:09:59.000 --> 00:10:01.000]  其實是厲害很多倍
[00:10:01.000 --> 00:10:04.000]  他的意思是說靈裏面的痛苦
[00:10:04.000 --> 00:10:08.000]  除了受不了弟兄姊妹的冷嘲熱諷
[00:10:08.000 --> 00:10:10.000]  感覺好像被一根刺刺到心
[00:10:10.000 --> 00:10:12.000]  入得很深
[00:10:12.000 --> 00:10:15.000]  更可能因為抵受不住群眾壓力
[00:10:15.000 --> 00:10:17.000]  看到很多人吃肉
[00:10:17.000 --> 00:10:18.000]  於是半信半疑
[00:10:18.000 --> 00:10:19.000]  半推半就
[00:10:19.000 --> 00:10:21.000]  吃就吃吧
[00:10:21.000 --> 00:10:23.000]  誰知吃了又怕得罪上帝
[00:10:23.000 --> 00:10:25.000]  在二十三節說
[00:10:25.000 --> 00:10:29.000]  有些人帶著疑惑地吃
[00:10:29.000 --> 00:10:31.000]  但吃完之後心裏很不安
[00:10:31.000 --> 00:10:33.000]  良心又受到責備
[00:10:33.000 --> 00:10:36.000]  於是又想離開教會
[00:10:36.000 --> 00:10:38.000]  去尋找尋求
[00:10:38.000 --> 00:10:42.000]  去加入一些認同自己是吃素的群體
[00:10:42.000 --> 00:10:44.000]  可能就是猶太教的群體
[00:10:44.000 --> 00:10:47.000]  以後就不用對著那班人
[00:10:47.000 --> 00:10:51.000]  保羅吩咐那些支持吃肉的人
[00:10:51.000 --> 00:10:53.000]  不要吃肉
[00:10:53.000 --> 00:10:55.000]  表面好像很和諧
[00:10:55.000 --> 00:10:57.000]  其實有原因的
[00:10:57.000 --> 00:10:58.000]  原來是事出有因
[00:10:58.000 --> 00:10:59.000]  在二十一節說到
[00:10:59.000 --> 00:11:02.000]  無論吃肉或飲酒
[00:11:02.000 --> 00:11:04.000]  或其他事都好
[00:11:04.000 --> 00:11:06.000]  如果令弟兄跌倒的話
[00:11:06.000 --> 00:11:08.000]  的確不要做
[00:11:08.000 --> 00:11:11.000]  何況在當中
[00:11:11.000 --> 00:11:14.000]  特別在十到十二節都提過
[00:11:14.000 --> 00:11:16.000]  我們都要站在神的審判台前
[00:11:16.000 --> 00:11:19.000]  要向神交代
[00:11:19.000 --> 00:11:21.000]  小心看路
[00:11:21.000 --> 00:11:25.000]  保羅說不要互相攻擊
[00:11:25.000 --> 00:11:26.000]  不要互相批評
[00:11:26.000 --> 00:11:29.000]  除了不想令人心灰意冷
[00:11:29.000 --> 00:11:31.000]  甚至失落了基督的信仰
[00:11:31.000 --> 00:11:34.000]  另外還有一個比較正面的原因
[00:11:34.000 --> 00:11:35.000]  就是在第三節
[00:11:35.000 --> 00:11:37.000]  神已經接納了他們
[00:11:37.000 --> 00:11:40.000]  弟子再繼續說
[00:11:40.000 --> 00:11:42.000]  神怎樣接納他們呢
[00:11:42.000 --> 00:11:45.000]  原來他們無論吃肉或不吃肉都好
[00:11:45.000 --> 00:11:49.000]  大家的心的出發點都是為了服侍神
[00:11:49.000 --> 00:11:52.000]  如果神不OK的話
[00:11:52.000 --> 00:11:54.000]  神是會干預的
[00:11:54.000 --> 00:11:57.000]  現在就是透過保羅去干預你的干預
[00:11:57.000 --> 00:11:59.000]  因為你的干預方式錯了
[00:11:59.000 --> 00:12:02.000]  換言之如果你繼續批評的話
[00:12:02.000 --> 00:12:04.000]  即是在批評神
[00:12:04.000 --> 00:12:06.000]  你不認同那些人
[00:12:06.000 --> 00:12:07.000]  神認為OK
[00:12:07.000 --> 00:12:09.000]  那暫時停火吧
[00:12:09.000 --> 00:12:11.000]  在第七至第九節
[00:12:11.000 --> 00:12:13.000]  保羅繼續說
[00:12:13.000 --> 00:12:15.000]  為主而活的重點
[00:12:15.000 --> 00:12:18.000]  我們若活是為主活
[00:12:18.000 --> 00:12:20.000]  是死是為主死
[00:12:20.000 --> 00:12:22.000]  其他人都和你一樣
[00:12:22.000 --> 00:12:24.000]  大家的堅持都是為了主
[00:12:24.000 --> 00:12:26.000]  換言之
[00:12:26.000 --> 00:12:28.000]  留意一下
[00:12:28.000 --> 00:12:31.000]  現在不是只有我或你最熟悉
[00:12:31.000 --> 00:12:35.000]  其他人都要多點欣賞
[00:12:35.000 --> 00:12:37.000]  立場一不同的話
[00:12:37.000 --> 00:12:39.000]  條件性神經反射
[00:12:39.000 --> 00:12:40.000]  設定default
[00:12:40.000 --> 00:12:43.000]  先否定別人
[00:12:43.000 --> 00:12:44.000]  是很傷心的
[00:12:44.000 --> 00:12:46.000]  很多人的成長環境
[00:12:46.000 --> 00:12:48.000]  習慣了很多批評
[00:12:48.000 --> 00:12:50.000]  讚賞很少
[00:12:50.000 --> 00:12:51.000]  肯定很少
[00:12:51.000 --> 00:12:53.000]  覺得不被接納
[00:12:53.000 --> 00:12:56.000]  我們很多人都是在這樣的環境中成長
[00:12:56.000 --> 00:13:00.000]  或許當中都不少受到影響
[00:13:00.000 --> 00:13:02.000]  甚至到現在都是這樣
[00:13:02.000 --> 00:13:05.000]  間中都是這樣對待人
[00:13:05.000 --> 00:13:07.000]  即使是這樣我們都要靠神的恩典
[00:13:07.000 --> 00:13:10.000]  去更新我們的生命
[00:13:10.000 --> 00:13:12.000]  不可以說我是這樣就這樣
[00:13:12.000 --> 00:13:13.000]  沒辦法的
[00:13:13.000 --> 00:13:15.000]  保羅在我們《耳熟能詳經文》中
[00:13:15.000 --> 00:13:17.000]  十二章一到二節
[00:13:17.000 --> 00:13:19.000]  他說弟兄姊妹們
[00:13:19.000 --> 00:13:23.000]  我以神的慈悲勸你們
[00:13:23.000 --> 00:13:26.000]  將身體顯向當作末制
[00:13:26.000 --> 00:13:28.000]  是聖潔的神所喜悅的
[00:13:28.000 --> 00:13:32.000]  你們如此侍奉大是理所當然
[00:13:32.000 --> 00:13:34.000]  我們有這種生活態度
[00:13:34.000 --> 00:13:38.000]  是因為要回應神的恩典
[00:13:38.000 --> 00:13:41.000]  我這個人可能還是三千八個
[00:13:41.000 --> 00:13:42.000]  神都接納
[00:13:42.000 --> 00:13:43.000]  神都這麼愛我
[00:13:43.000 --> 00:13:45.000]  神的愛融化我
[00:13:45.000 --> 00:13:47.000]  所以我願意立志擺上
[00:13:47.000 --> 00:13:50.000]  為新基督生命更新
[00:13:50.000 --> 00:13:54.000]  當然現在香港的教會所面對的爭論
[00:13:54.000 --> 00:13:56.000]  相信大部分都未嚴重到
[00:13:56.000 --> 00:13:59.000]  會令人想離開基督的信仰
[00:13:59.000 --> 00:14:03.000]  但是有人一旦離開教會
[00:14:03.000 --> 00:14:06.000]  即使不是改信其他的宗教信仰
[00:14:06.000 --> 00:14:09.000]  都很容易會失落並不理想
[00:14:09.000 --> 00:14:12.000]  求聖靈幫助我們
[00:14:12.000 --> 00:14:16.000]  幫助所有人都願意為主而活
[00:14:16.000 --> 00:14:19.000]  不過你可能也有一個疑問
[00:14:19.000 --> 00:14:21.000]  有一個問題
[00:14:21.000 --> 00:14:22.000]  我又不是保羅
[00:14:22.000 --> 00:14:27.000]  我怎知道神有沒有接納他的想法或做法呢
[00:14:27.000 --> 00:14:29.000]  如果不肯定別人這樣做是否為了主
[00:14:29.000 --> 00:14:32.000]  不是說我不想欣賞他
[00:14:32.000 --> 00:14:38.000]  而是我不想盲目欣賞或懶熟靈
[00:14:38.000 --> 00:14:41.000]  其實聽其言觀其行
[00:14:41.000 --> 00:14:42.000]  雖然不一定準確
[00:14:42.000 --> 00:14:46.000]  但憑著觀察認識
[00:14:46.000 --> 00:14:49.000]  總比靠估或感覺穩定
[00:14:49.000 --> 00:14:51.000]  例如堅持只吃素的人
[00:14:51.000 --> 00:14:53.000]  相信他們根據摩西的律法
[00:14:53.000 --> 00:14:56.000]  認為這些肉不能吃
[00:14:56.000 --> 00:14:58.000]  態度很認真
[00:14:58.000 --> 00:14:59.000]  而不是隨口說
[00:14:59.000 --> 00:15:01.000]  我說了不行就不行
[00:15:01.000 --> 00:15:02.000]  解釋又沒有邏輯
[00:15:02.000 --> 00:15:04.000]  可能是未想清楚
[00:15:04.000 --> 00:15:08.000]  或者任性喜歡怎樣就怎樣
[00:15:08.000 --> 00:15:10.000]  要人聽自己的話
[00:15:10.000 --> 00:15:13.000]  話說最近有一個晚上
[00:15:13.000 --> 00:15:15.000]  有人乘坐小巴紅VAN
[00:15:15.000 --> 00:15:18.000]  下車後才發現手機不見了
[00:15:18.000 --> 00:15:19.000]  走回頭
[00:15:19.000 --> 00:15:23.000]  希望可以找到
[00:15:23.000 --> 00:15:25.000]  走回小巴
[00:15:25.000 --> 00:15:27.000]  差不多到小巴站頭
[00:15:27.000 --> 00:15:29.000]  看看有沒有可能找到手機
[00:15:29.000 --> 00:15:30.000]  差不多到了
[00:15:30.000 --> 00:15:33.000]  遠處看到剛才的小巴司機
[00:15:33.000 --> 00:15:34.000]  已經站好
[00:15:34.000 --> 00:15:36.000]  還跟他揮手
[00:15:36.000 --> 00:15:39.000]  喂 一直在等你
[00:15:39.000 --> 00:15:41.000]  很開心地跟他說
[00:15:41.000 --> 00:15:43.000]  機主也很開心
[00:15:43.000 --> 00:15:45.000]  因為失而復得
[00:15:45.000 --> 00:15:47.000]  當場開心了
[00:15:47.000 --> 00:15:51.000]  當然要給點心給這位司機大哥
[00:15:51.000 --> 00:15:53.000]  如果我們對人沒有信任
[00:15:53.000 --> 00:15:57.000]  可能會覺得這位司機有可疑
[00:15:57.000 --> 00:15:59.000]  有謬論說他
[00:15:59.000 --> 00:16:01.000]  可能本身是想偷了手機
[00:16:01.000 --> 00:16:03.000]  但看到機主突然出現
[00:16:03.000 --> 00:16:05.000]  自己一時不小心
[00:16:05.000 --> 00:16:06.000]  很開心
[00:16:06.000 --> 00:16:08.000]  得意忘形地搖來搖去
[00:16:08.000 --> 00:16:09.000]  機主就出現了
[00:16:09.000 --> 00:16:11.000]  馬上轉口說
[00:16:11.000 --> 00:16:15.000]  我在等你回來
[00:16:15.000 --> 00:16:18.000]  其實懷疑如果沒有合理的基礎
[00:16:18.000 --> 00:16:20.000]  是可以無限loop
[00:16:20.000 --> 00:16:22.000]  永續懷疑
[00:16:22.000 --> 00:16:23.000]  但本身證明不了什麼
[00:16:23.000 --> 00:16:25.000]  但也否定不了什麼
[00:16:25.000 --> 00:16:28.000]  不過被人指控的就很慘
[00:16:28.000 --> 00:16:30.000]  如果你也試過被人誤會
[00:16:30.000 --> 00:16:35.000]  譬如你在店裏弄跌了一個玩偶
[00:16:35.000 --> 00:16:37.000]  散了
[00:16:37.000 --> 00:16:38.000]  有東西要你賠錢
[00:16:38.000 --> 00:16:39.000]  你會怎樣呢
[00:16:39.000 --> 00:16:41.000]  當然生氣
[00:16:41.000 --> 00:16:43.000]  給十元也嫌多
[00:16:43.000 --> 00:16:45.000]  請姐妹己所不欲
[00:16:45.000 --> 00:16:48.000]  願主幫助我們彼此接納
[00:16:48.000 --> 00:16:52.000]  純良 善良 良善如甲子
[00:16:52.000 --> 00:16:54.000]  醒目上
[00:16:54.000 --> 00:16:55.000]  大家可以填充
[00:16:55.000 --> 00:16:58.000]  你覺得誰是值得你欣賞和學習的
[00:16:58.000 --> 00:17:00.000]  無論是台下身邊的頂尖
[00:17:00.000 --> 00:17:03.000]  或是台上敬拜隊的成員
[00:17:03.000 --> 00:17:07.000]  你可以填充一下自己
[00:17:07.000 --> 00:17:09.000]  醒目是很重要的
[00:17:09.000 --> 00:17:10.000]  醒目我們也很喜歡
[00:17:10.000 --> 00:17:12.000]  Smart
[00:17:12.000 --> 00:17:15.000]  如果豬隊友為主做了一些
[00:17:15.000 --> 00:17:18.000]  很明顯不太聰明的事
