
[00:00:00.000 --> 00:00:02.680]  好,頂智慧晚安
[00:06:45.940 --> 00:06:47.940]  只要有上帝異象的人
[00:06:47.940 --> 00:06:51.940]  他生命裡都充滿著這兩個張力
[00:06:51.940 --> 00:06:53.940]  你服事主的時候
[00:06:53.940 --> 00:06:54.940]  你很淒涼、很慘
[00:06:54.940 --> 00:06:57.940]  但當你決意說我不做了
[00:06:57.940 --> 00:06:58.940]  我做其他事
[00:06:58.940 --> 00:07:00.940]  不知為什麼就轉過頭來
[00:07:00.940 --> 00:07:01.940]  突然之間上帝就說沒辦法
[00:07:01.940 --> 00:07:03.940]  我都要跟著你走
[00:07:03.940 --> 00:07:05.940]  然後就堅持
[00:07:05.940 --> 00:07:07.940]  堅持了多久又被人打到抽筋
[00:07:07.940 --> 00:07:08.940]  然後很不開心又不想做
[00:07:08.940 --> 00:07:10.940]  不做之後又突然之間
[00:07:10.940 --> 00:07:12.940]  沒辦法了,都要繼續走
[00:07:12.940 --> 00:07:14.940]  大體上
[00:07:14.940 --> 00:07:18.940]  15、16只是說一個跟從上帝服事的人
[00:07:18.940 --> 00:07:20.940]  一個很必然的心態
[00:07:20.940 --> 00:07:23.940]  而這個張力其實基本上
[00:07:23.940 --> 00:07:27.940]  是一個正常服事主的人必然會經歷的事情
[00:07:27.940 --> 00:07:31.940]  尤其是當那個異象是在說
[00:07:31.940 --> 00:07:33.940]  拆毀的時候
[00:07:33.940 --> 00:07:36.940]  出現的時候和毀壞的時候
[00:07:36.940 --> 00:07:39.940]  17、18字我們再看一看
[00:07:39.940 --> 00:07:43.940]  他說我沒有坐在那些燕落的會中
[00:07:43.940 --> 00:07:45.940]  都沒有歡樂
[00:07:45.940 --> 00:07:50.940]  他說因你的手我獨自靜坐
[00:07:50.940 --> 00:07:51.940]  他說因你
[00:07:51.940 --> 00:07:54.940]  又說是你使我充滿著怨恨
[00:07:54.940 --> 00:07:58.940]  他說為什麼我的痛苦變得這麼長久
[00:07:58.940 --> 00:08:01.940]  他說我傷痕無法醫治
[00:08:01.940 --> 00:08:04.940]  拒絕痊癒
[00:08:04.940 --> 00:08:07.940]  難道你當我如鬼一樣的河水
[00:08:07.940 --> 00:08:09.940]  不可信賴
[00:08:09.940 --> 00:08:11.940]  那些希伯怎麼翻譯呢?
[00:08:11.940 --> 00:08:14.940]  我不說了,不詳細說那些
[00:08:14.940 --> 00:08:16.940]  我想表白的是
[00:08:16.940 --> 00:08:18.940]  17、18只是說
[00:08:18.940 --> 00:08:22.940]  當一個侍奉主人經歷了多年
[00:08:22.940 --> 00:08:24.940]  當你寫耶利米書的時候
[00:08:24.940 --> 00:08:27.940]  他侍奉了40年,大約40年
[00:08:27.940 --> 00:08:29.940]  他寫了40年的歷程裏面
[00:08:29.940 --> 00:08:31.940]  其中15、16節
[00:08:31.940 --> 00:08:33.940]  說了張力圓之後
[00:08:33.940 --> 00:08:36.940]  他17、18節想表達什麼呢?
[00:08:36.940 --> 00:08:40.940]  原來那些張力圓之後會有一個後遺症
[00:08:40.940 --> 00:08:43.940]  那個後遺症是什麼呢?
[00:08:43.940 --> 00:08:46.940]  是他的痛苦長久
[00:08:46.940 --> 00:08:50.940]  是他的傷痕治癒不了
[00:08:50.940 --> 00:08:53.940]  他覺得彷彿上帝騙他
[00:08:53.940 --> 00:08:57.940]  他說他待他如鬼一樣的河水不可信賴
[00:08:57.940 --> 00:08:59.940]  上帝,你這麼枯燥嗎?
[00:08:59.940 --> 00:09:01.940]  你叫我做這些事嗎?
[00:09:01.940 --> 00:09:05.940]  做這些事怎麼會帶來這麼多傷痕呢?
[00:09:05.940 --> 00:09:07.940]  幾個星期前
[00:09:07.940 --> 00:09:10.940]  我認識了一個二十多年的牧師
[00:09:10.940 --> 00:09:13.940]  他去年邀請我去教會講道
[00:09:13.940 --> 00:09:17.940]  他叫我星期六日去兩邊道
[00:09:17.940 --> 00:09:19.940]  星期六日去講道
[00:09:19.940 --> 00:09:22.940]  他講道的時候好像是四點崇拜
[00:09:22.940 --> 00:09:25.940]  結果他叫我早點來
[00:09:25.940 --> 00:09:27.940]  三點前來
[00:09:27.940 --> 00:09:29.940]  我問他來幹什麼呢?
[00:09:29.940 --> 00:09:31.940]  他說聊聊天
[00:09:31.940 --> 00:09:33.940]  我答應了
[00:09:33.940 --> 00:09:35.940]  大約兩點到,聊天
[00:09:35.940 --> 00:09:39.940]  他說喝東西了
[00:09:39.940 --> 00:09:41.940]  我以為他真的喝東西了
[00:09:41.940 --> 00:09:43.940]  喝東西了,我就去喝
[00:09:43.940 --> 00:09:45.940]  喝東西了
[00:09:45.940 --> 00:09:47.940]  他不是去喝東西
[00:09:47.940 --> 00:09:49.940]  那裡是一些很…
[00:09:49.940 --> 00:09:51.940]  不要說太多,仔細一點
[00:09:51.940 --> 00:09:53.940]  不是喝東西
[00:09:53.940 --> 00:09:55.940]  他隨便去士多買點東西
[00:09:55.940 --> 00:09:59.940]  買東西和我喝東西
[00:09:59.940 --> 00:10:04.940]  我以為起碼茶星人那些
[00:10:04.940 --> 00:10:07.940]  我以為茶星人也有
[00:10:07.940 --> 00:10:09.940]  原來沒有
[00:10:09.940 --> 00:10:11.940]  我隨便買一杯解茶
[00:10:11.940 --> 00:10:14.940]  就當喝東西了
[00:10:14.940 --> 00:10:16.940]  誰知道他就說
[00:10:16.940 --> 00:10:19.940]  喝啤酒,喝喝喝
[00:10:20.940 --> 00:10:22.940]  他拿了兩罐啤酒
[00:10:22.940 --> 00:10:24.940]  拿起來
[00:10:24.940 --> 00:10:28.940]  坐下來的時候
[00:10:28.940 --> 00:10:30.940]  他找了附近的自修室
[00:10:30.940 --> 00:10:32.940]  已經空了
[00:10:32.940 --> 00:10:34.940]  空了自修室
[00:10:34.940 --> 00:10:35.940]  已經沒有人租了
[00:10:35.940 --> 00:10:37.940]  他說進來吧
[00:10:37.940 --> 00:10:39.940]  他說兩罐啤酒放在這裡
[00:10:39.940 --> 00:10:41.940]  喝吧
[00:10:41.940 --> 00:10:43.940]  我心裡想
[00:10:43.940 --> 00:10:45.940]  你不用講道,你喝吧
[00:10:45.940 --> 00:10:48.940]  因為我講道
[00:10:48.940 --> 00:10:51.940]  你灌醉我,你真是大件事
[00:10:51.940 --> 00:10:53.940]  我面紅著說道
[00:10:53.940 --> 00:10:55.940]  你不是很嚴重嗎
[00:10:55.940 --> 00:10:59.940]  結果我沒有中計,我只喝了解茶
[00:10:59.940 --> 00:11:04.940]  他就不停地喝兩罐啤酒
[00:11:04.940 --> 00:11:10.940]  他喝完之後就說話了
[00:11:10.940 --> 00:11:13.940]  我想說他做了二十多年牧師
[00:11:13.940 --> 00:11:14.940]  是很老的朋友
[00:11:14.940 --> 00:11:17.940]  認識了很多年,二十多年
[00:11:17.940 --> 00:11:20.940]  他喝醉了,臉都紅了
[00:11:20.940 --> 00:11:23.940]  那些年輕人,二十多三十歲的
[00:11:23.940 --> 00:11:27.940]  相信不過我
[00:11:27.940 --> 00:11:30.940]  我心裡想,搞什麼鬼呢
[00:11:30.940 --> 00:11:33.940]  因為我認識他是二十多年前到今天
[00:11:33.940 --> 00:11:38.940]  基本上他帶大了很多年輕的童工
[00:11:38.940 --> 00:11:39.940]  青少年
[00:11:39.940 --> 00:11:41.940]  基本上他在公書教學
[00:11:41.940 --> 00:11:43.940]  如果他讀不成書
[00:11:43.940 --> 00:11:45.940]  他說有一個我還認識的童工
[00:11:45.940 --> 00:11:48.940]  他現在離開了,去了英國
[00:11:48.940 --> 00:11:54.940]  他說哪裡有童工做我們教會
[00:11:54.940 --> 00:11:59.940]  又做福音幹事那些,做傳道人
[00:11:59.940 --> 00:12:01.940]  讀完九張shot這麼多
[00:12:01.940 --> 00:12:06.940]  公書教學幫他提升各樣的技能
[00:12:06.940 --> 00:12:08.940]  九張shot,九個degree
[00:12:08.940 --> 00:12:12.940]  然後他喝完之後
[00:12:12.940 --> 00:12:14.940]  現在怎樣了,去哪了
[00:12:14.940 --> 00:12:16.940]  都走了
[00:12:16.940 --> 00:12:21.940]  他想表達什麼呢
[00:12:21.940 --> 00:12:24.940]  就是那些十幾二十年的年輕人
[00:12:24.940 --> 00:12:26.940]  十幾歲到現在三十多歲
[00:12:26.940 --> 00:12:29.940]  樓也賣了,車也有,子女也有
[00:12:29.940 --> 00:12:32.940]  怎樣了,有了就去哪了
[00:12:32.940 --> 00:12:34.940]  就走了
[00:12:34.940 --> 00:12:36.940]  他說現在做什麼好
[00:12:36.940 --> 00:12:40.940]  金陵,金陵的電影節目最值得做
[00:12:40.940 --> 00:12:42.940]  又有錢,又穩定
[00:12:42.940 --> 00:12:44.940]  茶几他一定在
[00:12:44.940 --> 00:12:49.940]  你問那些二十多三十歲的弟兄姊妹
[00:12:49.940 --> 00:12:51.940]  有空又不知道去了哪
[00:12:51.940 --> 00:12:54.940]  他怎會整天在那
[00:12:54.940 --> 00:12:58.940]  他有個傳道人,不過不要說太多資料了
[00:12:58.940 --> 00:13:00.940]  免得你知道
[00:13:00.940 --> 00:13:04.940]  他那個傳道人很厲害,是他的拍檔
[00:13:04.940 --> 00:13:07.940]  又能彈,又能唱,又能講道
[00:13:07.940 --> 00:13:09.940]  什麼都行,是傳道人
[00:13:09.940 --> 00:13:11.940]  我領教過他
[00:13:11.940 --> 00:13:13.940]  他手擒,又能彈,又能唱,又能講道
[00:13:13.940 --> 00:13:15.940]  我都見過
[00:13:15.940 --> 00:13:17.940]  什麼都行,基本上
[00:13:17.940 --> 00:13:19.940]  那幕詩他說什麼
[00:13:19.940 --> 00:13:21.940]  今晚在那打火鍋
[00:13:21.940 --> 00:13:24.940]  打火鍋,你以為我不知道他想做什麼
[00:13:24.940 --> 00:13:26.940]  他想跟我說七月的時候
[00:13:26.940 --> 00:13:29.940]  他跟他,誰,不要說誰
[00:13:29.940 --> 00:13:33.940]  就飛了,又不在那了
[00:13:33.940 --> 00:13:37.940]  我就明白他為什麼要喝兩罐啤酒
[00:13:37.940 --> 00:13:39.940]  (笑聲)
[00:13:39.940 --> 00:13:44.940]  我不知道你認不認同
[00:13:44.940 --> 00:13:47.940]  其實剛才十七十八字的經文
[00:13:47.940 --> 00:13:51.940]  傷口不治癒
[00:13:51.940 --> 00:13:55.940]  耶和華待他如鬼咋的江河
[00:13:55.940 --> 00:13:57.940]  不可信賴
[00:13:57.940 --> 00:13:59.940]  他的痛苦變得長久
[00:13:59.940 --> 00:14:06.940]  其實想深一層的是
[00:14:06.940 --> 00:14:09.940]  其實一個侍奉者的生涯
[00:14:09.940 --> 00:14:11.940]  在一個拆毀的年代
[00:14:11.940 --> 00:14:13.940]  在一個拔出的年代裡
[00:14:13.940 --> 00:14:16.940]  其實變得很不正常
[00:14:16.940 --> 00:14:18.940]  耶利米亞是這樣的
[00:14:18.940 --> 00:14:20.940]  大體上這番話
[00:14:20.940 --> 00:14:22.940]  我們很少敢跟上帝說
[00:14:22.940 --> 00:14:24.940]  上帝,我的痛苦變得長久
[00:14:24.940 --> 00:14:26.940]  你想醫治我嗎?
[00:14:26.940 --> 00:14:28.940]  我吹什麼?我不讓你醫
[00:14:28.940 --> 00:14:30.940]  你不敢這樣說
[00:14:30.940 --> 00:14:32.940]  你明白嗎?很難的
[00:14:32.940 --> 00:14:34.940]  耶和華待他如鬼咋的河水
[00:14:34.940 --> 00:14:36.940]  最奸狡的是你
[00:14:36.940 --> 00:14:38.940]  你專騙我
[00:14:38.940 --> 00:14:40.940]  你不可信
[00:14:40.940 --> 00:14:42.940]  希伯真的這樣翻譯
[00:14:42.940 --> 00:14:44.940]  我不是騙你的
[00:14:44.940 --> 00:14:46.940]  你很少
[00:14:46.940 --> 00:14:48.940]  你證明這一句
[00:14:48.940 --> 00:14:52.940]  經歷了十五十六節的張力之後
[00:14:52.940 --> 00:14:54.940]  你以為那些張力很容易過嗎?
[00:14:54.940 --> 00:14:56.940]  你為上帝做事
[00:14:56.940 --> 00:14:58.940]  做完很辛苦
[00:14:58.940 --> 00:15:00.940]  你不想做
[00:15:00.940 --> 00:15:02.940]  不想做完上帝突然跟你說
[00:15:02.940 --> 00:15:04.940]  要你吃完做甘甜做開心快樂
[00:15:04.940 --> 00:15:06.940]  吃完之後又再堅持
[00:15:06.940 --> 00:15:08.940]  又再傷害過又再慘過
[00:15:08.940 --> 00:15:10.940]  這些張力如是者一年兩年三年
[00:15:10.940 --> 00:15:12.940]  到了耶利米亞四十年之後
[00:15:12.940 --> 00:15:14.940]  他的想法是什麼?
[00:15:14.940 --> 00:15:16.940]  四十年之後的想法就是
[00:15:16.940 --> 00:15:18.940]  他裡面傷到一個地步
[00:15:18.940 --> 00:15:20.940]  不知道怎麼搞下去
[00:15:20.940 --> 00:15:24.940]  我不是只想說我出賣牧師
[00:15:24.940 --> 00:15:28.940]  過了這個月
[00:15:30.940 --> 00:15:32.940]  就是我入伍
[00:15:32.940 --> 00:15:38.940]  所以我不是很想過四月
[00:15:38.940 --> 00:15:42.940]  你知道
[00:15:42.940 --> 00:15:44.940]  剔隔就要剔
[00:15:44.940 --> 00:15:50.940]  你接受不到
[00:15:50.940 --> 00:15:52.940]  四字以下剔是很開心的
[00:15:52.940 --> 00:15:56.940]  因為你不會
[00:15:56.940 --> 00:15:58.940]  到五就五十以上
[00:15:58.940 --> 00:16:00.940]  五十以上是包括很多年紀
[00:16:00.940 --> 00:16:02.940]  所以其實剔五是很慘的
[00:16:02.940 --> 00:16:04.940]  不過過了這個月
[00:16:04.940 --> 00:16:06.940]  我就不行了
[00:16:06.940 --> 00:16:08.940]  就要剔那一格
[00:16:08.940 --> 00:16:10.940]  所以這篇道基本上
[00:16:10.940 --> 00:16:12.940]  我想是跟自己說的一篇道
[00:16:12.940 --> 00:16:14.940]  就是四十九歲
[00:16:14.940 --> 00:16:16.940]  前的最後一篇
[00:16:16.940 --> 00:16:18.940]  跟自己要說的道
[00:16:18.940 --> 00:16:20.940]  其實坦白說
[00:16:20.940 --> 00:16:22.940]  侍奉了二十多年的裡面
[00:16:22.940 --> 00:16:24.940]  十五十六節的東西是有的
[00:16:26.940 --> 00:16:28.940]  你堅持二丈不得好死
[00:16:28.940 --> 00:16:30.940]  堅持二丈完你傷債
[00:16:30.940 --> 00:16:34.940]  你傷完之後你不要想做
[00:16:34.940 --> 00:16:36.940]  不想做完到一個地步
[00:16:36.940 --> 00:16:38.940]  上帝會跟你再說話
[00:16:38.940 --> 00:16:40.940]  你再走下去
[00:16:40.940 --> 00:16:42.940]  但十七、十八節
[00:16:42.940 --> 00:16:44.940]  那個是很真實的寫照
[00:16:44.940 --> 00:16:48.940]  我記得
[00:16:48.940 --> 00:16:50.940]  我去年十二月的時候
[00:16:50.940 --> 00:16:52.940]  我有一個很嚴肅的祈禱
[00:16:52.940 --> 00:16:54.940]  跟上帝祈禱
[00:16:54.940 --> 00:16:56.940]  我說:主啊,入五了
[00:16:56.940 --> 00:16:58.940]  還有十年侍奉
[00:16:58.940 --> 00:17:00.940]  我說:減吧
[00:17:00.940 --> 00:17:02.940]  我問祂有什麼應該做
[00:17:02.940 --> 00:17:04.940]  有什麼不做
[00:17:04.940 --> 00:17:06.940]  再做
[00:17:06.940 --> 00:17:08.940]  好像很有意義的東西
[00:17:08.940 --> 00:17:10.940]  可不可以不要有那麼多精力
[00:17:10.940 --> 00:17:12.940]  再做那些好像很無謂的東西
[00:17:12.940 --> 00:17:14.940]  可不可以告訴我
[00:17:14.940 --> 00:17:16.940]  有些東西是在十年來
[00:17:16.940 --> 00:17:18.940]  我需要做的東西
[00:17:18.940 --> 00:17:20.940]  所以大體上上年年尾那幾個月
[00:17:20.940 --> 00:17:22.940]  我不斷在想這件事情
[00:17:22.940 --> 00:17:24.940]  有五個小時的心情
[00:17:24.940 --> 00:17:26.940]  在十二月的時候
[00:17:26.940 --> 00:17:28.940]  那個祈禱是我沒有試過那麼認真
[00:17:28.940 --> 00:17:30.940]  很久沒有那麼嚴肅的祈禱
[00:17:30.940 --> 00:17:32.940]  我跟上帝在爭論
[00:17:32.940 --> 00:17:34.940]  我問上帝
[00:17:34.940 --> 00:17:36.940]  其實已經試了二十多年
[00:17:36.940 --> 00:17:38.940]  其實你問我
[00:17:38.940 --> 00:17:40.940]  我是否很盡力
[00:17:40.940 --> 00:17:42.940]  我可以跟祂說我也很盡力
[00:17:42.940 --> 00:17:44.940]  我也很用心
[00:17:44.940 --> 00:17:48.940]  這十多年的裡邊
[00:17:48.940 --> 00:17:50.940]  我很少偷懶
[00:17:50.940 --> 00:17:52.940]  這十多年裡邊
[00:17:52.940 --> 00:17:54.940]  要做的事情我都有做
[00:17:54.940 --> 00:17:56.940]  我跟上帝說
[00:17:56.940 --> 00:17:58.940]  我可不可以已經做了二十多年
[00:17:58.940 --> 00:18:00.940]  可不可以在這十年裡邊輕鬆一點
[00:18:00.940 --> 00:18:02.940]  主
[00:18:02.940 --> 00:18:04.940]  我問祂
[00:18:04.940 --> 00:18:06.940]  遇到的事情可不可以遇得簡單一點
[00:18:06.940 --> 00:18:08.940]  不要那麼複雜
[00:18:08.940 --> 00:18:14.940]  帶著這個祈禱
[00:18:14.940 --> 00:18:16.940]  我覺得很對
[00:18:16.940 --> 00:18:18.940]  我帶著這個祈禱
[00:18:18.940 --> 00:18:20.940]  二、三年頭那幾個月
[00:18:20.940 --> 00:18:22.940]  我覺得很對
[00:18:22.940 --> 00:18:24.940]  我開始的心態是
[00:18:24.940 --> 00:18:26.940]  有複雜的事情就不要碰
[00:18:26.940 --> 00:18:32.940]  弟兄姊妹有什麼事
[00:18:32.940 --> 00:18:34.940]  看一看,轉個頭就忘記了
[00:18:34.940 --> 00:18:38.940]  有些事情你應該要說的
[00:18:38.940 --> 00:18:40.940]  就跟上帝說
[00:18:40.940 --> 00:18:42.940]  上帝說都不需要我說
[00:18:42.940 --> 00:18:44.940]  其他人說就可以了,走
[00:18:46.940 --> 00:18:48.940]  我開始體會
[00:18:48.940 --> 00:18:50.940]  十七十八字的
[00:18:50.940 --> 00:18:52.940]  裡面的傷痕
[00:18:52.940 --> 00:18:54.940]  拒絕被醫治
[00:18:54.940 --> 00:18:58.940]  我感覺到十七十八字裡面說
[00:18:58.940 --> 00:19:00.940]  上帝就算你告訴我
[00:19:00.940 --> 00:19:02.940]  接下來十年要做什麼
[00:19:02.940 --> 00:19:04.940]  你待我都像魚的鬼渣
[00:19:04.940 --> 00:19:06.940]  江河一樣
[00:19:06.940 --> 00:19:08.940]  你都是不可信的
