
[00:00:00.000 --> 00:00:04.000]  接着我們會看今天的經文
[00:04:49.000 --> 00:04:54.000]  那時的猶太人在波斯帝國的統治
[00:04:54.000 --> 00:04:56.000]  不過在波斯統治之前
[00:04:56.000 --> 00:05:00.000]  他們被巴比倫秘魯亡國
[00:05:00.000 --> 00:05:03.000]  然後巴比倫被波斯征服
[00:05:03.000 --> 00:05:08.000]  波斯帝國的阿哈徐魯王有一個很信任的臣子
[00:05:08.000 --> 00:05:11.000]  第三章一節是這樣介紹的
[00:05:11.000 --> 00:05:16.000]  他說他是亞格人哈米大他的兒子哈曼
[00:05:16.000 --> 00:05:20.000]  用了一個很長的篇幅去介紹他的背景
[00:05:20.000 --> 00:05:23.000]  為甚麼敘事者要這樣介紹呢
[00:05:23.000 --> 00:05:28.000]  是想說哈曼這個人和猶太人是世仇
[00:05:28.000 --> 00:05:34.000]  那個歷史淵源可以推到薩姆爾記
[00:05:34.000 --> 00:05:39.000]  說到亞瑪力王亞格的事件
[00:05:39.000 --> 00:05:44.000]  這個說法也是猶太拉比傳統這樣認為
[00:05:44.000 --> 00:05:49.000]  所以當日猶太的讀者讀到耳獅帖記的時候
[00:05:49.000 --> 00:05:54.000]  他們就明白敘事者在提醒他們一件事
[00:05:54.000 --> 00:06:00.000]  猶太人生在異邦遇到滅絕他們的勢力
[00:06:00.000 --> 00:06:04.000]  不是因為一時三刻的衝突
[00:06:04.000 --> 00:06:07.000]  而是歷史遺留下來的問題
[00:06:07.000 --> 00:06:12.000]  曾經有人就將為甚麼哈曼要種族清洗猶太人
[00:06:12.000 --> 00:06:14.000]  歸咎活該改
[00:06:14.000 --> 00:06:16.000]  為甚麼你不跪呢
[00:06:16.000 --> 00:06:18.000]  你跪就不會有事
[00:06:18.000 --> 00:06:21.000]  不過如果我們這樣理解這段經文的時候
[00:06:21.000 --> 00:06:26.000]  我們就知道哈曼只是借題發揮
[00:06:26.000 --> 00:06:30.000]  當沒底改堅持不跪的時候
[00:06:30.000 --> 00:06:33.000]  哈曼的反應就是生氣
[00:06:33.000 --> 00:06:36.000]  當他知道沒底改是猶太人的時候
[00:06:36.000 --> 00:06:39.000]  他就覺得單單殺了他
[00:06:39.000 --> 00:06:44.000]  仍然不能解決他內心的憤憤不平
[00:06:44.000 --> 00:06:47.000]  他要種族清洗所有的猶太人
[00:06:47.000 --> 00:06:50.000]  才可以消消氣
[00:06:50.000 --> 00:06:55.000]  於是哈曼就向阿哈徐老王進諫
[00:06:55.000 --> 00:06:59.000]  希望王可以支持他的做法
[00:06:59.000 --> 00:07:05.000]  我們來看看哈曼是怎樣遊說阿哈徐老
[00:07:05.000 --> 00:07:12.000]  他首先是用國安和經濟兩方面去遊說阿哈徐老
[00:07:12.000 --> 00:07:16.000]  三章八節他跟王說
[00:07:16.000 --> 00:07:20.000]  有一民族散居在王國各省的民族中
[00:07:20.000 --> 00:07:22.000]  與眾不同
[00:07:22.000 --> 00:07:25.000]  他們的律例和萬民的律例不同
[00:07:25.000 --> 00:07:28.000]  也不守王的律例
[00:07:28.000 --> 00:07:32.000]  所以容留他們對王無益
[00:07:32.000 --> 00:07:35.000]  這些都是很典型的政治思維
[00:07:35.000 --> 00:07:41.000]  跟王說非我族類其心必異
[00:07:41.000 --> 00:07:44.000]  哈曼在跟王的對話中
[00:07:44.000 --> 00:07:47.000]  沒有特別指明他們是猶太民族
[00:07:47.000 --> 00:07:52.000]  不過他強調猶太人的獨有風俗習慣
[00:07:52.000 --> 00:07:55.000]  與波斯的律例不同
[00:07:55.000 --> 00:07:59.000]  然後他就末底改的個別事件
[00:07:59.000 --> 00:08:01.000]  以偏概全的跟王說
[00:08:01.000 --> 00:08:04.000]  他們全部都不守法
[00:08:04.000 --> 00:08:08.000]  留他們在波斯帝國於王無益
[00:08:08.000 --> 00:08:12.000]  危害王統治的威權
[00:08:12.000 --> 00:08:17.000]  三章九節他從經濟的角度去吸引王
[00:08:17.000 --> 00:08:22.000]  王若以為好請下諭旨滅絕他們
[00:08:22.000 --> 00:08:27.000]  我就捐一萬他年得銀子交給管財政的人
[00:08:27.000 --> 00:08:29.000]  納入王的府府
[00:08:29.000 --> 00:08:34.000]  有學者認為這個金額是一萬他年得
[00:08:34.000 --> 00:08:37.000]  是國家幾年的收入
[00:08:37.000 --> 00:08:40.000]  要知道哈曼說這麼大的數字
[00:08:40.000 --> 00:08:43.000]  不是因為他本身很有錢
[00:08:43.000 --> 00:08:50.000]  而是他覺得當他殺了波斯帝國所有猶太人後
[00:08:50.000 --> 00:08:54.000]  可以得到這麼多的錢
[00:08:54.000 --> 00:08:59.000]  哈徐老王聽到他的建議後有什麼反應呢
[00:08:59.000 --> 00:09:03.000]  聽到這麼好的誘因
[00:09:03.000 --> 00:09:06.000]  完全好像是為他度身訂造
[00:09:06.000 --> 00:09:10.000]  哈徐老王當然是反應
[00:09:10.000 --> 00:09:17.000]  容讓哈曼進行利用王權以權謀私的計謀
[00:09:17.000 --> 00:09:21.000]  經文說他將御印戒指
[00:09:21.000 --> 00:09:27.000]  即是一些簽署法律文件的信物交給哈曼
[00:09:27.000 --> 00:09:35.000]  讓他可以打著法治的旗號去屠殺全部猶太人
[00:09:35.000 --> 00:09:42.000]  當莫迪改聽到自己和哈曼本身是一件私人恩怨
[00:09:42.000 --> 00:09:47.000]  最終牽連到整個猶太民族的時候
[00:09:47.000 --> 00:09:51.000]  四章一節給我們看到的反應是
[00:09:51.000 --> 00:09:56.000]  撕裂衣服披麻蒙灰然後痛哭哀號
[00:09:56.000 --> 00:10:01.000]  甚至整個猶太人群體都是這樣
[00:10:01.000 --> 00:10:08.000]  以斯帖透過他在宮中的眼目知道莫迪改的情況之後
[00:10:08.000 --> 00:10:11.000]  他有沒有反應呢 有
[00:10:11.000 --> 00:10:13.000]  經文說他非常憂愁
[00:10:13.000 --> 00:10:19.000]  他並不是對莫迪改或自己民族的人的悲痛無動於衷
[00:10:19.000 --> 00:10:21.000]  他有反應的
[00:10:21.000 --> 00:10:24.000]  你說他有沒有行動呢 有
[00:10:24.000 --> 00:10:31.000]  他把衣服給莫迪改 希望他可以脫下身上的麻衣
[00:10:31.000 --> 00:10:33.000]  是什麼意思呢
[00:10:33.000 --> 00:10:37.000]  可能就是送這套衣服表示什麼呢
[00:10:37.000 --> 00:10:41.000]  他想請莫迪改換了一套衣服
[00:10:41.000 --> 00:10:48.000]  他可以為了自己的情況搞出來的事
[00:10:48.000 --> 00:10:53.000]  自己進朝門去和黃三口六面處理這件事
[00:10:53.000 --> 00:10:57.000]  簡單來說就是他想洗手 與他無關
[00:10:57.000 --> 00:11:01.000]  但是莫迪改的反應接不接受呢
[00:11:01.000 --> 00:11:04.000]  不接受 為什麼呢
[00:11:04.000 --> 00:11:09.000]  他很想讓以斯帖知道這件事不是純粹的私人糾紛
[00:11:09.000 --> 00:11:16.000]  他很想以斯帖可以徹底了解為什麼他這麼哀傷
[00:11:16.000 --> 00:11:23.000]  並且希望他可以繼續了解清楚整件事的來龍去脈是什麼
[00:11:23.000 --> 00:11:26.000]  結果果然當他不接受的時候
[00:11:26.000 --> 00:11:30.000]  他再派一個人去了解清楚整件事
[00:11:30.000 --> 00:11:35.000]  從經文的敘事中我們可以看到第七節
[00:11:35.000 --> 00:11:38.000]  莫迪改告訴我們
[00:11:38.000 --> 00:11:44.000]  莫迪改將一切告訴他的使者
[00:11:44.000 --> 00:11:51.000]  他特別提到哈曼為滅絕猶太人答應捐入黃腐的銀數
[00:11:51.000 --> 00:11:56.000]  告訴以斯帖千年的人數很廣
[00:11:56.000 --> 00:11:59.000]  不是少數 不是小事
[00:11:59.000 --> 00:12:03.000]  第八節是說要滅絕猶太人的御子
[00:12:03.000 --> 00:12:07.000]  抄本都交給他的使者哈他格
[00:12:07.000 --> 00:12:11.000]  這件事已經開始有法理依據
[00:12:11.000 --> 00:12:14.000]  不是醞釀初期 已經成熟了
[00:12:14.000 --> 00:12:16.000]  將會發生的了
[00:12:16.000 --> 00:12:20.000]  然後第八節下就是
[00:12:20.000 --> 00:12:22.000]  莫迪改開始表明來意
[00:12:22.000 --> 00:12:24.000]  他有一個請求
[00:12:24.000 --> 00:12:31.000]  他希望以斯帖能夠為他的同胞去求情
[00:12:31.000 --> 00:12:36.000]  為他的同胞去見王
[00:12:36.000 --> 00:12:39.000]  一向被動 沒有什麼話
[00:12:39.000 --> 00:12:48.000]  或者在之前幾章都將以斯帖描繪成一個逆來順受的女子
[00:12:48.000 --> 00:12:54.000]  但他在這裡的回應卻是顛覆他過往的作風
[00:12:54.000 --> 00:12:56.000]  他做什麼
[00:12:56.000 --> 00:13:01.000]  他推辭莫迪改對他的請求
[00:13:01.000 --> 00:13:04.000]  他講了以下的一番說話
[00:13:04.000 --> 00:13:09.000]  他說王所有的臣服和各省的百姓都知道有一個定例
[00:13:09.000 --> 00:13:13.000]  如果未奉召見 擅入內院見王的
[00:13:13.000 --> 00:13:16.000]  無論男女都會被處死
[00:13:16.000 --> 00:13:20.000]  除非王向他伸出金杖不得存活
[00:13:20.000 --> 00:13:26.000]  但我沒有被召進去見王已經有三十天了
[00:13:26.000 --> 00:13:30.000]  以斯帖去跟莫迪改說什麼
[00:13:30.000 --> 00:13:35.000]  他說他愛莫能助
[00:13:35.000 --> 00:13:42.000]  他跟他說為什麼他無所作為的理由
[00:13:42.000 --> 00:13:44.000]  他有原因的
[00:13:44.000 --> 00:13:49.000]  他首先講出一個法理依據
[00:13:49.000 --> 00:13:51.000]  他講出波斯有一條法例
[00:13:51.000 --> 00:13:54.000]  人不可以擅自去見王
[00:13:54.000 --> 00:13:58.000]  否則會被處死
[00:13:58.000 --> 00:14:01.000]  如果我們再看整段經文的時候
[00:14:01.000 --> 00:14:09.000]  就會知道整個滅族的預令頒佈在他做王後之後多少年
[00:14:09.000 --> 00:14:13.000]  是他做王後第五年之後才發生
[00:14:13.000 --> 00:14:18.000]  再加上他已經沒有見王已經有多少天
[00:14:18.000 --> 00:14:20.000]  三十天
[00:14:20.000 --> 00:14:24.000]  以斯帖心裏盤算的是什麼
[00:14:24.000 --> 00:14:26.000]  哈曼可以見王
[00:14:26.000 --> 00:14:30.000]  但自己卻沒有機會
[00:14:30.000 --> 00:14:34.000]  他又再想我已經做了王後五年
[00:14:34.000 --> 00:14:40.000]  王對他的熱情大概冷了一大截
[00:14:40.000 --> 00:14:44.000]  加上現實的情況就是三十天都沒有見
[00:14:44.000 --> 00:14:50.000]  他更加證明自己的估算是沒有錯的
[00:14:50.000 --> 00:14:56.000]  他又再想如果種族清洗猶太人是一件於王有益的事
[00:14:56.000 --> 00:15:00.000]  王怎會為了一個區區被冷落的王後
[00:15:00.000 --> 00:15:03.000]  向他伸出金杖呢
[00:15:03.000 --> 00:15:04.000]  簡單的總結就是
[00:15:04.000 --> 00:15:09.000]  以斯帖就是看著自己的袋有多少東西
[00:15:09.000 --> 00:15:12.000]  而去決定做還是不做
[00:15:12.000 --> 00:15:14.000]  而他得出的結論就是
[00:15:14.000 --> 00:15:17.000]  做就死定了
[00:15:17.000 --> 00:15:21.000]  老實說怕死是人之常情
[00:15:21.000 --> 00:15:25.000]  以斯帖的回應就是他怕死
[00:15:25.000 --> 00:15:30.000]  當末底改聽到從太監帶來的回覆的時候
[00:15:30.000 --> 00:15:33.000]  末底改也是一個聰明的人
[00:15:33.000 --> 00:15:38.000]  他聽得出以斯帖的潛台詞是什麼
[00:15:38.000 --> 00:15:42.000]  末底改就托人這樣回覆以斯帖
[00:15:42.000 --> 00:15:49.000]  他說你不要自己以為在王宮裡強過任何猶太人得以倖免
[00:15:49.000 --> 00:15:52.000]  此時你若閉口不言
[00:15:52.000 --> 00:15:56.000]  猶太人必從別處得解脫蒙拯救
[00:15:56.000 --> 00:15:59.000]  你和你父家必自滅亡
[00:15:59.000 --> 00:16:02.000]  焉知你得了王後的位分
[00:16:02.000 --> 00:16:07.000]  不是為了現今的機會嗎
[00:16:07.000 --> 00:16:13.000]  17節可能是我們慣常被引用的一段經文
[00:16:13.000 --> 00:16:14.000]  很百搭的
[00:16:14.000 --> 00:16:17.000]  總之教會找你工作的時候就會跟你說
[00:16:17.000 --> 00:16:19.000]  焉知你得了王後的位分
[00:16:19.000 --> 00:16:22.000]  不是為了現今的機會嗎
[00:16:22.000 --> 00:16:25.000]  不過我想說末底改的說話
[00:16:25.000 --> 00:16:27.000]  不是只有這一句
[00:16:27.000 --> 00:16:30.000]  我們去看看其他
[00:16:30.000 --> 00:16:33.000]  首先他跟以斯帖這樣說
[00:16:33.000 --> 00:16:38.000]  如果你不出聲
[00:16:38.000 --> 00:16:40.000]  事件真的發生了
[00:16:40.000 --> 00:16:43.000]  整個猶太人被滅絕的時候
[00:16:43.000 --> 00:16:47.000]  你不要以為沒有人知道你是猶太人
[00:16:47.000 --> 00:16:49.000]  你可以置身事外
[00:16:49.000 --> 00:16:53.000]  你可以獨善其身
[00:16:53.000 --> 00:16:56.000]  不要有這樣的意圖
[00:16:56.000 --> 00:16:59.000]  並且他跟他說
[00:16:59.000 --> 00:17:02.000]  如果你在這個關鍵的時候
[00:17:02.000 --> 00:17:04.000]  你沉默的話
[00:17:04.000 --> 00:17:06.000]  末底改跟以斯帖表達
[00:17:06.000 --> 00:17:11.000]  他相信猶太人可以從別處得到解脫
[00:17:11.000 --> 00:17:14.000]  這個別處是什麼呢
[00:17:14.000 --> 00:17:17.000]  當然我們現在所看的翻譯
[00:17:17.000 --> 00:17:19.000]  希伯來文的翻譯
[00:17:19.000 --> 00:17:20.000]  他沒有說什麼
[00:17:20.000 --> 00:17:22.000]  不過另外兩個希臘文的版本
[00:17:22.000 --> 00:17:26.000]  從別處指明是上帝
[00:17:26.000 --> 00:17:30.000]  末底改說上帝會用其他方式
[00:17:30.000 --> 00:17:34.000]  令到他的子民可以得救
[00:17:34.000 --> 00:17:36.000]  得拯救
[00:17:36.000 --> 00:17:40.000]  但是如果你這個時候仍然不出聲
[00:17:40.000 --> 00:17:43.000]  當猶太人被拯救的時候
[00:17:43.000 --> 00:17:45.000]  你的贊物換來的
[00:17:45.000 --> 00:17:48.000]  不是你可以分享他們的喜悅
[00:17:48.000 --> 00:17:53.000]  而是你和你的父家必至滅亡
[00:17:53.000 --> 00:17:56.000]  末底改說什麼呢
[00:17:56.000 --> 00:17:59.000]  跟以斯帖說的是
[00:17:59.000 --> 00:18:05.000]  你覺得你為了猶太人冒險去見王
[00:18:05.000 --> 00:18:08.000]  會死的
[00:18:08.000 --> 00:18:13.000]  你是怕死而不去見王
[00:18:13.000 --> 00:18:17.000]  但是如果你不敢做的時候
[00:18:17.000 --> 00:18:18.000]  不應該這樣說
[00:18:18.000 --> 00:18:21.000]  你覺得你這樣冒險會死
[00:18:21.000 --> 00:18:24.000]  但是如果你不敢做的時候
[00:18:24.000 --> 00:18:26.000]  其實你最終還是會死的
[00:18:26.000 --> 00:18:28.000]  最終還是會滅亡的
[00:18:28.000 --> 00:18:30.000]  所以廣東話有一句話
[00:18:30.000 --> 00:18:34.000]  橫又死 墊又死
[00:18:34.000 --> 00:18:37.000]  所以跟他在說什麼呢
[00:18:37.000 --> 00:18:39.000]  你做不做都死了
[00:18:39.000 --> 00:18:42.000]  做還是不做
[00:18:42.000 --> 00:18:44.000]  搏還是不搏
[00:18:44.000 --> 00:18:47.000]  賭仔心態就是搏
[00:18:47.000 --> 00:18:49.000]  就是是不是都死了
[00:18:49.000 --> 00:18:52.000]  跟自己說不會後悔
[00:18:52.000 --> 00:18:56.000]  不過末底改說話的重點不是
[00:18:56.000 --> 00:18:58.000]  以斯帖你會不會死
[00:18:58.000 --> 00:19:00.000]  他最後那句雖然是很百搭
[00:19:00.000 --> 00:19:02.000]  但也是最重要的
[00:19:02.000 --> 00:19:05.000]  你今天得到王后的位分
[00:19:05.000 --> 00:19:08.000]  就是為了現在這個時刻
[00:19:08.000 --> 00:19:13.000]  這個時刻你可以為你自己的同胞去求情
[00:19:13.000 --> 00:19:17.000]  要記住這個行動
[00:19:17.000 --> 00:19:21.000]  不一定是對以斯帖最有利的
[00:19:21.000 --> 00:19:24.000]  但是末底改想提醒以斯帖
[00:19:24.000 --> 00:19:26.000]  你不要覺得你現在有一個
[00:19:26.000 --> 00:19:29.000]  王后的身份是一個偶然
[00:19:29.000 --> 00:19:33.000]  不要以為這個是自己的特權
[00:19:33.000 --> 00:19:35.000]  而是要去想
[00:19:35.000 --> 00:19:38.000]  你在這個身份上有什麼責任
[00:19:38.000 --> 00:19:41.000]  你有什麼要去做
[00:19:41.000 --> 00:19:45.000]  當末底改這一番動之以情
[00:19:45.000 --> 00:19:47.000]  遂知以利的說話
[00:19:47.000 --> 00:19:49.000]  是不是呢
[00:19:49.000 --> 00:19:52.000]  還是其實末底改這一番
[00:19:52.000 --> 00:19:55.000]  帶著恐嚇以斯帖的說話
[00:19:55.000 --> 00:19:58.000]  就是說你做不做都死了
[00:19:58.000 --> 00:20:00.000]  但同時也是跟他說
[00:20:00.000 --> 00:20:01.000]  你得到王后的位分
[00:20:01.000 --> 00:20:05.000]  其實在你人生有更大的目的和意義的時候
[00:20:05.000 --> 00:20:08.000]  以斯帖聽完之後
[00:20:08.000 --> 00:20:12.000]  他的心態有些改變
[00:20:12.000 --> 00:20:18.000]  他由怕死轉到死就死吧
[00:20:18.000 --> 00:20:21.000]  說得出這一句
[00:20:21.000 --> 00:20:26.000]  他可能慢慢克服了內心的一些掙扎
[00:20:26.000 --> 00:20:29.000]  他慢慢有些改變
[00:20:29.000 --> 00:20:33.000]  如果我們有看之前以斯帖的二章
[00:20:33.000 --> 00:20:34.000]  對他的描寫的時候
[00:20:34.000 --> 00:20:35.000]  我們就知道
[00:20:35.000 --> 00:20:38.000]  他起初好像沒有什麼個人意志
[00:20:38.000 --> 00:20:40.000]  別人叫他怎樣他就怎樣
[00:20:40.000 --> 00:20:45.000]  他本身是一個沒有什麼意志的孤兒
[00:20:45.000 --> 00:20:48.000]  但慢慢他在這裡有些轉變
[00:20:48.000 --> 00:20:51.000]  他開始變得積極
[00:20:51.000 --> 00:20:55.000]  積極在於過往末底改叫他做什麼他就做
[00:20:55.000 --> 00:21:00.000]  但這裡他開始命令末底改幫他做事
[00:21:00.000 --> 00:21:04.000]  他叫末底改召集書生所有的兄弟
[00:21:04.000 --> 00:21:06.000]  為他禁食
[00:21:06.000 --> 00:21:09.000]  然後他和他的宮女都要這樣做
[00:21:09.000 --> 00:21:10.000]  然後他就怎樣
[00:21:10.000 --> 00:21:13.000]  為例去見王
[00:21:13.000 --> 00:21:19.000]  他開始去計劃怎樣去救猶太人
[00:21:19.000 --> 00:21:24.000]  他夠膽去違法去見王
[00:21:24.000 --> 00:21:28.000]  在過程裡面那一刻他就是很快
[00:21:28.000 --> 00:21:32.000]  上帝有沒有跟他講話?沒有
[00:21:32.000 --> 00:21:35.000]  有沒有先知的意象?沒有
[00:21:35.000 --> 00:21:40.000]  有沒有預先有什麼的應許說你沒事?沒有
[00:21:40.000 --> 00:21:44.000]  他在三毛的情況下
[00:21:44.000 --> 00:21:46.000]  沒有東西可以保障
[00:21:46.000 --> 00:21:48.000]  他進去要去見王的時候
[00:21:48.000 --> 00:21:52.000]  他內心都是戰戰兢兢的
[00:21:52.000 --> 00:21:54.000]  五章一到
[00:21:54.000 --> 00:21:58.000]  八節我們看到的意思帖仍然是很害怕的
[00:21:58.000 --> 00:22:00.000]  當你有行動的時候
[00:22:00.000 --> 00:22:04.000]  不代表你有勇氣走出第一步
[00:22:04.000 --> 00:22:07.000]  之後再走下去都可以很害怕
[00:22:07.000 --> 00:22:10.000]  你看到王問他
[00:22:10.000 --> 00:22:13.000]  你要什麼?就是國旗一半我都給你了
[00:22:13.000 --> 00:22:14.000]  他有什麼要求?
[00:22:14.000 --> 00:22:18.000]  第一個要求就是你帶哈曼來跟我吃飯
[00:22:18.000 --> 00:22:20.000]  吃飯的時候王又再問的時候
[00:22:20.000 --> 00:22:22.000]  你要什麼?皇后
[00:22:22.000 --> 00:22:25.000]  你要什麼我都給你了
[00:22:25.000 --> 00:22:28.000]  五章你看到就是
[00:22:28.000 --> 00:22:30.000]  他的說話講到一半
[00:22:30.000 --> 00:22:32.000]  有沒有再講下去?沒有
[00:22:32.000 --> 00:22:34.000]  吞回肚子裡
[00:22:34.000 --> 00:22:35.000]  害怕
[00:22:35.000 --> 00:22:36.000]  不敢再講
[00:22:36.000 --> 00:22:42.000]  你第二天再帶哈曼來跟我吃飯吧
[00:22:42.000 --> 00:22:44.000]  到了第七章
[00:22:44.000 --> 00:22:49.000]  以斯帖才敢和哈曼當面對質
[00:22:49.000 --> 00:22:55.000]  向王表露自己猶太人的身份
[00:22:55.000 --> 00:22:56.000]  到了第七章
[00:22:56.000 --> 00:22:59.000]  他才和書山城裡面上帝的子民
[00:22:59.000 --> 00:23:01.000]  作身份上的認同
[00:23:01.000 --> 00:23:03.000]  以斯帖在這裡成為他們的使者
[00:23:03.000 --> 00:23:06.000]  為他們的家人做了一番心願
[00:23:06.000 --> 00:23:10.000]  他在這裡表露自己猶太人的身份
[00:23:10.000 --> 00:23:12.000]  在這裡成為他們的使者
[00:23:12.000 --> 00:23:13.000]  為他們發聲
[00:23:13.000 --> 00:23:19.000]  向王發出請求
[00:23:19.000 --> 00:23:20.000]  有時候我們
[00:23:20.000 --> 00:23:22.000]  我經常覺得上帝的請求
[00:23:22.000 --> 00:23:26.000]  有時候是藉著人去成就
[00:23:26.000 --> 00:23:29.000]  尤其在歷史關鍵的時候
[00:23:29.000 --> 00:23:33.000]  神怎樣去成就他和人納約的應許
[00:23:33.000 --> 00:23:37.000]  有時候不是藉著神跡的介入
[00:23:37.000 --> 00:23:40.000]  是透過一些人做一些
[00:23:40.000 --> 00:23:44.000]  好像很平凡的事情去成就
[00:23:44.000 --> 00:23:46.000]  要記住有時候人的參與
[00:23:46.000 --> 00:23:51.000]  人的因素都是重要的
[00:23:51.000 --> 00:23:56.000]  我們可能身處在一個很黑暗的時代
[00:23:56.000 --> 00:23:58.000]  經常說要持守照命
[00:23:58.000 --> 00:24:02.000]  或者堅持信念
[00:24:02.000 --> 00:24:05.000]  很不容易
[00:24:05.000 --> 00:24:09.000]  因為黑暗的日子好像沒完沒了
[00:24:09.000 --> 00:24:12.000]  黑暗的日子好像越來越黑
[00:24:12.000 --> 00:24:16.000]  我們經常問究竟何時才會重光
[00:24:16.000 --> 00:24:19.000]  又或者在這個過程中
