
[00:00:00.000 --> 00:00:03.000]  Floor Church 弟兄姊妹平安
[00:02:54.000 --> 00:02:59.000]  用刀殺了你的先知,只剩下我一個人
[00:02:59.000 --> 00:03:03.000]  他們還要尋索我的命
[00:03:03.000 --> 00:03:07.000]  耶和華說:你出來站在山上
[00:03:07.000 --> 00:03:10.000]  在我面前,那裡
[00:03:10.000 --> 00:03:13.000]  耶和華從那裡經過
[00:03:13.000 --> 00:03:16.000]  在他面前有裂風大作
[00:03:16.000 --> 00:03:18.000]  崩山碎石
[00:03:18.000 --> 00:03:21.000]  耶和華卻不在風中
[00:03:21.000 --> 00:03:23.000]  風後地震
[00:03:23.000 --> 00:03:25.000]  耶和華卻不在其中
[00:03:25.000 --> 00:03:27.000]  地震後有火
[00:03:27.000 --> 00:03:30.000]  耶和華也不在火中
[00:03:30.000 --> 00:03:33.000]  火後有微小的聲音
[00:03:33.000 --> 00:03:35.000]  伊利亞聽見
[00:03:35.000 --> 00:03:37.000]  就用外焉蒙上蓮
[00:03:37.000 --> 00:03:40.000]  出來站在洞口
[00:03:40.000 --> 00:03:42.000]  有聲音向他說
[00:03:42.000 --> 00:03:46.000]  伊利亞,你在這裡作什麼?
[00:03:46.000 --> 00:03:51.000]  他說:我為耶和華盲君之臣大發熱心
[00:03:51.000 --> 00:03:57.000]  因為以色列人背棄了你的約,毀壞了你的壇
[00:03:57.000 --> 00:04:02.000]  用刀殺了你的先知,只剩下我一個人
[00:04:02.000 --> 00:04:06.000]  他們還要尋索我的命
[00:04:06.000 --> 00:04:08.000]  耶和華對他說
[00:04:08.000 --> 00:04:13.000]  你回去,從旺野往大馬色去
[00:04:13.000 --> 00:04:18.000]  到遙高哈舍作阿南王
[00:04:18.000 --> 00:04:23.000]  由高寧氏的孫子耶和作以色列王
[00:04:23.000 --> 00:04:31.000]  並告阿伯米荷拉人沙發的兒子伊利沙作先知接續你
[00:04:31.000 --> 00:04:36.000]  本來躲避哈舍之都的必被耶和所殺
[00:04:36.000 --> 00:04:41.000]  躲避耶和之都的必被伊利沙所殺
[00:04:41.000 --> 00:04:46.000]  但我在以色列人中自己留下七千人
[00:04:46.000 --> 00:04:49.000]  自未曾向巴力屈膝
[00:04:49.000 --> 00:04:53.000]  未曾與巴力親聚的
[00:04:53.000 --> 00:04:56.000]  我們一起禱告
[00:04:56.000 --> 00:04:59.000]  慈愛天父我們感謝你
[00:04:59.000 --> 00:05:02.000]  因為你的愛吸引我們
[00:05:02.000 --> 00:05:06.000]  因為你的愛招聚我們
[00:05:06.000 --> 00:05:13.000]  讓我們這群分隔在世界各地的弟兄姊妹
[00:05:13.000 --> 00:05:17.000]  可以因著你自己的愛我們在這裡聚集
[00:05:17.000 --> 00:05:21.000]  聚集在這個時空中一起敬拜去讚美你
[00:05:21.000 --> 00:05:24.000]  求你這一刻都與我們同在
[00:05:24.000 --> 00:05:28.000]  幫助我們,幫助孩子可以說得清楚
[00:05:28.000 --> 00:05:31.000]  幫助弟兄姊妹可以聽得明白
[00:05:31.000 --> 00:05:33.000]  幫助我們聽完之後
[00:05:33.000 --> 00:05:36.000]  可以有能力去實踐出來
[00:05:36.000 --> 00:05:39.000]  去榮耀去見證你自己的名
[00:05:39.000 --> 00:05:42.000]  祈禱奉主的名,阿們
[00:05:42.000 --> 00:05:48.000]  全本聖經只有兩個地方
[00:05:48.000 --> 00:05:50.000]  下一張,麻煩你
[00:05:50.000 --> 00:05:54.000]  是直接提及這七千人的故事
[00:05:54.000 --> 00:05:58.000]  他們分別記載在舊約
[00:05:58.000 --> 00:06:02.000]  剛才所讀的獵王記上十九章十八節
[00:06:02.000 --> 00:06:07.000]  另一個是記載在新約的羅馬書十一章四節
[00:06:07.000 --> 00:06:12.000]  但因為羅馬書十一章四節很明顯是引用
[00:06:12.000 --> 00:06:17.000]  來自獵王記上十九章十八節
[00:06:17.000 --> 00:06:20.000]  所以嚴格來說
[00:06:20.000 --> 00:06:26.000]  全本聖經只用了獵王記上十九章十八節
[00:06:26.000 --> 00:06:30.000]  一節經文,總共十二個希伯來字
[00:06:30.000 --> 00:06:33.000]  去記錄這七千人的故事
[00:06:33.000 --> 00:06:39.000]  因此如果我們要更全面地了解
[00:06:39.000 --> 00:06:41.000]  這七千人的生命故事
[00:06:41.000 --> 00:06:45.000]  我們可以更全面地去起他們的底
[00:06:45.000 --> 00:06:49.000]  我們就必須要借助其他的經文
[00:06:49.000 --> 00:06:56.000]  而這些經文分別分佈在獵王記上十六章至二十二章
[00:06:56.000 --> 00:06:59.000]  不過因為時間關係
[00:06:59.000 --> 00:07:04.000]  我們只會涉獵十六至十九章這四章經文
[00:07:04.000 --> 00:07:07.000]  所以今天我們可能會遊走很多不同的經文
[00:07:07.000 --> 00:07:12.000]  希望弟兄姊妹可以在當中和我們一起去思考這些經文
[00:07:12.000 --> 00:07:20.000]  首先讓我們先看看獵王記上十九章十八節經文所處的位置
[00:07:20.000 --> 00:07:26.000]  如果熟悉伊利亞先知求死故事的弟兄姊妹
[00:07:26.000 --> 00:07:28.000]  相信都會知道
[00:07:28.000 --> 00:07:34.000]  伊利亞先知在加密山上戰勝了四百五十位巴黎先知之後
[00:07:34.000 --> 00:07:37.000]  他滿心歡喜地以為
[00:07:37.000 --> 00:07:45.000]  整個阿哈和耶駒會悔改歸向神
[00:07:45.000 --> 00:07:49.000]  可惜現實卻不似預期
[00:07:49.000 --> 00:07:54.000]  阿哈和耶駒不單止沒有悔改
[00:07:54.000 --> 00:07:58.000]  反而變本加厲找人去追殺伊利亞
[00:07:58.000 --> 00:08:02.000]  因為伊利亞在極度失望和驚慌之下
[00:08:02.000 --> 00:08:05.000]  他急急忙忙地用了幾十天的時間
[00:08:05.000 --> 00:08:10.000]  輾轉地到河獵山的山洞
[00:08:10.000 --> 00:08:12.000]  在山洞裡
[00:08:12.000 --> 00:08:16.000]  神跟伊利亞說了五句話
[00:08:16.000 --> 00:08:22.000]  而這五句話就記載在弟兄姊妹剛才所讀的十節經文裡
[00:08:22.000 --> 00:08:26.000]  在這十節經文裡
[00:08:26.000 --> 00:08:34.000]  他先後重複了兩次問伊利亞你在這裡做什麼
[00:08:34.000 --> 00:08:37.000]  他的目的就是要伊利亞冷靜下來
[00:08:37.000 --> 00:08:40.000]  思考一下自己當下的情況
[00:08:40.000 --> 00:08:48.000]  然後就吩咐他去高納哈舌和耶駒和伊利沙
[00:08:48.000 --> 00:08:54.000]  他為了回應伊利亞在第十和第十四節裡的那兩句牢騷
[00:08:54.000 --> 00:08:56.000]  那兩句一模一樣的牢騷
[00:08:56.000 --> 00:08:57.000]  牢騷是說什麼呢?
[00:08:57.000 --> 00:09:01.000]  我為耶和華盲君之臣大發熱心
[00:09:01.000 --> 00:09:05.000]  因為以色列人背棄了你的約,毀壞了你的壇
[00:09:05.000 --> 00:09:08.000]  用刀殺了你的先知,只剩下我一個人
[00:09:08.000 --> 00:09:11.000]  他們說要尋索我的命
[00:09:11.000 --> 00:09:16.000]  為了要回應伊利亞這一句話
[00:09:16.000 --> 00:09:19.000]  他在伊利亞臨下山之前
[00:09:19.000 --> 00:09:21.000]  臨出山洞的時候
[00:09:21.000 --> 00:09:23.000]  他就加上一句
[00:09:23.000 --> 00:09:28.000]  但我在以色列中為自己留下七千人
[00:09:28.000 --> 00:09:31.000]  是未曾向巴力屈膝
[00:09:31.000 --> 00:09:34.000]  未曾向巴力親嘴
[00:09:34.000 --> 00:09:37.000]  於是這七千人的故事
[00:09:37.000 --> 00:09:41.000]  就在這樣的情況下被記錄在聖經裡
[00:09:41.000 --> 00:09:45.000]  提到這七千人
[00:09:45.000 --> 00:09:48.000]  神提到這七千人的其中一個目的
[00:09:48.000 --> 00:09:51.000]  是要告訴伊利亞
[00:09:51.000 --> 00:09:54.000]  當時在以色列人當中
[00:09:54.000 --> 00:09:57.000]  仍然專一信靠神
[00:09:57.000 --> 00:09:59.000]  除了伊利亞你之外
[00:09:59.000 --> 00:10:01.000]  還有七千人
[00:10:01.000 --> 00:10:05.000]  但同時間神又好好在這經文當中
[00:10:05.000 --> 00:10:10.000]  留下了有關七千人的兩方面的資料
[00:10:10.000 --> 00:10:12.000]  第一方面就是
[00:10:12.000 --> 00:10:15.000]  這七千人全部都是以色列人
[00:10:15.000 --> 00:10:17.000]  第二個資料就是
[00:10:17.000 --> 00:10:22.000]  這七千人是和伊利亞同時期的以色列人
[00:10:22.000 --> 00:10:26.000]  既然他們是屬於伊利亞同時期的以色列人
[00:10:26.000 --> 00:10:28.000]  所以我們就可以推斷
[00:10:28.000 --> 00:10:30.000]  他們應該和伊利亞一樣
[00:10:30.000 --> 00:10:34.000]  是生活在公元前九世紀
[00:10:34.000 --> 00:10:39.000]  根據聖經的記載
[00:10:39.000 --> 00:10:43.000]  這個時期可算是以色列人最叛逆
[00:10:43.000 --> 00:10:47.000]  最不信和宗教方面最混亂的時期
[00:10:47.000 --> 00:10:50.000]  當時以色列已經從大衛
[00:10:50.000 --> 00:10:53.000]  即是所羅門時期的聯合王朝
[00:10:53.000 --> 00:10:55.000]  一分為二
[00:10:55.000 --> 00:10:59.000]  分裂成為以色列國和猶太國
[00:10:59.000 --> 00:11:05.000]  兩個分裂王朝時期
[00:11:05.000 --> 00:11:08.000]  經文在第十八節說
[00:11:08.000 --> 00:11:12.000]  但我在以色列人中為自己留下七千人
[00:11:12.000 --> 00:11:14.000]  當中的以色列
[00:11:14.000 --> 00:11:19.000]  相信是指分裂後的北角以色列國
[00:11:19.000 --> 00:11:21.000]  而這七千人相信
[00:11:21.000 --> 00:11:26.000]  很大可能是生活在北角的以色列國
[00:11:26.000 --> 00:11:29.000]  那些星斗市民和善子
[00:11:29.000 --> 00:11:32.000]  熟悉這段歷史的弟兄姊妹
[00:11:32.000 --> 00:11:34.000]  相信都會知道
[00:11:34.000 --> 00:11:36.000]  位於北面以色列國
[00:11:36.000 --> 00:11:38.000]  在分裂初期
[00:11:38.000 --> 00:11:41.000]  在耶羅波安的帶領下
[00:11:41.000 --> 00:11:43.000]  開始偏離神
[00:11:43.000 --> 00:11:45.000]  去拜偶像
[00:11:45.000 --> 00:11:48.000]  在歷時七八十年後
[00:11:48.000 --> 00:11:52.000]  到了這七千人的年代
[00:11:52.000 --> 00:11:54.000]  在阿蝦的統治下
[00:11:54.000 --> 00:11:56.000]  更加變本加厲
[00:11:56.000 --> 00:12:02.000]  整個群體已經叛逆到極點
[00:12:02.000 --> 00:12:05.000]  因為根據獵王記
[00:12:05.000 --> 00:12:10.000]  上十六章三十三節的經文
[00:12:10.000 --> 00:12:12.000]  我們下一章可以看到
[00:12:12.000 --> 00:12:14.000]  他這樣形容
[00:12:14.000 --> 00:12:17.000]  阿蝦行而胡說眼中看為惡的事
[00:12:17.000 --> 00:12:20.000]  比他以前的獵王更甚
[00:12:20.000 --> 00:12:22.000]  他犯了李伯
[00:12:22.000 --> 00:12:25.000]  即是兒子耶羅波安所犯的罪
[00:12:25.000 --> 00:12:30.000]  又娶了西頓王傑巴力的女兒
[00:12:30.000 --> 00:12:32.000]  夜洗別為妻
[00:12:32.000 --> 00:12:34.000]  去侍奉巴力
[00:12:34.000 --> 00:12:37.000]  在瑟瑪利亞建造巴力廟
[00:12:37.000 --> 00:12:40.000]  在廟內為巴力祝壇
[00:12:40.000 --> 00:12:44.000]  阿蝦又作亞瑟拉所行的野
[00:12:44.000 --> 00:12:47.000]  惹禍說以色列神的怒氣
[00:12:47.000 --> 00:12:50.000]  比以前的豬王更甚
[00:12:50.000 --> 00:12:54.000]  這裡說他比以前的豬王更甚
[00:12:54.000 --> 00:12:56.000]  比以前的豬王更壞
[00:12:56.000 --> 00:13:00.000]  經文形容阿蝦
[00:13:00.000 --> 00:13:04.000]  是叛逆和不信道的極點
[00:13:04.000 --> 00:13:07.000]  如果再參考以利亞
[00:13:07.000 --> 00:13:09.000]  剛才我所說的
[00:13:09.000 --> 00:13:14.000]  十九章十節和十四節的路數
[00:13:14.000 --> 00:13:17.000]  以色列人背棄了神的約
[00:13:17.000 --> 00:13:18.000]  毀為神的壇
[00:13:18.000 --> 00:13:20.000]  用刀殺先知
[00:13:20.000 --> 00:13:22.000]  我們可以看到
[00:13:22.000 --> 00:13:24.000]  阿蝦王的叛逆
[00:13:24.000 --> 00:13:27.000]  除了自己去敬拜
[00:13:27.000 --> 00:13:29.000]  侍奉巴力之外
[00:13:29.000 --> 00:13:31.000]  他還在全國各地
[00:13:31.000 --> 00:13:34.000]  大力建造巴力神廟
[00:13:34.000 --> 00:13:38.000]  進一步引誘人民
[00:13:38.000 --> 00:13:41.000]  轉向敬拜巴力之外
[00:13:41.000 --> 00:13:45.000]  他還積極引導
[00:13:45.000 --> 00:13:47.000]  縱容以色列人
[00:13:47.000 --> 00:13:49.000]  去拆毀耶和華的祭壇
[00:13:49.000 --> 00:13:51.000]  去迫不及待
[00:13:51.000 --> 00:13:55.000]  甚至殺害信奉耶和華神的人
[00:13:55.000 --> 00:13:58.000]  這個情況就像早幾年
[00:13:58.000 --> 00:14:00.000]  ISIS那樣
[00:14:00.000 --> 00:14:03.000]  又或者像這幾年
[00:14:03.000 --> 00:14:07.000]  某些極權國家一樣
[00:14:07.000 --> 00:14:09.000]  毫不講理
[00:14:09.000 --> 00:14:11.000]  很粗暴地去拆十字架
[00:14:11.000 --> 00:14:13.000]  拆教堂
[00:14:13.000 --> 00:14:16.000]  甚至乎在政治迫害信徒
[00:14:16.000 --> 00:14:17.000]  關押信徒
[00:14:17.000 --> 00:14:19.000]  殺害信徒
[00:14:19.000 --> 00:14:21.000]  我相信這些圖像
[00:14:21.000 --> 00:14:23.000]  相信大家都歷歷在目
[00:14:23.000 --> 00:14:26.000]  不過以色列在阿蝦
[00:14:26.000 --> 00:14:28.000]  軟硬建師之後
[00:14:28.000 --> 00:14:31.000]  一方面建造巴力神廟
[00:14:31.000 --> 00:14:35.000]  一方面全力鼓吹全民拜巴力
[00:14:35.000 --> 00:14:36.000]  另一方面
[00:14:36.000 --> 00:14:38.000]  他又用全面管治
[00:14:38.000 --> 00:14:41.000]  不是,是全面打壓的形式
[00:14:41.000 --> 00:14:43.000]  去迫不及待
[00:14:43.000 --> 00:14:45.000]  去殺害不肯信服
[00:14:45.000 --> 00:14:49.000]  不肯信從他去拜巴力的先知和人民
[00:14:49.000 --> 00:14:54.000]  以致在當時整個以色列國
[00:14:54.000 --> 00:14:58.000]  當時應該有百多二百萬人口當中
[00:14:58.000 --> 00:15:00.000]  變節的變節
[00:15:00.000 --> 00:15:01.000]  改教的改教
[00:15:01.000 --> 00:15:03.000]  跪低的跪低
[00:15:03.000 --> 00:15:05.000]  殺害的殺害
[00:15:05.000 --> 00:15:08.000]  最後只剩下七千零一人
[00:15:08.000 --> 00:15:11.000]  是未向巴力屈膝
[00:15:11.000 --> 00:15:15.000]  未曾與巴力親嘴
[00:15:15.000 --> 00:15:17.000]  而在社會方面
[00:15:17.000 --> 00:15:21.000]  我們在十九章一至二節裡
[00:15:21.000 --> 00:15:23.000]  我們下一章的部分
[00:15:23.000 --> 00:15:25.000]  我們會看到這七千人
[00:15:25.000 --> 00:15:28.000]  生活在暴政濫權
[00:15:28.000 --> 00:15:30.000]  沒有法治的社會當中
[00:15:30.000 --> 00:15:33.000]  因為在這兩節經文裡
[00:15:33.000 --> 00:15:35.000]  我們看到當時阿哈將
[00:15:35.000 --> 00:15:38.000]  以利亞在加密山上所行的事
[00:15:38.000 --> 00:15:40.000]  都告訴耶誓別人
[00:15:40.000 --> 00:15:44.000]  耶誓別人居然可以越權
[00:15:44.000 --> 00:15:50.000]  在未經審判之下
[00:15:50.000 --> 00:15:52.000]  未經判罪之下
[00:15:52.000 --> 00:15:56.000]  他就決定找人去召集他
[00:15:56.000 --> 00:16:00.000]  去找人與他如約處決
[00:16:00.000 --> 00:16:03.000]  就像和以利亞說
[00:16:03.000 --> 00:16:06.000]  明日約在這個時候
[00:16:06.000 --> 00:16:08.000]  我若不使你姓名
[00:16:08.000 --> 00:16:10.000]  像那些人的姓名一樣
[00:16:10.000 --> 00:16:13.000]  願神明重重降罰我
[00:16:13.000 --> 00:16:18.000]  這七千人所處的社會狀況
[00:16:18.000 --> 00:16:21.000]  其實就像我們現在某些城市
[00:16:21.000 --> 00:16:23.000]  大家很清楚的城市一樣
[00:16:23.000 --> 00:16:25.000]  為了排除異己
[00:16:25.000 --> 00:16:28.000]  政權可以未審先囚
[00:16:28.000 --> 00:16:30.000]  未審先判
[00:16:30.000 --> 00:16:32.000]  這樣去迫害人民
[00:16:32.000 --> 00:16:35.000]  我們再看看他生活的經歷方面
[00:16:35.000 --> 00:16:39.000]  這七千人在以利亞的
[00:16:39.000 --> 00:16:43.000]  既然說這七千人是以利亞同期的人
[00:16:43.000 --> 00:16:45.000]  所以他所經歷的
[00:16:45.000 --> 00:16:47.000]  必定都和以利亞很相似
[00:16:47.000 --> 00:16:51.000]  尤其是所經歷的三年零六個月的
[00:16:51.000 --> 00:16:52.000]  乾旱時期
[00:16:52.000 --> 00:16:55.000]  這六個月裡的食物清零
[00:16:55.000 --> 00:16:59.000]  食水清零的乾旱日子
[00:16:59.000 --> 00:17:03.000]  因為根據獵王紀上
[00:17:03.000 --> 00:17:05.000]  十七至十八章的記載
[00:17:05.000 --> 00:17:09.000]  以色列人在阿哈的帶領下
[00:17:09.000 --> 00:17:13.000]  轉向敬拜和侍奉巴力
[00:17:13.000 --> 00:17:15.000]  因為他們相信
[00:17:15.000 --> 00:17:21.000]  巴力可以控制風雨和雲的大神
[00:17:21.000 --> 00:17:24.000]  可以降雨滋潤他們的大地
[00:17:24.000 --> 00:17:27.000]  可以使他們的土產
[00:17:27.000 --> 00:17:32.000]  出產豐富的農作物
[00:17:32.000 --> 00:17:37.000]  為了讓這班半日既以色列人看到
[00:17:37.000 --> 00:17:40.000]  耶和華才是掌管萬有
[00:17:40.000 --> 00:17:44.000]  掌管風和雨的獨一真神
[00:17:44.000 --> 00:17:48.000]  耶和華要使天閉塞三年零六個月
[00:17:48.000 --> 00:17:51.000]  不下雨不降雨
[00:17:51.000 --> 00:17:54.000]  這七千人因為掌權者
[00:17:54.000 --> 00:17:56.000]  和一班無知人的罪
[00:17:56.000 --> 00:17:59.000]  他們經歷了長達三年多的
[00:17:59.000 --> 00:18:00.000]  缺水缺糧
[00:18:00.000 --> 00:18:01.000]  食物清零
[00:18:01.000 --> 00:18:03.000]  食水清零的日子
[00:18:03.000 --> 00:18:07.000]  情況可能都很像我們現在的境地
[00:18:07.000 --> 00:18:12.000]  我們都是因為某些人的罪
[00:18:12.000 --> 00:18:14.000]  某些人的錯誤
[00:18:14.000 --> 00:18:17.000]  某些政權的錯失
[00:18:17.000 --> 00:18:20.000]  我們經歷了很多年靜態清零
[00:18:20.000 --> 00:18:24.000]  動態清零的艱難日子
[00:18:24.000 --> 00:18:27.000]  所以沒有像某些地區
[00:18:27.000 --> 00:18:30.000]  被迫強制隔離到食物清零
[00:18:30.000 --> 00:18:31.000]  食水清零
[00:18:31.000 --> 00:18:35.000]  甚至地震都要繼續被迫清零
[00:18:35.000 --> 00:18:37.000]  在這種荒謬的遭遇
[00:18:37.000 --> 00:18:39.000]  但是被強封
[00:18:39.000 --> 00:18:41.000]  被強檢
[00:18:41.000 --> 00:18:43.000]  被強制隔離
[00:18:43.000 --> 00:18:44.000]  被強迫打針
[00:18:44.000 --> 00:18:46.000]  那些日子真的很無奈
[00:18:46.000 --> 00:18:48.000]  很難受
[00:18:48.000 --> 00:18:52.000]  我在這個月頭都經歷了
[00:18:52.000 --> 00:18:56.000]  這種被強迫隔離的苦況
[00:18:56.000 --> 00:18:58.000]  在這裡我也學家Sir
[00:18:58.000 --> 00:19:00.000]  爆一下子女的鼻聲
[00:19:00.000 --> 00:19:04.000]  話說在上個月尾
[00:19:04.000 --> 00:19:06.000]  我大兒子中了招
[00:19:06.000 --> 00:19:10.000]  我們一家就馬上變成了密切接觸者
[00:19:10.000 --> 00:19:12.000]  根據法例
[00:19:12.000 --> 00:19:15.000]  我們最少要隔離七天
[00:19:15.000 --> 00:19:17.000]  但是過了三天
[00:19:17.000 --> 00:19:20.000]  我們一家大小
[00:19:20.000 --> 00:19:22.000]  除了小兒子之外
[00:19:22.000 --> 00:19:25.000]  陸陸續續由密切接觸者
[00:19:25.000 --> 00:19:27.000]  變成了確診者
[00:19:27.000 --> 00:19:31.000]  於是又要從頭數過七天
[00:19:31.000 --> 00:19:34.000]  在第六第七天裡
[00:19:34.000 --> 00:19:38.000]  要兩條線才可以出關
[00:19:38.000 --> 00:19:42.000]  我不知道自己有什麼特別的地方
[00:19:42.000 --> 00:19:46.000]  我全家都可以在第六第七天
[00:19:46.000 --> 00:19:49.000]  由二線變成一線
[00:19:49.000 --> 00:19:51.000]  我總是在二線
[00:19:51.000 --> 00:19:54.000]  足足等了四天
[00:19:54.000 --> 00:20:00.000]  我前前後後在家裡呆了十四天
[00:20:00.000 --> 00:20:03.000]  那種想死
[00:20:03.000 --> 00:20:08.000]  沒得出街去崇拜
[00:20:08.000 --> 00:20:10.000]  沒得出街去開祖
[00:20:10.000 --> 00:20:12.000]  沒得出街去踢球
[00:20:12.000 --> 00:20:14.000]  沒得出街去跑步
[00:20:14.000 --> 00:20:16.000]  沒得出街去跟弟兄姊妹吃飯
[00:20:16.000 --> 00:20:19.000]  那種人真的想死
[00:20:19.000 --> 00:20:21.000]  不過呢
[00:20:21.000 --> 00:20:24.000]  剛才以上的事情
[00:20:24.000 --> 00:20:28.000]  都不算是最衝擊這七千人的生命
[00:20:28.000 --> 00:20:30.000]  對於他們的生命最大衝擊的
[00:20:30.000 --> 00:20:33.000]  可能是以利亞在山洞裡
[00:20:33.000 --> 00:20:37.000]  剛才說的那兩句話的其中幾句
[00:20:37.000 --> 00:20:40.000]  因為以色列人背棄你的約
[00:20:40.000 --> 00:20:41.000]  毀壞你的壇
[00:20:41.000 --> 00:20:43.000]  用刀殺了你的先知
[00:20:43.000 --> 00:20:46.000]  當中用刀殺了你先知
[00:20:46.000 --> 00:20:48.000]  只剩下我一個人
[00:20:48.000 --> 00:20:51.000]  這裡可能在勾畫上
[00:20:51.000 --> 00:20:52.000]  應用上
[00:20:52.000 --> 00:20:54.000]  以利亞有一點誇大了
[00:20:54.000 --> 00:20:56.000]  因為不只剩下他一個人
[00:20:57.000 --> 00:21:00.000]  但他所提供的資料是很寶貴
[00:21:00.000 --> 00:21:07.000]  我們看到以色列在亞哈永續作王的二十年裡
[00:21:07.000 --> 00:21:10.000]  他對敬拜侍奉耶和華的人
[00:21:10.000 --> 00:21:12.000]  和先知的迫害
[00:21:12.000 --> 00:21:17.000]  那些先知可能拍拍手掌
[00:21:17.000 --> 00:21:19.000]  可能提醒官員
[00:21:19.000 --> 00:21:21.000]  你跌了東西
[00:21:21.000 --> 00:21:23.000]  你跌了良心
[00:21:23.000 --> 00:21:25.000]  都可能受迫害
[00:21:25.000 --> 00:21:28.000]  他們輕就囚禁
[00:21:28.000 --> 00:21:31.000]  重就殺無赦
[00:21:31.000 --> 00:21:36.000]  相信這幾千人在這個時期裡
[00:21:36.000 --> 00:21:39.000]  他們每天每個星期
[00:21:39.000 --> 00:21:41.000]  都會聽到很多先知
[00:21:41.000 --> 00:21:42.000]  很多敢言人士
[00:21:42.000 --> 00:21:44.000]  很多正直有良心的人士
[00:21:44.000 --> 00:21:46.000]  有很多願意為公義出聲
[00:21:46.000 --> 00:21:48.000]  為真理發聲的人
[00:21:48.000 --> 00:21:53.000]  一個一個被未審先囚
[00:21:53.000 --> 00:21:55.000]  未判先殺
[00:21:55.000 --> 00:21:59.000]  相信他內心的憤怒
[00:21:59.000 --> 00:22:02.000]  他生命的掙扎
[00:22:02.000 --> 00:22:04.000]  那種無力感
[00:22:04.000 --> 00:22:06.000]  可想而知是多重
[00:22:06.000 --> 00:22:10.000]  生活在一個不信不義
[00:22:10.000 --> 00:22:12.000]  無力感的世代裡
[00:22:12.000 --> 00:22:14.000]  這七千人又做什麼呢
[00:22:14.000 --> 00:22:18.000]  神在第十八節告訴我們
[00:22:18.000 --> 00:22:22.000]  他們是未曾向巴黎屈臣
[00:22:22.000 --> 00:22:24.000]  未曾與巴黎親嘴
[00:22:24.000 --> 00:22:26.000]  當中的巴黎
[00:22:26.000 --> 00:22:27.000]  剛才也說過
[00:22:27.000 --> 00:22:29.000]  是外邦人的偶像
[00:22:29.000 --> 00:22:31.000]  他被譽為掌管風雨
[00:22:31.000 --> 00:22:33.000]  並且可以使土地肥沃
