
[00:00:00.000 --> 00:00:02.000]  頂紫梅晚安
[00:03:10.000 --> 00:03:13.000]  他娶完之後就懷孕了
[00:03:13.000 --> 00:03:16.000]  就生了一個兒子叫阿爾
[00:03:16.000 --> 00:03:19.000]  阿爾這個名字其實挺特別的
[00:03:19.000 --> 00:03:22.000]  其實他的名字
[00:03:22.000 --> 00:03:25.000]  如果用希伯來形容的話
[00:03:25.000 --> 00:03:28.000]  就是阿賢和Vesh
[00:03:28.000 --> 00:03:34.000]  所以他的名字反過來
[00:03:34.000 --> 00:03:36.000]  不走阿賢先
[00:03:36.000 --> 00:03:37.000]  用Vesh走先
[00:03:37.000 --> 00:03:39.000]  即是Vesh和阿賢的話
[00:03:39.000 --> 00:03:41.000]  就是邪惡
[00:03:41.000 --> 00:03:43.000]  為什麼後面的經文說他邪惡呢
[00:03:43.000 --> 00:03:44.000]  因為他的名字本身
[00:03:44.000 --> 00:03:46.000]  把兩個字母反過來
[00:03:46.000 --> 00:03:48.000]  他就是叫邪惡
[00:03:48.000 --> 00:03:50.000]  所以阿爾這個名字不要改
[00:03:50.000 --> 00:03:53.000]  因為反過來就是很邪惡
[00:03:53.000 --> 00:03:55.000]  他懷孕了
[00:03:55.000 --> 00:03:57.000]  生了另一個兒子叫俄藍
[00:03:57.000 --> 00:03:58.000]  他再懷孕
[00:03:58.000 --> 00:04:00.000]  又生了一個兒子叫史拉
[00:04:00.000 --> 00:04:02.000]  他生史拉的時候
[00:04:02.000 --> 00:04:04.000]  猶大在雅屬
[00:04:04.000 --> 00:04:06.000]  猶大為長子娶了一個妻子
[00:04:06.000 --> 00:04:09.000]  就是今天另一個主角
[00:04:09.000 --> 00:04:12.000]  叫塔瑪
[00:04:12.000 --> 00:04:13.000]  塔瑪的名字比較好聽
[00:04:13.000 --> 00:04:15.000]  因為比較女性化
[00:04:15.000 --> 00:04:18.000]  塔瑪就是他希伯來文的名字
[00:04:18.000 --> 00:04:20.000]  猶大長子爾
[00:04:20.000 --> 00:04:23.000]  在耶和華眼中是惡人
[00:04:23.000 --> 00:04:24.000]  他惡的
[00:04:24.000 --> 00:04:27.000]  所以他的名字就是惡
[00:04:27.000 --> 00:04:31.000]  就是反過來的兩個字母
[00:04:31.000 --> 00:04:33.000]  所以耶和華就將他處死
[00:04:33.000 --> 00:04:35.000]  於是猶大對俄藍說
[00:04:35.000 --> 00:04:37.000]  你要和你哥哥妻子交合
[00:04:37.000 --> 00:04:41.000]  因為盡你做死者兄弟的本份
[00:04:41.000 --> 00:04:43.000]  要為他傳宗接代
[00:04:43.000 --> 00:04:46.000]  俄藍知道兒子不歸自己
[00:04:46.000 --> 00:04:49.000]  所以每次和哥哥妻子交合的時候
[00:04:49.000 --> 00:04:51.000]  就這樣
[00:04:51.000 --> 00:04:53.000]  就將遺徵在地上
[00:04:53.000 --> 00:04:56.000]  不給哥哥傳宗接代
[00:04:56.000 --> 00:04:58.000]  俄藍做這件事
[00:04:58.000 --> 00:05:00.000]  所以耶和華將他處死
[00:05:00.000 --> 00:05:04.000]  猶大就對儀式的塔瑪說
[00:05:04.000 --> 00:05:06.000]  你回去你那裡守寡
[00:05:06.000 --> 00:05:08.000]  等我兒子的妻子長大的時候
[00:05:08.000 --> 00:05:10.000]  因為他心裏說
[00:05:10.000 --> 00:05:13.000]  恐怕妻子都和兩個哥哥一樣死了
[00:05:13.000 --> 00:05:15.000]  那塔瑪就回家了
[00:05:15.000 --> 00:05:18.000]  俄藍這個名字又不是好的名字
[00:05:18.000 --> 00:05:19.000]  不是
[00:05:19.000 --> 00:05:22.000]  俄藍是很多男士都喜歡的名字
[00:05:22.000 --> 00:05:25.000]  因為俄藍的名字代表徵狀
[00:05:25.000 --> 00:05:27.000]  徵狀不是身體
[00:05:27.000 --> 00:05:31.000]  是繁殖的力量徵狀
[00:05:31.000 --> 00:05:34.000]  所以這個故事很明顯是說
[00:05:34.000 --> 00:05:38.000]  他在生育上是徵狀的
[00:05:38.000 --> 00:05:42.000]  不過他不將盡諸般的責任
[00:05:42.000 --> 00:05:44.000]  和哥哥的妻子交合
[00:05:44.000 --> 00:05:46.000]  等他生兒子
[00:05:46.000 --> 00:05:49.000]  就純粹將徵放在地上
[00:05:49.000 --> 00:05:51.000]  所以這個故事說明
[00:05:51.000 --> 00:05:55.000]  連名字都代表他明明可以的
[00:05:55.000 --> 00:05:58.000]  不是他不想生孩子
[00:05:58.000 --> 00:06:03.000]  而是名字告訴你他天生有技能
[00:06:03.000 --> 00:06:08.000]  但這個技能他沒有用
[00:06:08.000 --> 00:06:11.000]  所以耶和華就將他殺了
[00:06:11.000 --> 00:06:14.000]  故事大約是這樣
[00:06:14.000 --> 00:06:16.000]  接下來他說過了很多日子
[00:06:16.000 --> 00:06:20.000]  猶太的妻子舒雅的女兒死了
[00:06:20.000 --> 00:06:22.000]  哀悼過了之後
[00:06:22.000 --> 00:06:25.000]  猶太就去到剪羊毛的人那裏
[00:06:25.000 --> 00:06:28.000]  和朋友阿杜蘭一起上亭蘭
[00:06:28.000 --> 00:06:31.000]  有人就告訴塔瑪雪
[00:06:31.000 --> 00:06:33.000]  你知不知道你公公
[00:06:33.000 --> 00:06:35.000]  即是你老爺
[00:06:35.000 --> 00:06:37.000]  你老爺在剪毛
[00:06:37.000 --> 00:06:40.000]  塔瑪雪知道士拉
[00:06:40.000 --> 00:06:41.000]  即是第三個兒子
[00:06:41.000 --> 00:06:43.000]  已經長大成人了
[00:06:43.000 --> 00:06:45.000]  自己還未許配給他做妻
[00:06:45.000 --> 00:06:48.000]  她就脫去寡婦的衣服
[00:06:48.000 --> 00:06:51.000]  用面紗毛面打扮自己
[00:06:51.000 --> 00:06:54.000]  坐在伊納欽村的門口
[00:06:54.000 --> 00:06:56.000]  通往亭蘭的路上
[00:06:56.000 --> 00:06:58.000]  停一停
[00:06:58.000 --> 00:07:01.000]  她應該是寡婦
[00:07:01.000 --> 00:07:03.000]  如果沒有她的弟弟
[00:07:03.000 --> 00:07:05.000]  即是士拉娶她的話
[00:07:05.000 --> 00:07:08.000]  她一生都要穿著寡婦的衣服
[00:07:08.000 --> 00:07:11.000]  所以她要面對她人生最艱難的時間
[00:07:11.000 --> 00:07:13.000]  就是她經常都要穿著寡婦的衣服
[00:07:13.000 --> 00:07:17.000]  不知道何時才能脫下這件衣服
[00:07:17.000 --> 00:07:22.000]  這個對於當時的婦女來說
[00:07:22.000 --> 00:07:24.000]  人家娶了你
[00:07:24.000 --> 00:07:25.000]  然後你成為寡婦
[00:07:25.000 --> 00:07:27.000]  其實是一個很大的咒詛
[00:07:27.000 --> 00:07:29.000]  即是你穿著寡婦的衣服
[00:07:29.000 --> 00:07:33.000]  你的咒詛經常都在你身上呈現
[00:07:33.000 --> 00:07:37.000]  所以為何塔瑪要做這件事呢?
[00:07:37.000 --> 00:07:39.000]  做甚麼呢?
[00:07:39.000 --> 00:07:42.000]  猶太人見到她
[00:07:42.000 --> 00:07:44.000]  以為她是妓女
[00:07:44.000 --> 00:07:47.000]  於是她蒙著面
[00:07:47.000 --> 00:07:49.000]  猶太人就轉到路邊跟她說
[00:07:49.000 --> 00:07:51.000]  「來吧,我和你交合」
[00:07:51.000 --> 00:07:54.000]  她不知道她是自己的媳婦
[00:07:54.000 --> 00:07:56.000]  塔瑪就說
[00:07:56.000 --> 00:07:58.000]  「你和我交合,你給我甚麼呢?」
[00:07:58.000 --> 00:07:59.000]  猶太人就說
[00:07:59.000 --> 00:08:02.000]  「我會給你一隻小山羊羔」
[00:08:02.000 --> 00:08:03.000]  塔瑪就說
[00:08:03.000 --> 00:08:06.000]  「除非你留一些記號給我握手」
[00:08:06.000 --> 00:08:09.000]  「否則我怎知你會否送一隻羊給我呢?」
[00:08:09.000 --> 00:08:10.000]  猶太人就說
[00:08:10.000 --> 00:08:11.000]  「你要甚麼信物呢?」
[00:08:11.000 --> 00:08:12.000]  塔瑪就說
[00:08:12.000 --> 00:08:16.000]  「你的印章、繩子和手裡的杖子」
[00:08:16.000 --> 00:08:18.000]  猶太人就給她和她交合
[00:08:18.000 --> 00:08:21.000]  她就懷孕了
[00:08:21.000 --> 00:08:24.000]  整件事是很離譜的
[00:08:24.000 --> 00:08:26.000]  要說這件事
[00:08:26.000 --> 00:08:30.000]  說得很正經也很艱難
[00:08:30.000 --> 00:08:31.000]  塔瑪就起來
[00:08:31.000 --> 00:08:32.000]  脫了面紗
[00:08:32.000 --> 00:08:34.000]  再穿上寡婦的衣服
[00:08:34.000 --> 00:08:36.000]  猶太人就托朋友
[00:08:36.000 --> 00:08:37.000]  跟亞道蘭人說
[00:08:37.000 --> 00:08:39.000]  「先把小人送給那個妓女」
[00:08:39.000 --> 00:08:41.000]  「讓我拿回那些信物」
[00:08:41.000 --> 00:08:43.000]  那個朋友找不到她
[00:08:43.000 --> 00:08:45.000]  找不到塔瑪
[00:08:45.000 --> 00:08:47.000]  那個朋友就跟那個人說
[00:08:47.000 --> 00:08:49.000]  「那個妙妓在哪裡?」
[00:08:49.000 --> 00:08:50.000]  那個人就說
[00:08:50.000 --> 00:08:52.000]  「這裡沒有妙妓」
[00:08:52.000 --> 00:08:54.000]  那個人就跟猶太人說
[00:08:54.000 --> 00:08:55.000]  「我找不到她」
[00:08:55.000 --> 00:08:57.000]  而且那些人說
[00:08:57.000 --> 00:08:58.000]  「這裡沒有妙妓」
[00:08:58.000 --> 00:09:00.000]  猶太人應該很生氣
[00:09:00.000 --> 00:09:03.000]  「她和甚麼人在一起呢?」
[00:09:03.000 --> 00:09:04.000]  那個人就說
[00:09:04.000 --> 00:09:05.000]  「讓她拿吧」
[00:09:05.000 --> 00:09:07.000]  「免得我們成為笑柄」
[00:09:07.000 --> 00:09:09.000]  「我的確已經把小羊羔送了她」
[00:09:09.000 --> 00:09:12.000]  「只是找不到她而已」
[00:09:12.000 --> 00:09:13.000]  好 最後
[00:09:13.000 --> 00:09:15.000]  大概那三個月
[00:09:15.000 --> 00:09:17.000]  故事的發生一定是這樣
[00:09:17.000 --> 00:09:19.000]  有人就告訴猶太人
[00:09:19.000 --> 00:09:23.000]  「你的媳婦做了妓女」
[00:09:23.000 --> 00:09:25.000]  「有三個月孕」
[00:09:25.000 --> 00:09:26.000]  然後猶太人立刻說
[00:09:26.000 --> 00:09:29.000]  「把她抓出來 燒死她」
[00:09:29.000 --> 00:09:30.000]  塔瑪出來的時候
[00:09:30.000 --> 00:09:32.000]  就見到她的老爺就說
[00:09:32.000 --> 00:09:34.000]  「這個東西是誰的?」
[00:09:34.000 --> 00:09:35.000]  「我從誰還了孕?」
[00:09:35.000 --> 00:09:36.000]  他就說
[00:09:36.000 --> 00:09:38.000]  「請你辨認一下」
[00:09:38.000 --> 00:09:41.000]  「這個印章和繫印的繩子」
[00:09:41.000 --> 00:09:43.000]  「以及手帳是誰的?」
[00:09:43.000 --> 00:09:45.000]  猶太人認出這些東西
[00:09:45.000 --> 00:09:46.000]  就說「你她又你」
[00:09:46.000 --> 00:09:48.000]  「是我不對」
[00:09:48.000 --> 00:09:49.000]  「因為我沒有把她」
[00:09:49.000 --> 00:09:51.000]  「配給你我兒子的太太」
[00:09:51.000 --> 00:09:53.000]  「因為太太沒有送到他手上」
[00:09:53.000 --> 00:09:55.000]  「所以他除了一個寡婦婆」
[00:09:55.000 --> 00:09:57.000]  「可以宣告就座離開」
[00:09:57.000 --> 00:09:59.000]  從此猶太人就不再和她親近
[00:09:59.000 --> 00:10:01.000]  這句話有點多餘
[00:10:01.000 --> 00:10:03.000]  「她就想」
[00:10:03.000 --> 00:10:05.000]  我只是在想
[00:10:05.000 --> 00:10:07.000]  她要生產的時候
[00:10:07.000 --> 00:10:10.000]  到了胎中是雙胞胎
[00:10:10.000 --> 00:10:11.000]  後面的故事
[00:10:11.000 --> 00:10:13.000]  你知道很特別的
[00:10:13.000 --> 00:10:15.000]  就是接生婆被紅線
[00:10:15.000 --> 00:10:17.000]  有一個人先生出來
[00:10:17.000 --> 00:10:18.000]  接著她收回去
[00:10:18.000 --> 00:10:19.000]  她哥哥又出來
[00:10:19.000 --> 00:10:21.000]  因為你突圍而出
[00:10:21.000 --> 00:10:24.000]  因此她的名字叫法拉斯
[00:10:24.000 --> 00:10:28.000]  這裡是在說以撒的故事
[00:10:28.000 --> 00:10:30.000]  就是以蘇和雅各的故事
[00:10:30.000 --> 00:10:33.000]  不過今天不詳談後面的故事
[00:10:33.000 --> 00:10:36.000]  我想做甚麼呢?
[00:10:36.000 --> 00:10:38.000]  我想做一個比較
[00:10:38.000 --> 00:10:40.000]  我要解釋為何有三十七、三十九
[00:10:40.000 --> 00:10:43.000]  中間有三十八這張聖經
[00:10:43.000 --> 00:10:45.000]  我會說
[00:10:45.000 --> 00:10:47.000]  在三十八章中
[00:10:47.000 --> 00:10:49.000]  猶太人在英許地
[00:10:49.000 --> 00:10:51.000]  即格雅南地
[00:10:51.000 --> 00:10:53.000]  約瑟在埃及
[00:10:53.000 --> 00:10:56.000]  猶太人主動找妓女
[00:10:56.000 --> 00:10:59.000]  約瑟拒絕主母
[00:10:59.000 --> 00:11:01.000]  猶太人很自由
[00:11:01.000 --> 00:11:05.000]  在地方沒有人逼他們做任何事
[00:11:05.000 --> 00:11:07.000]  但約瑟是奴隸
[00:11:07.000 --> 00:11:10.000]  是會被人逼做任何事
[00:11:10.000 --> 00:11:14.000]  猶太蒙羞但他醒覺了
[00:11:14.000 --> 00:11:18.000]  約瑟蒙冤但他被升高
[00:11:18.000 --> 00:11:21.000]  所以三十八、三十七和三十九的故事
[00:11:21.000 --> 00:11:23.000]  其實不是沒有關係
[00:11:23.000 --> 00:11:25.000]  是有些關係的
[00:11:25.000 --> 00:11:28.000]  好像大家說的兩個先祖
[00:11:28.000 --> 00:11:30.000]  約瑟和猶太之間
[00:11:30.000 --> 00:11:34.000]  他們在當中有些不同的比較
[00:11:34.000 --> 00:11:36.000]  不僅如此
[00:11:36.000 --> 00:11:38.000]  多說一點
[00:11:38.000 --> 00:11:40.000]  三十八章中
[00:11:40.000 --> 00:11:41.000]  有一個字
[00:11:41.000 --> 00:11:43.000]  剛才叫你記不記得
[00:11:43.000 --> 00:11:44.000]  辨認的字
[00:11:44.000 --> 00:11:46.000]  認一認的字
[00:11:46.000 --> 00:11:49.000]  有一個字不僅是三十八章
[00:11:49.000 --> 00:11:51.000]  剛才我讀的時候
[00:11:51.000 --> 00:11:53.000]  湯瑪拿出來的時候
[00:11:53.000 --> 00:11:56.000]  他用同一個字眼
[00:11:56.000 --> 00:12:02.000]  如果你沒有分三十七章的時候
[00:12:02.000 --> 00:12:05.000]  約瑟以為他死了
[00:12:05.000 --> 00:12:08.000]  雅各就很傷心
[00:12:08.000 --> 00:12:09.000]  為什麼這麼傷心呢?
[00:12:09.000 --> 00:12:13.000]  因為猶太就把染血的彩衣
[00:12:13.000 --> 00:12:15.000]  拿出來給雅各看
[00:12:15.000 --> 00:12:17.000]  是同樣的字
[00:12:17.000 --> 00:12:19.000]  請你認一認
[00:12:19.000 --> 00:12:23.000]  這是不是你兒子的外衣?
[00:12:23.000 --> 00:12:25.000]  所以其實三十七、三十八章
[00:12:25.000 --> 00:12:28.000]  若干程度上是有很多關係的
[00:12:28.000 --> 00:12:30.000]  不僅是這個
[00:12:30.000 --> 00:12:33.000]  小羊羔也是
[00:12:33.000 --> 00:12:36.000]  在三十七章的故事中
[00:12:36.000 --> 00:12:38.000]  彩衣為什麼會有血呢?
[00:12:38.000 --> 00:12:44.000]  就是把羊的血灑在彩衣上
[00:12:44.000 --> 00:12:49.000]  而在猶太和塔瑪的故事中
[00:12:49.000 --> 00:12:56.000]  就是把羊羔送給他做嫖妓費
[00:12:56.000 --> 00:13:01.000]  故事大約有不少類似的地方
[00:13:01.000 --> 00:13:05.000]  很多時候我們看完這些故事後
[00:13:05.000 --> 00:13:10.000]  也能理解三十七章、三十九章和三十八章之間的關係
[00:13:10.000 --> 00:13:14.000]  是在說約瑟和雅各之間的一些對比
[00:13:14.000 --> 00:13:16.000]  我們可以再做仔細一點
[00:13:16.000 --> 00:13:18.000]  不過今天沒有時間
[00:13:18.000 --> 00:13:20.000]  我們很快知道了這些之後
[00:13:20.000 --> 00:13:22.000]  我們很快有一個結論
[00:13:22.000 --> 00:13:24.000]  就像這一句
[00:13:24.000 --> 00:13:26.000]  我們就會說
[00:13:26.000 --> 00:13:28.000]  這不是一個純文字遊戲
[00:13:28.000 --> 00:13:30.000]  是一個生命的轉變
[00:13:30.000 --> 00:13:32.000]  猶太人很衰格
[00:13:32.000 --> 00:13:35.000]  要父親認一認
[00:13:35.000 --> 00:13:37.000]  是一個謊言
[00:13:37.000 --> 00:13:40.000]  而三十八章猶太人不得不承認
[00:13:40.000 --> 00:13:41.000]  承認什麼呢?
[00:13:41.000 --> 00:13:43.000]  自己是罪魁禍首
[00:13:43.000 --> 00:13:45.000]  我們很快就會覺得
[00:13:45.000 --> 00:13:47.000]  猶太人在三十八章中
[00:13:47.000 --> 00:13:50.000]  經歷了一個生命的轉變
[00:13:50.000 --> 00:13:52.000]  所以感謝主
[00:13:52.000 --> 00:13:56.000]  所以猶太人是一個生命成長的人
[00:13:56.000 --> 00:13:58.000]  我們會這樣想
[00:13:58.000 --> 00:14:00.000]  有一句說話
[00:14:00.000 --> 00:14:02.000]  猶太人對他馬說
[00:14:02.000 --> 00:14:06.000]  「你比我更公義」
[00:14:06.000 --> 00:14:08.000]  所以我覺得
[00:14:08.000 --> 00:14:11.000]  猶太人終於承認自己的過失
[00:14:11.000 --> 00:14:14.000]  讚許他馬
[00:14:14.000 --> 00:14:17.000]  我今天不是很想做這個結論
[00:14:17.000 --> 00:14:21.000]  我是很想不走這條路線
[00:14:21.000 --> 00:14:24.000]  我想走什麼呢?
[00:14:24.000 --> 00:14:27.000]  我最近聽了一個故事
[00:14:27.000 --> 00:14:31.000]  我去了一個分手展
[00:14:31.000 --> 00:14:34.000]  一個分手展
[00:14:34.000 --> 00:14:36.000]  叫「現在過去式」
[00:14:36.000 --> 00:14:38.000]  我猜你應該搜尋得到
[00:14:38.000 --> 00:14:40.000]  不多介紹
[00:14:40.000 --> 00:14:43.000]  我先說我最近聽的故事
[00:14:43.000 --> 00:14:46.000]  最近我聽了一段關係
[00:14:46.000 --> 00:14:49.000]  那段關係是兩個人相處了很多年
[00:14:49.000 --> 00:14:51.000]  很多年
[00:14:51.000 --> 00:14:56.000]  其中一方突然間不接電話
[00:14:56.000 --> 00:15:01.000]  用WhatsApp或社交媒體找他
[00:15:01.000 --> 00:15:04.000]  突然間不接電話
[00:15:04.000 --> 00:15:08.000]  那男生堅持了幾個月
[00:15:08.000 --> 00:15:11.000]  想找回他
[00:15:11.000 --> 00:15:13.000]  其實大家知道他存在
[00:15:13.000 --> 00:15:15.000]  我猜應該是
[00:15:15.000 --> 00:15:17.000]  他知道他去上班
[00:15:17.000 --> 00:15:19.000]  我不知道他有沒有很嚴重
[00:15:19.000 --> 00:15:22.000]  經常在家樓下上班等他
[00:15:22.000 --> 00:15:24.000]  應該沒有
[00:15:24.000 --> 00:15:26.000]  他盡量想找到他
[00:15:26.000 --> 00:15:28.000]  發訊息給他,希望他回覆
[00:15:28.000 --> 00:15:31.000]  結果這幾個月都沒有回覆
[00:15:31.000 --> 00:15:34.000]  那個人跟我說
[00:15:34.000 --> 00:15:38.000]  「我都不知道發生什麼事」
[00:15:38.000 --> 00:15:40.000]  我們做旁人就不明白
[00:15:40.000 --> 00:15:43.000]  也不了解發生什麼事
[00:15:43.000 --> 00:15:47.000]  「我們兩個幾個月前都是好好的」
[00:15:47.000 --> 00:15:51.000]  「不知為何一個月開始」
[00:15:51.000 --> 00:15:58.000]  「突然間他完全不理會」
[00:15:58.000 --> 00:16:00.000]  我聽完之後就覺得
[00:16:00.000 --> 00:16:06.000]  嘩!挺讓人沉迷
[00:16:06.000 --> 00:16:08.000]  你可以想像一個人跟你
[00:16:08.000 --> 00:16:10.000]  很多年都很熟悉
[00:16:10.000 --> 00:16:12.000]  一起有關係
[00:16:12.000 --> 00:16:14.000]  不知道幾個月前
[00:16:14.000 --> 00:16:17.000]  突然間跟你斷了關係
[00:16:17.000 --> 00:16:21.000]  我那一刻聽的時候心裡很難過
[00:16:21.000 --> 00:16:25.000]  我說「這些是不是藍色生死戀的朋友?」
[00:16:25.000 --> 00:16:30.000]  即是他另一方應該有癌症
[00:16:30.000 --> 00:16:34.000]  還是發生了什麼事
[00:16:34.000 --> 00:16:37.000]  要很浪漫
[00:16:37.000 --> 00:16:38.000]  「你不要再找我了」
[00:16:38.000 --> 00:16:40.000]  「我不想讓你看到我癌症後」
[00:16:40.000 --> 00:16:42.000]  「化療的樣子」
[00:16:42.000 --> 00:16:43.000]  「我希望在你心目當中」
[00:16:43.000 --> 00:16:46.000]  「永遠留住一個最美好的樣貌」
[00:16:46.000 --> 00:16:50.000]  我想藍色生死戀的朋友馬上走出來
[00:16:50.000 --> 00:16:53.000]  其實藍色生死戀是否說這些我不知道
[00:16:53.000 --> 00:16:55.000]  我忘記了是什麼
[00:16:55.000 --> 00:16:56.000]  我沒有看過
[00:16:56.000 --> 00:16:57.000]  不過突然間覺得
[00:16:57.000 --> 00:17:04.000]  韓劇的劇情這樣就發生
[00:17:04.000 --> 00:17:06.000]  這件事聽完之後
[00:17:06.000 --> 00:17:10.000]  我去了看分手展
[00:17:10.000 --> 00:17:13.000]  即是一個現代過去式
[00:17:13.000 --> 00:17:16.000]  第十三個展覽
[00:17:16.000 --> 00:17:18.000]  即是現在正在發生的
[00:17:18.000 --> 00:17:22.000]  不過這個關係已經過去了
[00:17:22.000 --> 00:17:26.000]  在展覽看完之後
[00:17:26.000 --> 00:17:31.000]  有幾天很......
[00:17:31.000 --> 00:17:34.000]  挺灰心的
[00:17:34.000 --> 00:17:35.000]  有十多件作品
[00:17:35.000 --> 00:17:38.000]  每個人都在表達分手的過程
[00:17:38.000 --> 00:17:42.000]  和分手後的心路歷程
[00:17:42.000 --> 00:17:45.000]  看完這些之後
[00:17:45.000 --> 00:17:49.000]  我發覺分手其實不是最可怕的
[00:17:49.000 --> 00:17:50.000]  我跟你說
[00:17:50.000 --> 00:17:53.000]  我們的關係已經結束了
[00:17:53.000 --> 00:17:56.000]  尤其是一些很毒性的關係
[00:17:56.000 --> 00:17:59.000]  我想和你完結
[00:17:59.000 --> 00:18:02.000]  分手也不是最可怕的
[00:18:02.000 --> 00:18:03.000]  我看完展覽後
[00:18:03.000 --> 00:18:06.000]  我覺得最可怕的是
[00:18:06.000 --> 00:18:10.000]  展覽給我的感覺是
[00:18:10.000 --> 00:18:15.000]  只要忘記一個你曾經愛過的人
[00:18:15.000 --> 00:18:17.000]  或者一個在毒性關係裡
[00:18:17.000 --> 00:18:18.000]  他曾經愛過你
[00:18:18.000 --> 00:18:20.000]  但因為太毒性
[00:18:20.000 --> 00:18:22.000]  所以你要分手
[00:18:22.000 --> 00:18:26.000]  分手離開毒性關係也是需要的
[00:18:26.000 --> 00:18:31.000]  但當你最終要接受這個人
[00:18:31.000 --> 00:18:36.000]  在你心靈裡慢慢消失
[00:18:36.000 --> 00:18:40.000]  慢慢很多生活習慣不再和你一起
[00:18:40.000 --> 00:18:44.000]  譬如他和你去過很多不同的地方
[00:18:44.000 --> 00:18:46.000]  不同的餐廳
[00:18:46.000 --> 00:18:47.000]  好吃的東西
[00:18:47.000 --> 00:18:49.000]  在香港
[00:18:49.000 --> 00:18:52.000]  都留下了一些腳毛
[00:18:52.000 --> 00:18:53.000]  你回到那裡的時候
[00:18:53.000 --> 00:18:55.000]  很自然不其然
[00:18:55.000 --> 00:18:58.000]  勾起了很多......
[00:18:58.000 --> 00:19:01.000]  那個人開始模糊
