
[00:00:00.000 --> 00:00:03.800]  今日有個特別嘅活動
[00:01:27.480 --> 00:01:31.280]  不過我唔讀經可唔可以
[00:01:31.280 --> 00:01:33.480]  唔得㗎喎
[00:01:33.480 --> 00:01:34.480]  不如咁啦
[00:01:34.480 --> 00:01:35.480]  等陣先啦
[00:01:35.480 --> 00:01:37.080]  你哋可唔可以講下有啲咩新嘢
[00:01:37.080 --> 00:01:39.280]  舊嘅都唔明講咩新
[00:01:39.280 --> 00:01:43.280]  其實讀經真係唔會有人join
[00:01:43.280 --> 00:01:44.480]  你哋可唔可以考慮
[00:01:44.480 --> 00:01:46.480]  淨係送神蹟大放送
[00:01:46.480 --> 00:01:47.680]  但係唔讀經
[00:01:47.680 --> 00:01:49.480]  咁啦真係唔太吸引
[00:01:49.480 --> 00:01:52.480]  即係場面有啲需要受控制
[00:01:52.480 --> 00:01:54.480]  各位新生或者老鬼
[00:01:54.480 --> 00:01:56.080]  讀經真係唔得
[00:01:56.080 --> 00:01:58.480]  可唔可以淨係送神蹟大放送
[00:01:58.480 --> 00:02:01.080]  神蹟大放送
[00:02:01.080 --> 00:02:03.080]  都係我哋嘅錯
[00:02:03.080 --> 00:02:06.080]  都係我哋啲老鬼上一屆解釋得唔清楚
[00:02:06.080 --> 00:02:07.680]  讓到你哋受苦
[00:02:07.680 --> 00:02:09.880]  不如你哋都係落台啦
[00:02:09.880 --> 00:02:11.080]  即係抖一抖先
[00:02:11.080 --> 00:02:15.480]  佢哋真係今日都好勞苦
[00:02:15.480 --> 00:02:18.880]  真係我解釋得唔好
[00:02:18.880 --> 00:02:20.480]  所以畀啲時間我
[00:02:20.480 --> 00:02:23.080]  稍安毋躁
[00:02:23.080 --> 00:02:25.080]  頭先嗰啲嘅朋友
[00:02:25.080 --> 00:02:26.680]  好投入呀佢哋
[00:02:26.680 --> 00:02:30.880]  交返畀我去解說下佢哋今年嘅政綱
[00:02:30.880 --> 00:02:32.680]  其實佢哋做得好好
[00:02:32.680 --> 00:02:34.680]  不過呢真係太激烈
[00:02:34.680 --> 00:02:37.680]  好 咁呢 完㗎啦
[00:02:37.680 --> 00:02:42.080]  劇場完咗
[00:02:42.080 --> 00:02:43.880]  咁我而家就係正經講到
[00:02:43.880 --> 00:02:45.880]  冇乜戲㗎啦
[00:02:45.880 --> 00:02:47.880]  多謝敬拜隊
[00:02:47.880 --> 00:02:53.880]  最識做戲嘅係咩呀
[00:02:53.880 --> 00:02:55.080]  就係好似梁朝偉嗰啲
[00:02:55.080 --> 00:02:57.880]  一個眼神已經交代到佢哋嗰種矛盾
[00:02:57.880 --> 00:02:59.080]  無奈
[00:02:59.080 --> 00:03:01.080]  唔知點算
[00:03:01.080 --> 00:03:03.880]  睇完呢個劇場可能有啲位搞笑
[00:03:03.880 --> 00:03:07.080]  但有啲確實係我哋真實生活裏面
[00:03:07.080 --> 00:03:09.080]  有啲人問我哋嘅問題
[00:03:09.080 --> 00:03:10.480]  唔知你有咩感受呢
[00:03:10.480 --> 00:03:12.480]  有冇人頭先係代入咗啲莊園
[00:03:12.480 --> 00:03:14.480]  試過畀人喺啲con day嘅時候
[00:03:14.480 --> 00:03:17.480]  畀人執到好啞啞
[00:03:17.480 --> 00:03:19.480]  之前開組嘅時候都有分享下
[00:03:19.480 --> 00:03:23.480]  大家以前上莊啲狀況
[00:03:23.480 --> 00:03:25.480]  有人就話要廿四小時
[00:03:25.480 --> 00:03:27.480]  要通頂畀人con
[00:03:27.480 --> 00:03:29.480]  又或者有冇啲人
[00:03:29.480 --> 00:03:31.480]  好似台下新生嗰三位
[00:03:31.480 --> 00:03:33.480]  咁樣
[00:03:33.480 --> 00:03:35.480]  好多嘢質疑
[00:03:35.480 --> 00:03:37.480]  你呢樣又做唔好
[00:03:37.480 --> 00:03:39.480]  嗰樣寫啫 你之後係咪咁做㗎
[00:03:39.480 --> 00:03:41.480]  今日我哋就同大家睇
[00:03:41.480 --> 00:03:43.480]  其中一個問題
[00:03:43.480 --> 00:03:45.480]  就喺羅馬書十二章裏面
[00:03:45.480 --> 00:03:47.480]  我哋一齊去睇
[00:03:47.480 --> 00:03:49.480]  我哋一齊去學習一下
[00:03:49.480 --> 00:03:52.480]  今日呢個講題叫正常發揮
[00:03:52.480 --> 00:03:54.480]  存在喺羅馬書十二章
[00:03:54.480 --> 00:03:58.480]  我哋一齊睇十二章十七至到十八節
[00:03:58.480 --> 00:04:00.480]  我哋一齊去讀出
[00:04:00.480 --> 00:04:02.480]  預備開始
[00:04:02.480 --> 00:04:04.480]  不要以惡報惡
[00:04:04.480 --> 00:04:06.480]  眾人以為美的事
[00:04:06.480 --> 00:04:08.480]  要留心去作
[00:04:08.480 --> 00:04:09.480]  若是能行
[00:04:09.480 --> 00:04:12.480]  總要盡力與眾人和睦
[00:04:12.480 --> 00:04:15.480]  呢段說話頭一句
[00:04:15.480 --> 00:04:17.480]  其實呈現咗兩個畫面
[00:04:17.480 --> 00:04:18.480]  上次想像一下
[00:04:18.480 --> 00:04:22.480]  第一個就係一個以惡報惡嘅狀況
[00:04:22.480 --> 00:04:24.480]  唔知有冇即刻你畀人報過
[00:04:24.480 --> 00:04:26.480]  定係你報過人
[00:04:26.480 --> 00:04:28.480]  有啲畫面會呈現
[00:04:28.480 --> 00:04:30.480]  但保羅就叫我哋放棄
[00:04:30.480 --> 00:04:32.480]  我哋信徒唔好做
[00:04:32.480 --> 00:04:34.480]  其實呢個唔係一個新嘅教導
[00:04:34.480 --> 00:04:36.480]  有啲猶太人都係遵守緊
[00:04:36.480 --> 00:04:41.480]  另一個就係眾人以為美嘅事
[00:04:41.480 --> 00:04:44.480]  可唔可以畀嗰個
[00:04:44.480 --> 00:04:46.480]  OK 喎
[00:04:46.480 --> 00:04:49.480]  交畀你哋幫我撳
[00:04:49.480 --> 00:04:53.480]  保羅就喺第十二章裏面嘅中間
[00:04:53.480 --> 00:04:55.480]  講到弟兄姊妹之情
[00:04:55.480 --> 00:04:57.480]  佢先講弟兄姊妹之情
[00:04:57.480 --> 00:04:59.480]  之後嚟到呢度
[00:04:59.480 --> 00:05:01.480]  佢就擴闊咗個範圍
[00:05:01.480 --> 00:05:03.480]  就係對所有人講
[00:05:03.480 --> 00:05:04.480]  咩叫所有人
[00:05:04.480 --> 00:05:06.480]  信徒就會好容易分咗
[00:05:06.480 --> 00:05:08.480]  信徒或者非信徒
[00:05:08.480 --> 00:05:10.480]  但其實又唔需要一定咁樣分
[00:05:10.480 --> 00:05:12.480]  有時邊個係信徒
[00:05:12.480 --> 00:05:13.480]  你都未必知
[00:05:13.480 --> 00:05:15.480]  邊個唔係信徒
[00:05:15.480 --> 00:05:16.480]  可能其實佢個生命嘅特質
[00:05:16.480 --> 00:05:18.480]  或者佢心裏面相信神
[00:05:18.480 --> 00:05:21.480]  佢就講緊任何嘅人
[00:05:21.480 --> 00:05:22.480]  喺任何嘅層面
[00:05:22.480 --> 00:05:24.480]  唔分種族 性別 宗教
[00:05:24.480 --> 00:05:26.480]  我哋信徒都要做
[00:05:26.480 --> 00:05:29.480]  其他人認為美嘅事
[00:05:29.480 --> 00:05:30.480]  好美呀
[00:05:30.480 --> 00:05:31.480]  但係美呢
[00:05:31.480 --> 00:05:33.480]  頭先同一個姊妹講
[00:05:33.480 --> 00:05:35.480]  你嘅美同我嘅美係唔同
[00:05:35.480 --> 00:05:36.480]  好抽象
[00:05:36.480 --> 00:05:38.480]  有啲英文譯本
[00:05:38.480 --> 00:05:40.480]  就將美嘅事
[00:05:40.480 --> 00:05:43.480]  譯做right things
[00:05:43.480 --> 00:05:45.480]  黑板
[00:05:45.480 --> 00:05:47.480]  美嘅事譯做right things
[00:05:47.480 --> 00:05:49.480]  即係正確嘅事
[00:05:49.480 --> 00:05:50.480]  咁咪容易啲理解
[00:05:50.480 --> 00:05:52.480]  啱嘅嘢
[00:05:52.480 --> 00:05:53.480]  正確嘅
[00:05:53.480 --> 00:05:54.480]  但係唔係
[00:05:54.480 --> 00:05:55.480]  有啲人話我覺得咁係啱
[00:05:55.480 --> 00:05:57.480]  你又覺得咁樣係啱
[00:05:57.480 --> 00:06:00.480]  佢仲要話眾人認為正確嘅事
[00:06:00.480 --> 00:06:03.480]  保羅其實係期待緊啲乜嘢
[00:06:03.480 --> 00:06:04.480]  佢期待緊
[00:06:04.480 --> 00:06:07.480]  我哋同任何人相處嘅時候
[00:06:07.480 --> 00:06:11.480]  都努力做人所認為正確嘅事
[00:06:11.480 --> 00:06:14.480]  甚至乎係被惡待嘅時候
[00:06:14.480 --> 00:06:17.480]  而喺呢個場面裏面
[00:06:17.480 --> 00:06:18.480]  大家做正確嘅事
[00:06:18.480 --> 00:06:20.480]  唔會淨係擺喺我哋嗰間
[00:06:20.480 --> 00:06:22.480]  梅鄧隊嘅學會嗰間房
[00:06:22.480 --> 00:06:24.480]  係擺出去畀世人睇到
[00:06:24.480 --> 00:06:27.480]  我哋話畀其他人知
[00:06:27.480 --> 00:06:28.480]  不過呢
[00:06:28.480 --> 00:06:31.480]  呢度就睇到頭先嗰個新生
[00:06:31.480 --> 00:06:33.480]  好似係寶怡
[00:06:33.480 --> 00:06:34.480]  我記得
[00:06:34.480 --> 00:06:36.480]  寶怡嗰位新生就話
[00:06:36.480 --> 00:06:39.480]  你哋嘅學會一時就迎合啲人
[00:06:39.480 --> 00:06:41.480]  一時就話要
[00:06:41.480 --> 00:06:43.480]  一定要尊敬神嘅依神為首
[00:06:43.480 --> 00:06:45.480]  咁好矛盾
[00:06:45.480 --> 00:06:49.480]  有冇人覺得自己信嘅上帝都好矛盾
[00:06:49.480 --> 00:06:51.480]  暫時未有下笠頭
[00:06:51.480 --> 00:06:55.480]  只要我哋睇埋保羅之前所講嘅嘢
[00:06:55.480 --> 00:06:57.480]  就唔會覺得矛盾
[00:06:57.480 --> 00:07:00.480]  其實呢保羅喺十二章二節呢
[00:07:00.480 --> 00:07:02.480]  叫我哋做乜嘢呢
[00:07:02.480 --> 00:07:04.480]  佢叫我哋要測驗
[00:07:04.480 --> 00:07:06.480]  測驗出神嘅旨意
[00:07:06.480 --> 00:07:08.480]  測驗乜嘢係美好嘅
[00:07:08.480 --> 00:07:10.480]  乜嘢係神嘅旨意
[00:07:10.480 --> 00:07:12.480]  測驗即係咩呀
[00:07:12.480 --> 00:07:14.480]  即係用返你嘅腦呀
[00:07:14.480 --> 00:07:17.480]  係我哋信徒有時真係好
[00:07:17.480 --> 00:07:19.480]  有時呢直入教會離開
[00:07:19.480 --> 00:07:20.480]  可能都唔需要用腦
[00:07:20.480 --> 00:07:22.480]  我哋就直接輸入咗我啲訊息
[00:07:22.480 --> 00:07:23.480]  或者一啲教導
[00:07:23.480 --> 00:07:25.480]  咁我就去做
[00:07:25.480 --> 00:07:28.480]  但係要我哋用腦去分辨神嘅心意
[00:07:28.480 --> 00:07:32.480]  喺遇上人際相處嘅問題嘅時候
[00:07:32.480 --> 00:07:34.480]  我哋都要去思考點樣先係正確
[00:07:34.480 --> 00:07:38.480]  點樣先係對人係一個正確嘅事
[00:07:38.480 --> 00:07:40.480]  所以唔一定係兩邊嘅鐘擺
[00:07:40.480 --> 00:07:42.480]  唔一定係嗰邊就係世俗
[00:07:42.480 --> 00:07:44.480]  嗰邊就係啲人會諗
[00:07:44.480 --> 00:07:46.480]  嗰邊先係教會嘅人諗嘅嘢
[00:07:46.480 --> 00:07:48.480]  唔一定係咁樣
[00:07:48.480 --> 00:07:49.480]  點解會咁呢
[00:07:49.480 --> 00:07:51.480]  唔知你身邊有冇出現過呢
[00:07:51.480 --> 00:07:55.480]  其實喺呢個世界都會蘊含住好多美好嘅事物
[00:07:55.480 --> 00:07:57.480]  因為呢個世界俾我創造
[00:07:57.480 --> 00:07:59.480]  因為係上帝所創造
[00:07:59.480 --> 00:08:02.480]  上帝嘅美好仍然存喺個社會裏面
[00:08:02.480 --> 00:08:04.480]  有啲知識 有啲學問
[00:08:04.480 --> 00:08:07.480]  有一啲嘅態度
[00:08:07.480 --> 00:08:10.480]  我哋身邊嘅人可能你都會出現過一啲
[00:08:10.480 --> 00:08:13.480]  有啲唔係基督徒你都覺得佢好好
[00:08:13.480 --> 00:08:15.480]  點解佢生命品質好好
[00:08:15.480 --> 00:08:18.480]  因為仲有上帝嘅美善喺裏面
[00:08:18.480 --> 00:08:21.480]  好似我今年有上洗禮班
[00:08:21.480 --> 00:08:25.480]  幫一位姐妹去一齊分享信仰嘅時候
[00:08:25.480 --> 00:08:26.480]  有位姐妹都提到
[00:08:26.480 --> 00:08:30.480]  佢信仰裏面佢覺得自己掙扎唔係好大
[00:08:30.480 --> 00:08:33.480]  佢覺得自己係信主前同信主後
[00:08:33.480 --> 00:08:36.480]  佢持有嘅價值觀都唔係差好遠
[00:08:36.480 --> 00:08:39.480]  佢一路都係咁樣去持守
[00:08:39.480 --> 00:08:40.480]  有啲人確係咁
[00:08:40.480 --> 00:08:42.480]  有冇啲人信主嘅時候唔係驚天動地覺得
[00:08:42.480 --> 00:08:45.480]  嘩 有個翻天覆地嘅改變
[00:08:45.480 --> 00:08:49.480]  因為喺社會上仍然有一啲可能唔信神嘅人
[00:08:49.480 --> 00:08:50.480]  或者未信嘅人
[00:08:50.480 --> 00:08:53.480]  一直盡力做緊一啲正確嘅事
[00:08:53.480 --> 00:08:56.480]  不過呢個世界確係有
[00:08:56.480 --> 00:08:59.480]  一啲叫做基督徒學會嘅hater
[00:08:59.480 --> 00:09:02.480]  惡意扭曲一啲美好嘅價值
[00:09:02.480 --> 00:09:05.480]  惡意咁con我哋呢班嘅信徒
[00:09:05.480 --> 00:09:06.480]  有權勢嘅
[00:09:06.480 --> 00:09:09.480]  甚至乎拆咗我哋間學會嘅房
[00:09:09.480 --> 00:09:11.480]  限制我哋喺學校派單張
[00:09:11.480 --> 00:09:15.480]  所以保羅就話佢唔係講緊一個絕對嘅
[00:09:15.480 --> 00:09:17.480]  頭先講緊一個絕對嘅教條
[00:09:17.480 --> 00:09:20.480]  保羅就話若是能行
[00:09:20.480 --> 00:09:22.480]  總要盡力
[00:09:22.480 --> 00:09:24.480]  佢係表達緊盡力
[00:09:24.480 --> 00:09:26.480]  但有啲時候真係唔可以妥協
[00:09:26.480 --> 00:09:28.480]  係有啲咁嘅時候
[00:09:28.480 --> 00:09:31.480]  我哋嗰個時候就要捉緊神嘅心意
[00:09:31.480 --> 00:09:34.480]  唔好擺咗去人嘅喜好嗰度
[00:09:34.480 --> 00:09:38.480]  咁既然保羅唔係講一條絕對
[00:09:38.480 --> 00:09:40.480]  一個一個好絕對化嘅教條
[00:09:40.480 --> 00:09:42.480]  咁好難跟喎
[00:09:42.480 --> 00:09:45.480]  佢喺呢個愛仇敵嘅情景背後
[00:09:45.480 --> 00:09:48.480]  佢想展現一啲乜嘢訊息畀我哋睇呢
[00:09:48.480 --> 00:09:51.480]  佢係咪淨係叫我哋對人好啲
[00:09:51.480 --> 00:09:54.480]  咁你有時又諗下神嘅心意
[00:09:54.480 --> 00:09:57.480]  佢其實有一個深一層嘅思考
[00:09:57.480 --> 00:09:59.480]  首先我哋諗一個問題先
[00:09:59.480 --> 00:10:01.480]  除咗一啲我哋而家都好公認嘅
[00:10:01.480 --> 00:10:03.480]  迪士基督嘅人或者組織
[00:10:03.480 --> 00:10:05.480]  我哋同人相處嘅時候
[00:10:05.480 --> 00:10:06.480]  你面對衝突
[00:10:06.480 --> 00:10:08.480]  面對仇敵嘅時候
[00:10:08.480 --> 00:10:14.480]  你嘅仇敵係咪一定係上帝嘅仇敵呢
[00:10:14.480 --> 00:10:17.480]  有時我哋會好一口咬定
[00:10:17.480 --> 00:10:19.480]  佢敵對基督呀
[00:10:19.480 --> 00:10:20.480]  佢咁樣做唔得㗎
[00:10:20.480 --> 00:10:22.480]  佢無視上帝嘅話語呀
[00:10:22.480 --> 00:10:26.480]  我哋將佢定性係上帝嘅仇敵
[00:10:26.480 --> 00:10:29.480]  會唔會好輕易將人去定罪呢
[00:10:29.480 --> 00:10:34.480]  其實保羅喺羅馬書嘅前半部呢
[00:10:34.480 --> 00:10:41.480]  好多嘅教義好多嘅即係佢展示返神點樣對我哋
[00:10:41.480 --> 00:10:43.480]  耶穌基督點拯救我哋
[00:10:43.480 --> 00:10:47.480]  係向信徒顯示緊上帝對人嘅包容呀
[00:10:47.480 --> 00:10:50.480]  大家諗唔諗起一啲經文呢
[00:10:50.480 --> 00:10:53.480]  我哋都會從羅馬書裏面去諗得到
[00:10:53.480 --> 00:10:58.480]  上帝對人嘅包容係超乎我哋所想所求
[00:10:58.480 --> 00:11:01.480]  當我哋有啲時候自以為意
[00:11:01.480 --> 00:11:03.480]  覺得自己一定啱嘅時候
[00:11:03.480 --> 00:11:07.480]  有冇奪取咗上帝審判嗰個權呢
[00:11:07.480 --> 00:11:10.480]  上帝唔係一定幫曬啲惡人㗎
[00:11:10.480 --> 00:11:13.480]  佢話會審判㗎佢話會懲罰㗎
[00:11:13.480 --> 00:11:16.480]  但我哋以惡報惡呢個行動嘅時候
[00:11:16.480 --> 00:11:19.480]  係反映緊我哋先有話事嗰個
[00:11:19.480 --> 00:11:20.480]  個主權喺我度呀
[00:11:20.480 --> 00:11:22.480]  我話佢係衰人就係衰人呀
[00:11:22.480 --> 00:11:24.480]  佢係仇敵就係仇敵啦
[00:11:24.480 --> 00:11:28.480]  如果我哋認信上帝係創造主
[00:11:28.480 --> 00:11:29.480]  我哋係受造物
[00:11:29.480 --> 00:11:31.480]  我哋先會去接受
[00:11:31.480 --> 00:11:34.480]  並且相信神係會親自懲罰嗰啲惡人
[00:11:34.480 --> 00:11:36.480]  所以信徒喺仇敵
[00:11:36.480 --> 00:11:39.480]  甚或乎喺任何人嘅面前
[00:11:39.480 --> 00:11:41.480]  呢個教導可能淨係講仇敵
[00:11:41.480 --> 00:11:43.480]  但其實都係放諸喺任何人嘅面前
[00:11:43.480 --> 00:11:45.480]  我哋同佢哋相處嘅時候
[00:11:45.480 --> 00:11:48.480]  我哋都要努力去做正確嘅事
[00:11:48.480 --> 00:11:51.480]  係反映咗我哋係屬於上帝
[00:11:51.480 --> 00:11:53.480]  我哋都係屬於上帝
[00:11:53.480 --> 00:11:56.480]  當我哋對上帝有真正嘅信心
[00:11:56.480 --> 00:12:00.480]  我哋就要思考我哋同人相處嘅時候
[00:12:00.480 --> 00:12:03.480]  點做正確嘅事呢?
[00:12:03.480 --> 00:12:04.480]  點做呀?
[00:12:04.480 --> 00:12:07.480]  日日都愛心爆棚
[00:12:07.480 --> 00:12:10.480]  祝福我嗰啲同事啦
[00:12:10.480 --> 00:12:11.480]  派餅畀佢哋啦
[00:12:11.480 --> 00:12:12.480]  做好多行動幫佢斟水啦
[00:12:12.480 --> 00:12:15.480]  佢夾起條尾我就已經餵飯佢食啦
[00:12:15.480 --> 00:12:16.480]  係咪咁樣呢?
[00:12:16.480 --> 00:12:17.480]  嘩!愛心爆炸
[00:12:17.480 --> 00:12:19.480]  我曾經都接受過呢啲教導
[00:12:19.480 --> 00:12:21.480]  你用你嘅愛去充滿佢
[00:12:21.480 --> 00:12:22.480]  圍繞佢
[00:12:22.480 --> 00:12:23.480]  包圍佢
[00:12:23.480 --> 00:12:26.480]  讓人真係感受到基督背後嘅愛啦
[00:12:26.480 --> 00:12:30.480]  係唔係寶萊呢度所講正確嘅事呢?
[00:12:30.480 --> 00:12:32.480]  原來有啲原則㗎喎
[00:12:32.480 --> 00:12:33.480]  重點就喺第九節
[00:12:33.480 --> 00:12:34.480]  我哋一齊讀下
[00:12:34.480 --> 00:12:37.480]  好!第九節預備開始
[00:12:37.480 --> 00:12:39.480]  愛人不可虛假
[00:12:39.480 --> 00:12:41.480]  惡要厭惡
[00:12:41.480 --> 00:12:43.480]  善要親近
[00:12:43.480 --> 00:12:45.480]  原來從上帝而來嘅愛呢
[00:12:45.480 --> 00:12:48.480]  係真誠嘅愛
[00:12:48.480 --> 00:12:49.480]  係唔假㗎
[00:12:49.480 --> 00:12:51.480]  一啲都唔假㗎
[00:12:51.480 --> 00:12:54.480]  有時呢可能你都會聽到有啲人話
[00:12:54.480 --> 00:12:56.480]  佢嘅肌肉圖好假呀
[00:12:56.480 --> 00:12:57.480]  好似有啲包裝咁呀
[00:12:57.480 --> 00:13:01.480]  虛假呢其中一個意思就係表裡不一啦
[00:13:01.480 --> 00:13:05.480]  內心諗嘅同行為嘅好似好大落差喎
[00:13:05.480 --> 00:13:07.480]  表達緊一個人呢
[00:13:07.480 --> 00:13:08.480]  有兩個狀況喎
[00:13:08.480 --> 00:13:12.480]  其中一個狀況可能我哋平時都會見得到
[00:13:12.480 --> 00:13:13.480]  好行為
[00:13:13.480 --> 00:13:14.480]  但佢嘅內心呢
[00:13:14.480 --> 00:13:17.480]  嘩!動機好唔純正
[00:13:17.480 --> 00:13:20.480]  或者呢真係甚至乎係壞人添
[00:13:20.480 --> 00:13:22.480]  甚至乎會諗好多壞事
[00:13:22.480 --> 00:13:25.480]  其實係當時嘅文化裡面呢
[00:13:25.480 --> 00:13:27.480]  有一種叫做恩主文化
[00:13:27.480 --> 00:13:29.480]  都係好分階級嘅
[00:13:29.480 --> 00:13:31.480]  咁呢種恩主文化呢就係講
[00:13:31.480 --> 00:13:35.480]  私恩典同埋接受恩惠嘅一種關係
[00:13:35.480 --> 00:13:36.480]  咁呢普遍嘅社會呢
[00:13:36.480 --> 00:13:38.480]  當時嘅社會都認為
[00:13:38.480 --> 00:13:42.480]  權貴上流社會嘅人先有能力
[00:13:42.480 --> 00:13:45.480]  有資格可以私恩典畀人
[00:13:45.480 --> 00:13:48.480]  即係話你想幫隔離嗰個人
[00:13:48.480 --> 00:13:50.480]  喂!你有冇諗過你自己係邊個呀
[00:13:50.480 --> 00:13:52.480]  有冇睇返你自己身份呀
[00:13:52.480 --> 00:13:55.480]  受恩者呢佢哋嘅地位呢
[00:13:55.480 --> 00:13:56.480]  普遍都會較低
[00:13:56.480 --> 00:13:57.480]  軟弱
[00:13:57.480 --> 00:13:58.480]  畀人覺得軟弱無能
[00:13:58.480 --> 00:14:00.480]  係呢種關係入面呢
[00:14:00.480 --> 00:14:03.480]  受恩者呢係要回報同埋呢
[00:14:03.480 --> 00:14:06.480]  即係大家都好認同
[00:14:06.480 --> 00:14:10.480]  喂!人哋畀恩典你要公開去讚對方呀
[00:14:10.480 --> 00:14:12.480]  稱讚對方呀
[00:14:12.480 --> 00:14:16.480]  嘩!好似上次邊個就幫我做咗啲乜嘢啦
[00:14:16.480 --> 00:14:18.480]  畀咗幾多幾多嘢我啦
[00:14:18.480 --> 00:14:21.480]  所以好多時私恩者會有一種點樣嘅姿態呢
[00:14:21.480 --> 00:14:22.480]  高高在上啦
[00:14:22.480 --> 00:14:26.480]  甚至係為咗得到榮耀稱讚先去幫助人
[00:14:26.480 --> 00:14:29.480]  呢種呢虛假嘅愛呢都反映緊
[00:14:29.480 --> 00:14:31.480]  社會上嘅人呢
[00:14:31.480 --> 00:14:33.480]  即係佢哋有一啲好呀
[00:14:33.480 --> 00:14:34.480]  喂!未出
[00:14:34.480 --> 00:14:35.480]  死啦
[00:14:35.480 --> 00:14:39.480]  收埋先收埋先收埋先
[00:14:39.480 --> 00:14:41.480]  收埋先
[00:14:41.480 --> 00:14:42.480]  唔正常
[00:14:42.480 --> 00:14:44.480]  而家就係一個唔正常嘅發揮
[00:14:44.480 --> 00:14:46.480]  可唔可以幫我上返去三四頁咁樣啦
[00:14:46.480 --> 00:14:48.480]  幫我上返去
[00:14:48.480 --> 00:14:49.480]  係呀係呀啱呀
[00:14:49.480 --> 00:14:51.480]  係唔正常呀發揮而家係
[00:14:51.480 --> 00:14:54.480]  所以呢好多時呢私恩者高高在上啦
[00:14:54.480 --> 00:14:56.480]  而呢一種虛假嘅愛都反映緊
[00:14:56.480 --> 00:14:58.480]  人同人之間有好行為
[00:14:58.480 --> 00:15:00.480]  我哋成日都見到喎喺個社會
[00:15:00.480 --> 00:15:02.480]  佢唔一定係嚟自愛心㗎
[00:15:02.480 --> 00:15:04.480]  可能係嚟自一啲公理嘅想法
[00:15:04.480 --> 00:15:08.480]  甚至乎呢種狀況喺教會都有時會出現
[00:15:08.480 --> 00:15:11.480]  保羅就係要打破呢種嘅框架
[00:15:11.480 --> 00:15:14.480]  佢教導信徒面對弟兄姊妹嘅缺乏
[00:15:14.480 --> 00:15:16.480]  唔單止要施捨
[00:15:16.480 --> 00:15:18.480]  更加要接濟呀
[00:15:18.480 --> 00:15:20.480]  呢個呢係其他恩主唔會做㗎
[00:15:20.480 --> 00:15:22.480]  同埋呢請仇敵食飯呀
[00:15:22.480 --> 00:15:26.480]  大家都記得我啲講道好多講食飯
[00:15:26.480 --> 00:15:29.480]  咁呢係啦食飯呢係有咩意思呀
[00:15:29.480 --> 00:15:33.480]  就係我同你係冇一個高低之分
[00:15:33.480 --> 00:15:36.480]  我接納你同我都係平起平坐
[00:15:36.480 --> 00:15:38.480]  我哋係同一group嘅人嚟嘅
[00:15:38.480 --> 00:15:42.480]  係打從心底接納對方咁樣去私恩點
[00:15:42.480 --> 00:15:46.480]  而保羅第十節嘅話呢
[00:15:46.480 --> 00:15:50.480]  就提到恭敬人要彼此推讓
[00:15:50.480 --> 00:15:53.480]  佢就係講緊不分高低彼此敬重
[00:15:53.480 --> 00:15:55.480]  喺呢個教導呢
[00:15:55.480 --> 00:15:58.480]  喺嗰個彼此恭敬嘅教導中
[00:15:58.480 --> 00:16:00.480]  隱藏咗一種嘅肯定呀
[00:16:00.480 --> 00:16:01.480]  肯定乜嘢呀
