
[00:00:00.000 --> 00:00:02.720]  在開始聆聽上帝的話語之前
[00:05:00.520 --> 00:05:02.520]  他們稱呼他是做夢的
[00:05:02.520 --> 00:05:03.520]  即是殺了他
[00:05:03.520 --> 00:05:07.520]  看看他將來的夢可以怎樣成就
[00:05:07.520 --> 00:05:09.520]  一開始是想謀害他
[00:05:09.520 --> 00:05:12.520]  但最後給我們看到的是
[00:05:12.520 --> 00:05:16.520]  他們將虐室賣給路過的商隊
[00:05:16.520 --> 00:05:21.520]  而商隊載著貨物經過迦南地
[00:05:21.520 --> 00:05:23.520]  將要前往埃及
[00:05:23.520 --> 00:05:26.520]  這些商人隨後就將虐室給了
[00:05:26.520 --> 00:05:27.520]  法老的官員
[00:05:27.520 --> 00:05:30.520]  就是護衛長波提弗
[00:05:30.520 --> 00:05:33.520]  無辜被賣到埃及
[00:05:33.520 --> 00:05:36.520]  即是做奴隸的虐室
[00:05:36.520 --> 00:05:39.520]  他可以很理直氣壯地怨天尤人
[00:05:39.520 --> 00:05:42.520]  又或者毒舌迦南地的人和事
[00:05:42.520 --> 00:05:44.520]  都是那裡不好
[00:05:44.520 --> 00:05:48.520]  又或者他選擇在埃及自暴自棄
[00:05:48.520 --> 00:05:50.520]  摒棄他自己的民族
[00:05:50.520 --> 00:05:52.520]  摒棄他的信仰身份
[00:05:52.520 --> 00:05:56.520]  不過虐室沒有這樣做
[00:05:56.520 --> 00:05:58.520]  虐室依然是在埃及
[00:05:58.520 --> 00:06:00.520]  持守他的信仰
[00:06:00.520 --> 00:06:03.520]  在37章的經文中
[00:06:03.520 --> 00:06:05.520]  給我們看到的是
[00:06:05.520 --> 00:06:07.520]  他在波提弗的家中
[00:06:07.520 --> 00:06:11.520]  無論眼前遇到的是信或是逆
[00:06:11.520 --> 00:06:16.520]  他都認定耶和華是他行事為人的唯一標準
[00:06:16.520 --> 00:06:21.520]  39章2到5節給我們看到的是
[00:06:21.520 --> 00:06:24.520]  虐室有耶和華和他同在
[00:06:24.520 --> 00:06:28.520]  以致讓他成為一個通達的人
[00:06:28.520 --> 00:06:31.520]  即是他做什麼在他手上
[00:06:31.520 --> 00:06:33.520]  經他手上的都很順利
[00:06:33.520 --> 00:06:38.520]  所以波提弗就將一切的事情交給他管理
[00:06:38.520 --> 00:06:41.520]  而且經他手上所做的一切都很順利
[00:06:41.520 --> 00:06:45.520]  虐室成為了波提弗家中的祝福
[00:06:45.520 --> 00:06:49.520]  虐室在埃及有上帝的同在
[00:06:49.520 --> 00:06:51.520]  亦都在人眼前蒙恩
[00:06:51.520 --> 00:06:54.520]  當創世紀的讀者看到這裡的時候
[00:06:54.520 --> 00:06:57.520]  就覺得一切都很好
[00:06:57.520 --> 00:07:01.520]  不過罪事者立即提醒我們
[00:07:01.520 --> 00:07:04.520]  即使有上帝同在
[00:07:04.520 --> 00:07:07.520]  又或者是那份同在那份恩典多到
[00:07:07.520 --> 00:07:09.520]  其他人都看到都好
[00:07:09.520 --> 00:07:13.520]  但是有上帝同在的人
[00:07:13.520 --> 00:07:17.520]  從來都不是對試探、對患難
[00:07:17.520 --> 00:07:20.520]  或者冤屈可以免疫
[00:07:20.520 --> 00:07:23.520]  相反那個忠於耶和華信仰的虐室
[00:07:23.520 --> 00:07:27.520]  很快就為自己帶來一個更大的苦難
[00:07:27.520 --> 00:07:32.520]  39章7到10節的經文給我們看到的就是
[00:07:32.520 --> 00:07:34.520]  很多都很順利的時候
[00:07:34.520 --> 00:07:37.520]  他開始面對著試探
[00:07:37.520 --> 00:07:41.520]  這個試探是來自波提弗的太太
[00:07:41.520 --> 00:07:44.520]  波提弗的太太起初就是用什麼
[00:07:44.520 --> 00:07:47.520]  用言語上去挑逗
[00:07:47.520 --> 00:07:51.520]  虐室起初就是採取一個三不的策略
[00:07:51.520 --> 00:07:56.520]  不聽從他、不跟他同寢、不跟他走在一起
[00:07:56.520 --> 00:08:01.520]  不過有一天波提弗的太太就趁家裡沒有人的時候
[00:08:01.520 --> 00:08:05.520]  怎樣呀?有進一步的行動
[00:08:05.520 --> 00:08:09.520]  11節給我們看到的就是他伸手拉著虐室
[00:08:09.520 --> 00:08:13.520]  虐室可以怎樣呀?他只能夠迴避
[00:08:13.520 --> 00:08:16.520]  36著走為上著
[00:08:16.520 --> 00:08:18.520]  但是結果換來的是什麼?
[00:08:18.520 --> 00:08:23.520]  結果換來的是這個婦人對虐室的誣衊
[00:08:23.520 --> 00:08:28.520]  很想跟大家看一下他這一番話有多麼歹毒
[00:08:28.520 --> 00:08:34.520]  我們看一下第14至17節他是怎樣稱呼虐室
[00:08:34.520 --> 00:08:37.520]  當然首先沒有提到他的名字
[00:08:37.520 --> 00:08:39.520]  但經文怎麼說?14節
[00:08:39.520 --> 00:08:42.520]  你看一下他就是在說波提弗
[00:08:42.520 --> 00:08:48.520]  帶了一個希伯來人到我們這裡戲弄我們
[00:08:48.520 --> 00:08:52.520]  第17節然後再說
[00:08:52.520 --> 00:08:56.520]  帶到我們這裡來的希伯來僕人
[00:08:56.520 --> 00:08:59.520]  將來要調戲我
[00:08:59.520 --> 00:09:04.520]  你看到這個女人用了一個什麼的言詞
[00:09:04.520 --> 00:09:08.520]  他在訴諸民族和階級的差異
[00:09:08.520 --> 00:09:11.520]  他在跟家人說那個外人
[00:09:11.520 --> 00:09:16.520]  那個希伯來人那個希伯來僕人來形容虐室
[00:09:16.520 --> 00:09:21.520]  首先就是開始分你和我
[00:09:21.520 --> 00:09:23.520]  那個是外人
[00:09:23.520 --> 00:09:26.520]  我現在投訴的是一個外人
[00:09:26.520 --> 00:09:29.520]  很容易當我們要分你和我的時候
[00:09:29.520 --> 00:09:32.520]  很容易敵我分明
[00:09:32.520 --> 00:09:36.520]  他在企圖令他的誣告更加有說服力
[00:09:36.520 --> 00:09:38.520]  然後他的指控是什麼?
[00:09:38.520 --> 00:09:40.520]  他說他是用戲弄
[00:09:40.520 --> 00:09:43.520]  戲弄這個字是一個很有機心的用字
[00:09:43.520 --> 00:09:46.520]  為什麼?這個字的意思就是說
[00:09:46.520 --> 00:09:49.520]  在說虐室在做什麼
[00:09:49.520 --> 00:09:51.520]  他簡單這裡兩個字
[00:09:51.520 --> 00:09:55.520]  但其實是在說虐室企圖想向他施暴
[00:09:55.520 --> 00:09:58.520]  幸好他大聲叫他停
[00:09:58.520 --> 00:10:00.520]  他才停手
[00:10:00.520 --> 00:10:04.520]  才倖免於難這樣的意思
[00:10:04.520 --> 00:10:09.520]  結果他的誣告是怎樣呢?
[00:10:09.520 --> 00:10:11.520]  當然我們再看下去的時候就知道
[00:10:11.520 --> 00:10:16.520]  他的誣告他的煽惑是有效的
[00:10:16.520 --> 00:10:19.520]  手握大權的波提弗很生氣
[00:10:19.520 --> 00:10:22.520]  於是抓了虐室進了監牢
[00:10:22.520 --> 00:10:27.520]  虐室在這一刻由僕人成為了階下囚
[00:10:27.520 --> 00:10:31.520]  在牢獄裡面39章21至23節
[00:10:31.520 --> 00:10:34.520]  經文再次給我們看到的是
[00:10:34.520 --> 00:10:36.520]  他在監獄
[00:10:36.520 --> 00:10:41.520]  在監獄這個很艱難的處境下
[00:10:41.520 --> 00:10:44.520]  耶和華仍然跟他一起
[00:10:44.520 --> 00:10:49.520]  獄長將所有的囚犯交給他管理
[00:10:49.520 --> 00:10:54.520]  經文特別用的字眼跟他在波提弗家裡其實很相近
[00:10:54.520 --> 00:10:57.520]  說的是都是很順利
[00:10:57.520 --> 00:11:02.520]  兩者都是一概不知不理
[00:11:02.520 --> 00:11:05.520]  完全放手交給虐室
[00:11:05.520 --> 00:11:11.520]  說的是虐室再次在一個很艱難的處境下
[00:11:11.520 --> 00:11:13.520]  能夠有神同在
[00:11:13.520 --> 00:11:16.520]  也在人眼前蒙恩
[00:11:16.520 --> 00:11:19.520]  不過我們再說
[00:11:19.520 --> 00:11:23.520]  儘管在獄中有上帝同在
[00:11:23.520 --> 00:11:28.520]  但虐室這次面對仍然是一個冤獄
[00:11:28.520 --> 00:11:32.520]  他在這裡沒有大張旗鼓地說要平反
[00:11:32.520 --> 00:11:37.520]  但不代表他就躺平
[00:11:37.520 --> 00:11:39.520]  算了 認命吧 不是
[00:11:39.520 --> 00:11:45.520]  虐室總是等候機會去為自己伸冤
[00:11:45.520 --> 00:11:48.520]  40章1至8節這裡一大段的經文
[00:11:48.520 --> 00:11:50.520]  是一個很長的敘事
[00:11:50.520 --> 00:11:53.520]  需要大家再仔細去看
[00:11:53.520 --> 00:11:57.520]  不跟大家讀出
[00:11:57.520 --> 00:12:03.520]  不過說的是虐室是時刻留意周遭的人
[00:12:03.520 --> 00:12:07.520]  看看究竟有什麼機會他可以反撲
[00:12:07.520 --> 00:12:09.520]  於是有一天機會來了
[00:12:09.520 --> 00:12:13.520]  他見到兩位官員的囚友面帶仇用
[00:12:13.520 --> 00:12:15.520]  於是他主動關心他們
[00:12:15.520 --> 00:12:17.520]  問他們是什麼原因
[00:12:17.520 --> 00:12:21.520]  他們說各自都做了一個夢
[00:12:21.520 --> 00:12:24.520]  當虐室知道他們做夢的時候
[00:12:24.520 --> 00:12:25.520]  他就知道機會來了
[00:12:25.520 --> 00:12:29.520]  第8節虐室主動跟他說
[00:12:29.520 --> 00:12:31.520]  可以自薦為他們解夢
[00:12:31.520 --> 00:12:37.520]  不過虐室在這裡沒有僭越上帝的榮耀
[00:12:37.520 --> 00:12:40.520]  他很清楚地跟這兩個官員說
[00:12:40.520 --> 00:12:43.520]  他自己只是一個中間人的角色
[00:12:43.520 --> 00:12:46.520]  解夢的仍然是上帝自己
[00:12:46.520 --> 00:12:54.520]  然後他就分別向他們兩個解夢
[00:12:54.520 --> 00:12:58.520]  第14-15節解完夢之後
[00:12:58.520 --> 00:13:01.520]  他跟酒精說了一番話
[00:13:01.520 --> 00:13:06.520]  他說你得福的時候請你記得我
[00:13:06.520 --> 00:13:07.520]  向我施慈愛
[00:13:07.520 --> 00:13:09.520]  在快佬面前提起我
[00:13:09.520 --> 00:13:13.520]  然後可以救我出監牢
[00:13:13.520 --> 00:13:15.520]  他如何形容自己呢
[00:13:15.520 --> 00:13:20.520]  第15節他說我實在是從希伯來人之地被拐來的
[00:13:20.520 --> 00:13:23.520]  我在這裡有沒有做過什麼
[00:13:23.520 --> 00:13:26.520]  好叫他們將我關在牢裡
[00:13:26.520 --> 00:13:28.520]  反映了什麼
[00:13:28.520 --> 00:13:33.520]  反映了他仍然記得自己的出身在哪裡
[00:13:33.520 --> 00:13:35.520]  是希伯來地
[00:13:35.520 --> 00:13:40.520]  強調自己過往被拐賣到埃及
[00:13:40.520 --> 00:13:42.520]  另外他再一次重申
[00:13:42.520 --> 00:13:44.520]  他是冤枉的
[00:13:44.520 --> 00:13:47.520]  他是無辜被人抓來監獄
[00:13:47.520 --> 00:13:49.520]  在艱難的環境裡
[00:13:49.520 --> 00:13:53.520]  他沒有什麼可以依靠
[00:13:53.520 --> 00:13:56.520]  他期望透過幫酒精解夢
[00:13:56.520 --> 00:13:59.520]  希望他可以轉達這個訊息給法老
[00:13:59.520 --> 00:14:01.520]  法老代表什麼
[00:14:01.520 --> 00:14:05.520]  法老就是代表他在外地最高權力的人
[00:14:05.520 --> 00:14:08.520]  他對法老有盼望
[00:14:08.520 --> 00:14:15.520]  希望法老可以將他從不公義的環境裡拯救出來
[00:14:15.520 --> 00:14:20.520]  當我們看到這裡以為弱失點
[00:14:20.520 --> 00:14:22.520]  正確地解夢
[00:14:22.520 --> 00:14:28.520]  應該可以立時解決他當下的困局
[00:14:28.520 --> 00:14:31.520]  不過如果我們這樣想的時候
[00:14:31.520 --> 00:14:35.520]  經文很快就提醒我們不是這樣的
[00:14:35.520 --> 00:14:43.520]  有誰會想到酒精會完全忘記了弱失呢
[00:14:43.520 --> 00:14:46.520]  23節的經文這樣說
[00:14:46.520 --> 00:14:50.520]  然而施酒長不記得弱失
[00:14:50.520 --> 00:14:52.520]  竟忘了他
[00:14:52.520 --> 00:14:55.520]  這裡的動詞特別用了一個形式
[00:14:55.520 --> 00:14:58.520]  就是一個重複強調的意思
[00:14:58.520 --> 00:15:00.520]  在說的是什麼
[00:15:00.520 --> 00:15:05.520]  在說酒精真的完全忘記了
[00:15:05.520 --> 00:15:07.520]  同樣在跟我們說
[00:15:07.520 --> 00:15:10.520]  到這一刻弱失沒有希望了
[00:15:10.520 --> 00:15:13.520]  大概是這個意思
[00:15:13.520 --> 00:15:17.520]  40節就是一個很悲傷的結尾
[00:15:17.520 --> 00:15:20.520]  然後41章一節
[00:15:20.520 --> 00:15:22.520]  我們再看下一章
[00:15:22.520 --> 00:15:24.520]  我們看中文的書本
[00:15:24.520 --> 00:15:26.520]  就是過了兩年
[00:15:26.520 --> 00:15:31.520]  可能就這樣讀了就覺得很快過了兩年
[00:15:31.520 --> 00:15:37.520]  但原文特意強調是完完整整的兩年過去了
[00:15:37.520 --> 00:15:42.520]  就像我們廣東話兩年咋和兩年啦
[00:15:42.520 --> 00:15:46.520]  其實是說後者過了兩年很長的時間
[00:15:46.520 --> 00:15:50.520]  過了兩年
[00:15:50.520 --> 00:15:53.520]  埃及最高權力的法老
[00:15:53.520 --> 00:15:57.520]  發了兩個很困擾他的怪夢
[00:15:57.520 --> 00:16:00.520]  而剛好酒精在這個時候
[00:16:00.520 --> 00:16:05.520]  終於想起昔日那個在監牢裏面
[00:16:05.520 --> 00:16:08.520]  幫他解夢的年輕希伯來人
[00:16:08.520 --> 00:16:12.520]  想到那個希伯來人有解夢的能力
[00:16:12.520 --> 00:16:15.520]  因為現實的處境見到就是
[00:16:15.520 --> 00:16:21.520]  法老的夢令到埃及境內所有最有能力的術士
[00:16:21.520 --> 00:16:24.520]  所有解夢的智慧人都沒有辦法去解決
[00:16:24.520 --> 00:16:26.520]  他終於想起藥室了
[00:16:26.520 --> 00:16:31.520]  法老就是因為酒精於是他召喚藥室
[00:16:31.520 --> 00:16:35.520]  藥室知道這個是一個翻身的機會
[00:16:35.520 --> 00:16:39.520]  經文給我們看到第十四節
[00:16:39.520 --> 00:16:43.520]  他就急忙剃頭刮臉
[00:16:43.520 --> 00:16:46.520]  換衣服進到法老面前
[00:16:46.520 --> 00:16:52.520]  好好地去整理好自己
[00:16:52.520 --> 00:16:54.520]  以示對法老的尊重
[00:16:54.520 --> 00:17:02.520]  期待法老可以將自己從不公義的牢獄生涯裏面去拯救出來
[00:17:02.520 --> 00:17:07.520]  藥室在這裏再次去講清楚
[00:17:07.520 --> 00:17:11.520]  解夢的能力是在於上帝
[00:17:11.520 --> 00:17:16.520]  祂只是一個中間人傳遞啟示
[00:17:16.520 --> 00:17:17.520]  特別留意
[00:17:17.520 --> 00:17:18.520]  我想大家留意
[00:17:18.520 --> 00:17:21.520]  祂這裏完全只是稱呼神
[00:17:21.520 --> 00:17:24.520]  祂沒有用耶和華這個字眼
[00:17:24.520 --> 00:17:27.520]  為何祂不用耶和華呢
[00:17:27.520 --> 00:17:32.520]  耶和華是上帝特別向祂的子民啟示一個聖若明字
[00:17:32.520 --> 00:17:34.520]  但是祂跟法老說
[00:17:34.520 --> 00:17:37.520]  祂沒有說其實是耶和華給我能力
[00:17:37.520 --> 00:17:40.520]  祂只是用一個很一般的稱呼
[00:17:40.520 --> 00:17:43.520]  「耶路謙神」這個字去稱呼神
[00:17:43.520 --> 00:17:45.520]  為甚麼呢
[00:17:45.520 --> 00:17:51.520]  在避免對本身已經有信仰的法老有冒犯
[00:17:51.520 --> 00:17:54.520]  我講神你可以認為是你那個神
[00:17:54.520 --> 00:18:01.520]  但其實我心裏知道解夢的能力是出於我所相信的耶和華給過我的
[00:18:01.520 --> 00:18:04.520]  在這裏讓我們看到
[00:18:04.520 --> 00:18:06.520]  在這個時候的約瑟
[00:18:06.520 --> 00:18:12.520]  比他年少時風黃不露向他哥哥複述兩個夢的時候
[00:18:12.520 --> 00:18:16.520]  他更加懂得人情世故
[00:18:16.520 --> 00:18:22.520]  更加懂得看時候看場地去說合宜的話
[00:18:22.520 --> 00:18:27.520]  他比以前有所成長有所進步
[00:18:27.520 --> 00:18:30.520]  讓我們看到在埃及的種種經歷
[00:18:30.520 --> 00:18:33.520]  令他變得更加謹慎
[00:18:33.520 --> 00:18:36.520]  更加小心自己的言行
[00:18:36.520 --> 00:18:41.520]  然後緊接著的就是約瑟很清楚地向法老講明
[00:18:41.520 --> 00:18:44.520]  為甚麼你會做了兩個夢呢
[00:18:44.520 --> 00:18:48.520]  是因為上帝有些事情將要成就
[00:18:48.520 --> 00:18:51.520]  並且要指示顯明給相關的人
[00:18:51.520 --> 00:18:53.520]  即是法老去知道
[00:18:53.520 --> 00:18:59.520]  重複的夢境就是表示上帝已經很肯定這件事一定會成就
[00:18:59.520 --> 00:19:01.520]  並且很快地去實現
[00:19:01.520 --> 00:19:06.520]  不過當約瑟跟法老講這句說話的時候
[00:19:06.520 --> 00:19:08.520]  就令人想起其實
[00:19:08.520 --> 00:19:13.520]  昔日約瑟都曾經做過兩個意思一樣的夢
[00:19:13.520 --> 00:19:19.520]  不過他的夢是等了很久很久才能夠成就
[00:19:19.520 --> 00:19:24.520]  解夢之後約瑟又給法老一個提議
[00:19:24.520 --> 00:19:36.520]  33節開始他就開始給法老建議
[00:19:36.520 --> 00:19:40.520]  再往後的一段經文讓我們看到
[00:19:40.520 --> 00:19:44.520]  當他解完夢然後給法老建議
[00:19:44.520 --> 00:19:48.520]  即是要找一個聰明有智慧的人派他去管理這個地
[00:19:48.520 --> 00:19:50.520]  等等的時候
[00:19:50.520 --> 00:19:53.520]  法老就立即接納了他的建議
[00:19:53.520 --> 00:19:57.520]  並且認定那個有智慧的人是誰
[00:19:57.520 --> 00:19:59.520]  就是約瑟自己
[00:19:59.520 --> 00:20:03.520]  讓我們看到法老去任用約瑟不是出於恐懼
[00:20:03.520 --> 00:20:05.520]  不是約瑟恐嚇他
[00:20:05.520 --> 00:20:11.520]  而是法老看到約瑟是有上帝的靈在他裏面
[00:20:11.520 --> 00:20:16.520]  法老沒有因為門戶之見或者種族的不同
[00:20:16.520 --> 00:20:18.520]  於是有所猶疑
[00:20:18.520 --> 00:20:20.520]  即是不用他
[00:20:20.520 --> 00:20:21.520]  要用自己人
[00:20:21.520 --> 00:20:22.520]  沒有
[00:20:22.520 --> 00:20:27.520]  讓我們看到的是
[00:20:27.520 --> 00:20:28.520]  這裏
[00:20:28.520 --> 00:20:30.520]  罪事者在這裏讓我們看到
[00:20:30.520 --> 00:20:32.520]  法老的全然接納
[00:20:32.520 --> 00:20:36.520]  我們再對比他自家的兄弟
[00:20:36.520 --> 00:20:40.520]  其實是一個很諷刺的對比
[00:20:40.520 --> 00:20:43.520]  法老對他全盤的接納
[00:20:43.520 --> 00:20:47.520]  但我們看看昔日他的兄弟是怎樣對他
[00:20:47.520 --> 00:20:49.520]  37章是說
[00:20:49.520 --> 00:20:50.520]  將要賣他的時候
[00:20:50.520 --> 00:20:52.520]  就是脫了他的衣服
[00:20:52.520 --> 00:20:55.520]  然後將他丟在一個坑裏面
[00:20:55.520 --> 00:20:57.520]  那個坑是沒有水的
[00:20:57.520 --> 00:21:00.520]  然後當米田的商人經過的時候
[00:21:00.520 --> 00:21:03.520]  就將他從坑裏拉上來
[00:21:03.520 --> 00:21:06.520]  拉上來不是為了救他
[00:21:06.520 --> 00:21:09.520]  而是為了要將他賣給二十萬里人
[00:21:09.520 --> 00:21:12.520]  然後最終輾轉去到埃及
[00:21:12.520 --> 00:21:14.520]  但是法老呢
[00:21:14.520 --> 00:21:19.520]  法老是將一件衣服給過他
[00:21:19.520 --> 00:21:21.520]  並且除了衣服之外
[00:21:21.520 --> 00:21:23.520]  還有金鏈等等的東西
[00:21:23.520 --> 00:21:25.520]  還有金鏈、車等等
[00:21:25.520 --> 00:21:27.520]  法老也是將他拉出來
[00:21:27.520 --> 00:21:32.520]  不過法老是將他從牢裏面拉上來
[00:21:32.520 --> 00:21:35.520]  很諷刺
[00:21:35.520 --> 00:21:38.520]  自家人對他的排拒
[00:21:38.520 --> 00:21:40.520]  但是去到埃及
[00:21:40.520 --> 00:21:43.520]  他是得到法老的全然接納
[00:21:44.520 --> 00:21:52.520]  法老除了給他很多衣服、金銀、車
[00:21:52.520 --> 00:21:55.520]  這些都是政治上權力的東西
[00:21:55.520 --> 00:21:58.520]  更加是為他安排了家室
[00:21:58.520 --> 00:22:00.520]  將祭司的女兒許配給他
[00:22:00.520 --> 00:22:06.520]  讓他可以在埃及地建立自己的事業和家庭
[00:22:06.520 --> 00:22:12.520]  這個家室最後可以很順利地融入埃及人的圈子
[00:22:12.520 --> 00:22:16.520]  在埃及發展他的事業
[00:22:16.520 --> 00:22:18.520]  讓我們看到的是
[00:22:18.520 --> 00:22:20.520]  留山去外地的人
[00:22:20.520 --> 00:22:25.520]  在他鄉可以生活得很精彩、很豐盛
[00:22:25.520 --> 00:22:28.520]  這個可能性是存在的
[00:22:28.520 --> 00:22:30.520]  不過當然了
[00:22:30.520 --> 00:22:34.520]  藥室的成功既是取決他個人
[00:22:34.520 --> 00:22:37.520]  如何在這兩種文化裏面
[00:22:37.520 --> 00:22:41.520]  他如何協調、如何協商這兩者的界線
[00:22:41.520 --> 00:22:43.520]  同時我們看到的是
[00:22:43.520 --> 00:22:46.520]  因為埃及對他的接納
[00:22:46.520 --> 00:22:50.520]  無論在政治、經濟上都是很開放和接納
