
[00:00:00.000 --> 00:00:10.000]  在網上的弟兄姊妹有些抱歉,剛才我沒有站好,沒有圍到網絡
[00:10:26.000 --> 00:10:28.000]  都會拍拖
[00:10:28.000 --> 00:10:30.000]  但傷害本身是什麼
[00:10:30.000 --> 00:10:35.000]  他說如果你專注在傷害那裡
[00:10:35.000 --> 00:10:38.000]  你看結局近了
[00:10:38.000 --> 00:10:42.000]  其實失戀的人你叫他清醒很困難
[00:10:42.000 --> 00:10:44.000]  所以他這裡說
[00:10:44.000 --> 00:10:48.000]  不是只能夠直著祈禱
[00:10:48.000 --> 00:10:50.000]  才能夠清醒
[00:10:50.000 --> 00:10:51.000]  真的
[00:10:51.000 --> 00:10:54.000]  你面對很多困難的時候
[00:10:54.000 --> 00:10:56.000]  你被傷害的時候
[00:10:56.000 --> 00:10:58.000]  你有很多想法
[00:10:58.000 --> 00:11:01.000]  怎樣才能夠清醒過來
[00:11:01.000 --> 00:11:04.000]  離得開受傷害的情緒
[00:11:04.000 --> 00:11:06.000]  祈禱
[00:11:06.000 --> 00:11:08.000]  當我讀完這一節的時候
[00:11:08.000 --> 00:11:11.000]  我心裡很不忿
[00:11:11.000 --> 00:11:14.000]  這兩三年
[00:11:14.000 --> 00:11:17.000]  看不到結局
[00:11:17.000 --> 00:11:20.000]  很難看
[00:11:20.000 --> 00:11:25.000]  直著祈禱
[00:11:25.000 --> 00:11:30.000]  人才能夠清醒和謹慎一點
[00:11:30.000 --> 00:11:34.000]  不要被傷害的情緒
[00:11:34.000 --> 00:11:36.000]  整天在裡面出現
[00:11:36.000 --> 00:11:41.000]  第八節還說得很離譜
[00:11:41.000 --> 00:11:46.000]  你說叫我祈禱
[00:11:46.000 --> 00:11:48.000]  偶然清醒一下
[00:11:48.000 --> 00:11:50.000]  我說他會做一下
[00:11:50.000 --> 00:11:54.000]  第八節說話離譜到一個地步
[00:11:54.000 --> 00:11:56.000]  用殷勤的愛對大家
[00:11:56.000 --> 00:11:59.000]  因為愛能夠遮掩很多罪
[00:11:59.000 --> 00:12:02.000]  我們首先解釋愛能夠遮掩很多罪
[00:12:02.000 --> 00:12:04.000]  不是說
[00:12:04.000 --> 00:12:08.000]  我犯了很多罪
[00:12:08.000 --> 00:12:11.000]  然後我愛人多一點
[00:12:11.000 --> 00:12:13.000]  請人吃黑根大斯
[00:12:13.000 --> 00:12:15.000]  我就把我的罪都解除了
[00:12:15.000 --> 00:12:16.000]  取消了
[00:12:16.000 --> 00:12:18.000]  不要亂想
[00:12:18.000 --> 00:12:20.000]  意思不是這個
[00:12:20.000 --> 00:12:22.000]  這段聖經是來自
[00:12:22.000 --> 00:12:26.000]  《針研》第十章十二節的下半節
[00:12:26.000 --> 00:12:28.000]  《針研》第十章
[00:12:28.000 --> 00:12:30.000]  或者附近的幾章數
[00:12:30.000 --> 00:12:32.000]  其實是說
[00:12:32.000 --> 00:12:35.000]  人面對很多難處的時候
[00:12:35.000 --> 00:12:37.000]  有兩個不同的選擇
[00:12:37.000 --> 00:12:39.000]  你恨
[00:12:39.000 --> 00:12:43.000]  不過恨會挑更多的傷害出來
[00:12:43.000 --> 00:12:45.000]  所以經文下半節說
[00:12:45.000 --> 00:12:47.000]  唯有愛才能遮掩很多罪
[00:12:47.000 --> 00:12:50.000]  意思是想說什麼
[00:12:50.000 --> 00:12:51.000]  意思是說
[00:12:51.000 --> 00:12:53.000]  在那困難的裏面
[00:12:53.000 --> 00:12:55.000]  你受到很多傷害的時候
[00:12:55.000 --> 00:12:57.000]  通常有兩個選擇
[00:12:57.000 --> 00:12:59.000]  就是
[00:12:59.000 --> 00:13:02.000]  選擇一個又肥又沒頭髮的人
[00:13:02.000 --> 00:13:05.000]  又不帥
[00:13:05.000 --> 00:13:09.000]  你可以心裏懷不滿
[00:13:09.000 --> 00:13:14.000]  或者你怨毒他
[00:13:14.000 --> 00:13:18.000]  把你以前在IG所有一起的照片刪掉
[00:13:18.000 --> 00:13:21.000]  凡是他tag的story
[00:13:21.000 --> 00:13:23.000]  你就後面加一句「嬲豬養」
[00:13:23.000 --> 00:13:25.000]  就是
[00:13:25.000 --> 00:13:30.000]  但你知道這些只會惹更多不好的事
[00:13:30.000 --> 00:13:33.000]  所以聖經用《針研》的故事
[00:13:33.000 --> 00:13:35.000]  他想說的是
[00:13:35.000 --> 00:13:38.000]  他面對你被傷害的事
[00:13:38.000 --> 00:13:40.000]  他說那些傷害的事可以怎樣處理
[00:13:40.000 --> 00:13:42.000]  因為結局會近的時候
[00:13:42.000 --> 00:13:44.000]  或者那件事會完結的時候
[00:13:44.000 --> 00:13:47.000]  你用愛
[00:13:47.000 --> 00:13:55.000]  愛才是唯一的方法
[00:13:55.000 --> 00:13:59.000]  去對付那些傷害你的人
[00:14:01.000 --> 00:14:03.000]  我看到這裏的時候
[00:14:03.000 --> 00:14:05.000]  我又不是很明白
[00:14:05.000 --> 00:14:08.000]  我相信這裏不是說
[00:14:08.000 --> 00:14:10.000]  當你受傷害的時候
[00:14:10.000 --> 00:14:12.000]  你沒有情緒
[00:14:12.000 --> 00:14:13.000]  不是
[00:14:13.000 --> 00:14:15.000]  不是說這些
[00:14:15.000 --> 00:14:19.000]  你有不開心、難過、很憂悶的日子是真的
[00:14:19.000 --> 00:14:22.000]  但他的point是想說的是
[00:14:22.000 --> 00:14:25.000]  你看看那件事有個結局的
[00:14:25.000 --> 00:14:29.000]  有些事每一件事總會有一個完結的日子與時間
[00:14:29.000 --> 00:14:31.000]  所以我們不知道是何時
[00:14:31.000 --> 00:14:33.000]  但你看著那件事的時候
[00:14:33.000 --> 00:14:35.000]  清醒的時候你知道
[00:14:35.000 --> 00:14:38.000]  其實我們仍然可以有選擇的
[00:14:38.000 --> 00:14:49.000]  因為唯有清醒地、謹慎地、藉著祈禱地
[00:14:49.000 --> 00:14:54.000]  我們會選擇一些很奇怪的事
[00:14:54.000 --> 00:14:57.000]  那件事叫做愛
[00:14:57.000 --> 00:14:59.000]  當這個世界很紛亂
[00:14:59.000 --> 00:15:02.000]  很多被傷害的時候
[00:15:02.000 --> 00:15:06.000]  愛這件事才顯得高貴
[00:15:06.000 --> 00:15:10.000]  我想說的這份愛不是haggandize
[00:15:10.000 --> 00:15:13.000]  你希望你清醒的是
[00:15:13.000 --> 00:15:16.000]  那個愛是有代價的
[00:15:16.000 --> 00:15:18.000]  是你在一個受傷害的裏面
[00:15:18.000 --> 00:15:20.000]  是一個你被壓榨的裏面
[00:15:20.000 --> 00:15:23.000]  你被一個欺壓的裏面
[00:15:24.000 --> 00:15:29.000]  他說愛才會回應這些事
[00:15:29.000 --> 00:15:33.000]  其實有時候覺得這些說話很左膠
[00:15:33.000 --> 00:15:37.000]  你看看第九節
[00:15:37.000 --> 00:15:39.000]  那些說話很離譜
[00:15:39.000 --> 00:15:42.000]  他說
[00:15:42.000 --> 00:15:43.000]  你明白嗎
[00:15:43.000 --> 00:15:44.000]  那個選了那個
[00:15:44.000 --> 00:15:46.000]  對不起我得罪了那些沒頭髮和肥的人
[00:15:46.000 --> 00:15:48.000]  我說的是我自己
[00:15:48.000 --> 00:15:53.000]  你想像一下那個又沒頭髮又肥的人
[00:15:53.000 --> 00:15:55.000]  也甩掉了那個女生
[00:15:55.000 --> 00:15:57.000]  她打電話給你
[00:15:57.000 --> 00:16:00.000]  你有沒有空出來安慰我
[00:16:00.000 --> 00:16:01.000]  你想一下
[00:16:01.000 --> 00:16:02.000]  你收到這個電話的時候
[00:16:02.000 --> 00:16:04.000]  你怎麼會不發怨言
[00:16:04.000 --> 00:16:05.000]  你十六個字的髒話
[00:16:05.000 --> 00:16:07.000]  你可以說的你都會說
[00:16:07.000 --> 00:16:11.000]  你終於知道誰好你
[00:16:11.000 --> 00:16:14.000]  你終於知道誰真正對你好
[00:16:14.000 --> 00:16:15.000]  誰知他出來的時候
[00:16:15.000 --> 00:16:16.000]  他就說
[00:16:16.000 --> 00:16:17.000]  我不是想和你一起
[00:16:17.000 --> 00:16:21.000]  我是想借你的耳朵和肩膀叫一叫
[00:16:21.000 --> 00:16:23.000]  你那時候更生氣
[00:16:23.000 --> 00:16:28.000]  要接待人不生怨言
[00:16:28.000 --> 00:16:30.000]  這個說法不是說
[00:16:30.000 --> 00:16:31.000]  我騎個靚肚
[00:16:31.000 --> 00:16:33.000]  然後我很警醒緊守
[00:16:33.000 --> 00:16:35.000]  然後我用愛去對付他
[00:16:35.000 --> 00:16:37.000]  他不是說意識形態上
[00:16:37.000 --> 00:16:39.000]  意念上的東西
[00:16:39.000 --> 00:16:41.000]  用接待對待大家
[00:16:41.000 --> 00:16:45.000]  不生怨言是說一個實質的行動
[00:16:49.000 --> 00:16:53.000]  我這件事是怎麼頂的
[00:16:53.000 --> 00:16:56.000]  我搜尋我的資料庫
[00:16:56.000 --> 00:16:59.000]  人生裡遇到很多事的時候
[00:16:59.000 --> 00:17:00.000]  我想一下
[00:17:00.000 --> 00:17:03.000]  這些說話其實在我心裡是否有效
[00:17:03.000 --> 00:17:06.000]  我真的找不到
[00:17:06.000 --> 00:17:07.000]  你明白嗎
[00:17:07.000 --> 00:17:09.000]  你叫我得罪你的人
[00:17:09.000 --> 00:17:10.000]  你要寬恕他
[00:17:10.000 --> 00:17:12.000]  九成是廢話
[00:17:12.000 --> 00:17:13.000]  你搖搖搖他
[00:17:13.000 --> 00:17:14.000]  他不會知道你搖搖搖他
[00:17:14.000 --> 00:17:16.000]  還要他會再得罪你
[00:17:16.000 --> 00:17:17.000]  你什麼時候搖搖搖完他
[00:17:17.000 --> 00:17:19.000]  他突然跟你說聲對不起
[00:17:19.000 --> 00:17:21.000]  你明白嗎
[00:17:21.000 --> 00:17:23.000]  我不知道你是否基督徒
[00:17:23.000 --> 00:17:26.000]  你是否一個正常的人
[00:17:26.000 --> 00:17:29.000]  我們九成多在裡面面對別人傷害你的時候
[00:17:29.000 --> 00:17:31.000]  你從來拿不到一句對不起
[00:17:31.000 --> 00:17:34.000]  這個才是真實的我們人生
[00:17:34.000 --> 00:17:35.000]  你偶爾能夠拿到一個人
[00:17:35.000 --> 00:17:37.000]  突然跟你說聲對不起
[00:17:37.000 --> 00:17:38.000]  你明白嗎
[00:17:38.000 --> 00:17:41.000]  你覺得是上帝的恩典
[00:17:41.000 --> 00:17:43.000]  但九成多在我們生命的裡面
[00:17:43.000 --> 00:17:45.000]  傷害你的人
[00:17:45.000 --> 00:17:46.000]  第一
[00:17:46.000 --> 00:17:48.000]  你問他傷害你的人
[00:17:48.000 --> 00:17:50.000]  你告訴他你傷害我
[00:17:50.000 --> 00:17:52.000]  你不知道那些人通常會回答什麼
[00:17:52.000 --> 00:17:54.000]  是嗎 我有做過嗎
[00:17:54.000 --> 00:17:55.000]  我不記得
[00:17:55.000 --> 00:17:56.000]  你氣到不能氣他
[00:17:56.000 --> 00:17:58.000]  你那種痛苦有多難
[00:17:58.000 --> 00:18:02.000]  我輸出了Database的時候
[00:18:02.000 --> 00:18:04.000]  我想起一件事情
[00:18:04.000 --> 00:18:06.000]  那件事情是若干年前的
[00:18:06.000 --> 00:18:08.000]  十幾年前
[00:18:08.000 --> 00:18:10.000]  仔細的場景我不交代
[00:18:10.000 --> 00:18:12.000]  針對一個團隊
[00:18:12.000 --> 00:18:14.000]  我們有一個團隊
[00:18:14.000 --> 00:18:16.000]  專門針對團隊
[00:18:16.000 --> 00:18:18.000]  你知道有些事情不是很好
[00:18:18.000 --> 00:18:20.000]  我們基督徒很蠢的
[00:18:20.000 --> 00:18:21.000]  礙手礙腳地說
[00:18:21.000 --> 00:18:23.000]  復和吧
[00:18:23.000 --> 00:18:25.000]  復和除了用愛用祈禱警醒
[00:18:25.000 --> 00:18:27.000]  能夠復和之外
[00:18:27.000 --> 00:18:29.000]  就像經文所說要接待大家
[00:18:29.000 --> 00:18:30.000]  不生怨言
[00:18:30.000 --> 00:18:32.000]  之後我的同工很不長進
[00:18:32.000 --> 00:18:34.000]  想了一招很糟糕的計謀
[00:18:34.000 --> 00:18:36.000]  他說不如洗腳吧
[00:18:36.000 --> 00:18:38.000]  彼此
[00:18:38.000 --> 00:18:42.000]  結果抓了一群人一起洗腳
[00:18:42.000 --> 00:18:45.000]  那個經常針對團隊的人
[00:18:45.000 --> 00:18:49.000]  我以為有大食大
[00:18:49.000 --> 00:18:52.000]  有些胃大粒的又如何
[00:18:52.000 --> 00:18:54.000]  當然是找他
[00:18:54.000 --> 00:18:55.000]  洗他的腳
[00:18:55.000 --> 00:18:58.000]  誰知他平時夠兇
[00:18:58.000 --> 00:19:00.000]  那個團隊裡沒有人找他
[00:19:00.000 --> 00:19:04.000]  你知道我有時候也很左膠
[00:19:04.000 --> 00:19:06.000]  我說這麼難的事
[00:19:06.000 --> 00:19:08.000]  讓我來吧
[00:19:08.000 --> 00:19:10.000]  結果他沒有人
[00:19:10.000 --> 00:19:12.000]  如果沒有人
[00:19:12.000 --> 00:19:14.000]  環境會更惡劣
[00:19:14.000 --> 00:19:16.000]  我真的去幫他洗腳
[00:19:16.000 --> 00:19:18.000]  你知不知道
[00:19:18.000 --> 00:19:20.000]  要脫鞋脫襪
[00:19:20.000 --> 00:19:22.000]  熱水毛巾
[00:19:22.000 --> 00:19:25.000]  洗腳最高難度是擦腳趾縫
[00:19:25.000 --> 00:19:27.000]  你明白嗎
[00:19:27.000 --> 00:19:28.000]  才有誠意
[00:19:28.000 --> 00:19:30.000]  不然放在腳上拿起來擦乾
[00:19:30.000 --> 00:19:32.000]  不是洗腳
[00:19:32.000 --> 00:19:35.000]  你知道洗的時候
[00:19:35.000 --> 00:19:37.000]  可以擦的時候
[00:19:37.000 --> 00:19:39.000]  那個人
[00:19:39.000 --> 00:19:40.000]  有一句說話
[00:19:40.000 --> 00:19:42.000]  我一生也不會忘記
[00:19:42.000 --> 00:19:45.000]  你不要以為做這些把戲和伎倆
[00:19:45.000 --> 00:19:48.000]  就能贏回什麼
[00:19:48.000 --> 00:19:49.000]  嘩
[00:19:49.000 --> 00:19:53.000]  那一刻只能用粗言穢語
[00:19:53.000 --> 00:20:01.000]  你知道很斯文
[00:20:01.000 --> 00:20:03.000]  不說這些了
[00:20:03.000 --> 00:20:08.000]  我真的想拿一盆水淋在他身上
[00:20:09.000 --> 00:20:10.000]  你怎麼做
[00:20:10.000 --> 00:20:11.000]  你怎麼擦
[00:20:11.000 --> 00:20:13.000]  你怎麼幫他擦乾腳
[00:20:13.000 --> 00:20:17.000]  你不要用這些伎倆
[00:20:17.000 --> 00:20:20.000]  就能贏回什麼
[00:20:20.000 --> 00:20:24.000]  我只能說
[00:20:24.000 --> 00:20:28.000]  我人生中其中一個最大的成績
[00:20:28.000 --> 00:20:33.000]  是我平心靜氣幫他做完整個程序
[00:20:33.000 --> 00:20:36.000]  你看我這一刻
[00:20:37.000 --> 00:20:40.000]  我不會再做這些
[00:20:40.000 --> 00:20:43.000]  除非上帝屈下我的腳
[00:20:43.000 --> 00:20:44.000]  跪在這裡
[00:20:44.000 --> 00:20:46.000]  手不是我的
[00:20:46.000 --> 00:20:48.000]  他在幫我聖靈感動地擦
[00:20:48.000 --> 00:20:54.000]  我人生中不會再做這愚蠢和左膠的事
[00:20:54.000 --> 00:20:57.000]  耶穌才能洗腳
[00:20:57.000 --> 00:21:00.000]  人生中只有耶穌才能做這愚蠢的事
[00:21:00.000 --> 00:21:01.000]  由大到小
[00:21:01.000 --> 00:21:03.000]  你看完耶穌洗由大腳
[00:21:03.000 --> 00:21:04.000]  我們就很左膠
[00:21:04.000 --> 00:21:06.000]  你覺得你洗完由大腳
[00:21:06.000 --> 00:21:08.000]  由大就會多謝你
[00:21:08.000 --> 00:21:10.000]  不是的,這個世界
[00:21:10.000 --> 00:21:14.000]  比由大更恐怖的人多的是
[00:21:14.000 --> 00:21:20.000]  我看著自己能夠做完整個動作
[00:21:20.000 --> 00:21:24.000]  還跟他搭著肩膀站在一起
[00:21:24.000 --> 00:21:28.000]  我只能說這是第十節
[00:21:32.000 --> 00:21:34.000]  這個講恩賜
[00:21:34.000 --> 00:21:39.000]  這個恩賜不是講那些錢輸的恩賜
[00:21:39.000 --> 00:21:45.000]  他說上面那七八九節能夠做到
