
[00:00:00.000 --> 00:00:02.000]  那我不可以試夢那麼多
[00:02:37.560 --> 00:02:39.560]  好像同一條屋村
[00:02:39.560 --> 00:02:41.560]  那時幾歲
[00:02:41.560 --> 00:02:43.560]  我中六
[00:02:43.560 --> 00:02:45.560]  她經常跟蹤我
[00:02:45.560 --> 00:02:47.560]  試過在商場
[00:02:47.560 --> 00:02:49.560]  炒大鑊
[00:02:49.560 --> 00:02:51.560]  你跟她炒大鑊
[00:02:51.560 --> 00:02:53.560]  她整個商場都看著我們
[00:02:53.560 --> 00:02:55.560]  整個商場都看著我們
[00:02:55.560 --> 00:02:57.560]  扯爛我的衣服
[00:02:57.560 --> 00:02:59.560]  那時我上完宿忍
[00:02:59.560 --> 00:03:01.560]  那時我回教會
[00:03:01.560 --> 00:03:03.560]  為什麼信耶穌還是這樣
[00:03:03.560 --> 00:03:05.560]  因為人生的低點
[00:03:05.560 --> 00:03:09.560]  那時我試過回教會
[00:03:09.560 --> 00:03:11.560]  我去某些培靈會
[00:03:11.560 --> 00:03:13.560]  那個女生跟蹤我
[00:03:13.560 --> 00:03:15.560]  去到那間教會
[00:03:15.560 --> 00:03:17.560]  她站在我身旁
[00:03:17.560 --> 00:03:19.560]  在我身旁找我的東西
[00:03:19.560 --> 00:03:21.560]  有個disc
[00:03:21.560 --> 00:03:23.560]  她整爛我的CD
[00:03:23.560 --> 00:03:25.560]  搞到教會的人
[00:03:25.560 --> 00:03:27.560]  要抓我們兩個
[00:03:27.560 --> 00:03:29.560]  躲起來輔導我們
[00:03:29.560 --> 00:03:31.560]  那時很嚴重
[00:03:31.560 --> 00:03:33.560]  那你當初為什麼要跟她一起
[00:03:33.560 --> 00:03:35.560]  你辜負了她
[00:03:35.560 --> 00:03:37.560]  所以她才這麼激動
[00:03:37.560 --> 00:03:39.560]  她接受不到分手
[00:03:39.560 --> 00:03:41.560]  不是開心的
[00:03:41.560 --> 00:03:43.560]  是慘痛的
[00:03:43.560 --> 00:03:45.560]  不是我們說的
[00:03:45.560 --> 00:03:47.560]  是愛情
[00:03:47.560 --> 00:03:49.560]  這就是第二次
[00:03:49.560 --> 00:03:51.560]  這也想聽聽
[00:03:51.560 --> 00:03:53.560]  開心吧
[00:03:53.560 --> 00:03:55.560]  開心吧
[00:03:55.560 --> 00:03:57.560]  師母是團契認識的
[00:03:57.560 --> 00:03:59.560]  第一天回教會就認識她
[00:03:59.560 --> 00:04:01.560]  師母有沒有看到你女生
[00:04:01.560 --> 00:04:03.560]  把你的CD刮爛
[00:04:03.560 --> 00:04:05.560]  不知道
[00:04:05.560 --> 00:04:07.560]  其實那是同一間教會
[00:04:07.560 --> 00:04:09.560]  我開始回教會
[00:04:09.560 --> 00:04:13.560]  第一天回教會就認識了師母
[00:04:13.560 --> 00:04:15.560]  就是團契的團友
[00:04:15.560 --> 00:04:17.560]  你第一天回教會
[00:04:17.560 --> 00:04:19.560]  星期五晚
[00:04:19.560 --> 00:04:21.560]  她是團長
[00:04:21.560 --> 00:04:23.560]  關心我
[00:04:23.560 --> 00:04:25.560]  有時她送一本聖經給我
[00:04:25.560 --> 00:04:27.560]  刻我的名字
[00:04:27.560 --> 00:04:29.560]  那時我興起的聖經
[00:04:29.560 --> 00:04:31.560]  刻了我的名字
[00:04:31.560 --> 00:04:33.560]  人人都有還是她送給你的
[00:04:33.560 --> 00:04:35.560]  是團契送給我的
[00:04:35.560 --> 00:04:37.560]  但她是團長
[00:04:37.560 --> 00:04:39.560]  她有搞
[00:04:39.560 --> 00:04:41.560]  有計劃
[00:04:41.560 --> 00:04:43.560]  人家就是團契送給你的
[00:04:43.560 --> 00:04:45.560]  但你對她有意思
[00:04:45.560 --> 00:04:47.560]  有女生送一本聖經
[00:04:47.560 --> 00:04:49.560]  那時我對她沒意思
[00:04:49.560 --> 00:04:51.560]  那時我們是團友
[00:04:51.560 --> 00:04:53.560]  那時我們是中七
[00:04:53.560 --> 00:04:55.560]  溫書
[00:04:55.560 --> 00:04:57.560]  中四第一次拍拖
[00:04:57.560 --> 00:04:59.560]  然後一個月就分手
[00:04:59.560 --> 00:05:01.560]  大哭
[00:05:01.560 --> 00:05:03.560]  中六第二次
[00:05:03.560 --> 00:05:05.560]  發生瘋狂事
[00:05:05.560 --> 00:05:07.560]  情史太豐富
[00:05:07.560 --> 00:05:09.560]  太快
[00:05:09.560 --> 00:05:11.560]  你沒理由想再有
[00:05:11.560 --> 00:05:13.560]  跟師母的也是愛情
[00:05:13.560 --> 00:05:15.560]  經營愛情
[00:05:15.560 --> 00:05:17.560]  那時我們在圖書館
[00:05:17.560 --> 00:05:19.560]  溫書開始
[00:05:19.560 --> 00:05:21.560]  大家都中七
[00:05:21.560 --> 00:05:23.560]  那時她就懂溫書
[00:05:23.560 --> 00:05:25.560]  其實你那時對她有意思
[00:05:25.560 --> 00:05:27.560]  開始
[00:05:27.560 --> 00:05:29.560]  我們有些寫字製
[00:05:29.560 --> 00:05:31.560]  寫一些淑齡心得
[00:05:31.560 --> 00:05:33.560]  你覺得信望我
[00:05:33.560 --> 00:05:35.560]  信是甚麼
[00:05:35.560 --> 00:05:37.560]  就有些神學的
[00:05:37.560 --> 00:05:39.560]  你一向都是哲學家
[00:05:39.560 --> 00:05:41.560]  初信者
[00:05:41.560 --> 00:05:43.560]  但很多信仰有深度的問題
[00:05:43.560 --> 00:05:45.560]  如果我信得上紙仔
[00:05:45.560 --> 00:05:47.560]  不如你問傳道人
[00:05:47.560 --> 00:05:49.560]  她也喜歡討論這些
[00:05:49.560 --> 00:05:51.560]  她也是
[00:05:51.560 --> 00:05:53.560]  她也是這樣
[00:05:53.560 --> 00:05:55.560]  很好笑
[00:05:55.560 --> 00:05:57.560]  你真的寫這些紙仔
[00:05:57.560 --> 00:05:59.560]  交流信仰
[00:05:59.560 --> 00:06:01.560]  完全不是情愛
[00:06:01.560 --> 00:06:03.560]  還是中間
[00:06:03.560 --> 00:06:05.560]  信望我你覺得信是甚麼
[00:06:05.560 --> 00:06:07.560]  最大對你是愛
[00:06:07.560 --> 00:06:09.560]  那又不是
[00:06:09.560 --> 00:06:11.560]  初初是朋友
[00:06:11.560 --> 00:06:13.560]  那種淑齡交往
[00:06:13.560 --> 00:06:15.560]  討論信仰
[00:06:15.560 --> 00:06:17.560]  就開始爆位
[00:06:17.560 --> 00:06:19.560]  因為她不常去圖書館
[00:06:19.560 --> 00:06:21.560]  我常去圖書館
[00:06:21.560 --> 00:06:23.560]  那時都會保持
[00:06:23.560 --> 00:06:25.560]  爆位
[00:06:25.560 --> 00:06:27.560]  等她過來
[00:06:27.560 --> 00:06:29.560]  她有位
[00:06:29.560 --> 00:06:31.560]  其實我爆很久
[00:06:31.560 --> 00:06:33.560]  每次都有爆位
[00:06:33.560 --> 00:06:35.560]  我記得
[00:06:35.560 --> 00:06:37.560]  她就坐在旁邊
[00:06:37.560 --> 00:06:39.560]  大家就溫書吃飯
[00:06:39.560 --> 00:06:41.560]  溫到嗎
[00:06:41.560 --> 00:06:43.560]  溫到
[00:06:43.560 --> 00:06:45.560]  我溫書不是溫多少
[00:06:45.560 --> 00:06:47.560]  溫書
[00:06:47.560 --> 00:06:49.560]  大家就在那邊
[00:06:49.560 --> 00:06:51.560]  溫書
[00:06:51.560 --> 00:06:53.560]  就成A level
[00:06:53.560 --> 00:06:55.560]  一起入Con U
[00:06:55.560 --> 00:06:57.560]  入Con U時
[00:06:57.560 --> 00:06:59.560]  就在Old Day 或 Red Day
[00:06:59.560 --> 00:07:01.560]  就開始拍拖
[00:07:01.560 --> 00:07:03.560]  神跡來的
[00:07:03.560 --> 00:07:05.560]  由港大回元朗
[00:07:05.560 --> 00:07:07.560]  坐巴士
[00:07:07.560 --> 00:07:09.560]  我知了
[00:07:09.560 --> 00:07:11.560]  我都不知
[00:07:11.560 --> 00:07:13.560]  回到元朗
[00:07:13.560 --> 00:07:15.560]  突然聽到
[00:07:15.560 --> 00:07:17.560]  一聲
[00:07:17.560 --> 00:07:19.560]  我都覺得
[00:07:19.560 --> 00:07:21.560]  很奇怪
[00:07:21.560 --> 00:07:23.560]  旁邊的女生
[00:07:23.560 --> 00:07:25.560]  有這聲音
[00:07:25.560 --> 00:07:27.560]  我才有勇氣
[00:07:27.560 --> 00:07:29.560]  跟她說
[00:07:29.560 --> 00:07:31.560]  我以為
[00:07:31.560 --> 00:07:33.560]  她有不滿
[00:07:33.560 --> 00:07:35.560]  我以為她表示了這件事
[00:07:35.560 --> 00:07:37.560]  人家其實是不滿
[00:07:37.560 --> 00:07:39.560]  接緊
[00:07:39.560 --> 00:07:41.560]  你以為是上帝的聲音
[00:07:41.560 --> 00:07:43.560]  才有勇氣
[00:07:43.560 --> 00:07:45.560]  表白
[00:07:45.560 --> 00:07:47.560]  但她最終沒有說
[00:07:47.560 --> 00:07:49.560]  她沒有
[00:07:49.560 --> 00:07:51.560]  從神而來
[00:07:51.560 --> 00:07:53.560]  有這聲音
[00:07:53.560 --> 00:07:55.560]  你為何覺得
[00:07:55.560 --> 00:07:57.560]  我都要說
[00:07:57.560 --> 00:07:59.560]  我都無限下手
[00:07:59.560 --> 00:08:01.560]  接著我問
[00:08:01.560 --> 00:08:03.560]  你為何這樣做
[00:08:03.560 --> 00:08:05.560]  她說 沒事
[00:08:05.560 --> 00:08:07.560]  我以為她是這樣做
[00:08:07.560 --> 00:08:09.560]  其實是啤酒
[00:08:09.560 --> 00:08:11.560]  接著我打電話給她
[00:08:11.560 --> 00:08:13.560]  問可否開始
[00:08:13.560 --> 00:08:15.560]  下車後才說
[00:08:15.560 --> 00:08:17.560]  不知為何不當面說
[00:08:17.560 --> 00:08:19.560]  因為怕醜
[00:08:19.560 --> 00:08:21.560]  無端端就開始
[00:08:21.560 --> 00:08:23.560]  好笑
[00:08:23.560 --> 00:08:25.560]  我覺得應該是後面有個人
[00:08:25.560 --> 00:08:27.560]  說 可否先上水
[00:08:27.560 --> 00:08:29.560]  你聽錯了
[00:08:29.560 --> 00:08:31.560]  果然是粉紅色泡泡
[00:08:31.560 --> 00:08:33.560]  罵人都變成
[00:08:33.560 --> 00:08:35.560]  這樣
[00:08:35.560 --> 00:08:37.560]  乘巴士通常是這樣
[00:08:37.560 --> 00:08:39.560]  她是從
[00:08:39.560 --> 00:08:41.560]  教會姐妹開始
[00:08:41.560 --> 00:08:43.560]  還有
[00:08:43.560 --> 00:08:45.560]  團長
[00:08:45.560 --> 00:08:47.560]  寫紙仔交流
[00:08:47.560 --> 00:08:49.560]  信仰交流
[00:08:49.560 --> 00:08:51.560]  我第一次聽
[00:08:51.560 --> 00:08:53.560]  寫紙仔交流
[00:08:53.560 --> 00:08:55.560]  那時很流行
[00:08:55.560 --> 00:08:57.560]  寫宿靈的信
[00:08:57.560 --> 00:08:59.560]  信
[00:08:59.560 --> 00:09:01.560]  那些信
[00:09:01.560 --> 00:09:03.560]  寫信
[00:09:03.560 --> 00:09:05.560]  接著接著
[00:09:05.560 --> 00:09:07.560]  我沒有做過
[00:09:07.560 --> 00:09:09.560]  很流行
[00:09:09.560 --> 00:09:11.560]  和女孩
[00:09:11.560 --> 00:09:13.560]  朋友之間
[00:09:13.560 --> 00:09:15.560]  互相交換信
[00:09:15.560 --> 00:09:17.560]  那時沒有
[00:09:17.560 --> 00:09:19.560]  現在的WhatsApp
[00:09:19.560 --> 00:09:21.560]  都是
[00:09:21.560 --> 00:09:23.560]  短訊都要五毛紙
[00:09:23.560 --> 00:09:25.560]  那年代
[00:09:25.560 --> 00:09:27.560]  不同台
[00:09:27.560 --> 00:09:29.560]  不同台
[00:09:29.560 --> 00:09:31.560]  你怎樣認識我哥哥
[00:09:31.560 --> 00:09:33.560]  我
[00:09:33.560 --> 00:09:35.560]  我哥哥結婚時
[00:09:35.560 --> 00:09:37.560]  他做伴郎
[00:09:37.560 --> 00:09:39.560]  我做伴娘
[00:09:39.560 --> 00:09:41.560]  認識他
[00:09:41.560 --> 00:09:43.560]  認識你哥哥?
[00:09:43.560 --> 00:09:45.560]  他是我哥哥的朋友
[00:09:45.560 --> 00:09:47.560]  好朋友
[00:09:47.560 --> 00:09:49.560]  其實應該這樣說
[00:09:49.560 --> 00:09:51.560]  我們
[00:09:51.560 --> 00:09:53.560]  很小就知道對方
[00:09:53.560 --> 00:09:55.560]  這個人名存在
[00:09:55.560 --> 00:09:57.560]  他就知道我
[00:09:57.560 --> 00:09:59.560]  但我們都沒有見過
[00:09:59.560 --> 00:10:01.560]  有些人問他有沒有上過
[00:10:01.560 --> 00:10:03.560]  他說沒有
[00:10:03.560 --> 00:10:05.560]  他沒有上過我家玩
[00:10:05.560 --> 00:10:07.560]  但經常聽哥哥提這個人
[00:10:07.560 --> 00:10:09.560]  就說他在教會做私琴
[00:10:09.560 --> 00:10:11.560]  長老的兒子
[00:10:11.560 --> 00:10:13.560]  就覺得
[00:10:13.560 --> 00:10:15.560]  對這個人都好奇
[00:10:15.560 --> 00:10:17.560]  但沒有見過樣子
[00:10:17.560 --> 00:10:19.560]  你哥哥結婚那天
[00:10:19.560 --> 00:10:21.560]  兄弟姊妹
[00:10:21.560 --> 00:10:23.560]  開會
[00:10:23.560 --> 00:10:25.560]  大家聚在一起
[00:10:25.560 --> 00:10:27.560]  我哥哥介紹他
[00:10:27.560 --> 00:10:29.560]  誰誰
[00:10:29.560 --> 00:10:31.560]  大家見面時
[00:10:31.560 --> 00:10:33.560]  就說
[00:10:33.560 --> 00:10:35.560]  你就是
[00:10:35.560 --> 00:10:37.560]  你做伴娘
[00:10:37.560 --> 00:10:39.560]  你和你嫂子
[00:10:39.560 --> 00:10:41.560]  我哥哥陰點我做伴娘
[00:10:41.560 --> 00:10:43.560]  幾搞笑
[00:10:43.560 --> 00:10:45.560]  不是嫂子
[00:10:45.560 --> 00:10:47.560]  這個才是神蹟
[00:10:47.560 --> 00:10:49.560]  比起你剛才說的神蹟
[00:10:49.560 --> 00:10:51.560]  總之我做了伴娘
[00:10:51.560 --> 00:10:53.560]  然後
[00:10:53.560 --> 00:10:55.560]  兄弟姊妹聚會
[00:10:55.560 --> 00:10:57.560]  大家就說原來你是誰
[00:10:57.560 --> 00:10:59.560]  我的意思是
[00:10:59.560 --> 00:11:01.560]  原來就是這樣
[00:11:01.560 --> 00:11:03.560]  然後
[00:11:03.560 --> 00:11:05.560]  兄弟姊妹開會
[00:11:05.560 --> 00:11:07.560]  一起吃飯
[00:11:07.560 --> 00:11:09.560]  祈禱
[00:11:09.560 --> 00:11:11.560]  我哥哥就說你是機構
[00:11:11.560 --> 00:11:13.560]  他就說我們這班人
[00:11:13.560 --> 00:11:15.560]  最屬靈是你
[00:11:15.560 --> 00:11:17.560]  機構就你負責領土
[00:11:17.560 --> 00:11:19.560]  就借飯祈禱
[00:11:19.560 --> 00:11:21.560]  我老公就說覺得
[00:11:21.560 --> 00:11:23.560]  被祈禱吸引了
[00:11:23.560 --> 00:11:25.560]  他覺得我的祈禱
[00:11:25.560 --> 00:11:27.560]  屬靈啊
[00:11:27.560 --> 00:11:29.560]  他說我的祈禱
[00:11:29.560 --> 00:11:31.560]  好有力
[00:11:31.560 --> 00:11:33.560]  借飯祈禱
[00:11:33.560 --> 00:11:35.560]  請問是怎樣
[00:11:35.560 --> 00:11:37.560]  我都很吸引
[00:11:37.560 --> 00:11:39.560]  中文有些很深的字
[00:11:39.560 --> 00:11:41.560]  沒有
[00:11:41.560 --> 00:11:43.560]  沒有
[00:11:43.560 --> 00:11:45.560]  然後
[00:11:45.560 --> 00:11:47.560]  認識了
[00:11:47.560 --> 00:11:49.560]  有機會就約出來
[00:11:49.560 --> 00:11:51.560]  了解一下
[00:11:51.560 --> 00:11:55.560]  知道他在自己的教會
[00:11:55.560 --> 00:11:57.560]  做團契導師
[00:11:57.560 --> 00:11:59.560]  做師禽
[00:11:59.560 --> 00:12:05.560]  就一起了
[00:12:05.560 --> 00:12:07.560]  很害羞
[00:12:07.560 --> 00:12:09.560]  那時候你是讀神學
[00:12:09.560 --> 00:12:11.560]  我還沒讀
[00:12:11.560 --> 00:12:13.560]  拍了多久拖
[00:12:13.560 --> 00:12:15.560]  拍了
[00:12:15.560 --> 00:12:19.560]  太久了
[00:12:19.560 --> 00:12:21.560]  半年
[00:12:21.560 --> 00:12:23.560]  半年就入神學院
[00:12:23.560 --> 00:12:25.560]  其實一直都在想
[00:12:25.560 --> 00:12:27.560]  怎樣說
[00:12:27.560 --> 00:12:29.560]  認識他的時候
[00:12:29.560 --> 00:12:31.560]  已經申請了
[00:12:31.560 --> 00:12:33.560]  所以
[00:12:33.560 --> 00:12:35.560]  我申請神學之前
[00:12:35.560 --> 00:12:37.560]  以前經常覺得
[00:12:37.560 --> 00:12:39.560]  女傳道都沒有結婚
[00:12:39.560 --> 00:12:41.560]  很慘吧
[00:12:41.560 --> 00:12:43.560]  不是很慘
[00:12:43.560 --> 00:12:45.560]  在我的印象裡
[00:12:45.560 --> 00:12:47.560]  通常女傳道都嫁不出
[00:12:47.560 --> 00:12:49.560]  所以擺個時機
[00:12:49.560 --> 00:12:51.560]  所以我跟天父說
[00:12:51.560 --> 00:12:53.560]  我不要做單身女傳道
[00:12:53.560 --> 00:12:55.560]  我說
[00:12:55.560 --> 00:12:57.560]  如果真的呼召我
[00:12:57.560 --> 00:12:59.560]  想我入神學院受裝備的話
[00:12:59.560 --> 00:13:01.560]  我希望在我入神學院之前
[00:13:01.560 --> 00:13:03.560]  可以有個男人
[00:13:03.560 --> 00:13:05.560]  找到我的男朋友
[00:13:05.560 --> 00:13:07.560]  神學院都很好
[00:13:07.560 --> 00:13:09.560]  有男生嗎
[00:13:09.560 --> 00:13:11.560]  沒有
[00:13:11.560 --> 00:13:13.560]  一起了
[00:13:13.560 --> 00:13:15.560]  我真的不知道
[00:13:15.560 --> 00:13:17.560]  原來你們讀神學
[00:13:17.560 --> 00:13:19.560]  現在很多神學生在那裡
[00:13:19.560 --> 00:13:21.560]  找到
[00:13:21.560 --> 00:13:23.560]  你們那些不是
[00:13:23.560 --> 00:13:25.560]  我們那些很小
[00:13:25.560 --> 00:13:27.560]  我們的人數很多
[00:13:27.560 --> 00:13:29.560]  我們很少
[00:13:29.560 --> 00:13:31.560]  那些學生第一年第一季
[00:13:31.560 --> 00:13:33.560]  目標就是
[00:13:33.560 --> 00:13:35.560]  要把學生的目標都達成
[00:13:35.560 --> 00:13:37.560]  第一季很多已經開始找到
[00:13:37.560 --> 00:13:39.560]  我們讀神學
[00:13:39.560 --> 00:13:41.560]  我那間很努力專心讀書
[00:13:41.560 --> 00:13:43.560]  因為我們住在山頭上
[00:13:43.560 --> 00:13:45.560]  很少有情愛相處
[00:13:45.560 --> 00:13:47.560]  我們在島上
[00:13:47.560 --> 00:13:49.560]  所以要找個本地人
[00:13:49.560 --> 00:13:51.560]  一起打球、吃飯、見人、上課
[00:13:51.560 --> 00:13:53.560]  其實很好
[00:13:53.560 --> 00:13:55.560]  那時沒有男朋友
[00:13:55.560 --> 00:13:57.560]  總之覺得
[00:13:57.560 --> 00:13:59.560]  不行了,找不到
[00:13:59.560 --> 00:14:01.560]  入神學院一定要離古
[00:14:01.560 --> 00:14:03.560]  然後
[00:14:03.560 --> 00:14:05.560]  在我的高學婚禮
[00:14:05.560 --> 00:14:07.560]  認識了
[00:14:07.560 --> 00:14:09.560]  還不是要入神學院
[00:14:09.560 --> 00:14:11.560]  我跟他說
[00:14:11.560 --> 00:14:13.560]  我將會
[00:14:13.560 --> 00:14:15.560]  無論如何
[00:14:15.560 --> 00:14:17.560]  要入神學院受災
[00:14:17.560 --> 00:14:19.560]  你接受嗎
[00:14:19.560 --> 00:14:21.560]  但你很快結婚
[00:14:21.560 --> 00:14:23.560]  由拍拖第一天
[00:14:23.560 --> 00:14:25.560]  到我結婚那天是兩年
[00:14:25.560 --> 00:14:27.560]  那時是
[00:14:27.560 --> 00:14:29.560]  中間結婚
[00:14:29.560 --> 00:14:31.560]  你很快
[00:14:31.560 --> 00:14:33.560]  我一入神學院
[00:14:33.560 --> 00:14:35.560]  我關心老師
[00:14:35.560 --> 00:14:37.560]  我問他
[00:14:37.560 --> 00:14:39.560]  我男朋友想跟我結婚
[00:14:39.560 --> 00:14:41.560]  問老師
[00:14:41.560 --> 00:14:43.560]  在學的時候結婚好
[00:14:43.560 --> 00:14:45.560]  還是畢業後結婚
[00:14:45.560 --> 00:14:47.560]  畢業後結婚
[00:14:47.560 --> 00:14:49.560]  老師的建議
[00:14:49.560 --> 00:14:51.560]  在學的時候
[00:14:51.560 --> 00:14:53.560]  畢業時
[00:14:53.560 --> 00:14:55.560]  要適應木會
[00:14:55.560 --> 00:14:57.560]  所以
[00:14:57.560 --> 00:14:59.560]  對方都
[00:14:59.560 --> 00:15:01.560]  認定了
[00:15:01.560 --> 00:15:03.560]  不如早一點
[00:15:03.560 --> 00:15:05.560]  你呢
[00:15:05.560 --> 00:15:07.560]  我怎樣呢
[00:15:07.560 --> 00:15:09.560]  我們去短宣式
[00:15:09.560 --> 00:15:11.560]  是不是很熟悉
[00:15:11.560 --> 00:15:13.560]  說出來很熟悉
[00:15:13.560 --> 00:15:15.560]  都不覺得熟悉
[00:15:15.560 --> 00:15:17.560]  短宣式
[00:15:17.560 --> 00:15:19.560]  即不同教會
[00:15:19.560 --> 00:15:21.560]  不同教會
[00:15:21.560 --> 00:15:23.560]  不過一起參與
[00:15:23.560 --> 00:15:25.560]  你當是一個機構
[00:15:25.560 --> 00:15:27.560]  同一教會一起去
[00:15:27.560 --> 00:15:29.560]  但其實他都是
[00:15:29.560 --> 00:15:31.560]  我分行
[00:15:31.560 --> 00:15:33.560]  但都不認識
[00:15:33.560 --> 00:15:35.560]  我就是在短宣式
[00:15:35.560 --> 00:15:37.560]  其實短宣式都沒怎樣跟他交流
[00:15:37.560 --> 00:15:39.560]  因為大家負責不同的事
[00:15:39.560 --> 00:15:41.560]  然後
[00:15:41.560 --> 00:15:43.560]  我猜應該是
[00:15:43.560 --> 00:15:45.560]  他祈禱有力
[00:15:45.560 --> 00:15:47.560]  我太專心侍奉所以吸引了他
[00:15:47.560 --> 00:15:49.560]  我都沒問你
[00:15:49.560 --> 00:15:51.560]  反而你老公吸引你
[00:15:51.560 --> 00:15:53.560]  為什麼你這樣問呢
[00:15:53.560 --> 00:15:55.560]  哈哈哈
[00:15:55.560 --> 00:15:57.560]  我想問他
[00:15:57.560 --> 00:15:59.560]  其實那時真的沒有
[00:15:59.560 --> 00:16:01.560]  我那時
[00:16:01.560 --> 00:16:03.560]  在短宣式時
[00:16:03.560 --> 00:16:05.560]  當然沒理會這些事
[00:16:05.560 --> 00:16:07.560]  沒想這些事
[00:16:07.560 --> 00:16:09.560]  但回到香港
[00:16:09.560 --> 00:16:11.560]  他就像剛才那樣說
[00:16:11.560 --> 00:16:13.560]  發訊息還要一元一個
[00:16:13.560 --> 00:16:15.560]  那些來的
[00:16:15.560 --> 00:16:17.560]  那時其實是想不理會他
[00:16:17.560 --> 00:16:19.560]  即是他發訊息
[00:16:19.560 --> 00:16:21.560]  對呀
[00:16:21.560 --> 00:16:23.560]  平安到港尾的廢話
[00:16:23.560 --> 00:16:25.560]  大家一起回去
[00:16:25.560 --> 00:16:27.560]  然後問你平安
