
[00:00:00.000 --> 00:00:02.000]  (丁字妹晚安)
[00:02:25.000 --> 00:02:28.000]  忽然有摩西和伊利亞兩個人和耶穌說話
[00:02:28.000 --> 00:02:30.000]  下一個PowerPoint
[00:02:30.000 --> 00:02:32.000]  耶穌在榮光裡顯現
[00:02:32.000 --> 00:02:34.000]  談論耶穌去世的事
[00:02:34.000 --> 00:02:38.000]  就是他在耶路撒冷將要完成的事
[00:02:38.000 --> 00:02:41.000]  彼得和他的同伴睏了
[00:02:41.000 --> 00:02:43.000]  但清醒的時候看見耶穌的榮光
[00:02:43.000 --> 00:02:46.000]  和他一起站著後面的兩個人
[00:02:46.000 --> 00:02:48.000]  就是伊利亞和摩西
[00:02:48.000 --> 00:02:50.000]  兩個人正要和耶穌分離的時候
[00:02:50.000 --> 00:02:52.000]  彼得就和耶穌說
[00:02:52.000 --> 00:02:55.000]  老師我們在這裡真的好了
[00:02:55.000 --> 00:02:57.000]  我們來搭三座棚
[00:02:57.000 --> 00:02:59.000]  一座棚為你一座棚為摩西
[00:02:59.000 --> 00:03:01.000]  另一座是為伊利亞
[00:03:01.000 --> 00:03:04.000]  其實他們都不知道自己在說什麼
[00:03:04.000 --> 00:03:06.000]  下一張
[00:03:06.000 --> 00:03:08.000]  教導者說話的時候
[00:03:08.000 --> 00:03:10.000]  雲彩來遮蓋他們
[00:03:10.000 --> 00:03:12.000]  他們一進到雲彩就害怕
[00:03:12.000 --> 00:03:14.000]  有聲音從雲彩裡出來說
[00:03:14.000 --> 00:03:16.000]  這是我的兒子
[00:03:16.000 --> 00:03:18.000]  我所揀選你們要聽從他
[00:03:18.000 --> 00:03:20.000]  聲音停止之後
[00:03:20.000 --> 00:03:22.000]  只見耶穌獨自一人
[00:03:22.000 --> 00:03:24.000]  當那些日子
[00:03:24.000 --> 00:03:26.000]  門徒保持沉默
[00:03:26.000 --> 00:03:29.000]  不把他所看見的事告訴任何人
[00:03:29.000 --> 00:03:31.000]  我們再下下一張
[00:03:31.000 --> 00:03:34.000]  這句剛才讀了
[00:03:34.000 --> 00:03:36.000]  我們再下下一張看這幅圖
[00:03:36.000 --> 00:03:38.000]  這幅圖
[00:03:38.000 --> 00:03:40.000]  你見到有一個法板
[00:03:40.000 --> 00:03:42.000]  那個是摩西
[00:03:42.000 --> 00:03:45.000]  舉起兩隻手的是伊利亞
[00:03:45.000 --> 00:03:47.000]  其實這幅圖是從哪裡來的呢
[00:03:47.000 --> 00:03:51.000]  其實是來自以色列的他博山
[00:03:51.000 --> 00:03:56.000]  他博山相傳是耶穌登山變相的地方
[00:03:56.000 --> 00:03:58.000]  當然有很多討論
[00:03:58.000 --> 00:04:02.000]  或者很多人未必認同
[00:04:02.000 --> 00:04:05.000]  其實登山變相的地方是在他博山
[00:04:05.000 --> 00:04:11.000]  但他博山的確有一個所謂登山變相的紀念地方
[00:04:11.000 --> 00:04:13.000]  裡面很美
[00:04:13.000 --> 00:04:15.000]  但很奇怪的是
[00:04:15.000 --> 00:04:16.000]  進去的時候
[00:04:16.000 --> 00:04:17.000]  你不正門進去的話
[00:04:17.000 --> 00:04:19.000]  你從兩邊側門進去的話
[00:04:19.000 --> 00:04:23.000]  就會見到兩個小的教堂
[00:04:23.000 --> 00:04:25.000]  一個就是這兩幅圖
[00:04:25.000 --> 00:04:27.000]  一邊是伊利亞
[00:04:27.000 --> 00:04:29.000]  另一邊是摩西
[00:04:29.000 --> 00:04:31.000]  今時今日你進去也是
[00:04:31.000 --> 00:04:33.000]  所以我帶團的時候
[00:04:33.000 --> 00:04:34.000]  去到這個地方的時候
[00:04:34.000 --> 00:04:35.000]  我經常都笑
[00:04:35.000 --> 00:04:37.000]  明明剛才聖經說
[00:04:37.000 --> 00:04:41.000]  不要有三座棚
[00:04:41.000 --> 00:04:45.000]  這幅圖告訴大家
[00:04:45.000 --> 00:04:49.000]  在他博山紀念這件事情的時候
[00:04:49.000 --> 00:04:53.000]  其實他犯了彼得的時候的錯誤
[00:04:53.000 --> 00:04:55.000]  真的起三座棚
[00:04:55.000 --> 00:04:57.000]  一座是紀念中間的耶穌
[00:04:57.000 --> 00:05:01.000]  左右兩邊的是紀念摩西和伊利亞
[00:05:01.000 --> 00:05:02.000]  所以我經常笑
[00:05:02.000 --> 00:05:03.000]  去到那個時候
[00:05:03.000 --> 00:05:05.000]  根本就是耶穌說
[00:05:05.000 --> 00:05:07.000]  他們不知道自己在做什麼的時候
[00:05:07.000 --> 00:05:09.000]  但實際上
[00:05:09.000 --> 00:05:12.000]  你說一千多二千年後的人
[00:05:12.000 --> 00:05:15.000]  都是起三座棚去紀念這件事情
[00:05:15.000 --> 00:05:17.000]  所以如果這樣說的話
[00:05:17.000 --> 00:05:21.000]  其實門徒完全不知道在他博山
[00:05:21.000 --> 00:05:22.000]  或者其他
[00:05:22.000 --> 00:05:25.000]  不知道是不是他博山的登山變相
[00:05:25.000 --> 00:05:27.000]  他們完全不知道發生什麼事
[00:05:27.000 --> 00:05:30.000]  為什麼要見到伊利亞
[00:05:30.000 --> 00:05:32.000]  為什麼要見到摩西
[00:05:32.000 --> 00:05:34.000]  對於他們來說
[00:05:34.000 --> 00:05:36.000]  整個三年多的歷程裡
[00:05:36.000 --> 00:05:37.000]  跟著耶穌
[00:05:37.000 --> 00:05:39.000]  他們不是很掌握發生什麼事
[00:05:39.000 --> 00:05:41.000]  也不明白發生什麼事
[00:05:41.000 --> 00:05:43.000]  所以我們看下一個
[00:05:43.000 --> 00:05:46.000]  我想輕輕有一個小的結論
[00:05:46.000 --> 00:05:48.000]  我們按下一張powerpoint
[00:05:48.000 --> 00:05:52.000]  你看到我寫street memories
[00:05:52.000 --> 00:05:54.000]  所以我又要說一些無聊的東西
[00:05:54.000 --> 00:05:57.000]  好我們按下一張
[00:05:57.000 --> 00:05:59.000]  其實他們都不知道
[00:05:59.000 --> 00:06:00.000]  他們做了什麼事情
[00:06:00.000 --> 00:06:02.000]  我們再按多一張
[00:06:02.000 --> 00:06:03.000]  麻煩你
[00:06:03.000 --> 00:06:06.000]  其實我想第一個point是
[00:06:06.000 --> 00:06:07.000]  其實我們經常以為
[00:06:07.000 --> 00:06:08.000]  我們做很多事情
[00:06:08.000 --> 00:06:09.000]  都以為自己知道
[00:06:09.000 --> 00:06:12.000]  在做一些很有意義的事情
[00:06:12.000 --> 00:06:16.000]  這個是基督教一個很大的taboo
[00:06:16.000 --> 00:06:19.000]  就是說我要怎樣做
[00:06:19.000 --> 00:06:20.000]  我要有神的心意
[00:06:20.000 --> 00:06:22.000]  神的聲音跟我說
[00:06:22.000 --> 00:06:24.000]  我才知道我在做什麼
[00:06:24.000 --> 00:06:26.000]  這個很成為了我們
[00:06:26.000 --> 00:06:29.000]  很多基督徒生涯裡的一個枷鎖
[00:06:29.000 --> 00:06:30.000]  或者一個奏訟
[00:06:30.000 --> 00:06:31.000]  好像有些事情
[00:06:31.000 --> 00:06:33.000]  我不是聽得很明白
[00:06:33.000 --> 00:06:35.000]  上帝在做什麼的時候
[00:06:35.000 --> 00:06:37.000]  其實我就不敢做
[00:06:37.000 --> 00:06:40.000]  但如果你認清整個門徒
[00:06:40.000 --> 00:06:44.000]  跟耶穌經歷了很多事情的時候
[00:06:44.000 --> 00:06:45.000]  坦白說
[00:06:45.000 --> 00:06:46.000]  他在五病二愈
[00:06:46.000 --> 00:06:48.000]  都不知道耶穌在做什麼
[00:06:48.000 --> 00:06:50.000]  如果你看他
[00:06:50.000 --> 00:06:51.000]  那個什麼
[00:06:51.000 --> 00:06:53.000]  高沒耶穌那個女人
[00:06:53.000 --> 00:06:54.000]  那些珍娜大香膏
[00:06:54.000 --> 00:06:55.000]  高沒耶穌的時候
[00:06:55.000 --> 00:06:57.000]  你都跟別人發現
[00:06:57.000 --> 00:06:58.000]  其實門徒都不知道
[00:06:58.000 --> 00:07:00.000]  為什麼這個女人要這樣做
[00:07:00.000 --> 00:07:03.000]  更遑論耶穌要利海
[00:07:03.000 --> 00:07:05.000]  耶穌要水上行的時候
[00:07:05.000 --> 00:07:07.000]  彼得走幾步掉下去
[00:07:07.000 --> 00:07:09.000]  其實為什麼要這樣做
[00:07:09.000 --> 00:07:11.000]  其實你看清楚
[00:07:11.000 --> 00:07:12.000]  所有的史方記載
[00:07:12.000 --> 00:07:14.000]  門徒跟耶穌的經歷的時候
[00:07:14.000 --> 00:07:17.000]  大部分耶穌所做的事情
[00:07:17.000 --> 00:07:20.000]  門徒都不明白發生什麼事情
[00:07:20.000 --> 00:07:25.000]  如果要再說多一點的話
[00:07:25.000 --> 00:07:27.000]  什麼血流的女人
[00:07:27.000 --> 00:07:29.000]  血流的那個女人
[00:07:29.000 --> 00:07:32.000]  耶穌說有能力從我身上出來
[00:07:32.000 --> 00:07:33.000]  門徒說
[00:07:33.000 --> 00:07:34.000]  耶穌你是不是傻了
[00:07:34.000 --> 00:07:35.000]  這麼多人擁著你
[00:07:35.000 --> 00:07:37.000]  你怎麼知道
[00:07:37.000 --> 00:07:40.000]  誰摸著你的能力出來
[00:07:40.000 --> 00:07:42.000]  其實你可以想像
[00:07:42.000 --> 00:07:43.000]  在史方記載裡
[00:07:43.000 --> 00:07:45.000]  門徒通常都不明白
[00:07:45.000 --> 00:07:47.000]  耶穌發生什麼事
[00:07:47.000 --> 00:07:51.000]  這個是我們的常態
[00:07:51.000 --> 00:07:55.000]  我們在信耶穌的生平裡
[00:07:55.000 --> 00:07:57.000]  生涯當中
[00:07:57.000 --> 00:07:59.000]  我們以為我們經常為上帝
[00:07:59.000 --> 00:08:01.000]  做很多有意義的事情
[00:08:01.000 --> 00:08:02.000]  覺得那些事情
[00:08:02.000 --> 00:08:04.000]  哇 行啊 行啊
[00:08:04.000 --> 00:08:07.000]  但你會發現
[00:08:07.000 --> 00:08:08.000]  其實很多事情
[00:08:08.000 --> 00:08:10.000]  當你回望的時候
[00:08:10.000 --> 00:08:13.000]  我們以往覺得很有意義
[00:08:13.000 --> 00:08:15.000]  應該做的事情
[00:08:15.000 --> 00:08:18.000]  今天在這一刻來說
[00:08:18.000 --> 00:08:21.000]  我們覺得不一定
[00:08:21.000 --> 00:08:24.000]  要說一點上莊
[00:08:24.000 --> 00:08:26.000]  以前我在大學的時候
[00:08:26.000 --> 00:08:28.000]  是做團契職員
[00:08:28.000 --> 00:08:30.000]  在科大
[00:08:30.000 --> 00:08:34.000]  我是科大第三第四屆團契的人
[00:08:34.000 --> 00:08:37.000]  第三第四屆的紀錄
[00:08:37.000 --> 00:08:41.000]  第一第二屆那個人
[00:08:41.000 --> 00:08:44.000]  現在在美國教哲學
[00:08:44.000 --> 00:08:47.000]  第三第四屆的一個人在香港
[00:08:47.000 --> 00:08:48.000]  你可以想像
[00:08:48.000 --> 00:08:50.000]  當時我們多麼火熱
[00:08:50.000 --> 00:08:51.000]  如果你知道科大
[00:08:51.000 --> 00:08:53.000]  認識科大一點的時候
[00:08:53.000 --> 00:08:55.000]  我們基本上有福音周
[00:08:55.000 --> 00:08:56.000]  福音周那兩個星期
[00:08:56.000 --> 00:08:58.000]  基本上是做很多很多
[00:08:58.000 --> 00:09:00.000]  不同的福音御功
[00:09:00.000 --> 00:09:01.000]  我記得那時候
[00:09:01.000 --> 00:09:03.000]  最偉大那次
[00:09:03.000 --> 00:09:04.000]  在我人生裡覺得
[00:09:04.000 --> 00:09:05.000]  哇 很厲害那次是什麼呢
[00:09:05.000 --> 00:09:07.000]  就是那場報道會
[00:09:07.000 --> 00:09:09.000]  我忘了請了誰來講
[00:09:09.000 --> 00:09:10.000]  我已經忘記了
[00:09:10.000 --> 00:09:12.000]  但我記得電子科大
[00:09:12.000 --> 00:09:14.000]  如果你知道科大的話
[00:09:14.000 --> 00:09:16.000]  最大的課程就是電子科大
[00:09:16.000 --> 00:09:18.000]  坐滿所有人之餘
[00:09:18.000 --> 00:09:20.000]  樓梯都坐滿了
[00:09:20.000 --> 00:09:23.000]  如果那時候你覺得
[00:09:23.000 --> 00:09:25.000]  哇 能夠做到一件這樣的事情
[00:09:25.000 --> 00:09:27.000]  出了一份報紙
[00:09:27.000 --> 00:09:29.000]  二千多份 很快派完
[00:09:29.000 --> 00:09:30.000]  很多人看
[00:09:30.000 --> 00:09:32.000]  引起很多討論
[00:09:32.000 --> 00:09:35.000]  那一刻你覺得很有意義
[00:09:35.000 --> 00:09:37.000]  但這一刻你問你自己的時候
[00:09:37.000 --> 00:09:39.000]  那時候的事
[00:09:39.000 --> 00:09:41.000]  是不是真的在說
[00:09:41.000 --> 00:09:43.000]  很有意義
[00:09:43.000 --> 00:09:46.000]  你都會問自己一個問題
[00:09:46.000 --> 00:09:48.000]  為什麼今天這一刻
[00:09:48.000 --> 00:09:49.000]  你做不到這些事
[00:09:49.000 --> 00:09:50.000]  為什麼今天這一刻
[00:09:50.000 --> 00:09:52.000]  你不重複以前的事再做
[00:09:52.000 --> 00:09:56.000]  信仰歷程裡
[00:09:56.000 --> 00:09:58.000]  每一個時候
[00:09:58.000 --> 00:10:01.000]  我們都嘗試在賦予意義給自己
[00:10:01.000 --> 00:10:03.000]  我為上帝在做的事
[00:10:03.000 --> 00:10:05.000]  好像門徒登山保護
[00:10:05.000 --> 00:10:06.000]  登山變象一樣
[00:10:06.000 --> 00:10:08.000]  他見到以利亞和摩西的時候
[00:10:08.000 --> 00:10:10.000]  不如我搭座走在這裡
[00:10:10.000 --> 00:10:12.000]  去紀念你們這三個人
[00:10:12.000 --> 00:10:14.000]  然後你變象又發光很厲害
[00:10:14.000 --> 00:10:15.000]  我紀念一下這件事
[00:10:15.000 --> 00:10:17.000]  讓大家都知道這件事
[00:10:17.000 --> 00:10:19.000]  有多偉大的意義出現
[00:10:19.000 --> 00:10:22.000]  對於那一刻的彼得來說
[00:10:22.000 --> 00:10:24.000]  他覺得曉有意義
[00:10:24.000 --> 00:10:26.000]  但去到彼得
[00:10:26.000 --> 00:10:28.000]  耶穌升天以後的時候
[00:10:28.000 --> 00:10:29.000]  他在哨行傳
[00:10:29.000 --> 00:10:30.000]  從來都不會覺得
[00:10:30.000 --> 00:10:33.000]  那一刻他所做的事是有意義的
[00:10:33.000 --> 00:10:36.000]  問題是問
[00:10:36.000 --> 00:10:38.000]  這些看來好像沒什麼意義的事
[00:10:38.000 --> 00:10:40.000]  其實有什麼意義呢
[00:10:40.000 --> 00:10:46.000]  我們再看下一張泡沫
[00:10:46.000 --> 00:10:52.000]  他們在榮光裡顯現
[00:10:52.000 --> 00:10:53.000]  沙子說
[00:10:53.000 --> 00:10:54.000]  談論耶穌去世的事
[00:10:54.000 --> 00:10:56.000]  去世其實不是解去世
[00:10:56.000 --> 00:10:58.000]  其實不是說耶穌死的時候
[00:10:58.000 --> 00:11:00.000]  那個原文就是解Exodus
[00:11:00.000 --> 00:11:02.000]  是說出埃及
[00:11:02.000 --> 00:11:05.000]  就是耶路撒冷將要成就的事情
[00:11:06.000 --> 00:11:08.000]  其實門徒那時候不明白
[00:11:08.000 --> 00:11:11.000]  什麼叫談論出埃及的事
[00:11:11.000 --> 00:11:13.000]  出埃及是什麼
[00:11:13.000 --> 00:11:14.000]  出埃及就是已經出了
[00:11:14.000 --> 00:11:15.000]  在摩西時代
[00:11:15.000 --> 00:11:17.000]  為什麼要摩西和以利亞出來
[00:11:17.000 --> 00:11:19.000]  跟耶穌再說出埃及的事
[00:11:19.000 --> 00:11:21.000]  就等同於耶穌在耶路撒冷
[00:11:21.000 --> 00:11:23.000]  釘死十字架的事
[00:11:23.000 --> 00:11:25.000]  對於門徒來說
[00:11:25.000 --> 00:11:29.000]  由彼得那時候經歷了
[00:11:29.000 --> 00:11:31.000]  應信原理是主基督
[00:11:31.000 --> 00:11:33.000]  那個很厲害的時候
[00:11:33.000 --> 00:11:36.000]  耶穌說將來我要釘十字架死
[00:11:36.000 --> 00:11:38.000]  彼得攔了他
[00:11:38.000 --> 00:11:41.000]  耶穌馬上罵他魔鬼退去後邊吧
[00:11:41.000 --> 00:11:43.000]  所以對於門徒來說
[00:11:43.000 --> 00:11:45.000]  那些出埃及的事
[00:11:45.000 --> 00:11:47.000]  那些耶路撒冷將要成就的事
[00:11:47.000 --> 00:11:49.000]  對於門徒來說完全一知不曉
[00:11:49.000 --> 00:11:51.000]  完全不明白發生什麼事
[00:11:51.000 --> 00:11:53.000]  這個才是門徒
[00:11:53.000 --> 00:11:57.000]  跟隨耶穌三年裡的本相
[00:11:57.000 --> 00:12:00.000]  我們經常以為我們自己
[00:12:00.000 --> 00:12:03.000]  做了很多好像很有意義的事
[00:12:03.000 --> 00:12:05.000]  沒錯,你不賦予意義的話
[00:12:05.000 --> 00:12:07.000]  你人生不會再做下去
[00:12:07.000 --> 00:12:08.000]  就算你結婚的時候
[00:12:08.000 --> 00:12:10.000]  你不會說這個老婆放在這裡
[00:12:10.000 --> 00:12:12.000]  沒什麼意義的
[00:12:12.000 --> 00:12:13.000]  你也不會這樣說
[00:12:13.000 --> 00:12:15.000]  你也會覺得老婆很有意義
[00:12:15.000 --> 00:12:17.000]  她存在就令我很開心
[00:12:17.000 --> 00:12:20.000]  你一定要賦予意義在這裡
[00:12:20.000 --> 00:12:24.000]  我明白我們要賦予意義
[00:12:24.000 --> 00:12:28.000]  但實際在我們信仰的路上
[00:12:28.000 --> 00:12:30.000]  我們走了很久的時候
[00:12:30.000 --> 00:12:34.000]  什麼才是我們應該要做的事
[00:12:34.000 --> 00:12:38.000]  我們不可以說得太死
[00:12:38.000 --> 00:12:41.000]  我們不要以為我們拿著雞毛當令箭
[00:12:41.000 --> 00:12:44.000]  這是神的心意在我身上彰顯情義
[00:12:44.000 --> 00:12:47.000]  接著我就圍著做一些很厲害很偉大的事
[00:12:47.000 --> 00:12:49.000]  Come on 一起做吧
[00:12:49.000 --> 00:12:54.000]  沒錯,我們可以這樣說一下
[00:12:54.000 --> 00:12:56.000]  但可能十年後回望你這件
[00:12:56.000 --> 00:12:59.000]  看來很有意義的事的時候
[00:12:59.000 --> 00:13:03.000]  其實你心裡不會在想其他東西
[00:13:03.000 --> 00:13:07.000]  我們再看下一張PowerPoint
[00:13:07.000 --> 00:13:10.000]  其實這個故事的結尾
[00:13:10.000 --> 00:13:11.000]  只有一個結尾
[00:13:11.000 --> 00:13:14.000]  就是有一個雲彩有聲音
[00:13:14.000 --> 00:13:18.000]  基本上耶穌好魔西好伊利亞都沒有彩過彼得
[00:13:18.000 --> 00:13:20.000]  那三座棚的建議
[00:13:20.000 --> 00:13:22.000]  無端端在天上有個聲音說
[00:13:22.000 --> 00:13:28.000]  這是愛子,我想揀選聽從
[00:13:28.000 --> 00:13:31.000]  其實你會發現
[00:13:31.000 --> 00:13:34.000]  在我們人生信耶穌的歷程裡
[00:13:34.000 --> 00:13:36.000]  我們好像做了很多事
[00:13:36.000 --> 00:13:38.000]  我們都侍奉了
[00:13:38.000 --> 00:13:40.000]  我們都在教會裡做過的事
[00:13:40.000 --> 00:13:42.000]  我們都在上帝擺上了很多時間
[00:13:42.000 --> 00:13:44.000]  青春、光陰、金錢
[00:13:44.000 --> 00:13:49.000]  做了很多事
[00:13:49.000 --> 00:13:52.000]  但那些所謂在做的事
[00:13:52.000 --> 00:13:57.000]  意義是在乎我們賦予給它的意義
[00:13:57.000 --> 00:13:59.000]  還是做完那些事之後你發現
[00:13:59.000 --> 00:14:01.000]  其實自己所做的意義
[00:14:01.000 --> 00:14:02.000]  所賦予的意義
[00:14:02.000 --> 00:14:06.000]  其實都不是自己在想那些很有意義的事
[00:14:06.000 --> 00:14:08.000]  而那些事完結之後
[00:14:08.000 --> 00:14:10.000]  只有一樣東西
[00:14:10.000 --> 00:14:13.000]  原來我做完那些很有意義的事之後
[00:14:13.000 --> 00:14:16.000]  我回望那件很有意義的事的時候
[00:14:16.000 --> 00:14:20.000]  剩下來的不是我在想那些意義的意義
[00:14:20.000 --> 00:14:22.000]  只剩下的是
[00:14:22.000 --> 00:14:24.000]  在這件事裡
[00:14:24.000 --> 00:14:26.000]  有些事我不懂
[00:14:26.000 --> 00:14:28.000]  有些事我做錯
[00:14:28.000 --> 00:14:31.000]  有些事我做得不好
[00:14:31.000 --> 00:14:35.000]  聽從在這件事裡
[00:14:35.000 --> 00:14:38.000]  有些事我做得不夠不好
[00:14:38.000 --> 00:14:41.000]  才是我賦予這些意義之後
[00:14:41.000 --> 00:14:44.000]  我們應該要做的事
[00:14:44.000 --> 00:14:46.000]  那些複雜的事說完了
[00:14:46.000 --> 00:14:47.000]  不要說那麼複雜
[00:14:47.000 --> 00:14:50.000]  我的例子會最易明白
[00:14:50.000 --> 00:14:55.000]  上半年是我妹夫去世
[00:14:55.000 --> 00:14:57.000]  我也有說過
[00:14:57.000 --> 00:14:59.000]  這個暑假去英國的時候
[00:14:59.000 --> 00:15:01.000]  我帶了我妹妹去
[00:15:01.000 --> 00:15:03.000]  帶我妹妹去的時候
[00:15:03.000 --> 00:15:05.000]  我希望做哥哥的
[00:15:05.000 --> 00:15:07.000]  希望和她聊聊天
[00:15:07.000 --> 00:15:09.000]  和我妹妹聊聊天
[00:15:09.000 --> 00:15:12.000]  說說最近你怎樣
[00:15:12.000 --> 00:15:14.000]  但我想說
[00:15:14.000 --> 00:15:16.000]  整個月的旅程裡
[00:15:16.000 --> 00:15:19.000]  我一句話都說不出來
[00:15:19.000 --> 00:15:21.000]  例如有班
[00:15:21.000 --> 00:15:22.000]  通常我這班朋友
[00:15:22.000 --> 00:15:24.000]  去英國是我這班朋友多
[00:15:24.000 --> 00:15:26.000]  一起吃飯的時候
[00:15:26.000 --> 00:15:29.000]  有我這班朋友不識趣地問
[00:15:29.000 --> 00:15:32.000]  為什麼只有你和你兒子來
[00:15:32.000 --> 00:15:34.000]  你老公在哪裡
[00:15:34.000 --> 00:15:37.000]  你知道那一刻
[00:15:37.000 --> 00:15:41.000]  我尷尬到一個地步
[00:15:41.000 --> 00:15:42.000]  我不能再尷尬
[00:15:42.000 --> 00:15:47.000]  快點把話題轉了就完了
[00:15:47.000 --> 00:15:49.000]  我經常以為
[00:15:49.000 --> 00:15:53.000]  會說到很多空間和妹妹聊聊天
[00:15:53.000 --> 00:15:55.000]  你最近怎樣
[00:15:55.000 --> 00:15:57.000]  其實不知道說什麼
[00:15:57.000 --> 00:15:58.000]  只問一下怎樣
[00:15:58.000 --> 00:15:59.000]  但你知不知道
[00:15:59.000 --> 00:16:02.000]  那三個多星期
[00:16:02.000 --> 00:16:04.000]  我一句都說不出來
[00:16:04.000 --> 00:16:07.000]  我問一句你最近怎樣
[00:16:07.000 --> 00:16:08.000]  都做不到
[00:16:08.000 --> 00:16:11.000]  完全看見她就像
[00:16:11.000 --> 00:16:12.000]  純粹
[00:16:12.000 --> 00:16:14.000]  哈哈怎樣
[00:16:14.000 --> 00:16:17.000]  說其他東西
[00:16:17.000 --> 00:16:20.000]  我已經想好台詞
[00:16:20.000 --> 00:16:22.000]  想好劇本
[00:16:22.000 --> 00:16:24.000]  什麼什麼
[00:16:24.000 --> 00:16:26.000]  你現在怎樣
[00:16:26.000 --> 00:16:29.000]  我想好了但沒有
[00:16:29.000 --> 00:16:33.000]  最後那天我們去了約克
[00:16:33.000 --> 00:16:36.000]  在約克有個叫Castle Howard的地方
[00:16:36.000 --> 00:16:39.000]  一個很漂亮很有錢的Castle
[00:16:39.000 --> 00:16:41.000]  很大很宏偉
[00:16:41.000 --> 00:16:44.000]  坐車去看東西
[00:16:44.000 --> 00:16:46.000]  有個Tour
[00:16:46.000 --> 00:16:47.000]  Tour很特別
[00:16:47.000 --> 00:16:49.000]  因為不是公營是私營
[00:16:49.000 --> 00:16:51.000]  所以很多阿姨介紹你
[00:16:51.000 --> 00:16:52.000]  這裡是怎樣怎樣
[00:16:52.000 --> 00:16:54.000]  所以很用心
[00:16:54.000 --> 00:16:56.000]  你會聽到很多故事
[00:16:56.000 --> 00:17:01.000]  去到最後一站是一個Chapel
[00:17:01.000 --> 00:17:02.000]  那Chapel很特別
[00:17:02.000 --> 00:17:04.000]  你知道英國很多Chapel
[00:17:04.000 --> 00:17:06.000]  很大的Chapel很多
[00:17:06.000 --> 00:17:08.000]  我試過去一個很無聊的Chapel
[00:17:08.000 --> 00:17:10.000]  在Cambridge
[00:17:10.000 --> 00:17:15.000]  上去上面看Cambridge的景觀
[00:17:15.000 --> 00:17:18.000]  走百多級樓梯上去看
[00:17:18.000 --> 00:17:19.000]  又要付錢
[00:17:19.000 --> 00:17:23.000]  不夠五分鐘就說請你下來
[00:17:23.000 --> 00:17:24.000]  Do you come down
[00:17:24.000 --> 00:17:26.000]  拍照都還未完
[00:17:26.000 --> 00:17:28.000]  騙旅客
[00:17:28.000 --> 00:17:31.000]  有很多這些
[00:17:31.000 --> 00:17:33.000]  所以Chapel對我來說是最後一站
[00:17:33.000 --> 00:17:35.000]  所以它的Tour是這樣
[00:17:35.000 --> 00:17:38.000]  誰知去到最後一站
[00:17:38.000 --> 00:17:40.000]  Chapel很小不是很大
[00:17:40.000 --> 00:17:43.000]  我見我妹坐在那裡很久
