
[00:00:00.000 --> 00:00:07.000]  我們在天上的父,願人都尊你的名為聖
[00:04:19.000 --> 00:04:21.000]  聖經不會告訴你
[00:04:21.000 --> 00:04:23.000]  你跟我這一類人說話就這樣說
[00:04:23.000 --> 00:04:25.000]  跟那一類人說話
[00:04:25.000 --> 00:04:27.000]  你就不要offense他
[00:04:27.000 --> 00:04:28.000]  它不會這樣說的
[00:04:28.000 --> 00:04:30.000]  沒有一條可以說是
[00:04:30.000 --> 00:04:33.000]  放諸四海皆準的公式
[00:04:33.000 --> 00:04:34.000]  不過這樣
[00:04:34.000 --> 00:04:37.000]  聖經雖然是沒有公式給我們
[00:04:37.000 --> 00:04:39.000]  但是不代表沒有方向給我們
[00:04:39.000 --> 00:04:42.000]  更加不代表我們喜歡怎樣就怎樣
[00:04:42.000 --> 00:04:43.000]  我給大家看一個經文
[00:04:43.000 --> 00:04:45.000]  更加不是一段所謂
[00:04:45.000 --> 00:04:49.000]  黑白分明的說話的界線
[00:04:49.000 --> 00:04:50.000]  如果我們就這樣看
[00:04:50.000 --> 00:04:52.000]  可能令我們更糟糕
[00:04:52.000 --> 00:04:53.000]  在《針研》這裡
[00:04:53.000 --> 00:04:55.000]  二十六章四至五節
[00:04:55.000 --> 00:04:56.000]  是《針研》二十六章
[00:04:56.000 --> 00:04:58.000]  我忘記寫在出處
[00:04:58.000 --> 00:04:59.000]  這個譯法是新譯本
[00:04:59.000 --> 00:05:00.000]  它是這樣寫的
[00:05:00.000 --> 00:05:04.000]  它說不要照著愚昧人的慾望回答他
[00:05:04.000 --> 00:05:06.000]  免得你像他一樣
[00:05:06.000 --> 00:05:08.000]  要照著愚昧人的慾望回答他
[00:05:08.000 --> 00:05:11.000]  免得他自以為有智慧
[00:05:11.000 --> 00:05:13.000]  這兩句經文很有趣
[00:05:13.000 --> 00:05:15.000]  就這樣看是矛盾的
[00:05:15.000 --> 00:05:17.000]  但是這句經文給了我們
[00:05:17.000 --> 00:05:20.000]  跟別人相處或者說話的時候
[00:05:20.000 --> 00:05:21.000]  一個大的方向
[00:05:21.000 --> 00:05:23.000]  甚至是一個目標
[00:05:23.000 --> 00:05:24.000]  第四節叫我們
[00:05:24.000 --> 00:05:29.000]  你不要照著那些愚昧人的慾望回答他
[00:05:29.000 --> 00:05:30.000]  但是第五節就是說
[00:05:30.000 --> 00:05:34.000]  你要照著那些愚昧人的慾望回答他
[00:05:34.000 --> 00:05:36.000]  我們香港人很聰明
[00:05:36.000 --> 00:05:37.000]  很會變通
[00:05:37.000 --> 00:05:39.000]  看到這些聖經金句
[00:05:39.000 --> 00:05:40.000]  知道沒有理由矛盾
[00:05:40.000 --> 00:05:42.000]  所以很快我們就會想到什麼
[00:05:42.000 --> 00:05:44.000]  看情況
[00:05:44.000 --> 00:05:45.000]  聖經是這樣的
[00:05:45.000 --> 00:05:47.000]  看情況就可以了
[00:05:47.000 --> 00:05:48.000]  看到那些傻小子
[00:05:48.000 --> 00:05:49.000]  你就不要跟他一般見識
[00:05:49.000 --> 00:05:50.000]  不要跟他吵
[00:05:50.000 --> 00:05:52.000]  避開他
[00:05:52.000 --> 00:05:55.000]  遇到那些懶醒的那些又如何
[00:05:55.000 --> 00:05:56.000]  令他不服氣
[00:05:56.000 --> 00:05:57.000]  你心情好
[00:05:57.000 --> 00:05:58.000]  你就醒他幾句
[00:05:58.000 --> 00:05:59.000]  當作是放錢進他的口袋
[00:05:59.000 --> 00:06:00.000]  教他
[00:06:00.000 --> 00:06:02.000]  我們可能會這樣想
[00:06:02.000 --> 00:06:05.000]  這樣想不是錯的
[00:06:05.000 --> 00:06:07.000]  的確是在說
[00:06:07.000 --> 00:06:09.000]  這些日常生活的大智慧
[00:06:09.000 --> 00:06:11.000]  不過如果我們這麼快
[00:06:11.000 --> 00:06:13.000]  將聖經的真言
[00:06:13.000 --> 00:06:16.000]  跟我們所謂食鹽多於食米
[00:06:16.000 --> 00:06:17.000]  做人看場合
[00:06:17.000 --> 00:06:20.000]  這樣的生活智慧同等
[00:06:20.000 --> 00:06:22.000]  就當看完真言
[00:06:22.000 --> 00:06:25.000]  我就覺得我們似乎太看得起自己
[00:06:25.000 --> 00:06:30.000]  也太看少了真言的智慧和力量
[00:06:30.000 --> 00:06:31.000]  有些電影節目很厲害
[00:06:31.000 --> 00:06:32.000]  我知道
[00:06:32.000 --> 00:06:33.000]  你看到聖經這麼古怪
[00:06:33.000 --> 00:06:35.000]  他們第一時間會做什麼
[00:06:35.000 --> 00:06:36.000]  拿個電話出來
[00:06:36.000 --> 00:06:37.000]  就看原文
[00:06:37.000 --> 00:06:40.000]  究竟原文是不是真的這麼說
[00:06:40.000 --> 00:06:42.000]  是不是翻譯錯了
[00:06:42.000 --> 00:06:44.000]  我一向很少和大家看原文
[00:06:44.000 --> 00:06:45.000]  因為我不太懂
[00:06:45.000 --> 00:06:46.000]  但這次也和大家看了
[00:06:46.000 --> 00:06:49.000]  因為看符號就可以了
[00:06:49.000 --> 00:06:51.000]  看符號和顏色就可以了
[00:06:51.000 --> 00:06:53.000]  我想給大家看的是什麼
[00:06:53.000 --> 00:06:54.000]  我不會讀出來
[00:06:54.000 --> 00:06:55.000]  因為我免得錯
[00:06:55.000 --> 00:06:57.000]  總之不用理他們
[00:06:57.000 --> 00:06:59.000]  讀出來我對或錯你們都不知道
[00:06:59.000 --> 00:07:00.000]  但你最可以看的就是
[00:07:00.000 --> 00:07:01.000]  其實那些顏色
[00:07:01.000 --> 00:07:04.000]  和那些你見到是一樣的
[00:07:04.000 --> 00:07:05.000]  字是一樣的
[00:07:05.000 --> 00:07:07.000]  綠色是愚昧人
[00:07:07.000 --> 00:07:10.000]  藍色就是我們譯做愚昧人的愚昧
[00:07:10.000 --> 00:07:14.000]  我想給大家看的其實是第四第五節
[00:07:14.000 --> 00:07:18.000]  它的結構和用字幾乎是完全一樣的
[00:07:18.000 --> 00:07:20.000]  你們真的好像懂得看
[00:07:20.000 --> 00:07:22.000]  是一樣的
[00:07:22.000 --> 00:07:23.000]  同一個愚昧人
[00:07:23.000 --> 00:07:25.000]  同一個照據的愚昧
[00:07:25.000 --> 00:07:26.000]  同一個回答
[00:07:26.000 --> 00:07:28.000]  黃色那個是回答
[00:07:28.000 --> 00:07:30.000]  好像有輕微不同
[00:07:30.000 --> 00:07:31.000]  你見到好像有個Y字
[00:07:31.000 --> 00:07:33.000]  然後好像有個符號
[00:07:33.000 --> 00:07:35.000]  其實是同一個字
[00:07:35.000 --> 00:07:36.000]  第四節
[00:07:36.000 --> 00:07:37.000]  希伯來文
[00:07:37.000 --> 00:07:40.000]  這個希伯來文是從那邊看過來這邊
[00:07:40.000 --> 00:07:42.000]  第四節一直這樣看過去
[00:07:42.000 --> 00:07:43.000]  你見到紫色那個
[00:07:43.000 --> 00:07:44.000]  我已經寫了中文
[00:07:44.000 --> 00:07:46.000]  是叫做不要
[00:07:46.000 --> 00:07:48.000]  這個不要在希伯來文裏面
[00:07:48.000 --> 00:07:51.000]  是一個強調的否定的字
[00:07:51.000 --> 00:07:53.000]  可以有一個沒那麼強調
[00:07:53.000 --> 00:07:55.000]  隨便一個不好都可以
[00:07:55.000 --> 00:07:58.000]  但這個是一個強調否定的字
[00:07:58.000 --> 00:07:59.000]  不要
[00:07:59.000 --> 00:08:00.000]  不要回答
[00:08:00.000 --> 00:08:01.000]  第四節是這樣說
[00:08:01.000 --> 00:08:02.000]  第五節你說
[00:08:02.000 --> 00:08:03.000]  有些不同
[00:08:03.000 --> 00:08:05.000]  那個黃色和第四節那個黃色
[00:08:05.000 --> 00:08:06.000]  是不同的
[00:08:06.000 --> 00:08:08.000]  因為第五節那個黃色
[00:08:08.000 --> 00:08:12.000]  其實它變了一個叫做命令式
[00:08:12.000 --> 00:08:13.000]  是一個命令式
[00:08:13.000 --> 00:08:15.000]  你要回答的意思
[00:08:15.000 --> 00:08:17.000]  它的回答是變了一個命令
[00:08:17.000 --> 00:08:18.000]  你要這樣做
[00:08:18.000 --> 00:08:21.000]  上面第四節就是你不可以這樣做
[00:08:21.000 --> 00:08:23.000]  第五節就是你要這樣做
[00:08:23.000 --> 00:08:25.000]  是一個強調
[00:08:25.000 --> 00:08:27.000]  所以作者不是寫錯
[00:08:27.000 --> 00:08:28.000]  也都不是譯錯
[00:08:28.000 --> 00:08:32.000]  而是刻意要將這兩個相反的命令平排
[00:08:32.000 --> 00:08:33.000]  平排給我們聽
[00:08:33.000 --> 00:08:34.000]  你要這樣回答
[00:08:34.000 --> 00:08:36.000]  你不可以這樣回答
[00:08:36.000 --> 00:08:37.000]  回答我們明白
[00:08:37.000 --> 00:08:40.000]  不只是說我們說的那句話
[00:08:40.000 --> 00:08:41.000]  你反一個白眼
[00:08:41.000 --> 00:08:44.000]  我現在習慣了是閉上眼睛反白眼
[00:08:44.000 --> 00:08:46.000]  免得被人見到
[00:08:46.000 --> 00:08:47.000]  你一句冷笑
[00:08:47.000 --> 00:08:51.000]  你一句冷笑
[00:08:51.000 --> 00:08:53.000]  你已讀不回
[00:08:53.000 --> 00:08:55.000]  你刻意不看人
[00:08:55.000 --> 00:08:56.000]  你的沉默
[00:08:56.000 --> 00:08:58.000]  這些都是回答
[00:08:58.000 --> 00:09:00.000]  所以究竟作者
[00:09:00.000 --> 00:09:04.000]  其實強調或者命令我們做些什麼
[00:09:04.000 --> 00:09:06.000]  看回經文第四第五節
[00:09:06.000 --> 00:09:07.000]  還有下一句
[00:09:07.000 --> 00:09:09.000]  他說第四節
[00:09:09.000 --> 00:09:12.000]  不要照著愚昧人的慾望回答他
[00:09:12.000 --> 00:09:14.000]  免得你像太陽
[00:09:14.000 --> 00:09:15.000]  第五節就是
[00:09:15.000 --> 00:09:18.000]  你要照著愚昧人的慾望回答他
[00:09:18.000 --> 00:09:20.000]  免得他自以為有智慧
[00:09:20.000 --> 00:09:23.000]  所以焦點不是你回答還是不回答
[00:09:23.000 --> 00:09:25.000]  而是命令我們
[00:09:25.000 --> 00:09:28.000]  當有些人愚昧的時候
[00:09:28.000 --> 00:09:29.000]  他挑釁你也好
[00:09:29.000 --> 00:09:30.000]  他沒禮貌
[00:09:30.000 --> 00:09:31.000]  說話很難聽
[00:09:31.000 --> 00:09:36.000]  我們都不可以被他們影響我們的反應
[00:09:36.000 --> 00:09:38.000]  我們不可以同樣用刻薄
[00:09:38.000 --> 00:09:39.000]  很驕傲
[00:09:39.000 --> 00:09:42.000]  羞辱人的方式去對他
[00:09:42.000 --> 00:09:44.000]  否則我們都成為愚昧人
[00:09:44.000 --> 00:09:46.000]  第五節是命令我們什麼
[00:09:46.000 --> 00:09:48.000]  我們回應是有目的的
[00:09:48.000 --> 00:09:49.000]  不是要拗贏他
[00:09:49.000 --> 00:09:50.000]  不是要踩低他
[00:09:50.000 --> 00:09:53.000]  不是要證明自己比你厲害
[00:09:53.000 --> 00:09:56.000]  我們的回應是要幫對方
[00:09:56.000 --> 00:10:00.000]  不要困在他自己自以為有智慧的裡面
[00:10:00.000 --> 00:10:03.000]  是要讓對方看見自己的盲點
[00:10:03.000 --> 00:10:06.000]  所以這兩節經文不是我們隨便說
[00:10:06.000 --> 00:10:07.000]  我們看心情
[00:10:07.000 --> 00:10:08.000]  看情況
[00:10:08.000 --> 00:10:10.000]  怎樣跟人相處
[00:10:10.000 --> 00:10:12.000]  這兩節是要求我們
[00:10:12.000 --> 00:10:13.000]  命令我們
[00:10:13.000 --> 00:10:14.000]  強調我們
[00:10:14.000 --> 00:10:16.000]  當我們在不同的情況下
[00:10:16.000 --> 00:10:17.000]  跟人相處
[00:10:17.000 --> 00:10:19.000]  跟人溝通的時候
[00:10:19.000 --> 00:10:21.000]  我們要做到這兩個大方向
[00:10:21.000 --> 00:10:24.000]  不要照著愚昧人的方式
[00:10:24.000 --> 00:10:27.000]  去跟他一起成為愚昧人
[00:10:27.000 --> 00:10:30.000]  要用愚昧的表現
[00:10:30.000 --> 00:10:32.000]  去有一個智慧的回應
[00:10:32.000 --> 00:10:35.000]  免得他自以為是
[00:10:35.000 --> 00:10:37.000]  聽下去其實都是老生常談
[00:10:37.000 --> 00:10:38.000]  我們會覺得
[00:10:38.000 --> 00:10:39.000]  我們是這樣的
[00:10:39.000 --> 00:10:40.000]  OK啦
[00:10:40.000 --> 00:10:42.000]  但實際操作不是那麼容易
[00:10:42.000 --> 00:10:44.000]  你想深一層
[00:10:44.000 --> 00:10:46.000]  不知道大家記不記得這個新聞
[00:10:46.000 --> 00:10:47.000]  這個新聞
[00:10:47.000 --> 00:10:48.000]  不知道記不記得
[00:10:48.000 --> 00:10:49.000]  事發當晚
[00:10:49.000 --> 00:10:52.000]  事發當晚我不在現場
[00:10:52.000 --> 00:10:55.000]  但我就跟一些組員一起吃晚飯
[00:10:55.000 --> 00:10:58.000]  我們在Facebook有些組員就知道這單新聞
[00:10:58.000 --> 00:11:01.000]  當時還不是很知道前文後理
[00:11:01.000 --> 00:11:02.000]  只知道有兩個女人
[00:11:02.000 --> 00:11:03.000]  搭小巴
[00:11:03.000 --> 00:11:04.000]  一個踩到另一個
[00:11:04.000 --> 00:11:06.000]  然後打起來
[00:11:06.000 --> 00:11:07.000]  其中一個死了
[00:11:07.000 --> 00:11:09.000]  我們黐的時候就是這麼簡單
[00:11:09.000 --> 00:11:10.000]  我們一班人吃飯
[00:11:10.000 --> 00:11:11.000]  不關事的人
[00:11:11.000 --> 00:11:12.000]  自然就是說
[00:11:12.000 --> 00:11:13.000]  搞什麼
[00:11:13.000 --> 00:11:14.000]  為什麼會搞成這樣
[00:11:14.000 --> 00:11:16.000]  打架就死了
[00:11:16.000 --> 00:11:17.000]  然後開始延伸到
[00:11:17.000 --> 00:11:20.000]  其實生活上就是有很多這些小事
[00:11:20.000 --> 00:11:22.000]  而引發很大的衝突
[00:11:22.000 --> 00:11:23.000]  說著說著
[00:11:23.000 --> 00:11:25.000]  我其中有一個組員說了一句
[00:11:25.000 --> 00:11:26.000]  他說
[00:11:26.000 --> 00:11:28.000]  被一些控制不了自己的人
[00:11:28.000 --> 00:11:30.000]  控制回頭
[00:11:30.000 --> 00:11:32.000]  真是罪不抵
[00:11:32.000 --> 00:11:34.000]  被一些控制不了自己的人
[00:11:34.000 --> 00:11:36.000]  控制回頭
[00:11:36.000 --> 00:11:37.000]  真是罪不抵
[00:11:37.000 --> 00:11:39.000]  我覺得這句話說得很好
[00:11:39.000 --> 00:11:40.000]  我跟他說
[00:11:40.000 --> 00:11:42.000]  我要放下講章
[00:11:42.000 --> 00:11:43.000]  我跟他說了
[00:11:43.000 --> 00:11:44.000]  就這樣看新聞
[00:11:44.000 --> 00:11:47.000]  兩個女人似乎真的是為了一腳
[00:11:47.000 --> 00:11:49.000]  是不是情緒就被挑起了
[00:11:49.000 --> 00:11:52.000]  然後互相被對方影響
[00:11:52.000 --> 00:11:55.000]  其中一個賠上自己的性命
[00:11:55.000 --> 00:11:58.000]  另一個有機會要坐牢
[00:11:58.000 --> 00:11:59.000]  賠上下半生
[00:11:59.000 --> 00:12:01.000]  看這些新聞我們會覺得
[00:12:01.000 --> 00:12:03.000]  這些小事值不值
[00:12:03.000 --> 00:12:05.000]  我才不會這麼蠢
[00:12:05.000 --> 00:12:06.000]  不值的
[00:12:06.000 --> 00:12:07.000]  一定是不值的
[00:12:07.000 --> 00:12:10.000]  但這些情況我們真的間中就遇到
[00:12:10.000 --> 00:12:11.000]  我另一個組員他就說
[00:12:11.000 --> 00:12:13.000]  他有一次
[00:12:13.000 --> 00:12:14.000]  他在街上
[00:12:14.000 --> 00:12:16.000]  看到有個人蹲在那裡
[00:12:16.000 --> 00:12:17.000]  他就很奇怪
[00:12:17.000 --> 00:12:19.000]  覺得他是不是要人幫呢
[00:12:19.000 --> 00:12:20.000]  還是怎麼樣
[00:12:20.000 --> 00:12:21.000]  一直看著他
[00:12:21.000 --> 00:12:22.000]  出於關心
[00:12:22.000 --> 00:12:23.000]  看一看
[00:12:23.000 --> 00:12:24.000]  這個人回頭看他
[00:12:24.000 --> 00:12:25.000]  看什麼看
[00:12:25.000 --> 00:12:27.000]  信不信我一刀砍你
[00:12:27.000 --> 00:12:30.000]  你怎麼回答
[00:12:30.000 --> 00:12:31.000]  砍就砍
[00:12:31.000 --> 00:12:33.000]  我怕你有刀
[00:12:33.000 --> 00:12:35.000]  馬上死了
[00:12:35.000 --> 00:12:36.000]  就上新聞
[00:12:36.000 --> 00:12:37.000]  如果我們這樣回答
[00:12:37.000 --> 00:12:38.000]  這條街是你的嗎
[00:12:38.000 --> 00:12:40.000]  現在關心你
[00:12:40.000 --> 00:12:41.000]  沒有
[00:12:41.000 --> 00:12:43.000]  我組員就不是
[00:12:43.000 --> 00:12:44.000]  說出來就
[00:12:44.000 --> 00:12:46.000]  我組員是說什麼
[00:12:46.000 --> 00:12:47.000]  我信我信
[00:12:47.000 --> 00:12:48.000]  對不起
[00:12:48.000 --> 00:12:51.000]  然後就走了
[00:12:51.000 --> 00:12:53.000]  然後就走了
[00:12:53.000 --> 00:12:55.000]  他不是懦弱
[00:12:55.000 --> 00:12:57.000]  其實如果好像我這樣砍
[00:12:57.000 --> 00:12:58.000]  我怕你
[00:12:58.000 --> 00:13:00.000]  其實真是傻豬
[00:13:00.000 --> 00:13:02.000]  真的沒有必要
[00:13:02.000 --> 00:13:04.000]  被一個控制不了自己的人
[00:13:04.000 --> 00:13:05.000]  控制自己
[00:13:05.000 --> 00:13:08.000]  其實我們道理很容易明白
[00:13:08.000 --> 00:13:10.000]  就這樣聽我們都知道
[00:13:10.000 --> 00:13:12.000]  不代表我們隨時隨地都做到
[00:13:12.000 --> 00:13:13.000]  對不對
[00:13:13.000 --> 00:13:14.000]  天氣熱一點
[00:13:14.000 --> 00:13:15.000]  心情差一點
[00:13:15.000 --> 00:13:16.000]  狀態不好
[00:13:16.000 --> 00:13:19.000]  有人在街上不經意撞到你
[00:13:19.000 --> 00:13:20.000]  你那一下
[00:13:20.000 --> 00:13:21.000]  跑出來
[00:13:21.000 --> 00:13:22.000]  忍不住
[00:13:22.000 --> 00:13:23.000]  是不是
[00:13:23.000 --> 00:13:24.000]  旁邊的人聽到
[00:13:24.000 --> 00:13:25.000]  接什麼接
[00:13:25.000 --> 00:13:26.000]  你接我嗎
[00:13:26.000 --> 00:13:30.000]  就來了
[00:13:30.000 --> 00:13:32.000]  現在有一點點滑稽
[00:13:32.000 --> 00:13:34.000]  但是現場就真的來了
[00:13:34.000 --> 00:13:35.000]  是不是
[00:13:35.000 --> 00:13:37.000]  撞死了
[00:13:37.000 --> 00:13:39.000]  真的死了
[00:13:39.000 --> 00:13:42.000]  所以真言二十六章第四節
[00:13:42.000 --> 00:13:45.000]  他說不要照著愚昧人的慾望回答他
[00:13:45.000 --> 00:13:47.000]  免得你像他一樣
[00:13:47.000 --> 00:13:50.000]  其實不容易
[00:13:50.000 --> 00:13:53.000]  我們真的很容易就被人影響
[00:13:53.000 --> 00:13:54.000]  做了愚昧人
[00:13:54.000 --> 00:13:56.000]  第五節容易嗎
[00:13:56.000 --> 00:13:59.000]  要照著愚昧人的慾望回答他
[00:13:59.000 --> 00:14:02.000]  免得他自以為有智慧
[00:14:02.000 --> 00:14:04.000]  我們做不做到呢
[00:14:04.000 --> 00:14:05.000]  我們停一停
[00:14:05.000 --> 00:14:06.000]  弟兄姊妹
[00:14:06.000 --> 00:14:08.000]  你心裡面答我可以
[00:14:08.000 --> 00:14:10.000]  當你看完經文
[00:14:10.000 --> 00:14:13.000]  看到愚昧人這三個字的時候
[00:14:13.000 --> 00:14:15.000]  你想起誰
[00:14:15.000 --> 00:14:18.000]  你想起什麼人
[00:14:18.000 --> 00:14:21.000]  你是想起其他人吧
[00:14:21.000 --> 00:14:23.000]  我們看完聖經的時候
[00:14:23.000 --> 00:14:27.000]  是不用思考毫無猶豫
