
[00:00:00.000 --> 00:00:04.000]  各位丁子妹,晚安
[00:04:05.000 --> 00:04:08.000]  證明誰才是萬軍的神
[00:04:08.000 --> 00:04:10.000]  誰才是最強勁的神
[00:04:10.000 --> 00:04:12.000]  大體上如果要給的話
[00:04:12.000 --> 00:04:14.000]  神會給他一個這樣的兆頭
[00:04:14.000 --> 00:04:15.000]  但不是的
[00:04:15.000 --> 00:04:18.000]  阿哈斯不是拿到這樣的兆頭
[00:04:18.000 --> 00:04:21.000]  阿哈斯拿到什麼兆頭才好笑
[00:04:21.000 --> 00:04:25.000]  兆頭是有個同女懷孕生子
[00:04:25.000 --> 00:04:28.000]  如果我們Folk Street有諸學的話
[00:04:28.000 --> 00:04:32.000]  大體上如果後面的房間有諸學聚會
[00:04:32.000 --> 00:04:34.000]  例如晚上聚會很難
[00:04:34.000 --> 00:04:37.000]  小朋友八點多跟你玩
[00:04:37.000 --> 00:04:38.000]  差不多要睡覺
[00:04:38.000 --> 00:04:40.000]  假設有的話
[00:04:40.000 --> 00:04:43.000]  Folk Street有個兆頭很強勁
[00:04:43.000 --> 00:04:45.000]  大家問要不要這個兆頭
[00:04:45.000 --> 00:04:46.000]  不用了
[00:04:46.000 --> 00:04:48.000]  Folk Street那個兆頭夠強勁
[00:04:48.000 --> 00:04:50.000]  然後神說不是
[00:04:50.000 --> 00:04:52.000]  給你一個更強勁的
[00:04:52.000 --> 00:04:54.000]  大家期望這個兆頭有多強勁
[00:04:54.000 --> 00:04:56.000]  真的很強勁
[00:04:56.000 --> 00:04:57.000]  什麼叫很強勁
[00:04:57.000 --> 00:05:00.000]  野豬翻山
[00:05:00.000 --> 00:05:02.000]  這個兆頭很強勁
[00:05:02.000 --> 00:05:04.000]  如果野豬可以翻山的話
[00:05:04.000 --> 00:05:06.000]  兆頭很強勁
[00:05:06.000 --> 00:05:09.000]  野豬中槍還能走路
[00:05:09.000 --> 00:05:12.000]  這個兆頭很強勁
[00:05:12.000 --> 00:05:14.000]  假設這個兆頭是好的兆頭
[00:05:14.000 --> 00:05:17.000]  我們會覺得厲害的兆頭
[00:05:17.000 --> 00:05:19.000]  但你看看
[00:05:19.000 --> 00:05:22.000]  好像後面有個嬰兒房
[00:05:22.000 --> 00:05:24.000]  捉一個嬰孩出來
[00:05:24.000 --> 00:05:26.000]  那個兆頭就是
[00:05:26.000 --> 00:05:29.000]  有小朋友
[00:05:29.000 --> 00:05:32.000]  Amy還是Milly
[00:05:32.000 --> 00:05:34.000]  你明白嗎
[00:05:34.000 --> 00:05:36.000]  生一個小朋友出來
[00:05:36.000 --> 00:05:37.000]  捉一個出來
[00:05:37.000 --> 00:05:39.000]  嘩 兆頭
[00:05:39.000 --> 00:05:41.000]  大體上你不會看到
[00:05:41.000 --> 00:05:44.000]  Milly或Amy快要生
[00:05:44.000 --> 00:05:46.000]  你捉了一個嬰孩
[00:05:46.000 --> 00:05:48.000]  這個Folk Street的兆頭
[00:05:48.000 --> 00:05:50.000]  大體上你不會
[00:05:50.000 --> 00:05:52.000]  最多你給他一封利是
[00:05:52.000 --> 00:05:53.000]  身體健康
[00:05:53.000 --> 00:05:54.000]  快高長大
[00:05:54.000 --> 00:05:56.000]  肥肥白白就完了
[00:05:56.000 --> 00:05:58.000]  你看著這個嬰孩
[00:05:58.000 --> 00:06:00.000]  有什麼兆頭可以
[00:06:00.000 --> 00:06:03.000]  還要是
[00:06:03.000 --> 00:06:05.000]  應該給一個強勁的兆頭
[00:06:05.000 --> 00:06:08.000]  一個不想拿兆頭的阿詩
[00:06:08.000 --> 00:06:09.000]  你應該convince他
[00:06:09.000 --> 00:06:11.000]  應該make他覺得
[00:06:11.000 --> 00:06:14.000]  喂 正啊 勁啊
[00:06:14.000 --> 00:06:16.000]  但奇怪的是
[00:06:16.000 --> 00:06:19.000]  請一個嬰孩出來
[00:06:19.000 --> 00:06:22.000]  有什麼勁啊
[00:06:22.000 --> 00:06:24.000]  這個二脈內利
[00:06:24.000 --> 00:06:27.000]  有什麼好二脈內利啊
[00:06:27.000 --> 00:06:30.000]  如果我剛剛才打給一個弟兄
[00:06:30.000 --> 00:06:32.000]  下星期他去教會講道
[00:06:32.000 --> 00:06:33.000]  他剛剛才生完嬰孩
[00:06:33.000 --> 00:06:35.000]  不是他生
[00:06:35.000 --> 00:06:36.000]  是同工
[00:06:36.000 --> 00:06:37.000]  他老婆生了
[00:06:37.000 --> 00:06:40.000]  大約一個多兩個月
[00:06:40.000 --> 00:06:42.000]  你可以想像
[00:06:42.000 --> 00:06:43.000]  我問他最近怎樣
[00:06:43.000 --> 00:06:44.000]  我第一句問他
[00:06:44.000 --> 00:06:45.000]  問他先
[00:06:45.000 --> 00:06:48.000]  他說終於捱完了
[00:06:48.000 --> 00:06:51.000]  他說終於現在可以睡過夜
[00:06:51.000 --> 00:06:53.000]  感謝主了
[00:06:53.000 --> 00:06:55.000]  如果不是那些殘酷
[00:06:55.000 --> 00:06:56.000]  沒有盼望的日子
[00:06:56.000 --> 00:06:57.000]  都不知道什麼時候完
[00:06:57.000 --> 00:06:59.000]  你知道頭一個月睡不著覺
[00:06:59.000 --> 00:07:01.000]  嬰孩經常都眼光光
[00:07:01.000 --> 00:07:03.000]  對著他對著你
[00:07:03.000 --> 00:07:04.000]  到天亮
[00:07:04.000 --> 00:07:06.000]  他說很難受的
[00:07:06.000 --> 00:07:07.000]  你明白嗎
[00:07:07.000 --> 00:07:10.000]  這個小朋友的笑頭很勁
[00:07:10.000 --> 00:07:13.000]  小朋友很麻煩
[00:07:13.000 --> 00:07:15.000]  尿片要買很多
[00:07:15.000 --> 00:07:17.000]  很貴
[00:07:17.000 --> 00:07:18.000]  你明白嗎
[00:07:18.000 --> 00:07:20.000]  所有小朋友的用品都很貴
[00:07:20.000 --> 00:07:22.000]  還有那些主婦們跟你說
[00:07:22.000 --> 00:07:23.000]  買最高級最好的
[00:07:23.000 --> 00:07:25.000]  有什麼功能
[00:07:25.000 --> 00:07:28.000]  很多新手媽媽都被騙
[00:07:28.000 --> 00:07:32.000]  第二個就發覺
[00:07:32.000 --> 00:07:34.000]  不用用這麼好的
[00:07:34.000 --> 00:07:36.000]  其實都差不多
[00:07:36.000 --> 00:07:38.000]  小朋友都會長大
[00:07:38.000 --> 00:07:40.000]  你用四千多元的
[00:07:40.000 --> 00:07:43.000]  跟幾百元的泵奶器
[00:07:43.000 --> 00:07:44.000]  其實沒有分別
[00:07:44.000 --> 00:07:46.000]  可能有的
[00:07:46.000 --> 00:07:50.000]  大體上是煩的
[00:07:50.000 --> 00:07:53.000]  基本上不是什麼好的笑頭
[00:07:53.000 --> 00:07:55.000]  還要他說
[00:07:55.000 --> 00:07:56.000]  他說什麼
[00:07:56.000 --> 00:08:00.000]  到他曉得棄惡擇善的時候
[00:08:00.000 --> 00:08:02.000]  他必吃奶油和蜂蜜
[00:08:02.000 --> 00:08:04.000]  因為這個孩子不曉得棄惡擇善
[00:08:04.000 --> 00:08:05.000]  意思是
[00:08:05.000 --> 00:08:10.000]  你所生活的異王之地必見棄
[00:08:10.000 --> 00:08:12.000]  必使亞述王攻擊你的日子
[00:08:12.000 --> 00:08:14.000]  臨到你和你的百姓
[00:08:14.000 --> 00:08:16.000]  並你的父家
[00:08:16.000 --> 00:08:18.000]  自從以法定尼開猶大以來
[00:08:18.000 --> 00:08:20.000]  還未發生的日子
[00:08:20.000 --> 00:08:23.000]  其實這句話很殘忍
[00:08:23.000 --> 00:08:25.000]  我稍後會說一些背景
[00:08:25.000 --> 00:08:27.000]  不過我們先說一下這兩節的感覺
[00:08:27.000 --> 00:08:29.000]  其實很殘忍
[00:08:29.000 --> 00:08:31.000]  以馬來語說
[00:08:31.000 --> 00:08:33.000]  說簡單一點
[00:08:33.000 --> 00:08:37.000]  其實是亞蘭王和北角
[00:08:37.000 --> 00:08:39.000]  準備要欺負阿哈斯
[00:08:39.000 --> 00:08:41.000]  即南角
[00:08:41.000 --> 00:08:43.000]  在他想欺負的時候
[00:08:43.000 --> 00:08:45.000]  阿哈斯沒有辦法
[00:08:45.000 --> 00:08:47.000]  因為被北角和以色列
[00:08:47.000 --> 00:08:49.000]  即兄弟和亞蘭一起來攻打他
[00:08:49.000 --> 00:08:52.000]  他唯一的選擇是求救亞述
[00:08:52.000 --> 00:08:55.000]  即是要求亞述的幫忙
[00:08:55.000 --> 00:08:57.000]  然後以馬來語是甚麼意思
[00:08:57.000 --> 00:08:59.000]  以馬來語是說
[00:08:59.000 --> 00:09:02.000]  你想著亞述來幫你
[00:09:02.000 --> 00:09:04.000]  打贏亞蘭和北角
[00:09:04.000 --> 00:09:09.000]  歷史上亞述是滅了亞蘭和北角
[00:09:09.000 --> 00:09:10.000]  不過他說
[00:09:10.000 --> 00:09:13.000]  亞述會打你南角
[00:09:13.000 --> 00:09:17.000]  他說這件事是自從以法定尼開猶大以來
[00:09:17.000 --> 00:09:20.000]  未曾試過這麼慘
[00:09:20.000 --> 00:09:22.000]  以馬來語是甚麼意思
[00:09:22.000 --> 00:09:27.000]  是說將來你會被欺負到很慘
[00:09:27.000 --> 00:09:30.000]  你會被亞述王欺負到一個地步
[00:09:30.000 --> 00:09:33.000]  你未曾試過這麼慘
[00:09:33.000 --> 00:09:35.000]  奇怪的地方是
[00:09:35.000 --> 00:09:37.000]  一個嬰兒
[00:09:37.000 --> 00:09:41.000]  以馬來語和女兒所生的嬰兒
[00:09:41.000 --> 00:09:43.000]  哪裏來會有一個兆頭
[00:09:43.000 --> 00:09:49.000]  可以關聯到亞述王攻打你這麼殘忍呢
[00:09:49.000 --> 00:09:52.000]  我們今天給一點歷史
[00:09:52.000 --> 00:09:54.000]  我們很快飛歷史
[00:09:54.000 --> 00:09:58.000]  這裏大約是王下
[00:09:58.000 --> 00:10:00.000]  即是第二王子的事
[00:10:00.000 --> 00:10:02.000]  在列王記下大約這樣說
[00:10:02.000 --> 00:10:07.000]  阿勒王尼遜和以色列王比加聯合攻打耶路撒冷
[00:10:07.000 --> 00:10:08.000]  雖然未攻下
[00:10:08.000 --> 00:10:12.000]  但阿斯卻因為兩個王結盟感到恐懼
[00:10:12.000 --> 00:10:14.000]  所以他就找了誰呢
[00:10:14.000 --> 00:10:17.000]  以上的說話
[00:10:17.000 --> 00:10:19.000]  說完之後就說
[00:10:19.000 --> 00:10:21.000]  阿斯不接受以上說的話
[00:10:21.000 --> 00:10:22.000]  他就找幫手
[00:10:22.000 --> 00:10:24.000]  找亞述王
[00:10:24.000 --> 00:10:28.000]  還要稱自己是契的兒子
[00:10:28.000 --> 00:10:30.000]  即是稱兒、稱臣
[00:10:30.000 --> 00:10:33.000]  甚至將聖殿和皇宮的金銀
[00:10:33.000 --> 00:10:35.000]  送給亞述王
[00:10:35.000 --> 00:10:39.000]  希望他能夠幫忙
[00:10:39.000 --> 00:10:42.000]  整個故事是說
[00:10:42.000 --> 00:10:46.000]  亞述被所謂的阿哈斯王
[00:10:46.000 --> 00:10:48.000]  希望能夠收買他
[00:10:48.000 --> 00:10:51.000]  能夠救他們自己脫離
[00:10:51.000 --> 00:10:55.000]  亞蘭和北郭對他的欺壓
[00:10:55.000 --> 00:11:00.000]  但整件事再詳細一點是甚麼呢
[00:11:00.000 --> 00:11:04.000]  在歷代字下28章說多一點
[00:11:04.000 --> 00:11:08.000]  所以耶和華的神將他交給亞蘭王的手裏
[00:11:08.000 --> 00:11:10.000]  即是說阿哈斯
[00:11:10.000 --> 00:11:12.000]  亞蘭王打敗他
[00:11:12.000 --> 00:11:14.000]  擄走他很多的民
[00:11:14.000 --> 00:11:16.000]  帶到大馬色那裏
[00:11:16.000 --> 00:11:20.000]  神將他交到以色列的手裏
[00:11:20.000 --> 00:11:23.000]  以色列王向他大行殺戮
[00:11:23.000 --> 00:11:24.000]  利馬爾茲比加
[00:11:24.000 --> 00:11:26.000]  殺了猶大人
[00:11:26.000 --> 00:11:28.000]  即是阿哈斯自己的軍隊
[00:11:28.000 --> 00:11:30.000]  殺了12萬人
[00:11:30.000 --> 00:11:32.000]  這都是勇士
[00:11:32.000 --> 00:11:34.000]  因為他們要離棄耶和華
[00:11:34.000 --> 00:11:36.000]  他們列祖的神
[00:11:36.000 --> 00:11:40.000]  有一個以法連中的勇士叫西基尼
[00:11:40.000 --> 00:11:42.000]  殺了王的兒子
[00:11:42.000 --> 00:11:44.000]  即是將阿哈斯的兒子也殺了
[00:11:44.000 --> 00:11:45.000]  叫馬西亞
[00:11:45.000 --> 00:11:48.000]  和管理王宮的阿斯利金
[00:11:48.000 --> 00:11:50.000]  並宰相以尼加
[00:11:50.000 --> 00:11:54.000]  即是說他裏面最主要的人物全部都殺了
[00:11:54.000 --> 00:11:57.000]  你可想像阿哈斯多慘
[00:11:57.000 --> 00:12:00.000]  以色列人擄走他們的兄弟
[00:12:00.000 --> 00:12:02.000]  將婦人和兒女
[00:12:02.000 --> 00:12:04.000]  共有20萬
[00:12:04.000 --> 00:12:09.000]  將財物帶到撒加利亞去
[00:12:09.000 --> 00:12:13.000]  你可以想像整個故事是說什麼
[00:12:13.000 --> 00:12:15.000]  整個故事是說當以賽亞
[00:12:15.000 --> 00:12:18.000]  和他說以瑪內尼有個BB出生的時候
[00:12:18.000 --> 00:12:21.000]  接著發生了什麼事
[00:12:21.000 --> 00:12:24.000]  最即時發生的事就是說
[00:12:24.000 --> 00:12:28.000]  真是亞蘭王和北角走來打他
[00:12:28.000 --> 00:12:29.000]  他雖然找亞述
[00:12:29.000 --> 00:12:31.000]  亞述救不及他
[00:12:31.000 --> 00:12:33.000]  殺了他12萬人
[00:12:33.000 --> 00:12:36.000]  將他20萬的婦人和兒女
[00:12:36.000 --> 00:12:39.000]  擄了上去撒加利亞
[00:12:39.000 --> 00:12:41.000]  即是馬尼亞
[00:12:41.000 --> 00:12:43.000]  這個動作裏面
[00:12:43.000 --> 00:12:46.000]  你問的問題是
[00:12:46.000 --> 00:12:49.000]  以瑪內尼想說什麼
[00:12:49.000 --> 00:12:53.000]  以瑪內尼的意思是一個什麼意思
[00:12:53.000 --> 00:12:55.000]  當上主說
[00:12:55.000 --> 00:12:56.000]  我給你一個兆頭
[00:12:56.000 --> 00:12:58.000]  就是一個童女會生一個兒子
[00:12:58.000 --> 00:12:59.000]  叫以瑪內尼的時候
[00:12:59.000 --> 00:13:02.000]  之後發生了什麼事情
[00:13:02.000 --> 00:13:05.000]  發生的很簡單
[00:13:05.000 --> 00:13:09.000]  阿哈斯王裏面的十幾萬軍隊都沒有了
[00:13:09.000 --> 00:13:13.000]  兒女連老婆被人運了去
[00:13:13.000 --> 00:13:15.000]  一個地方
[00:13:15.000 --> 00:13:16.000]  在北角一個地方
[00:13:16.000 --> 00:13:17.000]  首都裏面
[00:13:17.000 --> 00:13:22.000]  以瑪內尼說的是什麼事
[00:13:22.000 --> 00:13:25.000]  我們大體上先不要理BB
[00:13:25.000 --> 00:13:29.000]  總之以瑪內尼BB的賽是說
[00:13:29.000 --> 00:13:33.000]  南角被北角加阿蘭殺了很多人
[00:13:33.000 --> 00:13:35.000]  拿了很多人
[00:13:35.000 --> 00:13:36.000]  還加上什麼
[00:13:36.000 --> 00:13:38.000]  剛才耳塞亞書說的是
[00:13:38.000 --> 00:13:41.000]  不止的
[00:13:41.000 --> 00:13:43.000]  北角做完事
[00:13:43.000 --> 00:13:44.000]  阿蘭做完事之後
[00:13:44.000 --> 00:13:47.000]  亞述滅了阿蘭和北角之後
[00:13:47.000 --> 00:13:48.000]  再做多一件事是什麼
[00:13:48.000 --> 00:13:51.000]  進入南角
[00:13:51.000 --> 00:13:53.000]  剛才第七章的時候說什麼
[00:13:53.000 --> 00:13:55.000]  耳塞亞書
[00:13:55.000 --> 00:13:58.000]  他說從來沒有發生過這麼殘忍的事情
[00:13:58.000 --> 00:14:00.000]  阿述王揮軍南下
[00:14:00.000 --> 00:14:05.000]  差不多要滅國
[00:14:05.000 --> 00:14:08.000]  以瑪內尼說的是什麼
[00:14:08.000 --> 00:14:11.000]  以瑪內尼說的就坐就坐
[00:14:11.000 --> 00:14:13.000]  審判審判
[00:14:13.000 --> 00:14:14.000]  如意的事
[00:14:14.000 --> 00:14:15.000]  失望的事
[00:14:15.000 --> 00:14:16.000]  絕望的事
[00:14:16.000 --> 00:14:17.000]  難過的事
[00:14:17.000 --> 00:14:19.000]  你想像一下
[00:14:19.000 --> 00:14:21.000]  有十二萬人死
[00:14:21.000 --> 00:14:25.000]  你可以想像有二十多萬的父母在哭
[00:14:25.000 --> 00:14:26.000]  你想像一下
[00:14:26.000 --> 00:14:29.000]  那些婦女和兒女都被帶走的時候
[00:14:29.000 --> 00:14:31.000]  妻離子散的情景
[00:14:31.000 --> 00:14:33.000]  以瑪內尼就說
[00:14:33.000 --> 00:14:38.000]  有很多人連自己骨肉都保不住
[00:14:38.000 --> 00:14:42.000]  有很多人明明自己的摯愛親友
[00:14:42.000 --> 00:14:45.000]  被人擄去了遠遠的地方裡邊
[00:14:45.000 --> 00:14:47.000]  不能夠一家人團聚
[00:14:47.000 --> 00:14:52.000]  這個叫以瑪內尼
[00:14:52.000 --> 00:14:55.000]  以瑪內尼
[00:14:55.000 --> 00:14:58.000]  不是說一些很溫馨的事情
[00:14:58.000 --> 00:15:00.000]  以瑪內尼不是說
[00:15:00.000 --> 00:15:02.000]  我突然之間很享受
[00:15:02.000 --> 00:15:05.000]  然後我在退休營
[00:15:05.000 --> 00:15:07.000]  退休中心那裡突然之間
[00:15:07.000 --> 00:15:08.000]  耶耶耶
[00:15:08.000 --> 00:15:10.000]  上帝聖靈同在
[00:15:10.000 --> 00:15:11.000]  阿們
[00:15:11.000 --> 00:15:12.000]  哈利路亞
[00:15:12.000 --> 00:15:14.000]  讚美主
[00:15:14.000 --> 00:15:19.000]  那個不關以瑪內尼的事
[00:15:19.000 --> 00:15:23.000]  以瑪內尼起碼對於阿哈斯來說
[00:15:23.000 --> 00:15:24.000]  是一個極大的奏奏
[00:15:24.000 --> 00:15:26.000]  所以難怪他找什麼
[00:15:26.000 --> 00:15:29.000]  他被人擄了12萬
[00:15:29.000 --> 00:15:30.000]  殺了12萬人
[00:15:30.000 --> 00:15:32.000]  擄了20萬人的時候
[00:15:32.000 --> 00:15:34.000]  他望著鷹牙頤指
[00:15:34.000 --> 00:15:36.000]  這個叫以瑪內尼的話
[00:15:36.000 --> 00:15:38.000]  這個鯊是什麼鯊
[00:15:38.000 --> 00:15:40.000]  什麼記號
[00:15:40.000 --> 00:15:42.000]  一個充滿著奏奏
[00:15:42.000 --> 00:15:43.000]  充滿著哀聲
[00:15:43.000 --> 00:15:44.000]  很多人想他下台
[00:15:44.000 --> 00:15:47.000]  很多人想他玩完的記號
[00:15:47.000 --> 00:15:52.000]  以瑪內尼
[00:15:52.000 --> 00:15:58.000]  不單止在阿哈斯的年代受奏奏
[00:15:58.000 --> 00:16:00.000]  去到希西加的時代
[00:16:00.000 --> 00:16:04.000]  仍然存有
[00:16:04.000 --> 00:16:08.000]  阿哈斯往後的日子
[00:16:08.000 --> 00:16:11.000]  充滿著以瑪內尼
[00:16:11.000 --> 00:16:13.000]  意思就是充滿著
[00:16:13.000 --> 00:16:18.000]  極大的奏奏和無盼望
[00:16:18.000 --> 00:16:23.000]  我想解釋一點鷹孩
[00:16:23.000 --> 00:16:27.000]  我想用這個比喻去解釋鷹孩
[00:16:27.000 --> 00:16:34.000]  我兒子去年打籃球
[00:16:34.000 --> 00:16:36.000]  他打籃球的時候
[00:16:36.000 --> 00:16:38.000]  他不高幾歲
[00:16:38.000 --> 00:16:42.000]  那些紋身大漢和
[00:16:42.000 --> 00:16:50.000]  滿口很多髒話的朋友
[00:16:50.000 --> 00:16:52.000]  那些年紀很大
[00:16:52.000 --> 00:16:54.000]  二十多三十歲的那些
[00:16:54.000 --> 00:16:56.000]  不知為何很喜歡侵我兒子
[00:16:56.000 --> 00:17:00.000]  總之就把球給他
[00:17:00.000 --> 00:17:02.000]  他就說不准打他
[00:17:02.000 --> 00:17:04.000]  讓他射
[00:17:04.000 --> 00:17:07.000]  誰知道他射不到
[00:17:07.000 --> 00:17:09.000]  因為他射不到
[00:17:09.000 --> 00:17:10.000]  你明白嗎
[00:17:10.000 --> 00:17:12.000]  無論他多用力
[00:17:12.000 --> 00:17:14.000]  多用力下手
[00:17:14.000 --> 00:17:16.000]  球都射不到籃
[00:17:16.000 --> 00:17:18.000]  他很開心
[00:17:18.000 --> 00:17:20.000]  因為哥哥姐姐
[00:17:20.000 --> 00:17:22.000]  很喜歡陪他玩
[00:17:22.000 --> 00:17:24.000]  總之兒子去到的時候
[00:17:24.000 --> 00:17:26.000]  每個人都把他侵入隊
[00:17:26.000 --> 00:17:28.000]  三對三
[00:17:28.000 --> 00:17:30.000]  他很開心
[00:17:30.000 --> 00:17:32.000]  對我來說很害怕
[00:17:32.000 --> 00:17:34.000]  搞什麼鬼呢
[00:17:34.000 --> 00:17:38.000]  結果是怎樣呢
[00:17:38.000 --> 00:17:40.000]  他玩了好幾次之後
[00:17:40.000 --> 00:17:42.000]  就捉我去玩
[00:17:42.000 --> 00:17:44.000]  捉我去玩的意思是
[00:17:44.000 --> 00:17:46.000]  爸爸我們去打籃球吧
[00:17:46.000 --> 00:17:48.000]  我就和他一對一
[00:17:48.000 --> 00:17:50.000]  我都碰到籃
[00:17:50.000 --> 00:17:52.000]  我的籃球技術都不精湛
[00:17:52.000 --> 00:17:54.000]  但我走籃都會入
[00:17:54.000 --> 00:17:56.000]  我三分
[00:17:56.000 --> 00:17:58.000]  起碼十球都中了一球
[00:17:58.000 --> 00:18:00.000]  罰球線的話
[00:18:00.000 --> 00:18:02.000]  兩球都中一球
[00:18:02.000 --> 00:18:04.000]  雖然沒有練很久
[00:18:04.000 --> 00:18:06.000]  都扮中
[00:18:06.000 --> 00:18:08.000]  在兒子面前
[00:18:08.000 --> 00:18:10.000]  立方James
[00:18:10.000 --> 00:18:12.000]  總之就玩
[00:18:12.000 --> 00:18:14.000]  但不好玩
[00:18:14.000 --> 00:18:16.000]  兒子和他一對一
[00:18:16.000 --> 00:18:18.000]  給他一個球
[00:18:18.000 --> 00:18:20.000]  三一
[00:18:20.000 --> 00:18:22.000]  一拋過
[00:18:22.000 --> 00:18:24.000]  籃都不中
[00:18:24.000 --> 00:18:26.000]  掉下去
[00:18:26.000 --> 00:18:28.000]  我就覺得很悶
[00:18:28.000 --> 00:18:30.000]  非常無人
