
[00:00:00.000 --> 00:00:04.000]  多謝敬拜隊的預備
[00:12:46.000 --> 00:12:48.000]  這個可能性是甚麼
[00:12:48.000 --> 00:12:49.000]  如果不是其他人知道
[00:12:49.000 --> 00:12:50.000]  那是誰知道呢
[00:12:50.000 --> 00:12:52.000]  就是我們自己知道
[00:12:52.000 --> 00:12:53.000]  所以意思是甚麼
[00:12:53.000 --> 00:12:56.000]  當我們被上帝的光光照之後
[00:12:56.000 --> 00:13:00.000]  我們就會知道我們被上帝的光光照住了
[00:13:00.000 --> 00:13:02.000]  所以是有點無聊的
[00:13:02.000 --> 00:13:04.000]  被上帝的光光照完之後
[00:13:04.000 --> 00:13:07.000]  我們就知道這個光就是基督耶穌
[00:13:07.000 --> 00:13:10.000]  一個比較像不知道說甚麼的答案
[00:13:10.000 --> 00:13:15.000]  所以這就是在經文裏面比較難解的地方
[00:13:15.000 --> 00:13:19.000]  不過我對經文的看法是
[00:13:19.000 --> 00:13:20.000]  待會也會說
[00:13:20.000 --> 00:13:22.000]  大概是one of both
[00:13:22.000 --> 00:13:27.000]  我們可以嘗試同時間去接受這兩種的解法
[00:13:27.000 --> 00:13:30.000]  先說其他東西
[00:13:30.000 --> 00:13:33.000]  大家有沒有聽過Jesus Shines的詩歌
[00:13:33.000 --> 00:13:43.000]  (唱)
[00:13:43.000 --> 00:13:45.000]  這首歌是我讀大學時
[00:13:45.000 --> 00:13:50.000]  參加過大學的敬拜報導隊面試時
[00:13:50.000 --> 00:13:52.000]  我拿著結他唱的一首詩歌
[00:13:52.000 --> 00:13:54.000]  是G chord的一首歌
[00:13:54.000 --> 00:13:58.000]  我就入了敬拜隊
[00:13:58.000 --> 00:14:00.000]  這首歌是說
[00:14:00.000 --> 00:14:02.000]  耶穌基督是世界的真光
[00:14:02.000 --> 00:14:05.000]  祂是世界的真光
[00:14:05.000 --> 00:14:08.000]  Jesus shines, shines on me, shines on me
[00:14:08.000 --> 00:14:11.000]  祂就光照我,光照我
[00:14:11.000 --> 00:14:15.000]  當我們被耶穌基督的光光照我們的時候
[00:14:15.000 --> 00:14:19.000]  神給了我們一個非常美麗有型的稱呼
[00:14:19.000 --> 00:14:21.000]  叫做甚麼
[00:14:21.000 --> 00:14:22.000]  我們是甚麼
[00:14:22.000 --> 00:14:24.000]  我們被光照之後
[00:14:24.000 --> 00:14:26.000]  英文福音十二章三六節
[00:14:26.000 --> 00:14:28.000]  你們當趁著有光
[00:14:28.000 --> 00:14:29.000]  順從這光
[00:14:29.000 --> 00:14:34.000]  才能成為光明之子
[00:14:34.000 --> 00:14:36.000]  是很有型的
[00:14:36.000 --> 00:14:38.000]  我們是光明之子
[00:14:38.000 --> 00:14:40.000]  你們是世上的光
[00:14:40.000 --> 00:14:42.000]  你們是光明之子
[00:14:42.000 --> 00:14:45.000]  我覺得這時候是有一點中二病
[00:14:45.000 --> 00:14:48.000]  光明之子暗如光劍
[00:14:48.000 --> 00:14:50.000]  光明界的那些
[00:14:50.000 --> 00:14:54.000]  不過這是一個很弔詭
[00:14:54.000 --> 00:14:56.000]  很諷刺、很幽默的事實
[00:14:56.000 --> 00:15:00.000]  跟雞尾包裡沒有雞尾
[00:15:00.000 --> 00:15:02.000]  中環廣場其實跟中環不一樣
[00:15:02.000 --> 00:15:04.000]  所謂光明之子
[00:15:04.000 --> 00:15:07.000]  其實一點都不光明
[00:15:07.000 --> 00:15:12.000]  因為光明之子本身是不懂得發光的
[00:15:12.000 --> 00:15:17.000]  唯有耶穌基督才是世界的真光
[00:15:17.000 --> 00:15:18.000]  所以我們知道
[00:15:18.000 --> 00:15:23.000]  基督徒不是真正的光輝
[00:15:23.000 --> 00:15:24.000]  他只不過是甚麼
[00:15:24.000 --> 00:15:31.000]  他只不過是光輝的某種反照
[00:15:31.000 --> 00:15:33.000]  耶穌基督是世上的真光
[00:15:33.000 --> 00:15:36.000]  他的真光首先照亮我們的內心
[00:15:36.000 --> 00:15:38.000]  叫我們成為基督徒
[00:15:38.000 --> 00:15:45.000]  然後我們就讓這個光從我們身上照耀出來
[00:15:45.000 --> 00:15:48.000]  就好像玻璃一樣
[00:15:48.000 --> 00:15:51.000]  玻璃本身是沒有光的
[00:15:51.000 --> 00:15:57.000]  但它比世上其他所謂的光更加光
[00:15:57.000 --> 00:16:01.000]  基本上幾乎每一個當代的建築大師
[00:16:01.000 --> 00:16:05.000]  都喜歡用玻璃作為他們的建築材料
[00:16:05.000 --> 00:16:06.000]  最著名的是甚麼
[00:16:06.000 --> 00:16:07.000]  就是貝勒銘
[00:16:07.000 --> 00:16:10.000]  貝勒銘在1989年
[00:16:10.000 --> 00:16:12.000]  法國羅浮宮的日後
[00:16:12.000 --> 00:16:15.000]  大家可能都聽過知道
[00:16:15.000 --> 00:16:20.000]  為甚麼越來越多建築物喜歡用玻璃作為材料
[00:16:20.000 --> 00:16:22.000]  首先是因為工程上的進步
[00:16:22.000 --> 00:16:25.000]  因為現在不需要用外牆來做支撐
[00:16:25.000 --> 00:16:30.000]  所以可以選擇一些不需要支撐的材料
[00:16:30.000 --> 00:16:35.000]  玻璃成為了窗簾去做裝飾
[00:16:35.000 --> 00:16:38.000]  第二是玻璃比一般的水泥更輕
[00:16:38.000 --> 00:16:43.000]  所以建築物的高層可以減少重量
[00:16:43.000 --> 00:16:45.000]  更加好一點
[00:16:45.000 --> 00:16:49.000]  玻璃也可以提高室內的面積感
[00:16:49.000 --> 00:16:51.000]  可以令到感覺上是闊落一點的
[00:16:51.000 --> 00:16:52.000]  大一點的
[00:16:52.000 --> 00:16:54.000]  當然最重要的是
[00:16:54.000 --> 00:16:56.000]  玻璃是一種採光的作用
[00:16:56.000 --> 00:17:00.000]  讓外面的陽光去照射出來
[00:17:00.000 --> 00:17:03.000]  這個是世上最好的光線
[00:17:03.000 --> 00:17:05.000]  所以我辦公室基本上都不開燈
[00:17:05.000 --> 00:17:06.000]  有些人說不開燈
[00:17:06.000 --> 00:17:08.000]  我喜歡天賦的燈
[00:17:08.000 --> 00:17:12.000]  天賦的陽光就是最好的陽光
[00:17:12.000 --> 00:17:16.000]  所以我們是一塊玻璃
[00:17:16.000 --> 00:17:19.000]  我們是世界上的光
[00:17:19.000 --> 00:17:22.000]  其實是一個玻璃的原理
[00:17:22.000 --> 00:17:24.000]  唯有像玻璃一樣
[00:17:24.000 --> 00:17:27.000]  一個通透的生命
[00:17:27.000 --> 00:17:32.000]  才能夠讓真光照出來
[00:17:32.000 --> 00:17:35.000]  在耶穌的真心部分
[00:17:35.000 --> 00:17:37.000]  有同樣的教導
[00:17:37.000 --> 00:17:39.000]  當你的眼睛明亮
[00:17:39.000 --> 00:17:41.000]  全身就光明
[00:17:41.000 --> 00:17:43.000]  當眼睛分花
[00:17:43.000 --> 00:17:44.000]  全身就黑暗
[00:17:44.000 --> 00:17:45.000]  所謂光明
[00:17:45.000 --> 00:17:47.000]  原文意思就是
[00:17:47.000 --> 00:17:50.000]  透徹簡單通透的意思
[00:17:50.000 --> 00:17:52.000]  如果你的眼睛是通透
[00:17:52.000 --> 00:17:54.000]  全身就光明
[00:17:54.000 --> 00:17:56.000]  如果你的眼睛是封閉
[00:17:56.000 --> 00:17:58.000]  全身就黑暗
[00:17:58.000 --> 00:18:01.000]  總之不是你有多發亮發光
[00:18:01.000 --> 00:18:03.000]  而是你個人有多通透
[00:18:03.000 --> 00:18:06.000]  透徹單純
[00:18:06.000 --> 00:18:09.000]  所以回到保羅的經文
[00:18:09.000 --> 00:18:11.000]  我就明白保羅的意思
[00:18:11.000 --> 00:18:12.000]  保羅說
[00:18:12.000 --> 00:18:14.000]  那吩咐光從黑暗裡照出來的上帝
[00:18:14.000 --> 00:18:16.000]  已經照在我們心裡
[00:18:16.000 --> 00:18:19.000]  叫我們得知上帝榮耀的光
[00:18:19.000 --> 00:18:21.000]  顯在耶穌基督的面上
[00:18:21.000 --> 00:18:22.000]  保羅說
[00:18:22.000 --> 00:18:24.000]  當上帝的光光照
[00:18:24.000 --> 00:18:27.000]  你只要好好地做一件事情
[00:18:27.000 --> 00:18:29.000]  你要深深地去知道
[00:18:29.000 --> 00:18:32.000]  要搞清楚
[00:18:32.000 --> 00:18:35.000]  這個光是從耶穌基督而來的
[00:18:35.000 --> 00:18:37.000]  你要知道
[00:18:37.000 --> 00:18:39.000]  這個光是耶穌基督的
[00:18:39.000 --> 00:18:42.000]  不是從你身上出來的
[00:18:42.000 --> 00:18:44.000]  唯有你這樣做的時候
[00:18:44.000 --> 00:18:46.000]  當你知道的時候
[00:18:46.000 --> 00:18:49.000]  你才能讓其他人真真正正地
[00:18:49.000 --> 00:18:52.000]  去見到那個光的源頭
[00:18:52.000 --> 00:18:54.000]  就是耶穌基督的
[00:18:54.000 --> 00:18:56.000]  所以我說
[00:18:56.000 --> 00:18:58.000]  可以是
[00:18:58.000 --> 00:19:01.000]  都是一種兩者
[00:19:01.000 --> 00:19:04.000]  當你真正認知到你的光輝
[00:19:04.000 --> 00:19:07.000]  其實是由耶穌基督而來的時候
[00:19:07.000 --> 00:19:09.000]  這個不是你的光輝的時候
[00:19:09.000 --> 00:19:11.000]  你才能夠叫別人
[00:19:11.000 --> 00:19:15.000]  從你身上見到耶穌基督的光輝
[00:19:15.000 --> 00:19:18.000]  所以保羅在第五節說什麼
[00:19:18.000 --> 00:19:21.000]  我們原不是全自己
[00:19:21.000 --> 00:19:24.000]  乃是全耶穌基督為主
[00:19:24.000 --> 00:19:26.000]  不是我們自己
[00:19:26.000 --> 00:19:27.000]  不是我自己
[00:19:27.000 --> 00:19:29.000]  保羅在那裡自辯
[00:19:29.000 --> 00:19:30.000]  不是我
[00:19:30.000 --> 00:19:32.000]  是耶穌基督
[00:19:32.000 --> 00:19:35.000]  他只不過是一個通透
[00:19:35.000 --> 00:19:37.000]  本真透徹的人
[00:19:37.000 --> 00:19:40.000]  將上帝的真理傳出來
[00:19:40.000 --> 00:19:43.000]  當天父的光照耀你的時候
