
[00:00:00.000 --> 00:00:05.400]  我們上星期日山系去行夜山
[00:02:20.200 --> 00:02:22.200]  雖然下山已經是九點多
[00:02:22.200 --> 00:02:24.200]  但以我們山系的慣例
[00:02:24.200 --> 00:02:27.200]  一定要吃火鍋或雞煲
[00:02:27.200 --> 00:02:29.200]  那晚就去吃東西
[00:02:29.200 --> 00:02:31.200]  慣例都是這樣
[00:02:31.200 --> 00:02:34.200]  所以我的身體都開始日益肥胖
[00:02:34.200 --> 00:02:36.200]  很多人都問
[00:02:36.200 --> 00:02:38.200]  你山系行那麼多山
[00:02:38.200 --> 00:02:40.200]  為什麼你還這樣
[00:02:40.200 --> 00:02:44.200]  聊天怎樣行山
[00:02:44.200 --> 00:02:46.200]  我相信行山真是一個
[00:02:46.200 --> 00:02:49.200]  比較放鬆的場景去聊天
[00:02:49.200 --> 00:02:51.200]  見到新朋友都熟熟的
[00:02:51.200 --> 00:02:52.200]  我就問
[00:02:52.200 --> 00:02:54.200]  你覺得我們怎樣
[00:02:54.200 --> 00:02:58.200]  他想了一想
[00:02:58.200 --> 00:02:59.200]  他說
[00:02:59.200 --> 00:03:01.200]  我沒想到你們說那麼多利物浦
[00:03:01.200 --> 00:03:05.200]  因為這張相
[00:03:05.200 --> 00:03:09.200]  我右邊那三個都是我們自己人
[00:03:09.200 --> 00:03:13.200]  有時候我自己一個就不會那麼hard sell
[00:03:13.200 --> 00:03:16.200]  但同步一起的時候
[00:03:16.200 --> 00:03:19.200]  我就會放膽去說利物浦
[00:03:19.200 --> 00:03:21.200]  那晚我們都聊了很多
[00:03:21.200 --> 00:03:23.200]  下山的時候
[00:03:23.200 --> 00:03:24.200]  我經常問
[00:03:24.200 --> 00:03:26.200]  你有沒有support開的球會
[00:03:26.200 --> 00:03:27.200]  他沒有運動
[00:03:27.200 --> 00:03:29.200]  沒有踢球的運動
[00:03:29.200 --> 00:03:31.200]  於是就正好
[00:03:31.200 --> 00:03:33.200]  如果你是曼聯的朋友
[00:03:33.200 --> 00:03:34.200]  這裡有很多
[00:03:34.200 --> 00:03:36.200]  我就不會approach你
[00:03:36.200 --> 00:03:38.200]  我知道你是一張白紙
[00:03:38.200 --> 00:03:39.200]  又不抗拒
[00:03:39.200 --> 00:03:41.200]  我就會說
[00:03:41.200 --> 00:03:43.200]  開始多了
[00:03:43.200 --> 00:03:44.200]  說得多了
[00:03:44.200 --> 00:03:46.200]  熟悉的人就會覺得
[00:03:46.200 --> 00:03:47.200]  說夠了嗎
[00:03:47.200 --> 00:03:49.200]  我每次都會跟別人說
[00:03:49.200 --> 00:03:53.200]  去到我的小組其實都是
[00:03:53.200 --> 00:03:55.200]  可以看一下
[00:03:55.200 --> 00:03:59.200]  因為我們這個月的主題是好東西
[00:03:59.200 --> 00:04:00.200]  我發覺
[00:04:00.200 --> 00:04:02.200]  他說我們說得很多
[00:04:02.200 --> 00:04:04.200]  但我不覺得
[00:04:04.200 --> 00:04:07.200]  我離開的時候就在想
[00:04:07.200 --> 00:04:10.200]  如果你覺得那件事真的好
[00:04:10.200 --> 00:04:12.200]  你會不其然地
[00:04:12.200 --> 00:04:14.200]  去和你身邊的人
[00:04:14.200 --> 00:04:16.200]  興高采烈地分享
[00:04:16.200 --> 00:04:17.200]  他們會覺得
[00:04:17.200 --> 00:04:19.200]  是有少少煩擾出現的
[00:04:19.200 --> 00:04:23.200]  我小組來的
[00:04:23.200 --> 00:04:24.200]  水禮那個是
[00:04:24.200 --> 00:04:27.200]  因為旁邊我們都有一個組員是利迷
[00:04:27.200 --> 00:04:29.200]  我不會帶旗
[00:04:29.200 --> 00:04:32.200]  所有旗都是我的朋友知道我是利迷
[00:04:32.200 --> 00:04:33.200]  所以他們出旗
[00:04:33.200 --> 00:04:34.200]  我出後
[00:04:34.200 --> 00:04:37.200]  我都會少少hustle地
[00:04:37.200 --> 00:04:39.200]  逼他們和我拍照
[00:04:39.200 --> 00:04:41.200]  遮住了樣子
[00:04:41.200 --> 00:04:42.200]  如果你看到他的樣子
[00:04:42.200 --> 00:04:43.200]  可能有一半人都是
[00:04:43.200 --> 00:04:47.200]  不太耐煩或不太開心的樣子
[00:04:47.200 --> 00:04:49.200]  下面那張就是
[00:04:49.200 --> 00:04:52.200]  我們有一次逛完通宵山
[00:04:52.200 --> 00:04:54.200]  背著十字架橫越港島之後
[00:04:54.200 --> 00:04:57.200]  就去家裡debrief去分享
[00:04:57.200 --> 00:04:59.200]  又是吃雞煲
[00:04:59.200 --> 00:05:02.200]  又有支旗在後面
[00:05:02.200 --> 00:05:04.200]  我都會用任何方式
[00:05:04.200 --> 00:05:07.200]  將我覺得是很enjoy的一件事
[00:05:07.200 --> 00:05:09.200]  去和我身邊的人分享
[00:05:09.200 --> 00:05:10.200]  每次我都會解釋
[00:05:10.200 --> 00:05:11.200]  或者唱
[00:05:11.200 --> 00:05:12.200]  You will never walk alone
[00:05:12.200 --> 00:05:13.200]  是多麼的棒
[00:05:13.200 --> 00:05:16.200]  我會說說高普領隊
[00:05:16.200 --> 00:05:17.200]  我有多麼的傷心
[00:05:17.200 --> 00:05:18.200]  因為他離開了我們的
[00:05:18.200 --> 00:05:20.200]  差點說了教會
[00:05:20.200 --> 00:05:23.200]  高普離開了我們的球會
[00:05:23.200 --> 00:05:25.200]  他也是一個很好的基督徒
[00:05:25.200 --> 00:05:28.200]  我看著他們幫輝明奴
[00:05:28.200 --> 00:05:30.200]  就是其中一個球員去水禮
[00:05:30.200 --> 00:05:31.200]  他們很有愛
[00:05:31.200 --> 00:05:33.200]  而且不單止是踢球
[00:05:33.200 --> 00:05:35.200]  我現在在推銷
[00:05:35.200 --> 00:05:36.200]  他們不單止是踢球
[00:05:36.200 --> 00:05:40.200]  但他們還很關心社區有需要的人
[00:05:40.200 --> 00:05:42.200]  有些有癌病的他們會去探望
[00:05:42.200 --> 00:05:44.200]  他們會和學生相處
[00:05:44.200 --> 00:05:45.200]  會不斷簽名
[00:05:45.200 --> 00:05:47.200]  諸如此類
[00:05:47.200 --> 00:05:50.200]  就是這樣
[00:05:50.200 --> 00:05:51.200]  有時你會覺得
[00:05:51.200 --> 00:05:54.200]  一些對你自己有影響
[00:05:54.200 --> 00:05:55.200]  或者你覺得重要
[00:05:55.200 --> 00:05:56.200]  好的東西
[00:05:56.200 --> 00:05:57.200]  你會不期然地
[00:05:57.200 --> 00:06:00.200]  想和身邊的人分享
[00:06:00.200 --> 00:06:04.200]  我相信有些人會給我一點面子
[00:06:04.200 --> 00:06:07.200]  都會說「嗯嗯嗯,是嗎?」
[00:06:07.200 --> 00:06:08.200]  都會聽
[00:06:08.200 --> 00:06:10.200]  至於他接受與否
[00:06:10.200 --> 00:06:11.200]  我都可以接受
[00:06:11.200 --> 00:06:15.200]  因此我覺得在這個過程中
[00:06:15.200 --> 00:06:19.200]  我會和身邊的人交流一下
[00:06:19.200 --> 00:06:21.200]  我不一定要大家轉會
[00:06:21.200 --> 00:06:23.200]  而且在這一年中
[00:06:23.200 --> 00:06:25.200]  都沒有人正式加入我們
[00:06:25.200 --> 00:06:30.200]  所以我和大家傳福音的過程很相似
[00:06:30.200 --> 00:06:32.200]  就是我不斷嘗試
[00:06:32.200 --> 00:06:34.200]  將我自己認為是好的
[00:06:34.200 --> 00:06:36.200]  和身邊的人分享
[00:06:36.200 --> 00:06:38.200]  甚至有少許不厭其煩
[00:06:38.200 --> 00:06:40.200]  甚至有少許誇張
[00:06:40.200 --> 00:06:45.200]  那些樣子我不方便給大家看
[00:06:45.200 --> 00:06:46.200]  但我又很想給大家看
[00:06:46.200 --> 00:06:47.200]  因為他是給我面子
[00:06:47.200 --> 00:06:50.200]  生日才和我拍一張合照
[00:06:50.200 --> 00:06:52.200]  拿著我們利物浦的衣服
[00:06:52.200 --> 00:06:55.200]  三號旁邊沒有號數的那個
[00:06:55.200 --> 00:06:56.200]  我覺得
[00:06:56.200 --> 00:06:58.200]  我待會再問他
[00:06:58.200 --> 00:07:01.200]  他是否有少許開始接受我們呢?
[00:07:02.200 --> 00:07:04.200]  所以
[00:07:04.200 --> 00:07:10.200]  嘩!嘩!嘩!
[00:07:10.200 --> 00:07:13.200]  我是沒有預料的
[00:07:13.200 --> 00:07:16.200]  可以嗎?
[00:07:16.200 --> 00:07:18.200]  可以嗎?
[00:07:18.200 --> 00:07:20.200]  放在這裡會否好一點?
[00:07:20.200 --> 00:07:23.200]  家Sir那些不在這裡
[00:07:23.200 --> 00:07:26.200]  家Sir是我們同事
[00:07:26.200 --> 00:07:28.200]  是搞不定的那一隊
[00:07:30.200 --> 00:07:32.200]  好,這樣
[00:07:32.200 --> 00:07:34.200]  有時是的
[00:07:34.200 --> 00:07:36.200]  傳福音就是這些助攻
[00:07:36.200 --> 00:07:40.200]  希望其他球迷不要有太多心痛
[00:07:40.200 --> 00:07:42.200]  我相信是的
[00:07:42.200 --> 00:07:44.200]  傳福音是很相似
[00:07:44.200 --> 00:07:47.200]  有時我們覺得和別人去說
[00:07:47.200 --> 00:07:48.200]  有點尷尬
[00:07:48.200 --> 00:07:51.200]  有時不敢表明自己是甚麼立場
[00:07:51.200 --> 00:07:52.200]  因為怕衝突
[00:07:52.200 --> 00:07:54.200]  我和Alex有時都儘量避免
[00:07:54.200 --> 00:07:56.200]  不要說球會的事
[00:07:56.200 --> 00:07:58.200]  你最近又這樣?
[00:07:58.200 --> 00:08:00.200]  最近不是太好
[00:08:00.200 --> 00:08:02.200]  我們會怕又尷尬
[00:08:02.200 --> 00:08:04.200]  甚至怕破壞關係
[00:08:04.200 --> 00:08:06.200]  上次搞事會出了很多
[00:08:06.200 --> 00:08:10.200]  問大家傳福音有關這件事
[00:08:10.200 --> 00:08:11.200]  大家想說的事
[00:08:11.200 --> 00:08:14.200]  很多都是怕、擔心
[00:08:14.200 --> 00:08:15.200]  不知如何說
[00:08:15.200 --> 00:08:17.200]  怕被人拒絕、尷尬
[00:08:17.200 --> 00:08:19.200]  沒甚麼好說給他聽
[00:08:19.200 --> 00:08:20.200]  很多這類
[00:08:20.200 --> 00:08:22.200]  我想我們每一個人都經歷過這些
[00:08:22.200 --> 00:08:25.200]  今天我想和大家看一段聖經
[00:08:25.200 --> 00:08:27.200]  是在《馬可福音》第六章
[00:08:27.200 --> 00:08:29.200]  第七至第十三節記載
[00:08:29.200 --> 00:08:33.200]  耶穌一次差遣門徒去傳福音的過程
[00:08:33.200 --> 00:08:37.200]  這段聖經在前幾個星期被潘Sir說了
[00:08:37.200 --> 00:08:38.200]  他說路加福音
[00:08:38.200 --> 00:08:42.200]  今天我想從《馬可福音》的角度去看
[00:08:42.200 --> 00:08:44.200]  而且多說一點上下文
[00:08:44.200 --> 00:08:49.200]  有關當時這段聖經時代的背景
[00:08:49.200 --> 00:08:52.200]  我們可以一起去讀這段聖經
[00:08:52.200 --> 00:08:53.200]  預備起
[00:08:53.200 --> 00:08:56.200]  (聖經)
[00:08:56.200 --> 00:08:59.200]  (聖經)
[00:09:00.200 --> 00:09:03.200]  (聖經)
[00:09:03.200 --> 00:09:06.200]  (聖經)
[00:09:06.200 --> 00:09:08.200]  不要帶食物和口袋
[00:09:08.200 --> 00:09:10.600]  膠袋也不要帶錢
[00:09:10.600 --> 00:09:12.600]  除了拐杖以外
[00:09:12.600 --> 00:09:14.300]  什麼都不要帶
[00:09:14.300 --> 00:09:18.060]  只要穿鞋也不要穿兩件褂子
[00:09:18.060 --> 00:09:19.580]  又對他們說
[00:09:19.580 --> 00:09:21.800]  「你們無論到何處」
[00:09:21.800 --> 00:09:23.300]  「進了人的家」
[00:09:23.300 --> 00:09:24.860]  「就住在那裡」
[00:09:24.860 --> 00:09:26.860]  「直到離開那地方」
[00:09:26.860 --> 00:09:29.660]  「何處的人不接待你們」
[00:09:29.660 --> 00:09:30.780]  「不聽你們」
[00:09:30.780 --> 00:09:33.060]  「你們離開那裡的時候」
[00:09:33.060 --> 00:09:35.060]  「就把著上帝神徒」
[00:09:35.060 --> 00:09:36.260]  「和他們一起去」
[00:09:36.260 --> 00:09:38.060]  對他們作見證
[00:09:38.060 --> 00:09:40.060]  門徒就出去傳道
[00:09:40.060 --> 00:09:41.460]  叫人悔改
[00:09:41.460 --> 00:09:43.460]  又趕出許多的鬼
[00:09:43.460 --> 00:09:45.860]  用油抹了許多的人
[00:09:45.860 --> 00:09:47.860]  自好他們
[00:09:47.860 --> 00:09:50.160]  在這段聖經裏面
[00:09:50.160 --> 00:09:52.160]  是《馬可福音》的第六章
[00:09:52.160 --> 00:09:53.660]  如果我們看前一點
[00:09:53.660 --> 00:09:55.260]  在《馬可福音》第一章
[00:09:55.260 --> 00:09:56.360]  其實就說到
[00:09:56.360 --> 00:10:00.360]  耶穌向他自己家鄉的人傳福音
[00:10:00.360 --> 00:10:03.560]  應該覺得很好
[00:10:03.560 --> 00:10:05.060]  向家鄉人傳福音
[00:10:05.060 --> 00:10:06.860]  去到會堂教訓人
[00:10:06.860 --> 00:10:07.960]  其他人就很稀奇
[00:10:07.960 --> 00:10:09.260]  這是牧將的兒子
[00:10:09.260 --> 00:10:13.160]  為什麼他會說到這些事跡
[00:10:13.160 --> 00:10:17.760]  聖經記載他家鄉的人唾棄他
[00:10:17.760 --> 00:10:19.760]  不接受他
[00:10:19.760 --> 00:10:20.560]  要他走
[00:10:20.560 --> 00:10:22.160]  所以去到第六章
[00:10:22.160 --> 00:10:23.460]  第六節就說到
[00:10:23.460 --> 00:10:24.860]  耶穌和他的門徒
[00:10:24.860 --> 00:10:27.460]  離開了他的家鄉
[00:10:27.460 --> 00:10:28.860]  在附近的地方
[00:10:28.860 --> 00:10:31.260]  去猜險他的門徒出去
[00:10:31.260 --> 00:10:32.460]  第七節
[00:10:32.460 --> 00:10:34.260]  耶穌叫那十二個門徒來
[00:10:34.260 --> 00:10:36.260]  猜險他們兩個兩個出去
[00:10:36.260 --> 00:10:37.560]  賜給他們權柄
[00:10:37.560 --> 00:10:38.760]  制服污鬼
[00:10:38.760 --> 00:10:41.060]  在這裏有三個動詞
[00:10:41.060 --> 00:10:43.060]  我們可以比較留意
[00:10:43.060 --> 00:10:44.460]  第一個就是叫
[00:10:44.460 --> 00:10:45.260]  Call
[00:10:45.260 --> 00:10:49.260]  這個動詞是比較嚴肅和正式
[00:10:49.260 --> 00:10:52.660]  帶著呼召味道的Call
[00:10:52.660 --> 00:10:55.460]  不是叫你過來這麼簡單
[00:10:55.460 --> 00:10:56.660]  第二是
[00:10:56.660 --> 00:10:58.160]  Begin to send
[00:10:58.160 --> 00:10:59.260]  猜險
[00:10:59.260 --> 00:11:01.660]  在語態時式上
[00:11:01.660 --> 00:11:04.460]  是一種立刻出去的意思
[00:11:04.460 --> 00:11:05.060]  來了
[00:11:05.060 --> 00:11:06.060]  現在就來了
[00:11:06.060 --> 00:11:07.860]  一會兒我們就上山了
[00:11:07.860 --> 00:11:10.660]  在一種沒有準備的情況下
[00:11:10.660 --> 00:11:12.060]  要他們出去
[00:11:12.060 --> 00:11:13.260]  第三個動詞是
[00:11:13.260 --> 00:11:15.060]  賜給他們權柄
[00:11:15.060 --> 00:11:16.860]  Gave them authority
[00:11:16.860 --> 00:11:18.860]  給他們權柄做什麼呢
[00:11:18.860 --> 00:11:23.260]  當時一個比較明顯
[00:11:23.260 --> 00:11:24.860]  和經常用的方式就是
[00:11:24.860 --> 00:11:26.060]  他們要驅鬼
[00:11:26.060 --> 00:11:29.460]  和要去醫治病
[00:11:29.460 --> 00:11:32.060]  今天或者每一個時代
[00:11:32.060 --> 00:11:33.860]  去傳福音或者和人分享福音
[00:11:33.860 --> 00:11:34.860]  討論信仰
[00:11:34.860 --> 00:11:36.460]  都有不同的Context
[00:11:36.460 --> 00:11:38.060]  有不同的內容
[00:11:38.060 --> 00:11:42.060]  今天我們很少會去趕鬼
[00:11:42.060 --> 00:11:42.660]  是嗎
[00:11:42.660 --> 00:11:45.660]  也相對少去醫病
[00:11:45.660 --> 00:11:47.860]  在這裏說的那個Authority
[00:11:47.860 --> 00:11:49.660]  其實是在說那個權利
[00:11:49.660 --> 00:11:51.860]  今天其實我們都有一個權利
[00:11:51.860 --> 00:11:53.860]  去和人分享福音
[00:11:53.860 --> 00:11:56.060]  在這三個動詞
[00:11:56.060 --> 00:11:56.860]  其實在第三章
[00:11:56.860 --> 00:11:59.060]  耶穌呼召他們的時候
[00:11:59.060 --> 00:12:00.460]  呼召這班門徒的時候
[00:12:00.460 --> 00:12:04.060]  其實同樣用過這三個動詞
[00:12:04.060 --> 00:12:05.060]  就是說
[00:12:05.060 --> 00:12:08.460]  耶穌一開始去呼召他們的時候
[00:12:08.460 --> 00:12:10.060]  已經告訴他們
[00:12:10.060 --> 00:12:11.260]  是的,你們要來
[00:12:11.260 --> 00:12:12.660]  我給你們一個使命
[00:12:12.660 --> 00:12:14.460]  就是要猜險你們出去
[00:12:14.460 --> 00:12:17.460]  給你們權柄去傳揚
[00:12:17.460 --> 00:12:18.660]  這個福音
[00:12:18.660 --> 00:12:20.660]  到第六章
[00:12:20.660 --> 00:12:22.660]  其實都頗突然的
[00:12:22.660 --> 00:12:23.660]  在他們跟隨耶穌
[00:12:23.660 --> 00:12:25.060]  都未夠一年的時間
[00:12:25.060 --> 00:12:27.860]  耶穌被人趕了出去
[00:12:27.860 --> 00:12:30.460]  他自己的家的村
[00:12:30.460 --> 00:12:32.860]  他就猜險門徒出去
[00:12:32.860 --> 00:12:34.460]  如果我突然去想
[00:12:34.460 --> 00:12:36.460]  如果我是那班門徒
[00:12:36.460 --> 00:12:38.260]  我會有什麼感覺呢
[00:12:38.260 --> 00:12:39.060]  你會覺得
[00:12:39.060 --> 00:12:41.260]  他們是不是還沒有準備好
[00:12:41.260 --> 00:12:44.060]  是,他們應該是還沒有準備好
[00:12:44.060 --> 00:12:45.460]  但他們也會深思
[00:12:45.460 --> 00:12:49.460]  如果耶穌剛剛把全個家鄉的人
[00:12:49.460 --> 00:12:51.460]  都帶了他們信耶穌
[00:12:51.460 --> 00:12:52.860]  全部都悔改
[00:12:52.860 --> 00:12:54.860]  他們是不是會有信心一點
[00:12:54.860 --> 00:12:56.260]  他們心想
[00:12:56.260 --> 00:12:57.660]  你都不成功
[00:12:57.660 --> 00:12:59.460]  你都被人趕走
[00:12:59.460 --> 00:13:00.860]  而過去一段日子
[00:13:00.860 --> 00:13:02.660]  他們跟隨耶穌的大半年
[00:13:02.660 --> 00:13:04.060]  都是耶穌做事的
[00:13:04.060 --> 00:13:05.260]  他們只有個體字
[00:13:05.260 --> 00:13:06.860]  如果你們看福音書的話
[00:13:06.860 --> 00:13:09.660]  他們有什麼心情
[00:13:09.660 --> 00:13:11.260]  我們都會
[00:13:11.260 --> 00:13:13.260]  突然間有個人問我們
[00:13:13.260 --> 00:13:14.860]  信耶穌是怎樣
[00:13:14.860 --> 00:13:16.260]  又或者他叫你為他祈禱
[00:13:16.260 --> 00:13:17.060]  他不開心
[00:13:17.060 --> 00:13:18.660]  他又想上教會
[00:13:18.660 --> 00:13:19.660]  你準備好了嗎
[00:13:19.660 --> 00:13:21.260]  你覺得
[00:13:21.260 --> 00:13:25.060]  你所信、所跟從、所捉緊
[00:13:25.060 --> 00:13:26.660]  所持守的信仰
[00:13:26.660 --> 00:13:30.260]  是不是真的可以去祝福到
[00:13:30.260 --> 00:13:32.060]  你身邊的人
[00:13:32.060 --> 00:13:36.060]  不容易
[00:13:36.060 --> 00:13:39.060]  第八召、第十一節
[00:13:39.060 --> 00:13:40.260]  耶穌這樣說
[00:13:40.260 --> 00:13:41.860]  就是祝福他們
[00:13:41.860 --> 00:13:43.260]  Do and Don't
[00:13:43.260 --> 00:13:45.860]  就是你要出去的時候
[00:13:45.860 --> 00:13:47.060]  有什麼不要帶
[00:13:47.060 --> 00:13:48.260]  有什麼要帶
[00:13:48.260 --> 00:13:50.460]  我估計大家都很留心地聽
[00:13:50.460 --> 00:13:51.460]  潘Sir說
[00:13:51.460 --> 00:13:52.060]  所以我不說了
[00:13:52.060 --> 00:13:53.060]  這裡
[00:13:53.060 --> 00:13:54.460]  其實簡單來說
[00:13:54.460 --> 00:13:56.660]  就是說你們要輕裝
[00:13:56.660 --> 00:13:58.460]  要隨時做好準備
[00:13:58.460 --> 00:13:59.460]  方便一點
[00:13:59.460 --> 00:14:00.460]  機動一點
[00:14:00.460 --> 00:14:01.660]  不要太多憂慮
[00:14:01.660 --> 00:14:03.860]  因為我們明晚走的時候
[00:14:03.860 --> 00:14:05.860]  那個清單是十分之長的
[00:14:05.860 --> 00:14:06.460]  我看回
[00:14:06.460 --> 00:14:09.060]  有人就要煎牛扒
[00:14:09.060 --> 00:14:10.260]  裝在地上
[00:14:10.260 --> 00:14:12.460]  有些就要帶西瓜
[00:14:12.460 --> 00:14:14.460]  很多東西都預備了
[00:14:14.460 --> 00:14:15.860]  只是在晚上
[00:14:15.860 --> 00:14:18.060]  我們其實去日本
[00:14:18.060 --> 00:14:18.660]  或者去哪裡
[00:14:18.660 --> 00:14:20.060]  我們都會計劃得很好
[00:14:20.060 --> 00:14:21.860]  但這裡耶穌叫他們做的
[00:14:21.860 --> 00:14:22.860]  Do and Don't
[00:14:22.860 --> 00:14:25.060]  是叫他們不要帶太多東西
[00:14:25.060 --> 00:14:26.660]  不用太多憂慮
[00:14:26.660 --> 00:14:28.060]  儘管去
[00:14:28.060 --> 00:14:29.260]  Flexible(輕鬆)一點
[00:14:29.260 --> 00:14:31.860]  去面對他們所接觸的人
[00:14:31.860 --> 00:14:32.460]  第十
[00:14:32.460 --> 00:14:34.060]  照第十一節說到
[00:14:34.060 --> 00:14:36.660]  你要住在他們家
[00:14:36.660 --> 00:14:38.060]  他們會接待你的
[00:14:38.060 --> 00:14:40.060]  去接觸和感染
[00:14:40.060 --> 00:14:43.860]  你可以接觸到的人
[00:14:43.860 --> 00:14:46.660]  不要有一種很擔心
[00:14:46.660 --> 00:14:50.860]  很封閉的纏繞在我們心裡
[00:14:50.860 --> 00:14:53.660]  所以我們都會有些
[00:14:53.660 --> 00:14:56.060]  去跟別人傳福音的時候
[00:14:56.060 --> 00:14:56.860]  都會發覺
[00:14:56.860 --> 00:14:59.060]  他聽我就會說多一點
[00:14:59.060 --> 00:15:00.860]  那你就留在他家裡
[00:15:00.860 --> 00:15:01.660]  住久一點
[00:15:01.660 --> 00:15:02.460]  跟他說多一點
[00:15:02.460 --> 00:15:04.060]  用你的生命去告訴他
[00:15:04.060 --> 00:15:06.260]  一個基督徒是怎樣的
[00:15:06.260 --> 00:15:07.660]  如果下面那節就是說
[00:15:07.660 --> 00:15:08.260]  如果他不聽
[00:15:08.260 --> 00:15:11.660]  你就不要跟他糾纏
[00:15:11.660 --> 00:15:15.260]  我是從來都不會跟萬聯的球迷糾纏的
[00:15:15.260 --> 00:15:19.260]  因為他不會有什麼轉變
[00:15:19.260 --> 00:15:23.060]  但這是一件很正常的事
[00:15:23.060 --> 00:15:25.860]  當耶穌猜他的門徒出去
[00:15:25.860 --> 00:15:28.460]  門徒要做的就是
[00:15:28.460 --> 00:15:29.260]  放心
[00:15:29.260 --> 00:15:30.260]  去吧
[00:15:30.260 --> 00:15:32.860]  單純一點
[00:15:32.860 --> 00:15:34.860]  跟你住在你身邊的人
[00:15:34.860 --> 00:15:38.060]  去分享你自己的生命
[00:15:38.060 --> 00:15:38.860]  如果他不理你
[00:15:38.860 --> 00:15:41.460]  你不要跟他拍桌子
[00:15:41.460 --> 00:15:44.860]  這幾個星期都跟小組的人分享一些
[00:15:44.860 --> 00:15:49.460]  有關跟家人或朋友傳福音的經歷
[00:15:49.460 --> 00:15:55.260]  我突然間前晚都跟小組分享
[00:15:55.260 --> 00:15:57.260]  我最激烈那一次是我爸爸
[00:15:57.260 --> 00:15:59.260]  我長大了
[00:15:59.260 --> 00:16:01.060]  讀過三福
[00:16:01.060 --> 00:16:03.060]  又受過訓練
[00:16:03.060 --> 00:16:04.860]  讀完大學回來
