
[00:00:00.000 --> 00:00:06.000]  我唔知道點解你咁對我
[00:01:48.000 --> 00:01:51.000]  有聽過頭先啲電台嘅風煙事務呢
[00:01:51.000 --> 00:01:53.000]  其實而家都有嘅係
[00:01:53.000 --> 00:01:57.000]  聽眾就打電話上去同個主持人講啦
[00:01:57.000 --> 00:01:59.000]  我鍾意咗一個人
[00:01:59.000 --> 00:02:01.000]  究竟我時唔時愛好呢咁樣
[00:02:01.000 --> 00:02:05.000]  啱啱一段呢就係嚟自一套嘅電影啦
[00:02:05.000 --> 00:02:07.000]  我自己最深刻呢就係個主持呢
[00:02:07.000 --> 00:02:09.000]  最尾嗰幾句說話
[00:02:09.000 --> 00:02:11.000]  佢話如果你有信心
[00:02:11.000 --> 00:02:13.000]  尋找嘅就會尋見
[00:02:13.000 --> 00:02:15.000]  一個咁有心嘅男仔
[00:02:15.000 --> 00:02:17.000]  我相信上天唔會對佢失望
[00:02:17.000 --> 00:02:19.000]  令佢空手而回
[00:02:19.000 --> 00:02:21.000]  係咪真嘅呢
[00:02:21.000 --> 00:02:23.000]  喺我哋成長嘅過程入面
[00:02:23.000 --> 00:02:26.000]  你會發現你搵一個你愛嘅人
[00:02:26.000 --> 00:02:28.000]  佢又愛你呢何其嘅難呀
[00:02:28.000 --> 00:02:31.000]  Hard to love 呢兩個月呢
[00:02:31.000 --> 00:02:34.000]  我哋都聽咗好多有關愛嘅訊息呀
[00:02:34.000 --> 00:02:38.000]  今日終於嚟到最後呢一鋪就係愛情啦
[00:02:38.000 --> 00:02:40.000]  愛人我哋發覺係好難呀嘛
[00:02:40.000 --> 00:02:42.000]  愛弟兄姊妹好難
[00:02:42.000 --> 00:02:44.000]  愛同事好難
[00:02:44.000 --> 00:02:46.000]  愛啲假冒為善嘅人
[00:02:46.000 --> 00:02:48.000]  愛仇敵好難
[00:02:48.000 --> 00:02:50.000]  不過同事成為你男女朋友呢
[00:02:50.000 --> 00:02:52.000]  愛就好似易啲
[00:02:52.000 --> 00:02:57.000]  不過時間相處耐咗呢
[00:02:57.000 --> 00:02:59.000]  你都會發現佢真嘅一面呢
[00:02:59.000 --> 00:03:01.000]  係唔係咁容易頂㗎
[00:03:01.000 --> 00:03:05.000]  即係究竟我點樣知道真係鍾意一個人呢
[00:03:05.000 --> 00:03:07.000]  有人話呢當你鍾意一個人嗰時候呢
[00:03:07.000 --> 00:03:10.000]  你任何時候呢都會諗起佢
[00:03:10.000 --> 00:03:13.000]  會留意佢身邊會有啲咩人出現啦
[00:03:13.000 --> 00:03:17.000]  會睇下佢啲IG呀post啲咩呀story有啲咩update呀
[00:03:17.000 --> 00:03:20.000]  會留意呢對方生活嘅所有細節
[00:03:20.000 --> 00:03:22.000]  不過想講呢啲嘢我哋目姐都會做㗎
[00:03:22.000 --> 00:03:25.000]  我哋會成日睇你哋IG有啲咩嘢
[00:03:25.000 --> 00:03:29.000]  我哋都係好愛你哋㗎
[00:03:29.000 --> 00:03:32.000]  不過鍾意人嘅分別我朋友就話唔係㗎
[00:03:32.000 --> 00:03:34.000]  當你鍾意嘅人出現你面前呢
[00:03:34.000 --> 00:03:38.000]  你個眼珠你個眼神會不定期咁樣去追住佢
[00:03:38.000 --> 00:03:41.000]  心跳呢仲會啪啪啪啪咁樣跳
[00:03:41.000 --> 00:03:43.000]  大家有冇試過呀
[00:03:43.000 --> 00:03:46.000]  係咪啱feel就可以開始呢係咪呀
[00:03:46.000 --> 00:03:50.000]  即係愛情萌芽嘅時候呢就係去到呢啲地方
[00:03:50.000 --> 00:03:53.000]  不過我想問下即係嚟到呢度啦
[00:03:53.000 --> 00:03:56.000]  究竟我哋係咪真係知道咩係愛呢
[00:03:56.000 --> 00:03:59.000]  你由細到大有冇人教你咩係愛呀
[00:03:59.000 --> 00:04:02.000]  即係你阿爸有冇教你呢
[00:04:02.000 --> 00:04:05.000]  你阿媽有冇教你呢
[00:04:05.000 --> 00:04:08.000]  我屋企就好似唔方便講呀係呀
[00:04:08.000 --> 00:04:12.000]  究竟我屋企有冇教學校有冇教
[00:04:12.000 --> 00:04:15.000]  咁我哋點樣去發展你第一段嘅愛情呀
[00:04:15.000 --> 00:04:17.000]  就係嗰啲咩puppy love呀嘛係咪呀
[00:04:17.000 --> 00:04:20.000]  即係你將嗰張紙仔呢傳畀嗰邊嗰個女同學
[00:04:20.000 --> 00:04:22.000]  唔好畀佢知道係我傳畀佢
[00:04:22.000 --> 00:04:24.000]  即係類似呢啲啦係咪呀
[00:04:24.000 --> 00:04:28.000]  即係明明你住隔離村你都等埋佢呢放學一齊走咁樣
[00:04:28.000 --> 00:04:31.000]  返到屋企又要打電話畀佢啦係咪呀
[00:04:31.000 --> 00:04:36.000]  上台都要上埋同一個電話台可以心連心咁send sms
[00:04:37.000 --> 00:04:40.000]  後生嗰啲應該唔知呢啲係咩嚟㗎啦
[00:04:40.000 --> 00:04:45.000]  anyway 即係我哋係咪要即係學識咗愛情
[00:04:45.000 --> 00:04:50.000]  合格咗攞咗個證書先去愛呢係咪呀
[00:04:50.000 --> 00:04:53.000]  雖然我都有啲out呀唔緊要
[00:04:53.000 --> 00:04:56.000]  身上都有啲人聽得明我講啲嘢嘅
[00:04:56.000 --> 00:05:01.000]  我今日呢就揀咗雅歌八章五至十四節呢段落
[00:05:01.000 --> 00:05:04.000]  同大家睇下有關愛情嘅教導啦
[00:05:04.000 --> 00:05:07.000]  你而家經歷緊愛情又或者係搵緊愛情
[00:05:07.000 --> 00:05:11.000]  都讓我哋學習點樣去做一個即係愛你身邊嘅人
[00:05:11.000 --> 00:05:15.000]  或者我哋喺崇拜入面都好少聽有關雅歌嘅訊息
[00:05:15.000 --> 00:05:18.000]  多數係啲婚禮可能會講多啲
[00:05:18.000 --> 00:05:23.000]  雅歌呢就係猶太人喺舊時節期會中讀嘅書卷
[00:05:23.000 --> 00:05:29.000]  如果你有研讀過呢都知道呢雅歌係解經上呢有好多唔同嘅學派
[00:05:29.000 --> 00:05:35.000]  早期嘅猶太人呢就會用啲寓意嘅解經嚟代表耶和華同以色列嘅關係
[00:05:35.000 --> 00:05:41.000]  跟住其實我哋早期嘅華人教會都用嚟代表教會同耶穌嘅關係
[00:05:41.000 --> 00:05:45.000]  不過即係近來即係一啲嘅研究都開始用一啲叫做實意
[00:05:45.000 --> 00:05:47.000]  即係個字面點解呢就去解釋
[00:05:47.000 --> 00:05:50.000]  唔同嘅進路都有唔同嘅限制
[00:05:50.000 --> 00:05:53.000]  不過今日就唔花太多嘅時間去斟酌
[00:05:53.000 --> 00:05:58.000]  無可否認雅歌嘅內容都好講到好多有關愛嘅教導
[00:05:58.000 --> 00:06:01.000]  大家記唔記得上次Folkshark邊個講雅歌呀
[00:06:01.000 --> 00:06:06.000]  都三年前呀係阿嘉Sir講嘅
[00:06:06.000 --> 00:06:10.000]  佢嗰時講嘅係荒謬下嘅愛情段落呢就係八章一至七節
[00:06:10.000 --> 00:06:14.000]  今日我哋就重溫一下呢啲嘅內容再睇埋剩低嘅經文
[00:06:14.000 --> 00:06:21.000]  雅歌內容都講到一對嘅男女喺愛情路上所尋尋覓覓追追講講嘅故事
[00:06:21.000 --> 00:06:26.000]  一至四節你見到呢女主角對嗰份親密關係嘅渴求呀
[00:06:26.000 --> 00:06:28.000]  仲記唔記得呀
[00:06:28.000 --> 00:06:32.000]  女主角呢好希望個男主角能夠成為佢嘅兄弟
[00:06:32.000 --> 00:06:35.000]  即係如果咁樣相愛呢就會容易啲呀嘛
[00:06:35.000 --> 00:06:36.000]  有冇印象呀
[00:06:36.000 --> 00:06:39.000]  即係咁樣去錫錫係ok㗎
[00:06:39.000 --> 00:06:42.000]  即係如果呢即係如果係做到個兄弟呀
[00:06:42.000 --> 00:06:45.000]  但係公眾場合呢如果你隔離屋嗰個小明錫你係唔可以㗎
[00:06:45.000 --> 00:06:47.000]  係唔畀㗎係咪呀
[00:06:47.000 --> 00:06:53.000]  跟住第二到第三節繼續係女主角同男主角去表達嗰份嘅愛慕啦
[00:06:53.000 --> 00:06:56.000]  包括小心啲講到去呀
[00:06:56.000 --> 00:07:01.000]  即係女主角呢就想帶男主角就返到佢阿媽嘅屋企
[00:07:01.000 --> 00:07:05.000]  用呢飲酒呢去象徵一啲肉體嘅情愛啦
[00:07:05.000 --> 00:07:09.000]  而第三節呢就話男仔呢隻左手就擺喺我頭上
[00:07:09.000 --> 00:07:14.000]  右手就將佢橫抱係一種呢好親密關係嘅描述
[00:07:14.000 --> 00:07:19.000]  跟住就講到女主角提醒要殺冷嘅眾女子
[00:07:19.000 --> 00:07:22.000]  即係唔好驚動唔好叫醒去親愛嘅
[00:07:22.000 --> 00:07:27.000]  接住去到第五至到第七節
[00:07:27.000 --> 00:07:30.000]  那靠著兩人從曠野上來的時常呢
[00:07:30.000 --> 00:07:32.000]  我在蘋果樹下叫醒你
[00:07:32.000 --> 00:07:34.000]  你母親在哪裡為你居留
[00:07:34.000 --> 00:07:37.000]  山上的在哪裡為你居留
[00:07:37.000 --> 00:07:40.000]  女主角挨住男主角由曠野返嚟
[00:07:40.000 --> 00:07:45.000]  女主角喺蘋果樹下去叫醒呢份嘅愛情
[00:07:45.000 --> 00:07:50.000]  在雅歌二章其實都有講到呢女主角同樣
[00:07:50.000 --> 00:07:54.000]  同男主角在蘋果樹下開開心心咁樣去坐低
[00:07:54.000 --> 00:07:59.000]  嚟到呢度啦女主角就去叫醒嗰個男主角
[00:07:59.000 --> 00:08:02.000]  有學者就話啦用蘋果樹嚟去表達
[00:08:02.000 --> 00:08:05.000]  係因為蘋果樹嗰啲樹枝中環交錯
[00:08:05.000 --> 00:08:09.000]  嗰啲果子好新鮮好juicy啦
[00:08:09.000 --> 00:08:15.000]  象徵呢愛情呀能夠一代一代咁樣去傳承落去
[00:08:15.000 --> 00:08:18.000]  大家有冇試下約下你心儀嘅對象呢
[00:08:18.000 --> 00:08:23.000]  試下喺蘋果樹下示愛睇下機會會唔會大啲
[00:08:23.000 --> 00:08:25.000]  究竟女主角諗緊啲咩呢
[00:08:25.000 --> 00:08:28.000]  佢渴望有個份親密嘅關係
[00:08:28.000 --> 00:08:29.000]  佢提醒男主角
[00:08:29.000 --> 00:08:35.000]  喺蘋果樹下正正就係佢阿媽生佢嘅地方
[00:08:35.000 --> 00:08:39.000]  女主角都好期盼佢自己同自己阿爹阿娘一樣
[00:08:39.000 --> 00:08:43.000]  好想同男主角能夠有下一代
[00:08:43.000 --> 00:08:47.000]  嚟到表達對愛情嘅堅持
[00:08:47.000 --> 00:08:49.000]  跟住第六第七節呢
[00:08:49.000 --> 00:08:52.000]  相信都係我哋成日聽啞歌嘅經文啦
[00:08:52.000 --> 00:08:56.000]  女主角期望男主角將佢擺喺心上
[00:08:56.000 --> 00:08:58.000]  好似個印記一樣
[00:08:58.000 --> 00:09:02.000]  印記同埋即係第六節個個最後啲個卓記啦
[00:09:02.000 --> 00:09:08.000]  原文都係同一隻字用嚟去辨認個人身份嘅記號
[00:09:08.000 --> 00:09:13.000]  通常可能係戴喺個頸度或者用戒指戴手上一啲印章
[00:09:13.000 --> 00:09:17.000]  印章都係一個主權嘅象徵
[00:09:17.000 --> 00:09:20.000]  女主角為咗一段嘅關係
[00:09:20.000 --> 00:09:23.000]  一段唯一嘅關係佢發出嗰個誓言
[00:09:23.000 --> 00:09:26.000]  表示佢將成個人畀曬你
[00:09:26.000 --> 00:09:29.000]  永遠屬於嗰個男主角
[00:09:29.000 --> 00:09:34.000]  終於明白點解而家咁多情侣想對方紋身
[00:09:34.000 --> 00:09:37.000]  就紋我個名喺你個身上
[00:09:37.000 --> 00:09:41.000]  點解女主角喺度要咁咄
[00:09:41.000 --> 00:09:46.000]  中文要擺個心印埋名
[00:09:46.000 --> 00:09:49.000]  點解要個男主角咁做呢
[00:09:49.000 --> 00:09:51.000]  相信弟兄都好明
[00:09:51.000 --> 00:09:55.000]  有人問你 你有冇將我擺喺心入面呀
[00:09:55.000 --> 00:09:59.000]  你有冇掛住我呀 有冇成日咁畀人問呢
[00:09:59.000 --> 00:10:03.000]  原因就喺下半截就去講到我出嚟
[00:10:03.000 --> 00:10:06.000]  佢話愛情好似死咁堅強
[00:10:06.000 --> 00:10:09.000]  質度好似陰間咁嘅殘忍
[00:10:09.000 --> 00:10:12.000]  所發嘅電光係火焰嘅電光
[00:10:12.000 --> 00:10:14.000]  係葉和華嘅烈焰
[00:10:14.000 --> 00:10:20.000]  即係講講下愛情做咩又要講生又要死又要火焰又要死亡
[00:10:20.000 --> 00:10:24.000]  原來佢將愛情去描述到好似死嘅一樣
[00:10:24.000 --> 00:10:26.000]  死咁堅強
[00:10:26.000 --> 00:10:30.000]  堅強即係代表好有勢力 好有power咁樣
[00:10:30.000 --> 00:10:34.000]  愛情嘅力量強到好似死咁有power一樣
[00:10:34.000 --> 00:10:36.000]  死我哋係抵抗唔到
[00:10:36.000 --> 00:10:39.000]  所以佢仲用咗愛嚟做呢個比喻
[00:10:39.000 --> 00:10:45.000]  而質度喺聖經入面我哋都成日都知道係形容上帝佢嘅妓邪嗰個性格
[00:10:45.000 --> 00:10:47.000]  要求對方專一
[00:10:47.000 --> 00:10:50.000]  表明呢一對男女主角嘅關係
[00:10:50.000 --> 00:10:55.000]  容許有第三者眼中只有對方嘅出現
[00:10:55.000 --> 00:11:01.000]  當第六節講到愛情好似又電光又烈焰嗰時候
[00:11:01.000 --> 00:11:04.000]  跟住呢就去到第七節就話
[00:11:04.000 --> 00:11:06.000]  呢個愛情嘅火呀
[00:11:06.000 --> 00:11:08.000]  不論嗰個有幾大嘅水都好
[00:11:08.000 --> 00:11:10.000]  有紅水都好
[00:11:10.000 --> 00:11:13.000]  唔理你攞幾多條喉喉喺度肥呀幾多壓都好
[00:11:13.000 --> 00:11:15.000]  你都撲熄唔到
[00:11:15.000 --> 00:11:19.000]  足以見到呢份嘅愛火係幾咁嘅強烈
[00:11:19.000 --> 00:11:24.000]  下半節就講到如果有人要攞啲錢呀即係財寶嚟到換愛情呢
[00:11:24.000 --> 00:11:26.000]  佢就會畀人蔑視
[00:11:26.000 --> 00:11:31.000]  即係好快咁去重溫返一至七節呢對嘅段落
[00:11:31.000 --> 00:11:34.000]  我哋知道即係亞哥描述嘅愛
[00:11:34.000 --> 00:11:37.000]  我哋知道愛係從上帝嗰度嚟吖嘛
[00:11:37.000 --> 00:11:40.000]  即係如果你平時即係我哋喺教會都成日聽
[00:11:40.000 --> 00:11:47.000]  一對願意付出愛嘅情侣呢就會將對方擺喺心上
[00:11:47.000 --> 00:11:50.000]  你好渴望同佢喺埋一齊
[00:11:50.000 --> 00:11:54.000]  無論你去蘋果樹芒果樹香蕉樹係咪你都會陪佢一齊
[00:11:54.000 --> 00:12:00.000]  兩個人成為即係彼此心靈即係去相通即係生命嘅一部分
[00:12:00.000 --> 00:12:03.000]  兩個人成為一體
[00:12:03.000 --> 00:12:08.000]  呢份嘅真愛係遠遠超過任何人世間嘅價錢
[00:12:08.000 --> 00:12:13.000]  唔係話你課多啲金呢你就可以換到嗰啲愛情返嚟
[00:12:13.000 --> 00:12:17.000]  我有位研究亞哥嘅老師佢本書佢話咁講
[00:12:17.000 --> 00:12:22.000]  有時我哋人以為不斷咁樣付出呢你就能夠換到對方嘅回應
[00:12:22.000 --> 00:12:26.000]  以為對方真係會鍾意我咁樣
[00:12:26.000 --> 00:12:31.000]  不過你諗下男女之間嘅相愛嘅起點係啲咩呀
[00:12:31.000 --> 00:12:35.000]  可能就係你覺得佢都幾吸引我
[00:12:35.000 --> 00:12:39.000]  即係佢都幾charm佢做嘢都幾成熟
[00:12:39.000 --> 00:12:42.000]  係呀你總會搵到啲嘢係對方吸引到你
[00:12:42.000 --> 00:12:45.000]  以至到你好想去認識佢多啲
[00:12:45.000 --> 00:12:49.000]  慢慢去建立嗰段嘅感情
[00:12:49.000 --> 00:12:52.000]  絕對唔係用嗰啲咩等價交換
[00:12:52.000 --> 00:12:55.000]  唔係話你畀錢我你就做我女朋友嗰啲
[00:12:55.000 --> 00:12:59.000]  你明呢啲都唔係真愛
[00:12:59.000 --> 00:13:03.000]  知道大家都唔會咁樣去換嗰份嘅愛情返嚟
[00:13:03.000 --> 00:13:08.000]  不過細個嗰陣時就總會有啲做過啲天真得嚟
[00:13:08.000 --> 00:13:11.000]  有少少傻嘅行為
[00:13:11.000 --> 00:13:15.000]  我記得細個就要送禮物畀女仔嗰陣時
[00:13:15.000 --> 00:13:18.000]  就諗住一定要買啲好貴重嘅禮物
[00:13:18.000 --> 00:13:20.000]  即係每份嗰啲生日重陽
[00:13:20.000 --> 00:13:27.000]  生日聖誕新年情人節都要為對方去預備禮物
[00:13:27.000 --> 00:13:31.000]  今日係元宵佳節大家做好嘢未呀
[00:13:31.000 --> 00:13:34.000]  講錯嘢啫唔錯嘢
[00:13:34.000 --> 00:13:40.000]  總之越貴重就越好越代表咗我對佢嗰份嘅愛
[00:13:40.000 --> 00:13:47.000]  第一年我嗰陣時就送畀我女朋友買一部相機
[00:13:47.000 --> 00:13:51.000]  諗住可以記低我哋啲愛情嘅時刻
[00:13:51.000 --> 00:13:56.000]  即係去拍多嗰啲點知佢望到個相機就即刻嗷個嘴
[00:13:56.000 --> 00:13:59.000]  咩嚟呀咩料呀呢條友
[00:13:59.000 --> 00:14:02.000]  第二年我知道升level咗
[00:14:02.000 --> 00:14:06.000]  我知道佢鍾意啲嘢佢鍾意紫色嘅
[00:14:06.000 --> 00:14:10.000]  我買咗部紫色嘅mp3機畀佢聽
[00:14:10.000 --> 00:14:14.000]  mp3機可能嚟年青又唔知咩嚟
[00:14:14.000 --> 00:14:19.000]  結果佢都係又係呢啲機械冷冰冰
[00:14:19.000 --> 00:14:23.000]  去到第三年你估我買咩呢
[00:14:23.000 --> 00:14:25.000]  買戒指咁快
[00:14:25.000 --> 00:14:32.000]  第三年我買咗部更加靚嘅相機畀佢
[00:14:32.000 --> 00:14:36.000]  因為我嗰陣時已經好鍾意影相
[00:14:36.000 --> 00:14:40.000]  結果女朋友即係而家老婆好醉
[00:14:40.000 --> 00:14:43.000]  有一次一次嘅失望
[00:14:43.000 --> 00:14:48.000]  真係嘅愛情唔係靠你買幾多部相機都冇人咁做
[00:14:48.000 --> 00:14:52.000]  要用幾多嘅物質去堆砌
[00:14:52.000 --> 00:14:56.000]  我頭先咁講過一個人所以被愛就因為佢愛嘅係你
[00:14:56.000 --> 00:14:58.000]  係愛你嘅人
[00:14:58.000 --> 00:15:00.000]  愛你嘅可能你嘅性格
[00:15:00.000 --> 00:15:05.000]  我哋嘅處事我哋嘅細心我哋嘅善良
[00:15:05.000 --> 00:15:11.000]  慢慢去認識去發即係將我哋感情越嚟越去昇華
[00:15:11.000 --> 00:15:17.000]  彼此嘅信任去建立一段深厚兩情相悅嘅情感
[00:15:17.000 --> 00:15:22.000]  真愛唔係用任何嘅代價嚟到可以換到返嚟
[00:15:22.000 --> 00:15:24.000]  我哋繼續睇落去
[00:15:24.000 --> 00:15:26.000]  第八至到第十節
[00:15:26.000 --> 00:15:33.000]  其實六至七節已經係叫做雅歌對愛嘅解釋一個好重要嘅經文
[00:15:33.000 --> 00:15:36.000]  而到第八至第十節
[00:15:36.000 --> 00:15:38.000]  其實好似有少少倒敘嘅描述
[00:15:38.000 --> 00:15:40.000]  點解咁講呢
[00:15:40.000 --> 00:15:45.000]  呢個描述講到其實由女主角嘅哥哥嘅角度去出發
[00:15:45.000 --> 00:15:47.000]  去講返女主角後生嗰陣時
[00:15:47.000 --> 00:15:49.000]  阿妹嗰陣時仲細
[00:15:49.000 --> 00:15:54.000]  有啲象徵都講咗出嚟
[00:15:54.000 --> 00:15:57.000]  哥哥擔起保護者角色
[00:15:57.000 --> 00:16:02.000]  兩語尚未長成都表示女主角都係未成年
[00:16:02.000 --> 00:16:06.000]  未到去到可以談婚論嫁嘅時間
[00:16:06.000 --> 00:16:11.000]  而第九節經文用咗牆同埋門去形容女主角
[00:16:11.000 --> 00:16:15.000]  其實牆同門都係一啲保護隔開嘅意思
[00:16:15.000 --> 00:16:17.000]  哥哥就係如果係牆同門
[00:16:17.000 --> 00:16:20.000]  我就係喺你旗上建嗰個銀塔
[00:16:20.000 --> 00:16:22.000]  用啲香柏木去圍住佢
[00:16:22.000 --> 00:16:25.000]  代表哥哥係喺嗰陣嘅時候
[00:16:25.000 --> 00:16:26.000]  佢哋嘅傳統
[00:16:26.000 --> 00:16:30.000]  哥哥就成為保護妹妹嗰個角色
[00:16:30.000 --> 00:16:32.000]  去到第十節
[00:16:32.000 --> 00:16:35.000]  其實阿妹都知道
[00:16:35.000 --> 00:16:38.000]  佢知道年青嗰陣時未ready
[00:16:38.000 --> 00:16:41.000]  不過而家已經成熟過嚟
[00:16:41.000 --> 00:16:45.000]  可以進入談婚論嫁嘅階段
[00:16:45.000 --> 00:16:50.000]  呢幾隻經文讓我哋都睇到成熟呢樣嘅重要
[00:16:50.000 --> 00:16:55.000]  一個人成唔成熟對於雙方進入戀愛關係都相當重要
[00:16:55.000 --> 00:16:57.000]  所以就頭先講啦
[00:16:57.000 --> 00:17:02.000]  學生時期嗰啲係好多天真得嚟又傻傻地嘅事情
[00:17:02.000 --> 00:17:06.000]  現今社會嘅人喺結識異性上
[00:17:06.000 --> 00:17:10.000]  有幾多成唔成熟嘅地方呢
[00:17:10.000 --> 00:17:14.000]  可能而家搵愛情都想快手快腳
[00:17:14.000 --> 00:17:16.000]  我想身邊快啲有人陪我
[00:17:16.000 --> 00:17:18.000]  唔好畀我咁lonely
[00:17:18.000 --> 00:17:20.000]  見身邊嘅朋友一個二個出曬pool
[00:17:20.000 --> 00:17:22.000]  自己就更加要加緊腳步
[00:17:22.000 --> 00:17:25.000]  見過一兩次唔順眼再search過
[00:17:25.000 --> 00:17:26.000]  再會有個出嚟
[00:17:26.000 --> 00:17:28.000]  務求快啲搵到一個啱feel
[00:17:28.000 --> 00:17:32.000]  即刻可以開戰一段戀情
[00:17:32.000 --> 00:17:36.000]  不過往往就係因為時間唔夠未諗清楚
[00:17:36.000 --> 00:17:39.000]  就即係開始拍拖
[00:17:39.000 --> 00:17:42.000]  就係嗰啲咩因了解而分開
[00:17:42.000 --> 00:17:45.000]  即係你發覺呢個人好鉗
[00:17:45.000 --> 00:17:46.000]  原來你都溝通唔到
[00:17:46.000 --> 00:17:48.000]  佢咁樣諗嘢
[00:17:48.000 --> 00:17:54.000]  所以一個人去搵愛情嗰時成唔成熟
[00:17:54.000 --> 00:17:56.000]  佢處事成唔成熟
[00:17:56.000 --> 00:17:58.000]  都對於雙方關係好重要
[00:17:58.000 --> 00:18:02.000]  早排就同我嘅組員去開組
[00:18:02.000 --> 00:18:05.000]  就去問吓佢哋
[00:18:05.000 --> 00:18:06.000]  用啲紙去寫低
[00:18:06.000 --> 00:18:08.000]  你哋笑吓
[00:18:08.000 --> 00:18:11.000]  有咩難呀你覺得愛情
[00:18:11.000 --> 00:18:14.000]  跟住佢就寫低咗以下呢啲嘢
[00:18:14.000 --> 00:18:17.000]  出咗要幸福吓
[00:18:17.000 --> 00:18:19.000]  不好意思遮住咗
[00:18:19.000 --> 00:18:22.000]  係啦都係嗰啲價值觀唔同
[00:18:22.000 --> 00:18:24.000]  對方都唔講嘢
[00:18:24.000 --> 00:18:26.000]  我都唔知佢諗乜
[00:18:26.000 --> 00:18:30.000]  女仔就話我個男朋友都係唔講嘢
[00:18:30.000 --> 00:18:32.000]  佢有啲嘢都收埋埋
[00:18:32.000 --> 00:18:36.000]  跟住就話都唔知對方點諗
[00:18:36.000 --> 00:18:38.000]  不過最深刻係一個
[00:18:38.000 --> 00:18:40.000]  唔知你見唔見到
[00:18:40.000 --> 00:18:42.000]  男仔唔夠成熟
[00:18:42.000 --> 00:18:45.000]  啲姐妹有冇咩回應
[00:18:45.000 --> 00:18:47.000]  咩叫成熟呢
[00:18:47.000 --> 00:18:49.000]  問完男仔問返啲姐妹
[00:18:49.000 --> 00:18:51.000]  姐妹你覺得點呀
[00:18:51.000 --> 00:18:53.000]  姐妹愛咩呀
[00:18:53.000 --> 00:18:56.000]  姐妹愛靚仔
[00:18:56.000 --> 00:18:59.000]  其實呢有好多唔同嘅
[00:18:59.000 --> 00:19:01.000]  即係兩性嘅課題
[00:19:01.000 --> 00:19:03.000]  所以大家一定要留意要幸福
[00:19:03.000 --> 00:19:05.000]  呢個播cast嘅節目
[00:19:05.000 --> 00:19:07.000]  有嚟緊好多題材可以拍
[00:19:07.000 --> 00:19:11.000]  即係我哋話年紀成唔成熟
[00:19:11.000 --> 00:19:13.000]  識就重要
[00:19:13.000 --> 00:19:15.000]  心智成唔成熟
[00:19:15.000 --> 00:19:17.000]  你情緒穩唔穩定
[00:19:17.000 --> 00:19:19.000]  你個人有冇交代
[00:19:19.000 --> 00:19:21.000]  識唔識得去照顧人
[00:19:21.000 --> 00:19:23.000]  呢啲都好取決你
[00:19:23.000 --> 00:19:25.000]  識唔識做人
[00:19:25.000 --> 00:19:27.000]  當然你對愛情嘅追求
[00:19:27.000 --> 00:19:33.000]  呢啲嘅追求上成熟都好重要
[00:19:33.000 --> 00:19:35.000]  有啲人話追求愛情入面
[00:19:35.000 --> 00:19:37.000]  總會有啲想像
[00:19:37.000 --> 00:19:40.000]  即係會有一個叫做track list
[00:19:40.000 --> 00:19:45.000]  即係要睇下究竟符唔符合到我嘅要求
