
[00:00:00.000 --> 00:00:05.520]  無論是香港的弟兄姊妹
[00:01:53.280 --> 00:01:55.560]  楊姨不同的地方是
[00:01:55.560 --> 00:01:57.760]  她不是做了很多
[00:01:57.760 --> 00:02:02.320]  別人看為偉大的事
[00:02:02.320 --> 00:02:06.600]  楊姨做的事是做在每一個人心裏面
[00:02:06.600 --> 00:02:09.600]  這個人厲害的地方是因為這個人
[00:02:09.600 --> 00:02:11.000]  他花了很多時間和氣力
[00:02:11.000 --> 00:02:13.320]  不是為了他自己
[00:02:13.320 --> 00:02:16.200]  他為了他認識的人
[00:02:16.200 --> 00:02:17.800]  在他的神學院
[00:02:17.800 --> 00:02:19.480]  他的學生
[00:02:19.480 --> 00:02:22.280]  他花了很多時間和氣力
[00:02:22.280 --> 00:02:25.480]  在人的生命裏面做很多事
[00:02:25.480 --> 00:02:27.480]  所以
[00:02:27.480 --> 00:02:31.600]  我在大約兩、三星期前
[00:02:31.600 --> 00:02:34.800]  當我準備要
[00:02:34.800 --> 00:02:38.320]  想一周年我會做什麼的時候
[00:02:38.320 --> 00:02:41.480]  我說我可以做的事是
[00:02:41.480 --> 00:02:43.480]  用一篇他說的道
[00:02:43.480 --> 00:02:45.880]  重複他說一次
[00:02:45.880 --> 00:02:47.440]  起碼對我自己來說
[00:02:47.440 --> 00:02:51.040]  是一個很大的安慰和
[00:02:51.040 --> 00:02:52.880]  好
[00:02:52.880 --> 00:02:54.320]  不要說下去了
[00:02:54.320 --> 00:02:57.920]  我們先說經文
[00:02:57.920 --> 00:03:00.720]  我們有PowerPoint
[00:03:00.720 --> 00:03:02.520]  是不是我按了
[00:03:02.520 --> 00:03:03.520]  是,謝謝
[00:03:03.520 --> 00:03:06.560]  這段經文是這樣說的
[00:03:06.560 --> 00:03:08.360]  《馬來福音》第十一章二十五節
[00:03:08.360 --> 00:03:09.160]  他說
[00:03:09.160 --> 00:03:10.240]  那時耶穌說
[00:03:10.240 --> 00:03:12.000]  天地的主我感謝你
[00:03:12.000 --> 00:03:14.040]  因為你將這些事向聰明
[00:03:14.040 --> 00:03:16.080]  通達的人藏起來
[00:03:16.080 --> 00:03:19.440]  向英雄就顯出來
[00:03:19.440 --> 00:03:21.240]  咦?
[00:03:21.240 --> 00:03:24.280]  這個翻譯不是我的翻譯
[00:03:24.280 --> 00:03:26.360]  哈哈,沒關係
[00:03:26.360 --> 00:03:29.280]  沒事,用這個翻譯吧
[00:03:29.280 --> 00:03:32.080]  我先看我的翻譯
[00:03:32.080 --> 00:03:35.800]  好
[00:03:35.800 --> 00:03:37.560]  我先看一看
[00:03:37.560 --> 00:03:39.040]  不過我們先照讀這個翻譯吧
[00:03:39.040 --> 00:03:40.480]  其實沒所謂的
[00:03:40.480 --> 00:03:44.400]  「父下是的,因為你未以本事如此」
[00:03:44.400 --> 00:03:47.920]  「一切所有的,都是我父交付我的」
[00:03:47.920 --> 00:03:51.000]  「除了父,沒有子,人知道子」
[00:03:51.000 --> 00:03:53.080]  「除了子,和所指出願意指示的」
[00:03:53.080 --> 00:03:55.160]  「沒有人知道父」
[00:03:55.160 --> 00:03:59.680]  再讀下去,第二十八節
[00:03:59.680 --> 00:04:01.760]  他說
[00:04:01.760 --> 00:04:04.120]  「凡奴夫擔重擔的虛度,我仔女來」
[00:04:04.120 --> 00:04:05.240]  「我就捨得安息」
[00:04:05.240 --> 00:04:06.960]  第十九節
[00:04:06.960 --> 00:04:08.480]  「我心裡柔和謙卑」
[00:04:08.480 --> 00:04:10.840]  「你們當父我呃,何我讓息」
[00:04:10.840 --> 00:04:12.640]  「且讓你們心裡就必得享安息」
[00:04:12.640 --> 00:04:14.760]  「因為我呃是容易的」
[00:04:14.760 --> 00:04:18.200]  「我的擔子是輕散的」
[00:04:18.200 --> 00:04:20.080]  其實這段經文
[00:04:20.080 --> 00:04:22.720]  二十八、二十九、三十節
[00:04:22.720 --> 00:04:26.440]  其實是一個頗常用的經文
[00:04:26.440 --> 00:04:28.440]  基本上我們會用二十八、二十九、三十節
[00:04:28.440 --> 00:04:31.040]  我們說甚麼叫做「柔和謙卑」
[00:04:31.040 --> 00:04:34.400]  學他去呃,或者他會安息
[00:04:34.400 --> 00:04:36.120]  他的擔子是輕散
[00:04:36.120 --> 00:04:38.280]  大體上是這樣用的
[00:04:38.280 --> 00:04:41.160]  但奇怪的是,我們不太掌握
[00:04:41.160 --> 00:04:43.600]  二十五、二十六、二十七節是怎樣解釋的
[00:04:43.600 --> 00:04:46.480]  通常我們只看二十八、二十九、三十節
[00:04:46.480 --> 00:04:49.520]  二十五、二十六、二十七節的經文
[00:04:49.520 --> 00:04:51.400]  是很奇怪的經文
[00:04:51.400 --> 00:04:54.080]  大家可以幫忙翻上去
[00:04:54.080 --> 00:04:56.560]  看回第二十五節的話
[00:04:56.560 --> 00:04:58.640]  看回二十五節
[00:04:58.640 --> 00:05:01.000]  呃
[00:05:01.000 --> 00:05:03.640]  「甚麼叫天地的主,我感謝你」
[00:05:03.640 --> 00:05:06.320]  「你將這些事聰明的人藏起來」
[00:05:06.320 --> 00:05:07.840]  「向鷹孩顯露出來」
[00:05:07.840 --> 00:05:11.200]  這些話跟我們後面讀的「梵圖呼丹種丹」
[00:05:11.200 --> 00:05:13.680]  「虛度我者類來」其實沒有甚麼關係
[00:05:13.680 --> 00:05:16.040]  或者我們不太明白這個關係
[00:05:16.040 --> 00:05:19.480]  我希望今天能夠花點力氣
[00:05:19.480 --> 00:05:22.720]  看看其實,我不會說得很詳細
[00:05:22.720 --> 00:05:24.680]  二十五、二十七、二十八、二十九、三十節的關係
[00:05:24.680 --> 00:05:27.040]  其實我們是很難掌握的
[00:05:27.040 --> 00:05:28.400]  但我希望
[00:05:28.400 --> 00:05:31.520]  我們今天只花一點時間去解釋
[00:05:31.520 --> 00:05:32.520]  楊醫怎樣說
[00:05:32.520 --> 00:05:38.000]  楊醫說其實在二十八、二十九、三十節的聖經
[00:05:38.000 --> 00:05:41.320]  其實不只是這三節獨有的
[00:05:41.320 --> 00:05:44.880]  他說其實在二十五節到三十節的聖經中
[00:05:44.880 --> 00:05:46.440]  其實跟我們很熟悉的
[00:05:46.440 --> 00:05:48.200]  馬拉福音的二十八章
[00:05:48.200 --> 00:05:51.480]  十八節至二十節的經文很類似
[00:05:51.480 --> 00:05:53.120]  如果大家明白的話
[00:05:53.120 --> 00:05:56.800]  馬拉福音二十八章的二十八節至二十節
[00:05:56.800 --> 00:05:57.800]  你明白吧
[00:05:57.800 --> 00:06:00.680]  那句話「我要使你做萬民的門徒」
[00:06:00.680 --> 00:06:04.080]  就是那些奉父子聖靈及私洗的那一段
[00:06:04.080 --> 00:06:05.320]  他說其實
[00:06:05.320 --> 00:06:08.520]  十一章和二十八章
[00:06:08.520 --> 00:06:11.440]  其實是兩段彼此呼應
[00:06:11.440 --> 00:06:14.280]  去說什麼叫做門徒的經文
[00:06:14.280 --> 00:06:17.120]  如果我們看原文的話
[00:06:17.120 --> 00:06:18.800]  你當然不會做這些事情
[00:06:18.800 --> 00:06:20.800]  原文的話,其實他用字上
[00:06:20.800 --> 00:06:24.640]  十一章的經文和二十八章的經文非常類似
[00:06:24.640 --> 00:06:28.240]  所以基本上如果要說什麼叫做「Making disciple」的話
[00:06:28.240 --> 00:06:33.280]  其實不可以不談論十一章二十五至三十節的聖經
[00:06:33.280 --> 00:06:36.360]  如果這樣說的話,接著問題就是
[00:06:36.360 --> 00:06:40.840]  多謝大家,我再下去就行了,謝謝
[00:06:40.840 --> 00:06:42.600]  我再下去就行了,謝謝
[00:06:42.600 --> 00:06:44.600]  再按吧
[00:06:44.600 --> 00:06:46.840]  對了,再按就行了
[00:06:46.840 --> 00:06:51.360]  這句話,對不起,下一節
[00:06:51.360 --> 00:06:54.960]  這節大家都明白,我很熟悉的經文
[00:06:54.960 --> 00:06:59.960]  其實和剛才的二十五至三十節的經文
[00:06:59.960 --> 00:07:01.800]  有很多類似的地方
[00:07:01.800 --> 00:07:04.120]  兩段都在《馬來福音》裡成為了一個
[00:07:04.120 --> 00:07:06.680]  像是Twins的緊扣著
[00:07:06.680 --> 00:07:10.240]  去介紹什麼叫做「Making disciple」
[00:07:10.240 --> 00:07:12.240]  我今天想說的很小一點
[00:07:12.240 --> 00:07:13.640]  我們下一張PowerPoint
[00:07:13.640 --> 00:07:15.440]  很無聊的東西就可以了
[00:07:15.440 --> 00:07:19.440]  我們通常會這樣看
[00:07:19.440 --> 00:07:21.760]  我們通常會說
[00:07:21.760 --> 00:07:23.840]  我們要退休,我們要安靜
[00:07:23.840 --> 00:07:27.000]  我們要去禁食,我們要去默想
[00:07:27.000 --> 00:07:29.000]  我們經常都說這些題目
[00:07:29.000 --> 00:07:31.000]  從小到大我們都說這些題目
[00:07:31.000 --> 00:07:33.240]  我們要安靜到上帝面前
[00:07:33.240 --> 00:07:37.240]  要安息,要擔子交給他
[00:07:37.240 --> 00:07:38.840]  但很奇怪的是
[00:07:38.840 --> 00:07:41.200]  通常我們先走二十八章
[00:07:41.200 --> 00:07:43.000]  上面那句是
[00:07:43.000 --> 00:07:46.080]  上面的英文是「Making disciple all over the world」
[00:07:46.080 --> 00:07:47.680]  是二十八章
[00:07:47.680 --> 00:07:50.680]  我們先服侍到根皮力竭
[00:07:50.680 --> 00:07:56.280]  服侍到傷到人很傷
[00:07:56.280 --> 00:07:58.280]  我記得我人生第一次燃燒的
[00:07:58.280 --> 00:08:00.480]  是在侍奉了兩三年的時候
[00:08:00.480 --> 00:08:04.080]  整個身體都長出了一些什麼東西
[00:08:04.080 --> 00:08:06.080]  那個醫生
[00:08:06.080 --> 00:08:08.400]  是一個基督徒,皮膚科醫生
[00:08:08.400 --> 00:08:09.920]  他跟我說「刨丁解牛」
[00:08:09.920 --> 00:08:11.480]  他說你們這群傳道人
[00:08:11.480 --> 00:08:13.920]  「以有崖除無崖,抬耳」
[00:08:13.920 --> 00:08:15.920]  我很記得他
[00:08:15.920 --> 00:08:17.520]  我再覆診的時候
[00:08:17.520 --> 00:08:18.800]  他也是這樣說
[00:08:18.800 --> 00:08:21.200]  他說你們這群傳道人真的很無聊
[00:08:21.200 --> 00:08:23.200]  整群都是要拼命去死的人
[00:08:23.200 --> 00:08:26.200]  你們以有崖除無崖,抬耳
[00:08:26.200 --> 00:08:28.200]  你們懂得刨丁解牛嗎?
[00:08:28.200 --> 00:08:29.600]  不用回正了,對吧?
[00:08:29.600 --> 00:08:30.800]  他說你們這群人
[00:08:30.800 --> 00:08:32.800]  拼命去死的
[00:08:32.800 --> 00:08:34.800]  所以基本上
[00:08:34.800 --> 00:08:37.000]  我會覺得什麼呢?
[00:08:37.000 --> 00:08:38.000]  我會覺得
[00:08:38.000 --> 00:08:40.000]  之後我的人生開始
[00:08:40.000 --> 00:08:42.000]  每年花
[00:08:42.000 --> 00:08:45.400]  一年有兩次的時間去退休
[00:08:45.400 --> 00:08:48.400]  三日兩夜,一個人去退休
[00:08:48.400 --> 00:08:49.800]  通常我們都是
[00:08:49.800 --> 00:08:51.000]  先做徒弟
[00:08:51.000 --> 00:08:52.400]  你教會做到筋疲力竭
[00:08:52.400 --> 00:08:54.000]  你服侍服侍得很辛苦
[00:08:54.000 --> 00:08:56.000]  然後突然有個聲音跟你說
[00:08:56.000 --> 00:08:57.000]  你是不是很累?
[00:08:57.000 --> 00:08:59.000]  是不是服侍得很殘?
[00:08:59.000 --> 00:09:00.400]  你去哪裡?
[00:09:00.400 --> 00:09:03.400]  你去思維靜院找董神父吧
[00:09:03.400 --> 00:09:05.400]  我最近才被人這樣叫
[00:09:05.400 --> 00:09:06.200]  你知不知道?
[00:09:06.200 --> 00:09:07.000]  最近有人說
[00:09:07.000 --> 00:09:08.400]  你快點去找董神父吧
[00:09:08.400 --> 00:09:09.800]  在思維靜院那裡
[00:09:09.800 --> 00:09:11.800]  跟他聊聊天吧
[00:09:11.800 --> 00:09:14.800]  基本上我們那個次序是
[00:09:14.800 --> 00:09:16.200]  你先做徒弟
[00:09:16.200 --> 00:09:17.400]  你做到像一隻野狼
[00:09:17.400 --> 00:09:18.400]  受不了
[00:09:18.400 --> 00:09:20.400]  然後你就安息到主面前
[00:09:20.400 --> 00:09:22.400]  突然間就馬拉福音第十一章
[00:09:22.400 --> 00:09:23.600]  凡奴婦擔重擔的
[00:09:23.600 --> 00:09:24.400]  可以到我這裏來
[00:09:24.400 --> 00:09:25.600]  可以唱的
[00:09:25.600 --> 00:09:27.600]  凡奴婦擔重擔的人
[00:09:27.600 --> 00:09:29.600]  那些很噁心的歌
[00:09:29.600 --> 00:09:31.600]  不是很好聽的歌
[00:09:31.600 --> 00:09:33.600]  你就會突然間覺得
[00:09:33.600 --> 00:09:35.600]  我們要凡奴婦擔重擔
[00:09:35.600 --> 00:09:37.600]  要到他這裏來
[00:09:37.600 --> 00:09:39.600]  你可以想像的是
[00:09:39.600 --> 00:09:41.200]  我們是這個習慣
[00:09:41.200 --> 00:09:42.400]  但我們下一章PowerPoint
[00:09:42.400 --> 00:09:43.400]  我們看一看
[00:09:43.400 --> 00:09:45.400]  其實聖經
[00:09:45.400 --> 00:09:46.400]  按一按就行了
[00:09:46.400 --> 00:09:48.400]  按下一章
[00:09:48.400 --> 00:09:50.400]  這張是
[00:09:50.400 --> 00:09:52.400]  其實馬拉福音是先十一章
[00:09:52.400 --> 00:09:56.400]  先十一章之後再二十八章
[00:09:56.400 --> 00:09:57.400]  是他說
[00:09:57.400 --> 00:09:59.400]  你要在上帝面前先安息
[00:09:59.400 --> 00:10:01.400]  凡奴婦擔重擔的都交給他
[00:10:01.400 --> 00:10:03.400]  他才第二十八章
[00:10:03.400 --> 00:10:04.400]  他在說什麼
[00:10:04.400 --> 00:10:07.400]  你要使萬民做他的門徒
[00:10:07.400 --> 00:10:09.400]  那個問題關鍵是
[00:10:09.400 --> 00:10:11.400]  為什麼先十一章
[00:10:11.400 --> 00:10:13.400]  先到二十八
[00:10:13.400 --> 00:10:15.400]  這是什麼觀念
[00:10:15.400 --> 00:10:17.400]  我們通常都只是
[00:10:17.400 --> 00:10:19.400]  去二十八章
[00:10:19.400 --> 00:10:21.400]  做到整個東西
[00:10:21.400 --> 00:10:23.400]  我記得在幕會初期的時候
[00:10:23.400 --> 00:10:25.400]  還在流行ICQ的年代
[00:10:25.400 --> 00:10:27.400]  是不是ICQ
[00:10:27.400 --> 00:10:29.400]  我還記得
[00:10:29.400 --> 00:10:31.400]  六七五那些
[00:10:31.400 --> 00:10:32.400]  我開始不懂背了
[00:10:32.400 --> 00:10:34.400]  我自己的帳戶的號碼
[00:10:34.400 --> 00:10:36.400]  搞到三四點
[00:10:36.400 --> 00:10:39.400]  然後就走去退休
[00:10:39.400 --> 00:10:41.400]  但馬拉福音說的訊息
[00:10:41.400 --> 00:10:43.400]  不是這樣用的
[00:10:43.400 --> 00:10:45.400]  我今天想輕輕說
[00:10:45.400 --> 00:10:47.400]  馬太先是
[00:10:47.400 --> 00:10:49.400]  你將奴婦擔重擔交給他
[00:10:49.400 --> 00:10:51.400]  接著要怎樣
[00:10:51.400 --> 00:10:53.400]  接著你才去
[00:10:53.400 --> 00:10:55.400]  做門徒
[00:10:55.400 --> 00:10:56.400]  你才去傳福音
[00:10:56.400 --> 00:10:57.400]  你做很多事工
[00:10:57.400 --> 00:10:59.400]  你為神做到三更半夜
[00:10:59.400 --> 00:11:01.400]  應該是這樣的
[00:11:01.400 --> 00:11:03.400]  我的問題是
[00:11:03.400 --> 00:11:05.400]  為什麼我們經常都反過來
[00:11:05.400 --> 00:11:07.400]  或者我的問題是
[00:11:07.400 --> 00:11:09.400]  為什麼我們永遠都像之前的PowerPoint
[00:11:09.400 --> 00:11:11.400]  先做到整個東西
[00:11:11.400 --> 00:11:13.400]  接著才去安息
[00:11:13.400 --> 00:11:15.400]  安息完之後再做到整個東西
[00:11:15.400 --> 00:11:17.400]  再去安息
[00:11:17.400 --> 00:11:19.400]  起碼我做了二十多年
[00:11:19.400 --> 00:11:21.400]  我最近才被人逼去
[00:11:21.400 --> 00:11:23.400]  思維靜院找董神父
[00:11:23.400 --> 00:11:25.400]  他說你七日六夜吧
[00:11:25.400 --> 00:11:29.400]  我說你能搞定我老婆嗎
[00:11:29.400 --> 00:11:31.400]  你可以確定我老婆七日六夜嗎
[00:11:31.400 --> 00:11:33.400]  你真是作死
[00:11:33.400 --> 00:11:35.400]  你明不明白
[00:11:35.400 --> 00:11:37.400]  我老婆肯
[00:11:37.400 --> 00:11:39.400]  要說什麼
[00:11:39.400 --> 00:11:41.400]  老婆我怎麼捨得你
[00:11:41.400 --> 00:11:43.400]  你明不明白
[00:11:43.400 --> 00:11:45.400]  你做這些事還這麼蠢
[00:11:45.400 --> 00:11:47.400]  真是
[00:11:47.400 --> 00:11:49.400]  不要說這些
[00:11:49.400 --> 00:11:51.400]  所以基本上我們
[00:11:51.400 --> 00:11:53.400]  我們做了很多年
[00:11:53.400 --> 00:11:55.400]  但我想今天說一個點
[00:11:55.400 --> 00:11:57.400]  我想今天說一個小事
[00:11:57.400 --> 00:11:59.400]  其實先是
[00:11:59.400 --> 00:12:01.400]  十一章二十五節三十節
[00:12:01.400 --> 00:12:05.400]  十一章二十五節三十節說什麼
[00:12:05.400 --> 00:12:09.400]  他說你要學他的騙子
[00:12:09.400 --> 00:12:13.400]  那個騙子是他讓你做的
[00:12:13.400 --> 00:12:15.400]  他想說什麼
[00:12:15.400 --> 00:12:17.400]  他說基本上那個騙子
[00:12:17.400 --> 00:12:19.400]  坦白說耶穌是一個Carpenter
[00:12:19.400 --> 00:12:21.400]  他的父親是竇木
[00:12:21.400 --> 00:12:23.400]  奇怪的是
[00:12:23.400 --> 00:12:25.400]  在耶穌四福音裏
[00:12:25.400 --> 00:12:27.400]  沒有說過耶穌用
[00:12:27.400 --> 00:12:29.400]  木匠Carpenter
[00:12:29.400 --> 00:12:31.400]  去做比喻
[00:12:31.400 --> 00:12:33.400]  整個四福音裏唯獨是
[00:12:33.400 --> 00:12:35.400]  二十八、二十九、三十節
[00:12:35.400 --> 00:12:37.400]  那個騙子
[00:12:37.400 --> 00:12:39.400]  木匠做的那個騙子
[00:12:39.400 --> 00:12:41.400]  才是Carpenter用的比喻
[00:12:41.400 --> 00:12:43.400]  這個比喻是什麼
[00:12:43.400 --> 00:12:45.400]  其實很簡單
[00:12:45.400 --> 00:12:47.400]  牛是不會自己拖地的
[00:12:47.400 --> 00:12:49.400]  你明不明白
[00:12:49.400 --> 00:12:51.400]  牠很大力
[00:12:51.400 --> 00:12:53.400]  你要加東西給牠
[00:12:53.400 --> 00:12:55.400]  牠才可以拖地
[00:12:55.400 --> 00:12:57.400]  牠的地可以翻牌
[00:12:57.400 --> 00:12:59.400]  可以種到種子
[00:13:01.400 --> 00:13:03.400]  牛如果能夠附了一個
[00:13:03.400 --> 00:13:05.400]  適合牠的鴨的話
[00:13:05.400 --> 00:13:07.400]  牠好像
[00:13:07.400 --> 00:13:09.400]  沒有任何包袱
[00:13:09.400 --> 00:13:11.400]  重擔一樣
[00:13:11.400 --> 00:13:13.400]  牠就很自然地走
[00:13:13.400 --> 00:13:15.400]  如果那個鴨
[00:13:15.400 --> 00:13:17.400]  是不適合牛的身體的話
[00:13:17.400 --> 00:13:19.400]  牠會令到牛傷了
[00:13:19.400 --> 00:13:21.400]  還有令到牛不願意走
[00:13:21.400 --> 00:13:23.400]  你就不能回泥土
[00:13:23.400 --> 00:13:27.400]  這句說話的意思是
[00:13:29.400 --> 00:13:31.400]  每一個人
[00:13:31.400 --> 00:13:33.400]  都在上帝面前有一個鴨
[00:13:33.400 --> 00:13:37.400]  每一個人都在上帝面前
[00:13:37.400 --> 00:13:39.400]  有一個很獨特的鴨
[00:13:39.400 --> 00:13:41.400]  是上帝給他的
[00:13:41.400 --> 00:13:43.400]  唯有這個鴨
[00:13:43.400 --> 00:13:45.400]  是你拿到
[00:13:45.400 --> 00:13:47.400]  上帝給你的時候
[00:13:47.400 --> 00:13:49.400]  你才去服侍
[00:13:49.400 --> 00:13:51.400]  你聽清楚
[00:13:51.400 --> 00:13:53.400]  我再說一次
[00:13:53.400 --> 00:13:55.400]  為什麼要先十一章才讀二十八章
[00:13:57.400 --> 00:13:59.400]  因為上帝不想我們燃燒
[00:13:59.400 --> 00:14:01.400]  上帝不想
[00:14:01.400 --> 00:14:03.400]  我們侍奉裡的焦頭爛額
[00:14:03.400 --> 00:14:05.400]  雖然我焦頭爛額了很多年
[00:14:05.400 --> 00:14:07.400]  上帝不想我們侍奉裡
[00:14:07.400 --> 00:14:09.400]  充滿著很多傷
[00:14:09.400 --> 00:14:11.400]  很多難過
[00:14:11.400 --> 00:14:13.400]  很多憂心
[00:14:13.400 --> 00:14:15.400]  他說
[00:14:15.400 --> 00:14:17.400]  你知不知道你侍奉是為了什麼
[00:14:17.400 --> 00:14:19.400]  所以
[00:14:19.400 --> 00:14:21.400]  輕輕解說二十五、二十六、二十七、二十八
[00:14:21.400 --> 00:14:23.400]  二十五、二十六、二十七
[00:14:23.400 --> 00:14:25.400]  什麼天地主
[00:14:25.400 --> 00:14:27.400]  要將那些
[00:14:27.400 --> 00:14:29.400]  向聰明通達的人隱藏
[00:14:29.400 --> 00:14:31.400]  向鷹孩能夠啟示這句說話
[00:14:31.400 --> 00:14:33.400]  這句說話
[00:14:33.400 --> 00:14:35.400]  想和你和我說一樣
[00:14:35.400 --> 00:14:37.400]  很重要的是
[00:14:37.400 --> 00:14:39.400]  其實我們經常以為我們知道
[00:14:39.400 --> 00:14:41.400]  我們人生要怎麼走
[00:14:41.400 --> 00:14:45.400]  這句說話是說
[00:14:45.400 --> 00:14:47.400]  其實我們很聰明的
[00:14:47.400 --> 00:14:49.400]  我們很厲害的
[00:14:49.400 --> 00:14:51.400]  什麼都懂
[00:14:51.400 --> 00:14:53.400]  尤其是香港的新一代
[00:14:53.400 --> 00:14:55.400]  你明白嗎
[00:14:55.400 --> 00:14:57.400]  我看著我的子女同學
[00:14:57.400 --> 00:14:59.400]  我女兒的同班同學
[00:14:59.400 --> 00:15:01.400]  他們懂得多厲害
[00:15:01.400 --> 00:15:03.400]  他們很聰明
[00:15:03.400 --> 00:15:05.400]  很可愛
[00:15:05.400 --> 00:15:07.400]  他們以為知道很多東西
[00:15:07.400 --> 00:15:09.400]  我們是這樣長大的
[00:15:09.400 --> 00:15:11.400]  但這句說話
[00:15:11.400 --> 00:15:13.400]  他反過來說
[00:15:13.400 --> 00:15:15.400]  我們以為很清楚自己生命的軌跡
[00:15:15.400 --> 00:15:17.400]  是怎麼走的嗎
[00:15:17.400 --> 00:15:19.400]  上帝就向這些人隱藏起來
[00:15:21.400 --> 00:15:23.400]  向那些嬰兒
[00:15:23.400 --> 00:15:25.400]  揭示出來
[00:15:25.400 --> 00:15:31.400]  這句說話想說
[00:15:31.400 --> 00:15:33.400]  原來什麼叫
[00:15:33.400 --> 00:15:35.400]  「凡奴婦擔重擔」可以到我子女來
[00:15:35.400 --> 00:15:39.400]  當我們走人生的路
[00:15:39.400 --> 00:15:43.400]  是做一些我們覺得
[00:15:43.400 --> 00:15:45.400]  自己對的事的時候
[00:15:45.400 --> 00:15:49.400]  我們只會換來「奴婦擔重擔」
[00:15:49.400 --> 00:15:51.400]  所以退休的意義是什麼
[00:15:51.400 --> 00:15:55.400]  回到上帝面前
[00:15:55.400 --> 00:15:57.400]  這個額背了兩三年
[00:15:57.400 --> 00:15:59.400]  很累,我走不下去
[00:15:59.400 --> 00:16:01.400]  所以你要在上帝面前
[00:16:01.400 --> 00:16:03.400]  找回一個
[00:16:03.400 --> 00:16:05.400]  他給你的額是什麼
[00:16:05.400 --> 00:16:07.400]  我不裝聰明了
[00:16:07.400 --> 00:16:09.400]  我不裝帥了,我放棄了
[00:16:09.400 --> 00:16:11.400]  我用一個小比喻
[00:16:11.400 --> 00:16:15.400]  我們以為自己是吸塵機
[00:16:17.400 --> 00:16:19.400]  以為自己是吸塵機
[00:16:19.400 --> 00:16:21.400]  其實我們是一部冷氣機
[00:16:21.400 --> 00:16:25.400]  但你們可以用冷氣機去吸塵?
[00:16:25.400 --> 00:16:31.400]  我們明明是微波爐
[00:16:31.400 --> 00:16:35.400]  我們當成一把風扇在轉來轉去
[00:16:35.400 --> 00:16:39.400]  你什麼時候見過微波爐會轉的
[00:16:39.400 --> 00:16:41.400]  原來裡面是會轉的
[00:16:45.400 --> 00:16:47.400]  我們以為這樣轉就代表扮一把風扇
[00:16:47.400 --> 00:16:53.400]  但不是在運作的那件事
[00:16:53.400 --> 00:16:57.400]  原來什麼叫做「Making disciple」
[00:16:57.400 --> 00:17:01.400]  「Making disciple」不是在說「傳福音」
[00:17:01.400 --> 00:17:03.400]  沒錯,也對
[00:17:03.400 --> 00:17:07.400]  「Making disciple」真正想說的是
[00:17:07.400 --> 00:17:11.400]  當我叫「Making disciple」
[00:17:11.400 --> 00:17:13.400]  跟別人做門徒在上帝面前
[00:17:13.400 --> 00:17:15.400]  其實是在說
[00:17:15.400 --> 00:17:19.400]  在幫助那個人找回上帝
[00:17:19.400 --> 00:17:21.400]  做這個人的時候
[00:17:21.400 --> 00:17:27.400]  上帝放在他心裡是做什麼的
