
[00:00:00.000 --> 00:00:11.360]  我哋都俾得我哋嘅人生
[00:02:42.360 --> 00:02:46.880]  你又怕怕自己又繼續咁如常生活
[00:02:46.880 --> 00:02:49.880]  你發覺你個人開始冇乜耐性
[00:02:49.880 --> 00:02:53.640]  你發覺你個人開始唔知做緊啲乜嘢嘅時候
[00:02:53.640 --> 00:02:58.040]  你不斷咁樣喺度反反覆覆咁樣
[00:02:58.040 --> 00:03:01.120]  每日如是
[00:03:01.120 --> 00:03:03.880]  你好意味呢啲生活
[00:03:03.880 --> 00:03:06.920]  你好唔知自己做緊啲乜嘢
[00:03:06.920 --> 00:03:09.200]  跟住你又去聽歌
[00:03:09.200 --> 00:03:16.160]  你又再沉溺喺嗰度
[00:03:16.160 --> 00:03:20.720]  其實我諗大家唔係怕辛苦嘅
[00:03:20.720 --> 00:03:24.280]  呢幾年大家都唔係怕辛苦嘅
[00:03:24.280 --> 00:03:27.400]  但係反而值得問自己
[00:03:27.400 --> 00:03:30.080]  其實你怕辛苦嗎?你唔係
[00:03:30.080 --> 00:03:34.280]  但係其實你驚你嘅辛苦
[00:03:34.280 --> 00:03:44.320]  冇人知被遺忘
[00:03:44.320 --> 00:03:47.400]  但係所以每當你聽到
[00:03:47.400 --> 00:03:51.280]  有人同你感同身受嘅時候
[00:03:51.280 --> 00:03:54.440]  你嗰種被聆聽
[00:03:54.440 --> 00:03:56.120]  被了解
[00:03:56.120 --> 00:04:03.760]  你知道你冇對著空氣
[00:04:03.760 --> 00:04:15.880]  呢個就係一種陪伴嘅感覺
[00:04:15.880 --> 00:04:18.720]  我哋每個人都有自己嘅曠野
[00:04:18.720 --> 00:04:20.400]  我哋不斷喺度行
[00:04:20.400 --> 00:04:21.960]  不斷喺度走
[00:04:21.960 --> 00:04:23.520]  以為自己搵到嘢
[00:04:23.520 --> 00:04:26.800]  以為自己做到嘢
[00:04:26.800 --> 00:04:30.200]  但係福音嘅奇妙就係
[00:04:30.200 --> 00:04:32.840]  唔係我哋自己走去搵
[00:04:32.840 --> 00:04:39.760]  而係耶穌佢主動嚟搵我哋
[00:04:39.760 --> 00:04:44.640]  佢主動嚟尋找我哋
[00:04:44.640 --> 00:04:47.880]  我哋都係俾得
[00:04:47.880 --> 00:04:51.800]  我哋以為自己做到嘢
[00:04:51.800 --> 00:04:56.440]  我哋以為自己答到答案
[00:04:56.440 --> 00:05:01.360]  我哋以為我哋自己好主動
[00:05:01.360 --> 00:05:06.760]  但係當有情況嘅情況之下
[00:05:06.760 --> 00:05:11.240]  其實我哋唔係我哋想像
[00:05:11.240 --> 00:05:14.680]  但係主知道
[00:05:14.680 --> 00:05:17.080]  主嚟搵返我哋
[00:05:17.080 --> 00:05:19.560]  當我哋沉落去嘅時候
[00:05:19.560 --> 00:05:21.240]  主知道
[00:05:21.240 --> 00:05:22.640]  主點盲
[00:05:22.640 --> 00:05:31.320]  主伸手將你拉返上嚟
[00:05:31.320 --> 00:05:35.000]  當你仍然喺你自己個漩渦當中
[00:05:35.000 --> 00:05:36.920]  不斷咁樣盤旋
[00:05:36.920 --> 00:05:39.920]  不願你咁樣沉落去嘅時候
[00:05:39.920 --> 00:05:46.400]  主伸手拉我哋上嚟
[00:05:46.400 --> 00:05:49.840]  佢讓我哋明白到
[00:05:49.840 --> 00:06:00.040]  我哋唔孤單
[00:06:00.040 --> 00:06:02.640]  每次聖餐嘅時候
[00:06:02.640 --> 00:06:06.960]  其實都係不斷咁樣提醒我哋一樣嘢
[00:06:06.960 --> 00:06:15.520]  耶穌喺我們當中賜下一個平安嘅密碼
[00:06:15.520 --> 00:06:20.120]  主餐最後嘅說話係
[00:06:20.120 --> 00:06:25.280]  我留下平安給你哋
[00:06:25.280 --> 00:06:29.560]  在世上你哋有苦難
[00:06:29.560 --> 00:06:32.160]  但你哋可以放心
[00:06:32.160 --> 00:06:37.280]  因為我已經勝過呢個世界
[00:06:37.280 --> 00:06:39.800]  耶穌係知道我哋嘅困難
[00:06:39.800 --> 00:06:42.000]  耶穌係知道我哋嘅軟弱
[00:06:42.000 --> 00:06:44.840]  耶穌係知道我哋嘅狀況
[00:06:44.840 --> 00:06:51.200]  耶穌係主動走到我哋困難嘅面前
[00:06:51.200 --> 00:06:57.520]  伸手讓我哋下沉嘅時候得著提起
[00:06:57.520 --> 00:07:00.520]  耶穌係主動嚟尋找我哋
[00:07:00.520 --> 00:07:05.720]  讓我哋孤單嘅時候得著陪伴
[00:07:05.720 --> 00:07:14.080]  耶穌係讓我哋明白到平安對我哋嘅重要
[00:07:14.080 --> 00:07:16.920]  聖餐唔係一個行禮如意
[00:07:16.920 --> 00:07:20.720]  每個月領一次
[00:07:20.720 --> 00:07:22.440]  讓我哋得著能力
[00:07:22.440 --> 00:07:24.920]  得著智慧嘅事情
[00:07:24.920 --> 00:07:29.200]  聖餐係讓我哋明白到
[00:07:29.200 --> 00:07:33.160]  主知道
[00:07:33.160 --> 00:07:36.400]  主明白
[00:07:36.400 --> 00:07:38.000]  聖餐俾我哋
[00:07:38.000 --> 00:07:46.520]  讓我哋明白到主同我哋連繫
[00:07:46.520 --> 00:07:50.640]  我哋都係彼得
[00:07:50.640 --> 00:07:55.600]  如果你覺得
[00:07:55.600 --> 00:07:59.880]  營營役役嘅你冇出路
[00:07:59.880 --> 00:08:03.920]  兜兜轉轉嘅你冇方向
[00:08:03.920 --> 00:08:08.520]  浮浮沉沉嘅你冇支持嘅時候
[00:08:08.520 --> 00:08:12.560]  聖餐再次提醒我哋
[00:08:12.560 --> 00:08:15.960]  我哋係彼此結連嘅
[00:08:15.960 --> 00:08:19.280]  我哋唔係孤身一人
[00:08:19.280 --> 00:08:21.920]  聖餐再次提醒我哋
[00:08:21.920 --> 00:08:26.360]  我哋能夠同餅同杯
[00:08:26.360 --> 00:08:32.840]  係上帝嘅兒子親自喺我哋中間
[00:08:32.840 --> 00:08:36.920]  讓我哋明白到咩叫救恩
[00:08:36.920 --> 00:08:38.680]  咩叫結連
[00:08:38.680 --> 00:08:47.320]  咩叫做上帝愛世人接納我哋
[00:08:47.320 --> 00:08:53.200]  讓我哋一同站立
[00:08:53.200 --> 00:09:02.760]  讓我哋一同朝向後面嘅十字架
[00:09:02.760 --> 00:09:05.720]  當我哋望到十字架嘅時候
[00:09:05.720 --> 00:09:10.280]  就知道主耶穌為我哋嘅犧牲
[00:09:10.280 --> 00:09:13.600]  為我哋成就嘅救恩
[00:09:13.600 --> 00:09:22.160]  為我哋釘喺佢唔應該釘嘅十字架上面
[00:09:22.160 --> 00:09:27.200]  呢個十字架應該係我哋自己
[00:09:27.200 --> 00:09:40.720]  但係耶穌為我哋釘上呢個十字架度
[00:09:40.720 --> 00:09:45.200]  聖餐每次提醒我哋
[00:09:45.200 --> 00:09:54.280]  每一次我哋預備好叫齊人
[00:09:54.280 --> 00:09:57.000]  一齊去到主嘅面前
[00:09:57.000 --> 00:10:02.520]  一齊去領受主嘅餐
[00:10:02.520 --> 00:10:13.040]  銅餅、銅杯係我哋嘅宣認
[00:10:13.040 --> 00:10:20.600]  每年六月都有好多畢業生畢業
[00:10:20.600 --> 00:10:24.600]  好多大學都會請一啲知名嘅講員
[00:10:24.600 --> 00:10:29.640]  去講畢業生嘅致辭
[00:10:29.640 --> 00:10:34.080]  當中都會提到一樣嘢就係
[00:10:34.080 --> 00:10:38.200]  人生總會set好多唔同嘅目標
[00:10:38.200 --> 00:10:43.600]  但係嗰啲知名人士都同畢業生講
[00:10:43.600 --> 00:10:47.760]  人生唔係只係set目標
[00:10:47.760 --> 00:10:51.960]  努力咁樣追就會有成果
[00:10:51.960 --> 00:10:55.880]  人生set目標只不過係一個階段
[00:10:55.880 --> 00:10:57.800]  一個過程
[00:10:57.800 --> 00:11:02.480]  人生最大嘅需要就係體驗
[00:11:02.480 --> 00:11:05.080]  需要經驗學習
[00:11:05.080 --> 00:11:09.960]  需要喺困難當中面對自己
[00:11:09.960 --> 00:11:14.600]  人生最大嘅挑戰就係認識自己
[00:11:14.600 --> 00:11:18.280]  我相信我哋都係彼得
[00:11:18.280 --> 00:11:23.320]  彼得喺過去生命當中去不斷咁樣
[00:11:23.320 --> 00:11:25.040]  揭示緊自己
[00:11:25.040 --> 00:11:27.320]  面對緊自己
[00:11:27.320 --> 00:11:29.320]  我哋都係彼得
[00:11:29.320 --> 00:11:30.880]  我哋想迴避
[00:11:30.880 --> 00:11:32.680]  想退縮
[00:11:32.680 --> 00:11:34.480]  特別喺困難當中
[00:11:34.480 --> 00:11:39.480]  我哋想重操故業
[00:11:39.480 --> 00:11:41.200]  從頭嚟過
[00:11:41.200 --> 00:11:45.640]  就係紛紛從開初未開始過
[00:11:45.640 --> 00:11:49.640]  呢個係唔係理所想呢?
[00:11:49.640 --> 00:11:53.560]  但係有時就好似彼得咁樣
[00:11:53.560 --> 00:11:56.600]  耶穌既然都唔喺度
[00:11:56.600 --> 00:11:59.640]  不如返返轉頭
[00:11:59.640 --> 00:12:04.800]  當冇開始過
[00:12:04.800 --> 00:12:07.800]  但係你會見到
[00:12:07.800 --> 00:12:11.080]  彼得嘅生命提醒我哋一樣嘢就係
[00:12:11.080 --> 00:12:16.880]  耶穌仍然係會搵返佢
[00:12:16.880 --> 00:12:18.840]  三次嘅呼召
[00:12:18.840 --> 00:12:22.080]  三次嘅尋回
[00:12:22.080 --> 00:12:29.440]  讓彼得有新希望、新嘅環境、新嘅開始
[00:12:29.440 --> 00:12:33.040]  我相信上帝其實都係搵過我哋
[00:12:33.040 --> 00:12:36.520]  上帝其實都俾過我哋好多唔同嘅機會
[00:12:36.520 --> 00:12:41.840]  但係好多時我哋停咗喺度
[00:12:41.840 --> 00:12:44.240]  但我哋睇下彼得
[00:12:44.240 --> 00:12:46.280]  其實彼得嘅生命開始之後
[00:12:46.280 --> 00:12:49.040]  佢有好多唔同咗
[00:12:49.040 --> 00:12:53.080]  彼得唔係"砰"一聲成個人渙然一新
[00:12:53.080 --> 00:12:55.960]  佢仍然係不斷咁樣去尋找
[00:12:55.960 --> 00:12:57.400]  不斷咁樣去做
[00:12:57.400 --> 00:12:59.680]  做佢應該要做嘅嘢
[00:12:59.680 --> 00:13:01.520]  當我哋睇到
[00:13:01.520 --> 00:13:04.240]  哨行轉一開始嘅時候
[00:13:04.240 --> 00:13:08.640]  佢哋望住耶穌升天
[00:13:08.640 --> 00:13:11.320]  佢哋望住耶穌升天嘅時候
[00:13:11.320 --> 00:13:13.800]  佢哋其實呆咗
[00:13:13.800 --> 00:13:15.800]  因為佢當初仍然係想像緊
[00:13:15.800 --> 00:13:18.360]  耶穌會唔會復興以色列國
[00:13:18.360 --> 00:13:19.840]  但係喺度呆咗
[00:13:19.840 --> 00:13:22.200]  就見到耶穌升咗上去
[00:13:22.200 --> 00:13:24.880]  天使同嗰班門徒講
[00:13:24.880 --> 00:13:26.000]  講咩呀?
[00:13:26.000 --> 00:13:29.200]  佢話:加利利人
[00:13:29.200 --> 00:13:34.000]  你門為什麼站著望天呢?
[00:13:34.000 --> 00:13:35.800]  佢點樣去
[00:13:35.800 --> 00:13:38.080]  佢都會點樣再返嚟
[00:13:38.080 --> 00:13:43.720]  當紀念他在加利利所說嘅話
[00:13:43.720 --> 00:13:49.080]  耶穌正正就係希望我哋能夠記住佢嘅說話
[00:13:49.080 --> 00:13:52.200]  讓我哋嘅生命得著改變
[00:13:52.200 --> 00:13:54.320]  佢留下平安畀我哋
[00:13:54.320 --> 00:13:56.560]  就叫我哋去面對苦難
[00:13:56.560 --> 00:13:59.440]  佢留下嗰種安慰
[00:13:59.440 --> 00:14:05.800]  就係成為我哋被聆聽一個記號
[00:14:05.800 --> 00:14:08.920]  我哋係畀得重唔重要?
[00:14:08.920 --> 00:14:09.760]  重要
[00:14:09.760 --> 00:14:12.280]  重要就係不斷咁樣認識自己
[00:14:12.280 --> 00:14:14.280]  但係我哋係畀得重唔重要?
[00:14:14.280 --> 00:14:15.520]  唔重要
[00:14:15.520 --> 00:14:23.040]  因為畀得係不斷咁樣去到新嘅地方
[00:14:23.040 --> 00:14:27.720]  所以你見到喺《士路行傳》開始記讀畀得就係咩呀?
[00:14:27.720 --> 00:14:32.800]  佢返返去一啲佢曾經跌倒嘅地方
[00:14:32.800 --> 00:14:34.640]  佢去宣講
[00:14:34.640 --> 00:14:37.600]  佢話畀啲人聽咩呀?
[00:14:37.600 --> 00:14:40.160]  金黃銀我都冇喇
[00:14:40.160 --> 00:14:42.960]  我只係將我所有嘅給你
[00:14:42.960 --> 00:14:46.080]  就係奉拿撒拉人耶穌嘅名
[00:14:46.080 --> 00:14:50.680]  叫你起來行走
[00:14:50.680 --> 00:14:52.800]  今天我哋有好多知識
[00:14:52.800 --> 00:14:56.760]  有好多唔同嘅能力
[00:14:56.760 --> 00:14:58.800]  但係我哋最需要嘅係
[00:14:58.800 --> 00:15:00.800]  聖靈提醒我哋
[00:15:00.800 --> 00:15:05.120]  更新嘅能力
[00:15:05.120 --> 00:15:06.400]  畀得之後
[00:15:06.400 --> 00:15:07.800]  佢繼續去做
[00:15:07.800 --> 00:15:10.000]  佢應該要做工作
[00:15:10.000 --> 00:15:14.320]  佢喺教會開拓、管理
[00:15:14.320 --> 00:15:18.800]  佢喺眾人面前去話畀人聽
[00:15:18.800 --> 00:15:20.800]  一個好重要嘅訊息
[00:15:20.800 --> 00:15:24.000]  就係教會有紀律
[00:15:24.000 --> 00:15:26.160]  讓人明白到
[00:15:26.160 --> 00:15:30.000]  你專心一意去信奉上帝
[00:15:30.000 --> 00:15:32.560]  去奉獻畀上帝
[00:15:32.560 --> 00:15:36.720]  係上帝喜悅嘅
[00:15:36.720 --> 00:15:39.640]  又讓我哋去明白到
[00:15:39.640 --> 00:15:41.120]  一個好重要嘅訊息
[00:15:41.120 --> 00:15:42.240]  面對困難
[00:15:42.240 --> 00:15:44.480]  面對公會嘅挑戰嘅時候
[00:15:44.480 --> 00:15:45.840]  佢膽敢講
[00:15:45.840 --> 00:15:49.320]  信從神
[00:15:49.320 --> 00:15:52.680]  呢個重要性
[00:15:52.680 --> 00:15:55.920]  當有人挑戰緊信仰嘅時候
[00:15:55.920 --> 00:15:57.920]  佢願意企出嚟
[00:15:57.920 --> 00:16:00.840]  佢唔再走返之前嗰條路
[00:16:00.840 --> 00:16:06.560]  違背咗佢認信嘅意願
[00:16:06.560 --> 00:16:08.080]  畀得之後
[00:16:08.080 --> 00:16:09.600]  再去新嘅地方
[00:16:09.600 --> 00:16:11.360]  去到外邦人
[00:16:11.360 --> 00:16:14.360]  佢見到哥尼樓
[00:16:14.360 --> 00:16:17.400]  雖然三次嘅異象佢唔明白
[00:16:17.400 --> 00:16:19.360]  但係佢得咗啟發
[00:16:19.360 --> 00:16:23.320]  原來上帝對外邦人有佢嘅心意
[00:16:23.320 --> 00:16:24.960]  我哋要開竅
[00:16:24.960 --> 00:16:26.880]  我哋要有新嘅體見
[00:16:26.880 --> 00:16:29.840]  原來上帝仍然會做新事
[00:16:29.840 --> 00:16:32.200]  於是乎哥尼樓嘅信主
[00:16:32.200 --> 00:16:35.400]  佢返去同耶路撒冷嘅長老知道
[00:16:35.400 --> 00:16:36.600]  話畀佢哋聽
[00:16:36.600 --> 00:16:41.200]  上帝會喺外邦人做新事
[00:16:41.200 --> 00:16:44.800]  及至保羅喺外邦人傳福音返到嚟
[00:16:44.800 --> 00:16:47.880]  同耶路撒冷嘅長老有衝突嘅時候
[00:16:47.880 --> 00:16:49.800]  彼得佢一鎚定音
[00:16:49.800 --> 00:16:52.160]  話畀眾長老聽
[00:16:52.160 --> 00:16:54.760]  或許我哋停一停
[00:16:54.760 --> 00:16:56.440]  我哋一齊睇下
[00:16:56.440 --> 00:17:01.360]  上帝會繼續喺新地方做新事
[00:17:01.360 --> 00:17:04.200]  呢個就係彼得嘅改變
[00:17:04.200 --> 00:17:05.480]  呢個就係彼得
[00:17:05.480 --> 00:17:07.640]  佢唔係再僅僅係睇自己
[00:17:07.640 --> 00:17:12.320]  佢更加會睇到上帝帶領佢去新嘅地方
[00:17:12.320 --> 00:17:13.920]  親愛的靈姐妹
[00:17:13.920 --> 00:17:16.480]  當我哋仍然著眼喺我哋嘅能力
[00:17:16.480 --> 00:17:17.640]  我哋嘅經驗
[00:17:17.640 --> 00:17:19.760]  同埋我哋嘅識見當中
[00:17:19.760 --> 00:17:23.720]  我哋往往係睇唔到上帝為我哋嘅預備
[00:17:23.720 --> 00:17:26.560]  我哋嘅生命係不斷咁樣去認識自己
[00:17:26.560 --> 00:17:30.280]  亦不斷咁樣有勇氣走出我哋嘅環境當中
[00:17:30.280 --> 00:17:33.440]  你要記住無論我哋往哪裏去都好
[00:17:33.440 --> 00:17:37.080]  上帝係總不撇下我哋
[00:17:37.080 --> 00:17:38.880]  也不丟棄我哋
[00:17:38.880 --> 00:17:41.480]  呢個係主畀我哋應許
[00:17:41.480 --> 00:17:43.480]  亦係畀我哋嘅安慰
[00:17:43.480 --> 00:17:50.400]  及至最後彼得喺佢晚年嘅時候
[00:17:50.400 --> 00:17:54.280]  佢講咗一句好美麗嘅說話
[00:17:54.280 --> 00:18:01.960]  佢對散居喺小亞、世亞、加帕多加宗教會嘅信徒
[00:18:01.960 --> 00:18:04.200]  去講一個好重要嘅說話
[00:18:04.200 --> 00:18:07.560]  佢做咗一個好重要嘅宣告
[00:18:07.560 --> 00:18:08.800]  佢講咩呀?
[00:18:08.800 --> 00:18:11.160]  「惟有你們是被揀選嘅族類
[00:18:11.160 --> 00:18:12.720]  是君尊嘅祭司
[00:18:12.720 --> 00:18:13.920]  是聖傑國道
[00:18:13.920 --> 00:18:16.240]  係屬上帝嘅子民」
[00:18:16.240 --> 00:18:17.560]  叫你哋去咩呀?
[00:18:17.560 --> 00:18:19.400]  去宣揚
[00:18:19.400 --> 00:18:24.800]  宣揚嗰位召你哋出黑暗入奇妙光明者嘅美德
[00:18:24.800 --> 00:18:26.880]  係上帝將我哋尋回
[00:18:26.880 --> 00:18:29.480]  係上帝喺我哋浮沉當中
[00:18:29.480 --> 00:18:31.520]  將我哋答救挽回
[00:18:31.520 --> 00:18:33.200]  成為我哋嘅支持
[00:18:33.200 --> 00:18:35.080]  叫我哋走向光明
[00:18:35.080 --> 00:18:37.800]  呢個就係奇妙者嘅工作
[00:18:37.800 --> 00:18:40.560]  當我哋認識我哋自己嘅時候
[00:18:40.560 --> 00:18:43.760]  當我哋去回應上帝帶我哋去新嘅地方
[00:18:43.760 --> 00:18:45.360]  新嘅體驗嘅時候
[00:18:45.360 --> 00:18:49.760]  嗰種奇妙我相信你都經歷過
[00:18:49.760 --> 00:18:51.960]  美德喺晚年嘅時候
[00:18:51.960 --> 00:18:54.640]  就寫咗一句好重要嘅說話
[00:18:54.640 --> 00:18:58.960]  成為我哋今日一個新地方嘅提醒
[00:19:02.520 --> 00:19:05.960]  回想比德你會見到咩呀?
[00:19:05.960 --> 00:19:09.720]  或者我自己人到中年嘅時候
[00:19:09.720 --> 00:19:12.560]  我常常都會諗吓一樣嘢
[00:19:12.560 --> 00:19:15.960]  當初覺得唔好嘅嘢
[00:19:15.960 --> 00:19:18.880]  但係有時到頭來
[00:19:18.880 --> 00:19:21.000]  以為自己嘅失敗
[00:19:21.000 --> 00:19:24.280]  反而最尾都變成一個美好
[00:19:24.280 --> 00:19:27.080]  又或者好似呢度寫住
[00:19:27.080 --> 00:19:30.040]  人生好多好美好嘅嘢
[00:19:30.040 --> 00:19:35.240]  都源自於當初你以為自己嘅失敗
[00:19:35.240 --> 00:19:38.040]  或喺後生嘅你
[00:19:38.040 --> 00:19:40.120]  仲喺個過程當中
[00:19:40.120 --> 00:19:42.920]  但係唔同嘅歷練
[00:19:42.920 --> 00:19:46.280]  會讓我哋再一次提醒
[00:19:46.280 --> 00:19:50.480]  可能我哋當初係太自以為是
[00:19:50.480 --> 00:19:52.840]  但係當我哋經歷咗之後
[00:19:52.840 --> 00:19:55.440]  苦難重來我哋都唔怕吃
[00:19:55.440 --> 00:20:00.040]  但係喺過程當中我哋更加認識自己
[00:20:00.040 --> 00:20:01.640]  更加認識上帝
[00:20:01.640 --> 00:20:05.000]  更加認識上帝同我哋之間嘅一種關係
[00:20:05.000 --> 00:20:08.560]  嗰種係好美好嘅事情
[00:20:08.560 --> 00:20:11.680]  所以當我哋要去一啲新地方
[00:20:11.680 --> 00:20:14.800]  當我哋覺得好似覺得
[00:20:14.800 --> 00:20:16.600]  好失敗嘅時候
[00:20:16.600 --> 00:20:22.360]  反轉頭我哋會見到美好嘅事
[00:20:22.360 --> 00:20:25.960]  今日講題係你願意去新地方嗎?
[00:20:25.960 --> 00:20:29.200]  呢個係一個問號嚟嘅
[00:20:29.200 --> 00:20:35.160]  我唔知你係一個鍾唔鍾意改變嘅人
[00:20:35.160 --> 00:20:40.680]  或許你從開初就同Flo Church一齊同行
[00:20:40.680 --> 00:20:43.520]  2018年8月25號
[00:20:43.520 --> 00:20:47.520]  係我哋第一次回魂夜嘅聚會
[00:20:47.520 --> 00:20:50.640]  之後我哋辦咗三次
[00:20:50.640 --> 00:20:52.640]  頭尾三次嘅大型聚會
[00:20:52.640 --> 00:20:55.640]  去到12月8號我哋開咗一次崇拜
[00:20:55.640 --> 00:20:56.840]  係禮拜六晚
[00:20:56.840 --> 00:21:00.400]  就係而家我哋喺希伯倫堂嘅聚會點
[00:21:00.400 --> 00:21:01.960]  開咗第一次
[00:21:01.960 --> 00:21:04.360]  之後2019年1月19號
[00:21:04.360 --> 00:21:07.040]  就喺石劫尾
[00:21:07.040 --> 00:21:09.440]  神智會石劫尾堂呢個新地方
[00:21:09.440 --> 00:21:12.280]  我哋開始我哋第一堂崇拜
[00:21:12.280 --> 00:21:14.800]  直到如今
[00:21:14.800 --> 00:21:19.600]  我哋走過網上嘅路
[00:21:19.600 --> 00:21:21.320]  好多嘅唔容易
[00:21:21.320 --> 00:21:23.720]  走過好多疫情嘅困難
[00:21:23.720 --> 00:21:26.920]  我哋去過好多新地方
[00:21:26.920 --> 00:21:29.520]  Within Everywhere好似今日咁樣
[00:21:29.520 --> 00:21:33.040]  就係我哋去新地方
[00:21:33.040 --> 00:21:36.280]  去迎接唔同嘅適應
[00:21:36.280 --> 00:21:39.960]  從來每一次喺一個新嘅環境當中
[00:21:39.960 --> 00:21:42.440]  我哋都會有好多挑戰
[00:21:42.440 --> 00:21:44.240]  但係我哋一班敬拜隊
[00:21:44.240 --> 00:21:45.040]  一班牧者
[00:21:45.040 --> 00:21:47.200]  一班行政同工
[00:21:47.200 --> 00:21:49.000]  我哋開咗唔同嘅會
[00:21:49.000 --> 00:21:50.720]  開咗唔同嘅協調
[00:21:50.720 --> 00:21:52.440]  為嘅事就係
[00:21:52.440 --> 00:21:54.520]  我哋真係好希望
[00:21:54.520 --> 00:21:57.000]  讓會眾一齊去明白
[00:21:57.000 --> 00:21:58.640]  我哋嘅信仰係
[00:21:58.640 --> 00:22:01.440]  Within Everywhere
[00:22:01.440 --> 00:22:04.160]  這是天賦世界
[00:22:04.160 --> 00:22:08.240]  每一個地方我哋都可以敬拜上帝
[00:22:08.240 --> 00:22:10.720]  你願意去新地方嗎?
[00:22:10.720 --> 00:22:12.720]  我願意
[00:22:20.000 --> 00:22:22.000]  六年
[00:22:22.000 --> 00:22:26.000]  好多難處
[00:22:26.000 --> 00:22:28.000]  好多唔容易嘅地方
[00:22:28.000 --> 00:22:30.000]  但係我哋記住
[00:22:30.000 --> 00:22:34.000]  上帝仍然俾我哋有生命氣息
[00:22:34.000 --> 00:22:37.000]  上帝仍然俾我哋有活著嘅能力
[00:22:37.000 --> 00:22:39.000]  上帝仍然俾好多弟兄姊妹
[00:22:39.000 --> 00:22:41.000]  有唔同嘅恩賜能力
[00:22:41.000 --> 00:22:42.000]  我哋嘅配搭
[00:22:42.000 --> 00:22:44.000]  我哋嘅連繫
[00:22:44.000 --> 00:22:48.000]  就係讓我哋去認識新嘅自己
[00:22:48.000 --> 00:22:50.000]  新嘅地方
[00:22:50.000 --> 00:22:52.000]  新嘅機遇
[00:22:52.000 --> 00:22:54.000]  新嘅敬拜群體
[00:22:54.000 --> 00:22:57.000]  今天我相信有唔同弟兄姊妹
[00:22:57.000 --> 00:22:59.000]  係第一次嚟
[00:22:59.000 --> 00:23:02.000]  但係你哋同我哋係一樣
[00:23:02.000 --> 00:23:05.000]  我哋都係同餅同杯
[00:23:05.000 --> 00:23:08.000]  一齊藉著聖餐去彼此連繫
[00:23:08.000 --> 00:23:11.000]  我哋願意去新嘅地方
[00:23:11.000 --> 00:23:13.000]  一齊敬拜
[00:23:13.000 --> 00:23:16.000]  仲記得當第一次講
[00:23:16.000 --> 00:23:19.000]  6月20號我哋去沙田區
[00:23:19.000 --> 00:23:22.000]  CUP1伊達地方去敬拜嘅時候
[00:23:22.000 --> 00:23:25.000]  我第二日去咗一間教會講道
[00:23:25.000 --> 00:23:27.000]  就係喺馬鞍山區
[00:23:27.000 --> 00:23:33.000]  嗰間堂會嘅弟兄姊妹同我講
[00:23:33.000 --> 00:23:36.000]  潘Sir 昨晚我聽你報告
[00:23:36.000 --> 00:23:40.000]  話去沙田區
[00:23:40.000 --> 00:23:43.000]  終於都嚟到沙田
[00:23:43.000 --> 00:23:46.000]  係呀
[00:23:46.000 --> 00:23:48.000]  真係
[00:23:48.000 --> 00:23:51.000]  大家一齊體會 一齊去經歷
[00:23:51.000 --> 00:23:53.000]  教會係一間
