
[00:00:00.000 --> 00:00:02.000]  四位姐妹平安
[00:01:21.900 --> 00:01:23.900]  但真的離我很遠
[00:01:23.900 --> 00:01:25.900]  上妝是什麼
[00:01:25.900 --> 00:01:27.900]  大學生的時候
[00:01:27.900 --> 00:01:30.900]  成為不同組織的妝員
[00:01:30.900 --> 00:01:33.900]  我聽到月題上妝的時候
[00:01:33.900 --> 00:01:34.900]  第一刻的感覺就是
[00:01:34.900 --> 00:01:36.900]  哇 這麼熱血
[00:01:36.900 --> 00:01:38.900]  可能有些電影姊妹沒有上過妝
[00:01:38.900 --> 00:01:40.900]  剛才好像只有一個手舉手
[00:01:40.900 --> 00:01:41.900]  上過妝
[00:01:41.900 --> 00:01:42.900]  那OK了
[00:01:42.900 --> 00:01:44.900]  我真的不會走路
[00:01:44.900 --> 00:01:46.900]  因為我都沒有上妝
[00:01:46.900 --> 00:01:47.900]  真的沒有上妝
[00:01:47.900 --> 00:01:49.900]  但是我覺得一聽到上妝
[00:01:49.900 --> 00:01:51.900]  就覺得跟熱血扯上關係
[00:01:51.900 --> 00:01:53.900]  為什麼呢
[00:01:53.900 --> 00:01:55.900]  因為我一想起當年
[00:01:55.900 --> 00:01:58.900]  剛轉二字頭的時候
[00:01:58.900 --> 00:02:00.900]  讀大學
[00:02:00.900 --> 00:02:05.900]  讀大學要有註冊
[00:02:05.900 --> 00:02:07.900]  當年我讀浸會大學
[00:02:07.900 --> 00:02:09.900]  這間屋邨學校
[00:02:09.900 --> 00:02:14.900]  是這樣說的
[00:02:14.900 --> 00:02:15.900]  現在不是這樣說的嗎
[00:02:15.900 --> 00:02:16.900]  村屋?
[00:02:16.900 --> 00:02:17.900]  Anyway 沒關係
[00:02:17.900 --> 00:02:19.900]  總之浸會大學
[00:02:19.900 --> 00:02:22.900]  我一進去
[00:02:22.900 --> 00:02:23.900]  大家記得
[00:02:23.900 --> 00:02:24.900]  如果你有印象
[00:02:24.900 --> 00:02:26.900]  浸會大學有條樓梯
[00:02:26.900 --> 00:02:27.900]  我還沒去樓梯的時候
[00:02:27.900 --> 00:02:29.900]  已經聽到那群人
[00:02:29.900 --> 00:02:30.900]  那群人
[00:02:30.900 --> 00:02:32.900]  其實剛才主令
[00:02:32.900 --> 00:02:34.900]  想我們一起Damn Cheers
[00:02:34.900 --> 00:02:36.900]  大家剛才氣氛一般
[00:02:36.900 --> 00:02:38.900]  因為我們距離很遠
[00:02:38.900 --> 00:02:39.900]  是吧
[00:02:39.900 --> 00:02:41.900]  我就聽到那些人
[00:02:41.900 --> 00:02:42.900]  在Damn Cheers
[00:02:42.900 --> 00:02:45.900]  我的學系簡稱COMM
[00:02:45.900 --> 00:02:47.900]  Damn Cheers是怎樣的呢
[00:02:47.900 --> 00:02:49.900]  有個人說Give me a C
[00:02:49.900 --> 00:02:51.900]  其他人就C
[00:02:51.900 --> 00:02:52.900]  是這樣的
[00:02:52.900 --> 00:02:54.900]  你註冊
[00:02:54.900 --> 00:02:55.900]  我這些freshman
[00:02:55.900 --> 00:02:57.900]  去註冊沒什麼特別
[00:02:57.900 --> 00:02:59.900]  有些師兄師姐很熱切地說
[00:02:59.900 --> 00:03:00.900]  歡迎你
[00:03:00.900 --> 00:03:01.900]  你可以來這裡
[00:03:01.900 --> 00:03:02.900]  Kitty Club
[00:03:02.900 --> 00:03:03.900]  但最熱血的是什麼呢
[00:03:03.900 --> 00:03:04.900]  最熱血的是
[00:03:04.900 --> 00:03:06.900]  明明師兄師姐在介紹你
[00:03:06.900 --> 00:03:08.900]  讓你知道這間學校是什麼
[00:03:08.900 --> 00:03:09.900]  那裡是什麼
[00:03:09.900 --> 00:03:10.900]  你要去哪裡上課
[00:03:10.900 --> 00:03:11.900]  Kitty Club 什麼都好
[00:03:11.900 --> 00:03:12.900]  突然有個人說
[00:03:12.900 --> 00:03:14.900]  Give me a C
[00:03:14.900 --> 00:03:16.900]  全世界會放下
[00:03:16.900 --> 00:03:18.900]  手頭上的私人註冊
[00:03:18.900 --> 00:03:22.900]  全世界會放下手頭上的私人註冊
[00:03:22.900 --> 00:03:25.900]  我立刻拉下咪高峰
[00:03:25.900 --> 00:03:27.900]  不單止
[00:03:27.900 --> 00:03:28.900]  不單止
[00:03:28.900 --> 00:03:30.900]  還要叫我一起私人註冊
[00:03:30.900 --> 00:03:34.900]  就是他一邊放下手頭上的私人註冊
[00:03:34.900 --> 00:03:37.900]  你們沒有人做的
[00:03:37.900 --> 00:03:40.900]  證明你們已經不熱血了
[00:03:40.900 --> 00:03:41.900]  有些人轉頭
[00:03:41.900 --> 00:03:43.900]  別搞我了
[00:03:43.900 --> 00:03:46.900]  想當這些年輕人做的
[00:03:46.900 --> 00:03:49.900]  這些記憶太模糊了
[00:03:49.900 --> 00:03:51.900]  當年看著這些人大叫
[00:03:51.900 --> 00:03:52.900]  我自己也有叫
[00:03:52.900 --> 00:03:54.900]  因為我當年也很年輕
[00:03:54.900 --> 00:03:55.900]  剛好轉移至頭
[00:03:55.900 --> 00:03:57.900]  但現在我沒有了
[00:03:57.900 --> 00:03:58.900]  現在回想起來
[00:03:58.900 --> 00:04:00.900]  覺得很瘋狂又好笑
[00:04:00.900 --> 00:04:02.900]  我們上課
[00:04:02.900 --> 00:04:04.900]  似乎與我們無關
[00:04:04.900 --> 00:04:06.900]  那些人太熱血了
[00:04:06.900 --> 00:04:08.900]  可以不眠不休地開AGM
[00:04:08.900 --> 00:04:09.900]  可以不上學
[00:04:09.900 --> 00:04:12.900]  去酒堂處理那些裝模
[00:04:12.900 --> 00:04:14.900]  有很多活動去做
[00:04:14.900 --> 00:04:17.900]  但自己的GPA是被解僱了
[00:04:17.900 --> 00:04:18.900]  對吧
[00:04:18.900 --> 00:04:21.900]  然後說自己的學期只有1.9
[00:04:21.900 --> 00:04:22.900]  然後心想
[00:04:22.900 --> 00:04:24.900]  你自己選擇的
[00:04:24.900 --> 00:04:26.900]  是這樣的
[00:04:26.900 --> 00:04:31.900]  上課是一種那些年輕人的天真純情
[00:04:31.900 --> 00:04:35.900]  有一種年少無知的傻勁
[00:04:35.900 --> 00:04:37.900]  還有一種
[00:04:37.900 --> 00:04:39.900]  已經與我無關
[00:04:39.900 --> 00:04:41.900]  那種唏噓
[00:04:41.900 --> 00:04:44.900]  想裝的是那些小孩子不懂事
[00:04:44.900 --> 00:04:46.900]  讀書不讀
[00:04:46.900 --> 00:04:47.900]  去玩
[00:04:47.900 --> 00:04:49.900]  現在還想裝嗎
[00:04:49.900 --> 00:04:51.900]  別搞笑了
[00:04:51.900 --> 00:04:53.900]  想裝這個月題
[00:04:53.900 --> 00:04:55.900]  我想似乎是應該
[00:04:55.900 --> 00:04:59.900]  想用我們當年那股天真傻氣
[00:04:59.900 --> 00:05:01.900]  青春無敵
[00:05:01.900 --> 00:05:03.900]  無限熱血
[00:05:03.900 --> 00:05:05.900]  去喚醒我們今天那麼多個
[00:05:05.900 --> 00:05:09.900]  那種又冷靜又成熟的心靈
[00:05:09.900 --> 00:05:12.900]  沒有人跟我一起喊
[00:05:12.900 --> 00:05:14.900]  剛才主令得很厲害
[00:05:14.900 --> 00:05:16.900]  高歌也沒有人跟他打
[00:05:16.900 --> 00:05:17.900]  我自己也沒有
[00:05:17.900 --> 00:05:19.900]  因為我已經過了二次刀
[00:05:19.900 --> 00:05:23.900]  所以今天跟大家看一個熱血方戰士
[00:05:23.900 --> 00:05:25.900]  保羅和他的莊園
[00:05:25.900 --> 00:05:27.900]  他的宣教團隊
[00:05:27.900 --> 00:05:29.900]  希望可以從他的熱血
[00:05:29.900 --> 00:05:33.900]  激發我們那個冷靜又成熟的心
[00:05:33.900 --> 00:05:34.900]  一起去做一些事
[00:05:34.900 --> 00:05:36.900]  今天我們看保羅
[00:05:36.900 --> 00:05:37.900]  我忘記了
[00:05:37.900 --> 00:05:38.900]  Damn cheers
[00:05:38.900 --> 00:05:40.900]  跟大家看保羅
[00:05:40.900 --> 00:05:42.900]  保羅沒理由不是熱血的代表
[00:05:42.900 --> 00:05:43.900]  還沒出
[00:05:43.900 --> 00:05:44.900]  不好意思
[00:05:44.900 --> 00:05:46.900]  由他還沒開始信耶穌
[00:05:46.900 --> 00:05:48.900]  他已經很熱血
[00:05:48.900 --> 00:05:52.900]  他到處找高官拿許可證去抓基督徒
[00:05:52.900 --> 00:05:54.900]  抓到大家都怕了他
[00:05:54.900 --> 00:05:56.900]  然後在第九章
[00:05:56.900 --> 00:05:58.900]  在大晚色遇見主之後
[00:05:58.900 --> 00:06:02.900]  他變成為主癲狂的熱血方戰士
[00:06:02.900 --> 00:06:04.900]  說他的勇士是因為保羅
[00:06:04.900 --> 00:06:05.900]  為了傳福音
[00:06:05.900 --> 00:06:07.900]  他甚至被人抓
[00:06:07.900 --> 00:06:08.900]  被人打
[00:06:08.900 --> 00:06:09.900]  甚至軟禁
[00:06:09.900 --> 00:06:13.900]  但無論什麼警方保羅都繼續傳福音
[00:06:13.900 --> 00:06:15.900]  熱血到今天跟大家看這段經文
[00:06:15.900 --> 00:06:17.900]  他被人說他和他的莊園
[00:06:17.900 --> 00:06:19.900]  即是他的短宣隊的人
[00:06:19.900 --> 00:06:21.900]  是搞亂天下的人
[00:06:21.900 --> 00:06:23.900]  天下都搞得亂
[00:06:23.900 --> 00:06:25.900]  就不可能不熱血
[00:06:25.900 --> 00:06:26.900]  做了什麼呢
[00:06:26.900 --> 00:06:27.900]  我們看一看這段經文
[00:06:27.900 --> 00:06:28.900]  十七章
[00:06:28.900 --> 00:06:30.900]  《自由行主》十七章一至四節
[00:06:30.900 --> 00:06:32.900]  保羅和西拉經過暗非波利亞
[00:06:32.900 --> 00:06:33.900]  波羅尼亞
[00:06:33.900 --> 00:06:34.900]  來貼殺羅尼加
[00:06:34.900 --> 00:06:36.900]  那裡有猶太人的會堂
[00:06:36.900 --> 00:06:38.900]  保羅就照他素常的規矩進去
[00:06:38.900 --> 00:06:40.900]  一連三個安息日
[00:06:40.900 --> 00:06:42.900]  用聖經和他們辯論
[00:06:42.900 --> 00:06:44.900]  講解神明基督必須受害
[00:06:44.900 --> 00:06:46.900]  從死裡復活
[00:06:46.900 --> 00:06:48.900]  又說我所傳與你們的這位耶穌
[00:06:48.900 --> 00:06:50.900]  就是基督
[00:06:50.900 --> 00:06:52.900]  他們中間有些人聽了勸
[00:06:52.900 --> 00:06:54.900]  服從保羅和西拉
[00:06:54.900 --> 00:06:56.900]  還有很多虔敬的希利利人
[00:06:56.900 --> 00:06:58.900]  尊貴的婦女都不少
[00:06:58.900 --> 00:07:00.900]  這裡說保羅和西拉
[00:07:00.900 --> 00:07:02.900]  經過暗非波羅尼亞
[00:07:02.900 --> 00:07:04.900]  來貼殺羅尼加
[00:07:04.900 --> 00:07:06.900]  這些地方在哪裡呢
[00:07:06.900 --> 00:07:08.900]  這個地圖大家可以看看
[00:07:08.900 --> 00:07:10.900]  主要是在今天
[00:07:10.900 --> 00:07:12.900]  希臘北部的地方
[00:07:12.900 --> 00:07:14.900]  換言之
[00:07:14.900 --> 00:07:16.900]  福音已經由本來
[00:07:16.900 --> 00:07:20.900]  耶路撒冷所謂中東地區一帶
[00:07:20.900 --> 00:07:22.900]  傳到歐洲
[00:07:22.900 --> 00:07:24.900]  保羅和西拉去到貼殺羅尼加
[00:07:24.900 --> 00:07:26.900]  連續三個星期
[00:07:26.900 --> 00:07:28.900]  拿著聖經 即是他們的舊約
[00:07:28.900 --> 00:07:30.900]  去到猶太人的會堂
[00:07:30.900 --> 00:07:32.900]  當時的人知道
[00:07:32.900 --> 00:07:34.900]  舊約所說的尼塞亞是哪位
[00:07:34.900 --> 00:07:36.900]  就是那位受害從死裡復活的耶穌
[00:07:36.900 --> 00:07:38.900]  第四節他說
[00:07:38.900 --> 00:07:40.900]  有人聽了勸
[00:07:40.900 --> 00:07:42.900]  服從了保羅和西拉
[00:07:42.900 --> 00:07:44.900]  即是跟了他們
[00:07:44.900 --> 00:07:46.900]  加入了他們的行列
[00:07:46.900 --> 00:07:48.900]  當中不單止猶太人
[00:07:48.900 --> 00:07:50.900]  還有希利利人 即是希臘人
[00:07:50.900 --> 00:07:52.900]  尊貴的婦女也不少
[00:07:52.900 --> 00:07:54.900]  保羅和西拉跟人說耶穌
[00:07:54.900 --> 00:07:56.900]  有人信 但也有人不信
[00:07:56.900 --> 00:07:58.900]  五至七節就這樣說
[00:07:58.900 --> 00:08:00.900]  他說那些不信的猶太人
[00:08:00.900 --> 00:08:02.900]  心裡疾到
[00:08:02.900 --> 00:08:04.900]  焦聚了那些使者 匪女
[00:08:04.900 --> 00:08:06.900]  搭伙成群 聳動合成的人
[00:08:06.900 --> 00:08:08.900]  闖進耶穌的家
[00:08:08.900 --> 00:08:10.900]  要將保羅和西拉帶到百姓那裡
[00:08:10.900 --> 00:08:12.900]  找不到他們
[00:08:12.900 --> 00:08:14.900]  就將耶穌和幾個弟兄
[00:08:14.900 --> 00:08:16.900]  拉到地方官那裡
[00:08:16.900 --> 00:08:18.900]  大聲說 搞亂天下的
[00:08:18.900 --> 00:08:20.900]  也都來到這裡
[00:08:20.900 --> 00:08:22.900]  耶穌收留他們 這些人都是違背
[00:08:22.900 --> 00:08:24.900]  該殺的命令 說另有一個
[00:08:24.900 --> 00:08:26.900]  王耶穌
[00:08:26.900 --> 00:08:28.900]  說保羅和他們那群莊園
[00:08:28.900 --> 00:08:30.900]  搞亂天下的是什麼人呢
[00:08:30.900 --> 00:08:32.900]  是這群使者 匪女
[00:08:32.900 --> 00:08:34.900]  這群人是由那群
[00:08:34.900 --> 00:08:36.900]  疾到的猶太人
[00:08:36.900 --> 00:08:38.900]  請回來的 或者買回來的
[00:08:38.900 --> 00:08:40.900]  他們疾到保羅
[00:08:40.900 --> 00:08:43.900]  於是用這些所謂下三流的方法
[00:08:43.900 --> 00:08:46.900]  找那群爛仔 黑社會來搞事
[00:08:46.900 --> 00:08:48.900]  聖經形容他們是聳動合成
[00:08:48.900 --> 00:08:50.900]  聳動合成
[00:08:50.900 --> 00:08:52.900]  這裡是不是這樣寫
[00:08:52.900 --> 00:08:54.900]  聳動合成 新漢語另一個聖經
[00:08:54.900 --> 00:08:56.900]  基本就譯作引起騷動
[00:08:56.900 --> 00:08:58.900]  擺明搞事
[00:08:58.900 --> 00:09:00.900]  這群人本身
[00:09:00.900 --> 00:09:02.900]  可以說是賊喊捉賊
[00:09:02.900 --> 00:09:04.900]  明明自己搞事
[00:09:04.900 --> 00:09:07.900]  大聲和貼薩羅尼加城的人說
[00:09:07.900 --> 00:09:09.900]  保羅和西拉這群人
[00:09:09.900 --> 00:09:11.900]  是搞亂天下的人
[00:09:11.900 --> 00:09:13.900]  而且他們還行私刑
[00:09:13.900 --> 00:09:15.900]  闖入民居 耶穌的家
[00:09:15.900 --> 00:09:17.900]  保羅和西拉應該
[00:09:17.900 --> 00:09:19.900]  在他們家舉行聚會
[00:09:19.900 --> 00:09:21.900]  但他們找不到保羅和西拉
[00:09:21.900 --> 00:09:23.900]  抓不到他們 就抓了
[00:09:23.900 --> 00:09:25.900]  耶穌和一群兄弟
[00:09:25.900 --> 00:09:27.900]  去到官場受審
[00:09:27.900 --> 00:09:29.900]  搞亂天下是什麼意思呢
[00:09:29.900 --> 00:09:31.900]  搞亂天下這個指控
[00:09:31.900 --> 00:09:33.900]  其實很嚴重 如果直譯
[00:09:33.900 --> 00:09:35.900]  其實是指upside down
[00:09:35.900 --> 00:09:37.900]  即是英文 倒轉
[00:09:37.900 --> 00:09:39.900]  天下是什麼意思呢
[00:09:39.900 --> 00:09:41.900]  在路加作者的用法
[00:09:41.900 --> 00:09:45.900]  是指和宗教經濟權力
[00:09:45.900 --> 00:09:47.900]  有關的主權
[00:09:47.900 --> 00:09:49.900]  所以在這裡可以解讀為羅馬帝國
[00:09:49.900 --> 00:09:51.900]  當時的羅馬帝國
[00:09:51.900 --> 00:09:53.900]  就是世界 就是天下
[00:09:53.900 --> 00:09:55.900]  所以第17章第7節
[00:09:55.900 --> 00:09:57.900]  這群市井匪類說
[00:09:57.900 --> 00:09:59.900]  保羅和西拉違背了
[00:09:59.900 --> 00:10:01.900]  該撒的命令 說另有一個王
[00:10:01.900 --> 00:10:03.900]  耶穌 當時的人
[00:10:03.900 --> 00:10:05.900]  一聽到另有一個王的時候
[00:10:05.900 --> 00:10:07.900]  其實他們聯想到什麼呢
[00:10:07.900 --> 00:10:09.900]  是聯想到內戰
[00:10:09.900 --> 00:10:11.900]  聯想到打仗
[00:10:11.900 --> 00:10:13.900]  聯想到改朝換代
[00:10:13.900 --> 00:10:15.900]  等等等等
[00:10:15.900 --> 00:10:17.900]  所以搞亂天下
[00:10:17.900 --> 00:10:19.900]  其實是指他們想推翻羅馬帝國
[00:10:19.900 --> 00:10:21.900]  保羅和西拉
[00:10:21.900 --> 00:10:23.900]  其實從來沒有想過
[00:10:23.900 --> 00:10:25.900]  這些所謂政治章程
[00:10:25.900 --> 00:10:27.900]  沒有打算要搞革命
[00:10:27.900 --> 00:10:29.900]  他們只是想讓人知道
[00:10:29.900 --> 00:10:31.900]  耶穌是尼塞亞
[00:10:31.900 --> 00:10:33.900]  他們只是想宣揚
[00:10:33.900 --> 00:10:35.900]  耶穌的救恩
[00:10:35.900 --> 00:10:37.900]  但這群爛仔就上綱上線
[00:10:37.900 --> 00:10:39.900]  說他們有政治任務
[00:10:39.900 --> 00:10:41.900]  目的很簡單
[00:10:41.900 --> 00:10:43.900]  目的其實就是想這群
[00:10:43.900 --> 00:10:45.900]  嫉妒的猶太人
[00:10:45.900 --> 00:10:47.900]  想用政治原因去威嚇
[00:10:47.900 --> 00:10:49.900]  逼迫保羅和西拉
[00:10:49.900 --> 00:10:51.900]  要他們閉嘴
[00:10:51.900 --> 00:10:53.900]  甚至消失
[00:10:53.900 --> 00:10:55.900]  離開帖薩羅尼加
[00:10:55.900 --> 00:10:57.900]  不要再搞亂他們的會堂
[00:10:57.900 --> 00:10:59.900]  搞亂他們的生活
[00:10:59.900 --> 00:11:01.900]  第八節
[00:11:01.900 --> 00:11:03.900]  那群官員聽到之後有什麼反應呢
[00:11:03.900 --> 00:11:05.900]  第八節說中人和地方官
[00:11:05.900 --> 00:11:07.900]  聽見就驚慌
[00:11:07.900 --> 00:11:09.900]  很奇怪
[00:11:09.900 --> 00:11:11.900]  這群人搞亂天下 但那群官驚慌
[00:11:11.900 --> 00:11:13.900]  為什麼會怕
[00:11:13.900 --> 00:11:15.900]  你可以想像
[00:11:15.900 --> 00:11:17.900]  一個搞事份子
[00:11:17.900 --> 00:11:19.900]  革命家來到自己管轄的地方
[00:11:19.900 --> 00:11:21.900]  其實很大件事
[00:11:21.900 --> 00:11:23.900]  一來很多事情要做
[00:11:23.900 --> 00:11:25.900]  二來如果處理得不好
[00:11:25.900 --> 00:11:29.900]  隨時會牽連自己的前途
[00:11:29.900 --> 00:11:31.900]  第九節
[00:11:31.900 --> 00:11:35.900]  他說他就拿了耶穌和其他人的寶藏
[00:11:35.900 --> 00:11:37.900]  釋放了他們
[00:11:37.900 --> 00:11:39.900]  什麼叫寶藏呢 簡單來說就是保釋金
[00:11:39.900 --> 00:11:41.900]  就是給錢就搞定
[00:11:41.900 --> 00:11:43.900]  擔保不再收留保羅
[00:11:43.900 --> 00:11:45.900]  他們那麼多人
[00:11:45.900 --> 00:11:47.900]  那保羅和西拉去了哪
[00:11:47.900 --> 00:11:49.900]  十七章第十節就說
[00:11:49.900 --> 00:11:51.900]  弟兄們就隨即
[00:11:51.900 --> 00:11:53.900]  在夜間打發
[00:11:53.900 --> 00:11:55.900]  保羅和西拉往比利亞去
[00:11:55.900 --> 00:11:57.900]  保羅和西拉
[00:11:57.900 --> 00:11:59.900]  可能都不想麻煩耶穌
[00:11:59.900 --> 00:12:01.900]  他們其他兄弟
[00:12:01.900 --> 00:12:03.900]  所以連夜離開鐵薩羅尼加
[00:12:03.900 --> 00:12:05.900]  去了一個地方 比利亞
[00:12:05.900 --> 00:12:07.900]  如果我們在這裡看聖經看完
[00:12:07.900 --> 00:12:09.900]  熱血戰士
[00:12:09.900 --> 00:12:11.900]  保羅似乎都一般般熱血
[00:12:11.900 --> 00:12:13.900]  完了
[00:12:13.900 --> 00:12:15.900]  面對搞亂天下的指控
[00:12:15.900 --> 00:12:17.900]  似乎迫不得已要停下他的侍奉
[00:12:17.900 --> 00:12:19.900]  但第十節還有下一句
[00:12:19.900 --> 00:12:21.900]  我故意不寫
[00:12:21.900 --> 00:12:23.900]  下一句就是二人到了
[00:12:23.900 --> 00:12:25.900]  就進入猶太人的會堂
[00:12:25.900 --> 00:12:27.900]  進入會堂
[00:12:27.900 --> 00:12:29.900]  說耶穌
[00:12:29.900 --> 00:12:31.900]  其實是保羅的習慣
[00:12:31.900 --> 00:12:33.900]  他去每一個地方第一件事做的
[00:12:33.900 --> 00:12:35.900]  就是進入猶太人的會堂
[00:12:35.900 --> 00:12:37.900]  跟人說耶穌是誰
[00:12:37.900 --> 00:12:39.900]  但每一次都沒有好下場
[00:12:39.900 --> 00:12:41.900]  第十三章他去到安提阿
[00:12:41.900 --> 00:12:43.900]  又是進入會堂
[00:12:43.900 --> 00:12:45.900]  但最終被人趕走了
[00:12:45.900 --> 00:12:47.900]  可以說是遞解出境
[00:12:47.900 --> 00:12:49.900]  第十四章他去到
[00:12:49.900 --> 00:12:51.900]  以哥廉
[00:12:51.900 --> 00:12:53.900]  又是進入猶太人的會堂
[00:12:53.900 --> 00:12:55.900]  但最終他被人用石頭
[00:12:55.900 --> 00:12:57.900]  打 用暴力對待
[00:12:57.900 --> 00:12:59.900]  第十八章他去到哥林多
[00:12:59.900 --> 00:13:01.900]  又是去到會堂
[00:13:01.900 --> 00:13:03.900]  然後被人毀謗
[00:13:03.900 --> 00:13:05.900]  第十九章第八節
[00:13:05.900 --> 00:13:07.900]  他去到伊弗所
[00:13:07.900 --> 00:13:09.900]  去到伊弗所
[00:13:09.900 --> 00:13:11.900]  十九章的時候去到伊弗所
[00:13:11.900 --> 00:13:13.900]  其實亦都是一樣
[00:13:13.900 --> 00:13:15.900]  這樣的情況被人毀謗
[00:13:15.900 --> 00:13:17.900]  今日看的經文都是
[00:13:17.900 --> 00:13:19.900]  十七章第二節
[00:13:19.900 --> 00:13:21.900]  寫到保羅去到貼薩羅尼加
[00:13:21.900 --> 00:13:23.900]  是怎樣的呢?
[00:13:23.900 --> 00:13:25.900]  是按照他素常的規矩
[00:13:25.900 --> 00:13:27.900]  進入猶太人的會堂
[00:13:27.900 --> 00:13:29.900]  規矩原本的意思不是
[00:13:29.900 --> 00:13:31.900]  有什麼規矩要守
[00:13:31.900 --> 00:13:33.900]  意思本身只是
[00:13:33.900 --> 00:13:35.900]  保羅按照自己的習慣
[00:13:35.900 --> 00:13:37.900]  進入猶太人的會堂
[00:13:37.900 --> 00:13:39.900]  跟別人說耶穌
[00:13:39.900 --> 00:13:41.900]  不過這次下場更厲害
[00:13:41.900 --> 00:13:43.900]  被人政治迫害
[00:13:43.900 --> 00:13:45.900]  說他搞亂天下
[00:13:45.900 --> 00:13:47.900]  保羅其實做了什麼被人說他搞亂天下呢?
[00:13:47.900 --> 00:13:49.900]  保羅其實只是
[00:13:49.900 --> 00:13:51.900]  做他一向做的事
[00:13:51.900 --> 00:13:53.900]  做他素常的習慣
[00:13:53.900 --> 00:13:55.900]  進入會堂說耶穌
[00:13:55.900 --> 00:13:57.900]  大家有沒有想過
[00:13:57.900 --> 00:13:59.900]  原來只是
[00:13:59.900 --> 00:14:01.900]  堅持信仰的日常習慣
[00:14:01.900 --> 00:14:03.900]  是可以厲害到
[00:14:03.900 --> 00:14:05.900]  其他人覺得
[00:14:05.900 --> 00:14:07.900]  你可以搞亂天下
[00:14:07.900 --> 00:14:09.900]  原來堅持
[00:14:09.900 --> 00:14:11.900]  進入會堂說耶穌
[00:14:11.900 --> 00:14:13.900]  是可以有這麼大的影響力
[00:14:13.900 --> 00:14:15.900]  我們一開始想的熱血
[00:14:15.900 --> 00:14:17.900]  可能是轉字頭
[00:14:17.900 --> 00:14:19.900]  二字頭的人
[00:14:19.900 --> 00:14:21.900]  那些年輕人
[00:14:21.900 --> 00:14:23.900]  不顧一切青春天真
[00:14:23.900 --> 00:14:25.900]  薄盡無悔
[00:14:25.900 --> 00:14:27.900]  但保羅讓我們知道原來我們對耶穌基督
[00:14:27.900 --> 00:14:29.900]  對信仰的熱血
[00:14:29.900 --> 00:14:31.900]  不是要做一些驚天地泣
[00:14:31.900 --> 00:14:33.900]  鬼神很厲害
[00:14:33.900 --> 00:14:35.900]  大聲叫的事
[00:14:35.900 --> 00:14:37.900]  原來我們這班人一起
[00:14:37.900 --> 00:14:39.900]  做一些基本的事
[00:14:39.900 --> 00:14:41.900]  做一些自己的習慣
[00:14:41.900 --> 00:14:43.900]  保持自己的日常
[00:14:43.900 --> 00:14:45.900]  保持著
[00:14:45.900 --> 00:14:47.900]  做自己一向做的事
[00:14:47.900 --> 00:14:49.900]  進入會堂說耶穌
[00:14:49.900 --> 00:14:51.900]  就足夠了
[00:14:51.900 --> 00:14:53.900]  足夠到一個點
[00:14:53.900 --> 00:14:55.900]  是可以搞亂天下
[00:14:55.900 --> 00:14:57.900]  什麼叫進入會堂?
[00:14:57.900 --> 00:14:59.900]  進入會堂有可能
[00:14:59.900 --> 00:15:01.900]  會堂有可能
[00:15:01.900 --> 00:15:03.900]  源自於南國滅亡的時候
[00:15:03.900 --> 00:15:05.900]  南國就沒有了
[00:15:05.900 --> 00:15:07.900]  猶太人就被露去巴比倫
