
[00:00:00.000 --> 00:00:05.740]  今天我們會透過一個聖經人物
[00:01:56.400 --> 00:02:00.160]  他自己又回到河的另一邊
[00:02:00.160 --> 00:02:02.880]  我想他一個人需要盤算一下
[00:02:02.880 --> 00:02:04.560]  在明天早上
[00:02:04.560 --> 00:02:09.120]  怎樣去面對那個說要取他命的哥哥
[00:02:09.120 --> 00:02:11.120]  並且他收到一個消息
[00:02:11.120 --> 00:02:16.000]  他哥哥已經帶了四百人來接他回家
[00:02:16.000 --> 00:02:19.200]  瓦國就在這個瓦博道口裏面
[00:02:19.200 --> 00:02:21.120]  去費煞思量
[00:02:21.120 --> 00:02:24.720]  究竟怎樣面對眼前的問題呢
[00:02:24.720 --> 00:02:26.560]  出乎意料之外
[00:02:26.560 --> 00:02:31.040]  首先在午夜來到的不是他哥哥
[00:02:31.040 --> 00:02:33.680]  午夜來到的是一個神秘人
[00:02:33.680 --> 00:02:38.240]  這個那人二話不說就和瓦國大打出手
[00:02:38.240 --> 00:02:40.000]  最後經文記載
[00:02:40.000 --> 00:02:44.080]  這個神秘人似乎敵不過瓦國的死纏爛打
[00:02:44.080 --> 00:02:46.400]  於是問了他叫什麼名字
[00:02:46.400 --> 00:02:48.640]  然後就為他祝福了
[00:02:48.640 --> 00:02:52.160]  大概這個故事我們都有印象
[00:02:52.160 --> 00:02:55.040]  我們開始用倒敘法
[00:02:55.040 --> 00:02:56.480]  究竟打了一晚
[00:02:56.480 --> 00:02:58.160]  拿命搏了一晚
[00:02:58.160 --> 00:03:01.040]  一生追逐祝福的瓦國
[00:03:01.040 --> 00:03:04.800]  他最後在瓦博道口得到什麼呢
[00:03:04.800 --> 00:03:08.320]  我們看看經文28至32字
[00:03:08.320 --> 00:03:10.080]  有四樣東西
[00:03:10.080 --> 00:03:13.920]  第一就是他得到一個新的名字
[00:03:13.920 --> 00:03:16.880]  他原本瓦國的名字叫爪主
[00:03:16.880 --> 00:03:19.040]  用自己的方法去取的
[00:03:19.040 --> 00:03:22.400]  但是那人幫他改了一個新名
[00:03:22.400 --> 00:03:23.920]  叫以色列
[00:03:23.920 --> 00:03:28.160]  他明知往後都有神的元素在裏面
[00:03:28.160 --> 00:03:30.880]  不是純粹只有自己
[00:03:30.880 --> 00:03:32.480]  是有神的元素
[00:03:32.480 --> 00:03:35.200]  和神爭戰有這個元素在裏面
[00:03:35.200 --> 00:03:36.640]  這是第一
[00:03:36.640 --> 00:03:39.520]  第二瓦國一生都追求祝福
[00:03:39.520 --> 00:03:42.640]  騙騙騙都好他都期望祝福
[00:03:42.640 --> 00:03:46.800]  最後他在神秘人手上掌握了祝福
[00:03:46.800 --> 00:03:49.760]  他的祝福是什麼
[00:03:49.760 --> 00:03:52.400]  是一個沒有內容的祝福
[00:03:52.400 --> 00:03:55.920]  他一生想要的那些
[00:03:55.920 --> 00:03:59.120]  神秘人只是給了一個沒有內容的祝福他
[00:03:59.120 --> 00:04:01.520]  記住一樣
[00:04:01.520 --> 00:04:03.440]  換了名字
[00:04:03.440 --> 00:04:04.720]  得到祝福
[00:04:04.720 --> 00:04:07.760]  之後又做了什麼出現
[00:04:07.760 --> 00:04:08.880]  第三
[00:04:08.880 --> 00:04:10.080]  30字
[00:04:10.080 --> 00:04:13.280]  瓦國將這個地方瓦博道口改名為
[00:04:13.280 --> 00:04:17.920]  疲勞依賴 意思是我見了神的面
[00:04:17.920 --> 00:04:20.480]  性命得以保存
[00:04:20.480 --> 00:04:23.120]  原來在這場博弈裏面
[00:04:23.120 --> 00:04:26.160]  他能夠得回的是自己的性命
[00:04:26.160 --> 00:04:28.000]  這是他自己說的
[00:04:28.000 --> 00:04:30.320]  那一次這麼凶險的經歷
[00:04:30.320 --> 00:04:34.800]  他得回的是本來應該失去的性命
[00:04:34.800 --> 00:04:36.240]  這是他得回的
[00:04:36.240 --> 00:04:38.400]  但是他又失去了一樣東西
[00:04:38.400 --> 00:04:41.360]  就是失去了大腿蝸筋
[00:04:41.360 --> 00:04:43.920]  他在那一次的博弈裏面
[00:04:43.920 --> 00:04:46.960]  成為終身的傷殘
[00:04:46.960 --> 00:04:48.720]  打了一晚
[00:04:48.720 --> 00:04:53.360]  你覺得他得多少還是失多少
[00:04:53.360 --> 00:04:55.440]  這條數很難計算
[00:04:55.440 --> 00:05:00.720]  我們嘗試為這段經文做一個簡單的總結
[00:05:00.720 --> 00:05:05.280]  神秘人沒有給瓦國任何很實質的祝福
[00:05:05.280 --> 00:05:08.400]  相比亞伯拉罕 以撒
[00:05:08.400 --> 00:05:11.600]  通常如果是來自神的祝福
[00:05:11.600 --> 00:05:13.600]  是有生畜的祝福
[00:05:13.600 --> 00:05:15.520]  更多兒女的祝福
[00:05:15.520 --> 00:05:17.040]  但是一點都沒有
[00:05:17.040 --> 00:05:19.200]  甚至神秘人沒有幫他解決
[00:05:19.200 --> 00:05:21.760]  他將要面對的難題
[00:05:21.760 --> 00:05:24.480]  只是和他打了一晚
[00:05:24.480 --> 00:05:27.280]  究竟這個神秘人這樣的出現
[00:05:27.280 --> 00:05:31.440]  留給瓦國什麼改變呢
[00:05:31.440 --> 00:05:34.320]  我們開始問問題了
[00:05:34.320 --> 00:05:36.240]  故事我們都熟悉了
[00:05:36.240 --> 00:05:38.400]  這個人為什麼要出現
[00:05:38.400 --> 00:05:40.400]  究竟發生什麼事
[00:05:40.400 --> 00:05:43.680]  令到瓦國往後的人生有這麼大的改變
[00:05:43.680 --> 00:05:46.800]  那管問題沒有解決過
[00:05:46.800 --> 00:05:49.520]  我們嘗試從兩個角度
[00:05:49.520 --> 00:05:52.000]  再次回到瓦伯道口
[00:05:52.000 --> 00:05:55.440]  和大家想一想究竟發生什麼事
[00:05:55.440 --> 00:06:00.320]  就是關於他遇上的哪人和哪件事
[00:06:00.320 --> 00:06:02.400]  先問第一個問題
[00:06:02.400 --> 00:06:06.240]  大家覺得瓦國究竟和哪一個爭戰
[00:06:06.240 --> 00:06:08.240]  哪一個摔跤
[00:06:08.240 --> 00:06:10.240]  你覺得是哪一個
[00:06:10.240 --> 00:06:12.560]  瓦國自己說這個可能
[00:06:12.560 --> 00:06:14.800]  面對面見到神
[00:06:14.800 --> 00:06:17.680]  何西夏書說這個是神的使者
[00:06:17.680 --> 00:06:19.840]  天使
[00:06:19.840 --> 00:06:22.320]  那就是哪一個
[00:06:22.320 --> 00:06:24.480]  如果你留心聽
[00:06:24.480 --> 00:06:27.680]  聖經一直在說這個神秘人
[00:06:27.680 --> 00:06:31.520]  是不想瓦國知道自己是哪一個
[00:06:31.520 --> 00:06:35.360]  對瓦國來說他是不知道這個是哪一個
[00:06:35.360 --> 00:06:38.800]  這個人選擇在午夜突然出現
[00:06:38.800 --> 00:06:41.760]  要趕在黎明前就離開
[00:06:41.760 --> 00:06:44.640]  甚至當瓦國問他叫什麼名字的時候
[00:06:44.640 --> 00:06:47.920]  這個神秘人只是唱了一首國語歌給他聽
[00:06:47.920 --> 00:06:50.080]  「別問我是誰」
[00:06:50.080 --> 00:06:53.520]  希望你知道這首是一首歌
[00:06:53.520 --> 00:06:58.000]  他是刻意不讓瓦國知道自己是誰
[00:06:58.000 --> 00:06:59.920]  為什麼
[00:06:59.920 --> 00:07:02.480]  如果你明白瓦國的人生
[00:07:02.480 --> 00:07:04.960]  他能夠戰勝他哥哥
[00:07:04.960 --> 00:07:06.320]  戰勝他岳父
[00:07:06.320 --> 00:07:07.760]  戰勝他爸爸
[00:07:07.760 --> 00:07:12.160]  是因為他很容易掌握對手的強弱
[00:07:12.160 --> 00:07:15.200]  他每一次和對手博弈的時候
[00:07:15.200 --> 00:07:18.000]  他掌握了他們的弱點
[00:07:18.000 --> 00:07:19.760]  但偏偏這個人
[00:07:19.760 --> 00:07:22.000]  他怎麼來怎麼走
[00:07:22.000 --> 00:07:23.840]  他叫什麼名字什麼樣子
[00:07:23.840 --> 00:07:26.400]  瓦國一點都不知道
[00:07:26.400 --> 00:07:30.560]  神秘人就是讓瓦國明白一件事
[00:07:30.560 --> 00:07:31.840]  你在我面前
[00:07:31.840 --> 00:07:33.760]  你一點都不知道
[00:07:33.760 --> 00:07:36.480]  你是毫無勝算的
[00:07:36.480 --> 00:07:37.920]  神秘人固然神秘
[00:07:37.920 --> 00:07:40.320]  沒有告訴他我是誰
[00:07:40.320 --> 00:07:42.080]  但如果你看經文
[00:07:42.080 --> 00:07:46.480]  神秘人又刻意留下三件很明顯的事
[00:07:46.480 --> 00:07:49.280]  給我們或者給瓦國知道
[00:07:49.280 --> 00:07:50.320]  第一
[00:07:50.320 --> 00:07:54.320]  我們提過瓦國原本是想著一個人
[00:07:54.320 --> 00:07:57.360]  在河的一邊自己想好
[00:07:57.360 --> 00:07:59.760]  拆解那些問題
[00:07:59.760 --> 00:08:03.200]  但那人沒有經瓦國同意
[00:08:03.200 --> 00:08:05.200]  他自己出現
[00:08:05.200 --> 00:08:07.360]  他和瓦國表達
[00:08:07.360 --> 00:08:09.200]  你不是一個人
[00:08:09.200 --> 00:08:10.880]  我會來到
[00:08:10.880 --> 00:08:12.080]  這是第一
[00:08:12.080 --> 00:08:14.240]  他不需要瓦國同意
[00:08:14.240 --> 00:08:16.080]  我已經出現
[00:08:16.080 --> 00:08:17.440]  第二就是
[00:08:17.440 --> 00:08:20.960]  那管神秘人沒有自我介紹
[00:08:20.960 --> 00:08:24.560]  甚至他不告訴瓦國我是誰
[00:08:24.560 --> 00:08:29.440]  但不等於瓦國不知道他是誰
[00:08:29.440 --> 00:08:30.960]  不需要介紹
[00:08:30.960 --> 00:08:34.320]  不等於我們不知道他是誰
[00:08:34.320 --> 00:08:35.840]  不需要講明
[00:08:35.840 --> 00:08:38.240]  但我們卻知道他是誰
[00:08:38.240 --> 00:08:39.920]  這是第二
[00:08:39.920 --> 00:08:41.440]  第三
[00:08:41.440 --> 00:08:45.680]  神秘人沒有為瓦國解決他心裏的煩惱
[00:08:45.680 --> 00:08:51.120]  但卻在瓦國人生裏留下一些很深的記號
[00:08:51.120 --> 00:08:53.520]  以至連他後代都記得
[00:08:53.520 --> 00:08:55.760]  這個人出現過
[00:08:55.760 --> 00:08:58.640]  他沒有解決他即時任何的煩惱
[00:08:58.640 --> 00:09:00.000]  但我出現過
[00:09:00.000 --> 00:09:05.440]  在你人生裏我已經留下一個不能磨滅的記號給你
[00:09:05.440 --> 00:09:06.960]  神秘人很神秘
[00:09:06.960 --> 00:09:10.640]  但他留下的卻是很顯明
[00:09:10.640 --> 00:09:14.800]  究竟又是一回甚麼事呢
[00:09:14.800 --> 00:09:18.800]  我們有沒有一個啞駁到口的經歷
[00:09:18.800 --> 00:09:21.920]  就是那個獨自流淚的晚上
[00:09:21.920 --> 00:09:26.000]  我們都不知道要跟誰說我心裏的難處
[00:09:26.000 --> 00:09:27.680]  我們求助無援
[00:09:27.680 --> 00:09:29.280]  進退兩難
[00:09:29.280 --> 00:09:31.280]  問題將要殺到
[00:09:31.280 --> 00:09:34.080]  我們仍然沒有任何解決辦法
[00:09:34.080 --> 00:09:36.080]  就是那個地方
[00:09:36.080 --> 00:09:39.520]  或者那時真的生命太黑暗
[00:09:39.520 --> 00:09:40.640]  太黑
[00:09:40.640 --> 00:09:42.480]  無力感太重
[00:09:42.480 --> 00:09:45.680]  我們不知道亦都不察覺
[00:09:45.680 --> 00:09:48.880]  那人已經來了
[00:09:48.880 --> 00:09:51.040]  明明你沒有跟人開口
[00:09:51.040 --> 00:09:54.400]  你都沒有跟朋友說過你的事
[00:09:54.400 --> 00:09:58.720]  但你的電話WhatsApp突然間就收到一個問候
[00:09:58.720 --> 00:09:59.760]  喂怎樣呀
[00:09:59.760 --> 00:10:01.200]  很久沒有見了
[00:10:01.200 --> 00:10:03.760]  出來食餐飯好
[00:10:03.760 --> 00:10:06.400]  你都未懂得怎樣回應
[00:10:06.400 --> 00:10:08.720]  心裏面就一震
[00:10:08.720 --> 00:10:13.040]  他未經你同意就已經來到你身邊
[00:10:13.040 --> 00:10:17.680]  明明台上的領事沒有跟你夾過你心裏面的情況
[00:10:17.680 --> 00:10:21.520]  每一位目者講道都沒有徵求你的想法
[00:10:21.520 --> 00:10:26.640]  但上帝的話語就好像一錘一錘地打落你的心裏面
[00:10:26.640 --> 00:10:29.200]  隔壁那個明明睡得很熟
[00:10:29.200 --> 00:10:32.160]  但你已經開始流眼淚
[00:10:32.160 --> 00:10:34.960]  他亦都沒有徵求你的同意
[00:10:34.960 --> 00:10:39.360]  就將你在困局裏面拉出來
[00:10:39.360 --> 00:10:42.880]  頂次會有什麼叫啞駁到口呢
[00:10:42.880 --> 00:10:46.160]  就是當我們仍然不知道發生什麼事
[00:10:46.160 --> 00:10:47.600]  一頭霧水
[00:10:47.600 --> 00:10:53.040]  甚至不懂得跟人解說當時經歷了什麼事
[00:10:53.040 --> 00:10:57.120]  我們已經意會到那人已經在這裏
[00:10:57.120 --> 00:10:58.640]  哪管是他自己
[00:10:58.640 --> 00:11:01.440]  哪管是他差派來的使者
[00:11:01.440 --> 00:11:05.280]  他跟我說你不是一個人
[00:11:05.280 --> 00:11:07.440]  我已經在這裏
[00:11:07.440 --> 00:11:10.480]  就是當我們定神去想一想的時候
[00:11:10.480 --> 00:11:13.280]  那人已經出現
[00:11:13.280 --> 00:11:18.320]  所以第一個問題究竟哪一個跟啞駁爭戰
[00:11:18.320 --> 00:11:26.480]  重點是有一個人跟啞駁在最難過的晚上一起
[00:11:26.480 --> 00:11:28.560]  哪管方法很奇特
[00:11:28.560 --> 00:11:31.680]  哪管啞駁從來沒有想過
[00:11:31.680 --> 00:11:34.080]  但在一個無助的晚上
[00:11:34.080 --> 00:11:36.800]  啞駁連自己進退兩難
[00:11:36.800 --> 00:11:39.760]  是否死路一條都不知道的晚上
[00:11:39.760 --> 00:11:42.960]  哪人已經不請自來
[00:11:42.960 --> 00:11:45.680]  我已經在這裏
[00:11:45.680 --> 00:11:50.160]  啞駁到口就是在說這個故事
[00:11:50.160 --> 00:11:52.080]  在那個晚上
[00:11:52.080 --> 00:11:54.800]  在你沒有辦法開口
[00:11:54.800 --> 00:11:59.120]  他已經差派使者甚至他親身來到
[00:11:59.120 --> 00:12:02.800]  他已經與啞駁同在
[00:12:02.800 --> 00:12:06.160]  並且他不需要跟你交代
[00:12:06.160 --> 00:12:08.560]  我怎麼來我怎麼走
[00:12:08.560 --> 00:12:10.640]  你會意會到
[00:12:10.640 --> 00:12:13.840]  我不需要講明用什麼方法
[00:12:13.840 --> 00:12:16.640]  但你回想這些日子
[00:12:16.640 --> 00:12:19.440]  哪人已經出現
[00:12:19.440 --> 00:12:22.640]  我跟你博弈了一整晚
[00:12:22.640 --> 00:12:25.200]  你不是一個人
[00:12:25.200 --> 00:12:28.240]  這是第一個我再看經文的時候
[00:12:28.240 --> 00:12:30.640]  給自己多一點的體會
[00:12:30.640 --> 00:12:32.160]  你不是一個人
[00:12:32.160 --> 00:12:34.080]  最黑暗的晚上
[00:12:34.080 --> 00:12:35.760]  你都不是一個人
[00:12:35.760 --> 00:12:38.000]  他已經在這裏
[00:12:38.000 --> 00:12:40.000]  然後我們又問第二個問題
[00:12:40.000 --> 00:12:42.880]  關於那事
[00:12:42.880 --> 00:12:45.920]  這個人跟啞駁打了一晚
[00:12:45.920 --> 00:12:47.120]  問一下大家
[00:12:47.120 --> 00:12:50.640]  你覺得最後是誰贏誰輸
[00:12:50.640 --> 00:12:53.200]  誰勝誰負
[00:12:53.200 --> 00:12:55.520]  如果看經文是知道的
[00:12:55.520 --> 00:12:58.080]  啞人只要輕輕一出手
[00:12:58.080 --> 00:13:01.520]  啞駁就變成終身殘廢
[00:13:01.520 --> 00:13:04.400]  但他又跟他打了一整晚
[00:13:04.400 --> 00:13:06.480]  不過最後的時候
[00:13:06.480 --> 00:13:08.640]  啞人又對啞駁說
[00:13:08.640 --> 00:13:12.080]  你與神與人較力都得勝了
[00:13:12.080 --> 00:13:14.080]  又或者你堅持到底
[00:13:14.080 --> 00:13:15.760]  總之你是贏了
[00:13:15.760 --> 00:13:18.320]  那你覺得究竟是啞人贏
[00:13:18.320 --> 00:13:21.360]  還是啞駁贏
[00:13:21.360 --> 00:13:26.240]  對於一生人要重視分勝負的啞駁
[00:13:26.240 --> 00:13:28.720]  你覺得勝敗是否重要
[00:13:28.720 --> 00:13:29.920]  都重要
[00:13:29.920 --> 00:13:31.760]  我們都不能夠很豁達
[00:13:31.760 --> 00:13:34.240]  這些如浮雲
[00:13:34.240 --> 00:13:37.680]  啞駁一生人在追逐他自己想要的東西
[00:13:37.680 --> 00:13:41.040]  勝敗對啞駁來說是很重要的
[00:13:41.040 --> 00:13:42.880]  聖經從來沒有否定過
[00:13:42.880 --> 00:13:46.240]  我們要分勝負論成敗
[00:13:46.240 --> 00:13:48.880]  常常提我們要過得勝的生活
[00:13:48.880 --> 00:13:50.560]  我們都知道的
[00:13:50.560 --> 00:13:52.320]  不過聖經最常提
[00:13:52.320 --> 00:13:54.480]  最常問的一個問題
[00:13:54.480 --> 00:13:56.720]  我們有沒有留心呢
[00:13:56.720 --> 00:13:58.640]  就是你怎樣定義
[00:13:58.640 --> 00:14:01.760]  甚麼叫勝甚麼叫敗
[00:14:01.760 --> 00:14:03.920]  這個才是問題
[00:14:03.920 --> 00:14:06.640]  究竟對啞駁來說
[00:14:06.640 --> 00:14:09.200]  甚麼叫勝甚麼叫敗呢
[00:14:09.200 --> 00:14:13.040]  如果我們單是從世人的角度去看這場博弈
[00:14:13.040 --> 00:14:14.960]  甚麼叫勝負
[00:14:14.960 --> 00:14:16.960]  就是誰倒地不起
[00:14:16.960 --> 00:14:18.480]  那個就是失敗者
[00:14:18.480 --> 00:14:21.120]  誰打中對方多幾拳
[00:14:21.120 --> 00:14:22.880]  最快站起來
[00:14:22.880 --> 00:14:25.280]  就算血流滿面也好
[00:14:25.280 --> 00:14:27.680]  被裁判舉手的那個站得直
[00:14:27.680 --> 00:14:29.120]  那個就是贏
[00:14:29.120 --> 00:14:31.840]  這個是世人分勝負的方法
[00:14:31.840 --> 00:14:34.880]  我們一直都在打這些仗
[00:14:34.880 --> 00:14:36.480]  但如果你看經文
[00:14:36.480 --> 00:14:40.640]  分勝負的方法只有一個
[00:14:40.640 --> 00:14:42.400]  是甚麼
[00:14:42.400 --> 00:14:44.560]  啞人說
[00:14:44.560 --> 00:14:46.000]  我說你贏
[00:14:46.000 --> 00:14:47.520]  你就贏
[00:14:47.520 --> 00:14:50.320]  哪管你被人打到一敗塗地
[00:14:50.320 --> 00:14:52.160]  但當啞人說
[00:14:52.160 --> 00:14:53.600]  你是得勝
[00:14:53.600 --> 00:14:55.600]  你就得勝
[00:14:55.600 --> 00:15:00.240]  這個豈不是我們在信仰裏面最寶貴的價值嗎
[00:15:00.240 --> 00:15:03.280]  曾經啞人來到地上
[00:15:03.280 --> 00:15:08.560]  他演活了一場拯救世人的玩意、遊戲
[00:15:08.560 --> 00:15:11.840]  結果啞人被釘上十字架
[00:15:11.840 --> 00:15:13.680]  世界看著這場戲
[00:15:13.680 --> 00:15:17.600]  大家都說啞人已經完了
[00:15:17.600 --> 00:15:20.640]  但啞人在十字架上卻是說
[00:15:20.640 --> 00:15:22.320]  成了
[00:15:22.320 --> 00:15:24.880]  我們是不是這樣相信的
[00:15:24.880 --> 00:15:29.520]  我們在用甚麼來定義人生的成敗
[00:15:29.520 --> 00:15:32.240]  《聖經》裏面只講一個原則
[00:15:32.240 --> 00:15:34.080]  啞人說
[00:15:34.080 --> 00:15:37.200]  就算你今天被命運打到一敗塗地
[00:15:37.200 --> 00:15:38.880]  一鶴眼淚
[00:15:38.880 --> 00:15:40.480]  求助無援
[00:15:40.480 --> 00:15:42.720]  但當啞人向你說
[00:15:42.720 --> 00:15:44.160]  你是得勝
[00:15:44.160 --> 00:15:46.000]  你就贏
[00:15:46.000 --> 00:15:47.680]  就算你今天活得很風光
[00:15:47.680 --> 00:15:50.240]  你贏盡世界所有掌聲
[00:15:50.240 --> 00:15:51.920]  但啞人對你說
[00:15:51.920 --> 00:15:54.480]  你早早賠上性命
[00:15:54.480 --> 00:15:57.520]  你是輸得一乾二淨
[00:15:57.520 --> 00:15:59.840]  所以當這段經文
[00:15:59.840 --> 00:16:03.840]  去問最後誰成或敗
[00:16:03.840 --> 00:16:06.160]  不是誰得勝的問題
[00:16:06.160 --> 00:16:09.360]  究竟是誰定義得勝
[00:16:09.360 --> 00:16:11.440]  這個我們需要知道
[00:16:11.440 --> 00:16:12.880]  頂尖的我不是想講
[00:16:12.880 --> 00:16:16.080]  世界對成敗的所有定義都是沒有意思
[00:16:16.080 --> 00:16:17.840]  我不是想講這件事
[00:16:17.840 --> 00:16:21.600]  只不過作為屬於啞人的我和你
[00:16:21.600 --> 00:16:24.240]  總不能夠毫不過濾地
[00:16:24.240 --> 00:16:27.840]  照單全收世界的定義
[00:16:27.840 --> 00:16:30.480]  我們仍然需要聆聽
[00:16:30.480 --> 00:16:34.080]  另外一個裁判我生命成敗的人
[00:16:34.080 --> 00:16:36.960]  他最後給我甚麼評價
[00:16:36.960 --> 00:16:41.760]  這就是啞人來到想跟啞哥說的話
[00:16:41.760 --> 00:16:44.640]  你已經被我打到一敗塗地
[00:16:44.640 --> 00:16:48.640]  你雙腿你的腳已經終身傷殘
[00:16:48.640 --> 00:16:50.320]  但我跟你說
[00:16:50.320 --> 00:16:51.840]  你是得勝
[00:16:51.840 --> 00:16:54.000]  你就得勝
[00:16:54.000 --> 00:16:57.520]  這正是成敗的分別
[00:16:57.520 --> 00:17:01.280]  所以當我們再去看啞博道口
[00:17:01.280 --> 00:17:03.280]  一人一事
[00:17:03.280 --> 00:17:05.680]  我們又發現了甚麼呢
[00:17:05.680 --> 00:17:09.520]  我又為這個部份做一個簡單的小結
[00:17:09.520 --> 00:17:14.160]  原來世間上很多事情可能春風得意
[00:17:14.160 --> 00:17:17.920]  但都可以最後將我們狠狠叛倒
[00:17:17.920 --> 00:17:20.480]  令我們一敗塗地
[00:17:20.480 --> 00:17:24.880]  但世間上亦有些事情令我們欲哭無淚
[00:17:24.880 --> 00:17:26.480]  但在這些事情裏面
[00:17:26.480 --> 00:17:30.320]  我們又展現著一種神聖的光輝
[00:17:30.320 --> 00:17:34.960]  在我們生命裏面流露著一些很奇妙的特質
[00:17:34.960 --> 00:17:37.520]  甚麼叫好事 甚麼叫壞事
[00:17:37.520 --> 00:17:40.720]  有時很難去即時判斷
[00:17:40.720 --> 00:17:43.200]  又或者反過來
[00:17:43.200 --> 00:17:49.040]  那個令你頭破血流的不一定是敵人
[00:17:49.040 --> 00:17:52.000]  那個笑面盈盈跟你親嘴的
[00:17:52.000 --> 00:17:54.400]  亦不一定是天使
[00:17:54.400 --> 00:17:56.640]  我們有時很難去區分
[00:17:56.640 --> 00:18:03.040]  那一刻的感受帶來的究竟是賺還是虧
[00:18:03.040 --> 00:18:06.320]  大概經文我們看到這裏
[00:18:06.320 --> 00:18:09.040]  希望大家能夠掌握多一點
[00:18:09.040 --> 00:18:12.880]  究竟在哪一夜 哪人和哪事
[00:18:12.880 --> 00:18:17.040]  究竟發生在雅各身上有甚麼影響呢
[00:18:17.040 --> 00:18:19.840]  現在開始我們計算一下
[00:18:19.840 --> 00:18:23.200]  究竟我們拼搏了這麼多年
[00:18:23.200 --> 00:18:25.360]  雅各拼搏了這麼多年
[00:18:25.360 --> 00:18:29.280]  他最後得來的是甚麼東西
[00:18:29.280 --> 00:18:32.240]  他失去的又是甚麼呢
[00:18:32.240 --> 00:18:35.520]  如果我們熟悉雅各的人生
[00:18:35.520 --> 00:18:40.400]  原來在他二十年前逃亡離開家鄉的時候
[00:18:40.400 --> 00:18:44.080]  神已經跟他第一次在夢裏面相遇
[00:18:44.080 --> 00:18:46.960]  當時雅各跟神開了一個條件
[00:18:46.960 --> 00:18:48.160]  他跟神說
[00:18:48.160 --> 00:18:50.560]  如果你跟我同在
[00:18:50.560 --> 00:18:54.160]  保佑我 給我吃 給我穿
[00:18:54.160 --> 00:18:56.720]  令我平安回到父家
[00:18:56.720 --> 00:19:00.000]  我就必當耶和華是神
[00:19:00.000 --> 00:19:02.560]  很公平啊 逃難嘛
[00:19:02.560 --> 00:19:05.040]  我又不跟神不認識心
[00:19:05.040 --> 00:19:07.840]  你保我命 給我吃 給我穿
[00:19:07.840 --> 00:19:12.160]  給我平安 我就當你是神
[00:19:12.160 --> 00:19:14.160]  二十年過去
[00:19:14.160 --> 00:19:16.160]  雅各沒得吃嗎
[00:19:16.160 --> 00:19:18.160]  雅各沒得穿嗎
[00:19:18.160 --> 00:19:20.160]  但他沒有平安
[00:19:20.160 --> 00:19:22.880]  他不覺得神在身邊
[00:19:22.880 --> 00:19:26.240]  他不斷要追逐更多的寶藏
[00:19:26.240 --> 00:19:27.760]  結果二十年過去
