
[00:00:00.000 --> 00:00:05.000]  難得可以大家一起敬拜榮耀的主
[00:05:45.000 --> 00:05:47.000]  不過我剛才很小聲
[00:05:47.000 --> 00:05:51.000]  他說這樣就對了
[00:05:51.000 --> 00:05:56.000]  我們真的要學 凡事都要學
[00:05:56.000 --> 00:06:00.000]  今天我們生活在香港這個地方
[00:06:00.000 --> 00:06:07.000]  我就發覺有時候我們漸漸失去一種高貴的氣質
[00:06:07.000 --> 00:06:10.000]  甚至目者傳道都會說
[00:06:10.000 --> 00:06:13.000]  這些東西比粗口難聽
[00:06:13.000 --> 00:06:16.000]  於是他就覺得粗口已經不是粗口
[00:06:16.000 --> 00:06:20.000]  用粗口來回應那些比粗口更加惡劣的東西
[00:06:20.000 --> 00:06:23.000]  其實這種邏輯
[00:06:23.000 --> 00:06:29.000]  我就覺得按我們這些敬拜至高主的人
[00:06:29.000 --> 00:06:35.000]  其實都不要輕易地接受這種似是而非的道理
[00:06:35.000 --> 00:06:38.000]  當中有他的情緒我們明白
[00:06:38.000 --> 00:06:43.000]  但當中帶我們往一個更低的層次去
[00:06:43.000 --> 00:06:46.000]  那個張力我們不應該隨便接受
[00:06:46.000 --> 00:06:48.000]  同不同意嗎
[00:06:48.000 --> 00:06:50.000]  有些都覺得不同意
[00:06:50.000 --> 00:06:52.000]  粗口比粗口難聽
[00:06:52.000 --> 00:06:55.000]  你說什麼我明白你說什麼
[00:06:55.000 --> 00:06:58.000]  弟兄們我還有未盡的話
[00:06:58.000 --> 00:07:02.000]  凡是真實的可敬的公義的清潔的
[00:07:02.000 --> 00:07:05.000]  可愛的有美名的
[00:07:05.000 --> 00:07:10.000]  這些東西要經常充滿在我們的心思念裡面
[00:07:10.000 --> 00:07:12.000]  行不行呢
[00:07:12.000 --> 00:07:14.000]  有什麼的德行
[00:07:14.000 --> 00:07:16.000]  有什麼值得讚賞的
[00:07:16.000 --> 00:07:19.000]  這些東西都要照是夢想
[00:07:19.000 --> 00:07:22.000]  你們在我身上所學習
[00:07:22.000 --> 00:07:24.000]  所領受所聽見所看見的
[00:07:24.000 --> 00:07:27.000]  這些事都要去走
[00:07:27.000 --> 00:07:31.000]  下次平安的神就必與我們同在
[00:07:31.000 --> 00:07:33.000]  我希望今晚我們一起在這裡
[00:07:33.000 --> 00:07:36.000]  都是繼續彼此鼓勵
[00:07:36.000 --> 00:07:39.000]  使自己離開這個地方的時候
[00:07:39.000 --> 00:07:41.000]  都會繼續往高處行
[00:07:41.000 --> 00:07:43.000]  雖然你叫做flow church
[00:07:43.000 --> 00:07:46.000]  when you flow, you flow downward
[00:07:46.000 --> 00:07:48.000]  不過事實上我們這個flow
[00:07:48.000 --> 00:07:51.000]  應該不是說一直滑下去
[00:07:51.000 --> 00:07:55.000]  而是在主的活水裡面繼續flow
[00:07:55.000 --> 00:07:57.000]  是不是這樣啊John
[00:07:57.000 --> 00:07:59.000]  是這樣的意思
[00:07:59.000 --> 00:08:01.000]  我們不單止要flow
[00:08:01.000 --> 00:08:03.000]  我們還要float
[00:08:03.000 --> 00:08:05.000]  還要浮得上來
[00:08:05.000 --> 00:08:07.000]  然後我們真的向上游
[00:08:07.000 --> 00:08:11.000]  我們是繼續向上去
[00:08:11.000 --> 00:08:16.000]  今天的經文在哪裡
[00:08:16.000 --> 00:08:17.000]  提摩台
[00:08:17.000 --> 00:08:18.000]  對了
[00:08:18.000 --> 00:08:23.000]  這一段的經文對我來說是很有感覺的
[00:08:23.000 --> 00:08:25.000]  不知道大家有沒有機會
[00:08:25.000 --> 00:08:27.000]  看一個網紅的訪問
[00:08:27.000 --> 00:08:30.000]  就在大埔區的火車站外面
[00:08:30.000 --> 00:08:33.000]  有個妙齡少女來問我
[00:08:33.000 --> 00:08:35.000]  先生請問你人生的座右銘是什麼
[00:08:35.000 --> 00:08:37.000]  我說人若自結鐵離悲戰的事
[00:08:37.000 --> 00:08:40.000]  就必在貴重的器皿成為聖結與比
[00:08:40.000 --> 00:08:42.000]  嚇到他死
[00:08:42.000 --> 00:08:47.000]  然後他竟然在米子的網站播了出來
[00:08:47.000 --> 00:08:50.000]  為他增加了三十多萬的點擊
[00:08:50.000 --> 00:08:53.000]  我也不知道是害了他還是益了他
[00:08:53.000 --> 00:08:57.000]  這一段的經文是我二十二歲的時候
[00:08:57.000 --> 00:09:00.000]  聽一位叫胡恩德先生說的
[00:09:00.000 --> 00:09:03.000]  大家有沒有人聽過胡恩德這三個字
[00:09:03.000 --> 00:09:05.000]  舉手看看
[00:09:05.000 --> 00:09:07.000]  那你年紀也不小
[00:09:07.000 --> 00:09:09.000]  或者你的知識很廣博
[00:09:09.000 --> 00:09:12.000]  胡恩德先生是DBS的old boy
[00:09:12.000 --> 00:09:15.000]  在他的年歲的階段
[00:09:15.000 --> 00:09:17.000]  能夠有這樣的出身
[00:09:17.000 --> 00:09:19.000]  也是很厲害的
[00:09:19.000 --> 00:09:21.000]  很斯文的
[00:09:21.000 --> 00:09:23.000]  說到動都不動的
[00:09:23.000 --> 00:09:26.000]  就說人若自結
[00:09:26.000 --> 00:09:28.000]  就是講書先生這樣說
[00:09:28.000 --> 00:09:31.000]  但是聖靈使用他說的話
[00:09:31.000 --> 00:09:33.000]  在我二十二歲的時候
[00:09:33.000 --> 00:09:35.000]  是深深入我的心
[00:09:35.000 --> 00:09:38.000]  我在二十二歲之前
[00:09:38.000 --> 00:09:40.000]  黑到無可再黑
[00:09:40.000 --> 00:09:42.000]  墮落到無可再墮落
[00:09:42.000 --> 00:09:45.000]  但是主就藉著這一段話
[00:09:45.000 --> 00:09:47.000]  來抓住我的心
[00:09:47.000 --> 00:09:50.000]  我想變
[00:09:50.000 --> 00:09:54.000]  我想成為合主使用的器皿
[00:09:54.000 --> 00:09:56.000]  到底合主使用的器皿
[00:09:56.000 --> 00:09:58.000]  是做金的做銀的
[00:09:58.000 --> 00:10:00.000]  還是做木的做瓦的呢
[00:10:00.000 --> 00:10:03.000]  有些識經者就說一定是做金做銀
[00:10:03.000 --> 00:10:05.000]  沒有人喜歡做木做瓦
[00:10:05.000 --> 00:10:07.000]  有些識經者就說不是
[00:10:07.000 --> 00:10:09.000]  金銀瓦木都不是重要
[00:10:09.000 --> 00:10:11.000]  重要是合用
[00:10:11.000 --> 00:10:14.000]  那我就選擇兼修並蓄
[00:10:14.000 --> 00:10:16.000]  第一可以做金做銀
[00:10:16.000 --> 00:10:18.000]  可以做木做瓦
[00:10:18.000 --> 00:10:20.000]  但是做什麼都好
[00:10:20.000 --> 00:10:21.000]  如果與生俱來
[00:10:21.000 --> 00:10:23.000]  我未必與人那麼好
[00:10:23.000 --> 00:10:24.000]  但是我都知道
[00:10:24.000 --> 00:10:26.000]  無論我及不上人都好
[00:10:26.000 --> 00:10:29.000]  我只要合用就行
[00:10:29.000 --> 00:10:31.000]  主能夠用我就夠了
[00:10:31.000 --> 00:10:34.000]  我覺得這個思想都是不錯的
[00:10:34.000 --> 00:10:36.000]  因為重點其實都不是在說
[00:10:36.000 --> 00:10:40.000]  那個質是去到誰的客觀價值
[00:10:40.000 --> 00:10:43.000]  而是在於那個是不是自結
[00:10:43.000 --> 00:10:45.000]  人若自結
[00:10:45.000 --> 00:10:47.000]  這裡自結脫離卑賤的事
[00:10:47.000 --> 00:10:51.000]  其實重點是在不斷自結的方面
[00:10:51.000 --> 00:10:54.000]  什麼叫卑賤的事呢
[00:10:54.000 --> 00:10:56.000]  當然你可以對號入座
[00:10:56.000 --> 00:10:58.000]  自己想像很多東西
[00:10:58.000 --> 00:11:00.000]  但是按上文下理來說
[00:11:00.000 --> 00:11:04.000]  基本上就是不要聽那些假教師亂說
[00:11:04.000 --> 00:11:06.000]  不要聽那些異端邪說
[00:11:06.000 --> 00:11:12.000]  而是要一路抓緊純正話語的規模
[00:11:12.000 --> 00:11:15.000]  當然人的教導出事的時候
[00:11:15.000 --> 00:11:20.000]  他的生命也同時有不妥的地方
[00:11:20.000 --> 00:11:22.000]  用在我自己身上
[00:11:22.000 --> 00:11:24.000]  我當時年輕的時候就說
[00:11:24.000 --> 00:11:26.000]  我要被主結正
[00:11:26.000 --> 00:11:28.000]  我要脫離那些卑賤的事
[00:11:28.000 --> 00:11:31.000]  我其中一個最卑賤的東西
[00:11:31.000 --> 00:11:34.000]  就是我的廣東話的髒話
[00:11:34.000 --> 00:11:37.000]  是非常有造詣的
[00:11:37.000 --> 00:11:39.000]  我雖然上主一學
[00:11:39.000 --> 00:11:41.000]  但是我上學的時候所說的那些事
[00:11:41.000 --> 00:11:43.000]  是全班沒有人比我厲害的
[00:11:43.000 --> 00:11:45.000]  到我悔改的時候
[00:11:45.000 --> 00:11:47.000]  主連問我感謝主
[00:11:47.000 --> 00:11:49.000]  由那個時候起
[00:11:49.000 --> 00:11:53.000]  我基本上沒有再說過一句廣東話的髒話
[00:11:53.000 --> 00:11:55.000]  當然是每天都說英文
[00:11:55.000 --> 00:11:57.000]  也沒有
[00:11:57.000 --> 00:11:59.000]  我還會潮州話和日本漫畫
[00:11:59.000 --> 00:12:00.000]  不過也沒有
[00:12:00.000 --> 00:12:01.000]  因為說髒話
[00:12:01.000 --> 00:12:04.000]  據說是因為你詞彙不夠用
[00:12:04.000 --> 00:12:06.000]  因為當你詞彙豐富的時候
[00:12:06.000 --> 00:12:08.000]  你的表達力就好了
[00:12:08.000 --> 00:12:10.000]  所以我靠著聖靈的能力
[00:12:10.000 --> 00:12:11.000]  賜我口才
[00:12:11.000 --> 00:12:15.000]  我就不再用這個髒話來表達自己的情緒和意見
[00:12:15.000 --> 00:12:18.000]  引入自結脫離卑賤的事
[00:12:18.000 --> 00:12:20.000]  當然卑賤的事
[00:12:20.000 --> 00:12:23.000]  要計算下去還有很多的
[00:12:23.000 --> 00:12:25.000]  我們有很多髒東西
[00:12:25.000 --> 00:12:29.000]  其中最近一個安息了的Tony Campolo
[00:12:29.000 --> 00:12:31.000]  他說的一個故事
[00:12:31.000 --> 00:12:33.000]  我覺得很值得我們參考
[00:12:33.000 --> 00:12:35.000]  他去到一個教會說
[00:12:35.000 --> 00:12:39.000]  昨晚死了多少的嬰孩
[00:12:39.000 --> 00:12:42.000]  是在這個世界上幾個淒慘
[00:12:42.000 --> 00:12:45.000]  然後你們不給我什麼
[00:12:45.000 --> 00:12:48.000]  他說了這個髒話
[00:12:48.000 --> 00:12:51.000]  那個教會以後就不請他再說了
[00:12:51.000 --> 00:12:53.000]  他接著說你們就是這樣
[00:12:53.000 --> 00:12:56.000]  你們是非不分輕重不分
[00:12:56.000 --> 00:12:59.000]  我說了一個比較粗的英文字
[00:12:59.000 --> 00:13:02.000]  你就覺得我是離經叛道
[00:13:02.000 --> 00:13:08.000]  但是對於死了的幼小的生靈
[00:13:08.000 --> 00:13:11.000]  竟然毫無憐憫的心
[00:13:11.000 --> 00:13:13.000]  你們是什麼人
[00:13:13.000 --> 00:13:16.000]  我覺得這個故事真的很震撼
[00:13:16.000 --> 00:13:18.000]  很值得我們反省
[00:13:18.000 --> 00:13:21.000]  我們要脫離的到底是什麼
[00:13:21.000 --> 00:13:23.000]  異端邪說的事
[00:13:23.000 --> 00:13:25.000]  敗為德行的事
[00:13:25.000 --> 00:13:27.000]  污言穢語的事
[00:13:27.000 --> 00:13:29.000]  好像約翰一書提醒我們
[00:13:29.000 --> 00:13:31.000]  世界上的事肉體的情慾
[00:13:31.000 --> 00:13:32.000]  眼目的情慾
[00:13:32.000 --> 00:13:34.000]  今生的驕傲
[00:13:34.000 --> 00:13:36.000]  這些從世界來的事
[00:13:36.000 --> 00:13:39.000]  這些就是我們要處理的事
[00:13:39.000 --> 00:13:42.000]  我們表面上其實個個都很企理
[00:13:42.000 --> 00:13:44.000]  我們個個都很行
[00:13:44.000 --> 00:13:46.000]  但是在教會裏面
[00:13:46.000 --> 00:13:48.000]  其實是不是都一樣
[00:13:48.000 --> 00:13:50.000]  有很多情慾的事
[00:13:50.000 --> 00:13:52.000]  例如奸淫污衛邪
[00:13:52.000 --> 00:13:53.000]  當敗偶像
[00:13:53.000 --> 00:13:55.000]  仇恨憎競技
[00:13:55.000 --> 00:13:56.000]  恨惱恨
[00:13:56.000 --> 00:13:58.000]  紛爭異端疾渡
[00:13:58.000 --> 00:14:02.000]  醉酒謊言等等
[00:14:02.000 --> 00:14:04.000]  大家都很熟悉這些事
[00:14:04.000 --> 00:14:06.000]  這些字眼
[00:14:06.000 --> 00:14:08.000]  但是在人與人相處
[00:14:08.000 --> 00:14:11.000]  在教會的這個江湖裏面
[00:14:11.000 --> 00:14:13.000]  到底我們自己
[00:14:13.000 --> 00:14:15.000]  是怎樣面對這一切
[00:14:15.000 --> 00:14:16.000]  主耶穌說
[00:14:16.000 --> 00:14:18.000]  從外面進去的
[00:14:18.000 --> 00:14:20.000]  不會污衊人
[00:14:20.000 --> 00:14:22.000]  主有時說話都很直
[00:14:22.000 --> 00:14:24.000]  進去的就會怎樣
[00:14:24.000 --> 00:14:25.000]  出來
[00:14:25.000 --> 00:14:27.000]  但由裏面出來的
[00:14:27.000 --> 00:14:29.000]  才會吵架
[00:14:29.000 --> 00:14:31.000]  我們求主幫助我們
[00:14:31.000 --> 00:14:32.000]  能夠說
[00:14:32.000 --> 00:14:37.000]  主呀 幫我成為聖潔合乎主用
[00:14:37.000 --> 00:14:41.000]  可以預備行各樣的善事
[00:14:41.000 --> 00:14:44.000]  預備行各樣的善事
[00:14:44.000 --> 00:14:45.000]  如果你熟悉聖經
[00:14:45.000 --> 00:14:46.000]  你知道
[00:14:46.000 --> 00:14:49.000]  凡是說到我們被主拯救過來
[00:14:49.000 --> 00:14:51.000]  其實不會無所事事
[00:14:51.000 --> 00:14:53.000]  等上天堂的
[00:14:53.000 --> 00:14:56.000]  而是在我們被主拯救過來之後
[00:14:56.000 --> 00:15:01.000]  就一直要預備行各樣的善事
[00:15:01.000 --> 00:15:04.000]  即是那些邪惡那些敗壞的東西
[00:15:04.000 --> 00:15:06.000]  應該與我們斷絕
[00:15:06.000 --> 00:15:07.000]  應該
[00:15:07.000 --> 00:15:09.000]  但是我活到這把年紀
[00:15:09.000 --> 00:15:12.000]  我發覺我仍然有很多的東西
[00:15:12.000 --> 00:15:14.000]  未曾徹底的斷絕
[00:15:14.000 --> 00:15:15.000]  沒錯
[00:15:15.000 --> 00:15:18.000]  我基本上是有一個
[00:15:18.000 --> 00:15:22.000]  從生得救改變了的經驗
[00:15:22.000 --> 00:15:24.000]  甚至由我那時候
[00:15:24.000 --> 00:15:27.000]  那些俗世的那些的習慣
[00:15:27.000 --> 00:15:29.000]  那些甚至都不是很認真
[00:15:29.000 --> 00:15:31.000]  聖經否定的東西
[00:15:31.000 --> 00:15:33.000]  不過是基督教界否定的東西
[00:15:33.000 --> 00:15:35.000]  我都徹底的離開了
[00:15:35.000 --> 00:15:36.000]  但是我發覺
[00:15:36.000 --> 00:15:37.000]  活到今時今日
[00:15:37.000 --> 00:15:40.000]  有些我內裏面的情慾的東西
[00:15:40.000 --> 00:15:43.000]  我仍然需要主幫助我
[00:15:43.000 --> 00:15:46.000]  來更新改變過來
[00:15:46.000 --> 00:15:47.000]  預備行各樣的善事
[00:15:47.000 --> 00:15:51.000]  其實就是整個人翻天覆地的改變
[00:15:51.000 --> 00:15:53.000]  出黑暗入光明
[00:15:53.000 --> 00:15:55.000]  不再在撒旦的權勢下
[00:15:55.000 --> 00:16:00.000]  不再被罪咎和罪的勢力來控制
[00:16:00.000 --> 00:16:02.000]  行各樣的善事
[00:16:02.000 --> 00:16:05.000]  就是預備行神叫我們所行的
[00:16:05.000 --> 00:16:07.000]  就是作義的奴僕
[00:16:07.000 --> 00:16:09.000]  不作罪的奴僕
[00:16:09.000 --> 00:16:11.000]  就是從當中
[00:16:11.000 --> 00:16:14.000]  從處境裏面不斷的學習
[00:16:14.000 --> 00:16:16.000]  活出耶穌基督的生命
[00:16:16.000 --> 00:16:17.000]  那即是怎樣
[00:16:17.000 --> 00:16:19.000]  待會我都有Q&A的
[00:16:19.000 --> 00:16:21.000]  我希望我講到不要講那麼長
[00:16:21.000 --> 00:16:23.000]  不過有和你有互動的時間
[00:16:23.000 --> 00:16:26.000]  牧師批准就可以了
[00:16:26.000 --> 00:16:28.000]  從我們身體的管理
[00:16:28.000 --> 00:16:30.000]  內心的世界
[00:16:30.000 --> 00:16:31.000]  在家裏面
[00:16:31.000 --> 00:16:33.000]  在社會上
[00:16:33.000 --> 00:16:35.000]  就好像聖經告訴我們
[00:16:35.000 --> 00:16:37.000]  神要我們所做的是甚麼
[00:16:37.000 --> 00:16:39.000]  我們知道的
[00:16:39.000 --> 00:16:40.000]  行公義
[00:16:40.000 --> 00:16:42.000]  好憐憫
[00:16:42.000 --> 00:16:43.000]  全謙卑的心
[00:16:43.000 --> 00:16:45.000]  與主同行
[00:16:45.000 --> 00:16:47.000]  我們求主幫助我們
[00:16:47.000 --> 00:16:49.000]  一生一世
[00:16:49.000 --> 00:16:51.000]  總要做主
[00:16:51.000 --> 00:16:53.000]  叫我們去做的事
[00:16:53.000 --> 00:16:55.000]  成為合主所用的
[00:16:55.000 --> 00:16:57.000]  好不好
[00:16:57.000 --> 00:16:59.000]  不斷的潔淨自己
[00:16:59.000 --> 00:17:02.000]  我最近有一個潔淨的經驗
[00:17:02.000 --> 00:17:05.000]  你家裏有沒有抽油煙機
[00:17:05.000 --> 00:17:08.000]  有沒有人試過洗抽油煙機
[00:17:08.000 --> 00:17:10.000]  你抹就試過了
[00:17:10.000 --> 00:17:12.000]  你真的整件拆出來洗
[00:17:12.000 --> 00:17:14.000]  我想很少人試過
[00:17:14.000 --> 00:17:17.000]  我最近將整件拆出來洗
[00:17:17.000 --> 00:17:20.000]  嘩!真是很難洗
[00:17:20.000 --> 00:17:22.000]  不過我發覺
[00:17:22.000 --> 00:17:25.000]  可能這就是主對陳欣明說的
[00:17:25.000 --> 00:17:27.000]  真是很難洗
[00:17:27.000 --> 00:17:29.000]  求主繼續幫助我們
[00:17:29.000 --> 00:17:32.000]  是都有耐性去洗
[00:17:32.000 --> 00:17:34.000]  第二個我們除了自潔之外
[00:17:34.000 --> 00:17:36.000]  我們還要做甚麼呢
[00:17:36.000 --> 00:17:38.000]  就是要逃避
[00:17:38.000 --> 00:17:40.000]  逃避即是走不透
[00:17:40.000 --> 00:17:43.000]  你試過走得最快是甚麼時候
[00:17:43.000 --> 00:17:47.000]  小弟是一個100公尺的運動員
[00:17:47.000 --> 00:17:49.000]  曾經得到金牌
[00:17:49.000 --> 00:17:52.000]  因為第一名的跌倒了
[00:17:52.000 --> 00:17:55.000]  而且我是70歲和70歲鬥的
[00:17:55.000 --> 00:17:58.000]  所以你不要問我跑了多少秒
[00:17:58.000 --> 00:18:01.000]  但我知道甚麼叫做發力去跑
[00:18:01.000 --> 00:18:03.000]  另外一次發力去跑
[00:18:03.000 --> 00:18:07.000]  最快是1980年11月19日早上7點半
[00:18:07.000 --> 00:18:09.000]  在韓國的機場那裏
[00:18:09.000 --> 00:18:11.000]  因為我的飛機著了火
[00:18:11.000 --> 00:18:13.000]  拼命地跑
[00:18:13.000 --> 00:18:15.000]  但我更加記得
[00:18:15.000 --> 00:18:19.000]  我們需要逃避的是少年的私慾
[00:18:19.000 --> 00:18:24.000]  逃避私慾
[00:18:24.000 --> 00:18:26.000]  即是要逃避
[00:18:26.000 --> 00:18:31.000]  我們不肯走就是我們死得很慘的原因
[00:18:31.000 --> 00:18:33.000]  我們明明知道那件事是壞事
[00:18:33.000 --> 00:18:35.000]  我們不走結果就出事了
[00:18:35.000 --> 00:18:37.000]  知不知道
[00:18:37.000 --> 00:18:40.000]  為甚麼這個男人和那個女人會出事
[00:18:40.000 --> 00:18:42.000]  因為那個女人不是他的老婆
[00:18:42.000 --> 00:18:44.000]  他不走就出事了
[00:18:44.000 --> 00:18:46.000]  他第一眼看到她
[00:18:46.000 --> 00:18:48.000]  一聲有眼神接觸
[00:18:48.000 --> 00:18:51.000]  他第二眼第三眼繼續看下去
[00:18:51.000 --> 00:18:53.000]  不走就出事了
[00:18:53.000 --> 00:18:55.000]  所以各位男人
[00:18:55.000 --> 00:18:57.000]  要操練你的眼睛
[00:18:57.000 --> 00:18:58.000]  要轉得快
[00:18:58.000 --> 00:18:59.000]  好世界
[00:18:59.000 --> 00:19:02.000]  不要呆呆地呆著
