
[00:00:00.000 --> 00:00:03.000]  鄧穎佩
[00:04:34.000 --> 00:04:36.000]  夜漫漫展演
[00:04:36.000 --> 00:04:39.000]  是一件很害怕的事情
[00:04:39.000 --> 00:04:44.000]  門徒驚慌是一件很正常的反應
[00:04:44.000 --> 00:04:47.000]  再加上如果你留意這個故事的背景
[00:04:47.000 --> 00:04:51.000]  你會發現耶穌行在水上的原因是什麼
[00:04:51.000 --> 00:04:54.000]  因為祂錯過了船
[00:04:54.000 --> 00:04:56.000]  我作為長者
[00:04:56.000 --> 00:04:57.000]  我明白
[00:04:57.000 --> 00:05:01.000]  錯過船是很難受的
[00:05:01.000 --> 00:05:02.000]  經文說
[00:05:02.000 --> 00:05:05.000]  眾人散去之後
[00:05:05.000 --> 00:05:08.000]  耶穌就獨自在山上祈禱
[00:05:08.000 --> 00:05:10.000]  到了晚上
[00:05:10.000 --> 00:05:12.000]  祂獨自在水上
[00:05:12.000 --> 00:05:14.000]  船已經離開了
[00:05:14.000 --> 00:05:17.000]  所以祂就遲了
[00:05:17.000 --> 00:05:19.000]  這班船
[00:05:19.000 --> 00:05:22.000]  趕到船上
[00:05:22.000 --> 00:05:25.000]  決定行在水上
[00:05:25.000 --> 00:05:27.000]  其實也不明白
[00:05:27.000 --> 00:05:30.000]  為什麼耶穌不用其他方法
[00:05:30.000 --> 00:05:32.000]  等另一班
[00:05:32.000 --> 00:05:35.000]  或者可以飛過去
[00:05:35.000 --> 00:05:39.000]  或者可以分開兩邊走過去
[00:05:39.000 --> 00:05:41.000]  甚至瞬間轉移
[00:05:41.000 --> 00:05:43.000]  飛過去也可以
[00:05:43.000 --> 00:05:44.000]  當然
[00:05:44.000 --> 00:05:47.000]  走在水上比較有型
[00:05:47.000 --> 00:05:49.000]  當然是有型的
[00:05:49.000 --> 00:05:50.000]  有多有型
[00:05:50.000 --> 00:05:52.000]  我也會強行這樣做
[00:05:52.000 --> 00:05:55.000]  如果只要走幾分鐘的話
[00:05:55.000 --> 00:05:57.000]  但是當你讀聖經的時候
[00:05:57.000 --> 00:05:58.000]  你會發現
[00:05:58.000 --> 00:06:00.000]  其實耶穌在水上走
[00:06:00.000 --> 00:06:03.000]  不是只有幾分鐘的時間
[00:06:03.000 --> 00:06:04.000]  經文說什麼
[00:06:04.000 --> 00:06:07.000]  沿途的船已經走了十多里
[00:06:07.000 --> 00:06:09.000]  十里的路
[00:06:09.000 --> 00:06:14.000]  耶穌要趕船走十多公里的路
[00:06:14.000 --> 00:06:17.000]  所以不是走幾分鐘
[00:06:17.000 --> 00:06:18.000]  展示船數
[00:06:18.000 --> 00:06:20.000]  要走幾個小時
[00:06:20.000 --> 00:06:22.000]  Not cool
[00:06:22.000 --> 00:06:23.000]  Not cool
[00:06:23.000 --> 00:06:25.000]  整件事是不型的
[00:06:25.000 --> 00:06:26.000]  想想
[00:06:26.000 --> 00:06:28.000]  耶穌走了幾個小時
[00:06:28.000 --> 00:06:31.000]  船也沒有人知道
[00:06:31.000 --> 00:06:33.000]  也很不型
[00:06:33.000 --> 00:06:36.000]  不過這個也不是今天重點
[00:06:36.000 --> 00:06:37.000]  總之
[00:06:37.000 --> 00:06:38.000]  大家有沒有發覺
[00:06:38.000 --> 00:06:40.000]  在經文裡面
[00:06:40.000 --> 00:06:41.000]  有一個
[00:06:41.000 --> 00:06:42.000]  我做了一些手腳
[00:06:42.000 --> 00:06:43.000]  大家有沒有發現
[00:06:43.000 --> 00:06:47.000]  有一個我特意做了一些手腳
[00:06:47.000 --> 00:06:49.000]  有沒有一些破綻找到大家
[00:06:49.000 --> 00:06:53.000]  大家看一下經文
[00:06:53.000 --> 00:06:54.000]  有一個破綻
[00:06:54.000 --> 00:06:56.000]  是我做了手腳
[00:06:56.000 --> 00:06:58.000]  看到嗎
[00:06:58.000 --> 00:07:02.000]  是的沒錯
[00:07:02.000 --> 00:07:03.000]  其實其中一段
[00:07:03.000 --> 00:07:05.000]  我沒有加上去
[00:07:05.000 --> 00:07:09.000]  如果你慢慢讀經文
[00:07:09.000 --> 00:07:10.000]  你會發現
[00:07:10.000 --> 00:07:12.000]  馬克福音是一段
[00:07:12.000 --> 00:07:16.000]  我故意隱藏了的插曲當中
[00:07:16.000 --> 00:07:17.000]  沒錯
[00:07:17.000 --> 00:07:18.000]  就是《論經文》下一章
[00:07:18.000 --> 00:07:19.000]  不夠時間
[00:07:19.000 --> 00:07:20.000]  就是這裡
[00:07:20.000 --> 00:07:21.000]  我讀了
[00:07:21.000 --> 00:07:22.000]  預備
[00:07:22.000 --> 00:07:23.000]  1 2 3
[00:07:23.000 --> 00:07:24.000]  耶
[00:07:25.000 --> 00:07:27.000]  主耶和我次氣
[00:07:27.000 --> 00:07:29.000]  請祢讓我從水面上走
[00:07:29.000 --> 00:07:31.000]  並且帶我下去
[00:07:31.000 --> 00:07:32.000]  耶穌說
[00:07:32.000 --> 00:07:33.000]  祢愛我
[00:07:33.000 --> 00:07:34.000]  祢愛我
[00:07:34.000 --> 00:07:35.000]  就從船上下去
[00:07:35.000 --> 00:07:37.000]  再水面上走
[00:07:37.000 --> 00:07:39.000]  表達耶穌愛我
[00:07:39.000 --> 00:07:41.000]  祢將人間風壽大
[00:07:41.000 --> 00:07:42.000]  就愛我
[00:07:42.000 --> 00:07:44.000]  就要尋下去
[00:07:44.000 --> 00:07:45.000]  願耐著說
[00:07:45.000 --> 00:07:47.000]  主啊救我
[00:07:47.000 --> 00:07:48.000]  耶穌說
[00:07:48.000 --> 00:07:49.000]  等神受難
[00:07:49.000 --> 00:07:50.000]  祢答說
[00:07:50.000 --> 00:07:52.000]  祢這小水的人啊
[00:07:52.000 --> 00:07:54.000]  為什麼要怪我呢
[00:07:54.000 --> 00:07:55.000]  好
[00:07:55.000 --> 00:07:56.000]  靜姐妹
[00:07:56.000 --> 00:07:59.000]  原來耶穌走在水面上的故事裡
[00:07:59.000 --> 00:08:00.000]  有一個
[00:08:00.000 --> 00:08:04.000]  馬太福音獨家記載的隱藏彩蛋
[00:08:04.000 --> 00:08:07.000]  就是彼得走在水面上
[00:08:07.000 --> 00:08:08.000]  只有他有
[00:08:08.000 --> 00:08:11.000]  如果你比較三本書的時候
[00:08:11.000 --> 00:08:12.000]  你會發現
[00:08:12.000 --> 00:08:14.000]  這段彼得走在水面上的經文
[00:08:14.000 --> 00:08:17.000]  是他獨家的記載
[00:08:17.000 --> 00:08:20.000]  如果你刪掉這四節經文
[00:08:20.000 --> 00:08:22.000]  不看的話
[00:08:22.000 --> 00:08:24.000]  基本上是一模一樣
[00:08:24.000 --> 00:08:26.000]  跟其他的方書一模一樣
[00:08:26.000 --> 00:08:29.000]  都是耶穌走在水面上的神蹟
[00:08:29.000 --> 00:08:31.000]  但唯獨馬太
[00:08:31.000 --> 00:08:34.000]  是見到這個很特別的彩蛋
[00:08:34.000 --> 00:08:37.000]  就是彼得自己無緣無故
[00:08:37.000 --> 00:08:40.000]  走在水面上的神蹟
[00:08:40.000 --> 00:08:43.000]  為什麼只有馬太福音
[00:08:43.000 --> 00:08:45.000]  來記載這段小事呢
[00:08:45.000 --> 00:08:46.000]  我們不知道
[00:08:46.000 --> 00:08:48.000]  但我們知道
[00:08:48.000 --> 00:08:50.000]  一定有一個很重要的訊息
[00:08:50.000 --> 00:08:52.000]  要告訴我們
[00:08:52.000 --> 00:08:54.000]  故意用這段經文
[00:08:54.000 --> 00:08:58.000]  來告訴我們一個很獨特的意思
[00:08:58.000 --> 00:09:02.000]  我們就慢慢思想一下
[00:09:02.000 --> 00:09:05.000]  這個隱藏彩蛋的經文
[00:09:05.000 --> 00:09:07.000]  首先第一句
[00:09:07.000 --> 00:09:08.000]  彼得說
[00:09:08.000 --> 00:09:09.000]  主如果是你
[00:09:09.000 --> 00:09:12.000]  請叫我從水面上走到你那裡去
[00:09:12.000 --> 00:09:15.000]  跟耶穌走在水面上的神蹟一樣
[00:09:15.000 --> 00:09:17.000]  彼得走在水面上
[00:09:17.000 --> 00:09:20.000]  也是一個不太實用的想法
[00:09:20.000 --> 00:09:25.000]  甚至他比耶穌更加無聊的想法
[00:09:25.000 --> 00:09:28.000]  不知道為什麼彼得會無緣無故這樣想
[00:09:28.000 --> 00:09:30.000]  走弱點
[00:09:30.000 --> 00:09:31.000]  試過又怎樣呢
[00:09:31.000 --> 00:09:34.000]  對他的信仰有什麼益處呢
[00:09:34.000 --> 00:09:38.000]  純粹是一個XGAME的想法
[00:09:38.000 --> 00:09:41.000]  純粹想尋求一些刺激
[00:09:41.000 --> 00:09:42.000]  除了好玩之外
[00:09:42.000 --> 00:09:45.000]  找不到任何信仰屬靈的意義
[00:09:45.000 --> 00:09:47.000]  有什麼信仰好處
[00:09:47.000 --> 00:09:49.000]  不過令我們更加意想不到的是
[00:09:49.000 --> 00:09:51.000]  耶穌竟然說什麼
[00:09:51.000 --> 00:09:52.000]  耶穌說
[00:09:52.000 --> 00:09:54.000]  好啊,你過來吧
[00:09:54.000 --> 00:09:55.000]  耶穌說
[00:09:55.000 --> 00:09:56.000]  為什麼不來呢
[00:09:56.000 --> 00:10:00.000]  過來吧,我們一起走在水面上吧
[00:10:00.000 --> 00:10:02.000]  我們聽過很多這篇講道
[00:10:02.000 --> 00:10:04.000]  很多這樣的教導
[00:10:04.000 --> 00:10:08.000]  行在水面上一個信心的功課
[00:10:08.000 --> 00:10:11.000]  或者突破安書區那些
[00:10:11.000 --> 00:10:15.000]  總之耶穌要讓學習一些信心
[00:10:15.000 --> 00:10:18.000]  讓學校依靠主之說
[00:10:18.000 --> 00:10:20.000]  不過坦白說
[00:10:20.000 --> 00:10:25.000]  我懷疑耶穌其實沒有那麼多議題
[00:10:25.000 --> 00:10:28.000]  耶穌自己走了水面上幾個小時
[00:10:28.000 --> 00:10:30.000]  想著要回來了
[00:10:30.000 --> 00:10:32.000]  誰知道彼得突然說
[00:10:32.000 --> 00:10:33.000]  我可以試一下嗎
[00:10:33.000 --> 00:10:35.000]  失意無神地說想試一下
[00:10:35.000 --> 00:10:37.000]  沒有想過
[00:10:37.000 --> 00:10:40.000]  至少其他方書沒有提過
[00:10:40.000 --> 00:10:43.000]  但是為什麼不來呢
[00:10:43.000 --> 00:10:45.000]  彼得想試一下
[00:10:45.000 --> 00:10:47.000]  那就走吧
[00:10:47.000 --> 00:10:50.000]  這段經文是一個
[00:10:50.000 --> 00:10:55.000]  我自己對上帝工作的一個很開闊的眼界經文
[00:10:55.000 --> 00:10:59.000]  這段耶穌在水面上走的故事
[00:10:59.000 --> 00:11:02.000]  甚至彼得走在水面上的故事
[00:11:02.000 --> 00:11:07.000]  告訴我原來聖經有些東西是這樣的
[00:11:07.000 --> 00:11:11.000]  聖經工作原來也可以是這樣的東西
[00:11:11.000 --> 00:11:13.000]  這段經文告訴我
[00:11:13.000 --> 00:11:20.000]  原來聖經工作不一定純粹是專門去解決一些很現實的問題
[00:11:20.000 --> 00:11:25.000]  也不純粹是為了這個世界的議題而去存在
[00:11:25.000 --> 00:11:26.000]  坦白來說
[00:11:26.000 --> 00:11:33.000]  聖經工作不一定只是圍繞在一些林林總總的人世間的事務而去兜轉
[00:11:33.000 --> 00:11:37.000]  你問耶穌在水面上走有什麼用
[00:11:37.000 --> 00:11:40.000]  你問彼得在水面上走有什麼意義
[00:11:40.000 --> 00:11:44.000]  你問在水面上走完之後世界有什麼改變
[00:11:44.000 --> 00:11:45.000]  沒有的
[00:11:45.000 --> 00:11:48.000]  或者對人類福祉有什麼好處
[00:11:48.000 --> 00:11:49.000]  也沒有的
[00:11:49.000 --> 00:11:53.000]  甚至對彼得自己的生命也沒有什麼特別的好處
[00:11:53.000 --> 00:11:56.000]  那還要是上帝
[00:11:56.000 --> 00:11:58.000]  那還要是什麼呢
[00:11:58.000 --> 00:12:07.000]  但是等於這個世界不單單是被動地去回應現實而存在
[00:12:07.000 --> 00:12:12.000]  我們的生命也不純粹是回應別人的事情而去存在
[00:12:12.000 --> 00:12:15.000]  那還要是上帝的工作
[00:12:15.000 --> 00:12:22.000]  他的生命工作不是純粹去回應你形形異異的事務而去存在
[00:12:22.000 --> 00:12:27.000]  當然上帝可以解決我們很多很多世界上的事務
[00:12:27.000 --> 00:12:32.000]  但是上帝的神蹟也可以超乎我們這些事務
[00:12:32.000 --> 00:12:37.000]  如果你的生活只是忙於解決一些問題
[00:12:37.000 --> 00:12:40.000]  處處都是一些必然性問題的時候
[00:12:40.000 --> 00:12:44.000]  你的生活很快就沒有了這種可能性
[00:12:44.000 --> 00:12:45.000]  我知道的
[00:12:45.000 --> 00:12:49.000]  你現在去面對的那些現實是很現實的事情
[00:12:49.000 --> 00:12:51.000]  那些很必然性的問題
[00:12:51.000 --> 00:12:58.000]  下班、上班、加班、加班、出差、受氣、睡眠不足、累、很累
[00:12:58.000 --> 00:13:04.000]  再過幾年你發現你要供養子女、讀書、照顧父母、供樓之類的
[00:13:04.000 --> 00:13:07.000]  當然上帝會幫助你
[00:13:07.000 --> 00:13:10.000]  上帝會在這些事情上幫助你
[00:13:10.000 --> 00:13:11.000]  你可以祈禱
[00:13:11.000 --> 00:13:16.000]  即是祈求上帝讓你加班,讓你有能耐,加班更加耐一點
[00:13:16.000 --> 00:13:18.000]  你可以祈禱求神讓你…
[00:13:18.000 --> 00:13:21.000]  被老闆罵了之後沒有感覺
[00:13:21.000 --> 00:13:24.000]  可以祈禱明明睡眠不足,也可以頂下去
[00:13:24.000 --> 00:13:30.000]  你可以祈禱放大價,去日本買票買得便宜一點
[00:13:30.000 --> 00:13:32.000]  然後這樣一輩子
[00:13:32.000 --> 00:13:34.000]  你可以這樣祈禱
[00:13:34.000 --> 00:13:39.000]  但是你更加可以這樣來祈禱
[00:13:39.000 --> 00:13:45.000]  求上帝完完全全地改變你現有的生活模式
[00:13:47.000 --> 00:13:49.000]  今日講題的題目
[00:13:49.000 --> 00:13:52.000]  生活束縛還是放手一搏
[00:13:52.000 --> 00:13:55.000]  生活束縛還是放手一搏
[00:13:55.000 --> 00:13:58.000]  我不知道這兩件事是不是一個必然對立的事情
[00:13:58.000 --> 00:14:03.000]  也不知道是不是你現在生命裡面所面對的一些選擇
[00:14:03.000 --> 00:14:06.000]  但是基本上可以聽
[00:14:06.000 --> 00:14:09.000]  上帝在你生命裡面的工作
[00:14:09.000 --> 00:14:18.000]  可以打破你生活的框架
[00:14:18.000 --> 00:14:22.000]  超過現在的局限
[00:14:22.000 --> 00:14:26.000]  搞亂這個世界,捆綁著你所謂的秩序
[00:14:26.000 --> 00:14:31.000]  聽說有時候上帝不一定是在這個框架裡面去解決你的問題
[00:14:31.000 --> 00:14:35.000]  而是想你直接去改變你的框架
[00:14:35.000 --> 00:14:38.000]  不知道大家有沒有試過
[00:14:38.000 --> 00:14:39.000]  應該有的
[00:14:39.000 --> 00:14:42.000]  每個星期崇拜之後有沒有見過這個人
[00:14:42.000 --> 00:14:44.000]  應該大家都見過的
[00:14:44.000 --> 00:14:46.000]  崇拜完之後
[00:14:46.000 --> 00:14:49.000]  由希塘沿著奧斯丁道走到大角落的總站的時候
[00:14:49.000 --> 00:14:52.000]  在尼敦道有一個什麼人
[00:14:52.000 --> 00:14:56.000]  有一個cosplay的女士
[00:14:56.000 --> 00:14:58.000]  戴著口罩
[00:14:58.000 --> 00:15:01.000]  穿著黑白色的女僕服
[00:15:01.000 --> 00:15:03.000]  站在街上
[00:15:03.000 --> 00:15:04.000]  大家都見過的
[00:15:04.000 --> 00:15:06.000]  每個女僕都在
[00:15:06.000 --> 00:15:10.000]  我當時以為她是街頭賣藝扮人
[00:15:10.000 --> 00:15:13.000]  扮人像賺錢的人
[00:15:13.000 --> 00:15:14.000]  原來不是
[00:15:14.000 --> 00:15:17.000]  因為她應該賺不到錢
[00:15:17.000 --> 00:15:19.000]  應該沒有人會給她錢
[00:15:19.000 --> 00:15:22.000]  後來阿迪木姐就試過去問她
[00:15:22.000 --> 00:15:24.000]  跟她聊天
[00:15:24.000 --> 00:15:28.000]  做光
[00:15:28.000 --> 00:15:33.000]  原來她是一個
[00:15:33.000 --> 00:15:35.000]  通常會站到十二點鐘
[00:15:35.000 --> 00:15:37.000]  下班就會這樣
[00:15:37.000 --> 00:15:40.000]  坐地鐵去紅線
[00:15:40.000 --> 00:15:43.000]  換三天走人
[00:15:43.000 --> 00:15:48.000]  她說她不是為了賺錢
[00:15:48.000 --> 00:15:51.000]  她覺得是一種行為藝術
[00:15:51.000 --> 00:15:55.000]  她覺得自己很享受這種行為藝術
[00:15:55.000 --> 00:15:59.000]  她覺得這樣打扮是一件很漂亮的事情
[00:15:59.000 --> 00:16:02.000]  不知道漂亮與否是見仁見智
[00:16:02.000 --> 00:16:05.000]  不過最少她有一個想法
[00:16:05.000 --> 00:16:08.000]  她在實踐她自己的想法
[00:16:08.000 --> 00:16:10.000]  這是真的
[00:16:10.000 --> 00:16:12.000]  最少她在今時今日的香港
[00:16:12.000 --> 00:16:18.000]  她堅持活出她自己認為美麗的生活
[00:16:18.000 --> 00:16:22.000]  這是很值得我去敬佩和欣賞的事情
[00:16:22.000 --> 00:16:24.000]  你有一個想法
[00:16:24.000 --> 00:16:26.000]  你可以實踐你的想法
[00:16:26.000 --> 00:16:29.000]  這是一個很難能可貴的自由
[00:16:29.000 --> 00:16:31.000]  更加是一種優勢
[00:16:31.000 --> 00:16:36.000]  哪怕這是一個很奇怪的想法
[00:16:36.000 --> 00:16:41.000]  耶穌走在水面上的故事
[00:16:41.000 --> 00:16:43.000]  上帝的神蹟
[00:16:43.000 --> 00:16:50.000]  純粹是源於彼得一個很奇怪的想法
[00:16:50.000 --> 00:16:53.000]  彼得能夠走在水面上
[00:16:53.000 --> 00:16:58.000]  純粹因為彼得突然有一個失驚無神的奇怪想法
[00:16:58.000 --> 00:17:00.000]  一個think of the box的想法
[00:17:00.000 --> 00:17:03.000]  一個甚至可以說是超脫現實
[00:17:03.000 --> 00:17:05.000]  很無聊的想法
[00:17:05.000 --> 00:17:14.000]  不過上帝的工作往往正正是源於脫離現實的想法開始
[00:17:14.000 --> 00:17:19.000]  最少這間教會出現也是一樣
[00:17:19.000 --> 00:17:22.000]  一個很奇怪的想法
[00:17:22.000 --> 00:17:23.000]  不如就叫流淌
[00:17:23.000 --> 00:17:24.000]  不如就開
[00:17:24.000 --> 00:17:26.000]  就開了
[00:17:26.000 --> 00:17:31.000]  想法本身是無比的重要
[00:17:31.000 --> 00:17:37.000]  不知道你這一刻有沒有這樣的想法
[00:17:37.000 --> 00:17:40.000]  一個think of the box的想法
[00:17:40.000 --> 00:17:43.000]  可能是以前出現過這樣的想法
[00:17:43.000 --> 00:17:45.000]  然後丟下了
[00:17:45.000 --> 00:17:49.000]  或者是一個理想的事情
[00:17:49.000 --> 00:17:51.000]  或者是一個心願
[00:17:51.000 --> 00:17:54.000]  或者是上帝曾經對你的呼召
[00:17:54.000 --> 00:18:00.000]  不管你不敢對別人說這個非常瘋狂的想法
[00:18:00.000 --> 00:18:04.000]  總之今天可以嘗試再拿出來
[00:18:04.000 --> 00:18:06.000]  好好地去珍惜它
[00:18:06.000 --> 00:18:07.000]  想想它
[00:18:07.000 --> 00:18:12.000]  最少不要太快被現實沖洗掉
[00:18:12.000 --> 00:18:16.000]  生活從來都不會因為環境改變
[00:18:16.000 --> 00:18:18.000]  令到無法忍受
[00:18:18.000 --> 00:18:20.000]  只是缺乏意義和目的
[00:18:20.000 --> 00:18:25.000]  令到我們生活無法忍受
[00:18:25.000 --> 00:18:27.000]  下一個問題
[00:18:27.000 --> 00:18:30.000]  當你擁有這樣的想法的時候
[00:18:30.000 --> 00:18:31.000]  你怎麼做呢
[00:18:31.000 --> 00:18:36.000]  今天我就嘗試拿出三點來跟大家想想怎麼做
[00:18:36.000 --> 00:18:38.000]  大家可以抄下去
[00:18:38.000 --> 00:18:40.000]  三點
[00:18:40.000 --> 00:18:41.000]  看到了嗎
[00:18:41.000 --> 00:18:42.000]  那就說吧
[00:18:42.000 --> 00:18:44.000]  三點
[00:18:44.000 --> 00:18:46.000]  當你有這樣的想法的時候
[00:18:46.000 --> 00:18:50.000]  我們要做的是禱告
[00:18:50.000 --> 00:18:53.000]  禱告是我們第一件要做的事情
[00:18:53.000 --> 00:18:59.000]  特別是當你發現你自己突然間有一個很特別的想法的時候
[00:18:59.000 --> 00:19:01.000]  我們來談談經文吧
[00:19:01.000 --> 00:19:02.000]  亞伯茲,彼得說
[00:19:02.000 --> 00:19:07.000]  主,如果是你,請叫我從水裡面走到你那裡去
[00:19:07.000 --> 00:19:12.000]  請姐妹毫無疑問這是一個彼得的祈禱
[00:19:12.000 --> 00:19:14.000]  不單單是一個祈禱
[00:19:14.000 --> 00:19:19.000]  更加是一個認真、恭敬、鄭重的禱告
[00:19:19.000 --> 00:19:24.000]  你看,這句話是一個極度之恭敬又禮貌的說話
[00:19:24.000 --> 00:19:25.000]  彼得說
