
[00:00:00.000 --> 00:00:04.000]  大英姐妹晚安,我是阿迪
[00:05:45.000 --> 00:05:47.000]  求周濟的
[00:05:47.000 --> 00:05:52.000]  就因他所遇著的事滿心唏奇驚訝
[00:05:52.000 --> 00:05:56.000]  在《使徒行傳》第三章一節這樣說
[00:05:56.000 --> 00:05:57.000]  新初禱告的時候
[00:05:57.000 --> 00:05:59.000]  彼得約翰上聖殿去
[00:05:59.000 --> 00:06:02.000]  當時敬虔的猶太人
[00:06:02.000 --> 00:06:05.000]  每天三次就會去聖殿祈禱
[00:06:05.000 --> 00:06:07.000]  新初就是下午三點
[00:06:07.000 --> 00:06:10.000]  是人流最多的時候
[00:06:10.000 --> 00:06:13.000]  在這個時候很多人經過的時候
[00:06:13.000 --> 00:06:16.000]  就可以給錢周濟他
[00:06:16.000 --> 00:06:19.000]  整件事的過程其實很簡單
[00:06:19.000 --> 00:06:21.000]  使徒看到有需要的人求助
[00:06:21.000 --> 00:06:23.000]  他行了一個神蹟
[00:06:23.000 --> 00:06:27.000]  令到這個素常沒有走過路的人
[00:06:27.000 --> 00:06:30.000]  都能夠又跑又跳
[00:06:30.000 --> 00:06:33.000]  受助者是一個天生行不到路的人
[00:06:33.000 --> 00:06:36.000]  在《使徒行傳》第四章二十二節
[00:06:36.000 --> 00:06:38.000]  說到他已經有四十多歲
[00:06:38.000 --> 00:06:42.000]  就是說他從小到大都是這樣生活的
[00:06:42.000 --> 00:06:44.000]  他行不到路他沒有事情可以做
[00:06:44.000 --> 00:06:49.000]  就是他的朋友將他每一天抬去那個聖殿
[00:06:49.000 --> 00:06:51.000]  就求人給錢他
[00:06:51.000 --> 00:06:52.000]  大家都很熟他
[00:06:52.000 --> 00:06:54.000]  每天都見到他
[00:06:54.000 --> 00:06:57.000]  一直這樣生活了一段很長的時間
[00:06:57.000 --> 00:07:02.000]  第三節他看見彼得
[00:07:02.000 --> 00:07:05.000]  約翰要進殿就求他們周濟
[00:07:05.000 --> 00:07:09.000]  新譯本周濟這個字是施捨的意思
[00:07:09.000 --> 00:07:11.000]  他見到彼得和約翰
[00:07:11.000 --> 00:07:14.000]  他一如以往的看到什麼呢
[00:07:14.000 --> 00:07:18.000]  就是要見到他們就問他們去拿錢
[00:07:18.000 --> 00:07:19.000]  乞求他們給錢
[00:07:19.000 --> 00:07:22.000]  但是《使徒行傳》第二章剛剛說到
[00:07:22.000 --> 00:07:26.000]  就是那幫門徒行了很多神蹟
[00:07:26.000 --> 00:07:27.000]  醫治了很多人
[00:07:27.000 --> 00:07:29.000]  而且講不同的方言
[00:07:29.000 --> 00:07:31.000]  令到很多人信主
[00:07:31.000 --> 00:07:34.000]  當時整幫以色列人猶太人
[00:07:34.000 --> 00:07:37.000]  他們都聽到耶穌和他的使徒
[00:07:37.000 --> 00:07:40.000]  用了行很多的神蹟
[00:07:40.000 --> 00:07:42.000]  他聽過很多的事蹟
[00:07:42.000 --> 00:07:43.000]  神怎樣醫好人
[00:07:43.000 --> 00:07:48.000]  神怎樣去令他只可以走路的這些神蹟
[00:07:50.000 --> 00:07:52.000]  但我現在在想為什麼
[00:07:52.000 --> 00:07:54.000]  他那一刻不是
[00:07:54.000 --> 00:07:57.000]  作者不是描述他去求神醫治他
[00:07:57.000 --> 00:08:02.000]  而是他慣常的去求他們給錢
[00:08:02.000 --> 00:08:04.000]  只是求周濟
[00:08:04.000 --> 00:08:06.000]  第三至五節裏面
[00:08:06.000 --> 00:08:08.000]  我們看到他從看
[00:08:08.000 --> 00:08:10.000]  那個過程裏面
[00:08:10.000 --> 00:08:13.000]  看到他有一些的轉變
[00:08:13.000 --> 00:08:14.000]  下一張powerpoint
[00:08:14.000 --> 00:08:17.000]  第三至第五節我們看到有四個體字
[00:08:17.000 --> 00:08:19.000]  這四個體字有三個層次
[00:08:19.000 --> 00:08:22.000]  有三種的強度
[00:08:22.000 --> 00:08:27.000]  分別是漢見、定睛漢、漢和流義漢
[00:08:27.000 --> 00:08:28.000]  下一張
[00:08:28.000 --> 00:08:30.000]  再下一張
[00:08:30.000 --> 00:08:35.000]  可以再下一張
[00:08:35.000 --> 00:08:37.000]  這裏就是背景解釋
[00:08:37.000 --> 00:08:39.000]  當時那些人
[00:08:39.000 --> 00:08:44.000]  他們會路經美門進入庫房
[00:08:44.000 --> 00:08:46.000]  他就在美門外面
[00:08:46.000 --> 00:08:48.000]  繼續下去就行了
[00:08:48.000 --> 00:08:50.000]  我們就要看下一張
[00:08:50.000 --> 00:08:53.000]  他們就在美門門口
[00:08:53.000 --> 00:08:58.000]  那些以色列人進去奉獻的地方就要經過美門
[00:08:58.000 --> 00:09:00.000]  所以他就在外面等他
[00:09:00.000 --> 00:09:02.000]  繼續下去我們就要看下一張
[00:09:02.000 --> 00:09:08.000]  這個製作是比較複雜了
[00:09:08.000 --> 00:09:11.000]  不是我製作的
[00:09:11.000 --> 00:09:15.000]  繼續下去就可以了
[00:09:15.000 --> 00:09:18.000]  下到下一張經文就對了
[00:09:18.000 --> 00:09:22.000]  在這個段落裏面
[00:09:22.000 --> 00:09:26.000]  講到有四個漢見漢這個字
[00:09:26.000 --> 00:09:29.000]  情節上其實也很簡單
[00:09:29.000 --> 00:09:31.000]  那個攝製隊的人
[00:09:31.000 --> 00:09:33.000]  他看到那些仕途
[00:09:33.000 --> 00:09:35.000]  於是他就叫他們
[00:09:35.000 --> 00:09:37.000]  門徒也看到他
[00:09:37.000 --> 00:09:39.000]  然後他就跟他說
[00:09:39.000 --> 00:09:41.000]  那個門徒跟那個攝製隊的人說
[00:09:41.000 --> 00:09:44.000]  你看看我們
[00:09:44.000 --> 00:09:47.000]  那個人就注目在他們身上
[00:09:47.000 --> 00:09:49.000]  在這個過程裏面
[00:09:49.000 --> 00:09:52.000]  出現了一種微妙的變化
[00:09:52.000 --> 00:09:56.000]  原文第三節和第四節
[00:09:56.000 --> 00:09:59.000]  那個漢見和定睛漢
[00:09:59.000 --> 00:10:01.000]  只是一個普通的分詞
[00:10:01.000 --> 00:10:03.000]  即是一個普通的動詞
[00:10:03.000 --> 00:10:04.000]  描述他看到
[00:10:04.000 --> 00:10:05.000]  我看到了
[00:10:05.000 --> 00:10:06.000]  單純的就像你看到我
[00:10:06.000 --> 00:10:08.000]  我看到你這樣
[00:10:08.000 --> 00:10:12.000]  但是跟著定睛漢可能是
[00:10:12.000 --> 00:10:14.000]  我只是單純的提到
[00:10:14.000 --> 00:10:16.000]  不過我留意到你
[00:10:16.000 --> 00:10:17.000]  留意到你
[00:10:17.000 --> 00:10:20.000]  看到你多一秒兩秒的意思
[00:10:20.000 --> 00:10:22.000]  而這個段落的重點
[00:10:22.000 --> 00:10:24.000]  其實是在第四節
[00:10:24.000 --> 00:10:27.000]  第四節的漢字是一個命令式
[00:10:27.000 --> 00:10:28.000]  彼得就跟那個人說
[00:10:28.000 --> 00:10:30.000]  你看看我們
[00:10:30.000 --> 00:10:34.000]  跟著那個人就留意漢
[00:10:34.000 --> 00:10:37.000]  留意漢是另一種動詞
[00:10:37.000 --> 00:10:41.000]  就是直述的動詞
[00:10:41.000 --> 00:10:43.000]  意思是在層次上
[00:10:43.000 --> 00:10:45.000]  比漢見多一點
[00:10:45.000 --> 00:10:48.000]  但又未去到命令式的重要性
[00:10:48.000 --> 00:10:50.000]  第五節留意漢這個字
[00:10:50.000 --> 00:10:52.000]  在ESV英文譯本是
[00:10:52.000 --> 00:10:53.000]  Fix his attention
[00:10:53.000 --> 00:10:55.000]  即是注視著新漢譯本
[00:10:55.000 --> 00:10:58.000]  是一個比較重要的描述
[00:10:58.000 --> 00:11:01.000]  當他從一個不同的角度
[00:11:01.000 --> 00:11:03.000]  去看彼得的時候
[00:11:03.000 --> 00:11:06.000]  他產生了一些的領略
[00:11:06.000 --> 00:11:08.000]  或者一些的變化
[00:11:08.000 --> 00:11:10.000]  這個窮途的人
[00:11:10.000 --> 00:11:13.000]  在他生命可以被扭轉的那一刻
[00:11:13.000 --> 00:11:17.000]  他沒有求神去醫治他
[00:11:17.000 --> 00:11:20.000]  聖經描述他仍然是求
[00:11:20.000 --> 00:11:24.000]  那個使徒去周祭給他錢
[00:11:24.000 --> 00:11:26.000]  那一刻他不是看到神
[00:11:26.000 --> 00:11:29.000]  也不是看到神過往在那個地方
[00:11:29.000 --> 00:11:30.000]  很多的作為
[00:11:30.000 --> 00:11:32.000]  而是他仍然在看
[00:11:32.000 --> 00:11:34.000]  他自己一個很實際
[00:11:34.000 --> 00:11:35.000]  現實的需要
[00:11:35.000 --> 00:11:36.000]  有沒有錯呢
[00:11:36.000 --> 00:11:37.000]  沒有錯的
[00:11:37.000 --> 00:11:38.000]  因為他需要生活
[00:11:38.000 --> 00:11:40.000]  因為他仍然需要
[00:11:40.000 --> 00:11:42.000]  好像過往的日子
[00:11:42.000 --> 00:11:45.000]  每天去那裡去乞錢
[00:11:45.000 --> 00:11:47.000]  他才可以維持他的生活
[00:11:47.000 --> 00:11:48.000]  沒有錯的
[00:11:48.000 --> 00:11:50.000]  但是他可能在那一刻
[00:11:50.000 --> 00:11:53.000]  他miss了一個很大好
[00:11:53.000 --> 00:11:57.000]  去經歷神的一個生活
[00:11:57.000 --> 00:11:59.000]  或者他有個前設
[00:11:59.000 --> 00:12:01.000]  因為大家都查過經知道
[00:12:01.000 --> 00:12:03.000]  在舊約裏面
[00:12:03.000 --> 00:12:04.000]  那些人認為
[00:12:04.000 --> 00:12:06.000]  人之所以身體有事
[00:12:06.000 --> 00:12:07.000]  是什麼原因
[00:12:07.000 --> 00:12:08.000]  是因為有罪
[00:12:08.000 --> 00:12:10.000]  又或者他爸爸有罪
[00:12:10.000 --> 00:12:11.000]  他的上一代有罪
[00:12:11.000 --> 00:12:14.000]  所以他就面對著身體的殘缺
[00:12:14.000 --> 00:12:16.000]  而當時在這一班的人
[00:12:16.000 --> 00:12:18.000]  身體有殘缺的人
[00:12:18.000 --> 00:12:22.000]  他們不可以進入聖殿
[00:12:22.000 --> 00:12:27.000]  他是自覺是一些劣等的人
[00:12:27.000 --> 00:12:30.000]  他對生活沒有一種的盼望
[00:12:30.000 --> 00:12:32.000]  所以當他面對一個
[00:12:32.000 --> 00:12:35.000]  可以扭轉他人生的機會的時候
[00:12:35.000 --> 00:12:40.000]  他仍然是在求最普通的生活
[00:12:40.000 --> 00:12:42.000]  去接受現實
[00:12:42.000 --> 00:12:44.000]  甘願接受自己是一個
[00:12:44.000 --> 00:12:47.000]  過那種繼續問人拿錢的生活
[00:12:47.000 --> 00:12:51.000]  他的視野看不到神可以醫治他
[00:12:51.000 --> 00:12:53.000]  所以他就沒有這樣去求
[00:12:53.000 --> 00:12:56.000]  甚至有時候我們都是
[00:12:56.000 --> 00:12:57.000]  強制關機
[00:12:57.000 --> 00:12:59.000]  明知這樣求都沒有用
[00:12:59.000 --> 00:13:02.000]  又或者事情都不會改變
[00:13:02.000 --> 00:13:08.000]  我們就選擇不去這樣去求這個期望
[00:13:08.000 --> 00:13:15.000]  就算有都不是留給自己的機會
[00:13:15.000 --> 00:13:18.000]  今日我們都是這樣
[00:13:18.000 --> 00:13:20.000]  這種生活的態度
[00:13:20.000 --> 00:13:24.000]  就或者限制了神在他生命裏面的工作
[00:13:24.000 --> 00:13:27.000]  不過好在經文不是停在這裏
[00:13:27.000 --> 00:13:31.000]  當彼得和約翰見到這個人的時候
[00:13:31.000 --> 00:13:34.000]  最後他們看到的時候
[00:13:34.000 --> 00:13:35.000]  他們是看內
[00:13:35.000 --> 00:13:37.000]  他們不只是看到他在這裏
[00:13:37.000 --> 00:13:39.000]  他們是再注視多他一會兒
[00:13:39.000 --> 00:13:43.000]  之後就產生劇情上的變化
[00:13:43.000 --> 00:13:45.000]  一會兒再說多一點
[00:13:45.000 --> 00:13:47.000]  不過我想問大家
[00:13:47.000 --> 00:13:49.000]  就是我們在我們的生活裏面
[00:13:49.000 --> 00:13:52.000]  都會遇到很多的期望
[00:13:52.000 --> 00:13:55.000]  都會看到很多的東西
[00:13:55.000 --> 00:13:57.000]  我們會用第三第四節
[00:13:57.000 --> 00:14:00.000]  那種很外在很表面的去看
[00:14:00.000 --> 00:14:02.000]  無論是你的生活的需要
[00:14:02.000 --> 00:14:05.000]  無論是你認識上帝和神的關係
[00:14:05.000 --> 00:14:07.000]  怎樣經歷神的事上
[00:14:07.000 --> 00:14:11.000]  還是我們可以在聖經裏面
[00:14:11.000 --> 00:14:13.000]  在原文看這個字Blackpool
[00:14:13.000 --> 00:14:15.000]  這個意思其實是很豐富的
[00:14:15.000 --> 00:14:17.000]  即是他看到
[00:14:17.000 --> 00:14:19.000]  不單止他肉眼看到
[00:14:19.000 --> 00:14:20.000]  而且他看到的時候
[00:14:20.000 --> 00:14:22.000]  他心裏面是有一份的感動
[00:14:22.000 --> 00:14:24.000]  而因著這個感動
[00:14:24.000 --> 00:14:26.000]  他能夠有領略
[00:14:26.000 --> 00:14:28.000]  而且去回應上帝
[00:14:29.000 --> 00:14:35.000]  彼得和約翰很想他有這種看見
[00:14:35.000 --> 00:14:39.000]  不單止是看到我們給錢你
[00:14:39.000 --> 00:14:42.000]  不單止是看到我可以醫治你
[00:14:42.000 --> 00:14:44.000]  而是看到你的人生
[00:14:44.000 --> 00:14:47.000]  怎樣可以因著神
[00:14:47.000 --> 00:14:51.000]  而心裏面生命上產生不同的轉變
[00:14:51.000 --> 00:14:54.000]  這個就是聖經第四節裏面
[00:14:54.000 --> 00:14:56.000]  看這個視野
[00:14:56.000 --> 00:14:59.000]  Blackpool這個字
[00:14:59.000 --> 00:15:02.000]  我今天去形容為
[00:15:02.000 --> 00:15:07.000]  超出我們日常視野的一種看見
[00:15:07.000 --> 00:15:10.000]  這樣看的話
[00:15:10.000 --> 00:15:12.000]  如果我們的屬靈生活
[00:15:12.000 --> 00:15:14.000]  或屬靈生命
[00:15:14.000 --> 00:15:15.000]  我們日常生活
[00:15:15.000 --> 00:15:16.000]  我們都有這種視野
[00:15:16.000 --> 00:15:18.000]  你會看到很多背後神
[00:15:18.000 --> 00:15:22.000]  要你怎樣去經歷他心意的一些歷程
[00:15:22.000 --> 00:15:24.000]  你會發現更加多
[00:15:24.000 --> 00:15:27.000]  你會經歷更加多
[00:15:27.000 --> 00:15:32.000]  靈姐妹我們日常所看見的
[00:15:32.000 --> 00:15:36.000]  不應該只是轉變不到的社會現象
[00:15:36.000 --> 00:15:39.000]  我們都會自身其中
[00:15:39.000 --> 00:15:43.000]  有時好像這個瓊斯一樣
[00:15:43.000 --> 00:15:44.000]  不能變的
[00:15:44.000 --> 00:15:46.000]  情況就是這樣
[00:15:46.000 --> 00:15:50.000]  我們都會看到我們自身
[00:15:50.000 --> 00:15:53.000]  在社會上那種轉變不到的環境
[00:15:53.000 --> 00:15:56.000]  和灰暗的前景
[00:15:56.000 --> 00:15:59.000]  但是我們要看見環境裏面
[00:15:59.000 --> 00:16:03.000]  自己裏面的需要
[00:16:03.000 --> 00:16:05.000]  我們要看到環境裏面
[00:16:05.000 --> 00:16:07.000]  我們怎樣和神建立一個關係
[00:16:07.000 --> 00:16:09.000]  甚至這個關係是可以
[00:16:09.000 --> 00:16:12.000]  祝福到我們身邊的人
[00:16:12.000 --> 00:16:15.000]  當我們有這種視野看見的時候
[00:16:15.000 --> 00:16:19.000]  你就會發現原來神給了我們很多資源
[00:16:19.000 --> 00:16:21.000]  我和我的組員
[00:16:21.000 --> 00:16:24.000]  上星期就做了性格測驗
[00:16:24.000 --> 00:16:26.000]  恩賜侍奉問卷
[00:16:26.000 --> 00:16:29.000]  原來我們那組很多人都有
[00:16:29.000 --> 00:16:32.000]  連問連述的恩賜
[00:16:32.000 --> 00:16:34.000]  神給了我們這些資源
[00:16:34.000 --> 00:16:36.000]  究竟我們是放下了
[00:16:36.000 --> 00:16:40.000]  還是我們有在生活上活現展現出來
[00:16:40.000 --> 00:16:43.000]  我覺得這個是今天作為基督徒
[00:16:43.000 --> 00:16:45.000]  在暗淡的環境裏面
[00:16:45.000 --> 00:16:47.000]  我們更加應該展現基督徒
[00:16:47.000 --> 00:16:50.000]  在這種環境上所看見
[00:16:50.000 --> 00:16:52.000]  而繼續去走
[00:16:52.000 --> 00:16:55.000]  繼續去影響我們身邊的人
[00:16:55.000 --> 00:16:59.000]  我們來到這裏
[00:16:59.000 --> 00:17:04.000]  我想大家都抱著一種重新開始
[00:17:04.000 --> 00:17:06.000]  教會生活
[00:17:06.000 --> 00:17:08.000]  你自己人生這個階段的生活
[00:17:08.000 --> 00:17:10.000]  我們在三個月裏面
[00:17:10.000 --> 00:17:15.000]  短短三個月我聽了很多組員的故事
[00:17:15.000 --> 00:17:17.000]  在我們人生某一個點
[00:17:17.000 --> 00:17:20.000]  你都看到一個要離開
[00:17:20.000 --> 00:17:24.000]  重新開始的一個需要
[00:17:24.000 --> 00:17:27.000]  無論是新的日常
[00:17:27.000 --> 00:17:29.000]  新的教會生活
[00:17:29.000 --> 00:17:30.000]  新的小組
[00:17:30.000 --> 00:17:31.000]  我們都要去適應
[00:17:31.000 --> 00:17:34.000]  但我自己去思考的時候
[00:17:34.000 --> 00:17:37.000]  你看不看到神帶你來這裏
[00:17:37.000 --> 00:17:41.000]  當然有時候我們都會聽到
[00:17:41.000 --> 00:17:44.000]  有各種千百樣的原因
[00:17:44.000 --> 00:17:46.000]  我離開舊的地方
[00:17:46.000 --> 00:17:51.000]  但不單止神要帶你來這裏逃避
[00:17:51.000 --> 00:17:54.000]  避一避是需要的
[00:17:54.000 --> 00:17:55.000]  沉澱一下
[00:17:55.000 --> 00:17:57.000]  休息一下是需要的
[00:17:57.000 --> 00:17:58.000]  我想問的是
[00:17:58.000 --> 00:18:01.000]  你意識到神帶你來這一個小組
[00:18:01.000 --> 00:18:02.000]  這一個教會
[00:18:02.000 --> 00:18:05.000]  神想你做些什麼
[00:18:05.000 --> 00:18:10.000]  過往二十年我在教會服侍九十後的年青人
[00:18:10.000 --> 00:18:12.000]  我再進修的時候
[00:18:12.000 --> 00:18:16.000]  我的論文都是寫九十後的屬靈的模樣
[00:18:16.000 --> 00:18:19.000]  我來了Flow Church
[00:18:19.000 --> 00:18:23.000]  潘Sir看得起我
[00:18:23.000 --> 00:18:26.000]  讓我帶一組跟我差不多
[00:18:26.000 --> 00:18:28.000]  而且比我年紀大
[00:18:28.000 --> 00:18:32.000]  有一組我以前不是很多經驗的
[00:18:32.000 --> 00:18:36.000]  三十多歲四十多歲的小組
[00:18:36.000 --> 00:18:41.000]  我嘗試大膽地跟潘Sir說
[00:18:41.000 --> 00:18:43.000]  可不可以多帶一些年輕的
[00:18:43.000 --> 00:18:48.000]  死不斷氣還想帶年輕的
[00:18:48.000 --> 00:18:51.000]  我感恩的
[00:18:51.000 --> 00:18:53.000]  因為我都覺得這仍然是我的專長
[00:18:53.000 --> 00:18:55.000]  我仍然還有力量
[00:18:55.000 --> 00:18:59.000]  但我一直都在問神
[00:18:59.000 --> 00:19:01.000]  為什麼你帶我來這裏
[00:19:01.000 --> 00:19:04.000]  現在的狀況
[00:19:04.000 --> 00:19:08.000]  我是不是我接下來應該這樣去做
[00:19:08.000 --> 00:19:13.000]  你看我IG都是照明為年青人開路
[00:19:13.000 --> 00:19:16.000]  這是以前不變的
[00:19:16.000 --> 00:19:19.000]  絕望研究所
[00:19:19.000 --> 00:19:21.000]  很多人都有去
[00:19:21.000 --> 00:19:23.000]  昨晚有分享會
[00:19:23.000 --> 00:19:25.000]  第二幕
[00:19:25.000 --> 00:19:28.000]  我旁邊的男人就哭了
[00:19:28.000 --> 00:19:30.000]  我就給他紙巾
[00:19:30.000 --> 00:19:32.000]  我也想拿紙巾給自己
[00:19:32.000 --> 00:19:34.000]  但我看到他哭我就忍住
[00:19:36.000 --> 00:19:38.000]  那一幕很深刻
[00:19:38.000 --> 00:19:42.000]  大家有去過的日子
[00:19:42.000 --> 00:19:46.000]  應該會勾起你少少回憶
[00:19:46.000 --> 00:19:49.000]  那一幕開始的時候
[00:19:49.000 --> 00:19:51.000]  大家都舉起一本聖經
[00:19:51.000 --> 00:19:52.000]  這個是我
