
[00:00:00.000 --> 00:00:04.280]  歡迎各位頂尖姊妹來到Future崇拜平安
[00:02:53.400 --> 00:02:57.600]  但怨聲到了耶和華耳中的時候
[00:02:57.600 --> 00:03:04.160]  耶和華要救贖一群他從開初就所愛的子民
[00:03:04.160 --> 00:03:13.240]  救贖的身份在創世紀到初一及二的時候慢慢呈現出來
[00:03:13.240 --> 00:03:16.280]  到初一及二第四章的時候
[00:03:16.280 --> 00:03:20.200]  當耶和華上帝呼召摩西成為他的代言人的時候
[00:03:20.200 --> 00:03:24.360]  向摩西說要引領他的子民到曠野
[00:03:24.360 --> 00:03:27.200]  進入他應去的地方的時候
[00:03:27.200 --> 00:03:29.920]  但摩西質疑自己的身份
[00:03:29.920 --> 00:03:32.280]  我是誰?我何德何能?
[00:03:32.280 --> 00:03:33.480]  我是誰?
[00:03:33.480 --> 00:03:34.880]  我不懂說話
[00:03:34.880 --> 00:03:36.760]  你會發覺他不懂說話不要緊
[00:03:36.760 --> 00:03:38.240]  上帝就說你不懂說話
[00:03:38.240 --> 00:03:39.760]  其實摩西怎會不懂說話?
[00:03:39.760 --> 00:03:41.640]  他既為一人之下
[00:03:41.640 --> 00:03:43.160]  基本上是法老之下
[00:03:43.160 --> 00:03:48.840]  經文描述他是學曉埃及一切所有的學問
[00:03:48.840 --> 00:03:50.440]  他不會不懂說話
[00:03:50.440 --> 00:03:52.280]  但他質疑自己的身份
[00:03:52.280 --> 00:03:53.520]  我如何跟法老說話
[00:03:53.520 --> 00:03:55.880]  或者我有什麼能力帶這群人出來
[00:03:55.880 --> 00:03:57.720]  他也質疑自己的身份
[00:03:57.720 --> 00:03:59.520]  我跟他們的親屬關係是什麼
[00:03:59.520 --> 00:04:01.040]  他有很多問號
[00:04:01.040 --> 00:04:02.920]  但耶華上帝說不要緊
[00:04:02.920 --> 00:04:04.520]  我找你哥哥說話
[00:04:04.520 --> 00:04:07.440]  你見到在他哥哥的出現
[00:04:07.440 --> 00:04:10.040]  或者他質疑自己的身份的過程當中
[00:04:10.040 --> 00:04:14.240]  他如何介入或者接受救贖的進程
[00:04:14.240 --> 00:04:18.440]  其實也是昌學記要跟讀者也好
[00:04:18.440 --> 00:04:20.120]  或者當時的人來說
[00:04:20.120 --> 00:04:21.640]  他要正視
[00:04:21.640 --> 00:04:26.040]  如果要參與耶華的救贖計劃當中
[00:04:26.040 --> 00:04:27.800]  我自己的身份是什麼?
[00:04:27.800 --> 00:04:30.320]  我自己的定位在哪裡?
[00:04:30.320 --> 00:04:34.640]  這也是我們讀昌學記時要慢慢思考
[00:04:34.640 --> 00:04:37.600]  昌學記不只是說耶華大能的神蹟
[00:04:37.600 --> 00:04:38.320]  那十個
[00:04:38.320 --> 00:04:41.720]  或者之後在曠野上的慰養
[00:04:41.720 --> 00:04:44.800]  例如馬那、鵪鶉、擊殺
[00:04:44.800 --> 00:04:48.040]  或者不同的地裂天崩
[00:04:48.040 --> 00:04:49.120]  雲柱、火柱
[00:04:49.120 --> 00:04:51.520]  不只是說這些超自然的事情
[00:04:51.520 --> 00:04:53.760]  其實整件事所做的
[00:04:53.760 --> 00:04:54.680]  耶華的工作
[00:04:54.680 --> 00:04:57.080]  都是為他的救贖和子民的身份
[00:04:57.080 --> 00:04:59.000]  不斷要問這個問題
[00:04:59.000 --> 00:05:01.240]  這兩件事之間的關係是什麼?
[00:05:01.240 --> 00:05:05.720]  所以在昌學記的信息當中
[00:05:05.720 --> 00:05:08.080]  從最開始
[00:05:08.080 --> 00:05:10.120]  如果我們今天說殺長子
[00:05:10.120 --> 00:05:11.920]  我剛才說上帝殺長子
[00:05:11.920 --> 00:05:13.800]  這件事這麼殘忍的時候
[00:05:13.800 --> 00:05:16.200]  其實殺長子是一個什麼概念?
[00:05:16.200 --> 00:05:18.880]  或者其實實際上是什麼一回事?
[00:05:18.880 --> 00:05:20.160]  我們看經文
[00:05:20.160 --> 00:05:23.800]  再慢慢理順我們所知的內容
[00:05:23.800 --> 00:05:26.240]  我們看看從開初
[00:05:26.240 --> 00:05:29.520]  當初耶華呼召摩西的時候
[00:05:29.520 --> 00:05:30.240]  經文
[00:05:30.240 --> 00:05:31.720]  耶華對摩西說
[00:05:31.720 --> 00:05:33.520]  「你回到埃及去的時候
[00:05:33.520 --> 00:05:36.040]  要留意我交在你手中一切
[00:05:36.040 --> 00:05:38.480]  其事行在法老面前」
[00:05:38.480 --> 00:05:40.080]  已經預先告訴你
[00:05:40.080 --> 00:05:43.240]  你在法老面前做很多奇特的事情
[00:05:43.240 --> 00:05:45.040]  「但我要任憑他的心肝
[00:05:45.040 --> 00:05:47.240]  眼他必不放百姓走」
[00:05:47.240 --> 00:05:48.480]  你要對法老說
[00:05:48.480 --> 00:05:50.000]  耶華如此說
[00:05:50.000 --> 00:05:52.080]  「以色列是我的兒子
[00:05:52.080 --> 00:05:53.320]  我的長子
[00:05:53.320 --> 00:05:56.480]  我對你說過放我的兒子走
[00:05:56.480 --> 00:05:57.720]  好侍奉我
[00:05:57.720 --> 00:06:00.000]  你還是不肯放他走
[00:06:00.000 --> 00:06:02.960]  看那我要殺你投身的兒子」
[00:06:02.960 --> 00:06:04.360]  由上帝在第四章
[00:06:04.360 --> 00:06:07.200]  意思是呼召摩西的時候
[00:06:07.200 --> 00:06:09.120]  已經將劇本告訴你
[00:06:09.120 --> 00:06:10.800]  你去幫我做代言
[00:06:10.800 --> 00:06:13.000]  而你對法老說的話
[00:06:13.000 --> 00:06:14.280]  法老會這樣回你
[00:06:14.280 --> 00:06:15.560]  但我要告訴你
[00:06:15.560 --> 00:06:18.160]  我要預示將來的結局給你知道
[00:06:18.160 --> 00:06:19.920]  由上帝從開初
[00:06:19.920 --> 00:06:21.760]  呼召摩西已經預言
[00:06:21.760 --> 00:06:23.920]  你要做這些事寫過程中
[00:06:23.920 --> 00:06:25.120]  總會有些困難
[00:06:25.120 --> 00:06:28.840]  但結局已經寫好了
[00:06:28.840 --> 00:06:31.040]  故事發展下去
[00:06:31.040 --> 00:06:35.240]  你知道摩西硬著頭皮就要去做
[00:06:35.240 --> 00:06:36.080]  你做的時候
[00:06:36.080 --> 00:06:38.640]  就回到大家了解的實在
[00:06:38.640 --> 00:06:40.480]  我不會逐個再說
[00:06:40.480 --> 00:06:41.600]  但你會看到
[00:06:41.600 --> 00:06:42.840]  我跟大家去了解
[00:06:42.840 --> 00:06:44.040]  這些很多《釋經》書
[00:06:44.040 --> 00:06:45.760]  或者大家查經時
[00:06:45.760 --> 00:06:48.040]  都理解過相關內容
[00:06:48.040 --> 00:06:49.920]  但如果你記錄整件事
[00:06:49.920 --> 00:06:53.760]  由摩西第一次去見法老的時候
[00:06:53.760 --> 00:06:56.720]  他就將象變蛇
[00:06:56.720 --> 00:07:00.640]  去到最後那群埃及的兵丁
[00:07:00.640 --> 00:07:02.240]  追到他們離開
[00:07:02.240 --> 00:07:03.720]  去紅海之後
[00:07:03.720 --> 00:07:04.680]  他們過了對面
[00:07:04.680 --> 00:07:06.120]  他們被淹死
[00:07:06.120 --> 00:07:08.400]  其實整件事叫完成了
[00:07:08.400 --> 00:07:10.640]  可以脫離埃及的手中
[00:07:10.640 --> 00:07:13.760]  其實耶和華做了十二件事
[00:07:13.760 --> 00:07:15.320]  不單單是實在
[00:07:15.320 --> 00:07:16.320]  是做了頭尾
[00:07:16.320 --> 00:07:18.240]  加起來做了十二件事
[00:07:18.240 --> 00:07:20.160]  由象變蛇
[00:07:20.160 --> 00:07:22.120]  就像上次我們變主題的時候
[00:07:22.120 --> 00:07:25.000]  John 扔東西的講道裡
[00:07:25.000 --> 00:07:26.000]  你會看到
[00:07:26.000 --> 00:07:27.760]  其實由開初就告訴你
[00:07:27.760 --> 00:07:29.160]  耶和華上帝
[00:07:29.160 --> 00:07:32.160]  跟你們一群術士是無法比較的
[00:07:32.160 --> 00:07:35.520]  不是做到那件事就代表我跟你相似
[00:07:35.520 --> 00:07:37.120]  但你不是
[00:07:37.120 --> 00:07:40.840]  這也是我自己常常說的口頭禪
[00:07:40.840 --> 00:07:42.240]  當我們要理解一件事的時候
[00:07:42.240 --> 00:07:43.120]  你會看到
[00:07:43.120 --> 00:07:44.520]  慢慢做下去的時候
[00:07:44.520 --> 00:07:46.400]  就不是這樣了
[00:07:46.400 --> 00:07:49.560]  所以由第一災 第二災 第三災
[00:07:49.560 --> 00:07:52.440]  到第九災的時候
[00:07:52.440 --> 00:07:56.400]  其實就在第一 二 三災裡
[00:07:56.400 --> 00:07:59.200]  其實就是亞倫舉象的時候
[00:07:59.200 --> 00:08:01.400]  就完成了那件事
[00:08:01.400 --> 00:08:03.960]  到第四 五 六災的時候
[00:08:03.960 --> 00:08:08.960]  就直接將那個災撕陷了
[00:08:08.960 --> 00:08:10.880]  到第七 八 九災的時候
[00:08:10.880 --> 00:08:12.480]  就是摩西用他的象
[00:08:12.480 --> 00:08:14.200]  去完成那件事
[00:08:14.200 --> 00:08:15.360]  到第十災
[00:08:15.360 --> 00:08:20.080]  是耶和華自己動刀完成那件事
[00:08:20.080 --> 00:08:22.760]  所以其實一直以來你會看到
[00:08:22.760 --> 00:08:25.320]  其實耶和華上帝是告訴他
[00:08:25.320 --> 00:08:26.800]  其實那件事一定會做
[00:08:26.800 --> 00:08:29.760]  你接不接受
[00:08:29.760 --> 00:08:33.480]  還有你願不願意放手
[00:08:33.480 --> 00:08:34.720]  所以如果我們橫著看
[00:08:34.720 --> 00:08:36.600]  一 四 七的時候
[00:08:36.600 --> 00:08:38.360]  一 四 七這三災
[00:08:38.360 --> 00:08:40.440]  其實就在早上發生的時候
[00:08:40.440 --> 00:08:41.760]  已經摩西告訴你
[00:08:41.760 --> 00:08:43.040]  這件事會發生的了
[00:08:43.040 --> 00:08:46.160]  如果你任憑的時候
[00:08:46.160 --> 00:08:47.880]  你繼續堅持的時候
[00:08:47.880 --> 00:08:49.080]  最後你不放手
[00:08:49.080 --> 00:08:51.600]  這些災就會發生
[00:08:51.600 --> 00:08:54.960]  到第二 五 八這三災的時候
[00:08:54.960 --> 00:08:58.400]  是摩西直接跟法老說
[00:08:58.400 --> 00:09:00.840]  你用我的指紋去
[00:09:00.840 --> 00:09:02.920]  但是法老不肯
[00:09:02.920 --> 00:09:05.080]  最後結果就是
[00:09:05.080 --> 00:09:11.880]  第二 五 八那三災就發生了
[00:09:11.880 --> 00:09:15.920]  到第九災完結
[00:09:15.920 --> 00:09:17.320]  接著第十災
[00:09:17.320 --> 00:09:19.480]  就是撒賬子的時候
[00:09:19.480 --> 00:09:24.640]  就是這件事要放手了
[00:09:24.640 --> 00:09:27.440]  他要讓這班埃及人
[00:09:27.440 --> 00:09:31.760]  要放手離開那班以色列人的時候
[00:09:31.760 --> 00:09:34.040]  你會看到一個情景出來
[00:09:34.040 --> 00:09:36.280]  那件事是怎樣進行的呢
[00:09:36.280 --> 00:09:37.560]  但是進行過程當中
[00:09:37.560 --> 00:09:40.200]  你會看到無論是第一災
[00:09:40.200 --> 00:09:43.320]  或者應該說由象變蛇
[00:09:43.320 --> 00:09:46.320]  到第九災完結的時候
[00:09:46.320 --> 00:09:49.920]  其實他中間不斷質疑一件事
[00:09:49.920 --> 00:09:52.520]  就從他第一句話開始
[00:09:52.520 --> 00:09:54.160]  第五章開始說
[00:09:54.160 --> 00:09:54.880]  法老就說
[00:09:54.880 --> 00:09:56.480]  又說是誰
[00:09:56.480 --> 00:09:58.040]  為什麼要我聽他的話
[00:09:58.040 --> 00:09:59.760]  為什麼要讓你們走
[00:09:59.760 --> 00:10:00.960]  我不懂
[00:10:00.960 --> 00:10:03.160]  我也不讓
[00:10:03.160 --> 00:10:05.080]  你基本上用我用的語氣
[00:10:05.080 --> 00:10:06.440]  去代入的時候
[00:10:06.440 --> 00:10:07.760]  你就會看到
[00:10:07.760 --> 00:10:10.520]  他是很清楚自己的身份
[00:10:10.520 --> 00:10:13.440]  基本上你憑什麼
[00:10:13.440 --> 00:10:16.040]  所以第一災到第九災
[00:10:16.040 --> 00:10:17.160]  你過去查經就知道
[00:10:17.160 --> 00:10:19.080]  基本上由第一災到第九災
[00:10:19.080 --> 00:10:21.960]  就是在應對耶和華的能力
[00:10:21.960 --> 00:10:27.240]  勝過所有埃及所拜的當時的別臣
[00:10:27.240 --> 00:10:28.320]  他們的能力
[00:10:28.320 --> 00:10:31.240]  耶和華是覆蓋了他們
[00:10:31.240 --> 00:10:34.000]  覆蓋的意思好像很中性
[00:10:34.000 --> 00:10:36.080]  但其實就是勝過了他們
[00:10:36.080 --> 00:10:37.480]  所以不能比較的
[00:10:37.480 --> 00:10:39.480]  不能比較的過程當中
[00:10:39.480 --> 00:10:40.360]  你求你的
[00:10:40.360 --> 00:10:41.520]  但我做了
[00:10:41.520 --> 00:10:45.160]  你就比不上我
[00:10:45.160 --> 00:10:49.360]  所以整件事就是不斷讓法老明白
[00:10:49.360 --> 00:10:51.600]  你的身份和耶和華是不能比較的
[00:10:51.600 --> 00:10:53.840]  你不能再合制我的子民
[00:10:53.840 --> 00:10:57.440]  你不妨一次兩次三次
[00:10:57.440 --> 00:10:58.160]  我告訴你
[00:10:58.160 --> 00:10:59.440]  其實一件事當中
[00:10:59.440 --> 00:11:06.320]  你一定要讓我的子民去侍奉我
[00:11:06.320 --> 00:11:09.800]  所以在救贖的過程當中
[00:11:09.800 --> 00:11:12.120]  真的要出來了
[00:11:12.120 --> 00:11:15.040]  你見到十二章中章的時候
[00:11:15.040 --> 00:11:20.240]  就是以色列人從山室起程
[00:11:20.240 --> 00:11:21.760]  往梭過去
[00:11:21.760 --> 00:11:25.640]  除了小孩步行的男人有六十萬
[00:11:25.640 --> 00:11:28.040]  又有許多不同種族的人
[00:11:28.040 --> 00:11:32.920]  以及眾多羊群牛群和他們一同上去
[00:11:32.920 --> 00:11:35.360]  奇妙的事情發生了
[00:11:35.360 --> 00:11:36.360]  奇妙的事情發生了
[00:11:36.360 --> 00:11:37.360]  特別是什麼呢
[00:11:37.360 --> 00:11:39.120]  你見到數南丁
[00:11:39.120 --> 00:11:42.120]  大家基本的聖經知識都知道
[00:11:42.120 --> 00:11:44.160]  只是數南丁
[00:11:44.160 --> 00:11:45.560]  其實不止的
[00:11:45.560 --> 00:11:47.360]  如果有父老、葵幼
[00:11:47.360 --> 00:11:50.560]  可能就一百至八二萬人左右
[00:11:50.560 --> 00:11:52.200]  但其實最重點就是
[00:11:52.200 --> 00:11:55.800]  又有許多不同種族的人
[00:11:55.800 --> 00:11:58.120]  不只是以色列人
[00:11:58.120 --> 00:12:01.240]  當時出來的時候還有不同種族的人
[00:12:01.240 --> 00:12:02.960]  所以不同種族的人
[00:12:02.960 --> 00:12:05.200]  原本的意思就是
[00:12:05.200 --> 00:12:09.520]  一群閒人
[00:12:09.520 --> 00:12:11.320]  不同的閒人
[00:12:11.320 --> 00:12:14.120]  他們沒有一個身份認同
[00:12:14.120 --> 00:12:17.880]  又或者他們當中就是閒人
[00:12:17.880 --> 00:12:19.440]  寄居的人
[00:12:19.440 --> 00:12:24.840]  所以這群人和以色列人同行
[00:12:24.840 --> 00:12:27.080]  一起離開埃及
[00:12:27.080 --> 00:12:28.600]  整件事就是
[00:12:28.600 --> 00:12:34.600]  為什麼他們可以避開上帝的擊殺
[00:12:34.600 --> 00:12:36.600]  而可以一起去呢
[00:12:36.600 --> 00:12:38.040]  而在過程當中
[00:12:38.040 --> 00:12:40.040]  不是只救他的子民嗎
[00:12:40.040 --> 00:12:43.120]  為什麼耶和華不應該救血緣的人
[00:12:43.120 --> 00:12:44.440]  這些沒有血緣的人
[00:12:44.440 --> 00:12:45.920]  耶和華都救呢
[00:12:45.920 --> 00:12:47.640]  這是一個問號
[00:12:47.640 --> 00:12:50.040]  但事實上那群人一起去
[00:12:50.040 --> 00:12:53.640]  因為中間有些事情發生了
[00:12:53.640 --> 00:12:56.040]  事情發生的時候就是
[00:12:56.040 --> 00:12:57.640]  埃及人
[00:12:57.640 --> 00:13:01.200]  他見到這麼大的災難的時候
[00:13:01.200 --> 00:13:02.800]  其實他害怕
[00:13:02.800 --> 00:13:04.440]  我們都死了
[00:13:04.440 --> 00:13:07.120]  埃及人凡是住在埃及
[00:13:07.120 --> 00:13:08.880]  都可以叫埃及人
[00:13:08.880 --> 00:13:13.280]  就好像香港人都是統稱
[00:13:13.280 --> 00:13:15.600]  香港人不一定是香港出生的
[00:13:15.600 --> 00:13:18.480]  所以埃及人是一個凡是統稱的時候
[00:13:18.480 --> 00:13:20.880]  他們經歷了狗災的時候
[00:13:20.880 --> 00:13:23.920]  他們搞不定
[00:13:23.920 --> 00:13:27.200]  其實在這裡住不定會死的
[00:13:27.200 --> 00:13:30.360]  我記得那時候
[00:13:30.360 --> 00:13:32.160]  我很少教兒童主義學的
[00:13:32.160 --> 00:13:35.800]  因為以前有些童工要剃駕的時候
[00:13:35.800 --> 00:13:37.920]  我都會去教兒童主義學
[00:13:37.920 --> 00:13:40.640]  剛好教到十災的時候
[00:13:40.640 --> 00:13:43.120]  其中一災就是水變血
[00:13:43.120 --> 00:13:46.240]  然後那群高少那群
[00:13:46.240 --> 00:13:50.560]  從小就聽過這些
[00:13:50.560 --> 00:13:52.880]  教他們就要想一些辦法
[00:13:52.880 --> 00:13:54.880]  我想你可能有這樣的經歷
[00:13:54.880 --> 00:13:55.880]  然後他說
[00:13:55.880 --> 00:13:58.160]  水變血有沒有所謂呢
[00:13:58.160 --> 00:14:00.680]  這麼簡單
[00:14:00.680 --> 00:14:07.800]  不喝那些水就喝瓶裝水
[00:14:07.800 --> 00:14:10.120]  其實真的翻了眼
[00:14:10.120 --> 00:14:11.120]  沒話可說
[00:14:11.120 --> 00:14:16.800]  他的概念是用現今生活的概念來想以前
[00:14:16.800 --> 00:14:18.600]  然後另一個就說
[00:14:18.600 --> 00:14:22.360]  以前?現在?沒有瓶裝水
[00:14:22.360 --> 00:14:24.680]  如果你的瓶裝水突然變成血
[00:14:24.680 --> 00:14:26.120]  你喝吧
[00:14:26.120 --> 00:14:29.120]  我覺得這樣很合理
[00:14:29.120 --> 00:14:31.120]  你不要以為現在這麼容易
[00:14:31.120 --> 00:14:32.600]  現在也不容易過
[00:14:32.600 --> 00:14:34.200]  你沒試過有傳染病
[00:14:34.200 --> 00:14:35.320]  你也不敢喝那瓶水
[00:14:35.320 --> 00:14:36.600]  你喝吧
[00:14:36.600 --> 00:14:40.600]  你會發覺他們的高少就會這樣
[00:14:40.600 --> 00:14:43.640]  其實我們代入是很難的
[00:14:43.640 --> 00:14:46.920]  因為我們都沒經歷過這麼大的災禍
[00:14:46.920 --> 00:14:48.040]  但你會看到
[00:14:48.040 --> 00:14:50.320]  他們一而再再而三
[00:14:50.320 --> 00:14:51.680]  他們都知道
[00:14:51.680 --> 00:14:55.080]  耶和華是不斷讓他們的子民
[00:14:55.080 --> 00:15:00.280]  明白到靠在耶和華那邊
[00:15:00.280 --> 00:15:03.840]  就能夠倖免於難
[00:15:03.840 --> 00:15:04.720]  你們看回
[00:15:04.720 --> 00:15:06.080]  我今天沒時間重述
[00:15:06.080 --> 00:15:07.440]  你們值得看回
[00:15:07.440 --> 00:15:09.760]  其實每降一災的時候
[00:15:09.760 --> 00:15:12.280]  凡是屬於耶和華的子民
[00:15:12.280 --> 00:15:14.760]  都是分開了的
[00:15:14.760 --> 00:15:16.040]  是不同的
[00:15:16.040 --> 00:15:20.880]  耶和華特別是將他們分隔免受的問題
[00:15:20.880 --> 00:15:22.720]  其實有眼看的
[00:15:22.720 --> 00:15:25.400]  旁邊不是以色列人的
[00:15:25.400 --> 00:15:26.320]  就看得到
[00:15:26.320 --> 00:15:28.440]  原來你的神這麼厲害
[00:15:28.440 --> 00:15:30.320]  不就是身份嗎
[00:15:30.320 --> 00:15:31.960]  我的神很厲害
[00:15:31.960 --> 00:15:34.640]  你想不想認識
[00:15:34.640 --> 00:15:36.560]  我的神和我的關係
[00:15:36.560 --> 00:15:40.520]  或者我的神令我有不同的色見
[00:15:40.520 --> 00:15:41.920]  或者是看見
[00:15:41.920 --> 00:15:43.440]  你看不看到
[00:15:43.440 --> 00:15:45.560]  所以到了這個經文
[00:15:45.560 --> 00:15:47.600]  一個字我高亮了
[00:15:47.600 --> 00:15:49.400]  看得起
[00:15:49.400 --> 00:15:50.760]  他看得到
[00:15:50.760 --> 00:15:53.320]  由第一災到第九災的時候
[00:15:53.320 --> 00:15:56.240]  讓同住在埃及的人
[00:15:56.240 --> 00:15:57.720]  那些閒雜人
[00:15:57.720 --> 00:15:58.600]  他看見
[00:15:58.600 --> 00:16:01.920]  你的神真的和我們一直在埃及拜的
[00:16:01.920 --> 00:16:03.800]  真的很不同
[00:16:03.800 --> 00:16:06.240]  而很不同的就是
[00:16:06.240 --> 00:16:08.960]  他救你脫離了災害
[00:16:08.960 --> 00:16:13.520]  而埃及的法老是不能夠救我們脫離災害
[00:16:13.520 --> 00:16:16.560]  他看得到
[00:16:16.560 --> 00:16:19.320]  這就是轉變
[00:16:19.320 --> 00:16:21.360]  所以耶和華上帝
[00:16:21.360 --> 00:16:24.000]  第一災第二災到第九災的時候
[00:16:24.000 --> 00:16:25.080]  不是說不停地加
[00:16:25.080 --> 00:16:25.680]  你不行了
[00:16:25.680 --> 00:16:27.360]  我加二我加四
[00:16:27.360 --> 00:16:28.520]  不停地加
[00:16:28.520 --> 00:16:29.840]  不是這樣的
[00:16:29.840 --> 00:16:31.680]  不是意氣用事
[00:16:31.680 --> 00:16:34.600]  大家知道玩UNO
[00:16:34.600 --> 00:16:36.560]  當然要留著一手
[00:16:36.560 --> 00:16:39.000]  如果不是說功能卡不放最後
[00:16:39.000 --> 00:16:41.600]  你多大都放最後
[00:16:41.600 --> 00:16:44.360]  耶和華上帝不是這樣的
[00:16:44.360 --> 00:16:46.040]  其實他一而再再而三
[00:16:46.040 --> 00:16:48.480]  到第九的時候就告訴你
[00:16:48.480 --> 00:16:51.160]  你們埃及拜的所謂神明
[00:16:51.160 --> 00:16:54.120]  對我來說是沒有身份的
[00:16:54.120 --> 00:16:59.240]  但你仍然堅持覺得是很重要的事
[00:16:59.240 --> 00:17:01.240]  你就看不起我
[00:17:01.240 --> 00:17:02.720]  但今天你會說
[00:17:02.720 --> 00:17:04.040]  那些人死了
[00:17:04.040 --> 00:17:06.600]  他說我看得起
[00:17:06.600 --> 00:17:09.200]  這個訊息要再次提醒
[00:17:09.200 --> 00:17:13.520]  有時我們的信仰跳出來一點
[00:17:13.520 --> 00:17:15.040]  今天我們的信仰
[00:17:15.040 --> 00:17:18.080]  你沒有被人看得起
[00:17:18.080 --> 00:17:20.000]  你今天做基督徒
[00:17:20.000 --> 00:17:22.360]  你的力量在哪裡呢?
[00:17:22.360 --> 00:17:25.440]  你做一個信仰又沒有吉時
[00:17:25.440 --> 00:17:27.680]  其實都值得要想想
[00:17:27.680 --> 00:17:29.200]  如果不是別人說
[00:17:29.200 --> 00:17:32.960]  你的神不夠強
[00:17:32.960 --> 00:17:34.400]  不行
[00:17:34.400 --> 00:17:37.280]  有時我們都會小看我們的信仰
[00:17:37.280 --> 00:17:39.160]  在我們生命當中作為
[00:17:39.160 --> 00:17:40.400]  又或者我們的信仰
[00:17:40.400 --> 00:17:41.320]  在我們生活當中
[00:17:41.320 --> 00:17:42.680]  都沒有什麼影響力
[00:17:42.680 --> 00:17:44.160]  以致我們都不知道
[00:17:44.160 --> 00:17:47.280]  如何影響其他人
[00:17:47.280 --> 00:17:51.040]  所以埃及人說我們死了
[00:17:51.040 --> 00:17:53.080]  但耶和華使埃及人
[00:17:53.080 --> 00:17:56.120]  看得起他們的百姓
[00:17:56.120 --> 00:18:01.520]  所以埃及人就跟他們一起出來
[00:18:01.520 --> 00:18:02.920]  另外一出來的時候
[00:18:02.920 --> 00:18:03.680]  我剛才說到
[00:18:03.680 --> 00:18:04.880]  他們沒有血緣關係
[00:18:04.880 --> 00:18:07.760]  但都會一起成為同一班人的時候
[00:18:07.760 --> 00:18:09.560]  有些事要做的
[00:18:09.560 --> 00:18:11.280]  所以經文裡面說到這件事
[00:18:11.280 --> 00:18:12.880]  就是預戰晚餐
[00:18:12.880 --> 00:18:15.160]  為一個要求的過程
[00:18:15.160 --> 00:18:18.080]  要融入這個群體的時候
[00:18:18.080 --> 00:18:19.080]  有些事要做
[00:18:19.080 --> 00:18:21.040]  所以耶和華對摩西亞倫說
[00:18:21.040 --> 00:18:22.880]  預戰的條例是這樣的
[00:18:22.880 --> 00:18:24.560]  外邦人不可這樣
[00:18:24.560 --> 00:18:27.760]  但若你們用銀子買來
[00:18:27.760 --> 00:18:29.560]  又受過國禮的奴僕
[00:18:29.560 --> 00:18:30.880]  就可以吃了
[00:18:30.880 --> 00:18:32.840]  寄居的故宮都不能吃
[00:18:32.840 --> 00:18:35.840]  應當在屋子內吃
