
[00:00:00.000 --> 00:00:02.000]  頂尖的晚安
[00:04:10.000 --> 00:04:13.000]  但這個關聯裡有多樣東西
[00:04:13.000 --> 00:04:16.000]  為什麼要說不要放在床下
[00:04:16.000 --> 00:04:18.000]  不要放在斗底下
[00:04:18.000 --> 00:04:21.000]  要放在燈台上才能照明呢
[00:04:21.000 --> 00:04:23.000]  為什麼要說斗底下
[00:04:23.000 --> 00:04:25.000]  為什麼要說床下底
[00:04:25.000 --> 00:04:26.000]  好像照不明
[00:04:26.000 --> 00:04:29.000]  這些好像還沒照明
[00:04:29.000 --> 00:04:33.000]  還沒放對位置的觀念是什麼呢
[00:04:33.000 --> 00:04:36.000]  就好像一顆種子種在地上
[00:04:36.000 --> 00:04:39.000]  當它還沒30倍60倍100倍這麼厲害的時候
[00:04:39.000 --> 00:04:42.000]  你看著一顆在泥土下的種子
[00:04:42.000 --> 00:04:45.000]  看不到任何跡象的時候
[00:04:45.000 --> 00:04:48.000]  感覺就像燈放在床下底
[00:04:48.000 --> 00:04:52.000]  和放在斗底下的意思
[00:04:52.000 --> 00:04:53.000]  如果這樣理解的話
[00:04:53.000 --> 00:04:55.000]  剛才第二個比喻
[00:04:55.000 --> 00:04:57.000]  其實它是想說
[00:04:57.000 --> 00:05:02.000]  一顆種子還沒30倍60倍100倍的時候
[00:05:02.000 --> 00:05:07.000]  好像隱藏著看不到的感覺
[00:05:07.000 --> 00:05:09.000]  你會經常質疑問自己
[00:05:09.000 --> 00:05:12.000]  到底我做這件事是對嗎
[00:05:12.000 --> 00:05:14.000]  好不好
[00:05:14.000 --> 00:05:15.000]  我好像做了一些事
[00:05:15.000 --> 00:05:19.000]  但好像還沒有成果的時候
[00:05:19.000 --> 00:05:24.000]  那個感覺很折磨
[00:05:24.000 --> 00:05:27.000]  好像史蕩森最初拍的片
[00:05:27.000 --> 00:05:31.000]  你最初看重慶森林
[00:05:31.000 --> 00:05:33.000]  不是不是 葵慶森林
[00:05:33.000 --> 00:05:36.000]  或者再見珠珠
[00:05:36.000 --> 00:05:40.000]  你會發覺好像不知道是怎樣
[00:05:40.000 --> 00:05:42.000]  觀眾的反應是怎樣
[00:05:42.000 --> 00:05:44.000]  會有什麼後果
[00:05:44.000 --> 00:05:48.000]  看完之後大家會有什麼反應
[00:05:48.000 --> 00:05:51.000]  可能大家喜歡13B
[00:05:51.000 --> 00:05:53.000]  喜歡女主角多一點
[00:05:53.000 --> 00:05:55.000]  不要說名字
[00:05:55.000 --> 00:05:58.000]  我們會有很多不同的想法
[00:05:58.000 --> 00:06:00.000]  在史蕩森的時段裡
[00:06:00.000 --> 00:06:02.000]  到底什麼時候是可以的
[00:06:02.000 --> 00:06:03.000]  什麼時候是不行
[00:06:03.000 --> 00:06:05.000]  還是過去一兩年的片
[00:06:05.000 --> 00:06:07.000]  好像不是很成功
[00:06:07.000 --> 00:06:10.000]  好像跟囚兒去台灣旅行
[00:06:10.000 --> 00:06:13.000]  突然有幾十萬人看他們很無聊的片
[00:06:13.000 --> 00:06:16.000]  一起生活的那幾天
[00:06:16.000 --> 00:06:19.000]  所以其實很多時候
[00:06:19.000 --> 00:06:21.000]  做一件事要過關的時候
[00:06:21.000 --> 00:06:23.000]  在過程裡
[00:06:23.000 --> 00:06:26.000]  你經常會問自己和掙扎的
[00:06:26.000 --> 00:06:30.000]  到底這件事是有效還是不有效
[00:06:30.000 --> 00:06:33.000]  我找多些例子去講
[00:06:33.000 --> 00:06:39.000]  第四章有這五個比喻
[00:06:39.000 --> 00:06:43.000]  其實很關前面第三章的故事事
[00:06:43.000 --> 00:06:47.000]  第三章記載了耶穌趕鬼
[00:06:47.000 --> 00:06:49.000]  不過有人質疑耶穌
[00:06:49.000 --> 00:06:55.000]  耶穌趕鬼都是靠鬼王別西卜趕鬼
[00:06:55.000 --> 00:06:57.000]  你可以想像
[00:06:57.000 --> 00:07:00.000]  耶穌明明是能趕鬼的
[00:07:00.000 --> 00:07:04.000]  燈應該照在燈台上
[00:07:04.000 --> 00:07:06.000]  突然有隻鬼
[00:07:06.000 --> 00:07:07.000]  你試試看
[00:07:07.000 --> 00:07:09.000]  應該不會吧
[00:07:09.000 --> 00:07:12.000]  有一個牧者出來趕鬼成功
[00:07:12.000 --> 00:07:15.000]  假設趕鬼成功
[00:07:15.000 --> 00:07:18.000]  應該是眼睛放在燈台上
[00:07:18.000 --> 00:07:20.000]  哇,上帝很厲害
[00:07:20.000 --> 00:07:22.000]  但怎料一群人說
[00:07:22.000 --> 00:07:25.000]  這個牧者也是靠鬼王別西卜趕鬼
[00:07:25.000 --> 00:07:32.000]  感覺上明明把燈放在斗底下和床底下
[00:07:32.000 --> 00:07:40.000]  耶穌並沒有經歷過成長三十倍八十倍之前
[00:07:40.000 --> 00:07:44.000]  好像一顆種子未發芽成長的時候
[00:07:44.000 --> 00:07:46.000]  遭遇很多人的質疑
[00:07:46.000 --> 00:07:49.000]  遭遇很多難聽的話
[00:07:49.000 --> 00:07:52.000]  他明明做得對,做得好
[00:07:52.000 --> 00:07:55.000]  但有很多人是仇恨者
[00:07:55.000 --> 00:07:58.000]  仇恨者多到一個地步
[00:07:58.000 --> 00:08:01.000]  明明做得好,但仍然是靠鬼王別西卜趕鬼
[00:08:01.000 --> 00:08:04.000]  有什麼厲害呢?
[00:08:04.000 --> 00:08:08.000]  過關裡
[00:08:08.000 --> 00:08:12.000]  起碼有一樣東西我們會掙扎和懶惰的是
[00:08:12.000 --> 00:08:16.000]  我們不知道我們這一刻所做的事
[00:08:16.000 --> 00:08:19.000]  面對很多人的匪夷的時候
[00:08:19.000 --> 00:08:23.000]  或者內心對自己的質疑的時候
[00:08:23.000 --> 00:08:28.000]  其實我們是否堅持走下去?
[00:08:28.000 --> 00:08:35.000]  士棟真不是沒有仇恨者
[00:08:35.000 --> 00:08:38.000]  你知道阿修越說越錯
[00:08:38.000 --> 00:08:42.000]  他喝完酒後說話就比較多錯
[00:08:42.000 --> 00:08:44.000]  他有一個直播是六小時的
[00:08:44.000 --> 00:08:46.000]  不知道你們有沒有看過
[00:08:46.000 --> 00:08:49.000]  他不斷地說話
[00:08:49.000 --> 00:08:55.000]  如果我是他,我會聰明一點說還是不說?
[00:08:55.000 --> 00:08:58.000]  做回自己還是不要做自己?忍一忍
[00:08:58.000 --> 00:09:00.000]  這些永遠成為了
[00:09:00.000 --> 00:09:03.000]  你要走的路程裡
[00:09:03.000 --> 00:09:08.000]  千頭萬緒掙扎的一個片段
[00:09:08.000 --> 00:09:12.000]  說說自己比較好
[00:09:12.000 --> 00:09:16.000]  最近有一個課程在澳洲,兩年
[00:09:16.000 --> 00:09:20.000]  我剛去完澳洲就辦了一個畢業典禮
[00:09:20.000 --> 00:09:24.000]  畢業典禮是兩年
[00:09:24.000 --> 00:09:26.000]  然後有一個畢業典禮就去負責
[00:09:26.000 --> 00:09:28.000]  辦證書那些
[00:09:28.000 --> 00:09:32.000]  去到是有課程要教的
[00:09:32.000 --> 00:09:35.000]  澳洲的教會
[00:09:35.000 --> 00:09:40.000]  香港人教會,即是廣東話教會
[00:09:40.000 --> 00:09:43.000]  不是我們經常聽到的
[00:09:43.000 --> 00:09:45.000]  不過也算多
[00:09:45.000 --> 00:09:47.000]  不算聽很多
[00:09:47.000 --> 00:09:50.000]  我記得二、四年的時候
[00:09:50.000 --> 00:09:52.000]  我第一次去教的時候
[00:09:52.000 --> 00:09:56.000]  下面通常要分組討論
[00:09:56.000 --> 00:09:59.000]  教完之後就讓大家討論一下
[00:09:59.000 --> 00:10:02.000]  我去到一組的時候
[00:10:02.000 --> 00:10:04.000]  不要說太詳細那個是什麼身份
[00:10:04.000 --> 00:10:07.000]  一個年紀少長的人
[00:10:07.000 --> 00:10:12.000]  面向我,談也不談
[00:10:12.000 --> 00:10:16.000]  課程完結後我特意去問他
[00:10:16.000 --> 00:10:18.000]  你覺得怎樣?
[00:10:18.000 --> 00:10:22.000]  他真的很冷淡
[00:10:22.000 --> 00:10:25.000]  很…什麼呢?
[00:10:25.000 --> 00:10:29.000]  我以為年紀大,就這樣吧
[00:10:29.000 --> 00:10:32.000]  隨便他吧
[00:10:32.000 --> 00:10:35.000]  這次去的時候
[00:10:35.000 --> 00:10:37.000]  我教了一堂課
[00:10:37.000 --> 00:10:39.000]  教了兩三個小時
[00:10:39.000 --> 00:10:41.000]  然後才畢業禮
[00:10:41.000 --> 00:10:43.000]  教完那堂課的時候
[00:10:43.000 --> 00:10:45.000]  他仍然在那組
[00:10:45.000 --> 00:10:47.000]  我都說不要緊吧
[00:10:47.000 --> 00:10:49.000]  照樣去他那裡
[00:10:49.000 --> 00:10:51.000]  雖然他背著我也好
[00:10:51.000 --> 00:10:53.000]  也算吧
[00:10:53.000 --> 00:10:55.000]  誰知道去到的時候
[00:10:55.000 --> 00:10:57.000]  他很積極地回答題目
[00:10:57.000 --> 00:11:01.000]  然後分享完之後
[00:11:01.000 --> 00:11:03.000]  我們再談的時候
[00:11:03.000 --> 00:11:06.000]  他還很踴躍地舉手說話
[00:11:06.000 --> 00:11:09.000]  畢業禮完結後
[00:11:09.000 --> 00:11:11.000]  他還搶著咪高峰說
[00:11:11.000 --> 00:11:13.000]  我們學了這麼多東西
[00:11:13.000 --> 00:11:15.000]  不可以就這樣完結
[00:11:15.000 --> 00:11:18.000]  我們要多做一點
[00:11:18.000 --> 00:11:21.000]  那一刻
[00:11:21.000 --> 00:11:23.000]  我好覺得
[00:11:23.000 --> 00:11:27.000]  兩年前和兩年後的人會改變
[00:11:27.000 --> 00:11:31.000]  我最開心的是
[00:11:31.000 --> 00:11:34.000]  很多人形容課程
[00:11:34.000 --> 00:11:37.000]  是一個學習曲線
[00:11:37.000 --> 00:11:40.000]  很多人要跨過一些東西才能學到
[00:11:40.000 --> 00:11:42.000]  很多人跨不到
[00:11:42.000 --> 00:11:44.000]  但有些人跨得過去
[00:11:44.000 --> 00:11:47.000]  所以大家很開心地跨了過去
[00:11:47.000 --> 00:11:50.000]  有時候
[00:11:50.000 --> 00:11:53.000]  你問我最掙扎的是什麼呢?
[00:11:53.000 --> 00:11:58.000]  講完就要明白
[00:12:00.000 --> 00:12:02.000]  你明白是多難嗎?
[00:12:02.000 --> 00:12:05.000]  我可以講一些很隨便的東西
[00:12:05.000 --> 00:12:07.000]  講完你也明白的東西是可以的
[00:12:07.000 --> 00:12:09.000]  但如果要講一些
[00:12:09.000 --> 00:12:11.000]  真的想講的東西的時候
[00:12:11.000 --> 00:12:14.000]  是不是下面的人就馬上明白?
[00:12:14.000 --> 00:12:18.000]  這是我講了十幾二十年裡
[00:12:18.000 --> 00:12:21.000]  最痛苦和最掙扎的東西
[00:12:21.000 --> 00:12:24.000]  大家明白我吧?
[00:12:24.000 --> 00:12:26.000]  (笑聲)
[00:12:26.000 --> 00:12:34.000]  這些是你經常質疑自己的東西
[00:12:34.000 --> 00:12:37.000]  別人也會質疑你的東西
[00:12:37.000 --> 00:12:41.000]  有時候你明明覺得今天講得很清楚
[00:12:41.000 --> 00:12:43.000]  但別人會說
[00:12:43.000 --> 00:12:44.000]  你今天講什麼?
[00:12:44.000 --> 00:12:47.000]  好像燈又在斗底下
[00:12:47.000 --> 00:12:51.000]  這些是
[00:12:51.000 --> 00:12:54.000]  我相信在你和我之間
[00:12:54.000 --> 00:12:58.000]  當你為一些東西堅持做下去的時候
[00:12:58.000 --> 00:13:01.000]  你經常會遇到的東西
[00:13:01.000 --> 00:13:05.000]  今天想講過關這個題目
[00:13:05.000 --> 00:13:07.000]  是因為想講的是
[00:13:07.000 --> 00:13:11.000]  在一些你經常自我質疑的情況下
[00:13:11.000 --> 00:13:15.000]  或者很多人潑你冷水的情況下
[00:13:15.000 --> 00:13:17.000]  你要分辨
[00:13:19.000 --> 00:13:23.000]  這些東西什麼時候會慢慢成長起來?
[00:13:23.000 --> 00:13:27.000]  什麼時候會三十倍、六十倍、一百倍?
[00:13:27.000 --> 00:13:31.000]  還是我們現在做的東西
[00:13:31.000 --> 00:13:35.000]  都是放在路旁、淺土?
[00:13:35.000 --> 00:13:38.000]  還是你堅持著一些東西
[00:13:38.000 --> 00:13:40.000]  你想走下去?
[00:13:40.000 --> 00:13:47.000]  我相信許言、豪哥和阿修
[00:13:48.000 --> 00:13:50.000]  他們能夠堅持這五年
[00:13:50.000 --> 00:13:55.000]  不是因為他們沒有不同的意見和想法
[00:13:55.000 --> 00:13:57.000]  我相信一定有
[00:13:57.000 --> 00:13:59.000]  如果你是成員
[00:13:59.000 --> 00:14:02.000]  看完那個八金頒獎典禮的時候
[00:14:02.000 --> 00:14:04.000]  在那天尾聲的時候
[00:14:04.000 --> 00:14:06.000]  他們不同人之間
[00:14:06.000 --> 00:14:09.000]  就開始有不同的東西走出來
[00:14:09.000 --> 00:14:15.000]  沒錯,他們會有很多不容易的東西
[00:14:15.000 --> 00:14:18.000]  但起碼你看到這件事
[00:14:18.000 --> 00:14:22.000]  大家曾經努力過、相信過
[00:14:22.000 --> 00:14:25.000]  走過一步
[00:14:25.000 --> 00:14:30.000]  今天你問我第一個期望是
[00:14:30.000 --> 00:14:34.000]  上次潘Sir說的
[00:14:34.000 --> 00:14:35.000]  不是我說的
[00:14:35.000 --> 00:14:36.000]  不過不要說了
[00:14:36.000 --> 00:14:40.000]  一件事其實是可以接的
[00:14:40.000 --> 00:14:43.000]  那件事的完結是可以的
[00:14:44.000 --> 00:14:46.000]  但完結完能夠成為了
[00:14:46.000 --> 00:14:49.000]  眾人的回憶煞
[00:14:49.000 --> 00:14:52.000]  這個叫過關
[00:14:52.000 --> 00:14:55.000]  如果有些事情做了
[00:14:55.000 --> 00:14:56.000]  它完
[00:14:56.000 --> 00:14:58.000]  沒有人可惜的
[00:14:58.000 --> 00:15:04.000]  沒有人覺得有問題的
[00:15:04.000 --> 00:15:08.000]  其實那些不是30倍、60倍、100倍
[00:15:08.000 --> 00:15:11.000]  各位還記得
[00:15:12.000 --> 00:15:16.000]  各位還堅持的頂姐妹
[00:15:16.000 --> 00:15:19.000]  我不知道你為了什麼還在堅持
[00:15:19.000 --> 00:15:22.000]  或者你質疑自己
[00:15:22.000 --> 00:15:26.000]  但希望今天你告訴自己
[00:15:26.000 --> 00:15:30.000]  有一天是會照在人前的
[00:15:30.000 --> 00:15:35.000]  有些事情是會慢慢的成功的
[00:15:35.000 --> 00:15:39.000]  這個也是自己在安慰自己
[00:15:40.000 --> 00:15:42.000]  廿四、廿五節再說一件事
[00:15:42.000 --> 00:15:46.000]  她說要留心聽你們聽到的
[00:15:46.000 --> 00:15:50.000]  她說你們用量給別人的量氣
[00:15:50.000 --> 00:15:53.000]  也會被人用量給你們
[00:15:53.000 --> 00:15:56.000]  而且你們會得到更加多
[00:15:56.000 --> 00:15:59.000]  因為有的還要得到賜予
[00:15:59.000 --> 00:16:02.000]  沒有的就算有的
[00:16:02.000 --> 00:16:05.000]  也會在那裡被拿走
[00:16:05.000 --> 00:16:08.000]  這是第三個比喻
[00:16:09.000 --> 00:16:12.000]  我們看一些背景
[00:16:12.000 --> 00:16:15.000]  量是指真誠
[00:16:15.000 --> 00:16:19.000]  等於街市的稱
[00:16:19.000 --> 00:16:23.000]  如果那一檔賣菜騙你
[00:16:23.000 --> 00:16:25.000]  你稱一稱
[00:16:25.000 --> 00:16:29.000]  量代表你用真誠的態度對待人
[00:16:29.000 --> 00:16:32.000]  所以她說什麼是真誠
[00:16:32.000 --> 00:16:35.000]  就是如果你真的在上帝想成長
[00:16:35.000 --> 00:16:37.000]  很真誠地
[00:16:38.000 --> 00:16:41.000]  神會給你三十倍、六十倍、一百倍
[00:16:41.000 --> 00:16:43.000]  這個大體上是
[00:16:43.000 --> 00:16:46.000]  第三個比喻裡很想說的是
[00:16:46.000 --> 00:16:49.000]  你不放在路旁
[00:16:49.000 --> 00:16:52.000]  不是放在淺土、不是放在荊棘泥的時候
[00:16:52.000 --> 00:16:54.000]  你真的放在好土
[00:16:54.000 --> 00:16:56.000]  你真誠對他的話
[00:16:56.000 --> 00:16:58.000]  回應上帝的道的時候
[00:16:58.000 --> 00:17:01.000]  你的生命是會發出不一樣的東西
[00:17:01.000 --> 00:17:03.000]  這個起碼是想這樣說的
[00:17:03.000 --> 00:17:06.000]  但奇怪的是哪一句
[00:17:07.000 --> 00:17:09.000]  未必明白的就是最後一句
[00:17:09.000 --> 00:17:14.000]  有的還要比你更多次
[00:17:14.000 --> 00:17:18.000]  明顯地那裡是說三十倍、六十倍和一百倍
[00:17:18.000 --> 00:17:21.000]  但他無端多了一句說話
[00:17:21.000 --> 00:17:23.000]  凡沒有的,就算有的
[00:17:23.000 --> 00:17:26.000]  都要從那裡拿走是什麼來的
[00:17:26.000 --> 00:17:29.000]  這句是難搞的
[00:17:29.000 --> 00:17:34.000]  我用耶穌在第三章的故事來說
[00:17:35.000 --> 00:17:42.000]  其實是用這五個比喻來回應這些事件
[00:17:42.000 --> 00:17:45.000]  這件事其實很簡單
[00:17:45.000 --> 00:17:48.000]  意思上很簡單
[00:17:48.000 --> 00:17:50.000]  但未必很容易明白
[00:17:50.000 --> 00:17:54.000]  總之是耶穌的母親和兄弟來找耶穌
[00:17:54.000 --> 00:17:56.000]  有些人圍著他
[00:17:56.000 --> 00:17:59.000]  你母親和兄弟來找你
[00:17:59.000 --> 00:18:01.000]  耶穌回答說:誰是母親?
[00:18:01.000 --> 00:18:03.000]  誰是兄弟?
[00:18:04.000 --> 00:18:06.000]  然後還是周圍的人說
[00:18:06.000 --> 00:18:09.000]  你們看,我的母親和我的兄弟
[00:18:09.000 --> 00:18:11.000]  因為無論誰遵行神的旨意
[00:18:11.000 --> 00:18:15.000]  這就是我的兄弟、姐妹和母親了
[00:18:15.000 --> 00:18:19.000]  這句說話其實很難明白
[00:18:19.000 --> 00:18:21.000]  無端對著下面的人說
[00:18:21.000 --> 00:18:26.000]  你聽上帝的話語的人遵行的就是我媽和我的兄弟了
[00:18:26.000 --> 00:18:28.000]  他想說什麼呢?
[00:18:28.000 --> 00:18:32.000]  他想說一件事
[00:18:33.000 --> 00:18:37.000]  猶太人覺得他屬於阿不拉罕的後裔
[00:18:37.000 --> 00:18:42.000]  所以拜血統上,他會蒙上上帝的喜悅
[00:18:42.000 --> 00:18:44.000]  神會拯救他
[00:18:44.000 --> 00:18:49.000]  這是剛才故事裡最精粹的地方
[00:18:49.000 --> 00:18:52.000]  所以耶穌要打破這個觀念
[00:18:52.000 --> 00:18:58.000]  不是用阿不拉罕說我是猶太人
[00:18:58.000 --> 00:19:01.000]  我就會蒙上上帝的祝福
[00:19:02.000 --> 00:19:05.000]  耶穌打破了這個觀念
[00:19:05.000 --> 00:19:10.000]  你要量氣,真誠回應上帝的道
[00:19:10.000 --> 00:19:13.000]  這才是真正上帝的喜悅
[00:19:13.000 --> 00:19:19.000]  不是因為你是屬於阿不拉罕的後裔子孫
[00:19:19.000 --> 00:19:23.000]  你是猶太人,所以你就蒙上祝福
[00:19:23.000 --> 00:19:27.000]  很明顯耶穌說春藤上帝旨意的人
[00:19:27.000 --> 00:19:29.000]  才是他的母親和兄弟姐妹
[00:19:30.000 --> 00:19:32.000]  他說的是
[00:19:32.000 --> 00:19:36.000]  很多時候我們以為
[00:19:36.000 --> 00:19:39.000]  我們是可以的
[00:19:39.000 --> 00:19:44.000]  我們以為我們信了耶穌
[00:19:44.000 --> 00:19:46.000]  我們有神的靈,我們同在
[00:19:46.000 --> 00:19:48.000]  我們就有能力
[00:19:48.000 --> 00:19:51.000]  沒錯,事實上也是
[00:19:51.000 --> 00:19:54.000]  但很多時候他問的是
[00:19:54.000 --> 00:19:58.000]  是不是上帝的靈真的在裡面工作
[00:19:59.000 --> 00:20:01.000]  還是你把上帝的靈放在一旁
[00:20:01.000 --> 00:20:03.000]  你以為你在遵循上帝的旨意
[00:20:03.000 --> 00:20:05.000]  其實你不是的
[00:20:05.000 --> 00:20:09.000]  我找個小故事來講解
[00:20:09.000 --> 00:20:11.000]  我就容易明白一點
[00:20:11.000 --> 00:20:14.000]  這裡想講的是
[00:20:14.000 --> 00:20:19.000]  好像我去過一個在英國的家庭
[00:20:19.000 --> 00:20:25.000]  那個家庭的女兒
[00:20:25.000 --> 00:20:28.000]  從小做手術做到大
[00:20:28.000 --> 00:20:30.000]  每年起碼要做一次手術
[00:20:30.000 --> 00:20:32.000]  是一個大手術
[00:20:32.000 --> 00:20:35.000]  她走路不能去廁所
[00:20:35.000 --> 00:20:37.000]  她去不了
[00:20:37.000 --> 00:20:39.000]  所以每年都要做手術
[00:20:39.000 --> 00:20:41.000]  幫她身體調整
[00:20:41.000 --> 00:20:45.000]  那個爸爸是我認識的
[00:20:45.000 --> 00:20:48.000]  過去幾年很多奇好事項
[00:20:48.000 --> 00:20:50.000]  都聽到他說
[00:20:50.000 --> 00:20:52.000]  他的女兒快不行了
[00:20:52.000 --> 00:20:54.000]  但神又拯救她
[00:20:54.000 --> 00:20:56.000]  又得了
[00:20:57.000 --> 00:20:58.000]  有些機械腳
[00:20:58.000 --> 00:21:00.000]  她可以走來走去
[00:21:00.000 --> 00:21:03.000]  吃東西她可以再吃東西
[00:21:03.000 --> 00:21:05.000]  我聽了幾年
[00:21:05.000 --> 00:21:07.000]  我沒有認識這個妹妹
[00:21:07.000 --> 00:21:09.000]  她最大八歲
[00:21:09.000 --> 00:21:11.000]  由零歲到八歲
[00:21:11.000 --> 00:21:13.000]  她都要做很多手術
[00:21:13.000 --> 00:21:17.000]  這次難得她邀請我住一晚
[00:21:17.000 --> 00:21:21.000]  我記得準備進她家住的時候
[00:21:21.000 --> 00:21:23.000]  我心裡就想
[00:21:24.000 --> 00:21:27.000]  面對著這麼艱難的人
[00:21:27.000 --> 00:21:29.000]  應該處於什麼心情
[00:21:29.000 --> 00:21:31.000]  去面對她好呢?
