
[00:00:00.000 --> 00:00:03.400]  「一道三吃」這個講道系列
[00:04:06.600 --> 00:04:08.600]  陌生的引文
[00:04:08.600 --> 00:04:12.600]  不知道大家在回來之前
[00:04:12.600 --> 00:04:17.600]  有沒有首先閱讀一下《迦拉太書》這段經文
[00:04:17.600 --> 00:04:20.600]  看的時候可能會覺得不明白
[00:04:20.600 --> 00:04:25.600]  當中的詮釋條約就更加令人直接跳過這段經文
[00:04:25.600 --> 00:04:30.600]  作為講員我們在研經寫講章的時候
[00:04:30.600 --> 00:04:32.600]  都覺得很不容易
[00:04:32.600 --> 00:04:34.600]  很無從入手
[00:04:34.600 --> 00:04:39.600]  曾經有人說簡單說羅馬書十二章一至二節就好
[00:04:39.600 --> 00:04:41.600]  不過經文很難
[00:04:41.600 --> 00:04:43.600]  但是我們照樣走
[00:04:43.600 --> 00:04:47.600]  很希望女子組完成這一次講道系列之後
[00:04:47.600 --> 00:04:49.600]  John會請我們三個吃飯
[00:04:49.600 --> 00:04:52.600]  真正實踐一道三吃
[00:04:52.600 --> 00:04:53.600]  雖然他今天不在
[00:04:53.600 --> 00:04:56.600]  不過他說晚一點他會回來看
[00:04:56.600 --> 00:04:58.600]  說回這裡
[00:04:58.600 --> 00:05:01.600]  即使經文很艱難
[00:05:01.600 --> 00:05:08.600]  但保羅至少在經文中提供了一個線索給我們
[00:05:08.600 --> 00:05:10.600]  他特別提到三個人
[00:05:10.600 --> 00:05:15.600]  分別是阿伯拉罕、爾薩和夏甲
[00:05:15.600 --> 00:05:20.600]  這三個人在《創世紀》十六、十七和二十一章中
[00:05:20.600 --> 00:05:23.600]  佔了一個很重要的篇幅
[00:05:23.600 --> 00:05:27.600]  《創世紀》對釐清《迦拉太書》這段經文
[00:05:27.600 --> 00:05:30.600]  起了一個很關鍵的作用
[00:05:30.600 --> 00:05:36.600]  所以今天的講道將會從《創世紀》作為開始
[00:05:36.600 --> 00:05:40.600]  然後未來兩週就交給阿廷和清心
[00:05:40.600 --> 00:05:42.600]  深入地剖析《迦拉太書》
[00:05:42.600 --> 00:05:50.600]  讓《創世紀》的敘事先於對《迦拉太書》的理解、詮釋和形容
[00:05:50.600 --> 00:05:54.600]  保羅在這裡用了一個猶太色經的方法
[00:05:54.600 --> 00:05:58.600]  去解讀夏甲和撒拉的敘事
[00:05:58.600 --> 00:06:03.600]  他想表達的是一個關於盟約的神學觀點
[00:06:03.600 --> 00:06:09.600]  保羅將夏甲的創傷詮釋為一個神學議題
[00:06:09.600 --> 00:06:13.600]  他著重在夏甲作為奴隸的角色
[00:06:13.600 --> 00:06:16.600]  用夏甲來代表西賴的約
[00:06:16.600 --> 00:06:21.600]  然後將它和撒拉的自由作一個對比
[00:06:21.600 --> 00:06:27.600]  保羅用了這個角度去講明這個事實
[00:06:27.600 --> 00:06:33.600]  他在《迦拉太書》中不是要跟我們講夏甲的故事
[00:06:33.600 --> 00:06:37.600]  而是就著某一些論點
[00:06:37.600 --> 00:06:43.600]  選取了其中一個方向去跟《迦拉太書》的讀者講
[00:06:43.600 --> 00:06:49.600]  他大抵估計《迦拉太》的信徒是熟悉《創世紀》的敘事
[00:06:49.600 --> 00:06:51.600]  特別是關於撒拉和夏甲
[00:06:51.600 --> 00:06:57.600]  用他們的敘事去反駁當時一些信徒
[00:06:57.600 --> 00:07:03.600]  他們堅持要求外邦的基督徒遵守摩西的律法
[00:07:03.600 --> 00:07:05.600]  他在這裡表達
[00:07:05.600 --> 00:07:10.600]  如果你想用人的方法又或者肉體的手段
[00:07:10.600 --> 00:07:14.600]  而想得到盟約繼承者的身份
[00:07:14.600 --> 00:07:16.600]  你是注定失敗的
[00:07:16.600 --> 00:07:22.600]  在《創世紀》中夏甲是一個很複雜的人
[00:07:22.600 --> 00:07:24.600]  他受壓迫
[00:07:24.600 --> 00:07:28.600]  但是他卻是蒙神所眷顧
[00:07:28.600 --> 00:07:33.600]  他是神親自直接地應許他可以擁有後裔
[00:07:33.600 --> 00:07:39.600]  不過保羅在他的引用中只是將夏甲簡化為奴隸
[00:07:39.600 --> 00:07:43.600]  代表著舊約被奴役的那一位
[00:07:43.600 --> 00:07:48.600]  保羅在這裡忽略了神對他的關愛
[00:07:48.600 --> 00:07:52.600]  保羅在這裡用一個被奴役的女性
[00:07:52.600 --> 00:07:54.600]  她所受的創傷
[00:07:54.600 --> 00:07:57.600]  作為一個神學論述的工具
[00:07:57.600 --> 00:08:01.600]  她的苦難成為了她筆下的羞恥
[00:08:01.600 --> 00:08:06.600]  保羅選擇用夏甲和撒拉的預言
[00:08:06.600 --> 00:08:09.600]  去講明一個屬靈的原則
[00:08:09.600 --> 00:08:14.600]  就是如果你單單憑守律法來稱議
[00:08:14.600 --> 00:08:16.600]  你只會是徒勞無功
[00:08:16.600 --> 00:08:20.600]  然後他就將律法因典作為一個對比
[00:08:20.600 --> 00:08:23.600]  講明福音的核心是什麼
[00:08:23.600 --> 00:08:29.600]  現在我們就試一下將《創世紀》16和21章部分的敘事
[00:08:29.600 --> 00:08:33.600]  和《迦拉太書》4章我們做一個對讀
[00:08:33.600 --> 00:08:35.600]  16章一至二節
[00:08:35.600 --> 00:08:39.600]  這裡講一下夏甲是一個埃及人
[00:08:39.600 --> 00:08:41.600]  是撒拉的婢女
[00:08:41.600 --> 00:08:46.600]  不過婢女就不等於是奴隸
[00:08:46.600 --> 00:08:53.600]  這裡的婢女就是指她是在家專職服侍女主人的一個僕人
[00:08:53.600 --> 00:08:58.600]  撒拉對夏甲可以行使絕對的權力和控制
[00:08:58.600 --> 00:09:02.600]  撒拉在16章又是一個什麼身份呢?
[00:09:02.600 --> 00:09:08.600]  她是一個不能夠生育,沒有兒子的太太
[00:09:08.600 --> 00:09:14.600]  於是16章就想到想請夏甲作為一個代孕母
[00:09:14.600 --> 00:09:17.600]  夏甲對於撒萊和阿伯蘭來說
[00:09:17.600 --> 00:09:19.600]  其實就像一個工具一樣
[00:09:19.600 --> 00:09:23.600]  為了讓阿伯蘭能夠有後裔
[00:09:23.600 --> 00:09:28.600]  撒拉也想著可以憑藉夏甲可以被建立
[00:09:28.600 --> 00:09:32.600]  這裡說「得孩子」原文是指被建立
[00:09:32.600 --> 00:09:36.600]  即是靠他能夠地位有所提升
[00:09:36.600 --> 00:09:38.600]  接著經文再講
[00:09:38.600 --> 00:09:42.600]  阿伯蘭就照撒萊的吩咐去做
[00:09:42.600 --> 00:09:48.600]  這個巨式的結構最早出現在《創世紀》三章十七節
[00:09:48.600 --> 00:09:53.600]  當時是形容亞當聽夏娃的話去做
[00:09:53.600 --> 00:09:58.600]  所以如果將這兩段經文放在一起
[00:09:58.600 --> 00:10:00.600]  是在說一件什麼事呢?
[00:10:00.600 --> 00:10:06.600]  就是當人試圖用自己的方法去做
[00:10:06.600 --> 00:10:09.600]  反映了這個人信心的軟弱
[00:10:09.600 --> 00:10:14.600]  也說了這種軟弱其實是會危害神的計劃
[00:10:14.600 --> 00:10:16.600]  16章三節
[00:10:16.600 --> 00:10:22.600]  撒萊就將他的婢女埃及人夏甲給了丈夫為妾
[00:10:22.600 --> 00:10:26.600]  「妾」這個字原文其實等於「妻」這個字
[00:10:26.600 --> 00:10:30.600]  不過雖然和「妻」是一樣
[00:10:30.600 --> 00:10:35.600]  但不代表夏甲和撒萊的地位相同
[00:10:35.600 --> 00:10:39.600]  夏甲充其量只是代表著撒萊
[00:10:39.600 --> 00:10:42.600]  而不是取代撒萊
[00:10:42.600 --> 00:10:45.600]  但是當夏甲懷孕
[00:10:45.600 --> 00:10:48.600]  他在社會的眼中
[00:10:48.600 --> 00:10:50.600]  他的地位提升了
[00:10:50.600 --> 00:10:52.600]  他成為了「正妻」
[00:10:52.600 --> 00:10:53.600]  經文往後再描述
[00:10:53.600 --> 00:10:56.600]  就是他因此變得傲慢無禮
[00:10:56.600 --> 00:11:01.600]  撒萊認為自己在夏甲眼中已經被鄙視
[00:11:01.600 --> 00:11:04.600]  他已經沒有了主母的地位
[00:11:04.600 --> 00:11:10.600]  夏甲的舉動令他們二人的關係不再是主僕關係
[00:11:10.600 --> 00:11:13.600]  夏甲甚至認為自己已經有了
[00:11:13.600 --> 00:11:16.600]  他覺得自己比撒萊更加優越
[00:11:16.600 --> 00:11:21.600]  於是讓撒萊覺得自己被夏甲輕看
[00:11:21.600 --> 00:11:26.600]  夏甲在這裡以為只是憑著一己的方法
[00:11:26.600 --> 00:11:29.600]  或者是保羅所說的血氣
[00:11:29.600 --> 00:11:32.600]  就可以在地位上有所提升
[00:11:32.600 --> 00:11:36.600]  甚至對撒萊開始有不尊敬的態度
[00:11:36.600 --> 00:11:38.600]  沒有了主僕的觀念
[00:11:38.600 --> 00:11:40.600]  以為自己可以平起平坐
[00:11:40.600 --> 00:11:45.600]  所以夏甲在這裡的做法或者態度
[00:11:45.600 --> 00:11:48.600]  我們可以說是一種僭越
[00:11:48.600 --> 00:11:52.600]  《創世紀》十六章記載亞伯蘭透過夏甲
[00:11:52.600 --> 00:11:54.600]  生下了以實瑪利這個故事
[00:11:54.600 --> 00:11:59.600]  說的是人試圖用他自己的方法
[00:11:59.600 --> 00:12:02.600]  又或者是社會慣常的做法
[00:12:02.600 --> 00:12:05.600]  想著去解決問題的時候
[00:12:05.600 --> 00:12:10.600]  往往面臨著很多限制和困難
[00:12:10.600 --> 00:12:15.600]  十六章15至16節是整個故事的結局
[00:12:15.600 --> 00:12:18.600]  這裡短短兩節經文中
[00:12:18.600 --> 00:12:20.600]  三次提到夏甲的名字
[00:12:20.600 --> 00:12:23.600]  四次亞伯蘭的名字
[00:12:23.600 --> 00:12:25.600]  不停地說代表著什麼呢?
[00:12:25.600 --> 00:12:27.600]  強調一件事
[00:12:27.600 --> 00:12:31.600]  以實瑪利是亞伯蘭的後代
[00:12:31.600 --> 00:12:35.600]  有亞伯蘭兒子的身份和地位
[00:12:35.600 --> 00:12:39.600]  然後我們再看21章
[00:12:39.600 --> 00:12:45.600]  21章1至7節是說耶和華對撒拉的應許
[00:12:45.600 --> 00:12:47.600]  得以應驗的敘事
[00:12:47.600 --> 00:12:49.600]  以撒出身的預言
[00:12:49.600 --> 00:12:57.600]  在17章16至21和18章10至15節有提及過
[00:12:57.600 --> 00:13:00.600]  21章1節這裡說
[00:13:00.600 --> 00:13:04.600]  耶和華按照先前的話眷顧撒拉
[00:13:04.600 --> 00:13:08.600]  照他所說的給撒拉成就
[00:13:08.600 --> 00:13:11.600]  眷顧這個字直譯可以做到訪
[00:13:11.600 --> 00:13:13.600]  親自去到
[00:13:13.600 --> 00:13:15.600]  顯示著一件什麼事呢?
[00:13:15.600 --> 00:13:19.600]  就是以撒的出世是很重要的
[00:13:19.600 --> 00:13:23.600]  重要到上帝親自來到當中
[00:13:23.600 --> 00:13:26.600]  是神特別關注這件事
[00:13:26.600 --> 00:13:28.600]  21章2節這裡說
[00:13:28.600 --> 00:13:30.600]  當亞伯拉罕年老的時候
[00:13:30.600 --> 00:13:33.600]  撒拉懷了孕到神所說的日期
[00:13:33.600 --> 00:13:36.600]  就給亞伯拉罕生了一個兒子
[00:13:36.600 --> 00:13:40.600]  強調是在亞伯拉罕年老的時候才有
[00:13:40.600 --> 00:13:44.600]  所以在人看來是不可能的事
[00:13:44.600 --> 00:13:46.600]  但是它是發生了
[00:13:46.600 --> 00:13:49.600]  正正就是在神預定的日子
[00:13:49.600 --> 00:13:51.600]  而有以撒
[00:13:51.600 --> 00:13:56.600]  第三節記載亞伯拉罕為以撒起名
[00:13:56.600 --> 00:14:02.600]  這個名在撒拉未懷有這個孩子之前已經怎樣?
[00:14:02.600 --> 00:14:05.600]  是神親自為這個孩子去改的
[00:14:05.600 --> 00:14:12.600]  第三章如果我們看和合本修訂版的翻譯
[00:14:12.600 --> 00:14:14.600]  我們看不到結構
[00:14:14.600 --> 00:14:18.600]  但是大家試一下聽一下原文直譯的次序是什麼
[00:14:18.600 --> 00:14:20.600]  直譯的次序是說
[00:14:20.600 --> 00:14:23.600]  亞伯拉罕為他的兒子起名
[00:14:23.600 --> 00:14:27.600]  就是撒拉為他所生的
[00:14:27.600 --> 00:14:29.600]  以撒
[00:14:29.600 --> 00:14:31.600]  強調什麼呢?
[00:14:31.600 --> 00:14:34.600]  強調這個孩子的媽媽是誰
[00:14:34.600 --> 00:14:37.600]  是誰生他的
[00:14:37.600 --> 00:14:40.600]  說的是媽媽的重要
[00:14:40.600 --> 00:14:42.600]  他是應許的後裔
[00:14:42.600 --> 00:14:45.600]  第四節說的是他出生後第八天
[00:14:45.600 --> 00:14:50.600]  亞伯拉罕就遵照神的吩咐為他行國禮
[00:14:50.600 --> 00:14:56.600]  在實踐和神搭約的一個確據
[00:14:56.600 --> 00:15:00.600]  代表他是這個約的成員
[00:15:00.600 --> 00:15:04.600]  而以撒的母親撒拉就加強了他是這個約繼承人
[00:15:04.600 --> 00:15:06.600]  一個很重要的觀念
[00:15:06.600 --> 00:15:08.600]  我們再看下去
[00:15:08.600 --> 00:15:10.600]  二十一章十節
[00:15:10.600 --> 00:15:18.600]  這裡的背景是說撒拉要求要將夏甲和以實瑪利趕出去
[00:15:18.600 --> 00:15:24.600]  亞伯拉罕說你要將侍女和兒子趕出去
[00:15:24.600 --> 00:15:31.600]  因為侍女的兒子不可以和兒子以撒一同承受產業
[00:15:31.600 --> 00:15:33.600]  說明了原因
[00:15:33.600 --> 00:15:35.600]  不是因為妒忌
[00:15:35.600 --> 00:15:38.600]  而是為了以撒的將來
[00:15:38.600 --> 00:15:42.600]  為了他可以順利地承受產業
[00:15:42.600 --> 00:15:47.600]  所以要求亞伯拉罕要趕他們出去
[00:15:47.600 --> 00:15:49.600]  往後的敘事說的是
[00:15:49.600 --> 00:15:54.600]  神也吩咐亞伯拉罕繼續聽從撒拉
[00:15:54.600 --> 00:16:00.600]  在這裡神對撒拉所說的是肯定
[00:16:00.600 --> 00:16:04.600]  他說因為從以撒生的才要稱為你的後裔
[00:16:04.600 --> 00:16:10.600]  說明以實瑪利不是神所揀選的
[00:16:10.600 --> 00:16:15.600]  神只是揀了以撒和他的後代去建立他的約
[00:16:15.600 --> 00:16:22.600]  二十一章十節神稱以撒瑪利為侍女的兒子
[00:16:22.600 --> 00:16:25.600]  一而再,再而三地說
[00:16:25.600 --> 00:16:30.600]  以實瑪利不是這個約的繼承人
[00:16:30.600 --> 00:16:34.600]  不過雖然以實瑪利不是被揀選
[00:16:34.600 --> 00:16:38.600]  但他卻是因著亞伯拉罕的緣故
[00:16:38.600 --> 00:16:41.600]  他可以成為一國
[00:16:41.600 --> 00:16:50.600]  神對亞伯拉罕保證以實瑪利的後裔會多且豐盛
[00:16:50.600 --> 00:16:54.600]  其實是對亞伯拉罕說
[00:16:54.600 --> 00:16:57.600]  你不用擔心你趕了他出去之後
[00:16:57.600 --> 00:17:00.600]  他會死在曠野
[00:17:00.600 --> 00:17:05.600]  所以聽完這麼多關於創世紀的經文
[00:17:05.600 --> 00:17:08.600]  在說什麼呢?
[00:17:08.600 --> 00:17:14.600]  十六和二十一章清楚地告訴我們一個事實
[00:17:14.600 --> 00:17:20.600]  下甲和憑仁義所生的以實瑪利不是繼承者
[00:17:20.600 --> 00:17:26.600]  唯有憑著神所應許和介入而出世的以撒
[00:17:26.600 --> 00:17:29.600]  才是這個產業的繼承者
[00:17:29.600 --> 00:17:34.600]  不過以實瑪利仍然是這個約的其中一份子
[00:17:34.600 --> 00:17:37.600]  只不過不是繼承者
[00:17:37.600 --> 00:17:41.600]  保羅在此引用想講明一件事
[00:17:41.600 --> 00:17:47.600]  就是憑人的方法並不能夠成就神的計劃
[00:17:47.600 --> 00:17:51.600]  更加不要說他可以成為約的繼承人
[00:17:51.600 --> 00:17:56.600]  所以他最想跟加拉太書的讀者說什麼呢?
[00:17:56.600 --> 00:18:00.600]  福音的本質不是憑人的努力
[00:18:00.600 --> 00:18:03.600]  而是靠神的恩典
[00:18:03.600 --> 00:18:07.600]  不過保羅這樣的書寫
[00:18:07.600 --> 00:18:15.600]  某程度上是抹殺了下甲的尊嚴和自主
[00:18:15.600 --> 00:18:23.600]  他只是在此將下甲這個複雜的人物簡化成為奴隸
[00:18:23.600 --> 00:18:27.600]  將他壓成一個扁平的符號
[00:18:27.600 --> 00:18:32.600]  忽略了他完整的人性和獨特性
[00:18:32.600 --> 00:18:38.600]  當我們仔細看《創世紀》十六章的敘事時
[00:18:38.600 --> 00:18:44.600]  我們會發現下甲其實是第一個為神命名的女人
[00:18:44.600 --> 00:18:47.600]  《創世紀》十六章十三節
[00:18:47.600 --> 00:18:51.600]  當他遇見神的時候
[00:18:51.600 --> 00:18:56.600]  下甲稱那位向他說話的耶和華為
[00:18:56.600 --> 00:18:59.600]  你是看見的神
[00:18:59.600 --> 00:19:03.600]  然後第十六章他再說他是領受神應許的女性
[00:19:03.600 --> 00:19:06.600]  神跟他說:我必使你的後裔極其繁多
[00:19:06.600 --> 00:19:09.600]  多到不可聲數
[00:19:09.600 --> 00:19:14.600]  然後在二十一章當他再次面臨著苦難的時候
[00:19:14.600 --> 00:19:17.600]  神跟他說:起來,把孩子扶起來
[00:19:17.600 --> 00:19:22.600]  用你的手握住他,因我必使他成為大國
[00:19:22.600 --> 00:19:27.600]  這個正正就是下甲當他面對著殺來的虐待
[00:19:27.600 --> 00:19:31.600]  然後他選擇逃離而不是默默地承受的時候
[00:19:31.600 --> 00:19:37.600]  他在這些敘事中展現了他那份堅忍的精神
[00:19:37.600 --> 00:19:42.600]  不過保羅的象徵手法或他的預言中
[00:19:42.600 --> 00:19:44.600]  這些都沒有提及
[00:19:44.600 --> 00:19:50.600]  只是將他的創傷來用為神學論述的一個工具
[00:19:50.600 --> 00:19:54.600]  只是加劇了那些被奴役的女性
[00:19:54.600 --> 00:19:59.600]  繼續邊緣化去推向她的側邊
[00:19:59.600 --> 00:20:02.600]  第二,保羅這樣的書寫
[00:20:02.600 --> 00:20:06.600]  也是強化了父權階級的制度
[00:20:06.600 --> 00:20:12.600]  保羅在引用中將撒拉的位置提到很高
[00:20:12.600 --> 00:20:15.600]  讓她好像有一個特權
[00:20:15.600 --> 00:20:17.600]  她既是一個自由的婦人
[00:20:17.600 --> 00:20:21.600]  並且被尊稱為「應許之母」
[00:20:21.600 --> 00:20:24.600]  而再對比一下下甲
[00:20:24.600 --> 00:20:27.600]  下甲作為一個寄居者
[00:20:27.600 --> 00:20:29.600]  作為一個異邦女子
[00:20:29.600 --> 00:20:31.600]  她是被奴役的
[00:20:31.600 --> 00:20:35.600]  她好像被否定、被拒絕
[00:20:35.600 --> 00:20:37.600]  一個擁有權力的
[00:20:37.600 --> 00:20:42.600]  她是剝削弱勢的、寄居的
[00:20:42.600 --> 00:20:46.600]  如果我們只是看迦拉太書的引用的時候
[00:20:46.600 --> 00:20:53.600]  好像上帝的「應許」只是被強勢、特權階級所擁有
[00:20:53.600 --> 00:20:57.600]  所以保羅的預言在迦拉太書裏面
[00:20:57.600 --> 00:21:00.600]  好像只是提到下甲的創傷
[00:21:00.600 --> 00:21:02.600]  但是卻沒有言說
[00:21:02.600 --> 00:21:04.600]  她在《創世紀》裏面
[00:21:04.600 --> 00:21:09.600]  被無論是阿伯拉罕或者撒拉那份壓迫
[00:21:09.600 --> 00:21:12.600]  第三,保羅的引用
[00:21:12.600 --> 00:21:16.600]  不只是引用了21章10節直接引用
[00:21:16.600 --> 00:21:19.600]  他說「趕出者使裡」
[00:21:19.600 --> 00:21:22.600]  如果我們對比迦拉太書4章
[00:21:22.600 --> 00:21:24.600]  我們很容易有一個直接的感覺
[00:21:24.600 --> 00:21:29.600]  好像是神親自趕走下甲
[00:21:29.600 --> 00:21:35.600]  不過《創世紀》卻是描繪神對下甲那份關愛
[00:21:35.600 --> 00:21:40.600]  保羅完全沒有提到神是如何拯救下甲的情節
[00:21:40.600 --> 00:21:43.600]  他只是將神好像描繪成
[00:21:43.600 --> 00:21:46.600]  有份迫害下甲的其中一份子
[00:21:46.600 --> 00:21:52.600]  好像將下甲所承受的壓迫美化成一個審判
[00:21:52.600 --> 00:21:55.600]  我想說迦拉太書裏面保羅的引用
[00:21:55.600 --> 00:21:59.600]  好像和神對下甲的保護那份描述
[00:21:59.600 --> 00:22:01.600]  好像互相衝突
[00:22:01.600 --> 00:22:03.600]  在下甲身上
[00:22:03.600 --> 00:22:05.600]  如果我們從《創世紀》裏面
[00:22:05.600 --> 00:22:09.600]  我們看到他那份多重的身份
[00:22:09.600 --> 00:22:12.600]  他是被虐待的侍女
[00:22:12.600 --> 00:22:15.600]  他是被趕走的妻
[00:22:15.600 --> 00:22:17.600]  是一個單親的媽媽
[00:22:17.600 --> 00:22:22.600]  是一個在外地寄居的僑居者
[00:22:22.600 --> 00:22:29.600]  但是保羅只是將下甲簡化為奴隸這個角色
[00:22:29.600 --> 00:22:31.600]  當然我很明白
[00:22:31.600 --> 00:22:34.600]  保羅是很想藉著下甲的故事
[00:22:34.600 --> 00:22:37.600]  講明因典的真意是甚麼
[00:22:37.600 --> 00:22:45.600]  不過因典的意涵不是叫我們只是純粹將下甲視為一個神學工具
[00:22:45.600 --> 00:22:50.600]  而是應該要看到他也是一個蒙神所愛的女子
[00:22:50.600 --> 00:22:54.600]  他在神那裏得到活著的勇氣
[00:22:54.600 --> 00:22:57.600]  他甚至看到神 為神冥冥
[00:22:57.600 --> 00:23:00.600]  我們如果用現在的術語去講
[00:23:00.600 --> 00:23:04.600]  下甲其實是一個不折不扣的神學家
[00:23:04.600 --> 00:23:08.600]  再次用表列和大家去看
[00:23:08.600 --> 00:23:13.600]  《加拉太書》和《創世紀16》有一章
[00:23:13.600 --> 00:23:19.600]  如何將保羅的寓言和下甲的敘事做一個對比
[00:23:19.600 --> 00:23:21.600]  總括來說
[00:23:21.600 --> 00:23:26.600]  保羅的寓言只是將處於一個邊緣地位
[00:23:26.600 --> 00:23:30.600]  遭受虐待 被剝奪一切的下甲
[00:23:30.600 --> 00:23:33.600]  將他當作一個工具人
[00:23:33.600 --> 00:23:37.600]  將他切身痛苦的經歷
[00:23:37.600 --> 00:23:42.600]  簡化為一個神學論述和修辭符號
[00:23:42.600 --> 00:23:47.600]  保羅是要藉下甲的故事警告當時的人
[00:23:47.600 --> 00:23:51.600]  不要陷入一個屬靈上的奴役裏面
[00:23:51.600 --> 00:23:55.600]  不要在信仰上走回頭路
[00:23:55.600 --> 00:24:01.600]  不要以為用人的方法或者功德就可以得到神的拯救
[00:24:01.600 --> 00:24:06.600]  是的 保羅所要表達的意思當然是重要的
[00:24:06.600 --> 00:24:09.600]  不要陷入屬靈的奴役
[00:24:09.600 --> 00:24:12.600]  不要在信仰上走回頭路
[00:24:12.600 --> 00:24:18.600]  不要用人的方法就以為得到神的拯救
[00:24:18.600 --> 00:24:22.600]  但是我們更加要看到的就是
[00:24:22.600 --> 00:24:26.600]  下甲在《創世紀》裏面是被神所看見的
[00:24:26.600 --> 00:24:30.600]  我們看到神對弱勢群體那份關懷
[00:24:30.600 --> 00:24:34.600]  我們固然要明白什麼是神學
[00:24:34.600 --> 00:24:37.600]  什麼是福音的要義
[00:24:37.600 --> 00:24:42.600]  或者明白自由是什麼
[00:24:42.600 --> 00:24:47.600]  不過我們的關注絕對不應該凌駕於
