
[00:00:00.000 --> 00:00:03.640]  因為剛才都斷斷地
[00:02:38.280 --> 00:02:40.280]  他也會翻譯成懼怕
[00:02:40.280 --> 00:02:42.280]  意思是以利亞驚
[00:02:42.280 --> 00:02:44.280]  聽完那番說話之後驚
[00:02:44.280 --> 00:02:46.280]  他怎樣做呢
[00:02:46.280 --> 00:02:49.280]  他起來為自己的性命逃跑
[00:02:49.280 --> 00:02:51.280]  他來到別士巴
[00:02:51.280 --> 00:02:52.280]  就是屬於猶大的地方
[00:02:52.280 --> 00:02:54.280]  他將他的僕人安置在那裏
[00:02:54.280 --> 00:02:56.280]  聽完第四節
[00:02:56.280 --> 00:02:58.280]  用了一天的時間
[00:02:58.280 --> 00:03:00.280]  他自己一個人走到曠野
[00:03:00.280 --> 00:03:01.280]  他很聰明
[00:03:01.280 --> 00:03:03.280]  他留下一個僕人
[00:03:03.280 --> 00:03:05.280]  要追殺就追殺一個僕人
[00:03:05.280 --> 00:03:07.280]  自己就逃命
[00:03:07.280 --> 00:03:11.280]  他特別這樣說
[00:03:11.280 --> 00:03:13.280]  因為那個僕人要留在別士巴
[00:03:13.280 --> 00:03:15.280]  那個屬於猶大的地方
[00:03:15.280 --> 00:03:17.280]  所以耶駒別可以追殺到他
[00:03:17.280 --> 00:03:19.280]  但他自己走到曠野
[00:03:19.280 --> 00:03:20.280]  就是到南邊
[00:03:20.280 --> 00:03:22.280]  他在那裏在羅藤樹下
[00:03:22.280 --> 00:03:25.280]  為自己的性命求死並說
[00:03:25.280 --> 00:03:28.280]  大能可以取他的性命
[00:03:28.280 --> 00:03:30.280]  我是不好的
[00:03:30.280 --> 00:03:32.280]  比起我的列祖
[00:03:32.280 --> 00:03:34.280]  我們先停這四節
[00:03:34.280 --> 00:03:36.280]  我想先說一點
[00:03:36.280 --> 00:03:38.280]  十七、十八、十九
[00:03:38.280 --> 00:03:41.280]  《獵魂記》上是一個段落
[00:03:41.280 --> 00:03:43.280]  一個很大的段落
[00:03:43.280 --> 00:03:45.280]  十七章、十八章、十九章
[00:03:45.280 --> 00:03:47.280]  只剩下我們不交代
[00:03:47.280 --> 00:03:51.280]  那個段落有多宏大和複雜
[00:03:51.280 --> 00:03:53.280]  但最奇怪的是
[00:03:53.280 --> 00:03:57.280]  十七章說伊利亞
[00:03:57.280 --> 00:04:00.280]  一個外邦人的婦人
[00:04:00.280 --> 00:04:01.280]  在北部
[00:04:01.280 --> 00:04:03.280]  在塞特拉西頓那邊
[00:04:03.280 --> 00:04:05.280]  為一個婦人的柔是這麼加
[00:04:05.280 --> 00:04:07.280]  然後將兒子治好
[00:04:07.280 --> 00:04:09.280]  兒子死了,然後她治好了
[00:04:09.280 --> 00:04:12.280]  基本上她做了一些很厲害的事情
[00:04:12.280 --> 00:04:14.280]  十八章她很厲害
[00:04:14.280 --> 00:04:16.280]  十八章基本上是
[00:04:16.280 --> 00:04:17.280]  沒有雨的時候
[00:04:17.280 --> 00:04:19.280]  突然有雨在那裏
[00:04:19.280 --> 00:04:21.280]  三年零五六個月不下雨
[00:04:21.280 --> 00:04:23.280]  突然有雨在那裏出現
[00:04:23.280 --> 00:04:24.280]  就下雨
[00:04:24.280 --> 00:04:25.280]  下雨之後
[00:04:25.280 --> 00:04:27.280]  不單神的騎士來了
[00:04:27.280 --> 00:04:29.280]  終於下雨了
[00:04:29.280 --> 00:04:31.280]  還要在巴勒仙芝那裏
[00:04:31.280 --> 00:04:36.280]  殺了很多巴勒仙子
[00:04:36.280 --> 00:04:38.280]  所以十七、十八章是說
[00:04:38.280 --> 00:04:41.280]  很厲害的事情
[00:04:41.280 --> 00:04:43.280]  奇怪的是
[00:04:43.280 --> 00:04:46.280]  十九章的記載
[00:04:46.280 --> 00:04:48.280]  我們不看後面的
[00:04:48.280 --> 00:04:51.280]  九至後面的我們先不要看
[00:04:51.280 --> 00:04:52.280]  但最奇怪的是
[00:04:52.280 --> 00:04:54.280]  頭四個聖經裏面
[00:04:54.280 --> 00:04:57.280]  如果我要描述
[00:04:57.280 --> 00:04:59.280]  描述誰好呢?
[00:04:59.280 --> 00:05:02.280]  陳偉安還是潘志剛好呢?
[00:05:02.280 --> 00:05:04.280]  今天玩誰得罪誰好呢?
[00:05:04.280 --> 00:05:06.280]  隨便找誰得罪吧
[00:05:06.280 --> 00:05:08.280]  他很厲害很厲害
[00:05:08.280 --> 00:05:10.280]  你描述他是這樣的
[00:05:10.280 --> 00:05:13.280]  如果你寫Full Church歷史的時候
[00:05:13.280 --> 00:05:15.280]  你寫這兩章很厲害
[00:05:15.280 --> 00:05:20.280]  大體上你不會寫這三、四個聖經
[00:05:20.280 --> 00:05:22.280]  突然有人說
[00:05:22.280 --> 00:05:25.280]  起來要追殺Full Church
[00:05:25.280 --> 00:05:27.280]  那得罪誰好呢?
[00:05:27.280 --> 00:05:28.280]  陳偉安還是潘志剛好呢?
[00:05:28.280 --> 00:05:29.280]  總之他們兩個就逃難
[00:05:29.280 --> 00:05:31.280]  逃到深圳
[00:05:31.280 --> 00:05:33.280]  不應該去深圳
[00:05:33.280 --> 00:05:35.280]  亂說話
[00:05:35.280 --> 00:05:37.280]  應該逃難都不去深圳
[00:05:37.280 --> 00:05:40.280]  去越南還是哪裡都好
[00:05:40.280 --> 00:05:42.280]  總之逃難吧
[00:05:42.280 --> 00:05:44.280]  如果真的有歷史寫的話
[00:05:44.280 --> 00:05:48.280]  基本上這幾節的聖經
[00:05:48.280 --> 00:05:50.280]  和十七、十八章
[00:05:50.280 --> 00:05:52.280]  講很厲害的伊利亞
[00:05:52.280 --> 00:05:55.280]  是完全兩碼子的事
[00:05:55.280 --> 00:05:58.280]  隨時可以醫死人
[00:05:58.280 --> 00:06:00.280]  可以知道雲在哪裏
[00:06:00.280 --> 00:06:02.280]  就馬上知道下雨
[00:06:02.280 --> 00:06:03.280]  然後有巴黎仙墓
[00:06:03.280 --> 00:06:05.280]  然後有火下來
[00:06:05.280 --> 00:06:07.280]  要燒水的祭壇
[00:06:07.280 --> 00:06:09.280]  都可以燒得乾淨
[00:06:09.280 --> 00:06:11.280]  又殺了巴黎仙墓
[00:06:11.280 --> 00:06:13.280]  基本上神乎其技
[00:06:13.280 --> 00:06:15.280]  做什麼有什麼
[00:06:15.280 --> 00:06:17.280]  很厲害
[00:06:17.280 --> 00:06:19.280]  在一個大時代裏
[00:06:19.280 --> 00:06:21.280]  伊利亞做了一件事
[00:06:21.280 --> 00:06:24.280]  基本上沒有一個先知
[00:06:24.280 --> 00:06:27.280]  從三位衣機上下
[00:06:27.280 --> 00:06:29.280]  去到獵魂機上下裏
[00:06:29.280 --> 00:06:31.280]  你見不到一個先知
[00:06:31.280 --> 00:06:33.280]  如斯的偉大、如斯的厲害
[00:06:33.280 --> 00:06:35.280]  沒有,零
[00:06:35.280 --> 00:06:37.280]  但伊利亞這麼厲害的時候
[00:06:37.280 --> 00:06:40.280]  我做獵魂機上的作者的時候
[00:06:40.280 --> 00:06:43.280]  這四節聖經已經刪除了
[00:06:43.280 --> 00:06:46.280]  為什麼要講先知
[00:06:46.280 --> 00:06:49.280]  要講得這麼差勁
[00:06:49.280 --> 00:06:52.280]  其實第三節是真的講他懼怕
[00:06:52.280 --> 00:06:54.280]  字是懼怕
[00:06:54.280 --> 00:06:56.280]  他不是漢奸
[00:06:56.280 --> 00:06:57.280]  他們用Verb Play
[00:06:57.280 --> 00:06:59.280]  他想說是漢奸
[00:06:59.280 --> 00:07:00.280]  其實是講懼怕
[00:07:00.280 --> 00:07:03.280]  意思是保留伊利亞一點Dignity
[00:07:03.280 --> 00:07:06.280]  其實他不是害怕
[00:07:06.280 --> 00:07:08.280]  不過他看到那個情況就逃跑
[00:07:08.280 --> 00:07:11.280]  其實和害怕是沒有分別的
[00:07:11.280 --> 00:07:13.280]  最奇怪的是什麼
[00:07:13.280 --> 00:07:15.280]  是第四節
[00:07:15.280 --> 00:07:18.280]  他求死
[00:07:18.280 --> 00:07:23.280]  求死就是死在耶穌的刀下迎
[00:07:23.280 --> 00:07:24.280]  你明白嗎
[00:07:24.280 --> 00:07:26.280]  如果他反正都要死
[00:07:26.280 --> 00:07:28.280]  如果要用性命去死的話
[00:07:28.280 --> 00:07:31.280]  他就找耶西別尼
[00:07:31.280 --> 00:07:33.280]  好啊,你來殺我吧
[00:07:33.280 --> 00:07:35.280]  死在殉道
[00:07:35.280 --> 00:07:37.280]  就厲害很多
[00:07:37.280 --> 00:07:40.280]  潘佛華厲害是因為殉道
[00:07:40.280 --> 00:07:42.280]  他很厲害,我很喜歡他
[00:07:42.280 --> 00:07:47.280]  但他殉原道是加了他所講的分數
[00:07:47.280 --> 00:07:48.280]  是事實
[00:07:48.280 --> 00:07:50.280]  生命做了一個見證
[00:07:50.280 --> 00:07:53.280]  和他所寫的東西是協調的時候
[00:07:53.280 --> 00:07:57.280]  大家對他所寫的東西和他所講的東西是加分的
[00:07:57.280 --> 00:07:59.280]  為什麼要在這裡突然間
[00:07:59.280 --> 00:08:03.280]  耶和華大人說可以拿我的命
[00:08:03.280 --> 00:08:04.280]  我是不好
[00:08:04.280 --> 00:08:05.280]  好的字是Toth
[00:08:05.280 --> 00:08:07.280]  希伯來文是
[00:08:07.280 --> 00:08:09.280]  耶和華漢爵士好的那個好
[00:08:09.280 --> 00:08:11.280]  創世記一章那個
[00:08:11.280 --> 00:08:12.280]  他意思是
[00:08:12.280 --> 00:08:13.280]  神創造我創造得不好
[00:08:13.280 --> 00:08:15.280]  讓我列祖
[00:08:15.280 --> 00:08:16.280]  意思是列祖裡面
[00:08:16.280 --> 00:08:19.280]  譬如摩西可以做很多很厲害的東西
[00:08:19.280 --> 00:08:22.280]  他可以呼風喚雨也是一樣
[00:08:22.280 --> 00:08:24.280]  他就可以了
[00:08:24.280 --> 00:08:25.280]  他就可以碰了
[00:08:25.280 --> 00:08:28.280]  但為什麼我不能夠好像
[00:08:28.280 --> 00:08:31.280]  他的列祖摩西一樣厲害
[00:08:31.280 --> 00:08:34.280]  他在扭計
[00:08:34.280 --> 00:08:38.280]  我要問的問題是
[00:08:38.280 --> 00:08:41.280]  為什麼他要
[00:08:41.280 --> 00:08:45.280]  聖經要花點氣力時間寫一個人
[00:08:45.280 --> 00:08:47.280]  一些這樣的掙扎
[00:08:47.280 --> 00:08:50.280]  這張聖經有什麼好寫的
[00:08:50.280 --> 00:08:53.280]  這張聖經的重點其實從來都不是
[00:08:53.280 --> 00:08:55.280]  微星那裡聽到的聲音
[00:08:55.280 --> 00:08:57.280]  其實是弄錯了
[00:08:57.280 --> 00:08:59.280]  那裡不是最重點
[00:08:59.280 --> 00:09:03.280]  整個十九章裡面是描述一個
[00:09:03.280 --> 00:09:08.280]  在高潮裡面運行得很順暢的人
[00:09:08.280 --> 00:09:10.280]  死人可以醫好
[00:09:10.280 --> 00:09:13.280]  那些油母隨時日日油
[00:09:13.280 --> 00:09:15.280]  隨時呼風喚雨
[00:09:15.280 --> 00:09:17.280]  隨時可以有火下來燒
[00:09:17.280 --> 00:09:19.280]  那個濟生
[00:09:19.280 --> 00:09:21.280]  就算多少水都可以燒盡
[00:09:21.280 --> 00:09:26.280]  基本上他所有的侍奉都在高處裡面
[00:09:26.280 --> 00:09:28.280]  這些低處的東西
[00:09:28.280 --> 00:09:30.280]  這些很懼怕的東西
[00:09:30.280 --> 00:09:32.280]  這些要在上帝面前求死的東西
[00:09:32.280 --> 00:09:33.280]  還要比起列祖
[00:09:33.280 --> 00:09:35.280]  我比摩西差很遠
[00:09:35.280 --> 00:09:36.280]  為什麼神不祝福我
[00:09:36.280 --> 00:09:38.280]  好像摩西一樣
[00:09:38.280 --> 00:09:40.280]  為什麼要寫這些東西
[00:09:40.280 --> 00:09:42.280]  寫一個以利亞
[00:09:45.280 --> 00:09:49.280]  大體上我會想這樣理解
[00:09:49.280 --> 00:09:53.280]  以利亞這個求死的片段
[00:09:53.280 --> 00:09:55.280]  或者這個
[00:09:55.280 --> 00:09:56.280]  他比不起列祖
[00:09:56.280 --> 00:09:58.280]  或者他懼怕的東西
[00:09:58.280 --> 00:10:05.280]  其實是在說一件很簡單的事
[00:10:05.280 --> 00:10:12.280]  人始終只不過都是人
[00:10:14.280 --> 00:10:15.280]  我再說一次
[00:10:15.280 --> 00:10:17.280]  我的意思是
[00:10:17.280 --> 00:10:21.280]  十九章這章聖經精彩的地方
[00:10:21.280 --> 00:10:25.280]  或者要和十七十八節放在一起的地方
[00:10:25.280 --> 00:10:28.280]  上帝很想表達一件事
[00:10:28.280 --> 00:10:31.280]  在整個歷史裡面
[00:10:31.280 --> 00:10:37.280]  人始終只不過都是人
[00:10:37.280 --> 00:10:42.280]  在這兩年或者這兩個星期
[00:10:43.280 --> 00:10:48.280]  我們見證著很多東西
[00:10:48.280 --> 00:10:52.280]  怎麼說呢?
[00:10:52.280 --> 00:10:53.280]  大家明白吧?
[00:10:53.280 --> 00:10:56.280]  這兩年也好
[00:10:56.280 --> 00:10:57.280]  或者這兩個星期也好
[00:10:57.280 --> 00:10:59.280]  昨天也好
[00:10:59.280 --> 00:11:01.280]  只要做得夠盡
[00:11:01.280 --> 00:11:03.280]  就可以論功行賞
[00:11:03.280 --> 00:11:09.280]  我們真的在當天快日之下
[00:11:09.280 --> 00:11:11.280]  在眾人群聚之下
[00:11:12.280 --> 00:11:17.280]  有人可以做他們覺得應該做的事
[00:11:17.280 --> 00:11:20.280]  有人要將事情成就
[00:11:20.280 --> 00:11:22.280]  就要去成就
[00:11:22.280 --> 00:11:27.280]  我們會發現什麼?
[00:11:27.280 --> 00:11:31.280]  我們發現無力感、無助感
[00:11:31.280 --> 00:11:34.280]  那個慨嘆
[00:11:34.280 --> 00:11:38.280]  唯有買一份報紙
[00:11:39.280 --> 00:11:42.280]  讓自己感覺好一點
[00:11:42.280 --> 00:11:45.280]  我沒想到我收到WhatsApp
[00:11:45.280 --> 00:11:47.280]  我收到WhatsApp一個外國的朋友
[00:11:47.280 --> 00:11:50.280]  他問我可不可以寄頭版給他
[00:11:50.280 --> 00:11:52.280]  你明白嗎?
[00:11:52.280 --> 00:11:56.280]  可能對於很多不在場的人來說
[00:11:56.280 --> 00:12:00.280]  他覺得面對著這樣的環境
[00:12:00.280 --> 00:12:03.280]  他們可以做一些事
[00:12:03.280 --> 00:12:06.280]  但現實是什麼?
[00:12:07.280 --> 00:12:09.280]  十九章重要的
[00:12:09.280 --> 00:12:11.280]  想說明人之為人
[00:12:11.280 --> 00:12:14.280]  是他們以前做的事
[00:12:14.280 --> 00:12:16.280]  呼風喚雨、使死人復活的事
[00:12:16.280 --> 00:12:19.280]  有火可以從天下來燒掉
[00:12:19.280 --> 00:12:21.280]  這些輝煌的事
[00:12:21.280 --> 00:12:23.280]  一夕之間、一夜之間
[00:12:23.280 --> 00:12:31.280]  以利亞從此以後不能再做了
[00:12:31.280 --> 00:12:34.280]  你看以利亞歷史讀下去的時候
[00:12:35.280 --> 00:12:37.280]  之後在十九章尾
[00:12:37.280 --> 00:12:39.280]  上帝吩咐他們做三件事
[00:12:39.280 --> 00:12:44.280]  那三件事是高納亞蘭王
[00:12:44.280 --> 00:12:46.280]  高納一個以色列王
[00:12:46.280 --> 00:12:48.280]  高納以利沙
[00:12:48.280 --> 00:12:50.280]  他們不能再做
[00:12:50.280 --> 00:12:53.280]  十七、十八章那些很厲害的事
[00:12:53.280 --> 00:12:57.280]  我相信香港人
[00:12:57.280 --> 00:13:00.280]  很有這個經驗
[00:13:00.280 --> 00:13:04.280]  這兩年我們覺得很多事是應該做的
[00:13:05.280 --> 00:13:07.280]  很要做
[00:13:07.280 --> 00:13:10.280]  做得很應該的事
[00:13:10.280 --> 00:13:14.280]  可能一夜之間我們完全不能再做
[00:13:14.280 --> 00:13:19.280]  最近收到一間小學
[00:13:19.280 --> 00:13:21.280]  還是中學?中學
[00:13:21.280 --> 00:13:25.280]  裡面十幾個老師一起辭職
[00:13:25.280 --> 00:13:29.280]  這些不知道是什麼
[00:13:30.280 --> 00:13:33.280]  大家很害怕他們做的事
[00:13:33.280 --> 00:13:35.280]  不能再做的時候
[00:13:35.280 --> 00:13:37.280]  人唯一一個選擇是什麼?
[00:13:37.280 --> 00:13:41.280]  就是不能做的時候
[00:13:41.280 --> 00:13:43.280]  告訴自己
[00:13:43.280 --> 00:13:45.280]  我不知道可以再怎樣走下去
[00:13:45.280 --> 00:13:48.280]  正如一夜之間
[00:13:48.280 --> 00:13:50.280]  八百多人可以沒有工作
[00:13:50.280 --> 00:13:55.280]  我哥的女兒在張根路上班
[00:13:55.280 --> 00:13:58.280]  她在Facebook這個星期
[00:13:58.280 --> 00:14:02.280]  在那裡發佈她的同事的照片
[00:14:02.280 --> 00:14:04.280]  她自己拍的照片
[00:14:04.280 --> 00:14:07.280]  她所寫的東西
[00:14:07.280 --> 00:14:09.280]  她所面對的事
[00:14:09.280 --> 00:14:15.280]  一夜之間可以完結
[00:14:15.280 --> 00:14:19.280]  她說她仍然會繼續做記者這一行
[00:14:19.280 --> 00:14:22.280]  希望可以在這一行裡面
[00:14:22.280 --> 00:14:24.280]  繼續做不同的崗位
[00:14:24.280 --> 00:14:26.280]  做不同的事
[00:14:26.280 --> 00:14:29.280]  但我想今天在這裡看這一點
[00:14:29.280 --> 00:14:32.280]  我們可以做很多事
[00:14:32.280 --> 00:14:35.280]  我們可以做很多不同的事情
[00:14:35.280 --> 00:14:38.280]  一夜之間不能做的時候
[00:14:38.280 --> 00:14:41.280]  是什麼來的?
[00:14:41.280 --> 00:14:44.280]  我想在這一點上說多一點
[00:14:44.280 --> 00:14:50.280]  上個月是我人生
[00:14:50.280 --> 00:14:53.280]  未試過經歷的一個
[00:14:53.280 --> 00:14:55.280]  很恐怖的經歷
[00:14:56.280 --> 00:14:58.280]  上個月五月的時候
[00:14:58.280 --> 00:15:00.280]  有一次我在下班的時候
[00:15:00.280 --> 00:15:05.280]  由美孚上班
[00:15:05.280 --> 00:15:06.280]  下班離開
[00:15:06.280 --> 00:15:08.280]  去到九龍站
[00:15:08.280 --> 00:15:10.280]  再去到香港站
[00:15:10.280 --> 00:15:13.280]  突然坐在地鐵的時候
[00:15:13.280 --> 00:15:16.280]  整個心臟很急速地跳動
[00:15:16.280 --> 00:15:19.280]  然後呼吸不到
[00:15:19.280 --> 00:15:21.280]  很想呼吸
[00:15:21.280 --> 00:15:23.280]  連呼吸都呼吸不到
[00:15:23.280 --> 00:15:25.280]  然後手都沒有汗
[00:15:25.280 --> 00:15:28.280]  整個身體都軟爛爛的
[00:15:28.280 --> 00:15:33.280]  那一刻我覺得坐在車廂裡
[00:15:33.280 --> 00:15:34.280]  到香港站的時候
[00:15:34.280 --> 00:15:36.280]  還沒到之前的幾分鐘
[00:15:36.280 --> 00:15:39.280]  我覺得差不多完結了
[00:15:39.280 --> 00:15:42.280]  很不容易
[00:15:42.280 --> 00:15:44.280]  很不容易
[00:15:44.280 --> 00:15:46.280]  出到香港站
[00:15:46.280 --> 00:15:49.280]  走到長洲碼頭
[00:15:49.280 --> 00:15:51.280]  進了閘
[00:15:51.280 --> 00:15:53.280]  插進去
[00:15:53.280 --> 00:15:56.280]  如果我在船上有事
[00:15:56.280 --> 00:15:58.280]  豈不是救不了自己?
[00:15:58.280 --> 00:16:00.280]  突然有一點點理性走出來
[00:16:00.280 --> 00:16:01.280]  跟自己說
[00:16:01.280 --> 00:16:04.280]  不要進去坐船
[00:16:04.280 --> 00:16:06.280]  如果坐船有事的話
[00:16:06.280 --> 00:16:08.280]  船是要回到那裡
[00:16:08.280 --> 00:16:10.280]  再從長洲運直升機回來
[00:16:10.280 --> 00:16:13.280]  那應該救不了自己
[00:16:13.280 --> 00:16:15.280]  我插進去
[00:16:15.280 --> 00:16:17.280]  我突然跟職員說
[00:16:17.280 --> 00:16:18.280]  我漏了東西出去
[00:16:18.280 --> 00:16:21.280]  我希望一小時後回來
[00:16:21.280 --> 00:16:23.280]  他說我認住你的樣子
[00:16:23.280 --> 00:16:25.280]  我說好啊
[00:16:25.280 --> 00:16:28.280]  結果我選擇了在長洲碼頭
[00:16:28.280 --> 00:16:31.280]  有一個椅子
[00:16:31.280 --> 00:16:34.280]  我特意選了一張有人的椅子
[00:16:34.280 --> 00:16:35.280]  坐
[00:16:35.280 --> 00:16:37.280]  我怕我暈倒
[00:16:37.280 --> 00:16:38.280]  有什麼事的時候
[00:16:38.280 --> 00:16:40.280]  我就不行了
[00:16:40.280 --> 00:16:41.280]  一坐下來
[00:16:41.280 --> 00:16:42.280]  我整個人都軟了
[00:16:42.280 --> 00:16:44.280]  好像人生走馬花
[00:16:44.280 --> 00:16:46.280]  那叫什麼?走馬燈?
[00:16:46.280 --> 00:16:48.280]  對嗎?
[00:16:48.280 --> 00:16:49.280]  他不斷轉
[00:16:49.280 --> 00:16:50.280]  我說糟了
[00:16:50.280 --> 00:16:52.280]  老婆21年結婚
[00:16:52.280 --> 00:16:55.280]  沒事的,她應該還可以的
[00:16:55.280 --> 00:16:57.280]  我說女兒12年而已
[00:16:57.280 --> 00:16:59.280]  我說她應該還可以的
[00:16:59.280 --> 00:17:01.280]  想起兒子只有7年
[00:17:01.280 --> 00:17:03.280]  就覺得好像不太夠
[00:17:03.280 --> 00:17:04.280]  我說馬上
[00:17:04.280 --> 00:17:06.280]  你人生最重要的事
[00:17:06.280 --> 00:17:08.280]  溫一次
[00:17:08.280 --> 00:17:10.280]  我準備要倒了
[00:17:10.280 --> 00:17:14.280]  我覺得死亡很接近
[00:17:14.280 --> 00:17:16.280]  那一刻我知道
[00:17:16.280 --> 00:17:19.280]  躺在那裡就完了
[00:17:19.280 --> 00:17:20.280]  很不容易
[00:17:20.280 --> 00:17:22.280]  多熬了一小時
[00:17:22.280 --> 00:17:26.280]  整個人開始恢復一點
[00:17:26.280 --> 00:17:27.280]  在過程中我知道
[00:17:27.280 --> 00:17:30.280]  這些不是心臟病吧?
[00:17:30.280 --> 00:17:34.280]  這些是恐慌攻擊吧?
[00:17:34.280 --> 00:17:39.280]  結果我真的去找了一個輔導
[00:17:39.280 --> 00:17:42.280]  心理學博士專家
[00:17:42.280 --> 00:17:44.280]  跟他談了一次
[00:17:44.280 --> 00:17:47.280]  他確認了我這些是恐慌攻擊
[00:17:47.280 --> 00:17:49.280]  如果大家知道
[00:17:49.280 --> 00:17:50.280]  驚恐症
[00:17:50.280 --> 00:17:52.280]  如果大家知道的話
[00:17:52.280 --> 00:17:54.280]  是很需要學會呼吸
[00:17:54.280 --> 00:17:56.280]  所以你看到我深呼吸
[00:17:56.280 --> 00:17:58.280]  就知道我來了
[00:17:58.280 --> 00:18:00.280]  我已經開始學會呼吸
[00:18:00.280 --> 00:18:02.280]  可以幫助我這個恐慌攻擊
[00:18:02.280 --> 00:18:04.280]  其實5月到6月
[00:18:04.280 --> 00:18:06.280]  大約一個多月
[00:18:06.280 --> 00:18:08.280]  他都會來找我
[00:18:08.280 --> 00:18:11.280]  我記得那次星期四是第一次發病
[00:18:11.280 --> 00:18:13.280]  星期日出來的時候
[00:18:13.280 --> 00:18:15.280]  星期日之後的星期二
[00:18:15.280 --> 00:18:16.280]  趕到的時候
[00:18:16.280 --> 00:18:18.280]  我已經坐著巴士來了
[00:18:18.280 --> 00:18:19.280]  但這次好一點
[00:18:19.280 --> 00:18:21.280]  因為知道他是恐慌攻擊
[00:18:21.280 --> 00:18:23.280]  我就開始學會呼吸
[00:18:23.280 --> 00:18:24.280]  但都不成功
[00:18:24.280 --> 00:18:26.280]  星期日我記得坐在台上
[00:18:26.280 --> 00:18:28.280]  準備趕到的時候
[00:18:28.280 --> 00:18:29.280]  害怕到一個地步
[00:18:29.280 --> 00:18:32.280]  「糟了,我講不到,我會怎樣呢?」
[00:18:32.280 --> 00:18:34.280]  「我能不能上台呢?」
[00:18:34.280 --> 00:18:36.280]  我已經準備跟主席說
[00:18:36.280 --> 00:18:40.280]  「我先走了,不好意思」
[00:18:40.280 --> 00:18:43.280]  我已經在那邊走上來
[00:18:43.280 --> 00:18:46.280]  我受不了,我真的要休息一下
[00:18:46.280 --> 00:18:48.280]  我已經講不到道了
[00:18:48.280 --> 00:18:50.280]  我怕我會很語皮
