
[00:00:00.000 --> 00:00:01.000]  (主持)平安
[00:03:14.800 --> 00:03:15.800]  士司記經常說
[00:03:15.800 --> 00:03:17.600]  有些外族去欺壓以色列人
[00:03:17.600 --> 00:03:19.600]  即是外有困難
[00:03:19.600 --> 00:03:21.000]  內又不團結
[00:03:21.000 --> 00:03:21.800]  這時候
[00:03:21.800 --> 00:03:24.200]  石油華就很具體地說
[00:03:24.200 --> 00:03:30.800]  將猶太人交給嘉南王耶賓
[00:03:30.800 --> 00:03:31.200]  我經常覺得
[00:03:31.200 --> 00:03:32.800]  一想到耶賓就想起吃的東西
[00:03:32.800 --> 00:03:35.000]  嘉南王耶賓有一個手下
[00:03:35.000 --> 00:03:35.400]  又很奇怪
[00:03:35.400 --> 00:03:36.000]  很奇怪的
[00:03:36.000 --> 00:03:37.200]  大家剛才讀的時候都很奇怪
[00:03:37.200 --> 00:03:37.600]  是不是
[00:03:37.600 --> 00:03:39.400]  嘉南王有一個手下
[00:03:39.400 --> 00:03:40.400]  就是菲利士人
[00:03:40.400 --> 00:03:41.000]  細細拉
[00:03:41.000 --> 00:03:41.800]  沒錯的
[00:03:41.800 --> 00:03:44.200]  在第三章之前
[00:03:44.200 --> 00:03:45.400]  猶太人
[00:03:45.400 --> 00:03:47.000]  包括菲利士人
[00:03:47.000 --> 00:03:49.600]  都是被嘉南人所壓制的
[00:03:49.600 --> 00:03:52.800]  甚至乎在一些歷史考證或者考古裡面
[00:03:52.800 --> 00:03:54.600]  我們看到其實早年
[00:03:54.600 --> 00:03:57.600]  菲利士人和以色列人有些結盟
[00:03:57.600 --> 00:04:00.200]  一起去對抗嘉南人
[00:04:00.200 --> 00:04:02.600]  但是經過這章之後
[00:04:02.600 --> 00:04:05.600]  菲利士人就開始壯大
[00:04:05.600 --> 00:04:09.800]  從細細拉開始展開了新的局面
[00:04:09.800 --> 00:04:12.800]  就是菲利士和猶太人和以色列人
[00:04:12.800 --> 00:04:16.400]  一個很漫長的爭戰或者衝突的過程
[00:04:16.400 --> 00:04:17.000]  亦都大家很熟悉
[00:04:17.000 --> 00:04:19.200]  就是去到索羅大衛時代
[00:04:19.200 --> 00:04:21.200]  都如此的一個新的局面
[00:04:22.000 --> 00:04:23.200]  很具體而言就是
[00:04:23.200 --> 00:04:25.200]  應該說
[00:04:25.200 --> 00:04:28.200]  耶賓或者細細拉
[00:04:28.200 --> 00:04:30.800]  欺壓了猶太人二十年
[00:04:30.800 --> 00:04:32.600]  當然我們今天都覺得
[00:04:32.600 --> 00:04:34.600]  我們這兩年過得很辛苦
[00:04:34.600 --> 00:04:36.400]  二十年都是這樣
[00:04:36.400 --> 00:04:38.600]  年輕的弟兄姊妹
[00:04:38.600 --> 00:04:41.000]  想都想得辛苦
[00:04:41.000 --> 00:04:43.200]  真的不走不行
[00:04:43.200 --> 00:04:44.200]  是不是
[00:04:44.200 --> 00:04:45.400]  年長的弟兄姊妹
[00:04:45.400 --> 00:04:46.800]  我覺得二十年不要緊
[00:04:46.800 --> 00:04:47.800]  都不知道見不見到他
[00:04:47.800 --> 00:04:48.400]  但是
[00:04:48.400 --> 00:04:50.400]  二十年是一個什麼概念
[00:04:50.400 --> 00:04:53.000]  二十年就是內外交困
[00:04:53.000 --> 00:04:55.000]  外有鄰國
[00:04:55.000 --> 00:04:57.600]  鄰近地區的壓力
[00:04:57.600 --> 00:04:59.600]  內就是搞不定
[00:04:59.600 --> 00:05:01.200]  大家不同的派系的鬥爭
[00:05:01.200 --> 00:05:03.400]  然後以色列人開始知錯了
[00:05:03.400 --> 00:05:05.000]  就祈求耶和華
[00:05:05.000 --> 00:05:07.600]  就興起了一個女的先知
[00:05:07.600 --> 00:05:08.400]  叫底波拉
[00:05:08.400 --> 00:05:10.000]  這個底波拉很有趣的
[00:05:10.000 --> 00:05:11.600]  聖經沒有說她究竟做了什麼
[00:05:11.600 --> 00:05:14.400]  亦都不知道為什麼她可以成為一個這麼偉大的人物
[00:05:14.400 --> 00:05:15.600]  因為打又不關她的事
[00:05:15.600 --> 00:05:16.800]  她只負責說
[00:05:16.800 --> 00:05:18.000]  跟講完一樣的
[00:05:18.000 --> 00:05:19.000]  OK
[00:05:20.000 --> 00:05:22.000]  她就叫另一個人去打仗
[00:05:22.000 --> 00:05:23.200]  那個人叫巴拉
[00:05:23.200 --> 00:05:24.200]  又是很卡
[00:05:24.200 --> 00:05:25.200]  巴拉又是怪怪的
[00:05:25.200 --> 00:05:26.200]  又好像什麼都不中
[00:05:26.200 --> 00:05:27.000]  還很怕死
[00:05:27.000 --> 00:05:27.800]  一會兒會交代一下
[00:05:27.800 --> 00:05:29.600]  上帝如何透過這段經文
[00:05:29.600 --> 00:05:30.600]  想告訴我們什麼
[00:05:30.600 --> 00:05:32.400]  然後巴拉去應戰
[00:05:32.400 --> 00:05:33.800]  經文就說耶和華作弓
[00:05:33.800 --> 00:05:36.600]  就令到善事勝利
[00:05:36.600 --> 00:05:38.000]  菲利士人崩潰
[00:05:38.000 --> 00:05:38.600]  然後
[00:05:38.600 --> 00:05:40.800]  每個菲利士人都死了
[00:05:40.800 --> 00:05:42.200]  就只剩下西西拉
[00:05:42.200 --> 00:05:44.000]  西西拉就逃
[00:05:44.000 --> 00:05:45.600]  就去到一個叫做
[00:05:45.600 --> 00:05:47.400]  希伯的妻子瓦益那裡
[00:05:47.400 --> 00:05:49.200]  又是不知道為什麼
[00:05:49.200 --> 00:05:50.200]  他們好像認識的
[00:05:50.200 --> 00:05:51.200]  一會兒會解釋一點
[00:05:51.200 --> 00:05:53.600]  瓦益就藉機
[00:05:53.600 --> 00:05:55.400]  就令她睡了之後就殺死她
[00:05:55.400 --> 00:05:56.600]  就解決了這個大問題
[00:05:56.600 --> 00:05:58.200]  從此就好像是快樂結局
[00:05:58.200 --> 00:05:59.600]  如果你回去有機會
[00:05:59.600 --> 00:06:00.400]  再看第五章
[00:06:00.400 --> 00:06:01.600]  第五章是一個很長的
[00:06:01.600 --> 00:06:02.800]  讚頌的詩歌
[00:06:02.800 --> 00:06:06.400]  就是底波拉和巴拉去讚美耶和華
[00:06:06.400 --> 00:06:07.800]  也當中
[00:06:07.800 --> 00:06:09.000]  又提到一點
[00:06:09.000 --> 00:06:11.000]  戰爭到底發生了什麼事
[00:06:11.000 --> 00:06:14.800]  這個是大概剛才讀的經文的一個總結
[00:06:14.800 --> 00:06:16.800]  而之後就太平了40年
[00:06:16.800 --> 00:06:17.800]  當然大家都知道
[00:06:18.800 --> 00:06:20.000]  以色列人和我和你一樣
[00:06:20.000 --> 00:06:21.400]  好一輪又壞一輪
[00:06:21.400 --> 00:06:23.200]  40年後又一個循環又來了
[00:06:23.200 --> 00:06:25.400]  我們今天就看這一章
[00:06:25.400 --> 00:06:27.000]  這一章大概的經文背景
[00:06:27.000 --> 00:06:29.800]  就是公元前12世紀的時候
[00:06:29.800 --> 00:06:31.000]  正如剛才提過
[00:06:31.000 --> 00:06:33.800]  菲利士人開始慢慢取締了加拿人
[00:06:33.800 --> 00:06:35.400]  也展開了一段
[00:06:35.400 --> 00:06:38.200]  新的猶太人和外族人的
[00:06:38.200 --> 00:06:40.600]  一個很漫長的衝突的歷史
[00:06:40.600 --> 00:06:43.000]  為什麼這麼複雜
[00:06:43.000 --> 00:06:46.000]  是因為從地理從經濟各樣原因
[00:06:46.000 --> 00:06:47.800]  他們是不可以不打的
[00:06:48.600 --> 00:06:50.000]  第一為什麼不可以不打
[00:06:50.000 --> 00:06:53.400]  是因為當時菲利士人佔據了什麼地方
[00:06:53.400 --> 00:06:54.000]  經文沒有
[00:06:54.000 --> 00:06:55.200]  但是我們從一些考古
[00:06:55.200 --> 00:06:57.400]  從一些歷史的文獻裡面找到
[00:06:57.400 --> 00:06:58.800]  當時菲利士人
[00:06:58.800 --> 00:07:00.600]  就佔據了一個叫做
[00:07:00.600 --> 00:07:02.400]  以德倫平原的地方
[00:07:02.400 --> 00:07:04.000]  以德倫平原是什麼地方
[00:07:04.000 --> 00:07:05.600]  大家有些基本印象
[00:07:05.600 --> 00:07:08.200]  以色列國家是一個長條形的物體
[00:07:08.200 --> 00:07:10.000]  以德倫平原
[00:07:10.000 --> 00:07:11.400]  就是中間
[00:07:11.400 --> 00:07:13.200]  中部到北面
[00:07:13.200 --> 00:07:16.200]  剛剛剖開了三分二島的
[00:07:16.400 --> 00:07:18.800]  中間的以色列國家的國境
[00:07:18.800 --> 00:07:20.000]  就是說什麼
[00:07:20.000 --> 00:07:21.200]  如果你霸佔了那個位置
[00:07:21.200 --> 00:07:22.200]  你是菲利士人
[00:07:22.200 --> 00:07:24.000]  你從猶太人的角度就覺得
[00:07:24.000 --> 00:07:26.000]  菲利士人打我們
[00:07:26.000 --> 00:07:27.000]  是不是
[00:07:27.000 --> 00:07:29.400]  你反過來從菲利士人的角度
[00:07:29.400 --> 00:07:32.400]  你剛剛就在那條長長的國家的中間
[00:07:32.400 --> 00:07:34.600]  你不打他們嗎
[00:07:34.600 --> 00:07:36.600]  他上下夾攻你的
[00:07:36.600 --> 00:07:37.800]  是不是
[00:07:37.800 --> 00:07:39.400]  但反過來你站在猶太人的角度
[00:07:39.400 --> 00:07:40.400]  就是他打
[00:07:40.400 --> 00:07:41.200]  就很大劑
[00:07:41.200 --> 00:07:41.600]  為什麼
[00:07:41.600 --> 00:07:43.400]  我們的國家都不團結
[00:07:43.400 --> 00:07:44.400]  你還打的話
[00:07:44.400 --> 00:07:45.800]  慢慢向橫吞的話
[00:07:45.800 --> 00:07:47.800]  你將我們的國家吞了兩半
[00:07:47.800 --> 00:07:50.600]  所以這麼漫長的戰爭
[00:07:50.600 --> 00:07:52.000]  第一個問題就是地理
[00:07:52.000 --> 00:07:53.400]  大家都要霸佔那個地方
[00:07:53.400 --> 00:07:54.600]  我不打你就死
[00:07:54.600 --> 00:07:55.800]  你打我就不行
[00:07:55.800 --> 00:07:57.600]  總之雙方就不斷打
[00:07:57.600 --> 00:07:59.600]  如果被剖開了
[00:07:59.600 --> 00:08:00.800]  你可以想像
[00:08:00.800 --> 00:08:02.200]  經濟往還
[00:08:02.200 --> 00:08:03.400]  交通運輸
[00:08:03.400 --> 00:08:04.400]  我們沒有快艇
[00:08:04.400 --> 00:08:05.800]  走屍走不到
[00:08:05.800 --> 00:08:06.600]  那怎麼辦
[00:08:06.600 --> 00:08:09.600]  大概你就明白背景了
[00:08:09.600 --> 00:08:13.800]  為什麼菲利士人這麼強勁
[00:08:13.800 --> 00:08:15.800]  第三節有提過
[00:08:15.800 --> 00:08:17.000]  菲利士人就一樣
[00:08:17.000 --> 00:08:19.200]  當時以色列人沒有的武器
[00:08:19.200 --> 00:08:20.600]  就是鐵槍
[00:08:20.600 --> 00:08:21.600]  OK
[00:08:21.600 --> 00:08:24.800]  在《撒姆爾》上13章就提到
[00:08:24.800 --> 00:08:26.400]  菲利士人的鐵器
[00:08:26.400 --> 00:08:27.600]  野鐵的技術
[00:08:27.600 --> 00:08:30.400]  是領先當時各個不同的民族
[00:08:30.400 --> 00:08:31.600]  大家知道
[00:08:31.600 --> 00:08:33.600]  靶仗你只是靠人沒有用
[00:08:33.600 --> 00:08:35.400]  你要一些科技
[00:08:35.400 --> 00:08:35.600]  是不是
[00:08:35.600 --> 00:08:36.800]  要武器厲害
[00:08:36.800 --> 00:08:39.400]  而鐵器當時是很重要的一個資源
[00:08:39.400 --> 00:08:40.400]  尤其是什麼
[00:08:40.400 --> 00:08:41.200]  剛才提到
[00:08:41.200 --> 00:08:43.400]  他霸佔了一個平原
[00:08:43.600 --> 00:08:44.800]  如果那裡是山區
[00:08:44.800 --> 00:08:46.000]  你的車是沒有用的
[00:08:46.000 --> 00:08:47.200]  是不是
[00:08:47.200 --> 00:08:49.800]  你一定是平原才能用到車
[00:08:49.800 --> 00:08:52.200]  這個和戰事有些關係
[00:08:52.200 --> 00:08:53.000]  大家記住這一點
[00:08:53.000 --> 00:08:57.200]  然後打完這場仗就開始統一
[00:08:57.200 --> 00:08:58.400]  中間發生什麼事
[00:08:58.400 --> 00:08:59.600]  我們再深入看看
[00:08:59.600 --> 00:09:00.600]  第二節
[00:09:00.600 --> 00:09:04.400]  上主將以色列人交給耶賓
[00:09:04.400 --> 00:09:06.400]  交給這個字是一個買賣的概念
[00:09:06.400 --> 00:09:07.200]  意思是什麼
[00:09:07.200 --> 00:09:08.200]  很強調就是
[00:09:08.200 --> 00:09:09.800]  猶太人常常覺得
[00:09:09.800 --> 00:09:12.000]  是上帝用重價
[00:09:12.000 --> 00:09:14.200]  買我們遺老之地
[00:09:14.200 --> 00:09:16.000]  從埃及回來開發
[00:09:16.000 --> 00:09:18.200]  所以我們和上帝有一個約
[00:09:18.200 --> 00:09:20.400]  這個約是一個重價買來的約
[00:09:20.400 --> 00:09:21.400]  但是
[00:09:21.400 --> 00:09:23.200]  他們自己現在做壞了
[00:09:23.200 --> 00:09:25.200]  所以上帝不要他們
[00:09:25.200 --> 00:09:26.600]  賣走他們
[00:09:26.600 --> 00:09:27.400]  OK
[00:09:27.400 --> 00:09:28.200]  不要你
[00:09:28.200 --> 00:09:30.400]  所以他們常常覺得被上帝遺棄了
[00:09:30.400 --> 00:09:31.400]  這個大底就是
[00:09:31.400 --> 00:09:33.800]  猶太人在內外的交困上
[00:09:33.800 --> 00:09:34.800]  上帝又不理我
[00:09:34.800 --> 00:09:36.200]  那我怎樣面對
[00:09:36.200 --> 00:09:37.000]  前路茫茫
[00:09:37.000 --> 00:09:38.800]  到底有沒有救贖上帝
[00:09:38.800 --> 00:09:40.800]  是不是不再理我們
[00:09:41.200 --> 00:09:42.600]  第四節,經文正在回應
[00:09:42.600 --> 00:09:44.600]  上帝也會理你們
[00:09:44.600 --> 00:09:45.600]  只要你們悔改
[00:09:45.600 --> 00:09:46.800]  你們求高的東西
[00:09:46.800 --> 00:09:48.800]  就興起了女先知
[00:09:48.800 --> 00:09:50.200]  這裡有些卡
[00:09:50.200 --> 00:09:51.800]  卡在哪裡呢
[00:09:51.800 --> 00:09:54.400]  底波拉到底是不是時思
[00:09:54.400 --> 00:09:57.800]  經文說底波拉是一個先知
[00:09:57.800 --> 00:10:00.400]  經文沒有說她是時思
[00:10:00.400 --> 00:10:01.400]  但是仔細看
[00:10:01.400 --> 00:10:01.800]  不是的
[00:10:01.800 --> 00:10:03.000]  第四節最後
[00:10:03.000 --> 00:10:05.200]  當時作以色列的時思
[00:10:05.200 --> 00:10:07.200]  作以色列的時思
[00:10:07.200 --> 00:10:08.400]  這個時思這個字
[00:10:08.400 --> 00:10:09.600]  不是一個名詞
[00:10:09.600 --> 00:10:11.000]  OK
[00:10:11.200 --> 00:10:12.800]  是一個動形容詞
[00:10:12.800 --> 00:10:13.400]  就是說
[00:10:13.400 --> 00:10:14.400]  其實它是說
[00:10:14.400 --> 00:10:16.000]  它正在做時思的東西
[00:10:16.000 --> 00:10:17.400]  經文說
[00:10:17.400 --> 00:10:18.600]  它是一個先知
[00:10:18.600 --> 00:10:19.800]  先知的功能是什麼
[00:10:19.800 --> 00:10:21.600]  先知的功能是安慰
[00:10:21.600 --> 00:10:22.800]  是批判
[00:10:22.800 --> 00:10:25.000]  是傳達上帝的意旨
[00:10:25.000 --> 00:10:27.000]  時思的功能是
[00:10:27.000 --> 00:10:28.400]  打仗
[00:10:28.400 --> 00:10:29.400]  拯救
[00:10:29.400 --> 00:10:30.200]  OK
[00:10:30.200 --> 00:10:32.000]  它是一個先知
[00:10:32.000 --> 00:10:34.000]  但是它正在做時思
[00:10:34.000 --> 00:10:36.000]  就是它不是一個時思
[00:10:36.000 --> 00:10:37.400]  但是
[00:10:37.400 --> 00:10:38.600]  時思叫我們常常說
[00:10:38.600 --> 00:10:40.000]  它是一個女時思
[00:10:40.000 --> 00:10:41.200]  我們來交代一下
[00:10:41.200 --> 00:10:42.000]  到底為什麼
[00:10:42.000 --> 00:10:43.800]  經文好像在跟我們玩一個
[00:10:43.800 --> 00:10:45.000]  猜啞迷的遊戲
[00:10:45.000 --> 00:10:46.600]  到底她是一個什麼身份
[00:10:46.600 --> 00:10:48.200]  然後巴拉
[00:10:48.200 --> 00:10:50.600]  巴拉好像是時思
[00:10:50.600 --> 00:10:52.000]  大家看時思也知道
[00:10:52.000 --> 00:10:54.000]  其實拍戲是很棒的
[00:10:54.000 --> 00:10:55.200]  是不是很多血腥
[00:10:55.200 --> 00:10:56.800]  很多打鬥場面
[00:10:56.800 --> 00:10:58.600]  巴拉就是打那個
[00:10:58.600 --> 00:11:00.200]  但是你看清楚巴拉
[00:11:00.200 --> 00:11:01.200]  第一
[00:11:01.200 --> 00:11:03.000]  經文沒有說她是時思
[00:11:03.000 --> 00:11:04.400]  第二
[00:11:04.400 --> 00:11:05.200]  你看清楚一點
[00:11:05.200 --> 00:11:07.400]  這個人也很廢
[00:11:07.400 --> 00:11:09.600]  她的廢在於什麼
[00:11:09.800 --> 00:11:11.800]  今天上帝跟你說
[00:11:11.800 --> 00:11:12.600]  你行了
[00:11:12.600 --> 00:11:14.200]  我把這個國
[00:11:14.200 --> 00:11:15.400]  這個榮耀交給你
[00:11:15.400 --> 00:11:16.400]  你去打仗吧
[00:11:16.400 --> 00:11:18.400]  你有一萬條人跟你打
[00:11:18.400 --> 00:11:20.000]  你應該是
[00:11:20.000 --> 00:11:21.400]  還不是我的時候
[00:11:21.400 --> 00:11:23.000]  她說什麼
[00:11:23.000 --> 00:11:26.200]  第八節她跟一個女人說
[00:11:26.200 --> 00:11:28.400]  你記住以前那個很父權的社會
[00:11:28.400 --> 00:11:31.800]  有個女先知很奇怪的
[00:11:31.800 --> 00:11:33.000]  然後你作為一個
[00:11:33.000 --> 00:11:35.000]  好像我假設巴拉可能在
[00:11:35.000 --> 00:11:37.400]  族群裡面有些名望的一個男子
[00:11:37.400 --> 00:11:38.000]  她就說
[00:11:38.000 --> 00:11:39.400]  你跟我去我就去了
[00:11:39.400 --> 00:11:40.800]  你不跟她去我就不要教我了
[00:11:40.800 --> 00:11:42.400]  你看到這個人
[00:11:42.400 --> 00:11:44.800]  你憑什麼覺得她是時思
[00:11:44.800 --> 00:11:46.800]  有點廢
[00:11:46.800 --> 00:11:49.000]  作為一個男人
[00:11:49.000 --> 00:11:50.000]  有時候我也明白
[00:11:50.000 --> 00:11:50.600]  弟兄
[00:11:50.600 --> 00:11:53.800]  你總會承認一下屁的
[00:11:53.800 --> 00:11:55.400]  尤其是在姐妹面前
[00:11:55.400 --> 00:11:58.200]  我就覺得巴拉是好男人
[00:11:58.200 --> 00:11:59.600]  是不是
[00:11:59.600 --> 00:12:01.400]  她不會承認的
[00:12:01.400 --> 00:12:03.200]  我不知道是她謙虛還是什麼
[00:12:03.200 --> 00:12:04.000]  她還要
[00:12:04.000 --> 00:12:05.600]  其實沒什麼骨氣
[00:12:05.600 --> 00:12:06.200]  沒什麼腰骨
[00:12:06.200 --> 00:12:08.000]  她還要把那個女人拉下水
[00:12:08.400 --> 00:12:09.400]  你去我就去
[00:12:09.400 --> 00:12:10.400]  你不去我就不去
[00:12:10.400 --> 00:12:12.000]  搞錯
[00:12:12.000 --> 00:12:12.600]  很廢的
[00:12:12.600 --> 00:12:14.000]  上帝用了一個這樣的人
[00:12:14.000 --> 00:12:15.600]  那底波拉怎麼回答她
[00:12:15.600 --> 00:12:16.200]  底波拉就說
[00:12:16.200 --> 00:12:17.200]  我一定跟你去的
[00:12:17.200 --> 00:12:18.800]  然而你去的路上
[00:12:18.800 --> 00:12:19.800]  你不會有榮耀的
[00:12:19.800 --> 00:12:22.200]  因為爺爺說要把這個榮耀
[00:12:22.200 --> 00:12:23.400]  把打倒西西里的榮耀
[00:12:23.400 --> 00:12:24.400]  交給一個
[00:12:24.400 --> 00:12:26.000]  一個婦人身上
[00:12:26.000 --> 00:12:28.400]  我很有理由相信
[00:12:28.400 --> 00:12:30.200]  底波拉覺得是在說自己的
[00:12:30.200 --> 00:12:31.600]  我現在跟你說
[00:12:31.600 --> 00:12:35.000]  現在全香港的港元最帥的是誰
[00:12:35.000 --> 00:12:36.600]  中文大學教書的那些
[00:12:36.600 --> 00:12:38.000]  很高大的那個
[00:12:39.000 --> 00:12:41.000]  你記住當時沒有見過一個女人
[00:12:41.000 --> 00:12:41.600]  她覺得
[00:12:41.600 --> 00:12:43.200]  我要傳達上帝的話
[00:12:43.200 --> 00:12:45.000]  就是上帝把榮耀不給你了
[00:12:45.000 --> 00:12:46.600]  就給一個女人身上
[00:12:46.600 --> 00:12:47.800]  很明顯是在說自己
[00:12:47.800 --> 00:12:48.200]  是不是
[00:12:48.200 --> 00:12:50.400]  所以你看到這段經文
[00:12:50.400 --> 00:12:51.800]  其實真的很好笑
[00:12:51.800 --> 00:12:52.400]  我經常覺得
[00:12:52.400 --> 00:12:54.600]  沒錯
[00:12:54.600 --> 00:12:55.800]  巴拉是奇怪
[00:12:55.800 --> 00:12:56.800]  很被動
[00:12:56.800 --> 00:12:59.600]  你看到她在面對國難當前
[00:12:59.600 --> 00:13:02.000]  她沒有伸出援手
[00:13:02.000 --> 00:13:06.000]  你看到她得到上帝的呼召
[00:13:06.000 --> 00:13:07.000]  或者懿旨的時候
[00:13:07.000 --> 00:13:08.800]  她沒有即時去回應
[00:13:08.800 --> 00:13:11.800]  甚至乎她在陣前打仗
[00:13:11.800 --> 00:13:14.200]  第十四節
[00:13:14.200 --> 00:13:15.600]  當底波拉說
[00:13:15.600 --> 00:13:17.600]  這個時候是時候了
[00:13:17.600 --> 00:13:18.200]  你去吧
[00:13:18.200 --> 00:13:19.800]  這個人就很有趣
[00:13:19.800 --> 00:13:21.000]  很聽話
[00:13:21.000 --> 00:13:21.600]  我去吧
[00:13:21.600 --> 00:13:22.000]  就打
[00:13:22.000 --> 00:13:25.000]  就是你完全看不到這個人有什麼意志
[00:13:25.000 --> 00:13:26.400]  有什麼立體面的
[00:13:26.400 --> 00:13:29.400]  比起我們那些很爛片的英雄
[00:13:29.400 --> 00:13:30.600]  就是更不如
[00:13:30.600 --> 00:13:32.400]  完全沒有立體感
[00:13:32.400 --> 00:13:35.600]  接著很有趣的經文就說
[00:13:36.400 --> 00:13:37.400]  打贏這場仗
[00:13:37.400 --> 00:13:39.600]  打贏這場仗的過程是怎樣的
[00:13:39.600 --> 00:13:40.400]  沒有具體說
[00:13:40.400 --> 00:13:40.800]  不過
[00:13:40.800 --> 00:13:42.600]  卻高亮了一點就是
[00:13:42.600 --> 00:13:44.600]  不關巴拉的事
[00:13:44.600 --> 00:13:45.000]  為什麼
[00:13:45.000 --> 00:13:46.600]  因為第十五節是說
[00:13:46.600 --> 00:13:50.200]  上主令西西拉和她的鐵車崩塌
[00:13:50.200 --> 00:13:52.400]  巴拉做了什麼
[00:13:52.400 --> 00:13:53.600]  那一萬人做了什麼
