
[00:00:00.000 --> 00:00:02.000]  你好嗎?
[00:04:25.600 --> 00:04:27.720]  你們門山是銅的鐵的」
[00:04:27.720 --> 00:04:29.560]  「把腳站在油中」是什麼呢?
[00:04:29.560 --> 00:04:35.720]  因為他們的土地當中有很多油會出
[00:04:35.720 --> 00:04:38.080]  事實上到約書亞紀的時候
[00:04:38.080 --> 00:04:42.480]  你會知道他們後來要抽籤分地的時候
[00:04:42.520 --> 00:04:47.040]  阿徹的分屬地是近海
[00:04:47.040 --> 00:04:51.200]  如果你看著地圖
[00:04:51.200 --> 00:04:52.680]  這邊是海的話
[00:04:52.680 --> 00:04:54.360]  阿徹在上面
[00:04:54.360 --> 00:04:58.080]  他們分地的地方
[00:04:58.080 --> 00:04:59.480]  土地是很肥沃
[00:04:59.480 --> 00:05:01.520]  可以種植很多橄欖
[00:05:01.520 --> 00:05:04.440]  以及可以出產很多橄欖油
[00:05:04.440 --> 00:05:07.600]  所以祝福預示了
[00:05:07.600 --> 00:05:09.240]  他腳掌所踏之地
[00:05:09.280 --> 00:05:10.640]  是一個肥美
[00:05:10.640 --> 00:05:12.560]  有很多油出的地方
[00:05:12.560 --> 00:05:15.400]  如果你看地圖
[00:05:15.400 --> 00:05:16.160]  無獨有偶
[00:05:16.160 --> 00:05:18.280]  他們分地的形狀
[00:05:18.280 --> 00:05:19.800]  好像一雙靴子
[00:05:19.800 --> 00:05:25.680]  剛剛看到這個預示將來的美景
[00:05:25.680 --> 00:05:27.480]  「你們門山是銅的鐵的」
[00:05:27.480 --> 00:05:29.640]  其實又是一個保障
[00:05:29.640 --> 00:05:33.200]  因為事實上又頂住北方的外邦人入侵
[00:05:33.200 --> 00:05:35.680]  一個很重要的根據地
[00:05:36.920 --> 00:05:39.200]  所以這段經文
[00:05:39.200 --> 00:05:41.280]  摩西為阿徹祝福的時候
[00:05:41.280 --> 00:05:42.040]  告訴他
[00:05:42.040 --> 00:05:43.400]  「你的供應是豐富的」
[00:05:43.400 --> 00:05:45.280]  「你的保障是重要的」
[00:05:45.280 --> 00:05:48.840]  「而你整件事在過程當中」
[00:05:48.840 --> 00:05:50.360]  「讓眾人都明白到」
[00:05:50.360 --> 00:05:51.760]  「你的日子是怎樣」
[00:05:51.760 --> 00:05:53.480]  「其實你的力量都是怎樣」
[00:05:53.480 --> 00:05:55.760]  即是有供應、有保障
[00:05:55.760 --> 00:06:00.040]  這是阿徹在十二支派中得到的福分
[00:06:00.040 --> 00:06:03.720]  經文就去到這個位置
[00:06:03.720 --> 00:06:05.000]  阿徹去到之後
[00:06:05.000 --> 00:06:06.160]  是否也是這樣呢?
[00:06:06.200 --> 00:06:07.160]  事實上又是
[00:06:07.160 --> 00:06:09.640]  如果你看大衛的王朝當中
[00:06:09.640 --> 00:06:10.960]  大衛去打仗
[00:06:10.960 --> 00:06:12.760]  阿徹出兵不少
[00:06:12.760 --> 00:06:14.080]  有四萬個精兵
[00:06:14.080 --> 00:06:16.200]  是可以準備幫大衛打仗
[00:06:16.200 --> 00:06:18.640]  而當大衛要做王的時候
[00:06:18.640 --> 00:06:20.480]  他是幫大衛集氣
[00:06:20.480 --> 00:06:24.160]  是擁納大衛做王的
[00:06:24.160 --> 00:06:26.200]  所以事實上他真的做到
[00:06:26.200 --> 00:06:27.960]  門山那種同場疊壁
[00:06:27.960 --> 00:06:30.240]  成為君王的助力
[00:06:30.240 --> 00:06:31.960]  即是幫助了
[00:06:31.960 --> 00:06:35.040]  所以他的日子是怎樣呢?
[00:06:35.080 --> 00:06:36.320]  以及他的力量是怎樣呢?
[00:06:36.320 --> 00:06:40.000]  是很擺明旗號
[00:06:40.000 --> 00:06:44.720]  就是想做一些祝福和有供應的事情
[00:06:44.720 --> 00:06:47.240]  阿徹就是這樣
[00:06:47.240 --> 00:06:50.240]  但其中一段經文
[00:06:50.240 --> 00:06:51.480]  一樣很重要的訊息
[00:06:51.480 --> 00:06:52.560]  就是日子
[00:06:52.560 --> 00:06:54.840]  這是很正面的
[00:06:54.840 --> 00:06:56.880]  就好像我們很多時候
[00:06:56.880 --> 00:06:58.400]  還柑據都拿了
[00:06:58.400 --> 00:06:59.440]  就是「你的日子如何」
[00:06:59.440 --> 00:07:00.600]  「你的力量也必如何」
[00:07:00.600 --> 00:07:01.680]  大家聽得到
[00:07:01.680 --> 00:07:03.520]  但到了我們這個年代
[00:07:03.560 --> 00:07:05.400]  日子不容易過的時候
[00:07:05.400 --> 00:07:06.960]  如果我只是貼一個金句
[00:07:06.960 --> 00:07:07.880]  「你的日子如何」
[00:07:07.880 --> 00:07:08.640]  「你的力量也必如何」
[00:07:08.640 --> 00:07:10.280]  但我現在日子很差
[00:07:10.280 --> 00:07:11.680]  我的力量是不是很差?
[00:07:11.680 --> 00:07:13.480]  我日子很差的時候
[00:07:13.480 --> 00:07:14.320]  我的力量不夠
[00:07:14.320 --> 00:07:17.280]  讓我勝過日子的時候
[00:07:17.280 --> 00:07:18.000]  是怎樣呢?
[00:07:18.000 --> 00:07:20.680]  還是我還是很傻
[00:07:20.680 --> 00:07:25.840]  還是我是一些正面的心理去看
[00:07:25.840 --> 00:07:28.320]  就是那些半杯水理論
[00:07:28.320 --> 00:07:29.360]  是只有半杯
[00:07:29.360 --> 00:07:30.280]  還是喝了半杯
[00:07:30.280 --> 00:07:31.960]  還是不夠半杯
[00:07:32.000 --> 00:07:34.000]  是不是這樣想呢?
[00:07:34.000 --> 00:07:36.400]  所以今天想跟大家看
[00:07:36.400 --> 00:07:38.800]  就是你怎樣看
[00:07:38.800 --> 00:07:39.840]  「你的日子如何」
[00:07:39.840 --> 00:07:41.080]  「你的力量如何」
[00:07:41.080 --> 00:07:43.440]  今天無論什麼環境當中
[00:07:43.440 --> 00:07:45.000]  你聽到很多消息
[00:07:45.000 --> 00:07:47.720]  香港都不是一個好的地方
[00:07:47.720 --> 00:07:48.280]  是不是?
[00:07:48.280 --> 00:07:51.880]  你會發覺真的很多人失業
[00:07:51.880 --> 00:07:53.840]  我們土告當中都紀念
[00:07:53.840 --> 00:07:55.240]  但不要看香港
[00:07:55.240 --> 00:07:56.920]  你會覺得地震
[00:07:56.920 --> 00:07:57.680]  香港沒有地震
[00:07:57.680 --> 00:07:59.880]  但我們都為了花蓮祈禱
[00:07:59.880 --> 00:08:01.000]  為了日本祈禱
[00:08:01.040 --> 00:08:02.520]  之前美國都有地震
[00:08:02.520 --> 00:08:03.880]  很多地方都有地震
[00:08:03.880 --> 00:08:04.760]  甚至乎
[00:08:04.760 --> 00:08:08.120]  就是「俄烏戰爭」打了兩年多了
[00:08:08.120 --> 00:08:08.760]  是不是?
[00:08:08.760 --> 00:08:09.760]  都還沒停
[00:08:09.760 --> 00:08:11.840]  其實有很多日子是不容易過的
[00:08:11.840 --> 00:08:13.680]  所以「你的日子如何」
[00:08:13.680 --> 00:08:14.560]  「你的力量也如何」
[00:08:14.560 --> 00:08:17.000]  不是那麼容易去接受
[00:08:17.000 --> 00:08:20.440]  或者是擁抱這句話
[00:08:20.440 --> 00:08:22.840]  就當自己可以有一個生命力
[00:08:22.840 --> 00:08:26.360]  但是我們知道不容易的時候
[00:08:26.360 --> 00:08:27.960]  我們記得
[00:08:28.000 --> 00:08:29.840]  我們今年開初的時候
[00:08:29.840 --> 00:08:31.960]  有兩個月提出
[00:08:31.960 --> 00:08:33.200]  OK?
[00:08:33.200 --> 00:08:35.600]  一個是1、2月的「How to love」
[00:08:35.600 --> 00:08:39.480]  然後就是3月一個獨立的「自由」
[00:08:39.480 --> 00:08:41.320]  跟大家重溫一下
[00:08:41.320 --> 00:08:44.280]  很希望無論你是否每個星期回我們
[00:08:44.280 --> 00:08:46.000]  或者每個星期看的時候
[00:08:46.000 --> 00:08:47.680]  我們都希望你明白到
[00:08:47.680 --> 00:08:49.440]  我們訂信息的時候
[00:08:49.440 --> 00:08:50.920]  不是炒散的
[00:08:50.920 --> 00:08:52.720]  不是獨立行事的
[00:08:52.720 --> 00:08:55.640]  我們很希望在屬靈生命的…
[00:08:55.680 --> 00:08:59.120]  很希望在屬靈生命的造就過程當中
[00:08:59.120 --> 00:09:03.040]  慢慢地一起跟弟兄姊妹同步成長
[00:09:03.040 --> 00:09:04.640]  或者是無助
[00:09:04.640 --> 00:09:05.720]  「How to love」的主題
[00:09:05.720 --> 00:09:07.400]  還記得內容是什麼?
[00:09:07.400 --> 00:09:10.000]  很多關於不同的愛
[00:09:10.000 --> 00:09:12.960]  John 點題開頭第一篇就是說
[00:09:12.960 --> 00:09:14.880]  你的生命當中
[00:09:14.880 --> 00:09:17.560]  你在裝什麼?
[00:09:17.560 --> 00:09:20.440]  你沒有裝基督在裡面
[00:09:20.440 --> 00:09:22.360]  你自己本身有沒有保存自己
[00:09:22.360 --> 00:09:25.520]  在基督裡的這種合一?
[00:09:25.560 --> 00:09:27.040]  你的心裝了什麼?
[00:09:27.040 --> 00:09:28.680]  或者你的生命裝了什麼?
[00:09:28.680 --> 00:09:31.000]  往往就是限制了你
[00:09:31.000 --> 00:09:33.560]  又或者是改變了你
[00:09:33.560 --> 00:09:35.160]  其實對你來說
[00:09:35.160 --> 00:09:38.640]  在基督裡是一個很重要的提醒
[00:09:38.640 --> 00:09:40.640]  上帝就是愛的本源
[00:09:40.640 --> 00:09:42.240]  我們有沒有將愛的本源
[00:09:42.240 --> 00:09:43.840]  裝在我們的生命當中
[00:09:43.840 --> 00:09:47.160]  以致我們可以去分享愛
[00:09:47.160 --> 00:09:50.640]  更加是被愛去改造
[00:09:50.640 --> 00:09:52.600]  接著是愛同時
[00:09:52.600 --> 00:09:54.000]  愛同時我自己說的時候
[00:09:54.040 --> 00:09:56.960]  我就說有時候我們在人世間
[00:09:56.960 --> 00:09:59.200]  很多關係上的糾結
[00:09:59.200 --> 00:10:01.200]  有時候同事就是同事
[00:10:01.200 --> 00:10:03.400]  不容易做到朋友
[00:10:03.400 --> 00:10:05.120]  朋友和同事之間的間距
[00:10:05.120 --> 00:10:09.240]  有時候要拿捏那種尺度或者範圍
[00:10:09.240 --> 00:10:12.120]  以致你不要
[00:10:12.120 --> 00:10:13.800]  怎麼說呢?
[00:10:13.800 --> 00:10:15.360]  每樣東西混在一起的時候
[00:10:15.360 --> 00:10:18.240]  有時候得不償失
[00:10:18.240 --> 00:10:19.080]  但最深刻
[00:10:19.080 --> 00:10:20.920]  我相信是弟兄姊妹去經歷
[00:10:20.960 --> 00:10:25.160]  就是徐牧師所說的「愛受敵」
[00:10:25.160 --> 00:10:27.680]  那篇的評價是相當高的
[00:10:27.680 --> 00:10:32.080]  看回YouTube的觀看率
[00:10:32.080 --> 00:10:33.280]  我相信很多弟兄姊妹
[00:10:33.280 --> 00:10:34.520]  都不知道聽一次
[00:10:34.520 --> 00:10:37.320]  或者用不同的裝置再聽一次
[00:10:37.320 --> 00:10:41.360]  但你會看到徐牧師在不同的內容
[00:10:41.360 --> 00:10:42.560]  或者是信息當中
[00:10:42.560 --> 00:10:44.840]  都提醒一個很重要的事情
[00:10:44.840 --> 00:10:47.560]  「愛受敵」不是用愛人的
[00:10:47.600 --> 00:10:51.600]  愛朋友、愛戀人的那種愛
[00:10:51.600 --> 00:10:54.160]  不會是給心心的那種
[00:10:54.160 --> 00:10:56.560]  大家在那個時候都會笑
[00:10:56.560 --> 00:10:58.720]  「愛受敵」是一個憐憫的愛
[00:10:58.720 --> 00:11:02.040]  當中去體恤他
[00:11:02.040 --> 00:11:05.200]  而徐牧師最後的壓力很重要
[00:11:05.200 --> 00:11:10.440]  就是我們用什麼方式去有憐憫的愛
[00:11:10.440 --> 00:11:14.000]  豈不是上帝的愛先灌滿我們
[00:11:14.040 --> 00:11:17.960]  以致我們用上帝的愛去憐憫他
[00:11:17.960 --> 00:11:19.280]  這是不容易的
[00:11:19.280 --> 00:11:21.720]  從我們自身出發是不容易的
[00:11:21.720 --> 00:11:25.920]  但我們學習將耶穌憐憫世人的愛的時候
[00:11:25.920 --> 00:11:30.160]  或者憐憫受敵的愛去做這件事
[00:11:30.160 --> 00:11:32.000]  是要學習的
[00:11:32.000 --> 00:11:34.640]  而徐牧師他自己的例子就是
[00:11:34.640 --> 00:11:42.680]  他不愉快或者是心有難處的時候
[00:11:42.720 --> 00:11:46.920]  他就去請他兩個外甥吃東西
[00:11:46.920 --> 00:11:50.600]  從而分享愛
[00:11:50.600 --> 00:11:55.240]  不要讓仇恨擁擠著他
[00:11:55.240 --> 00:11:59.040]  填充了他心中的空間的時候
[00:11:59.040 --> 00:12:00.680]  他就不斷去探訪
[00:12:00.680 --> 00:12:02.800]  因為很多人他想去探訪
[00:12:02.800 --> 00:12:04.960]  很多弟兄姊妹想親近的時候
[00:12:04.960 --> 00:12:06.920]  讓他去感受到
[00:12:06.920 --> 00:12:12.000]  其實上帝仍然有很多工作可以一起去做
[00:12:12.040 --> 00:12:15.480]  不要讓仇恨佔據了他
[00:12:15.480 --> 00:12:19.120]  讓你不斷地身心惡意去詛咒他
[00:12:19.120 --> 00:12:24.440]  反而將日子轉化成為可以做上帝的工作
[00:12:24.440 --> 00:12:27.720]  因為徐牧師說得很貼題
[00:12:27.720 --> 00:12:34.200]  很多時候你不僅僅是不喜歡那個人
[00:12:34.200 --> 00:12:35.560]  連他身邊的人都不喜歡
[00:12:35.560 --> 00:12:37.000]  連他吃的東西都不喜歡
[00:12:37.000 --> 00:12:37.960]  你看他點A餐
[00:12:37.960 --> 00:12:38.760]  你就一定點A餐
[00:12:38.760 --> 00:12:39.840]  我一定不點
[00:12:39.880 --> 00:12:42.240]  很多時候是因為你更加留意他
[00:12:42.240 --> 00:12:44.920]  你自己慢慢地成為他的Hater
[00:12:44.920 --> 00:12:47.400]  所有時間都被他佔據
[00:12:47.400 --> 00:12:51.120]  你的日子就會如何
[00:12:51.120 --> 00:12:52.520]  日子如何
[00:12:52.520 --> 00:12:54.200]  你的力量如何的時候
[00:12:54.200 --> 00:12:55.680]  你的日子是怎樣的時候
[00:12:55.680 --> 00:12:59.440]  如果你日子是沒有愛的時候
[00:12:59.440 --> 00:13:02.680]  你的力量都很難有愛
[00:13:02.680 --> 00:13:06.080]  如果你日子是被仇恨充斥的時候
[00:13:06.120 --> 00:13:10.880]  你的日子就不斷地在仇恨中融化下去
[00:13:10.880 --> 00:13:14.120]  徐牧師提醒我們不要走那條路
[00:13:14.120 --> 00:13:16.240]  我們輸不起
[00:13:16.240 --> 00:13:19.720]  因為我們就被仇恨不斷地牽絆著
[00:13:19.720 --> 00:13:23.200]  以致我們沒有能力做我們應該可以愛淪捨
[00:13:23.200 --> 00:13:27.840]  甚至做回我們自己本身可以做的事情
[00:13:27.840 --> 00:13:30.200]  所以「Hard to love」其中一個很重要的提醒我們
[00:13:30.200 --> 00:13:32.320]  就是「在基督裡」
[00:13:32.320 --> 00:13:34.520]  一定要讓基督去充滿我們
[00:13:34.560 --> 00:13:36.560]  讓基督的愛浸淫我們
[00:13:36.560 --> 00:13:43.160]  以致我們用憐憫的愛去愛一些不可愛的人
[00:13:43.160 --> 00:13:44.520]  當然我剛才說過
[00:13:44.520 --> 00:13:46.320]  有些事情不是一步到位的
[00:13:46.320 --> 00:13:48.240]  你慢慢保持間距
[00:13:48.240 --> 00:13:52.040]  慢慢跟他之所以進退
[00:13:52.040 --> 00:13:56.440]  慢慢做到一步一步
[00:13:56.440 --> 00:13:58.880]  去到三個月提到自由的時候
[00:13:58.880 --> 00:14:01.360]  自由就是我們現在經歷的日子
[00:14:01.400 --> 00:14:04.920]  之後也許我們無時無刻都要面對取捨
[00:14:04.920 --> 00:14:11.120]  因為你每天都會用你的自由選擇上班還是不上班
[00:14:11.120 --> 00:14:12.000]  不是的
[00:14:12.000 --> 00:14:12.880]  沒有選擇的
[00:14:12.880 --> 00:14:14.640]  一定是沒有上班沒有飯吃的
[00:14:14.640 --> 00:14:15.280]  是不是?
[00:14:15.280 --> 00:14:16.920]  但是你會發覺
[00:14:16.920 --> 00:14:19.720]  自由是一個每天都要經歷的
[00:14:19.720 --> 00:14:21.040]  就是你日子當中
[00:14:21.040 --> 00:14:22.240]  你好像沒有自由
[00:14:22.240 --> 00:14:24.240]  但是其實你又有自由
[00:14:24.240 --> 00:14:28.720]  在不同的週數當中
[00:14:28.720 --> 00:14:30.760]  不同的港元都在說自由
[00:14:30.800 --> 00:14:32.840]  但是自由是提醒一個
[00:14:32.840 --> 00:14:36.160]  在基督裡當中的選擇
[00:14:36.160 --> 00:14:38.480]  透過愛上帝
[00:14:38.480 --> 00:14:39.960]  愛基督
[00:14:39.960 --> 00:14:43.480]  而作出一個合適的選擇
[00:14:43.480 --> 00:14:46.400]  譬如說到食物的問題
[00:14:46.400 --> 00:14:47.680]  Tim提到
[00:14:47.680 --> 00:14:50.960]  食物的選取和什麼時候
[00:14:50.960 --> 00:14:56.440]  食物的選取對於當時的選擇是不容易的
[00:14:56.440 --> 00:15:00.240]  但是你仍然有空間選擇吃和選擇不吃
[00:15:00.280 --> 00:15:02.200]  但是你選擇不吃和吃
[00:15:02.200 --> 00:15:04.240]  都可以跟別人解釋清楚
[00:15:04.240 --> 00:15:07.360]  也可以表明你信仰的立場
[00:15:07.360 --> 00:15:10.240]  以至不要叛逆
[00:15:10.240 --> 00:15:12.800]  所以在你的日子
[00:15:12.800 --> 00:15:14.840]  你如何做選擇的時候
[00:15:14.840 --> 00:15:17.040]  今天有最大的難處
[00:15:17.040 --> 00:15:19.800]  我自己曾經都表達過
[00:15:19.800 --> 00:15:21.920]  有時候就是
[00:15:21.920 --> 00:15:23.280]  日子最難過就是
[00:15:23.280 --> 00:15:24.400]  你兩樣都不選擇
[00:15:24.400 --> 00:15:26.360]  你選擇中間
[00:15:26.360 --> 00:15:29.560]  這個世界有黑有白
[00:15:29.600 --> 00:15:32.880]  但是你選擇中間就是灰
[00:15:32.880 --> 00:15:34.320]  就是黑不選擇
[00:15:34.320 --> 00:15:35.280]  白又不選擇
[00:15:35.280 --> 00:15:37.800]  選擇中間兩個調和變成灰的時候
[00:15:37.800 --> 00:15:40.240]  你的人生都很灰
[00:15:40.240 --> 00:15:42.280]  就是你日子
[00:15:42.280 --> 00:15:44.040]  你可以選擇的時候
[00:15:44.040 --> 00:15:45.720]  你選擇近基督
[00:15:45.720 --> 00:15:47.680]  還是遠離基督
[00:15:47.680 --> 00:15:49.040]  如果你近基督的時候
[00:15:49.040 --> 00:15:52.120]  你選擇白的
[00:15:52.120 --> 00:15:54.600]  很清楚了
[00:15:54.600 --> 00:15:55.680]  是不容易的
[00:15:55.720 --> 00:16:01.040]  因為日子是你每天都可以做一個真詞
[00:16:01.040 --> 00:16:03.080]  但是今天可能你身邊的朋友
[00:16:03.080 --> 00:16:04.800]  或者你曾經有個想像
[00:16:04.800 --> 00:16:08.520]  就是你可能選擇躺平
[00:16:08.520 --> 00:16:10.160]  我什麼都不做了
[00:16:10.160 --> 00:16:11.360]  四不做
[00:16:11.360 --> 00:16:15.960]  或者別人說我們香港人三觀有問題
[00:16:15.960 --> 00:16:16.840]  是吧
[00:16:16.840 --> 00:16:17.680]  當然了
[00:16:17.680 --> 00:16:20.320]  你看看你舊三觀還是新三觀
[00:16:20.320 --> 00:16:22.520]  今天都不再討論這件事
[00:16:22.520 --> 00:16:23.880]  但是重點就是
[00:16:23.880 --> 00:16:24.920]  在過程當中
[00:16:24.960 --> 00:16:26.280]  無論什麼觀都好
[00:16:26.280 --> 00:16:28.200]  我們要學習一件事
[00:16:28.200 --> 00:16:30.000]  就是在基督裡面選擇
[00:16:30.000 --> 00:16:33.880]  我們可以選擇的信仰立場
[00:16:33.880 --> 00:16:36.480]  這個是沒有說容易的
[00:16:36.480 --> 00:16:39.960]  不過從來都在選擇當中
[00:16:39.960 --> 00:16:46.840]  如果你看回我們這兩個月題的時候
[00:16:46.840 --> 00:16:47.640]  到今天
[00:16:47.640 --> 00:16:53.560]  到香港人這個比較難經歷的日子的時候
[00:16:53.600 --> 00:16:58.240]  日子對我們來說是一個不容易去處理的地方
[00:16:58.240 --> 00:17:01.040]  今天我們仍然睜開眼睛都要繼續生活
[00:17:01.040 --> 00:17:02.640]  或者在不同環境當中
[00:17:02.640 --> 00:17:06.000]  都有很多限制我們繼續要去做決定的
[00:17:06.000 --> 00:17:10.160]  那可以怎樣過活呢?
[00:17:10.160 --> 00:17:14.880]  在我預備這個月題
[00:17:14.880 --> 00:17:16.880]  因為這個系列趕到的時候
[00:17:16.880 --> 00:17:19.960]  有一天就跟我太太去看電影
[00:17:19.960 --> 00:17:21.920]  我看電影的時候
[00:17:21.960 --> 00:17:25.120]  就很記得這幾段歌詞
[00:17:25.120 --> 00:17:28.360]  這段歌詞可能看歌詞又不是很什麼
[00:17:28.360 --> 00:17:30.080]  可能聽一聽會好一點
[00:17:30.080 --> 00:17:36.760]  難得我好過一世努力才放棄
[00:17:36.760 --> 00:17:41.280]  曾花過力氣不過未令人銘記
[00:17:41.280 --> 00:17:47.040]  夢碎不需透過萬人撿起
[00:17:47.080 --> 00:17:53.160]  慢慢轉身別離
[00:17:53.160 --> 00:17:58.520]  能爽快結束需要豁達和勇氣
[00:17:58.520 --> 00:18:03.080]  誰保證熱血可兌換同人結尾
[00:18:03.080 --> 00:18:08.520]  白費幾多感情
[00:18:08.520 --> 00:18:11.240]  白費幾多志氣
[00:18:11.280 --> 00:18:17.800]  就怪當初你我太合氣
[00:18:17.800 --> 00:18:24.400]  不會再播了
[00:18:24.400 --> 00:18:27.840]  因為我怕她一會兒說我版權出了黃標
[00:18:27.840 --> 00:18:28.880]  就麻煩了
[00:18:28.880 --> 00:18:33.520]  聽過這首歌了,是嗎?
[00:18:33.520 --> 00:18:34.720]  《填詞L》裡面
[00:18:34.720 --> 00:18:37.800]  《填詞雲》這首主題曲
[00:18:37.800 --> 00:18:40.200]  那部戲
[00:18:40.240 --> 00:18:43.800]  我又不至於一邊看一邊哭
[00:18:43.800 --> 00:18:46.160]  但那部戲對我來說
