
[00:00:00.000 --> 00:00:07.000]  過去兩個星期我們一直看巴別塔的經文
[00:03:00.000 --> 00:03:03.000]  因為上帝有六天的時間休息
[00:03:03.000 --> 00:03:05.000]  為什麼要結婚生子
[00:03:05.000 --> 00:03:07.000]  因為阿當夏娃結婚
[00:03:07.000 --> 00:03:09.000]  類似這樣的事情
[00:03:09.000 --> 00:03:14.000]  上面有很多不同的Ideology起源的故事
[00:03:14.000 --> 00:03:20.000]  說明人類不同文化的起點來源是怎樣
[00:03:20.000 --> 00:03:23.000]  所以巴別塔就是一個這樣的故事
[00:03:23.000 --> 00:03:26.000]  巴別塔的故事嘗試去解釋
[00:03:26.000 --> 00:03:31.000]  為什麼世界上有這麼多不同的語言會出現
[00:03:31.000 --> 00:03:32.000]  但我再強調
[00:03:32.000 --> 00:03:39.000]  聖經其實沒有暗示過人類有很多不同的語言是奏助
[00:03:39.000 --> 00:03:43.000]  它純粹是上帝自己的工作
[00:03:43.000 --> 00:03:47.000]  所以今天我就從開始這點說起
[00:03:47.000 --> 00:03:50.000]  人類的語言是很複雜的
[00:03:50.000 --> 00:03:54.000]  近期我在看射雕英雄傳
[00:03:54.000 --> 00:03:57.000]  我說的是1983年的那一套
[00:03:57.000 --> 00:04:03.000]  我還沒看過的 當時我只有兩三歲
[00:04:03.000 --> 00:04:05.000]  所以我完全沒看過那一套
[00:04:05.000 --> 00:04:09.000]  我看到那一套是朱茵版
[00:04:09.000 --> 00:04:16.000]  不知道為什麼我突然間想看那一套1983年的射雕英雄傳
[00:04:16.000 --> 00:04:20.000]  甚至我瘋得要賣車的super
[00:04:20.000 --> 00:04:27.000]  78元一個月我訂了看這套無線的舊劇集
[00:04:27.000 --> 00:04:30.000]  看翁美齡和王逸華
[00:04:30.000 --> 00:04:37.000]  我發現原來看40年前的香港人說廣東話是很有趣的
[00:04:37.000 --> 00:04:40.000]  扯呀 我叫你扯呀
[00:04:40.000 --> 00:04:44.000]  你還不扯 會這樣說話嗎
[00:04:44.000 --> 00:04:47.000]  以前我們不敢這樣說話
[00:04:47.000 --> 00:04:49.000]  看40年前的射雕英雄傳
[00:04:49.000 --> 00:04:52.000]  我看到翁美齡扮成黃蓉
[00:04:52.000 --> 00:04:56.000]  那份反叛是很乖的
[00:04:56.000 --> 00:05:00.000]  等我整乖你先
[00:05:00.000 --> 00:05:03.000]  是很乖的
[00:05:03.000 --> 00:05:07.000]  那種反叛還是很有禮貌很有譜
[00:05:07.000 --> 00:05:12.000]  這就是我們40多年前香港人那種感覺
[00:05:12.000 --> 00:05:16.000]  我的女兒去到gen alpha
[00:05:16.000 --> 00:05:20.000]  也叫做gen alpha年代的preteen
[00:05:20.000 --> 00:05:22.000]  現在她12歲
[00:05:22.000 --> 00:05:23.000]  大家知道吧
[00:05:23.000 --> 00:05:27.000]  她現在這些gen alpha一看到那兩個數字就會瘋了
[00:05:27.000 --> 00:05:30.000]  6 7
[00:05:30.000 --> 00:05:32.000]  大家知道什麼是6 7嗎
[00:05:32.000 --> 00:05:34.000]  不知道吧
[00:05:34.000 --> 00:05:37.000]  基本上她在街上看到6和7拼在一起
[00:05:37.000 --> 00:05:39.000]  突然間她尖叫
[00:05:39.000 --> 00:05:43.000]  6 7 突然大叫 瘋了
[00:05:43.000 --> 00:05:48.000]  我作為爸爸看到女兒那一代人有自己翁那一代的東西
[00:05:48.000 --> 00:05:50.000]  我覺得是很安慰的
[00:05:50.000 --> 00:05:54.000]  有自己那一年代自己擁有的東西
[00:05:54.000 --> 00:05:58.000]  但我不明白這兩個字是什麼意思
[00:05:58.000 --> 00:06:00.000]  你問這兩個字是什麼意思
[00:06:00.000 --> 00:06:02.000]  其實是沒意思的
[00:06:02.000 --> 00:06:04.000]  基本上他們覺得很有趣
[00:06:04.000 --> 00:06:06.000]  一看到就這樣做
[00:06:06.000 --> 00:06:08.000]  大家就會這樣做
[00:06:08.000 --> 00:06:10.000]  這是一種集體語言
[00:06:10.000 --> 00:06:15.000]  這個語言裡面是沒有內容的
[00:06:15.000 --> 00:06:20.000]  所謂的語言其實都不是字典裡面的解釋
[00:06:20.000 --> 00:06:24.000]  而是人和人之間的語言遊戲
[00:06:24.000 --> 00:06:27.000]  它就不在字典裡面
[00:06:27.000 --> 00:06:33.000]  而是在社會裡面人和人之間如何約定俗成
[00:06:33.000 --> 00:06:35.000]  我們廣東話的演變也是
[00:06:35.000 --> 00:06:37.000]  一個最明顯的例子
[00:06:37.000 --> 00:06:39.000]  廣東話的演變之快
[00:06:39.000 --> 00:06:41.000]  是快到離譜的
[00:06:41.000 --> 00:06:44.000]  我剛剛很流行的那個"ㄑㄧㄢˋ"字
[00:06:44.000 --> 00:06:47.000]  其實我是上學的時候才學的
[00:06:47.000 --> 00:06:49.000]  才明白那個"ㄑㄧㄢˋ"字是什麼意思
[00:06:49.000 --> 00:06:52.000]  轉眼間滿街都是"大癲"
[00:06:52.000 --> 00:06:54.000]  什麼"大癲"那些字
[00:06:54.000 --> 00:06:57.000]  現在的人的潮語大家認識嗎
[00:06:57.000 --> 00:06:59.000]  你搜集到多少個這些潮語
[00:06:59.000 --> 00:07:01.000]  不過我們試一下
[00:07:01.000 --> 00:07:03.000]  我們看看大家認識多少個
[00:07:03.000 --> 00:07:05.000]  "好firm"是什麼意思
[00:07:08.000 --> 00:07:10.000]  認識嗎
[00:07:10.000 --> 00:07:12.000]  誰認識的
[00:07:12.000 --> 00:07:14.000]  都有是不是
[00:07:14.000 --> 00:07:18.000]  原來真的只有幾個
[00:07:18.000 --> 00:07:21.000]  "好firm"就是很堅定的
[00:07:21.000 --> 00:07:23.000]  沒錯吧
[00:07:23.000 --> 00:07:25.000]  下一個
[00:07:25.000 --> 00:07:27.000]  "mnyy"是什麼意思
[00:07:27.000 --> 00:07:29.000]  認識嗎
[00:07:29.000 --> 00:07:32.000]  "must need"要有
[00:07:32.000 --> 00:07:34.000]  "must need"要有
[00:07:34.000 --> 00:07:36.000]  一定要有的意思
[00:07:36.000 --> 00:07:38.000]  糟了你真的不認識嗎
[00:07:38.000 --> 00:07:40.000]  下一個
[00:07:40.000 --> 00:07:42.000]  "老best"是什麼意思
[00:07:42.000 --> 00:07:44.000]  就是"best friend"
[00:07:44.000 --> 00:07:46.000]  下一個
[00:07:46.000 --> 00:07:48.000]  "skibity"就是一些
[00:07:48.000 --> 00:07:50.000]  沒什麼意思的
[00:07:50.000 --> 00:07:52.000]  很厲害很害怕
[00:07:52.000 --> 00:07:54.000]  很亂的意思
[00:07:54.000 --> 00:07:56.000]  下一個
[00:07:56.000 --> 00:08:02.000]  認識嗎
[00:08:02.000 --> 00:08:04.000]  這個其實是髒話
[00:08:06.000 --> 00:08:08.000]  少年的拼勁
[00:08:08.000 --> 00:08:12.000]  你知道就知道
[00:08:12.000 --> 00:08:14.000]  不知道就算了
[00:08:14.000 --> 00:08:16.000]  不知道就不要問
[00:08:16.000 --> 00:08:18.000]  我就找我的
[00:08:18.000 --> 00:08:20.000]  AI助手小賀
[00:08:20.000 --> 00:08:22.000]  就試一下將這些潮語
[00:08:22.000 --> 00:08:24.000]  砌成經文出來
[00:08:24.000 --> 00:08:26.000]  大家想不想看一下
[00:08:26.000 --> 00:08:28.000]  不是我砌的
[00:08:28.000 --> 00:08:30.000]  是我AI砌出來的
[00:08:30.000 --> 00:08:32.000]  這篇叫C篇67
[00:08:34.000 --> 00:08:36.000]  真的是C篇67篇
[00:08:36.000 --> 00:08:40.000]  那我不讀了算了
[00:08:40.000 --> 00:08:42.000]  不要讀了
[00:08:42.000 --> 00:08:44.000]  下一個
[00:08:44.000 --> 00:08:48.000]  所以今天我們嘗試用一個
[00:08:48.000 --> 00:08:50.000]  語言的
[00:08:50.000 --> 00:08:52.000]  但不要去圖
[00:08:52.000 --> 00:08:54.000]  我拿回資料章再看
[00:08:54.000 --> 00:08:56.000]  糟了這張又不行
[00:08:56.000 --> 00:08:58.000]  下一張又不行
[00:08:58.000 --> 00:09:00.000]  算了
[00:09:00.000 --> 00:09:02.000]  我們會用一個
[00:09:02.000 --> 00:09:04.000]  語言的角度去看
[00:09:04.000 --> 00:09:06.000]  這段經文
[00:09:06.000 --> 00:09:08.000]  在希伯來文裏面
[00:09:08.000 --> 00:09:10.000]  口音的原意就是嘴唇
[00:09:10.000 --> 00:09:12.000]  上次也說過
[00:09:12.000 --> 00:09:14.000]  其實這是一個很可怕的畫面
[00:09:14.000 --> 00:09:16.000]  全世界只有一把嘴
[00:09:16.000 --> 00:09:18.000]  全世界只有一張喉
[00:09:18.000 --> 00:09:20.000]  全世界的人
[00:09:20.000 --> 00:09:22.000]  都講同一個道理
[00:09:22.000 --> 00:09:24.000]  追求同一個夢想
[00:09:24.000 --> 00:09:26.000]  同一個口徑
[00:09:26.000 --> 00:09:28.000]  這種一致性其實是一種語言的
[00:09:28.000 --> 00:09:30.000]  壟斷
[00:09:30.000 --> 00:09:32.000]  我只是用一種方式
[00:09:32.000 --> 00:09:34.000]  去說話
[00:09:34.000 --> 00:09:36.000]  或者沒有了世界
[00:09:36.000 --> 00:09:38.000]  去嘗試解釋世界的可能
[00:09:38.000 --> 00:09:40.000]  所以上帝不單單
[00:09:40.000 --> 00:09:42.000]  來嘗試
[00:09:42.000 --> 00:09:44.000]  覺得人們很驕傲
[00:09:44.000 --> 00:09:46.000]  對於語言的
[00:09:46.000 --> 00:09:48.000]  獨裁性的壟斷
[00:09:48.000 --> 00:09:50.000]  是非常不滿意
[00:09:50.000 --> 00:09:54.000]  根據考國的研究
[00:09:54.000 --> 00:09:56.000]  巴別塔的高度
[00:09:56.000 --> 00:09:58.000]  其實是不高的
[00:09:58.000 --> 00:10:00.000]  一百米都沒有
[00:10:00.000 --> 00:10:02.000]  古巴比倫
[00:10:02.000 --> 00:10:04.000]  那個金字形神探
[00:10:04.000 --> 00:10:06.000]  那個
[00:10:06.000 --> 00:10:08.000]  大約是三十至九十公尺
[00:10:08.000 --> 00:10:10.000]  大約是三十至九十公尺
[00:10:10.000 --> 00:10:12.000]  大約是三十層樓高
[00:10:12.000 --> 00:10:14.000]  大約是黃大仙的高度
[00:10:14.000 --> 00:10:16.000]  大約是黃大仙的高度
[00:10:16.000 --> 00:10:18.000]  大約是這樣的高度
[00:10:18.000 --> 00:10:20.000]  所以整個巴別塔的故事裏
[00:10:20.000 --> 00:10:22.000]  問題的重點
[00:10:22.000 --> 00:10:24.000]  不是巴別塔有多高
[00:10:24.000 --> 00:10:26.000]  而是在乎巴別塔的名字
[00:10:26.000 --> 00:10:28.000]  而是在乎巴別塔的名字
[00:10:28.000 --> 00:10:30.000]  你試想想
[00:10:30.000 --> 00:10:32.000]  你去大陸的二三線城市
[00:10:32.000 --> 00:10:34.000]  你用google map
[00:10:34.000 --> 00:10:36.000]  用高德地圖去搜尋
[00:10:36.000 --> 00:10:38.000]  找到一座叫金鐘環廣場
[00:10:38.000 --> 00:10:40.000]  找到一座叫金鐘環廣場
[00:10:40.000 --> 00:10:42.000]  什麼海船天彗浩亭
[00:10:42.000 --> 00:10:44.000]  什麼國際金融中心IFC
[00:10:44.000 --> 00:10:46.000]  你知道你不要相信
[00:10:46.000 --> 00:10:48.000]  你去到所謂的IFC
[00:10:48.000 --> 00:10:50.000]  原來比IMFC還要壞
[00:10:50.000 --> 00:10:52.000]  原來不是那一段
[00:10:52.000 --> 00:10:54.000]  原來不是那一段
[00:10:54.000 --> 00:10:56.000]  完全是不宏偉的
[00:10:56.000 --> 00:10:58.000]  是很欺負的那些大廈
[00:10:58.000 --> 00:11:00.000]  是很欺負的那些大廈
[00:11:00.000 --> 00:11:02.000]  所以同樣道理
[00:11:02.000 --> 00:11:04.000]  所謂巴別塔的騎位
[00:11:04.000 --> 00:11:06.000]  不是那個塔那裏
[00:11:06.000 --> 00:11:08.000]  是那個名字那裏
[00:11:08.000 --> 00:11:10.000]  明白嗎
[00:11:10.000 --> 00:11:12.000]  巴別這個字為什麼
[00:11:12.000 --> 00:11:14.000]  其實是一個與大相關的意思
[00:11:14.000 --> 00:11:16.000]  不是一個黑色音墨
[00:11:16.000 --> 00:11:18.000]  上帝在這裏
[00:11:18.000 --> 00:11:20.000]  用一個黑色音墨去玩
[00:11:20.000 --> 00:11:22.000]  真的 上帝在這裏玩
[00:11:22.000 --> 00:11:24.000]  在當時的巴比倫語裏
[00:11:24.000 --> 00:11:26.000]  所謂的巴別是什麼意思
[00:11:26.000 --> 00:11:28.000]  是神之門
[00:11:28.000 --> 00:11:30.000]  Gate of God
[00:11:30.000 --> 00:11:32.000]  但在希伯文裏
[00:11:32.000 --> 00:11:34.000]  同樣的讀音都是讀巴別
[00:11:34.000 --> 00:11:36.000]  是另一個意思
[00:11:36.000 --> 00:11:38.000]  是辯論的意思
[00:11:38.000 --> 00:11:40.000]  所以就明白了
[00:11:40.000 --> 00:11:42.000]  巴別塔這個故事
[00:11:42.000 --> 00:11:44.000]  不單單是語言多樣性的起源
[00:11:44.000 --> 00:11:46.000]  巴別這個字本身
[00:11:46.000 --> 00:11:48.000]  就是語言多樣性這件事
[00:11:48.000 --> 00:11:50.000]  所以很多人以為
[00:11:50.000 --> 00:11:52.000]  我們做一個能夠通到
[00:11:52.000 --> 00:11:54.000]  上帝的字徑叫
[00:11:54.000 --> 00:11:56.000]  神之門的時候
[00:11:56.000 --> 00:11:58.000]  神就說這個不是叫神之門
[00:11:58.000 --> 00:12:00.000]  我要叫做混亂
[00:12:00.000 --> 00:12:02.000]  順便要在這班人的語言裏
[00:12:02.000 --> 00:12:04.000]  親自去
[00:12:04.000 --> 00:12:06.000]  另築一個意思出來
[00:12:06.000 --> 00:12:08.000]  那你就明白
[00:12:08.000 --> 00:12:10.000]  這個故事講什麼
[00:12:10.000 --> 00:12:12.000]  巴別塔講的不單是
[00:12:12.000 --> 00:12:14.000]  人類很驕傲的故事
[00:12:14.000 --> 00:12:16.000]  更加specifically一個人類
[00:12:16.000 --> 00:12:18.000]  以為自己的語言
[00:12:18.000 --> 00:12:20.000]  是一百米都沒有的故事
[00:12:20.000 --> 00:12:22.000]  你明不明白我的意思
[00:12:22.000 --> 00:12:24.000]  上帝說你們以為你們
[00:12:24.000 --> 00:12:26.000]  抓一個一百米都沒有的塔仔
[00:12:26.000 --> 00:12:28.000]  那個名叫巴別就好像很厲害
[00:12:28.000 --> 00:12:30.000]  可以關得住我
[00:12:30.000 --> 00:12:32.000]  你們以為叫神之門
[00:12:32.000 --> 00:12:34.000]  就真的叫神之門
[00:12:34.000 --> 00:12:36.000]  No
[00:12:36.000 --> 00:12:38.000]  你叫神之門我偏偏要有另一個語言
[00:12:38.000 --> 00:12:40.000]  另一種的稱呼
[00:12:40.000 --> 00:12:42.000]  另一個的意思
[00:12:42.000 --> 00:12:44.000]  上帝說
[00:12:44.000 --> 00:12:46.000]  上帝要有另一種的語言
[00:12:46.000 --> 00:12:48.000]  另一個的發音都叫巴別
[00:12:48.000 --> 00:12:50.000]  但解完全不同的意思
[00:12:50.000 --> 00:12:52.000]  可以叫做混亂
[00:12:52.000 --> 00:12:54.000]  吹什麼我講
[00:12:54.000 --> 00:12:56.000]  上帝要去
[00:12:56.000 --> 00:12:58.000]  搞亂人類的語言
[00:12:58.000 --> 00:13:00.000]  不是要單單
[00:13:00.000 --> 00:13:02.000]  因為他們要
[00:13:02.000 --> 00:13:04.000]  建整個塔那麼簡單
[00:13:04.000 --> 00:13:06.000]  事實上一個
[00:13:06.000 --> 00:13:08.000]  這麼高的塔
[00:13:08.000 --> 00:13:10.000]  成不成功都不是太
[00:13:10.000 --> 00:13:12.000]  貪心的上帝
[00:13:12.000 --> 00:13:14.000]  不安就是
[00:13:14.000 --> 00:13:16.000]  巴別
[00:13:16.000 --> 00:13:18.000]  這個語言
[00:13:18.000 --> 00:13:20.000]  所以就明白為什麼
[00:13:20.000 --> 00:13:22.000]  上帝會說他們成為
[00:13:22.000 --> 00:13:24.000]  一樣的人民都是一樣的言語
[00:13:24.000 --> 00:13:26.000]  如今既做起
[00:13:26.000 --> 00:13:28.000]  這事來 以後他們所做的事
[00:13:28.000 --> 00:13:30.000]  就沒有不成就的了
[00:13:30.000 --> 00:13:32.000]  當你讀經文的時候
[00:13:32.000 --> 00:13:34.000]  就會有這樣的疑問 為什麼他們
[00:13:34.000 --> 00:13:36.000]  當他們建完塔之後
[00:13:36.000 --> 00:13:38.000]  就沒有不能成就的事
[00:13:38.000 --> 00:13:40.000]  重點其實
[00:13:40.000 --> 00:13:42.000]  不是那個塔又建不成
[00:13:42.000 --> 00:13:44.000]  是整個問題
[00:13:44.000 --> 00:13:46.000]  那個小塔
[00:13:46.000 --> 00:13:48.000]  一百多米都沒有的塔
[00:13:48.000 --> 00:13:50.000]  上帝沒什麼好擔心的
[00:13:50.000 --> 00:13:52.000]  就算他們上太空都好
[00:13:52.000 --> 00:13:54.000]  上都不擔心的
[00:13:54.000 --> 00:13:56.000]  真正的問題
[00:13:56.000 --> 00:13:58.000]  是語言
[00:13:58.000 --> 00:14:00.000]  就算他們
[00:14:00.000 --> 00:14:02.000]  無能為力
[00:14:02.000 --> 00:14:04.000]  他都可以吹到自己天下無敵
[00:14:04.000 --> 00:14:06.000]  吹到上帝好像寶可夢
[00:14:06.000 --> 00:14:08.000]  被他收到在塔裡面
[00:14:10.000 --> 00:14:12.000]  所以等於說
[00:14:12.000 --> 00:14:14.000]  語言那種想像
[00:14:14.000 --> 00:14:16.000]  語言的操控
[00:14:16.000 --> 00:14:18.000]  語言的霸權
[00:14:18.000 --> 00:14:20.000]  正正就是問題的所在
[00:14:20.000 --> 00:14:22.000]  好 下一張 麻煩你
[00:14:22.000 --> 00:14:28.000]  法國的社會學家
[00:14:28.000 --> 00:14:30.000]  一個很有趣的
[00:14:30.000 --> 00:14:32.000]  社會學概念
[00:14:32.000 --> 00:14:34.000]  叫做語言之本
[00:14:34.000 --> 00:14:36.000]  他認為語言不單單是
[00:14:36.000 --> 00:14:38.000]  一種溝通工具
[00:14:38.000 --> 00:14:40.000]  而是一種權力的象徵
[00:14:40.000 --> 00:14:42.000]  語言就像資產一樣
[00:14:42.000 --> 00:14:44.000]  是一種資本
[00:14:44.000 --> 00:14:46.000]  他認為並不是所有的語言
[00:14:46.000 --> 00:14:48.000]  都有同樣的社會
[00:14:48.000 --> 00:14:50.000]  相等的價值
[00:14:50.000 --> 00:14:52.000]  在一個語言市場裡面
[00:14:52.000 --> 00:14:54.000]  某些的說話方式是更加高的
[00:14:54.000 --> 00:14:56.000]  British accent
[00:14:56.000 --> 00:14:58.000]  Posh British
[00:14:58.000 --> 00:15:00.000]  更加高階的
[00:15:00.000 --> 00:15:02.000]  一些口音會更加高價值
[00:15:02.000 --> 00:15:04.000]  一個更加高的語言之本的人
[00:15:04.000 --> 00:15:06.000]  他無論在面試
[00:15:06.000 --> 00:15:08.000]  社交 法庭
[00:15:08.000 --> 00:15:10.000]  都更加被信任
[00:15:10.000 --> 00:15:12.000]  更加有更加多的資源
[00:15:12.000 --> 00:15:14.000]  甚至社會透過不同的
[00:15:14.000 --> 00:15:16.000]  教育
[00:15:16.000 --> 00:15:18.000]  令到某種語言成為官方語言的時候
[00:15:18.000 --> 00:15:20.000]  就成為一個
[00:15:20.000 --> 00:15:22.000]  被更加高舉的語言
[00:15:22.000 --> 00:15:24.000]  一些其他的語言
[00:15:24.000 --> 00:15:26.000]  譬如一些方言
[00:15:26.000 --> 00:15:28.000]  一些工人的口音
[00:15:28.000 --> 00:15:30.000]  被定義為錯誤
[00:15:30.000 --> 00:15:32.000]  操縱 或者沒有教養
[00:15:32.000 --> 00:15:34.000]  最怕什麼
[00:15:34.000 --> 00:15:36.000]  若世人都認同
[00:15:36.000 --> 00:15:38.000]  自己的語言是低等的時候
[00:15:38.000 --> 00:15:40.000]  那霸業 霸權就完成了
[00:15:40.000 --> 00:15:44.000]  可以說其實我們
[00:15:44.000 --> 00:15:46.000]  都經歷過這樣的事情
[00:15:46.000 --> 00:15:48.000]  語言霸權在香港都出現過
[00:15:48.000 --> 00:15:50.000]  在香港你廣東話說得不正
[00:15:50.000 --> 00:15:52.000]  你會被人笑的
[00:15:52.000 --> 00:15:54.000]  除非你講英文
[00:15:54.000 --> 00:15:56.000]  是不是
[00:15:56.000 --> 00:15:58.000]  英文是永遠都在香港
[00:15:58.000 --> 00:16:00.000]  是一個王道
[00:16:00.000 --> 00:16:02.000]  還是沒有什麼香港口音的英文
[00:16:02.000 --> 00:16:04.000]  是不是
[00:16:04.000 --> 00:16:06.000]  前幾天目者廢催
[00:16:06.000 --> 00:16:08.000]  就講過Jayden媽媽事件
[00:16:08.000 --> 00:16:10.000]  多個香港媽媽
[00:16:10.000 --> 00:16:12.000]  和小朋友不斷講英文的時候
[00:16:12.000 --> 00:16:14.000]  是什麼意思
[00:16:14.000 --> 00:16:16.000]  問題不是中英夾雜問題
[00:16:16.000 --> 00:16:18.000]  而是他
[00:16:18.000 --> 00:16:20.000]  對於一個英文
[00:16:20.000 --> 00:16:22.000]  語言霸權的現象
[00:16:22.000 --> 00:16:24.000]  一方面他已經屈服在
[00:16:24.000 --> 00:16:26.000]  這個語言霸權之下
[00:16:26.000 --> 00:16:28.000]  他覺得要英文才能夠
[00:16:28.000 --> 00:16:30.000]  更加高的地位
[00:16:30.000 --> 00:16:32.000]  不斷用中文
[00:16:32.000 --> 00:16:34.000]  就被人笑
[00:16:34.000 --> 00:16:36.000]  這是一個語言霸權的現象
[00:16:36.000 --> 00:16:38.000]  最少你不會笑
[00:16:38.000 --> 00:16:40.000]  不講中文覺得不正
[00:16:40.000 --> 00:16:42.000]  不講中文覺得很正
[00:16:42.000 --> 00:16:44.000]  很可愛
[00:16:44.000 --> 00:16:46.000]  一個內地人
[00:16:46.000 --> 00:16:48.000]  可能你會笑他
[00:16:48.000 --> 00:16:50.000]  完全不同的待遇
[00:16:50.000 --> 00:16:52.000]  講了這麼久
[00:16:52.000 --> 00:16:54.000]  我想說什麼呢
[00:16:54.000 --> 00:16:56.000]  其實巴別塔的故事裡面
[00:16:56.000 --> 00:16:58.000]  人類擁有不同的語言
[00:16:58.000 --> 00:17:00.000]  其實是上帝
[00:17:00.000 --> 00:17:02.000]  自己親自的工作
[00:17:02.000 --> 00:17:04.000]  甚至是上帝
[00:17:04.000 --> 00:17:06.000]  故意要守護的工作
[00:17:06.000 --> 00:17:08.000]  聖經從來沒有講
[00:17:08.000 --> 00:17:10.000]  語言的多樣性
[00:17:10.000 --> 00:17:12.000]  是一種的咒詛或懲罰
[00:17:12.000 --> 00:17:14.000]  相反
[00:17:14.000 --> 00:17:16.000]  單一的語言
[00:17:16.000 --> 00:17:18.000]  霸權的語言
[00:17:18.000 --> 00:17:20.000]  才是那個可怕的地方
[00:17:20.000 --> 00:17:22.000]  不同人有不同的語言
[00:17:22.000 --> 00:17:24.000]  是上帝的恩典
[00:17:24.000 --> 00:17:26.000]  最少在信仰裡面
[00:17:26.000 --> 00:17:28.000]  上帝用單一的語言
[00:17:28.000 --> 00:17:30.000]  來被述說
[00:17:30.000 --> 00:17:32.000]  上帝
[00:17:32.000 --> 00:17:34.000]  這就是我們今天想說的主題
[00:17:34.000 --> 00:17:36.000]  來到
[00:17:36.000 --> 00:17:38.000]  我們剛搞完經
[00:17:38.000 --> 00:17:40.000]  搞完經的部分
[00:17:40.000 --> 00:17:42.000]  今天想說的是
[00:17:42.000 --> 00:17:44.000]  宗教語言
[00:17:44.000 --> 00:17:46.000]  一種在教會裡
[00:17:46.000 --> 00:17:48.000]  所築起的巴別塔
[00:17:48.000 --> 00:17:50.000]  在我們教會裡
[00:17:50.000 --> 00:17:52.000]  教會裡
[00:17:52.000 --> 00:17:54.000]  有一套
[00:17:54.000 --> 00:17:56.000]  很獨一的語言
