
[00:00:00.000 --> 00:00:03.960]  很感謝各位願意唱新歌的弟兄姊妹
[00:04:12.480 --> 00:04:14.480]  中場翻譯
[00:04:14.480 --> 00:04:16.480]  幫他們講教導
[00:04:16.480 --> 00:04:20.480]  那個群體讓我感受到
[00:04:20.480 --> 00:04:24.480]  原來那個服務是用什麼心態去服務
[00:04:24.480 --> 00:04:29.480]  而他們整個服務團隊的群體
[00:04:29.480 --> 00:04:31.480]  其實來自美國不同的州省
[00:04:31.480 --> 00:04:34.480]  他們都拿他們每年一些
[00:04:34.480 --> 00:04:36.480]  年度假期
[00:04:36.480 --> 00:04:38.480]  或者放暑假的過程中
[00:04:38.480 --> 00:04:40.480]  成為一個群體
[00:04:40.480 --> 00:04:42.480]  但在過程中
[00:04:42.480 --> 00:04:44.480]  我很感受到一件事
[00:04:44.480 --> 00:04:46.480]  原來他們不是帶
[00:04:46.480 --> 00:04:48.480]  當然他們會帶技投身
[00:04:48.480 --> 00:04:51.480]  有些可能會一些樂器
[00:04:51.480 --> 00:04:52.480]  或者其他東西
[00:04:52.480 --> 00:04:54.480]  但在過程中
[00:04:54.480 --> 00:04:57.480]  他們很懂得欣賞對方的長處
[00:04:57.480 --> 00:05:00.480]  也很懂得欣賞對方的限制
[00:05:00.480 --> 00:05:03.480]  那限制也要欣賞的
[00:05:03.480 --> 00:05:05.480]  一會兒我會再講
[00:05:05.480 --> 00:05:06.480]  在過程中
[00:05:06.480 --> 00:05:07.480]  我覺得很有趣
[00:05:07.480 --> 00:05:09.480]  原來他們不是本身懂得
[00:05:09.480 --> 00:05:11.480]  但他們很熟悉
[00:05:11.480 --> 00:05:14.480]  每次透過服務過程中
[00:05:14.480 --> 00:05:17.480]  不斷地分享
[00:05:17.480 --> 00:05:19.480]  每次服務完結後
[00:05:19.480 --> 00:05:21.480]  就會發覺自己團隊中
[00:05:21.480 --> 00:05:23.480]  有些事與不是的時候
[00:05:23.480 --> 00:05:25.480]  每次都會去檢討
[00:05:25.480 --> 00:05:27.480]  為了下一次服務的時候
[00:05:27.480 --> 00:05:30.480]  有改進和能夠再用對方
[00:05:30.480 --> 00:05:34.480]  所以籃球群體對我來說
[00:05:34.480 --> 00:05:37.480]  也影響到我之後在籃球隊的服務
[00:05:37.480 --> 00:05:40.480]  也影響到我怎樣喜歡團體運動
[00:05:40.480 --> 00:05:44.480]  我自己很多運動我都喜歡玩
[00:05:44.480 --> 00:05:46.480]  但捉籃牌是我最喜歡玩的運動
[00:05:46.480 --> 00:05:49.480]  因為大部份都是團體運動
[00:05:49.480 --> 00:05:51.480]  拿牌的不是不懂得玩
[00:05:51.480 --> 00:05:53.480]  但我比較覺得悶
[00:05:53.480 --> 00:05:54.480]  No offence
[00:05:54.480 --> 00:05:56.480]  不關你們的事
[00:05:56.480 --> 00:05:57.480]  因為我覺得自己打
[00:05:57.480 --> 00:05:58.480]  打的都是自己打
[00:05:58.480 --> 00:06:00.480]  不是對家對牆
[00:06:00.480 --> 00:06:02.480]  但我覺得我喜歡團隊運動
[00:06:02.480 --> 00:06:06.480]  所以捉籃牌是我最喜歡的活動
[00:06:06.480 --> 00:06:09.480]  在過程中學習分享
[00:06:09.480 --> 00:06:10.480]  學習欣賞
[00:06:10.480 --> 00:06:13.480]  學習彼此輔助
[00:06:13.480 --> 00:06:17.480]  其中在籃球群體建立關係
[00:06:17.480 --> 00:06:19.480]  剛才說到限制
[00:06:19.480 --> 00:06:21.480]  懂得欣賞對方的限制
[00:06:21.480 --> 00:06:22.480]  在籃球過程中
[00:06:22.480 --> 00:06:23.480]  如果你打過就知道
[00:06:23.480 --> 00:06:25.480]  身高手長就是制胸
[00:06:25.480 --> 00:06:28.480]  短小精悍就是速度
[00:06:28.480 --> 00:06:31.480]  所以籃球不只是高
[00:06:31.480 --> 00:06:32.480]  你要走動
[00:06:32.480 --> 00:06:33.480]  在走動過程中
[00:06:33.480 --> 00:06:37.480]  你懂得欣賞對方的體質和體格
[00:06:37.480 --> 00:06:39.480]  其實就成為贏球的關鍵
[00:06:39.480 --> 00:06:40.480]  如果你打機
[00:06:40.480 --> 00:06:42.480]  五個都選Michael Jordan
[00:06:42.480 --> 00:06:43.480]  你都會輸
[00:06:43.480 --> 00:06:44.480]  不是
[00:06:44.480 --> 00:06:46.480]  看技術
[00:06:46.480 --> 00:06:47.480]  不過是打機
[00:06:47.480 --> 00:06:48.480]  不是真人
[00:06:48.480 --> 00:06:50.480]  你找不到五個Michael Jordan
[00:06:50.480 --> 00:06:52.480]  你知道什麼是Michael Jordan嗎
[00:06:53.480 --> 00:06:55.480]  現在年輕的LeBron James
[00:06:55.480 --> 00:06:57.480]  或者是Kobe
[00:06:57.480 --> 00:06:59.480]  無論如何
[00:06:59.480 --> 00:07:02.480]  你會發覺在過程中
[00:07:02.480 --> 00:07:05.480]  不同形態
[00:07:05.480 --> 00:07:08.480]  在整個團隊中學習彼此欣賞
[00:07:08.480 --> 00:07:11.480]  你的限制會成為團隊的祝福
[00:07:11.480 --> 00:07:13.480]  有時你不知道
[00:07:13.480 --> 00:07:14.480]  在整個過程中
[00:07:14.480 --> 00:07:16.480]  對我來說是有深刻的感受
[00:07:16.480 --> 00:07:18.480]  第二個群體
[00:07:18.480 --> 00:07:20.480]  你看到藍色衣服那個
[00:07:20.480 --> 00:07:22.480]  你明顯是老成了
[00:07:22.480 --> 00:07:24.480]  近期少了
[00:07:24.480 --> 00:07:25.480]  近期很多
[00:07:25.480 --> 00:07:28.480]  OK
[00:07:28.480 --> 00:07:32.480]  起碼那時候沒有白頭髮
[00:07:32.480 --> 00:07:33.480]  那個是什麼群體呢
[00:07:33.480 --> 00:07:35.480]  那個是拍照的群體
[00:07:35.480 --> 00:07:38.480]  很多人都不知道我喜歡拍照
[00:07:38.480 --> 00:07:42.480]  其實我自己很喜歡
[00:07:42.480 --> 00:07:44.480]  我是沒有數碼相機的
[00:07:44.480 --> 00:07:46.480]  如果手機是數碼相機
[00:07:46.480 --> 00:07:47.480]  就不當了
[00:07:47.480 --> 00:07:48.480]  我都有
[00:07:48.480 --> 00:07:50.480]  我全部都是菲林相機
[00:07:50.480 --> 00:07:52.480]  就算現在家裡也是
[00:07:52.480 --> 00:07:54.480]  我很喜歡拍照
[00:07:54.480 --> 00:07:56.480]  我住在深水埗12年
[00:07:56.480 --> 00:07:58.480]  過程中
[00:07:58.480 --> 00:08:00.480]  因為輪班工作
[00:08:00.480 --> 00:08:02.480]  很多時候睡醒了
[00:08:02.480 --> 00:08:03.480]  或者沒事做
[00:08:03.480 --> 00:08:05.480]  就會去這間相機舖打燈
[00:08:05.480 --> 00:08:06.480]  拍些照片出來
[00:08:06.480 --> 00:08:08.480]  就會在那裡聊天
[00:08:08.480 --> 00:08:09.480]  相機界
[00:08:09.480 --> 00:08:11.480]  我想大家都可能會經歷的
[00:08:11.480 --> 00:08:13.480]  就是器材很重要
[00:08:13.480 --> 00:08:17.480]  一支鏡子可以價值不菲
[00:08:17.480 --> 00:08:19.480]  你看到這些鏡子都很
[00:08:19.480 --> 00:08:21.480]  你有所不知
[00:08:21.480 --> 00:08:24.480]  說來話長
[00:08:24.480 --> 00:08:27.480]  但是在我認識的群體當中
[00:08:27.480 --> 00:08:31.480]  反而大家都不是給器材
[00:08:31.480 --> 00:08:34.480]  是給你用的器材
[00:08:34.480 --> 00:08:36.480]  是否用得其所之餘
[00:08:36.480 --> 00:08:37.480]  和用的器材
[00:08:37.480 --> 00:08:40.480]  你能夠呈現到它的特質
[00:08:40.480 --> 00:08:41.480]  是很重要的
[00:08:41.480 --> 00:08:43.480]  所以很多時候
[00:08:43.480 --> 00:08:45.480]  這張相片是在試鏡
[00:08:45.480 --> 00:08:47.480]  試鏡
[00:08:47.480 --> 00:08:48.480]  人家改了鏡子
[00:08:48.480 --> 00:08:51.480]  或者將鏡子重新拋光
[00:08:51.480 --> 00:08:53.480]  讓它可以拍照
[00:08:53.480 --> 00:08:54.480]  沒有發霉
[00:08:54.480 --> 00:08:55.480]  在試鏡
[00:08:55.480 --> 00:08:57.480]  所以被人插了一張
[00:08:57.480 --> 00:08:59.480]  就拿回家了
[00:08:59.480 --> 00:09:01.480]  在過程當中
[00:09:01.480 --> 00:09:02.480]  大家都知道
[00:09:02.480 --> 00:09:03.480]  這張相片不錯
[00:09:03.480 --> 00:09:05.480]  很鋒利
[00:09:05.480 --> 00:09:07.480]  很漂亮
[00:09:07.480 --> 00:09:09.480]  拍出來很清楚
[00:09:09.480 --> 00:09:10.480]  這支是什麼鏡子
[00:09:10.480 --> 00:09:11.480]  你猜猜
[00:09:11.480 --> 00:09:14.480]  這支鏡子都拍成這樣
[00:09:14.480 --> 00:09:15.480]  很漂亮
[00:09:15.480 --> 00:09:16.480]  怎麼拍的
[00:09:16.480 --> 00:09:18.480]  其實不是給錢的問題
[00:09:18.480 --> 00:09:22.480]  是欣賞一些人家棄用了的東西
[00:09:22.480 --> 00:09:25.480]  你能夠給它有第二生命
[00:09:25.480 --> 00:09:27.480]  人家覺得錢買回來
[00:09:27.480 --> 00:09:29.480]  就多賺錢
[00:09:29.480 --> 00:09:30.480]  但是在群體當中
[00:09:30.480 --> 00:09:33.480]  不是說有多少錢
[00:09:33.480 --> 00:09:36.480]  是說你用得其所之餘
[00:09:36.480 --> 00:09:39.480]  又沒有將那件事發揚光大
[00:09:39.480 --> 00:09:41.480]  在拍照的群體當中
[00:09:41.480 --> 00:09:42.480]  讓我感受到
[00:09:42.480 --> 00:09:44.480]  每樣東西都有時限
[00:09:44.480 --> 00:09:48.480]  但時限當中能不能彼此去配搭
[00:09:48.480 --> 00:09:50.480]  有些人儲了很多東西
[00:09:50.480 --> 00:09:51.480]  但就儲了
[00:09:51.480 --> 00:09:52.480]  但就不用了
[00:09:52.480 --> 00:09:55.480]  但能夠令到那件事
[00:09:55.480 --> 00:09:57.480]  他覺得你合用的時候
[00:09:57.480 --> 00:09:58.480]  他可以放給你
[00:09:58.480 --> 00:09:59.480]  便宜一點放給你
[00:09:59.480 --> 00:10:00.480]  讓你可以繼續用
[00:10:00.480 --> 00:10:02.480]  在這個群體當中
[00:10:02.480 --> 00:10:03.480]  讓我發現一件事
[00:10:03.480 --> 00:10:05.480]  不是有錢就解決問題
[00:10:05.480 --> 00:10:07.480]  在群體當中的關係
[00:10:07.480 --> 00:10:08.480]  讓我明白到
[00:10:08.480 --> 00:10:11.480]  原來懂得欣賞一些人棄
[00:10:11.480 --> 00:10:13.480]  棄置了的東西
[00:10:13.480 --> 00:10:14.480]  能夠有第二生命
[00:10:14.480 --> 00:10:17.480]  其實這種關係也是很重要
[00:10:17.480 --> 00:10:20.480]  對我來說
[00:10:20.480 --> 00:10:22.480]  那群人很無私
[00:10:22.480 --> 00:10:24.480]  那群人很開心
[00:10:24.480 --> 00:10:25.480]  大家有共同興趣
[00:10:25.480 --> 00:10:28.480]  最重要的是不分年齡
[00:10:28.480 --> 00:10:29.480]  有些退休了
[00:10:29.480 --> 00:10:31.480]  有些像我上班
[00:10:31.480 --> 00:10:33.480]  輪班工作就時間彈性
[00:10:33.480 --> 00:10:35.480]  約出來一起去試試
[00:10:35.480 --> 00:10:36.480]  什麼都拍
[00:10:36.480 --> 00:10:39.480]  特別我們在深水埗舊區
[00:10:39.480 --> 00:10:40.480]  拍攝人家擺攤
[00:10:40.480 --> 00:10:42.480]  拍攝人家裝東西
[00:10:42.480 --> 00:10:43.480]  拍攝人家倒垃圾
[00:10:43.480 --> 00:10:44.480]  拍攝舊樓重建
[00:10:44.480 --> 00:10:46.480]  拍來拍去的不同位置
[00:10:46.480 --> 00:10:50.480]  過程當中又可以交流很多心得
[00:10:50.480 --> 00:10:55.480]  不是因為你的身份是專業人士
[00:10:55.480 --> 00:10:59.480]  不是因為你的身份是一個漢奸
[00:10:59.480 --> 00:11:01.480]  真的有漢奸
[00:11:01.480 --> 00:11:04.480]  不是因為這些不同職級的人
[00:11:04.480 --> 00:11:07.480]  過程當中就脫去了
[00:11:07.480 --> 00:11:09.480]  社會定義的外衣
[00:11:09.480 --> 00:11:11.480]  大家有共同興趣的關係
[00:11:11.480 --> 00:11:13.480]  是很開心的
[00:11:13.480 --> 00:11:16.480]  兩個群體
[00:11:16.480 --> 00:11:17.480]  一個群體是功能性
[00:11:17.480 --> 00:11:18.480]  彼此配搭
[00:11:18.480 --> 00:11:21.480]  另一個群體是興趣欣賞
[00:11:21.480 --> 00:11:24.480]  這兩個群體都是塑造了我自己的看法
[00:11:24.480 --> 00:11:27.480]  但在看雅各書的過程當中
[00:11:27.480 --> 00:11:29.480]  其實不盡相同
[00:11:29.480 --> 00:11:31.480]  雅各書當中
[00:11:31.480 --> 00:11:33.480]  如果大家理解
[00:11:33.480 --> 00:11:36.480]  他應該是耶穌的弟弟
[00:11:36.480 --> 00:11:39.480]  寫過雅各書
[00:11:39.480 --> 00:11:42.480]  詳細就不講解了
[00:11:42.480 --> 00:11:45.480]  但他面對的是
[00:11:45.480 --> 00:11:47.480]  一群受輸的人
[00:11:47.480 --> 00:11:50.480]  他們面對的問題就是
[00:11:50.480 --> 00:11:51.480]  我的弟兄們
[00:11:51.480 --> 00:11:54.480]  我們信奉我們的榮耀主耶穌基督
[00:11:54.480 --> 00:11:57.480]  便不可戴外貌戴人
[00:11:57.480 --> 00:12:00.480]  因為他見到一群群體當中
[00:12:00.480 --> 00:12:02.480]  大家以貌取人
[00:12:02.480 --> 00:12:03.480]  這句說話
[00:12:03.480 --> 00:12:06.480]  年輕人和小朋友都明白
[00:12:06.480 --> 00:12:10.480]  現在怎會不看呢
[00:12:10.480 --> 00:12:13.480]  無論我兩個兒子在小學的時候
[00:12:13.480 --> 00:12:15.480]  都會認識上人
[00:12:15.480 --> 00:12:20.480]  都會看看大家的身光頸靚的情況
[00:12:20.480 --> 00:12:22.480]  這件事是整個社會界定
[00:12:22.480 --> 00:12:25.480]  什麼是good looking 好看
[00:12:25.480 --> 00:12:27.480]  或者是潮一點
[00:12:27.480 --> 00:12:30.480]  或者是型一點
[00:12:30.480 --> 00:12:33.480]  在這個群體當中
[00:12:33.480 --> 00:12:36.480]  雅各書其實被人問
[00:12:36.480 --> 00:12:37.480]  沒有什麼神學
[00:12:37.480 --> 00:12:42.480]  或者不是講信仰上的核心價值
[00:12:42.480 --> 00:12:43.480]  是的
[00:12:43.480 --> 00:12:48.480]  雅各書最主要不是講耶穌基督
[00:12:48.480 --> 00:12:52.480]  因為雅各寫信給受輸的十二支派
[00:12:52.480 --> 00:12:55.480]  第一章第一節講的十二支派
[00:12:55.480 --> 00:12:57.480]  其實他們已經assume到
[00:12:57.480 --> 00:12:59.480]  大家都有一個common factor
[00:12:59.480 --> 00:13:01.480]  我們都是認順了耶穌基督
[00:13:01.480 --> 00:13:03.480]  我不需要在裡面再跟你講耶穌基督是什麼
[00:13:03.480 --> 00:13:05.480]  他不跟保羅書信
[00:13:05.480 --> 00:13:08.480]  保羅書信會講我們信的耶穌基督是什麼
[00:13:08.480 --> 00:13:11.480]  因為保羅是target那些外邦人
[00:13:11.480 --> 00:13:13.480]  他歸順了耶穌
[00:13:13.480 --> 00:13:16.480]  他們要義正詞嚴地告訴他們
[00:13:16.480 --> 00:13:18.480]  我們信的耶穌是什麼身份
[00:13:18.480 --> 00:13:19.480]  和他為什麼會這樣做
[00:13:19.480 --> 00:13:22.480]  但是雅各是寫十二支派
[00:13:22.480 --> 00:13:23.480]  他們知道
[00:13:23.480 --> 00:13:26.480]  而在受輸過程當中已經是耶穌經歷了
[00:13:26.480 --> 00:13:29.480]  耶穌升天三十多年後的事情
[00:13:29.480 --> 00:13:32.480]  所以雅各重點是在講
[00:13:32.480 --> 00:13:34.480]  我們這個群體
[00:13:34.480 --> 00:13:36.480]  我們在做什麼
[00:13:36.480 --> 00:13:38.480]  你們這群人
[00:13:38.480 --> 00:13:40.480]  你們的行徑有什麼
[00:13:40.480 --> 00:13:42.480]  他看到出現問題的時候
[00:13:42.480 --> 00:13:45.480]  他寫給那群十二支派的人
[00:13:45.480 --> 00:13:48.480]  你們以貌取人
[00:13:48.480 --> 00:13:51.480]  為什麼你們以貌取人
[00:13:51.480 --> 00:13:56.480]  中間我剛才灰色了字
[00:13:56.480 --> 00:14:01.480]  雅各覺得你們為什麼要這樣做
[00:14:01.480 --> 00:14:04.480]  穿金戴銀穿得好看
[00:14:04.480 --> 00:14:06.480]  你就叫他坐前面
[00:14:06.480 --> 00:14:08.480]  但現在沒有人坐前面
[00:14:08.480 --> 00:14:10.480]  你叫他坐前面
[00:14:10.480 --> 00:14:13.480]  你覺得他穿衣衫藍柳的時候
[00:14:13.480 --> 00:14:15.480]  你就看不起他
[00:14:15.480 --> 00:14:17.480]  為什麼你們要這樣做
[00:14:17.480 --> 00:14:19.480]  雅各在問我們這群人
[00:14:19.480 --> 00:14:21.480]  不是大家都信耶穌基督嗎
[00:14:21.480 --> 00:14:23.480]  耶穌基督是不是這樣做的
[00:14:23.480 --> 00:14:25.480]  耶穌基督不是這樣做的
[00:14:25.480 --> 00:14:27.480]  為什麼我們一群信耶穌的人這樣做
[00:14:27.480 --> 00:14:29.480]  雅各在問這個群體中
[00:14:29.480 --> 00:14:31.480]  為什麼要出現這樣的情況
[00:14:31.480 --> 00:14:33.480]  你們的關係是什麼
[00:14:33.480 --> 00:14:37.480]  如果大家都是同一個血緣
[00:14:37.480 --> 00:14:39.480]  就是耶穌基督的補血
[00:14:39.480 --> 00:14:41.480]  更新了我們有新的生命的時候
[00:14:41.480 --> 00:14:43.480]  為什麼會出現這樣的情況
[00:14:43.480 --> 00:14:45.480]  雅各在問
[00:14:45.480 --> 00:14:49.480]  這豈不是你們偏心待人
[00:14:49.480 --> 00:14:53.480]  你們用你的標準去斷定人
[00:14:53.480 --> 00:14:55.480]  如果是這樣的話
[00:14:55.480 --> 00:14:57.480]  我做一個反題
[00:14:57.480 --> 00:15:00.480]  其實基督的信仰有沒有更新了你
[00:15:00.480 --> 00:15:03.480]  你仍然用舊的方式
[00:15:03.480 --> 00:15:06.480]  或者現行社會的方式去看待一個人
[00:15:06.480 --> 00:15:08.480]  還是你信了耶穌之後
[00:15:08.480 --> 00:15:10.480]  你有改變
[00:15:10.480 --> 00:15:13.480]  雅各在問其實信了耶穌之後
[00:15:13.480 --> 00:15:15.480]  你有沒有改變
[00:15:15.480 --> 00:15:17.480]  或者信了耶穌之後你有什麼改變
[00:15:17.480 --> 00:15:19.480]  你自己知不知道
[00:15:19.480 --> 00:15:21.480]  從那個群體當中
[00:15:21.480 --> 00:15:23.480]  有沒有再受教育
[00:15:23.480 --> 00:15:25.480]  以致用上帝的視覺
[00:15:25.480 --> 00:15:27.480]  看我們周遭的人
[00:15:27.480 --> 00:15:29.480]  周遭發生的事
[00:15:29.480 --> 00:15:31.480]  這個都是問你自己
[00:15:31.480 --> 00:15:33.480]  不一定上個星期是水禮
[00:15:33.480 --> 00:15:35.480]  就打風
[00:15:35.480 --> 00:15:37.480]  改期
[00:15:37.480 --> 00:15:39.480]  水禮其中最重要的就是
[00:15:39.480 --> 00:15:42.480]  你開展新的一頁
[00:15:42.480 --> 00:15:44.480]  你開展新的一頁的時候
[00:15:44.480 --> 00:15:46.480]  你總有很多立願
[00:15:46.480 --> 00:15:48.480]  求上帝更新我們
[00:15:48.480 --> 00:15:50.480]  我願意在眾人面前承認基督
[00:15:50.480 --> 00:15:52.480]  不以為恥
[00:15:52.480 --> 00:15:55.480]  我要開展新的信仰生活的時候
[00:15:55.480 --> 00:15:57.480]  你就問自己
[00:15:57.480 --> 00:15:59.480]  其實上帝改變了你什麼
[00:15:59.480 --> 00:16:01.480]  每個人總有些事情會改變
[00:16:01.480 --> 00:16:03.480]  每個人總有自己的限制
[00:16:03.480 --> 00:16:05.480]  你問一問自己其實你想改變什麼
[00:16:05.480 --> 00:16:07.480]  信主前和信主後
[00:16:07.480 --> 00:16:09.480]  有什麼改變
[00:16:09.480 --> 00:16:11.480]  總有些
[00:16:11.480 --> 00:16:15.480]  有些事你真的要認真去改
[00:16:15.480 --> 00:16:21.480]  還是你還是用坊間的方法去看人
[00:16:21.480 --> 00:16:25.480]  不知道你有沒有想過問題
[00:16:25.480 --> 00:16:28.480]  看人其實沒有人教你的
[00:16:28.480 --> 00:16:30.480]  是你自己懂的
[00:16:30.480 --> 00:16:32.480]  你會發現周邊的人這樣說
[00:16:32.480 --> 00:16:35.480]  你就會覺得原來大家都這樣看
[00:16:35.480 --> 00:16:38.480]  於是你就覺得這是一個社會的標準
[00:16:38.480 --> 00:16:40.480]  或者方法
[00:16:40.480 --> 00:16:44.480]  原來這樣才叫做有錢
[00:16:44.480 --> 00:16:46.480]  我明白
[00:16:46.480 --> 00:16:48.480]  原來是這樣的
[00:16:48.480 --> 00:16:52.480]  這樣就叫做高檔
[00:16:52.480 --> 00:16:56.480]  在過程當中
[00:16:56.480 --> 00:17:02.480]  說一個很實際的經歷
[00:17:02.480 --> 00:17:07.480]  我小時候也有帶他們去玩具反斗城
[00:17:07.480 --> 00:17:10.480]  現在很多人都不知道是什麼
[00:17:10.480 --> 00:17:12.480]  知道什麼叫玩具反斗城嗎
[00:17:12.480 --> 00:17:14.480]  是不是已經結業了
[00:17:14.480 --> 00:17:21.480]  這些爸爸不要帶他們去
