
[00:00:00.000 --> 00:00:05.000]  很開心見到大家,有些熟悉面孔,有些是新面孔
[00:03:10.000 --> 00:03:16.000]  Sada就是Hazard,就是那個因典或者是憐憫的意思
[00:03:16.000 --> 00:03:21.000]  所以不事大意思就是憐憫之屋或者是因典之屋的地方
[00:03:21.000 --> 00:03:24.000]  旁邊有五個狼子,狼子就是走狼
[00:03:24.000 --> 00:03:28.000]  所以看上去是怎樣呢?他們叫一個日字相似
[00:03:28.000 --> 00:03:31.000]  就是五個狼子,如果跟著那個做法就是這樣
[00:03:31.000 --> 00:03:35.000]  一個、兩個、三個、四個、五個,就是一個日字
[00:03:35.000 --> 00:03:40.000]  所以不事大其實是兩個詞字
[00:03:40.000 --> 00:03:45.000]  那些狼子是什麼呢?那些狼子就是因為很多人相傳
[00:03:45.000 --> 00:03:48.000]  我們看到很多人想去求醫治
[00:03:48.000 --> 00:03:51.000]  所以很多有病的人就會去到那裡
[00:03:51.000 --> 00:03:54.000]  就等那些池水,圍著池水
[00:03:54.000 --> 00:03:57.000]  等它動的時候就跳下去
[00:03:57.000 --> 00:04:01.000]  所以很多有病的人就會在當中結集,圍著它
[00:04:01.000 --> 00:04:07.000]  相傳當時有些慈善家就知道那裡很多病人
[00:04:07.000 --> 00:04:12.000]  就蓋了很多Cover,就好像是療養的地方
[00:04:12.000 --> 00:04:17.000]  那些狼子就是讓人可以在裡面休息和等
[00:04:17.000 --> 00:04:21.000]  就好像,我不知道大家,我小時候
[00:04:21.000 --> 00:04:24.000]  政府的醫療福利不算很好
[00:04:24.000 --> 00:04:30.000]  那些叫做輪階症,輪階症其實也是有個Cover Area
[00:04:30.000 --> 00:04:32.000]  排好椅子在那裡等看病
[00:04:32.000 --> 00:04:36.000]  類似這樣的情況就會有個狼子
[00:04:36.000 --> 00:04:40.000]  所以整件事就會是,好像現在你看到的背景
[00:04:40.000 --> 00:04:43.000]  有個拱門的地方,有些Open Area
[00:04:43.000 --> 00:04:46.000]  但有些Cover Area,讓人可以躺著等
[00:04:46.000 --> 00:04:48.000]  整個場景就是這樣
[00:04:48.000 --> 00:04:51.000]  所以日誌裡面有兩個池子
[00:04:51.000 --> 00:04:55.000]  圍著兩個池子當中有很多狼
[00:04:55.000 --> 00:04:58.000]  就是讓很多有病的人在當中等
[00:04:58.000 --> 00:05:03.000]  等的過程當中,故事就發現了一個人
[00:05:03.000 --> 00:05:07.000]  有個人躺著,有病的人是什麼呢?
[00:05:07.000 --> 00:05:12.000]  就是盲眼的人、跛的人、血氣枯乾的人
[00:05:12.000 --> 00:05:15.000]  血氣枯乾其實也是一個統稱
[00:05:15.000 --> 00:05:18.000]  就是身體很虛弱
[00:05:18.000 --> 00:05:23.000]  那裡有一個人病了38年
[00:05:23.000 --> 00:05:26.000]  如果深水清你看到,沒有了一節
[00:05:26.000 --> 00:05:30.000]  這個可能大家也會記得
[00:05:30.000 --> 00:05:32.000]  沒有了哪一節呢?
[00:05:32.000 --> 00:05:37.000]  那一節有古卷說,等待水凍的時候
[00:05:37.000 --> 00:05:42.000]  因為有天使,按時會在池水上攪動
[00:05:42.000 --> 00:05:45.000]  水一動的時候,哪一個跳下去的時候
[00:05:45.000 --> 00:05:48.000]  無論有什麼病也好,都會痊癒
[00:05:48.000 --> 00:05:50.000]  很魔法的
[00:05:50.000 --> 00:05:53.000]  整件事是很哈利波波的
[00:05:53.000 --> 00:05:58.000]  你不知道是Professor Dumbledore做了什麼
[00:05:58.000 --> 00:06:00.000]  又或者是Black Magic當中
[00:06:00.000 --> 00:06:04.000]  突然發生了一件事,就寫上了成了
[00:06:04.000 --> 00:06:07.000]  我特別調了一個次序
[00:06:07.000 --> 00:06:10.000]  就是將第四節抽出來
[00:06:10.000 --> 00:06:16.000]  其實沒有了這一節也說不通
[00:06:16.000 --> 00:06:19.000]  但之後第七節就要說回這件事
[00:06:19.000 --> 00:06:20.000]  所以讓大家了解一下
[00:06:20.000 --> 00:06:22.000]  有第七節這件事是什麼呢?
[00:06:22.000 --> 00:06:26.000]  就是有個人去這個地方等
[00:06:26.000 --> 00:06:30.000]  等了這麼久的原因,都是在等一個盼望
[00:06:30.000 --> 00:06:36.000]  盼望在池子裏面能夠治好他
[00:06:36.000 --> 00:06:41.000]  而在這個過程當中,不知道什麼時候來
[00:06:41.000 --> 00:06:44.000]  我不知道你喜歡不喜歡等待
[00:06:44.000 --> 00:06:46.000]  正常是不喜歡的
[00:06:46.000 --> 00:06:48.000]  然後就快來快去
[00:06:49.000 --> 00:06:55.000]  我們最大的困難就是等星期四的
[00:06:55.000 --> 00:07:00.000]  你馬上出來吧
[00:07:00.000 --> 00:07:05.000]  等星期四的六點五十八分就要駡鐘
[00:07:05.000 --> 00:07:07.000]  這件事是很困難的
[00:07:07.000 --> 00:07:10.000]  我們要面對這個問題
[00:07:10.000 --> 00:07:13.000]  整個過程當中你等什麼呢?
[00:07:13.000 --> 00:07:15.000]  我又反過來問
[00:07:15.000 --> 00:07:17.000]  你等不等?
[00:07:17.000 --> 00:07:21.000]  或者你盼不盼望有實體崇拜呢?
[00:07:21.000 --> 00:07:24.000]  又或者你盼望實體崇拜有多迫切呢?
[00:07:24.000 --> 00:07:26.000]  你盼不盼望有崇拜呢?
[00:07:26.000 --> 00:07:30.000]  其實我自己之前也說過
[00:07:30.000 --> 00:07:32.000]  其實過去2020年
[00:07:32.000 --> 00:07:35.000]  很多鄧影子妹會重構一個問題
[00:07:35.000 --> 00:07:39.000]  就是其實我那番崇拜的意義是什麼?
[00:07:39.000 --> 00:07:44.000]  又或者那番實體崇拜對我的意義是什麼?
[00:07:44.000 --> 00:07:47.000]  今天最大的挑戰就是
[00:07:47.000 --> 00:07:52.000]  你在當中的聚會期望得到什麼?
[00:07:52.000 --> 00:07:54.000]  或者你想經歷什麼?
[00:07:54.000 --> 00:07:56.000]  這是很重要的
[00:07:56.000 --> 00:08:00.000]  我除了在Folk Church講到
[00:08:00.000 --> 00:08:02.000]  我也在其他教會講到
[00:08:02.000 --> 00:08:05.000]  不僅僅是Folk Church的鄧影子妹聊天
[00:08:05.000 --> 00:08:06.000]  知道一些情況
[00:08:06.000 --> 00:08:09.000]  其他教會講到的時候也會聽到一些情況
[00:08:09.000 --> 00:08:11.000]  也聽到一些會友說
[00:08:11.000 --> 00:08:14.000]  其實我一開始也不打算回來崇拜
[00:08:14.000 --> 00:08:16.000]  但是回來崇拜之後覺得
[00:08:16.000 --> 00:08:18.000]  也是值得回來的
[00:08:18.000 --> 00:08:23.000]  很多人都在選擇的掙扎困難當中
[00:08:23.000 --> 00:08:25.000]  回來還是不回來
[00:08:25.000 --> 00:08:27.000]  做還是不做
[00:08:27.000 --> 00:08:30.000]  如果你知道那件事是有效的
[00:08:30.000 --> 00:08:32.000]  或者你盼望那件事有效的時候
[00:08:32.000 --> 00:08:34.000]  你會不會去試呢?
[00:08:38.000 --> 00:08:41.000]  這個人病了38年
[00:08:41.000 --> 00:08:45.000]  很多人都在旁邊圍著廁紙
[00:08:45.000 --> 00:08:47.000]  等待水什麼時候會動
[00:08:47.000 --> 00:08:51.000]  因為我相信很多人都面對不了
[00:08:51.000 --> 00:08:54.000]  自己身體的長期病患
[00:08:54.000 --> 00:08:57.000]  其實在聖經時代
[00:08:57.000 --> 00:08:59.000]  很多人都有病患
[00:08:59.000 --> 00:09:00.000]  你看到耶穌很多時候的神蹟
[00:09:00.000 --> 00:09:03.000]  多數都是醫治一些有病的人
[00:09:03.000 --> 00:09:05.000]  到我們現在
[00:09:05.000 --> 00:09:10.000]  雖然醫療比較進步
[00:09:10.000 --> 00:09:14.000]  很多疾病都有機會痊癒
[00:09:14.000 --> 00:09:19.000]  但其實不代表都市人沒有長期病患的困難
[00:09:19.000 --> 00:09:21.000]  是轉了不同的形式
[00:09:21.000 --> 00:09:22.000]  包括心靈上
[00:09:22.000 --> 00:09:25.000]  包括其他精神壓力上
[00:09:25.000 --> 00:09:29.000]  在這個過程當中
[00:09:29.000 --> 00:09:31.000]  我們在困難當中
[00:09:31.000 --> 00:09:34.000]  有沒有一個常存盼望
[00:09:34.000 --> 00:09:36.000]  有機會去改變的時候
[00:09:36.000 --> 00:09:38.000]  我們願不願意去改變呢?
[00:09:38.000 --> 00:09:42.000]  這個在上星期John的訊息中提醒我們
[00:09:42.000 --> 00:09:45.000]  你會不會懷著一絲盼望
[00:09:45.000 --> 00:09:47.000]  想要前進呢?
[00:09:47.000 --> 00:09:49.000]  還是你仍然留在那裡
[00:09:49.000 --> 00:09:51.000]  停留在那裡呢?
[00:09:51.000 --> 00:09:57.000]  在剛才第三節和第五節的經文中
[00:09:57.000 --> 00:09:59.000]  要帶一個訊息
[00:09:59.000 --> 00:10:01.000]  他說那裡睡了很多人
[00:10:01.000 --> 00:10:04.000]  有不同類型的人都在當中
[00:10:04.000 --> 00:10:06.000]  當中有一個人
[00:10:06.000 --> 00:10:08.000]  在那裡病了38年
[00:10:08.000 --> 00:10:11.000]  我不知道你自己怎樣看時間
[00:10:11.000 --> 00:10:13.000]  如果有一樣東西在你生命當中
[00:10:13.000 --> 00:10:14.000]  發生了38年
[00:10:14.000 --> 00:10:17.000]  都沒有什麼改變的話
[00:10:17.000 --> 00:10:19.000]  我不知道你的心態是怎樣
[00:10:19.000 --> 00:10:23.000]  我自己都照顧過長期病患
[00:10:23.000 --> 00:10:26.000]  我媽媽在過世之前都是長期病患
[00:10:26.000 --> 00:10:29.000]  面對長期病患其實是很不容易的
[00:10:29.000 --> 00:10:31.000]  你初時都會有一個鼓勵給他
[00:10:31.000 --> 00:10:33.000]  但慢慢你會發覺
[00:10:33.000 --> 00:10:36.000]  你鼓勵了他
[00:10:36.000 --> 00:10:39.000]  其實對病情都沒有什麼改變
[00:10:39.000 --> 00:10:41.000]  那你可以做些什麼呢?
[00:10:41.000 --> 00:10:43.000]  這個我不知道大家
[00:10:43.000 --> 00:10:45.000]  因為現在不是一個討論
[00:10:45.000 --> 00:10:47.000]  可能都聽不到大家的回應
[00:10:47.000 --> 00:10:49.000]  但如果你面對一個人
[00:10:49.000 --> 00:10:52.000]  一個人長期都在病患過程當中
[00:10:52.000 --> 00:10:55.000]  其實那些日子真的不容易過
[00:10:55.000 --> 00:10:59.000]  曾經我都聽過我媽媽說
[00:10:59.000 --> 00:11:03.000]  早上睜開眼睛就等天亮
[00:11:03.000 --> 00:11:05.000]  睜開眼睛等天亮
[00:11:05.000 --> 00:11:07.000]  因為睡得不好
[00:11:07.000 --> 00:11:12.000]  然後又睜開眼睛等天黑
[00:11:12.000 --> 00:11:14.000]  每天都是這樣
[00:11:14.000 --> 00:11:20.000]  其實每天經過都是很困難的
[00:11:20.000 --> 00:11:22.000]  但我和他相處的時候
[00:11:22.000 --> 00:11:24.000]  我要給他什麼
[00:11:24.000 --> 00:11:26.000]  我要和他做什麼
[00:11:26.000 --> 00:11:30.000]  我在他生命當中的參與部分是怎樣
[00:11:30.000 --> 00:11:34.000]  有很多事情都不容易去經歷
[00:11:34.000 --> 00:11:36.000]  和他去分擔
[00:11:36.000 --> 00:11:40.000]  所以38年是很困難的時間
[00:11:40.000 --> 00:11:48.000]  面對時間是很多時候不容易學習的功課
[00:11:48.000 --> 00:11:52.000]  但經文裏面用了38年
[00:11:52.000 --> 00:11:55.000]  有什麼想提醒我們呢
[00:11:55.000 --> 00:12:03.000]  用我跳遠一點去看一個提示
[00:12:03.000 --> 00:12:08.000]  當我們了解這項福音的時候
[00:12:08.000 --> 00:12:10.000]  聖經學者就覺得
[00:12:10.000 --> 00:12:14.000]  它的對象是寫給猶太人
[00:12:14.000 --> 00:12:18.000]  要明白到福音的訊息
[00:12:21.000 --> 00:12:23.000]  如果我們了解的話
[00:12:23.000 --> 00:12:25.000]  38年對猶太人來說
[00:12:25.000 --> 00:12:28.000]  就是曠野漂流的生活
[00:12:28.000 --> 00:12:31.000]  在曠野漂流的過程當中
[00:12:31.000 --> 00:12:33.000]  他等待一個盼望
[00:12:33.000 --> 00:12:38.000]  就是上帝帶領他們離開曠野進入迦勒
[00:12:38.000 --> 00:12:43.000]  在過程當中不斷讓他們明白
[00:12:43.000 --> 00:12:46.000]  耶和華是獨一的上帝
[00:12:46.000 --> 00:12:48.000]  耶和華是大能的上帝
[00:12:48.000 --> 00:12:49.000]  是拯救的上帝
[00:12:49.000 --> 00:12:51.000]  是賜盼望的上帝
[00:12:51.000 --> 00:12:55.000]  38年是不容易過
[00:12:55.000 --> 00:12:59.000]  但38年讓人去認清一件事
[00:12:59.000 --> 00:13:02.000]  其實哪一個才是最重要
[00:13:02.000 --> 00:13:06.000]  這次38年病患的人
[00:13:06.000 --> 00:13:08.000]  我們知道他遇到耶穌
[00:13:08.000 --> 00:13:12.000]  耶穌就選了這個38年病患的人去治好他
[00:13:12.000 --> 00:13:16.000]  所以到了第六節的時候
[00:13:16.000 --> 00:13:19.000]  耶穌看到他躺在那裡
[00:13:19.000 --> 00:13:21.000]  就知道他病了很久
[00:13:21.000 --> 00:13:22.000]  就問他
[00:13:22.000 --> 00:13:24.000]  你要痊癒嗎?
[00:13:24.000 --> 00:13:31.000]  我們比較難投入
[00:13:31.000 --> 00:13:34.000]  但如果你真的病了38年
[00:13:34.000 --> 00:13:35.000]  有個人問你
[00:13:35.000 --> 00:13:36.000]  你想不想痊癒?
[00:13:36.000 --> 00:13:42.000]  我不知道你的反應會是什麼
[00:13:43.000 --> 00:13:46.000]  但當事人看到
[00:13:46.000 --> 00:13:48.000]  就馬上回答
[00:13:48.000 --> 00:13:50.000]  水在動的時候
[00:13:50.000 --> 00:13:52.000]  沒有人把我放進水裡
[00:13:52.000 --> 00:13:55.000]  我正在上去的時候
[00:13:55.000 --> 00:13:57.000]  其他人比我還早
[00:13:57.000 --> 00:14:00.000]  他就用這個答案回答
[00:14:00.000 --> 00:14:03.000]  他這樣回答
[00:14:03.000 --> 00:14:04.000]  你會覺得順理成章
[00:14:04.000 --> 00:14:05.000]  他病了
[00:14:05.000 --> 00:14:07.000]  走不下去
[00:14:07.000 --> 00:14:09.000]  要靠別人
[00:14:09.000 --> 00:14:12.000]  但其實不只這個原因
[00:14:12.000 --> 00:14:15.000]  你會看到剛才那段經文
[00:14:15.000 --> 00:14:18.000]  回頭看看
[00:14:18.000 --> 00:14:20.000]  有些人是盲的
[00:14:20.000 --> 00:14:21.000]  也有些人是瘸子
[00:14:21.000 --> 00:14:22.000]  有些人是血氣枯乾
[00:14:22.000 --> 00:14:24.000]  其實在發動的時候
[00:14:24.000 --> 00:14:27.000]  要很有眼力
[00:14:27.000 --> 00:14:30.000]  水是否真的在動?
[00:14:30.000 --> 00:14:32.000]  盲的那個動嗎?
[00:14:32.000 --> 00:14:33.000]  動嗎?
[00:14:33.000 --> 00:14:34.000]  那怎樣?
[00:14:34.000 --> 00:14:35.000]  靠聽嗎?
[00:14:35.000 --> 00:14:38.000]  你明白我的意思嗎?
[00:14:38.000 --> 00:14:42.000]  如果我是一個血氣枯乾
[00:14:42.000 --> 00:14:43.000]  上氣不淨下氣
[00:14:43.000 --> 00:14:44.000]  或者是體弱的人
[00:14:44.000 --> 00:14:48.000]  我看到他動
[00:14:48.000 --> 00:14:51.000]  他走得很慢
[00:14:51.000 --> 00:14:54.000]  你明白我的意思嗎?
[00:14:54.000 --> 00:14:58.000]  所以他的答案是
[00:14:58.000 --> 00:15:00.000]  我看到他動的時候
[00:15:00.000 --> 00:15:01.000]  沒有人把我放進水裡
[00:15:01.000 --> 00:15:04.000]  他把責任放在別人身上
[00:15:04.000 --> 00:15:07.000]  其實很多人都有自己的困難
[00:15:07.000 --> 00:15:09.000]  盲的人說沒有人帶著他
[00:15:09.000 --> 00:15:10.000]  他跳不下去
[00:15:10.000 --> 00:15:12.000]  或者是他聽不清楚
[00:15:12.000 --> 00:15:14.000]  又或者他看不到他在動
[00:15:14.000 --> 00:15:16.000]  但耶穌問了一件事
[00:15:16.000 --> 00:15:18.000]  你想不想好起來?
[00:15:18.000 --> 00:15:22.000]  我反過來問大家
[00:15:22.000 --> 00:15:25.000]  大家經歷過不同的難處
[00:15:25.000 --> 00:15:27.000]  大家經歷過不同的壓力
[00:15:27.000 --> 00:15:29.000]  大家經歷過不同的憂患
[00:15:29.000 --> 00:15:31.000]  或者是自己的不安
[00:15:31.000 --> 00:15:33.000]  當如果耶穌問你
[00:15:33.000 --> 00:15:34.000]  你想不想好起來?
[00:15:34.000 --> 00:15:35.000]  或者有人問你
[00:15:35.000 --> 00:15:37.000]  你試試用這個方法
[00:15:37.000 --> 00:15:39.000]  這個方法可能會幫到你
[00:15:39.000 --> 00:15:41.000]  你會不會接受呢?
[00:15:41.000 --> 00:15:44.000]  還是你會說
[00:15:44.000 --> 00:15:45.000]  我試過了
[00:15:45.000 --> 00:15:46.000]  我聽過了
[00:15:46.000 --> 00:15:48.000]  我見過了
[00:15:48.000 --> 00:15:50.000]  然後那個又那個
[00:15:50.000 --> 00:15:52.000]  那個那個那個
[00:15:52.000 --> 00:15:55.000]  在這個過程當中
[00:15:55.000 --> 00:15:57.000]  其實你想要些什麼?
[00:15:57.000 --> 00:16:00.000]  你自己有沒有意願
[00:16:00.000 --> 00:16:02.000]  想試一下呢?
[00:16:04.000 --> 00:16:06.000]  我當然不會
[00:16:06.000 --> 00:16:08.000]  我不能夠幫你回答
[00:16:08.000 --> 00:16:11.000]  但我想和大家思考過程當中
[00:16:11.000 --> 00:16:15.000]  當我們要向前
[00:16:15.000 --> 00:16:16.000]  或者是更新
[00:16:16.000 --> 00:16:19.000]  或者是面對自己的難處的時候
[00:16:19.000 --> 00:16:22.000]  其實上帝不是不知道的
[00:16:22.000 --> 00:16:24.000]  或者周邊的人都不是不知道的
[00:16:24.000 --> 00:16:27.000]  但是在面對真的要做抉擇的時候
[00:16:27.000 --> 00:16:29.000]  那個主導性
[00:16:29.000 --> 00:16:30.000]  那個主動
[00:16:30.000 --> 00:16:31.000]  或者主權
[00:16:31.000 --> 00:16:34.000]  主權仍然都在你自己的決定當中
[00:16:34.000 --> 00:16:38.000]  我的口頭禪
[00:16:38.000 --> 00:16:39.000]  有個說話就是
[00:16:39.000 --> 00:16:40.000]  有時有得讓你選擇
[00:16:40.000 --> 00:16:42.000]  你都會選錯的
[00:16:42.000 --> 00:16:45.000]  是很慘的
[00:16:45.000 --> 00:16:48.000]  選錯的時候
[00:16:48.000 --> 00:16:50.000]  你就問一下為什麼選錯了
[00:16:50.000 --> 00:16:51.000]  或者有得讓你選擇的時候
[00:16:51.000 --> 00:16:52.000]  你會不會試一下
[00:16:52.000 --> 00:16:53.000]  多些角度
[00:16:53.000 --> 00:16:55.000]  或者是別人提議你的時候
[00:16:55.000 --> 00:16:57.000]  你會不會試一下
[00:16:57.000 --> 00:16:58.000]  不要那麼快就排他
[00:16:58.000 --> 00:17:00.000]  不要那麼快就關門
[00:17:00.000 --> 00:17:02.000]  不要那麼快就覺得沒可能
[00:17:02.000 --> 00:17:05.000]  耶穌就第一件事問
[00:17:05.000 --> 00:17:07.000]  你想不想痊癒
[00:17:07.000 --> 00:17:10.000]  你38年睡在這裡
[00:17:10.000 --> 00:17:14.000]  如果對應剛才我說的
[00:17:14.000 --> 00:17:16.000]  38年之後
[00:17:16.000 --> 00:17:19.000]  摩西和約書亞
[00:17:19.000 --> 00:17:21.000]  就在尼泊爾山上說
[00:17:21.000 --> 00:17:24.000]  要帶這班人進入迦南
[00:17:24.000 --> 00:17:27.000]  《新明紀第33》34章裏面說
[00:17:27.000 --> 00:17:29.000]  就是要進入去
[00:17:29.000 --> 00:17:33.000]  這個稱為摩西的頑歌
[00:17:33.000 --> 00:17:35.000]  他唱出來
[00:17:35.000 --> 00:17:36.000]  重點就是
[00:17:36.000 --> 00:17:38.000]  我已經將生與福、死與禍
[00:17:38.000 --> 00:17:40.000]  都陳明在你面前
[00:17:40.000 --> 00:17:42.000]  你這班新生代
[00:17:42.000 --> 00:17:44.000]  你要進入迦南的時候
[00:17:44.000 --> 00:17:46.000]  我將舊有上一代
[00:17:46.000 --> 00:17:50.000]  38年之前那一代的好和壞
[00:17:50.000 --> 00:17:52.000]  都告訴你
[00:17:52.000 --> 00:17:53.000]  信靠耶和華
[00:17:53.000 --> 00:17:54.000]  不信靠耶和華
[00:17:54.000 --> 00:17:55.000]  都告訴你
[00:17:55.000 --> 00:17:57.000]  所以生與福、死與禍
[00:17:57.000 --> 00:17:59.000]  都陳明在你面前的時候
[00:17:59.000 --> 00:18:00.000]  有得讓你選擇
[00:18:00.000 --> 00:18:02.000]  你不要選錯
[00:18:02.000 --> 00:18:04.000]  你選擇的過程當中
[00:18:04.000 --> 00:18:06.000]  就是你進入迦南地
[00:18:06.000 --> 00:18:08.000]  其中一個很重要的憑據
[00:18:08.000 --> 00:18:17.000]  耶穌或上帝常常都給我們一個提示
[00:18:17.000 --> 00:18:18.000]  祂問
[00:18:18.000 --> 00:18:20.000]  你想不想痊癒
[00:18:20.000 --> 00:18:24.000]  真的很認真
[00:18:24.000 --> 00:18:26.000]  其實他在這裡38年
[00:18:26.000 --> 00:18:29.000]  我們可能覺得他很慘
[00:18:29.000 --> 00:18:31.000]  或者我剛才覺得他很慘
[00:18:31.000 --> 00:18:33.000]  可能他很友善
[00:18:33.000 --> 00:18:34.000]  如果有一個地方
[00:18:34.000 --> 00:18:36.000]  你認識了38年的人
[00:18:36.000 --> 00:18:38.000]  大家一起去
[00:18:38.000 --> 00:18:40.000]  其實他們圍在一起
[00:18:40.000 --> 00:18:42.000]  可能真的很開心
[00:18:42.000 --> 00:18:43.000]  每天都去到
[00:18:43.000 --> 00:18:45.000]  喂!又見到你了
[00:18:45.000 --> 00:18:47.000]  舉個例子
[00:18:47.000 --> 00:18:49.000]  如果我真的很熟悉你
[00:18:49.000 --> 00:18:50.000]  我見到
[00:18:50.000 --> 00:18:51.000]  我隨便
[00:18:51.000 --> 00:18:53.000]  純粹說一下
[00:18:53.000 --> 00:18:55.000]  我能說出你們的名字
[00:18:55.000 --> 00:18:57.000]  我見到Kevin
[00:18:57.000 --> 00:18:58.000]  立即眼突
[00:18:58.000 --> 00:18:59.000]  Alex
[00:18:59.000 --> 00:19:01.000]  我立即說出名字的時候
[00:19:01.000 --> 00:19:02.000]  你會覺得
[00:19:02.000 --> 00:19:03.000]  好像很貴淑
[00:19:03.000 --> 00:19:05.000]  潘Sir記得我的名字
[00:19:05.000 --> 00:19:07.000]  這些只是開玩笑
[00:19:07.000 --> 00:19:09.000]  我隨便說一個Alex
[00:19:09.000 --> 00:19:11.000]  都中幾個
[00:19:11.000 --> 00:19:15.000]  但是你會見到
[00:19:15.000 --> 00:19:17.000]  在一個群體裏
[00:19:17.000 --> 00:19:19.000]  一個群體裏
[00:19:19.000 --> 00:19:20.000]  認識越久
[00:19:20.000 --> 00:19:22.000]  他越是懂得走位
[00:19:22.000 --> 00:19:24.000]  因為群體認識越久
[00:19:24.000 --> 00:19:26.000]  他越懂得保護自己
[00:19:26.000 --> 00:19:27.000]  因為群體認識越久
[00:19:27.000 --> 00:19:29.000]  他越懂得在過程中
[00:19:29.000 --> 00:19:32.000]  避重就輕
[00:19:32.000 --> 00:19:37.000]  我不想用圍爐這個感覺
[00:19:37.000 --> 00:19:38.000]  但是事實上
[00:19:38.000 --> 00:19:39.000]  有些東西
[00:19:39.000 --> 00:19:40.000]  避重就輕
[00:19:40.000 --> 00:19:43.000]  同時又能否幫到你
[00:19:43.000 --> 00:19:46.000]  這是我想大家一起去考慮
[00:19:46.000 --> 00:19:49.000]  同病相憐的感受
[00:19:49.000 --> 00:19:51.000]  只是第一步
[00:19:51.000 --> 00:19:53.000]  但不想大家一起病到中老
[00:19:53.000 --> 00:19:55.000]  所以耶穌問
[00:19:55.000 --> 00:19:58.000]  其實你是否想好起來
[00:19:58.000 --> 00:20:02.000]  今天我們都是
[00:20:02.000 --> 00:20:07.000]  我仍然是接觸一些
[00:20:07.000 --> 00:20:09.000]  在過去兩年
[00:20:09.000 --> 00:20:11.000]  遇到BDSD
[00:20:11.000 --> 00:20:13.000]  經歷BDSD的人
[00:20:13.000 --> 00:20:18.000]  還有開始認真處理
[00:20:18.000 --> 00:20:21.000]  自己的抑鬱症問題
[00:20:22.000 --> 00:20:24.000]  並不容易
[00:20:24.000 --> 00:20:27.000]  但接觸一些人
[00:20:27.000 --> 00:20:29.000]  都會和他同行了解
[00:20:29.000 --> 00:20:31.000]  他自己都知道是很困難
[00:20:31.000 --> 00:20:33.000]  但樂見的是
[00:20:33.000 --> 00:20:36.000]  大家都開始正視這個問題
[00:20:36.000 --> 00:20:39.000]  他自己都想好起來
[00:20:39.000 --> 00:20:41.000]  一點都不容易
[00:20:41.000 --> 00:20:43.000]  很困難
[00:20:43.000 --> 00:20:46.000]  但重點是
[00:20:46.000 --> 00:20:47.000]  耶穌問
[00:20:47.000 --> 00:20:49.000]  你想痊癒嗎
[00:20:49.000 --> 00:20:51.000]  他給了一個盼望
[00:20:51.000 --> 00:20:53.000]  這很重要
[00:20:53.000 --> 00:20:58.000]  基文到了第七節的時候
