
[00:00:00.000 --> 00:00:04.000]  首先先聲明我沒有被鬼附
[00:01:55.000 --> 00:01:57.000]  就叫做阿哈徐老王
[00:01:57.000 --> 00:01:59.000]  他版圖很遼闊
[00:01:59.000 --> 00:02:00.000]  他是帝國
[00:02:00.000 --> 00:02:03.000]  他也很有錢
[00:02:03.000 --> 00:02:04.000]  也很喜歡炫富
[00:02:04.000 --> 00:02:05.000]  於是就叫了很多人來
[00:02:05.000 --> 00:02:08.000]  告訴別人他很有錢
[00:02:08.000 --> 00:02:11.000]  有皇帝就有皇后
[00:02:11.000 --> 00:02:14.000]  有個皇后就叫做亞瑟提
[00:02:14.000 --> 00:02:17.000]  以私鐵技第一章就告訴我們知道
[00:02:17.000 --> 00:02:20.000]  亞瑟提就因為一個很無聊的原因
[00:02:20.000 --> 00:02:23.000]  就被皇帝廢了
[00:02:23.000 --> 00:02:28.000]  於是帝國皇后這個位置就出現了空缺
[00:02:28.000 --> 00:02:30.000]  大家知道故事發展
[00:02:30.000 --> 00:02:33.000]  第二章以私鐵就出場了
[00:02:33.000 --> 00:02:35.000]  以私鐵是一個美女
[00:02:35.000 --> 00:02:38.000]  但是她自小父母傷亡
[00:02:38.000 --> 00:02:41.000]  於是就由末底改去收養她
[00:02:41.000 --> 00:02:45.000]  她就選擇了選美入宮
[00:02:45.000 --> 00:02:48.000]  經文就很直接地說
[00:02:48.000 --> 00:02:51.000]  她基本上是很順利的
[00:02:51.000 --> 00:02:52.000]  也沒有什麼特別阻滯
[00:02:52.000 --> 00:02:54.000]  總之就是人見人愛
[00:02:54.000 --> 00:02:58.000]  跳過了所有可以在宮廷裡面發生的
[00:02:58.000 --> 00:03:01.000]  大家很喜歡看的那些劇情
[00:03:01.000 --> 00:03:03.000]  聖經就沒有興趣說這些東西
[00:03:03.000 --> 00:03:08.000]  於是她很快就做了皇后
[00:03:08.000 --> 00:03:10.000]  這個故事還沒完
[00:03:10.000 --> 00:03:12.000]  有個主角做了皇后之後
[00:03:12.000 --> 00:03:14.000]  就出現一個反覺
[00:03:14.000 --> 00:03:17.000]  這個反覺就是哈曼第三章
[00:03:17.000 --> 00:03:20.000]  哈曼就很憎恨末底改
[00:03:20.000 --> 00:03:22.000]  因為末底改不拜他
[00:03:22.000 --> 00:03:26.000]  哈曼憎恨他不是對付末底改
[00:03:26.000 --> 00:03:28.000]  而是對付猶太人
[00:03:28.000 --> 00:03:31.000]  他們憎恨他不是殺他一個
[00:03:31.000 --> 00:03:33.000]  而是要滅他全族
[00:03:33.000 --> 00:03:37.000]  於是哈曼因為恃著有皇帝的信任
[00:03:37.000 --> 00:03:39.000]  於是就水過皇帝
[00:03:39.000 --> 00:03:45.000]  就頒導旨意去殺掉所有猶太人
[00:03:45.000 --> 00:03:47.000]  在他的波斯帝國裡面
[00:03:47.000 --> 00:03:49.000]  皇帝就首肯了
[00:03:49.000 --> 00:03:53.000]  於是這件事就大約定了在11個月之後發生
[00:03:53.000 --> 00:03:54.000]  你想像一下
[00:03:54.000 --> 00:03:58.000]  如果今天哈曼去到計劃這個策略的話
[00:03:58.000 --> 00:04:04.000]  那就是大約明年我們新年的時候就會發生了
[00:04:04.000 --> 00:04:06.000]  末底改知道這件事之後
[00:04:06.000 --> 00:04:09.000]  他就覺得很淒慘
[00:04:09.000 --> 00:04:12.000]  也覺得哈曼實在是欺人太甚
[00:04:12.000 --> 00:04:14.000]  但又沒有辦法
[00:04:14.000 --> 00:04:17.000]  於是以斯帖就知道了
[00:04:17.000 --> 00:04:20.000]  末底改一個這麼悲傷的情況
[00:04:20.000 --> 00:04:22.000]  他們就輾轉對話
[00:04:22.000 --> 00:04:24.000]  第四章
[00:04:24.000 --> 00:04:28.000]  於是以斯帖就知道了這件事
[00:04:28.000 --> 00:04:32.000]  末底改就第一次叫他見一下皇帝
[00:04:32.000 --> 00:04:33.000]  勸勸他
[00:04:33.000 --> 00:04:35.000]  以斯帖是拒絕的
[00:04:35.000 --> 00:04:36.000]  第一次
[00:04:36.000 --> 00:04:37.000]  以斯帖就說
[00:04:37.000 --> 00:04:39.000]  你知不知道有條例
[00:04:39.000 --> 00:04:42.000]  就是如果你沒有被皇帝召見
[00:04:42.000 --> 00:04:44.000]  你就這樣進去見他
[00:04:44.000 --> 00:04:46.000]  是會死的
[00:04:46.000 --> 00:04:49.000]  所以末底改再跟他說的時候
[00:04:49.000 --> 00:04:51.000]  就有一點點罵他
[00:04:51.000 --> 00:04:54.000]  你不要以為你自己在皇宮裡面很好
[00:04:54.000 --> 00:04:58.000]  你已經知道你得了皇帝的位份
[00:04:58.000 --> 00:05:01.000]  是不是為了現在這個機會呢
[00:05:01.000 --> 00:05:04.000]  於是以斯帖就想了兩想
[00:05:04.000 --> 00:05:06.000]  就決定還是去
[00:05:06.000 --> 00:05:11.000]  這個可以說是整個故事的一個很大的轉折
[00:05:11.000 --> 00:05:14.000]  就是以斯帖就去到
[00:05:14.000 --> 00:05:16.000]  就是死是死罷
[00:05:16.000 --> 00:05:18.000]  就去到見那個皇帝
[00:05:18.000 --> 00:05:21.000]  但是故事又沒有這麼順暢
[00:05:21.000 --> 00:05:23.000]  以斯帖第一次
[00:05:23.000 --> 00:05:26.000]  想著找個辦法跟哈曼吃飯
[00:05:26.000 --> 00:05:27.000]  但是第一次吃飯
[00:05:27.000 --> 00:05:29.000]  都沒有揍爆哈曼
[00:05:29.000 --> 00:05:32.000]  可能他覺得時間還沒到
[00:05:32.000 --> 00:05:35.000]  但是輾轉裡面就發生了一件事
[00:05:35.000 --> 00:05:38.000]  就是皇帝有一晚睡覺
[00:05:38.000 --> 00:05:40.000]  他就做夢
[00:05:40.000 --> 00:05:42.000]  然後他就記起
[00:05:42.000 --> 00:05:45.000]  末底改有一個功勞
[00:05:45.000 --> 00:05:47.000]  還沒有去獎勵他
[00:05:47.000 --> 00:05:50.000]  於是就家長了末底改
[00:05:50.000 --> 00:05:53.000]  哈曼就深受打擊
[00:05:53.000 --> 00:05:55.000]  很慌亂的時候
[00:05:55.000 --> 00:05:58.000]  在第二次跟以斯帖吃飯的時候
[00:05:58.000 --> 00:06:00.000]  以斯帖就突擊他
[00:06:00.000 --> 00:06:02.000]  突然之間就翻他的臉
[00:06:02.000 --> 00:06:04.000]  就說你就是我的仇敵
[00:06:04.000 --> 00:06:06.000]  你就是我們的敵人
[00:06:06.000 --> 00:06:09.000]  那哈曼可能就太害怕了
[00:06:09.000 --> 00:06:11.000]  於是就失了方寸地
[00:06:11.000 --> 00:06:13.000]  就做錯事了
[00:06:13.000 --> 00:06:16.000]  於是皇帝就馬上剁了哈曼
[00:06:16.000 --> 00:06:19.000]  然後就下了一個指令
[00:06:19.000 --> 00:06:23.000]  就是讓猶太人可以在當天來反擊
[00:06:23.000 --> 00:06:26.000]  最後這個故事我們知道
[00:06:26.000 --> 00:06:30.000]  這個日子就成為了猶太人的節日
[00:06:30.000 --> 00:06:32.000]  就叫做普爾節
[00:06:32.000 --> 00:06:35.000]  就是紀念一件這樣的事情
[00:06:35.000 --> 00:06:39.000]  很簡單就講完這個以斯帖的故事
[00:06:39.000 --> 00:06:42.000]  不知道你聽完這個故事
[00:06:42.000 --> 00:06:46.000]  會不會覺得這個故事太美好
[00:06:46.000 --> 00:06:49.000]  美好到有點離地
[00:06:49.000 --> 00:06:55.000]  美好到根本就不是我們日常人會經歷的事情
[00:06:55.000 --> 00:06:57.000]  下一頁
[00:06:57.000 --> 00:07:00.000]  它有什麼美好呢
[00:07:00.000 --> 00:07:05.000]  第一就是你發現以斯帖是沒有做不完的工作
[00:07:05.000 --> 00:07:07.000]  你想一下你今天的職場
[00:07:07.000 --> 00:07:10.000]  大部分的人我想就算我接觸的弟兄姊妹
[00:07:10.000 --> 00:07:12.000]  講得最多的都是OT
[00:07:12.000 --> 00:07:14.000]  OT和OT
[00:07:14.000 --> 00:07:17.000]  就是永遠都是一個人做幾個人的事情
[00:07:17.000 --> 00:07:19.000]  然後又不請人又做不完
[00:07:19.000 --> 00:07:23.000]  然後老闆又會給你不同的工作
[00:07:23.000 --> 00:07:25.000]  但是以斯帖是沒有的
[00:07:25.000 --> 00:07:28.000]  以斯帖就是安安分分地做他的皇后
[00:07:28.000 --> 00:07:30.000]  就是去扮靚
[00:07:30.000 --> 00:07:33.000]  然後就娶一個皇帝
[00:07:33.000 --> 00:07:37.000]  以斯帖也沒有一些很難搞的同事
[00:07:37.000 --> 00:07:42.000]  不知道大家在職場裏面有沒有遇過一些巨嬰
[00:07:42.000 --> 00:07:44.000]  有笑容
[00:07:44.000 --> 00:07:46.000]  感受到大家的同感
[00:07:46.000 --> 00:07:49.000]  心照 巨嬰
[00:07:49.000 --> 00:07:52.000]  完全是你要做完他的那一份
[00:07:52.000 --> 00:07:54.000]  或者是溝通不到的
[00:07:54.000 --> 00:07:59.000]  基本上就是請多一個人加重了你的負擔
[00:07:59.000 --> 00:08:01.000]  以斯帖沒有的
[00:08:01.000 --> 00:08:04.000]  以斯帖基本上他的同事可以這樣說
[00:08:04.000 --> 00:08:05.000]  越差越好
[00:08:05.000 --> 00:08:07.000]  因為他的同事是什麼人
[00:08:07.000 --> 00:08:10.000]  就是那些同為妃嬪的女人
[00:08:10.000 --> 00:08:12.000]  就是要爭寵
[00:08:12.000 --> 00:08:14.000]  所以在這個角度來講
[00:08:14.000 --> 00:08:18.000]  同事越差越巨嬰就越有機會
[00:08:18.000 --> 00:08:21.000]  所以同事方面都沒有什麼問題
[00:08:21.000 --> 00:08:27.000]  以斯帖也不算有一個很難處理的上司
[00:08:27.000 --> 00:08:29.000]  如果講上司
[00:08:29.000 --> 00:08:31.000]  就是阿哈徐老王
[00:08:31.000 --> 00:08:34.000]  這個上司就沒有質他數
[00:08:34.000 --> 00:08:37.000]  不會一直熬著以斯帖要他生孩子
[00:08:37.000 --> 00:08:38.000]  都沒有的
[00:08:38.000 --> 00:08:40.000]  起碼經文裏面沒有記載
[00:08:40.000 --> 00:08:44.000]  也不會突然之間想到一些絕招
[00:08:44.000 --> 00:08:46.000]  要以斯帖去做
[00:08:46.000 --> 00:08:47.000]  其實做不到
[00:08:47.000 --> 00:08:48.000]  都沒有
[00:08:48.000 --> 00:08:51.000]  雖然你看這個故事
[00:08:51.000 --> 00:08:52.000]  聖經的描述
[00:08:52.000 --> 00:08:56.000]  以斯帖每一次跟這個皇帝講話都是很恭敬的
[00:08:56.000 --> 00:08:57.000]  都是很小心的
[00:08:57.000 --> 00:09:00.000]  當然我們明白半君如半婦
[00:09:00.000 --> 00:09:03.000]  因為皇帝一念之間就可以殺了你
[00:09:03.000 --> 00:09:06.000]  所以以斯帖對著這個皇帝
[00:09:06.000 --> 00:09:08.000]  都是有一份天然的恐懼
[00:09:08.000 --> 00:09:10.000]  都是很震驚的
[00:09:10.000 --> 00:09:14.000]  但除了是一種震驚的心理狀況之外
[00:09:14.000 --> 00:09:19.000]  基本上我們可以說這個皇帝對以斯帖都不差
[00:09:19.000 --> 00:09:22.000]  起碼在聖經裏面我們看到
[00:09:22.000 --> 00:09:23.000]  都是有求必應
[00:09:23.000 --> 00:09:27.000]  這個皇帝也很喜歡以斯帖
[00:09:27.000 --> 00:09:32.000]  即是跟我們職場好像真的差太遠
[00:09:32.000 --> 00:09:36.000]  不知道你有沒有這樣的感受
[00:09:36.000 --> 00:09:39.000]  不過即使是這樣
[00:09:39.000 --> 00:09:41.000]  我想至少有一樣東西
[00:09:41.000 --> 00:09:45.000]  以斯帖跟我們是很相似的
[00:09:45.000 --> 00:09:51.000]  就是以斯帖那份工作不是很信仰
[00:09:51.000 --> 00:09:54.000]  以斯帖那份工作不是很信仰
[00:09:54.000 --> 00:09:55.000]  或者這樣說
[00:09:55.000 --> 00:09:57.000]  大部分時間
[00:09:57.000 --> 00:09:59.000]  以斯帖的工作內容
[00:09:59.000 --> 00:10:01.000]  都跟信仰沒有什麼關係
[00:10:01.000 --> 00:10:06.000]  不知道大家有沒有聽過教會三大職業
[00:10:06.000 --> 00:10:09.000]  醫護、教師、社工
[00:10:09.000 --> 00:10:12.000]  最多人的教會通常就是這三種
[00:10:12.000 --> 00:10:16.000]  為什麼呢?因為這三種是傳統上理解為助人的職業
[00:10:16.000 --> 00:10:18.000]  好像上班就是實踐信仰
[00:10:18.000 --> 00:10:20.000]  就是幫助很多人
[00:10:20.000 --> 00:10:22.000]  展現你的愛心
[00:10:22.000 --> 00:10:26.000]  但如果你稍微認識一下上班的人
[00:10:26.000 --> 00:10:30.000]  你會發現在我們現在這個社會裏面的制度
[00:10:30.000 --> 00:10:31.000]  是很扭曲的
[00:10:31.000 --> 00:10:37.000]  甚至在一個追求業績或者績效的前提下
[00:10:37.000 --> 00:10:40.000]  這些工作都可以很不信仰
[00:10:40.000 --> 00:10:42.000]  大家聽得最多就是跑數
[00:10:42.000 --> 00:10:44.000]  社工也要跑數
[00:10:44.000 --> 00:10:46.000]  醫護也要跑數
[00:10:46.000 --> 00:10:49.000]  教師更加要追求很多的成績
[00:10:49.000 --> 00:10:51.000]  甚至在一些這樣的前提下
[00:10:51.000 --> 00:10:53.000]  你要做很多無謂的事情
[00:10:53.000 --> 00:10:58.000]  你明明知道那件事對那個人沒有什麼幫助
[00:10:58.000 --> 00:11:01.000]  你知道你搞一個program其實是為了刷數字
[00:11:01.000 --> 00:11:03.000]  但你都要做
[00:11:03.000 --> 00:11:07.000]  這個就是那個工作的內容
[00:11:07.000 --> 00:11:09.000]  我想在那個制度扭曲裏面
[00:11:09.000 --> 00:11:14.000]  這些傳統的工作都不再是真的很信仰
[00:11:14.000 --> 00:11:16.000]  不要再說我們其他那些
[00:11:16.000 --> 00:11:22.000]  不是對人的工作或者一些很專業的工作
[00:11:22.000 --> 00:11:24.000]  以茲帖是做什麼的呢?
[00:11:24.000 --> 00:11:26.000]  以茲帖是選美入宮的
[00:11:26.000 --> 00:11:28.000]  所以他的工作是做什麼的?
[00:11:28.000 --> 00:11:30.000]  他的工作就是討好皇帝
[00:11:30.000 --> 00:11:32.000]  就是討好男人
[00:11:32.000 --> 00:11:36.000]  然後就是和其他女人進行宮鬥
[00:11:36.000 --> 00:11:40.000]  所以如果你看過任何一套宮廷劇
[00:11:40.000 --> 00:11:45.000]  無論是Netflix或者不同的劇集
[00:11:45.000 --> 00:11:47.000]  那些幾十集的那些
[00:11:47.000 --> 00:11:50.000]  你大約會知道以茲帖在做什麼
[00:11:50.000 --> 00:11:52.000]  就算以茲帖這個人很善良
[00:11:52.000 --> 00:11:55.000]  就算我們假設他很愛主也好
[00:11:55.000 --> 00:11:59.000]  他都不能避免這個工作的本質就是和人鬥
[00:11:59.000 --> 00:12:02.000]  就是和人攻心 就是和人鬥
[00:12:02.000 --> 00:12:04.000]  就是要以魚我炸
[00:12:04.000 --> 00:12:06.000]  就是不可以信其他人
[00:12:06.000 --> 00:12:10.000]  他就是要在皇宮裏面去生存
[00:12:10.000 --> 00:12:14.000]  生存得來又要爬上去成為皇后
[00:12:14.000 --> 00:12:18.000]  不過我想即使是這樣也好
[00:12:18.000 --> 00:12:20.000]  聖經都是很神奇的
[00:12:20.000 --> 00:12:22.000]  聖經告訴我們
[00:12:22.000 --> 00:12:24.000]  就算以茲帖這份這樣的工作
[00:12:24.000 --> 00:12:27.000]  一份很政治 很勾心鬥角
[00:12:27.000 --> 00:12:30.000]  很凶險的工作也好
[00:12:30.000 --> 00:12:36.000]  以茲帖人生裏面都會遇到這個神聖的時刻
[00:12:36.000 --> 00:12:40.000]  以茲帖都會遇到一種這樣的時刻
[00:12:40.000 --> 00:12:44.000]  令到他可以很信仰地去到思想
[00:12:44.000 --> 00:12:46.000]  和去到選擇做一些事情
[00:12:46.000 --> 00:12:49.000]  而同樣地我想我們今天
[00:12:49.000 --> 00:12:51.000]  在我們的職場裏面
[00:12:51.000 --> 00:12:54.000]  同樣都會有這些時間
[00:12:55.000 --> 00:12:59.000]  我們是可以很信仰地去到回應上帝
[00:12:59.000 --> 00:13:01.000]  去到做一些事情
[00:13:01.000 --> 00:13:06.000]  有人開AI嗎
[00:13:06.000 --> 00:13:09.000]  所以頂梓梅我想
[00:13:09.000 --> 00:13:12.000]  我們今天面對工作的問題
[00:13:12.000 --> 00:13:15.000]  未必是上班不開心這麼簡單
[00:13:15.000 --> 00:13:17.000]  我想不開心大部份人都是
[00:13:17.000 --> 00:13:19.000]  甚至都不是不懂得做
[00:13:19.000 --> 00:13:21.000]  不是不知道怎麼做
[00:13:21.000 --> 00:13:24.000]  甚至我們每個人可能都有很多的能力
[00:13:24.000 --> 00:13:26.000]  很多的才幹
[00:13:26.000 --> 00:13:28.000]  我想我們今天
[00:13:28.000 --> 00:13:30.000]  如果說在信仰裏面
[00:13:30.000 --> 00:13:32.000]  我們面對的真正的問題
[00:13:32.000 --> 00:13:36.000]  是我們在一些又漫長又磨人
[00:13:36.000 --> 00:13:40.000]  又和信仰沒有什麼關係的工作內容裏面
[00:13:40.000 --> 00:13:44.000]  我們慢慢失去了對上帝的期待
[00:13:44.000 --> 00:13:49.000]  我們慢慢覺得上帝不會出現在我們的職場裏面
[00:13:49.000 --> 00:13:53.000]  或者我們覺得這個神聖的時刻是不會出現
[00:13:54.000 --> 00:13:57.000]  以致我們一路埋手去到工作
[00:13:57.000 --> 00:13:59.000]  我們一路就會覺得很痛苦
[00:13:59.000 --> 00:14:01.000]  然後我們一路就會覺得
[00:14:01.000 --> 00:14:04.000]  上帝彷彿是不存在一樣
[00:14:04.000 --> 00:14:08.000]  我想這個正正可能是我們今天在工作
[00:14:08.000 --> 00:14:11.000]  在職場裏面面對一個掙扎
[00:14:11.000 --> 00:14:16.000]  我想說一下輕鬆一點的事情
[00:14:16.000 --> 00:14:21.000]  在我讀大學
[00:14:21.000 --> 00:14:24.000]  Old Camp的時候就玩過一個遊戲
[00:14:24.000 --> 00:14:27.000]  這個遊戲就叫做「磁力共振」
[00:14:27.000 --> 00:14:29.000]  又叫「一生人一次」
[00:14:29.000 --> 00:14:31.000]  不知道大家有沒有
[00:14:31.000 --> 00:14:34.000]  是沒有人玩過的 太好了
[00:14:34.000 --> 00:14:35.000]  不要緊
[00:14:35.000 --> 00:14:37.000]  這個「一生人一次」的遊戲
[00:14:37.000 --> 00:14:39.000]  就是破了主意就玩不了
[00:14:39.000 --> 00:14:42.000]  所以我今天破了主意你就玩不了
[00:14:42.000 --> 00:14:43.000]  不要緊
[00:14:43.000 --> 00:14:46.000]  它是這樣的
[00:14:46.000 --> 00:14:48.000]  當時那個主持人
[00:14:48.000 --> 00:14:52.000]  就叫我們一群參加Camp的人
[00:14:52.000 --> 00:14:54.000]  閉上眼睛
[00:14:54.000 --> 00:14:56.000]  然後就開始做一些動作
[00:14:56.000 --> 00:14:58.000]  我記得好像是拍拍手
[00:14:58.000 --> 00:15:00.000]  然後做心臟
[00:15:00.000 --> 00:15:02.000]  他們是說什麼呢
[00:15:02.000 --> 00:15:05.000]  他們說現在有一個衛生署的規定
[00:15:05.000 --> 00:15:08.000]  要去到進行這些動作
[00:15:08.000 --> 00:15:12.000]  去檢測我們這些大學生身體的狀況
[00:15:12.000 --> 00:15:14.000]  就是夠不夠健康
[00:15:14.000 --> 00:15:16.000]  於是就希望大家堅持做
[00:15:16.000 --> 00:15:18.000]  看看做到多少組
[00:15:18.000 --> 00:15:21.000]  它的介紹是這樣的
[00:15:21.000 --> 00:15:23.000]  於是大家就開始玩
[00:15:23.000 --> 00:15:25.000]  就開始閉上眼睛玩
[00:15:25.000 --> 00:15:31.000]  總會有人會稍微張開眼睛
[00:15:31.000 --> 00:15:34.000]  去看一下發生什麼事
[00:15:34.000 --> 00:15:38.000]  張開眼睛就看到另一個景象
[00:15:38.000 --> 00:15:42.000]  就是那些搞活動的人
[00:15:42.000 --> 00:15:44.000]  就開始和這些閉上眼睛
[00:15:44.000 --> 00:15:46.000]  拍手的人在拍照
[00:15:46.000 --> 00:15:48.000]  實在太搞笑了
[00:15:48.000 --> 00:15:51.000]  他們在做一些很奇怪的動作
[00:15:51.000 --> 00:15:54.000]  然後就在拍照
[00:15:54.000 --> 00:15:57.000]  於是開眼的人就開始慢慢發現
[00:15:57.000 --> 00:16:00.000]  這是一個作弄人的遊戲
[00:16:00.000 --> 00:16:03.000]  那些衛生署是隨便說的
[00:16:03.000 --> 00:16:05.000]  純粹就是想大家閉上眼睛
[00:16:05.000 --> 00:16:07.000]  做一些奇怪的動作
[00:16:07.000 --> 00:16:09.000]  然後就可以留下線影
[00:16:09.000 --> 00:16:12.000]  於是這個遊戲慢慢進行
[00:16:12.000 --> 00:16:15.000]  就開始越來越多人覺得不對勁
[00:16:15.000 --> 00:16:17.000]  於是就慢慢開眼
[00:16:17.000 --> 00:16:19.000]  就去看
[00:16:19.000 --> 00:16:21.000]  於是就有很大群人
[00:16:21.000 --> 00:16:23.000]  就去和那些還沒開眼的人
[00:16:23.000 --> 00:16:25.000]  來拍照
[00:16:25.000 --> 00:16:28.000]  不過最神奇的地方是什麼呢
[00:16:28.000 --> 00:16:30.000]  最神奇的地方就是有人
[00:16:30.000 --> 00:16:33.000]  由始至終都沒有張開眼睛
[00:16:33.000 --> 00:16:35.000]  不少
[00:16:35.000 --> 00:16:37.000]  他就是一直在做
[00:16:37.000 --> 00:16:39.000]  是要做到怎樣呢
[00:16:39.000 --> 00:16:43.000]  直到主持人說遊戲結束了
[00:16:43.000 --> 00:16:45.000]  他一睜開眼就發現
[00:16:45.000 --> 00:16:48.000]  被人作弄了
[00:16:48.000 --> 00:16:50.000]  有時候我們上班
[00:16:50.000 --> 00:16:53.000]  都會好像這個狀況
[00:16:53.000 --> 00:16:55.000]  就是你會閉上眼睛
[00:16:55.000 --> 00:16:57.000]  然後就當看不到
[00:16:57.000 --> 00:16:58.000]  不知道
[00:16:58.000 --> 00:17:00.000]  總之別人叫你做什麼
[00:17:00.000 --> 00:17:02.000]  你就去做
[00:17:02.000 --> 00:17:05.000]  我總之就是完成我眼前的工作
[00:17:05.000 --> 00:17:06.000]  不要理了
[00:17:06.000 --> 00:17:08.000]  那些什麼事全部不關我的事
[00:17:08.000 --> 00:17:11.000]  總之我要做完我眼前的事
[00:17:11.000 --> 00:17:15.000]  我想以斯帖記
[00:17:15.000 --> 00:17:16.000]  他所記載
[00:17:16.000 --> 00:17:18.000]  即是以斯帖在第四章
[00:17:18.000 --> 00:17:20.000]  經歷的這個神聖的時刻
[00:17:20.000 --> 00:17:22.000]  其實反過來說
[00:17:22.000 --> 00:17:25.000]  就是上帝邀請他打開這隻眼
[00:17:25.000 --> 00:17:27.000]  就是望下
[00:17:27.000 --> 00:17:29.000]  其實他作為一個皇后
[00:17:29.000 --> 00:17:32.000]  他是可以做一件很不皇后的事情
[00:17:32.000 --> 00:17:35.000]  他可以做一件很信仰的事情
[00:17:35.000 --> 00:17:38.000]  就算他那99%的上班時間
[00:17:38.000 --> 00:17:40.000]  都是跟別人勾心鬥角
[00:17:40.000 --> 00:17:43.000]  都是無止境的宮廷鬥爭
[00:17:43.000 --> 00:17:46.000]  他有1%的神聖時間
[00:17:46.000 --> 00:17:48.000]  而這個時間
[00:17:48.000 --> 00:17:51.000]  正正就是上帝邀請他打開眼睛
[00:17:51.000 --> 00:17:54.000]  去望下其他的可能性
[00:17:54.000 --> 00:17:57.000]  上帝是透過一個這樣的工作
[00:17:57.000 --> 00:18:02.000]  去拯救以斯帖那99%的時間
[00:18:02.000 --> 00:18:07.000]  他令到以斯帖不會再覺得那些宮鬥
[00:18:07.000 --> 00:18:09.000]  那些討好皇帝
[00:18:09.000 --> 00:18:12.000]  是一些萬無目的的苦差
[00:18:12.000 --> 00:18:15.000]  而是這1%的時間告訴他
[00:18:15.000 --> 00:18:17.000]  他在這個時刻
[00:18:17.000 --> 00:18:19.000]  在這個地方出現
[00:18:19.000 --> 00:18:22.000]  是有上帝的旨意在
[00:18:22.000 --> 00:18:26.000]  如果你看回以斯帖記
[00:18:26.000 --> 00:18:27.000]  葉文麻煩
[00:18:27.000 --> 00:18:29.000]  如果你看回以斯帖記
[00:18:29.000 --> 00:18:33.000]  你會發現末底改是怎樣跟以斯帖說的
[00:18:33.000 --> 00:18:35.000]  末底改第一件事
[00:18:35.000 --> 00:18:36.000]  他就說
[00:18:36.000 --> 00:18:38.000]  就算你不出手也好
[00:18:38.000 --> 00:18:41.000]  猶太人都會從別處得救
[00:18:41.000 --> 00:18:44.000]  因為末底改堅信一件事
[00:18:44.000 --> 00:18:46.000]  就是上帝是掌權
[00:18:46.000 --> 00:18:49.000]  那個掌權的程度
[00:18:49.000 --> 00:18:51.000]  就算有沒有以斯帖也好
[00:18:51.000 --> 00:18:53.000]  這件事都可以的
[00:18:53.000 --> 00:18:56.000]  然後末底改他說什麼呢
[00:18:56.000 --> 00:19:00.000]  他說是誰知道
