
[00:00:00.000 --> 00:00:02.000]  大家知道嗎?
[00:15:50.000 --> 00:15:55.000]  所有聽見黑的人都稀奇他的聰明和應對
[00:15:55.000 --> 00:15:57.000]  對於猶太人來說
[00:15:57.000 --> 00:15:59.000]  13歲是大人
[00:15:59.000 --> 00:16:02.000]  但12歲還是個小孩
[00:16:02.000 --> 00:16:04.000]  路加上等的高潮是
[00:16:04.000 --> 00:16:07.000]  耶穌這個還是12歲的小孩
[00:16:07.000 --> 00:16:09.000]  就已經超級有智慧
[00:16:09.000 --> 00:16:13.000]  是世界上最明白上帝律法的人
[00:16:13.000 --> 00:16:15.000]  我們記住這一點
[00:16:15.000 --> 00:16:17.000]  而另一個高潮
[00:16:17.000 --> 00:16:20.000]  應該說是最最高潮的就是
[00:16:20.000 --> 00:16:24.000]  耶穌出生之後說的第一句話
[00:16:24.000 --> 00:16:29.000]  也是他小時候唯一被路加記載的說話
[00:16:29.000 --> 00:16:32.000]  我們經常都學一件事
[00:16:32.000 --> 00:16:34.000]  上帝的說話很重要
[00:16:34.000 --> 00:16:36.000]  是腳前的燈是路上的光
[00:16:36.000 --> 00:16:38.000]  創世記說
[00:16:38.000 --> 00:16:41.000]  神說要有光就要有了光
[00:16:41.000 --> 00:16:43.000]  而路加記載
[00:16:43.000 --> 00:16:46.000]  耶穌的第一句說話是
[00:16:46.000 --> 00:16:48.000]  為什麼你們要來找我
[00:16:48.000 --> 00:16:51.000]  你們不知道我必須以我父的事為念嗎
[00:16:51.000 --> 00:16:53.000]  以章49節
[00:16:53.000 --> 00:16:55.000]  他說
[00:16:55.000 --> 00:16:57.000]  為什麼要來找我
[00:16:57.000 --> 00:16:59.000]  為什麼要來找我
[00:16:59.000 --> 00:17:02.000]  第一個高潮
[00:17:02.000 --> 00:17:04.000]  突顯耶穌的智慧
[00:17:04.000 --> 00:17:05.000]  所以我們會知道
[00:17:05.000 --> 00:17:08.000]  這裡不是想批評耶穌態度差博咀
[00:17:08.000 --> 00:17:10.000]  反而是一直住這一刻
[00:17:10.000 --> 00:17:12.000]  你猜都猜不到他會這樣說的話
[00:17:12.000 --> 00:17:15.000]  去衝擊所有聽到的人和讀者
[00:17:15.000 --> 00:17:17.000]  所以這句話
