
[00:00:00.000 --> 00:00:04.460]  我想這條片應該看過很多次了
[00:02:15.500 --> 00:02:17.800]  我不知道你應該沒看過預片
[00:02:17.800 --> 00:02:20.200]  我小時候是我奶奶帶我去的時候
[00:02:20.200 --> 00:02:23.000]  大部分時間都陪我奶奶看電視
[00:02:23.000 --> 00:02:25.400]  都是看黑白片
[00:02:25.400 --> 00:02:27.900]  但那時是彩色電視
[00:02:27.900 --> 00:02:30.300]  我不是很老
[00:02:30.300 --> 00:02:33.200]  那時是彩色電視但她看黑白片
[00:02:33.200 --> 00:02:36.800]  過程當中經常都有這些字幕
[00:02:36.800 --> 00:02:39.400]  說背景交代
[00:02:39.400 --> 00:02:43.200]  這個很明顯是那時說的背景交代
[00:02:43.200 --> 00:02:45.600]  大家要知道虎頭幫是什麼
[00:02:45.600 --> 00:02:48.300]  虎頭幫其實是一個建制
[00:02:48.300 --> 00:02:50.300]  你見到它是排他
[00:02:50.300 --> 00:02:51.800]  排除異己
[00:02:51.800 --> 00:02:55.200]  全部立為一個核心組織
[00:02:55.200 --> 00:02:57.700]  全部一式一樣很多NPC
[00:02:57.700 --> 00:03:00.900]  全部都是做一樣東西
[00:03:00.900 --> 00:03:06.000]  而整個運作當中是以暴力解決問題
[00:03:06.000 --> 00:03:08.200]  整個都是一個劃一的制度
[00:03:08.200 --> 00:03:10.500]  和在暴力當中處理了
[00:03:10.500 --> 00:03:14.100]  排除了任何異見的情況
[00:03:14.100 --> 00:03:21.800]  功夫是在這個環境當中切入這個故事
[00:03:21.800 --> 00:03:24.500]  但在這個朱龍城寨的過程當中
[00:03:24.500 --> 00:03:27.100]  大家不知道大家在想什麼
[00:03:27.100 --> 00:03:30.400]  好像九龍城寨一樣
[00:03:30.400 --> 00:03:31.600]  但朱龍城寨是什麼呢
[00:03:31.600 --> 00:03:33.600]  就是一個小社區
[00:03:33.600 --> 00:03:37.400]  一個小社區裡面住了一些
[00:03:37.400 --> 00:03:39.400]  看似不等人使用的人
[00:03:39.400 --> 00:03:43.500]  又或者是沒有什麼社經地位的人
[00:03:43.500 --> 00:03:45.600]  或者在過程當中
[00:03:45.600 --> 00:03:47.500]  其他地方收留不到的時候
[00:03:47.500 --> 00:03:49.400]  就擺在朱龍城寨裡面
[00:03:49.400 --> 00:03:52.600]  很多叫做九龍不達的人都在裡面
[00:03:52.600 --> 00:03:55.900]  是不是
[00:03:55.900 --> 00:03:59.800]  今天不知道大家有什麼群體在當中
[00:03:59.800 --> 00:04:03.800]  現在常常都很著重一個社群的身份
[00:04:03.800 --> 00:04:05.700]  你自己的社群身份是什麼
[00:04:05.700 --> 00:04:07.200]  你用什麼去界定你呢
[00:04:07.200 --> 00:04:09.100]  我相信大家都已經知道
[00:04:09.100 --> 00:04:12.800]  基本上你Facebook IG裡面也好
[00:04:12.800 --> 00:04:14.800]  Friend有很多級別的
[00:04:14.800 --> 00:04:17.000]  我就不是一個IG的人
[00:04:17.000 --> 00:04:19.000]  但我兩個兒子當中
[00:04:19.000 --> 00:04:21.500]  我都沒有他的IG
[00:04:21.500 --> 00:04:24.300]  那我懶得他幫我
[00:04:24.300 --> 00:04:26.500]  或者懶得接受我
[00:04:26.500 --> 00:04:29.800]  但我看我兩個兒子過程當中
[00:04:29.800 --> 00:04:31.200]  公共帳戶有幾個
[00:04:31.200 --> 00:04:32.500]  然後私人帳戶有幾個
[00:04:32.500 --> 00:04:34.400]  我說你會不會亂的
[00:04:34.400 --> 00:04:37.100]  一定不會
[00:04:37.100 --> 00:04:38.600]  因為整件事就是
[00:04:38.600 --> 00:04:40.300]  那個社群對他們來說
[00:04:40.300 --> 00:04:43.300]  是一件很緊張的事情
[00:04:43.300 --> 00:04:46.600]  朱龍城寨就是很多不同的人在裡面
[00:04:46.600 --> 00:04:48.400]  混雜了不同的人
[00:04:48.400 --> 00:04:50.000]  但其實你會發覺
[00:04:50.000 --> 00:04:51.600]  其中一個位置
[00:04:51.600 --> 00:04:53.800]  就是他說得很好
[00:04:53.800 --> 00:04:57.300]  他說包租婆
[00:04:57.300 --> 00:04:59.400]  然後下面是什麼
[00:04:59.400 --> 00:05:02.900]  為什麼會沒有水
[00:05:02.900 --> 00:05:03.400]  是不是
[00:05:03.400 --> 00:05:04.900]  沖了一半沒有水
[00:05:04.900 --> 00:05:07.500]  然後包租婆就走下來
[00:05:07.500 --> 00:05:08.900]  第一件事
[00:05:08.900 --> 00:05:10.600]  然後就罵了一輪
[00:05:10.600 --> 00:05:13.900]  他說我現在說
[00:05:13.900 --> 00:05:15.200]  明天開始
[00:05:15.200 --> 00:05:16.800]  一三五製水
[00:05:16.800 --> 00:05:18.700]  二四六間歇供水
[00:05:18.700 --> 00:05:21.400]  吹什麼
[00:05:21.400 --> 00:05:24.200]  這句話再重看的時候
[00:05:24.200 --> 00:05:25.700]  我覺得
[00:05:25.700 --> 00:05:28.000]  很大感受
[00:05:28.000 --> 00:05:31.400]  一下子環境一轉變的時候
[00:05:31.400 --> 00:05:33.400]  朝令夕改
[00:05:33.400 --> 00:05:34.600]  說改就改
[00:05:34.600 --> 00:05:36.000]  沒有事先諮詢
[00:05:36.000 --> 00:05:38.300]  也不需要告訴你原因
[00:05:38.300 --> 00:05:40.300]  我說這樣就是這樣
[00:05:40.300 --> 00:05:42.700]  整件事就停在這裡
[00:05:42.700 --> 00:05:44.700]  因為你會發覺再沒有
[00:05:44.700 --> 00:05:46.000]  第二個群體
[00:05:46.000 --> 00:05:47.900]  或者再沒有第二把聲音
[00:05:47.900 --> 00:05:50.500]  或者整件事再沒有第二個選擇
[00:05:50.500 --> 00:05:53.700]  當他一個覺得是這樣
[00:05:53.700 --> 00:05:55.600]  就做這個決定
[00:05:55.600 --> 00:05:59.600]  那最後你知道他有沒有洗澡呢
[00:05:59.600 --> 00:06:01.100]  他沒有洗澡
[00:06:01.100 --> 00:06:03.500]  整件事就完了
[00:06:03.500 --> 00:06:05.200]  所以當有
[00:06:05.200 --> 00:06:06.100]  他不是沒有出聲
[00:06:06.100 --> 00:06:07.600]  他有得出聲的
[00:06:07.600 --> 00:06:08.400]  有得出聲
[00:06:08.400 --> 00:06:09.400]  但結果是怎樣
[00:06:09.400 --> 00:06:11.600]  就是沒有結果
[00:06:11.600 --> 00:06:13.900]  結果就是現實結果
[00:06:13.900 --> 00:06:15.300]  當
[00:06:15.300 --> 00:06:16.200]  你了解之後
[00:06:16.200 --> 00:06:18.900]  整個朱龍城寨是
[00:06:18.900 --> 00:06:20.700]  一個這樣的群體的時候
[00:06:20.700 --> 00:06:22.500]  裡面聚了什麼人
[00:06:22.500 --> 00:06:25.500]  你會發覺有不同的人在裡面
[00:06:25.500 --> 00:06:28.400]  不同的人裡面有第二功能
[00:06:28.400 --> 00:06:30.000]  每個人都有第二功能
[00:06:30.000 --> 00:06:31.800]  不是上面那三個
[00:06:31.800 --> 00:06:34.900]  你看到打得氣氛多一點
[00:06:34.900 --> 00:06:36.500]  下面那一群
[00:06:36.500 --> 00:06:38.900]  都很厲害
[00:06:38.900 --> 00:06:40.400]  江湖規矩
[00:06:40.400 --> 00:06:41.900]  接著就出來了
[00:06:41.900 --> 00:06:43.300]  你不要看
[00:06:43.300 --> 00:06:44.200]  你出來
[00:06:44.200 --> 00:06:46.500]  你四眼那個
[00:06:46.500 --> 00:06:47.900]  你不用那麼緊張
[00:06:47.900 --> 00:06:51.800]  因為後面有幾個都是四眼的
[00:06:51.800 --> 00:06:52.900]  你真的
[00:06:52.900 --> 00:06:53.900]  我多怕你出來
[00:06:53.900 --> 00:06:56.000]  我也怕
[00:06:56.000 --> 00:07:00.500]  整件事就是這樣
[00:07:00.500 --> 00:07:01.700]  每個出來
[00:07:01.700 --> 00:07:03.600]  每一個都有第二功能
[00:07:03.600 --> 00:07:05.400]  你以為你抽得贏他
[00:07:05.400 --> 00:07:07.300]  對了 厲害了
[00:07:07.300 --> 00:07:08.200]  接著你坐下來
[00:07:08.200 --> 00:07:10.200]  我最討厭你騙人
[00:07:10.200 --> 00:07:12.800]  你會發覺有很多東西
[00:07:12.800 --> 00:07:15.600]  朱龍城寨裡面有各從其類
[00:07:15.600 --> 00:07:20.400]  有不同的人都帶著前因來
[00:07:20.400 --> 00:07:23.600]  你會看到在裡面的對白裡面
[00:07:23.600 --> 00:07:24.400]  你再看
[00:07:24.400 --> 00:07:26.400]  你就回來了
[00:07:26.400 --> 00:07:27.900]  每個人都有前因
[00:07:27.900 --> 00:07:29.300]  他來到的時候
[00:07:29.300 --> 00:07:30.400]  他都會問
[00:07:30.400 --> 00:07:31.400]  為什麼你那麼好打
[00:07:31.400 --> 00:07:32.800]  你不早點出手
[00:07:32.800 --> 00:07:33.800]  為什麼是這樣
[00:07:33.800 --> 00:07:37.000]  你會看到
[00:07:37.000 --> 00:07:41.000]  很腳力的就早去做孤離
[00:07:41.000 --> 00:07:42.800]  去搬東西
[00:07:42.800 --> 00:07:46.300]  很棍發的就早去押免
[00:07:46.300 --> 00:07:47.300]  是吧
[00:07:47.300 --> 00:07:49.300]  你會發覺有些
[00:07:49.300 --> 00:07:51.600]  有不同的能力的人
[00:07:51.600 --> 00:07:53.000]  其實去到朱龍城寨
[00:07:53.000 --> 00:07:56.300]  都不是做他的本業
[00:07:56.300 --> 00:07:58.300]  但今天你想一下
[00:07:58.300 --> 00:08:00.300]  其實
[00:08:00.300 --> 00:08:03.800]  今天我們都可能不是做我們的本業
[00:08:03.800 --> 00:08:05.100]  時代不同了
[00:08:05.100 --> 00:08:06.600]  環境不同了
[00:08:06.600 --> 00:08:08.100]  階段不同了
[00:08:08.100 --> 00:08:09.300]  關口都出來了
[00:08:09.300 --> 00:08:11.600]  有很多問題出現了
[00:08:11.600 --> 00:08:13.300]  其實疫情過後
[00:08:13.300 --> 00:08:16.300]  其實很多人都不是做你的本業
[00:08:16.300 --> 00:08:18.100]  你是被迫轉行
[00:08:18.100 --> 00:08:19.900]  你是被辭退
[00:08:19.900 --> 00:08:21.700]  你是被裁員
[00:08:21.700 --> 00:08:24.000]  你很多時候都不是做本業
[00:08:24.000 --> 00:08:26.500]  過去這一年
[00:08:26.500 --> 00:08:28.600]  我自己旁邊的朋友
[00:08:28.600 --> 00:08:31.300]  開店的要結業
[00:08:31.300 --> 00:08:32.500]  其實
[00:08:32.500 --> 00:08:35.500]  開一間公司其實都很不容易
[00:08:35.500 --> 00:08:36.900]  都要很多手續
[00:08:36.900 --> 00:08:38.600]  不是說你接了就接了
[00:08:38.600 --> 00:08:39.800]  不續租就不續租
[00:08:39.800 --> 00:08:42.000]  其實有很多很複雜的東西
[00:08:42.000 --> 00:08:45.100]  要終結得好都很困難
[00:08:45.100 --> 00:08:46.600]  還有些就是
[00:08:46.600 --> 00:08:49.600]  四十多歲五十歲才離開
[00:08:49.600 --> 00:08:51.900]  原本做十幾年的工作崗位
[00:08:51.900 --> 00:08:54.800]  一下子轉工場或者轉工種
[00:08:54.800 --> 00:08:56.800]  其實都不是那麼容易
[00:08:56.800 --> 00:09:00.800]  反過來不是說想做步兵就有步兵做
[00:09:00.800 --> 00:09:02.600]  步兵都不容易做
[00:09:02.600 --> 00:09:04.800]  很複雜
[00:09:04.800 --> 00:09:08.100]  但你看到朱鎔成就是在這個群體
[00:09:08.100 --> 00:09:11.400]  今天在不同社交平台都有不同的群體
[00:09:11.400 --> 00:09:13.600]  我自己都進了不同的群體
[00:09:13.600 --> 00:09:14.600]  我進了不同的群體
[00:09:14.600 --> 00:09:16.800]  有時我都是CDROM
[00:09:16.800 --> 00:09:19.800]  即是齋體吾福那些
[00:09:19.800 --> 00:09:22.200]  因為我想了解一下不同群體裡面的
[00:09:22.200 --> 00:09:24.600]  狀況或者需要是什麼
[00:09:24.600 --> 00:09:25.700]  在過程當中
[00:09:25.700 --> 00:09:27.400]  就真的在了解
[00:09:27.400 --> 00:09:31.700]  其實如果我們說福音是上帝的大能
[00:09:31.700 --> 00:09:33.700]  在不同群體我們的切入
[00:09:33.700 --> 00:09:35.200]  或者我們的了解
[00:09:35.200 --> 00:09:37.400]  其實可以用什麼途徑呢
[00:09:37.400 --> 00:09:39.800]  福音如果沒有這個
[00:09:39.800 --> 00:09:43.800]  即是了解的向度或者互動的過程當中
[00:09:43.800 --> 00:09:49.600]  很多時候就會停在幸福音裡面
[00:09:49.600 --> 00:09:51.400]  信耶穌幸福
[00:09:51.400 --> 00:09:54.200]  還是信耶穌風平浪靜
[00:09:54.200 --> 00:09:57.000]  不是
[00:09:57.000 --> 00:10:00.300]  我不知道大家在過去這幾年
[00:10:00.300 --> 00:10:03.400]  或者一直走來的路是怎樣
[00:10:03.400 --> 00:10:06.700]  很多時候都會遇到一樣東西就是
[00:10:06.700 --> 00:10:09.300]  有不同的困難
[00:10:09.300 --> 00:10:10.900]  在我預備講章的時候
[00:10:10.900 --> 00:10:12.400]  一直有一段經文
[00:10:12.400 --> 00:10:15.600]  和有一段經文當中常常都
[00:10:15.600 --> 00:10:18.700]  令我想起了保羅的一些路徑
[00:10:18.700 --> 00:10:21.100]  保羅在第二次宣教旅程當中
[00:10:21.100 --> 00:10:25.500]  他《小路行傳》第17章裡面記載了
[00:10:25.500 --> 00:10:29.200]  保羅和西拉經過暗非波利
[00:10:29.200 --> 00:10:31.800]  和貼薩羅來加的路上
[00:10:31.800 --> 00:10:33.600]  遇到一些人
[00:10:33.600 --> 00:10:35.800]  即是一些猶太人不喜歡他
[00:10:35.800 --> 00:10:37.400]  那些猶太人是怎樣呢
[00:10:37.400 --> 00:10:41.100]  他就勾結當地的市井匪類
[00:10:41.100 --> 00:10:42.900]  即是黑社會
[00:10:42.900 --> 00:10:45.700]  來追求保羅
[00:10:45.700 --> 00:10:48.400]  甚至是想他死
[00:10:48.400 --> 00:10:49.600]  整件事你會發覺
[00:10:49.600 --> 00:10:52.700]  猶太人不喜歡保羅的情況下
[00:10:52.700 --> 00:10:55.900]  基本上要聯繫一些
[00:10:55.900 --> 00:10:57.900]  社會不應該聯繫的人
[00:10:57.900 --> 00:11:02.900]  就是想將保羅置於事外的時候
[00:11:02.900 --> 00:11:05.200]  但保羅就面對著
[00:11:05.200 --> 00:11:06.900]  貼薩羅來加教會的時候
[00:11:06.900 --> 00:11:08.400]  寫了這封信的時候
[00:11:08.400 --> 00:11:11.600]  其實很欣賞這班弟兄姐妹
[00:11:11.600 --> 00:11:15.400]  這班弟兄姐妹在一個很困難的環境當中
[00:11:15.400 --> 00:11:17.300]  活出他的福音
[00:11:17.300 --> 00:11:20.800]  而他們沒有離開
[00:11:20.800 --> 00:11:21.900]  所以弟兄們
[00:11:21.900 --> 00:11:24.600]  你們與猶太地區上帝的各教會
[00:11:24.600 --> 00:11:27.500]  就是在基督耶穌你的各教會
[00:11:27.500 --> 00:11:29.100]  有同樣遭遇
[00:11:29.100 --> 00:11:32.300]  因為你們也受了同胞的迫害
[00:11:32.300 --> 00:11:36.500]  像他們受了猶太人的迫害一樣
[00:11:36.500 --> 00:11:38.800]  剛才說到社群是很重要的
[00:11:38.800 --> 00:11:40.700]  社群是你的identity
[00:11:40.700 --> 00:11:42.900]  社群是你能夠在當中
[00:11:42.900 --> 00:11:47.700]  一起成長一起經歷的群體
[00:11:47.700 --> 00:11:49.100]  但你要看到
[00:11:49.100 --> 00:11:50.900]  保羅去到群體的時候
[00:11:50.900 --> 00:11:52.300]  反而被自己的群體
[00:11:52.300 --> 00:11:54.600]  連同一些屎井匪類
[00:11:54.600 --> 00:11:56.000]  受到迫害
[00:11:56.000 --> 00:11:58.100]  而那班弟兄留在那裡
[00:11:58.100 --> 00:11:59.400]  其實也不是好過
[00:11:59.400 --> 00:12:01.100]  但保羅欣賞他們
[00:12:01.100 --> 00:12:03.500]  仍然有一個信仰的堅持
[00:12:03.500 --> 00:12:06.800]  在當中去建立教會
[00:12:06.800 --> 00:12:08.500]  就好像
[00:12:08.500 --> 00:12:09.500]  有很多前因
[00:12:09.500 --> 00:12:12.900]  那些人在朱龍城寨裡面繼續生活
[00:12:12.900 --> 00:12:16.700]  但當有困難的時候
[00:12:16.700 --> 00:12:18.100]  就再次激發起
[00:12:18.100 --> 00:12:20.700]  他的本業是什麼
[00:12:20.700 --> 00:12:22.300]  有幾個short我capture了
[00:12:22.300 --> 00:12:23.200]  你看到
[00:12:23.200 --> 00:12:25.800]  當要燒死哪一個
[00:12:25.800 --> 00:12:28.700]  扔一支穿雲箭的時候
[00:12:28.700 --> 00:12:30.900]  又或者哪一個負責
[00:12:30.900 --> 00:12:33.300]  要認頭的時候
[00:12:33.300 --> 00:12:37.300]  於是乎就出現了
[00:12:37.300 --> 00:12:40.300]  十二路譚隊
[00:12:40.300 --> 00:12:41.900]  最後就是
[00:12:41.900 --> 00:12:44.000]  和六指擒魔打完之後
[00:12:44.000 --> 00:12:44.900]  死了
[00:12:44.900 --> 00:12:47.000]  就說到你能力越大
[00:12:47.000 --> 00:12:49.400]  你的責任也越大
[00:12:49.400 --> 00:12:52.200]  神雕一女就出現了
[00:12:52.200 --> 00:12:54.600]  你會發覺其實遇到困難的時候
[00:12:54.600 --> 00:12:56.300]  很多時候都會
[00:12:56.300 --> 00:12:58.900]  迫發一個你自己認真
[00:12:58.900 --> 00:13:03.800]  去看待你自己真正的身份
[00:13:03.800 --> 00:13:07.000]  我人到中年越來越多受善感
[00:13:07.000 --> 00:13:10.800]  和越來越眼淺
[00:13:10.800 --> 00:13:12.200]  不是賣腦的
[00:13:12.200 --> 00:13:13.900]  但有時候就是發覺
[00:13:13.900 --> 00:13:15.300]  有很多東西
[00:13:15.300 --> 00:13:19.100]  人的知識實在越來越有限
[00:13:19.100 --> 00:13:22.800]  在近幾年我自己做過的事
[00:13:22.800 --> 00:13:23.900]  仍然對我來說
[00:13:23.900 --> 00:13:29.700]  都是一個很大的提醒
[00:13:29.700 --> 00:13:31.200]  其中一樣東西就是
[00:13:31.200 --> 00:13:33.500]  我仍然很大提醒就是
[00:13:33.500 --> 00:13:37.000]  我為我自己的同學洗禮
[00:13:37.000 --> 00:13:38.800]  床邊
[00:13:38.800 --> 00:13:41.300]  為他搞安息禮拜
[00:13:41.300 --> 00:13:42.400]  遙遠的
[00:13:42.400 --> 00:13:43.900]  Zoom那樣搞
[00:13:43.900 --> 00:13:48.400]  是他說想我和他說安息禮
[00:13:48.400 --> 00:13:53.600]  面對就是一起生活的同學
[00:13:53.600 --> 00:13:54.700]  大學同學
[00:13:54.700 --> 00:13:56.100]  到出來工作
[00:13:56.100 --> 00:13:58.600]  到出來大家各自有各自的生活
[00:13:58.600 --> 00:14:01.600]  家庭的時候
[00:14:01.600 --> 00:14:03.700]  當然我離開了我的工作環境
[00:14:03.700 --> 00:14:05.000]  以前在醫院
[00:14:05.000 --> 00:14:07.800]  但他回到我們同學那裡做的時候
[00:14:07.800 --> 00:14:11.500]  就做檢查
[00:14:11.500 --> 00:14:14.200]  出來的結果就是
[00:14:14.200 --> 00:14:15.100]  行了
[00:14:15.100 --> 00:14:16.900]  找到你做的想快點知道
[00:14:16.900 --> 00:14:18.700]  你講吧
[00:14:18.700 --> 00:14:21.600]  一講就是告訴他擴散了
[00:14:21.600 --> 00:14:25.300]  大家心中有數就知道幾多日子
[00:14:25.300 --> 00:14:28.200]  當面對這些人生困難的時候
[00:14:28.200 --> 00:14:30.000]  你的生命那種韌力
[00:14:30.000 --> 00:14:32.000]  或者你的反應就是
[00:14:32.000 --> 00:14:33.900]  反映你的人是這樣的
[00:14:33.900 --> 00:14:36.300]  這個就是你生命當中的困難
[00:14:36.300 --> 00:14:39.600]  遇到困難的時候就反映你自己真正的那個
[00:14:39.600 --> 00:14:40.800]  就好像這個
[00:14:40.800 --> 00:14:42.200]  遇到困難的時候
[00:14:42.200 --> 00:14:43.500]  我伸不伸手
[00:14:43.500 --> 00:14:44.900]  還是任由他死呢
[00:14:44.900 --> 00:14:46.500]  還是我是否真的要
[00:14:46.500 --> 00:14:48.400]  能力越大我責任越大
[00:14:48.400 --> 00:14:51.500]  我要出來挺身去恢復秩序呢
[00:14:51.500 --> 00:14:55.300]  因為常常都問自己
[00:14:55.300 --> 00:14:56.400]  剛才說失業
[00:14:56.400 --> 00:14:59.800]  接著說身體
[00:14:59.800 --> 00:15:02.200]  有時不得不問一問自己
[00:15:02.200 --> 00:15:03.300]  或者問自己
[00:15:03.300 --> 00:15:05.300]  其實我一直走來的路
[00:15:05.300 --> 00:15:08.700]  我為什麼會走到這樣這條路呢
[00:15:08.700 --> 00:15:10.700]  為什麼會
[00:15:10.700 --> 00:15:12.400]  離開以往一份
[00:15:12.400 --> 00:15:14.900]  我覺得基本上沒有人能解僱你的工作
[00:15:14.900 --> 00:15:19.000]  又
[00:15:19.000 --> 00:15:21.200]  有些好像很誇張的
[00:15:21.200 --> 00:15:22.800]  不過以前是最頭痛的
[00:15:22.800 --> 00:15:23.800]  就是一年
[00:15:23.800 --> 00:15:26.200]  每年放假想著去哪裡玩
[00:15:26.200 --> 00:15:29.800]  這個是最大的頭痛的
[00:15:29.800 --> 00:15:31.400]  很多事都不用煩的
[00:15:31.400 --> 00:15:33.100]  又不會沒錢花
[00:15:33.100 --> 00:15:35.700]  但為什麼會離開呢
[00:15:35.700 --> 00:15:37.100]  但一路走來發覺
[00:15:37.100 --> 00:15:40.200]  其實整件事是在想什麼呢
[00:15:40.200 --> 00:15:41.100]  其實
[00:15:41.100 --> 00:15:44.700]  是不是無端端自己做了決定
[00:15:44.700 --> 00:15:48.200]  去來到這個地步呢
[00:15:48.200 --> 00:15:49.200]  你沒有問過自己
[00:15:49.200 --> 00:15:51.800]  為什麼今天去到這個光景的
[00:15:51.800 --> 00:15:52.900]  無論你成功也好
[00:15:52.900 --> 00:15:53.900]  或者未成功也好
[00:15:53.900 --> 00:15:54.700]  或者在想也好
[00:15:54.700 --> 00:15:56.900]  你沒有想過為什麼會去到這個地步
[00:15:56.900 --> 00:15:58.700]  但我們一路走來就是
[00:15:58.700 --> 00:16:00.000]  有三樣東西的
[00:16:00.000 --> 00:16:03.000]  我們用青春換學歷
[00:16:03.000 --> 00:16:06.900]  用努力換工作
[00:16:06.900 --> 00:16:09.100]  接著呢
[00:16:09.100 --> 00:16:11.000]  青春換了學歷
[00:16:11.000 --> 00:16:12.300]  你知道是什麼
[00:16:12.300 --> 00:16:14.200]  用努力換了工作
[00:16:14.200 --> 00:16:16.600]  整件事去到一個位置
[00:16:16.600 --> 00:16:17.900]  你
[00:16:17.900 --> 00:16:18.900]  你最後什麼
[00:16:18.900 --> 00:16:23.200]  你用了時間來換朋友圈
[00:16:23.200 --> 00:16:25.400]  三樣東西都用了你很多能量
[00:16:25.400 --> 00:16:27.500]  但其實真正關乎人生的事
[00:16:27.500 --> 00:16:29.200]  關乎你自己抉擇的事
[00:16:29.200 --> 00:16:31.400]  其實你可能沒有想過
[00:16:31.400 --> 00:16:33.300]  但當困難來的時候
[00:16:33.300 --> 00:16:33.900]  你就問
[00:16:33.900 --> 00:16:36.700]  我讀這麼多書做什麼
[00:16:36.700 --> 00:16:37.700]  接著說
[00:16:37.700 --> 00:16:39.200]  當你困難來到的時候
[00:16:39.200 --> 00:16:39.700]  你就問
[00:16:39.700 --> 00:16:42.100]  我這麼辛苦做事為了什麼
[00:16:42.100 --> 00:16:43.600]  當你有困難來到的時候
[00:16:43.600 --> 00:16:44.400]  你問
[00:16:44.400 --> 00:16:47.200]  我花這麼多時間建立這些關係做什麼
[00:16:47.200 --> 00:16:51.400]  你發覺都解決不了你人生的問題
[00:16:51.400 --> 00:16:54.200]  我兩個兒子都長大了
[00:16:54.200 --> 00:16:57.100]  一個讀大學一個讀公開試
[00:16:57.100 --> 00:16:58.600]  他最近考公開試
[00:16:58.600 --> 00:17:00.100]  小兒子考公開試的時候
[00:17:00.100 --> 00:17:01.100]  他就問
[00:17:01.100 --> 00:17:04.200]  其實都不知道讀來做什麼
[00:17:04.200 --> 00:17:06.400]  因為他不喜歡那個科
[00:17:06.400 --> 00:17:07.200]  他說
[00:17:07.200 --> 00:17:08.200]  我說
[00:17:08.200 --> 00:17:10.000]  沒辦法你都要選
[00:17:10.000 --> 00:17:11.400]  我選了
[00:17:11.400 --> 00:17:14.400]  選了科我不喜歡讀那個科
[00:17:14.400 --> 00:17:15.800]  當然我做爸爸
[00:17:15.800 --> 00:17:16.600]  我走過一條路
[00:17:16.600 --> 00:17:17.200]  我就告訴他
[00:17:17.200 --> 00:17:20.000]  這一科讀完會訓練你什麼
[00:17:20.000 --> 00:17:23.200]  只有我知道
[00:17:23.200 --> 00:17:26.400]  我說考試制度是需要這樣東西
[00:17:26.400 --> 00:17:28.600]  你能夠滿足了這樣東西的時候
[00:17:28.600 --> 00:17:33.200]  你可以選擇的選項會多一點
[00:17:33.200 --> 00:17:34.400]  接著他不斷問
[00:17:34.400 --> 00:17:38.700]  其實我有什麼可以選擇
[00:17:38.700 --> 00:17:41.800]  但我其實暗那句
[00:17:41.800 --> 00:17:42.800]  想說
[00:17:42.800 --> 00:17:44.700]  不說得出來
[00:17:44.700 --> 00:17:48.200]  他應該會看
[00:17:48.200 --> 00:17:49.000]  是啊
[00:17:49.000 --> 00:17:50.000]  他經常問我
[00:17:50.000 --> 00:17:52.800]  他看我寫講章寫完又改寫完又改
