
[00:00:00.000 --> 00:00:06.520]  特別跟自己說一句
[00:03:01.440 --> 00:03:03.840]  即是套一陽眉
[00:03:03.840 --> 00:03:05.440]  他明年交給John
[00:03:05.440 --> 00:03:07.280]  John今天彈結他
[00:03:07.280 --> 00:03:12.080]  特別感謝牧者和敬拜隊
[00:03:12.080 --> 00:03:13.640]  和侍奉的弟兄姊妹
[00:03:13.640 --> 00:03:15.360]  今天能夠在當中侍奉
[00:03:15.360 --> 00:03:17.080]  還有今天出席的弟兄姊妹
[00:03:17.120 --> 00:03:20.120]  感謝你們出席
[00:03:20.120 --> 00:03:23.360]  所有在年三十侍奉的
[00:03:23.360 --> 00:03:24.880]  很少會這樣做
[00:03:24.880 --> 00:03:26.240]  除了全聖餐禮外
[00:03:26.240 --> 00:03:29.280]  感謝一切付出的人
[00:03:29.280 --> 00:03:30.760]  今天我們會說
[00:03:30.760 --> 00:03:37.360]  我們按一按耶利米斯一章四至十九節
[00:03:37.360 --> 00:03:42.680]  我要先說一點
[00:03:42.680 --> 00:03:45.200]  其實說呼召經文
[00:03:45.240 --> 00:03:48.040]  我們做哲學院的老師
[00:03:48.040 --> 00:03:50.760]  很少說耶利米斯一章
[00:03:50.760 --> 00:03:52.960]  基本上不說
[00:03:52.960 --> 00:03:54.040]  耶利米斯一章
[00:03:54.040 --> 00:03:57.080]  不是一些很用來呼召經文
[00:03:57.080 --> 00:03:59.280]  或者用來容易呼召經文
[00:03:59.280 --> 00:04:01.480]  其實它沒有這個功能
[00:04:01.480 --> 00:04:05.280]  耶利米斯是令所有人都走開
[00:04:05.280 --> 00:04:07.040]  和不想侍奉的人
[00:04:07.040 --> 00:04:09.080]  就看耶利米斯一章
[00:04:09.080 --> 00:04:10.200]  所以今天很不幸地
[00:04:10.200 --> 00:04:11.600]  我們選了這段經文看
[00:04:11.600 --> 00:04:14.640]  希望我們能夠經歷一下這些
[00:04:14.680 --> 00:04:17.240]  很快,耶華說「臨到我說了」
[00:04:17.240 --> 00:04:19.680]  「我使你在母腹中成形而先」
[00:04:19.680 --> 00:04:21.600]  「就認識你,你未出母胎」
[00:04:21.600 --> 00:04:23.400]  「我已經使你分別為性」
[00:04:23.400 --> 00:04:25.160]  「立你做列國的先知」
[00:04:25.160 --> 00:04:28.160]  「我就說,主耶華,我還年輕」
[00:04:28.160 --> 00:04:30.240]  「不知道該怎樣說話」
[00:04:30.240 --> 00:04:32.560]  我還是用這個背景
[00:04:32.560 --> 00:04:33.560]  即是PowerPoint的背景
[00:04:33.560 --> 00:04:34.920]  我用了很多年
[00:04:34.920 --> 00:04:37.440]  我打算今年更改
[00:04:37.440 --> 00:04:38.080]  真是不好意思
[00:04:38.080 --> 00:04:38.880]  我們先回到第一節
[00:04:38.880 --> 00:04:40.640]  回到上一段PowerPoint
[00:04:40.680 --> 00:04:44.520]  人生都不想改變
[00:04:44.520 --> 00:04:46.440]  你看看這段經文
[00:04:46.440 --> 00:04:48.840]  其實有多嚴重
[00:04:48.840 --> 00:04:51.760]  這個「趙命」不是普通的趙命
[00:04:51.760 --> 00:04:57.560]  這個趙命不是隨便有一個趙命
[00:04:57.560 --> 00:04:58.680]  這個趙命很特別
[00:04:58.680 --> 00:05:01.080]  它使你在母腹中成形
[00:05:01.080 --> 00:05:02.920]  而先就認識你
[00:05:02.920 --> 00:05:07.080]  所以這個趙命是在媽媽的肚子裡
[00:05:07.080 --> 00:05:09.920]  耶華已經呼召你做過一件事
[00:05:09.960 --> 00:05:11.960]  分別你為性,成為列國的先知
[00:05:11.960 --> 00:05:14.640]  所以呼召這件事
[00:05:14.640 --> 00:05:16.960]  其實不是在說崗位的侍奉
[00:05:16.960 --> 00:05:22.160]  而是在說一個人上帝做你的時候
[00:05:22.160 --> 00:05:22.840]  上帝做你的時候
[00:05:22.840 --> 00:05:26.720]  放了甚麼特質、元素在你的生命當中
[00:05:26.720 --> 00:05:29.760]  以至你可以滿足上帝給你的趙命
[00:05:29.760 --> 00:05:31.680]  這是你從小到大的事情
[00:05:31.680 --> 00:05:33.640]  不是突然間轉換工作
[00:05:33.640 --> 00:05:34.800]  或者轉換侍奉崗位
[00:05:34.800 --> 00:05:37.040]  或者由這間教會出去另一間教會做
[00:05:37.040 --> 00:05:38.840]  或者從這個崗位去另一個崗位做
[00:05:38.880 --> 00:05:43.280]  不是純粹這樣蒙召
[00:05:43.280 --> 00:05:48.280]  蒙召很明顯是上帝在你生命當中
[00:05:48.280 --> 00:05:51.200]  他正在做那個他
[00:05:51.200 --> 00:05:55.360]  他正在榮耀上帝給他創造時的特質
[00:05:55.360 --> 00:05:57.600]  待會再說特質
[00:05:57.600 --> 00:05:59.400]  耶利美德馬上就說
[00:05:59.400 --> 00:06:01.480]  他說「糟糕了,主爺說我還年輕」
[00:06:01.480 --> 00:06:03.960]  「不知道該怎樣說話」
[00:06:03.960 --> 00:06:05.960]  因為他知道要做列國先知
[00:06:05.960 --> 00:06:07.200]  我不說列國先知了
[00:06:07.200 --> 00:06:08.720]  我們快了
[00:06:08.760 --> 00:06:12.280]  他馬上說「我年輕,不知道該怎樣說話」
[00:06:12.280 --> 00:06:14.840]  再下一章
[00:06:14.840 --> 00:06:15.840]  耶利美德馬上就說
[00:06:15.840 --> 00:06:18.080]  「你不可以說我還年輕」
[00:06:18.080 --> 00:06:20.440]  「因為我差遣你到哪裡去,你都要去」
[00:06:20.440 --> 00:06:23.840]  「無論我吩咐你說甚麼,你都要說」
[00:06:23.840 --> 00:06:26.800]  「不要怕他們,因為我與你同在」
[00:06:26.800 --> 00:06:28.560]  「要拯救你」
[00:06:28.560 --> 00:06:29.680]  耶利美德馬上這樣說
[00:06:29.680 --> 00:06:32.000]  於是耶利美德馬上伸手摸他的嘴對我說
[00:06:32.000 --> 00:06:35.280]  「要知道我已經將我的話放在你口中」
[00:06:35.320 --> 00:06:38.920]  這個召命其實很隱蔽
[00:06:38.920 --> 00:06:44.120]  你聽到這個召命,基本上不會喜歡
[00:06:44.120 --> 00:06:47.120]  所以我很少聽到仇遠老師
[00:06:47.120 --> 00:06:51.480]  用這個經文來呼召人、服侍
[00:06:51.480 --> 00:06:53.080]  說明了甚麼?
[00:06:53.080 --> 00:06:57.280]  即是我要吩咐你說的東西
[00:06:57.280 --> 00:06:59.440]  你不要怕他們,因為我要你同在
[00:06:59.440 --> 00:07:01.000]  要來拯救你
[00:07:01.000 --> 00:07:03.600]  你一聽到就會覺得
[00:07:03.640 --> 00:07:06.240]  誰有人去呼召人的時候說
[00:07:06.240 --> 00:07:09.360]  「你很糟糕的,我叫你做甚麼你就做甚麼」
[00:07:09.360 --> 00:07:13.760]  「你做的時候,很多人會加害於你、得罪你」
[00:07:13.760 --> 00:07:15.680]  「不過你不要怕他們,因為我要你同在」
[00:07:15.680 --> 00:07:17.040]  「我一定拯救你」
[00:07:17.040 --> 00:07:21.360]  你不會用這些說話來恐嚇別人
[00:07:21.360 --> 00:07:23.760]  你通常會說「是,是逢真好」
[00:07:23.760 --> 00:07:26.360]  「是逢沒有喜樂、沒有恩典」
[00:07:26.360 --> 00:07:28.640]  「嘻嘻哈哈,很開心」
[00:07:28.640 --> 00:07:31.720]  總之你歡迎召命
[00:07:31.760 --> 00:07:33.800]  你很少聽到召命是說
[00:07:33.800 --> 00:07:37.640]  「你很糟糕的,我要你說甚麼你就要說甚麼」
[00:07:37.640 --> 00:07:39.600]  「但不要緊,我會拯救你」
[00:07:39.600 --> 00:07:41.920]  意思是你大難臨頭的時候
[00:07:41.920 --> 00:07:43.440]  他會來救你
[00:07:43.440 --> 00:07:46.040]  如果你看耶利米生平,是很糟糕的
[00:07:46.040 --> 00:07:48.400]  他在井裡被人捉了
[00:07:48.400 --> 00:07:51.200]  然後被埃及人關起來
[00:07:51.200 --> 00:07:55.160]  基本上他被王追殺
[00:07:55.160 --> 00:07:56.200]  神也拯救他
[00:07:56.200 --> 00:07:58.120]  所以沒有人喜歡一個召命
[00:07:58.160 --> 00:08:00.080]  是被追殺、被困住
[00:08:00.080 --> 00:08:02.520]  還有被困在井底
[00:08:02.520 --> 00:08:03.920]  你試試今天頂智梅蘭
[00:08:03.920 --> 00:08:06.440]  今天年三十,明天年初一
[00:08:06.440 --> 00:08:07.680]  「蒙召」
[00:08:07.680 --> 00:08:08.400]  「蒙召」是甚麼?
[00:08:08.400 --> 00:08:10.440]  由年初一至年初十
[00:08:10.440 --> 00:08:13.680]  就困在哪裡
[00:08:13.680 --> 00:08:15.360]  你問「這是甚麼?不過不要緊」
[00:08:15.360 --> 00:08:16.960]  「神拯救你,神與你同在」
[00:08:16.960 --> 00:08:18.560]  「Amen, Amen」
[00:08:18.560 --> 00:08:20.400]  就是呼召
[00:08:20.400 --> 00:08:26.120]  我相信沒有人會喜歡這樣的召命
[00:08:26.160 --> 00:08:30.960]  這個召命其實是一個很恐怖的召命
[00:08:30.960 --> 00:08:32.320]  就算教會做傳道人
[00:08:32.320 --> 00:08:36.640]  你記得傳道人哄你做侍奉的時候會怎樣說
[00:08:36.640 --> 00:08:38.480]  一定是「滿有恩典」
[00:08:38.480 --> 00:08:41.880]  「上帝的慈愛很豐富,你經歷它吧」
[00:08:41.880 --> 00:08:44.520]  很少說「我會拯救你」
[00:08:44.520 --> 00:08:46.080]  如果他說「你去做這個侍奉吧」
[00:08:46.080 --> 00:08:46.840]  「但我會拯救你」
[00:08:46.840 --> 00:08:47.880]  你想想
[00:08:47.880 --> 00:08:51.720]  「這個甚麼侍奉需要人拯救的呢?」
[00:08:51.760 --> 00:08:53.240]  所以這些基本上不受歡迎
[00:08:53.240 --> 00:08:56.360]  亦不太多人說
[00:08:56.360 --> 00:08:59.760]  最後這一句才是最恐怖的
[00:08:59.760 --> 00:09:02.200]  「今天我要立你在列邦列國之上」
[00:09:02.200 --> 00:09:07.000]  「我要拔出拆毀毀滅傾覆」
[00:09:07.000 --> 00:09:09.760]  「又要建立雨災眾」
[00:09:09.760 --> 00:09:12.520]  我當然要花多點時間說這句
[00:09:12.520 --> 00:09:13.960]  我不明白這句話是說甚麼
[00:09:13.960 --> 00:09:16.120]  其實我想了很久
[00:09:16.120 --> 00:09:21.040]  「我要拔出拆毀毀毀毀傾覆」
[00:09:21.080 --> 00:09:25.040]  你試試去InfoGoogle找潘Sir
[00:09:25.040 --> 00:09:25.880]  跟潘Sir說
[00:09:25.880 --> 00:09:28.600]  潘Sir問你「你為甚麼來Fold Church」
[00:09:28.600 --> 00:09:30.680]  「我要拔出Fold Church」
[00:09:30.680 --> 00:09:32.160]  「拆毀Fold Church」
[00:09:32.160 --> 00:09:34.840]  「毀壞和傾覆Fold Church」
[00:09:34.840 --> 00:09:37.960]  你馬上就有目者收留你
[00:09:37.960 --> 00:09:40.240]  但這句話是沒有的
[00:09:40.240 --> 00:09:43.880]  你說「不是,這是神對我呼召」
[00:09:43.880 --> 00:09:46.800]  「耶利米斯一張這樣說的」
[00:09:46.800 --> 00:09:49.440]  這些經文是有點瘋狂的
[00:09:49.480 --> 00:09:53.080]  不說也不明白是說甚麼
[00:09:53.080 --> 00:09:54.800]  沒有人會突然說
[00:09:54.800 --> 00:09:57.680]  「我的角色就是拔出毀壞」
[00:09:57.680 --> 00:09:59.080]  「還要傾覆和拆毀」
[00:09:59.080 --> 00:09:59.960]  如果原文不解釋
[00:09:59.960 --> 00:10:02.040]  你當然沒時間說是甚麼
[00:10:02.040 --> 00:10:03.360]  甚麼都快
[00:10:03.360 --> 00:10:06.640]  所以他說「又要建立雨災眾」
[00:10:06.640 --> 00:10:07.840]  你說「我要建立災眾」
[00:10:07.840 --> 00:10:08.800]  我明白
[00:10:08.800 --> 00:10:09.680]  你跟潘Sir說
[00:10:09.680 --> 00:10:10.240]  「我們Fold Church」
[00:10:10.240 --> 00:10:11.800]  「是要建立雨災眾」
[00:10:11.800 --> 00:10:15.040]  是可以的,你會點讚
[00:10:15.080 --> 00:10:19.680]  你不會說頭四個字詞
[00:10:19.680 --> 00:10:22.360]  我想我們想想
[00:10:22.360 --> 00:10:24.600]  這些說話是甚麼
[00:10:24.600 --> 00:10:27.440]  我想花點氣力想想
[00:10:27.440 --> 00:10:31.160]  「拔出拆毀毀壞傾覆」是甚麼
[00:10:31.160 --> 00:10:34.360]  對我們來說是甚麼意義
[00:10:34.360 --> 00:10:38.360]  最近我認識一個青年人
[00:10:38.360 --> 00:10:40.320]  認識他十多年
[00:10:40.360 --> 00:10:44.680]  最近教會的團契
[00:10:44.680 --> 00:10:48.320]  有人拍拖,年輕的
[00:10:48.320 --> 00:10:50.960]  十多歲的
[00:10:50.960 --> 00:10:51.520]  他拍拖
[00:10:51.520 --> 00:10:54.160]  我認識十多年的青年人
[00:10:54.160 --> 00:10:55.560]  他走來跟我說
[00:10:55.560 --> 00:10:58.240]  他說…差點露餡
[00:10:58.240 --> 00:11:00.080]  他說「啊」
[00:11:00.080 --> 00:11:01.960]  他跟我說「啊」
[00:11:01.960 --> 00:11:03.640]  他應該會稱呼我
[00:11:03.640 --> 00:11:04.560]  不過不說了
[00:11:04.560 --> 00:11:06.600]  他稱呼我「啊」
[00:11:06.640 --> 00:11:13.400]  他說「我也很想拍拖和結婚」
[00:11:13.400 --> 00:11:15.840]  嘩
[00:11:15.840 --> 00:11:19.480]  你明白我多震撼嗎
[00:11:19.480 --> 00:11:22.240]  他無緣無故見到
[00:11:22.240 --> 00:11:25.280]  他的團契裡有個大他兩年的人
[00:11:25.280 --> 00:11:26.480]  他在拍拖
[00:11:26.480 --> 00:11:27.880]  他走來跟我說
[00:11:27.920 --> 00:11:29.920]  「爸爸」
[00:11:29.920 --> 00:11:39.000]  對不起,女兒
[00:11:39.000 --> 00:11:41.880]  你這封利是今年大封一點
[00:11:41.880 --> 00:11:44.640]  真是的
[00:11:44.640 --> 00:11:48.120]  我們可以剪掉
[00:11:48.120 --> 00:11:49.840]  剪掉
[00:11:49.840 --> 00:11:53.920]  他就說「我也很想拍拖和結婚」
[00:11:53.920 --> 00:11:56.520]  我第一反應就是
[00:11:56.560 --> 00:12:00.520]  他團契裡有甚麼男生我認識
[00:12:00.520 --> 00:12:01.640]  我馬上反應
[00:12:01.640 --> 00:12:03.360]  他團契裡有甚麼男生的樣子
[00:12:03.360 --> 00:12:06.640]  是可以的
[00:12:06.640 --> 00:12:09.440]  我很緊張
[00:12:09.440 --> 00:12:13.320]  在他進入這個階段之前
[00:12:13.320 --> 00:12:17.800]  已經有好幾個壞人
[00:12:17.800 --> 00:12:18.920]  現在已經傳到別人身上
[00:12:18.920 --> 00:12:21.360]  是女生,三十歲附近的
[00:12:21.360 --> 00:12:24.080]  很討厭的,她經常跟我說
[00:12:24.120 --> 00:12:28.080]  「你那個青年人」
[00:12:28.080 --> 00:12:32.080]  「他拍拖的時候,你一定不知道」
[00:12:32.080 --> 00:12:33.800]  「你不用知道就知道」
[00:12:33.800 --> 00:12:35.120]  我馬上大罵他
[00:12:35.120 --> 00:12:37.600]  「我做青少年,工作起家」
[00:12:37.600 --> 00:12:38.960]  「他的樣子動來動去」
[00:12:38.960 --> 00:12:41.080]  「他化妝時,或剪頭髮時」
[00:12:41.080 --> 00:12:44.560]  「怎樣弄都知道他想拍拖」
[00:12:44.560 --> 00:12:45.480]  「我都不知道,你放心」
[00:12:45.480 --> 00:12:48.440]  「他一定不會讓你知道」
[00:12:48.440 --> 00:12:50.600]  在那裡衝擊之後
[00:12:50.640 --> 00:12:54.960]  我上台問他喜歡甚麼人
[00:12:54.960 --> 00:12:56.600]  想試探一下他
[00:12:56.600 --> 00:12:57.760]  但我知道我說完這句後
[00:12:57.760 --> 00:12:59.040]  他一定會失手
[00:12:59.040 --> 00:13:00.760]  他一定會閉嘴不說話
[00:13:00.760 --> 00:13:02.080]  我很聰明地說
[00:13:02.080 --> 00:13:04.720]  「這些事很普遍」
[00:13:04.720 --> 00:13:06.960]  嘩,拿著心說
[00:13:06.960 --> 00:13:10.960]  「真的很普遍,沒所謂」
[00:13:10.960 --> 00:13:13.840]  說完這句後,他很後悔說這句話
[00:13:13.840 --> 00:13:16.120]  之後他又說了一大堆話
[00:13:16.120 --> 00:13:18.480]  終於我失手了
[00:13:18.520 --> 00:13:20.760]  「那你現在有甚麼人嗎?」
[00:13:20.760 --> 00:13:23.600]  他馬上就走了
[00:13:23.600 --> 00:13:26.240]  我知道我失敗了
[00:13:26.240 --> 00:13:27.320]  我已經後悔了
[00:13:27.320 --> 00:13:29.200]  我下次應該會再機靈一點
[00:13:29.200 --> 00:13:30.280]  為了套他的料
[00:13:30.280 --> 00:13:34.480]  我真的要用豬一般的智慧才能解決
[00:13:34.480 --> 00:13:36.400]  我之後在想甚麼呢?
[00:13:36.400 --> 00:13:38.200]  我之後在想
[00:13:38.200 --> 00:13:40.960]  如果他真的這樣做
[00:13:40.960 --> 00:13:43.240]  我馬上想,他會不會懂得希伯和Greed?
[00:13:43.240 --> 00:13:45.440]  應該不會吧?
[00:13:45.440 --> 00:13:47.680]  那我怎麼做?
[00:13:47.720 --> 00:13:49.800]  我真的不行
[00:13:49.800 --> 00:13:55.360]  我心想,如果他真的有甚麼
[00:13:55.360 --> 00:13:58.200]  最近我們「木者」群組
[00:13:58.200 --> 00:13:59.920]  又在討論這些課題
[00:13:59.920 --> 00:14:02.680]  這兩天這麼刺激我
[00:14:02.680 --> 00:14:07.160]  即是那些坊間的人
[00:14:07.160 --> 00:14:08.640]  即使是基督徒信義代
[00:14:08.640 --> 00:14:12.040]  都很喜歡做那些甚麼的
[00:14:12.040 --> 00:14:13.880]  不要說了,新年樓樓
[00:14:13.880 --> 00:14:15.680]  然後找這些人來刺激我
[00:14:15.720 --> 00:14:19.720]  我心想,如果他真的這樣做
[00:14:19.720 --> 00:14:22.640]  我會否接受?
[00:14:22.640 --> 00:14:24.720]  我問我行不行?
[00:14:24.720 --> 00:14:26.720]  九成九不行
[00:14:26.720 --> 00:14:28.040]  九成九不行
[00:14:28.040 --> 00:14:30.320]  問題不是你行不行
[00:14:30.320 --> 00:14:32.200]  而是有沒有問題
[00:14:32.200 --> 00:14:34.240]  如果有,那又如何?
[00:14:34.240 --> 00:14:37.400]  難道你已經行不行?
[00:14:37.400 --> 00:14:40.200]  我那一刻開始想
[00:14:40.200 --> 00:14:45.200]  拔出拆毀毀壞傾覆
[00:14:45.240 --> 00:14:47.800]  我給他戴隱形眼鏡五、六年
[00:14:47.800 --> 00:14:49.680]  希望他變得漂亮一點
[00:14:49.680 --> 00:14:51.240]  你明白嗎?
[00:14:51.240 --> 00:14:55.720]  希望他的牙齒變得漂亮一點
[00:14:55.720 --> 00:14:58.840]  將來會好看一點
[00:14:58.840 --> 00:15:04.880]  原來都是拆毀、拔出、毀壞和傾覆
[00:15:04.880 --> 00:15:07.040]  我心想,怎麼辦?
[00:15:07.040 --> 00:15:08.760]  原來我沒有分享
[00:15:08.760 --> 00:15:11.640]  是被別人分享了
[00:15:11.640 --> 00:15:15.040]  我心想,怎麼辦?
[00:15:15.080 --> 00:15:20.280]  我終於想到了一件事
[00:15:20.280 --> 00:15:22.000]  我突然問自己
[00:15:22.000 --> 00:15:24.440]  我小時候是怎樣的?
[00:15:24.440 --> 00:15:26.280]  哈哈哈哈
[00:15:26.280 --> 00:15:28.840]  是的,我小時候也是這樣
[00:15:28.840 --> 00:15:32.240]  不是,我小時候是很好的
[00:15:32.240 --> 00:15:36.320]  我小時候也是有這些事情
[00:15:36.320 --> 00:15:39.680]  直到今天
[00:15:39.680 --> 00:15:41.920]  我突然想起
[00:15:41.920 --> 00:15:43.760]  原來在我的世界觀裡
[00:15:43.800 --> 00:15:47.760]  凡是拆毀、毀壞和拔出的事情
[00:15:47.760 --> 00:15:53.200]  好像在我心中要刪除了沒有是好的
[00:15:53.200 --> 00:15:56.320]  我們不太容許
[00:15:56.320 --> 00:15:59.880]  有些事情正在拆毀、拔出
[00:15:59.880 --> 00:16:03.560]  有些事情不知道什麼時候結局
[00:16:03.560 --> 00:16:06.080]  我們不習慣
[00:16:06.080 --> 00:16:09.360]  我們習慣的是很盼望
[00:16:09.360 --> 00:16:12.720]  很有「耶」
[00:16:12.760 --> 00:16:17.800]  假設,如果你的一段關係在去年失去了
[00:16:17.800 --> 00:16:20.400]  親人、男朋友、女朋友失戀
[00:16:20.400 --> 00:16:22.280]  當作是遺禮
[00:16:22.280 --> 00:16:26.200]  你覺得沒有
[00:16:26.200 --> 00:16:29.680]  是什麼?
[00:16:29.680 --> 00:16:33.360]  你可以想起一件事
[00:16:33.360 --> 00:16:38.440]  在拆毀、拔出、傾覆的時候
[00:16:38.440 --> 00:16:42.080]  那些事情對你有什麼意義?
[00:16:42.120 --> 00:16:46.720]  純粹是快點結束拔出、傾覆、拆除的事情
[00:16:46.720 --> 00:16:50.280]  有新的開始,我都忘記了
[00:16:50.280 --> 00:16:55.640]  還是我們正在拔出、拆毀、傾覆的事情
[00:16:55.640 --> 00:16:58.640]  我們正在跟它一起走
[00:16:58.640 --> 00:17:06.360]  這件事是在幫助我
[00:17:06.400 --> 00:17:14.360]  2023年對著香港教會前的路的時候
[00:17:14.360 --> 00:17:19.560]  我覺得起碼對我有意義的事情
[00:17:19.560 --> 00:17:24.720]  原來拔出、拆毀、毀滅、傾覆
[00:17:24.720 --> 00:17:28.560]  在上帝的手中不是不好的
[00:17:28.560 --> 00:17:30.560]  我們的盼望不要太賴意
[00:17:30.560 --> 00:17:32.960]  覺得建立建立,再重再重
[00:17:33.000 --> 00:17:36.320]  就像過去30年教會一樣
[00:17:36.320 --> 00:17:38.200]  分堂分堂、直堂直堂
[00:17:38.200 --> 00:17:40.120]  封陰封陰、傳陽傳陽
[00:17:40.120 --> 00:17:43.120]  哇哇哇,人數多多多
[00:17:43.120 --> 00:17:47.920]  我們覺得人數少不好
[00:17:47.920 --> 00:17:50.560]  我們覺得沒有建立、沒有再重的不好
[00:17:50.560 --> 00:17:52.720]  我們看著拆毀、毀壞的事情
[00:17:52.720 --> 00:17:54.640]  我們覺得差勁
[00:17:54.640 --> 00:18:01.600]  我為什麼不容許一個正常的青年人
[00:18:01.640 --> 00:18:04.920]  有正常青年人的經歷
[00:18:04.920 --> 00:18:08.200]  那些經歷就算在我眼中是
[00:18:08.200 --> 00:18:11.640]  拔出、拆毀、毀壞
[00:18:11.640 --> 00:18:13.640]  又有何干呢?
[00:18:13.640 --> 00:18:18.040]  那不是我隨便他,不理他
[00:18:18.040 --> 00:18:20.480]  不是那個問題
[00:18:20.480 --> 00:18:23.640]  有些事情是他要走過的時候
[00:18:23.640 --> 00:18:26.640]  我正在點滴這個走過的過程
[00:18:26.640 --> 00:18:30.200]  很想閉上眼,快點轉身
[00:18:30.240 --> 00:18:32.800]  哦,明天有女朋友,你要yeah
[00:18:32.800 --> 00:18:39.400]  還是拔出、毀壞、傾覆的過程
[00:18:39.400 --> 00:18:42.600]  其實是有意義的
[00:18:42.600 --> 00:18:47.920]  我們再看漢建,因為要講漢建
[00:18:47.920 --> 00:18:49.640]  我們看下一張powerpoint
